"plh0258_h","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Evangelisch","1997","Hauptschulabschluss","maennlich","794","0.353395658689243","0.335743225329844","0.371048092048642"
"Evangelisch","1997","Hauptschulabschluss","weiblich","1079","0.424878857751322","0.407121804352438","0.442635911150207"
"Evangelisch","1997","Realschulabschluss","maennlich","369","0.307119969111025","0.282648231044682","0.331591707177369"
"Evangelisch","1997","Realschulabschluss","weiblich","599","0.395506157833341","0.372398473137433","0.418613842529248"
"Evangelisch","1997","(Fach-)Abitur","maennlich","151","0.313488696140065","0.273577090371913","0.353400301908217"
"Evangelisch","1997","(Fach-)Abitur","weiblich","142","0.328039341106812","0.287050304408447","0.369028377805176"
"Evangelisch","1997","AkademikerInnen","maennlich","286","0.304607618829457","0.275689035367133","0.333526202291781"
"Evangelisch","1997","AkademikerInnen","weiblich","243","0.3252250365296","0.29280359111911","0.357646481940091"
"Andere christlische Religionsgemeinschaft","1997","(noch) kein Abschluss","maennlich","30","0.0456258738908733","0.024392155051764","0.0668595927299826"
"Andere christlische Religionsgemeinschaft","1997","(noch) kein Abschluss","weiblich","39","0.0581976930907309","0.0366385373452212","0.0797568488362407"
"Andere christlische Religionsgemeinschaft","1997","Hauptschulabschluss","maennlich","120","0.0184568589463992","0.0134864941982457","0.0234272236945528"
"Andere christlische Religionsgemeinschaft","1997","Hauptschulabschluss","weiblich","100","0.0191627444772202","0.0142379738859386","0.0240875150685019"
"Andere christlische Religionsgemeinschaft","1997","Realschulabschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1997","Realschulabschluss","weiblich","37","0.0167988553596672","0.0107252733403256","0.0228724373790089"
"Andere christlische Religionsgemeinschaft","1997","(Fach-)Abitur","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1997","(Fach-)Abitur","weiblich","37","0.0543178860113618","0.0345310278755453","0.0741047441471782"
"Andere christlische Religionsgemeinschaft","1997","AkademikerInnen","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1997","AkademikerInnen","weiblich","","","",""
"Islamische Religionsgemeinschaft","1997","(noch) kein Abschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","1997","(noch) kein Abschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","1997","Hauptschulabschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","1997","Hauptschulabschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","1997","Realschulabschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","1997","Realschulabschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","1997","(Fach-)Abitur","maennlich","","","",""
"Islamische Religionsgemeinschaft","1997","(Fach-)Abitur","weiblich","","","",""
"Islamische Religionsgemeinschaft","1997","AkademikerInnen","maennlich","","","",""
"Islamische Religionsgemeinschaft","1997","AkademikerInnen","weiblich","","","",""
"Andere Religionsgemeinschaft","1997","(noch) kein Abschluss","maennlich","82","0.164319740413079","0.126612384691468","0.20202709613469"
"Andere Religionsgemeinschaft","1997","(noch) kein Abschluss","weiblich","135","0.203538081607967","0.16646110301528","0.240615060200654"
"Andere Religionsgemeinschaft","1997","Hauptschulabschluss","maennlich","249","0.0390441212426605","0.0318911872421821","0.0461970552431388"
"Andere Religionsgemeinschaft","1997","Hauptschulabschluss","weiblich","167","0.0237972546782166","0.0183221539281769","0.0292723554282563"
"Andere Religionsgemeinschaft","1997","Realschulabschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","1997","Realschulabschluss","weiblich","30","0.0121678862173382","0.00698665459003469","0.0173491178446417"
"Andere Religionsgemeinschaft","1997","(Fach-)Abitur","maennlich","50","0.0547480224011262","0.0351765983174665","0.0743194464847858"
"Andere Religionsgemeinschaft","1997","(Fach-)Abitur","weiblich","40","0.04534195010203","0.0271781447341703","0.0635057554698896"
"Andere Religionsgemeinschaft","1997","AkademikerInnen","maennlich","","","",""
"Andere Religionsgemeinschaft","1997","AkademikerInnen","weiblich","","","",""
"Konfessionslos","1997","(noch) kein Abschluss","maennlich","79","0.192503211374243","0.152384171813679","0.232622250934806"
"Konfessionslos","1997","(noch) kein Abschluss","weiblich","68","0.148479322405435","0.115735484801565","0.181223160009304"
"Konfessionslos","1997","Hauptschulabschluss","maennlich","645","0.211173725708669","0.196101919809422","0.226245531607915"
"Konfessionslos","1997","Hauptschulabschluss","weiblich","571","0.154847073805322","0.141852027695855","0.167842119914788"
"Konfessionslos","1997","Realschulabschluss","maennlich","686","0.433992941001848","0.407700311483573","0.460285570520123"
"Konfessionslos","1997","Realschulabschluss","weiblich","628","0.296918360010329","0.275325743450003","0.318510976570654"
"Konfessionslos","1997","(Fach-)Abitur","maennlich","134","0.268768839413837","0.230628793184122","0.306908885643552"
"Konfessionslos","1997","(Fach-)Abitur","weiblich","119","0.204027831339506","0.168845349603763","0.23921031307525"
"Konfessionslos","1997","AkademikerInnen","maennlich","434","0.392056822188689","0.361380896768293","0.422732747609085"
"Konfessionslos","1997","AkademikerInnen","weiblich","400","0.405020447551612","0.371046156591032","0.438994738512192"
"Christlich orthodox","1997","(noch) kein Abschluss","maennlich","","","",""
"Christlich orthodox","1997","(noch) kein Abschluss","weiblich","","","",""
"Christlich orthodox","1997","Hauptschulabschluss","maennlich","","","",""
"Christlich orthodox","1997","Hauptschulabschluss","weiblich","","","",""
"Christlich orthodox","1997","Realschulabschluss","maennlich","","","",""
"Christlich orthodox","1997","Realschulabschluss","weiblich","","","",""
"Christlich orthodox","1997","(Fach-)Abitur","maennlich","","","",""
"Christlich orthodox","1997","(Fach-)Abitur","weiblich","","","",""
"Christlich orthodox","1997","AkademikerInnen","maennlich","","","",""
"Christlich orthodox","1997","AkademikerInnen","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1997","(noch) kein Abschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1997","(noch) kein Abschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1997","Hauptschulabschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1997","Hauptschulabschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1997","Realschulabschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1997","Realschulabschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1997","(Fach-)Abitur","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1997","(Fach-)Abitur","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1997","AkademikerInnen","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1997","AkademikerInnen","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1997","(noch) kein Abschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1997","(noch) kein Abschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1997","Hauptschulabschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1997","Hauptschulabschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1997","Realschulabschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1997","Realschulabschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1997","(Fach-)Abitur","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1997","(Fach-)Abitur","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1997","AkademikerInnen","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1997","AkademikerInnen","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1997","(noch) kein Abschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1997","(noch) kein Abschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1997","Hauptschulabschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1997","Hauptschulabschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1997","Realschulabschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1997","Realschulabschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1997","(Fach-)Abitur","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1997","(Fach-)Abitur","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1997","AkademikerInnen","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1997","AkademikerInnen","weiblich","","","",""
"Mehrfachnennung","1997","(noch) kein Abschluss","maennlich","","","",""
"Mehrfachnennung","1997","(noch) kein Abschluss","weiblich","","","",""
"Mehrfachnennung","1997","Hauptschulabschluss","maennlich","","","",""
"Mehrfachnennung","1997","Hauptschulabschluss","weiblich","","","",""
"Mehrfachnennung","1997","Realschulabschluss","maennlich","","","",""
"Mehrfachnennung","1997","Realschulabschluss","weiblich","","","",""
"Mehrfachnennung","1997","(Fach-)Abitur","maennlich","","","",""
"Mehrfachnennung","1997","(Fach-)Abitur","weiblich","","","",""
"Mehrfachnennung","1997","AkademikerInnen","maennlich","","","",""
"Mehrfachnennung","1997","AkademikerInnen","weiblich","","","",""
"Katholisch","1998","(noch) kein Abschluss","maennlich","","","",""
"Katholisch","1998","(noch) kein Abschluss","weiblich","","","",""
"Katholisch","1998","Hauptschulabschluss","maennlich","","","",""
"Katholisch","1998","Hauptschulabschluss","weiblich","","","",""
"Katholisch","1998","Realschulabschluss","maennlich","","","",""
"Katholisch","1998","Realschulabschluss","weiblich","","","",""
"Katholisch","1998","(Fach-)Abitur","maennlich","","","",""
"Katholisch","1998","(Fach-)Abitur","weiblich","","","",""
"Katholisch","1998","AkademikerInnen","maennlich","","","",""
"Katholisch","1998","AkademikerInnen","weiblich","","","",""
"Evangelisch","1998","(noch) kein Abschluss","maennlich","","","",""
"Evangelisch","1998","(noch) kein Abschluss","weiblich","","","",""
"Evangelisch","1998","Hauptschulabschluss","maennlich","","","",""
"Evangelisch","1998","Hauptschulabschluss","weiblich","","","",""
"Evangelisch","1998","Realschulabschluss","maennlich","","","",""
"Evangelisch","1998","Realschulabschluss","weiblich","","","",""
"Evangelisch","1998","(Fach-)Abitur","maennlich","","","",""
"Evangelisch","1998","(Fach-)Abitur","weiblich","","","",""
"Evangelisch","1998","AkademikerInnen","maennlich","","","",""
"Evangelisch","1998","AkademikerInnen","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1998","(noch) kein Abschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1998","(noch) kein Abschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1998","Hauptschulabschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1998","Hauptschulabschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1998","Realschulabschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1998","Realschulabschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1998","(Fach-)Abitur","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1998","(Fach-)Abitur","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1998","AkademikerInnen","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1998","AkademikerInnen","weiblich","","","",""
"Islamische Religionsgemeinschaft","1998","(noch) kein Abschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","1998","(noch) kein Abschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","1998","Hauptschulabschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","1998","Hauptschulabschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","1998","Realschulabschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","1998","Realschulabschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","1998","(Fach-)Abitur","maennlich","","","",""
"Islamische Religionsgemeinschaft","1998","(Fach-)Abitur","weiblich","","","",""
"Islamische Religionsgemeinschaft","1998","AkademikerInnen","maennlich","","","",""
"Islamische Religionsgemeinschaft","1998","AkademikerInnen","weiblich","","","",""
"Andere Religionsgemeinschaft","1998","(noch) kein Abschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","1998","(noch) kein Abschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","1998","Hauptschulabschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","1998","Hauptschulabschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","1998","Realschulabschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","1998","Realschulabschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","1998","(Fach-)Abitur","maennlich","","","",""
"Andere Religionsgemeinschaft","1998","(Fach-)Abitur","weiblich","","","",""
"Andere Religionsgemeinschaft","1998","AkademikerInnen","maennlich","","","",""
"Andere Religionsgemeinschaft","1998","AkademikerInnen","weiblich","","","",""
"Konfessionslos","1998","(noch) kein Abschluss","maennlich","","","",""
"Konfessionslos","1998","(noch) kein Abschluss","weiblich","","","",""
"Konfessionslos","1998","Hauptschulabschluss","maennlich","","","",""
"Konfessionslos","1998","Hauptschulabschluss","weiblich","","","",""
"Konfessionslos","1998","Realschulabschluss","maennlich","","","",""
"Konfessionslos","1998","Realschulabschluss","weiblich","","","",""
"Konfessionslos","1998","(Fach-)Abitur","maennlich","","","",""
"Konfessionslos","1998","(Fach-)Abitur","weiblich","","","",""
"Konfessionslos","1998","AkademikerInnen","maennlich","","","",""
"Konfessionslos","1998","AkademikerInnen","weiblich","","","",""
"Christlich orthodox","1998","(noch) kein Abschluss","maennlich","","","",""
"Christlich orthodox","1998","(noch) kein Abschluss","weiblich","","","",""
"Christlich orthodox","1998","Hauptschulabschluss","maennlich","","","",""
"Christlich orthodox","1998","Hauptschulabschluss","weiblich","","","",""
"Christlich orthodox","1998","Realschulabschluss","maennlich","","","",""
"Christlich orthodox","1998","Realschulabschluss","weiblich","","","",""
"Christlich orthodox","1998","(Fach-)Abitur","maennlich","","","",""
"Christlich orthodox","1998","(Fach-)Abitur","weiblich","","","",""
"Christlich orthodox","1998","AkademikerInnen","maennlich","","","",""
"Christlich orthodox","1998","AkademikerInnen","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1998","(noch) kein Abschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1998","(noch) kein Abschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1998","Hauptschulabschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1998","Hauptschulabschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1998","Realschulabschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1998","Realschulabschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1998","(Fach-)Abitur","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1998","(Fach-)Abitur","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1998","AkademikerInnen","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1998","AkademikerInnen","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1998","(noch) kein Abschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1998","(noch) kein Abschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1998","Hauptschulabschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1998","Hauptschulabschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1998","Realschulabschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1998","Realschulabschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1998","(Fach-)Abitur","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1998","(Fach-)Abitur","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1998","AkademikerInnen","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1998","AkademikerInnen","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1998","(noch) kein Abschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1998","(noch) kein Abschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1998","Hauptschulabschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1998","Hauptschulabschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1998","Realschulabschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1998","Realschulabschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1998","(Fach-)Abitur","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1998","(Fach-)Abitur","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1998","AkademikerInnen","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1998","AkademikerInnen","weiblich","","","",""
"Mehrfachnennung","1998","(noch) kein Abschluss","maennlich","","","",""
"Mehrfachnennung","1998","(noch) kein Abschluss","weiblich","","","",""
"Mehrfachnennung","1998","Hauptschulabschluss","maennlich","","","",""
"Mehrfachnennung","1998","Hauptschulabschluss","weiblich","","","",""
"Mehrfachnennung","1998","Realschulabschluss","maennlich","","","",""
"Mehrfachnennung","1998","Realschulabschluss","weiblich","","","",""
"Mehrfachnennung","1998","(Fach-)Abitur","maennlich","","","",""
"Mehrfachnennung","1998","(Fach-)Abitur","weiblich","","","",""
"Mehrfachnennung","1998","AkademikerInnen","maennlich","","","",""
"Mehrfachnennung","1998","AkademikerInnen","weiblich","","","",""
"Katholisch","1999","(noch) kein Abschluss","maennlich","","","",""
"Katholisch","1999","(noch) kein Abschluss","weiblich","","","",""
"Katholisch","1999","Hauptschulabschluss","maennlich","","","",""
"Katholisch","1999","Hauptschulabschluss","weiblich","","","",""
"Katholisch","1999","Realschulabschluss","maennlich","","","",""
"Katholisch","1999","Realschulabschluss","weiblich","","","",""
"Katholisch","1999","(Fach-)Abitur","maennlich","","","",""
"Katholisch","1999","(Fach-)Abitur","weiblich","","","",""
"Katholisch","1999","AkademikerInnen","maennlich","","","",""
"Katholisch","1999","AkademikerInnen","weiblich","","","",""
"Evangelisch","1999","(noch) kein Abschluss","maennlich","","","",""
"Evangelisch","1999","(noch) kein Abschluss","weiblich","","","",""
"Evangelisch","1999","Hauptschulabschluss","maennlich","","","",""
"Evangelisch","1999","Hauptschulabschluss","weiblich","","","",""
"Evangelisch","1999","Realschulabschluss","maennlich","","","",""
"Evangelisch","1999","Realschulabschluss","weiblich","","","",""
"Evangelisch","1999","(Fach-)Abitur","maennlich","","","",""
"Evangelisch","1999","(Fach-)Abitur","weiblich","","","",""
"Evangelisch","1999","AkademikerInnen","maennlich","","","",""
"Evangelisch","1999","AkademikerInnen","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1999","(noch) kein Abschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1999","(noch) kein Abschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1999","Hauptschulabschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1999","Hauptschulabschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1999","Realschulabschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1999","Realschulabschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1999","(Fach-)Abitur","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1999","(Fach-)Abitur","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","1999","AkademikerInnen","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","1999","AkademikerInnen","weiblich","","","",""
"Islamische Religionsgemeinschaft","1999","(noch) kein Abschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","1999","(noch) kein Abschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","1999","Hauptschulabschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","1999","Hauptschulabschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","1999","Realschulabschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","1999","Realschulabschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","1999","(Fach-)Abitur","maennlich","","","",""
"Islamische Religionsgemeinschaft","1999","(Fach-)Abitur","weiblich","","","",""
"Islamische Religionsgemeinschaft","1999","AkademikerInnen","maennlich","","","",""
"Islamische Religionsgemeinschaft","1999","AkademikerInnen","weiblich","","","",""
"Andere Religionsgemeinschaft","1999","(noch) kein Abschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","1999","(noch) kein Abschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","1999","Hauptschulabschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","1999","Hauptschulabschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","1999","Realschulabschluss","maennlich","","","",""
"Andere Religionsgemeinschaft","1999","Realschulabschluss","weiblich","","","",""
"Andere Religionsgemeinschaft","1999","(Fach-)Abitur","maennlich","","","",""
"Andere Religionsgemeinschaft","1999","(Fach-)Abitur","weiblich","","","",""
"Andere Religionsgemeinschaft","1999","AkademikerInnen","maennlich","","","",""
"Andere Religionsgemeinschaft","1999","AkademikerInnen","weiblich","","","",""
"Konfessionslos","1999","(noch) kein Abschluss","maennlich","","","",""
"Konfessionslos","1999","(noch) kein Abschluss","weiblich","","","",""
"Konfessionslos","1999","Hauptschulabschluss","maennlich","","","",""
"Konfessionslos","1999","Hauptschulabschluss","weiblich","","","",""
"Konfessionslos","1999","Realschulabschluss","maennlich","","","",""
"Konfessionslos","1999","Realschulabschluss","weiblich","","","",""
"Konfessionslos","1999","(Fach-)Abitur","maennlich","","","",""
"Konfessionslos","1999","(Fach-)Abitur","weiblich","","","",""
"Konfessionslos","1999","AkademikerInnen","maennlich","","","",""
"Konfessionslos","1999","AkademikerInnen","weiblich","","","",""
"Christlich orthodox","1999","(noch) kein Abschluss","maennlich","","","",""
"Christlich orthodox","1999","(noch) kein Abschluss","weiblich","","","",""
"Christlich orthodox","1999","Hauptschulabschluss","maennlich","","","",""
"Christlich orthodox","1999","Hauptschulabschluss","weiblich","","","",""
"Christlich orthodox","1999","Realschulabschluss","maennlich","","","",""
"Christlich orthodox","1999","Realschulabschluss","weiblich","","","",""
"Christlich orthodox","1999","(Fach-)Abitur","maennlich","","","",""
"Christlich orthodox","1999","(Fach-)Abitur","weiblich","","","",""
"Christlich orthodox","1999","AkademikerInnen","maennlich","","","",""
"Christlich orthodox","1999","AkademikerInnen","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1999","(noch) kein Abschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1999","(noch) kein Abschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1999","Hauptschulabschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1999","Hauptschulabschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1999","Realschulabschluss","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1999","Realschulabschluss","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1999","(Fach-)Abitur","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1999","(Fach-)Abitur","weiblich","","","",""
"Schiitische Rel.gemeinschaft","1999","AkademikerInnen","maennlich","","","",""
"Schiitische Rel.gemeinschaft","1999","AkademikerInnen","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1999","(noch) kein Abschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1999","(noch) kein Abschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1999","Hauptschulabschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1999","Hauptschulabschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1999","Realschulabschluss","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1999","Realschulabschluss","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1999","(Fach-)Abitur","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1999","(Fach-)Abitur","weiblich","","","",""
"Sunnitische Rel.gemeinschaft","1999","AkademikerInnen","maennlich","","","",""
"Sunnitische Rel.gemeinschaft","1999","AkademikerInnen","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1999","(noch) kein Abschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1999","(noch) kein Abschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1999","Hauptschulabschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1999","Hauptschulabschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1999","Realschulabschluss","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1999","Realschulabschluss","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1999","(Fach-)Abitur","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1999","(Fach-)Abitur","weiblich","","","",""
"Alevitische Rel.gemeinschaft","1999","AkademikerInnen","maennlich","","","",""
"Alevitische Rel.gemeinschaft","1999","AkademikerInnen","weiblich","","","",""
"Mehrfachnennung","1999","(noch) kein Abschluss","maennlich","","","",""
"Mehrfachnennung","1999","(noch) kein Abschluss","weiblich","","","",""
"Mehrfachnennung","1999","Hauptschulabschluss","maennlich","","","",""
"Mehrfachnennung","1999","Hauptschulabschluss","weiblich","","","",""
"Mehrfachnennung","1999","Realschulabschluss","maennlich","","","",""
"Mehrfachnennung","1999","Realschulabschluss","weiblich","","","",""
"Mehrfachnennung","1999","(Fach-)Abitur","maennlich","","","",""
"Mehrfachnennung","1999","(Fach-)Abitur","weiblich","","","",""
"Mehrfachnennung","1999","AkademikerInnen","maennlich","","","",""
"Mehrfachnennung","1999","AkademikerInnen","weiblich","","","",""
"Katholisch","2000","(noch) kein Abschluss","maennlich","","","",""
"Katholisch","2000","(noch) kein Abschluss","weiblich","","","",""
"Katholisch","2000","Hauptschulabschluss","maennlich","","","",""
"Katholisch","2000","Hauptschulabschluss","weiblich","","","",""
"Katholisch","2000","Realschulabschluss","maennlich","","","",""
"Katholisch","2000","Realschulabschluss","weiblich","","","",""
"Katholisch","2000","(Fach-)Abitur","maennlich","","","",""
"Katholisch","2000","(Fach-)Abitur","weiblich","","","",""
"Katholisch","2000","AkademikerInnen","maennlich","","","",""
"Katholisch","2000","AkademikerInnen","weiblich","","","",""
"Evangelisch","2000","(noch) kein Abschluss","maennlich","","","",""
"Evangelisch","2000","(noch) kein Abschluss","weiblich","","","",""
"Evangelisch","2000","Hauptschulabschluss","maennlich","","","",""
"Evangelisch","2000","Hauptschulabschluss","weiblich","","","",""
"Evangelisch","2000","Realschulabschluss","maennlich","","","",""
"Evangelisch","2000","Realschulabschluss","weiblich","","","",""
"Evangelisch","2000","(Fach-)Abitur","maennlich","","","",""
"Evangelisch","2000","(Fach-)Abitur","weiblich","","","",""
"Evangelisch","2000","AkademikerInnen","maennlich","","","",""
"Evangelisch","2000","AkademikerInnen","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2000","(noch) kein Abschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2000","(noch) kein Abschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2000","Hauptschulabschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2000","Hauptschulabschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2000","Realschulabschluss","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2000","Realschulabschluss","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2000","(Fach-)Abitur","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2000","(Fach-)Abitur","weiblich","","","",""
"Andere christlische Religionsgemeinschaft","2000","AkademikerInnen","maennlich","","","",""
"Andere christlische Religionsgemeinschaft","2000","AkademikerInnen","weiblich","","","",""
"Islamische Religionsgemeinschaft","2000","(noch) kein Abschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","2000","(noch) kein Abschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","2000","Hauptschulabschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","2000","Hauptschulabschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","2000","Realschulabschluss","maennlich","","","",""
"Islamische Religionsgemeinschaft","2000","Realschulabschluss","weiblich","","","",""
"Islamische Religionsgemeinschaft","2000","(Fach-)Abitur","maennlich","","","",""
