year,bula_h,quintil_oecd,plh0258_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Bavaria,5th Quintile,Protestant,0.21528,249,1081,0.19077,0.23979
2003,Bavaria,5th Quintile,Non-denominational,0.21580,230,1081,0.19127,0.24034
2003,Berlin,1st Quintile,Non-denominational,0.46866,88,88,0.36379,0.57352
2003,Berlin,2nd Quintile,Protestant,0.23018,31,110,0.15115,0.30920
2003,Berlin,2nd Quintile,Non-denominational,0.65146,79,110,0.56200,0.74092
2003,Berlin,3rd Quintile,Protestant,0.24365,35,149,0.17449,0.31281
2003,Berlin,3rd Quintile,Non-denominational,0.69319,114,149,0.61889,0.76749
2003,Berlin,4th Quintile,Protestant,0.23335,37,126,0.15920,0.30750
2003,Berlin,4th Quintile,Non-denominational,0.61317,89,126,0.52779,0.69855
2003,Berlin,5th Quintile,Protestant,0.32820,68,213,0.26499,0.39141
2003,Berlin,5th Quintile,Non-denominational,0.60909,145,213,0.54341,0.67478
2003,Brandenburg,1st Quintile,Protestant,0.23902,34,158,0.17231,0.30574
2003,Brandenburg,1st Quintile,Non-denominational,0.73138,124,158,0.66204,0.80071
2003,Brandenburg,2nd Quintile,Protestant,0.26110,48,193,0.19897,0.32323
2003,Brandenburg,2nd Quintile,Non-denominational,0.67724,145,193,0.61111,0.74338
2003,Brandenburg,3rd Quintile,Protestant,0.16380,40,205,0.11302,0.21459
2003,Brandenburg,3rd Quintile,Non-denominational,0.78098,165,205,0.72422,0.83773
2003,Brandenburg,4th Quintile,Protestant,0.25124,45,196,0.19036,0.31211
2003,Brandenburg,4th Quintile,Non-denominational,0.72334,151,196,0.66055,0.78612
2003,Brandenburg,5th Quintile,Non-denominational,0.88993,118,118,0.83321,0.94664
2003,Mecklenburg-Western Pomerania,1st Quintile,Non-denominational,0.76774,85,85,0.67744,0.85805
2003,Mecklenburg-Western Pomerania,2nd Quintile,Non-denominational,0.74952,114,114,0.66963,0.82941
2003,Mecklenburg-Western Pomerania,3rd Quintile,Non-denominational,0.78174,76,76,0.68825,0.87522
2003,Mecklenburg-Western Pomerania,4th Quintile,Non-denominational,0.72566,46,46,0.59530,0.85603
2003,Mecklenburg-Western Pomerania,5th Quintile,Non-denominational,0.73302,87,87,0.63953,0.82652
2003,Saxony,1st Quintile,Protestant,0.27734,91,305,0.22701,0.32766
2003,Saxony,1st Quintile,Non-denominational,0.67564,214,305,0.62302,0.72827
2003,Saxony,2nd Quintile,Protestant,0.32452,128,387,0.27781,0.37123
2003,Saxony,2nd Quintile,Non-denominational,0.60087,259,387,0.55202,0.64973
2003,Saxony,3rd Quintile,Protestant,0.28640,123,373,0.24046,0.33234
2003,Saxony,3rd Quintile,Non-denominational,0.66607,250,373,0.61814,0.71399
2003,Saxony,4th Quintile,Protestant,0.17685,51,263,0.13065,0.22305
2003,Saxony,4th Quintile,Non-denominational,0.77633,212,263,0.72587,0.82679
2003,Saxony,5th Quintile,Protestant,0.30795,62,203,0.24428,0.37161
2003,Saxony,5th Quintile,Non-denominational,0.64789,141,203,0.58202,0.71376
2003,Saxony-Anhalt,1st Quintile,Non-denominational,0.86284,146,146,0.80685,0.91884
2003,Saxony-Anhalt,2nd Quintile,Protestant,0.21379,51,214,0.15873,0.26885
2003,Saxony-Anhalt,2nd Quintile,Non-denominational,0.76752,163,214,0.71079,0.82425
2003,Saxony-Anhalt,3rd Quintile,Protestant,0.20834,40,205,0.15260,0.26407
2003,Saxony-Anhalt,3rd Quintile,Non-denominational,0.76382,165,205,0.70554,0.82211
2003,Saxony-Anhalt,4th Quintile,Protestant,0.20753,43,192,0.15002,0.26504
2003,Saxony-Anhalt,4th Quintile,Non-denominational,0.76593,149,192,0.70588,0.82598
2003,Saxony-Anhalt,5th Quintile,Non-denominational,0.86708,104,104,0.80152,0.93265
2003,Thuringa,1st Quintile,Protestant,0.23845,41,182,0.17636,0.30053
2003,Thuringa,1st Quintile,Non-denominational,0.68523,141,182,0.61757,0.75289
2003,Thuringa,2nd Quintile,Protestant,0.30621,70,221,0.24530,0.36712
2003,Thuringa,2nd Quintile,Non-denominational,0.60879,151,221,0.54430,0.67328
2003,Thuringa,3rd Quintile,Protestant,0.23812,56,166,0.17313,0.30311
2003,Thuringa,3rd Quintile,Non-denominational,0.65578,110,166,0.58329,0.72828
2003,Thuringa,4th Quintile,Protestant,0.26028,49,161,0.19229,0.32827
2003,Thuringa,4th Quintile,Non-denominational,0.62919,112,161,0.55434,0.70403
2003,Thuringa,5th Quintile,Protestant,0.37247,49,123,0.28668,0.45826
2003,Thuringa,5th Quintile,Non-denominational,0.48636,74,123,0.39767,0.57506
2007,Schleswig-Holstein,1st Quintile,Protestant,0.68231,71,71,0.57324,0.79138
2007,Schleswig-Holstein,2nd Quintile,Protestant,0.74256,68,68,0.63786,0.84725
2007,Schleswig-Holstein,3rd Quintile,Protestant,0.63742,89,126,0.55314,0.72170
2007,Schleswig-Holstein,3rd Quintile,Non-denominational,0.29370,37,126,0.21385,0.37354
2007,Schleswig-Holstein,4th Quintile,Protestant,0.47105,49,80,0.36097,0.58112
2007,Schleswig-Holstein,4th Quintile,Non-denominational,0.33831,31,80,0.23398,0.44264
2007,Schleswig-Holstein,5th Quintile,Protestant,0.57133,104,170,0.49671,0.64594
2007,Schleswig-Holstein,5th Quintile,Non-denominational,0.35776,66,170,0.28549,0.43003
2007,Hamburg,2nd Quintile,Protestant,0.59579,35,35,0.43083,0.76074
2007,Hamburg,4th Quintile,Protestant,0.51403,33,33,0.34086,0.68721
2007,Hamburg,5th Quintile,Protestant,0.56108,52,52,0.42488,0.69728
2007,Lower Saxony,1st Quintile,Catholic,0.15761,34,207,0.10785,0.20737
2007,Lower Saxony,1st Quintile,Protestant,0.51560,129,207,0.44735,0.58384
2007,Lower Saxony,1st Quintile,Non-denominational,0.23411,44,207,0.17628,0.29193
2007,Lower Saxony,2nd Quintile,Catholic,0.23562,67,287,0.18644,0.28481
2007,Lower Saxony,2nd Quintile,Protestant,0.55838,179,287,0.50083,0.61593
2007,Lower Saxony,2nd Quintile,Non-denominational,0.14546,41,287,0.10460,0.18632
2007,Lower Saxony,3rd Quintile,Catholic,0.21718,60,299,0.17036,0.26399
2007,Lower Saxony,3rd Quintile,Protestant,0.48141,170,299,0.42468,0.53814
2007,Lower Saxony,3rd Quintile,Non-denominational,0.23615,69,299,0.18793,0.28438
2007,Lower Saxony,4th Quintile,Catholic,0.14309,74,418,0.10948,0.17670
2007,Lower Saxony,4th Quintile,Protestant,0.59690,263,418,0.54982,0.64398
2007,Lower Saxony,4th Quintile,Non-denominational,0.20869,81,418,0.16968,0.24769
2007,Lower Saxony,5th Quintile,Catholic,0.22013,99,526,0.18468,0.25557
2007,Lower Saxony,5th Quintile,Protestant,0.52798,293,526,0.48528,0.57069
2007,Lower Saxony,5th Quintile,Non-denominational,0.24512,134,526,0.20832,0.28192
2007,North Rhine-Westphalia,1st Quintile,Catholic,0.33378,234,635,0.29708,0.37049
2007,North Rhine-Westphalia,1st Quintile,Protestant,0.35494,226,635,0.31770,0.39219
2007,North Rhine-Westphalia,1st Quintile,Islamic community,0.15919,111,635,0.13071,0.18767
2007,North Rhine-Westphalia,1st Quintile,Non-denominational,0.11252,64,635,0.08792,0.13711
2007,North Rhine-Westphalia,2nd Quintile,Catholic,0.44204,272,618,0.40285,0.48123
2007,North Rhine-Westphalia,2nd Quintile,Protestant,0.30743,221,618,0.27102,0.34384
2007,North Rhine-Westphalia,2nd Quintile,Islamic community,0.05979,43,618,0.04108,0.07849
2007,North Rhine-Westphalia,2nd Quintile,Non-denominational,0.16862,82,618,0.13908,0.19817
2007,North Rhine-Westphalia,3rd Quintile,Catholic,0.48232,351,708,0.44549,0.51916
2007,North Rhine-Westphalia,3rd Quintile,Protestant,0.28249,216,708,0.24931,0.31568
2007,North Rhine-Westphalia,3rd Quintile,Islamic community,0.03930,43,708,0.02498,0.05362
2007,North Rhine-Westphalia,3rd Quintile,Non-denominational,0.16156,98,708,0.13443,0.18869
2007,North Rhine-Westphalia,4th Quintile,Catholic,0.42144,365,816,0.38754,0.45534
2007,North Rhine-Westphalia,4th Quintile,Protestant,0.35550,310,816,0.32263,0.38836
2007,North Rhine-Westphalia,4th Quintile,Non-denominational,0.18765,141,816,0.16085,0.21446
2007,North Rhine-Westphalia,5th Quintile,Catholic,0.41824,555,1267,0.39107,0.44541
2007,North Rhine-Westphalia,5th Quintile,Protestant,0.28216,414,1267,0.25737,0.30695
2007,North Rhine-Westphalia,5th Quintile,Non-denominational,0.26593,298,1267,0.24160,0.29027
2007,Hesse,1st Quintile,Catholic,0.26288,39,112,0.18099,0.34477
2007,Hesse,1st Quintile,Protestant,0.38248,73,112,0.29207,0.47289
2007,Hesse,2nd Quintile,Catholic,0.21827,46,190,0.15938,0.27716
2007,Hesse,2nd Quintile,Protestant,0.52280,113,190,0.45159,0.59401
2007,Hesse,2nd Quintile,Non-denominational,0.14528,31,190,0.09504,0.19551
2007,Hesse,3rd Quintile,Catholic,0.32574,64,184,0.25784,0.39364
2007,Hesse,3rd Quintile,Protestant,0.44033,120,184,0.36840,0.51225
2007,Hesse,4th Quintile,Catholic,0.21392,70,270,0.16491,0.26292
2007,Hesse,4th Quintile,Protestant,0.48109,145,270,0.42138,0.54080
2007,Hesse,4th Quintile,Non-denominational,0.20969,55,270,0.16104,0.25834
2007,Hesse,5th Quintile,Catholic,0.22105,104,478,0.18381,0.25829
2007,Hesse,5th Quintile,Protestant,0.52112,239,478,0.47629,0.56596
2007,Hesse,5th Quintile,Non-denominational,0.23337,135,478,0.19541,0.27133
2007,"Rhineland-Palatinate, Saarland",1st Quintile,Catholic,0.42285,71,133,0.33857,0.50713
2007,"Rhineland-Palatinate, Saarland",1st Quintile,Protestant,0.33674,62,133,0.25611,0.41736
2007,"Rhineland-Palatinate, Saarland",2nd Quintile,Catholic,0.48120,99,175,0.40696,0.55544
2007,"Rhineland-Palatinate, Saarland",2nd Quintile,Protestant,0.37337,76,175,0.30150,0.44524
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,Catholic,0.53660,115,187,0.46494,0.60827
2007,"Rhineland-Palatinate, Saarland",3rd Quintile,Protestant,0.31206,72,187,0.24547,0.37865
2007,"Rhineland-Palatinate, Saarland",4th Quintile,Catholic,0.65622,158,237,0.59563,0.71682
2007,"Rhineland-Palatinate, Saarland",4th Quintile,Protestant,0.24263,79,237,0.18794,0.29732
2007,"Rhineland-Palatinate, Saarland",5th Quintile,Catholic,0.56813,169,320,0.51378,0.62249
2007,"Rhineland-Palatinate, Saarland",5th Quintile,Protestant,0.22515,90,320,0.17931,0.27099
2007,"Rhineland-Palatinate, Saarland",5th Quintile,Non-denominational,0.17521,61,320,0.13349,0.21693
2007,Baden-Wuerttemberg,1st Quintile,Catholic,0.37593,107,273,0.31837,0.43350
2007,Baden-Wuerttemberg,1st Quintile,Protestant,0.31053,89,273,0.25554,0.36552
2007,Baden-Wuerttemberg,1st Quintile,Islamic community,0.16075,77,273,0.11710,0.20441
2007,Baden-Wuerttemberg,2nd Quintile,Catholic,0.33731,126,344,0.28728,0.38735
2007,Baden-Wuerttemberg,2nd Quintile,Protestant,0.39424,142,344,0.34252,0.44596
2007,Baden-Wuerttemberg,2nd Quintile,Islamic community,0.09144,44,344,0.06094,0.12195
2007,Baden-Wuerttemberg,2nd Quintile,Non-denominational,0.10887,32,344,0.07591,0.14184
2007,Baden-Wuerttemberg,3rd Quintile,Catholic,0.31441,154,429,0.27042,0.35840
2007,Baden-Wuerttemberg,3rd Quintile,Protestant,0.38151,151,429,0.33549,0.42753
2007,Baden-Wuerttemberg,3rd Quintile,Other Christian community,0.05192,39,429,0.03090,0.07294
2007,Baden-Wuerttemberg,3rd Quintile,Islamic community,0.10351,33,429,0.07465,0.13237
2007,Baden-Wuerttemberg,3rd Quintile,Non-denominational,0.14865,52,429,0.11495,0.18235
2007,Baden-Wuerttemberg,4th Quintile,Catholic,0.38652,207,503,0.34393,0.42912
2007,Baden-Wuerttemberg,4th Quintile,Protestant,0.37536,230,503,0.33300,0.41772
2007,Baden-Wuerttemberg,4th Quintile,Non-denominational,0.17388,66,503,0.14072,0.20703
2007,Baden-Wuerttemberg,5th Quintile,Catholic,0.39949,305,787,0.36525,0.43373
2007,Baden-Wuerttemberg,5th Quintile,Protestant,0.40105,327,787,0.36679,0.43531
2007,Baden-Wuerttemberg,5th Quintile,Non-denominational,0.15872,155,787,0.13318,0.18427
2007,Bavaria,1st Quintile,Catholic,0.49091,173,301,0.43434,0.54748
2007,Bavaria,1st Quintile,Protestant,0.19348,77,301,0.14878,0.23819
2007,Bavaria,1st Quintile,Non-denominational,0.16781,51,301,0.12552,0.21010
2007,Bavaria,2nd Quintile,Catholic,0.58213,273,421,0.53496,0.62930
2007,Bavaria,2nd Quintile,Protestant,0.20775,97,421,0.16895,0.24656
2007,Bavaria,2nd Quintile,Non-denominational,0.10670,51,421,0.07717,0.13623
2007,Bavaria,3rd Quintile,Catholic,0.62347,345,535,0.58237,0.66457
2007,Bavaria,3rd Quintile,Protestant,0.19751,109,535,0.16374,0.23128
2007,Bavaria,3rd Quintile,Non-denominational,0.14877,81,535,0.11858,0.17895
2007,Bavaria,4th Quintile,Catholic,0.58184,372,618,0.54292,0.62076
2007,Bavaria,4th Quintile,Protestant,0.22163,152,618,0.18886,0.25440
2007,Bavaria,4th Quintile,Non-denominational,0.14624,94,618,0.11836,0.17412
2007,Bavaria,5th Quintile,Catholic,0.52846,486,923,0.49624,0.56068
2007,Bavaria,5th Quintile,Protestant,0.24564,239,923,0.21785,0.27343
2007,Bavaria,5th Quintile,Non-denominational,0.20818,198,923,0.18197,0.23439
2007,Berlin,1st Quintile,Non-denominational,0.60295,79,79,0.49437,0.71154
2007,Berlin,2nd Quintile,Protestant,0.29362,34,115,0.21002,0.37722
2007,Berlin,2nd Quintile,Non-denominational,0.56512,81,115,0.47412,0.65613
2007,Berlin,3rd Quintile,Protestant,0.20285,31,116,0.12935,0.27635
2007,Berlin,3rd Quintile,Non-denominational,0.73951,85,116,0.65930,0.81973
2007,Berlin,4th Quintile,Protestant,0.21883,40,144,0.15106,0.28659
2007,Berlin,4th Quintile,Non-denominational,0.68925,104,144,0.61339,0.76510
2007,Berlin,5th Quintile,Protestant,0.34243,58,175,0.27193,0.41294
2007,Berlin,5th Quintile,Non-denominational,0.56420,117,175,0.49052,0.63788
2007,Brandenburg,1st Quintile,Protestant,0.22078,33,153,0.15484,0.28672
2007,Brandenburg,1st Quintile,Non-denominational,0.76808,120,153,0.70098,0.83518
2007,Brandenburg,2nd Quintile,Protestant,0.21134,35,169,0.14961,0.27308
2007,Brandenburg,2nd Quintile,Non-denominational,0.69536,134,169,0.62576,0.76496
2007,Brandenburg,3rd Quintile,Protestant,0.31966,55,182,0.25172,0.38760
2007,Brandenburg,3rd Quintile,Non-denominational,0.65622,127,182,0.58702,0.72541
2007,Brandenburg,4th Quintile,Protestant,0.21341,35,173,0.15217,0.27464
2007,Brandenburg,4th Quintile,Non-denominational,0.77869,138,173,0.71665,0.84073
2007,Brandenburg,5th Quintile,Non-denominational,0.82643,117,117,0.75750,0.89535
2007,Mecklenburg-Western Pomerania,1st Quintile,Non-denominational,0.84319,97,97,0.77045,0.91593
2007,Mecklenburg-Western Pomerania,2nd Quintile,Non-denominational,0.61533,73,73,0.50295,0.72771
2007,Mecklenburg-Western Pomerania,3rd Quintile,Non-denominational,0.83251,87,87,0.75359,0.91143
2007,Mecklenburg-Western Pomerania,4th Quintile,Non-denominational,0.78096,69,69,0.68266,0.87927
2007,Mecklenburg-Western Pomerania,5th Quintile,Non-denominational,0.80425,68,68,0.70924,0.89926
2007,Saxony,1st Quintile,Protestant,0.22709,90,316,0.18082,0.27335
2007,Saxony,1st Quintile,Non-denominational,0.70840,226,316,0.65820,0.75859
2007,Saxony,2nd Quintile,Protestant,0.38985,112,297,0.33429,0.44541
2007,Saxony,2nd Quintile,Non-denominational,0.53110,185,297,0.47425,0.58795
2007,Saxony,3rd Quintile,Protestant,0.32987,122,374,0.28215,0.37758
2007,Saxony,3rd Quintile,Non-denominational,0.63781,252,374,0.58903,0.68659
2007,Saxony,4th Quintile,Protestant,0.25445,80,282,0.20352,0.30537
2007,Saxony,4th Quintile,Non-denominational,0.71249,202,282,0.65957,0.76541
2007,Saxony,5th Quintile,Protestant,0.26467,42,173,0.19874,0.33060
2007,Saxony,5th Quintile,Non-denominational,0.68362,131,173,0.61411,0.75312
2007,Saxony-Anhalt,1st Quintile,Non-denominational,0.82345,136,136,0.75913,0.88777
2007,Saxony-Anhalt,2nd Quintile,Protestant,0.22184,53,184,0.16164,0.28204
2007,Saxony-Anhalt,2nd Quintile,Non-denominational,0.75476,131,184,0.69242,0.81709
2007,Saxony-Anhalt,3rd Quintile,Protestant,0.26953,55,206,0.20879,0.33027
2007,Saxony-Anhalt,3rd Quintile,Non-denominational,0.68916,151,206,0.62580,0.75252
2007,Saxony-Anhalt,4th Quintile,Protestant,0.24451,42,158,0.17728,0.31174
2007,Saxony-Anhalt,4th Quintile,Non-denominational,0.69785,116,158,0.62602,0.76968
2007,Saxony-Anhalt,5th Quintile,Non-denominational,0.63999,101,101,0.54591,0.73407
2007,Thuringa,1st Quintile,Protestant,0.17852,37,173,0.12129,0.23575
2007,Thuringa,1st Quintile,Non-denominational,0.70343,136,173,0.63517,0.77169
2007,Thuringa,2nd Quintile,Protestant,0.24421,55,198,0.18422,0.30420
2007,Thuringa,2nd Quintile,Non-denominational,0.68379,143,198,0.61886,0.74872
2007,Thuringa,3rd Quintile,Protestant,0.32555,64,163,0.25339,0.39771
2007,Thuringa,3rd Quintile,Non-denominational,0.55933,99,163,0.48288,0.63578
2007,Thuringa,4th Quintile,Protestant,0.31135,66,176,0.24274,0.37996
2007,Thuringa,4th Quintile,Non-denominational,0.55509,110,176,0.48146,0.62872
2007,Thuringa,5th Quintile,Protestant,0.26846,37,99,0.18072,0.35620
2007,Thuringa,5th Quintile,Non-denominational,0.57264,62,99,0.47470,0.67059
2011,Schleswig-Holstein,1st Quintile,Protestant,0.47563,39,39,0.31684,0.63442
2011,Schleswig-Holstein,2nd Quintile,Protestant,0.38272,35,35,0.21934,0.54610
2011,Schleswig-Holstein,3rd Quintile,Protestant,0.59018,55,55,0.45901,0.72135
2011,Schleswig-Holstein,4th Quintile,Protestant,0.47515,40,79,0.36433,0.58598
2011,Schleswig-Holstein,4th Quintile,Non-denominational,0.48390,39,79,0.37299,0.59480
2011,Schleswig-Holstein,5th Quintile,Protestant,0.47474,55,108,0.38012,0.56936
2011,Schleswig-Holstein,5th Quintile,Non-denominational,0.39479,53,108,0.30218,0.48741
2011,Hamburg,5th Quintile,Protestant,0.45138,48,86,0.34559,0.55718
2011,Hamburg,5th Quintile,Non-denominational,0.31975,38,86,0.22060,0.41890
2011,Lower Saxony,1st Quintile,Catholic,0.19071,33,196,0.13556,0.24585
2011,Lower Saxony,1st Quintile,Protestant,0.51419,121,196,0.44404,0.58435
2011,Lower Saxony,1st Quintile,Non-denominational,0.21374,42,196,0.15620,0.27128
2011,Lower Saxony,2nd Quintile,Catholic,0.14941,31,188,0.09831,0.20050
2011,Lower Saxony,2nd Quintile,Protestant,0.62675,125,188,0.55742,0.69607
2011,Lower Saxony,2nd Quintile,Non-denominational,0.17768,32,188,0.12289,0.23246
2011,Lower Saxony,3rd Quintile,Catholic,0.22658,62,280,0.17745,0.27570
2011,Lower Saxony,3rd Quintile,Protestant,0.48881,157,280,0.43015,0.54747
2011,Lower Saxony,3rd Quintile,Non-denominational,0.27487,61,280,0.22248,0.32725
2011,Lower Saxony,4th Quintile,Catholic,0.18857,60,307,0.14475,0.23240
2011,Lower Saxony,4th Quintile,Protestant,0.54948,174,307,0.49373,0.60523
2011,Lower Saxony,4th Quintile,Non-denominational,0.24929,73,307,0.20082,0.29776
2011,Lower Saxony,5th Quintile,Catholic,0.18607,68,403,0.14802,0.22411
2011,Lower Saxony,5th Quintile,Protestant,0.48051,217,403,0.43167,0.52936
2011,Lower Saxony,5th Quintile,Non-denominational,0.33218,118,403,0.28614,0.37822
2011,North Rhine-Westphalia,1st Quintile,Catholic,0.32840,171,475,0.28612,0.37068
2011,North Rhine-Westphalia,1st Quintile,Protestant,0.32232,159,475,0.28024,0.36439
2011,North Rhine-Westphalia,1st Quintile,Islamic community,0.14904,80,475,0.11698,0.18110
2011,North Rhine-Westphalia,1st Quintile,Non-denominational,0.17061,65,475,0.13674,0.20447
2011,North Rhine-Westphalia,2nd Quintile,Catholic,0.38288,191,424,0.33655,0.42920
2011,North Rhine-Westphalia,2nd Quintile,Protestant,0.36653,182,424,0.32061,0.41246
2011,North Rhine-Westphalia,2nd Quintile,Non-denominational,0.16177,51,424,0.12668,0.19686
2011,North Rhine-Westphalia,3rd Quintile,Catholic,0.41041,246,528,0.36841,0.45241
2011,North Rhine-Westphalia,3rd Quintile,Protestant,0.35630,193,528,0.31541,0.39719
2011,North Rhine-Westphalia,3rd Quintile,Non-denominational,0.19387,89,528,0.16012,0.22762
2011,North Rhine-Westphalia,4th Quintile,Catholic,0.42808,303,647,0.38992,0.46623
2011,North Rhine-Westphalia,4th Quintile,Protestant,0.32615,221,647,0.29000,0.36230
2011,North Rhine-Westphalia,4th Quintile,Non-denominational,0.19493,123,647,0.16438,0.22548
2011,North Rhine-Westphalia,5th Quintile,Catholic,0.39220,389,913,0.36051,0.42388
2011,North Rhine-Westphalia,5th Quintile,Protestant,0.29078,284,913,0.26130,0.32025
2011,North Rhine-Westphalia,5th Quintile,Non-denominational,0.27197,240,913,0.24309,0.30084
2011,Hesse,1st Quintile,Catholic,0.29719,35,76,0.19375,0.40062
2011,Hesse,1st Quintile,Protestant,0.32732,41,76,0.22113,0.43352
2011,Hesse,2nd Quintile,Catholic,0.28589,42,117,0.20366,0.36811
2011,Hesse,2nd Quintile,Protestant,0.39407,75,117,0.30514,0.48299
2011,Hesse,3rd Quintile,Catholic,0.19518,38,192,0.13897,0.25138
2011,Hesse,3rd Quintile,Protestant,0.62079,120,192,0.55198,0.68960
2011,Hesse,3rd Quintile,Non-denominational,0.14992,34,192,0.09929,0.20055
2011,Hesse,4th Quintile,Catholic,0.23704,48,203,0.17839,0.29569
2011,Hesse,4th Quintile,Protestant,0.49534,110,203,0.42639,0.56429
2011,Hesse,4th Quintile,Non-denominational,0.21190,45,203,0.15554,0.26825
2011,Hesse,5th Quintile,Catholic,0.19514,69,361,0.15420,0.23608
2011,Hesse,5th Quintile,Protestant,0.45733,161,361,0.40587,0.50879
2011,Hesse,5th Quintile,Non-denominational,0.31092,131,361,0.26311,0.35874
2011,"Rhineland-Palatinate, Saarland",1st Quintile,Catholic,0.42124,67,109,0.32811,0.51436
2011,"Rhineland-Palatinate, Saarland",1st Quintile,Protestant,0.22406,42,109,0.14542,0.30270
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,Catholic,0.52709,86,141,0.44439,0.60980
2011,"Rhineland-Palatinate, Saarland",2nd Quintile,Protestant,0.30833,55,141,0.23183,0.38483
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,Catholic,0.44502,84,148,0.36469,0.52536
2011,"Rhineland-Palatinate, Saarland",3rd Quintile,Protestant,0.36061,64,148,0.28299,0.43824
2011,"Rhineland-Palatinate, Saarland",4th Quintile,Catholic,0.60468,110,199,0.53658,0.67278
2011,"Rhineland-Palatinate, Saarland",4th Quintile,Protestant,0.23489,55,199,0.17584,0.29394
2011,"Rhineland-Palatinate, Saarland",4th Quintile,Non-denominational,0.14047,34,199,0.09207,0.18887
2011,"Rhineland-Palatinate, Saarland",5th Quintile,Catholic,0.56437,101,211,0.49731,0.63143
2011,"Rhineland-Palatinate, Saarland",5th Quintile,Protestant,0.29197,69,211,0.23047,0.35346
2011,"Rhineland-Palatinate, Saarland",5th Quintile,Non-denominational,0.13484,41,211,0.08865,0.18104
2011,Baden-Wuerttemberg,1st Quintile,Catholic,0.37876,75,141,0.29841,0.45911
2011,Baden-Wuerttemberg,1st Quintile,Protestant,0.41411,66,141,0.33252,0.49571
2011,Baden-Wuerttemberg,2nd Quintile,Catholic,0.34029,78,216,0.27695,0.40362
2011,Baden-Wuerttemberg,2nd Quintile,Protestant,0.42373,106,216,0.35768,0.48978
2011,Baden-Wuerttemberg,2nd Quintile,Non-denominational,0.18331,32,216,0.13159,0.23503
2011,Baden-Wuerttemberg,3rd Quintile,Catholic,0.28972,124,294,0.23778,0.34166
2011,Baden-Wuerttemberg,3rd Quintile,Protestant,0.38223,129,294,0.32659,0.43787
2011,Baden-Wuerttemberg,3rd Quintile,Non-denominational,0.14975,41,294,0.10889,0.19061
2011,Baden-Wuerttemberg,4th Quintile,Catholic,0.35948,169,435,0.31433,0.40462
2011,Baden-Wuerttemberg,4th Quintile,Protestant,0.36376,187,435,0.31850,0.40902
2011,Baden-Wuerttemberg,4th Quintile,Non-denominational,0.22987,79,435,0.19029,0.26946
2011,Baden-Wuerttemberg,5th Quintile,Catholic,0.40648,195,561,0.36580,0.44716
2011,Baden-Wuerttemberg,5th Quintile,Protestant,0.33542,230,561,0.29631,0.37452
2011,Baden-Wuerttemberg,5th Quintile,Non-denominational,0.22840,136,561,0.19363,0.26317
2011,Bavaria,1st Quintile,Catholic,0.50119,143,244,0.43832,0.56405
2011,Bavaria,1st Quintile,Protestant,0.23883,64,244,0.18522,0.29244
2011,Bavaria,1st Quintile,Non-denominational,0.12364,37,244,0.08225,0.16502
2011,Bavaria,2nd Quintile,Catholic,0.62521,189,301,0.57044,0.67999
2011,Bavaria,2nd Quintile,Protestant,0.19716,71,301,0.15214,0.24218
2011,Bavaria,2nd Quintile,Non-denominational,0.12977,41,301,0.09174,0.16780
2011,Bavaria,3rd Quintile,Catholic,0.57704,261,426,0.53007,0.62401
2011,Bavaria,3rd Quintile,Protestant,0.17372,88,426,0.13770,0.20974
2011,Bavaria,3rd Quintile,Non-denominational,0.20108,77,426,0.16297,0.23918
2011,Bavaria,4th Quintile,Catholic,0.61006,300,484,0.56656,0.65356
2011,Bavaria,4th Quintile,Protestant,0.19763,111,484,0.16212,0.23314
2011,Bavaria,4th Quintile,Non-denominational,0.14930,73,484,0.11751,0.18108
2011,Bavaria,5th Quintile,Catholic,0.51575,346,703,0.47878,0.55272
2011,Bavaria,5th Quintile,Protestant,0.23618,183,703,0.20476,0.26760
2011,Bavaria,5th Quintile,Non-denominational,0.24145,174,703,0.20979,0.27311
2011,Berlin,1st Quintile,Non-denominational,0.55681,60,60,0.43005,0.68357
2011,Berlin,2nd Quintile,Non-denominational,0.65871,73,73,0.54919,0.76823
2011,Berlin,3rd Quintile,Protestant,0.22749,31,106,0.14731,0.30768
2011,Berlin,3rd Quintile,Non-denominational,0.67567,75,106,0.58613,0.76521
2011,Berlin,4th Quintile,Protestant,0.33525,45,123,0.25148,0.41902
2011,Berlin,4th Quintile,Non-denominational,0.59627,78,123,0.50920,0.68333
2011,Berlin,5th Quintile,Protestant,0.32723,45,137,0.24837,0.40609
2011,Berlin,5th Quintile,Non-denominational,0.61629,92,137,0.53456,0.69802
2011,Brandenburg,1st Quintile,Protestant,0.28498,33,128,0.20647,0.36349
2011,Brandenburg,1st Quintile,Non-denominational,0.69106,95,128,0.61069,0.77142
2011,Brandenburg,2nd Quintile,Protestant,0.22828,36,147,0.16020,0.29636
2011,Brandenburg,2nd Quintile,Non-denominational,0.73933,111,147,0.66812,0.81054
2011,Brandenburg,3rd Quintile,Non-denominational,0.78949,125,125,0.71773,0.86124
2011,Brandenburg,4th Quintile,Non-denominational,0.72691,88,88,0.63329,0.82054
2011,Brandenburg,5th Quintile,Non-denominational,0.80643,75,75,0.71641,0.89645
