year,bula_h,plh0258_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,"Rhineland-Palatinate, Saarland",Christian orthodox,0.01538,47,1587,0.00932,0.02143
2019,"Rhineland-Palatinate, Saarland",Sunni denomination,0.03105,184,1587,0.02251,0.03959
2019,Baden-Wuerttemberg,Catholic,0.27036,898,3131,0.25480,0.28592
2019,Baden-Wuerttemberg,Protestant,0.27820,928,3131,0.26250,0.29390
2019,Baden-Wuerttemberg,Other Christian community,0.01874,69,3131,0.01399,0.02349
2019,Baden-Wuerttemberg,Islamic community,0.00283,32,3131,0.00097,0.00468
2019,Baden-Wuerttemberg,Other religious community,0.00350,32,3131,0.00143,0.00556
2019,Baden-Wuerttemberg,Non-denominational,0.19289,723,3131,0.17907,0.20672
2019,Baden-Wuerttemberg,Christian orthodox,0.01955,93,3131,0.01470,0.02439
2019,Baden-Wuerttemberg,Sunni denomination,0.03255,356,3131,0.02633,0.03876
2019,Bavaria,Catholic,0.39513,1868,4253,0.38043,0.40982
2019,Bavaria,Protestant,0.17917,850,4253,0.16764,0.19069
2019,Bavaria,Other Christian community,0.01184,43,4253,0.00859,0.01509
2019,Bavaria,Islamic community,0.01054,38,4253,0.00747,0.01360
2019,Bavaria,Other religious community,0.00397,44,4253,0.00208,0.00586
2019,Bavaria,Non-denominational,0.19968,983,4253,0.18766,0.21170
2019,Bavaria,Christian orthodox,0.01562,131,4253,0.01190,0.01935
2019,Bavaria,Sunni denomination,0.01226,296,4253,0.00895,0.01557
2019,Berlin,Catholic,0.07589,88,1043,0.05981,0.09197
2019,Berlin,Protestant,0.17771,216,1043,0.15450,0.20092
2019,Berlin,Non-denominational,0.54064,653,1043,0.51038,0.57090
2019,Berlin,Sunni denomination,0.02001,86,1043,0.01151,0.02851
2019,Brandenburg,Catholic,0.02949,48,1157,0.01974,0.03925
2019,Brandenburg,Protestant,0.15642,213,1157,0.13548,0.17736
2019,Brandenburg,Non-denominational,0.60451,816,1157,0.57632,0.63269
2019,Brandenburg,Sunni denomination,0.00994,80,1157,0.00422,0.01566
2019,Mecklenburg-Western Pomerania,Protestant,0.07945,73,592,0.05764,0.10125
2019,Mecklenburg-Western Pomerania,Non-denominational,0.73141,519,592,0.69567,0.76714
2019,Saxony,Catholic,0.02408,61,1677,0.01674,0.03142
2019,Saxony,Protestant,0.18797,352,1677,0.16927,0.20668
2019,Saxony,Non-denominational,0.62197,1183,1677,0.59876,0.64519
2019,Saxony,Sunni denomination,0.00364,81,1677,0.00076,0.00652
2019,Saxony-Anhalt,Protestant,0.12324,127,929,0.10209,0.14439
2019,Saxony-Anhalt,Non-denominational,0.70655,723,929,0.67725,0.73585
2019,Saxony-Anhalt,Sunni denomination,0.00621,79,929,0.00116,0.01127
2019,Thuringa,Catholic,0.07740,99,944,0.06035,0.09446
2019,Thuringa,Protestant,0.24964,245,944,0.22201,0.27726
2019,Thuringa,Non-denominational,0.51104,562,944,0.47913,0.54294
2019,Thuringa,Sunni denomination,0.00333,38,944,-0.00035,0.00700
