year,migback,regtyp,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Direct migration background,Urban regions,Seldom,0.30864,1246,4208,0.29468,0.32260
2020,Direct migration background,Urban regions,Sometimes,0.20174,928,4208,0.18962,0.21387
2020,Direct migration background,Urban regions,Often,0.10676,442,4208,0.09743,0.11609
2020,Direct migration background,Urban regions,Very often,0.03789,128,4208,0.03212,0.04366
2020,Direct migration background,Rural regions,Very seldom,0.36356,579,1365,0.33803,0.38908
2020,Direct migration background,Rural regions,Seldom,0.31079,386,1365,0.28623,0.33535
2020,Direct migration background,Rural regions,Sometimes,0.20965,291,1365,0.18805,0.23125
2020,Direct migration background,Rural regions,Often,0.09593,109,1365,0.08030,0.11156
2020,Indirect migration background,Urban regions,Very seldom,0.37753,453,1213,0.35023,0.40482
2020,Indirect migration background,Urban regions,Seldom,0.34093,384,1213,0.31424,0.36761
2020,Indirect migration background,Urban regions,Sometimes,0.20244,261,1213,0.17982,0.22507
2020,Indirect migration background,Urban regions,Often,0.05860,115,1213,0.04538,0.07183
2020,Indirect migration background,Rural regions,Very seldom,0.33967,104,259,0.28188,0.39746
2020,Indirect migration background,Rural regions,Seldom,0.36516,101,259,0.30641,0.42392
2020,Indirect migration background,Rural regions,Sometimes,0.20621,54,259,0.15684,0.25558
2021,No migration background,Urban regions,Very seldom,0.40563,3485,8295,0.39506,0.41619
2021,No migration background,Urban regions,Seldom,0.37202,3038,8295,0.36162,0.38243
2021,No migration background,Urban regions,Sometimes,0.15515,1209,8295,0.14735,0.16294
2021,No migration background,Urban regions,Often,0.05452,450,8295,0.04963,0.05941
2021,No migration background,Urban regions,Very often,0.01269,113,8295,0.01028,0.01509
2021,No migration background,Rural regions,Very seldom,0.40159,2066,4845,0.38779,0.41540
2021,No migration background,Rural regions,Seldom,0.34839,1728,4845,0.33497,0.36181
2021,No migration background,Rural regions,Sometimes,0.16827,702,4845,0.15773,0.17880
2021,No migration background,Rural regions,Often,0.06461,282,4845,0.05768,0.07153
2021,No migration background,Rural regions,Very often,0.01714,67,4845,0.01348,0.02079
2021,Direct migration background,Urban regions,Very seldom,0.32345,858,2358,0.30457,0.34234
2021,Direct migration background,Urban regions,Seldom,0.36562,782,2358,0.34618,0.38507
2021,Direct migration background,Urban regions,Sometimes,0.20420,464,2358,0.18792,0.22047
2021,Direct migration background,Urban regions,Often,0.08869,203,2358,0.07721,0.10017
2021,Direct migration background,Urban regions,Very often,0.01804,51,2358,0.01266,0.02341
2021,Direct migration background,Rural regions,Very seldom,0.51209,350,731,0.47583,0.54835
2021,Direct migration background,Rural regions,Seldom,0.30419,218,731,0.27081,0.33756
2021,Direct migration background,Rural regions,Sometimes,0.09692,105,731,0.07546,0.11838
2021,Direct migration background,Rural regions,Often,0.06123,58,731,0.04384,0.07863
2021,Indirect migration background,Urban regions,Very seldom,0.41256,286,719,0.37655,0.44857
2021,Indirect migration background,Urban regions,Seldom,0.34735,267,719,0.31252,0.38217
2021,Indirect migration background,Urban regions,Sometimes,0.14720,101,719,0.12128,0.17312
2021,Indirect migration background,Urban regions,Often,0.07315,65,719,0.05411,0.09220
2021,Indirect migration background,Rural regions,Very seldom,0.40767,92,157,0.33056,0.48479
2021,Indirect migration background,Rural regions,Seldom,0.40735,65,157,0.33025,0.48446
2022,No migration background,Urban regions,Very seldom,0.37555,4265,11284,0.36661,0.38448
2022,No migration background,Urban regions,Seldom,0.34592,3833,11284,0.33715,0.35470
2022,No migration background,Urban regions,Sometimes,0.18649,2088,11284,0.17930,0.19368
2022,No migration background,Urban regions,Often,0.07550,877,11284,0.07063,0.08038
2022,No migration background,Urban regions,Very often,0.01653,221,11284,0.01418,0.01889
2022,No migration background,Rural regions,Very seldom,0.36789,2646,6995,0.35659,0.37919
2022,No migration background,Rural regions,Seldom,0.35107,2467,6995,0.33989,0.36226
2022,No migration background,Rural regions,Sometimes,0.19064,1264,6995,0.18143,0.19984
2022,No migration background,Rural regions,Often,0.06580,469,6995,0.05999,0.07161
2022,No migration background,Rural regions,Very often,0.02460,149,6995,0.02097,0.02823
2022,Direct migration background,Urban regions,Very seldom,0.32328,1358,5290,0.31068,0.33589
2022,Direct migration background,Urban regions,Seldom,0.31082,1470,5290,0.29835,0.32329
2022,Direct migration background,Urban regions,Sometimes,0.23765,1475,5290,0.22618,0.24912
2022,Direct migration background,Urban regions,Often,0.10138,746,5290,0.09325,0.10952
2022,Direct migration background,Urban regions,Very often,0.02686,241,5290,0.02251,0.03122
2022,Direct migration background,Rural regions,Very seldom,0.38784,365,1062,0.35852,0.41716
2022,Direct migration background,Rural regions,Seldom,0.25813,302,1062,0.23180,0.28446
2022,Direct migration background,Rural regions,Sometimes,0.21352,259,1062,0.18886,0.23818
2022,Direct migration background,Rural regions,Often,0.10505,104,1062,0.08660,0.12350
2022,Direct migration background,Rural regions,Very often,0.03546,32,1062,0.02433,0.04659
2022,Indirect migration background,Urban regions,Very seldom,0.31729,375,1110,0.28990,0.34468
2022,Indirect migration background,Urban regions,Seldom,0.35951,375,1110,0.33127,0.38775
2022,Indirect migration background,Urban regions,Sometimes,0.21154,210,1110,0.18751,0.23558
2022,Indirect migration background,Urban regions,Often,0.07839,112,1110,0.06257,0.09421
2022,Indirect migration background,Urban regions,Very often,0.03326,38,1110,0.02271,0.04381
2022,Indirect migration background,Rural regions,Very seldom,0.37975,136,337,0.32786,0.43165
2022,Indirect migration background,Rural regions,Seldom,0.33013,107,337,0.27984,0.38041
2022,Indirect migration background,Rural regions,Sometimes,0.16431,56,337,0.12468,0.20393
2022,Indirect migration background,Rural regions,Often,0.09571,38,337,0.06425,0.12717
