"plh0185","year","bula_h","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Selten","2010","Baden-Wuerttemberg","indirekter Migrationshintergrund","47","0.360867304428821","0.279553369644851","0.442181239212791"
"Selten","2010","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2010","Bayern","kein Migrationshintergrund","763","0.379181680968164","0.358280594890349","0.40008276704598"
"Selten","2010","Bayern","direkter Migrationshintergrund","85","0.417986061345733","0.35479032843588","0.481181794255586"
"Selten","2010","Bayern","indirekter Migrationshintergrund","37","0.462759634336378","0.367839747666732","0.557679521006023"
"Selten","2010","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2010","Saarland","kein Migrationshintergrund","","","",""
"Selten","2010","Saarland","direkter Migrationshintergrund","","","",""
"Selten","2010","Saarland","indirekter Migrationshintergrund","","","",""
"Selten","2010","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2010","Berlin","kein Migrationshintergrund","208","0.33236744318573","0.294162491138834","0.370572395232627"
"Selten","2010","Berlin","direkter Migrationshintergrund","23","","",""
"Selten","2010","Berlin","indirekter Migrationshintergrund","6","","",""
"Selten","2010","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2010","Brandenburg","kein Migrationshintergrund","244","0.325981091453749","0.290878833762785","0.361083349144712"
"Selten","2010","Brandenburg","direkter Migrationshintergrund","4","","",""
"Selten","2010","Brandenburg","indirekter Migrationshintergrund","2","","",""
"Selten","2010","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2010","Mecklenburg-Vorpommern","kein Migrationshintergrund","164","0.397515638729983","0.35065684783679","0.444374429623175"
"Selten","2010","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Selten","2010","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Selten","2010","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2010","Sachsen","kein Migrationshintergrund","494","0.384009018447801","0.356548264522938","0.411469772372664"
"Selten","2010","Sachsen","direkter Migrationshintergrund","10","","",""
"Selten","2010","Sachsen","indirekter Migrationshintergrund","2","","",""
"Selten","2010","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2010","Sachsen-Anhalt","kein Migrationshintergrund","239","0.349005068451669","0.313542268148265","0.384467868755073"
"Selten","2010","Sachsen-Anhalt","direkter Migrationshintergrund","1","","",""
"Selten","2010","Sachsen-Anhalt","indirekter Migrationshintergrund","3","","",""
"Selten","2010","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2010","Thueringen","kein Migrationshintergrund","286","0.372899523936733","0.337987194515688","0.407811853357778"
"Selten","2010","Thueringen","direkter Migrationshintergrund","6","","",""
"Selten","2010","Thueringen","indirekter Migrationshintergrund","2","","",""
"Selten","2010","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Schleswig-Holstein","kein Migrationshintergrund","66","0.191639523300483","0.152726328115208","0.230552718485757"
"Manchmal","2010","Schleswig-Holstein","direkter Migrationshintergrund","6","","",""
"Manchmal","2010","Schleswig-Holstein","indirekter Migrationshintergrund","2","","",""
"Manchmal","2010","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Hamburg","kein Migrationshintergrund","47","0.224817026037144","0.172111484294239","0.27752256778005"
"Manchmal","2010","Hamburg","direkter Migrationshintergrund","","","",""
"Manchmal","2010","Hamburg","indirekter Migrationshintergrund","2","","",""
"Manchmal","2010","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Niedersachsen","kein Migrationshintergrund","235","0.188203945471596","0.167291266868242","0.209116624074951"
"Manchmal","2010","Niedersachsen","direkter Migrationshintergrund","16","","",""
"Manchmal","2010","Niedersachsen","indirekter Migrationshintergrund","3","","",""
"Manchmal","2010","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Bremen","kein Migrationshintergrund","18","","",""
"Manchmal","2010","Bremen","direkter Migrationshintergrund","1","","",""
"Manchmal","2010","Bremen","indirekter Migrationshintergrund","","","",""
"Manchmal","2010","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Nordrhein-Westfalen","kein Migrationshintergrund","465","0.167246198692525","0.153340911879468","0.181151485505582"
"Manchmal","2010","Nordrhein-Westfalen","direkter Migrationshintergrund","67","0.17208280409094","0.135367488729499","0.208798119452381"
"Manchmal","2010","Nordrhein-Westfalen","indirekter Migrationshintergrund","34","0.173996825742352","0.120372851531002","0.227620799953702"
"Manchmal","2010","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Hessen","kein Migrationshintergrund","175","0.202597257359121","0.176737184367521","0.228457330350722"
"Manchmal","2010","Hessen","direkter Migrationshintergrund","38","0.307072684547341","0.230662982370786","0.383482386723896"
"Manchmal","2010","Hessen","indirekter Migrationshintergrund","8","","",""
"Manchmal","2010","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","142","0.197645096949444","0.169662722071104","0.225627471827783"
"Manchmal","2010","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","26","","",""
"Manchmal","2010","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","12","","",""
"Manchmal","2010","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Baden-Wuerttemberg","kein Migrationshintergrund","279","0.222654799446621","0.201705728581438","0.243603870311804"
"Manchmal","2010","Baden-Wuerttemberg","direkter Migrationshintergrund","59","0.206302079179706","0.160512475201337","0.252091683158075"
"Manchmal","2010","Baden-Wuerttemberg","indirekter Migrationshintergrund","18","","",""
"Manchmal","2010","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Bayern","kein Migrationshintergrund","408","0.206189945562963","0.188761648333087","0.223618242792838"
"Manchmal","2010","Bayern","direkter Migrationshintergrund","53","0.227214916626216","0.173525591210864","0.280904242041569"
"Manchmal","2010","Bayern","indirekter Migrationshintergrund","18","","",""
"Manchmal","2010","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Saarland","kein Migrationshintergrund","","","",""
"Manchmal","2010","Saarland","direkter Migrationshintergrund","","","",""
"Manchmal","2010","Saarland","indirekter Migrationshintergrund","","","",""
"Manchmal","2010","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Berlin","kein Migrationshintergrund","118","0.184763355317112","0.153286493020618","0.216240217613606"
"Manchmal","2010","Berlin","direkter Migrationshintergrund","7","","",""
"Manchmal","2010","Berlin","indirekter Migrationshintergrund","4","","",""
"Manchmal","2010","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Brandenburg","kein Migrationshintergrund","122","0.218972741980682","0.188003474778925","0.249942009182439"
"Manchmal","2010","Brandenburg","direkter Migrationshintergrund","4","","",""
"Manchmal","2010","Brandenburg","indirekter Migrationshintergrund","1","","",""
"Manchmal","2010","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Mecklenburg-Vorpommern","kein Migrationshintergrund","71","0.192592010230527","0.154834205684038","0.230349814777017"
"Manchmal","2010","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Manchmal","2010","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","1","","",""
"Manchmal","2010","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Sachsen","kein Migrationshintergrund","211","0.172480874203415","0.151149734504059","0.19381201390277"
"Manchmal","2010","Sachsen","direkter Migrationshintergrund","5","","",""
"Manchmal","2010","Sachsen","indirekter Migrationshintergrund","4","","",""
"Manchmal","2010","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Sachsen-Anhalt","kein Migrationshintergrund","120","0.17564199813172","0.147331959025883","0.203952037237557"
"Manchmal","2010","Sachsen-Anhalt","direkter Migrationshintergrund","5","","",""
"Manchmal","2010","Sachsen-Anhalt","indirekter Migrationshintergrund","1","","",""
"Manchmal","2010","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Manchmal","2010","Thueringen","kein Migrationshintergrund","128","0.145292466279298","0.119850852175185","0.170734080383411"
"Manchmal","2010","Thueringen","direkter Migrationshintergrund","2","","",""
"Manchmal","2010","Thueringen","indirekter Migrationshintergrund","1","","",""
"Manchmal","2010","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Schleswig-Holstein","kein Migrationshintergrund","17","","",""
"Oft","2010","Schleswig-Holstein","direkter Migrationshintergrund","3","","",""
"Oft","2010","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Oft","2010","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Hamburg","kein Migrationshintergrund","9","","",""
"Oft","2010","Hamburg","direkter Migrationshintergrund","1","","",""
"Oft","2010","Hamburg","indirekter Migrationshintergrund","1","","",""
"Oft","2010","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Niedersachsen","kein Migrationshintergrund","79","0.0542853961578498","0.042162862834179","0.0664079294815205"
"Oft","2010","Niedersachsen","direkter Migrationshintergrund","6","","",""
"Oft","2010","Niedersachsen","indirekter Migrationshintergrund","1","","",""
"Oft","2010","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Bremen","kein Migrationshintergrund","6","","",""
"Oft","2010","Bremen","direkter Migrationshintergrund","","","",""
"Oft","2010","Bremen","indirekter Migrationshintergrund","","","",""
"Oft","2010","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Nordrhein-Westfalen","kein Migrationshintergrund","151","0.0618243452961825","0.0528507732510006","0.0707979173413643"
"Oft","2010","Nordrhein-Westfalen","direkter Migrationshintergrund","30","0.105657719560128","0.0757565915628312","0.135558847557425"
"Oft","2010","Nordrhein-Westfalen","indirekter Migrationshintergrund","9","","",""
"Oft","2010","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Hessen","kein Migrationshintergrund","57","0.0665238125254692","0.0504908310682256","0.0825567939827127"
"Oft","2010","Hessen","direkter Migrationshintergrund","13","","",""
"Oft","2010","Hessen","indirekter Migrationshintergrund","2","","",""
"Oft","2010","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","43","0.0712273326065707","0.0531540788639461","0.0893005863491953"
"Oft","2010","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","6","","",""
"Oft","2010","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","5","","",""
"Oft","2010","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Baden-Wuerttemberg","kein Migrationshintergrund","80","0.0558466876913821","0.0442839214695454","0.0674094539132188"
"Oft","2010","Baden-Wuerttemberg","direkter Migrationshintergrund","20","","",""
"Oft","2010","Baden-Wuerttemberg","indirekter Migrationshintergrund","5","","",""
"Oft","2010","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Bayern","kein Migrationshintergrund","143","0.0714373338926732","0.060342235794278","0.0825324319910685"
"Oft","2010","Bayern","direkter Migrationshintergrund","23","","",""
"Oft","2010","Bayern","indirekter Migrationshintergrund","9","","",""
"Oft","2010","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Saarland","kein Migrationshintergrund","","","",""
"Oft","2010","Saarland","direkter Migrationshintergrund","","","",""
"Oft","2010","Saarland","indirekter Migrationshintergrund","","","",""
"Oft","2010","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Berlin","kein Migrationshintergrund","40","0.0673257112503366","0.0470022747524695","0.0876491477482038"
"Oft","2010","Berlin","direkter Migrationshintergrund","1","","",""
"Oft","2010","Berlin","indirekter Migrationshintergrund","","","",""
"Oft","2010","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Brandenburg","kein Migrationshintergrund","48","0.0772027193314003","0.0572145851032251","0.0971908535595755"
"Oft","2010","Brandenburg","direkter Migrationshintergrund","","","",""
"Oft","2010","Brandenburg","indirekter Migrationshintergrund","2","","",""
"Oft","2010","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Mecklenburg-Vorpommern","kein Migrationshintergrund","19","","",""
"Oft","2010","Mecklenburg-Vorpommern","direkter Migrationshintergrund","1","","",""
"Oft","2010","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Oft","2010","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Sachsen","kein Migrationshintergrund","75","0.0808588982427629","0.065466383760648","0.0962514127248779"
"Oft","2010","Sachsen","direkter Migrationshintergrund","1","","",""
"Oft","2010","Sachsen","indirekter Migrationshintergrund","","","",""
"Oft","2010","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Sachsen-Anhalt","kein Migrationshintergrund","43","0.0651258223246984","0.0467679836968669","0.0834836609525299"
"Oft","2010","Sachsen-Anhalt","direkter Migrationshintergrund","1","","",""
"Oft","2010","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Oft","2010","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Oft","2010","Thueringen","kein Migrationshintergrund","43","0.0736358324730717","0.0547798215315177","0.0924918434146257"
"Oft","2010","Thueringen","direkter Migrationshintergrund","1","","",""
"Oft","2010","Thueringen","indirekter Migrationshintergrund","","","",""
"Oft","2010","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Schleswig-Holstein","kein Migrationshintergrund","2","","",""
"Sehr oft","2010","Schleswig-Holstein","direkter Migrationshintergrund","","","",""
"Sehr oft","2010","Schleswig-Holstein","indirekter Migrationshintergrund","","","",""
"Sehr oft","2010","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Hamburg","kein Migrationshintergrund","5","","",""
"Sehr oft","2010","Hamburg","direkter Migrationshintergrund","","","",""
"Sehr oft","2010","Hamburg","indirekter Migrationshintergrund","1","","",""
"Sehr oft","2010","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Niedersachsen","kein Migrationshintergrund","18","","",""
"Sehr oft","2010","Niedersachsen","direkter Migrationshintergrund","","","",""
"Sehr oft","2010","Niedersachsen","indirekter Migrationshintergrund","","","",""
"Sehr oft","2010","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Bremen","kein Migrationshintergrund","1","","",""
"Sehr oft","2010","Bremen","direkter Migrationshintergrund","","","",""
"Sehr oft","2010","Bremen","indirekter Migrationshintergrund","","","",""
"Sehr oft","2010","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Nordrhein-Westfalen","kein Migrationshintergrund","31","0.0112742280823702","0.00734031421385253","0.0152081419508879"
"Sehr oft","2010","Nordrhein-Westfalen","direkter Migrationshintergrund","6","","",""
"Sehr oft","2010","Nordrhein-Westfalen","indirekter Migrationshintergrund","2","","",""
"Sehr oft","2010","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Hessen","kein Migrationshintergrund","14","","",""
"Sehr oft","2010","Hessen","direkter Migrationshintergrund","4","","",""
"Sehr oft","2010","Hessen","indirekter Migrationshintergrund","5","","",""
"Sehr oft","2010","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","9","","",""
"Sehr oft","2010","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","2","","",""
"Sehr oft","2010","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","1","","",""
"Sehr oft","2010","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Baden-Wuerttemberg","kein Migrationshintergrund","11","","",""
"Sehr oft","2010","Baden-Wuerttemberg","direkter Migrationshintergrund","4","","",""
"Sehr oft","2010","Baden-Wuerttemberg","indirekter Migrationshintergrund","3","","",""
"Sehr oft","2010","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Bayern","kein Migrationshintergrund","23","","",""
"Sehr oft","2010","Bayern","direkter Migrationshintergrund","5","","",""
"Sehr oft","2010","Bayern","indirekter Migrationshintergrund","3","","",""
"Sehr oft","2010","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Saarland","kein Migrationshintergrund","","","",""
"Sehr oft","2010","Saarland","direkter Migrationshintergrund","","","",""
"Sehr oft","2010","Saarland","indirekter Migrationshintergrund","","","",""
"Sehr oft","2010","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Berlin","kein Migrationshintergrund","6","","",""
"Sehr oft","2010","Berlin","direkter Migrationshintergrund","","","",""
"Sehr oft","2010","Berlin","indirekter Migrationshintergrund","1","","",""
"Sehr oft","2010","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Brandenburg","kein Migrationshintergrund","6","","",""
"Sehr oft","2010","Brandenburg","direkter Migrationshintergrund","","","",""
"Sehr oft","2010","Brandenburg","indirekter Migrationshintergrund","","","",""
"Sehr oft","2010","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Mecklenburg-Vorpommern","kein Migrationshintergrund","3","","",""
"Sehr oft","2010","Mecklenburg-Vorpommern","direkter Migrationshintergrund","","","",""
"Sehr oft","2010","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Sehr oft","2010","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Sachsen","kein Migrationshintergrund","10","","",""
"Sehr oft","2010","Sachsen","direkter Migrationshintergrund","","","",""
"Sehr oft","2010","Sachsen","indirekter Migrationshintergrund","1","","",""
"Sehr oft","2010","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Sachsen-Anhalt","kein Migrationshintergrund","7","","",""
"Sehr oft","2010","Sachsen-Anhalt","direkter Migrationshintergrund","","","",""
"Sehr oft","2010","Sachsen-Anhalt","indirekter Migrationshintergrund","","","",""
"Sehr oft","2010","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr oft","2010","Thueringen","kein Migrationshintergrund","20","","",""
"Sehr oft","2010","Thueringen","direkter Migrationshintergrund","","","",""
"Sehr oft","2010","Thueringen","indirekter Migrationshintergrund","","","",""
"Sehr oft","2010","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Schleswig-Holstein","kein Migrationshintergrund","244","0.411408179687054","0.371010703328525","0.451805656045582"
"Sehr selten","2011","Schleswig-Holstein","direkter Migrationshintergrund","30","0.341173252090536","0.225020045654318","0.457326458526754"
"Sehr selten","2011","Schleswig-Holstein","indirekter Migrationshintergrund","9","","",""
"Sehr selten","2011","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Hamburg","kein Migrationshintergrund","125","0.422267643799834","0.363784587897484","0.480750699702183"
"Sehr selten","2011","Hamburg","direkter Migrationshintergrund","8","","",""
"Sehr selten","2011","Hamburg","indirekter Migrationshintergrund","5","","",""
"Sehr selten","2011","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Niedersachsen","kein Migrationshintergrund","626","0.371930639894182","0.348763909917362","0.395097369871002"
"Sehr selten","2011","Niedersachsen","direkter Migrationshintergrund","70","0.431191505087844","0.356963434713935","0.505419575461753"
"Sehr selten","2011","Niedersachsen","indirekter Migrationshintergrund","22","","",""
"Sehr selten","2011","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Bremen","kein Migrationshintergrund","39","0.374709261131091","0.282124043189428","0.467294479072754"
"Sehr selten","2011","Bremen","direkter Migrationshintergrund","7","","",""
"Sehr selten","2011","Bremen","indirekter Migrationshintergrund","1","","",""
"Sehr selten","2011","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Nordrhein-Westfalen","kein Migrationshintergrund","1398","0.398001889031134","0.381371723842128","0.41463205422014"
"Sehr selten","2011","Nordrhein-Westfalen","direkter Migrationshintergrund","255","0.449702417959349","0.408610604566267","0.49079423135243"
"Sehr selten","2011","Nordrhein-Westfalen","indirekter Migrationshintergrund","94","0.428400261407912","0.363158928014184","0.493641594801639"
"Sehr selten","2011","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Hessen","kein Migrationshintergrund","446","0.372230789243271","0.344145227646525","0.400316350840018"
"Sehr selten","2011","Hessen","direkter Migrationshintergrund","67","0.33551020854078","0.268194841981293","0.402825575100267"
"Sehr selten","2011","Hessen","indirekter Migrationshintergrund","30","0.470978237535555","0.356473395997157","0.585483079073953"
"Sehr selten","2011","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","418","0.402659731440272","0.371732608266352","0.433586854614191"
"Sehr selten","2011","Rheinland-Pfalz,Saarland","direkter Migrationshintergrund","66","0.4331330208633","0.354617845952155","0.511648195774446"
"Sehr selten","2011","Rheinland-Pfalz,Saarland","indirekter Migrationshintergrund","24","","",""
"Sehr selten","2011","Rheinland-Pfalz,Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Baden-Wuerttemberg","kein Migrationshintergrund","671","0.342258447087336","0.321161655228352","0.363355238946321"
"Sehr selten","2011","Baden-Wuerttemberg","direkter Migrationshintergrund","147","0.406740984642169","0.35688987655261","0.456592092731728"
"Sehr selten","2011","Baden-Wuerttemberg","indirekter Migrationshintergrund","65","0.451119497077123","0.373033979611243","0.529205014543003"
"Sehr selten","2011","Baden-Wuerttemberg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Bayern","kein Migrationshintergrund","987","0.347217082661727","0.329312337645882","0.365121827677573"
"Sehr selten","2011","Bayern","direkter Migrationshintergrund","118","0.266149222924832","0.217575542464879","0.314722903384785"
"Sehr selten","2011","Bayern","indirekter Migrationshintergrund","37","0.233004554382702","0.159481282058263","0.306527826707141"
"Sehr selten","2011","Bayern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Saarland","kein Migrationshintergrund","","","",""
"Sehr selten","2011","Saarland","direkter Migrationshintergrund","","","",""
"Sehr selten","2011","Saarland","indirekter Migrationshintergrund","","","",""
"Sehr selten","2011","Saarland","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Berlin","kein Migrationshintergrund","266","0.37481380111055","0.339030293718947","0.410597308502152"
"Sehr selten","2011","Berlin","direkter Migrationshintergrund","23","","",""
"Sehr selten","2011","Berlin","indirekter Migrationshintergrund","6","","",""
"Sehr selten","2011","Berlin","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Brandenburg","kein Migrationshintergrund","320","0.336472854121781","0.304689581760376","0.368256126483187"
"Sehr selten","2011","Brandenburg","direkter Migrationshintergrund","6","","",""
"Sehr selten","2011","Brandenburg","indirekter Migrationshintergrund","2","","",""
"Sehr selten","2011","Brandenburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Mecklenburg-Vorpommern","kein Migrationshintergrund","193","0.389665840056365","0.3471322140128","0.432199466099929"
"Sehr selten","2011","Mecklenburg-Vorpommern","direkter Migrationshintergrund","4","","",""
"Sehr selten","2011","Mecklenburg-Vorpommern","indirekter Migrationshintergrund","","","",""
"Sehr selten","2011","Mecklenburg-Vorpommern","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Sachsen","kein Migrationshintergrund","468","0.336482548027801","0.311314692863927","0.361650403191676"
"Sehr selten","2011","Sachsen","direkter Migrationshintergrund","8","","",""
"Sehr selten","2011","Sachsen","indirekter Migrationshintergrund","3","","",""
"Sehr selten","2011","Sachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Sachsen-Anhalt","kein Migrationshintergrund","324","0.398264310168637","0.365119566709267","0.431409053628007"
"Sehr selten","2011","Sachsen-Anhalt","direkter Migrationshintergrund","2","","",""
"Sehr selten","2011","Sachsen-Anhalt","indirekter Migrationshintergrund","2","","",""
"Sehr selten","2011","Sachsen-Anhalt","Migrationshintergrund - n. w. differenzierbar","","","",""
"Sehr selten","2011","Thueringen","kein Migrationshintergrund","366","0.422370439381082","0.389358554014845","0.45538232474732"
"Sehr selten","2011","Thueringen","direkter Migrationshintergrund","9","","",""
"Sehr selten","2011","Thueringen","indirekter Migrationshintergrund","4","","",""
"Sehr selten","2011","Thueringen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2011","Schleswig-Holstein","kein Migrationshintergrund","214","0.406667695191633","0.366342219632274","0.446993170750991"
"Selten","2011","Schleswig-Holstein","direkter Migrationshintergrund","21","","",""
"Selten","2011","Schleswig-Holstein","indirekter Migrationshintergrund","2","","",""
"Selten","2011","Schleswig-Holstein","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2011","Hamburg","kein Migrationshintergrund","77","0.288988069361176","0.235315645262496","0.342660493459857"
"Selten","2011","Hamburg","direkter Migrationshintergrund","7","","",""
"Selten","2011","Hamburg","indirekter Migrationshintergrund","8","","",""
"Selten","2011","Hamburg","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2011","Niedersachsen","kein Migrationshintergrund","573","0.32641708652941","0.30394145375832","0.348892719300501"
"Selten","2011","Niedersachsen","direkter Migrationshintergrund","55","0.287562088143875","0.219721537993771","0.355402638293979"
"Selten","2011","Niedersachsen","indirekter Migrationshintergrund","19","","",""
"Selten","2011","Niedersachsen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2011","Bremen","kein Migrationshintergrund","39","0.297602873034162","0.210152158061113","0.385053588007212"
"Selten","2011","Bremen","direkter Migrationshintergrund","6","","",""
"Selten","2011","Bremen","indirekter Migrationshintergrund","","","",""
"Selten","2011","Bremen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2011","Nordrhein-Westfalen","kein Migrationshintergrund","1089","0.330184559008436","0.314206927914634","0.346162190102238"
"Selten","2011","Nordrhein-Westfalen","direkter Migrationshintergrund","153","0.278368653249415","0.241346493296981","0.315390813201848"
"Selten","2011","Nordrhein-Westfalen","indirekter Migrationshintergrund","74","0.264289243177267","0.206153229310046","0.322425257044487"
"Selten","2011","Nordrhein-Westfalen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2011","Hessen","kein Migrationshintergrund","380","0.345304197013542","0.317679490870689","0.372928903156395"
"Selten","2011","Hessen","direkter Migrationshintergrund","55","0.288483798197619","0.223893052348607","0.353074544046632"
"Selten","2011","Hessen","indirekter Migrationshintergrund","24","","",""
"Selten","2011","Hessen","Migrationshintergrund - n. w. differenzierbar","","","",""
"Selten","2011","Rheinland-Pfalz,Saarland","kein Migrationshintergrund","305","0.333902578869342","0.304162761953928","0.363642395784755"
