year,migback,sex,plh0185,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Indirect migration background,female,Very seldom,0.32978,147,467,0.28710,0.37247
2021,Indirect migration background,female,Seldom,0.39078,195,467,0.34648,0.43508
2021,Indirect migration background,female,Sometimes,0.17003,79,467,0.13592,0.20414
2021,Indirect migration background,female,Often,0.07547,46,467,0.05149,0.09945
2022,No migration background,male,Very seldom,0.45185,4073,8765,0.44143,0.46227
2022,No migration background,male,Seldom,0.35816,3017,8765,0.34813,0.36820
2022,No migration background,male,Sometimes,0.13185,1171,8765,0.12477,0.13893
2022,No migration background,male,Often,0.04760,409,8765,0.04314,0.05206
2022,No migration background,male,Very often,0.01054,95,8765,0.00840,0.01268
2022,No migration background,female,Very seldom,0.29718,2836,9502,0.28799,0.30637
2022,No migration background,female,Seldom,0.33781,3282,9502,0.32830,0.34732
2022,No migration background,female,Sometimes,0.24174,2177,9502,0.23313,0.25035
2022,No migration background,female,Often,0.09564,935,9502,0.08973,0.10156
2022,No migration background,female,Very often,0.02763,272,9502,0.02434,0.03093
2022,Direct migration background,male,Very seldom,0.41435,989,3099,0.39701,0.43170
2022,Direct migration background,male,Seldom,0.29764,880,3099,0.28154,0.31374
2022,Direct migration background,male,Sometimes,0.20766,805,3099,0.19337,0.22194
2022,Direct migration background,male,Often,0.06621,327,3099,0.05746,0.07497
2022,Direct migration background,male,Very often,0.01413,98,3099,0.00998,0.01829
2022,Direct migration background,female,Very seldom,0.26334,732,3246,0.24818,0.27849
2022,Direct migration background,female,Seldom,0.30187,891,3246,0.28608,0.31767
2022,Direct migration background,female,Sometimes,0.25655,928,3246,0.24153,0.27158
2022,Direct migration background,female,Often,0.13622,521,3246,0.12442,0.14802
2022,Direct migration background,female,Very often,0.04201,174,3246,0.03511,0.04892
2022,Indirect migration background,male,Very seldom,0.40943,312,658,0.37183,0.44703
2022,Indirect migration background,male,Seldom,0.39110,226,658,0.35379,0.42842
2022,Indirect migration background,male,Sometimes,0.14596,80,658,0.11896,0.17296
2022,Indirect migration background,male,Often,0.03463,40,658,0.02065,0.04861
2022,Indirect migration background,female,Very seldom,0.25365,199,782,0.22313,0.28416
2022,Indirect migration background,female,Seldom,0.31966,256,782,0.28695,0.35237
2022,Indirect migration background,female,Sometimes,0.25586,186,782,0.22526,0.28646
2022,Indirect migration background,female,Often,0.12530,110,782,0.10208,0.14852
2022,Indirect migration background,female,Very often,0.04554,31,782,0.03091,0.06016
