year,quintil_oecd_hh,sampreg,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,2nd Quintile,East,A Bit Too Large,0.09911,71,825,0.07871,0.11951
2010,3rd Quintile,West,Much Too Small,0.00832,41,1904,0.00424,0.01240
2010,3rd Quintile,West,A Bit Too Small,0.13404,355,1904,0.11873,0.14935
2010,3rd Quintile,West,Just Right,0.69879,1282,1904,0.67817,0.71940
2010,3rd Quintile,West,A Bit Too Large,0.12773,188,1904,0.11274,0.14273
2010,3rd Quintile,West,Much Too Large,0.03112,38,1904,0.02332,0.03892
2010,3rd Quintile,East,A Bit Too Small,0.14904,96,641,0.12145,0.17663
2010,3rd Quintile,East,Just Right,0.73597,482,641,0.70181,0.77012
2010,3rd Quintile,East,A Bit Too Large,0.10315,63,641,0.07958,0.12671
2010,4th Quintile,West,A Bit Too Small,0.13489,302,1963,0.11978,0.15001
2010,4th Quintile,West,Just Right,0.67190,1359,1963,0.65112,0.69267
2010,4th Quintile,West,A Bit Too Large,0.16390,260,1963,0.14752,0.18028
2010,4th Quintile,West,Much Too Large,0.02400,42,1963,0.01723,0.03077
2010,4th Quintile,East,A Bit Too Small,0.11836,63,453,0.08858,0.14814
2010,4th Quintile,East,Just Right,0.69332,324,453,0.65081,0.73583
2010,4th Quintile,East,A Bit Too Large,0.16216,66,453,0.12818,0.19614
2010,5th Quintile,West,A Bit Too Small,0.10856,262,2369,0.09603,0.12109
2010,5th Quintile,West,Just Right,0.66653,1636,2369,0.64754,0.68551
2010,5th Quintile,West,A Bit Too Large,0.18035,409,2369,0.16486,0.19584
2010,5th Quintile,West,Much Too Large,0.03964,62,2369,0.03178,0.04749
2010,5th Quintile,East,A Bit Too Small,0.15018,31,307,0.11015,0.19021
2010,5th Quintile,East,Just Right,0.61801,220,307,0.56357,0.67245
2010,5th Quintile,East,A Bit Too Large,0.20811,56,307,0.16263,0.25360
2011,1st Quintile,West,Much Too Small,0.02489,131,2587,0.01889,0.03090
2011,1st Quintile,West,A Bit Too Small,0.16921,554,2587,0.15476,0.18366
2011,1st Quintile,West,Just Right,0.72328,1752,2587,0.70604,0.74052
2011,1st Quintile,West,A Bit Too Large,0.07148,150,2587,0.06155,0.08141
2011,1st Quintile,East,Much Too Small,0.02443,46,1089,0.01525,0.03360
2011,1st Quintile,East,A Bit Too Small,0.15670,237,1089,0.13510,0.17830
2011,1st Quintile,East,Just Right,0.75559,759,1089,0.73005,0.78112
2011,1st Quintile,East,A Bit Too Large,0.05177,47,1089,0.03861,0.06494
2011,2nd Quintile,West,Much Too Small,0.01541,87,2425,0.01051,0.02031
2011,2nd Quintile,West,A Bit Too Small,0.12823,457,2425,0.11492,0.14154
2011,2nd Quintile,West,Just Right,0.72020,1666,2425,0.70233,0.73807
2011,2nd Quintile,West,A Bit Too Large,0.11918,215,2425,0.10628,0.13207
2011,2nd Quintile,East,A Bit Too Small,0.10688,149,931,0.08702,0.12673
2011,2nd Quintile,East,Just Right,0.75434,694,931,0.72667,0.78200
2011,2nd Quintile,East,A Bit Too Large,0.11730,88,931,0.09662,0.13798
2011,3rd Quintile,West,Much Too Small,0.01105,58,2432,0.00690,0.01521
2011,3rd Quintile,West,A Bit Too Small,0.12510,407,2432,0.11195,0.13825
2011,3rd Quintile,West,Just Right,0.70909,1678,2432,0.69103,0.72714
2011,3rd Quintile,West,A Bit Too Large,0.12960,249,2432,0.11624,0.14295
2011,3rd Quintile,West,Much Too Large,0.02517,40,2432,0.01894,0.03139
2011,3rd Quintile,East,A Bit Too Small,0.13393,121,769,0.10984,0.15801
2011,3rd Quintile,East,Just Right,0.73402,573,769,0.70277,0.76527
2011,3rd Quintile,East,A Bit Too Large,0.10874,75,769,0.08672,0.13075
2011,4th Quintile,West,Much Too Small,0.00872,34,2526,0.00509,0.01235
2011,4th Quintile,West,A Bit Too Small,0.12169,342,2526,0.10894,0.13444
2011,4th Quintile,West,Just Right,0.67547,1736,2526,0.65721,0.69373
2011,4th Quintile,West,A Bit Too Large,0.16787,361,2526,0.15329,0.18245
2011,4th Quintile,West,Much Too Large,0.02625,53,2526,0.02001,0.03248
2011,4th Quintile,East,A Bit Too Small,0.12687,65,519,0.09821,0.15553
2011,4th Quintile,East,Just Right,0.69804,383,519,0.65850,0.73757
2011,4th Quintile,East,A Bit Too Large,0.15965,71,519,0.12811,0.19120
2011,5th Quintile,West,A Bit Too Small,0.11626,332,2811,0.10441,0.12811
2011,5th Quintile,West,Just Right,0.64210,1865,2811,0.62437,0.65982
2011,5th Quintile,West,A Bit Too Large,0.19667,538,2811,0.18197,0.21137
2011,5th Quintile,West,Much Too Large,0.03493,76,2811,0.02814,0.04172
2011,5th Quintile,East,A Bit Too Small,0.13674,38,356,0.10100,0.17248
2011,5th Quintile,East,Just Right,0.70016,255,356,0.65250,0.74783
2011,5th Quintile,East,A Bit Too Large,0.15731,63,356,0.11944,0.19519
2012,1st Quintile,West,Much Too Small,0.02865,112,2522,0.02214,0.03517
2012,1st Quintile,West,A Bit Too Small,0.15110,535,2522,0.13711,0.16508
2012,1st Quintile,West,Just Right,0.72436,1722,2522,0.70692,0.74181
2012,1st Quintile,West,A Bit Too Large,0.08099,153,2522,0.07034,0.09164
2012,1st Quintile,East,Much Too Small,0.03126,37,1047,0.02072,0.04181
2012,1st Quintile,East,A Bit Too Small,0.14929,205,1047,0.12769,0.17088
2012,1st Quintile,East,Just Right,0.76122,751,1047,0.73539,0.78706
2012,1st Quintile,East,A Bit Too Large,0.05425,54,1047,0.04052,0.06798
2012,2nd Quintile,West,Much Too Small,0.01926,70,2498,0.01387,0.02466
2012,2nd Quintile,West,A Bit Too Small,0.11275,413,2498,0.10035,0.12516
2012,2nd Quintile,West,Just Right,0.73164,1758,2498,0.71426,0.74902
2012,2nd Quintile,West,A Bit Too Large,0.11898,217,2498,0.10628,0.13168
2012,2nd Quintile,West,Much Too Large,0.01737,40,2498,0.01224,0.02249
2012,2nd Quintile,East,A Bit Too Small,0.11992,122,788,0.09722,0.14262
2012,2nd Quintile,East,Just Right,0.75007,597,788,0.71982,0.78032
2012,2nd Quintile,East,A Bit Too Large,0.11747,69,788,0.09498,0.13997
2012,3rd Quintile,West,Much Too Small,0.01869,50,2391,0.01326,0.02412
2012,3rd Quintile,West,A Bit Too Small,0.13754,382,2391,0.12373,0.15135
2012,3rd Quintile,West,Just Right,0.69079,1649,2391,0.67226,0.70932
2012,3rd Quintile,West,A Bit Too Large,0.13129,264,2391,0.11775,0.14483
2012,3rd Quintile,West,Much Too Large,0.02169,46,2391,0.01585,0.02753
2012,3rd Quintile,East,A Bit Too Small,0.14223,117,779,0.11769,0.16678
2012,3rd Quintile,East,Just Right,0.70367,575,779,0.67158,0.73575
2012,3rd Quintile,East,A Bit Too Large,0.12454,87,779,0.10134,0.14774
2012,4th Quintile,West,Much Too Small,0.00757,33,2443,0.00413,0.01101
2012,4th Quintile,West,A Bit Too Small,0.12151,337,2443,0.10855,0.13447
2012,4th Quintile,West,Just Right,0.68155,1660,2443,0.66308,0.70003
2012,4th Quintile,West,A Bit Too Large,0.16408,368,2443,0.14940,0.17877
2012,4th Quintile,West,Much Too Large,0.02528,45,2443,0.01906,0.03151
2012,4th Quintile,East,A Bit Too Small,0.09170,46,570,0.06799,0.11542
2012,4th Quintile,East,Just Right,0.74073,439,570,0.70473,0.77674
2012,4th Quintile,East,A Bit Too Large,0.14901,85,570,0.11975,0.17827
2012,5th Quintile,West,A Bit Too Small,0.08442,251,2689,0.07391,0.09493
2012,5th Quintile,West,Just Right,0.68197,1850,2689,0.66436,0.69957
2012,5th Quintile,West,A Bit Too Large,0.18911,496,2689,0.17431,0.20392
2012,5th Quintile,West,Much Too Large,0.03810,92,2689,0.03087,0.04534
2012,5th Quintile,East,A Bit Too Small,0.11551,45,440,0.08561,0.14541
2012,5th Quintile,East,Just Right,0.70167,315,440,0.65887,0.74447
2012,5th Quintile,East,A Bit Too Large,0.17050,80,440,0.13532,0.20567
2013,1st Quintile,West,Much Too Small,0.03827,200,3148,0.03157,0.04498
2013,1st Quintile,West,A Bit Too Small,0.17705,704,3148,0.16371,0.19039
2013,1st Quintile,West,Just Right,0.71112,2085,3148,0.69528,0.72696
2013,1st Quintile,West,A Bit Too Large,0.06734,159,3148,0.05858,0.07609
2013,1st Quintile,East,Much Too Small,0.02301,34,1066,0.01401,0.03202
2013,1st Quintile,East,A Bit Too Small,0.14617,212,1066,0.12495,0.16738
2013,1st Quintile,East,Just Right,0.77657,770,1066,0.75156,0.80159
2013,1st Quintile,East,A Bit Too Large,0.05043,50,1066,0.03729,0.06357
2013,2nd Quintile,West,Much Too Small,0.02113,94,2880,0.01588,0.02639
2013,2nd Quintile,West,A Bit Too Small,0.12017,523,2880,0.10829,0.13204
2013,2nd Quintile,West,Just Right,0.73829,2054,2880,0.72223,0.75435
2013,2nd Quintile,West,A Bit Too Large,0.10648,209,2880,0.09521,0.11775
2013,2nd Quintile,East,A Bit Too Small,0.14231,153,928,0.11982,0.16480
2013,2nd Quintile,East,Just Right,0.73570,696,928,0.70732,0.76409
2013,2nd Quintile,East,A Bit Too Large,0.09829,79,928,0.07913,0.11746
2013,3rd Quintile,West,Much Too Small,0.01545,75,2649,0.01075,0.02015
2013,3rd Quintile,West,A Bit Too Small,0.11753,413,2649,0.10526,0.12979
2013,3rd Quintile,West,Just Right,0.68876,1806,2649,0.67113,0.70640
2013,3rd Quintile,West,A Bit Too Large,0.14987,311,2649,0.13627,0.16347
2013,3rd Quintile,West,Much Too Large,0.02839,44,2649,0.02206,0.03471
2013,3rd Quintile,East,A Bit Too Small,0.10739,86,713,0.08464,0.13013
2013,3rd Quintile,East,Just Right,0.71803,541,713,0.68497,0.75108
2013,3rd Quintile,East,A Bit Too Large,0.14264,86,713,0.11695,0.16832
2013,4th Quintile,West,A Bit Too Small,0.10758,377,2563,0.09558,0.11958
2013,4th Quintile,West,Just Right,0.70308,1797,2563,0.68539,0.72077
2013,4th Quintile,West,A Bit Too Large,0.16219,349,2563,0.14791,0.17646
2013,4th Quintile,West,Much Too Large,0.02147,40,2563,0.01585,0.02708
2013,4th Quintile,East,A Bit Too Small,0.12812,62,518,0.09931,0.15693
2013,4th Quintile,East,Just Right,0.73168,384,518,0.69348,0.76987
2013,4th Quintile,East,A Bit Too Large,0.13001,72,518,0.10102,0.15900
2013,5th Quintile,West,A Bit Too Small,0.08824,286,2871,0.07787,0.09862
2013,5th Quintile,West,Just Right,0.66222,1960,2871,0.64492,0.67953
2013,5th Quintile,West,A Bit Too Large,0.19758,524,2871,0.18302,0.21215
2013,5th Quintile,West,Much Too Large,0.04545,101,2871,0.03783,0.05307
2013,5th Quintile,East,A Bit Too Small,0.07492,32,358,0.04761,0.10223
2013,5th Quintile,East,Just Right,0.75297,267,358,0.70823,0.79771
2013,5th Quintile,East,A Bit Too Large,0.15075,59,358,0.11364,0.18787
2014,1st Quintile,West,Much Too Small,0.03552,149,2546,0.02833,0.04271
2014,1st Quintile,West,A Bit Too Small,0.15814,527,2546,0.14397,0.17232
2014,1st Quintile,West,Just Right,0.71908,1723,2546,0.70162,0.73654
2014,1st Quintile,West,A Bit Too Large,0.08231,147,2546,0.07163,0.09299
2014,1st Quintile,East,Much Too Small,0.04426,40,888,0.03073,0.05780
2014,1st Quintile,East,A Bit Too Small,0.15623,163,888,0.13234,0.18013
2014,1st Quintile,East,Just Right,0.74832,642,888,0.71976,0.77688
2014,1st Quintile,East,A Bit Too Large,0.05118,43,888,0.03668,0.06568
2014,2nd Quintile,West,Much Too Small,0.02033,89,2426,0.01471,0.02594
2014,2nd Quintile,West,A Bit Too Small,0.13646,436,2426,0.12280,0.15012
2014,2nd Quintile,West,Just Right,0.70688,1685,2426,0.68877,0.72500
2014,2nd Quintile,West,A Bit Too Large,0.12107,216,2426,0.10809,0.13406
2014,2nd Quintile,East,A Bit Too Small,0.13533,125,829,0.11203,0.15863
2014,2nd Quintile,East,Just Right,0.72821,626,829,0.69791,0.75852
2014,2nd Quintile,East,A Bit Too Large,0.10617,78,829,0.08519,0.12715
2014,3rd Quintile,West,Much Too Small,0.01180,49,2378,0.00746,0.01615
2014,3rd Quintile,West,A Bit Too Small,0.11332,363,2378,0.10057,0.12606
2014,3rd Quintile,West,Just Right,0.66938,1614,2378,0.65047,0.68830
2014,3rd Quintile,West,A Bit Too Large,0.17238,307,2378,0.15719,0.18756
2014,3rd Quintile,West,Much Too Large,0.03312,45,2378,0.02592,0.04031
2014,3rd Quintile,East,A Bit Too Small,0.14581,113,712,0.11987,0.17176
2014,3rd Quintile,East,Just Right,0.72180,520,712,0.68886,0.75474
2014,3rd Quintile,East,A Bit Too Large,0.11888,79,712,0.09509,0.14267
2014,4th Quintile,West,Much Too Small,0.01372,32,2395,0.00906,0.01838
2014,4th Quintile,West,A Bit Too Small,0.11484,321,2395,0.10206,0.12761
2014,4th Quintile,West,Just Right,0.67594,1646,2395,0.65719,0.69469
2014,4th Quintile,West,A Bit Too Large,0.16830,346,2395,0.15331,0.18328
2014,4th Quintile,West,Much Too Large,0.02721,50,2395,0.02069,0.03373
2014,4th Quintile,East,A Bit Too Small,0.10834,63,518,0.08155,0.13513
2014,4th Quintile,East,Just Right,0.72565,382,518,0.68719,0.76411
2014,4th Quintile,East,A Bit Too Large,0.15968,73,518,0.12810,0.19125
2014,5th Quintile,West,A Bit Too Small,0.09201,290,2627,0.08095,0.10306
2014,5th Quintile,West,Just Right,0.66668,1760,2627,0.64865,0.68471
2014,5th Quintile,West,A Bit Too Large,0.19256,485,2627,0.17748,0.20764
2014,5th Quintile,West,Much Too Large,0.04355,92,2627,0.03574,0.05135
2014,5th Quintile,East,A Bit Too Small,0.10986,38,356,0.07733,0.14239
2014,5th Quintile,East,Just Right,0.70207,245,356,0.65449,0.74964
2014,5th Quintile,East,A Bit Too Large,0.16391,73,356,0.12540,0.20242
2015,1st Quintile,West,Much Too Small,0.03925,172,2648,0.03185,0.04665
2015,1st Quintile,West,A Bit Too Small,0.14573,544,2648,0.13229,0.15917
2015,1st Quintile,West,Just Right,0.72265,1773,2648,0.70559,0.73970
2015,1st Quintile,West,A Bit Too Large,0.08047,159,2648,0.07010,0.09083
2015,1st Quintile,East,Much Too Small,0.03393,43,872,0.02191,0.04596
2015,1st Quintile,East,A Bit Too Small,0.14849,163,872,0.12487,0.17210
2015,1st Quintile,East,Just Right,0.75474,626,872,0.72616,0.78331
2015,1st Quintile,East,A Bit Too Large,0.05843,40,872,0.04285,0.07401
2015,2nd Quintile,West,Much Too Small,0.01940,90,2461,0.01395,0.02485
2015,2nd Quintile,West,A Bit Too Small,0.12655,440,2461,0.11341,0.13969
2015,2nd Quintile,West,Just Right,0.69331,1683,2461,0.67509,0.71153
2015,2nd Quintile,West,A Bit Too Large,0.13942,217,2461,0.12573,0.15311
2015,2nd Quintile,West,Much Too Large,0.02133,31,2461,0.01562,0.02704
2015,2nd Quintile,East,A Bit Too Small,0.10631,126,893,0.08609,0.12654
2015,2nd Quintile,East,Just Right,0.77078,689,893,0.74319,0.79836
2015,2nd Quintile,East,A Bit Too Large,0.09931,78,893,0.07969,0.11894
2015,3rd Quintile,West,Much Too Small,0.01188,46,2372,0.00752,0.01625
2015,3rd Quintile,West,A Bit Too Small,0.09630,353,2372,0.08442,0.10817
2015,3rd Quintile,West,Just Right,0.71725,1669,2372,0.69912,0.73538
2015,3rd Quintile,West,A Bit Too Large,0.14652,268,2372,0.13229,0.16076
2015,3rd Quintile,West,Much Too Large,0.02805,36,2372,0.02140,0.03470
2015,3rd Quintile,East,A Bit Too Small,0.13003,83,623,0.10360,0.15646
2015,3rd Quintile,East,Just Right,0.72939,469,623,0.69447,0.76430
2015,3rd Quintile,East,A Bit Too Large,0.11745,71,623,0.09215,0.14275
2015,4th Quintile,West,Much Too Small,0.01129,31,2335,0.00700,0.01557
2015,4th Quintile,West,A Bit Too Small,0.11129,307,2335,0.09853,0.12404
2015,4th Quintile,West,Just Right,0.68146,1628,2335,0.66256,0.70036
2015,4th Quintile,West,A Bit Too Large,0.17275,324,2335,0.15741,0.18809
2015,4th Quintile,West,Much Too Large,0.02322,45,2335,0.01711,0.02933
2015,4th Quintile,East,A Bit Too Small,0.11267,57,485,0.08450,0.14084
2015,4th Quintile,East,Just Right,0.72394,361,485,0.68411,0.76377
2015,4th Quintile,East,A Bit Too Large,0.14929,67,485,0.11754,0.18104
2015,5th Quintile,West,A Bit Too Small,0.09135,255,2610,0.08030,0.10241
2015,5th Quintile,West,Just Right,0.66379,1784,2610,0.64566,0.68191
2015,5th Quintile,West,A Bit Too Large,0.19285,480,2610,0.17771,0.20799
2015,5th Quintile,West,Much Too Large,0.04563,91,2610,0.03763,0.05364
2015,5th Quintile,East,A Bit Too Small,0.09632,33,333,0.06459,0.12806
2015,5th Quintile,East,Just Right,0.72739,239,333,0.67949,0.77529
2015,5th Quintile,East,A Bit Too Large,0.15114,61,333,0.11261,0.18967
2016,1st Quintile,West,Much Too Small,0.03483,399,3970,0.02912,0.04053
2016,1st Quintile,West,A Bit Too Small,0.15670,852,3970,0.14539,0.16801
2016,1st Quintile,West,Just Right,0.72009,2570,3970,0.70612,0.73406
2016,1st Quintile,West,A Bit Too Large,0.08185,149,3970,0.07332,0.09038
2016,1st Quintile,East,Much Too Small,0.03705,112,1201,0.02636,0.04773
2016,1st Quintile,East,A Bit Too Small,0.16899,256,1201,0.14779,0.19020
2016,1st Quintile,East,Just Right,0.74145,784,1201,0.71668,0.76623
2016,1st Quintile,East,A Bit Too Large,0.04419,49,1201,0.03256,0.05582
2016,2nd Quintile,West,Much Too Small,0.01757,76,2214,0.01210,0.02304
2016,2nd Quintile,West,A Bit Too Small,0.10553,354,2214,0.09272,0.11833
2016,2nd Quintile,West,Just Right,0.74634,1595,2214,0.72821,0.76447
2016,2nd Quintile,West,A Bit Too Large,0.11686,189,2214,0.10348,0.13025
2016,2nd Quintile,East,A Bit Too Small,0.11173,105,784,0.08966,0.13380
2016,2nd Quintile,East,Just Right,0.75668,607,784,0.72663,0.78674
2016,2nd Quintile,East,A Bit Too Large,0.11801,72,784,0.09541,0.14060
2016,3rd Quintile,West,A Bit Too Small,0.10079,283,2039,0.08772,0.11386
2016,3rd Quintile,West,Just Right,0.70856,1494,2039,0.68883,0.72829
2016,3rd Quintile,West,A Bit Too Large,0.14451,220,2039,0.12925,0.15978
2016,3rd Quintile,West,Much Too Large,0.03772,42,2039,0.02945,0.04600
2016,3rd Quintile,East,A Bit Too Small,0.16405,90,651,0.13558,0.19252
2016,3rd Quintile,East,Just Right,0.70540,490,651,0.67035,0.74044
2016,3rd Quintile,East,A Bit Too Large,0.11373,71,651,0.08933,0.13814
2016,4th Quintile,West,A Bit Too Small,0.11876,272,2176,0.10516,0.13236
2016,4th Quintile,West,Just Right,0.68211,1547,2176,0.66254,0.70168
2016,4th Quintile,West,A Bit Too Large,0.16930,319,2176,0.15353,0.18506
2016,4th Quintile,West,Much Too Large,0.02063,38,2176,0.01466,0.02660
2016,4th Quintile,East,A Bit Too Small,0.11886,64,449,0.08889,0.14883
2016,4th Quintile,East,Just Right,0.70726,322,449,0.66513,0.74940
2016,4th Quintile,East,A Bit Too Large,0.15953,63,449,0.12562,0.19344
2016,5th Quintile,West,A Bit Too Small,0.09327,240,2409,0.08166,0.10489
2016,5th Quintile,West,Just Right,0.64084,1601,2409,0.62168,0.66000
2016,5th Quintile,West,A Bit Too Large,0.21226,480,2409,0.19592,0.22859
2016,5th Quintile,West,Much Too Large,0.04601,88,2409,0.03764,0.05438
2016,5th Quintile,East,A Bit Too Small,0.09607,38,314,0.06343,0.12872
2016,5th Quintile,East,Just Right,0.68541,206,314,0.63397,0.73685
2016,5th Quintile,East,A Bit Too Large,0.20076,70,314,0.15638,0.24514
2017,1st Quintile,West,Much Too Small,0.05229,479,4401,0.04571,0.05887
2017,1st Quintile,West,A Bit Too Small,0.14128,922,4401,0.13099,0.15157
2017,1st Quintile,West,Just Right,0.73149,2832,4401,0.71840,0.74459
2017,1st Quintile,West,A Bit Too Large,0.06131,168,4401,0.05423,0.06840
2017,1st Quintile,East,Much Too Small,0.03035,79,1217,0.02071,0.03999
2017,1st Quintile,East,A Bit Too Small,0.15018,243,1217,0.13010,0.17025
2017,1st Quintile,East,Just Right,0.76667,852,1217,0.74290,0.79045
2017,1st Quintile,East,A Bit Too Large,0.04363,43,1217,0.03215,0.05511
2017,2nd Quintile,West,Much Too Small,0.01669,73,2395,0.01156,0.02183
2017,2nd Quintile,West,A Bit Too Small,0.11798,374,2395,0.10506,0.13091
2017,2nd Quintile,West,Just Right,0.72680,1712,2395,0.70895,0.74465
2017,2nd Quintile,West,A Bit Too Large,0.11545,201,2395,0.10265,0.12825
2017,2nd Quintile,West,Much Too Large,0.02307,35,2395,0.01706,0.02909
2017,2nd Quintile,East,A Bit Too Small,0.13575,141,896,0.11331,0.15819
2017,2nd Quintile,East,Just Right,0.75347,683,896,0.72523,0.78170
2017,2nd Quintile,East,A Bit Too Large,0.08850,72,896,0.06989,0.10710
2017,3rd Quintile,West,Much Too Small,0.00803,31,2378,0.00445,0.01162
2017,3rd Quintile,West,A Bit Too Small,0.08889,316,2378,0.07745,0.10033
2017,3rd Quintile,West,Just Right,0.72833,1709,2378,0.71045,0.74621
2017,3rd Quintile,West,A Bit Too Large,0.14270,277,2378,0.12864,0.15676
2017,3rd Quintile,West,Much Too Large,0.03204,45,2378,0.02496,0.03912
2017,3rd Quintile,East,A Bit Too Small,0.09063,78,704,0.06941,0.11186
2017,3rd Quintile,East,Just Right,0.74778,533,704,0.71568,0.77988
2017,3rd Quintile,East,A Bit Too Large,0.13798,93,704,0.11249,0.16348
2017,4th Quintile,West,Much Too Small,0.01146,34,2511,0.00730,0.01562
2017,4th Quintile,West,A Bit Too Small,0.10616,300,2511,0.09411,0.11821
2017,4th Quintile,West,Just Right,0.69299,1756,2511,0.67495,0.71104
2017,4th Quintile,West,A Bit Too Large,0.16130,368,2511,0.14691,0.17569
2017,4th Quintile,West,Much Too Large,0.02809,53,2511,0.02162,0.03455
2017,4th Quintile,East,A Bit Too Small,0.13622,61,515,0.10657,0.16588
2017,4th Quintile,East,Just Right,0.69689,381,515,0.65716,0.73662
2017,4th Quintile,East,A Bit Too Large,0.15156,73,515,0.12056,0.18257
2017,5th Quintile,West,A Bit Too Small,0.08422,251,2692,0.07373,0.09471
2017,5th Quintile,West,Just Right,0.64547,1805,2692,0.62740,0.66355
2017,5th Quintile,West,A Bit Too Large,0.22168,547,2692,0.20599,0.23738
2017,5th Quintile,West,Much Too Large,0.04184,89,2692,0.03428,0.04941
2017,5th Quintile,East,A Bit Too Small,0.10448,47,362,0.07292,0.13603
2017,5th Quintile,East,Just Right,0.68710,243,362,0.63927,0.73493
2017,5th Quintile,East,A Bit Too Large,0.16703,72,362,0.12855,0.20550
2018,Not included in this version of the questionnaire,West,Just Right,0.74192,88,88,0.64997,0.83387
2018,1st Quintile,West,Much Too Small,0.05018,411,4086,0.04349,0.05688
2018,1st Quintile,West,A Bit Too Small,0.16218,907,4086,0.15088,0.17349
2018,1st Quintile,West,Just Right,0.71020,2582,4086,0.69628,0.72411
2018,1st Quintile,West,A Bit Too Large,0.06668,186,4086,0.05903,0.07433
2018,1st Quintile,East,Much Too Small,0.03329,70,1247,0.02333,0.04325
2018,1st Quintile,East,A Bit Too Small,0.14797,239,1247,0.12825,0.16768
2018,1st Quintile,East,Just Right,0.77333,888,1247,0.75008,0.79658
2018,1st Quintile,East,A Bit Too Large,0.04342,50,1247,0.03210,0.05473
2018,2nd Quintile,West,Much Too Small,0.01409,82,2457,0.00942,0.01875
2018,2nd Quintile,West,A Bit Too Small,0.10497,384,2457,0.09285,0.11710
2018,2nd Quintile,West,Just Right,0.75520,1782,2457,0.73820,0.77221
2018,2nd Quintile,West,A Bit Too Large,0.11063,209,2457,0.09823,0.12304
2018,2nd Quintile,East,A Bit Too Small,0.12156,142,945,0.10071,0.14241
2018,2nd Quintile,East,Just Right,0.76108,727,945,0.73388,0.78828
2018,2nd Quintile,East,A Bit Too Large,0.10538,76,945,0.08580,0.12497
2018,3rd Quintile,West,Much Too Small,0.01206,48,2307,0.00760,0.01651
2018,3rd Quintile,West,A Bit Too Small,0.08917,287,2307,0.07754,0.10080
2018,3rd Quintile,West,Just Right,0.70712,1644,2307,0.68854,0.72569
2018,3rd Quintile,West,A Bit Too Large,0.16450,293,2307,0.14937,0.17963
2018,3rd Quintile,West,Much Too Large,0.02715,35,2307,0.02051,0.03378
2018,3rd Quintile,East,A Bit Too Small,0.12119,78,667,0.09641,0.14598
2018,3rd Quintile,East,Just Right,0.73451,514,667,0.70098,0.76805
2018,3rd Quintile,East,A Bit Too Large,0.13122,75,667,0.10558,0.15687
2018,4th Quintile,West,A Bit Too Small,0.11427,295,2371,0.10146,0.12708
2018,4th Quintile,West,Just Right,0.67301,1647,2371,0.65412,0.69190
2018,4th Quintile,West,A Bit Too Large,0.17870,382,2371,0.16328,0.19412
2018,4th Quintile,West,Much Too Large,0.02414,47,2371,0.01796,0.03032
2018,4th Quintile,East,A Bit Too Small,0.07048,46,488,0.04774,0.09321
2018,4th Quintile,East,Just Right,0.75207,372,488,0.71372,0.79042
2018,4th Quintile,East,A Bit Too Large,0.15847,70,488,0.12604,0.19090
2018,5th Quintile,West,A Bit Too Small,0.08360,256,2630,0.07302,0.09418
2018,5th Quintile,West,Just Right,0.65980,1770,2630,0.64169,0.67791
2018,5th Quintile,West,A Bit Too Large,0.21429,520,2630,0.19860,0.22997
2018,5th Quintile,West,Much Too Large,0.03741,84,2630,0.03016,0.04467
2018,5th Quintile,East,A Bit Too Small,0.08130,38,349,0.05258,0.11001
2018,5th Quintile,East,Just Right,0.74468,253,349,0.69886,0.79049
2018,5th Quintile,East,A Bit Too Large,0.14909,58,349,0.11167,0.18651
2019,1st Quintile,West,Much Too Small,0.04011,395,3894,0.03394,0.04627
2019,1st Quintile,West,A Bit Too Small,0.14056,797,3894,0.12964,0.15148
2019,1st Quintile,West,Just Right,0.74601,2551,3894,0.73233,0.75968
2019,1st Quintile,West,A Bit Too Large,0.06428,151,3894,0.05658,0.07199
2019,1st Quintile,East,Much Too Small,0.02488,57,1109,0.01571,0.03405
2019,1st Quintile,East,A Bit Too Small,0.16160,226,1109,0.13993,0.18327
2019,1st Quintile,East,Just Right,0.75384,768,1109,0.72848,0.77921
2019,1st Quintile,East,A Bit Too Large,0.05915,58,1109,0.04526,0.07304
2019,2nd Quintile,West,Much Too Small,0.01908,73,2267,0.01344,0.02471
2019,2nd Quintile,West,A Bit Too Small,0.12214,323,2267,0.10866,0.13563
2019,2nd Quintile,West,Just Right,0.72943,1660,2267,0.71114,0.74772
2019,2nd Quintile,West,A Bit Too Large,0.11537,211,2267,0.10221,0.12852
2019,2nd Quintile,East,A Bit Too Small,0.11543,119,828,0.09365,0.13721
2019,2nd Quintile,East,Just Right,0.73982,628,828,0.70992,0.76972
2019,2nd Quintile,East,A Bit Too Large,0.12203,81,828,0.09972,0.14434
2019,3rd Quintile,West,A Bit Too Small,0.10843,294,2162,0.09532,0.12154
2019,3rd Quintile,West,Just Right,0.69318,1535,2162,0.67373,0.71262
2019,3rd Quintile,West,A Bit Too Large,0.15308,285,2162,0.13790,0.16826
2019,3rd Quintile,West,Much Too Large,0.03363,48,2162,0.02603,0.04123
2019,3rd Quintile,East,A Bit Too Small,0.10572,84,681,0.08261,0.12883
2019,3rd Quintile,East,Just Right,0.75969,513,681,0.72758,0.79181
2019,3rd Quintile,East,A Bit Too Large,0.12460,84,681,0.09978,0.14942
2019,4th Quintile,West,A Bit Too Small,0.09820,254,2347,0.08615,0.11024
