year,bula_h,rentown,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Hesse,Owner,A Bit Too Small,0.07833,34,393,0.05173,0.10493
2000,Hesse,Owner,Just Right,0.75132,304,393,0.70853,0.79411
2000,Hesse,Owner,A Bit Too Large,0.13356,55,393,0.09989,0.16724
2000,Hesse,Tenant,A Bit Too Small,0.18990,106,452,0.15370,0.22609
2000,Hesse,Tenant,Just Right,0.72465,346,452,0.68343,0.76588
2000,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.07076,35,434,0.04661,0.09491
2000,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.72476,329,434,0.68269,0.76683
2000,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.17861,70,434,0.14253,0.21469
2000,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.22224,77,304,0.17542,0.26905
2000,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.67190,227,304,0.61903,0.72477
2000,Baden-Wuerttemberg,Owner,A Bit Too Small,0.07221,63,733,0.05346,0.09096
2000,Baden-Wuerttemberg,Owner,Just Right,0.77988,587,733,0.74986,0.80989
2000,Baden-Wuerttemberg,Owner,A Bit Too Large,0.11201,83,733,0.08916,0.13486
2000,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.18252,159,726,0.15440,0.21064
2000,Baden-Wuerttemberg,Tenant,Just Right,0.74653,567,726,0.71486,0.77819
2000,Bavaria,Owner,A Bit Too Small,0.06351,63,947,0.04797,0.07905
2000,Bavaria,Owner,Just Right,0.77238,768,947,0.74566,0.79910
2000,Bavaria,Owner,A Bit Too Large,0.13751,116,947,0.11556,0.15945
2000,Bavaria,Tenant,Much Too Small,0.04024,32,833,0.02689,0.05360
2000,Bavaria,Tenant,A Bit Too Small,0.16395,149,833,0.13880,0.18911
2000,Bavaria,Tenant,Just Right,0.73598,612,833,0.70603,0.76593
2000,Bavaria,Tenant,A Bit Too Large,0.05018,40,833,0.03535,0.06502
2000,Berlin,Owner,Just Right,0.77583,45,45,0.65260,0.89905
2000,Berlin,Tenant,A Bit Too Small,0.26029,112,405,0.21750,0.30308
2000,Berlin,Tenant,Just Right,0.63736,293,405,0.59048,0.68424
2000,Brandenburg,Owner,Just Right,0.75825,165,165,0.69272,0.82377
2000,Brandenburg,Tenant,A Bit Too Small,0.16648,56,302,0.12440,0.20856
2000,Brandenburg,Tenant,Just Right,0.75152,246,302,0.70271,0.80034
2000,Mecklenburg-Western Pomerania,Owner,Just Right,0.79903,90,90,0.71578,0.88229
2000,Mecklenburg-Western Pomerania,Tenant,A Bit Too Small,0.17151,40,181,0.11644,0.22657
2000,Mecklenburg-Western Pomerania,Tenant,Just Right,0.70979,141,181,0.64348,0.77609
2000,Saxony,Owner,Just Right,0.78842,253,296,0.74181,0.83503
2000,Saxony,Owner,A Bit Too Large,0.14376,43,296,0.10372,0.18379
2000,Saxony,Tenant,A Bit Too Small,0.15324,102,587,0.12407,0.18240
2000,Saxony,Tenant,Just Right,0.74667,441,587,0.71146,0.78189
2000,Saxony,Tenant,A Bit Too Large,0.07292,44,587,0.05186,0.09397
2000,Saxony-Anhalt,Owner,Just Right,0.75953,185,220,0.70292,0.81613
2000,Saxony-Anhalt,Owner,A Bit Too Large,0.17162,35,220,0.12169,0.22156
2000,Saxony-Anhalt,Tenant,A Bit Too Small,0.14633,48,276,0.10456,0.18811
2000,Saxony-Anhalt,Tenant,Just Right,0.77168,228,276,0.72207,0.82130
2000,Thuringa,Owner,Just Right,0.82099,210,242,0.77259,0.86939
2000,Thuringa,Owner,A Bit Too Large,0.11730,32,242,0.07667,0.15792
2000,Thuringa,Tenant,A Bit Too Small,0.14228,50,257,0.09949,0.18508
2000,Thuringa,Tenant,Just Right,0.79945,207,257,0.75040,0.84850
2001,Schleswig-Holstein,Owner,Just Right,0.77716,169,169,0.71423,0.84009
2001,Schleswig-Holstein,Tenant,Just Right,0.80970,120,120,0.73917,0.88023
2001,Hamburg,Tenant,A Bit Too Small,0.25548,39,124,0.17840,0.33256
2001,Hamburg,Tenant,Just Right,0.57336,85,124,0.48595,0.66077
2001,Lower Saxony,Owner,A Bit Too Small,0.06858,41,502,0.04645,0.09071
2001,Lower Saxony,Owner,Just Right,0.67406,363,502,0.63302,0.71511
2001,Lower Saxony,Owner,A Bit Too Large,0.21123,98,502,0.17549,0.24697
2001,Lower Saxony,Tenant,A Bit Too Small,0.18907,83,390,0.15016,0.22798
2001,Lower Saxony,Tenant,Just Right,0.69610,307,390,0.65039,0.74180
2001,Bremen,Tenant,Just Right,0.73724,43,43,0.60413,0.87035
2001,North Rhine-Westphalia,Owner,A Bit Too Small,0.06064,66,1019,0.04598,0.07530
2001,North Rhine-Westphalia,Owner,Just Right,0.75063,800,1019,0.72405,0.77721
2001,North Rhine-Westphalia,Owner,A Bit Too Large,0.16301,153,1019,0.14032,0.18570
2001,North Rhine-Westphalia,Tenant,Much Too Small,0.03303,47,1428,0.02376,0.04231
2001,North Rhine-Westphalia,Tenant,A Bit Too Small,0.16680,258,1428,0.14746,0.18614
2001,North Rhine-Westphalia,Tenant,Just Right,0.73633,1048,1428,0.71346,0.75919
2001,North Rhine-Westphalia,Tenant,A Bit Too Large,0.05533,75,1428,0.04346,0.06719
2001,Hesse,Owner,Just Right,0.73016,264,318,0.68130,0.77902
2001,Hesse,Owner,A Bit Too Large,0.15723,54,318,0.11716,0.19731
2001,Hesse,Tenant,A Bit Too Small,0.18082,88,381,0.14213,0.21952
2001,Hesse,Tenant,Just Right,0.74272,293,381,0.69877,0.78667
2001,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.72686,300,371,0.68146,0.77226
2001,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.18953,71,371,0.14959,0.22946
2001,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.18300,61,275,0.13721,0.22878
2001,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.69488,214,275,0.64036,0.74941
2001,Baden-Wuerttemberg,Owner,A Bit Too Small,0.09079,62,623,0.06821,0.11337
2001,Baden-Wuerttemberg,Owner,Just Right,0.76948,493,623,0.73638,0.80258
2001,Baden-Wuerttemberg,Owner,A Bit Too Large,0.11691,68,623,0.09166,0.14217
2001,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.20594,160,671,0.17532,0.23657
2001,Baden-Wuerttemberg,Tenant,Just Right,0.71457,511,671,0.68038,0.74877
2001,Bavaria,Owner,A Bit Too Small,0.08106,73,845,0.06265,0.09947
2001,Bavaria,Owner,Just Right,0.75070,665,845,0.72152,0.77989
2001,Bavaria,Owner,A Bit Too Large,0.14495,107,845,0.12120,0.16870
2001,Bavaria,Tenant,A Bit Too Small,0.17526,135,697,0.14701,0.20350
2001,Bavaria,Tenant,Just Right,0.75976,562,697,0.72802,0.79150
2001,Berlin,Owner,Just Right,0.76609,48,48,0.64506,0.88711
2001,Berlin,Tenant,A Bit Too Small,0.24805,105,378,0.20445,0.29165
2001,Berlin,Tenant,Just Right,0.65323,273,378,0.60519,0.70128
2001,Brandenburg,Owner,Just Right,0.72933,152,152,0.65846,0.80020
2001,Brandenburg,Tenant,A Bit Too Small,0.13410,45,271,0.09345,0.17475
2001,Brandenburg,Tenant,Just Right,0.77352,226,271,0.72360,0.82345
2001,Mecklenburg-Western Pomerania,Owner,Just Right,0.75065,82,82,0.65643,0.84486
2001,Mecklenburg-Western Pomerania,Tenant,Just Right,0.80875,143,143,0.74407,0.87344
2001,Saxony,Owner,Just Right,0.80164,256,256,0.75270,0.85058
2001,Saxony,Tenant,A Bit Too Small,0.14354,84,534,0.11377,0.17330
2001,Saxony,Tenant,Just Right,0.77328,416,534,0.73773,0.80882
2001,Saxony,Tenant,A Bit Too Large,0.06942,34,534,0.04784,0.09100
2001,Saxony-Anhalt,Owner,Just Right,0.73870,178,217,0.68011,0.79729
2001,Saxony-Anhalt,Owner,A Bit Too Large,0.19752,39,217,0.14443,0.25062
2001,Saxony-Anhalt,Tenant,A Bit Too Small,0.15215,44,244,0.10699,0.19731
2001,Saxony-Anhalt,Tenant,Just Right,0.74564,200,244,0.69088,0.80039
2001,Thuringa,Owner,Just Right,0.82565,200,200,0.77294,0.87837
2001,Thuringa,Tenant,A Bit Too Small,0.12808,42,233,0.08508,0.17108
2001,Thuringa,Tenant,Just Right,0.80234,191,233,0.75109,0.85358
2002,Schleswig-Holstein,Owner,Just Right,0.70400,165,200,0.64058,0.76743
2002,Schleswig-Holstein,Owner,A Bit Too Large,0.16403,35,200,0.11258,0.21548
2002,Schleswig-Holstein,Tenant,Just Right,0.77692,126,126,0.70394,0.84991
2002,Hamburg,Owner,Just Right,0.68810,44,44,0.54964,0.82657
2002,Hamburg,Tenant,A Bit Too Small,0.22397,35,119,0.14875,0.29919
2002,Hamburg,Tenant,Just Right,0.62968,84,119,0.54255,0.71681
2002,Lower Saxony,Owner,A Bit Too Small,0.09164,58,568,0.06789,0.11539
2002,Lower Saxony,Owner,Just Right,0.64347,405,568,0.60404,0.68289
2002,Lower Saxony,Owner,A Bit Too Large,0.20922,105,568,0.17574,0.24270
2002,Lower Saxony,Tenant,A Bit Too Small,0.20151,78,414,0.16282,0.24020
2002,Lower Saxony,Tenant,Just Right,0.65959,297,414,0.61389,0.70529
2002,Lower Saxony,Tenant,A Bit Too Large,0.10412,39,414,0.07466,0.13357
2002,Bremen,Owner,Just Right,0.63398,37,37,0.47662,0.79134
2002,Bremen,Tenant,Just Right,0.80951,42,42,0.68930,0.92971
2002,North Rhine-Westphalia,Owner,A Bit Too Small,0.06480,86,1149,0.05056,0.07904
2002,North Rhine-Westphalia,Owner,Just Right,0.72593,885,1149,0.70013,0.75174
2002,North Rhine-Westphalia,Owner,A Bit Too Large,0.16987,178,1149,0.14815,0.19159
2002,North Rhine-Westphalia,Tenant,Much Too Small,0.03324,50,1389,0.02381,0.04267
2002,North Rhine-Westphalia,Tenant,A Bit Too Small,0.17092,261,1389,0.15111,0.19072
2002,North Rhine-Westphalia,Tenant,Just Right,0.71126,989,1389,0.68742,0.73511
2002,North Rhine-Westphalia,Tenant,A Bit Too Large,0.07498,89,1389,0.06113,0.08884
2002,Hesse,Owner,A Bit Too Small,0.09765,51,402,0.06859,0.12670
2002,Hesse,Owner,Just Right,0.70117,284,402,0.65636,0.74597
2002,Hesse,Owner,A Bit Too Large,0.16859,67,402,0.13195,0.20524
2002,Hesse,Tenant,A Bit Too Small,0.18220,96,423,0.14537,0.21903
2002,Hesse,Tenant,Just Right,0.66779,289,423,0.62285,0.71273
2002,Hesse,Tenant,A Bit Too Large,0.08732,38,423,0.06038,0.11425
2002,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.66342,299,386,0.61621,0.71062
2002,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.21213,87,386,0.17130,0.25297
2002,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.17750,51,260,0.13097,0.22404
2002,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.68524,209,260,0.62868,0.74180
2002,Baden-Wuerttemberg,Owner,A Bit Too Small,0.08582,66,719,0.06533,0.10631
2002,Baden-Wuerttemberg,Owner,Just Right,0.74596,543,719,0.71412,0.77780
2002,Baden-Wuerttemberg,Owner,A Bit Too Large,0.14700,110,719,0.12110,0.17290
2002,Baden-Wuerttemberg,Tenant,Much Too Small,0.03491,32,713,0.02143,0.04840
2002,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.20751,159,713,0.17772,0.23730
2002,Baden-Wuerttemberg,Tenant,Just Right,0.69699,490,713,0.66323,0.73075
2002,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.05574,32,713,0.03889,0.07259
2002,Bavaria,Owner,A Bit Too Small,0.09081,95,937,0.07240,0.10922
2002,Bavaria,Owner,Just Right,0.73135,704,937,0.70295,0.75975
2002,Bavaria,Owner,A Bit Too Large,0.15112,138,937,0.12817,0.17406
2002,Bavaria,Tenant,Much Too Small,0.03461,31,756,0.02158,0.04765
2002,Bavaria,Tenant,A Bit Too Small,0.18596,155,756,0.15821,0.21371
2002,Bavaria,Tenant,Just Right,0.71066,529,756,0.67831,0.74301
2002,Bavaria,Tenant,A Bit Too Large,0.05913,41,756,0.04230,0.07595
2002,Berlin,Owner,Just Right,0.66506,58,58,0.54253,0.78758
2002,Berlin,Tenant,A Bit Too Small,0.21735,95,376,0.17561,0.25910
2002,Berlin,Tenant,Just Right,0.68191,281,376,0.63478,0.72905
2002,Brandenburg,Owner,Just Right,0.70517,140,140,0.62937,0.78098
2002,Brandenburg,Tenant,A Bit Too Small,0.16431,50,286,0.12129,0.20733
2002,Brandenburg,Tenant,Just Right,0.77359,236,286,0.72501,0.82218
2002,Mecklenburg-Western Pomerania,Owner,Just Right,0.76786,86,86,0.67810,0.85761
2002,Mecklenburg-Western Pomerania,Tenant,Just Right,0.79724,128,128,0.72731,0.86717
2002,Saxony,Owner,Just Right,0.71678,241,286,0.66447,0.76909
2002,Saxony,Owner,A Bit Too Large,0.16784,45,286,0.12445,0.21123
2002,Saxony,Tenant,A Bit Too Small,0.12049,69,515,0.09234,0.14863
2002,Saxony,Tenant,Just Right,0.78592,413,515,0.75046,0.82138
2002,Saxony,Tenant,A Bit Too Large,0.06423,33,515,0.04303,0.08542
2002,Saxony-Anhalt,Owner,Just Right,0.78272,181,181,0.72247,0.84297
2002,Saxony-Anhalt,Tenant,A Bit Too Small,0.15981,45,255,0.11474,0.20487
2002,Saxony-Anhalt,Tenant,Just Right,0.75733,210,255,0.70460,0.81005
2002,Thuringa,Owner,Just Right,0.82978,200,200,0.77757,0.88200
2002,Thuringa,Tenant,A Bit Too Small,0.09479,37,231,0.05693,0.13264
2002,Thuringa,Tenant,Just Right,0.83409,194,231,0.78601,0.88216
2003,Schleswig-Holstein,Owner,Just Right,0.75715,165,165,0.69152,0.82278
2003,Schleswig-Holstein,Tenant,Just Right,0.77643,117,117,0.70061,0.85225
2003,Hamburg,Owner,Just Right,0.64491,38,38,0.49072,0.79911
2003,Hamburg,Tenant,A Bit Too Small,0.22632,33,108,0.14704,0.30561
2003,Hamburg,Tenant,Just Right,0.58375,75,108,0.49035,0.67715
2003,Lower Saxony,Owner,A Bit Too Small,0.07595,43,550,0.05379,0.09811
2003,Lower Saxony,Owner,Just Right,0.65737,400,550,0.61767,0.69707
2003,Lower Saxony,Owner,A Bit Too Large,0.22477,107,550,0.18986,0.25969
2003,Lower Saxony,Tenant,A Bit Too Small,0.20253,76,397,0.16295,0.24212
2003,Lower Saxony,Tenant,Just Right,0.66579,286,397,0.61933,0.71225
2003,Lower Saxony,Tenant,A Bit Too Large,0.09965,35,397,0.07015,0.12915
2003,Bremen,Tenant,Just Right,0.67654,38,38,0.52581,0.82727
2003,North Rhine-Westphalia,Owner,A Bit Too Small,0.08379,103,1114,0.06751,0.10006
2003,North Rhine-Westphalia,Owner,Just Right,0.70256,832,1114,0.67571,0.72942
2003,North Rhine-Westphalia,Owner,A Bit Too Large,0.17571,179,1114,0.15335,0.19807
2003,North Rhine-Westphalia,Tenant,Much Too Small,0.02999,44,1341,0.02085,0.03912
2003,North Rhine-Westphalia,Tenant,A Bit Too Small,0.16455,243,1341,0.14470,0.18441
2003,North Rhine-Westphalia,Tenant,Just Right,0.72646,973,1341,0.70259,0.75033
2003,North Rhine-Westphalia,Tenant,A Bit Too Large,0.06918,81,1341,0.05559,0.08277
2003,Hesse,Owner,A Bit Too Small,0.12221,41,382,0.08932,0.15510
2003,Hesse,Owner,Just Right,0.67799,279,382,0.63107,0.72491
2003,Hesse,Owner,A Bit Too Large,0.16277,62,382,0.12570,0.19984
2003,Hesse,Tenant,A Bit Too Small,0.20252,105,395,0.16284,0.24220
2003,Hesse,Tenant,Just Right,0.67887,254,395,0.63277,0.72498
2003,Hesse,Tenant,A Bit Too Large,0.08941,36,395,0.06123,0.11758
2003,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.07653,31,405,0.05061,0.10245
2003,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.65014,281,405,0.60363,0.69665
2003,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.21979,93,405,0.17940,0.26017
2003,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.15530,46,269,0.11194,0.19867
2003,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.72271,223,269,0.66911,0.77630
2003,Baden-Wuerttemberg,Owner,A Bit Too Small,0.09697,71,701,0.07505,0.11890
2003,Baden-Wuerttemberg,Owner,Just Right,0.74460,527,701,0.71230,0.77691
2003,Baden-Wuerttemberg,Owner,A Bit Too Large,0.14096,103,701,0.11518,0.16674
2003,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.21530,146,656,0.18382,0.24678
2003,Baden-Wuerttemberg,Tenant,Just Right,0.68112,475,656,0.64543,0.71681
2003,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.06557,35,656,0.04661,0.08453
2003,Bavaria,Owner,A Bit Too Small,0.07573,80,893,0.05837,0.09310
2003,Bavaria,Owner,Just Right,0.74766,687,893,0.71915,0.77616
2003,Bavaria,Owner,A Bit Too Large,0.14702,126,893,0.12378,0.17026
2003,Bavaria,Tenant,A Bit Too Small,0.20889,161,703,0.17881,0.23896
2003,Bavaria,Tenant,Just Right,0.69163,497,703,0.65747,0.72579
2003,Bavaria,Tenant,A Bit Too Large,0.05704,45,703,0.03989,0.07420
2003,Berlin,Owner,Just Right,0.70927,55,55,0.58815,0.83039
2003,Berlin,Tenant,A Bit Too Small,0.22157,93,400,0.18082,0.26232
2003,Berlin,Tenant,Just Right,0.66501,275,400,0.61870,0.71133
2003,Berlin,Tenant,A Bit Too Large,0.07617,32,400,0.05014,0.10219
2003,Brandenburg,Owner,Just Right,0.73113,152,152,0.66042,0.80185
2003,Brandenburg,Tenant,A Bit Too Small,0.17956,57,270,0.13369,0.22543
2003,Brandenburg,Tenant,Just Right,0.73544,213,270,0.68273,0.78815
2003,Mecklenburg-Western Pomerania,Owner,Just Right,0.75648,88,88,0.66628,0.84667
2003,Mecklenburg-Western Pomerania,Tenant,Just Right,0.84513,134,134,0.78364,0.90661
2003,Saxony,Owner,Just Right,0.75818,248,287,0.70855,0.80780
2003,Saxony,Owner,A Bit Too Large,0.13567,39,287,0.09598,0.17536
2003,Saxony,Tenant,A Bit Too Small,0.13391,71,487,0.10364,0.16419
2003,Saxony,Tenant,Just Right,0.80421,416,487,0.76893,0.83949
2003,Saxony-Anhalt,Owner,Just Right,0.74405,170,204,0.68401,0.80408
2003,Saxony-Anhalt,Owner,A Bit Too Large,0.16074,34,204,0.11022,0.21127
2003,Saxony-Anhalt,Tenant,A Bit Too Small,0.14500,42,246,0.10091,0.18909
2003,Saxony-Anhalt,Tenant,Just Right,0.76851,204,246,0.71569,0.82132
2003,Thuringa,Owner,Just Right,0.77432,189,189,0.71456,0.83407
2003,Thuringa,Tenant,A Bit Too Small,0.13493,40,226,0.09029,0.17958
2003,Thuringa,Tenant,Just Right,0.78393,186,226,0.73015,0.83770
2004,Schleswig-Holstein,Owner,Just Right,0.76274,168,168,0.69822,0.82726
2004,Schleswig-Holstein,Tenant,Just Right,0.77589,114,114,0.69901,0.85278
2004,Hamburg,Owner,Just Right,0.71872,43,43,0.58274,0.85470
2004,Hamburg,Tenant,A Bit Too Small,0.21819,34,109,0.14029,0.29608
2004,Hamburg,Tenant,Just Right,0.63348,75,109,0.54260,0.72436
2004,Lower Saxony,Owner,A Bit Too Small,0.07619,40,557,0.05414,0.09825
2004,Lower Saxony,Owner,Just Right,0.67534,413,557,0.63642,0.71426
2004,Lower Saxony,Owner,A Bit Too Large,0.20297,104,557,0.16954,0.23640
2004,Lower Saxony,Tenant,A Bit Too Small,0.16276,59,391,0.12612,0.19939
2004,Lower Saxony,Tenant,Just Right,0.69294,299,391,0.64716,0.73872
2004,Lower Saxony,Tenant,A Bit Too Large,0.10201,33,391,0.07197,0.13205
2004,Bremen,Owner,Just Right,0.71097,33,33,0.55390,0.86803
2004,Bremen,Tenant,Just Right,0.72358,37,37,0.57749,0.86967
2004,North Rhine-Westphalia,Owner,A Bit Too Small,0.07324,91,1097,0.05782,0.08867
2004,North Rhine-Westphalia,Owner,Just Right,0.72133,818,1097,0.69479,0.74787
2004,North Rhine-Westphalia,Owner,A Bit Too Large,0.17896,188,1097,0.15627,0.20166
2004,North Rhine-Westphalia,Tenant,Much Too Small,0.02504,32,1293,0.01652,0.03356
2004,North Rhine-Westphalia,Tenant,A Bit Too Small,0.15204,215,1293,0.13246,0.17161
2004,North Rhine-Westphalia,Tenant,Just Right,0.75413,966,1293,0.73065,0.77761
2004,North Rhine-Westphalia,Tenant,A Bit Too Large,0.06365,80,1293,0.05034,0.07696
2004,Hesse,Owner,A Bit Too Small,0.10539,39,372,0.07414,0.13663
2004,Hesse,Owner,Just Right,0.68541,261,372,0.63816,0.73267
2004,Hesse,Owner,A Bit Too Large,0.18422,72,372,0.14478,0.22367
2004,Hesse,Tenant,A Bit Too Small,0.22734,96,354,0.18362,0.27106
2004,Hesse,Tenant,Just Right,0.66937,258,354,0.62030,0.71845
2004,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.08186,37,394,0.05476,0.10897
2004,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.66753,271,394,0.62095,0.71411
2004,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.21501,86,394,0.17439,0.25562
2004,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.14169,44,261,0.09930,0.18408
2004,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.72869,217,261,0.67464,0.78274
2004,Baden-Wuerttemberg,Owner,A Bit Too Small,0.08386,62,679,0.06300,0.10473
2004,Baden-Wuerttemberg,Owner,Just Right,0.73215,515,679,0.69882,0.76549
2004,Baden-Wuerttemberg,Owner,A Bit Too Large,0.15431,102,679,0.12712,0.18151
2004,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.18421,136,630,0.15391,0.21450
2004,Baden-Wuerttemberg,Tenant,Just Right,0.71716,462,630,0.68196,0.75235
2004,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.05610,32,630,0.03812,0.07409
2004,Bavaria,Owner,A Bit Too Small,0.06538,77,860,0.04885,0.08191
2004,Bavaria,Owner,Just Right,0.73222,654,860,0.70261,0.76183
2004,Bavaria,Owner,A Bit Too Large,0.17137,129,860,0.14617,0.19657
2004,Bavaria,Tenant,A Bit Too Small,0.19237,140,697,0.16309,0.22166
2004,Bavaria,Tenant,Just Right,0.69420,503,697,0.65997,0.72843
2004,Bavaria,Tenant,A Bit Too Large,0.07931,54,697,0.05924,0.09939
2004,Berlin,Owner,Just Right,0.59946,54,54,0.46753,0.73138
2004,Berlin,Tenant,A Bit Too Small,0.19224,81,393,0.15323,0.23126
2004,Berlin,Tenant,Just Right,0.70880,280,393,0.66382,0.75377
2004,Berlin,Tenant,A Bit Too Large,0.06944,32,393,0.04427,0.09460
2004,Brandenburg,Owner,Just Right,0.77248,154,154,0.70605,0.83891
2004,Brandenburg,Tenant,A Bit Too Small,0.15012,43,266,0.10711,0.19313
2004,Brandenburg,Tenant,Just Right,0.77155,223,266,0.72100,0.82210
2004,Mecklenburg-Western Pomerania,Owner,Just Right,0.78636,89,89,0.70072,0.87200
2004,Mecklenburg-Western Pomerania,Tenant,Just Right,0.78630,124,124,0.71386,0.85875
2004,Saxony,Owner,Just Right,0.74799,234,280,0.69705,0.79894
2004,Saxony,Owner,A Bit Too Large,0.13137,46,280,0.09173,0.17101
2004,Saxony,Tenant,A Bit Too Small,0.12493,63,493,0.09572,0.15415
2004,Saxony,Tenant,Just Right,0.78215,391,493,0.74568,0.81863
2004,Saxony,Tenant,A Bit Too Large,0.06732,39,493,0.04518,0.08946
2004,Saxony-Anhalt,Owner,Just Right,0.75079,173,209,0.69200,0.80957
2004,Saxony-Anhalt,Owner,A Bit Too Large,0.18158,36,209,0.12919,0.23397
2004,Saxony-Anhalt,Tenant,A Bit Too Small,0.13947,41,240,0.09555,0.18339
2004,Saxony-Anhalt,Tenant,Just Right,0.79601,199,240,0.74493,0.84710
2004,Thuringa,Owner,Just Right,0.81133,191,191,0.75570,0.86697
2004,Thuringa,Tenant,A Bit Too Small,0.14298,43,231,0.09774,0.18822
2004,Thuringa,Tenant,Just Right,0.78597,188,231,0.73296,0.83897
2005,Schleswig-Holstein,Owner,Just Right,0.74594,160,160,0.67827,0.81360
2005,Schleswig-Holstein,Tenant,Just Right,0.74395,114,114,0.66348,0.82442
2005,Hamburg,Owner,Just Right,0.77138,35,35,0.63022,0.91254
2005,Hamburg,Tenant,A Bit Too Small,0.24460,36,116,0.16604,0.32317
2005,Hamburg,Tenant,Just Right,0.65116,80,116,0.56405,0.73827
2005,Lower Saxony,Owner,A Bit Too Small,0.06608,32,544,0.04518,0.08697
2005,Lower Saxony,Owner,Just Right,0.65246,398,544,0.61241,0.69252
2005,Lower Saxony,Owner,A Bit Too Large,0.22878,114,544,0.19345,0.26411
2005,Lower Saxony,Tenant,A Bit Too Small,0.18126,63,338,0.14013,0.22239
2005,Lower Saxony,Tenant,Just Right,0.70706,275,338,0.65847,0.75565
2005,Bremen,Tenant,Just Right,0.78702,38,38,0.65510,0.91894
2005,North Rhine-Westphalia,Owner,A Bit Too Small,0.08852,96,1055,0.07137,0.10566
2005,North Rhine-Westphalia,Owner,Just Right,0.72493,797,1055,0.69797,0.75189
2005,North Rhine-Westphalia,Owner,A Bit Too Large,0.15612,162,1055,0.13421,0.17804
2005,North Rhine-Westphalia,Tenant,A Bit Too Small,0.15326,212,1252,0.13330,0.17322
2005,North Rhine-Westphalia,Tenant,Just Right,0.74957,952,1252,0.72556,0.77358
2005,North Rhine-Westphalia,Tenant,A Bit Too Large,0.07683,88,1252,0.06208,0.09159
2005,Hesse,Owner,A Bit Too Small,0.12043,37,360,0.08676,0.15410
2005,Hesse,Owner,Just Right,0.67446,262,360,0.62599,0.72293
2005,Hesse,Owner,A Bit Too Large,0.19032,61,360,0.14971,0.23093
2005,Hesse,Tenant,A Bit Too Small,0.21247,87,359,0.17009,0.25484
2005,Hesse,Tenant,Just Right,0.70019,272,359,0.65273,0.74765
2005,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Small,0.06957,31,375,0.04378,0.09535
2005,"Rhineland-Palatinate, Saarland",Owner,Just Right,0.72469,278,375,0.67942,0.76996
2005,"Rhineland-Palatinate, Saarland",Owner,A Bit Too Large,0.17014,66,375,0.13206,0.20823
2005,"Rhineland-Palatinate, Saarland",Tenant,A Bit Too Small,0.18518,50,267,0.13850,0.23186
2005,"Rhineland-Palatinate, Saarland",Tenant,Just Right,0.73582,217,267,0.68283,0.78880
2005,Baden-Wuerttemberg,Owner,A Bit Too Small,0.09438,69,656,0.07199,0.11677
2005,Baden-Wuerttemberg,Owner,Just Right,0.70614,481,656,0.67126,0.74103
2005,Baden-Wuerttemberg,Owner,A Bit Too Large,0.17133,106,656,0.14247,0.20018
2005,Baden-Wuerttemberg,Tenant,A Bit Too Small,0.19313,124,624,0.16213,0.22413
2005,Baden-Wuerttemberg,Tenant,Just Right,0.70967,469,624,0.67403,0.74531
2005,Baden-Wuerttemberg,Tenant,A Bit Too Large,0.05714,31,624,0.03892,0.07537
2005,Bavaria,Owner,A Bit Too Small,0.06983,74,831,0.05249,0.08717
2005,Bavaria,Owner,Just Right,0.74059,635,831,0.71077,0.77041
2005,Bavaria,Owner,A Bit Too Large,0.16370,122,831,0.13852,0.18887
2005,Bavaria,Tenant,A Bit Too Small,0.21148,151,674,0.18062,0.24233
2005,Bavaria,Tenant,Just Right,0.68155,473,674,0.64635,0.71675
