year,hhtyp,regtyp,hgseval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Single-person household,Urban regions,A Bit Too Large,0.11863,131,1168,0.10008,0.13718
1998,Single-person household,Rural regions,A Bit Too Small,0.07763,42,470,0.05341,0.10184
1998,Single-person household,Rural regions,Just Right,0.72297,350,470,0.68246,0.76347
1998,Single-person household,Rural regions,A Bit Too Large,0.16937,78,470,0.13542,0.20332
1998,Couple without children,Urban regions,A Bit Too Small,0.11054,163,1385,0.09402,0.12705
1998,Couple without children,Urban regions,Just Right,0.74582,1069,1385,0.72288,0.76876
1998,Couple without children,Urban regions,A Bit Too Large,0.12163,153,1385,0.10441,0.13885
1998,Couple without children,Rural regions,A Bit Too Small,0.07487,61,710,0.05550,0.09425
1998,Couple without children,Rural regions,Just Right,0.74760,557,710,0.71562,0.77957
1998,Couple without children,Rural regions,A Bit Too Large,0.15338,92,710,0.12685,0.17990
1998,Single parent,Urban regions,A Bit Too Small,0.22672,62,277,0.17732,0.27612
1998,Single parent,Urban regions,Just Right,0.60049,182,277,0.54270,0.65827
1998,Single parent,Urban regions,A Bit Too Large,0.10811,33,277,0.07148,0.14474
1998,Single parent,Rural regions,Just Right,0.76128,108,108,0.68051,0.84206
1998,Couple with children,Urban regions,Much Too Small,0.03835,77,1737,0.02932,0.04739
1998,Couple with children,Urban regions,A Bit Too Small,0.22390,410,1737,0.20429,0.24351
1998,Couple with children,Urban regions,Just Right,0.67581,1156,1737,0.65380,0.69783
1998,Couple with children,Urban regions,A Bit Too Large,0.05742,94,1737,0.04647,0.06836
1998,Couple with children,Rural regions,A Bit Too Small,0.17274,170,986,0.14913,0.19635
1998,Couple with children,Rural regions,Just Right,0.72478,750,986,0.69689,0.75267
1998,Couple with children,Rural regions,A Bit Too Large,0.07336,66,986,0.05708,0.08964
1998,Multi-generational household,Urban regions,Just Right,0.56000,44,44,0.41163,0.70837
1998,Other Combinations,Urban regions,Just Right,0.71229,74,74,0.60844,0.81614
1998,Other Combinations,Rural regions,Just Right,0.66456,40,40,0.51638,0.81274
1999,Single-person household,Urban regions,A Bit Too Small,0.13021,148,1115,0.11045,0.14997
1999,Single-person household,Urban regions,Just Right,0.72126,833,1115,0.69493,0.74759
1999,Single-person household,Urban regions,A Bit Too Large,0.11716,134,1115,0.09827,0.13604
1999,Single-person household,Rural regions,A Bit Too Small,0.06314,34,467,0.04106,0.08522
1999,Single-person household,Rural regions,Just Right,0.77079,367,467,0.73262,0.80895
1999,Single-person household,Rural regions,A Bit Too Large,0.14385,66,467,0.11199,0.17572
1999,Couple without children,Urban regions,A Bit Too Small,0.12025,181,1392,0.10316,0.13735
1999,Couple without children,Urban regions,Just Right,0.75949,1072,1392,0.73703,0.78195
1999,Couple without children,Urban regions,A Bit Too Large,0.10701,139,1392,0.09077,0.12326
1999,Couple without children,Rural regions,A Bit Too Small,0.09355,73,724,0.07232,0.11477
1999,Couple without children,Rural regions,Just Right,0.75768,562,724,0.72645,0.78892
1999,Couple without children,Rural regions,A Bit Too Large,0.13856,89,724,0.11337,0.16374
1999,Single parent,Urban regions,A Bit Too Small,0.21603,57,257,0.16561,0.26644
1999,Single parent,Urban regions,Just Right,0.69617,200,257,0.63983,0.75251
1999,Single parent,Rural regions,A Bit Too Small,0.21793,32,149,0.15142,0.28445
1999,Single parent,Rural regions,Just Right,0.70781,117,149,0.63455,0.78108
1999,Couple with children,Urban regions,Much Too Small,0.03196,70,1730,0.02367,0.04025
1999,Couple with children,Urban regions,A Bit Too Small,0.21773,383,1730,0.19827,0.23718
1999,Couple with children,Urban regions,Just Right,0.69037,1198,1730,0.66858,0.71217
1999,Couple with children,Urban regions,A Bit Too Large,0.05605,79,1730,0.04521,0.06690
1999,Couple with children,Rural regions,A Bit Too Small,0.20199,180,961,0.17659,0.22739
1999,Couple with children,Rural regions,Just Right,0.72774,727,961,0.69958,0.75590
1999,Couple with children,Rural regions,A Bit Too Large,0.05701,54,961,0.04234,0.07167
1999,Multi-generational household,Urban regions,Just Right,0.67395,44,44,0.53383,0.81406
1999,Other Combinations,Urban regions,Just Right,0.79159,32,32,0.64861,0.93457
2000,Single-person household,Urban regions,Much Too Small,0.01805,41,2265,0.01256,0.02353
2000,Single-person household,Urban regions,A Bit Too Small,0.12885,286,2265,0.11505,0.14265
2000,Single-person household,Urban regions,Just Right,0.74092,1671,2265,0.72287,0.75897
2000,Single-person household,Urban regions,A Bit Too Large,0.09765,234,2265,0.08542,0.10988
2000,Single-person household,Urban regions,Much Too Large,0.01454,33,2265,0.00961,0.01947
2000,Single-person household,Rural regions,A Bit Too Small,0.06967,73,941,0.05339,0.08595
2000,Single-person household,Rural regions,Just Right,0.76473,738,941,0.73761,0.79184
2000,Single-person household,Rural regions,A Bit Too Large,0.12904,130,941,0.10761,0.15047
2000,Couple without children,Urban regions,A Bit Too Small,0.10170,255,2575,0.09003,0.11338
2000,Couple without children,Urban regions,Just Right,0.76701,2026,2575,0.75068,0.78334
2000,Couple without children,Urban regions,A Bit Too Large,0.11387,294,2575,0.10160,0.12614
2000,Couple without children,Rural regions,A Bit Too Small,0.07039,92,1302,0.05649,0.08429
2000,Couple without children,Rural regions,Just Right,0.75983,1008,1302,0.73661,0.78304
2000,Couple without children,Rural regions,A Bit Too Large,0.15629,202,1302,0.13656,0.17603
2000,Single parent,Urban regions,A Bit Too Small,0.19369,98,462,0.15761,0.22976
2000,Single parent,Urban regions,Just Right,0.70603,364,462,0.66444,0.74761
2000,Single parent,Rural regions,A Bit Too Small,0.18190,44,219,0.13069,0.23310
2000,Single parent,Rural regions,Just Right,0.67521,175,219,0.61304,0.73738
2000,Couple with children,Urban regions,Much Too Small,0.03284,102,2939,0.02640,0.03929
2000,Couple with children,Urban regions,A Bit Too Small,0.22449,639,2939,0.20940,0.23957
2000,Couple with children,Urban regions,Just Right,0.68930,2055,2939,0.67257,0.70604
2000,Couple with children,Urban regions,A Bit Too Large,0.05106,143,2939,0.04310,0.05902
2000,Couple with children,Rural regions,A Bit Too Small,0.17818,278,1635,0.15962,0.19673
2000,Couple with children,Rural regions,Just Right,0.75163,1274,1635,0.73068,0.77258
2000,Couple with children,Rural regions,A Bit Too Large,0.05112,83,1635,0.04044,0.06180
2000,Multi-generational household,Urban regions,Just Right,0.71440,76,76,0.61217,0.81663
2000,Multi-generational household,Rural regions,Just Right,0.79811,51,51,0.68685,0.90938
2000,Other Combinations,Urban regions,Just Right,0.78913,79,79,0.69860,0.87966
2000,Other Combinations,Rural regions,Just Right,0.81410,44,44,0.69782,0.93038
2001,Single-person household,Urban regions,A Bit Too Small,0.13275,264,1998,0.11787,0.14763
2001,Single-person household,Urban regions,Just Right,0.72626,1488,1998,0.70670,0.74581
2001,Single-person household,Urban regions,A Bit Too Large,0.11308,246,1998,0.09919,0.12697
2001,Single-person household,Rural regions,A Bit Too Small,0.07641,69,841,0.05844,0.09437
2001,Single-person household,Rural regions,Just Right,0.76678,649,841,0.73819,0.79538
2001,Single-person household,Rural regions,A Bit Too Large,0.13876,123,841,0.11538,0.16214
2001,Couple without children,Urban regions,A Bit Too Small,0.10677,258,2325,0.09421,0.11932
2001,Couple without children,Urban regions,Just Right,0.75937,1807,2325,0.74199,0.77675
2001,Couple without children,Urban regions,A Bit Too Large,0.11557,260,2325,0.10257,0.12857
2001,Couple without children,Rural regions,A Bit Too Small,0.06918,85,1183,0.05471,0.08364
2001,Couple without children,Rural regions,Just Right,0.77409,937,1183,0.75025,0.79793
2001,Couple without children,Rural regions,A Bit Too Large,0.13926,161,1183,0.11953,0.15900
2001,Single parent,Urban regions,A Bit Too Small,0.20972,95,421,0.17079,0.24866
2001,Single parent,Urban regions,Just Right,0.69521,326,421,0.65118,0.73923
2001,Single parent,Rural regions,A Bit Too Small,0.13906,33,202,0.09122,0.18689
2001,Single parent,Rural regions,Just Right,0.68981,169,202,0.62586,0.75376
2001,Couple with children,Urban regions,Much Too Small,0.03903,100,2672,0.03168,0.04637
2001,Couple with children,Urban regions,A Bit Too Small,0.20091,530,2672,0.18572,0.21611
2001,Couple with children,Urban regions,Just Right,0.71261,1930,2672,0.69545,0.72977
2001,Couple with children,Urban regions,A Bit Too Large,0.04544,112,2672,0.03754,0.05333
2001,Couple with children,Rural regions,A Bit Too Small,0.16534,233,1451,0.14622,0.18446
2001,Couple with children,Rural regions,Just Right,0.75199,1132,1451,0.72976,0.77421
2001,Couple with children,Rural regions,A Bit Too Large,0.06132,86,1451,0.04897,0.07367
2001,Multi-generational household,Urban regions,Just Right,0.81738,81,81,0.73271,0.90204
2001,Multi-generational household,Rural regions,Just Right,0.83256,42,42,0.71827,0.94685
2001,Other Combinations,Urban regions,Just Right,0.73394,63,63,0.62394,0.84394
2001,Other Combinations,Rural regions,Just Right,0.82900,35,35,0.70244,0.95556
2002,Single-person household,Urban regions,Much Too Small,0.02148,44,2071,0.01523,0.02772
2002,Single-person household,Urban regions,A Bit Too Small,0.13158,264,2071,0.11702,0.14614
2002,Single-person household,Urban regions,Just Right,0.71144,1471,2071,0.69192,0.73096
2002,Single-person household,Urban regions,A Bit Too Large,0.11500,241,2071,0.10126,0.12874
2002,Single-person household,Urban regions,Much Too Large,0.02050,51,2071,0.01440,0.02661
2002,Single-person household,Rural regions,A Bit Too Small,0.06146,56,827,0.04508,0.07784
2002,Single-person household,Rural regions,Just Right,0.74409,632,827,0.71433,0.77384
2002,Single-person household,Rural regions,A Bit Too Large,0.16636,139,827,0.14097,0.19176
2002,Couple without children,Urban regions,A Bit Too Small,0.10618,283,2605,0.09435,0.11802
2002,Couple without children,Urban regions,Just Right,0.72752,1929,2605,0.71042,0.74462
2002,Couple without children,Urban regions,A Bit Too Large,0.14079,347,2605,0.12743,0.15414
2002,Couple without children,Urban regions,Much Too Large,0.01482,46,2605,0.01018,0.01946
2002,Couple without children,Rural regions,A Bit Too Small,0.07026,89,1224,0.05594,0.08459
2002,Couple without children,Rural regions,Just Right,0.74905,942,1224,0.72475,0.77335
2002,Couple without children,Rural regions,A Bit Too Large,0.15027,193,1224,0.13024,0.17029
2002,Single parent,Urban regions,A Bit Too Small,0.23087,99,442,0.19154,0.27020
2002,Single parent,Urban regions,Just Right,0.65332,302,442,0.60890,0.69773
2002,Single parent,Urban regions,A Bit Too Large,0.08088,41,442,0.05543,0.10632
2002,Single parent,Rural regions,A Bit Too Small,0.12678,34,240,0.08460,0.16896
2002,Single parent,Rural regions,Just Right,0.67879,174,240,0.61959,0.73799
2002,Single parent,Rural regions,A Bit Too Large,0.13111,32,240,0.08832,0.17391
2002,Couple with children,Urban regions,Much Too Small,0.03762,95,2876,0.03066,0.04457
2002,Couple with children,Urban regions,A Bit Too Small,0.22426,607,2876,0.20901,0.23950
2002,Couple with children,Urban regions,Just Right,0.68379,2022,2876,0.66679,0.70078
2002,Couple with children,Urban regions,A Bit Too Large,0.04966,152,2876,0.04172,0.05760
2002,Couple with children,Rural regions,A Bit Too Small,0.16707,245,1460,0.14793,0.18622
2002,Couple with children,Rural regions,Just Right,0.73508,1103,1460,0.71244,0.75772
2002,Couple with children,Rural regions,A Bit Too Large,0.07337,112,1460,0.05999,0.08675
2002,Multi-generational household,Urban regions,Just Right,0.73186,68,68,0.62579,0.83794
2002,Multi-generational household,Rural regions,Just Right,0.76286,43,43,0.63422,0.89149
2002,Other Combinations,Urban regions,Just Right,0.80581,73,73,0.71443,0.89718
2003,Single-person household,Urban regions,Much Too Small,0.02049,41,2059,0.01437,0.02661
2003,Single-person household,Urban regions,A Bit Too Small,0.12837,250,2059,0.11391,0.14282
2003,Single-person household,Urban regions,Just Right,0.70141,1449,2059,0.68164,0.72119
2003,Single-person household,Urban regions,A Bit Too Large,0.12811,261,2059,0.11367,0.14255
2003,Single-person household,Urban regions,Much Too Large,0.02162,58,2059,0.01533,0.02790
2003,Single-person household,Rural regions,A Bit Too Small,0.07988,70,823,0.06135,0.09841
2003,Single-person household,Rural regions,Just Right,0.74106,621,823,0.71111,0.77100
2003,Single-person household,Rural regions,A Bit Too Large,0.15344,132,823,0.12880,0.17808
2003,Couple without children,Urban regions,A Bit Too Small,0.10876,275,2536,0.09664,0.12088
2003,Couple without children,Urban regions,Just Right,0.73241,1875,2536,0.71518,0.74965
2003,Couple without children,Urban regions,A Bit Too Large,0.13821,355,2536,0.12478,0.15165
2003,Couple without children,Urban regions,Much Too Large,0.01146,31,2536,0.00732,0.01561
2003,Couple without children,Rural regions,A Bit Too Small,0.07921,96,1240,0.06417,0.09425
2003,Couple without children,Rural regions,Just Right,0.75778,944,1240,0.73393,0.78164
2003,Couple without children,Rural regions,A Bit Too Large,0.14646,200,1240,0.12677,0.16615
2003,Single parent,Urban regions,A Bit Too Small,0.22991,99,418,0.18952,0.27030
2003,Single parent,Urban regions,Just Right,0.67207,319,418,0.62701,0.71713
2003,Single parent,Rural regions,A Bit Too Small,0.18206,37,209,0.12962,0.23451
2003,Single parent,Rural regions,Just Right,0.68338,172,209,0.62017,0.74660
2003,Couple with children,Urban regions,Much Too Small,0.03342,83,2721,0.02667,0.04018
2003,Couple with children,Urban regions,A Bit Too Small,0.22927,571,2721,0.21348,0.24507
2003,Couple with children,Urban regions,Just Right,0.67541,1915,2721,0.65781,0.69300
2003,Couple with children,Urban regions,A Bit Too Large,0.05791,152,2721,0.04913,0.06669
2003,Couple with children,Rural regions,A Bit Too Small,0.17536,222,1364,0.15517,0.19555
2003,Couple with children,Rural regions,Just Right,0.73738,1041,1364,0.71402,0.76074
2003,Couple with children,Rural regions,A Bit Too Large,0.06651,101,1364,0.05328,0.07974
2003,Multi-generational household,Urban regions,Just Right,0.69433,55,55,0.57145,0.81721
2003,Multi-generational household,Rural regions,Just Right,0.70939,32,32,0.54956,0.86923
2003,Other Combinations,Urban regions,Just Right,0.81310,59,59,0.71277,0.91343
2004,Single-person household,Urban regions,Much Too Small,0.01613,35,1999,0.01060,0.02165
2004,Single-person household,Urban regions,A Bit Too Small,0.11835,222,1999,0.10419,0.13252
2004,Single-person household,Urban regions,Just Right,0.72545,1444,1999,0.70588,0.74502
2004,Single-person household,Urban regions,A Bit Too Large,0.12083,251,1999,0.10654,0.13512
2004,Single-person household,Urban regions,Much Too Large,0.01925,47,1999,0.01322,0.02527
2004,Single-person household,Rural regions,A Bit Too Small,0.08195,64,822,0.06319,0.10071
2004,Single-person household,Rural regions,Just Right,0.74743,632,822,0.71771,0.77715
2004,Single-person household,Rural regions,A Bit Too Large,0.14295,126,822,0.11901,0.16689
2004,Couple without children,Urban regions,A Bit Too Small,0.09963,265,2516,0.08792,0.11133
2004,Couple without children,Urban regions,Just Right,0.74476,1888,2516,0.72772,0.76180
2004,Couple without children,Urban regions,A Bit Too Large,0.13489,363,2516,0.12154,0.14824
2004,Couple without children,Rural regions,A Bit Too Small,0.06971,91,1222,0.05543,0.08400
2004,Couple without children,Rural regions,Just Right,0.76857,949,1222,0.74491,0.79223
2004,Couple without children,Rural regions,A Bit Too Large,0.14989,182,1222,0.12987,0.16991
2004,Single parent,Urban regions,A Bit Too Small,0.21330,91,442,0.17507,0.25153
2004,Single parent,Urban regions,Just Right,0.68307,314,442,0.63964,0.72649
2004,Single parent,Urban regions,A Bit Too Large,0.07998,37,442,0.05466,0.10530
2004,Single parent,Rural regions,Just Right,0.73338,166,166,0.66591,0.80086
2004,Couple with children,Urban regions,Much Too Small,0.03028,64,2581,0.02367,0.03689
2004,Couple with children,Urban regions,A Bit Too Small,0.21808,525,2581,0.20215,0.23401
2004,Couple with children,Urban regions,Just Right,0.69070,1848,2581,0.67286,0.70853
2004,Couple with children,Urban regions,A Bit Too Large,0.05583,144,2581,0.04698,0.06469
2004,Couple with children,Rural regions,A Bit Too Small,0.15352,195,1316,0.13403,0.17300
2004,Couple with children,Rural regions,Just Right,0.72322,1007,1316,0.69904,0.74741
2004,Couple with children,Rural regions,A Bit Too Large,0.09274,114,1316,0.07706,0.10842
2004,Multi-generational household,Urban regions,Just Right,0.62808,46,46,0.48687,0.76930
2004,Multi-generational household,Rural regions,Just Right,0.76969,31,31,0.61903,0.92035
2004,Other Combinations,Urban regions,Just Right,0.80302,55,55,0.69694,0.90910
2005,Single-person household,Urban regions,A Bit Too Small,0.12874,256,2015,0.11411,0.14337
2005,Single-person household,Urban regions,Just Right,0.71863,1466,2015,0.69900,0.73827
2005,Single-person household,Urban regions,A Bit Too Large,0.12434,251,2015,0.10993,0.13875
2005,Single-person household,Urban regions,Much Too Large,0.01759,42,2015,0.01185,0.02333
2005,Single-person household,Rural regions,A Bit Too Small,0.09135,76,834,0.07179,0.11092
2005,Single-person household,Rural regions,Just Right,0.72368,617,834,0.69332,0.75405
2005,Single-person household,Rural regions,A Bit Too Large,0.15473,141,834,0.13017,0.17929
2005,Couple without children,Urban regions,A Bit Too Small,0.10741,257,2470,0.09520,0.11963
2005,Couple without children,Urban regions,Just Right,0.74957,1853,2470,0.73248,0.76666
2005,Couple without children,Urban regions,A Bit Too Large,0.12393,325,2470,0.11093,0.13692
2005,Couple without children,Urban regions,Much Too Large,0.01130,35,2470,0.00713,0.01547
2005,Couple without children,Rural regions,A Bit Too Small,0.08282,90,1197,0.06720,0.09844
2005,Couple without children,Rural regions,Just Right,0.73080,904,1197,0.70566,0.75594
2005,Couple without children,Rural regions,A Bit Too Large,0.15295,172,1197,0.13255,0.17335
2005,Couple without children,Rural regions,Much Too Large,0.02513,31,1197,0.01626,0.03400
2005,Single parent,Urban regions,A Bit Too Small,0.20233,85,437,0.16462,0.24004
2005,Single parent,Urban regions,Just Right,0.68578,317,437,0.64221,0.72936
2005,Single parent,Urban regions,A Bit Too Large,0.07201,35,437,0.04775,0.09628
2005,Single parent,Rural regions,A Bit Too Small,0.15155,38,208,0.10270,0.20040
2005,Single parent,Rural regions,Just Right,0.71976,170,208,0.65858,0.78094
2005,Couple with children,Urban regions,Much Too Small,0.02264,51,2428,0.01672,0.02855
2005,Couple with children,Urban regions,A Bit Too Small,0.22651,505,2428,0.20986,0.24317
2005,Couple with children,Urban regions,Just Right,0.70014,1749,2428,0.68191,0.71837
2005,Couple with children,Urban regions,A Bit Too Large,0.04655,123,2428,0.03817,0.05493
2005,Couple with children,Rural regions,A Bit Too Small,0.13838,175,1236,0.11912,0.15764
2005,Couple with children,Rural regions,Just Right,0.75918,964,1236,0.73534,0.78303
2005,Couple with children,Rural regions,A Bit Too Large,0.07504,97,1236,0.06035,0.08973
2005,Multi-generational household,Urban regions,Just Right,0.70616,42,42,0.56672,0.84559
2005,Multi-generational household,Rural regions,Just Right,0.80882,33,33,0.67258,0.94507
2005,Other Combinations,Urban regions,Just Right,0.81670,56,56,0.71444,0.91895
2006,Single-person household,Urban regions,A Bit Too Small,0.12286,266,2228,0.10922,0.13649
2006,Single-person household,Urban regions,Just Right,0.70926,1607,2228,0.69040,0.72812
2006,Single-person household,Urban regions,A Bit Too Large,0.13358,305,2228,0.11945,0.14771
2006,Single-person household,Urban regions,Much Too Large,0.02050,50,2228,0.01462,0.02639
2006,Single-person household,Rural regions,A Bit Too Small,0.06735,72,1009,0.05188,0.08282
2006,Single-person household,Rural regions,Just Right,0.72511,735,1009,0.69755,0.75267
2006,Single-person household,Rural regions,A Bit Too Large,0.15871,168,1009,0.13616,0.18127
2006,Single-person household,Rural regions,Much Too Large,0.03075,34,1009,0.02010,0.04141
2006,Couple without children,Urban regions,A Bit Too Small,0.11124,283,2762,0.09951,0.12297
2006,Couple without children,Urban regions,Just Right,0.72566,2013,2762,0.70902,0.74230
2006,Couple without children,Urban regions,A Bit Too Large,0.13912,427,2762,0.12621,0.15203
2006,Couple without children,Urban regions,Much Too Large,0.01343,39,2762,0.00914,0.01773
2006,Couple without children,Rural regions,A Bit Too Small,0.08211,102,1333,0.06736,0.09685
2006,Couple without children,Rural regions,Just Right,0.73743,1019,1333,0.71380,0.76106
2006,Couple without children,Rural regions,A Bit Too Large,0.15675,212,1333,0.13722,0.17627
2006,Single parent,Urban regions,A Bit Too Small,0.19647,89,481,0.16092,0.23202
2006,Single parent,Urban regions,Just Right,0.68680,352,481,0.64531,0.72829
2006,Single parent,Urban regions,A Bit Too Large,0.08811,40,481,0.06275,0.11347
2006,Single parent,Rural regions,A Bit Too Small,0.13406,39,267,0.09311,0.17500
2006,Single parent,Rural regions,Just Right,0.73884,195,267,0.68605,0.79163
2006,Single parent,Rural regions,A Bit Too Large,0.11510,33,267,0.07674,0.15345
2006,Couple with children,Urban regions,Much Too Small,0.03985,72,2480,0.03215,0.04755
2006,Couple with children,Urban regions,A Bit Too Small,0.21472,488,2480,0.19855,0.23088
2006,Couple with children,Urban regions,Just Right,0.69532,1795,2480,0.67720,0.71344
2006,Couple with children,Urban regions,A Bit Too Large,0.04525,125,2480,0.03707,0.05343
2006,Couple with children,Rural regions,A Bit Too Small,0.16820,205,1302,0.14787,0.18852
2006,Couple with children,Rural regions,Just Right,0.72858,990,1302,0.70441,0.75274
2006,Couple with children,Rural regions,A Bit Too Large,0.07682,107,1302,0.06235,0.09129
2006,Multi-generational household,Urban regions,Just Right,0.58541,37,37,0.42447,0.74634
2006,Multi-generational household,Rural regions,Just Right,0.75945,32,32,0.60899,0.90992
2006,Other Combinations,Urban regions,Just Right,0.76979,51,51,0.65311,0.88648
2007,Single-person household,Urban regions,A Bit Too Small,0.12763,273,2100,0.11335,0.14190
2007,Single-person household,Urban regions,Just Right,0.70931,1490,2100,0.68988,0.72874
2007,Single-person household,Urban regions,A Bit Too Large,0.13116,286,2100,0.11672,0.14560
2007,Single-person household,Urban regions,Much Too Large,0.02162,51,2100,0.01540,0.02784
2007,Single-person household,Rural regions,A Bit Too Small,0.08289,80,950,0.06535,0.10044
2007,Single-person household,Rural regions,Just Right,0.73557,713,950,0.70751,0.76363
2007,Single-person household,Rural regions,A Bit Too Large,0.15218,157,950,0.12932,0.17503
2007,Couple without children,Urban regions,A Bit Too Small,0.11209,271,2556,0.09986,0.12433
2007,Couple without children,Urban regions,Just Right,0.72655,1856,2556,0.70927,0.74384
2007,Couple without children,Urban regions,A Bit Too Large,0.14469,393,2556,0.13105,0.15833
2007,Couple without children,Urban regions,Much Too Large,0.01130,36,2556,0.00720,0.01540
2007,Couple without children,Rural regions,A Bit Too Small,0.06598,91,1266,0.05230,0.07966
2007,Couple without children,Rural regions,Just Right,0.75196,972,1266,0.72816,0.77576
2007,Couple without children,Rural regions,A Bit Too Large,0.15965,203,1266,0.13947,0.17984
2007,Single parent,Urban regions,A Bit Too Small,0.21140,82,443,0.17333,0.24946
2007,Single parent,Urban regions,Just Right,0.67596,322,443,0.63233,0.71959
2007,Single parent,Urban regions,A Bit Too Large,0.07111,39,443,0.04715,0.09507
2007,Single parent,Rural regions,A Bit Too Small,0.16685,45,219,0.11735,0.21634
2007,Single parent,Rural regions,Just Right,0.72550,174,219,0.66626,0.78474
2007,Couple with children,Urban regions,Much Too Small,0.03047,52,2332,0.02349,0.03745
2007,Couple with children,Urban regions,A Bit Too Small,0.21039,461,2332,0.19384,0.22694
2007,Couple with children,Urban regions,Just Right,0.70531,1682,2332,0.68680,0.72381
2007,Couple with children,Urban regions,A Bit Too Large,0.05166,137,2332,0.04268,0.06065
2007,Couple with children,Rural regions,A Bit Too Small,0.16285,186,1211,0.14204,0.18365
2007,Couple with children,Rural regions,Just Right,0.73931,930,1211,0.71457,0.76405
2007,Couple with children,Rural regions,A Bit Too Large,0.07771,95,1211,0.06263,0.09280
2007,Multi-generational household,Urban regions,Just Right,0.65220,37,37,0.49661,0.80778
2007,Other Combinations,Urban regions,Just Right,0.80180,44,44,0.68265,0.92096
2008,Single-person household,Urban regions,A Bit Too Small,0.12131,241,2023,0.10708,0.13555
2008,Single-person household,Urban regions,Just Right,0.70108,1433,2023,0.68113,0.72104
2008,Single-person household,Urban regions,A Bit Too Large,0.13943,290,2023,0.12433,0.15453
2008,Single-person household,Urban regions,Much Too Large,0.02633,59,2023,0.01935,0.03330
2008,Single-person household,Rural regions,A Bit Too Small,0.07983,73,924,0.06234,0.09731
2008,Single-person household,Rural regions,Just Right,0.71377,661,924,0.68461,0.74293
2008,Single-person household,Rural regions,A Bit Too Large,0.17005,155,924,0.14581,0.19428
2008,Single-person household,Rural regions,Much Too Large,0.03229,35,924,0.02089,0.04370
2008,Couple without children,Urban regions,A Bit Too Small,0.09980,228,2446,0.08792,0.11168
2008,Couple without children,Urban regions,Just Right,0.72328,1791,2446,0.70554,0.74101
2008,Couple without children,Urban regions,A Bit Too Large,0.14857,385,2446,0.13447,0.16267
2008,Couple without children,Urban regions,Much Too Large,0.01912,42,2446,0.01369,0.02455
2008,Couple without children,Rural regions,A Bit Too Small,0.06454,86,1227,0.05079,0.07830
2008,Couple without children,Rural regions,Just Right,0.75610,939,1227,0.73206,0.78014
2008,Couple without children,Rural regions,A Bit Too Large,0.15147,202,1227,0.13140,0.17153
2008,Single parent,Urban regions,A Bit Too Small,0.20965,85,415,0.17044,0.24887
2008,Single parent,Urban regions,Just Right,0.66616,290,415,0.62073,0.71158
2008,Single parent,Urban regions,A Bit Too Large,0.07449,40,415,0.04920,0.09978
2008,Single parent,Rural regions,A Bit Too Small,0.19355,42,222,0.14146,0.24564
2008,Single parent,Rural regions,Just Right,0.71443,180,222,0.65488,0.77399
2008,Couple with children,Urban regions,Much Too Small,0.02831,39,2124,0.02126,0.03537
2008,Couple with children,Urban regions,A Bit Too Small,0.20940,413,2124,0.19209,0.22671
2008,Couple with children,Urban regions,Just Right,0.70720,1553,2124,0.68785,0.72656
2008,Couple with children,Urban regions,A Bit Too Large,0.04839,119,2124,0.03926,0.05752
2008,Couple with children,Rural regions,A Bit Too Small,0.16357,164,1100,0.14170,0.18544
2008,Couple with children,Rural regions,Just Right,0.72157,840,1100,0.69507,0.74807
2008,Couple with children,Rural regions,A Bit Too Large,0.09536,96,1100,0.07799,0.11272
2008,Other Combinations,Urban regions,Just Right,0.75264,35,35,0.60761,0.89768
2009,Single-person household,Urban regions,A Bit Too Small,0.12403,226,1933,0.10933,0.13872
2009,Single-person household,Urban regions,Just Right,0.70952,1387,1933,0.68928,0.72977
2009,Single-person household,Urban regions,A Bit Too Large,0.12899,266,1933,0.11404,0.14393
2009,Single-person household,Urban regions,Much Too Large,0.02588,54,1933,0.01880,0.03297
2009,Single-person household,Rural regions,A Bit Too Small,0.07985,72,846,0.06158,0.09813
2009,Single-person household,Rural regions,Just Right,0.71422,626,846,0.68375,0.74468
2009,Single-person household,Rural regions,A Bit Too Large,0.17055,148,846,0.14519,0.19591
2009,Couple without children,Urban regions,A Bit Too Small,0.11688,234,2292,0.10372,0.13003
2009,Couple without children,Urban regions,Just Right,0.70021,1638,2292,0.68144,0.71897
2009,Couple without children,Urban regions,A Bit Too Large,0.15439,379,2292,0.13960,0.16919
2009,Couple without children,Urban regions,Much Too Large,0.01647,41,2292,0.01126,0.02168
2009,Couple without children,Rural regions,A Bit Too Small,0.07791,82,1225,0.06290,0.09293
2009,Couple without children,Rural regions,Just Right,0.70646,899,1225,0.68095,0.73197
2009,Couple without children,Rural regions,A Bit Too Large,0.18473,213,1225,0.16299,0.20647
2009,Couple without children,Rural regions,Much Too Large,0.02534,31,1225,0.01654,0.03415
2009,Single parent,Urban regions,A Bit Too Small,0.22938,81,377,0.18689,0.27188
2009,Single parent,Urban regions,Just Right,0.62590,254,377,0.57699,0.67481
2009,Single parent,Urban regions,A Bit Too Large,0.09663,42,377,0.06677,0.12649
2009,Single parent,Rural regions,A Bit Too Small,0.17459,38,194,0.12103,0.22815
2009,Single parent,Rural regions,Just Right,0.68378,156,194,0.61817,0.74938
2009,Couple with children,Urban regions,Much Too Small,0.02809,41,1926,0.02071,0.03547
2009,Couple with children,Urban regions,A Bit Too Small,0.20785,389,1926,0.18972,0.22598
