year,pgisced97,sex,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2010,general elemantary,weiblich,7.62873018422544,7.5870773122900586,7.670383056160822,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,1629.0
2010,middle vocational,maennlich,7.868287157679304,7.8492597426876145,7.887314572670993,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,5245.0
2010,middle vocational,weiblich,7.748157206457287,7.7306980972949235,7.76561631561965,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,6449.0
2010,vocational + Abi,maennlich,8.131035854447525,8.074284506789418,8.187787202105632,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,596.0
2010,vocational + Abi,weiblich,7.987444019677705,7.950404292843802,8.024483746511608,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,1108.0
2010,higher vocational,maennlich,7.850437403752867,7.8108536411155916,7.8900211663901425,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,955.0
2010,higher vocational,weiblich,7.801059783309801,7.744245458680475,7.857874107939128,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,650.0
2010,higher education,maennlich,7.858316430762596,7.8367069186315055,7.879925942893686,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,2755.0
2010,higher education,weiblich,7.945452529343438,7.922311640048589,7.968593418638287,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,2595.0
2011,-5,-3,,,,,,,,,,,,
2011,-5,-1,,,,,,,,,,,,
2011,-5,maennlich,,,,,,,,,,,,
2011,-5,weiblich,,,,,,,,,,,,
2011,-1,maennlich,8.678951713662338,8.591966965017889,8.765936462306787,8.0,9.0,10.0,5.0,13.0,9.0,9.0,10.0,334.0
2011,-1,weiblich,8.582748069017931,8.465172863890608,8.700323274145255,7.0,8.0,10.0,3.0,14.0,8.0,7.0,8.0,240.0
2011,in school,maennlich,9.091162419038362,8.982668518152236,9.199656319924488,8.0,9.0,10.0,5.0,13.0,9.0,8.0,9.0,234.0
2011,in school,weiblich,9.018956601455727,8.936599086289617,9.101314116621838,8.0,9.0,10.0,5.0,13.0,9.0,9.0,9.0,239.0
2011,inadequately,maennlich,7.9320761930531285,7.80697716972247,8.057175216383788,7.0,8.0,9.0,4.0,12.0,8.0,7.974999999999994,8.0,159.0
2011,inadequately,weiblich,7.2678986574165805,7.15161487353244,7.384182441300721,6.0,7.0,8.0,3.0,11.0,7.0,6.0,7.0,246.0
2011,general elemantary,maennlich,8.05963153779252,8.006268390639049,8.11299468494599,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,928.0
2011,general elemantary,weiblich,7.405406378795351,7.369644038940753,7.441168718649949,6.0,8.0,8.0,3.0,11.0,8.0,8.0,9.0,1993.0
2011,middle vocational,maennlich,7.812848515847909,7.795040837570025,7.830656194125793,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,6110.0
2011,middle vocational,weiblich,7.6601124164248375,7.644221729235603,7.676003103614072,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,7676.0
2011,vocational + Abi,maennlich,8.014231666723335,7.960335787123833,8.068127546322836,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,661.0
2011,vocational + Abi,weiblich,7.977822509777836,7.943122835762393,8.012522183793278,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,1335.0
2011,higher vocational,maennlich,7.7786766370996965,7.742885892446644,7.814467381752749,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1139.0
2011,higher vocational,weiblich,7.7805541943785945,7.728283405223308,7.8328249835338815,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,703.0
2011,higher education,maennlich,7.8034105942459595,7.78390838946385,7.822912799028069,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,3187.0
2011,higher education,weiblich,7.856415715825613,7.833966869259203,7.878864562392024,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,2995.0
2012,-5,-3,,,,,,,,,,,,
2012,-5,maennlich,,,,,,,,,,,,
2012,-5,weiblich,,,,,,,,,,,,
2012,-1,maennlich,8.711034124728666,8.613400614219412,8.80866763523792,8.0,9.0,10.0,5.0,13.0,9.0,9.0,10.0,213.0
2012,-1,weiblich,8.656526841338612,8.541164167999655,8.77188951467757,8.0,9.0,10.0,5.0,13.0,9.0,9.0,10.0,197.0
2012,in school,maennlich,9.153137371258506,9.030832876407533,9.275441866109478,8.0,9.0,10.0,5.0,13.0,9.0,8.0,9.0,223.0
2012,in school,weiblich,9.216651557171986,9.129804556299906,9.303498558044065,8.0,9.0,10.0,5.0,13.0,9.0,8.0,9.0,247.0
2012,inadequately,maennlich,7.817924546077564,7.690872885433551,7.944976206721577,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,157.0
2012,inadequately,weiblich,7.298896498360357,7.168481651855991,7.429311344864722,6.0,7.0,8.0,3.0,11.0,7.0,6.0,7.0,225.0
2012,general elemantary,maennlich,8.132013946718935,8.077709830618627,8.186318062819243,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,967.0
2012,general elemantary,weiblich,7.569265508493735,7.531887655087204,7.606643361900265,6.0,8.0,8.0,3.0,11.0,8.0,8.0,8.0,1893.0
2012,middle vocational,maennlich,7.810073525760648,7.792350653819273,7.8277963977020235,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,5980.0
2012,middle vocational,weiblich,7.714611855307565,7.698146351334174,7.731077359280956,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,7431.0
2012,vocational + Abi,maennlich,8.050517562272422,7.99203287607328,8.109002248471564,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,663.0
2012,vocational + Abi,weiblich,7.982081311508013,7.946463216840503,8.017699406175524,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,1292.0
2012,higher vocational,maennlich,7.7748594278114425,7.7383074095738,7.811411446049085,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1113.0
2012,higher vocational,weiblich,7.791587943453978,7.742348067539296,7.84082781936866,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,682.0
2012,higher education,maennlich,7.834009774857895,7.814718471386682,7.853301078329109,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,3131.0
2012,higher education,weiblich,7.903181543555331,7.880879249131916,7.925483837978747,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,2979.0
2013,-5,-3,,,,,,,,,,,,
2013,-5,maennlich,,,,,,,,,,,,
2013,-5,weiblich,,,,,,,,,,,,
2013,-1,maennlich,8.451314812100659,8.340826749427006,8.561802874774312,8.0,8.0,10.0,5.0,12.0,8.0,7.0,8.0,250.0
2013,-1,weiblich,8.46431118493523,8.350524900459671,8.578097469410789,8.0,9.0,10.0,5.0,13.0,9.0,9.0,10.0,212.0
2013,in school,maennlich,9.116255545028872,9.023297323271262,9.209213766786483,8.0,9.0,10.0,5.0,13.0,9.0,8.0,9.0,219.0
2013,in school,weiblich,9.227506852073267,9.13464003375207,9.320373670394464,8.0,9.0,10.0,5.0,13.0,9.0,8.0,9.0,237.0
2013,inadequately,maennlich,7.874685286121734,7.74653356160348,8.002837010639988,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,140.0
2013,inadequately,weiblich,7.301680602347304,7.184724352599568,7.418636852095039,6.0,8.0,8.0,3.0,11.0,8.0,8.0,9.0,190.0
2013,general elemantary,maennlich,7.98106636108682,7.927138026423226,8.034994695750415,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,873.0
2013,general elemantary,weiblich,7.391734751513479,7.354401254688784,7.429068248338173,6.0,8.0,8.0,3.0,11.0,8.0,8.0,9.0,1722.0
2013,middle vocational,maennlich,7.730556267678626,7.7117219861113515,7.7493905492459,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,5464.0
2013,middle vocational,weiblich,7.574158498061552,7.557231178963186,7.591085817159917,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,6944.0
2013,vocational + Abi,maennlich,7.930491088167136,7.877739457246654,7.983242719087618,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,603.0
2013,vocational + Abi,weiblich,7.923163739122287,7.884825363029798,7.961502115214775,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,1168.0
2013,higher vocational,maennlich,7.778015037227895,7.740354349479756,7.8156757249760345,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1030.0
2013,higher vocational,weiblich,7.701223695616238,7.6475257982386,7.754921592993877,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,634.0
2013,higher education,maennlich,7.819069999359436,7.799550955768658,7.838589042950214,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,2966.0
2013,higher education,weiblich,7.788196895846337,7.76530412185301,7.811089669839664,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,2863.0
2014,-5,-3,,,,,,,,,,,,
2014,-5,-1,,,,,,,,,,,,
2014,-5,maennlich,,,,,,,,,,,,
2014,-5,weiblich,,,,,,,,,,,,
2014,-1,maennlich,,,,,,,,,,,,
2014,-1,weiblich,,,,,,,,,,,,
2014,in school,maennlich,,,,,,,,,,,,
2014,in school,weiblich,,,,,,,,,,,,
2014,inadequately,maennlich,,,,,,,,,,,,
2014,inadequately,weiblich,,,,,,,,,,,,
2014,general elemantary,maennlich,,,,,,,,,,,,
2014,general elemantary,weiblich,,,,,,,,,,,,
2014,middle vocational,maennlich,,,,,,,,,,,,
2014,middle vocational,weiblich,,,,,,,,,,,,
2014,vocational + Abi,maennlich,,,,,,,,,,,,
2014,vocational + Abi,weiblich,,,,,,,,,,,,
2014,higher vocational,maennlich,,,,,,,,,,,,
2014,higher vocational,weiblich,,,,,,,,,,,,
2014,higher education,maennlich,,,,,,,,,,,,
2014,higher education,weiblich,,,,,,,,,,,,
2015,-5,-3,,,,,,,,,,,,
2015,-5,-1,,,,,,,,,,,,
2015,-5,maennlich,,,,,,,,,,,,
2015,-5,weiblich,,,,,,,,,,,,
2015,-1,maennlich,8.351163118872188,8.262370158113788,8.439956079630589,8.0,8.0,9.0,6.5,10.5,8.0,7.0,8.0,310.0
2015,-1,weiblich,8.260571661188399,8.17532030291514,8.345823019461658,8.0,8.0,9.0,6.5,10.5,8.0,8.0,8.0,300.0
2015,in school,maennlich,9.04590903158935,8.935055469074738,9.156762594103961,8.0,9.0,10.0,5.0,13.0,9.0,8.974999999999994,9.0,155.0
2015,in school,weiblich,9.302066423786,9.219348429545082,9.384784418026918,8.0,9.0,10.0,5.0,12.0,9.0,8.0,9.0,193.0
2015,inadequately,maennlich,7.442772101444007,7.299213787446968,7.586330415441045,6.0,8.0,8.042474363094554,3.0,11.106185907736386,8.0,8.0,9.0,160.0
2015,inadequately,weiblich,7.3149264878509435,7.1948634100531015,7.434989565648785,6.0,8.0,8.0,3.0,11.0,8.0,8.0,9.0,248.0
2015,general elemantary,maennlich,7.896900999547171,7.847596314619318,7.946205684475023,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,1012.0
2015,general elemantary,weiblich,7.367208163012009,7.327125491050003,7.407290834974015,6.0,7.0,8.0,3.0,11.0,7.0,6.0,7.0,1639.0
2015,middle vocational,maennlich,7.714846026550479,7.69622607483581,7.733465978265148,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,5164.0
2015,middle vocational,weiblich,7.567149024744622,7.5496474240445774,7.584650625444667,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,6379.0
2015,vocational + Abi,maennlich,7.943280231195229,7.899410947720253,7.987149514670205,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,708.0
2015,vocational + Abi,weiblich,7.730961283121207,7.693787944660793,7.768134621581622,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,1239.0
2015,higher vocational,maennlich,7.741699694528706,7.70227553151827,7.781123857539143,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,932.0
2015,higher vocational,weiblich,7.630027084948594,7.57686450161276,7.683189668284428,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,578.0
2015,higher education,maennlich,7.739634492396098,7.718618019692317,7.760650965099878,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,2928.0
2015,higher education,weiblich,7.772170560220941,7.749075046202499,7.7952660742393824,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,2911.0
2016,-5,-3,,,,,,,,,,,,
2016,-5,-1,,,,,,,,,,,,
2016,-5,maennlich,,,,,,,,,,,,
2016,-5,weiblich,,,,,,,,,,,,
2016,-1,maennlich,,,,,,,,,,,,
2016,-1,weiblich,,,,,,,,,,,,
2016,in school,maennlich,,,,,,,,,,,,
2016,in school,weiblich,,,,,,,,,,,,
2016,inadequately,maennlich,,,,,,,,,,,,
2016,inadequately,weiblich,,,,,,,,,,,,
2016,general elemantary,maennlich,,,,,,,,,,,,
2016,general elemantary,weiblich,,,,,,,,,,,,
2016,middle vocational,maennlich,,,,,,,,,,,,
2016,middle vocational,weiblich,,,,,,,,,,,,
2016,vocational + Abi,maennlich,,,,,,,,,,,,
2016,vocational + Abi,weiblich,,,,,,,,,,,,
2016,higher vocational,maennlich,,,,,,,,,,,,
2016,higher vocational,weiblich,,,,,,,,,,,,
2016,higher education,maennlich,,,,,,,,,,,,
2016,higher education,weiblich,,,,,,,,,,,,
2017,-5,-3,,,,,,,,,,,,
2017,-5,-1,,,,,,,,,,,,
2017,-5,maennlich,,,,,,,,,,,,
2017,-5,weiblich,,,,,,,,,,,,
2017,-1,maennlich,8.240910762214657,8.160635581067249,8.321185943362066,8.0,8.0,9.0,6.5,10.5,8.0,8.0,8.0,326.0
2017,-1,weiblich,7.946083546282784,7.862945710062174,8.029221382503394,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,284.0
2017,in school,maennlich,8.896918888501496,8.798112745783067,8.995725031219925,8.0,9.0,10.0,5.0,13.0,9.0,9.0,10.0,192.0
2017,in school,weiblich,8.75045098657948,8.663533814115315,8.837368159043645,8.0,9.0,10.0,5.0,12.0,9.0,9.0,9.0,218.0
2017,inadequately,maennlich,7.938541383690827,7.822180444828602,8.054902322553053,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,187.0
2017,inadequately,weiblich,7.325168321146573,7.223943623073248,7.426393019219898,6.0,8.0,8.0,3.0,11.0,8.0,8.0,9.0,265.0
2017,general elemantary,maennlich,7.858383080954715,7.810233744350233,7.9065324175591964,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,1052.0
2017,general elemantary,weiblich,7.2813041497515645,7.241170096760012,7.321438202743117,6.0,8.0,8.0,3.0,11.0,8.0,8.0,9.0,1669.0
2017,middle vocational,maennlich,7.626133158436345,7.607580810605799,7.6446855062668915,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,5451.0
2017,middle vocational,weiblich,7.502546287469578,7.484989493484864,7.520103081454291,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,6552.0
2017,vocational + Abi,maennlich,7.67334240141635,7.625636226911392,7.721048575921308,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,816.0
2017,vocational + Abi,weiblich,7.655332097703851,7.620516975981724,7.6901472194259775,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1394.0
2017,higher vocational,maennlich,7.665784201355172,7.627169802682296,7.704398600028048,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,939.0
2017,higher vocational,weiblich,7.6553935553467864,7.6051613696119045,7.705625741081668,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,590.0
2017,higher education,maennlich,7.733835557368367,7.714295161153135,7.753375953583598,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,3244.0
2017,higher education,weiblich,7.710387367116586,7.688734893447594,7.7320398407855775,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,3252.0
2018,-5,-3,,,,,,,,,,,,
2018,-5,-1,,,,,,,,,,,,
2018,-5,maennlich,,,,,,,,,,,,
2018,-5,weiblich,,,,,,,,,,,,
2018,-1,maennlich,,,,,,,,,,,,
2018,-1,weiblich,,,,,,,,,,,,
2018,in school,maennlich,,,,,,,,,,,,
2018,in school,weiblich,,,,,,,,,,,,
2018,inadequately,maennlich,,,,,,,,,,,,
2018,inadequately,weiblich,,,,,,,,,,,,
2018,general elemantary,maennlich,,,,,,,,,,,,
2018,general elemantary,weiblich,,,,,,,,,,,,
2018,middle vocational,maennlich,,,,,,,,,,,,
2018,middle vocational,weiblich,,,,,,,,,,,,
2018,vocational + Abi,maennlich,,,,,,,,,,,,
2018,vocational + Abi,weiblich,,,,,,,,,,,,
2018,higher vocational,maennlich,,,,,,,,,,,,
2018,higher vocational,weiblich,,,,,,,,,,,,
2018,higher education,maennlich,,,,,,,,,,,,
2018,higher education,weiblich,,,,,,,,,,,,
2019,-5,-3,,,,,,,,,,,,
2019,-5,-1,,,,,,,,,,,,
2019,-5,maennlich,,,,,,,,,,,,
2019,-5,weiblich,,,,,,,,,,,,
2019,-1,-3,,,,,,,,,,,,
2019,-1,maennlich,8.206665150059523,8.122307453508055,8.291022846610991,8.0,8.0,9.0,6.5,10.5,8.0,8.0,8.0,290.0
2019,-1,weiblich,8.147768092691686,8.044065006169244,8.251471179214128,7.0,8.0,9.0,4.0,12.0,8.0,7.0,8.0,277.0
2019,in school,maennlich,9.041759879361338,8.923949337827654,9.159570420895022,8.0,9.0,10.0,5.0,13.0,9.0,8.0,9.0,168.0
2019,in school,weiblich,8.65566031796472,8.559948276256643,8.751372359672798,8.0,9.0,9.0,6.5,10.5,9.0,9.0,10.0,163.0
2019,inadequately,maennlich,7.504535290630043,7.36836812976973,7.640702451490356,6.0,8.0,9.0,2.0,13.5,8.0,8.0,9.0,170.0
2019,inadequately,weiblich,7.088465359917458,6.971766385040429,7.205164334794487,6.0,7.0,8.0,3.0,11.0,7.0,6.0,7.0,217.0
2019,general elemantary,-3,,,,,,,,,,,,
2019,general elemantary,maennlich,7.815308871531335,7.764200840969703,7.866416902092967,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,990.0
2019,general elemantary,weiblich,7.142425306199457,7.098702434659585,7.186148177739329,6.0,7.0,8.0,3.0,11.0,7.0,7.0,7.0,1415.0
2019,middle vocational,-3,,,,,,,,,,,,
2019,middle vocational,maennlich,7.581332249728646,7.561861229101756,7.600803270355537,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,5051.0
2019,middle vocational,weiblich,7.399095600147867,7.380279612348273,7.4179115879474615,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,6044.0
2019,vocational + Abi,maennlich,7.7163768232287095,7.66716394484027,7.765589701617149,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,827.0
2019,vocational + Abi,weiblich,7.580642152081414,7.546488360982714,7.614795943180114,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1344.0
2019,higher vocational,maennlich,7.598863006262946,7.560932790807134,7.636793221718759,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,1079.0
2019,higher vocational,weiblich,7.52659859950101,7.470238942601365,7.582958256400654,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,583.0
2019,higher education,-3,,,,,,,,,,,,
2019,higher education,maennlich,7.67665744642432,7.659316290682251,7.693998602166389,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,3661.0
2019,higher education,weiblich,7.689141910202713,7.668278671535914,7.710005148869513,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,3342.0
2020,-5,-3,,,,,,,,,,,,
2020,-5,-1,,,,,,,,,,,,
2020,-5,maennlich,,,,,,,,,,,,
2020,-5,weiblich,,,,,,,,,,,,
2020,-1,-3,,,,,,,,,,,,
2020,-1,maennlich,8.491170610746059,8.431703495939955,8.550637725552162,8.0,9.0,9.0,6.5,10.5,9.0,9.0,10.0,502.0
2020,-1,weiblich,8.22720423435858,8.118960606772923,8.335447861944235,7.0,8.0,9.0,4.0,12.0,8.0,7.0,8.0,362.0
2020,in school,maennlich,9.159483287861743,9.074219817632756,9.24474675809073,9.0,9.0,10.0,7.5,11.5,9.0,9.0,9.0,186.0
2020,in school,weiblich,8.961207075099633,8.859220507271623,9.063193642927644,8.0,9.0,10.0,5.0,12.0,9.0,8.0,9.0,163.0
2020,inadequately,maennlich,7.538572324797621,7.482638921443486,7.5945057281517565,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,796.0
2020,inadequately,weiblich,7.420940480841289,7.346940769667668,7.49494019201491,6.0,7.0,8.0,3.0,11.0,7.0,6.0,7.0,667.0
2020,general elemantary,-3,,,,,,,,,,,,
2020,general elemantary,maennlich,7.853621781967882,7.810312703563997,7.896930860371767,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,1386.0
2020,general elemantary,weiblich,7.314041530283945,7.276128553375929,7.351954507191961,6.0,7.0,8.0,3.0,11.0,7.0,6.0,7.0,1621.0
2020,middle vocational,-3,,,,,,,,,,,,
2020,middle vocational,maennlich,7.717983182241298,7.69921841687464,7.736747947607956,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,5138.0
2020,middle vocational,weiblich,7.534364075098058,7.516164107010229,7.552564043185886,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,5982.0
2020,vocational + Abi,-3,,,,,,,,,,,,
2020,vocational + Abi,maennlich,7.9192050488053916,7.878901025131948,7.959509072478835,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,939.0
2020,vocational + Abi,weiblich,7.770151332020346,7.736960410794711,7.80334225324598,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,1403.0
2020,higher vocational,maennlich,7.7530187236552806,7.7140957188384895,7.791941728472072,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,919.0
2020,higher vocational,weiblich,7.6323137127893395,7.576460338216444,7.688167087362235,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,539.0
2020,higher education,-3,,,,,,,,,,,,
2020,higher education,maennlich,7.796678464691685,7.779026595753543,7.814330333629827,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,4024.0
2020,higher education,weiblich,7.832527801022616,7.8134158187990685,7.8516397832461635,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,3623.0
2021,-5,-3,,,,,,,,,,,,
2021,-5,-1,,,,,,,,,,,,
2021,-5,maennlich,,,,,,,,,,,,
2021,-5,weiblich,,,,,,,,,,,,
2021,-1,-3,,,,,,,,,,,,
2021,-1,maennlich,7.584763111106135,7.514011373953201,7.6555148482590685,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,421.0
2021,-1,weiblich,7.532686645561527,7.461372297883261,7.604000993239793,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,359.0
2021,in school,maennlich,8.949316328789044,8.840727532062616,9.057905125515472,8.0,9.0,10.0,5.0,12.0,9.0,9.0,9.024999999999999,99.0
2021,in school,weiblich,8.90226071903421,8.785343455148547,9.019177982919873,8.0,9.0,10.0,5.0,12.0,9.0,9.0,10.0,92.0
2021,inadequately,maennlich,7.799058261616839,7.735339742733099,7.862776780500579,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,502.0
2021,inadequately,weiblich,7.168448845716603,7.096116079449724,7.240781611983483,6.0,7.0,8.0,3.0,11.0,7.0,6.0,7.0,423.0
2021,general elemantary,-3,,,,,,,,,,,,
2021,general elemantary,maennlich,7.608429620533209,7.552387740420806,7.664471500645612,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,789.0
2021,general elemantary,weiblich,7.296378346411739,7.246389231127968,7.34636746169551,6.0,7.0,8.0,3.0,11.0,7.0,6.0,7.0,954.0
2021,middle vocational,-3,,,,,,,,,,,,
2021,middle vocational,maennlich,7.683346693217268,7.66099319457299,7.7057001918615455,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,3358.0
2021,middle vocational,weiblich,7.452548876532842,7.4301394496945,7.474958303371184,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,3978.0
2021,vocational + Abi,-3,,,,,,,,,,,,
2021,vocational + Abi,maennlich,7.708406652383191,7.659107077780307,7.757706226986075,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,617.0
2021,vocational + Abi,weiblich,7.6249202060171415,7.5839758064090494,7.6658646056252335,7.0,8.0,9.0,4.0,12.0,8.0,8.0,8.0,978.0
2021,higher vocational,maennlich,7.530135719216355,7.486275657533504,7.573995780899207,7.0,8.0,8.0,5.5,9.5,8.0,8.0,9.0,610.0
2021,higher vocational,weiblich,7.4673681784552866,7.405382704424789,7.529353652485784,7.0,7.0,8.0,5.5,9.5,7.0,6.0,7.0,388.0
2021,higher education,-3,,,,,,,,,,,,
2021,higher education,maennlich,7.706569860113273,7.687209605786879,7.7259301144396675,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,2949.0
2021,higher education,weiblich,7.70669862788373,7.685224394954621,7.7281728608128395,7.0,8.0,8.0,5.5,9.5,8.0,8.0,8.0,2726.0
