"year","hhtyp","quintil","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","79.26","74.5","786","77.32","81.2"
"2008","(Ehe-)Paar ohne Kind(er)","2","85.5","75.5","1140","83.5","87.5"
"2008","(Ehe-)Paar ohne Kind(er)","3","94.9","88.5","1516","93.17","96.63"
"2008","(Ehe-)Paar ohne Kind(er)","4","99.23","91.5","1780","97.61","100.85"
"2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","125.41","119","2246","123.2","127.62"
"2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","60.36","53.5","702","58.32","62.4"
"2008","1-Pers.- Haushalt","2","67.85","59.5","534","65.4","70.3"
"2008","1-Pers.- Haushalt","3","67.79","62.5","561","65.55","70.03"
"2008","1-Pers.- Haushalt","4","79.1","69.5","702","76.41","81.79"
"2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","92.18","80.5","498","88.46","95.9"
"2008","Alleinerziehende","1 Einkommensschwächstes Quintil","84.26","79.5","731","82.09","86.43"
"2008","Alleinerziehende","2","90.83","79.5","426","87.7","93.96"
"2008","Alleinerziehende","3","93.36","86.5","247","89.26","97.46"
"2008","Alleinerziehende","4","101.64","94.5","213","97.15","106.13"
"2008","Alleinerziehende","5 Einkommensstärkstes Quintil","117.01","108","97","107.02","127"
"2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","107.11","99.5","1935","105.1","109.12"
"2008","Paar mit Kind(ern)","2","111.94","109","2470","110.24","113.64"
"2008","Paar mit Kind(ern)","3","120.9","119.5","2950","119.42","122.38"
"2008","Paar mit Kind(ern)","4","127.07","119","2739","125.53","128.61"
"2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","153.67","139","2067","151.09","156.25"
"2008","Sonstige","1 Einkommensschwächstes Quintil","101.2","87","130","94.81","107.59"
"2008","Sonstige","2","142.22","131","106","133.52","150.92"
"2008","Sonstige","3","111.66","101","125","103.37","119.95"
"2008","Sonstige","4","136.57","125.5","114","128.79","144.35"
"2008","Sonstige","5 Einkommensstärkstes Quintil","119.41","115","62","108.87","129.95"
"2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","82.26","73.5","752","79.2","85.32"
"2009","(Ehe-)Paar ohne Kind(er)","2","86.64","79.5","1082","84.66","88.62"
"2009","(Ehe-)Paar ohne Kind(er)","3","93.78","88.5","1350","91.95","95.61"
"2009","(Ehe-)Paar ohne Kind(er)","4","105.48","95.5","1724","103.65","107.31"
"2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","119.51","117.5","2192","117.58","121.44"
"2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","60.05","52.5","624","57.73","62.37"
"2009","1-Pers.- Haushalt","2","68.54","59.5","509","65.99","71.09"
"2009","1-Pers.- Haushalt","3","71.43","64.5","526","69.01","73.85"
"2009","1-Pers.- Haushalt","4","77.77","70.5","712","75.46","80.08"
"2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","91.74","79.5","489","87.86","95.62"
"2009","Alleinerziehende","1 Einkommensschwächstes Quintil","84","76.5","651","81.62","86.38"
"2009","Alleinerziehende","2","99.43","89.5","380","95.46","103.4"
"2009","Alleinerziehende","3","91.64","83.5","258","87.29","95.99"
"2009","Alleinerziehende","4","98.12","84.5","193","93.27","102.97"
"2009","Alleinerziehende","5 Einkommensstärkstes Quintil","120.45","115","107","112.49","128.41"
"2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","99.8","91.5","1653","97.69","101.91"
"2009","Paar mit Kind(ern)","2","116.16","107","2236","114.37","117.95"
"2009","Paar mit Kind(ern)","3","122.18","119","2647","120.55","123.81"
"2009","Paar mit Kind(ern)","4","131.53","124.5","2639","129.89","133.17"
"2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","145.23","134.5","2053","142.73","147.73"
"2009","Sonstige","1 Einkommensschwächstes Quintil","94.1","77.5","98","86.68","101.52"
"2009","Sonstige","2","101.43","91.5","101","92","110.86"
"2009","Sonstige","3","113.8","111","93","106.15","121.45"
"2009","Sonstige","4","141.85","125","85","130.69","153.01"
"2009","Sonstige","5 Einkommensstärkstes Quintil","144.53","116","67","132.51","156.55"
"2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","86.54","74.5","562","82.74","90.34"
"2010","(Ehe-)Paar ohne Kind(er)","2","88.92","79.5","960","86.77","91.07"
"2010","(Ehe-)Paar ohne Kind(er)","3","92.79","82.5","1320","90.82","94.76"
"2010","(Ehe-)Paar ohne Kind(er)","4","103.3","97.5","1678","101.63","104.97"
"2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","122.52","119","2224","120.48","124.56"
"2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","60.47","53.5","535","57.9","63.04"
"2010","1-Pers.- Haushalt","2","67.95","59.5","485","65.41","70.49"
"2010","1-Pers.- Haushalt","3","74.01","67.5","490","71.36","76.66"
"2010","1-Pers.- Haushalt","4","78.42","69.5","676","76.04","80.8"
"2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","93.37","79.5","525","89.49","97.25"
"2010","Alleinerziehende","1 Einkommensschwächstes Quintil","83.65","74.5","1980","82.37","84.93"
"2010","Alleinerziehende","2","86.13","79.5","1338","84.48","87.78"
"2010","Alleinerziehende","3","95.06","84.5","667","92.58","97.54"
"2010","Alleinerziehende","4","107.3","92.5","522","103.24","111.36"
"2010","Alleinerziehende","5 Einkommensstärkstes Quintil","120.97","114.5","240","114","127.94"
"2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","100.05","89.5","4872","98.89","101.21"
"2010","Paar mit Kind(ern)","2","112.37","109.5","5446","111.29","113.45"
"2010","Paar mit Kind(ern)","3","123.54","119.5","4625","122.24","124.84"
"2010","Paar mit Kind(ern)","4","126.66","119","4317","125.32","128"
"2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","147.95","139","3407","146.08","149.82"
"2010","Sonstige","1 Einkommensschwächstes Quintil","105.29","96.5","184","98.8","111.78"
"2010","Sonstige","2","118.8","108","130","113.17","124.43"
"2010","Sonstige","3","118.49","117.5","119","113.19","123.79"
"2010","Sonstige","4","154.35","107.5","112","142.98","165.72"
"2010","Sonstige","5 Einkommensstärkstes Quintil","149.13","155","54","141.57","156.69"
"2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","83.08","74.5","824","80.68","85.48"
"2011","(Ehe-)Paar ohne Kind(er)","2","90.12","81","1206","88.28","91.96"
"2011","(Ehe-)Paar ohne Kind(er)","3","94.1","85.5","1706","92.41","95.79"
"2011","(Ehe-)Paar ohne Kind(er)","4","103.64","99.5","2162","102.09","105.19"
"2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","121.06","114.5","2850","119.29","122.83"
"2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","58.61","51.5","757","56.69","60.53"
"2011","1-Pers.- Haushalt","2","69.05","60.5","657","66.72","71.38"
"2011","1-Pers.- Haushalt","3","71.75","64.5","653","69.48","74.02"
"2011","1-Pers.- Haushalt","4","77.96","69.5","831","75.87","80.05"
"2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","92.52","79.5","653","89","96.04"
"2011","Alleinerziehende","1 Einkommensschwächstes Quintil","82.2","74.5","2285","80.98","83.42"
"2011","Alleinerziehende","2","84.09","75.5","1625","82.81","85.37"
"2011","Alleinerziehende","3","97.59","89.5","942","95.12","100.06"
"2011","Alleinerziehende","4","104.49","95.5","698","101.16","107.82"
"2011","Alleinerziehende","5 Einkommensstärkstes Quintil","126.89","118","316","121.51","132.27"
"2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","102.24","91.5","4460","100.98","103.5"
"2011","Paar mit Kind(ern)","2","112.83","104.5","5596","111.7","113.96"
"2011","Paar mit Kind(ern)","3","121.18","119","5294","120.03","122.33"
"2011","Paar mit Kind(ern)","4","131.84","124.5","5482","130.6","133.08"
"2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","147.34","139.5","4222","145.59","149.09"
"2011","Sonstige","1 Einkommensschwächstes Quintil","109.96","112","251","104.08","115.84"
"2011","Sonstige","2","104.81","99","185","99.39","110.23"
"2011","Sonstige","3","120.62","116","150","115.29","125.95"
"2011","Sonstige","4","126.81","106.5","123","116.41","137.21"
"2011","Sonstige","5 Einkommensstärkstes Quintil","143.08","152","73","130.93","155.23"
"2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","80.06","71.5","726","77.29","82.83"
"2012","(Ehe-)Paar ohne Kind(er)","2","89.59","79.5","1134","87.57","91.61"
"2012","(Ehe-)Paar ohne Kind(er)","3","97.63","88.5","1748","95.86","99.4"
"2012","(Ehe-)Paar ohne Kind(er)","4","101.62","94.5","2248","100.12","103.12"
"2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","122.57","116.5","3044","120.84","124.3"
"2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","57.42","50.5","757","55.45","59.39"
"2012","1-Pers.- Haushalt","2","66.64","59.5","625","64.51","68.77"
"2012","1-Pers.- Haushalt","3","72.24","64.5","682","70.2","74.28"
"2012","1-Pers.- Haushalt","4","78.22","71.5","902","76.11","80.33"
"2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","90.36","79.5","716","87.18","93.54"
"2012","Alleinerziehende","1 Einkommensschwächstes Quintil","83.05","75.5","1912","81.65","84.45"
"2012","Alleinerziehende","2","86.08","76.5","1708","84.5","87.66"
"2012","Alleinerziehende","3","95.14","84.5","878","92.72","97.56"
"2012","Alleinerziehende","4","102.67","89.5","732","99.48","105.86"
"2012","Alleinerziehende","5 Einkommensstärkstes Quintil","122.38","117.5","363","117.44","127.32"
"2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","101.42","91.5","3504","100.06","102.78"
"2012","Paar mit Kind(ern)","2","112.75","107.5","4948","111.58","113.92"
"2012","Paar mit Kind(ern)","3","119.62","111","5377","118.42","120.82"
"2012","Paar mit Kind(ern)","4","134.08","124.5","5297","132.82","135.34"
"2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","143.01","139.5","4338","141.39","144.63"
"2012","Sonstige","1 Einkommensschwächstes Quintil","104.1","101.5","238","99.36","108.84"
"2012","Sonstige","2","124.04","98.5","156","116","132.08"
"2012","Sonstige","3","141.76","116","157","133.17","150.35"
"2012","Sonstige","4","140.83","144","142","133.69","147.97"
"2012","Sonstige","5 Einkommensstärkstes Quintil","162.42","145","73","144.81","180.03"
"2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","78.66","69.5","828","76.4","80.92"
"2013","(Ehe-)Paar ohne Kind(er)","2","88.26","79.5","1112","86.34","90.18"
"2013","(Ehe-)Paar ohne Kind(er)","3","95.9","86.5","1760","94.28","97.52"
"2013","(Ehe-)Paar ohne Kind(er)","4","104.14","99.5","2420","102.66","105.62"
"2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","121.81","119","3158","120.14","123.48"
"2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","57.31","50.5","810","55.27","59.35"
"2013","1-Pers.- Haushalt","2","64.98","59.5","625","62.82","67.14"
"2013","1-Pers.- Haushalt","3","71.62","64.5","686","69.42","73.82"
"2013","1-Pers.- Haushalt","4","78.34","69.5","903","76.11","80.57"
"2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","91.51","79.5","819","88.41","94.61"
"2013","Alleinerziehende","1 Einkommensschwächstes Quintil","83.79","74.5","1969","82.26","85.32"
"2013","Alleinerziehende","2","85.09","77.5","1774","83.87","86.31"
"2013","Alleinerziehende","3","96.21","88.5","981","93.99","98.43"
"2013","Alleinerziehende","4","106.25","99","707","103.32","109.18"
"2013","Alleinerziehende","5 Einkommensstärkstes Quintil","125.33","118.5","371","120.99","129.67"
"2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","99.96","91.5","4549","98.83","101.09"
"2013","Paar mit Kind(ern)","2","111.25","99.5","5691","110.12","112.38"
"2013","Paar mit Kind(ern)","3","119.95","117.5","5602","118.75","121.15"
"2013","Paar mit Kind(ern)","4","129.02","119.5","6178","127.89","130.15"
"2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","142.69","134.5","4901","141.19","144.19"
"2013","Sonstige","1 Einkommensschwächstes Quintil","95.6","83.5","625","92.34","98.86"
"2013","Sonstige","2","106.93","94","417","102.87","110.99"
"2013","Sonstige","3","106.67","89","317","102.6","110.74"
"2013","Sonstige","4","118.53","118.5","350","113.05","124.01"
"2013","Sonstige","5 Einkommensstärkstes Quintil","134.47","138","111","124.67","144.27"
"2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","84.72","73.5","702","82","87.44"
"2014","(Ehe-)Paar ohne Kind(er)","2","89.16","79.5","976","86.92","91.4"
"2014","(Ehe-)Paar ohne Kind(er)","3","94.56","83.5","1550","92.7","96.42"
"2014","(Ehe-)Paar ohne Kind(er)","4","103.76","98.5","2340","102.31","105.21"
"2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","121.57","115.5","3158","119.89","123.25"
"2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","57.57","51.5","702","55.64","59.5"
"2014","1-Pers.- Haushalt","2","65.56","59.5","577","63.26","67.86"
"2014","1-Pers.- Haushalt","3","72.75","64.5","630","70.24","75.26"
"2014","1-Pers.- Haushalt","4","78.95","71.5","855","76.66","81.24"
"2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","90.27","79.5","802","87.3","93.24"
"2014","Alleinerziehende","1 Einkommensschwächstes Quintil","85.36","77.5","1481","83.71","87.01"
"2014","Alleinerziehende","2","84.18","75.5","1421","82.53","85.83"
"2014","Alleinerziehende","3","93.16","84.5","855","91.1","95.22"
"2014","Alleinerziehende","4","100.7","93.5","623","97.88","103.52"
"2014","Alleinerziehende","5 Einkommensstärkstes Quintil","135.06","129.5","308","130.05","140.07"
"2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","100.12","90.5","3172","98.75","101.49"
"2014","Paar mit Kind(ern)","2","110.1","99.5","4607","108.82","111.38"
"2014","Paar mit Kind(ern)","3","120.79","119","4931","119.56","122.02"
"2014","Paar mit Kind(ern)","4","127.25","119.5","5528","126.1","128.4"
"2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","143.4","134.5","4868","141.89","144.91"
"2014","Sonstige","1 Einkommensschwächstes Quintil","99.84","89.5","484","96.76","102.92"
"2014","Sonstige","2","105.88","94","264","100.94","110.82"
"2014","Sonstige","3","119.73","108","276","114.75","124.71"
"2014","Sonstige","4","117.61","98.5","291","110.77","124.45"
"2014","Sonstige","5 Einkommensstärkstes Quintil","130.24","138","106","120.98","139.5"
"2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","78.87","68.5","672","76.17","81.57"
"2015","(Ehe-)Paar ohne Kind(er)","2","93.74","79.5","888","91.19","96.29"
"2015","(Ehe-)Paar ohne Kind(er)","3","93.18","83.5","1584","91.54","94.82"
"2015","(Ehe-)Paar ohne Kind(er)","4","104.27","97.5","2234","102.7","105.84"
"2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","119.99","114.5","3372","118.35","121.63"
"2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","57.45","50.5","701","55.39","59.51"
"2015","1-Pers.- Haushalt","2","64.19","59.5","545","61.8","66.58"
"2015","1-Pers.- Haushalt","3","71.08","64.5","647","68.78","73.38"
"2015","1-Pers.- Haushalt","4","79.01","71.5","900","76.86","81.16"
"2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","91.86","79.5","834","88.67","95.05"
"2015","Alleinerziehende","1 Einkommensschwächstes Quintil","82.46","74.5","1303","80.67","84.25"
"2015","Alleinerziehende","2","87.69","79.5","1374","85.95","89.43"
"2015","Alleinerziehende","3","95.88","88.5","774","93.45","98.31"
"2015","Alleinerziehende","4","102.39","95.5","629","99.62","105.16"
"2015","Alleinerziehende","5 Einkommensstärkstes Quintil","127.04","118","348","121.52","132.56"
"2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","101.19","89.5","3417","99.93","102.45"
"2015","Paar mit Kind(ern)","2","106.51","97.5","4131","105.2","107.82"
"2015","Paar mit Kind(ern)","3","120.32","119","4697","119.06","121.58"
"2015","Paar mit Kind(ern)","4","126.3","119.5","5501","125.17","127.43"
"2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","143.17","133.5","5037","141.69","144.65"
"2015","Sonstige","1 Einkommensschwächstes Quintil","105.7","89.5","474","101.29","110.11"
"2015","Sonstige","2","103.91","89.5","279","99.02","108.8"
"2015","Sonstige","3","111.5","102.5","276","106.61","116.39"
"2015","Sonstige","4","117.48","97.5","284","111","123.96"
"2015","Sonstige","5 Einkommensstärkstes Quintil","126.1","112.5","149","116.96","135.24"
"2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","78.52","69.5","616","75.75","81.29"
"2016","(Ehe-)Paar ohne Kind(er)","2","91.94","79.5","744","89.25","94.63"
"2016","(Ehe-)Paar ohne Kind(er)","3","95.86","86.5","1396","94.04","97.68"
"2016","(Ehe-)Paar ohne Kind(er)","4","102.96","97.5","2226","101.4","104.52"
"2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","121.28","114.5","3336","119.63","122.93"
"2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","55.36","49.5","929","53.72","57"
"2016","1-Pers.- Haushalt","2","64.22","59.5","504","61.81","66.63"
"2016","1-Pers.- Haushalt","3","73.12","64.5","622","70.69","75.55"
"2016","1-Pers.- Haushalt","4","77.82","71.5","921","75.57","80.07"
"2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","91.96","79.5","804","88.69","95.23"
"2016","Alleinerziehende","1 Einkommensschwächstes Quintil","84.9","77.5","1633","83.3","86.5"
"2016","Alleinerziehende","2","83.75","74.5","1179","81.9","85.6"
"2016","Alleinerziehende","3","90.97","81.5","734","88.66","93.28"
"2016","Alleinerziehende","4","105.71","99","665","103.04","108.38"
"2016","Alleinerziehende","5 Einkommensstärkstes Quintil","131.57","116.5","312","126.2","136.94"
"2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","94.33","88.5","7859","93.71","94.95"
"2016","Paar mit Kind(ern)","2","109.5","99.5","3761","108.14","110.86"
"2016","Paar mit Kind(ern)","3","121.65","119","3907","120.27","123.03"
"2016","Paar mit Kind(ern)","4","125.04","119.5","5276","123.87","126.21"
"2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","141.06","129.5","4975","139.62","142.5"
"2016","Sonstige","1 Einkommensschwächstes Quintil","93.32","84.5","1248","91.14","95.5"
"2016","Sonstige","2","102.51","85.5","252","97.13","107.89"
"2016","Sonstige","3","108.91","110.5","216","103.58","114.24"
"2016","Sonstige","4","108.21","97.5","187","102.73","113.69"
"2016","Sonstige","5 Einkommensstärkstes Quintil","157.53","145","121","145.35","169.71"
"2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","83.35","70.5","666","80.97","85.73"
"2017","(Ehe-)Paar ohne Kind(er)","2","88.73","79.5","720","86.35","91.11"
"2017","(Ehe-)Paar ohne Kind(er)","3","94.67","84.5","1476","92.72","96.62"
"2017","(Ehe-)Paar ohne Kind(er)","4","103.47","95.5","2372","101.93","105.01"
"2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","120.49","116.5","4188","119.07","121.91"
"2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","56.6","51.5","984","55.12","58.08"
"2017","1-Pers.- Haushalt","2","60.7","55.5","569","58.48","62.92"
"2017","1-Pers.- Haushalt","3","73.4","65.5","615","71.07","75.73"
"2017","1-Pers.- Haushalt","4","77.89","69.5","1093","75.94","79.84"
"2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","91.03","79.5","1017","88.2","93.86"
"2017","Alleinerziehende","1 Einkommensschwächstes Quintil","82.55","73.5","1628","81.12","83.98"
"2017","Alleinerziehende","2","85.07","77.5","1106","83.15","86.99"
"2017","Alleinerziehende","3","93.98","82.5","798","91.33","96.63"
"2017","Alleinerziehende","4","110.47","103.5","705","107.4","113.54"
"2017","Alleinerziehende","5 Einkommensstärkstes Quintil","126.99","117","452","123.1","130.88"
"2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","97.21","89.5","8866","96.59","97.83"
"2017","Paar mit Kind(ern)","2","110.47","99.5","3782","109.18","111.76"
"2017","Paar mit Kind(ern)","3","114.94","109.5","4297","113.65","116.23"
"2017","Paar mit Kind(ern)","4","126.86","119","5694","125.71","128.01"
"2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","139.94","129.5","5991","138.65","141.23"
"2017","Sonstige","1 Einkommensschwächstes Quintil","107.72","97.5","1560","105.92","109.52"
"2017","Sonstige","2","96.67","93.5","357","93.27","100.07"
"2017","Sonstige","3","103.21","87.5","177","96.01","110.41"
"2017","Sonstige","4","126.21","118.5","322","119.77","132.65"
"2017","Sonstige","5 Einkommensstärkstes Quintil","145.1","137.5","199","138.27","151.93"
"2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","77.37","64.5","664","75.07","79.67"
"2018","(Ehe-)Paar ohne Kind(er)","2","90.64","78.5","596","87.7","93.58"
"2018","(Ehe-)Paar ohne Kind(er)","3","95.05","86.5","1373","93.12","96.98"
"2018","(Ehe-)Paar ohne Kind(er)","4","103.91","99.5","2346","102.36","105.46"
"2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","119.82","114.5","4294","118.45","121.19"
"2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","55.93","49.5","890","54.32","57.54"
"2018","1-Pers.- Haushalt","2","62.31","59.5","630","60.45","64.17"
"2018","1-Pers.- Haushalt","3","70.03","64.5","658","67.79","72.27"
"2018","1-Pers.- Haushalt","4","77.63","69.5","1134","75.63","79.63"
"2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","91.44","79.5","1135","88.98","93.9"
"2018","Alleinerziehende","1 Einkommensschwächstes Quintil","80.78","71.5","1474","79.27","82.29"
"2018","Alleinerziehende","2","84.27","75.5","1088","82.32","86.22"
"2018","Alleinerziehende","3","92.82","82.5","783","90.36","95.28"
"2018","Alleinerziehende","4","102.05","99","847","99.53","104.57"
"2018","Alleinerziehende","5 Einkommensstärkstes Quintil","125.74","117.5","429","120.39","131.09"
"2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","98.17","90.5","7852","97.51","98.83"
"2018","Paar mit Kind(ern)","2","102.64","93.5","3700","101.43","103.85"
"2018","Paar mit Kind(ern)","3","120.01","109.5","3992","118.63","121.39"
"2018","Paar mit Kind(ern)","4","125.71","119.5","5775","124.61","126.81"
"2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","140.68","131.5","6008","139.39","141.97"
"2018","Sonstige","1 Einkommensschwächstes Quintil","99.37","87","1111","97.2","101.54"
"2018","Sonstige","2","105.43","102.5","300","101.54","109.32"
"2018","Sonstige","3","101.37","89.5","276","96.79","105.95"
"2018","Sonstige","4","121.31","118.5","268","113.75","128.87"
"2018","Sonstige","5 Einkommensstärkstes Quintil","135.73","124.5","218","128.11","143.35"
"2019","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","86.2","72.5","505","83.33","89.07"
"2019","(Ehe-)Paar ohne Kind(er)","2","91.8","78.5","654","88.66","94.94"
"2019","(Ehe-)Paar ohne Kind(er)","3","95.59","89.5","1186","93.44","97.74"
"2019","(Ehe-)Paar ohne Kind(er)","4","101.47","94.5","2352","99.79","103.15"
"2019","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","121.17","114.5","5652","119.64","122.7"
"2019","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","55.17","49.5","802","53.34","57"
"2019","1-Pers.- Haushalt","2","66.98","59.5","604","64.39","69.57"
"2019","1-Pers.- Haushalt","3","71.4","64.5","654","68.93","73.87"
"2019","1-Pers.- Haushalt","4","77.77","69.5","1162","75.79","79.75"
"2019","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","91.55","79.5","1409","88.99","94.11"
"2019","Alleinerziehende","1 Einkommensschwächstes Quintil","82.48","72.5","1165","80.36","84.6"
"2019","Alleinerziehende","2","84.17","76.5","975","82.06","86.28"
"2019","Alleinerziehende","3","91.66","80.5","723","89.4","93.92"
"2019","Alleinerziehende","4","102.04","97","808","99.59","104.49"
"2019","Alleinerziehende","5 Einkommensstärkstes Quintil","121.37","112.5","628","117.12","125.62"
"2019","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","100.76","92.5","6714","99.98","101.54"
"2019","Paar mit Kind(ern)","2","103.54","92.5","3410","102.11","104.97"
"2019","Paar mit Kind(ern)","3","118.68","113","3535","117.2","120.16"
"2019","Paar mit Kind(ern)","4","123.3","119.5","5581","122.05","124.55"
"2019","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","142.2","133.5","8167","140.82","143.58"
"2019","Sonstige","1 Einkommensschwächstes Quintil","85.02","74.5","767","82.42","87.62"
"2019","Sonstige","2","111.67","87","290","105.75","117.59"
"2019","Sonstige","3","113.14","114.5","194","105.68","120.6"
"2019","Sonstige","4","118.59","107.5","324","112.08","125.1"
"2019","Sonstige","5 Einkommensstärkstes Quintil","135.69","121","285","127.02","144.36"
"2020","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","79.97","69.5","572","76.5","83.44"
"2020","(Ehe-)Paar ohne Kind(er)","2","90.78","81.5","652","88.14","93.42"
"2020","(Ehe-)Paar ohne Kind(er)","3","95.6","89.5","1139","93.45","97.75"
"2020","(Ehe-)Paar ohne Kind(er)","4","105.69","99.5","2504","104.04","107.34"
"2020","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","118.61","109.5","5526","117.19","120.03"
"2020","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","53.9","49.5","909","52.25","55.55"
"2020","1-Pers.- Haushalt","2","65.1","57.5","742","63.02","67.18"
"2020","1-Pers.- Haushalt","3","66.57","62.5","771","64.63","68.51"
"2020","1-Pers.- Haushalt","4","78.27","69.5","1346","76.51","80.03"
"2020","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","88.91","78.5","1662","86.64","91.18"
"2020","Alleinerziehende","1 Einkommensschwächstes Quintil","82.05","77.5","1110","80.52","83.58"
"2020","Alleinerziehende","2","82.88","74.5","888","81.23","84.53"
"2020","Alleinerziehende","3","93.23","83.5","756","90.22","96.24"
"2020","Alleinerziehende","4","108.2","99.5","873","105.76","110.64"
"2020","Alleinerziehende","5 Einkommensstärkstes Quintil","120.85","117.5","660","117.09","124.61"
"2020","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","98.2","91.5","6216","97.48","98.92"
"2020","Paar mit Kind(ern)","2","110.43","96.5","4683","109.38","111.48"
"2020","Paar mit Kind(ern)","3","116.68","109.5","3498","115.16","118.2"
"2020","Paar mit Kind(ern)","4","127.11","119","5456","125.9","128.32"
"2020","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","141.39","129.5","7632","140.04","142.74"
"2020","Sonstige","1 Einkommensschwächstes Quintil","93.22","87","949","90.7","95.74"
"2020","Sonstige","2","122.22","93.5","385","118.16","126.28"
