year,pgisced97,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.38132,455,1106,0.35268,0.40995
1995,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.61868,651,1106,0.59005,0.64732
1995,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.57239,409,647,0.53424,0.61054
1995,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.42761,238,647,0.38946,0.46576
1996,Pre-primary Level,Urban regions,(0) No qualification (yet),0.99298,197,197,0.98129,1.00467
1996,Pre-primary Level,Rural regions,(0) No qualification (yet),0.96256,89,89,0.92290,1.00223
1996,Primary Level,Urban regions,(1a) Inadequately completed,0.92430,392,392,0.89808,0.95052
1996,Primary Level,Rural regions,(1a) Inadequately completed,0.75123,74,74,0.65206,0.85040
1996,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.82952,1364,1646,0.81135,0.84769
1996,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.17048,282,1646,0.15231,0.18865
1996,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.80562,551,739,0.77707,0.83417
1996,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.19438,188,739,0.16583,0.22293
1996,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00594,56,4088,0.00358,0.00829
1996,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.61237,2405,4088,0.59743,0.62731
1996,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.30522,1286,4088,0.29110,0.31934
1996,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.06867,341,4088,0.06091,0.07642
1996,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.60146,1324,2426,0.58197,0.62095
1996,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.34626,1010,2426,0.32732,0.36520
1996,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.03251,92,2426,0.02545,0.03957
1996,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.40858,174,462,0.36371,0.45346
1996,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.34949,193,462,0.30597,0.39302
1996,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.22919,95,462,0.19082,0.26756
1996,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.39572,102,259,0.33605,0.45539
1996,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.45540,157,259,0.39463,0.51617
1996,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.38021,456,1119,0.35175,0.40867
1996,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.61979,663,1119,0.59133,0.64825
1996,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.60013,417,645,0.56230,0.63797
1996,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.39987,228,645,0.36203,0.43770
1997,Pre-primary Level,Urban regions,(0) No qualification (yet),0.99432,204,204,0.98397,1.00466
1997,Pre-primary Level,Rural regions,(0) No qualification (yet),0.96949,106,106,0.93660,1.00239
1997,Primary Level,Urban regions,(1a) Inadequately completed,0.90075,370,370,0.87025,0.93126
1997,Primary Level,Rural regions,(1a) Inadequately completed,0.76720,66,66,0.66445,0.86994
1997,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.82437,1325,1617,0.80582,0.84292
1997,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.17563,292,1617,0.15708,0.19418
1997,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.80313,527,712,0.77390,0.83236
1997,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.19687,185,712,0.16764,0.22610
1997,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00621,55,4007,0.00378,0.00864
1997,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.60490,2337,4007,0.58976,0.62004
1997,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.30598,1263,4007,0.29171,0.32026
1997,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.07378,352,4007,0.06569,0.08188
1997,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.60639,1291,2367,0.58671,0.62608
1997,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.34718,999,2367,0.32800,0.36636
1997,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.02696,77,2367,0.02044,0.03349
1997,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.39998,169,463,0.35531,0.44465
1997,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.33781,188,463,0.29468,0.38094
1997,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.25138,106,463,0.21183,0.29094
1997,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.36340,96,280,0.30696,0.41984
1997,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.45880,152,280,0.40032,0.51727
1997,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.15436,32,280,0.11196,0.19675
1997,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.39767,464,1108,0.36884,0.42650
1997,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.60233,644,1108,0.57350,0.63116
1997,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.58340,409,659,0.54573,0.62106
1997,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.41660,250,659,0.37894,0.45427
1998,Pre-primary Level,Urban regions,(0) No qualification (yet),0.99292,216,216,0.98171,1.00413
1998,Pre-primary Level,Rural regions,(0) No qualification (yet),0.96304,112,112,0.92794,0.99814
1998,Primary Level,Urban regions,(1a) Inadequately completed,0.91507,350,350,0.88582,0.94432
1998,Primary Level,Rural regions,(1a) Inadequately completed,0.70674,62,62,0.59249,0.82099
1998,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.82141,1430,1762,0.80352,0.83930
1998,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.17859,332,1762,0.16070,0.19648
1998,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.78909,571,777,0.76039,0.81779
1998,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.21091,206,777,0.18221,0.23961
1998,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00661,54,4317,0.00419,0.00903
1998,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.58777,2478,4317,0.57309,0.60246
1998,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.31041,1393,4317,0.29661,0.32421
1998,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.08289,392,4317,0.07466,0.09112
1998,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.58631,1399,2592,0.56734,0.60527
1998,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.36908,1104,2592,0.35050,0.38766
1998,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.02856,89,2592,0.02214,0.03497
1998,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.37444,177,506,0.33223,0.41666
1998,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.35150,208,506,0.30986,0.39315
1998,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.25871,121,506,0.22051,0.29691
1998,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.38476,108,299,0.32952,0.44000
1998,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.43973,151,299,0.38337,0.49608
1998,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.15075,40,299,0.11012,0.19137
1998,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.39999,517,1247,0.37278,0.42719
1998,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.60001,730,1247,0.57281,0.62722
1998,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.58881,446,722,0.55289,0.62473
1998,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.41119,276,722,0.37527,0.44711
1999,Pre-primary Level,Urban regions,(0) No qualification (yet),0.99596,208,208,0.98732,1.00460
1999,Pre-primary Level,Rural regions,(0) No qualification (yet),0.96738,107,107,0.93356,1.00120
1999,Primary Level,Urban regions,(1a) Inadequately completed,0.92660,340,340,0.89884,0.95436
1999,Primary Level,Rural regions,(1a) Inadequately completed,0.68357,53,53,0.55716,0.80998
1999,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.81734,1361,1687,0.79890,0.83579
1999,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.18266,326,1687,0.16421,0.20110
1999,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.76897,545,752,0.73883,0.79912
1999,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.23103,207,752,0.20088,0.26117
1999,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00765,58,4239,0.00503,0.01027
1999,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.59461,2428,4239,0.57983,0.60939
1999,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.30690,1383,4239,0.29302,0.32079
1999,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.07895,370,4239,0.07083,0.08707
1999,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.58327,1380,2584,0.56426,0.60229
1999,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.36835,1103,2584,0.34974,0.38695
1999,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.03146,101,2584,0.02472,0.03819
1999,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.37981,172,495,0.33701,0.42261
1999,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.33602,201,495,0.29437,0.37768
1999,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.26875,122,495,0.22966,0.30785
1999,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.37856,106,306,0.32413,0.43300
1999,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.47602,160,306,0.41997,0.53207
1999,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.12635,40,306,0.08906,0.16364
1999,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.39358,510,1246,0.36644,0.42072
1999,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.60642,736,1246,0.57928,0.63356
1999,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.58501,439,713,0.54881,0.62120
1999,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.41499,274,713,0.37880,0.45119
2000,Pre-primary Level,Urban regions,(0) No qualification (yet),0.99635,323,323,0.98977,1.00294
2000,Primary Level,Urban regions,(1a) Inadequately completed,0.91191,294,326,0.88110,0.94273
2000,Primary Level,Urban regions,(1b) General Elementary School,0.08809,32,326,0.05727,0.11890
2000,Primary Level,Rural regions,(1a) Inadequately completed,0.85459,63,63,0.76684,0.94233
2000,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.82477,1938,2397,0.80955,0.83999
2000,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.17459,459,2397,0.15939,0.18979
2000,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.79959,881,1156,0.77651,0.82268
2000,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.19832,275,1156,0.17532,0.22131
2000,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00544,43,7986,0.00383,0.00706
2000,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.59359,4610,7986,0.58282,0.60437
2000,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.32886,2729,7986,0.31855,0.33916
2000,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.07131,604,7986,0.06567,0.07696
2000,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.57727,2578,4787,0.56328,0.59127
2000,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.38514,2014,4787,0.37136,0.39893
2000,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.03291,195,4787,0.02785,0.03796
2000,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.33494,391,1181,0.30801,0.36187
2000,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.36872,461,1181,0.34119,0.39625
2000,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.28873,329,1181,0.26287,0.31459
2000,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.35706,233,691,0.32131,0.39281
2000,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.47902,354,691,0.44174,0.51629
2000,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.15442,104,691,0.12746,0.18138
2000,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.39952,1053,2621,0.38077,0.41828
2000,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.60048,1568,2621,0.58172,0.61923
2000,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.51507,646,1195,0.48672,0.54341
2000,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.48293,549,1195,0.45458,0.51127
2001,Primary Level,Urban regions,(1a) Inadequately completed,0.89805,221,221,0.85806,0.93803
2001,Primary Level,Rural regions,(1a) Inadequately completed,0.85101,53,53,0.75422,0.94779
2001,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.81245,1664,2090,0.79571,0.82919
2001,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.18755,426,2090,0.17081,0.20429
2001,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.82006,766,992,0.79614,0.84398
2001,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.17994,226,992,0.15602,0.20386
2001,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00422,31,7222,0.00272,0.00571
2001,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.58496,4086,7222,0.57359,0.59632
2001,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.33473,2530,7222,0.32384,0.34561
2001,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.07441,575,7222,0.06836,0.08047
2001,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.57269,2287,4331,0.55796,0.58743
2001,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.38798,1853,4331,0.37346,0.40249
2001,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.03565,191,4331,0.03012,0.04117
2001,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.32446,338,1061,0.29627,0.35264
2001,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.38108,428,1061,0.35184,0.41031
2001,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.28703,295,1061,0.25980,0.31426
2001,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.36842,210,605,0.32995,0.40689
2001,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.46902,306,605,0.42922,0.50882
2001,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.15312,89,605,0.12440,0.18183
2001,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.40272,993,2443,0.38327,0.42217
2001,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.59728,1450,2443,0.57783,0.61673
2001,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.51055,600,1107,0.48109,0.54001
2001,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.48945,507,1107,0.45999,0.51891
2002,Primary Level,Urban regions,(1a) Inadequately completed,0.89591,199,199,0.85337,0.93844
2002,Primary Level,Rural regions,(1a) Inadequately completed,0.80890,49,49,0.69767,0.92012
2002,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.81011,1520,1950,0.79270,0.82753
2002,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.18989,430,1950,0.17247,0.20730
2002,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.81761,719,941,0.79292,0.84230
2002,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.18239,222,941,0.15770,0.20708
2002,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.58025,3930,7296,0.56893,0.59158
2002,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.33810,2715,7296,0.32725,0.34896
2002,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.07508,651,7296,0.06903,0.08112
2002,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.56715,2163,4229,0.55221,0.58208
2002,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.39476,1849,4229,0.38003,0.40950
2002,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.03412,217,4229,0.02865,0.03959
2002,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.33830,344,1108,0.31043,0.36617
2002,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.37964,443,1108,0.35105,0.40823
2002,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.27575,321,1108,0.24943,0.30208
2002,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.35368,204,624,0.31613,0.39122
2002,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.48234,324,624,0.44310,0.52158
2002,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.15324,96,624,0.12495,0.18152
2002,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.40210,1157,3241,0.38521,0.41898
2002,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.59790,2084,3241,0.58102,0.61479
2002,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.52442,644,1318,0.49744,0.55139
2002,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.47558,674,1318,0.44861,0.50256
2003,Pre-primary Level,Urban regions,(0) No qualification (yet),0.99389,422,422,0.98645,1.00133
2003,Primary Level,Urban regions,(1a) Inadequately completed,0.89542,186,186,0.85132,0.93952
2003,Primary Level,Rural regions,(1a) Inadequately completed,0.80457,47,47,0.68997,0.91916
2003,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.81014,1442,1849,0.79225,0.82802
2003,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.18986,407,1849,0.17198,0.20775
2003,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.80729,666,885,0.78128,0.83329
2003,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.19271,219,885,0.16671,0.21872
2003,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.57321,3750,7023,0.56164,0.58478
2003,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.34235,2628,7023,0.33125,0.35344
2003,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.07578,645,7023,0.06959,0.08197
2003,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.56114,2040,4013,0.54578,0.57649
2003,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.40129,1777,4013,0.38613,0.41646
2003,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.03344,196,4013,0.02787,0.03900
2003,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.33077,323,1064,0.30248,0.35905
2003,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.38041,426,1064,0.35122,0.40959
2003,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.28098,315,1064,0.25396,0.30800
2003,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.33796,197,614,0.30052,0.37541
2003,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.49147,321,614,0.45189,0.53104
2003,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.16019,96,614,0.13115,0.18923
2003,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.39374,1097,3091,0.37651,0.41096
2003,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.60626,1994,3091,0.58904,0.62349
2003,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.52808,627,1263,0.50054,0.55562
2003,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.47192,636,1263,0.44438,0.49946
2004,Pre-primary Level,Urban regions,(0) No qualification (yet),0.99667,441,441,0.99128,1.00205
2004,Primary Level,Urban regions,(1a) Inadequately completed,0.89680,174,174,0.85147,0.94214
2004,Primary Level,Rural regions,(1a) Inadequately completed,0.76218,42,42,0.63186,0.89250
2004,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.81800,1352,1736,0.79984,0.83615
2004,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.18200,384,1736,0.16385,0.20016
2004,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.79240,616,838,0.76492,0.81987
2004,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.20760,222,838,0.18013,0.23508
2004,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00626,33,6806,0.00439,0.00813
2004,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.57314,3598,6806,0.56139,0.58489
2004,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.34051,2542,6806,0.32925,0.35177
2004,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.07421,633,6806,0.06798,0.08044
2004,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.55685,1966,3908,0.54128,0.57243
2004,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.40187,1744,3908,0.38649,0.41724
2004,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.03436,198,3908,0.02865,0.04007
2004,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.33005,308,1034,0.30138,0.35873
2004,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.39107,420,1034,0.36131,0.42083
2004,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.27059,306,1034,0.24349,0.29768
2004,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.34962,192,597,0.31134,0.38790
2004,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.48612,307,597,0.44599,0.52624
2004,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.15322,98,597,0.12430,0.18214
2004,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.40115,1088,3041,0.38373,0.41858
2004,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.59885,1953,3041,0.58142,0.61627
2004,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.51932,621,1254,0.49166,0.54699
2004,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.48068,633,1254,0.45301,0.50834
2005,Pre-primary Level,Rural regions,(0) No qualification (yet),0.99560,203,203,0.98647,1.00473
2005,Primary Level,Urban regions,(1a) Inadequately completed,0.88055,166,166,0.83107,0.93004
2005,Primary Level,Rural regions,(1a) Inadequately completed,0.77544,39,39,0.64277,0.90812
2005,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.79307,1248,1631,0.77341,0.81274
2005,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.20693,383,1631,0.18726,0.22659
2005,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.79193,568,760,0.76305,0.82081
2005,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.20807,192,760,0.17919,0.23695
2005,Upper Secondary Level,Urban regions,(1c) Basic Vocational Qualification,0.56149,3397,6416,0.54935,0.57363
2005,Upper Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.34633,2429,6416,0.33469,0.35798
2005,Upper Secondary Level,Urban regions,(2c_gen) General Maturity Certificate,0.07601,590,6416,0.06952,0.08249
2005,Upper Secondary Level,Rural regions,(1c) Basic Vocational Qualification,0.54156,1847,3715,0.52553,0.55758
2005,Upper Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.41309,1680,3715,0.39725,0.42892
2005,Upper Secondary Level,Rural regions,(2c_gen) General Maturity Certificate,0.03569,188,3715,0.02973,0.04166
2005,First Stage of Tertiary Education,Urban regions,(1c) Basic Vocational Qualification,0.32962,293,984,0.30024,0.35901
2005,First Stage of Tertiary Education,Urban regions,(2) Intermediate General/Vocational Qualification,0.38667,400,984,0.35623,0.41712
2005,First Stage of Tertiary Education,Urban regions,(2c_voc) Vocational Maturity Certificate,0.27468,291,984,0.24678,0.30258
2005,First Stage of Tertiary Education,Rural regions,(1c) Basic Vocational Qualification,0.30675,177,567,0.26876,0.34474
2005,First Stage of Tertiary Education,Rural regions,(2) Intermediate General/Vocational Qualification,0.51547,298,567,0.47430,0.55664
2005,First Stage of Tertiary Education,Rural regions,(2c_voc) Vocational Maturity Certificate,0.16647,92,567,0.13578,0.19716
2005,Second Stage of Tertiary Education,Urban regions,(3a) Lower Tertiary Education,0.39221,1054,2956,0.37460,0.40981
2005,Second Stage of Tertiary Education,Urban regions,(3b) Higher Tertiary Education,0.60779,1902,2956,0.59019,0.62540
2005,Second Stage of Tertiary Education,Rural regions,(3a) Lower Tertiary Education,0.49886,598,1210,0.47067,0.52704
2005,Second Stage of Tertiary Education,Rural regions,(3b) Higher Tertiary Education,0.50114,612,1210,0.47296,0.52933
2006,Primary Level,Urban regions,(1a) Inadequately completed,0.88163,152,152,0.83010,0.93315
2006,Primary Level,Rural regions,(1a) Inadequately completed,0.70668,42,42,0.56732,0.84604
2006,Lower Secondary Level,Urban regions,(1b) General Elementary School,0.80171,1288,1663,0.78254,0.82087
2006,Lower Secondary Level,Urban regions,(2) Intermediate General/Vocational Qualification,0.19829,375,1663,0.17913,0.21746
2006,Lower Secondary Level,Rural regions,(1b) General Elementary School,0.77820,643,872,0.75061,0.80579
2006,Lower Secondary Level,Rural regions,(2) Intermediate General/Vocational Qualification,0.22180,229,872,0.19421,0.24939
2006,Upper Secondary Level,Urban regions,(1a) Inadequately completed,0.00628,31,6909,0.00442,0.00814
