year,bula_h,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Thuringa,No migration background,(3b) Higher Tertiary Education,0.04765,38,586,0.03039,0.06492
1997,Schleswig-Holstein,No migration background,(1c) Basic Vocational Qualification,0.33053,95,166,0.25875,0.40231
1997,Schleswig-Holstein,No migration background,(2) Intermediate General/Vocational Qualification,0.22740,71,166,0.16344,0.29135
1997,Hamburg,No migration background,(1c) Basic Vocational Qualification,0.35501,33,33,0.18921,0.52081
1997,Lower Saxony,No migration background,(1b) General Elementary School,0.14375,117,723,0.11816,0.16934
1997,Lower Saxony,No migration background,(1c) Basic Vocational Qualification,0.29739,271,723,0.26405,0.33074
1997,Lower Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.20842,220,723,0.17879,0.23805
1997,Lower Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.04592,46,723,0.03065,0.06119
1997,Lower Saxony,No migration background,(3b) Higher Tertiary Education,0.05955,69,723,0.04229,0.07681
1997,Lower Saxony,Direct migration background,(1b) General Elementary School,0.23248,53,91,0.14521,0.31975
1997,Lower Saxony,Direct migration background,(1c) Basic Vocational Qualification,0.16546,38,91,0.08868,0.24223
1997,North Rhine-Westphalia,No migration background,(0) No qualification (yet),0.01448,40,1681,0.00877,0.02020
1997,North Rhine-Westphalia,No migration background,(1b) General Elementary School,0.11390,206,1681,0.09871,0.12909
1997,North Rhine-Westphalia,No migration background,(1c) Basic Vocational Qualification,0.30948,618,1681,0.28737,0.33158
1997,North Rhine-Westphalia,No migration background,(2) Intermediate General/Vocational Qualification,0.17255,396,1681,0.15448,0.19062
1997,North Rhine-Westphalia,No migration background,(2c_gen) General Maturity Certificate,0.03483,74,1681,0.02606,0.04360
1997,North Rhine-Westphalia,No migration background,(2c_voc) Vocational Maturity Certificate,0.05676,117,1681,0.04570,0.06783
1997,North Rhine-Westphalia,No migration background,(3a) Lower Tertiary Education,0.04328,86,1681,0.03355,0.05301
1997,North Rhine-Westphalia,No migration background,(3b) Higher Tertiary Education,0.07097,144,1681,0.05869,0.08325
1997,North Rhine-Westphalia,Direct migration background,(1a) Inadequately completed,0.10810,119,565,0.08247,0.13372
1997,North Rhine-Westphalia,Direct migration background,(1b) General Elementary School,0.18237,158,565,0.15050,0.21424
1997,North Rhine-Westphalia,Direct migration background,(1c) Basic Vocational Qualification,0.27198,142,565,0.23526,0.30871
1997,North Rhine-Westphalia,Direct migration background,(2) Intermediate General/Vocational Qualification,0.10210,41,565,0.07711,0.12709
1997,North Rhine-Westphalia,Direct migration background,(2c_gen) General Maturity Certificate,0.04333,31,565,0.02653,0.06013
1997,North Rhine-Westphalia,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.06996,36,565,0.04891,0.09102
1997,North Rhine-Westphalia,Direct migration background,(3b) Higher Tertiary Education,0.08826,38,565,0.06485,0.11167
1997,North Rhine-Westphalia,Indirect migration background,(1b) General Elementary School,0.09274,39,74,0.02620,0.15928
1997,North Rhine-Westphalia,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.12650,35,74,0.05024,0.20275
1997,Hesse,No migration background,(1b) General Elementary School,0.14831,87,424,0.11444,0.18218
1997,Hesse,No migration background,(1c) Basic Vocational Qualification,0.29768,170,424,0.25411,0.34125
1997,Hesse,No migration background,(2) Intermediate General/Vocational Qualification,0.17199,119,424,0.13603,0.20795
1997,Hesse,No migration background,(3b) Higher Tertiary Education,0.07658,48,424,0.05124,0.10192
1997,Hesse,Direct migration background,(1a) Inadequately completed,0.12195,56,197,0.07613,0.16776
1997,Hesse,Direct migration background,(1b) General Elementary School,0.25942,71,197,0.19806,0.32079
1997,Hesse,Direct migration background,(1c) Basic Vocational Qualification,0.25662,70,197,0.19547,0.31776
1997,"Rhineland-Palatinate, Saarland",No migration background,(1b) General Elementary School,0.21272,124,432,0.17409,0.25136
1997,"Rhineland-Palatinate, Saarland",No migration background,(1c) Basic Vocational Qualification,0.34123,207,432,0.29647,0.38599
1997,"Rhineland-Palatinate, Saarland",No migration background,(2) Intermediate General/Vocational Qualification,0.16177,101,432,0.12700,0.19653
1997,"Rhineland-Palatinate, Saarland",Direct migration background,(1b) General Elementary School,0.21239,42,98,0.13099,0.29378
1997,"Rhineland-Palatinate, Saarland",Direct migration background,(1c) Basic Vocational Qualification,0.33463,56,98,0.24072,0.42853
1997,Baden-Wuerttemberg,No migration background,(1b) General Elementary School,0.13787,143,873,0.11498,0.16075
1997,Baden-Wuerttemberg,No migration background,(1c) Basic Vocational Qualification,0.30830,359,873,0.27765,0.33895
1997,Baden-Wuerttemberg,No migration background,(2) Intermediate General/Vocational Qualification,0.16980,225,873,0.14488,0.19472
1997,Baden-Wuerttemberg,No migration background,(2c_voc) Vocational Maturity Certificate,0.05152,54,873,0.03685,0.06619
1997,Baden-Wuerttemberg,No migration background,(3a) Lower Tertiary Education,0.03568,42,873,0.02336,0.04799
1997,Baden-Wuerttemberg,No migration background,(3b) Higher Tertiary Education,0.05217,50,873,0.03741,0.06693
1997,Baden-Wuerttemberg,Direct migration background,(1a) Inadequately completed,0.14403,145,510,0.11352,0.17453
1997,Baden-Wuerttemberg,Direct migration background,(1b) General Elementary School,0.25278,182,510,0.21502,0.29054
1997,Baden-Wuerttemberg,Direct migration background,(1c) Basic Vocational Qualification,0.26316,150,510,0.22491,0.30142
1997,Baden-Wuerttemberg,Direct migration background,(2c_gen) General Maturity Certificate,0.05971,33,510,0.03913,0.08030
1997,Baden-Wuerttemberg,Indirect migration background,(1b) General Elementary School,0.09578,35,66,0.02424,0.16732
1997,Baden-Wuerttemberg,Indirect migration background,(1c) Basic Vocational Qualification,0.05342,31,66,-0.00125,0.10809
1997,Bavaria,No migration background,(1b) General Elementary School,0.11105,159,1138,0.09279,0.12932
1997,Bavaria,No migration background,(1c) Basic Vocational Qualification,0.33414,460,1138,0.30673,0.36156
1997,Bavaria,No migration background,(2) Intermediate General/Vocational Qualification,0.18584,291,1138,0.16323,0.20845
1997,Bavaria,No migration background,(2c_gen) General Maturity Certificate,0.02177,33,1138,0.01329,0.03025
1997,Bavaria,No migration background,(2c_voc) Vocational Maturity Certificate,0.04450,52,1138,0.03251,0.05649
1997,Bavaria,No migration background,(3a) Lower Tertiary Education,0.04391,62,1138,0.03200,0.05582
1997,Bavaria,No migration background,(3b) Higher Tertiary Education,0.05171,81,1138,0.03884,0.06459
1997,Bavaria,Direct migration background,(1a) Inadequately completed,0.09187,50,235,0.05486,0.12888
1997,Bavaria,Direct migration background,(1b) General Elementary School,0.23416,101,235,0.17990,0.28842
1997,Bavaria,Direct migration background,(1c) Basic Vocational Qualification,0.22108,84,235,0.16791,0.27425
1997,Berlin,No migration background,(1c) Basic Vocational Qualification,0.19391,84,352,0.15254,0.23527
1997,Berlin,No migration background,(2) Intermediate General/Vocational Qualification,0.26040,139,352,0.21449,0.30631
1997,Berlin,No migration background,(3a) Lower Tertiary Education,0.12167,62,352,0.08747,0.15587
1997,Berlin,No migration background,(3b) Higher Tertiary Education,0.12785,67,352,0.09291,0.16278
1997,Brandenburg,No migration background,(1b) General Elementary School,0.05509,31,518,0.03542,0.07476
1997,Brandenburg,No migration background,(1c) Basic Vocational Qualification,0.22613,137,518,0.19007,0.26219
1997,Brandenburg,No migration background,(2) Intermediate General/Vocational Qualification,0.26383,204,518,0.22584,0.30182
1997,Brandenburg,No migration background,(3a) Lower Tertiary Education,0.14885,101,518,0.11817,0.17954
1997,Brandenburg,No migration background,(3b) Higher Tertiary Education,0.07374,45,518,0.05121,0.09627
1997,Mecklenburg-Western Pomerania,No migration background,(1c) Basic Vocational Qualification,0.22068,81,290,0.17286,0.26849
1997,Mecklenburg-Western Pomerania,No migration background,(2) Intermediate General/Vocational Qualification,0.31844,149,290,0.26473,0.37215
1997,Mecklenburg-Western Pomerania,No migration background,(3a) Lower Tertiary Education,0.12127,60,290,0.08363,0.15891
1997,Saxony,No migration background,(1b) General Elementary School,0.06362,67,950,0.04809,0.07915
1997,Saxony,No migration background,(1c) Basic Vocational Qualification,0.25390,269,950,0.22620,0.28159
1997,Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.27351,378,950,0.24515,0.30187
1997,Saxony,No migration background,(3a) Lower Tertiary Education,0.10524,134,950,0.08572,0.12477
1997,Saxony,No migration background,(3b) Higher Tertiary Education,0.07776,102,950,0.06072,0.09480
1997,Saxony-Anhalt,No migration background,(1b) General Elementary School,0.06980,45,566,0.04879,0.09082
1997,Saxony-Anhalt,No migration background,(1c) Basic Vocational Qualification,0.27937,169,566,0.24238,0.31637
1997,Saxony-Anhalt,No migration background,(2) Intermediate General/Vocational Qualification,0.28862,218,566,0.25125,0.32598
1997,Saxony-Anhalt,No migration background,(3a) Lower Tertiary Education,0.12630,102,566,0.09891,0.15369
1997,Saxony-Anhalt,No migration background,(3b) Higher Tertiary Education,0.03143,32,566,0.01704,0.04582
1997,Thuringa,No migration background,(1b) General Elementary School,0.05236,31,578,0.03418,0.07053
1997,Thuringa,No migration background,(1c) Basic Vocational Qualification,0.28311,186,578,0.24635,0.31987
1997,Thuringa,No migration background,(2) Intermediate General/Vocational Qualification,0.28843,246,578,0.25146,0.32539
1997,Thuringa,No migration background,(3a) Lower Tertiary Education,0.07198,71,578,0.05089,0.09306
1997,Thuringa,No migration background,(3b) Higher Tertiary Education,0.05330,44,578,0.03497,0.07163
1998,Schleswig-Holstein,No migration background,(1c) Basic Vocational Qualification,0.28451,99,187,0.21967,0.34935
1998,Schleswig-Holstein,No migration background,(2) Intermediate General/Vocational Qualification,0.22399,88,187,0.16407,0.28391
1998,Hamburg,No migration background,(1c) Basic Vocational Qualification,0.30544,41,41,0.16270,0.44818
1998,Lower Saxony,No migration background,(1b) General Elementary School,0.12178,128,871,0.10005,0.14351
1998,Lower Saxony,No migration background,(1c) Basic Vocational Qualification,0.27506,302,871,0.24539,0.30473
1998,Lower Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.21485,265,871,0.18755,0.24214
1998,Lower Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.04679,61,871,0.03276,0.06083
1998,Lower Saxony,No migration background,(3a) Lower Tertiary Education,0.03703,39,871,0.02448,0.04957
1998,Lower Saxony,No migration background,(3b) Higher Tertiary Education,0.05489,76,871,0.03976,0.07003
1998,Lower Saxony,Direct migration background,(1b) General Elementary School,0.25226,52,88,0.16100,0.34353
1998,Lower Saxony,Direct migration background,(1c) Basic Vocational Qualification,0.14921,36,88,0.07434,0.22408
1998,North Rhine-Westphalia,No migration background,(0) No qualification (yet),0.01216,37,1940,0.00728,0.01704
1998,North Rhine-Westphalia,No migration background,(1b) General Elementary School,0.11442,256,1940,0.10026,0.12859
1998,North Rhine-Westphalia,No migration background,(1c) Basic Vocational Qualification,0.30092,708,1940,0.28050,0.32133
1998,North Rhine-Westphalia,No migration background,(2) Intermediate General/Vocational Qualification,0.16695,452,1940,0.15035,0.18354
1998,North Rhine-Westphalia,No migration background,(2c_gen) General Maturity Certificate,0.03122,88,1940,0.02348,0.03897
1998,North Rhine-Westphalia,No migration background,(2c_voc) Vocational Maturity Certificate,0.05931,144,1940,0.04879,0.06982
1998,North Rhine-Westphalia,No migration background,(3a) Lower Tertiary Education,0.03981,97,1940,0.03110,0.04851
1998,North Rhine-Westphalia,No migration background,(3b) Higher Tertiary Education,0.06397,158,1940,0.05307,0.07486
1998,North Rhine-Westphalia,Direct migration background,(1a) Inadequately completed,0.11966,115,525,0.09187,0.14745
1998,North Rhine-Westphalia,Direct migration background,(1b) General Elementary School,0.18529,148,525,0.15202,0.21856
1998,North Rhine-Westphalia,Direct migration background,(1c) Basic Vocational Qualification,0.23854,140,525,0.20205,0.27503
1998,North Rhine-Westphalia,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08433,37,525,0.06054,0.10812
1998,North Rhine-Westphalia,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.07790,41,525,0.05495,0.10085
1998,North Rhine-Westphalia,Direct migration background,(3b) Higher Tertiary Education,0.08788,44,525,0.06364,0.11213
1998,North Rhine-Westphalia,Indirect migration background,(1b) General Elementary School,0.10007,41,75,0.03170,0.16845
1998,North Rhine-Westphalia,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11456,34,75,0.04199,0.18713
1998,Hesse,No migration background,(1b) General Elementary School,0.14902,103,551,0.11926,0.17878
1998,Hesse,No migration background,(1c) Basic Vocational Qualification,0.26649,192,551,0.22954,0.30344
1998,Hesse,No migration background,(2) Intermediate General/Vocational Qualification,0.15937,132,551,0.12878,0.18996
1998,Hesse,No migration background,(2c_voc) Vocational Maturity Certificate,0.05600,38,551,0.03678,0.07521
1998,Hesse,No migration background,(3a) Lower Tertiary Education,0.04149,32,551,0.02482,0.05815
1998,Hesse,No migration background,(3b) Higher Tertiary Education,0.07606,54,551,0.05390,0.09821
1998,Hesse,Direct migration background,(1a) Inadequately completed,0.13317,52,184,0.08394,0.18240
1998,Hesse,Direct migration background,(1b) General Elementary School,0.23730,68,184,0.17566,0.29894
1998,Hesse,Direct migration background,(1c) Basic Vocational Qualification,0.23550,64,184,0.17402,0.29698
1998,"Rhineland-Palatinate, Saarland",No migration background,(1b) General Elementary School,0.20122,141,539,0.16734,0.23510
1998,"Rhineland-Palatinate, Saarland",No migration background,(1c) Basic Vocational Qualification,0.33976,242,539,0.29974,0.37978
1998,"Rhineland-Palatinate, Saarland",No migration background,(2) Intermediate General/Vocational Qualification,0.17143,122,539,0.13959,0.20328
1998,"Rhineland-Palatinate, Saarland",No migration background,(3b) Higher Tertiary Education,0.04709,34,539,0.02919,0.06499
1998,"Rhineland-Palatinate, Saarland",Direct migration background,(1b) General Elementary School,0.20790,41,98,0.12714,0.28866
1998,"Rhineland-Palatinate, Saarland",Direct migration background,(1c) Basic Vocational Qualification,0.32220,57,98,0.22920,0.41520
1998,Baden-Wuerttemberg,No migration background,(1b) General Elementary School,0.13725,166,996,0.11587,0.15863
1998,Baden-Wuerttemberg,No migration background,(1c) Basic Vocational Qualification,0.27872,377,996,0.25086,0.30658
1998,Baden-Wuerttemberg,No migration background,(2) Intermediate General/Vocational Qualification,0.17047,241,996,0.14711,0.19384
1998,Baden-Wuerttemberg,No migration background,(2c_gen) General Maturity Certificate,0.03068,37,996,0.01996,0.04139
1998,Baden-Wuerttemberg,No migration background,(2c_voc) Vocational Maturity Certificate,0.04877,58,996,0.03539,0.06216
1998,Baden-Wuerttemberg,No migration background,(3a) Lower Tertiary Education,0.03727,47,996,0.02550,0.04904
1998,Baden-Wuerttemberg,No migration background,(3b) Higher Tertiary Education,0.05927,70,996,0.04460,0.07394
1998,Baden-Wuerttemberg,Direct migration background,(1a) Inadequately completed,0.12903,123,444,0.09781,0.16025
1998,Baden-Wuerttemberg,Direct migration background,(1b) General Elementary School,0.26297,180,444,0.22197,0.30397
1998,Baden-Wuerttemberg,Direct migration background,(1c) Basic Vocational Qualification,0.26038,141,444,0.21951,0.30124
1998,Baden-Wuerttemberg,Indirect migration background,(1b) General Elementary School,0.11055,41,74,0.03862,0.18249
1998,Baden-Wuerttemberg,Indirect migration background,(1c) Basic Vocational Qualification,0.06418,33,74,0.00796,0.12040
1998,Bavaria,No migration background,(1b) General Elementary School,0.11564,207,1326,0.09842,0.13286
1998,Bavaria,No migration background,(1c) Basic Vocational Qualification,0.30343,521,1326,0.27868,0.32819
1998,Bavaria,No migration background,(2) Intermediate General/Vocational Qualification,0.18258,331,1326,0.16177,0.20338
1998,Bavaria,No migration background,(2c_gen) General Maturity Certificate,0.02591,40,1326,0.01735,0.03446
1998,Bavaria,No migration background,(2c_voc) Vocational Maturity Certificate,0.03954,59,1326,0.02904,0.05003
1998,Bavaria,No migration background,(3a) Lower Tertiary Education,0.04740,78,1326,0.03596,0.05884
1998,Bavaria,No migration background,(3b) Higher Tertiary Education,0.05171,90,1326,0.03979,0.06363
1998,Bavaria,Direct migration background,(1a) Inadequately completed,0.09761,49,253,0.06097,0.13425
1998,Bavaria,Direct migration background,(1b) General Elementary School,0.20595,91,253,0.15602,0.25588
1998,Bavaria,Direct migration background,(1c) Basic Vocational Qualification,0.20425,82,253,0.15448,0.25403
1998,Bavaria,Direct migration background,(2) Intermediate General/Vocational Qualification,0.10832,31,253,0.06995,0.14670
1998,Berlin,No migration background,(1c) Basic Vocational Qualification,0.17456,81,377,0.13619,0.21293
1998,Berlin,No migration background,(2) Intermediate General/Vocational Qualification,0.25638,145,377,0.21225,0.30052
1998,Berlin,No migration background,(3a) Lower Tertiary Education,0.12751,68,377,0.09380,0.16123
1998,Berlin,No migration background,(3b) Higher Tertiary Education,0.15512,83,377,0.11853,0.19172
1998,Brandenburg,No migration background,(1b) General Elementary School,0.05374,34,533,0.03458,0.07290
1998,Brandenburg,No migration background,(1c) Basic Vocational Qualification,0.21590,140,533,0.18094,0.25087
1998,Brandenburg,No migration background,(2) Intermediate General/Vocational Qualification,0.27794,211,533,0.23987,0.31601
1998,Brandenburg,No migration background,(3a) Lower Tertiary Education,0.14509,102,533,0.11516,0.17502
1998,Brandenburg,No migration background,(3b) Higher Tertiary Education,0.06864,46,533,0.04715,0.09013
1998,Mecklenburg-Western Pomerania,No migration background,(1c) Basic Vocational Qualification,0.21245,83,308,0.16670,0.25821
1998,Mecklenburg-Western Pomerania,No migration background,(2) Intermediate General/Vocational Qualification,0.31550,159,308,0.26352,0.36749
1998,Mecklenburg-Western Pomerania,No migration background,(3a) Lower Tertiary Education,0.12748,66,308,0.09018,0.16479
1998,Saxony,No migration background,(1b) General Elementary School,0.05863,70,1017,0.04418,0.07307
1998,Saxony,No migration background,(1c) Basic Vocational Qualification,0.24169,281,1017,0.21537,0.26802
1998,Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.28307,426,1017,0.25537,0.31077
1998,Saxony,No migration background,(3a) Lower Tertiary Education,0.10350,141,1017,0.08477,0.12223
1998,Saxony,No migration background,(3b) Higher Tertiary Education,0.06930,99,1017,0.05369,0.08492
1998,Saxony-Anhalt,No migration background,(1b) General Elementary School,0.07541,52,587,0.05403,0.09679
1998,Saxony-Anhalt,No migration background,(1c) Basic Vocational Qualification,0.26590,171,587,0.23013,0.30167
1998,Saxony-Anhalt,No migration background,(2) Intermediate General/Vocational Qualification,0.28531,221,587,0.24875,0.32188
1998,Saxony-Anhalt,No migration background,(3a) Lower Tertiary Education,0.13037,105,587,0.10311,0.15763
1998,Saxony-Anhalt,No migration background,(3b) Higher Tertiary Education,0.03728,38,587,0.02194,0.05262
1998,Thuringa,No migration background,(1c) Basic Vocational Qualification,0.27517,201,604,0.23952,0.31081
1998,Thuringa,No migration background,(2) Intermediate General/Vocational Qualification,0.30119,276,604,0.26457,0.33781
1998,Thuringa,No migration background,(3a) Lower Tertiary Education,0.07664,80,604,0.05541,0.09787
1998,Thuringa,No migration background,(3b) Higher Tertiary Education,0.04923,47,604,0.03196,0.06650
1999,Schleswig-Holstein,No migration background,(1c) Basic Vocational Qualification,0.32131,104,189,0.25455,0.38806
1999,Schleswig-Holstein,No migration background,(2) Intermediate General/Vocational Qualification,0.22904,85,189,0.16897,0.28911
1999,Hamburg,No migration background,(1c) Basic Vocational Qualification,0.32635,38,38,0.17527,0.47744
1999,Lower Saxony,No migration background,(1b) General Elementary School,0.12188,130,882,0.10028,0.14348
1999,Lower Saxony,No migration background,(1c) Basic Vocational Qualification,0.28769,305,882,0.25780,0.31758
1999,Lower Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.23087,272,882,0.20305,0.25870
1999,Lower Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.05057,60,882,0.03610,0.06503
1999,Lower Saxony,No migration background,(3a) Lower Tertiary Education,0.03745,40,882,0.02491,0.04999
1999,Lower Saxony,No migration background,(3b) Higher Tertiary Education,0.05839,75,882,0.04290,0.07387
1999,Lower Saxony,Direct migration background,(1b) General Elementary School,0.24238,49,86,0.15128,0.33348
1999,Lower Saxony,Direct migration background,(1c) Basic Vocational Qualification,0.17610,37,86,0.09512,0.25707
1999,North Rhine-Westphalia,No migration background,(0) No qualification (yet),0.01869,49,1912,0.01262,0.02476
1999,North Rhine-Westphalia,No migration background,(1b) General Elementary School,0.11368,245,1912,0.09945,0.12791
1999,North Rhine-Westphalia,No migration background,(1c) Basic Vocational Qualification,0.31504,688,1912,0.29422,0.33587
1999,North Rhine-Westphalia,No migration background,(2) Intermediate General/Vocational Qualification,0.17257,448,1912,0.15563,0.18951
1999,North Rhine-Westphalia,No migration background,(2c_gen) General Maturity Certificate,0.03112,83,1912,0.02334,0.03891
1999,North Rhine-Westphalia,No migration background,(2c_voc) Vocational Maturity Certificate,0.06172,146,1912,0.05093,0.07251
1999,North Rhine-Westphalia,No migration background,(3a) Lower Tertiary Education,0.03765,93,1912,0.02912,0.04618
1999,North Rhine-Westphalia,No migration background,(3b) Higher Tertiary Education,0.06969,160,1912,0.05828,0.08111
1999,North Rhine-Westphalia,Direct migration background,(1a) Inadequately completed,0.13402,110,492,0.10388,0.16415
1999,North Rhine-Westphalia,Direct migration background,(1b) General Elementary School,0.18722,132,492,0.15272,0.22173
1999,North Rhine-Westphalia,Direct migration background,(1c) Basic Vocational Qualification,0.24799,133,492,0.20979,0.28619
1999,North Rhine-Westphalia,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07168,35,492,0.04886,0.09450
1999,North Rhine-Westphalia,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.07886,39,492,0.05502,0.10270
1999,North Rhine-Westphalia,Direct migration background,(3b) Higher Tertiary Education,0.09337,43,492,0.06763,0.11910
1999,North Rhine-Westphalia,Indirect migration background,(1b) General Elementary School,0.09901,37,70,0.02854,0.16949
1999,North Rhine-Westphalia,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.11118,33,70,0.03701,0.18536
1999,Hesse,No migration background,(1b) General Elementary School,0.14871,101,558,0.11916,0.17826
1999,Hesse,No migration background,(1c) Basic Vocational Qualification,0.27029,189,558,0.23341,0.30717
1999,Hesse,No migration background,(2) Intermediate General/Vocational Qualification,0.15736,137,558,0.12711,0.18760
1999,Hesse,No migration background,(2c_voc) Vocational Maturity Certificate,0.06534,40,558,0.04481,0.08586
1999,Hesse,No migration background,(3a) Lower Tertiary Education,0.04150,31,558,0.02494,0.05806
1999,Hesse,No migration background,(3b) Higher Tertiary Education,0.09430,60,558,0.07003,0.11858
1999,Hesse,Direct migration background,(1a) Inadequately completed,0.15375,49,163,0.09820,0.20929
1999,Hesse,Direct migration background,(1b) General Elementary School,0.22944,54,163,0.16469,0.29419
1999,Hesse,Direct migration background,(1c) Basic Vocational Qualification,0.26358,60,163,0.19573,0.33142
1999,"Rhineland-Palatinate, Saarland",No migration background,(1b) General Elementary School,0.19871,134,528,0.16464,0.23277
1999,"Rhineland-Palatinate, Saarland",No migration background,(1c) Basic Vocational Qualification,0.34933,240,528,0.30862,0.39003
1999,"Rhineland-Palatinate, Saarland",No migration background,(2) Intermediate General/Vocational Qualification,0.17454,120,528,0.14213,0.20694
1999,"Rhineland-Palatinate, Saarland",No migration background,(3b) Higher Tertiary Education,0.04376,34,528,0.02630,0.06123
1999,"Rhineland-Palatinate, Saarland",Direct migration background,(1b) General Elementary School,0.20656,36,90,0.12245,0.29067
1999,"Rhineland-Palatinate, Saarland",Direct migration background,(1c) Basic Vocational Qualification,0.36324,54,90,0.26333,0.46316
1999,Baden-Wuerttemberg,No migration background,(1b) General Elementary School,0.13864,156,941,0.11655,0.16074
1999,Baden-Wuerttemberg,No migration background,(1c) Basic Vocational Qualification,0.29742,369,941,0.26819,0.32664
1999,Baden-Wuerttemberg,No migration background,(2) Intermediate General/Vocational Qualification,0.17608,239,941,0.15173,0.20043
1999,Baden-Wuerttemberg,No migration background,(2c_voc) Vocational Maturity Certificate,0.04822,54,941,0.03453,0.06192
1999,Baden-Wuerttemberg,No migration background,(3a) Lower Tertiary Education,0.04276,49,941,0.02982,0.05569
1999,Baden-Wuerttemberg,No migration background,(3b) Higher Tertiary Education,0.06015,74,941,0.04495,0.07535
1999,Baden-Wuerttemberg,Direct migration background,(1a) Inadequately completed,0.14017,123,427,0.10720,0.17314
1999,Baden-Wuerttemberg,Direct migration background,(1b) General Elementary School,0.26580,173,427,0.22385,0.30775
1999,Baden-Wuerttemberg,Direct migration background,(1c) Basic Vocational Qualification,0.25302,131,427,0.21174,0.29431
1999,Baden-Wuerttemberg,Indirect migration background,(1b) General Elementary School,0.10361,46,82,0.03724,0.16998
1999,Baden-Wuerttemberg,Indirect migration background,(1c) Basic Vocational Qualification,0.07321,36,82,0.01648,0.12993
1999,Bavaria,No migration background,(1b) General Elementary School,0.11824,196,1329,0.10087,0.13561
1999,Bavaria,No migration background,(1c) Basic Vocational Qualification,0.32806,527,1329,0.30280,0.35331
1999,Bavaria,No migration background,(2) Intermediate General/Vocational Qualification,0.19348,334,1329,0.17224,0.21473
1999,Bavaria,No migration background,(2c_gen) General Maturity Certificate,0.02585,38,1329,0.01731,0.03438
1999,Bavaria,No migration background,(2c_voc) Vocational Maturity Certificate,0.03717,58,1329,0.02700,0.04735
1999,Bavaria,No migration background,(3a) Lower Tertiary Education,0.05194,80,1329,0.04001,0.06388
1999,Bavaria,No migration background,(3b) Higher Tertiary Education,0.05305,96,1329,0.04099,0.06510
1999,Bavaria,Direct migration background,(1a) Inadequately completed,0.08711,41,211,0.04897,0.12525
1999,Bavaria,Direct migration background,(1b) General Elementary School,0.21911,89,211,0.16316,0.27505
1999,Bavaria,Direct migration background,(1c) Basic Vocational Qualification,0.22800,81,211,0.17125,0.28474
1999,Berlin,No migration background,(1c) Basic Vocational Qualification,0.17409,80,365,0.13513,0.21304
1999,Berlin,No migration background,(2) Intermediate General/Vocational Qualification,0.26017,141,365,0.21510,0.30524
1999,Berlin,No migration background,(3a) Lower Tertiary Education,0.11703,64,365,0.08400,0.15005
1999,Berlin,No migration background,(3b) Higher Tertiary Education,0.15107,80,365,0.11428,0.18786
1999,Brandenburg,No migration background,(1b) General Elementary School,0.05386,36,523,0.03449,0.07322
1999,Brandenburg,No migration background,(1c) Basic Vocational Qualification,0.21415,131,523,0.17896,0.24935
1999,Brandenburg,No migration background,(2) Intermediate General/Vocational Qualification,0.29640,213,523,0.25723,0.33558
1999,Brandenburg,No migration background,(3a) Lower Tertiary Education,0.14530,99,523,0.11507,0.17553
1999,Brandenburg,No migration background,(3b) Higher Tertiary Education,0.06432,44,523,0.04327,0.08536
1999,Mecklenburg-Western Pomerania,No migration background,(1c) Basic Vocational Qualification,0.23354,82,305,0.18598,0.28110
1999,Mecklenburg-Western Pomerania,No migration background,(2) Intermediate General/Vocational Qualification,0.31748,157,305,0.26515,0.36981
1999,Mecklenburg-Western Pomerania,No migration background,(3a) Lower Tertiary Education,0.12667,66,305,0.08928,0.16406
1999,Saxony,No migration background,(0) No qualification (yet),0.01825,31,1063,0.01020,0.02630
1999,Saxony,No migration background,(1b) General Elementary School,0.06082,66,1063,0.04644,0.07519
1999,Saxony,No migration background,(1c) Basic Vocational Qualification,0.23751,268,1063,0.21191,0.26310
1999,Saxony,No migration background,(2) Intermediate General/Vocational Qualification,0.30038,428,1063,0.27281,0.32795
1999,Saxony,No migration background,(2c_voc) Vocational Maturity Certificate,0.02204,33,1063,0.01321,0.03087
1999,Saxony,No migration background,(3a) Lower Tertiary Education,0.10103,138,1063,0.08290,0.11915
1999,Saxony,No migration background,(3b) Higher Tertiary Education,0.07239,99,1063,0.05680,0.08798
1999,Saxony-Anhalt,No migration background,(1b) General Elementary School,0.06952,47,589,0.04896,0.09008
1999,Saxony-Anhalt,No migration background,(1c) Basic Vocational Qualification,0.27289,171,589,0.23689,0.30890
