year,quintil_oecd,sex,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,4th Quintile,male,(1b) General Elementary School,0.05943,92,1325,0.04669,0.07217
1996,4th Quintile,male,(1c) Basic Vocational Qualification,0.43451,521,1325,0.40780,0.46121
1996,4th Quintile,male,(2) Intermediate General/Vocational Qualification,0.21135,312,1325,0.18936,0.23334
1996,4th Quintile,male,(2c_gen) General Maturity Certificate,0.02955,52,1325,0.02043,0.03867
1996,4th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.06090,74,1325,0.04802,0.07378
1996,4th Quintile,male,(3a) Lower Tertiary Education,0.07504,96,1325,0.06085,0.08923
1996,4th Quintile,male,(3b) Higher Tertiary Education,0.10157,138,1325,0.08529,0.11784
1996,4th Quintile,female,(0) No qualification (yet),0.02333,33,1301,0.01513,0.03154
1996,4th Quintile,female,(1a) Inadequately completed,0.01032,33,1301,0.00483,0.01582
1996,4th Quintile,female,(1b) General Elementary School,0.18082,218,1301,0.15990,0.20174
1996,4th Quintile,female,(1c) Basic Vocational Qualification,0.32472,359,1301,0.29926,0.35017
1996,4th Quintile,female,(2) Intermediate General/Vocational Qualification,0.25470,357,1301,0.23102,0.27838
1996,4th Quintile,female,(2c_gen) General Maturity Certificate,0.02555,36,1301,0.01697,0.03412
1996,4th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.05502,71,1301,0.04262,0.06741
1996,4th Quintile,female,(3a) Lower Tertiary Education,0.05897,114,1301,0.04616,0.07177
1996,4th Quintile,female,(3b) Higher Tertiary Education,0.06658,80,1301,0.05302,0.08013
1996,5th Quintile,male,(1b) General Elementary School,0.03662,51,1205,0.02601,0.04723
1996,5th Quintile,male,(1c) Basic Vocational Qualification,0.30390,365,1205,0.27792,0.32988
1996,5th Quintile,male,(2) Intermediate General/Vocational Qualification,0.21125,255,1205,0.18820,0.23431
1996,5th Quintile,male,(2c_gen) General Maturity Certificate,0.03749,46,1205,0.02676,0.04821
1996,5th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.05056,69,1205,0.03819,0.06294
1996,5th Quintile,male,(3a) Lower Tertiary Education,0.13561,168,1205,0.11627,0.15495
1996,5th Quintile,male,(3b) Higher Tertiary Education,0.20155,251,1205,0.17889,0.22421
1996,5th Quintile,female,(1b) General Elementary School,0.09073,109,1099,0.07374,0.10772
1996,5th Quintile,female,(1c) Basic Vocational Qualification,0.25994,284,1099,0.23400,0.28588
1996,5th Quintile,female,(2) Intermediate General/Vocational Qualification,0.32488,354,1099,0.29718,0.35258
1996,5th Quintile,female,(2c_gen) General Maturity Certificate,0.02730,34,1099,0.01766,0.03694
1996,5th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.06787,68,1099,0.05299,0.08274
1996,5th Quintile,female,(3a) Lower Tertiary Education,0.07256,103,1099,0.05722,0.08791
1996,5th Quintile,female,(3b) Higher Tertiary Education,0.13002,147,1099,0.11012,0.14991
1997,1st Quintile,male,(0) No qualification (yet),0.02469,32,950,0.01482,0.03457
1997,1st Quintile,male,(1a) Inadequately completed,0.05020,76,950,0.03631,0.06409
1997,1st Quintile,male,(1b) General Elementary School,0.20098,223,950,0.17548,0.22648
1997,1st Quintile,male,(1c) Basic Vocational Qualification,0.40607,345,950,0.37482,0.43731
1997,1st Quintile,male,(2) Intermediate General/Vocational Qualification,0.14641,177,950,0.12392,0.16890
1997,1st Quintile,male,(2c_gen) General Maturity Certificate,0.03810,45,950,0.02592,0.05028
1997,1st Quintile,male,(2c_voc) Vocational Maturity Certificate,0.06537,52,950,0.04965,0.08110
1997,1st Quintile,female,(0) No qualification (yet),0.01811,37,1267,0.01077,0.02546
1997,1st Quintile,female,(1a) Inadequately completed,0.04854,117,1267,0.03670,0.06038
1997,1st Quintile,female,(1b) General Elementary School,0.33859,392,1267,0.31252,0.36465
1997,1st Quintile,female,(1c) Basic Vocational Qualification,0.28684,313,1267,0.26193,0.31176
1997,1st Quintile,female,(2) Intermediate General/Vocational Qualification,0.18896,281,1267,0.16739,0.21052
1997,1st Quintile,female,(2c_gen) General Maturity Certificate,0.03349,52,1267,0.02358,0.04340
1997,1st Quintile,female,(2c_voc) Vocational Maturity Certificate,0.03006,38,1267,0.02066,0.03947
1997,1st Quintile,female,(3a) Lower Tertiary Education,0.02849,37,1267,0.01933,0.03765
1997,2nd Quintile,male,(0) No qualification (yet),0.02967,47,1244,0.02024,0.03911
1997,2nd Quintile,male,(1a) Inadequately completed,0.03509,63,1244,0.02486,0.04532
1997,2nd Quintile,male,(1b) General Elementary School,0.12418,177,1244,0.10585,0.14251
1997,2nd Quintile,male,(1c) Basic Vocational Qualification,0.43486,457,1244,0.40730,0.46242
1997,2nd Quintile,male,(2) Intermediate General/Vocational Qualification,0.21636,312,1244,0.19346,0.23925
1997,2nd Quintile,male,(2c_gen) General Maturity Certificate,0.03124,36,1244,0.02157,0.04092
1997,2nd Quintile,male,(2c_voc) Vocational Maturity Certificate,0.05153,50,1244,0.03924,0.06382
1997,2nd Quintile,male,(3a) Lower Tertiary Education,0.04719,60,1244,0.03540,0.05897
1997,2nd Quintile,male,(3b) Higher Tertiary Education,0.02989,42,1244,0.02042,0.03935
1997,2nd Quintile,female,(1a) Inadequately completed,0.03192,94,1377,0.02263,0.04121
1997,2nd Quintile,female,(1b) General Elementary School,0.25045,288,1377,0.22756,0.27334
1997,2nd Quintile,female,(1c) Basic Vocational Qualification,0.33953,405,1377,0.31451,0.36455
1997,2nd Quintile,female,(2) Intermediate General/Vocational Qualification,0.24120,374,1377,0.21860,0.26380
1997,2nd Quintile,female,(2c_gen) General Maturity Certificate,0.02038,40,1377,0.01291,0.02784
1997,2nd Quintile,female,(2c_voc) Vocational Maturity Certificate,0.03431,48,1377,0.02469,0.04393
1997,2nd Quintile,female,(3a) Lower Tertiary Education,0.04656,91,1377,0.03543,0.05770
1997,2nd Quintile,female,(3b) Higher Tertiary Education,0.02169,37,1377,0.01399,0.02939
1997,3rd Quintile,male,(0) No qualification (yet),0.02136,36,1243,0.01332,0.02940
1997,3rd Quintile,male,(1a) Inadequately completed,0.01181,35,1243,0.00580,0.01782
1997,3rd Quintile,male,(1b) General Elementary School,0.07826,116,1243,0.06333,0.09320
1997,3rd Quintile,male,(1c) Basic Vocational Qualification,0.45390,486,1243,0.42621,0.48159
1997,3rd Quintile,male,(2) Intermediate General/Vocational Qualification,0.23073,318,1243,0.20730,0.25417
1997,3rd Quintile,male,(2c_gen) General Maturity Certificate,0.04120,46,1243,0.03015,0.05226
1997,3rd Quintile,male,(2c_voc) Vocational Maturity Certificate,0.05151,51,1243,0.03921,0.06380
1997,3rd Quintile,male,(3a) Lower Tertiary Education,0.05653,77,1243,0.04368,0.06937
1997,3rd Quintile,male,(3b) Higher Tertiary Education,0.05470,78,1243,0.04205,0.06735
1997,3rd Quintile,female,(0) No qualification (yet),0.02268,38,1309,0.01461,0.03075
1997,3rd Quintile,female,(1a) Inadequately completed,0.01271,39,1309,0.00664,0.01878
1997,3rd Quintile,female,(1b) General Elementary School,0.21258,237,1309,0.19041,0.23475
1997,3rd Quintile,female,(1c) Basic Vocational Qualification,0.32475,390,1309,0.29937,0.35013
1997,3rd Quintile,female,(2) Intermediate General/Vocational Qualification,0.25548,359,1309,0.23184,0.27911
1997,3rd Quintile,female,(2c_gen) General Maturity Certificate,0.02911,43,1309,0.02000,0.03822
1997,3rd Quintile,female,(2c_voc) Vocational Maturity Certificate,0.05949,54,1309,0.04667,0.07231
1997,3rd Quintile,female,(3a) Lower Tertiary Education,0.03934,86,1309,0.02880,0.04987
1997,3rd Quintile,female,(3b) Higher Tertiary Education,0.04387,63,1309,0.03277,0.05497
1997,4th Quintile,male,(1a) Inadequately completed,0.01375,37,1309,0.00744,0.02005
1997,4th Quintile,male,(1b) General Elementary School,0.05942,89,1309,0.04661,0.07223
1997,4th Quintile,male,(1c) Basic Vocational Qualification,0.43067,514,1309,0.40383,0.45750
1997,4th Quintile,male,(2) Intermediate General/Vocational Qualification,0.21824,309,1309,0.19586,0.24063
1997,4th Quintile,male,(2c_gen) General Maturity Certificate,0.03286,47,1309,0.02320,0.04252
1997,4th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.05842,73,1309,0.04571,0.07113
1997,4th Quintile,male,(3a) Lower Tertiary Education,0.07934,106,1309,0.06469,0.09399
1997,4th Quintile,male,(3b) Higher Tertiary Education,0.09929,134,1309,0.08308,0.11549
1997,4th Quintile,female,(1b) General Elementary School,0.17193,196,1225,0.15079,0.19307
1997,4th Quintile,female,(1c) Basic Vocational Qualification,0.32153,357,1225,0.29536,0.34769
1997,4th Quintile,female,(2) Intermediate General/Vocational Qualification,0.25569,346,1225,0.23125,0.28013
1997,4th Quintile,female,(2c_gen) General Maturity Certificate,0.03054,45,1225,0.02090,0.04018
1997,4th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.06021,81,1225,0.04688,0.07353
1997,4th Quintile,female,(3a) Lower Tertiary Education,0.07418,127,1225,0.05949,0.08886
1997,4th Quintile,female,(3b) Higher Tertiary Education,0.05400,73,1225,0.04134,0.06666
1997,5th Quintile,male,(1b) General Elementary School,0.03202,54,1200,0.02205,0.04198
1997,5th Quintile,male,(1c) Basic Vocational Qualification,0.29301,355,1200,0.26725,0.31877
1997,5th Quintile,male,(2) Intermediate General/Vocational Qualification,0.21496,251,1200,0.19171,0.23821
1997,5th Quintile,male,(2c_gen) General Maturity Certificate,0.03604,44,1200,0.02549,0.04659
1997,5th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.06062,76,1200,0.04711,0.07413
1997,5th Quintile,male,(3a) Lower Tertiary Education,0.13604,166,1200,0.11663,0.15544
1997,5th Quintile,male,(3b) Higher Tertiary Education,0.20539,254,1200,0.18252,0.22826
1997,5th Quintile,female,(1b) General Elementary School,0.09492,108,1086,0.07748,0.11236
1997,5th Quintile,female,(1c) Basic Vocational Qualification,0.25880,271,1086,0.23274,0.28486
1997,5th Quintile,female,(2) Intermediate General/Vocational Qualification,0.31789,352,1086,0.29018,0.34560
1997,5th Quintile,female,(2c_gen) General Maturity Certificate,0.02479,32,1086,0.01554,0.03404
1997,5th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.06418,66,1086,0.04960,0.07877
1997,5th Quintile,female,(3a) Lower Tertiary Education,0.06766,101,1086,0.05271,0.08260
1997,5th Quintile,female,(3b) Higher Tertiary Education,0.14389,156,1086,0.12300,0.16477
1998,1st Quintile,male,(0) No qualification (yet),0.03008,41,949,0.01921,0.04096
1998,1st Quintile,male,(1a) Inadequately completed,0.05650,79,949,0.04181,0.07120
1998,1st Quintile,male,(1b) General Elementary School,0.18261,208,949,0.15802,0.20720
1998,1st Quintile,male,(1c) Basic Vocational Qualification,0.40872,353,949,0.37743,0.44002
1998,1st Quintile,male,(2) Intermediate General/Vocational Qualification,0.15666,172,949,0.13352,0.17980
1998,1st Quintile,male,(2c_gen) General Maturity Certificate,0.04696,45,949,0.03349,0.06042
1998,1st Quintile,male,(2c_voc) Vocational Maturity Certificate,0.06312,51,949,0.04764,0.07860
1998,1st Quintile,female,(1a) Inadequately completed,0.05447,108,1187,0.04155,0.06739
1998,1st Quintile,female,(1b) General Elementary School,0.31499,351,1187,0.28856,0.34143
1998,1st Quintile,female,(1c) Basic Vocational Qualification,0.26740,303,1187,0.24221,0.29259
1998,1st Quintile,female,(2) Intermediate General/Vocational Qualification,0.21124,288,1187,0.18801,0.23447
1998,1st Quintile,female,(2c_gen) General Maturity Certificate,0.04942,59,1187,0.03708,0.06176
1998,1st Quintile,female,(2c_voc) Vocational Maturity Certificate,0.03832,44,1187,0.02739,0.04925
1998,1st Quintile,female,(3a) Lower Tertiary Education,0.02340,34,1187,0.01479,0.03200
1998,2nd Quintile,male,(0) No qualification (yet),0.02585,34,1142,0.01664,0.03506
1998,2nd Quintile,male,(1a) Inadequately completed,0.02857,46,1142,0.01890,0.03823
1998,2nd Quintile,male,(1b) General Elementary School,0.12495,162,1142,0.10576,0.14413
1998,2nd Quintile,male,(1c) Basic Vocational Qualification,0.42163,432,1142,0.39298,0.45029
1998,2nd Quintile,male,(2) Intermediate General/Vocational Qualification,0.22862,294,1142,0.20426,0.25299
1998,2nd Quintile,male,(2c_gen) General Maturity Certificate,0.03165,38,1142,0.02149,0.04180
1998,2nd Quintile,male,(2c_voc) Vocational Maturity Certificate,0.04320,44,1142,0.03140,0.05499
1998,2nd Quintile,male,(3a) Lower Tertiary Education,0.04698,49,1142,0.03470,0.05926
1998,2nd Quintile,male,(3b) Higher Tertiary Education,0.04856,43,1142,0.03609,0.06103
1998,2nd Quintile,female,(0) No qualification (yet),0.02188,40,1285,0.01388,0.02988
1998,2nd Quintile,female,(1a) Inadequately completed,0.03297,74,1285,0.02320,0.04274
1998,2nd Quintile,female,(1b) General Elementary School,0.25453,282,1285,0.23071,0.27836
1998,2nd Quintile,female,(1c) Basic Vocational Qualification,0.32673,369,1285,0.30108,0.35239
1998,2nd Quintile,female,(2) Intermediate General/Vocational Qualification,0.24282,330,1285,0.21937,0.26628
1998,2nd Quintile,female,(2c_gen) General Maturity Certificate,0.02216,40,1285,0.01411,0.03022
1998,2nd Quintile,female,(2c_voc) Vocational Maturity Certificate,0.02438,39,1285,0.01595,0.03282
1998,2nd Quintile,female,(3a) Lower Tertiary Education,0.03981,73,1285,0.02912,0.05051
1998,2nd Quintile,female,(3b) Higher Tertiary Education,0.03470,38,1285,0.02469,0.04471
1998,3rd Quintile,male,(0) No qualification (yet),0.01983,35,1184,0.01188,0.02777
1998,3rd Quintile,male,(1b) General Elementary School,0.09432,128,1184,0.07767,0.11098
1998,3rd Quintile,male,(1c) Basic Vocational Qualification,0.45771,474,1184,0.42932,0.48610
1998,3rd Quintile,male,(2) Intermediate General/Vocational Qualification,0.24061,321,1184,0.21625,0.26496
1998,3rd Quintile,male,(2c_gen) General Maturity Certificate,0.02118,31,1184,0.01297,0.02938
1998,3rd Quintile,male,(2c_voc) Vocational Maturity Certificate,0.03716,43,1184,0.02638,0.04794
1998,3rd Quintile,male,(3a) Lower Tertiary Education,0.07241,94,1184,0.05765,0.08718
1998,3rd Quintile,male,(3b) Higher Tertiary Education,0.04159,58,1184,0.03022,0.05297
1998,3rd Quintile,female,(0) No qualification (yet),0.02452,38,1310,0.01614,0.03290
1998,3rd Quintile,female,(1a) Inadequately completed,0.01629,44,1310,0.00943,0.02315
1998,3rd Quintile,female,(1b) General Elementary School,0.22150,232,1310,0.19900,0.24400
1998,3rd Quintile,female,(1c) Basic Vocational Qualification,0.33699,379,1310,0.31139,0.36260
1998,3rd Quintile,female,(2) Intermediate General/Vocational Qualification,0.24227,365,1310,0.21906,0.26548
1998,3rd Quintile,female,(2c_gen) General Maturity Certificate,0.02320,32,1310,0.01504,0.03135
1998,3rd Quintile,female,(2c_voc) Vocational Maturity Certificate,0.04767,64,1310,0.03613,0.05921
1998,3rd Quintile,female,(3a) Lower Tertiary Education,0.05032,96,1310,0.03848,0.06216
1998,3rd Quintile,female,(3b) Higher Tertiary Education,0.03723,60,1310,0.02697,0.04749
1998,4th Quintile,male,(1a) Inadequately completed,0.01719,39,1262,0.01002,0.02436
1998,4th Quintile,male,(1b) General Elementary School,0.06327,90,1262,0.04984,0.07671
1998,4th Quintile,male,(1c) Basic Vocational Qualification,0.38458,458,1262,0.35773,0.41143
1998,4th Quintile,male,(2) Intermediate General/Vocational Qualification,0.22328,305,1262,0.20029,0.24626
1998,4th Quintile,male,(2c_gen) General Maturity Certificate,0.03948,43,1262,0.02873,0.05023
1998,4th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.07831,85,1262,0.06348,0.09314
1998,4th Quintile,male,(3a) Lower Tertiary Education,0.07858,104,1262,0.06373,0.09343
1998,4th Quintile,male,(3b) Higher Tertiary Education,0.09969,138,1262,0.08315,0.11623
1998,4th Quintile,female,(1b) General Elementary School,0.16767,187,1199,0.14652,0.18882
1998,4th Quintile,female,(1c) Basic Vocational Qualification,0.31885,354,1199,0.29246,0.34524
1998,4th Quintile,female,(2) Intermediate General/Vocational Qualification,0.25624,357,1199,0.23152,0.28096
1998,4th Quintile,female,(2c_gen) General Maturity Certificate,0.03142,40,1199,0.02154,0.04130
1998,4th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.06891,78,1199,0.05456,0.08325
1998,4th Quintile,female,(3a) Lower Tertiary Education,0.07553,114,1199,0.06056,0.09049
1998,4th Quintile,female,(3b) Higher Tertiary Education,0.04764,69,1199,0.03557,0.05970
1998,5th Quintile,male,(1b) General Elementary School,0.03115,43,1135,0.02103,0.04126
1998,5th Quintile,male,(1c) Basic Vocational Qualification,0.27656,321,1135,0.25053,0.30259
1998,5th Quintile,male,(2) Intermediate General/Vocational Qualification,0.22813,257,1135,0.20371,0.25256
1998,5th Quintile,male,(2c_gen) General Maturity Certificate,0.03598,47,1135,0.02514,0.04682
1998,5th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.04918,61,1135,0.03659,0.06176
1998,5th Quintile,male,(3a) Lower Tertiary Education,0.14421,156,1135,0.12377,0.16466
1998,5th Quintile,male,(3b) Higher Tertiary Education,0.21340,250,1135,0.18956,0.23725
1998,5th Quintile,female,(1b) General Elementary School,0.08221,93,1057,0.06564,0.09878
1998,5th Quintile,female,(1c) Basic Vocational Qualification,0.24243,245,1057,0.21658,0.26828
1998,5th Quintile,female,(2) Intermediate General/Vocational Qualification,0.30726,328,1057,0.27943,0.33508
1998,5th Quintile,female,(2c_gen) General Maturity Certificate,0.02853,42,1057,0.01849,0.03857
1998,5th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.07328,68,1057,0.05756,0.08899
1998,5th Quintile,female,(3a) Lower Tertiary Education,0.08387,119,1057,0.06715,0.10059
1998,5th Quintile,female,(3b) Higher Tertiary Education,0.15887,162,1057,0.13682,0.18092
1999,1st Quintile,male,(0) No qualification (yet),0.02562,38,1068,0.01614,0.03510
1999,1st Quintile,male,(1a) Inadequately completed,0.04536,70,1068,0.03287,0.05784
1999,1st Quintile,male,(1b) General Elementary School,0.19421,231,1068,0.17047,0.21794
1999,1st Quintile,male,(1c) Basic Vocational Qualification,0.36447,363,1068,0.33559,0.39335
1999,1st Quintile,male,(2) Intermediate General/Vocational Qualification,0.18045,221,1068,0.15737,0.20352
1999,1st Quintile,male,(2c_gen) General Maturity Certificate,0.06890,63,1068,0.05370,0.08409
1999,1st Quintile,male,(2c_voc) Vocational Maturity Certificate,0.05994,49,1068,0.04570,0.07418
1999,1st Quintile,male,(3b) Higher Tertiary Education,0.03671,33,1068,0.02543,0.04800
1999,1st Quintile,female,(0) No qualification (yet),0.02046,33,1391,0.01302,0.02791
1999,1st Quintile,female,(1a) Inadequately completed,0.05906,115,1391,0.04667,0.07146
1999,1st Quintile,female,(1b) General Elementary School,0.29870,369,1391,0.27464,0.32276
1999,1st Quintile,female,(1c) Basic Vocational Qualification,0.27766,338,1391,0.25411,0.30120
1999,1st Quintile,female,(2) Intermediate General/Vocational Qualification,0.21715,349,1391,0.19547,0.23882
1999,1st Quintile,female,(2c_gen) General Maturity Certificate,0.04391,64,1391,0.03314,0.05468
1999,1st Quintile,female,(2c_voc) Vocational Maturity Certificate,0.03090,47,1391,0.02180,0.03999
1999,1st Quintile,female,(3a) Lower Tertiary Education,0.02719,44,1391,0.01864,0.03574
1999,1st Quintile,female,(3b) Higher Tertiary Education,0.02497,32,1391,0.01677,0.03318
1999,2nd Quintile,male,(0) No qualification (yet),0.02276,44,1333,0.01475,0.03077
1999,2nd Quintile,male,(1a) Inadequately completed,0.03548,60,1333,0.02554,0.04541
1999,2nd Quintile,male,(1b) General Elementary School,0.11683,179,1333,0.09958,0.13408
1999,2nd Quintile,male,(1c) Basic Vocational Qualification,0.46168,547,1333,0.43491,0.48846
1999,2nd Quintile,male,(2) Intermediate General/Vocational Qualification,0.20539,304,1333,0.18370,0.22709
1999,2nd Quintile,male,(2c_gen) General Maturity Certificate,0.03554,41,1333,0.02560,0.04548
1999,2nd Quintile,male,(2c_voc) Vocational Maturity Certificate,0.03739,45,1333,0.02720,0.04757
1999,2nd Quintile,male,(3a) Lower Tertiary Education,0.04566,64,1333,0.03445,0.05687
1999,2nd Quintile,male,(3b) Higher Tertiary Education,0.03926,49,1333,0.02883,0.04969
1999,2nd Quintile,female,(0) No qualification (yet),0.02609,43,1450,0.01788,0.03430
1999,2nd Quintile,female,(1a) Inadequately completed,0.02572,72,1450,0.01757,0.03387
1999,2nd Quintile,female,(1b) General Elementary School,0.26089,321,1450,0.23828,0.28350
1999,2nd Quintile,female,(1c) Basic Vocational Qualification,0.33016,426,1450,0.30595,0.35438
1999,2nd Quintile,female,(2) Intermediate General/Vocational Qualification,0.21894,360,1450,0.19765,0.24023
1999,2nd Quintile,female,(2c_gen) General Maturity Certificate,0.02704,49,1450,0.01869,0.03539
1999,2nd Quintile,female,(2c_voc) Vocational Maturity Certificate,0.04251,56,1450,0.03213,0.05290
1999,2nd Quintile,female,(3a) Lower Tertiary Education,0.03718,79,1450,0.02743,0.04692
1999,2nd Quintile,female,(3b) Higher Tertiary Education,0.03147,44,1450,0.02248,0.04046
1999,3rd Quintile,male,(1a) Inadequately completed,0.01499,34,1312,0.00841,0.02157
1999,3rd Quintile,male,(1b) General Elementary School,0.08943,134,1312,0.07398,0.10488
1999,3rd Quintile,male,(1c) Basic Vocational Qualification,0.42373,495,1312,0.39698,0.45048
1999,3rd Quintile,male,(2) Intermediate General/Vocational Qualification,0.24991,378,1312,0.22647,0.27334
1999,3rd Quintile,male,(2c_gen) General Maturity Certificate,0.03342,38,1312,0.02369,0.04315
1999,3rd Quintile,male,(2c_voc) Vocational Maturity Certificate,0.04042,50,1312,0.02976,0.05108
1999,3rd Quintile,male,(3a) Lower Tertiary Education,0.06820,97,1312,0.05455,0.08184
1999,3rd Quintile,male,(3b) Higher Tertiary Education,0.05965,86,1312,0.04683,0.07247
1999,3rd Quintile,female,(1a) Inadequately completed,0.02112,48,1396,0.01358,0.02867
1999,3rd Quintile,female,(1b) General Elementary School,0.19928,243,1396,0.17832,0.22024
1999,3rd Quintile,female,(1c) Basic Vocational Qualification,0.32262,411,1396,0.29809,0.34715
1999,3rd Quintile,female,(2) Intermediate General/Vocational Qualification,0.27070,416,1396,0.24739,0.29402
1999,3rd Quintile,female,(2c_gen) General Maturity Certificate,0.02545,41,1396,0.01719,0.03372
1999,3rd Quintile,female,(2c_voc) Vocational Maturity Certificate,0.05942,68,1396,0.04701,0.07183
1999,3rd Quintile,female,(3a) Lower Tertiary Education,0.05462,111,1396,0.04270,0.06655
1999,3rd Quintile,female,(3b) Higher Tertiary Education,0.03574,58,1396,0.02599,0.04548
1999,4th Quintile,male,(1b) General Elementary School,0.06588,93,1296,0.05237,0.07939
1999,4th Quintile,male,(1c) Basic Vocational Qualification,0.40777,497,1296,0.38101,0.43454
1999,4th Quintile,male,(2) Intermediate General/Vocational Qualification,0.22449,311,1296,0.20176,0.24722
1999,4th Quintile,male,(2c_gen) General Maturity Certificate,0.02731,45,1296,0.01844,0.03619
1999,4th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.07379,94,1296,0.05955,0.08803
1999,4th Quintile,male,(3a) Lower Tertiary Education,0.08056,113,1296,0.06574,0.09538
1999,4th Quintile,male,(3b) Higher Tertiary Education,0.09382,143,1296,0.07794,0.10970
1999,4th Quintile,female,(1b) General Elementary School,0.16830,201,1303,0.14798,0.18862
1999,4th Quintile,female,(1c) Basic Vocational Qualification,0.31866,377,1303,0.29335,0.34397
1999,4th Quintile,female,(2) Intermediate General/Vocational Qualification,0.25334,372,1303,0.22972,0.27697
1999,4th Quintile,female,(2c_gen) General Maturity Certificate,0.02363,42,1303,0.01538,0.03188
1999,4th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.07124,97,1303,0.05726,0.08521
1999,4th Quintile,female,(3a) Lower Tertiary Education,0.07372,123,1303,0.05952,0.08791
1999,4th Quintile,female,(3b) Higher Tertiary Education,0.05844,91,1303,0.04570,0.07118
1999,5th Quintile,male,(1b) General Elementary School,0.03551,53,1291,0.02541,0.04561
1999,5th Quintile,male,(1c) Basic Vocational Qualification,0.29443,365,1291,0.26956,0.31930
1999,5th Quintile,male,(2) Intermediate General/Vocational Qualification,0.21441,290,1291,0.19202,0.23681
1999,5th Quintile,male,(2c_gen) General Maturity Certificate,0.02804,42,1291,0.01903,0.03704
1999,5th Quintile,male,(2c_voc) Vocational Maturity Certificate,0.05352,74,1291,0.04124,0.06580
1999,5th Quintile,male,(3a) Lower Tertiary Education,0.13860,178,1291,0.11974,0.15745
1999,5th Quintile,male,(3b) Higher Tertiary Education,0.21002,289,1291,0.18779,0.23224
1999,5th Quintile,female,(0) No qualification (yet),0.02072,31,1223,0.01273,0.02871
1999,5th Quintile,female,(1b) General Elementary School,0.09364,116,1223,0.07730,0.10997
1999,5th Quintile,female,(1c) Basic Vocational Qualification,0.23177,267,1223,0.20811,0.25543
1999,5th Quintile,female,(2) Intermediate General/Vocational Qualification,0.30822,379,1223,0.28233,0.33411
1999,5th Quintile,female,(2c_gen) General Maturity Certificate,0.03441,46,1223,0.02419,0.04463
1999,5th Quintile,female,(2c_voc) Vocational Maturity Certificate,0.07464,85,1223,0.05990,0.08937
1999,5th Quintile,female,(3a) Lower Tertiary Education,0.06976,114,1223,0.05548,0.08405
1999,5th Quintile,female,(3b) Higher Tertiary Education,0.16022,185,1223,0.13965,0.18079
2000,1st Quintile,male,(0) No qualification (yet),0.02688,34,1070,0.01718,0.03657
2000,1st Quintile,male,(1a) Inadequately completed,0.03212,40,1070,0.02155,0.04269
2000,1st Quintile,male,(1b) General Elementary School,0.14513,195,1070,0.12401,0.16624
2000,1st Quintile,male,(1c) Basic Vocational Qualification,0.42820,442,1070,0.39854,0.45786
2000,1st Quintile,male,(2) Intermediate General/Vocational Qualification,0.18974,225,1070,0.16624,0.21325
2000,1st Quintile,male,(2c_gen) General Maturity Certificate,0.05889,62,1070,0.04478,0.07300
2000,1st Quintile,male,(2c_voc) Vocational Maturity Certificate,0.06871,72,1070,0.05355,0.08388
2000,1st Quintile,female,(0) No qualification (yet),0.01562,35,1456,0.00925,0.02199
2000,1st Quintile,female,(1a) Inadequately completed,0.03347,62,1456,0.02423,0.04271
2000,1st Quintile,female,(1b) General Elementary School,0.29505,411,1456,0.27162,0.31849
2000,1st Quintile,female,(1c) Basic Vocational Qualification,0.28887,367,1456,0.26558,0.31216
2000,1st Quintile,female,(2) Intermediate General/Vocational Qualification,0.21494,358,1456,0.19383,0.23604
2000,1st Quintile,female,(2c_gen) General Maturity Certificate,0.04073,67,1456,0.03058,0.05089
2000,1st Quintile,female,(2c_voc) Vocational Maturity Certificate,0.04723,70,1456,0.03633,0.05813
2000,1st Quintile,female,(3a) Lower Tertiary Education,0.02911,43,1456,0.02047,0.03775
2000,1st Quintile,female,(3b) Higher Tertiary Education,0.03497,43,1456,0.02553,0.04441
2000,2nd Quintile,male,(0) No qualification (yet),0.01924,35,1271,0.01168,0.02679
2000,2nd Quintile,male,(1b) General Elementary School,0.08144,124,1271,0.06640,0.09648
2000,2nd Quintile,male,(1c) Basic Vocational Qualification,0.44774,525,1271,0.42039,0.47509
2000,2nd Quintile,male,(2) Intermediate General/Vocational Qualification,0.25486,367,1271,0.23090,0.27883
2000,2nd Quintile,male,(2c_gen) General Maturity Certificate,0.03139,43,1271,0.02180,0.04098
2000,2nd Quintile,male,(2c_voc) Vocational Maturity Certificate,0.05033,61,1271,0.03830,0.06235
2000,2nd Quintile,male,(3a) Lower Tertiary Education,0.05288,65,1271,0.04057,0.06519
2000,2nd Quintile,male,(3b) Higher Tertiary Education,0.03722,51,1271,0.02681,0.04763
