"pgcasmin","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"(1c) basic vocational qualification","1990","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","1990","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","1990","Hauptschulabschluss","maennlich","2558","0.815654015050418","0.802577617995456","0.82873041210538"
"(1c) basic vocational qualification","1990","Hauptschulabschluss","weiblich","2022","0.545527881621976","0.529475325088249","0.561580438155702"
"(1c) basic vocational qualification","1990","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","1990","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","1990","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","1990","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","1990","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","1990","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","1990","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","1990","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","1990","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","1990","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","1990","Realschulabschluss","maennlich","207","0.134294963252853","0.116929539068756","0.151660387436949"
"(2b) intermediate general qualification","1990","Realschulabschluss","weiblich","338","0.207824983664828","0.188682991083053","0.226966976246602"
"(2b) intermediate general qualification","1990","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","1990","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","1990","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","1990","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","1990","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","1990","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","1990","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","1990","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","1990","Realschulabschluss","maennlich","1274","0.865705036747147","0.848339612563051","0.883070460931244"
"(2a) intermediate vocational","1990","Realschulabschluss","weiblich","1388","0.792175016335172","0.773033023753398","0.811317008916947"
"(2a) intermediate vocational","1990","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","1990","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","1990","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","1990","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","1990","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1990","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1990","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1990","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1990","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1990","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1990","(Fach-)Abitur","maennlich","230","0.449708297607278","0.406491644269779","0.492924950944776"
"(2c_gen) general maturity certificate","1990","(Fach-)Abitur","weiblich","159","0.386193504337917","0.337046659904941","0.435340348770892"
"(2c_gen) general maturity certificate","1990","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","1990","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1990","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1990","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1990","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1990","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1990","Realschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1990","Realschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1990","(Fach-)Abitur","maennlich","279","0.550291702392722","0.507075049055223","0.593508355730221"
"(2c_voc) vocational maturity certificate","1990","(Fach-)Abitur","weiblich","218","0.613806495662083","0.564659651229108","0.662953340095059"
"(2c_voc) vocational maturity certificate","1990","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1990","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","1990","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","1990","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","1990","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","1990","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","1990","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","1990","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","1990","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","1990","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","1990","AkademikerInnen","maennlich","427","0.434949447677385","0.403053379816747","0.466845515538024"
"(3a) lower tertiary education","1990","AkademikerInnen","weiblich","466","0.50130369562388","0.46598771608802","0.536619675159741"
"(3b) higher tertiary education","1990","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","1990","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","1990","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","1990","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","1990","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","1990","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","1990","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","1990","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","1990","AkademikerInnen","maennlich","501","0.565050552322615","0.533154484461976","0.596946620183253"
"(3b) higher tertiary education","1990","AkademikerInnen","weiblich","304","0.49869630437612","0.463380324840259","0.53401228391198"
"(0) in school","1991","(noch) kein Abschluss","maennlich","84","0.36811880126215","0.320435805584358","0.415801796939943"
"(0) in school","1991","(noch) kein Abschluss","weiblich","69","0.30415465594757","0.26350385219293","0.344805459702209"
"(0) in school","1991","Hauptschulabschluss","maennlich","","","",""
"(0) in school","1991","Hauptschulabschluss","weiblich","","","",""
"(0) in school","1991","Realschulabschluss","maennlich","","","",""
"(0) in school","1991","Realschulabschluss","weiblich","","","",""
"(0) in school","1991","(Fach-)Abitur","maennlich","","","",""
"(0) in school","1991","(Fach-)Abitur","weiblich","","","",""
"(0) in school","1991","AkademikerInnen","maennlich","","","",""
"(0) in school","1991","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","1991","(noch) kein Abschluss","maennlich","309","0.63188119873785","0.584198203060057","0.679564194415642"
"(1a) inadequately completed","1991","(noch) kein Abschluss","weiblich","423","0.69584534405243","0.655194540297791","0.736496147807069"
"(1a) inadequately completed","1991","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","1991","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","1991","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","1991","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","1991","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","1991","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","1991","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","1991","AkademikerInnen","weiblich","","","",""
"(1b) general elementary school","1991","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","1991","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","1991","Hauptschulabschluss","maennlich","798","0.184720160497085","0.171441463040567","0.197998857953603"
"(1b) general elementary school","1991","Hauptschulabschluss","weiblich","1577","0.447508717028179","0.431105682346882","0.463911751709476"
"(1b) general elementary school","1991","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","1991","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","1991","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","1991","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","1991","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","1991","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","1991","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","1991","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","1991","Hauptschulabschluss","maennlich","2483","0.815279839502915","0.802001142046397","0.828558536959433"
"(1c) basic vocational qualification","1991","Hauptschulabschluss","weiblich","1953","0.552491282971821","0.536088248290523","0.568894317653118"
"(1c) basic vocational qualification","1991","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","1991","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","1991","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","1991","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","1991","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","1991","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","1991","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","1991","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","1991","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","1991","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","1991","Realschulabschluss","maennlich","205","0.125878651663136","0.108757721116493","0.142999582209779"
"(2b) intermediate general qualification","1991","Realschulabschluss","weiblich","331","0.197356114038703","0.178530476747022","0.216181751330384"
"(2b) intermediate general qualification","1991","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","1991","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","1991","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","1991","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","1991","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","1991","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","1991","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","1991","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","1991","Realschulabschluss","maennlich","1237","0.874121348336864","0.857000417790221","0.891242278883507"
"(2a) intermediate vocational","1991","Realschulabschluss","weiblich","1386","0.802643885961297","0.783818248669616","0.821469523252978"
"(2a) intermediate vocational","1991","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","1991","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","1991","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","1991","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","1991","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1991","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1991","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1991","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1991","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1991","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1991","(Fach-)Abitur","maennlich","228","0.425582504936654","0.38283879203598","0.468326217837328"
"(2c_gen) general maturity certificate","1991","(Fach-)Abitur","weiblich","161","0.370501214723072","0.322071860741165","0.418930568704979"
"(2c_gen) general maturity certificate","1991","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","1991","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1991","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1991","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1991","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1991","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1991","Realschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1991","Realschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1991","(Fach-)Abitur","maennlich","286","0.574417495063346","0.531673782162672","0.617161207964019"
"(2c_voc) vocational maturity certificate","1991","(Fach-)Abitur","weiblich","221","0.629498785276928","0.581069431295021","0.677928139258835"
"(2c_voc) vocational maturity certificate","1991","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1991","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","1991","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","1991","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","1991","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","1991","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","1991","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","1991","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","1991","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","1991","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","1991","AkademikerInnen","maennlich","426","0.434760935713918","0.402849263254804","0.466672608173032"
"(3a) lower tertiary education","1991","AkademikerInnen","weiblich","464","0.509146329783811","0.47353423822044","0.544758421347182"
"(3b) higher tertiary education","1991","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","1991","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","1991","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","1991","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","1991","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","1991","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","1991","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","1991","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","1991","AkademikerInnen","maennlich","501","0.565239064286082","0.533327391826968","0.597150736745196"
"(3b) higher tertiary education","1991","AkademikerInnen","weiblich","293","0.490853670216189","0.455241578652818","0.52646576177956"
"(0) in school","1992","(noch) kein Abschluss","maennlich","75","0.344675264060607","0.296953230450928","0.392397297670286"
"(0) in school","1992","(noch) kein Abschluss","weiblich","76","0.270392897756531","0.231461028579412","0.309324766933649"
"(0) in school","1992","Hauptschulabschluss","maennlich","","","",""
"(0) in school","1992","Hauptschulabschluss","weiblich","","","",""
"(0) in school","1992","Realschulabschluss","maennlich","","","",""
"(0) in school","1992","Realschulabschluss","weiblich","","","",""
"(0) in school","1992","(Fach-)Abitur","maennlich","","","",""
"(0) in school","1992","(Fach-)Abitur","weiblich","","","",""
"(0) in school","1992","AkademikerInnen","maennlich","","","",""
"(0) in school","1992","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","1992","(noch) kein Abschluss","maennlich","306","0.655324735939393","0.607602702329714","0.703046769549073"
"(1a) inadequately completed","1992","(noch) kein Abschluss","weiblich","424","0.729607102243469","0.690675233066351","0.768538971420588"
"(1a) inadequately completed","1992","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","1992","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","1992","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","1992","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","1992","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","1992","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","1992","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","1992","AkademikerInnen","weiblich","","","",""
"(1b) general elementary school","1992","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","1992","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","1992","Hauptschulabschluss","maennlich","785","0.185793746601867","0.172281967554718","0.199305525649016"
"(1b) general elementary school","1992","Hauptschulabschluss","weiblich","1506","0.442626365603229","0.425938185929177","0.459314545277281"
"(1b) general elementary school","1992","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","1992","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","1992","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","1992","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","1992","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","1992","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","1992","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","1992","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","1992","Hauptschulabschluss","maennlich","2398","0.814206253398133","0.800694474350984","0.827718032445282"
"(1c) basic vocational qualification","1992","Hauptschulabschluss","weiblich","1897","0.557373634396771","0.540685454722719","0.574061814070823"
"(1c) basic vocational qualification","1992","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","1992","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","1992","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","1992","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","1992","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","1992","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","1992","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","1992","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","1992","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","1992","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","1992","Realschulabschluss","maennlich","210","0.136998982622427","0.118968215144315","0.15502975010054"
"(2b) intermediate general qualification","1992","Realschulabschluss","weiblich","335","0.188672613734174","0.170177259503598","0.207167967964749"
"(2b) intermediate general qualification","1992","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","1992","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","1992","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","1992","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","1992","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","1992","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","1992","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","1992","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","1992","Realschulabschluss","maennlich","1187","0.863001017377573","0.84497024989946","0.881031784855685"
"(2a) intermediate vocational","1992","Realschulabschluss","weiblich","1384","0.811327386265826","0.792832032035251","0.829822740496402"
"(2a) intermediate vocational","1992","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","1992","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","1992","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","1992","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","1992","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1992","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1992","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1992","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1992","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1992","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1992","(Fach-)Abitur","maennlich","216","0.403314606005924","0.360571358917963","0.446057853093885"
"(2c_gen) general maturity certificate","1992","(Fach-)Abitur","weiblich","167","0.404688266273622","0.356527413227655","0.452849119319588"
"(2c_gen) general maturity certificate","1992","AkademikerInnen","maennlich","","","",""
"(2c_gen) general maturity certificate","1992","AkademikerInnen","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1992","(noch) kein Abschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1992","(noch) kein Abschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1992","Hauptschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1992","Hauptschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1992","Realschulabschluss","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1992","Realschulabschluss","weiblich","","","",""
"(2c_voc) vocational maturity certificate","1992","(Fach-)Abitur","maennlich","290","0.596685393994076","0.553942146906115","0.639428641082037"
"(2c_voc) vocational maturity certificate","1992","(Fach-)Abitur","weiblich","232","0.595311733726378","0.547150880680412","0.643472586772345"
"(2c_voc) vocational maturity certificate","1992","AkademikerInnen","maennlich","","","",""
"(2c_voc) vocational maturity certificate","1992","AkademikerInnen","weiblich","","","",""
"(3a) lower tertiary education","1992","(noch) kein Abschluss","maennlich","","","",""
"(3a) lower tertiary education","1992","(noch) kein Abschluss","weiblich","","","",""
"(3a) lower tertiary education","1992","Hauptschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","1992","Hauptschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","1992","Realschulabschluss","maennlich","","","",""
"(3a) lower tertiary education","1992","Realschulabschluss","weiblich","","","",""
"(3a) lower tertiary education","1992","(Fach-)Abitur","maennlich","","","",""
"(3a) lower tertiary education","1992","(Fach-)Abitur","weiblich","","","",""
"(3a) lower tertiary education","1992","AkademikerInnen","maennlich","417","0.42665451401769","0.394572688428475","0.458736339606906"
"(3a) lower tertiary education","1992","AkademikerInnen","weiblich","454","0.508838758687531","0.472988695415075","0.544688821959987"
"(3b) higher tertiary education","1992","(noch) kein Abschluss","maennlich","","","",""
"(3b) higher tertiary education","1992","(noch) kein Abschluss","weiblich","","","",""
"(3b) higher tertiary education","1992","Hauptschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","1992","Hauptschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","1992","Realschulabschluss","maennlich","","","",""
"(3b) higher tertiary education","1992","Realschulabschluss","weiblich","","","",""
"(3b) higher tertiary education","1992","(Fach-)Abitur","maennlich","","","",""
"(3b) higher tertiary education","1992","(Fach-)Abitur","weiblich","","","",""
"(3b) higher tertiary education","1992","AkademikerInnen","maennlich","496","0.57334548598231","0.541263660393095","0.605427311571525"
"(3b) higher tertiary education","1992","AkademikerInnen","weiblich","293","0.491161241312469","0.455311178040013","0.527011304584925"
"(0) in school","1993","(noch) kein Abschluss","maennlich","59","0.293032119783723","0.246717447964336","0.33934679160311"
"(0) in school","1993","(noch) kein Abschluss","weiblich","70","0.256020016265425","0.21717862229723","0.29486141023362"
"(0) in school","1993","Hauptschulabschluss","maennlich","","","",""
"(0) in school","1993","Hauptschulabschluss","weiblich","","","",""
"(0) in school","1993","Realschulabschluss","maennlich","","","",""
"(0) in school","1993","Realschulabschluss","weiblich","","","",""
"(0) in school","1993","(Fach-)Abitur","maennlich","","","",""
"(0) in school","1993","(Fach-)Abitur","weiblich","","","",""
"(0) in school","1993","AkademikerInnen","maennlich","","","",""
"(0) in school","1993","AkademikerInnen","weiblich","","","",""
"(1a) inadequately completed","1993","(noch) kein Abschluss","maennlich","312","0.706967880216277","0.66065320839689","0.753282552035664"
"(1a) inadequately completed","1993","(noch) kein Abschluss","weiblich","415","0.743979983734575","0.70513858976638","0.78282137770277"
"(1a) inadequately completed","1993","Hauptschulabschluss","maennlich","","","",""
"(1a) inadequately completed","1993","Hauptschulabschluss","weiblich","","","",""
"(1a) inadequately completed","1993","Realschulabschluss","maennlich","","","",""
"(1a) inadequately completed","1993","Realschulabschluss","weiblich","","","",""
"(1a) inadequately completed","1993","(Fach-)Abitur","maennlich","","","",""
"(1a) inadequately completed","1993","(Fach-)Abitur","weiblich","","","",""
"(1a) inadequately completed","1993","AkademikerInnen","maennlich","","","",""
"(1a) inadequately completed","1993","AkademikerInnen","weiblich","","","",""
"(1b) general elementary school","1993","(noch) kein Abschluss","maennlich","","","",""
"(1b) general elementary school","1993","(noch) kein Abschluss","weiblich","","","",""
"(1b) general elementary school","1993","Hauptschulabschluss","maennlich","749","0.184300342736486","0.170640491310404","0.197960194162569"
"(1b) general elementary school","1993","Hauptschulabschluss","weiblich","1458","0.441429612557731","0.424477486416553","0.45838173869891"
"(1b) general elementary school","1993","Realschulabschluss","maennlich","","","",""
"(1b) general elementary school","1993","Realschulabschluss","weiblich","","","",""
"(1b) general elementary school","1993","(Fach-)Abitur","maennlich","","","",""
"(1b) general elementary school","1993","(Fach-)Abitur","weiblich","","","",""
"(1b) general elementary school","1993","AkademikerInnen","maennlich","","","",""
"(1b) general elementary school","1993","AkademikerInnen","weiblich","","","",""
"(1c) basic vocational qualification","1993","(noch) kein Abschluss","maennlich","","","",""
"(1c) basic vocational qualification","1993","(noch) kein Abschluss","weiblich","","","",""
"(1c) basic vocational qualification","1993","Hauptschulabschluss","maennlich","2346","0.815699657263514","0.802039805837431","0.829359508689596"
"(1c) basic vocational qualification","1993","Hauptschulabschluss","weiblich","1838","0.558570387442269","0.54161826130109","0.575522513583447"
"(1c) basic vocational qualification","1993","Realschulabschluss","maennlich","","","",""
"(1c) basic vocational qualification","1993","Realschulabschluss","weiblich","","","",""
"(1c) basic vocational qualification","1993","(Fach-)Abitur","maennlich","","","",""
"(1c) basic vocational qualification","1993","(Fach-)Abitur","weiblich","","","",""
"(1c) basic vocational qualification","1993","AkademikerInnen","maennlich","","","",""
"(1c) basic vocational qualification","1993","AkademikerInnen","weiblich","","","",""
"(2b) intermediate general qualification","1993","(noch) kein Abschluss","maennlich","","","",""
"(2b) intermediate general qualification","1993","(noch) kein Abschluss","weiblich","","","",""
"(2b) intermediate general qualification","1993","Hauptschulabschluss","maennlich","","","",""
"(2b) intermediate general qualification","1993","Hauptschulabschluss","weiblich","","","",""
"(2b) intermediate general qualification","1993","Realschulabschluss","maennlich","213","0.14490592125888","0.126453875581506","0.163357966936254"
"(2b) intermediate general qualification","1993","Realschulabschluss","weiblich","309","0.174340755512122","0.156368768477525","0.19231274254672"
"(2b) intermediate general qualification","1993","(Fach-)Abitur","maennlich","","","",""
"(2b) intermediate general qualification","1993","(Fach-)Abitur","weiblich","","","",""
"(2b) intermediate general qualification","1993","AkademikerInnen","maennlich","","","",""
"(2b) intermediate general qualification","1993","AkademikerInnen","weiblich","","","",""
"(2a) intermediate vocational","1993","(noch) kein Abschluss","maennlich","","","",""
"(2a) intermediate vocational","1993","(noch) kein Abschluss","weiblich","","","",""
"(2a) intermediate vocational","1993","Hauptschulabschluss","maennlich","","","",""
"(2a) intermediate vocational","1993","Hauptschulabschluss","weiblich","","","",""
"(2a) intermediate vocational","1993","Realschulabschluss","maennlich","1185","0.85509407874112","0.836642033063746","0.873546124418494"
"(2a) intermediate vocational","1993","Realschulabschluss","weiblich","1403","0.825659244487878","0.80768725745328","0.843631231522475"
"(2a) intermediate vocational","1993","(Fach-)Abitur","maennlich","","","",""
"(2a) intermediate vocational","1993","(Fach-)Abitur","weiblich","","","",""
"(2a) intermediate vocational","1993","AkademikerInnen","maennlich","","","",""
"(2a) intermediate vocational","1993","AkademikerInnen","weiblich","","","",""
"(2c_gen) general maturity certificate","1993","(noch) kein Abschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1993","(noch) kein Abschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1993","Hauptschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1993","Hauptschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1993","Realschulabschluss","maennlich","","","",""
"(2c_gen) general maturity certificate","1993","Realschulabschluss","weiblich","","","",""
"(2c_gen) general maturity certificate","1993","(Fach-)Abitur","maennlich","215","0.41151887352712","0.368341226996793","0.454696520057448"
"(2c_gen) general maturity certificate","1993","(Fach-)Abitur","weiblich","189","0.393346595417391","0.346684411566754","0.440008779268027"
"(2c_gen) general maturity certificate","1993","AkademikerInnen","maennlich","","","",""
