year,bula_h,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,Lower Saxony,Urban regions,(2c_gen) General Maturity Certificate,0.03324,39,934,0.02174,0.04474
2000,Lower Saxony,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06164,76,934,0.04621,0.07707
2000,Lower Saxony,Urban regions,(3a) Lower Tertiary Education,0.04829,55,934,0.03454,0.06205
2000,Lower Saxony,Urban regions,(3b) Higher Tertiary Education,0.07089,86,934,0.05442,0.08736
2000,Lower Saxony,Rural regions,(1b) General Elementary School,0.11586,145,1005,0.09606,0.13565
2000,Lower Saxony,Rural regions,(1c) Basic Vocational Qualification,0.30912,406,1005,0.28054,0.33771
2000,Lower Saxony,Rural regions,(2) Intermediate General/Vocational Qualification,0.20494,284,1005,0.17997,0.22991
2000,Lower Saxony,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05963,74,1005,0.04498,0.07427
2000,Lower Saxony,Rural regions,(3a) Lower Tertiary Education,0.02661,38,1005,0.01665,0.03657
2000,Lower Saxony,Rural regions,(3b) Higher Tertiary Education,0.04165,58,1005,0.02930,0.05401
2000,Bremen,Urban regions,(1c) Basic Vocational Qualification,0.30723,61,103,0.21769,0.39676
2000,Bremen,Urban regions,(2) Intermediate General/Vocational Qualification,0.17148,42,103,0.09833,0.24463
2000,North Rhine-Westphalia,Urban regions,(0) No qualification (yet),0.01540,109,4980,0.01198,0.01882
2000,North Rhine-Westphalia,Urban regions,(1a) Inadequately completed,0.02088,140,4980,0.01691,0.02486
2000,North Rhine-Westphalia,Urban regions,(1b) General Elementary School,0.10443,632,4980,0.09594,0.11293
2000,North Rhine-Westphalia,Urban regions,(1c) Basic Vocational Qualification,0.30485,1746,4980,0.29206,0.31764
2000,North Rhine-Westphalia,Urban regions,(2) Intermediate General/Vocational Qualification,0.16124,1011,4980,0.15103,0.17146
2000,North Rhine-Westphalia,Urban regions,(2c_gen) General Maturity Certificate,0.02797,188,4980,0.02339,0.03256
2000,North Rhine-Westphalia,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08121,467,4980,0.07362,0.08880
2000,North Rhine-Westphalia,Urban regions,(3a) Lower Tertiary Education,0.04042,247,4980,0.03495,0.04589
2000,North Rhine-Westphalia,Urban regions,(3b) Higher Tertiary Education,0.07475,440,4980,0.06745,0.08206
2000,North Rhine-Westphalia,Rural regions,(1b) General Elementary School,0.20894,33,83,0.12094,0.29694
2000,North Rhine-Westphalia,Rural regions,(1c) Basic Vocational Qualification,0.24786,50,83,0.15440,0.34131
2000,Hesse,Urban regions,(1a) Inadequately completed,0.02587,40,1307,0.01726,0.03448
2000,Hesse,Urban regions,(1b) General Elementary School,0.11683,186,1307,0.09941,0.13425
2000,Hesse,Urban regions,(1c) Basic Vocational Qualification,0.25235,391,1307,0.22879,0.27591
2000,Hesse,Urban regions,(2) Intermediate General/Vocational Qualification,0.16654,292,1307,0.14633,0.18675
2000,Hesse,Urban regions,(2c_gen) General Maturity Certificate,0.02657,50,1307,0.01785,0.03529
2000,Hesse,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07259,112,1307,0.05852,0.08666
2000,Hesse,Urban regions,(3a) Lower Tertiary Education,0.04686,81,1307,0.03540,0.05832
2000,Hesse,Urban regions,(3b) Higher Tertiary Education,0.10030,155,1307,0.08401,0.11659
2000,Hesse,Rural regions,(1b) General Elementary School,0.10383,36,261,0.06675,0.14091
2000,Hesse,Rural regions,(1c) Basic Vocational Qualification,0.31651,121,261,0.25997,0.37304
2000,Hesse,Rural regions,(2) Intermediate General/Vocational Qualification,0.23679,104,261,0.18512,0.28846
2000,"Rhineland-Palatinate, Saarland",Urban regions,(1b) General Elementary School,0.14982,196,1029,0.12800,0.17163
2000,"Rhineland-Palatinate, Saarland",Urban regions,(1c) Basic Vocational Qualification,0.32197,425,1029,0.29340,0.35053
2000,"Rhineland-Palatinate, Saarland",Urban regions,(2) Intermediate General/Vocational Qualification,0.16058,214,1029,0.13814,0.18303
2000,"Rhineland-Palatinate, Saarland",Urban regions,(2c_voc) Vocational Maturity Certificate,0.05208,76,1029,0.03849,0.06566
2000,"Rhineland-Palatinate, Saarland",Urban regions,(3a) Lower Tertiary Education,0.02967,44,1029,0.01930,0.04005
2000,"Rhineland-Palatinate, Saarland",Urban regions,(3b) Higher Tertiary Education,0.04723,74,1029,0.03426,0.06020
2000,"Rhineland-Palatinate, Saarland",Rural regions,(1b) General Elementary School,0.15083,67,295,0.10992,0.19174
2000,"Rhineland-Palatinate, Saarland",Rural regions,(1c) Basic Vocational Qualification,0.34145,153,295,0.28725,0.39566
2000,"Rhineland-Palatinate, Saarland",Rural regions,(2) Intermediate General/Vocational Qualification,0.15525,75,295,0.11386,0.19665
2000,Baden-Wuerttemberg,Urban regions,(0) No qualification (yet),0.01340,56,2647,0.00902,0.01778
2000,Baden-Wuerttemberg,Urban regions,(1a) Inadequately completed,0.02020,78,2647,0.01484,0.02557
2000,Baden-Wuerttemberg,Urban regions,(1b) General Elementary School,0.13450,480,2647,0.12149,0.14750
2000,Baden-Wuerttemberg,Urban regions,(1c) Basic Vocational Qualification,0.26045,853,2647,0.24372,0.27717
2000,Baden-Wuerttemberg,Urban regions,(2) Intermediate General/Vocational Qualification,0.16226,524,2647,0.14822,0.17631
2000,Baden-Wuerttemberg,Urban regions,(2c_gen) General Maturity Certificate,0.03523,124,2647,0.02821,0.04225
2000,Baden-Wuerttemberg,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05292,167,2647,0.04439,0.06145
2000,Baden-Wuerttemberg,Urban regions,(3a) Lower Tertiary Education,0.05448,148,2647,0.04583,0.06312
2000,Baden-Wuerttemberg,Urban regions,(3b) Higher Tertiary Education,0.07012,217,2647,0.06039,0.07985
2000,Baden-Wuerttemberg,Rural regions,(1b) General Elementary School,0.13442,59,215,0.08872,0.18013
2000,Baden-Wuerttemberg,Rural regions,(1c) Basic Vocational Qualification,0.25484,94,215,0.19645,0.31322
2000,Baden-Wuerttemberg,Rural regions,(2) Intermediate General/Vocational Qualification,0.16000,62,215,0.11088,0.20912
2000,Bavaria,Urban regions,(1b) General Elementary School,0.08512,162,1575,0.07134,0.09891
2000,Bavaria,Urban regions,(1c) Basic Vocational Qualification,0.30146,579,1575,0.27879,0.32414
2000,Bavaria,Urban regions,(2) Intermediate General/Vocational Qualification,0.18584,354,1575,0.16663,0.20506
2000,Bavaria,Urban regions,(2c_gen) General Maturity Certificate,0.02777,49,1575,0.01965,0.03589
2000,Bavaria,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06517,117,1575,0.05297,0.07736
2000,Bavaria,Urban regions,(3a) Lower Tertiary Education,0.07147,135,1575,0.05874,0.08420
2000,Bavaria,Urban regions,(3b) Higher Tertiary Education,0.09105,179,1575,0.07684,0.10526
2000,Bavaria,Rural regions,(1b) General Elementary School,0.12136,265,1698,0.10582,0.13689
2000,Bavaria,Rural regions,(1c) Basic Vocational Qualification,0.35894,757,1698,0.33611,0.38176
2000,Bavaria,Rural regions,(2) Intermediate General/Vocational Qualification,0.18422,407,1698,0.16578,0.20267
2000,Bavaria,Rural regions,(2c_gen) General Maturity Certificate,0.01499,34,1698,0.00921,0.02077
2000,Bavaria,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03868,82,1698,0.02950,0.04785
2000,Bavaria,Rural regions,(3a) Lower Tertiary Education,0.03269,61,1698,0.02423,0.04115
2000,Bavaria,Rural regions,(3b) Higher Tertiary Education,0.04831,92,1698,0.03811,0.05851
2000,Berlin,Urban regions,(1b) General Elementary School,0.04762,45,773,0.03260,0.06264
2000,Berlin,Urban regions,(1c) Basic Vocational Qualification,0.15551,147,773,0.12995,0.18107
2000,Berlin,Urban regions,(2) Intermediate General/Vocational Qualification,0.24312,253,773,0.21286,0.27338
2000,Berlin,Urban regions,(2c_gen) General Maturity Certificate,0.04822,42,773,0.03311,0.06333
2000,Berlin,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05611,53,773,0.03988,0.07235
2000,Berlin,Urban regions,(3a) Lower Tertiary Education,0.10056,99,773,0.07934,0.12177
2000,Berlin,Urban regions,(3b) Higher Tertiary Education,0.13200,134,773,0.10812,0.15588
2000,Brandenburg,Rural regions,(1b) General Elementary School,0.06802,70,867,0.05125,0.08479
2000,Brandenburg,Rural regions,(1c) Basic Vocational Qualification,0.21334,213,867,0.18605,0.24062
2000,Brandenburg,Rural regions,(2) Intermediate General/Vocational Qualification,0.31027,350,867,0.27946,0.34108
2000,Brandenburg,Rural regions,(3a) Lower Tertiary Education,0.12788,148,867,0.10563,0.15012
2000,Brandenburg,Rural regions,(3b) Higher Tertiary Education,0.08029,86,867,0.06219,0.09839
2000,Mecklenburg-Western Pomerania,Rural regions,(1c) Basic Vocational Qualification,0.23049,108,417,0.19002,0.27096
2000,Mecklenburg-Western Pomerania,Rural regions,(2) Intermediate General/Vocational Qualification,0.33222,208,417,0.28695,0.37748
2000,Mecklenburg-Western Pomerania,Rural regions,(3a) Lower Tertiary Education,0.09891,62,417,0.07022,0.12760
2000,Mecklenburg-Western Pomerania,Rural regions,(3b) Higher Tertiary Education,0.05691,39,417,0.03464,0.07917
2000,Saxony,Urban regions,(1b) General Elementary School,0.05486,49,791,0.03898,0.07074
2000,Saxony,Urban regions,(1c) Basic Vocational Qualification,0.21618,182,791,0.18747,0.24488
2000,Saxony,Urban regions,(2) Intermediate General/Vocational Qualification,0.29386,316,791,0.26210,0.32563
2000,Saxony,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03742,34,791,0.02418,0.05065
2000,Saxony,Urban regions,(3a) Lower Tertiary Education,0.09363,100,791,0.07332,0.11395
2000,Saxony,Urban regions,(3b) Higher Tertiary Education,0.11099,110,791,0.08908,0.13289
2000,Saxony,Rural regions,(1b) General Elementary School,0.05684,53,867,0.04142,0.07226
2000,Saxony,Rural regions,(1c) Basic Vocational Qualification,0.23763,245,867,0.20928,0.26597
2000,Saxony,Rural regions,(2) Intermediate General/Vocational Qualification,0.33376,407,867,0.30235,0.36516
2000,Saxony,Rural regions,(3a) Lower Tertiary Education,0.08911,99,867,0.07013,0.10809
2000,Saxony,Rural regions,(3b) Higher Tertiary Education,0.05722,63,867,0.04175,0.07269
2000,Saxony-Anhalt,Urban regions,(1c) Basic Vocational Qualification,0.20630,44,141,0.13927,0.27333
2000,Saxony-Anhalt,Urban regions,(2) Intermediate General/Vocational Qualification,0.28623,65,141,0.21136,0.36111
2000,Saxony-Anhalt,Urban regions,(3a) Lower Tertiary Education,0.14544,32,141,0.08704,0.20384
2000,Saxony-Anhalt,Rural regions,(1b) General Elementary School,0.06460,55,779,0.04733,0.08188
2000,Saxony-Anhalt,Rural regions,(1c) Basic Vocational Qualification,0.29459,254,779,0.26256,0.32662
2000,Saxony-Anhalt,Rural regions,(2) Intermediate General/Vocational Qualification,0.28705,293,779,0.25526,0.31884
2000,Saxony-Anhalt,Rural regions,(3a) Lower Tertiary Education,0.09696,110,779,0.07616,0.11775
2000,Saxony-Anhalt,Rural regions,(3b) Higher Tertiary Education,0.06579,67,779,0.04837,0.08321
2000,Thuringa,Urban regions,(1c) Basic Vocational Qualification,0.23260,73,214,0.17586,0.28934
2000,Thuringa,Urban regions,(2) Intermediate General/Vocational Qualification,0.30850,105,214,0.24647,0.37052
2000,Thuringa,Urban regions,(3a) Lower Tertiary Education,0.10439,36,214,0.06333,0.14545
2000,Thuringa,Rural regions,(1b) General Elementary School,0.05461,38,717,0.03796,0.07125
2000,Thuringa,Rural regions,(1c) Basic Vocational Qualification,0.30934,242,717,0.27548,0.34320
2000,Thuringa,Rural regions,(2) Intermediate General/Vocational Qualification,0.34819,329,717,0.31329,0.38308
2000,Thuringa,Rural regions,(3a) Lower Tertiary Education,0.06305,67,717,0.04525,0.08085
2000,Thuringa,Rural regions,(3b) Higher Tertiary Education,0.03505,41,717,0.02158,0.04852
2001,Schleswig-Holstein,Urban regions,(1c) Basic Vocational Qualification,0.28872,89,166,0.21957,0.35786
2001,Schleswig-Holstein,Urban regions,(2) Intermediate General/Vocational Qualification,0.21532,77,166,0.15260,0.27804
2001,Schleswig-Holstein,Rural regions,(1b) General Elementary School,0.10836,47,286,0.07228,0.14445
2001,Schleswig-Holstein,Rural regions,(1c) Basic Vocational Qualification,0.35910,149,286,0.30341,0.41480
2001,Schleswig-Holstein,Rural regions,(2) Intermediate General/Vocational Qualification,0.19288,90,286,0.14707,0.23868
2001,Hamburg,Urban regions,(1c) Basic Vocational Qualification,0.24138,67,186,0.17972,0.30305
2001,Hamburg,Urban regions,(2) Intermediate General/Vocational Qualification,0.23463,75,186,0.17356,0.29569
2001,Hamburg,Urban regions,(3b) Higher Tertiary Education,0.12165,44,186,0.07454,0.16875
2001,Lower Saxony,Urban regions,(1b) General Elementary School,0.09003,88,843,0.07070,0.10936
2001,Lower Saxony,Urban regions,(1c) Basic Vocational Qualification,0.25381,260,843,0.22442,0.28321
2001,Lower Saxony,Urban regions,(2) Intermediate General/Vocational Qualification,0.23034,251,843,0.20190,0.25878
2001,Lower Saxony,Urban regions,(2c_gen) General Maturity Certificate,0.03221,32,843,0.02028,0.04413
2001,Lower Saxony,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06041,70,843,0.04432,0.07650
2001,Lower Saxony,Urban regions,(3a) Lower Tertiary Education,0.05267,54,843,0.03758,0.06775
2001,Lower Saxony,Urban regions,(3b) Higher Tertiary Education,0.07157,88,843,0.05416,0.08899
2001,Lower Saxony,Rural regions,(1b) General Elementary School,0.12395,137,906,0.10248,0.14542
2001,Lower Saxony,Rural regions,(1c) Basic Vocational Qualification,0.29073,351,906,0.26114,0.32031
2001,Lower Saxony,Rural regions,(2) Intermediate General/Vocational Qualification,0.21305,265,906,0.18637,0.23973
2001,Lower Saxony,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06089,63,906,0.04531,0.07647
2001,Lower Saxony,Rural regions,(3a) Lower Tertiary Education,0.02580,35,906,0.01547,0.03613
2001,Lower Saxony,Rural regions,(3b) Higher Tertiary Education,0.04307,55,906,0.02984,0.05630
2001,Bremen,Urban regions,(1c) Basic Vocational Qualification,0.32915,49,86,0.22925,0.42905
2001,Bremen,Urban regions,(2) Intermediate General/Vocational Qualification,0.15292,37,86,0.07641,0.22944
2001,North Rhine-Westphalia,Urban regions,(0) No qualification (yet),0.01834,116,4499,0.01442,0.02227
2001,North Rhine-Westphalia,Urban regions,(1a) Inadequately completed,0.01732,104,4499,0.01351,0.02113
2001,North Rhine-Westphalia,Urban regions,(1b) General Elementary School,0.10001,548,4499,0.09124,0.10878
2001,North Rhine-Westphalia,Urban regions,(1c) Basic Vocational Qualification,0.30143,1547,4499,0.28802,0.31484
2001,North Rhine-Westphalia,Urban regions,(2) Intermediate General/Vocational Qualification,0.16171,929,4499,0.15095,0.17247
2001,North Rhine-Westphalia,Urban regions,(2c_gen) General Maturity Certificate,0.03049,183,4499,0.02547,0.03552
2001,North Rhine-Westphalia,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08171,436,4499,0.07371,0.08972
2001,North Rhine-Westphalia,Urban regions,(3a) Lower Tertiary Education,0.04245,232,4499,0.03656,0.04834
2001,North Rhine-Westphalia,Urban regions,(3b) Higher Tertiary Education,0.07524,404,4499,0.06754,0.08295
2001,North Rhine-Westphalia,Rural regions,(1c) Basic Vocational Qualification,0.21872,41,41,0.09061,0.34683
2001,Hesse,Urban regions,(1a) Inadequately completed,0.01895,31,1146,0.01105,0.02685
2001,Hesse,Urban regions,(1b) General Elementary School,0.11548,160,1146,0.09696,0.13399
2001,Hesse,Urban regions,(1c) Basic Vocational Qualification,0.24843,343,1146,0.22341,0.27346
2001,Hesse,Urban regions,(2) Intermediate General/Vocational Qualification,0.16176,256,1146,0.14043,0.18309
2001,Hesse,Urban regions,(2c_gen) General Maturity Certificate,0.02572,44,1146,0.01655,0.03489
2001,Hesse,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07858,108,1146,0.06299,0.09416
2001,Hesse,Urban regions,(3a) Lower Tertiary Education,0.04890,74,1146,0.03641,0.06139
2001,Hesse,Urban regions,(3b) Higher Tertiary Education,0.10642,130,1146,0.08856,0.12429
2001,Hesse,Rural regions,(1b) General Elementary School,0.10315,33,232,0.06392,0.14237
2001,Hesse,Rural regions,(1c) Basic Vocational Qualification,0.30564,104,232,0.24623,0.36505
2001,Hesse,Rural regions,(2) Intermediate General/Vocational Qualification,0.23886,95,232,0.18388,0.29385
2001,"Rhineland-Palatinate, Saarland",Urban regions,(1b) General Elementary School,0.12457,160,934,0.10338,0.14576
2001,"Rhineland-Palatinate, Saarland",Urban regions,(1c) Basic Vocational Qualification,0.33012,397,934,0.29994,0.36029
2001,"Rhineland-Palatinate, Saarland",Urban regions,(2) Intermediate General/Vocational Qualification,0.15292,191,934,0.12982,0.17601
2001,"Rhineland-Palatinate, Saarland",Urban regions,(2c_voc) Vocational Maturity Certificate,0.05227,76,934,0.03799,0.06655
2001,"Rhineland-Palatinate, Saarland",Urban regions,(3a) Lower Tertiary Education,0.03106,41,934,0.01993,0.04219
2001,"Rhineland-Palatinate, Saarland",Urban regions,(3b) Higher Tertiary Education,0.04824,69,934,0.03449,0.06199
2001,"Rhineland-Palatinate, Saarland",Rural regions,(1b) General Elementary School,0.12698,53,261,0.08651,0.16745
2001,"Rhineland-Palatinate, Saarland",Rural regions,(1c) Basic Vocational Qualification,0.32682,137,261,0.26981,0.38384
2001,"Rhineland-Palatinate, Saarland",Rural regions,(2) Intermediate General/Vocational Qualification,0.15964,71,261,0.11512,0.20416
2001,Baden-Wuerttemberg,Urban regions,(0) No qualification (yet),0.01627,60,2324,0.01112,0.02141
2001,Baden-Wuerttemberg,Urban regions,(1a) Inadequately completed,0.01167,47,2324,0.00730,0.01603
2001,Baden-Wuerttemberg,Urban regions,(1b) General Elementary School,0.12711,404,2324,0.11356,0.14066
2001,Baden-Wuerttemberg,Urban regions,(1c) Basic Vocational Qualification,0.24729,730,2324,0.22975,0.26484
2001,Baden-Wuerttemberg,Urban regions,(2) Intermediate General/Vocational Qualification,0.17188,488,2324,0.15654,0.18723
2001,Baden-Wuerttemberg,Urban regions,(2c_gen) General Maturity Certificate,0.03432,109,2324,0.02691,0.04172
2001,Baden-Wuerttemberg,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05496,153,2324,0.04569,0.06423
2001,Baden-Wuerttemberg,Urban regions,(3a) Lower Tertiary Education,0.05929,136,2324,0.04968,0.06889
2001,Baden-Wuerttemberg,Urban regions,(3b) Higher Tertiary Education,0.07685,197,2324,0.06602,0.08768
2001,Baden-Wuerttemberg,Rural regions,(1b) General Elementary School,0.12609,51,189,0.07864,0.17354
2001,Baden-Wuerttemberg,Rural regions,(1c) Basic Vocational Qualification,0.26985,83,189,0.20640,0.33331
2001,Baden-Wuerttemberg,Rural regions,(2) Intermediate General/Vocational Qualification,0.17632,55,189,0.12185,0.23080
2001,Bavaria,Urban regions,(1b) General Elementary School,0.08927,148,1436,0.07451,0.10402
2001,Bavaria,Urban regions,(1c) Basic Vocational Qualification,0.29254,511,1436,0.26901,0.31608
2001,Bavaria,Urban regions,(2) Intermediate General/Vocational Qualification,0.18724,331,1436,0.16706,0.20742
2001,Bavaria,Urban regions,(2c_gen) General Maturity Certificate,0.02588,43,1436,0.01766,0.03409
2001,Bavaria,Urban regions,(2c_voc) Vocational Maturity Certificate,0.07210,114,1436,0.05871,0.08548
2001,Bavaria,Urban regions,(3a) Lower Tertiary Education,0.07006,126,1436,0.05685,0.08327
2001,Bavaria,Urban regions,(3b) Higher Tertiary Education,0.08992,163,1436,0.07512,0.10472
2001,Bavaria,Rural regions,(1b) General Elementary School,0.12337,230,1505,0.10675,0.13999
2001,Bavaria,Rural regions,(1c) Basic Vocational Qualification,0.37273,672,1505,0.34829,0.39717
2001,Bavaria,Rural regions,(2) Intermediate General/Vocational Qualification,0.17316,349,1505,0.15403,0.19228
2001,Bavaria,Rural regions,(2c_gen) General Maturity Certificate,0.01545,34,1505,0.00922,0.02169
2001,Bavaria,Rural regions,(2c_voc) Vocational Maturity Certificate,0.03769,76,1505,0.02807,0.04732
2001,Bavaria,Rural regions,(3a) Lower Tertiary Education,0.03593,57,1505,0.02652,0.04533
2001,Bavaria,Rural regions,(3b) Higher Tertiary Education,0.05155,87,1505,0.04037,0.06272
2001,Berlin,Urban regions,(0) No qualification (yet),0.02350,31,777,0.01284,0.03416
2001,Berlin,Urban regions,(1b) General Elementary School,0.04334,45,777,0.02901,0.05767
2001,Berlin,Urban regions,(1c) Basic Vocational Qualification,0.14166,131,777,0.11713,0.16620
2001,Berlin,Urban regions,(2) Intermediate General/Vocational Qualification,0.25757,252,777,0.22680,0.28834
2001,Berlin,Urban regions,(2c_gen) General Maturity Certificate,0.04957,43,777,0.03430,0.06484
2001,Berlin,Urban regions,(2c_voc) Vocational Maturity Certificate,0.05544,51,777,0.03934,0.07154
2001,Berlin,Urban regions,(3a) Lower Tertiary Education,0.09750,94,777,0.07663,0.11837
2001,Berlin,Urban regions,(3b) Higher Tertiary Education,0.13341,130,777,0.10948,0.15733
2001,Brandenburg,Rural regions,(1b) General Elementary School,0.06189,61,803,0.04521,0.07857
2001,Brandenburg,Rural regions,(1c) Basic Vocational Qualification,0.20536,198,803,0.17740,0.23332
2001,Brandenburg,Rural regions,(2) Intermediate General/Vocational Qualification,0.29896,320,803,0.26728,0.33064
2001,Brandenburg,Rural regions,(3a) Lower Tertiary Education,0.13492,141,803,0.11128,0.15857
2001,Brandenburg,Rural regions,(3b) Higher Tertiary Education,0.08514,83,803,0.06582,0.10446
2001,Mecklenburg-Western Pomerania,Rural regions,(1c) Basic Vocational Qualification,0.23550,98,383,0.19295,0.27805
2001,Mecklenburg-Western Pomerania,Rural regions,(2) Intermediate General/Vocational Qualification,0.33051,191,383,0.28334,0.37769
2001,Mecklenburg-Western Pomerania,Rural regions,(3a) Lower Tertiary Education,0.09955,58,383,0.06952,0.12957
2001,Mecklenburg-Western Pomerania,Rural regions,(3b) Higher Tertiary Education,0.06282,36,383,0.03849,0.08715
2001,Saxony,Urban regions,(1b) General Elementary School,0.05251,44,743,0.03646,0.06856
2001,Saxony,Urban regions,(1c) Basic Vocational Qualification,0.20240,163,743,0.17349,0.23131
2001,Saxony,Urban regions,(2) Intermediate General/Vocational Qualification,0.30188,299,743,0.26885,0.33492
2001,Saxony,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03677,32,743,0.02323,0.05031
2001,Saxony,Urban regions,(3a) Lower Tertiary Education,0.10027,99,743,0.07866,0.12189
2001,Saxony,Urban regions,(3b) Higher Tertiary Education,0.11660,106,743,0.09351,0.13969
2001,Saxony,Rural regions,(1b) General Elementary School,0.05695,45,785,0.04073,0.07317
2001,Saxony,Rural regions,(1c) Basic Vocational Qualification,0.24439,220,785,0.21431,0.27447
2001,Saxony,Rural regions,(2) Intermediate General/Vocational Qualification,0.33092,364,785,0.29798,0.36386
2001,Saxony,Rural regions,(3a) Lower Tertiary Education,0.09905,95,785,0.07814,0.11996
2001,Saxony,Rural regions,(3b) Higher Tertiary Education,0.06213,61,785,0.04523,0.07903
2001,Saxony-Anhalt,Urban regions,(1c) Basic Vocational Qualification,0.21576,42,98,0.13390,0.29763
2001,Saxony-Anhalt,Urban regions,(2) Intermediate General/Vocational Qualification,0.26910,56,98,0.18084,0.35735
2001,Saxony-Anhalt,Rural regions,(1b) General Elementary School,0.07156,51,757,0.05318,0.08993
2001,Saxony-Anhalt,Rural regions,(1c) Basic Vocational Qualification,0.27395,227,757,0.24215,0.30574
2001,Saxony-Anhalt,Rural regions,(2) Intermediate General/Vocational Qualification,0.29016,277,757,0.25781,0.32251
2001,Saxony-Anhalt,Rural regions,(2c_gen) General Maturity Certificate,0.02428,34,757,0.01331,0.03525
2001,Saxony-Anhalt,Rural regions,(3a) Lower Tertiary Education,0.09892,107,757,0.07764,0.12020
2001,Saxony-Anhalt,Rural regions,(3b) Higher Tertiary Education,0.05695,61,757,0.04043,0.07347
2001,Thuringa,Urban regions,(1c) Basic Vocational Qualification,0.23300,71,238,0.17918,0.28682
2001,Thuringa,Urban regions,(2) Intermediate General/Vocational Qualification,0.29729,99,238,0.23909,0.35548
2001,Thuringa,Urban regions,(3a) Lower Tertiary Education,0.10423,35,238,0.06533,0.14313
2001,Thuringa,Urban regions,(3b) Higher Tertiary Education,0.10441,33,238,0.06548,0.14334
2001,Thuringa,Rural regions,(1c) Basic Vocational Qualification,0.32086,217,597,0.28339,0.35834
2001,Thuringa,Rural regions,(2) Intermediate General/Vocational Qualification,0.34820,285,597,0.30995,0.38645
2001,Thuringa,Rural regions,(3a) Lower Tertiary Education,0.06177,60,597,0.04244,0.08110
2001,Thuringa,Rural regions,(3b) Higher Tertiary Education,0.03228,35,597,0.01809,0.04647
2002,Schleswig-Holstein,Urban regions,(1c) Basic Vocational Qualification,0.29161,89,203,0.22893,0.35429
2002,Schleswig-Holstein,Urban regions,(2) Intermediate General/Vocational Qualification,0.22313,83,203,0.16572,0.28055
2002,Schleswig-Holstein,Urban regions,(3b) Higher Tertiary Education,0.04584,31,203,0.01700,0.07468
2002,Schleswig-Holstein,Rural regions,(1b) General Elementary School,0.10608,47,330,0.07280,0.13935
2002,Schleswig-Holstein,Rural regions,(1c) Basic Vocational Qualification,0.33769,141,330,0.28658,0.38879
2002,Schleswig-Holstein,Rural regions,(2) Intermediate General/Vocational Qualification,0.20584,100,330,0.16215,0.24952
2002,Schleswig-Holstein,Rural regions,(3b) Higher Tertiary Education,0.04777,42,330,0.02472,0.07082
2002,Hamburg,Urban regions,(1c) Basic Vocational Qualification,0.25624,72,223,0.19881,0.31366
2002,Hamburg,Urban regions,(2) Intermediate General/Vocational Qualification,0.24902,90,223,0.19213,0.30590
2002,Hamburg,Urban regions,(3b) Higher Tertiary Education,0.10119,61,223,0.06152,0.14086
2002,Lower Saxony,Urban regions,(0) No qualification (yet),0.02352,34,940,0.01383,0.03322
2002,Lower Saxony,Urban regions,(1b) General Elementary School,0.09207,80,940,0.07358,0.11057
2002,Lower Saxony,Urban regions,(1c) Basic Vocational Qualification,0.25103,254,940,0.22329,0.27876
2002,Lower Saxony,Urban regions,(2) Intermediate General/Vocational Qualification,0.24340,277,940,0.21595,0.27085
2002,Lower Saxony,Urban regions,(2c_gen) General Maturity Certificate,0.02618,32,940,0.01597,0.03640
2002,Lower Saxony,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06267,74,940,0.04717,0.07817
2002,Lower Saxony,Urban regions,(3a) Lower Tertiary Education,0.05011,58,940,0.03615,0.06406
2002,Lower Saxony,Urban regions,(3b) Higher Tertiary Education,0.07056,131,940,0.05418,0.08694
2002,Lower Saxony,Rural regions,(1b) General Elementary School,0.12157,134,952,0.10080,0.14234
2002,Lower Saxony,Rural regions,(1c) Basic Vocational Qualification,0.28821,343,952,0.25942,0.31700
2002,Lower Saxony,Rural regions,(2) Intermediate General/Vocational Qualification,0.20680,279,952,0.18106,0.23254
2002,Lower Saxony,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05737,74,952,0.04259,0.07215
2002,Lower Saxony,Rural regions,(3a) Lower Tertiary Education,0.02564,42,952,0.01559,0.03569
2002,Lower Saxony,Rural regions,(3b) Higher Tertiary Education,0.04979,80,952,0.03597,0.06362
2002,Bremen,Urban regions,(1c) Basic Vocational Qualification,0.33172,50,94,0.23603,0.42742
2002,Bremen,Urban regions,(2) Intermediate General/Vocational Qualification,0.18282,44,94,0.10426,0.26138
2002,North Rhine-Westphalia,Urban regions,(0) No qualification (yet),0.01724,142,4706,0.01352,0.02095
2002,North Rhine-Westphalia,Urban regions,(1a) Inadequately completed,0.01767,88,4706,0.01391,0.02144
