year,migback,sex,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.04727,210,4776,0.04125,0.05329
1993,No migration background,male,(3a) Lower Tertiary Education,0.07108,385,4776,0.06379,0.07837
1993,No migration background,male,(3b) Higher Tertiary Education,0.09085,436,4776,0.08270,0.09901
1993,No migration background,female,(0) No qualification (yet),0.00802,42,5237,0.00561,0.01044
1993,No migration background,female,(1a) Inadequately completed,0.01035,69,5237,0.00761,0.01309
1993,No migration background,female,(1b) General Elementary School,0.23498,1000,5237,0.22349,0.24646
1993,No migration background,female,(1c) Basic Vocational Qualification,0.32114,1584,5237,0.30850,0.33379
1993,No migration background,female,(2) Intermediate General/Vocational Qualification,0.26729,1564,5237,0.25530,0.27928
1993,No migration background,female,(2c_gen) General Maturity Certificate,0.02128,117,5237,0.01737,0.02519
1993,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.03811,182,5237,0.03293,0.04330
1993,No migration background,female,(3a) Lower Tertiary Education,0.05097,416,5237,0.04502,0.05693
1993,No migration background,female,(3b) Higher Tertiary Education,0.04785,263,5237,0.04206,0.05363
1993,Direct migration background,male,(1a) Inadequately completed,0.11992,232,1218,0.10167,0.13818
1993,Direct migration background,male,(1b) General Elementary School,0.20486,355,1218,0.18218,0.22753
1993,Direct migration background,male,(1c) Basic Vocational Qualification,0.35285,396,1218,0.32601,0.37970
1993,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.09885,68,1218,0.08208,0.11562
1993,Direct migration background,male,(2c_gen) General Maturity Certificate,0.02806,44,1218,0.01879,0.03734
1993,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.06198,65,1218,0.04843,0.07553
1993,Direct migration background,male,(3b) Higher Tertiary Education,0.08152,58,1218,0.06615,0.09689
1993,Direct migration background,female,(1a) Inadequately completed,0.16561,328,1097,0.14360,0.18762
1993,Direct migration background,female,(1b) General Elementary School,0.32121,383,1097,0.29356,0.34885
1993,Direct migration background,female,(1c) Basic Vocational Qualification,0.23548,214,1097,0.21036,0.26060
1993,Direct migration background,female,(2) Intermediate General/Vocational Qualification,0.11240,80,1097,0.09370,0.13110
1993,Direct migration background,female,(2c_gen) General Maturity Certificate,0.04522,48,1097,0.03292,0.05752
1993,Direct migration background,female,(2c_voc) Vocational Maturity Certificate,0.05075,44,1097,0.03775,0.06374
1993,Indirect migration background,male,(1b) General Elementary School,0.31488,68,164,0.24358,0.38619
1993,Indirect migration background,male,(1c) Basic Vocational Qualification,0.15192,45,164,0.09681,0.20702
1993,Indirect migration background,male,(2) Intermediate General/Vocational Qualification,0.26702,51,164,0.19910,0.33493
1993,Indirect migration background,female,(1b) General Elementary School,0.21279,56,145,0.14595,0.27964
1993,Indirect migration background,female,(1c) Basic Vocational Qualification,0.18891,33,145,0.12497,0.25284
1993,Indirect migration background,female,(2) Intermediate General/Vocational Qualification,0.28919,56,145,0.21514,0.36325
1994,No migration background,male,(0) No qualification (yet),0.01261,57,4699,0.00942,0.01580
1994,No migration background,male,(1a) Inadequately completed,0.00878,49,4699,0.00611,0.01144
1994,No migration background,male,(1b) General Elementary School,0.07553,314,4699,0.06798,0.08309
1994,No migration background,male,(1c) Basic Vocational Qualification,0.42780,1833,4699,0.41365,0.44195
1994,No migration background,male,(2) Intermediate General/Vocational Qualification,0.22625,1246,4699,0.21429,0.23821
1994,No migration background,male,(2c_gen) General Maturity Certificate,0.03332,157,4699,0.02819,0.03845
1994,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.04879,215,4699,0.04263,0.05495
1994,No migration background,male,(3a) Lower Tertiary Education,0.07484,390,4699,0.06732,0.08237
1994,No migration background,male,(3b) Higher Tertiary Education,0.09209,438,4699,0.08382,0.10035
1994,No migration background,female,(0) No qualification (yet),0.01103,75,5184,0.00819,0.01387
1994,No migration background,female,(1a) Inadequately completed,0.01003,58,5184,0.00732,0.01274
1994,No migration background,female,(1b) General Elementary School,0.22393,944,5184,0.21258,0.23528
1994,No migration background,female,(1c) Basic Vocational Qualification,0.32220,1552,5184,0.30947,0.33492
1994,No migration background,female,(2) Intermediate General/Vocational Qualification,0.26828,1553,5184,0.25621,0.28034
1994,No migration background,female,(2c_gen) General Maturity Certificate,0.02200,121,5184,0.01801,0.02600
1994,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.03839,189,5184,0.03316,0.04362
1994,No migration background,female,(3a) Lower Tertiary Education,0.05110,410,5184,0.04510,0.05709
1994,No migration background,female,(3b) Higher Tertiary Education,0.05305,282,5184,0.04695,0.05915
1994,Direct migration background,male,(1a) Inadequately completed,0.11991,220,1131,0.10097,0.13885
1994,Direct migration background,male,(1b) General Elementary School,0.19332,319,1131,0.17029,0.21635
1994,Direct migration background,male,(1c) Basic Vocational Qualification,0.36139,377,1131,0.33338,0.38940
1994,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.10109,61,1131,0.08352,0.11867
1994,Direct migration background,male,(2c_gen) General Maturity Certificate,0.03537,45,1131,0.02460,0.04614
1994,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.05692,58,1131,0.04341,0.07042
1994,Direct migration background,male,(3b) Higher Tertiary Education,0.07776,51,1131,0.06214,0.09337
1994,Direct migration background,female,(1a) Inadequately completed,0.16256,302,1037,0.14009,0.18503
1994,Direct migration background,female,(1b) General Elementary School,0.31089,355,1037,0.28270,0.33907
1994,Direct migration background,female,(1c) Basic Vocational Qualification,0.24106,214,1037,0.21502,0.26711
1994,Direct migration background,female,(2) Intermediate General/Vocational Qualification,0.10456,77,1037,0.08592,0.12319
1994,Direct migration background,female,(2c_gen) General Maturity Certificate,0.04623,46,1037,0.03344,0.05901
1994,Direct migration background,female,(2c_voc) Vocational Maturity Certificate,0.05355,43,1037,0.03985,0.06726
1994,Indirect migration background,male,(1b) General Elementary School,0.30660,60,160,0.23493,0.37827
1994,Indirect migration background,male,(1c) Basic Vocational Qualification,0.13393,46,160,0.08099,0.18687
1994,Indirect migration background,male,(2) Intermediate General/Vocational Qualification,0.25347,54,160,0.18585,0.32108
1994,Indirect migration background,female,(1b) General Elementary School,0.19172,55,146,0.12765,0.25580
1994,Indirect migration background,female,(1c) Basic Vocational Qualification,0.17480,35,146,0.11298,0.23662
1994,Indirect migration background,female,(2) Intermediate General/Vocational Qualification,0.27435,56,146,0.20173,0.34698
1995,No migration background,male,(0) No qualification (yet),0.01520,80,4685,0.01169,0.01870
1995,No migration background,male,(1a) Inadequately completed,0.00783,44,4685,0.00531,0.01036
1995,No migration background,male,(1b) General Elementary School,0.07379,311,4685,0.06630,0.08128
1995,No migration background,male,(1c) Basic Vocational Qualification,0.42353,1793,4685,0.40938,0.43768
1995,No migration background,male,(2) Intermediate General/Vocational Qualification,0.22417,1250,4685,0.21222,0.23611
1995,No migration background,male,(2c_gen) General Maturity Certificate,0.03330,154,4685,0.02816,0.03844
1995,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.05032,217,4685,0.04406,0.05658
1995,No migration background,male,(3a) Lower Tertiary Education,0.07722,388,4685,0.06957,0.08486
1995,No migration background,male,(3b) Higher Tertiary Education,0.09465,448,4685,0.08626,0.10303
1995,No migration background,female,(0) No qualification (yet),0.01346,95,5165,0.01031,0.01660
1995,No migration background,female,(1a) Inadequately completed,0.00696,40,5165,0.00469,0.00923
1995,No migration background,female,(1b) General Elementary School,0.21670,884,5165,0.20547,0.22794
1995,No migration background,female,(1c) Basic Vocational Qualification,0.32069,1521,5165,0.30796,0.33342
1995,No migration background,female,(2) Intermediate General/Vocational Qualification,0.26914,1590,5165,0.25704,0.28124
1995,No migration background,female,(2c_gen) General Maturity Certificate,0.02083,126,5165,0.01693,0.02472
1995,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.04170,196,5165,0.03625,0.04715
1995,No migration background,female,(3a) Lower Tertiary Education,0.05420,422,5165,0.04803,0.06038
1995,No migration background,female,(3b) Higher Tertiary Education,0.05632,291,5165,0.05003,0.06261
1995,Direct migration background,male,(1a) Inadequately completed,0.09169,214,1302,0.07601,0.10737
1995,Direct migration background,male,(1b) General Elementary School,0.18049,345,1302,0.15959,0.20139
1995,Direct migration background,male,(1c) Basic Vocational Qualification,0.33147,433,1302,0.30589,0.35705
1995,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.09022,69,1302,0.07465,0.10579
1995,Direct migration background,male,(2c_gen) General Maturity Certificate,0.05666,67,1302,0.04409,0.06922
1995,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.07107,89,1302,0.05711,0.08504
1995,Direct migration background,male,(3b) Higher Tertiary Education,0.11195,85,1302,0.09482,0.12909
1995,Direct migration background,female,(1a) Inadequately completed,0.12829,304,1257,0.10980,0.14679
1995,Direct migration background,female,(1b) General Elementary School,0.29025,396,1257,0.26515,0.31535
1995,Direct migration background,female,(1c) Basic Vocational Qualification,0.23065,249,1257,0.20735,0.25394
1995,Direct migration background,female,(2) Intermediate General/Vocational Qualification,0.09877,91,1257,0.08227,0.11527
1995,Direct migration background,female,(2c_gen) General Maturity Certificate,0.06130,77,1257,0.04803,0.07456
1995,Direct migration background,female,(2c_voc) Vocational Maturity Certificate,0.08112,80,1257,0.06602,0.09622
1995,Direct migration background,female,(3b) Higher Tertiary Education,0.08153,60,1257,0.06639,0.09666
1995,Indirect migration background,male,(0) No qualification (yet),0.17032,31,186,0.11615,0.22449
1995,Indirect migration background,male,(1b) General Elementary School,0.26173,53,186,0.19839,0.32508
1995,Indirect migration background,male,(1c) Basic Vocational Qualification,0.15187,50,186,0.10015,0.20359
1995,Indirect migration background,male,(2) Intermediate General/Vocational Qualification,0.22477,52,186,0.16462,0.28493
1995,Indirect migration background,female,(1b) General Elementary School,0.19476,52,154,0.13201,0.25751
1995,Indirect migration background,female,(1c) Basic Vocational Qualification,0.19129,39,154,0.12897,0.25362
1995,Indirect migration background,female,(2) Intermediate General/Vocational Qualification,0.33555,63,154,0.26073,0.41037
1996,No migration background,male,(0) No qualification (yet),0.01622,89,4651,0.01259,0.01985
1996,No migration background,male,(1a) Inadequately completed,0.00762,34,4651,0.00512,0.01012
1996,No migration background,male,(1b) General Elementary School,0.06972,299,4651,0.06240,0.07704
1996,No migration background,male,(1c) Basic Vocational Qualification,0.41999,1756,4651,0.40581,0.43418
1996,No migration background,male,(2) Intermediate General/Vocational Qualification,0.22883,1268,4651,0.21675,0.24090
1996,No migration background,male,(2c_gen) General Maturity Certificate,0.02966,139,4651,0.02478,0.03453
1996,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.05320,216,4651,0.04675,0.05965
1996,No migration background,male,(3a) Lower Tertiary Education,0.07945,395,4651,0.07168,0.08723
1996,No migration background,male,(3b) Higher Tertiary Education,0.09532,455,4651,0.08688,0.10376
1996,No migration background,female,(0) No qualification (yet),0.01863,116,5098,0.01492,0.02234
1996,No migration background,female,(1a) Inadequately completed,0.00717,35,5098,0.00486,0.00949
1996,No migration background,female,(1b) General Elementary School,0.20773,843,5098,0.19659,0.21886
1996,No migration background,female,(1c) Basic Vocational Qualification,0.32182,1492,5098,0.30899,0.33464
1996,No migration background,female,(2) Intermediate General/Vocational Qualification,0.26930,1573,5098,0.25712,0.28147
1996,No migration background,female,(2c_gen) General Maturity Certificate,0.02011,116,5098,0.01625,0.02396
1996,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.04590,210,5098,0.04015,0.05164
1996,No migration background,female,(3a) Lower Tertiary Education,0.05390,421,5098,0.04770,0.06010
1996,No migration background,female,(3b) Higher Tertiary Education,0.05546,292,5098,0.04917,0.06174
1996,Direct migration background,male,(1a) Inadequately completed,0.09780,201,1209,0.08105,0.11455
1996,Direct migration background,male,(1b) General Elementary School,0.18150,312,1209,0.15976,0.20323
1996,Direct migration background,male,(1c) Basic Vocational Qualification,0.33512,417,1209,0.30850,0.36174
1996,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.08452,59,1209,0.06883,0.10021
1996,Direct migration background,male,(2c_gen) General Maturity Certificate,0.05303,62,1209,0.04039,0.06566
1996,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.07117,79,1209,0.05667,0.08567
1996,Direct migration background,male,(3b) Higher Tertiary Education,0.10759,79,1209,0.09012,0.12506
1996,Direct migration background,female,(1a) Inadequately completed,0.12252,272,1188,0.10387,0.14117
1996,Direct migration background,female,(1b) General Elementary School,0.28122,377,1188,0.25564,0.30680
1996,Direct migration background,female,(1c) Basic Vocational Qualification,0.23435,243,1188,0.21025,0.25845
1996,Direct migration background,female,(2) Intermediate General/Vocational Qualification,0.11084,90,1188,0.09298,0.12869
1996,Direct migration background,female,(2c_gen) General Maturity Certificate,0.06242,69,1188,0.04866,0.07618
1996,Direct migration background,female,(2c_voc) Vocational Maturity Certificate,0.07786,78,1188,0.06262,0.09310
1996,Direct migration background,female,(3b) Higher Tertiary Education,0.08452,59,1188,0.06870,0.10035
1996,Indirect migration background,male,(1b) General Elementary School,0.27180,54,163,0.20330,0.34031
1996,Indirect migration background,male,(1c) Basic Vocational Qualification,0.16370,55,163,0.10672,0.22067
1996,Indirect migration background,male,(2) Intermediate General/Vocational Qualification,0.23336,54,163,0.16823,0.29850
1996,Indirect migration background,female,(1b) General Elementary School,0.19889,56,170,0.13871,0.25907
1996,Indirect migration background,female,(1c) Basic Vocational Qualification,0.17654,42,170,0.11906,0.23403
1996,Indirect migration background,female,(2) Intermediate General/Vocational Qualification,0.34477,72,170,0.27311,0.41643
1997,No migration background,male,(0) No qualification (yet),0.01717,104,4596,0.01341,0.02092
1997,No migration background,male,(1a) Inadequately completed,0.00774,34,4596,0.00521,0.01028
1997,No migration background,male,(1b) General Elementary School,0.06878,294,4596,0.06146,0.07610
1997,No migration background,male,(1c) Basic Vocational Qualification,0.41498,1706,4596,0.40073,0.42922
1997,No migration background,male,(2) Intermediate General/Vocational Qualification,0.22948,1249,4596,0.21732,0.24164
1997,No migration background,male,(2c_gen) General Maturity Certificate,0.03066,139,4596,0.02567,0.03564
1997,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.05561,221,4596,0.04899,0.06224
1997,No migration background,male,(3a) Lower Tertiary Education,0.08043,392,4596,0.07256,0.08829
1997,No migration background,male,(3b) Higher Tertiary Education,0.09516,457,4596,0.08667,0.10364
1997,No migration background,female,(0) No qualification (yet),0.01823,116,5024,0.01453,0.02193
1997,No migration background,female,(1a) Inadequately completed,0.00686,34,5024,0.00458,0.00914
1997,No migration background,female,(1b) General Elementary School,0.20490,809,5024,0.19374,0.21606
1997,No migration background,female,(1c) Basic Vocational Qualification,0.31932,1461,5024,0.30643,0.33221
1997,No migration background,female,(2) Intermediate General/Vocational Qualification,0.26985,1550,5024,0.25757,0.28212
1997,No migration background,female,(2c_gen) General Maturity Certificate,0.02239,128,5024,0.01830,0.02648
1997,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.04628,207,5024,0.04047,0.05209
1997,No migration background,female,(3a) Lower Tertiary Education,0.05673,420,5024,0.05034,0.06313
1997,No migration background,female,(3b) Higher Tertiary Education,0.05544,299,5024,0.04911,0.06177
1997,Direct migration background,male,(1a) Inadequately completed,0.09778,187,1186,0.08087,0.11470
1997,Direct migration background,male,(1b) General Elementary School,0.17945,296,1186,0.15760,0.20130
1997,Direct migration background,male,(1c) Basic Vocational Qualification,0.33727,398,1186,0.31035,0.36419
1997,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.08822,66,1186,0.07208,0.10437
1997,Direct migration background,male,(2c_gen) General Maturity Certificate,0.05353,60,1186,0.04071,0.06635
1997,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.06933,71,1186,0.05487,0.08379
1997,Direct migration background,male,(3a) Lower Tertiary Education,0.05260,33,1186,0.03989,0.06531
1997,Direct migration background,male,(3b) Higher Tertiary Education,0.10706,75,1186,0.08945,0.12466
1997,Direct migration background,female,(1a) Inadequately completed,0.12718,254,1121,0.10766,0.14669
1997,Direct migration background,female,(1b) General Elementary School,0.28949,354,1121,0.26293,0.31605
1997,Direct migration background,female,(1c) Basic Vocational Qualification,0.24271,237,1121,0.21760,0.26782
1997,Direct migration background,female,(2) Intermediate General/Vocational Qualification,0.10838,87,1121,0.09018,0.12659
1997,Direct migration background,female,(2c_gen) General Maturity Certificate,0.05452,61,1121,0.04123,0.06782
1997,Direct migration background,female,(2c_voc) Vocational Maturity Certificate,0.07372,72,1121,0.05842,0.08902
1997,Direct migration background,female,(3b) Higher Tertiary Education,0.07594,56,1121,0.06043,0.09146
1997,Indirect migration background,male,(0) No qualification (yet),0.14404,36,210,0.09643,0.19164
1997,Indirect migration background,male,(1b) General Elementary School,0.32390,69,210,0.26045,0.38734
1997,Indirect migration background,male,(1c) Basic Vocational Qualification,0.13909,53,210,0.09217,0.18600
1997,Indirect migration background,male,(2) Intermediate General/Vocational Qualification,0.19638,52,210,0.14252,0.25024
1997,Indirect migration background,female,(1b) General Elementary School,0.19825,58,171,0.13832,0.25818
1997,Indirect migration background,female,(1c) Basic Vocational Qualification,0.16630,38,171,0.11033,0.22227
1997,Indirect migration background,female,(2) Intermediate General/Vocational Qualification,0.36479,75,171,0.29243,0.43716
1998,No migration background,male,(0) No qualification (yet),0.01656,106,5134,0.01307,0.02005
1998,No migration background,male,(1a) Inadequately completed,0.00756,37,5134,0.00519,0.00993
1998,No migration background,male,(1b) General Elementary School,0.07497,367,5134,0.06777,0.08218
1998,No migration background,male,(1c) Basic Vocational Qualification,0.39453,1866,5134,0.38116,0.40791
1998,No migration background,male,(2) Intermediate General/Vocational Qualification,0.24148,1404,5134,0.22977,0.25318
1998,No migration background,male,(2c_gen) General Maturity Certificate,0.03263,167,5134,0.02777,0.03749
1998,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.05150,236,5134,0.04546,0.05755
1998,No migration background,male,(3a) Lower Tertiary Education,0.08403,441,5134,0.07644,0.09162
1998,No migration background,male,(3b) Higher Tertiary Education,0.09673,510,5134,0.08864,0.10482
1998,No migration background,female,(0) No qualification (yet),0.01867,128,5619,0.01513,0.02221
1998,No migration background,female,(1a) Inadequately completed,0.00735,40,5619,0.00511,0.00958
1998,No migration background,female,(1b) General Elementary School,0.19933,919,5619,0.18888,0.20978
1998,No migration background,female,(1c) Basic Vocational Qualification,0.30946,1600,5619,0.29737,0.32155
1998,No migration background,female,(2) Intermediate General/Vocational Qualification,0.27099,1711,5619,0.25937,0.28262
1998,No migration background,female,(2c_gen) General Maturity Certificate,0.02653,156,5619,0.02233,0.03073
1998,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.04979,261,5619,0.04410,0.05548
1998,No migration background,female,(3a) Lower Tertiary Education,0.06018,459,5619,0.05396,0.06640
1998,No migration background,female,(3b) Higher Tertiary Education,0.05770,345,5619,0.05161,0.06380
1998,Direct migration background,male,(1a) Inadequately completed,0.10171,170,1130,0.08408,0.11934
1998,Direct migration background,male,(1b) General Elementary School,0.19693,286,1130,0.17373,0.22012
1998,Direct migration background,male,(1c) Basic Vocational Qualification,0.34073,379,1130,0.31309,0.36838
1998,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.07494,59,1130,0.05958,0.09030
1998,Direct migration background,male,(2c_gen) General Maturity Certificate,0.04596,53,1130,0.03374,0.05817
1998,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.07334,70,1130,0.05814,0.08855
1998,Direct migration background,male,(3a) Lower Tertiary Education,0.05264,36,1130,0.03962,0.06567
1998,Direct migration background,male,(3b) Higher Tertiary Education,0.09892,77,1130,0.08150,0.11633
1998,Direct migration background,female,(1a) Inadequately completed,0.14079,235,1075,0.11999,0.16160
1998,Direct migration background,female,(1b) General Elementary School,0.28411,336,1075,0.25714,0.31109
1998,Direct migration background,female,(1c) Basic Vocational Qualification,0.22226,224,1075,0.19739,0.24712
1998,Direct migration background,female,(2) Intermediate General/Vocational Qualification,0.09864,83,1075,0.08081,0.11647
1998,Direct migration background,female,(2c_gen) General Maturity Certificate,0.05752,59,1075,0.04359,0.07144
1998,Direct migration background,female,(2c_voc) Vocational Maturity Certificate,0.08558,78,1075,0.06885,0.10231
1998,Direct migration background,female,(3b) Higher Tertiary Education,0.08303,60,1075,0.06653,0.09954
1998,Indirect migration background,male,(0) No qualification (yet),0.13905,39,220,0.09323,0.18488
1998,Indirect migration background,male,(1b) General Elementary School,0.28603,73,220,0.22618,0.34588
1998,Indirect migration background,male,(1c) Basic Vocational Qualification,0.12947,52,220,0.08501,0.17393
1998,Indirect migration background,male,(2) Intermediate General/Vocational Qualification,0.21864,56,220,0.16390,0.27338
1998,Indirect migration background,female,(1b) General Elementary School,0.20424,54,176,0.14451,0.26397
1998,Indirect migration background,female,(1c) Basic Vocational Qualification,0.14630,41,176,0.09394,0.19867
1998,Indirect migration background,female,(2) Intermediate General/Vocational Qualification,0.35168,81,176,0.28094,0.42243
1999,No migration background,male,(0) No qualification (yet),0.01699,114,5106,0.01345,0.02054
1999,No migration background,male,(1a) Inadequately completed,0.00816,37,5106,0.00569,0.01063
1999,No migration background,male,(1b) General Elementary School,0.07081,353,5106,0.06377,0.07784
1999,No migration background,male,(1c) Basic Vocational Qualification,0.40112,1851,5106,0.38767,0.41456
1999,No migration background,male,(2) Intermediate General/Vocational Qualification,0.23940,1393,5106,0.22770,0.25111
1999,No migration background,male,(2c_gen) General Maturity Certificate,0.03287,163,5106,0.02798,0.03776
1999,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.05173,238,5106,0.04565,0.05780
1999,No migration background,male,(3a) Lower Tertiary Education,0.08217,438,5106,0.07464,0.08970
1999,No migration background,male,(3b) Higher Tertiary Education,0.09675,519,5106,0.08864,0.10486
1999,No migration background,female,(0) No qualification (yet),0.01794,116,5553,0.01445,0.02144
1999,No migration background,female,(1a) Inadequately completed,0.00744,41,5553,0.00518,0.00970
1999,No migration background,female,(1b) General Elementary School,0.19390,887,5553,0.18350,0.20430
1999,No migration background,female,(1c) Basic Vocational Qualification,0.31114,1565,5553,0.29896,0.32332
1999,No migration background,female,(2) Intermediate General/Vocational Qualification,0.27506,1722,5553,0.26332,0.28681
1999,No migration background,female,(2c_gen) General Maturity Certificate,0.02516,160,5553,0.02104,0.02927
1999,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.05085,265,5553,0.04507,0.05662
1999,No migration background,female,(3a) Lower Tertiary Education,0.05842,449,5553,0.05225,0.06459
1999,No migration background,female,(3b) Higher Tertiary Education,0.06009,348,5553,0.05384,0.06634
1999,Direct migration background,male,(1a) Inadequately completed,0.10552,161,1052,0.08694,0.12409
1999,Direct migration background,male,(1b) General Elementary School,0.20062,263,1052,0.17641,0.22483
1999,Direct migration background,male,(1c) Basic Vocational Qualification,0.35082,360,1052,0.32197,0.37967
1999,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.07440,57,1052,0.05853,0.09026
1999,Direct migration background,male,(2c_gen) General Maturity Certificate,0.04591,42,1052,0.03326,0.05856
1999,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.06342,62,1052,0.04868,0.07815
1999,Direct migration background,male,(3a) Lower Tertiary Education,0.05248,35,1052,0.03900,0.06596
1999,Direct migration background,male,(3b) Higher Tertiary Education,0.09861,72,1052,0.08059,0.11664
1999,Direct migration background,female,(1a) Inadequately completed,0.15096,224,1006,0.12883,0.17310
1999,Direct migration background,female,(1b) General Elementary School,0.27535,308,1006,0.24773,0.30297
1999,Direct migration background,female,(1c) Basic Vocational Qualification,0.22033,210,1006,0.19471,0.24596
1999,Direct migration background,female,(2) Intermediate General/Vocational Qualification,0.09210,76,1006,0.07422,0.10997
1999,Direct migration background,female,(2c_gen) General Maturity Certificate,0.06040,57,1006,0.04567,0.07513
1999,Direct migration background,female,(2c_voc) Vocational Maturity Certificate,0.09298,76,1006,0.07502,0.11093
1999,Direct migration background,female,(3b) Higher Tertiary Education,0.08159,55,1006,0.06467,0.09852
1999,Indirect migration background,male,(0) No qualification (yet),0.16599,35,219,0.11660,0.21538
1999,Indirect migration background,male,(1b) General Elementary School,0.25873,74,219,0.20059,0.31686
1999,Indirect migration background,male,(1c) Basic Vocational Qualification,0.14882,56,219,0.10157,0.19607
1999,Indirect migration background,male,(2) Intermediate General/Vocational Qualification,0.21996,54,219,0.16497,0.27495
1999,Indirect migration background,female,(1b) General Elementary School,0.20403,55,177,0.14449,0.26356
1999,Indirect migration background,female,(1c) Basic Vocational Qualification,0.15650,44,177,0.10282,0.21017
1999,Indirect migration background,female,(2) Intermediate General/Vocational Qualification,0.32297,78,177,0.25388,0.39205
2000,No migration background,male,(0) No qualification (yet),0.01530,172,9544,0.01283,0.01776
2000,No migration background,male,(1a) Inadequately completed,0.00584,45,9544,0.00431,0.00737
2000,No migration background,male,(1b) General Elementary School,0.05187,470,9544,0.04742,0.05632
2000,No migration background,male,(1c) Basic Vocational Qualification,0.39688,3597,9544,0.38706,0.40670
2000,No migration background,male,(2) Intermediate General/Vocational Qualification,0.24114,2502,9544,0.23255,0.24972
2000,No migration background,male,(2c_gen) General Maturity Certificate,0.02861,285,9544,0.02527,0.03196
2000,No migration background,male,(2c_voc) Vocational Maturity Certificate,0.06418,546,9544,0.05926,0.06910
2000,No migration background,male,(3a) Lower Tertiary Education,0.08940,870,9544,0.08368,0.09513
2000,No migration background,male,(3b) Higher Tertiary Education,0.10678,1057,9544,0.10058,0.11297
2000,No migration background,female,(0) No qualification (yet),0.01526,198,10412,0.01291,0.01762
2000,No migration background,female,(1a) Inadequately completed,0.00486,46,10412,0.00353,0.00620
2000,No migration background,female,(1b) General Elementary School,0.16107,1447,10412,0.15401,0.16813
2000,No migration background,female,(1c) Basic Vocational Qualification,0.31604,3083,10412,0.30711,0.32497
2000,No migration background,female,(2) Intermediate General/Vocational Qualification,0.29263,3301,10412,0.28389,0.30137
2000,No migration background,female,(2c_gen) General Maturity Certificate,0.02611,300,10412,0.02305,0.02917
2000,No migration background,female,(2c_voc) Vocational Maturity Certificate,0.05928,599,10412,0.05474,0.06382
2000,No migration background,female,(3a) Lower Tertiary Education,0.05806,721,10412,0.05357,0.06255
2000,No migration background,female,(3b) Higher Tertiary Education,0.06669,717,10412,0.06189,0.07148
2000,Direct migration background,male,(0) No qualification (yet),0.02226,37,1615,0.01506,0.02945
2000,Direct migration background,male,(1a) Inadequately completed,0.07888,132,1615,0.06573,0.09203
2000,Direct migration background,male,(1b) General Elementary School,0.16365,311,1615,0.14561,0.18170
2000,Direct migration background,male,(1c) Basic Vocational Qualification,0.35056,600,1615,0.32728,0.37383
2000,Direct migration background,male,(2) Intermediate General/Vocational Qualification,0.07895,109,1615,0.06579,0.09210
2000,Direct migration background,male,(2c_gen) General Maturity Certificate,0.04101,59,1615,0.03134,0.05069
2000,Direct migration background,male,(2c_voc) Vocational Maturity Certificate,0.10554,165,1615,0.09055,0.12053
2000,Direct migration background,male,(3a) Lower Tertiary Education,0.04661,57,1615,0.03632,0.05689
2000,Direct migration background,male,(3b) Higher Tertiary Education,0.11255,145,1615,0.09713,0.12797
2000,Direct migration background,female,(1a) Inadequately completed,0.10668,192,1644,0.09175,0.12161
2000,Direct migration background,female,(1b) General Elementary School,0.25688,471,1644,0.23576,0.27801
2000,Direct migration background,female,(1c) Basic Vocational Qualification,0.22096,366,1644,0.20090,0.24102
2000,Direct migration background,female,(2) Intermediate General/Vocational Qualification,0.09612,146,1644,0.08187,0.11038
2000,Direct migration background,female,(2c_gen) General Maturity Certificate,0.04904,83,1644,0.03860,0.05948
2000,Direct migration background,female,(2c_voc) Vocational Maturity Certificate,0.12188,190,1644,0.10606,0.13770
2000,Direct migration background,female,(3a) Lower Tertiary Education,0.02355,33,1644,0.01622,0.03088
2000,Direct migration background,female,(3b) Higher Tertiary Education,0.11429,163,1644,0.09890,0.12967
