year,pgisced97,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Lower Secondary Level,(1b) General Elementary School,0.79271,1816,2391,0.77646,0.80897
2005,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.20729,575,2391,0.19103,0.22354
2005,Upper Secondary Level,(1a) Inadequately completed,0.00560,42,10173,0.00415,0.00705
2005,Upper Secondary Level,(1c) Basic Vocational Qualification,0.55462,5244,10173,0.54496,0.56428
2005,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.36934,4109,10173,0.35996,0.37872
2005,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06211,778,10173,0.05742,0.06680
2005,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.32196,470,1551,0.29870,0.34522
2005,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42983,698,1551,0.40519,0.45448
2005,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.23842,383,1551,0.21720,0.25963
2005,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.42027,1652,4166,0.40528,0.43526
2005,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.57973,2514,4166,0.56474,0.59472
2006,Primary Level,(1a) Inadequately completed,0.83657,194,241,0.78978,0.88335
2006,Primary Level,(1b) General Elementary School,0.16343,47,241,0.11665,0.21022
2006,Lower Secondary Level,(1b) General Elementary School,0.79404,1931,2535,0.77829,0.80978
2006,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.20596,604,2535,0.19022,0.22171
2006,Upper Secondary Level,(1a) Inadequately completed,0.00574,46,10976,0.00432,0.00715
2006,Upper Secondary Level,(1c) Basic Vocational Qualification,0.54192,5658,10976,0.53260,0.55124
2006,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.37499,4450,10976,0.36593,0.38405
2006,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.06620,822,10976,0.06155,0.07086
2006,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.31399,499,1639,0.29151,0.33646
2006,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42304,723,1639,0.39911,0.44696
2006,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.25433,417,1639,0.23324,0.27542
2006,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40314,1808,4577,0.38893,0.41736
2006,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59686,2769,4577,0.58264,0.61107
2007,Primary Level,(1a) Inadequately completed,0.83705,174,216,0.78768,0.88641
2007,Primary Level,(1b) General Elementary School,0.16295,42,216,0.11359,0.21232
2007,Lower Secondary Level,(1b) General Elementary School,0.78292,1707,2256,0.76590,0.79993
2007,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.21708,549,2256,0.20007,0.23410
2007,Upper Secondary Level,(1a) Inadequately completed,0.00520,38,10199,0.00380,0.00660
2007,Upper Secondary Level,(1c) Basic Vocational Qualification,0.53231,5157,10199,0.52263,0.54200
2007,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.37867,4202,10199,0.36925,0.38808
2007,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07171,802,10199,0.06670,0.07672
2007,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.31472,458,1526,0.29141,0.33803
2007,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42483,680,1526,0.40002,0.44964
2007,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.25267,388,1526,0.23086,0.27448
2007,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40337,1715,4389,0.38885,0.41788
2007,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59663,2674,4389,0.58212,0.61115
2008,Primary Level,(1a) Inadequately completed,0.83806,147,184,0.78468,0.89143
2008,Primary Level,(1b) General Elementary School,0.16194,37,184,0.10857,0.21532
2008,Lower Secondary Level,(1b) General Elementary School,0.78116,1558,2065,0.76332,0.79899
2008,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.21884,507,2065,0.20101,0.23668
2008,Upper Secondary Level,(1a) Inadequately completed,0.00536,39,9592,0.00390,0.00682
2008,Upper Secondary Level,(1c) Basic Vocational Qualification,0.52323,4809,9592,0.51323,0.53322
2008,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.38456,4016,9592,0.37482,0.39429
2008,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07331,728,9592,0.06809,0.07853
2008,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.32034,435,1406,0.29594,0.34474
2008,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42590,621,1406,0.40005,0.45176
2008,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.24523,350,1406,0.22273,0.26772
2008,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40296,1650,4192,0.38811,0.41781
2008,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59704,2542,4192,0.58219,0.61189
2009,Primary Level,(1a) Inadequately completed,0.83670,132,165,0.78013,0.89328
2009,Primary Level,(1b) General Elementary School,0.16330,33,165,0.10672,0.21987
2009,Lower Secondary Level,(1b) General Elementary School,0.77650,1382,1830,0.75740,0.79559
2009,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.22350,448,1830,0.20441,0.24260
2009,Upper Secondary Level,(1a) Inadequately completed,0.00557,37,8922,0.00402,0.00711
2009,Upper Secondary Level,(1c) Basic Vocational Qualification,0.51229,4423,8922,0.50192,0.52267
2009,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.38963,3782,8922,0.37951,0.39975
2009,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.07697,680,8922,0.07144,0.08250
2009,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.30696,399,1322,0.28209,0.33184
2009,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.43419,598,1322,0.40746,0.46091
2009,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.24977,325,1322,0.22643,0.27312
2009,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.40075,1592,4035,0.38563,0.41587
2009,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.59925,2443,4035,0.58413,0.61437
2010,Primary Level,(1a) Inadequately completed,0.83852,288,343,0.79952,0.87752
2010,Primary Level,(1b) General Elementary School,0.16148,55,343,0.12248,0.20048
2010,Lower Secondary Level,(1b) General Elementary School,0.77361,1856,2510,0.75724,0.78999
2010,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.22639,654,2510,0.21001,0.24276
2010,Upper Secondary Level,(1a) Inadequately completed,0.00610,67,11606,0.00468,0.00752
2010,Upper Secondary Level,(1c) Basic Vocational Qualification,0.50033,5206,11606,0.49123,0.50943
2010,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.39418,5426,11606,0.38529,0.40307
2010,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08335,907,11606,0.07832,0.08838
2010,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.28589,418,1599,0.26374,0.30804
2010,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42914,741,1599,0.40488,0.45341
2010,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.27765,440,1599,0.25569,0.29961
2010,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39987,1965,5376,0.38678,0.41297
2010,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60013,3411,5376,0.58703,0.61322
2011,Pre-primary Level,(0) No qualification (yet),0.99684,893,893,0.99315,1.00052
2011,Primary Level,(1a) Inadequately completed,0.84015,334,407,0.80450,0.87580
2011,Primary Level,(1b) General Elementary School,0.15985,73,407,0.12420,0.19550
2011,Lower Secondary Level,(1b) General Elementary School,0.76374,2244,3052,0.74867,0.77881
2011,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.23626,808,3052,0.22119,0.25133
2011,Upper Secondary Level,(1a) Inadequately completed,0.00677,87,13720,0.00539,0.00814
2011,Upper Secondary Level,(1c) Basic Vocational Qualification,0.49010,6197,13720,0.48173,0.49846
2011,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.39680,6321,13720,0.38862,0.40499
2011,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08989,1115,13720,0.08510,0.09467
2011,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.28780,482,1821,0.26700,0.30860
2011,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42546,830,1821,0.40274,0.44817
2011,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.27328,509,1821,0.25281,0.29376
2011,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38724,2272,6212,0.37512,0.39935
2011,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61276,3940,6212,0.60065,0.62488
2012,Primary Level,(1a) Inadequately completed,0.85536,321,386,0.82023,0.89050
2012,Primary Level,(1b) General Elementary School,0.14464,65,386,0.10950,0.17977
2012,Lower Secondary Level,(1b) General Elementary School,0.76687,2173,2990,0.75171,0.78203
2012,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.23313,817,2990,0.21797,0.24829
2012,Upper Secondary Level,(1a) Inadequately completed,0.00734,93,13360,0.00589,0.00879
2012,Upper Secondary Level,(1c) Basic Vocational Qualification,0.48791,6008,13360,0.47944,0.49639
2012,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.39872,6177,13360,0.39042,0.40703
2012,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.08727,1082,13360,0.08249,0.09206
2012,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.27242,467,1776,0.25171,0.29313
2012,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42659,808,1776,0.40359,0.44960
2012,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.28820,501,1776,0.26713,0.30928
2012,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38865,2276,6146,0.37647,0.40084
2012,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61135,3870,6146,0.59916,0.62353
2013,Primary Level,(1a) Inadequately completed,0.87323,562,631,0.84724,0.89921
2013,Primary Level,(1b) General Elementary School,0.12677,69,631,0.10079,0.15276
2013,Lower Secondary Level,(1b) General Elementary School,0.75603,2794,3807,0.74238,0.76967
2013,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.24393,1013,3807,0.23029,0.25757
2013,Upper Secondary Level,(1a) Inadequately completed,0.00795,108,13954,0.00647,0.00942
2013,Upper Secondary Level,(1c) Basic Vocational Qualification,0.47628,6177,13954,0.46799,0.48457
2013,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.40343,6071,13954,0.39529,0.41158
2013,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.09596,1598,13954,0.09107,0.10084
2013,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.27729,436,1694,0.25597,0.29862
2013,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42932,763,1694,0.40574,0.45290
2013,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.28041,495,1694,0.25901,0.30181
2013,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38351,2276,6862,0.37200,0.39501
2013,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61649,4586,6862,0.60499,0.62800
2014,Primary Level,(1a) Inadequately completed,0.87114,440,504,0.84185,0.90042
2014,Primary Level,(1b) General Elementary School,0.12886,64,504,0.09958,0.15815
2014,Lower Secondary Level,(1b) General Elementary School,0.75627,2351,3233,0.74146,0.77107
2014,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.24373,882,3233,0.22893,0.25854
2014,Upper Secondary Level,(1a) Inadequately completed,0.00802,98,12357,0.00645,0.00960
2014,Upper Secondary Level,(1c) Basic Vocational Qualification,0.47247,5452,12357,0.46367,0.48127
2014,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.40091,5372,12357,0.39227,0.40955
2014,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.10140,1435,12357,0.09608,0.10672
2014,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.27441,404,1557,0.25224,0.29659
2014,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.40872,693,1557,0.38429,0.43315
2014,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.29640,460,1557,0.27371,0.31909
2014,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39139,2177,6227,0.37927,0.40351
2014,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60861,4050,6227,0.59649,0.62073
2015,Primary Level,(1a) Inadequately completed,0.87714,471,533,0.84925,0.90504
2015,Primary Level,(1b) General Elementary School,0.12286,62,533,0.09496,0.15075
2015,Lower Secondary Level,(1b) General Elementary School,0.74561,2259,3105,0.73028,0.76093
2015,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.25439,846,3105,0.23907,0.26972
2015,Upper Secondary Level,(1a) Inadequately completed,0.00842,109,11983,0.00679,0.01006
2015,Upper Secondary Level,(1c) Basic Vocational Qualification,0.46423,5190,11983,0.45531,0.47316
2015,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.40701,5122,11983,0.39821,0.41581
2015,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.10132,1562,11983,0.09592,0.10672
2015,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.25627,375,1488,0.23408,0.27846
2015,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42706,674,1488,0.40191,0.45220
2015,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.29286,439,1488,0.26973,0.31599
2015,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38726,2130,6422,0.37534,0.39917
2015,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61274,4292,6422,0.60083,0.62466
2016,Primary Level,(1a) Inadequately completed,0.88539,1390,1442,0.86894,0.90183
2016,Primary Level,(1b) General Elementary School,0.11461,52,1442,0.09817,0.13106
2016,Lower Secondary Level,(1b) General Elementary School,0.73655,2495,3292,0.72150,0.75160
2016,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.26345,797,3292,0.24840,0.27850
2016,Upper Secondary Level,(1a) Inadequately completed,0.00822,132,11342,0.00656,0.00988
2016,Upper Secondary Level,(1c) Basic Vocational Qualification,0.45912,4796,11342,0.44995,0.46829
2016,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.40781,4714,11342,0.39877,0.41686
2016,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.10186,1700,11342,0.09630,0.10743
2016,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.24353,342,1366,0.22076,0.26630
2016,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.42140,611,1366,0.39521,0.44760
2016,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.30961,413,1366,0.28508,0.33414
2016,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38521,2015,6488,0.37337,0.39705
2016,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61479,4473,6488,0.60295,0.62663
2017,Primary Level,(1a) Inadequately completed,0.88955,1872,1928,0.87555,0.90354
2017,Primary Level,(1b) General Elementary School,0.11045,56,1928,0.09646,0.12445
2017,Lower Secondary Level,(1b) General Elementary School,0.73363,2802,3701,0.71938,0.74787
2017,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.26637,899,3701,0.25213,0.28062
2017,Upper Secondary Level,(1a) Inadequately completed,0.00885,141,12544,0.00721,0.01049
2017,Upper Secondary Level,(1c) Basic Vocational Qualification,0.44667,4926,12544,0.43797,0.45537
2017,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.41778,5409,12544,0.40915,0.42641
2017,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.10494,2068,12544,0.09958,0.11031
2017,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.22811,340,1494,0.20682,0.24939
2017,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.45370,713,1494,0.42844,0.47895
2017,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.29406,441,1494,0.27095,0.31717
2017,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37808,2281,7251,0.36691,0.38924
2017,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62192,4970,7251,0.61076,0.63309
2018,Pre-primary Level,(0) No qualification (yet),0.99951,775,775,0.99796,1.00107
2018,Primary Level,(1a) Inadequately completed,0.90389,1778,1834,0.89040,0.91738
2018,Primary Level,(1b) General Elementary School,0.09611,56,1834,0.08262,0.10960
2018,Lower Secondary Level,(1b) General Elementary School,0.74686,2671,3576,0.73260,0.76111
2018,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.25314,905,3576,0.23889,0.26740
2018,Upper Secondary Level,(1a) Inadequately completed,0.00760,134,11913,0.00604,0.00916
2018,Upper Secondary Level,(1c) Basic Vocational Qualification,0.43482,4604,11913,0.42592,0.44372
2018,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.42156,5188,11913,0.41269,0.43042
2018,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.10955,1987,11913,0.10394,0.11516
2018,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.23694,322,1414,0.21477,0.25911
2018,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.43328,663,1414,0.40744,0.45912
2018,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.30298,429,1414,0.27902,0.32694
2018,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.38728,2257,6977,0.37585,0.39871
2018,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.61272,4720,6977,0.60129,0.62415
2019,Pre-primary Level,(0) No qualification (yet),0.99996,613,613,0.99945,1.00047
2019,Primary Level,(1a) Inadequately completed,0.88266,1665,1721,0.86746,0.89787
2019,Primary Level,(1b) General Elementary School,0.11734,56,1721,0.10213,0.13254
2019,Lower Secondary Level,(1b) General Elementary School,0.73649,2328,3219,0.72127,0.75171
2019,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.26351,891,3219,0.24829,0.27873
2019,Upper Secondary Level,(1a) Inadequately completed,0.00777,126,11440,0.00616,0.00938
2019,Upper Secondary Level,(1c) Basic Vocational Qualification,0.42204,4218,11440,0.41299,0.43109
2019,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.42910,5186,11440,0.42003,0.43817
2019,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.11468,1910,11440,0.10884,0.12052
2019,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.22162,357,1612,0.20134,0.24190
2019,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.43587,768,1612,0.41165,0.46008
2019,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.31430,487,1612,0.29163,0.33697
2019,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.37806,2479,7584,0.36714,0.38897
2019,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.62194,5105,7584,0.61103,0.63286
2020,Pre-primary Level,(0) No qualification (yet),0.99999,768,768,0.99980,1.00018
2020,Primary Level,(1a) Inadequately completed,0.87889,1767,1831,0.86394,0.89384
2020,Primary Level,(1b) General Elementary School,0.12111,64,1831,0.10616,0.13606
2020,Lower Secondary Level,(1b) General Elementary School,0.72826,2474,3335,0.71316,0.74337
2020,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.27174,861,3335,0.25663,0.28684
2020,Upper Secondary Level,(1a) Inadequately completed,0.00701,141,11089,0.00546,0.00857
2020,Upper Secondary Level,(1c) Basic Vocational Qualification,0.41980,3982,11089,0.41061,0.42899
2020,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.43102,4770,11089,0.42180,0.44024
2020,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.11133,2196,11089,0.10547,0.11718
2020,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.21525,293,1424,0.19390,0.23661
2020,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.44908,685,1424,0.42324,0.47493
2020,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.30876,446,1424,0.28476,0.33277
2020,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.39033,2363,7762,0.37948,0.40118
2020,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.60967,5399,7762,0.59882,0.62052
2021,Primary Level,(1a) Inadequately completed,0.90512,1017,1053,0.88741,0.92282
2021,Primary Level,(1b) General Elementary School,0.09488,36,1053,0.07718,0.11259
2021,Lower Secondary Level,(1b) General Elementary School,0.73187,1349,1895,0.71192,0.75182
2021,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.26813,546,1895,0.24818,0.28808
2021,Upper Secondary Level,(1a) Inadequately completed,0.00809,102,7253,0.00603,0.01015
2021,Upper Secondary Level,(1c) Basic Vocational Qualification,0.41413,2503,7253,0.40280,0.42547
2021,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.42487,3245,7253,0.41349,0.43625
2021,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.12589,1403,7253,0.11826,0.13353
2021,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.23459,197,980,0.20805,0.26114
2021,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.44148,473,980,0.41038,0.47259
2021,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.30276,310,980,0.27398,0.33154
2021,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.36321,1739,5706,0.35073,0.37569
2021,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.63679,3967,5706,0.62431,0.64927
2022,Primary Level,(1a) Inadequately completed,0.89001,829,875,0.86926,0.91075
2022,Primary Level,(1b) General Elementary School,0.10999,46,875,0.08925,0.13074
2022,Lower Secondary Level,(1b) General Elementary School,0.72509,1289,1920,0.70512,0.74507
2022,Lower Secondary Level,(2) Intermediate General/Vocational Qualification,0.27491,631,1920,0.25493,0.29488
2022,Upper Secondary Level,(0) No qualification (yet),0.00201,59,8990,0.00108,0.00293
2022,Upper Secondary Level,(1a) Inadequately completed,0.00948,157,8990,0.00747,0.01148
2022,Upper Secondary Level,(1c) Basic Vocational Qualification,0.38760,2745,8990,0.37753,0.39768
2022,Upper Secondary Level,(2) Intermediate General/Vocational Qualification,0.43588,4089,8990,0.42563,0.44613
2022,Upper Secondary Level,(2c_gen) General Maturity Certificate,0.13557,1940,8990,0.12850,0.14265
2022,First Stage of Tertiary Education,(1c) Basic Vocational Qualification,0.21488,240,1323,0.19274,0.23702
2022,First Stage of Tertiary Education,(2) Intermediate General/Vocational Qualification,0.43530,607,1323,0.40857,0.46203
2022,First Stage of Tertiary Education,(2c_voc) Vocational Maturity Certificate,0.32332,476,1323,0.29810,0.34853
2022,Second Stage of Tertiary Education,(3a) Lower Tertiary Education,0.32949,2229,8673,0.31959,0.33938
2022,Second Stage of Tertiary Education,(3b) Higher Tertiary Education,0.67051,6444,8673,0.66062,0.68041
