year,migback,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Direct migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.13901,36,511,0.10898,0.16903
1992,Direct migration background,3rd Quintile,(1a) Inadequately completed,0.15469,153,505,0.12312,0.18626
1992,Direct migration background,3rd Quintile,(1b) General Elementary School,0.24691,161,505,0.20926,0.28455
1992,Direct migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.34661,156,505,0.30506,0.38816
1992,Direct migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.11281,35,505,0.08519,0.14043
1992,Direct migration background,4th Quintile,(1a) Inadequately completed,0.11834,113,451,0.08849,0.14818
1992,Direct migration background,4th Quintile,(1b) General Elementary School,0.26252,160,451,0.22186,0.30317
1992,Direct migration background,4th Quintile,(1c) Basic Vocational Qualification,0.30335,143,451,0.26087,0.34582
1992,Direct migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.10514,35,451,0.07680,0.13348
1992,Direct migration background,5th Quintile,(1b) General Elementary School,0.14619,59,171,0.09308,0.19930
1992,Direct migration background,5th Quintile,(1c) Basic Vocational Qualification,0.26503,81,171,0.19868,0.33137
1992,Direct migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.17134,31,171,0.11469,0.22798
1993,No migration background,1st Quintile,(1a) Inadequately completed,0.02096,43,1830,0.01439,0.02752
1993,No migration background,1st Quintile,(1b) General Elementary School,0.27316,392,1830,0.25274,0.29359
1993,No migration background,1st Quintile,(1c) Basic Vocational Qualification,0.38553,671,1830,0.36322,0.40783
1993,No migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.19911,491,1830,0.18081,0.21741
1993,No migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.02016,34,1830,0.01372,0.02660
1993,No migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.02361,43,1830,0.01665,0.03057
1993,No migration background,1st Quintile,(3a) Lower Tertiary Education,0.04204,112,1830,0.03284,0.05124
1993,No migration background,1st Quintile,(3b) Higher Tertiary Education,0.03048,44,1830,0.02260,0.03835
1993,No migration background,2nd Quintile,(1a) Inadequately completed,0.01369,40,2097,0.00871,0.01866
1993,No migration background,2nd Quintile,(1b) General Elementary School,0.19668,301,2097,0.17967,0.21370
1993,No migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.37716,742,2097,0.35641,0.39791
1993,No migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.26104,673,2097,0.24223,0.27984
1993,No migration background,2nd Quintile,(2c_gen) General Maturity Certificate,0.02658,52,2097,0.01969,0.03347
1993,No migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.02840,47,2097,0.02129,0.03551
1993,No migration background,2nd Quintile,(3a) Lower Tertiary Education,0.05562,170,2097,0.04581,0.06543
1993,No migration background,2nd Quintile,(3b) Higher Tertiary Education,0.03228,72,2097,0.02471,0.03985
1993,No migration background,3rd Quintile,(1a) Inadequately completed,0.01107,32,2010,0.00650,0.01565
1993,No migration background,3rd Quintile,(1b) General Elementary School,0.15479,251,2010,0.13898,0.17061
1993,No migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.40384,700,2010,0.38239,0.42530
1993,No migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.25489,593,2010,0.23583,0.27395
1993,No migration background,3rd Quintile,(2c_gen) General Maturity Certificate,0.02391,53,2010,0.01723,0.03059
1993,No migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.03589,74,2010,0.02776,0.04403
1993,No migration background,3rd Quintile,(3a) Lower Tertiary Education,0.06236,186,2010,0.05179,0.07294
1993,No migration background,3rd Quintile,(3b) Higher Tertiary Education,0.04374,121,2010,0.03480,0.05268
1993,No migration background,4th Quintile,(1b) General Elementary School,0.12733,234,2010,0.11276,0.14191
1993,No migration background,4th Quintile,(1c) Basic Vocational Qualification,0.39310,743,2010,0.37174,0.41446
1993,No migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25207,536,2010,0.23308,0.27106
1993,No migration background,4th Quintile,(2c_gen) General Maturity Certificate,0.03060,68,2010,0.02307,0.03813
1993,No migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.05189,95,2010,0.04219,0.06159
1993,No migration background,4th Quintile,(3a) Lower Tertiary Education,0.05744,160,2010,0.04726,0.06761
1993,No migration background,4th Quintile,(3b) Higher Tertiary Education,0.07324,174,2010,0.06185,0.08464
1993,No migration background,5th Quintile,(1b) General Elementary School,0.06930,143,1967,0.05807,0.08053
1993,No migration background,5th Quintile,(1c) Basic Vocational Qualification,0.31793,619,1967,0.29735,0.33852
1993,No migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27396,547,1967,0.25424,0.29367
1993,No migration background,5th Quintile,(2c_gen) General Maturity Certificate,0.03208,64,1967,0.02429,0.03987
1993,No migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06606,133,1967,0.05508,0.07704
1993,No migration background,5th Quintile,(3a) Lower Tertiary Education,0.08095,173,1967,0.06889,0.09300
1993,No migration background,5th Quintile,(3b) Higher Tertiary Education,0.14468,288,1967,0.12913,0.16023
1993,Direct migration background,1st Quintile,(1a) Inadequately completed,0.21872,172,495,0.18227,0.25518
1993,Direct migration background,1st Quintile,(1b) General Elementary School,0.30546,189,495,0.26484,0.34608
1993,Direct migration background,1st Quintile,(1c) Basic Vocational Qualification,0.30168,134,495,0.26121,0.34216
1993,Direct migration background,2nd Quintile,(1a) Inadequately completed,0.18622,152,482,0.15143,0.22101
1993,Direct migration background,2nd Quintile,(1b) General Elementary School,0.29421,191,482,0.25349,0.33493
1993,Direct migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.28535,139,482,0.24499,0.32571
1993,Direct migration background,3rd Quintile,(1a) Inadequately completed,0.11693,108,444,0.08701,0.14686
1993,Direct migration background,3rd Quintile,(1b) General Elementary School,0.30778,165,444,0.26479,0.35076
1993,Direct migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.30529,139,444,0.26241,0.34818
1993,Direct migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.10496,32,444,0.07641,0.13350
1993,Direct migration background,4th Quintile,(1a) Inadequately completed,0.11132,91,365,0.07901,0.14363
1993,Direct migration background,4th Quintile,(1b) General Elementary School,0.25163,135,365,0.20705,0.29621
1993,Direct migration background,4th Quintile,(1c) Basic Vocational Qualification,0.29305,106,365,0.24629,0.33981
1993,Direct migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.11692,33,365,0.08391,0.14993
1993,Direct migration background,5th Quintile,(1a) Inadequately completed,0.04926,37,223,0.02079,0.07773
1993,Direct migration background,5th Quintile,(1b) General Elementary School,0.11641,58,223,0.07422,0.15860
1993,Direct migration background,5th Quintile,(1c) Basic Vocational Qualification,0.29198,92,223,0.23217,0.35179
1993,Direct migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.17103,36,223,0.12150,0.22057
1993,Indirect migration background,1st Quintile,(1b) General Elementary School,0.33770,41,41,0.19114,0.48426
1994,No migration background,1st Quintile,(1a) Inadequately completed,0.02025,35,1674,0.01350,0.02700
1994,No migration background,1st Quintile,(1b) General Elementary School,0.28126,372,1674,0.25971,0.30280
1994,No migration background,1st Quintile,(1c) Basic Vocational Qualification,0.38063,616,1674,0.35736,0.40390
1994,No migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.19341,454,1674,0.17448,0.21233
1994,No migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.03099,48,1674,0.02269,0.03929
1994,No migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.02498,44,1674,0.01750,0.03246
1994,No migration background,1st Quintile,(3a) Lower Tertiary Education,0.02837,65,1674,0.02042,0.03633
1994,No migration background,1st Quintile,(3b) Higher Tertiary Education,0.02816,40,1674,0.02023,0.03608
1994,No migration background,2nd Quintile,(0) No qualification (yet),0.01244,32,1940,0.00751,0.01737
1994,No migration background,2nd Quintile,(1b) General Elementary School,0.19098,289,1940,0.17349,0.20848
1994,No migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.39869,728,1940,0.37689,0.42048
1994,No migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.25184,606,1940,0.23252,0.27116
1994,No migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.02944,49,1940,0.02192,0.03697
1994,No migration background,2nd Quintile,(3a) Lower Tertiary Education,0.05466,163,1940,0.04455,0.06478
1994,No migration background,2nd Quintile,(3b) Higher Tertiary Education,0.03365,73,1940,0.02563,0.04168
1994,No migration background,3rd Quintile,(0) No qualification (yet),0.01210,32,2076,0.00740,0.01681
1994,No migration background,3rd Quintile,(1b) General Elementary School,0.15360,259,2076,0.13808,0.16911
1994,No migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.40750,723,2076,0.38636,0.42864
1994,No migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24146,593,2076,0.22304,0.25987
1994,No migration background,3rd Quintile,(2c_gen) General Maturity Certificate,0.02518,63,2076,0.01844,0.03193
1994,No migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04499,78,2076,0.03607,0.05391
1994,No migration background,3rd Quintile,(3a) Lower Tertiary Education,0.06148,199,2076,0.05115,0.07182
1994,No migration background,3rd Quintile,(3b) Higher Tertiary Education,0.04696,129,2076,0.03785,0.05606
1994,No migration background,4th Quintile,(1b) General Elementary School,0.11229,206,2005,0.09847,0.12611
1994,No migration background,4th Quintile,(1c) Basic Vocational Qualification,0.37603,709,2005,0.35482,0.39724
1994,No migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.26799,578,2005,0.24860,0.28738
1994,No migration background,4th Quintile,(2c_gen) General Maturity Certificate,0.03889,79,2005,0.03042,0.04735
1994,No migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.05208,103,2005,0.04235,0.06181
1994,No migration background,4th Quintile,(3a) Lower Tertiary Education,0.07110,181,2005,0.05984,0.08235
1994,No migration background,4th Quintile,(3b) Higher Tertiary Education,0.06669,149,2005,0.05577,0.07761
1994,No migration background,5th Quintile,(1b) General Elementary School,0.06136,132,2016,0.05088,0.07184
1994,No migration background,5th Quintile,(1c) Basic Vocational Qualification,0.30957,607,2016,0.28938,0.32976
1994,No migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27605,568,2016,0.25653,0.29557
1994,No migration background,5th Quintile,(2c_gen) General Maturity Certificate,0.02485,59,2016,0.01805,0.03165
1994,No migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05909,129,2016,0.04880,0.06939
1994,No migration background,5th Quintile,(3a) Lower Tertiary Education,0.08795,192,2016,0.07558,0.10031
1994,No migration background,5th Quintile,(3b) Higher Tertiary Education,0.16308,329,2016,0.14694,0.17921
1994,Direct migration background,1st Quintile,(1a) Inadequately completed,0.21787,186,610,0.18509,0.25066
1994,Direct migration background,1st Quintile,(1b) General Elementary School,0.31818,219,610,0.28119,0.35517
1994,Direct migration background,1st Quintile,(1c) Basic Vocational Qualification,0.27356,140,610,0.23815,0.30896
1994,Direct migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.05967,34,610,0.04085,0.07848
1994,Direct migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05874,31,610,0.04007,0.07742
1994,Direct migration background,2nd Quintile,(1a) Inadequately completed,0.16464,136,431,0.12958,0.19969
1994,Direct migration background,2nd Quintile,(1b) General Elementary School,0.32197,158,431,0.27781,0.36613
1994,Direct migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.31034,137,431,0.26661,0.35407
1994,Direct migration background,3rd Quintile,(1a) Inadequately completed,0.13860,99,387,0.10413,0.17307
1994,Direct migration background,3rd Quintile,(1b) General Elementary School,0.32800,156,387,0.28116,0.37483
1994,Direct migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.31914,132,387,0.27263,0.36564
1994,Direct migration background,4th Quintile,(1a) Inadequately completed,0.09743,64,287,0.06306,0.13179
1994,Direct migration background,4th Quintile,(1b) General Elementary School,0.16306,94,287,0.12025,0.20588
1994,Direct migration background,4th Quintile,(1c) Basic Vocational Qualification,0.31461,93,287,0.26079,0.36843
1994,Direct migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.16707,36,287,0.12384,0.21031
1994,Direct migration background,5th Quintile,(1a) Inadequately completed,0.04896,37,236,0.02137,0.07655
1994,Direct migration background,5th Quintile,(1b) General Elementary School,0.08256,46,236,0.04737,0.11775
1994,Direct migration background,5th Quintile,(1c) Basic Vocational Qualification,0.30601,89,236,0.24709,0.36493
1994,Direct migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.14821,31,236,0.10278,0.19364
1994,Direct migration background,5th Quintile,(3b) Higher Tertiary Education,0.21446,33,236,0.16198,0.26694
1994,Indirect migration background,1st Quintile,(1b) General Elementary School,0.31193,34,34,0.15386,0.47000
1995,No migration background,1st Quintile,(1a) Inadequately completed,0.01849,31,1488,0.01164,0.02534
1995,No migration background,1st Quintile,(1b) General Elementary School,0.25892,310,1488,0.23666,0.28119
1995,No migration background,1st Quintile,(1c) Basic Vocational Qualification,0.37962,539,1488,0.35495,0.40428
1995,No migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20229,416,1488,0.18187,0.22271
1995,No migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.03113,40,1488,0.02230,0.03996
1995,No migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03523,48,1488,0.02586,0.04460
1995,No migration background,1st Quintile,(3a) Lower Tertiary Education,0.02744,60,1488,0.01914,0.03574
1995,No migration background,1st Quintile,(3b) Higher Tertiary Education,0.03199,44,1488,0.02305,0.04094
1995,No migration background,2nd Quintile,(0) No qualification (yet),0.01326,36,1992,0.00824,0.01829
1995,No migration background,2nd Quintile,(1b) General Elementary School,0.18999,287,1992,0.17276,0.20722
1995,No migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.40724,734,1992,0.38565,0.42882
1995,No migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.23684,600,1992,0.21816,0.25551
1995,No migration background,2nd Quintile,(2c_gen) General Maturity Certificate,0.01995,48,1992,0.01381,0.02610
1995,No migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.03185,59,1992,0.02413,0.03956
1995,No migration background,2nd Quintile,(3a) Lower Tertiary Education,0.05279,145,1992,0.04297,0.06261
1995,No migration background,2nd Quintile,(3b) Higher Tertiary Education,0.04146,83,1992,0.03271,0.05022
1995,No migration background,3rd Quintile,(0) No qualification (yet),0.01629,45,2055,0.01081,0.02176
1995,No migration background,3rd Quintile,(1b) General Elementary School,0.16285,260,2055,0.14688,0.17882
1995,No migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.40126,716,2055,0.38006,0.42245
1995,No migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24814,617,2055,0.22946,0.26682
1995,No migration background,3rd Quintile,(2c_gen) General Maturity Certificate,0.02365,59,2055,0.01708,0.03022
1995,No migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04633,83,2055,0.03724,0.05542
1995,No migration background,3rd Quintile,(3a) Lower Tertiary Education,0.05669,179,2055,0.04669,0.06669
1995,No migration background,3rd Quintile,(3b) Higher Tertiary Education,0.03846,96,2055,0.03015,0.04678
1995,No migration background,4th Quintile,(1b) General Elementary School,0.10906,205,2121,0.09579,0.12233
1995,No migration background,4th Quintile,(1c) Basic Vocational Qualification,0.38418,745,2121,0.36348,0.40489
1995,No migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25907,625,2121,0.24042,0.27772
1995,No migration background,4th Quintile,(2c_gen) General Maturity Certificate,0.02707,65,2121,0.02017,0.03398
1995,No migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.06046,113,2121,0.05032,0.07061
1995,No migration background,4th Quintile,(3a) Lower Tertiary Education,0.06994,192,2121,0.05908,0.08080
1995,No migration background,4th Quintile,(3b) Higher Tertiary Education,0.07298,176,2121,0.06191,0.08405
1995,No migration background,5th Quintile,(0) No qualification (yet),0.01619,39,2083,0.01077,0.02162
1995,No migration background,5th Quintile,(1b) General Elementary School,0.06468,133,2083,0.05411,0.07524
1995,No migration background,5th Quintile,(1c) Basic Vocational Qualification,0.29094,578,2083,0.27143,0.31045
1995,No migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27631,581,2083,0.25710,0.29552
1995,No migration background,5th Quintile,(2c_gen) General Maturity Certificate,0.03176,68,2083,0.02422,0.03929
1995,No migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05021,110,2083,0.04083,0.05959
1995,No migration background,5th Quintile,(3a) Lower Tertiary Education,0.10414,234,2083,0.09102,0.11726
1995,No migration background,5th Quintile,(3b) Higher Tertiary Education,0.16353,340,2083,0.14764,0.17941
1995,Direct migration background,1st Quintile,(1a) Inadequately completed,0.15919,184,771,0.13335,0.18503
1995,Direct migration background,1st Quintile,(1b) General Elementary School,0.29919,269,771,0.26684,0.33153
1995,Direct migration background,1st Quintile,(1c) Basic Vocational Qualification,0.25318,187,771,0.22247,0.28390
1995,Direct migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.07112,50,771,0.05297,0.08928
1995,Direct migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.07542,50,771,0.05677,0.09407
1995,Direct migration background,1st Quintile,(3b) Higher Tertiary Education,0.08154,31,771,0.06221,0.10087
1995,Direct migration background,2nd Quintile,(1a) Inadequately completed,0.14680,163,647,0.11951,0.17409
1995,Direct migration background,2nd Quintile,(1b) General Elementary School,0.26127,181,647,0.22739,0.29515
1995,Direct migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.30126,186,647,0.26588,0.33664
1995,Direct migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.08370,36,647,0.06234,0.10505
1995,Direct migration background,2nd Quintile,(2c_gen) General Maturity Certificate,0.05207,35,647,0.03493,0.06920
1995,Direct migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.08065,46,647,0.05966,0.10165
1995,Direct migration background,3rd Quintile,(1a) Inadequately completed,0.07466,77,435,0.04993,0.09939
1995,Direct migration background,3rd Quintile,(1b) General Elementary School,0.27603,157,435,0.23397,0.31809
1995,Direct migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.28938,131,435,0.24671,0.33204
1995,Direct migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.11181,35,435,0.08216,0.14145
1995,Direct migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.05715,35,435,0.03531,0.07899
1995,Direct migration background,4th Quintile,(1a) Inadequately completed,0.07369,57,285,0.04330,0.10407
1995,Direct migration background,4th Quintile,(1b) General Elementary School,0.14098,80,285,0.10050,0.18145
1995,Direct migration background,4th Quintile,(1c) Basic Vocational Qualification,0.34277,107,285,0.28757,0.39797
1995,Direct migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.16338,41,285,0.12038,0.20638
1995,Direct migration background,5th Quintile,(1a) Inadequately completed,0.03883,36,203,0.01219,0.06547
1995,Direct migration background,5th Quintile,(1b) General Elementary School,0.10759,54,203,0.06486,0.15032
1995,Direct migration background,5th Quintile,(1c) Basic Vocational Qualification,0.24107,71,203,0.18208,0.30005
1995,Direct migration background,5th Quintile,(3b) Higher Tertiary Education,0.23353,42,203,0.17518,0.29187
1995,Indirect migration background,1st Quintile,(1b) General Elementary School,0.34333,39,39,0.19236,0.49431
1995,Indirect migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.28315,34,34,0.12944,0.43687
1996,No migration background,1st Quintile,(0) No qualification (yet),0.01733,33,1501,0.01073,0.02394
1996,No migration background,1st Quintile,(1b) General Elementary School,0.26599,326,1501,0.24363,0.28835
1996,No migration background,1st Quintile,(1c) Basic Vocational Qualification,0.36734,521,1501,0.34294,0.39173
1996,No migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20995,434,1501,0.18934,0.23056
1996,No migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.03094,47,1501,0.02218,0.03970
1996,No migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03997,45,1501,0.03005,0.04988
1996,No migration background,1st Quintile,(3a) Lower Tertiary Education,0.03079,62,1501,0.02205,0.03953
1996,No migration background,1st Quintile,(3b) Higher Tertiary Education,0.02068,33,1501,0.01347,0.02788
1996,No migration background,2nd Quintile,(0) No qualification (yet),0.01730,43,1845,0.01135,0.02325
1996,No migration background,2nd Quintile,(1b) General Elementary School,0.16912,244,1845,0.15201,0.18623
1996,No migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.41181,674,1845,0.38934,0.43427
1996,No migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.25094,593,1845,0.23115,0.27073
1996,No migration background,2nd Quintile,(2c_gen) General Maturity Certificate,0.02205,33,1845,0.01535,0.02875
1996,No migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04814,70,1845,0.03837,0.05791
1996,No migration background,2nd Quintile,(3a) Lower Tertiary Education,0.04371,125,1845,0.03438,0.05304
1996,No migration background,2nd Quintile,(3b) Higher Tertiary Education,0.02892,63,1845,0.02127,0.03657
1996,No migration background,3rd Quintile,(0) No qualification (yet),0.01872,46,2068,0.01287,0.02456
1996,No migration background,3rd Quintile,(1b) General Elementary School,0.15239,254,2068,0.13690,0.16788
1996,No migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.38714,723,2068,0.36614,0.40814
1996,No migration background,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.26478,637,2068,0.24575,0.28380
1996,No migration background,3rd Quintile,(2c_gen) General Maturity Certificate,0.02079,53,2068,0.01464,0.02694
1996,No migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04049,72,2068,0.03200,0.04899
1996,No migration background,3rd Quintile,(3a) Lower Tertiary Education,0.06153,182,2068,0.05117,0.07189
1996,No migration background,3rd Quintile,(3b) Higher Tertiary Education,0.04676,101,2068,0.03766,0.05586
1996,No migration background,4th Quintile,(0) No qualification (yet),0.01748,43,2185,0.01199,0.02298
1996,No migration background,4th Quintile,(1b) General Elementary School,0.10458,199,2185,0.09174,0.11741
1996,No migration background,4th Quintile,(1c) Basic Vocational Qualification,0.39839,757,2185,0.37786,0.41893
1996,No migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.24130,611,2185,0.22335,0.25924
1996,No migration background,4th Quintile,(2c_gen) General Maturity Certificate,0.02421,64,2185,0.01777,0.03066
1996,No migration background,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.05920,125,2185,0.04930,0.06910
1996,No migration background,4th Quintile,(3a) Lower Tertiary Education,0.07071,195,2185,0.05996,0.08146
1996,No migration background,4th Quintile,(3b) Higher Tertiary Education,0.08111,191,2185,0.06966,0.09256
1996,No migration background,5th Quintile,(0) No qualification (yet),0.01675,40,2076,0.01123,0.02227
1996,No migration background,5th Quintile,(1b) General Elementary School,0.05855,118,2076,0.04845,0.06865
1996,No migration background,5th Quintile,(1c) Basic Vocational Qualification,0.28914,569,2076,0.26963,0.30865
1996,No migration background,5th Quintile,(2) Intermediate General/Vocational Qualification,0.27391,566,2076,0.25472,0.29309
1996,No migration background,5th Quintile,(2c_gen) General Maturity Certificate,0.02632,58,2076,0.01943,0.03320
1996,No migration background,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05581,114,2076,0.04593,0.06569
1996,No migration background,5th Quintile,(3a) Lower Tertiary Education,0.10863,252,2076,0.09524,0.12202
1996,No migration background,5th Quintile,(3b) Higher Tertiary Education,0.16663,359,2076,0.15059,0.18266
1996,Direct migration background,1st Quintile,(1a) Inadequately completed,0.15844,181,749,0.13227,0.18461
1996,Direct migration background,1st Quintile,(1b) General Elementary School,0.30858,275,749,0.27548,0.34168
1996,Direct migration background,1st Quintile,(1c) Basic Vocational Qualification,0.23486,183,749,0.20448,0.26524
1996,Direct migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.07504,53,749,0.05616,0.09392
1996,Direct migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.08867,57,749,0.06830,0.10904
1996,Direct migration background,2nd Quintile,(1a) Inadequately completed,0.13476,132,532,0.10571,0.16380
1996,Direct migration background,2nd Quintile,(1b) General Elementary School,0.24267,165,532,0.20621,0.27913
1996,Direct migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.33917,171,532,0.29890,0.37944
1996,Direct migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.07878,33,532,0.05586,0.10169
1996,Direct migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.06478,31,532,0.04385,0.08572
1996,Direct migration background,3rd Quintile,(1a) Inadequately completed,0.08670,71,355,0.05739,0.11602
1996,Direct migration background,3rd Quintile,(1b) General Elementary School,0.21659,118,355,0.17368,0.25950
1996,Direct migration background,3rd Quintile,(1c) Basic Vocational Qualification,0.35446,134,355,0.30463,0.40429
1996,Direct migration background,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.06669,32,355,0.04070,0.09268
1996,Direct migration background,4th Quintile,(1a) Inadequately completed,0.08900,63,288,0.05605,0.12194
1996,Direct migration background,4th Quintile,(1b) General Elementary School,0.21161,93,288,0.16435,0.25886
1996,Direct migration background,4th Quintile,(1c) Basic Vocational Qualification,0.26544,99,288,0.21436,0.31653
1996,Direct migration background,4th Quintile,(2) Intermediate General/Vocational Qualification,0.15551,33,288,0.11358,0.19743
1996,Direct migration background,5th Quintile,(1b) General Elementary School,0.09750,38,146,0.04921,0.14578
1996,Direct migration background,5th Quintile,(1c) Basic Vocational Qualification,0.25102,73,146,0.18044,0.32160
1996,Direct migration background,5th Quintile,(3b) Higher Tertiary Education,0.19676,35,146,0.13205,0.26147
1996,Indirect migration background,1st Quintile,(1b) General Elementary School,0.31187,42,75,0.20632,0.41742
1996,Indirect migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.23148,33,75,0.13538,0.32758
1997,No migration background,1st Quintile,(1b) General Elementary School,0.26918,300,1329,0.24533,0.29304
1997,No migration background,1st Quintile,(1c) Basic Vocational Qualification,0.37548,474,1329,0.34943,0.40152
1997,No migration background,1st Quintile,(2) Intermediate General/Vocational Qualification,0.20578,394,1329,0.18404,0.22753
1997,No migration background,1st Quintile,(2c_gen) General Maturity Certificate,0.02447,39,1329,0.01616,0.03278
1997,No migration background,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03615,36,1329,0.02611,0.04619
1997,No migration background,1st Quintile,(3a) Lower Tertiary Education,0.03553,55,1329,0.02558,0.04549
1997,No migration background,1st Quintile,(3b) Higher Tertiary Education,0.02343,31,1329,0.01529,0.03156
1997,No migration background,2nd Quintile,(0) No qualification (yet),0.02102,56,1934,0.01462,0.02741
1997,No migration background,2nd Quintile,(1b) General Elementary School,0.18228,277,1934,0.16506,0.19949
1997,No migration background,2nd Quintile,(1c) Basic Vocational Qualification,0.40036,687,1934,0.37852,0.42221
1997,No migration background,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.25231,610,1934,0.23295,0.27167
1997,No migration background,2nd Quintile,(2c_gen) General Maturity Certificate,0.02151,42,1934,0.01504,0.02798
1997,No migration background,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.03398,57,1934,0.02590,0.04206
1997,No migration background,2nd Quintile,(3a) Lower Tertiary Education,0.05226,142,1934,0.04234,0.06218
1997,No migration background,2nd Quintile,(3b) Higher Tertiary Education,0.02517,63,1934,0.01819,0.03216
1997,No migration background,3rd Quintile,(0) No qualification (yet),0.02002,56,2033,0.01393,0.02612
1997,No migration background,3rd Quintile,(1b) General Elementary School,0.13039,213,2033,0.11575,0.14503
