year,quintil_oecd,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,3rd Quintile,(1b) General Elementary School,0.19067,395,1818,0.17261,0.20873
1991,3rd Quintile,(1c) Basic Vocational Qualification,0.42448,734,1818,0.40175,0.44721
1991,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.20590,322,1818,0.18731,0.22449
1991,3rd Quintile,(2c_gen) General Maturity Certificate,0.04205,79,1818,0.03282,0.05128
1991,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04330,73,1818,0.03394,0.05266
1991,3rd Quintile,(3a) Lower Tertiary Education,0.02531,37,1818,0.01808,0.03253
1991,3rd Quintile,(3b) Higher Tertiary Education,0.03330,56,1818,0.02505,0.04155
1991,4th Quintile,(1a) Inadequately completed,0.01795,92,1885,0.01195,0.02395
1991,4th Quintile,(1b) General Elementary School,0.14613,357,1885,0.13018,0.16208
1991,4th Quintile,(1c) Basic Vocational Qualification,0.40422,713,1885,0.38206,0.42638
1991,4th Quintile,(2) Intermediate General/Vocational Qualification,0.23226,395,1885,0.21319,0.25133
1991,4th Quintile,(2c_gen) General Maturity Certificate,0.03303,69,1885,0.02496,0.04110
1991,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.05269,92,1885,0.04260,0.06278
1991,4th Quintile,(3a) Lower Tertiary Education,0.03602,65,1885,0.02760,0.04443
1991,4th Quintile,(3b) Higher Tertiary Education,0.06558,102,1885,0.05440,0.07676
1991,5th Quintile,(1a) Inadequately completed,0.00691,39,1787,0.00307,0.01076
1991,5th Quintile,(1b) General Elementary School,0.08109,168,1787,0.06843,0.09375
1991,5th Quintile,(1c) Basic Vocational Qualification,0.32014,578,1787,0.29850,0.34177
1991,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26395,458,1787,0.24351,0.28439
1991,5th Quintile,(2c_gen) General Maturity Certificate,0.02632,56,1787,0.01889,0.03374
1991,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.07091,135,1787,0.05900,0.08281
1991,5th Quintile,(3a) Lower Tertiary Education,0.06917,109,1787,0.05740,0.08093
1991,5th Quintile,(3b) Higher Tertiary Education,0.14651,244,1787,0.13011,0.16291
1992,1st Quintile,(1a) Inadequately completed,0.04023,185,2689,0.03280,0.04766
1992,1st Quintile,(1b) General Elementary School,0.26912,617,2689,0.25236,0.28589
1992,1st Quintile,(1c) Basic Vocational Qualification,0.35153,869,2689,0.33348,0.36958
1992,1st Quintile,(2) Intermediate General/Vocational Qualification,0.19916,650,2689,0.18406,0.21426
1992,1st Quintile,(2c_gen) General Maturity Certificate,0.02481,51,2689,0.01893,0.03069
1992,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.02770,75,2689,0.02150,0.03391
1992,1st Quintile,(3a) Lower Tertiary Education,0.04845,169,2689,0.04034,0.05657
1992,1st Quintile,(3b) Higher Tertiary Education,0.03048,73,2689,0.02398,0.03698
1992,2nd Quintile,(1a) Inadequately completed,0.02835,183,2789,0.02219,0.03451
1992,2nd Quintile,(1b) General Elementary School,0.21640,544,2789,0.20111,0.23168
1992,2nd Quintile,(1c) Basic Vocational Qualification,0.37119,872,2789,0.35326,0.38912
1992,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.23559,725,2789,0.21984,0.25134
1992,2nd Quintile,(2c_gen) General Maturity Certificate,0.02529,78,2789,0.01946,0.03112
1992,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.02779,73,2789,0.02169,0.03389
1992,2nd Quintile,(3a) Lower Tertiary Education,0.05131,200,2789,0.04312,0.05950
1992,2nd Quintile,(3b) Higher Tertiary Education,0.03637,114,2789,0.02942,0.04332
1992,3rd Quintile,(0) No qualification (yet),0.01465,40,2617,0.01004,0.01925
1992,3rd Quintile,(1a) Inadequately completed,0.02771,185,2617,0.02142,0.03401
1992,3rd Quintile,(1b) General Elementary School,0.18326,444,2617,0.16843,0.19808
1992,3rd Quintile,(1c) Basic Vocational Qualification,0.38543,858,2617,0.36677,0.40408
1992,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.22583,585,2617,0.20981,0.24185
1992,3rd Quintile,(2c_gen) General Maturity Certificate,0.02875,89,2617,0.02235,0.03515
1992,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.03581,87,2617,0.02869,0.04293
1992,3rd Quintile,(3a) Lower Tertiary Education,0.05801,198,2617,0.04905,0.06697
1992,3rd Quintile,(3b) Higher Tertiary Education,0.04056,131,2617,0.03300,0.04812
1992,4th Quintile,(1a) Inadequately completed,0.01934,128,2537,0.01398,0.02470
1992,4th Quintile,(1b) General Elementary School,0.15446,441,2537,0.14039,0.16852
1992,4th Quintile,(1c) Basic Vocational Qualification,0.40651,932,2537,0.38739,0.42563
1992,4th Quintile,(2) Intermediate General/Vocational Qualification,0.22956,558,2537,0.21320,0.24593
1992,4th Quintile,(2c_gen) General Maturity Certificate,0.03210,81,2537,0.02524,0.03896
1992,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.04938,118,2537,0.04095,0.05781
1992,4th Quintile,(3a) Lower Tertiary Education,0.04145,124,2537,0.03369,0.04921
1992,4th Quintile,(3b) Higher Tertiary Education,0.05922,155,2537,0.05004,0.06841
1992,5th Quintile,(0) No qualification (yet),0.01353,31,2356,0.00887,0.01820
1992,5th Quintile,(1a) Inadequately completed,0.00819,43,2356,0.00455,0.01183
1992,5th Quintile,(1b) General Elementary School,0.07748,222,2356,0.06668,0.08828
1992,5th Quintile,(1c) Basic Vocational Qualification,0.31554,740,2356,0.29677,0.33431
1992,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26132,585,2356,0.24358,0.27906
1992,5th Quintile,(2c_gen) General Maturity Certificate,0.03304,79,2356,0.02582,0.04026
1992,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.07083,165,2356,0.06047,0.08119
1992,5th Quintile,(3a) Lower Tertiary Education,0.07512,175,2356,0.06447,0.08577
1992,5th Quintile,(3b) Higher Tertiary Education,0.14495,316,2356,0.13073,0.15917
1993,1st Quintile,(1a) Inadequately completed,0.05001,224,2503,0.04147,0.05855
1993,1st Quintile,(1b) General Elementary School,0.27902,622,2503,0.26144,0.29659
1993,1st Quintile,(1c) Basic Vocational Qualification,0.36890,819,2503,0.35000,0.38781
1993,1st Quintile,(2) Intermediate General/Vocational Qualification,0.17877,531,2503,0.16376,0.19379
1993,1st Quintile,(2c_gen) General Maturity Certificate,0.02388,68,2503,0.01790,0.02986
1993,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.02673,74,2503,0.02041,0.03305
1993,1st Quintile,(3a) Lower Tertiary Education,0.03724,116,2503,0.02982,0.04465
1993,1st Quintile,(3b) Higher Tertiary Education,0.02661,49,2503,0.02030,0.03291
1993,2nd Quintile,(1a) Inadequately completed,0.03571,198,2753,0.02877,0.04264
1993,2nd Quintile,(1b) General Elementary School,0.21056,519,2753,0.19533,0.22579
1993,2nd Quintile,(1c) Basic Vocational Qualification,0.36199,896,2753,0.34403,0.37994
1993,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.23945,723,2753,0.22350,0.25539
1993,2nd Quintile,(2c_gen) General Maturity Certificate,0.02996,86,2753,0.02359,0.03633
1993,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.02985,68,2753,0.02349,0.03621
1993,2nd Quintile,(3a) Lower Tertiary Education,0.04998,180,2753,0.04184,0.05813
1993,2nd Quintile,(3b) Higher Tertiary Education,0.03129,83,2753,0.02478,0.03779
1993,3rd Quintile,(1a) Inadequately completed,0.02424,145,2605,0.01833,0.03015
1993,3rd Quintile,(1b) General Elementary School,0.17513,443,2605,0.16054,0.18973
1993,3rd Quintile,(1c) Basic Vocational Qualification,0.38764,859,2605,0.36893,0.40636
1993,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.23892,653,2605,0.22254,0.25530
1993,3rd Quintile,(2c_gen) General Maturity Certificate,0.02396,76,2605,0.01809,0.02984
1993,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.03818,96,2605,0.03082,0.04554
1993,3rd Quintile,(3a) Lower Tertiary Education,0.05813,195,2605,0.04914,0.06711
1993,3rd Quintile,(3b) Higher Tertiary Education,0.04393,138,2605,0.03606,0.05180
1993,4th Quintile,(1a) Inadequately completed,0.01841,110,2542,0.01318,0.02364
1993,4th Quintile,(1b) General Elementary School,0.14153,390,2542,0.12798,0.15508
1993,4th Quintile,(1c) Basic Vocational Qualification,0.37933,869,2542,0.36047,0.39820
1993,4th Quintile,(2) Intermediate General/Vocational Qualification,0.23881,594,2542,0.22223,0.25539
1993,4th Quintile,(2c_gen) General Maturity Certificate,0.03195,88,2542,0.02511,0.03878
1993,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.05235,121,2542,0.04369,0.06101
1993,4th Quintile,(3a) Lower Tertiary Education,0.05535,167,2542,0.04645,0.06424
1993,4th Quintile,(3b) Higher Tertiary Education,0.07343,203,2542,0.06329,0.08357
1993,5th Quintile,(1a) Inadequately completed,0.00834,46,2307,0.00463,0.01205
1993,5th Quintile,(1b) General Elementary School,0.07403,209,2307,0.06334,0.08471
1993,5th Quintile,(1c) Basic Vocational Qualification,0.31456,720,2307,0.29561,0.33351
1993,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26593,594,2307,0.24790,0.28397
1993,5th Quintile,(2c_gen) General Maturity Certificate,0.03328,79,2307,0.02596,0.04060
1993,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06707,154,2307,0.05686,0.07728
1993,5th Quintile,(3a) Lower Tertiary Education,0.07908,188,2307,0.06807,0.09010
1993,5th Quintile,(3b) Higher Tertiary Education,0.14699,317,2307,0.13254,0.16144
1994,1st Quintile,(0) No qualification (yet),0.01458,42,2444,0.00983,0.01934
1994,1st Quintile,(1a) Inadequately completed,0.05298,225,2444,0.04410,0.06187
1994,1st Quintile,(1b) General Elementary School,0.28793,625,2444,0.26997,0.30588
1994,1st Quintile,(1c) Basic Vocational Qualification,0.35616,768,2444,0.33717,0.37515
1994,1st Quintile,(2) Intermediate General/Vocational Qualification,0.16997,492,2444,0.15507,0.18486
1994,1st Quintile,(2c_gen) General Maturity Certificate,0.03688,95,2444,0.02941,0.04436
1994,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.03017,78,2444,0.02339,0.03695
1994,1st Quintile,(3a) Lower Tertiary Education,0.02767,75,2444,0.02117,0.03418
1994,1st Quintile,(3b) Higher Tertiary Education,0.02366,44,2444,0.01763,0.02968
1994,2nd Quintile,(0) No qualification (yet),0.01524,49,2602,0.01053,0.01995
1994,2nd Quintile,(1a) Inadequately completed,0.03165,163,2602,0.02492,0.03837
1994,2nd Quintile,(1b) General Elementary School,0.20974,476,2602,0.19410,0.22539
1994,2nd Quintile,(1c) Basic Vocational Qualification,0.38331,884,2602,0.36462,0.40199
1994,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.23153,663,2602,0.21532,0.24774
1994,2nd Quintile,(2c_gen) General Maturity Certificate,0.01844,50,2602,0.01327,0.02361
1994,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.03003,66,2602,0.02347,0.03659
1994,2nd Quintile,(3a) Lower Tertiary Education,0.04878,169,2602,0.04050,0.05706
1994,2nd Quintile,(3b) Higher Tertiary Education,0.03129,82,2602,0.02460,0.03798
1994,3rd Quintile,(0) No qualification (yet),0.01648,51,2657,0.01164,0.02132
1994,3rd Quintile,(1a) Inadequately completed,0.02110,128,2657,0.01563,0.02657
1994,3rd Quintile,(1b) General Elementary School,0.17501,443,2657,0.16056,0.18946
1994,3rd Quintile,(1c) Basic Vocational Qualification,0.39278,868,2657,0.37420,0.41135
1994,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.22393,637,2657,0.20808,0.23979
1994,3rd Quintile,(2c_gen) General Maturity Certificate,0.02481,81,2657,0.01890,0.03073
1994,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04270,100,2657,0.03501,0.05039
1994,3rd Quintile,(3a) Lower Tertiary Education,0.05875,210,2657,0.04980,0.06769
1994,3rd Quintile,(3b) Higher Tertiary Education,0.04444,139,2657,0.03660,0.05228
1994,4th Quintile,(0) No qualification (yet),0.01142,32,2492,0.00725,0.01560
1994,4th Quintile,(1a) Inadequately completed,0.01454,82,2492,0.00984,0.01925
1994,4th Quintile,(1b) General Elementary School,0.11806,316,2492,0.10539,0.13073
1994,4th Quintile,(1c) Basic Vocational Qualification,0.36694,824,2492,0.34801,0.38586
1994,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25924,644,2492,0.24204,0.27645
1994,4th Quintile,(2c_gen) General Maturity Certificate,0.04149,105,2492,0.03366,0.04932
1994,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.05319,127,2492,0.04438,0.06201
1994,4th Quintile,(3a) Lower Tertiary Education,0.06571,187,2492,0.05598,0.07544
1994,4th Quintile,(3b) Higher Tertiary Education,0.06940,175,2492,0.05942,0.07938
1994,5th Quintile,(1a) Inadequately completed,0.00978,47,2344,0.00579,0.01376
1994,5th Quintile,(1b) General Elementary School,0.06367,186,2344,0.05378,0.07355
1994,5th Quintile,(1c) Basic Vocational Qualification,0.30838,711,2344,0.28968,0.32708
1994,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26506,611,2344,0.24719,0.28293
1994,5th Quintile,(2c_gen) General Maturity Certificate,0.02612,69,2344,0.01967,0.03258
1994,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06205,148,2344,0.05228,0.07182
1994,5th Quintile,(3a) Lower Tertiary Education,0.08538,208,2344,0.07406,0.09669
1994,5th Quintile,(3b) Higher Tertiary Education,0.16688,364,2344,0.15178,0.18198
1995,1st Quintile,(0) No qualification (yet),0.01825,58,2442,0.01294,0.02356
1995,1st Quintile,(1a) Inadequately completed,0.05013,218,2442,0.04147,0.05878
1995,1st Quintile,(1b) General Elementary School,0.26991,618,2442,0.25230,0.28752
1995,1st Quintile,(1c) Basic Vocational Qualification,0.34456,740,2442,0.32571,0.36342
1995,1st Quintile,(2) Intermediate General/Vocational Qualification,0.16654,463,2442,0.15176,0.18132
1995,1st Quintile,(2c_gen) General Maturity Certificate,0.04122,103,2442,0.03333,0.04911
1995,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04363,101,2442,0.03552,0.05173
1995,1st Quintile,(3a) Lower Tertiary Education,0.02247,65,2442,0.01659,0.02835
1995,1st Quintile,(3b) Higher Tertiary Education,0.04329,76,2442,0.03521,0.05136
1995,2nd Quintile,(0) No qualification (yet),0.01496,58,2809,0.01047,0.01945
1995,2nd Quintile,(1a) Inadequately completed,0.02852,184,2809,0.02236,0.03467
1995,2nd Quintile,(1b) General Elementary School,0.20147,494,2809,0.18663,0.21630
1995,2nd Quintile,(1c) Basic Vocational Qualification,0.38791,942,2809,0.36989,0.40593
1995,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.21403,670,2809,0.19886,0.22920
1995,2nd Quintile,(2c_gen) General Maturity Certificate,0.02640,92,2809,0.02047,0.03234
1995,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.03917,109,2809,0.03200,0.04635
1995,2nd Quintile,(3a) Lower Tertiary Education,0.04497,152,2809,0.03730,0.05263
1995,2nd Quintile,(3b) Higher Tertiary Education,0.04258,108,2809,0.03511,0.05004
1995,3rd Quintile,(0) No qualification (yet),0.01949,65,2667,0.01424,0.02473
1995,3rd Quintile,(1a) Inadequately completed,0.01571,97,2667,0.01099,0.02043
1995,3rd Quintile,(1b) General Elementary School,0.17794,433,2667,0.16342,0.19245
1995,3rd Quintile,(1c) Basic Vocational Qualification,0.38344,870,2667,0.36498,0.40190
1995,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.23045,675,2667,0.21446,0.24644
1995,3rd Quintile,(2c_gen) General Maturity Certificate,0.02780,93,2667,0.02156,0.03404
1995,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04709,118,2667,0.03905,0.05513
1995,3rd Quintile,(3a) Lower Tertiary Education,0.05589,193,2667,0.04717,0.06461
1995,3rd Quintile,(3b) Higher Tertiary Education,0.04220,123,2667,0.03457,0.04983
1995,4th Quintile,(0) No qualification (yet),0.01308,36,2600,0.00871,0.01745
1995,4th Quintile,(1a) Inadequately completed,0.01303,74,2600,0.00867,0.01739
1995,4th Quintile,(1b) General Elementary School,0.11466,302,2600,0.10241,0.12691
1995,4th Quintile,(1c) Basic Vocational Qualification,0.37642,868,2600,0.35779,0.39505
1995,4th Quintile,(2) Intermediate General/Vocational Qualification,0.25042,691,2600,0.23377,0.26708
1995,4th Quintile,(2c_gen) General Maturity Certificate,0.03060,91,2600,0.02398,0.03722
1995,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.06297,137,2600,0.05363,0.07231
1995,4th Quintile,(3a) Lower Tertiary Education,0.06542,204,2600,0.05591,0.07493
1995,4th Quintile,(3b) Higher Tertiary Education,0.07339,197,2600,0.06336,0.08341
1995,5th Quintile,(0) No qualification (yet),0.01816,48,2414,0.01283,0.02349
1995,5th Quintile,(1a) Inadequately completed,0.00573,42,2414,0.00272,0.00874
1995,5th Quintile,(1b) General Elementary School,0.06850,194,2414,0.05842,0.07858
1995,5th Quintile,(1c) Basic Vocational Qualification,0.28519,663,2414,0.26717,0.30320
1995,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26274,615,2414,0.24518,0.28030
1995,5th Quintile,(2c_gen) General Maturity Certificate,0.03630,87,2414,0.02884,0.04376
1995,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05319,130,2414,0.04424,0.06215
1995,5th Quintile,(3a) Lower Tertiary Education,0.10116,250,2414,0.08913,0.11319
1995,5th Quintile,(3b) Higher Tertiary Education,0.16903,385,2414,0.15407,0.18398
1996,1st Quintile,(0) No qualification (yet),0.02056,63,2476,0.01497,0.02615
1996,1st Quintile,(1a) Inadequately completed,0.04913,209,2476,0.04061,0.05764
1996,1st Quintile,(1b) General Elementary School,0.27671,643,2476,0.25909,0.29434
1996,1st Quintile,(1c) Basic Vocational Qualification,0.32997,721,2476,0.31145,0.34850
1996,1st Quintile,(2) Intermediate General/Vocational Qualification,0.17442,492,2476,0.15947,0.18937
1996,1st Quintile,(2c_gen) General Maturity Certificate,0.04245,117,2476,0.03451,0.05040
1996,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.05037,105,2476,0.04175,0.05899
1996,1st Quintile,(3a) Lower Tertiary Education,0.02580,68,2476,0.01955,0.03204
1996,1st Quintile,(3b) Higher Tertiary Education,0.03059,58,2476,0.02380,0.03737
1996,2nd Quintile,(0) No qualification (yet),0.01856,62,2552,0.01333,0.02380
1996,2nd Quintile,(1a) Inadequately completed,0.02685,150,2552,0.02058,0.03312
1996,2nd Quintile,(1b) General Elementary School,0.18203,437,2552,0.16706,0.19700
1996,2nd Quintile,(1c) Basic Vocational Qualification,0.39888,868,2552,0.37988,0.41788
1996,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.22565,650,2552,0.20943,0.24187
1996,2nd Quintile,(2c_gen) General Maturity Certificate,0.02508,64,2552,0.01901,0.03114
1996,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04978,102,2552,0.04134,0.05822
1996,2nd Quintile,(3a) Lower Tertiary Education,0.03888,131,2552,0.03138,0.04639
1996,2nd Quintile,(3b) Higher Tertiary Education,0.03428,88,2552,0.02722,0.04134
1996,3rd Quintile,(0) No qualification (yet),0.01997,61,2629,0.01462,0.02531
1996,3rd Quintile,(1a) Inadequately completed,0.01738,86,2629,0.01239,0.02238
1996,3rd Quintile,(1b) General Elementary School,0.16114,390,2629,0.14708,0.17519
1996,3rd Quintile,(1c) Basic Vocational Qualification,0.37962,883,2629,0.36106,0.39817
1996,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24555,696,2629,0.22909,0.26201
1996,3rd Quintile,(2c_gen) General Maturity Certificate,0.02598,84,2629,0.01990,0.03207
1996,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.04411,107,2629,0.03626,0.05197
1996,3rd Quintile,(3a) Lower Tertiary Education,0.05730,193,2629,0.04842,0.06619
1996,3rd Quintile,(3b) Higher Tertiary Education,0.04894,129,2629,0.04069,0.05719
1996,4th Quintile,(0) No qualification (yet),0.01844,54,2647,0.01331,0.02357
1996,4th Quintile,(1a) Inadequately completed,0.01214,73,2647,0.00797,0.01631
1996,4th Quintile,(1b) General Elementary School,0.11845,310,2647,0.10614,0.13076
1996,4th Quintile,(1c) Basic Vocational Qualification,0.38113,880,2647,0.36262,0.39963
1996,4th Quintile,(2) Intermediate General/Vocational Qualification,0.23243,669,2647,0.21633,0.24852
1996,4th Quintile,(2c_gen) General Maturity Certificate,0.02760,88,2647,0.02136,0.03385
1996,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.05804,145,2647,0.04913,0.06695
1996,4th Quintile,(3a) Lower Tertiary Education,0.06723,210,2647,0.05769,0.07677
1996,4th Quintile,(3b) Higher Tertiary Education,0.08455,218,2647,0.07395,0.09515
1996,5th Quintile,(0) No qualification (yet),0.01788,47,2387,0.01256,0.02319
1996,5th Quintile,(1a) Inadequately completed,0.00687,36,2387,0.00355,0.01018
1996,5th Quintile,(1b) General Elementary School,0.06196,160,2387,0.05229,0.07163
1996,5th Quintile,(1c) Basic Vocational Qualification,0.28331,649,2387,0.26523,0.30139
1996,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26446,609,2387,0.24677,0.28216
1996,5th Quintile,(2c_gen) General Maturity Certificate,0.03272,80,2387,0.02558,0.03986
1996,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.05867,137,2387,0.04924,0.06809
1996,5th Quintile,(3a) Lower Tertiary Education,0.10608,271,2387,0.09373,0.11844
1996,5th Quintile,(3b) Higher Tertiary Education,0.16805,398,2387,0.15305,0.18306
1997,1st Quintile,(0) No qualification (yet),0.02077,69,2296,0.01494,0.02661
1997,1st Quintile,(1a) Inadequately completed,0.04921,193,2296,0.04036,0.05806
1997,1st Quintile,(1b) General Elementary School,0.28297,615,2296,0.26454,0.30140
1997,1st Quintile,(1c) Basic Vocational Qualification,0.33503,658,2296,0.31572,0.35434
1997,1st Quintile,(2) Intermediate General/Vocational Qualification,0.17176,458,2296,0.15633,0.18719
1997,1st Quintile,(2c_gen) General Maturity Certificate,0.03535,97,2296,0.02780,0.04291
1997,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04433,90,2296,0.03591,0.05275
1997,1st Quintile,(3a) Lower Tertiary Education,0.02818,59,2296,0.02141,0.03495
1997,1st Quintile,(3b) Higher Tertiary Education,0.03239,57,2296,0.02515,0.03964
1997,2nd Quintile,(0) No qualification (yet),0.02116,75,2649,0.01568,0.02664
1997,2nd Quintile,(1a) Inadequately completed,0.03337,157,2649,0.02653,0.04021
1997,2nd Quintile,(1b) General Elementary School,0.19261,465,2649,0.17759,0.20763
1997,2nd Quintile,(1c) Basic Vocational Qualification,0.38319,862,2649,0.36468,0.40171
1997,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.22982,686,2649,0.21380,0.24584
1997,2nd Quintile,(2c_gen) General Maturity Certificate,0.02535,76,2649,0.01937,0.03134
1997,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.04220,98,2649,0.03454,0.04985
1997,2nd Quintile,(3a) Lower Tertiary Education,0.04685,151,2649,0.03880,0.05490
1997,2nd Quintile,(3b) Higher Tertiary Education,0.02544,79,2649,0.01945,0.03144
1997,3rd Quintile,(0) No qualification (yet),0.02204,74,2552,0.01635,0.02774
1997,3rd Quintile,(1a) Inadequately completed,0.01227,74,2552,0.00800,0.01655
1997,3rd Quintile,(1b) General Elementary School,0.14801,353,2552,0.13423,0.16180
1997,3rd Quintile,(1c) Basic Vocational Qualification,0.38683,876,2552,0.36793,0.40573
1997,3rd Quintile,(2) Intermediate General/Vocational Qualification,0.24358,677,2552,0.22693,0.26024
1997,3rd Quintile,(2c_gen) General Maturity Certificate,0.03492,89,2552,0.02780,0.04205
1997,3rd Quintile,(2c_voc) Vocational Maturity Certificate,0.05565,105,2552,0.04676,0.06455
1997,3rd Quintile,(3a) Lower Tertiary Education,0.04760,163,2552,0.03934,0.05586
1997,3rd Quintile,(3b) Higher Tertiary Education,0.04908,141,2552,0.04069,0.05746
1997,4th Quintile,(0) No qualification (yet),0.01496,44,2608,0.01030,0.01962
1997,4th Quintile,(1a) Inadequately completed,0.01174,67,2608,0.00761,0.01588
1997,4th Quintile,(1b) General Elementary School,0.11415,285,2608,0.10194,0.12635
1997,4th Quintile,(1c) Basic Vocational Qualification,0.37758,871,2608,0.35897,0.39619
1997,4th Quintile,(2) Intermediate General/Vocational Qualification,0.23646,655,2608,0.22015,0.25277
1997,4th Quintile,(2c_gen) General Maturity Certificate,0.03173,92,2608,0.02500,0.03846
1997,4th Quintile,(2c_voc) Vocational Maturity Certificate,0.05929,154,2608,0.05023,0.06836
1997,4th Quintile,(3a) Lower Tertiary Education,0.07683,233,2608,0.06661,0.08705
1997,4th Quintile,(3b) Higher Tertiary Education,0.07726,207,2608,0.06701,0.08751
1997,5th Quintile,(0) No qualification (yet),0.01784,50,2336,0.01247,0.02321
1997,5th Quintile,(1b) General Elementary School,0.06086,162,2336,0.05117,0.07056
1997,5th Quintile,(1c) Basic Vocational Qualification,0.27732,626,2336,0.25917,0.29548
1997,5th Quintile,(2) Intermediate General/Vocational Qualification,0.26216,603,2336,0.24432,0.28000
1997,5th Quintile,(2c_gen) General Maturity Certificate,0.03088,76,2336,0.02387,0.03790
1997,5th Quintile,(2c_voc) Vocational Maturity Certificate,0.06225,142,2336,0.05245,0.07205
1997,5th Quintile,(3a) Lower Tertiary Education,0.10468,267,2336,0.09226,0.11710
1997,5th Quintile,(3b) Higher Tertiary Education,0.17719,410,2336,0.16170,0.19267
1998,1st Quintile,(0) No qualification (yet),0.02457,71,2242,0.01816,0.03098
1998,1st Quintile,(1a) Inadequately completed,0.05532,187,2242,0.04586,0.06479
1998,1st Quintile,(1b) General Elementary School,0.25937,559,2242,0.24122,0.27752
1998,1st Quintile,(1c) Basic Vocational Qualification,0.32678,656,2242,0.30736,0.34620
1998,1st Quintile,(2) Intermediate General/Vocational Qualification,0.18831,460,2242,0.17212,0.20450
1998,1st Quintile,(2c_gen) General Maturity Certificate,0.04839,104,2242,0.03950,0.05727
1998,1st Quintile,(2c_voc) Vocational Maturity Certificate,0.04874,95,2242,0.03982,0.05765
1998,1st Quintile,(3a) Lower Tertiary Education,0.02663,59,2242,0.01996,0.03329
1998,1st Quintile,(3b) Higher Tertiary Education,0.02189,51,2242,0.01583,0.02795
1998,2nd Quintile,(0) No qualification (yet),0.02367,74,2427,0.01762,0.02972
1998,2nd Quintile,(1a) Inadequately completed,0.03099,120,2427,0.02409,0.03788
1998,2nd Quintile,(1b) General Elementary School,0.19614,444,2427,0.18034,0.21194
1998,2nd Quintile,(1c) Basic Vocational Qualification,0.36950,801,2427,0.35029,0.38870
1998,2nd Quintile,(2) Intermediate General/Vocational Qualification,0.23642,624,2427,0.21952,0.25333
1998,2nd Quintile,(2c_gen) General Maturity Certificate,0.02644,78,2427,0.02005,0.03282
1998,2nd Quintile,(2c_voc) Vocational Maturity Certificate,0.03286,83,2427,0.02577,0.03995
1998,2nd Quintile,(3a) Lower Tertiary Education,0.04304,122,2427,0.03497,0.05112
1998,2nd Quintile,(3b) Higher Tertiary Education,0.04095,81,2427,0.03306,0.04883
1998,3rd Quintile,(0) No qualification (yet),0.02224,73,2523,0.01649,0.02800
1998,3rd Quintile,(1a) Inadequately completed,0.01576,73,2523,0.01090,0.02062
1998,3rd Quintile,(1b) General Elementary School,0.15967,360,2523,0.14537,0.17396
1998,3rd Quintile,(1c) Basic Vocational Qualification,0.39568,853,2523,0.37660,0.41477
