year,bula_h,sex,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Mecklenburg-Western Pomerania,female,(3a) Lower Tertiary Education,0.13404,31,164,0.08174,0.18634
1995,Saxony,male,(1c) Basic Vocational Qualification,0.33573,153,459,0.29248,0.37898
1995,Saxony,male,(2) Intermediate General/Vocational Qualification,0.34550,197,459,0.30195,0.38905
1995,Saxony,male,(3a) Lower Tertiary Education,0.10163,47,459,0.07395,0.12930
1995,Saxony,male,(3b) Higher Tertiary Education,0.12200,62,459,0.09203,0.15198
1995,Saxony,female,(1b) General Elementary School,0.13947,60,536,0.11012,0.16883
1995,Saxony,female,(1c) Basic Vocational Qualification,0.31321,150,536,0.27391,0.35252
1995,Saxony,female,(2) Intermediate General/Vocational Qualification,0.30659,202,536,0.26752,0.34567
1995,Saxony,female,(3a) Lower Tertiary Education,0.13155,88,536,0.10291,0.16019
1995,Saxony,female,(3b) Higher Tertiary Education,0.05519,36,536,0.03584,0.07454
1995,Saxony-Anhalt,male,(1c) Basic Vocational Qualification,0.36699,104,261,0.30840,0.42558
1995,Saxony-Anhalt,male,(2) Intermediate General/Vocational Qualification,0.35848,120,261,0.30019,0.41677
1995,Saxony-Anhalt,male,(3a) Lower Tertiary Education,0.11456,37,261,0.07584,0.15327
1995,Saxony-Anhalt,female,(1b) General Elementary School,0.15244,44,323,0.11318,0.19171
1995,Saxony-Anhalt,female,(1c) Basic Vocational Qualification,0.32460,92,323,0.27345,0.37574
1995,Saxony-Anhalt,female,(2) Intermediate General/Vocational Qualification,0.25949,115,323,0.21161,0.30737
1995,Saxony-Anhalt,female,(3a) Lower Tertiary Education,0.17821,72,323,0.13641,0.22001
1995,Thuringa,male,(1c) Basic Vocational Qualification,0.37017,97,231,0.30777,0.43258
1995,Thuringa,male,(2) Intermediate General/Vocational Qualification,0.38198,134,231,0.31918,0.44477
1995,Thuringa,female,(1b) General Elementary School,0.13746,31,306,0.09881,0.17610
1995,Thuringa,female,(1c) Basic Vocational Qualification,0.39263,110,306,0.33782,0.44743
1995,Thuringa,female,(2) Intermediate General/Vocational Qualification,0.29481,114,306,0.24364,0.34598
1995,Thuringa,female,(3a) Lower Tertiary Education,0.11552,51,306,0.07965,0.15140
1996,Schleswig-Holstein,male,(1c) Basic Vocational Qualification,0.44071,57,57,0.31067,0.57074
1996,Schleswig-Holstein,female,(1c) Basic Vocational Qualification,0.35979,48,95,0.26276,0.45681
1996,Schleswig-Holstein,female,(2) Intermediate General/Vocational Qualification,0.35272,47,95,0.25613,0.44932
1996,Lower Saxony,male,(1b) General Elementary School,0.10271,55,390,0.07254,0.13287
1996,Lower Saxony,male,(1c) Basic Vocational Qualification,0.42448,189,390,0.37536,0.47360
1996,Lower Saxony,male,(2) Intermediate General/Vocational Qualification,0.19965,101,390,0.15992,0.23937
1996,Lower Saxony,male,(3b) Higher Tertiary Education,0.08926,45,390,0.06093,0.11759
1996,Lower Saxony,female,(1b) General Elementary School,0.26248,125,467,0.22253,0.30243
1996,Lower Saxony,female,(1c) Basic Vocational Qualification,0.28186,133,467,0.24101,0.32271
1996,Lower Saxony,female,(2) Intermediate General/Vocational Qualification,0.24404,138,467,0.20504,0.28303
1996,Lower Saxony,female,(2c_voc) Vocational Maturity Certificate,0.06650,40,467,0.04388,0.08912
1996,Lower Saxony,female,(3b) Higher Tertiary Education,0.07030,31,467,0.04709,0.09351
1996,North Rhine-Westphalia,male,(0) No qualification (yet),0.02486,32,1177,0.01596,0.03376
1996,North Rhine-Westphalia,male,(1a) Inadequately completed,0.01967,54,1177,0.01173,0.02761
1996,North Rhine-Westphalia,male,(1b) General Elementary School,0.10144,168,1177,0.08419,0.11870
1996,North Rhine-Westphalia,male,(1c) Basic Vocational Qualification,0.40512,429,1177,0.37706,0.43317
1996,North Rhine-Westphalia,male,(2) Intermediate General/Vocational Qualification,0.16410,182,1177,0.14294,0.18527
1996,North Rhine-Westphalia,male,(2c_gen) General Maturity Certificate,0.04886,65,1177,0.03654,0.06118
1996,North Rhine-Westphalia,male,(2c_voc) Vocational Maturity Certificate,0.07733,82,1177,0.06206,0.09259
1996,North Rhine-Westphalia,male,(3a) Lower Tertiary Education,0.05637,55,1177,0.04319,0.06956
1996,North Rhine-Westphalia,male,(3b) Higher Tertiary Education,0.10225,110,1177,0.08493,0.11956
1996,North Rhine-Westphalia,female,(0) No qualification (yet),0.02462,41,1289,0.01615,0.03308
1996,North Rhine-Westphalia,female,(1a) Inadequately completed,0.03133,97,1289,0.02182,0.04084
1996,North Rhine-Westphalia,female,(1b) General Elementary School,0.19206,250,1289,0.17054,0.21357
1996,North Rhine-Westphalia,female,(1c) Basic Vocational Qualification,0.32902,370,1289,0.30336,0.35468
1996,North Rhine-Westphalia,female,(2) Intermediate General/Vocational Qualification,0.22697,290,1289,0.20409,0.24984
1996,North Rhine-Westphalia,female,(2c_gen) General Maturity Certificate,0.03774,52,1289,0.02733,0.04815
1996,North Rhine-Westphalia,female,(2c_voc) Vocational Maturity Certificate,0.06389,81,1289,0.05053,0.07725
1996,North Rhine-Westphalia,female,(3a) Lower Tertiary Education,0.02559,32,1289,0.01697,0.03421
1996,North Rhine-Westphalia,female,(3b) Higher Tertiary Education,0.06879,76,1289,0.05497,0.08262
1996,Hesse,male,(1a) Inadequately completed,0.03357,33,362,0.01499,0.05215
1996,Hesse,male,(1b) General Elementary School,0.12198,69,362,0.08822,0.15574
1996,Hesse,male,(1c) Basic Vocational Qualification,0.39574,157,362,0.34530,0.44619
1996,Hesse,male,(2) Intermediate General/Vocational Qualification,0.17246,66,362,0.13349,0.21143
1996,Hesse,male,(3b) Higher Tertiary Education,0.10775,37,362,0.07577,0.13974
1996,Hesse,female,(1a) Inadequately completed,0.03076,33,359,0.01287,0.04865
1996,Hesse,female,(1b) General Elementary School,0.27310,118,359,0.22695,0.31925
1996,Hesse,female,(1c) Basic Vocational Qualification,0.27690,112,359,0.23055,0.32326
1996,Hesse,female,(2) Intermediate General/Vocational Qualification,0.20525,96,359,0.16342,0.24709
1996,"Rhineland-Palatinate, Saarland",male,(1b) General Elementary School,0.14768,52,250,0.10361,0.19175
1996,"Rhineland-Palatinate, Saarland",male,(1c) Basic Vocational Qualification,0.50298,159,250,0.44088,0.56509
1996,"Rhineland-Palatinate, Saarland",male,(2) Intermediate General/Vocational Qualification,0.13557,39,250,0.09305,0.17809
1996,"Rhineland-Palatinate, Saarland",female,(1b) General Elementary School,0.35773,116,286,0.30207,0.41338
1996,"Rhineland-Palatinate, Saarland",female,(1c) Basic Vocational Qualification,0.31013,103,286,0.25643,0.36383
1996,"Rhineland-Palatinate, Saarland",female,(2) Intermediate General/Vocational Qualification,0.20180,67,286,0.15520,0.24840
1996,Baden-Wuerttemberg,male,(1a) Inadequately completed,0.03921,71,790,0.02566,0.05275
1996,Baden-Wuerttemberg,male,(1b) General Elementary School,0.10111,128,790,0.08007,0.12214
1996,Baden-Wuerttemberg,male,(1c) Basic Vocational Qualification,0.45515,336,790,0.42040,0.48990
1996,Baden-Wuerttemberg,male,(2) Intermediate General/Vocational Qualification,0.13098,93,790,0.10744,0.15452
1996,Baden-Wuerttemberg,male,(2c_gen) General Maturity Certificate,0.05090,35,790,0.03556,0.06624
1996,Baden-Wuerttemberg,male,(2c_voc) Vocational Maturity Certificate,0.05812,42,790,0.04179,0.07444
1996,Baden-Wuerttemberg,male,(3a) Lower Tertiary Education,0.06969,38,790,0.05192,0.08746
1996,Baden-Wuerttemberg,male,(3b) Higher Tertiary Education,0.07998,47,790,0.06105,0.09890
1996,Baden-Wuerttemberg,female,(1a) Inadequately completed,0.03543,89,739,0.02209,0.04877
1996,Baden-Wuerttemberg,female,(1b) General Elementary School,0.28318,225,739,0.25068,0.31569
1996,Baden-Wuerttemberg,female,(1c) Basic Vocational Qualification,0.27995,216,739,0.24756,0.31235
1996,Baden-Wuerttemberg,female,(2) Intermediate General/Vocational Qualification,0.22632,168,739,0.19613,0.25651
1996,Baden-Wuerttemberg,female,(2c_voc) Vocational Maturity Certificate,0.05882,41,739,0.04185,0.07580
1996,Bavaria,male,(1b) General Elementary School,0.09500,98,724,0.07363,0.11638
1996,Bavaria,male,(1c) Basic Vocational Qualification,0.44038,346,724,0.40419,0.47657
1996,Bavaria,male,(2) Intermediate General/Vocational Qualification,0.16830,128,724,0.14103,0.19558
1996,Bavaria,male,(2c_voc) Vocational Maturity Certificate,0.05444,41,724,0.03790,0.07098
1996,Bavaria,male,(3a) Lower Tertiary Education,0.06485,44,724,0.04690,0.08280
1996,Bavaria,male,(3b) Higher Tertiary Education,0.09476,67,724,0.07341,0.11611
1996,Bavaria,female,(1a) Inadequately completed,0.01760,33,750,0.00818,0.02702
1996,Bavaria,female,(1b) General Elementary School,0.23232,195,750,0.20208,0.26257
1996,Bavaria,female,(1c) Basic Vocational Qualification,0.31480,238,750,0.28154,0.34806
1996,Bavaria,female,(2) Intermediate General/Vocational Qualification,0.26072,211,750,0.22928,0.29216
1996,Bavaria,female,(2c_voc) Vocational Maturity Certificate,0.05060,35,750,0.03490,0.06629
1996,Bavaria,female,(3b) Higher Tertiary Education,0.04650,38,750,0.03142,0.06158
1996,Berlin,male,(1c) Basic Vocational Qualification,0.23045,53,178,0.16841,0.29249
1996,Berlin,male,(2) Intermediate General/Vocational Qualification,0.28950,77,178,0.22268,0.35631
1996,Berlin,male,(3b) Higher Tertiary Education,0.19089,48,178,0.13299,0.24879
1996,Berlin,female,(1c) Basic Vocational Qualification,0.24919,56,176,0.18510,0.31328
1996,Berlin,female,(2) Intermediate General/Vocational Qualification,0.29272,79,176,0.22530,0.36013
1996,Berlin,female,(3a) Lower Tertiary Education,0.12027,41,176,0.07208,0.16846
1996,Brandenburg,male,(1c) Basic Vocational Qualification,0.25509,67,228,0.19838,0.31179
1996,Brandenburg,male,(2) Intermediate General/Vocational Qualification,0.38066,115,228,0.31749,0.44382
1996,Brandenburg,male,(3a) Lower Tertiary Education,0.16776,46,228,0.11915,0.21637
1996,Brandenburg,female,(1c) Basic Vocational Qualification,0.28557,73,241,0.22842,0.34271
1996,Brandenburg,female,(2) Intermediate General/Vocational Qualification,0.28963,111,241,0.23225,0.34702
1996,Brandenburg,female,(3a) Lower Tertiary Education,0.17581,57,241,0.12765,0.22397
1996,Mecklenburg-Western Pomerania,male,(1c) Basic Vocational Qualification,0.32419,51,121,0.24045,0.40794
1996,Mecklenburg-Western Pomerania,male,(2) Intermediate General/Vocational Qualification,0.34728,70,121,0.26210,0.43247
1996,Mecklenburg-Western Pomerania,female,(1c) Basic Vocational Qualification,0.24835,41,163,0.18182,0.31489
1996,Mecklenburg-Western Pomerania,female,(2) Intermediate General/Vocational Qualification,0.41696,89,163,0.34103,0.49288
1996,Mecklenburg-Western Pomerania,female,(3a) Lower Tertiary Education,0.14800,33,163,0.09332,0.20269
1996,Saxony,male,(1c) Basic Vocational Qualification,0.32568,151,464,0.28299,0.36837
1996,Saxony,male,(2) Intermediate General/Vocational Qualification,0.34572,199,464,0.30240,0.38904
1996,Saxony,male,(3a) Lower Tertiary Education,0.11176,50,464,0.08306,0.14046
1996,Saxony,male,(3b) Higher Tertiary Education,0.11557,64,464,0.08645,0.14469
1996,Saxony,female,(1b) General Elementary School,0.12620,57,530,0.09790,0.15450
1996,Saxony,female,(1c) Basic Vocational Qualification,0.31280,150,530,0.27329,0.35231
1996,Saxony,female,(2) Intermediate General/Vocational Qualification,0.29785,193,530,0.25888,0.33682
1996,Saxony,female,(3a) Lower Tertiary Education,0.13757,91,530,0.10821,0.16692
1996,Saxony,female,(3b) Higher Tertiary Education,0.05926,39,530,0.03914,0.07938
1996,Saxony-Anhalt,male,(1c) Basic Vocational Qualification,0.37282,103,257,0.31359,0.43206
1996,Saxony-Anhalt,male,(2) Intermediate General/Vocational Qualification,0.37329,119,257,0.31404,0.43254
1996,Saxony-Anhalt,male,(3a) Lower Tertiary Education,0.10929,35,257,0.07107,0.14751
1996,Saxony-Anhalt,female,(1b) General Elementary School,0.13780,39,307,0.09918,0.17642
1996,Saxony-Anhalt,female,(1c) Basic Vocational Qualification,0.32159,88,307,0.26925,0.37392
1996,Saxony-Anhalt,female,(2) Intermediate General/Vocational Qualification,0.26865,110,307,0.21899,0.31832
1996,Saxony-Anhalt,female,(3a) Lower Tertiary Education,0.18076,70,307,0.13764,0.22388
1996,Thuringa,male,(1c) Basic Vocational Qualification,0.34606,93,230,0.28445,0.40768
1996,Thuringa,male,(2) Intermediate General/Vocational Qualification,0.40432,137,230,0.34075,0.46788
1996,Thuringa,female,(1b) General Elementary School,0.14086,31,308,0.10195,0.17977
1996,Thuringa,female,(1c) Basic Vocational Qualification,0.38837,111,308,0.33385,0.44289
1996,Thuringa,female,(2) Intermediate General/Vocational Qualification,0.30498,115,308,0.25347,0.35648
1996,Thuringa,female,(3a) Lower Tertiary Education,0.11112,51,308,0.07596,0.14628
1997,Schleswig-Holstein,male,(1c) Basic Vocational Qualification,0.47856,57,57,0.34772,0.60940
1997,Schleswig-Holstein,female,(1c) Basic Vocational Qualification,0.34106,45,94,0.24471,0.43741
1997,Schleswig-Holstein,female,(2) Intermediate General/Vocational Qualification,0.37972,49,94,0.28109,0.47836
1997,Lower Saxony,male,(1b) General Elementary School,0.10575,58,392,0.07526,0.13623
1997,Lower Saxony,male,(1c) Basic Vocational Qualification,0.41803,186,392,0.36914,0.46692
1997,Lower Saxony,male,(2) Intermediate General/Vocational Qualification,0.21083,103,392,0.17040,0.25127
1997,Lower Saxony,male,(3b) Higher Tertiary Education,0.08734,45,392,0.05936,0.11533
1997,Lower Saxony,female,(1b) General Elementary School,0.26159,118,468,0.22173,0.30145
1997,Lower Saxony,female,(1c) Basic Vocational Qualification,0.27003,129,468,0.22976,0.31030
1997,Lower Saxony,female,(2) Intermediate General/Vocational Qualification,0.27045,150,468,0.23016,0.31073
1997,Lower Saxony,female,(2c_voc) Vocational Maturity Certificate,0.06477,36,468,0.04245,0.08709
1997,Lower Saxony,female,(3b) Higher Tertiary Education,0.06716,35,468,0.04446,0.08986
1997,North Rhine-Westphalia,male,(0) No qualification (yet),0.01989,31,1159,0.01184,0.02793
1997,North Rhine-Westphalia,male,(1a) Inadequately completed,0.02091,52,1159,0.01267,0.02915
1997,North Rhine-Westphalia,male,(1b) General Elementary School,0.10293,163,1159,0.08543,0.12044
1997,North Rhine-Westphalia,male,(1c) Basic Vocational Qualification,0.39266,415,1159,0.36454,0.42079
1997,North Rhine-Westphalia,male,(2) Intermediate General/Vocational Qualification,0.17572,189,1159,0.15380,0.19764
1997,North Rhine-Westphalia,male,(2c_gen) General Maturity Certificate,0.04473,58,1159,0.03282,0.05663
1997,North Rhine-Westphalia,male,(2c_voc) Vocational Maturity Certificate,0.07720,81,1159,0.06182,0.09257
1997,North Rhine-Westphalia,male,(3a) Lower Tertiary Education,0.05874,58,1159,0.04520,0.07228
1997,North Rhine-Westphalia,male,(3b) Higher Tertiary Education,0.10722,112,1159,0.08940,0.12504
1997,North Rhine-Westphalia,female,(0) No qualification (yet),0.02099,38,1259,0.01307,0.02892
1997,North Rhine-Westphalia,female,(1a) Inadequately completed,0.02777,85,1259,0.01869,0.03685
1997,North Rhine-Westphalia,female,(1b) General Elementary School,0.19350,240,1259,0.17167,0.21533
1997,North Rhine-Westphalia,female,(1c) Basic Vocational Qualification,0.33094,368,1259,0.30494,0.35694
1997,North Rhine-Westphalia,female,(2) Intermediate General/Vocational Qualification,0.22061,283,1259,0.19769,0.24352
1997,North Rhine-Westphalia,female,(2c_gen) General Maturity Certificate,0.04198,57,1259,0.03090,0.05307
1997,North Rhine-Westphalia,female,(2c_voc) Vocational Maturity Certificate,0.06245,79,1259,0.04908,0.07582
1997,North Rhine-Westphalia,female,(3a) Lower Tertiary Education,0.03473,36,1259,0.02462,0.04485
1997,North Rhine-Westphalia,female,(3b) Higher Tertiary Education,0.06702,73,1259,0.05320,0.08083
1997,Hesse,male,(1b) General Elementary School,0.11522,59,296,0.07879,0.15166
1997,Hesse,male,(1c) Basic Vocational Qualification,0.39670,144,296,0.34087,0.45252
1997,Hesse,male,(2) Intermediate General/Vocational Qualification,0.15418,57,296,0.11297,0.19539
1997,Hesse,male,(3b) Higher Tertiary Education,0.10036,36,296,0.06607,0.13465
1997,Hesse,female,(1a) Inadequately completed,0.03430,31,329,0.01460,0.05399
1997,Hesse,female,(1b) General Elementary School,0.28089,108,329,0.23225,0.32953
1997,Hesse,female,(1c) Basic Vocational Qualification,0.27278,102,329,0.22457,0.32098
1997,Hesse,female,(2) Intermediate General/Vocational Qualification,0.21097,88,329,0.16681,0.25512
1997,"Rhineland-Palatinate, Saarland",male,(1b) General Elementary School,0.15558,55,256,0.11109,0.20006
1997,"Rhineland-Palatinate, Saarland",male,(1c) Basic Vocational Qualification,0.49879,158,256,0.43742,0.56016
1997,"Rhineland-Palatinate, Saarland",male,(2) Intermediate General/Vocational Qualification,0.14410,43,256,0.10100,0.18721
1997,"Rhineland-Palatinate, Saarland",female,(1b) General Elementary School,0.35510,117,294,0.30030,0.40989
1997,"Rhineland-Palatinate, Saarland",female,(1c) Basic Vocational Qualification,0.31984,108,294,0.26643,0.37324
1997,"Rhineland-Palatinate, Saarland",female,(2) Intermediate General/Vocational Qualification,0.19966,69,294,0.15388,0.24543
1997,Baden-Wuerttemberg,male,(1a) Inadequately completed,0.04251,69,802,0.02853,0.05648
1997,Baden-Wuerttemberg,male,(1b) General Elementary School,0.10766,138,802,0.08620,0.12913
1997,Baden-Wuerttemberg,male,(1c) Basic Vocational Qualification,0.44896,332,802,0.41451,0.48340
1997,Baden-Wuerttemberg,male,(2) Intermediate General/Vocational Qualification,0.12489,97,802,0.10200,0.14779
1997,Baden-Wuerttemberg,male,(2c_gen) General Maturity Certificate,0.05905,43,802,0.04273,0.07537
1997,Baden-Wuerttemberg,male,(2c_voc) Vocational Maturity Certificate,0.06375,43,802,0.04683,0.08067
1997,Baden-Wuerttemberg,male,(3a) Lower Tertiary Education,0.06073,36,802,0.04419,0.07728
1997,Baden-Wuerttemberg,male,(3b) Higher Tertiary Education,0.07598,44,802,0.05763,0.09433
1997,Baden-Wuerttemberg,female,(1a) Inadequately completed,0.03582,85,762,0.02262,0.04902
1997,Baden-Wuerttemberg,female,(1b) General Elementary School,0.28247,222,762,0.25048,0.31446
1997,Baden-Wuerttemberg,female,(1c) Basic Vocational Qualification,0.27009,208,762,0.23855,0.30164
1997,Baden-Wuerttemberg,female,(2) Intermediate General/Vocational Qualification,0.22419,170,762,0.19456,0.25382
1997,Baden-Wuerttemberg,female,(2c_gen) General Maturity Certificate,0.03458,35,762,0.02160,0.04756
1997,Baden-Wuerttemberg,female,(2c_voc) Vocational Maturity Certificate,0.06187,42,762,0.04475,0.07898
1997,Bavaria,male,(1b) General Elementary School,0.08883,95,709,0.06788,0.10979
1997,Bavaria,male,(1c) Basic Vocational Qualification,0.43932,330,709,0.40276,0.47587
1997,Bavaria,male,(2) Intermediate General/Vocational Qualification,0.17582,131,709,0.14778,0.20386
1997,Bavaria,male,(2c_voc) Vocational Maturity Certificate,0.05506,41,709,0.03826,0.07186
1997,Bavaria,male,(3a) Lower Tertiary Education,0.07123,45,709,0.05228,0.09018
1997,Bavaria,male,(3b) Higher Tertiary Education,0.09664,67,709,0.07488,0.11840
1997,Bavaria,female,(1a) Inadequately completed,0.02044,32,732,0.01018,0.03070
1997,Bavaria,female,(1b) General Elementary School,0.22383,187,732,0.19362,0.25405
1997,Bavaria,female,(1c) Basic Vocational Qualification,0.32492,234,732,0.29097,0.35887
1997,Bavaria,female,(2) Intermediate General/Vocational Qualification,0.25214,207,732,0.22066,0.28362
1997,Bavaria,female,(2c_voc) Vocational Maturity Certificate,0.05539,35,732,0.03881,0.07197
1997,Bavaria,female,(3b) Higher Tertiary Education,0.04347,37,732,0.02869,0.05825
1997,Berlin,male,(1c) Basic Vocational Qualification,0.21900,51,175,0.15754,0.28045
1997,Berlin,male,(2) Intermediate General/Vocational Qualification,0.29992,79,175,0.23183,0.36801
1997,Berlin,male,(3b) Higher Tertiary Education,0.19323,45,175,0.13456,0.25190
1997,Berlin,female,(1c) Basic Vocational Qualification,0.23022,49,162,0.16519,0.29524
1997,Berlin,female,(2) Intermediate General/Vocational Qualification,0.27170,72,162,0.20299,0.34042
1997,Berlin,female,(3a) Lower Tertiary Education,0.13920,41,162,0.08573,0.19267
1997,Brandenburg,male,(1c) Basic Vocational Qualification,0.23487,67,221,0.17885,0.29088
1997,Brandenburg,male,(2) Intermediate General/Vocational Qualification,0.35370,107,221,0.29052,0.41688
1997,Brandenburg,male,(3a) Lower Tertiary Education,0.17321,47,221,0.12320,0.22322
1997,Brandenburg,female,(1c) Basic Vocational Qualification,0.31218,77,234,0.25268,0.37168
1997,Brandenburg,female,(2) Intermediate General/Vocational Qualification,0.26773,100,234,0.21087,0.32458
1997,Brandenburg,female,(3a) Lower Tertiary Education,0.18299,57,234,0.13334,0.23264
1997,Mecklenburg-Western Pomerania,male,(1c) Basic Vocational Qualification,0.29909,47,118,0.21613,0.38206
1997,Mecklenburg-Western Pomerania,male,(2) Intermediate General/Vocational Qualification,0.35838,71,118,0.27149,0.44528
1997,Mecklenburg-Western Pomerania,female,(1c) Basic Vocational Qualification,0.21999,36,151,0.15369,0.28628
1997,Mecklenburg-Western Pomerania,female,(2) Intermediate General/Vocational Qualification,0.39876,83,151,0.32040,0.47712
1997,Mecklenburg-Western Pomerania,female,(3a) Lower Tertiary Education,0.15053,32,151,0.09330,0.20776
1997,Saxony,male,(1c) Basic Vocational Qualification,0.31839,143,450,0.27530,0.36148
1997,Saxony,male,(2) Intermediate General/Vocational Qualification,0.34236,192,450,0.29847,0.38625
1997,Saxony,male,(3a) Lower Tertiary Education,0.11128,49,450,0.08219,0.14037
1997,Saxony,male,(3b) Higher Tertiary Education,0.12598,66,450,0.09528,0.15667
1997,Saxony,female,(1b) General Elementary School,0.11767,54,520,0.08995,0.14539
1997,Saxony,female,(1c) Basic Vocational Qualification,0.30796,146,520,0.26824,0.34767
1997,Saxony,female,(2) Intermediate General/Vocational Qualification,0.31017,193,520,0.27038,0.34997
1997,Saxony,female,(3a) Lower Tertiary Education,0.13980,87,520,0.10997,0.16964
1997,Saxony,female,(3b) Higher Tertiary Education,0.06440,40,520,0.04328,0.08552
1997,Saxony-Anhalt,male,(1c) Basic Vocational Qualification,0.37347,101,248,0.31314,0.43380
1997,Saxony-Anhalt,male,(2) Intermediate General/Vocational Qualification,0.35830,112,248,0.29850,0.41809
1997,Saxony-Anhalt,male,(3a) Lower Tertiary Education,0.11372,35,248,0.07413,0.15331
1997,Saxony-Anhalt,female,(1b) General Elementary School,0.12935,38,303,0.09150,0.16720
1997,Saxony-Anhalt,female,(1c) Basic Vocational Qualification,0.32551,87,303,0.27267,0.37836
1997,Saxony-Anhalt,female,(2) Intermediate General/Vocational Qualification,0.28474,109,303,0.23384,0.33564
1997,Saxony-Anhalt,female,(3a) Lower Tertiary Education,0.17177,69,303,0.12923,0.21431
1997,Thuringa,male,(1c) Basic Vocational Qualification,0.34638,89,222,0.28365,0.40912
1997,Thuringa,male,(2) Intermediate General/Vocational Qualification,0.39753,133,222,0.33301,0.46206
1997,Thuringa,female,(1c) Basic Vocational Qualification,0.36931,108,275,0.31216,0.42646
1997,Thuringa,female,(2) Intermediate General/Vocational Qualification,0.31454,118,275,0.25956,0.36952
1997,Thuringa,female,(3a) Lower Tertiary Education,0.10676,49,275,0.07019,0.14332
1998,Schleswig-Holstein,male,(1c) Basic Vocational Qualification,0.40243,57,96,0.30382,0.50105
1998,Schleswig-Holstein,male,(2) Intermediate General/Vocational Qualification,0.22545,39,96,0.14142,0.30948
1998,Schleswig-Holstein,female,(1c) Basic Vocational Qualification,0.32895,51,106,0.23908,0.41882
1998,Schleswig-Holstein,female,(2) Intermediate General/Vocational Qualification,0.32524,55,106,0.23564,0.41485
1998,Lower Saxony,male,(1b) General Elementary School,0.10576,66,509,0.07902,0.13251
1998,Lower Saxony,male,(1c) Basic Vocational Qualification,0.37604,196,509,0.33392,0.41817
1998,Lower Saxony,male,(2) Intermediate General/Vocational Qualification,0.23712,127,509,0.20014,0.27411
1998,Lower Saxony,male,(2c_voc) Vocational Maturity Certificate,0.05880,35,509,0.03834,0.07926
1998,Lower Saxony,male,(3a) Lower Tertiary Education,0.07599,36,509,0.05295,0.09903
1998,Lower Saxony,male,(3b) Higher Tertiary Education,0.08105,49,509,0.05732,0.10478
1998,Lower Saxony,female,(1b) General Elementary School,0.23426,120,521,0.19785,0.27066
1998,Lower Saxony,female,(1c) Basic Vocational Qualification,0.27672,147,521,0.23827,0.31517
1998,Lower Saxony,female,(2) Intermediate General/Vocational Qualification,0.27179,171,521,0.23355,0.31003
1998,Lower Saxony,female,(2c_voc) Vocational Maturity Certificate,0.06871,44,521,0.04697,0.09045
1998,Lower Saxony,female,(3b) Higher Tertiary Education,0.07264,39,521,0.05034,0.09495
1998,North Rhine-Westphalia,male,(1a) Inadequately completed,0.02594,56,1261,0.01717,0.03472
1998,North Rhine-Westphalia,male,(1b) General Elementary School,0.10811,172,1261,0.09097,0.12526
1998,North Rhine-Westphalia,male,(1c) Basic Vocational Qualification,0.40231,475,1261,0.37523,0.42938
1998,North Rhine-Westphalia,male,(2) Intermediate General/Vocational Qualification,0.17393,214,1261,0.15300,0.19486
1998,North Rhine-Westphalia,male,(2c_gen) General Maturity Certificate,0.04294,65,1261,0.03175,0.05413
1998,North Rhine-Westphalia,male,(2c_voc) Vocational Maturity Certificate,0.08163,95,1261,0.06651,0.09675
1998,North Rhine-Westphalia,male,(3a) Lower Tertiary Education,0.05463,65,1261,0.04208,0.06718
1998,North Rhine-Westphalia,male,(3b) Higher Tertiary Education,0.09469,119,1261,0.07853,0.11086
1998,North Rhine-Westphalia,female,(0) No qualification (yet),0.02317,39,1382,0.01524,0.03111
1998,North Rhine-Westphalia,female,(1a) Inadequately completed,0.03172,83,1382,0.02248,0.04097
1998,North Rhine-Westphalia,female,(1b) General Elementary School,0.20587,273,1382,0.18455,0.22720
1998,North Rhine-Westphalia,female,(1c) Basic Vocational Qualification,0.30976,393,1382,0.28537,0.33415
1998,North Rhine-Westphalia,female,(2) Intermediate General/Vocational Qualification,0.21700,309,1382,0.19526,0.23874
1998,North Rhine-Westphalia,female,(2c_gen) General Maturity Certificate,0.04050,60,1382,0.03011,0.05090
1998,North Rhine-Westphalia,female,(2c_voc) Vocational Maturity Certificate,0.06915,96,1382,0.05577,0.08254
1998,North Rhine-Westphalia,female,(3a) Lower Tertiary Education,0.03252,41,1382,0.02317,0.04188
1998,North Rhine-Westphalia,female,(3b) Higher Tertiary Education,0.07029,88,1382,0.05681,0.08377
1998,Hesse,male,(1b) General Elementary School,0.13848,67,330,0.10116,0.17580
1998,Hesse,male,(1c) Basic Vocational Qualification,0.35405,151,330,0.30237,0.40573
1998,Hesse,male,(2) Intermediate General/Vocational Qualification,0.15508,66,330,0.11597,0.19420
1998,Hesse,male,(3b) Higher Tertiary Education,0.11437,46,330,0.07998,0.14876
1998,Hesse,female,(1b) General Elementary School,0.26685,111,320,0.21831,0.31539
1998,Hesse,female,(1c) Basic Vocational Qualification,0.27203,113,320,0.22319,0.32086
1998,Hesse,female,(2) Intermediate General/Vocational Qualification,0.19762,96,320,0.15393,0.24132
1998,"Rhineland-Palatinate, Saarland",male,(1b) General Elementary School,0.16195,60,290,0.11947,0.20442
1998,"Rhineland-Palatinate, Saarland",male,(1c) Basic Vocational Qualification,0.50707,182,290,0.44943,0.56472
1998,"Rhineland-Palatinate, Saarland",male,(2) Intermediate General/Vocational Qualification,0.14251,48,290,0.10220,0.18281
