year,age_gr,regtyp,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,30-45 y.,Urban regions,(1a) Inadequately completed,0.03044,148,2653,0.02390,0.03698
1994,30-45 y.,Urban regions,(1b) General Elementary School,0.08541,308,2653,0.07478,0.09605
1994,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.34809,822,2653,0.32996,0.36622
1994,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.24341,640,2653,0.22708,0.25974
1994,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02036,60,2653,0.01499,0.02574
1994,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.06705,159,2653,0.05753,0.07657
1994,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.07046,203,2653,0.06072,0.08020
1994,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.13477,313,2653,0.12178,0.14777
1994,30-45 y.,Rural regions,(1a) Inadequately completed,0.01457,31,1429,0.00835,0.02078
1994,30-45 y.,Rural regions,(1b) General Elementary School,0.06781,89,1429,0.05477,0.08085
1994,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.32746,373,1429,0.30312,0.35180
1994,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.36205,587,1429,0.33713,0.38698
1994,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05239,53,1429,0.04084,0.06395
1994,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.10049,189,1429,0.08490,0.11609
1994,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07257,107,1429,0.05911,0.08603
1994,46-65 y.,Urban regions,(1a) Inadequately completed,0.03775,256,2509,0.03029,0.04521
1994,46-65 y.,Urban regions,(1b) General Elementary School,0.20043,544,2509,0.18476,0.21610
1994,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.44823,1023,2509,0.42876,0.46769
1994,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.15183,298,2509,0.13778,0.16587
1994,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.01994,55,2509,0.01447,0.02541
1994,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.05421,144,2509,0.04535,0.06307
1994,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.07893,189,2509,0.06837,0.08948
1994,46-65 y.,Rural regions,(1a) Inadequately completed,0.01572,40,1299,0.00895,0.02248
1994,46-65 y.,Rural regions,(1b) General Elementary School,0.19300,226,1299,0.17153,0.21447
1994,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.48968,647,1299,0.46248,0.51687
1994,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.13335,172,1299,0.11486,0.15185
1994,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08346,138,1299,0.06841,0.09850
1994,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.06576,76,1299,0.05228,0.07924
1994,66 and older,Urban regions,(1b) General Elementary School,0.28440,272,904,0.25497,0.31382
1994,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.41751,409,904,0.38534,0.44967
1994,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.17068,139,904,0.14614,0.19522
1994,66 and older,Urban regions,(3a) Lower Tertiary Education,0.04402,49,904,0.03064,0.05740
1994,66 and older,Urban regions,(3b) Higher Tertiary Education,0.03712,35,904,0.02479,0.04945
1994,66 and older,Rural regions,(1b) General Elementary School,0.34474,170,491,0.30265,0.38682
1994,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.43501,241,491,0.39112,0.47891
1994,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.12853,48,491,0.09890,0.15817
1994,66 and older,Rural regions,(3a) Lower Tertiary Education,0.03866,32,491,0.02159,0.05573
1995,17-29 y.,Urban regions,(0) No qualification (yet),0.09832,188,2067,0.08548,0.11116
1995,17-29 y.,Urban regions,(1a) Inadequately completed,0.02157,67,2067,0.01530,0.02783
1995,17-29 y.,Urban regions,(1b) General Elementary School,0.12274,323,2067,0.10859,0.13689
1995,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.16617,367,2067,0.15012,0.18222
1995,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.29173,614,2067,0.27213,0.31133
1995,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.13628,242,2067,0.12149,0.15108
1995,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09006,146,2067,0.07771,0.10240
1995,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.03263,57,2067,0.02497,0.04030
1995,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.04050,63,2067,0.03200,0.04900
1995,17-29 y.,Rural regions,(0) No qualification (yet),0.06624,76,1059,0.05126,0.08123
1995,17-29 y.,Rural regions,(1a) Inadequately completed,0.02632,35,1059,0.01667,0.03596
1995,17-29 y.,Rural regions,(1b) General Elementary School,0.10176,106,1059,0.08354,0.11998
1995,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.17078,161,1059,0.14810,0.19345
1995,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.43574,494,1059,0.40587,0.46562
1995,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.08704,94,1059,0.07006,0.10403
1995,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06299,53,1059,0.04835,0.07763
1995,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.03592,40,1059,0.02471,0.04714
1995,30-45 y.,Urban regions,(1a) Inadequately completed,0.02622,147,2838,0.02034,0.03210
1995,30-45 y.,Urban regions,(1b) General Elementary School,0.08030,312,2838,0.07030,0.09030
1995,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.31711,832,2838,0.29999,0.33423
1995,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.25497,707,2838,0.23893,0.27100
1995,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02794,85,2838,0.02187,0.03400
1995,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08029,207,2838,0.07029,0.09029
1995,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.06799,201,2838,0.05873,0.07726
1995,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.14518,347,2838,0.13222,0.15814
1995,30-45 y.,Rural regions,(1b) General Elementary School,0.06992,102,1495,0.05698,0.08285
1995,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.30535,397,1495,0.28199,0.32870
1995,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.37248,629,1495,0.34796,0.39699
1995,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06215,68,1495,0.04991,0.07439
1995,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.09580,183,1495,0.08088,0.11072
1995,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07414,116,1495,0.06085,0.08743
1995,46-65 y.,Urban regions,(1a) Inadequately completed,0.03379,258,2536,0.02675,0.04082
1995,46-65 y.,Urban regions,(1b) General Elementary School,0.18661,529,2536,0.17145,0.20178
1995,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.45479,1037,2536,0.43540,0.47417
1995,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.14613,298,2536,0.13238,0.15988
1995,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02551,70,2536,0.01937,0.03165
1995,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.05807,147,2536,0.04896,0.06717
1995,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.08450,197,2536,0.07367,0.09533
1995,46-65 y.,Rural regions,(1a) Inadequately completed,0.01686,45,1333,0.00995,0.02378
1995,46-65 y.,Rural regions,(1b) General Elementary School,0.18532,223,1333,0.16446,0.20619
1995,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.49023,645,1333,0.46339,0.51708
1995,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.13525,182,1333,0.11688,0.15362
1995,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08562,147,1333,0.07059,0.10065
1995,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.06955,91,1333,0.05588,0.08321
1995,66 and older,Urban regions,(1a) Inadequately completed,0.01028,35,971,0.00393,0.01663
1995,66 and older,Urban regions,(1b) General Elementary School,0.28550,285,971,0.25708,0.31393
1995,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.41114,415,971,0.38017,0.44210
1995,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.17384,142,971,0.14999,0.19769
1995,66 and older,Urban regions,(3a) Lower Tertiary Education,0.04394,50,971,0.03104,0.05684
1995,66 and older,Urban regions,(3b) Higher Tertiary Education,0.04353,44,971,0.03069,0.05637
1995,66 and older,Rural regions,(1b) General Elementary School,0.33677,161,480,0.29445,0.37909
1995,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.43418,231,480,0.38979,0.47857
1995,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.11802,49,480,0.08913,0.14691
1995,66 and older,Rural regions,(3a) Lower Tertiary Education,0.05162,39,480,0.03181,0.07143
1996,17-29 y.,Urban regions,(0) No qualification (yet),0.11142,197,1912,0.09731,0.12553
1996,17-29 y.,Urban regions,(1a) Inadequately completed,0.01743,51,1912,0.01157,0.02330
1996,17-29 y.,Urban regions,(1b) General Elementary School,0.12425,305,1912,0.10946,0.13904
1996,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.16664,330,1912,0.14994,0.18335
1996,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.28771,564,1912,0.26741,0.30800
1996,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.13135,225,1912,0.11621,0.14650
1996,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09278,132,1912,0.07977,0.10579
1996,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.03188,51,1912,0.02400,0.03976
1996,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.03653,57,1912,0.02812,0.04494
1996,17-29 y.,Rural regions,(0) No qualification (yet),0.09111,90,992,0.07319,0.10903
1996,17-29 y.,Rural regions,(1b) General Elementary School,0.08702,95,992,0.06947,0.10457
1996,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.18359,165,992,0.15949,0.20770
1996,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.42783,470,992,0.39702,0.45863
1996,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.07406,78,992,0.05775,0.09036
1996,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07260,60,992,0.05644,0.08876
1996,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.02795,34,992,0.01769,0.03821
1996,30-45 y.,Urban regions,(1a) Inadequately completed,0.02489,129,2850,0.01917,0.03061
1996,30-45 y.,Urban regions,(1b) General Elementary School,0.07364,286,2850,0.06405,0.08323
1996,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.31159,824,2850,0.29458,0.32860
1996,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.26122,748,2850,0.24509,0.27735
1996,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02747,84,2850,0.02147,0.03348
1996,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09051,224,2850,0.07998,0.10105
1996,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.06824,208,2850,0.05898,0.07749
1996,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.14244,347,2850,0.12961,0.15528
1996,30-45 y.,Rural regions,(1b) General Elementary School,0.06499,97,1469,0.05238,0.07760
1996,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.30035,383,1469,0.27690,0.32380
1996,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.38077,631,1469,0.35593,0.40561
1996,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05741,63,1469,0.04551,0.06931
1996,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.10670,189,1469,0.09090,0.12249
1996,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.06204,106,1469,0.04970,0.07438
1996,46-65 y.,Urban regions,(1a) Inadequately completed,0.03337,232,2466,0.02628,0.04045
1996,46-65 y.,Urban regions,(1b) General Elementary School,0.18018,509,2466,0.16500,0.19535
1996,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.44220,991,2466,0.42260,0.46181
1996,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.15833,310,2466,0.14392,0.17274
1996,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02751,64,2466,0.02106,0.03397
1996,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.05806,147,2466,0.04883,0.06729
1996,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.08900,213,2466,0.07776,0.10024
1996,46-65 y.,Rural regions,(1a) Inadequately completed,0.01630,43,1346,0.00953,0.02307
1996,46-65 y.,Rural regions,(1b) General Elementary School,0.17383,217,1346,0.15357,0.19408
1996,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.48222,638,1346,0.45552,0.50893
1996,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.15442,208,1346,0.13510,0.17373
1996,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.08875,154,1346,0.07355,0.10395
1996,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.06808,86,1346,0.05462,0.08154
1996,66 and older,Urban regions,(1a) Inadequately completed,0.01294,42,989,0.00590,0.01999
1996,66 and older,Urban regions,(1b) General Elementary School,0.27761,278,989,0.24969,0.30554
1996,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.42174,434,989,0.39095,0.45253
1996,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.16590,139,989,0.14270,0.18909
1996,66 and older,Urban regions,(3a) Lower Tertiary Education,0.04449,50,989,0.03163,0.05734
1996,66 and older,Urban regions,(3b) Higher Tertiary Education,0.04574,46,989,0.03272,0.05877
1996,66 and older,Rural regions,(1b) General Elementary School,0.32689,154,480,0.28488,0.36890
1996,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.44017,240,480,0.39572,0.48463
1996,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.11086,46,480,0.08274,0.13898
1996,66 and older,Rural regions,(3a) Lower Tertiary Education,0.05515,40,480,0.03471,0.07560
1997,17-29 y.,Urban regions,(0) No qualification (yet),0.11315,206,1809,0.09855,0.12775
1997,17-29 y.,Urban regions,(1a) Inadequately completed,0.01629,42,1809,0.01045,0.02212
1997,17-29 y.,Urban regions,(1b) General Elementary School,0.13267,295,1809,0.11704,0.14831
1997,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.15103,296,1809,0.13453,0.16754
1997,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.28479,523,1809,0.26399,0.30560
1997,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.14386,231,1809,0.12768,0.16003
1997,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09434,122,1809,0.08086,0.10781
1997,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.02855,45,1809,0.02087,0.03622
1997,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.03532,49,1809,0.02681,0.04383
1997,17-29 y.,Rural regions,(0) No qualification (yet),0.10233,106,952,0.08307,0.12159
1997,17-29 y.,Rural regions,(1b) General Elementary School,0.09265,91,952,0.07422,0.11108
1997,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.16697,153,952,0.14326,0.19067
1997,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.42361,446,952,0.39220,0.45501
1997,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.06590,63,952,0.05013,0.08167
1997,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.07814,61,952,0.06108,0.09519
1997,17-29 y.,Rural regions,(3a) Lower Tertiary Education,0.03353,32,952,0.02209,0.04497
1997,30-45 y.,Urban regions,(1a) Inadequately completed,0.02214,115,2820,0.01670,0.02757
1997,30-45 y.,Urban regions,(1b) General Elementary School,0.07485,288,2820,0.06514,0.08457
1997,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.30031,788,2820,0.28339,0.31723
1997,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.27472,766,2820,0.25825,0.29120
1997,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.02936,89,2820,0.02313,0.03559
1997,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09162,224,2820,0.08097,0.10227
1997,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.07340,215,2820,0.06377,0.08302
1997,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.13360,335,2820,0.12104,0.14616
1997,30-45 y.,Rural regions,(1b) General Elementary School,0.06159,93,1421,0.04909,0.07410
1997,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.28374,362,1421,0.26029,0.30719
1997,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.39012,618,1421,0.36475,0.41549
1997,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06377,63,1421,0.05106,0.07648
1997,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.10236,174,1421,0.08660,0.11813
1997,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07022,111,1421,0.05693,0.08351
1997,46-65 y.,Urban regions,(1a) Inadequately completed,0.03700,227,2427,0.02949,0.04451
1997,46-65 y.,Urban regions,(1b) General Elementary School,0.17255,477,2427,0.15751,0.18758
1997,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.44472,975,2427,0.42494,0.46449
1997,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.15709,318,2427,0.14261,0.17157
1997,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02867,65,2427,0.02203,0.03531
1997,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.06089,153,2427,0.05137,0.07040
1997,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.08822,212,2427,0.07694,0.09951
1997,46-65 y.,Rural regions,(1a) Inadequately completed,0.01599,39,1345,0.00928,0.02269
1997,46-65 y.,Rural regions,(1b) General Elementary School,0.15847,201,1345,0.13895,0.17799
1997,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.49232,621,1345,0.46560,0.51905
1997,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.15931,229,1345,0.13974,0.17887
1997,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.09009,160,1345,0.07478,0.10539
1997,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.06847,95,1345,0.05497,0.08197
1997,66 and older,Urban regions,(1a) Inadequately completed,0.01510,44,1009,0.00757,0.02263
1997,66 and older,Urban regions,(1b) General Elementary School,0.28457,283,1009,0.25671,0.31242
1997,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.42107,447,1009,0.39059,0.45155
1997,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.15872,136,1009,0.13616,0.18128
1997,66 and older,Urban regions,(3a) Lower Tertiary Education,0.04417,51,1009,0.03148,0.05685
1997,66 and older,Urban regions,(3b) Higher Tertiary Education,0.04487,48,1009,0.03209,0.05765
1997,66 and older,Rural regions,(1b) General Elementary School,0.32179,152,489,0.28034,0.36324
1997,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.45208,251,489,0.40792,0.49624
1997,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.09626,43,489,0.07009,0.12243
1997,66 and older,Rural regions,(3a) Lower Tertiary Education,0.05940,43,489,0.03843,0.08038
1998,17-29 y.,Urban regions,(0) No qualification (yet),0.11686,216,1880,0.10233,0.13138
1998,17-29 y.,Urban regions,(1a) Inadequately completed,0.01655,42,1880,0.01078,0.02232
1998,17-29 y.,Urban regions,(1b) General Elementary School,0.12897,282,1880,0.11381,0.14412
1998,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.14498,296,1880,0.12906,0.16090
1998,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.28767,551,1880,0.26720,0.30814
1998,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.16182,259,1880,0.14517,0.17847
1998,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08996,135,1880,0.07702,0.10289
1998,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.02859,53,1880,0.02105,0.03612
1998,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.02461,46,1880,0.01761,0.03162
1998,17-29 y.,Rural regions,(0) No qualification (yet),0.10264,112,953,0.08336,0.12192
1998,17-29 y.,Rural regions,(1b) General Elementary School,0.10055,106,953,0.08144,0.11965
1998,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.15552,144,953,0.13250,0.17855
1998,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.44196,461,953,0.41042,0.47351
1998,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.07398,74,953,0.05736,0.09061
1998,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.05672,56,953,0.04203,0.07141
1998,30-45 y.,Urban regions,(1a) Inadequately completed,0.02155,102,3049,0.01639,0.02670
1998,30-45 y.,Urban regions,(1b) General Elementary School,0.08670,318,3049,0.07671,0.09669
1998,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.26893,796,3049,0.25319,0.28468
1998,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.28037,858,3049,0.26443,0.29632
1998,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.03064,97,3049,0.02452,0.03676
1998,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.09961,259,3049,0.08898,0.11025
1998,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.07951,243,3049,0.06991,0.08912
1998,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.13267,376,3049,0.12063,0.14471
1998,30-45 y.,Rural regions,(1b) General Elementary School,0.05154,93,1559,0.04056,0.06252
1998,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.27179,396,1559,0.24970,0.29388
1998,30-45 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.41088,685,1559,0.38645,0.43531
1998,30-45 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.06062,75,1559,0.04877,0.07247
1998,30-45 y.,Rural regions,(3a) Lower Tertiary Education,0.10637,190,1559,0.09106,0.12167
1998,30-45 y.,Rural regions,(3b) Higher Tertiary Education,0.07499,120,1559,0.06191,0.08807
1998,46-65 y.,Urban regions,(1a) Inadequately completed,0.04043,216,2675,0.03296,0.04789
1998,46-65 y.,Urban regions,(1b) General Elementary School,0.16943,515,2675,0.15522,0.18365
1998,46-65 y.,Urban regions,(1c) Basic Vocational Qualification,0.43359,1084,2675,0.41480,0.45237
1998,46-65 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.15571,369,2675,0.14197,0.16946
1998,46-65 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.03124,79,2675,0.02465,0.03784
1998,46-65 y.,Urban regions,(3a) Lower Tertiary Education,0.06130,164,2675,0.05221,0.07040
1998,46-65 y.,Urban regions,(3b) Higher Tertiary Education,0.09688,248,2675,0.08567,0.10809
1998,46-65 y.,Rural regions,(1a) Inadequately completed,0.01720,39,1487,0.01059,0.02381
1998,46-65 y.,Rural regions,(1b) General Elementary School,0.14284,208,1487,0.12505,0.16064
1998,46-65 y.,Rural regions,(1c) Basic Vocational Qualification,0.48294,684,1487,0.45753,0.50835
1998,46-65 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.16701,264,1487,0.14804,0.18597
1998,46-65 y.,Rural regions,(3a) Lower Tertiary Education,0.09888,181,1487,0.08370,0.11406
1998,46-65 y.,Rural regions,(3b) Higher Tertiary Education,0.07106,111,1487,0.05800,0.08412
1998,66 and older,Urban regions,(1a) Inadequately completed,0.01781,47,1163,0.01020,0.02541
1998,66 and older,Urban regions,(1b) General Elementary School,0.29356,333,1163,0.26738,0.31975
1998,66 and older,Urban regions,(1c) Basic Vocational Qualification,0.40651,479,1163,0.37827,0.43475
1998,66 and older,Urban regions,(2) Intermediate General/Vocational Qualification,0.15404,155,1163,0.13328,0.17480
1998,66 and older,Urban regions,(2c_voc) Vocational Maturity Certificate,0.02691,32,1163,0.01761,0.03621
1998,66 and older,Urban regions,(3a) Lower Tertiary Education,0.04214,57,1163,0.03059,0.05369
1998,66 and older,Urban regions,(3b) Higher Tertiary Education,0.05018,60,1163,0.03762,0.06273
1998,66 and older,Rural regions,(1b) General Elementary School,0.32751,180,559,0.28857,0.36644
1998,66 and older,Rural regions,(1c) Basic Vocational Qualification,0.44950,283,559,0.40822,0.49077
1998,66 and older,Rural regions,(2) Intermediate General/Vocational Qualification,0.09752,51,559,0.07290,0.12213
1998,66 and older,Rural regions,(3a) Lower Tertiary Education,0.05983,45,559,0.04015,0.07951
1999,17-29 y.,Urban regions,(0) No qualification (yet),0.12056,206,1781,0.10543,0.13569
1999,17-29 y.,Urban regions,(1a) Inadequately completed,0.01969,39,1781,0.01324,0.02615
1999,17-29 y.,Urban regions,(1b) General Elementary School,0.12213,258,1781,0.10692,0.13734
1999,17-29 y.,Urban regions,(1c) Basic Vocational Qualification,0.15585,284,1781,0.13900,0.17270
1999,17-29 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.29374,524,1781,0.27258,0.31490
1999,17-29 y.,Urban regions,(2c_gen) General Maturity Certificate,0.15390,245,1781,0.13713,0.17066
1999,17-29 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.08208,129,1781,0.06933,0.09483
1999,17-29 y.,Urban regions,(3a) Lower Tertiary Education,0.01981,41,1781,0.01333,0.02628
1999,17-29 y.,Urban regions,(3b) Higher Tertiary Education,0.03224,55,1781,0.02403,0.04044
1999,17-29 y.,Rural regions,(0) No qualification (yet),0.09732,107,927,0.07823,0.11641
1999,17-29 y.,Rural regions,(1b) General Elementary School,0.09488,103,927,0.07600,0.11375
1999,17-29 y.,Rural regions,(1c) Basic Vocational Qualification,0.16841,139,927,0.14431,0.19252
1999,17-29 y.,Rural regions,(2) Intermediate General/Vocational Qualification,0.45329,446,927,0.42123,0.48535
1999,17-29 y.,Rural regions,(2c_gen) General Maturity Certificate,0.08542,83,927,0.06742,0.10343
1999,17-29 y.,Rural regions,(2c_voc) Vocational Maturity Certificate,0.04785,49,927,0.03410,0.06159
1999,30-45 y.,Urban regions,(1a) Inadequately completed,0.02154,98,3012,0.01635,0.02673
1999,30-45 y.,Urban regions,(1b) General Elementary School,0.07931,298,3012,0.06966,0.08896
1999,30-45 y.,Urban regions,(1c) Basic Vocational Qualification,0.27105,782,3012,0.25517,0.28693
1999,30-45 y.,Urban regions,(2) Intermediate General/Vocational Qualification,0.27836,866,3012,0.26236,0.29437
1999,30-45 y.,Urban regions,(2c_gen) General Maturity Certificate,0.03281,92,3012,0.02645,0.03918
1999,30-45 y.,Urban regions,(2c_voc) Vocational Maturity Certificate,0.10657,269,3012,0.09555,0.11759
1999,30-45 y.,Urban regions,(3a) Lower Tertiary Education,0.07670,239,3012,0.06719,0.08620
1999,30-45 y.,Urban regions,(3b) Higher Tertiary Education,0.13337,368,3012,0.12123,0.14552
1999,30-45 y.,Rural regions,(1b) General Elementary School,0.04562,86,1550,0.03523,0.05601
1999,30-45 y.,Rural regions,(1c) Basic Vocational Qualification,0.26645,384,1550,0.24443,0.28847
