year,age_gr,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,Direct migration background,(1a) Inadequately completed,0.08847,140,871,0.06960,0.10734
1995,30-45 y.,Direct migration background,(1b) General Elementary School,0.16128,222,871,0.13684,0.18572
1995,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.27965,247,871,0.24982,0.30947
1995,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07061,48,871,0.05358,0.08763
1995,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.06176,54,871,0.04576,0.07775
1995,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12038,83,871,0.09876,0.14201
1995,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.14324,77,871,0.11996,0.16652
1995,46-65 y.,No migration background,(1b) General Elementary School,0.17093,450,2879,0.15717,0.18468
1995,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.49580,1426,2879,0.47753,0.51406
1995,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.15334,444,2879,0.14018,0.16651
1995,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.01624,39,2879,0.01162,0.02086
1995,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.07171,278,2879,0.06228,0.08113
1995,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.07836,242,2879,0.06855,0.08818
1995,46-65 y.,Direct migration background,(1a) Inadequately completed,0.15535,292,972,0.13257,0.17814
1995,46-65 y.,Direct migration background,(1b) General Elementary School,0.25542,300,972,0.22799,0.28285
1995,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.28712,250,972,0.25867,0.31558
1995,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07830,35,972,0.06140,0.09520
1995,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.05318,49,972,0.03906,0.06729
1995,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.08308,46,972,0.06572,0.10044
1995,66 and older,No migration background,(1b) General Elementary School,0.30084,388,1267,0.27558,0.32611
1995,66 and older,No migration background,(1c) Basic Vocational Qualification,0.42940,584,1267,0.40213,0.45667
1995,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.15303,165,1267,0.13320,0.17286
1995,66 and older,No migration background,(3a) Lower Tertiary Education,0.04578,79,1267,0.03427,0.05729
1995,66 and older,No migration background,(3b) Higher Tertiary Education,0.03744,51,1267,0.02698,0.04789
1995,66 and older,Direct migration background,(1a) Inadequately completed,0.05793,35,153,0.02079,0.09506
1995,66 and older,Direct migration background,(1b) General Elementary School,0.30160,57,153,0.22864,0.37456
1995,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.30745,61,153,0.23409,0.38080
1996,17-29 y.,No migration background,(0) No qualification (yet),0.09825,205,2044,0.08534,0.11116
1996,17-29 y.,No migration background,(1b) General Elementary School,0.07486,161,2044,0.06345,0.08627
1996,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.15941,311,2044,0.14353,0.17528
1996,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.36000,881,2044,0.33919,0.38081
1996,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.09924,203,2044,0.08628,0.11221
1996,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08863,150,2044,0.07630,0.10095
1996,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03482,75,2044,0.02687,0.04277
1996,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.02784,58,2044,0.02071,0.03498
1996,17-29 y.,Direct migration background,(1a) Inadequately completed,0.06787,44,433,0.04415,0.09159
1996,17-29 y.,Direct migration background,(1b) General Elementary School,0.21106,143,433,0.17258,0.24954
1996,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.20483,115,433,0.16678,0.24289
1996,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08912,45,433,0.06226,0.11599
1996,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.13894,55,433,0.10632,0.17155
1996,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.07829,31,433,0.05296,0.10362
1996,17-29 y.,Indirect migration background,(0) No qualification (yet),0.13387,53,371,0.09918,0.16857
1996,17-29 y.,Indirect migration background,(1b) General Elementary School,0.21813,96,371,0.17605,0.26021
1996,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.11656,69,371,0.08386,0.14926
1996,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24951,108,371,0.20542,0.29360
1996,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.11419,45,371,0.08178,0.14659
1996,30-45 y.,No migration background,(1b) General Elementary School,0.05381,171,3450,0.04628,0.06134
1996,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.30707,948,3450,0.29167,0.32246
1996,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.32733,1320,3450,0.31166,0.34299
1996,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01422,39,3450,0.01027,0.01817
1996,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07496,209,3450,0.06617,0.08375
1996,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.08703,377,3450,0.07762,0.09644
1996,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.11487,386,3450,0.10423,0.12552
1996,30-45 y.,Direct migration background,(1a) Inadequately completed,0.08893,123,801,0.06920,0.10865
1996,30-45 y.,Direct migration background,(1b) General Elementary School,0.16247,203,801,0.13691,0.18803
1996,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.28224,238,801,0.25105,0.31343
1996,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07237,44,801,0.05442,0.09033
1996,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.06928,54,801,0.05169,0.08688
1996,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10709,76,801,0.08566,0.12852
1996,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.13119,63,801,0.10780,0.15459
1996,46-65 y.,No migration background,(1b) General Elementary School,0.16423,437,2875,0.15068,0.17777
1996,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.48407,1384,2875,0.46580,0.50234
1996,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.16867,481,2875,0.15498,0.18236
1996,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.01690,40,2875,0.01218,0.02161
1996,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.07281,285,2875,0.06331,0.08231
1996,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.07977,248,2875,0.06987,0.08968
1996,46-65 y.,Direct migration background,(1a) Inadequately completed,0.15299,265,919,0.12970,0.17628
1996,46-65 y.,Direct migration background,(1b) General Elementary School,0.24074,285,919,0.21308,0.26840
1996,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.28163,240,919,0.25253,0.31072
1996,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08789,36,919,0.06958,0.10621
1996,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.05693,42,919,0.04194,0.07192
1996,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.09187,51,919,0.07319,0.11056
1996,66 and older,No migration background,(1b) General Elementary School,0.29104,373,1271,0.26605,0.31602
1996,66 and older,No migration background,(1c) Basic Vocational Qualification,0.43857,605,1271,0.41128,0.46586
1996,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.14612,159,1271,0.12669,0.16554
1996,66 and older,No migration background,(3a) Lower Tertiary Education,0.04609,79,1271,0.03456,0.05762
1996,66 and older,No migration background,(3b) Higher Tertiary Education,0.03968,55,1271,0.02894,0.05042
1996,66 and older,Direct migration background,(1a) Inadequately completed,0.06668,41,166,0.02862,0.10475
1996,66 and older,Direct migration background,(1b) General Elementary School,0.29988,58,166,0.22997,0.36980
1996,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.31692,67,166,0.24593,0.38791
1997,17-29 y.,No migration background,(0) No qualification (yet),0.10317,220,1949,0.08967,0.11668
1997,17-29 y.,No migration background,(1b) General Elementary School,0.08129,158,1949,0.06916,0.09343
1997,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.13308,274,1949,0.11800,0.14817
1997,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.35053,815,1949,0.32935,0.37172
1997,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.11163,213,1949,0.09765,0.12562
1997,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.09310,144,1949,0.08020,0.10601
1997,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03405,66,1949,0.02600,0.04211
1997,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.02859,59,1949,0.02119,0.03599
1997,17-29 y.,Direct migration background,(1a) Inadequately completed,0.05875,37,359,0.03439,0.08311
1997,17-29 y.,Direct migration background,(1b) General Elementary School,0.19177,119,359,0.15098,0.23255
1997,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.24976,112,359,0.20491,0.29460
1997,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09914,47,359,0.06818,0.13010
1997,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.11237,44,359,0.07965,0.14508
1997,17-29 y.,Indirect migration background,(0) No qualification (yet),0.13510,65,382,0.10077,0.16942
1997,17-29 y.,Indirect migration background,(1b) General Elementary School,0.23711,109,382,0.19440,0.27981
1997,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.09357,63,382,0.06433,0.12282
1997,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24418,107,382,0.20105,0.28732
1997,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.10629,38,382,0.07534,0.13724
1997,30-45 y.,No migration background,(1b) General Elementary School,0.05222,169,3401,0.04474,0.05970
1997,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.29377,910,3401,0.27846,0.30908
1997,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.34066,1323,3401,0.32473,0.35659
1997,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01402,40,3401,0.01007,0.01797
1997,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07734,213,3401,0.06836,0.08632
1997,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.08919,366,3401,0.07961,0.09877
1997,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.11131,380,3401,0.10074,0.12189
1997,30-45 y.,Direct migration background,(1a) Inadequately completed,0.08626,106,762,0.06631,0.10621
1997,30-45 y.,Direct migration background,(1b) General Elementary School,0.16985,199,762,0.14317,0.19653
1997,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.28023,221,762,0.24833,0.31214
1997,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.07329,47,762,0.05477,0.09181
1997,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.08009,57,762,0.06080,0.09937
1997,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11245,72,762,0.09000,0.13490
1997,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.12565,60,762,0.10210,0.14920
1997,46-65 y.,No migration background,(1b) General Elementary School,0.15050,399,2863,0.13740,0.16360
1997,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.49064,1358,2863,0.47232,0.50895
1997,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.17124,509,2863,0.15744,0.18505
1997,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.01762,44,2863,0.01280,0.02245
1997,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.07541,296,2863,0.06573,0.08508
1997,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.07967,257,2863,0.06975,0.08959
1997,46-65 y.,Direct migration background,(1a) Inadequately completed,0.15896,255,886,0.13487,0.18305
1997,46-65 y.,Direct migration background,(1b) General Elementary School,0.24995,276,886,0.22143,0.27848
1997,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.28182,231,886,0.25218,0.31146
1997,46-65 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08108,34,886,0.06310,0.09907
1997,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.05528,40,886,0.04023,0.07034
1997,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.09063,50,886,0.07172,0.10955
1997,66 and older,No migration background,(1b) General Elementary School,0.29442,377,1298,0.26961,0.31922
1997,66 and older,No migration background,(1c) Basic Vocational Qualification,0.44321,625,1298,0.41617,0.47024
1997,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.13433,152,1298,0.11577,0.15289
1997,66 and older,No migration background,(3a) Lower Tertiary Education,0.04751,84,1298,0.03593,0.05909
1997,66 and older,No migration background,(3b) Higher Tertiary Education,0.04251,60,1298,0.03153,0.05349
1997,66 and older,Direct migration background,(1a) Inadequately completed,0.08062,43,170,0.03957,0.12167
1997,66 and older,Direct migration background,(1b) General Elementary School,0.30590,56,170,0.23642,0.37537
1997,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.30695,71,170,0.23741,0.37649
1998,17-29 y.,No migration background,(0) No qualification (yet),0.10186,233,2070,0.08883,0.11489
1998,17-29 y.,No migration background,(1b) General Elementary School,0.07806,177,2070,0.06650,0.08961
1998,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.12367,282,2070,0.10948,0.13785
1998,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.35277,851,2070,0.33218,0.37336
1998,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.12688,251,2070,0.11254,0.14122
1998,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08093,152,2070,0.06918,0.09269
1998,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.03264,72,2070,0.02498,0.04030
1998,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.02002,52,2070,0.01399,0.02606
1998,17-29 y.,Direct migration background,(1a) Inadequately completed,0.05732,32,323,0.03193,0.08271
1998,17-29 y.,Direct migration background,(1b) General Elementary School,0.21212,111,323,0.16747,0.25678
1998,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.24697,96,323,0.19987,0.29408
1998,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09488,44,323,0.06287,0.12689
1998,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.09682,40,323,0.06452,0.12912
1998,17-29 y.,Indirect migration background,(0) No qualification (yet),0.14269,69,390,0.10793,0.17744
1998,17-29 y.,Indirect migration background,(1b) General Elementary School,0.20871,100,390,0.16832,0.24909
1998,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.09294,62,390,0.06408,0.12179
1998,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24316,117,390,0.20052,0.28579
1998,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.12415,42,390,0.09138,0.15691
1998,30-45 y.,No migration background,(1a) Inadequately completed,0.01048,35,3827,0.00725,0.01371
1998,30-45 y.,No migration background,(1b) General Elementary School,0.05274,199,3827,0.04565,0.05982
1998,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.25881,960,3827,0.24493,0.27269
1998,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.34470,1485,3827,0.32964,0.35976
1998,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01397,50,3827,0.01025,0.01769
1998,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07927,261,3827,0.07071,0.08783
1998,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.09313,407,3827,0.08392,0.10234
1998,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.10965,430,3827,0.09975,0.11955
1998,30-45 y.,Direct migration background,(1a) Inadequately completed,0.07831,88,712,0.05856,0.09806
1998,30-45 y.,Direct migration background,(1b) General Elementary School,0.18253,190,712,0.15414,0.21093
1998,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.26544,211,712,0.23298,0.29790
1998,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.06874,45,712,0.05014,0.08734
1998,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.07689,53,712,0.05731,0.09647
1998,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11813,70,712,0.09441,0.14186
1998,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.10899,55,712,0.08608,0.13190
1998,46-65 y.,No migration background,(1b) General Elementary School,0.13825,459,3282,0.12644,0.15006
1998,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.46159,1539,3282,0.44453,0.47864
1998,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.16822,598,3282,0.15542,0.18102
1998,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.01887,56,3282,0.01421,0.02352
1998,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.07634,328,3282,0.06725,0.08542
1998,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.08275,302,3282,0.07332,0.09217
1998,46-65 y.,Direct migration background,(1a) Inadequately completed,0.17480,242,827,0.14890,0.20070
1998,46-65 y.,Direct migration background,(1b) General Elementary School,0.23409,261,827,0.20521,0.26296
1998,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.25310,220,827,0.22345,0.28276
1998,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.06119,47,827,0.04484,0.07753
1998,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.09549,57,827,0.07545,0.11553
1998,66 and older,No migration background,(1b) General Elementary School,0.29211,451,1481,0.26894,0.31528
1998,66 and older,No migration background,(1c) Basic Vocational Qualification,0.41488,685,1481,0.38978,0.43998
1998,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.12840,181,1481,0.11136,0.14544
1998,66 and older,No migration background,(3a) Lower Tertiary Education,0.04648,93,1481,0.03575,0.05721
1998,66 and older,No migration background,(3b) Higher Tertiary Education,0.04384,71,1481,0.03341,0.05428
1998,66 and older,Direct migration background,(1a) Inadequately completed,0.08602,43,179,0.04483,0.12721
1998,66 and older,Direct migration background,(1b) General Elementary School,0.29395,60,179,0.22702,0.36087
1998,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.30742,76,179,0.23964,0.37521
1999,17-29 y.,No migration background,(0) No qualification (yet),0.10694,229,1991,0.09336,0.12052
1999,17-29 y.,No migration background,(1b) General Elementary School,0.07745,170,1991,0.06570,0.08919
1999,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.13670,271,1991,0.12161,0.15179
1999,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.36767,816,1991,0.34648,0.38885
1999,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.12862,249,1991,0.11391,0.14333
1999,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.07274,139,1991,0.06133,0.08415
1999,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.02245,59,1991,0.01594,0.02896
1999,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.02753,58,1991,0.02034,0.03472
1999,17-29 y.,Direct migration background,(1b) General Elementary School,0.19690,88,251,0.14761,0.24620
1999,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.27304,86,251,0.21781,0.32827
1999,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.10281,44,251,0.06516,0.14045
1999,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.11268,33,251,0.07348,0.15188
1999,17-29 y.,Indirect migration background,(0) No qualification (yet),0.15507,65,390,0.11910,0.19104
1999,17-29 y.,Indirect migration background,(1b) General Elementary School,0.19848,103,390,0.15884,0.23812
1999,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.11196,66,390,0.08063,0.14330
1999,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.24581,110,390,0.20302,0.28860
1999,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.10958,46,390,0.07854,0.14062
1999,30-45 y.,No migration background,(1a) Inadequately completed,0.01058,34,3812,0.00733,0.01382
1999,30-45 y.,No migration background,(1b) General Elementary School,0.04755,187,3812,0.04079,0.05430
1999,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.26208,936,3812,0.24812,0.27604
1999,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.35569,1509,3812,0.34049,0.37089
1999,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01675,53,3812,0.01268,0.02082
1999,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08935,282,3812,0.08029,0.09840
1999,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.09247,395,3812,0.08327,0.10167
1999,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.10909,416,3812,0.09919,0.11899
1999,30-45 y.,Direct migration background,(1a) Inadequately completed,0.07879,82,674,0.05843,0.09914
1999,30-45 y.,Direct migration background,(1b) General Elementary School,0.17400,175,674,0.14536,0.20264
1999,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.28020,206,674,0.24627,0.31413
1999,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05615,40,674,0.03876,0.07355
1999,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.07777,48,674,0.05754,0.09801
1999,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11055,66,674,0.08686,0.13424
1999,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.12386,57,674,0.09897,0.14875
1999,46-65 y.,No migration background,(1b) General Elementary School,0.13326,428,3275,0.12161,0.14490
1999,46-65 y.,No migration background,(1c) Basic Vocational Qualification,0.48318,1525,3275,0.46607,0.50030
1999,46-65 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.18332,623,3275,0.17007,0.19658
1999,46-65 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.01707,49,3275,0.01263,0.02151
1999,46-65 y.,No migration background,(3a) Lower Tertiary Education,0.08005,337,3275,0.07075,0.08934
1999,46-65 y.,No migration background,(3b) Higher Tertiary Education,0.08703,313,3275,0.07737,0.09668
1999,46-65 y.,Direct migration background,(1a) Inadequately completed,0.18549,227,772,0.15805,0.21292
1999,46-65 y.,Direct migration background,(1b) General Elementary School,0.25526,247,772,0.22449,0.28604
1999,46-65 y.,Direct migration background,(1c) Basic Vocational Qualification,0.25132,202,772,0.22070,0.28194
1999,46-65 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.06935,45,772,0.05142,0.08729
1999,46-65 y.,Direct migration background,(3b) Higher Tertiary Education,0.09291,51,772,0.07242,0.11341
1999,66 and older,No migration background,(1b) General Elementary School,0.30104,455,1515,0.27794,0.32415
1999,66 and older,No migration background,(1c) Basic Vocational Qualification,0.43009,684,1515,0.40515,0.45503
1999,66 and older,No migration background,(2) Intermediate General/Vocational Qualification,0.12190,167,1515,0.10542,0.13838
1999,66 and older,No migration background,(2c_voc) Vocational Maturity Certificate,0.02697,33,1515,0.01881,0.03513
1999,66 and older,No migration background,(3a) Lower Tertiary Education,0.05071,96,1515,0.03966,0.06176
1999,66 and older,No migration background,(3b) Higher Tertiary Education,0.04841,80,1515,0.03759,0.05922
1999,66 and older,Direct migration background,(1a) Inadequately completed,0.10569,50,187,0.06151,0.14988
1999,66 and older,Direct migration background,(1b) General Elementary School,0.28210,61,187,0.21742,0.34677
1999,66 and older,Direct migration background,(1c) Basic Vocational Qualification,0.30898,76,187,0.24257,0.37539
2000,17-29 y.,No migration background,(0) No qualification (yet),0.09880,368,3354,0.08870,0.10890
2000,17-29 y.,No migration background,(1b) General Elementary School,0.08393,285,3354,0.07454,0.09331
2000,17-29 y.,No migration background,(1c) Basic Vocational Qualification,0.12247,376,3354,0.11138,0.13357
2000,17-29 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.38118,1342,3354,0.36474,0.39761
2000,17-29 y.,No migration background,(2c_gen) General Maturity Certificate,0.13664,475,3354,0.12502,0.14827
2000,17-29 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.10285,295,3354,0.09256,0.11313
2000,17-29 y.,No migration background,(3a) Lower Tertiary Education,0.02767,98,3354,0.02212,0.03322
2000,17-29 y.,No migration background,(3b) Higher Tertiary Education,0.03766,115,3354,0.03122,0.04410
2000,17-29 y.,Direct migration background,(0) No qualification (yet),0.07818,50,531,0.05533,0.10104
2000,17-29 y.,Direct migration background,(1b) General Elementary School,0.19110,122,531,0.15762,0.22457
2000,17-29 y.,Direct migration background,(1c) Basic Vocational Qualification,0.23501,141,531,0.19892,0.27111
2000,17-29 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.15500,96,531,0.12419,0.18581
2000,17-29 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.12273,67,531,0.09480,0.15067
2000,17-29 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.10631,55,531,0.08007,0.13255
2000,17-29 y.,Indirect migration background,(0) No qualification (yet),0.11353,67,590,0.08791,0.13915
2000,17-29 y.,Indirect migration background,(1b) General Elementary School,0.20198,129,590,0.16956,0.23440
2000,17-29 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.16066,103,590,0.13101,0.19032
2000,17-29 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.31890,187,590,0.28126,0.35654
2000,17-29 y.,Indirect migration background,(2c_gen) General Maturity Certificate,0.10590,70,590,0.08105,0.13075
2000,17-29 y.,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.05385,34,590,0.03562,0.07208
2000,30-45 y.,No migration background,(1a) Inadequately completed,0.00613,36,6825,0.00427,0.00798
2000,30-45 y.,No migration background,(1b) General Elementary School,0.04029,250,6825,0.03562,0.04495
2000,30-45 y.,No migration background,(1c) Basic Vocational Qualification,0.25850,1694,6825,0.24811,0.26888
2000,30-45 y.,No migration background,(2) Intermediate General/Vocational Qualification,0.37822,2744,6825,0.36672,0.38973
2000,30-45 y.,No migration background,(2c_gen) General Maturity Certificate,0.01200,72,6825,0.00942,0.01459
2000,30-45 y.,No migration background,(2c_voc) Vocational Maturity Certificate,0.08922,555,6825,0.08246,0.09598
2000,30-45 y.,No migration background,(3a) Lower Tertiary Education,0.09687,686,6825,0.08986,0.10389
2000,30-45 y.,No migration background,(3b) Higher Tertiary Education,0.11800,788,6825,0.11034,0.12565
2000,30-45 y.,Direct migration background,(1a) Inadequately completed,0.05792,69,1163,0.04449,0.07135
2000,30-45 y.,Direct migration background,(1b) General Elementary School,0.17189,238,1163,0.15020,0.19359
2000,30-45 y.,Direct migration background,(1c) Basic Vocational Qualification,0.32105,397,1163,0.29421,0.34790
2000,30-45 y.,Direct migration background,(2) Intermediate General/Vocational Qualification,0.05975,69,1163,0.04612,0.07337
2000,30-45 y.,Direct migration background,(2c_gen) General Maturity Certificate,0.04661,54,1163,0.03449,0.05873
2000,30-45 y.,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.15325,161,1163,0.13254,0.17397
2000,30-45 y.,Direct migration background,(3a) Lower Tertiary Education,0.03357,38,1163,0.02321,0.04392
2000,30-45 y.,Direct migration background,(3b) Higher Tertiary Education,0.14734,137,1163,0.12696,0.16772
2000,30-45 y.,Indirect migration background,(1c) Basic Vocational Qualification,0.28277,44,84,0.18589,0.37966
2000,30-45 y.,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.25801,40,84,0.16388,0.35214
