year,sex,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,male,(1b) General Elementary School,0.07087,664,10541,0.06597,0.07577
2003,male,(1c) Basic Vocational Qualification,0.36774,3419,10541,0.35853,0.37695
2003,male,(2) Intermediate General/Vocational Qualification,0.23229,2472,10541,0.22422,0.24035
2003,male,(2c_gen) General Maturity Certificate,0.03439,403,10541,0.03091,0.03787
2003,male,(2c_voc) Vocational Maturity Certificate,0.06958,703,10541,0.06472,0.07444
2003,male,(3a) Lower Tertiary Education,0.08218,941,10541,0.07694,0.08742
2003,male,(3b) Higher Tertiary Education,0.10620,1517,10541,0.10032,0.11208
2003,female,(0) No qualification (yet),0.01915,316,11351,0.01662,0.02167
2003,female,(1a) Inadequately completed,0.01550,160,11351,0.01323,0.01777
2003,female,(1b) General Elementary School,0.16098,1484,11351,0.15422,0.16774
2003,female,(1c) Basic Vocational Qualification,0.29320,2891,11351,0.28482,0.30157
2003,female,(2) Intermediate General/Vocational Qualification,0.27229,3306,11351,0.26411,0.28048
2003,female,(2c_gen) General Maturity Certificate,0.03119,438,11351,0.02799,0.03439
2003,female,(2c_voc) Vocational Maturity Certificate,0.07593,860,11351,0.07106,0.08080
2003,female,(3a) Lower Tertiary Education,0.05548,783,11351,0.05127,0.05970
2003,female,(3b) Higher Tertiary Education,0.07627,1113,11351,0.07139,0.08116
2004,male,(0) No qualification (yet),0.02482,310,10213,0.02180,0.02784
2004,male,(1a) Inadequately completed,0.01473,113,10213,0.01239,0.01707
2004,male,(1b) General Elementary School,0.07024,614,10213,0.06529,0.07520
2004,male,(1c) Basic Vocational Qualification,0.36598,3282,10213,0.35664,0.37533
2004,male,(2) Intermediate General/Vocational Qualification,0.23021,2389,10213,0.22204,0.23837
2004,male,(2c_gen) General Maturity Certificate,0.03318,391,10213,0.02971,0.03665
2004,male,(2c_voc) Vocational Maturity Certificate,0.07126,696,10213,0.06627,0.07625
2004,male,(3a) Lower Tertiary Education,0.08205,920,10213,0.07673,0.08737
2004,male,(3b) Higher Tertiary Education,0.10752,1498,10213,0.10152,0.11353
2004,female,(0) No qualification (yet),0.02082,331,11075,0.01817,0.02348
2004,female,(1a) Inadequately completed,0.01604,155,11075,0.01370,0.01838
2004,female,(1b) General Elementary School,0.16065,1395,11075,0.15381,0.16749
2004,female,(1c) Basic Vocational Qualification,0.29134,2782,11075,0.28288,0.29981
2004,female,(2) Intermediate General/Vocational Qualification,0.27236,3230,11075,0.26406,0.28065
2004,female,(2c_gen) General Maturity Certificate,0.03118,440,11075,0.02795,0.03442
2004,female,(2c_voc) Vocational Maturity Certificate,0.07688,865,11075,0.07192,0.08184
2004,female,(3a) Lower Tertiary Education,0.05644,789,11075,0.05214,0.06074
2004,female,(3b) Higher Tertiary Education,0.07428,1088,11075,0.06939,0.07916
2005,male,(0) No qualification (yet),0.02603,313,9704,0.02286,0.02920
2005,male,(1a) Inadequately completed,0.01610,107,9704,0.01359,0.01860
2005,male,(1b) General Elementary School,0.07042,572,9704,0.06533,0.07551
2005,male,(1c) Basic Vocational Qualification,0.35517,3088,9704,0.34565,0.36469
2005,male,(2) Intermediate General/Vocational Qualification,0.23845,2289,9704,0.22997,0.24693
2005,male,(2c_gen) General Maturity Certificate,0.03339,359,9704,0.02981,0.03696
2005,male,(2c_voc) Vocational Maturity Certificate,0.07212,667,9704,0.06697,0.07727
2005,male,(3a) Lower Tertiary Education,0.07940,882,9704,0.07402,0.08478
2005,male,(3b) Higher Tertiary Education,0.10893,1427,9704,0.10273,0.11513
2005,female,(0) No qualification (yet),0.02539,341,10609,0.02240,0.02838
2005,female,(1a) Inadequately completed,0.01600,144,10609,0.01361,0.01839
2005,female,(1b) General Elementary School,0.15140,1285,10609,0.14458,0.15822
2005,female,(1c) Basic Vocational Qualification,0.28412,2626,10609,0.27554,0.29271
2005,female,(2) Intermediate General/Vocational Qualification,0.27536,3093,10609,0.26686,0.28386
2005,female,(2c_gen) General Maturity Certificate,0.03245,419,10609,0.02908,0.03582
2005,female,(2c_voc) Vocational Maturity Certificate,0.07872,844,10609,0.07359,0.08384
2005,female,(3a) Lower Tertiary Education,0.05715,770,10609,0.05273,0.06157
2005,female,(3b) Higher Tertiary Education,0.07940,1087,10609,0.07426,0.08455
2006,male,(0) No qualification (yet),0.02585,331,10405,0.02280,0.02890
2006,male,(1a) Inadequately completed,0.01528,101,10405,0.01292,0.01763
2006,male,(1b) General Elementary School,0.07020,592,10405,0.06529,0.07511
2006,male,(1c) Basic Vocational Qualification,0.34666,3338,10405,0.33751,0.35580
2006,male,(2) Intermediate General/Vocational Qualification,0.23535,2430,10405,0.22720,0.24350
2006,male,(2c_gen) General Maturity Certificate,0.03310,355,10405,0.02966,0.03653
2006,male,(2c_voc) Vocational Maturity Certificate,0.07318,707,10405,0.06817,0.07818
2006,male,(3a) Lower Tertiary Education,0.07988,982,10405,0.07467,0.08509
2006,male,(3b) Higher Tertiary Education,0.12051,1569,10405,0.11426,0.12677
2006,female,(0) No qualification (yet),0.02117,319,11428,0.01853,0.02381
2006,female,(1a) Inadequately completed,0.01574,142,11428,0.01345,0.01802
2006,female,(1b) General Elementary School,0.14958,1386,11428,0.14304,0.15612
2006,female,(1c) Basic Vocational Qualification,0.27454,2819,11428,0.26636,0.28272
2006,female,(2) Intermediate General/Vocational Qualification,0.27860,3347,11428,0.27038,0.28681
2006,female,(2c_gen) General Maturity Certificate,0.03676,467,11428,0.03331,0.04021
2006,female,(2c_voc) Vocational Maturity Certificate,0.07976,922,11428,0.07480,0.08473
2006,female,(3a) Lower Tertiary Education,0.05885,826,11428,0.05454,0.06317
2006,female,(3b) Higher Tertiary Education,0.08501,1200,11428,0.07989,0.09012
2007,male,(0) No qualification (yet),0.02788,313,9716,0.02461,0.03116
2007,male,(1a) Inadequately completed,0.01360,83,9716,0.01130,0.01591
2007,male,(1b) General Elementary School,0.06596,523,9716,0.06102,0.07090
2007,male,(1c) Basic Vocational Qualification,0.34114,3052,9716,0.33172,0.35057
2007,male,(2) Intermediate General/Vocational Qualification,0.23529,2288,9716,0.22685,0.24372
2007,male,(2c_gen) General Maturity Certificate,0.03786,370,9716,0.03407,0.04166
2007,male,(2c_voc) Vocational Maturity Certificate,0.07319,678,9716,0.06801,0.07837
2007,male,(3a) Lower Tertiary Education,0.08297,922,9716,0.07748,0.08845
2007,male,(3b) Higher Tertiary Education,0.12210,1487,9716,0.11559,0.12861
2007,female,(0) No qualification (yet),0.02421,316,10668,0.02129,0.02713
2007,female,(1a) Inadequately completed,0.01549,131,10668,0.01314,0.01783
2007,female,(1b) General Elementary School,0.14283,1226,10668,0.13619,0.14947
2007,female,(1c) Basic Vocational Qualification,0.26644,2563,10668,0.25805,0.27483
2007,female,(2) Intermediate General/Vocational Qualification,0.28092,3143,10668,0.27239,0.28945
2007,female,(2c_gen) General Maturity Certificate,0.03745,432,10668,0.03384,0.04105
2007,female,(2c_voc) Vocational Maturity Certificate,0.08229,877,10668,0.07708,0.08751
2007,female,(3a) Lower Tertiary Education,0.06042,793,10668,0.05590,0.06494
2007,female,(3b) Higher Tertiary Education,0.08995,1187,10668,0.08452,0.09538
2008,male,(0) No qualification (yet),0.02671,282,9095,0.02340,0.03003
2008,male,(1a) Inadequately completed,0.01325,79,9095,0.01090,0.01560
2008,male,(1b) General Elementary School,0.06454,469,9095,0.05949,0.06959
2008,male,(1c) Basic Vocational Qualification,0.33542,2837,9095,0.32572,0.34513
2008,male,(2) Intermediate General/Vocational Qualification,0.23790,2170,9095,0.22915,0.24665
2008,male,(2c_gen) General Maturity Certificate,0.04008,336,9095,0.03605,0.04411
2008,male,(2c_voc) Vocational Maturity Certificate,0.07397,629,9095,0.06859,0.07935
2008,male,(3a) Lower Tertiary Education,0.08373,886,9095,0.07804,0.08942
2008,male,(3b) Higher Tertiary Education,0.12439,1407,9095,0.11761,0.13117
2008,female,(0) No qualification (yet),0.02365,276,9995,0.02067,0.02663
2008,female,(1a) Inadequately completed,0.01447,109,9995,0.01213,0.01682
2008,female,(1b) General Elementary School,0.13864,1126,9995,0.13186,0.14541
2008,female,(1c) Basic Vocational Qualification,0.26620,2407,9995,0.25753,0.27486
2008,female,(2) Intermediate General/Vocational Qualification,0.28527,2974,9995,0.27642,0.29412
2008,female,(2c_gen) General Maturity Certificate,0.03751,392,9995,0.03378,0.04123
2008,female,(2c_voc) Vocational Maturity Certificate,0.08118,812,9995,0.07583,0.08654
2008,female,(3a) Lower Tertiary Education,0.06181,764,9995,0.05709,0.06653
2008,female,(3b) Higher Tertiary Education,0.09127,1135,9995,0.08562,0.09691
2009,male,(0) No qualification (yet),0.02805,274,8473,0.02453,0.03156
2009,male,(1a) Inadequately completed,0.01356,77,8473,0.01110,0.01602
2009,male,(1b) General Elementary School,0.06099,418,8473,0.05590,0.06609
2009,male,(1c) Basic Vocational Qualification,0.32842,2604,8473,0.31842,0.33842
2009,male,(2) Intermediate General/Vocational Qualification,0.23672,2028,8473,0.22766,0.24577
2009,male,(2c_gen) General Maturity Certificate,0.04267,318,8473,0.03837,0.04698
2009,male,(2c_voc) Vocational Maturity Certificate,0.07183,568,8473,0.06634,0.07733
2009,male,(3a) Lower Tertiary Education,0.08934,858,8473,0.08326,0.09541
2009,male,(3b) Higher Tertiary Education,0.12842,1328,8473,0.12129,0.13554
2009,female,(0) No qualification (yet),0.02263,231,9303,0.01961,0.02565
2009,female,(1a) Inadequately completed,0.01397,94,9303,0.01158,0.01635
2009,female,(1b) General Elementary School,0.12893,997,9303,0.12212,0.13574
2009,female,(1c) Basic Vocational Qualification,0.25845,2218,9303,0.24955,0.26734
2009,female,(2) Intermediate General/Vocational Qualification,0.29093,2800,9303,0.28170,0.30016
2009,female,(2c_gen) General Maturity Certificate,0.03838,362,9303,0.03448,0.04229
2009,female,(2c_voc) Vocational Maturity Certificate,0.08391,752,9303,0.07827,0.08954
2009,female,(3a) Lower Tertiary Education,0.06328,734,9303,0.05834,0.06823
2009,female,(3b) Higher Tertiary Education,0.09953,1115,9303,0.09344,0.10561
2010,male,(0) No qualification (yet),0.02531,365,10845,0.02235,0.02827
2010,male,(1a) Inadequately completed,0.01307,149,10845,0.01093,0.01521
2010,male,(1b) General Elementary School,0.06566,632,10845,0.06100,0.07033
2010,male,(1c) Basic Vocational Qualification,0.31038,3019,10845,0.30167,0.31909
2010,male,(2) Intermediate General/Vocational Qualification,0.24244,2663,10845,0.23437,0.25050
2010,male,(2c_gen) General Maturity Certificate,0.04563,405,10845,0.04171,0.04956
2010,male,(2c_voc) Vocational Maturity Certificate,0.07784,843,10845,0.07280,0.08288
2010,male,(3a) Lower Tertiary Education,0.09071,1028,10845,0.08530,0.09611
2010,male,(3b) Higher Tertiary Education,0.12896,1741,10845,0.12265,0.13527
2010,female,(0) No qualification (yet),0.02157,344,13010,0.01907,0.02407
2010,female,(1a) Inadequately completed,0.01513,209,13010,0.01304,0.01723
2010,female,(1b) General Elementary School,0.12954,1279,13010,0.12377,0.13531
2010,female,(1c) Basic Vocational Qualification,0.25302,2605,13010,0.24555,0.26049
2010,female,(2) Intermediate General/Vocational Qualification,0.28505,4158,13010,0.27729,0.29280
2010,female,(2c_gen) General Maturity Certificate,0.04116,502,13010,0.03775,0.04457
2010,female,(2c_voc) Vocational Maturity Certificate,0.08544,1306,13010,0.08063,0.09024
2010,female,(3a) Lower Tertiary Education,0.06490,937,13010,0.06067,0.06914
2010,female,(3b) Higher Tertiary Education,0.10419,1670,13010,0.09894,0.10944
2011,male,(0) No qualification (yet),0.02549,451,12676,0.02274,0.02823
2011,male,(1a) Inadequately completed,0.01542,184,12676,0.01328,0.01757
2011,male,(1b) General Elementary School,0.06400,756,12676,0.05974,0.06827
2011,male,(1c) Basic Vocational Qualification,0.30558,3557,12676,0.29756,0.31360
2011,male,(2) Intermediate General/Vocational Qualification,0.24235,3075,12676,0.23489,0.24981
2011,male,(2c_gen) General Maturity Certificate,0.04750,487,12676,0.04380,0.05120
2011,male,(2c_voc) Vocational Maturity Certificate,0.07925,959,12676,0.07455,0.08395
2011,male,(3a) Lower Tertiary Education,0.08724,1190,12676,0.08233,0.09215
2011,male,(3b) Higher Tertiary Education,0.13316,2017,12676,0.12725,0.13908
2011,female,(0) No qualification (yet),0.02180,443,15436,0.01950,0.02410
2011,female,(1a) Inadequately completed,0.01664,241,15436,0.01462,0.01866
2011,female,(1b) General Elementary School,0.12296,1561,15436,0.11778,0.12814
2011,female,(1c) Basic Vocational Qualification,0.24567,3122,15436,0.23888,0.25246
2011,female,(2) Intermediate General/Vocational Qualification,0.28440,4884,15436,0.27729,0.29152
2011,female,(2c_gen) General Maturity Certificate,0.04601,628,15436,0.04271,0.04932
2011,female,(2c_voc) Vocational Maturity Certificate,0.09032,1552,15436,0.08580,0.09484
2011,female,(3a) Lower Tertiary Education,0.06491,1082,15436,0.06103,0.06880
2011,female,(3b) Higher Tertiary Education,0.10728,1923,15436,0.10240,0.11217
2012,male,(0) No qualification (yet),0.02298,437,12483,0.02035,0.02561
2012,male,(1a) Inadequately completed,0.01560,185,12483,0.01342,0.01777
2012,male,(1b) General Elementary School,0.06674,756,12483,0.06236,0.07111
2012,male,(1c) Basic Vocational Qualification,0.30196,3465,12483,0.29391,0.31002
2012,male,(2) Intermediate General/Vocational Qualification,0.24346,3067,12483,0.23593,0.25099
2012,male,(2c_gen) General Maturity Certificate,0.04616,473,12483,0.04248,0.04984
2012,male,(2c_voc) Vocational Maturity Certificate,0.07991,951,12483,0.07515,0.08467
2012,male,(3a) Lower Tertiary Education,0.08940,1189,12483,0.08440,0.09441
2012,male,(3b) Higher Tertiary Education,0.13378,1960,12483,0.12781,0.13976
2012,female,(0) No qualification (yet),0.02215,472,15052,0.01980,0.02450
2012,female,(1a) Inadequately completed,0.01672,233,15052,0.01467,0.01876
2012,female,(1b) General Elementary School,0.12138,1482,15052,0.11616,0.12659
2012,female,(1c) Basic Vocational Qualification,0.24101,3010,15052,0.23418,0.24784
2012,female,(2) Intermediate General/Vocational Qualification,0.28185,4735,15052,0.27466,0.28904
2012,female,(2c_gen) General Maturity Certificate,0.04399,609,15052,0.04071,0.04727
2012,female,(2c_voc) Vocational Maturity Certificate,0.09134,1514,15052,0.08673,0.09594
2012,female,(3a) Lower Tertiary Education,0.06808,1087,15052,0.06405,0.07210
2012,female,(3b) Higher Tertiary Education,0.11350,1910,15052,0.10843,0.11857
2013,male,(0) No qualification (yet),0.02492,538,13865,0.02232,0.02751
2013,male,(1a) Inadequately completed,0.01726,305,13865,0.01509,0.01943
2013,male,(1b) General Elementary School,0.06825,1073,13865,0.06405,0.07245
2013,male,(1c) Basic Vocational Qualification,0.28838,3550,13865,0.28084,0.29592
2013,male,(2) Intermediate General/Vocational Qualification,0.23866,3097,13865,0.23156,0.24575
2013,male,(2c_gen) General Maturity Certificate,0.05074,718,13865,0.04709,0.05439
2013,male,(2c_voc) Vocational Maturity Certificate,0.08297,1144,13865,0.07837,0.08756
2013,male,(3a) Lower Tertiary Education,0.09002,1181,13865,0.08525,0.09478
2013,male,(3b) Higher Tertiary Education,0.13881,2259,13865,0.13305,0.14457
2013,female,(0) No qualification (yet),0.02242,546,16535,0.02017,0.02468
2013,female,(1a) Inadequately completed,0.01929,371,16535,0.01719,0.02139
2013,female,(1b) General Elementary School,0.11663,1790,16535,0.11174,0.12152
2013,female,(1c) Basic Vocational Qualification,0.23437,3063,16535,0.22791,0.24082
2013,female,(2) Intermediate General/Vocational Qualification,0.28537,4750,16535,0.27848,0.29225
2013,female,(2c_gen) General Maturity Certificate,0.04719,880,16535,0.04395,0.05042
2013,female,(2c_voc) Vocational Maturity Certificate,0.09124,1713,16535,0.08685,0.09563
2013,female,(3a) Lower Tertiary Education,0.06824,1095,16535,0.06439,0.07208
2013,female,(3b) Higher Tertiary Education,0.11526,2327,16535,0.11039,0.12013
2014,male,(0) No qualification (yet),0.02309,437,12293,0.02043,0.02574
2014,male,(1a) Inadequately completed,0.01702,238,12293,0.01474,0.01931
2014,male,(1b) General Elementary School,0.07095,914,12293,0.06641,0.07549
2014,male,(1c) Basic Vocational Qualification,0.28083,3130,12293,0.27289,0.28878
2014,male,(2) Intermediate General/Vocational Qualification,0.23336,2785,12293,0.22589,0.24084
2014,male,(2c_gen) General Maturity Certificate,0.05344,672,12293,0.04946,0.05741
2014,male,(2c_voc) Vocational Maturity Certificate,0.08801,1017,12293,0.08300,0.09301
2014,male,(3a) Lower Tertiary Education,0.09280,1097,12293,0.08767,0.09793
2014,male,(3b) Higher Tertiary Education,0.14050,2003,12293,0.13436,0.14665
2014,female,(0) No qualification (yet),0.02059,455,14529,0.01828,0.02290
2014,female,(1a) Inadequately completed,0.01989,306,14529,0.01762,0.02216
2014,female,(1b) General Elementary School,0.11171,1501,14529,0.10658,0.11683
2014,female,(1c) Basic Vocational Qualification,0.22912,2726,14529,0.22229,0.23596
2014,female,(2) Intermediate General/Vocational Qualification,0.27802,4162,14529,0.27073,0.28531
2014,female,(2c_gen) General Maturity Certificate,0.04811,763,14529,0.04463,0.05159
2014,female,(2c_voc) Vocational Maturity Certificate,0.09402,1489,14529,0.08927,0.09876
2014,female,(3a) Lower Tertiary Education,0.07630,1080,14529,0.07198,0.08061
2014,female,(3b) Higher Tertiary Education,0.12225,2047,14529,0.11692,0.12757
2015,male,(0) No qualification (yet),0.01840,357,12149,0.01601,0.02079
2015,male,(1a) Inadequately completed,0.01667,249,12149,0.01440,0.01895
2015,male,(1b) General Elementary School,0.06910,922,12149,0.06459,0.07361
2015,male,(1c) Basic Vocational Qualification,0.27235,2983,12149,0.26443,0.28026
2015,male,(2) Intermediate General/Vocational Qualification,0.23972,2671,12149,0.23213,0.24731
2015,male,(2c_gen) General Maturity Certificate,0.05069,700,12149,0.04679,0.05459
2015,male,(2c_voc) Vocational Maturity Certificate,0.08950,1069,12149,0.08443,0.09458
2015,male,(3a) Lower Tertiary Education,0.09487,1079,12149,0.08966,0.10008
2015,male,(3b) Higher Tertiary Education,0.14870,2119,12149,0.14237,0.15502
2015,female,(0) No qualification (yet),0.01880,422,14323,0.01658,0.02103
2015,female,(1a) Inadequately completed,0.01984,337,14323,0.01755,0.02212
2015,female,(1b) General Elementary School,0.10670,1399,14323,0.10164,0.11176
2015,female,(1c) Basic Vocational Qualification,0.22334,2582,14323,0.21652,0.23016
2015,female,(2) Intermediate General/Vocational Qualification,0.27907,3971,14323,0.27173,0.28642
2015,female,(2c_gen) General Maturity Certificate,0.04968,862,14323,0.04612,0.05324
2015,female,(2c_voc) Vocational Maturity Certificate,0.09779,1526,14323,0.09293,0.10266
2015,female,(3a) Lower Tertiary Education,0.07879,1051,14323,0.07437,0.08320
2015,female,(3b) Higher Tertiary Education,0.12600,2173,14323,0.12056,0.13143
2016,male,(0) No qualification (yet),0.01897,416,12673,0.01660,0.02135
2016,male,(1a) Inadequately completed,0.01760,772,12673,0.01531,0.01989
2016,male,(1b) General Elementary School,0.06914,1123,12673,0.06472,0.07355
2016,male,(1c) Basic Vocational Qualification,0.26793,2767,12673,0.26022,0.27564
2016,male,(2) Intermediate General/Vocational Qualification,0.23860,2445,12673,0.23117,0.24602
2016,male,(2c_gen) General Maturity Certificate,0.05070,820,12673,0.04688,0.05452
2016,male,(2c_voc) Vocational Maturity Certificate,0.09358,1036,12673,0.08851,0.09865
2016,male,(3a) Lower Tertiary Education,0.09307,1010,12673,0.08801,0.09813
2016,male,(3b) Higher Tertiary Education,0.15041,2284,12673,0.14419,0.15664
2016,female,(0) No qualification (yet),0.01929,454,14227,0.01703,0.02155
2016,female,(1a) Inadequately completed,0.01938,757,14227,0.01712,0.02165
2016,female,(1b) General Elementary School,0.10549,1424,14227,0.10045,0.11054
2016,female,(1c) Basic Vocational Qualification,0.21485,2371,14227,0.20810,0.22160
2016,female,(2) Intermediate General/Vocational Qualification,0.27694,3677,14227,0.26959,0.28430
2016,female,(2c_gen) General Maturity Certificate,0.04904,880,14227,0.04549,0.05259
2016,female,(2c_voc) Vocational Maturity Certificate,0.10493,1470,14227,0.09989,0.10997
2016,female,(3a) Lower Tertiary Education,0.08161,1005,14227,0.07711,0.08611
2016,female,(3b) Higher Tertiary Education,0.12845,2189,14227,0.12296,0.13395
2017,male,(0) No qualification (yet),0.02102,445,14298,0.01866,0.02337
2017,male,(1a) Inadequately completed,0.02147,1006,14298,0.01910,0.02385
2017,male,(1b) General Elementary School,0.06821,1274,14298,0.06408,0.07234
2017,male,(1c) Basic Vocational Qualification,0.25560,2850,14298,0.24845,0.26275
2017,male,(2) Intermediate General/Vocational Qualification,0.24141,2856,14298,0.23440,0.24843
2017,male,(2c_gen) General Maturity Certificate,0.05327,1007,14298,0.04959,0.05695
2017,male,(2c_voc) Vocational Maturity Certificate,0.09095,1129,14298,0.08624,0.09566
2017,male,(3a) Lower Tertiary Education,0.09343,1144,14298,0.08866,0.09820
2017,male,(3b) Higher Tertiary Education,0.15464,2587,14298,0.14871,0.16056
2017,female,(0) No qualification (yet),0.02008,479,15862,0.01790,0.02227
2017,female,(1a) Inadequately completed,0.02252,1013,15862,0.02021,0.02483
2017,female,(1b) General Elementary School,0.10561,1584,15862,0.10083,0.11040
2017,female,(1c) Basic Vocational Qualification,0.20686,2416,15862,0.20056,0.21317
2017,female,(2) Intermediate General/Vocational Qualification,0.28204,4165,15862,0.27504,0.28905
2017,female,(2c_gen) General Maturity Certificate,0.04838,1061,15862,0.04504,0.05172
2017,female,(2c_voc) Vocational Maturity Certificate,0.10275,1624,15862,0.09802,0.10747
2017,female,(3a) Lower Tertiary Education,0.08040,1137,15862,0.07617,0.08463
2017,female,(3b) Higher Tertiary Education,0.13135,2383,15862,0.12609,0.13661
2018,male,(0) No qualification (yet),0.01830,408,13604,0.01605,0.02055
2018,male,(1a) Inadequately completed,0.02060,962,13604,0.01821,0.02299
2018,male,(1b) General Elementary School,0.07058,1249,13604,0.06628,0.07489
2018,male,(1c) Basic Vocational Qualification,0.24909,2642,13604,0.24183,0.25636
2018,male,(2) Intermediate General/Vocational Qualification,0.23653,2733,13604,0.22939,0.24367
2018,male,(2c_gen) General Maturity Certificate,0.05300,978,13604,0.04923,0.05676
2018,male,(2c_voc) Vocational Maturity Certificate,0.09394,1077,13604,0.08904,0.09884
2018,male,(3a) Lower Tertiary Education,0.10010,1132,13604,0.09505,0.10514
2018,male,(3b) Higher Tertiary Education,0.15786,2423,13604,0.15173,0.16398
2018,female,(0) No qualification (yet),0.01730,369,15105,0.01522,0.01938
2018,female,(1a) Inadequately completed,0.02369,956,15105,0.02127,0.02612
2018,female,(1b) General Elementary School,0.10104,1478,15105,0.09623,0.10584
2018,female,(1c) Basic Vocational Qualification,0.20115,2284,15105,0.19475,0.20754
2018,female,(2) Intermediate General/Vocational Qualification,0.28130,4023,15105,0.27413,0.28847
2018,female,(2c_gen) General Maturity Certificate,0.05250,1009,15105,0.04894,0.05606
2018,female,(2c_voc) Vocational Maturity Certificate,0.10587,1564,15105,0.10096,0.11078
2018,female,(3a) Lower Tertiary Education,0.08391,1125,15105,0.07949,0.08833
2018,female,(3b) Higher Tertiary Education,0.13324,2297,15105,0.12782,0.13866
2019,male,(0) No qualification (yet),0.01686,323,13902,0.01472,0.01900
2019,male,(1a) Inadequately completed,0.02118,934,13902,0.01878,0.02357
2019,male,(1b) General Elementary School,0.06945,1120,13902,0.06522,0.07368
2019,male,(1c) Basic Vocational Qualification,0.24025,2513,13902,0.23315,0.24736
2019,male,(2) Intermediate General/Vocational Qualification,0.23709,2874,13902,0.23002,0.24416
2019,male,(2c_gen) General Maturity Certificate,0.05475,934,13902,0.05097,0.05853
2019,male,(2c_voc) Vocational Maturity Certificate,0.09477,1171,13902,0.08990,0.09964
2019,male,(3a) Lower Tertiary Education,0.10027,1299,13902,0.09527,0.10526
2019,male,(3b) Higher Tertiary Education,0.16538,2734,13902,0.15920,0.17156
2019,female,(0) No qualification (yet),0.01576,294,14552,0.01374,0.01778
2019,female,(1a) Inadequately completed,0.02422,866,14552,0.02172,0.02671
2019,female,(1b) General Elementary School,0.09537,1264,14552,0.09059,0.10014
2019,female,(1c) Basic Vocational Qualification,0.19189,2062,14552,0.18549,0.19829
2019,female,(2) Intermediate General/Vocational Qualification,0.28505,3970,14552,0.27772,0.29239
2019,female,(2c_gen) General Maturity Certificate,0.05429,973,14552,0.05061,0.05798
2019,female,(2c_voc) Vocational Maturity Certificate,0.11269,1573,14552,0.10755,0.11783
2019,female,(3a) Lower Tertiary Education,0.08361,1180,14552,0.07912,0.08811
2019,female,(3b) Higher Tertiary Education,0.13711,2370,14552,0.13152,0.14270
2020,male,(0) No qualification (yet),0.02019,402,14091,0.01786,0.02251
2020,male,(1a) Inadequately completed,0.01942,1071,14091,0.01714,0.02170
2020,male,(1b) General Elementary School,0.07068,1241,14091,0.06645,0.07491
2020,male,(1c) Basic Vocational Qualification,0.23270,2326,14091,0.22572,0.23968
2020,male,(2) Intermediate General/Vocational Qualification,0.23910,2636,14091,0.23206,0.24614
2020,male,(2c_gen) General Maturity Certificate,0.05226,1112,14091,0.04859,0.05594
2020,male,(2c_voc) Vocational Maturity Certificate,0.09398,1204,14091,0.08917,0.09880
2020,male,(3a) Lower Tertiary Education,0.10744,1231,14091,0.10233,0.11256
2020,male,(3b) Higher Tertiary Education,0.16423,2868,14091,0.15811,0.17034
2020,female,(0) No qualification (yet),0.01705,373,14482,0.01494,0.01916
2020,female,(1a) Inadequately completed,0.02192,843,14482,0.01954,0.02431
2020,female,(1b) General Elementary School,0.09123,1297,14482,0.08654,0.09592
2020,female,(1c) Basic Vocational Qualification,0.19215,1949,14482,0.18573,0.19857
2020,female,(2) Intermediate General/Vocational Qualification,0.28344,3679,14482,0.27610,0.29078
2020,female,(2c_gen) General Maturity Certificate,0.05252,1081,14482,0.04888,0.05615
2020,female,(2c_voc) Vocational Maturity Certificate,0.11435,1598,14482,0.10917,0.11953
2020,female,(3a) Lower Tertiary Education,0.08741,1132,14482,0.08281,0.09201
2020,female,(3b) Higher Tertiary Education,0.13993,2530,14482,0.13428,0.14558
2021,male,(0) No qualification (yet),0.01622,230,9135,0.01363,0.01881
2021,male,(1a) Inadequately completed,0.02311,601,9135,0.02003,0.02620
2021,male,(1b) General Elementary School,0.05808,635,9135,0.05329,0.06288
2021,male,(1c) Basic Vocational Qualification,0.22794,1435,9135,0.21934,0.23655
2021,male,(2) Intermediate General/Vocational Qualification,0.23085,1778,9135,0.22221,0.23949
2021,male,(2c_gen) General Maturity Certificate,0.05894,700,9135,0.05411,0.06377
2021,male,(2c_voc) Vocational Maturity Certificate,0.09696,796,9135,0.09089,0.10303
2021,male,(3a) Lower Tertiary Education,0.10772,883,9135,0.10136,0.11407
2021,male,(3b) Higher Tertiary Education,0.18017,2077,9135,0.17228,0.18805
2021,female,(0) No qualification (yet),0.01537,219,9800,0.01293,0.01780
2021,female,(1a) Inadequately completed,0.01626,523,9800,0.01376,0.01877
2021,female,(1b) General Elementary School,0.08514,750,9800,0.07961,0.09066
2021,female,(1c) Basic Vocational Qualification,0.18874,1265,9800,0.18099,0.19648
2021,female,(2) Intermediate General/Vocational Qualification,0.27177,2485,9800,0.26297,0.28058
2021,female,(2c_gen) General Maturity Certificate,0.05822,701,9800,0.05358,0.06286
2021,female,(2c_voc) Vocational Maturity Certificate,0.12090,1113,9800,0.11445,0.12736
2021,female,(3a) Lower Tertiary Education,0.08557,856,9800,0.08003,0.09110
2021,female,(3b) Higher Tertiary Education,0.15803,1888,9800,0.15081,0.16525
2022,male,(0) No qualification (yet),0.01443,265,11895,0.01229,0.01657
2022,male,(1a) Inadequately completed,0.02126,535,11895,0.01866,0.02385
2022,male,(1b) General Elementary School,0.04782,597,11895,0.04399,0.05166
