year,age_gr,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,46-65 y.,(1b) General Elementary School,0.19809,770,3823,0.18546,0.21073
1994,46-65 y.,(1c) Basic Vocational Qualification,0.46128,1670,3823,0.44548,0.47709
1994,46-65 y.,(2) Intermediate General/Vocational Qualification,0.14601,470,3823,0.13481,0.15720
1994,46-65 y.,(2c_voc) Vocational Maturity Certificate,0.01891,70,3823,0.01459,0.02323
1994,46-65 y.,(3a) Lower Tertiary Education,0.06342,282,3823,0.05570,0.07115
1994,46-65 y.,(3b) Higher Tertiary Education,0.07478,265,3823,0.06644,0.08312
1994,66 and older,(1a) Inadequately completed,0.00883,31,1476,0.00405,0.01360
1994,66 and older,(1b) General Elementary School,0.30345,442,1476,0.27999,0.32692
1994,66 and older,(1c) Basic Vocational Qualification,0.42304,650,1476,0.39782,0.44825
1994,66 and older,(2) Intermediate General/Vocational Qualification,0.15737,187,1476,0.13878,0.17595
1994,66 and older,(2c_voc) Vocational Maturity Certificate,0.02541,36,1476,0.01738,0.03344
1994,66 and older,(3a) Lower Tertiary Education,0.04233,81,1476,0.03205,0.05260
1994,66 and older,(3b) Higher Tertiary Education,0.03429,49,1476,0.02500,0.04357
1995,17-29 y.,(0) No qualification (yet),0.08798,264,3138,0.07807,0.09789
1995,17-29 y.,(1a) Inadequately completed,0.02310,102,3138,0.01784,0.02835
1995,17-29 y.,(1b) General Elementary School,0.11598,429,3138,0.10477,0.12719
1995,17-29 y.,(1c) Basic Vocational Qualification,0.16765,528,3138,0.15458,0.18073
1995,17-29 y.,(2) Intermediate General/Vocational Qualification,0.33815,1108,3138,0.32160,0.35471
1995,17-29 y.,(2c_gen) General Maturity Certificate,0.12041,336,3138,0.10902,0.13180
1995,17-29 y.,(2c_voc) Vocational Maturity Certificate,0.08133,199,3138,0.07177,0.09090
1995,17-29 y.,(3a) Lower Tertiary Education,0.03369,97,3138,0.02738,0.04001
1995,17-29 y.,(3b) Higher Tertiary Education,0.03170,75,3138,0.02557,0.03783
1995,30-45 y.,(1a) Inadequately completed,0.02262,174,4368,0.01821,0.02703
1995,30-45 y.,(1b) General Elementary School,0.07712,414,4368,0.06921,0.08504
1995,30-45 y.,(1c) Basic Vocational Qualification,0.31351,1229,4368,0.29975,0.32727
1995,30-45 y.,(2) Intermediate General/Vocational Qualification,0.29095,1336,4368,0.27748,0.30442
1995,30-45 y.,(2c_gen) General Maturity Certificate,0.02114,93,4368,0.01687,0.02541
1995,30-45 y.,(2c_voc) Vocational Maturity Certificate,0.07473,275,4368,0.06693,0.08253
1995,30-45 y.,(3a) Lower Tertiary Education,0.07651,384,4368,0.06862,0.08439
1995,30-45 y.,(3b) Higher Tertiary Education,0.12343,463,4368,0.11367,0.13318
1995,46-65 y.,(1a) Inadequately completed,0.02832,303,3887,0.02311,0.03354
1995,46-65 y.,(1b) General Elementary School,0.18620,752,3887,0.17396,0.19844
1995,46-65 y.,(1c) Basic Vocational Qualification,0.46623,1682,3887,0.45055,0.48192
1995,46-65 y.,(2) Intermediate General/Vocational Qualification,0.14262,480,3887,0.13162,0.15361
1995,46-65 y.,(2c_voc) Vocational Maturity Certificate,0.02235,88,3887,0.01770,0.02700
1995,46-65 y.,(3a) Lower Tertiary Education,0.06696,294,3887,0.05910,0.07482
1995,46-65 y.,(3b) Higher Tertiary Education,0.07967,288,3887,0.07116,0.08818
1995,66 and older,(1a) Inadequately completed,0.00738,37,1505,0.00305,0.01170
1995,66 and older,(1b) General Elementary School,0.30137,446,1505,0.27818,0.32456
1995,66 and older,(1c) Basic Vocational Qualification,0.41827,646,1505,0.39334,0.44320
1995,66 and older,(2) Intermediate General/Vocational Qualification,0.15656,191,1505,0.13819,0.17492
1995,66 and older,(2c_voc) Vocational Maturity Certificate,0.02350,33,1505,0.01584,0.03116
1995,66 and older,(3a) Lower Tertiary Education,0.04632,89,1505,0.03570,0.05694
1995,66 and older,(3b) Higher Tertiary Education,0.04209,63,1505,0.03194,0.05224
1996,17-29 y.,(0) No qualification (yet),0.10476,287,2945,0.09370,0.11582
1996,17-29 y.,(1a) Inadequately completed,0.01903,77,2945,0.01409,0.02396
1996,17-29 y.,(1b) General Elementary School,0.11204,400,2945,0.10065,0.12344
1996,17-29 y.,(1c) Basic Vocational Qualification,0.17220,495,2945,0.15856,0.18584
1996,17-29 y.,(2) Intermediate General/Vocational Qualification,0.33365,1034,2945,0.31662,0.35069
1996,17-29 y.,(2c_gen) General Maturity Certificate,0.11257,303,2945,0.10115,0.12398
1996,17-29 y.,(2c_voc) Vocational Maturity Certificate,0.08616,192,2945,0.07603,0.09630
1996,17-29 y.,(3a) Lower Tertiary Education,0.03059,85,2945,0.02437,0.03681
1996,17-29 y.,(3b) Higher Tertiary Education,0.02899,72,2945,0.02293,0.03506
1996,30-45 y.,(1a) Inadequately completed,0.02292,156,4357,0.01848,0.02737
1996,30-45 y.,(1b) General Elementary School,0.07110,383,4357,0.06347,0.07873
1996,30-45 y.,(1c) Basic Vocational Qualification,0.30830,1207,4357,0.29458,0.32201
1996,30-45 y.,(2) Intermediate General/Vocational Qualification,0.29626,1379,4357,0.28270,0.30982
1996,30-45 y.,(2c_gen) General Maturity Certificate,0.02222,95,4357,0.01784,0.02660
1996,30-45 y.,(2c_voc) Vocational Maturity Certificate,0.08081,287,4357,0.07272,0.08890
1996,30-45 y.,(3a) Lower Tertiary Education,0.07951,397,4357,0.07148,0.08754
1996,30-45 y.,(3b) Higher Tertiary Education,0.11887,453,4357,0.10926,0.12848
1996,46-65 y.,(1a) Inadequately completed,0.02787,275,3830,0.02266,0.03308
1996,46-65 y.,(1b) General Elementary School,0.17813,726,3830,0.16601,0.19025
1996,46-65 y.,(1c) Basic Vocational Qualification,0.45509,1629,3830,0.43931,0.47086
1996,46-65 y.,(2) Intermediate General/Vocational Qualification,0.15707,518,3830,0.14555,0.16860
1996,46-65 y.,(2c_voc) Vocational Maturity Certificate,0.02349,82,3830,0.01869,0.02829
1996,46-65 y.,(3a) Lower Tertiary Education,0.06794,301,3830,0.05997,0.07591
1996,46-65 y.,(3b) Higher Tertiary Education,0.08226,299,3830,0.07356,0.09096
1996,66 and older,(1a) Inadequately completed,0.01110,46,1529,0.00585,0.01635
1996,66 and older,(1b) General Elementary School,0.29252,432,1529,0.26971,0.31533
1996,66 and older,(1c) Basic Vocational Qualification,0.42732,674,1529,0.40251,0.45212
1996,66 and older,(2) Intermediate General/Vocational Qualification,0.14925,185,1529,0.13138,0.16712
1996,66 and older,(2c_voc) Vocational Maturity Certificate,0.02396,35,1529,0.01629,0.03163
1996,66 and older,(3a) Lower Tertiary Education,0.04771,90,1529,0.03702,0.05840
1996,66 and older,(3b) Higher Tertiary Education,0.04396,67,1529,0.03368,0.05423
1997,17-29 y.,(0) No qualification (yet),0.10958,312,2806,0.09802,0.12114
1997,17-29 y.,(1a) Inadequately completed,0.01662,65,2806,0.01189,0.02135
1997,17-29 y.,(1b) General Elementary School,0.11970,386,2806,0.10769,0.13172
1997,17-29 y.,(1c) Basic Vocational Qualification,0.15602,449,2806,0.14259,0.16945
1997,17-29 y.,(2) Intermediate General/Vocational Qualification,0.32912,969,2806,0.31173,0.34651
1997,17-29 y.,(2c_gen) General Maturity Certificate,0.11957,295,2806,0.10757,0.13158
1997,17-29 y.,(2c_voc) Vocational Maturity Certificate,0.08905,183,2806,0.07851,0.09959
1997,17-29 y.,(3a) Lower Tertiary Education,0.03012,77,2806,0.02380,0.03645
1997,17-29 y.,(3b) Higher Tertiary Education,0.03021,70,2806,0.02388,0.03655
1997,30-45 y.,(1a) Inadequately completed,0.02123,140,4278,0.01691,0.02555
1997,30-45 y.,(1b) General Elementary School,0.07094,381,4278,0.06324,0.07863
1997,30-45 y.,(1c) Basic Vocational Qualification,0.29542,1150,4278,0.28174,0.30909
1997,30-45 y.,(2) Intermediate General/Vocational Qualification,0.30880,1384,4278,0.29495,0.32264
1997,30-45 y.,(2c_gen) General Maturity Certificate,0.02338,101,4278,0.01885,0.02791
1997,30-45 y.,(2c_voc) Vocational Maturity Certificate,0.08340,287,4278,0.07511,0.09169
1997,30-45 y.,(3a) Lower Tertiary Education,0.08195,389,4278,0.07373,0.09017
1997,30-45 y.,(3b) Higher Tertiary Education,0.11489,446,4278,0.10533,0.12444
1997,46-65 y.,(1a) Inadequately completed,0.03025,266,3791,0.02479,0.03570
1997,46-65 y.,(1b) General Elementary School,0.16802,678,3791,0.15612,0.17993
1997,46-65 y.,(1c) Basic Vocational Qualification,0.46002,1596,3791,0.44415,0.47589
1997,46-65 y.,(2) Intermediate General/Vocational Qualification,0.15780,547,3791,0.14620,0.16941
1997,46-65 y.,(2c_voc) Vocational Maturity Certificate,0.02395,84,3791,0.01908,0.02882
1997,46-65 y.,(3a) Lower Tertiary Education,0.07027,313,3791,0.06214,0.07841
1997,46-65 y.,(3b) Higher Tertiary Education,0.08187,307,3791,0.07315,0.09060
1997,66 and older,(1a) Inadequately completed,0.01306,49,1561,0.00743,0.01870
1997,66 and older,(1b) General Elementary School,0.29587,435,1561,0.27322,0.31853
1997,66 and older,(1c) Basic Vocational Qualification,0.43048,698,1561,0.40591,0.45506
1997,66 and older,(2) Intermediate General/Vocational Qualification,0.13975,179,1561,0.12254,0.15696
1997,66 and older,(2c_voc) Vocational Maturity Certificate,0.02253,35,1561,0.01517,0.02990
1997,66 and older,(3a) Lower Tertiary Education,0.04880,94,1561,0.03810,0.05949
1997,66 and older,(3b) Higher Tertiary Education,0.04452,71,1561,0.03429,0.05476
1998,17-29 y.,(0) No qualification (yet),0.11238,328,2903,0.10089,0.12387
1998,17-29 y.,(1a) Inadequately completed,0.01630,59,2903,0.01169,0.02090
1998,17-29 y.,(1b) General Elementary School,0.12002,388,2903,0.10819,0.13184
1998,17-29 y.,(1c) Basic Vocational Qualification,0.14830,440,2903,0.13537,0.16123
1998,17-29 y.,(2) Intermediate General/Vocational Qualification,0.33627,1012,2903,0.31908,0.35346
1998,17-29 y.,(2c_gen) General Maturity Certificate,0.13415,333,2903,0.12175,0.14655
1998,17-29 y.,(2c_voc) Vocational Maturity Certificate,0.07949,191,2903,0.06965,0.08933
1998,17-29 y.,(3a) Lower Tertiary Education,0.02982,83,2903,0.02363,0.03601
1998,17-29 y.,(3b) Higher Tertiary Education,0.02328,69,2903,0.01779,0.02876
1998,30-45 y.,(1a) Inadequately completed,0.02027,127,4643,0.01622,0.02432
1998,30-45 y.,(1b) General Elementary School,0.07599,411,4643,0.06836,0.08361
1998,30-45 y.,(1c) Basic Vocational Qualification,0.26981,1192,4643,0.25704,0.28257
1998,30-45 y.,(2) Intermediate General/Vocational Qualification,0.32015,1543,4643,0.30673,0.33357
1998,30-45 y.,(2c_gen) General Maturity Certificate,0.02327,107,4643,0.01894,0.02761
1998,30-45 y.,(2c_voc) Vocational Maturity Certificate,0.08773,334,4643,0.07959,0.09587
1998,30-45 y.,(3a) Lower Tertiary Education,0.08770,433,4643,0.07956,0.09584
1998,30-45 y.,(3b) Higher Tertiary Education,0.11509,496,4643,0.10591,0.12427
1998,46-65 y.,(1a) Inadequately completed,0.03297,255,4186,0.02756,0.03838
1998,46-65 y.,(1b) General Elementary School,0.16090,723,4186,0.14977,0.17204
1998,46-65 y.,(1c) Basic Vocational Qualification,0.44942,1768,4186,0.43435,0.46449
1998,46-65 y.,(2) Intermediate General/Vocational Qualification,0.15934,633,4186,0.14825,0.17043
1998,46-65 y.,(2c_voc) Vocational Maturity Certificate,0.02678,103,4186,0.02189,0.03168
1998,46-65 y.,(3a) Lower Tertiary Education,0.07336,345,4186,0.06546,0.08126
1998,46-65 y.,(3b) Higher Tertiary Education,0.08860,359,4186,0.07999,0.09721
1998,66 and older,(1a) Inadequately completed,0.01489,53,1756,0.00923,0.02056
1998,66 and older,(1b) General Elementary School,0.30409,513,1756,0.28257,0.32561
1998,66 and older,(1c) Basic Vocational Qualification,0.41984,762,1756,0.39675,0.44293
1998,66 and older,(2) Intermediate General/Vocational Qualification,0.13651,206,1756,0.12045,0.15258
1998,66 and older,(2c_voc) Vocational Maturity Certificate,0.02376,38,1756,0.01664,0.03089
1998,66 and older,(3a) Lower Tertiary Education,0.04763,102,1756,0.03766,0.05759
1998,66 and older,(3b) Higher Tertiary Education,0.04681,82,1756,0.03693,0.05669
1999,17-29 y.,(0) No qualification (yet),0.11338,313,2766,0.10156,0.12520
1999,17-29 y.,(1a) Inadequately completed,0.01812,53,2766,0.01314,0.02309
1999,17-29 y.,(1b) General Elementary School,0.11372,361,2766,0.10188,0.12555
1999,17-29 y.,(1c) Basic Vocational Qualification,0.15973,423,2766,0.14608,0.17339
1999,17-29 y.,(2) Intermediate General/Vocational Qualification,0.34301,970,2766,0.32531,0.36070
1999,17-29 y.,(2c_gen) General Maturity Certificate,0.13275,328,2766,0.12011,0.14540
1999,17-29 y.,(2c_voc) Vocational Maturity Certificate,0.07151,178,2766,0.06190,0.08111
1999,17-29 y.,(3a) Lower Tertiary Education,0.02033,67,2766,0.01507,0.02559
1999,17-29 y.,(3b) Higher Tertiary Education,0.02746,73,2766,0.02137,0.03355
1999,30-45 y.,(1a) Inadequately completed,0.01997,122,4598,0.01593,0.02402
1999,30-45 y.,(1b) General Elementary School,0.06901,384,4598,0.06168,0.07633
1999,30-45 y.,(1c) Basic Vocational Qualification,0.26964,1166,4598,0.25681,0.28247
1999,30-45 y.,(2) Intermediate General/Vocational Qualification,0.32190,1564,4598,0.30839,0.33540
1999,30-45 y.,(2c_gen) General Maturity Certificate,0.02525,104,4598,0.02072,0.02979
1999,30-45 y.,(2c_voc) Vocational Maturity Certificate,0.09377,351,4598,0.08534,0.10219
1999,30-45 y.,(3a) Lower Tertiary Education,0.08581,423,4598,0.07771,0.09391
1999,30-45 y.,(3b) Higher Tertiary Education,0.11445,484,4598,0.10525,0.12366
1999,46-65 y.,(1a) Inadequately completed,0.03184,237,4113,0.02648,0.03721
1999,46-65 y.,(1b) General Elementary School,0.15407,678,4113,0.14303,0.16510
1999,46-65 y.,(1c) Basic Vocational Qualification,0.45218,1735,4113,0.43697,0.46739
1999,46-65 y.,(2) Intermediate General/Vocational Qualification,0.16604,653,4113,0.15466,0.17741
1999,46-65 y.,(2c_voc) Vocational Maturity Certificate,0.02543,94,4113,0.02061,0.03024
1999,46-65 y.,(3a) Lower Tertiary Education,0.07378,352,4113,0.06579,0.08178
1999,46-65 y.,(3b) Higher Tertiary Education,0.08861,364,4113,0.07993,0.09730
1999,66 and older,(1a) Inadequately completed,0.01950,63,1773,0.01306,0.02594
1999,66 and older,(1b) General Elementary School,0.29997,517,1773,0.27863,0.32130
1999,66 and older,(1c) Basic Vocational Qualification,0.41841,762,1773,0.39544,0.44138
1999,66 and older,(2) Intermediate General/Vocational Qualification,0.12765,193,1773,0.11211,0.14319
1999,66 and older,(2c_voc) Vocational Maturity Certificate,0.02803,42,1773,0.02035,0.03572
1999,66 and older,(3a) Lower Tertiary Education,0.05202,107,1773,0.04168,0.06236
1999,66 and older,(3b) Higher Tertiary Education,0.04867,89,1773,0.03865,0.05868
2000,17-29 y.,(0) No qualification (yet),0.09791,485,4571,0.08929,0.10652
2000,17-29 y.,(1a) Inadequately completed,0.01138,46,4571,0.00831,0.01446
2000,17-29 y.,(1b) General Elementary School,0.11270,536,4571,0.10353,0.12187
2000,17-29 y.,(1c) Basic Vocational Qualification,0.14301,620,4571,0.13286,0.15316
2000,17-29 y.,(2) Intermediate General/Vocational Qualification,0.34359,1625,4571,0.32982,0.35736
2000,17-29 y.,(2c_gen) General Maturity Certificate,0.13163,612,4571,0.12183,0.14143
2000,17-29 y.,(2c_voc) Vocational Maturity Certificate,0.09807,384,4571,0.08945,0.10670
2000,17-29 y.,(3a) Lower Tertiary Education,0.02539,113,4571,0.02083,0.02996
2000,17-29 y.,(3b) Higher Tertiary Education,0.03632,150,4571,0.03089,0.04174
2000,30-45 y.,(1a) Inadequately completed,0.01322,107,8148,0.01074,0.01570
2000,30-45 y.,(1b) General Elementary School,0.05983,517,8148,0.05468,0.06498
2000,30-45 y.,(1c) Basic Vocational Qualification,0.26774,2135,8148,0.25813,0.27736
2000,30-45 y.,(2) Intermediate General/Vocational Qualification,0.33348,2853,8148,0.32324,0.34372
2000,30-45 y.,(2c_gen) General Maturity Certificate,0.01712,128,8148,0.01430,0.01993
2000,30-45 y.,(2c_voc) Vocational Maturity Certificate,0.09797,728,8148,0.09151,0.10442
2000,30-45 y.,(3a) Lower Tertiary Education,0.08740,732,8148,0.08127,0.09353
2000,30-45 y.,(3b) Higher Tertiary Education,0.12275,948,8148,0.11562,0.12987
2000,46-65 y.,(1a) Inadequately completed,0.02159,194,7744,0.01835,0.02483
2000,46-65 y.,(1b) General Elementary School,0.11481,941,7744,0.10771,0.12191
2000,46-65 y.,(1c) Basic Vocational Qualification,0.45110,3395,7744,0.44002,0.46218
2000,46-65 y.,(2) Intermediate General/Vocational Qualification,0.18326,1412,7744,0.17464,0.19188
2000,46-65 y.,(2c_gen) General Maturity Certificate,0.00647,44,7744,0.00468,0.00825
2000,46-65 y.,(2c_voc) Vocational Maturity Certificate,0.04167,301,7744,0.03722,0.04612
2000,46-65 y.,(3a) Lower Tertiary Education,0.07803,647,7744,0.07205,0.08400
2000,46-65 y.,(3b) Higher Tertiary Education,0.10297,810,7744,0.09620,0.10974
2000,66 and older,(1a) Inadequately completed,0.01899,76,3566,0.01451,0.02348
2000,66 and older,(1b) General Elementary School,0.24703,872,3566,0.23288,0.26119
2000,66 and older,(1c) Basic Vocational Qualification,0.45088,1662,3566,0.43455,0.46722
2000,66 and older,(2) Intermediate General/Vocational Qualification,0.12568,402,3566,0.11480,0.13657
2000,66 and older,(2c_voc) Vocational Maturity Certificate,0.04088,138,3566,0.03438,0.04738
2000,66 and older,(3a) Lower Tertiary Education,0.05408,207,3566,0.04666,0.06151
2000,66 and older,(3b) Higher Tertiary Education,0.05694,209,3566,0.04933,0.06454
2001,17-29 y.,(0) No qualification (yet),0.11910,539,4010,0.10907,0.12913
2001,17-29 y.,(1a) Inadequately completed,0.01115,37,4010,0.00790,0.01440
2001,17-29 y.,(1b) General Elementary School,0.11554,471,4010,0.10565,0.12544
2001,17-29 y.,(1c) Basic Vocational Qualification,0.13300,482,4010,0.12249,0.14352
2001,17-29 y.,(2) Intermediate General/Vocational Qualification,0.32502,1358,4010,0.31052,0.33952
2001,17-29 y.,(2c_gen) General Maturity Certificate,0.14589,593,4010,0.13496,0.15682
2001,17-29 y.,(2c_voc) Vocational Maturity Certificate,0.08466,304,4010,0.07604,0.09328
2001,17-29 y.,(3a) Lower Tertiary Education,0.02823,106,4010,0.02311,0.03336
2001,17-29 y.,(3b) Higher Tertiary Education,0.03740,120,4010,0.03152,0.04327
2001,30-45 y.,(1a) Inadequately completed,0.01056,77,7305,0.00822,0.01291
2001,30-45 y.,(1b) General Elementary School,0.05593,446,7305,0.05066,0.06120
2001,30-45 y.,(1c) Basic Vocational Qualification,0.25571,1823,7305,0.24571,0.26572
2001,30-45 y.,(2) Intermediate General/Vocational Qualification,0.34310,2647,7305,0.33221,0.35399
2001,30-45 y.,(2c_gen) General Maturity Certificate,0.01586,112,7305,0.01299,0.01873
2001,30-45 y.,(2c_voc) Vocational Maturity Certificate,0.10707,703,7305,0.09998,0.11416
2001,30-45 y.,(3a) Lower Tertiary Education,0.08610,643,7305,0.07967,0.09254
2001,30-45 y.,(3b) Higher Tertiary Education,0.12562,854,7305,0.11802,0.13322
2001,46-65 y.,(1a) Inadequately completed,0.01583,142,7085,0.01293,0.01874
2001,46-65 y.,(1b) General Elementary School,0.10836,782,7085,0.10112,0.11560
2001,46-65 y.,(1c) Basic Vocational Qualification,0.44377,3037,7085,0.43220,0.45534
2001,46-65 y.,(2) Intermediate General/Vocational Qualification,0.19163,1369,7085,0.18247,0.20080
2001,46-65 y.,(2c_gen) General Maturity Certificate,0.00777,46,7085,0.00573,0.00982
2001,46-65 y.,(2c_voc) Vocational Maturity Certificate,0.04497,304,7085,0.04015,0.04980
2001,46-65 y.,(3a) Lower Tertiary Education,0.08187,631,7085,0.07549,0.08826
2001,46-65 y.,(3b) Higher Tertiary Education,0.10578,774,7085,0.09862,0.11294
2001,66 and older,(1a) Inadequately completed,0.01752,66,3371,0.01309,0.02195
2001,66 and older,(1b) General Elementary School,0.23483,770,3371,0.22051,0.24914
2001,66 and older,(1c) Basic Vocational Qualification,0.45115,1579,3371,0.43435,0.46795
2001,66 and older,(2) Intermediate General/Vocational Qualification,0.12815,395,3371,0.11686,0.13943
2001,66 and older,(2c_voc) Vocational Maturity Certificate,0.04439,139,3371,0.03744,0.05135
2001,66 and older,(3a) Lower Tertiary Education,0.05736,213,3371,0.04951,0.06521
2001,66 and older,(3b) Higher Tertiary Education,0.06030,209,3371,0.05226,0.06834
2002,17-29 y.,(0) No qualification (yet),0.12993,612,3952,0.11944,0.14041
2002,17-29 y.,(1b) General Elementary School,0.11884,405,3952,0.10875,0.12893
2002,17-29 y.,(1c) Basic Vocational Qualification,0.12715,432,3952,0.11676,0.13753
2002,17-29 y.,(2) Intermediate General/Vocational Qualification,0.32366,1296,3952,0.30907,0.33825
2002,17-29 y.,(2c_gen) General Maturity Certificate,0.15359,671,3952,0.14235,0.16483
2002,17-29 y.,(2c_voc) Vocational Maturity Certificate,0.08099,310,3952,0.07248,0.08950
2002,17-29 y.,(3a) Lower Tertiary Education,0.02814,103,3952,0.02298,0.03330
2002,17-29 y.,(3b) Higher Tertiary Education,0.02849,123,3952,0.02330,0.03368
2002,30-45 y.,(1a) Inadequately completed,0.01290,78,7415,0.01033,0.01547
2002,30-45 y.,(1b) General Elementary School,0.05606,405,7415,0.05082,0.06130
2002,30-45 y.,(1c) Basic Vocational Qualification,0.25385,1658,7415,0.24394,0.26376
2002,30-45 y.,(2) Intermediate General/Vocational Qualification,0.35017,2643,7415,0.33931,0.36103
2002,30-45 y.,(2c_gen) General Maturity Certificate,0.01671,124,7415,0.01379,0.01963
2002,30-45 y.,(2c_voc) Vocational Maturity Certificate,0.11188,767,7415,0.10470,0.11906
2002,30-45 y.,(3a) Lower Tertiary Education,0.08197,688,7415,0.07572,0.08821
2002,30-45 y.,(3b) Higher Tertiary Education,0.11637,1052,7415,0.10907,0.12367
2002,46-65 y.,(1a) Inadequately completed,0.01505,119,7843,0.01236,0.01775
2002,46-65 y.,(1b) General Elementary School,0.10607,715,7843,0.09926,0.11289
2002,46-65 y.,(1c) Basic Vocational Qualification,0.43775,2912,7843,0.42677,0.44873
2002,46-65 y.,(2) Intermediate General/Vocational Qualification,0.20003,1617,7843,0.19117,0.20888
2002,46-65 y.,(2c_gen) General Maturity Certificate,0.00718,60,7843,0.00531,0.00905
2002,46-65 y.,(2c_voc) Vocational Maturity Certificate,0.04705,370,7843,0.04236,0.05173
2002,46-65 y.,(3a) Lower Tertiary Education,0.07912,769,7843,0.07314,0.08509
2002,46-65 y.,(3b) Higher Tertiary Education,0.10775,1281,7843,0.10089,0.11462
2002,66 and older,(1a) Inadequately completed,0.01791,68,3565,0.01355,0.02226
2002,66 and older,(1b) General Elementary School,0.22975,753,3565,0.21594,0.24356
2002,66 and older,(1c) Basic Vocational Qualification,0.45796,1639,3565,0.44161,0.47432
2002,66 and older,(2) Intermediate General/Vocational Qualification,0.13212,427,3565,0.12100,0.14324
2002,66 and older,(2c_voc) Vocational Maturity Certificate,0.03863,135,3565,0.03230,0.04496
2002,66 and older,(3a) Lower Tertiary Education,0.05848,241,3565,0.05078,0.06619
2002,66 and older,(3b) Higher Tertiary Education,0.05993,302,3565,0.05214,0.06773
2003,17-29 y.,(0) No qualification (yet),0.13017,617,3757,0.11941,0.14093
2003,17-29 y.,(1b) General Elementary School,0.11884,376,3757,0.10849,0.12919
2003,17-29 y.,(1c) Basic Vocational Qualification,0.11942,388,3757,0.10905,0.12979
2003,17-29 y.,(2) Intermediate General/Vocational Qualification,0.32437,1205,3757,0.30940,0.33934
2003,17-29 y.,(2c_gen) General Maturity Certificate,0.15488,658,3757,0.14331,0.16645
2003,17-29 y.,(2c_voc) Vocational Maturity Certificate,0.08253,310,3757,0.07373,0.09133
2003,17-29 y.,(3a) Lower Tertiary Education,0.02969,96,3757,0.02427,0.03512
2003,17-29 y.,(3b) Higher Tertiary Education,0.02919,107,3757,0.02381,0.03458
2003,30-45 y.,(1a) Inadequately completed,0.01277,73,6906,0.01012,0.01542
2003,30-45 y.,(1b) General Elementary School,0.05455,374,6906,0.04919,0.05990
2003,30-45 y.,(1c) Basic Vocational Qualification,0.24661,1530,6906,0.23645,0.25678
2003,30-45 y.,(2) Intermediate General/Vocational Qualification,0.35105,2498,6906,0.33979,0.36230
2003,30-45 y.,(2c_gen) General Maturity Certificate,0.01513,112,6906,0.01225,0.01801
2003,30-45 y.,(2c_voc) Vocational Maturity Certificate,0.11712,741,6906,0.10953,0.12470
2003,30-45 y.,(3a) Lower Tertiary Education,0.08387,638,6906,0.07733,0.09041
2003,30-45 y.,(3b) Higher Tertiary Education,0.11875,940,6906,0.11112,0.12638
2003,46-65 y.,(1a) Inadequately completed,0.01633,113,7558,0.01348,0.01919
2003,46-65 y.,(1b) General Elementary School,0.10242,647,7558,0.09558,0.10925
2003,46-65 y.,(1c) Basic Vocational Qualification,0.42196,2715,7558,0.41083,0.43310
2003,46-65 y.,(2) Intermediate General/Vocational Qualification,0.21181,1652,7558,0.20260,0.22102
2003,46-65 y.,(2c_gen) General Maturity Certificate,0.00770,58,7558,0.00573,0.00968
2003,46-65 y.,(2c_voc) Vocational Maturity Certificate,0.04849,373,7558,0.04364,0.05333
2003,46-65 y.,(3a) Lower Tertiary Education,0.07842,737,7558,0.07235,0.08448
2003,46-65 y.,(3b) Higher Tertiary Education,0.11287,1263,7558,0.10573,0.12000
2003,66 and older,(1a) Inadequately completed,0.01861,65,3628,0.01421,0.02300
2003,66 and older,(1b) General Elementary School,0.22505,751,3628,0.21146,0.23865
2003,66 and older,(1c) Basic Vocational Qualification,0.45864,1677,3628,0.44243,0.47486
2003,66 and older,(2) Intermediate General/Vocational Qualification,0.12655,423,3628,0.11573,0.13737
2003,66 and older,(2c_voc) Vocational Maturity Certificate,0.04138,139,3628,0.03490,0.04786
2003,66 and older,(3a) Lower Tertiary Education,0.06064,253,3628,0.05288,0.06841
2003,66 and older,(3b) Higher Tertiary Education,0.06427,320,3628,0.05629,0.07225
2004,17-29 y.,(0) No qualification (yet),0.14405,641,3659,0.13267,0.15543
2004,17-29 y.,(1b) General Elementary School,0.12715,351,3659,0.11635,0.13795
2004,17-29 y.,(1c) Basic Vocational Qualification,0.11587,366,3659,0.10550,0.12624
2004,17-29 y.,(2) Intermediate General/Vocational Qualification,0.32151,1150,3659,0.30638,0.33665
2004,17-29 y.,(2c_gen) General Maturity Certificate,0.14782,643,3659,0.13632,0.15933
2004,17-29 y.,(2c_voc) Vocational Maturity Certificate,0.08113,310,3659,0.07228,0.08997
2004,17-29 y.,(3a) Lower Tertiary Education,0.02247,87,3659,0.01767,0.02728
2004,17-29 y.,(3b) Higher Tertiary Education,0.02974,111,3659,0.02423,0.03524
2004,30-45 y.,(1a) Inadequately completed,0.01508,72,6501,0.01212,0.01805
2004,30-45 y.,(1b) General Elementary School,0.05556,353,6501,0.04999,0.06112
2004,30-45 y.,(1c) Basic Vocational Qualification,0.24355,1417,6501,0.23311,0.25398
2004,30-45 y.,(2) Intermediate General/Vocational Qualification,0.34621,2345,6501,0.33464,0.35778
2004,30-45 y.,(2c_gen) General Maturity Certificate,0.01770,116,6501,0.01450,0.02091
2004,30-45 y.,(2c_voc) Vocational Maturity Certificate,0.11972,716,6501,0.11183,0.12761
2004,30-45 y.,(3a) Lower Tertiary Education,0.08440,597,6501,0.07764,0.09116
