year,bula_h,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.21892,241,975,0.19295,0.24489
1995,Lower Saxony,(2c_gen) General Maturity Certificate,0.03073,43,975,0.01989,0.04157
1995,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.06597,68,975,0.05038,0.08156
1995,Lower Saxony,(3b) Higher Tertiary Education,0.07352,68,975,0.05712,0.08991
1995,Bremen,(1c) Basic Vocational Qualification,0.38297,34,34,0.21711,0.54883
1995,North Rhine-Westphalia,(0) No qualification (yet),0.02033,61,2498,0.01479,0.02587
1995,North Rhine-Westphalia,(1a) Inadequately completed,0.02536,158,2498,0.01920,0.03153
1995,North Rhine-Westphalia,(1b) General Elementary School,0.15494,429,2498,0.14075,0.16913
1995,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.36482,817,2498,0.34594,0.38370
1995,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.19998,474,2498,0.18430,0.21567
1995,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.04868,133,2498,0.04024,0.05712
1995,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.06164,157,2498,0.05221,0.07107
1995,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.03932,84,2498,0.03169,0.04694
1995,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.08493,185,2498,0.07399,0.09586
1995,Hesse,(1a) Inadequately completed,0.02823,67,893,0.01736,0.03909
1995,Hesse,(1b) General Elementary School,0.20709,199,893,0.18050,0.23368
1995,Hesse,(1c) Basic Vocational Qualification,0.33275,273,893,0.30183,0.36367
1995,Hesse,(2) Intermediate General/Vocational Qualification,0.17198,159,893,0.14722,0.19675
1995,Hesse,(2c_gen) General Maturity Certificate,0.03266,36,893,0.02099,0.04432
1995,Hesse,(2c_voc) Vocational Maturity Certificate,0.05333,47,893,0.03858,0.06807
1995,Hesse,(3a) Lower Tertiary Education,0.05377,42,893,0.03896,0.06857
1995,Hesse,(3b) Higher Tertiary Education,0.10055,70,893,0.08081,0.12028
1995,"Rhineland-Palatinate, Saarland",(1a) Inadequately completed,0.02669,36,612,0.01391,0.03948
1995,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.25916,174,612,0.22442,0.29390
1995,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.39341,265,612,0.35467,0.43214
1995,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.16837,106,612,0.13870,0.19804
1995,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.05348,31,612,0.03564,0.07132
1995,Baden-Wuerttemberg,(0) No qualification (yet),0.01809,40,1719,0.01179,0.02440
1995,Baden-Wuerttemberg,(1a) Inadequately completed,0.03447,177,1719,0.02585,0.04310
1995,Baden-Wuerttemberg,(1b) General Elementary School,0.20240,384,1719,0.18340,0.22140
1995,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.37018,573,1719,0.34734,0.39301
1995,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.18032,267,1719,0.16214,0.19850
1995,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.03226,60,1719,0.02391,0.04062
1995,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.05645,89,1719,0.04554,0.06737
1995,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.04356,52,1719,0.03391,0.05322
1995,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.06226,77,1719,0.05084,0.07369
1995,Bavaria,(0) No qualification (yet),0.02154,34,1635,0.01450,0.02858
1995,Bavaria,(1a) Inadequately completed,0.01946,70,1635,0.01276,0.02616
1995,Bavaria,(1b) General Elementary School,0.17094,305,1635,0.15269,0.18920
1995,Bavaria,(1c) Basic Vocational Qualification,0.37340,588,1635,0.34995,0.39686
1995,Bavaria,(2) Intermediate General/Vocational Qualification,0.20986,330,1635,0.19011,0.22960
1995,Bavaria,(2c_gen) General Maturity Certificate,0.03337,55,1635,0.02466,0.04208
1995,Bavaria,(2c_voc) Vocational Maturity Certificate,0.05461,80,1635,0.04360,0.06563
1995,Bavaria,(3a) Lower Tertiary Education,0.04500,69,1635,0.03495,0.05505
1995,Bavaria,(3b) Higher Tertiary Education,0.07182,104,1635,0.05930,0.08433
1995,Berlin,(1b) General Elementary School,0.09522,50,474,0.06876,0.12167
1995,Berlin,(1c) Basic Vocational Qualification,0.24065,118,474,0.20212,0.27917
1995,Berlin,(2) Intermediate General/Vocational Qualification,0.29095,161,474,0.25002,0.33188
1995,Berlin,(3a) Lower Tertiary Education,0.11169,68,474,0.08330,0.14008
1995,Berlin,(3b) Higher Tertiary Education,0.13823,77,474,0.10713,0.16934
1995,Brandenburg,(1b) General Elementary School,0.07428,34,535,0.05204,0.09652
1995,Brandenburg,(1c) Basic Vocational Qualification,0.28869,148,535,0.25026,0.32713
1995,Brandenburg,(2) Intermediate General/Vocational Qualification,0.32654,213,535,0.28676,0.36631
1995,Brandenburg,(3a) Lower Tertiary Education,0.16780,101,535,0.13611,0.19950
1995,Brandenburg,(3b) Higher Tertiary Education,0.08039,39,535,0.05733,0.10346
1995,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.28985,97,353,0.24246,0.33725
1995,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.37221,164,353,0.32171,0.42271
1995,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.13381,61,353,0.09824,0.16937
1995,Mecklenburg-Western Pomerania,(3b) Higher Tertiary Education,0.07491,31,353,0.04741,0.10241
1995,Saxony,(1b) General Elementary School,0.08804,74,1009,0.07055,0.10553
1995,Saxony,(1c) Basic Vocational Qualification,0.32388,303,1009,0.29499,0.35276
1995,Saxony,(2) Intermediate General/Vocational Qualification,0.32502,399,1009,0.29610,0.35394
1995,Saxony,(3a) Lower Tertiary Education,0.11738,135,1009,0.09751,0.13725
1995,Saxony,(3b) Higher Tertiary Education,0.08683,98,1009,0.06945,0.10422
1995,Saxony-Anhalt,(1b) General Elementary School,0.09782,53,635,0.07470,0.12095
1995,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.34424,196,635,0.30726,0.38123
1995,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.30537,235,635,0.26952,0.34122
1995,Saxony-Anhalt,(3a) Lower Tertiary Education,0.14871,109,635,0.12101,0.17640
1995,Saxony-Anhalt,(3b) Higher Tertiary Education,0.05203,42,635,0.03474,0.06931
1995,Thuringa,(1b) General Elementary School,0.07960,40,612,0.05814,0.10106
1995,Thuringa,(1c) Basic Vocational Qualification,0.38176,207,612,0.34324,0.42029
1995,Thuringa,(2) Intermediate General/Vocational Qualification,0.33698,248,612,0.29950,0.37446
1995,Thuringa,(3a) Lower Tertiary Education,0.10082,78,612,0.07695,0.12470
1995,Thuringa,(3b) Higher Tertiary Education,0.05630,39,612,0.03802,0.07457
1996,Schleswig-Holstein,(1b) General Elementary School,0.12287,37,219,0.07929,0.16645
1996,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.39983,105,219,0.33480,0.46486
1996,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.28484,77,219,0.22493,0.34476
1996,Hamburg,(1c) Basic Vocational Qualification,0.38560,41,41,0.23476,0.53644
1996,Lower Saxony,(1a) Inadequately completed,0.01925,37,961,0.01056,0.02794
1996,Lower Saxony,(1b) General Elementary School,0.18606,180,961,0.16145,0.21068
1996,Lower Saxony,(1c) Basic Vocational Qualification,0.35007,322,961,0.31990,0.38024
1996,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.22281,239,961,0.19648,0.24913
1996,Lower Saxony,(2c_gen) General Maturity Certificate,0.02697,38,961,0.01672,0.03721
1996,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.06630,69,961,0.05056,0.08204
1996,Lower Saxony,(3b) Higher Tertiary Education,0.07937,76,961,0.06227,0.09647
1996,Bremen,(1c) Basic Vocational Qualification,0.38684,34,34,0.22067,0.55301
1996,North Rhine-Westphalia,(0) No qualification (yet),0.02473,73,2466,0.01860,0.03086
1996,North Rhine-Westphalia,(1a) Inadequately completed,0.02587,151,2466,0.01960,0.03213
1996,North Rhine-Westphalia,(1b) General Elementary School,0.14961,418,2466,0.13553,0.16369
1996,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.36466,799,2466,0.34566,0.38367
1996,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.19752,472,2466,0.18180,0.21324
1996,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.04295,117,2466,0.03495,0.05095
1996,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.07018,163,2466,0.06010,0.08027
1996,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.04001,87,2466,0.03227,0.04775
1996,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.08446,186,2466,0.07349,0.09544
1996,Hesse,(1a) Inadequately completed,0.03214,66,830,0.02014,0.04415
1996,Hesse,(1b) General Elementary School,0.19860,187,830,0.17145,0.22576
1996,Hesse,(1c) Basic Vocational Qualification,0.33549,269,830,0.30334,0.36763
1996,Hesse,(2) Intermediate General/Vocational Qualification,0.18909,162,830,0.16243,0.21574
1996,Hesse,(2c_voc) Vocational Maturity Certificate,0.05552,45,830,0.03993,0.07111
1996,Hesse,(3a) Lower Tertiary Education,0.05040,37,830,0.03551,0.06529
1996,Hesse,(3b) Higher Tertiary Education,0.09538,64,830,0.07539,0.11538
1996,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.25290,168,569,0.21715,0.28864
1996,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.40638,262,569,0.36599,0.44677
1996,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.16875,106,569,0.13795,0.19955
1996,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.05628,33,569,0.03733,0.07524
1996,Baden-Wuerttemberg,(0) No qualification (yet),0.01818,36,1637,0.01171,0.02465
1996,Baden-Wuerttemberg,(1a) Inadequately completed,0.03723,160,1637,0.02806,0.04641
1996,Baden-Wuerttemberg,(1b) General Elementary School,0.19636,353,1637,0.17711,0.21561
1996,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.36350,552,1637,0.34019,0.38681
1996,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.18085,261,1637,0.16220,0.19951
1996,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.03886,64,1637,0.02950,0.04823
1996,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.05849,83,1637,0.04711,0.06986
1996,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.04596,57,1637,0.03581,0.05611
1996,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.06057,71,1637,0.04901,0.07213
1996,Bavaria,(1a) Inadequately completed,0.01852,61,1580,0.01187,0.02517
1996,Bavaria,(1b) General Elementary School,0.16439,293,1580,0.14611,0.18268
1996,Bavaria,(1c) Basic Vocational Qualification,0.37692,584,1580,0.35302,0.40082
1996,Bavaria,(2) Intermediate General/Vocational Qualification,0.21500,339,1580,0.19474,0.23527
1996,Bavaria,(2c_gen) General Maturity Certificate,0.03488,54,1580,0.02583,0.04393
1996,Bavaria,(2c_voc) Vocational Maturity Certificate,0.05250,76,1580,0.04150,0.06350
1996,Bavaria,(3a) Lower Tertiary Education,0.04745,68,1580,0.03697,0.05794
1996,Bavaria,(3b) Higher Tertiary Education,0.07038,105,1580,0.05776,0.08299
1996,Berlin,(1b) General Elementary School,0.08892,44,452,0.06265,0.11519
1996,Berlin,(1c) Basic Vocational Qualification,0.24010,109,452,0.20067,0.27952
1996,Berlin,(2) Intermediate General/Vocational Qualification,0.29115,156,452,0.24923,0.33308
1996,Berlin,(3a) Lower Tertiary Education,0.11712,66,452,0.08744,0.14680
1996,Berlin,(3b) Higher Tertiary Education,0.13947,77,452,0.10750,0.17145
1996,Brandenburg,(1b) General Elementary School,0.07109,34,544,0.04948,0.09271
1996,Brandenburg,(1c) Basic Vocational Qualification,0.27054,140,544,0.23317,0.30791
1996,Brandenburg,(2) Intermediate General/Vocational Qualification,0.33451,226,544,0.29482,0.37419
1996,Brandenburg,(3a) Lower Tertiary Education,0.17184,103,544,0.14011,0.20357
1996,Brandenburg,(3b) Higher Tertiary Education,0.08525,41,544,0.06176,0.10874
1996,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.28600,92,314,0.23594,0.33607
1996,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.38237,159,314,0.32853,0.43620
1996,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.14167,63,314,0.10304,0.18030
1996,Saxony,(0) No qualification (yet),0.02137,31,1040,0.01258,0.03017
1996,Saxony,(1b) General Elementary School,0.08083,72,1040,0.06426,0.09741
1996,Saxony,(1c) Basic Vocational Qualification,0.31895,301,1040,0.29061,0.34729
1996,Saxony,(2) Intermediate General/Vocational Qualification,0.32071,392,1040,0.29233,0.34909
1996,Saxony,(3a) Lower Tertiary Education,0.12524,141,1040,0.10512,0.14537
1996,Saxony,(3b) Higher Tertiary Education,0.08615,103,1040,0.06909,0.10321
1996,Saxony-Anhalt,(1b) General Elementary School,0.08876,51,616,0.06628,0.11124
1996,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.34526,191,616,0.30768,0.38283
1996,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.31699,229,616,0.28022,0.35377
1996,Saxony-Anhalt,(3a) Lower Tertiary Education,0.14774,105,616,0.11970,0.17579
1996,Saxony-Anhalt,(3b) Higher Tertiary Education,0.04874,40,616,0.03172,0.06576
1996,Thuringa,(1b) General Elementary School,0.08142,40,613,0.05975,0.10309
1996,Thuringa,(1c) Basic Vocational Qualification,0.36807,204,613,0.32986,0.40629
1996,Thuringa,(2) Intermediate General/Vocational Qualification,0.35263,252,613,0.31477,0.39048
1996,Thuringa,(3a) Lower Tertiary Education,0.09751,79,613,0.07401,0.12101
1996,Thuringa,(3b) Higher Tertiary Education,0.05543,38,613,0.03731,0.07356
1997,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.40968,102,178,0.33723,0.48213
1997,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.27583,76,178,0.20999,0.34167
1997,Hamburg,(1c) Basic Vocational Qualification,0.37776,40,40,0.22559,0.52992
1997,Lower Saxony,(1a) Inadequately completed,0.02098,36,926,0.01175,0.03022
1997,Lower Saxony,(1b) General Elementary School,0.18712,176,926,0.16199,0.21226
1997,Lower Saxony,(1c) Basic Vocational Qualification,0.34075,315,926,0.31021,0.37129
1997,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.24196,253,926,0.21436,0.26956
1997,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.06399,66,926,0.04822,0.07976
1997,Lower Saxony,(3b) Higher Tertiary Education,0.07681,80,926,0.05964,0.09397
1997,Bremen,(1c) Basic Vocational Qualification,0.41821,36,36,0.25479,0.58163
1997,North Rhine-Westphalia,(0) No qualification (yet),0.02048,69,2418,0.01483,0.02612
1997,North Rhine-Westphalia,(1a) Inadequately completed,0.02456,137,2418,0.01839,0.03073
1997,North Rhine-Westphalia,(1b) General Elementary School,0.15110,403,2418,0.13682,0.16538
1997,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.35984,783,2418,0.34070,0.37897
1997,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.19959,472,2418,0.18366,0.21553
1997,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.04327,115,2418,0.03516,0.05138
1997,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.06936,160,2418,0.05923,0.07948
1997,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.04597,94,2418,0.03762,0.05432
1997,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.08584,185,2418,0.07467,0.09701
1997,Hesse,(1a) Inadequately completed,0.03288,59,793,0.02046,0.04529
1997,Hesse,(1b) General Elementary School,0.19868,167,793,0.17089,0.22647
1997,Hesse,(1c) Basic Vocational Qualification,0.33427,246,793,0.30141,0.36712
1997,Hesse,(2) Intermediate General/Vocational Qualification,0.18279,145,793,0.15587,0.20971
1997,Hesse,(2c_gen) General Maturity Certificate,0.03218,31,793,0.01989,0.04447
1997,Hesse,(2c_voc) Vocational Maturity Certificate,0.05524,43,793,0.03933,0.07115
1997,Hesse,(3a) Lower Tertiary Education,0.05507,41,793,0.03919,0.07096
1997,Hesse,(3b) Higher Tertiary Education,0.08629,61,793,0.06673,0.10585
1997,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.25721,172,582,0.22167,0.29275
1997,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.40764,266,582,0.36768,0.44759
1997,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.17240,112,582,0.14169,0.20312
1997,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.04500,32,582,0.02815,0.06186
1997,Baden-Wuerttemberg,(0) No qualification (yet),0.01874,36,1643,0.01218,0.02530
1997,Baden-Wuerttemberg,(1a) Inadequately completed,0.03904,154,1643,0.02967,0.04841
1997,Baden-Wuerttemberg,(1b) General Elementary School,0.19819,360,1643,0.17891,0.21747
1997,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.35633,540,1643,0.33316,0.37949
1997,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.17632,267,1643,0.15789,0.19475
1997,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.04638,78,1643,0.03621,0.05655
1997,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.06277,85,1643,0.05104,0.07451
1997,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.03927,52,1643,0.02987,0.04866
1997,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.06296,71,1643,0.05121,0.07471
1997,Bavaria,(1a) Inadequately completed,0.01964,58,1540,0.01271,0.02657
1997,Bavaria,(1b) General Elementary School,0.15761,282,1540,0.13941,0.17582
1997,Bavaria,(1c) Basic Vocational Qualification,0.38103,564,1540,0.35677,0.40529
1997,Bavaria,(2) Intermediate General/Vocational Qualification,0.21470,338,1540,0.19419,0.23522
1997,Bavaria,(2c_gen) General Maturity Certificate,0.03350,49,1540,0.02451,0.04249
1997,Bavaria,(2c_voc) Vocational Maturity Certificate,0.05523,76,1540,0.04382,0.06664
1997,Bavaria,(3a) Lower Tertiary Education,0.05151,69,1540,0.04047,0.06256
1997,Bavaria,(3b) Higher Tertiary Education,0.06955,104,1540,0.05684,0.08226
1997,Berlin,(1b) General Elementary School,0.09148,40,430,0.06420,0.11876
1997,Berlin,(1c) Basic Vocational Qualification,0.22457,100,430,0.18509,0.26406
1997,Berlin,(2) Intermediate General/Vocational Qualification,0.28589,151,430,0.24313,0.32865
1997,Berlin,(3a) Lower Tertiary Education,0.13012,66,430,0.09828,0.16195
1997,Berlin,(3b) Higher Tertiary Education,0.14744,73,430,0.11389,0.18099
1997,Brandenburg,(1b) General Elementary School,0.07005,34,537,0.04845,0.09166
1997,Brandenburg,(1c) Basic Vocational Qualification,0.27356,144,537,0.23582,0.31130
1997,Brandenburg,(2) Intermediate General/Vocational Qualification,0.31067,207,537,0.27150,0.34985
1997,Brandenburg,(3a) Lower Tertiary Education,0.17810,104,537,0.14571,0.21049
1997,Brandenburg,(3b) Higher Tertiary Education,0.09256,48,537,0.06802,0.11709
1997,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.25965,83,298,0.20978,0.30951
1997,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.37852,154,298,0.32336,0.43368
1997,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.14158,61,298,0.10193,0.18123
1997,Saxony,(1b) General Elementary School,0.07612,71,1018,0.05982,0.09242
1997,Saxony,(1c) Basic Vocational Qualification,0.31297,289,1018,0.28447,0.34147
1997,Saxony,(2) Intermediate General/Vocational Qualification,0.32565,385,1018,0.29685,0.35445
1997,Saxony,(2c_gen) General Maturity Certificate,0.02251,31,1018,0.01340,0.03163
1997,Saxony,(3a) Lower Tertiary Education,0.12609,136,1018,0.10569,0.14649
1997,Saxony,(3b) Higher Tertiary Education,0.09401,106,1018,0.07607,0.11194
1997,Saxony-Anhalt,(1b) General Elementary School,0.08386,49,598,0.06163,0.10610
1997,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.34728,188,598,0.30909,0.38547
1997,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.31812,221,598,0.28076,0.35549
1997,Saxony-Anhalt,(3a) Lower Tertiary Education,0.14543,104,598,0.11715,0.17370
1997,Saxony-Anhalt,(3b) Higher Tertiary Education,0.04170,36,598,0.02567,0.05774
1997,Thuringa,(1b) General Elementary School,0.07831,37,605,0.05688,0.09974
1997,Thuringa,(1c) Basic Vocational Qualification,0.35849,197,605,0.32025,0.39674
1997,Thuringa,(2) Intermediate General/Vocational Qualification,0.35370,251,605,0.31557,0.39183
1997,Thuringa,(3a) Lower Tertiary Education,0.09552,76,605,0.07208,0.11897
1997,Thuringa,(3b) Higher Tertiary Education,0.06262,44,605,0.04330,0.08195
1998,Schleswig-Holstein,(1b) General Elementary School,0.10685,33,235,0.06727,0.14643
1998,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.36410,108,235,0.30245,0.42575
1998,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.27751,94,235,0.22013,0.33488
1998,Hamburg,(1c) Basic Vocational Qualification,0.36496,47,47,0.22584,0.50409
1998,Lower Saxony,(1a) Inadequately completed,0.02242,37,1106,0.01369,0.03115
1998,Lower Saxony,(1b) General Elementary School,0.17146,186,1106,0.14923,0.19368
1998,Lower Saxony,(1c) Basic Vocational Qualification,0.32526,343,1106,0.29764,0.35288
1998,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.25485,298,1106,0.22915,0.28054
1998,Lower Saxony,(2c_gen) General Maturity Certificate,0.02470,33,1106,0.01555,0.03385
1998,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.06387,79,1106,0.04945,0.07828
1998,Lower Saxony,(3a) Lower Tertiary Education,0.04186,42,1106,0.03005,0.05367
1998,Lower Saxony,(3b) Higher Tertiary Education,0.07675,88,1106,0.06106,0.09245
1998,Bremen,(1c) Basic Vocational Qualification,0.42309,34,34,0.25452,0.59165
1998,North Rhine-Westphalia,(0) No qualification (yet),0.01963,67,2671,0.01437,0.02490
1998,North Rhine-Westphalia,(1a) Inadequately completed,0.02895,139,2671,0.02259,0.03531
1998,North Rhine-Westphalia,(1b) General Elementary School,0.15889,445,2671,0.14503,0.17276
1998,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.35424,868,2671,0.33609,0.37238
1998,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.19630,523,2671,0.18124,0.21137
1998,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.04167,125,2671,0.03409,0.04926
1998,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.07515,191,2671,0.06515,0.08515
1998,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.04315,106,2671,0.03544,0.05085
1998,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.08202,207,2671,0.07161,0.09242
1998,Hesse,(1a) Inadequately completed,0.03451,55,870,0.02237,0.04665
1998,Hesse,(1b) General Elementary School,0.20227,178,870,0.17556,0.22898
1998,Hesse,(1c) Basic Vocational Qualification,0.31329,264,870,0.28245,0.34413
1998,Hesse,(2) Intermediate General/Vocational Qualification,0.17622,162,870,0.15089,0.20156
1998,Hesse,(2c_gen) General Maturity Certificate,0.05039,42,870,0.03585,0.06493
1998,Hesse,(2c_voc) Vocational Maturity Certificate,0.06209,51,870,0.04604,0.07813
1998,Hesse,(3a) Lower Tertiary Education,0.05827,47,870,0.04270,0.07385
1998,Hesse,(3b) Higher Tertiary Education,0.08766,71,870,0.06886,0.10646
1998,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.24308,186,659,0.21030,0.27585
1998,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.40708,303,659,0.36954,0.44462
1998,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.18492,133,659,0.15526,0.21458
1998,"Rhineland-Palatinate, Saarland",(3b) Higher Tertiary Education,0.05070,37,659,0.03394,0.06746
1998,Baden-Wuerttemberg,(0) No qualification (yet),0.01823,35,1708,0.01188,0.02457
1998,Baden-Wuerttemberg,(1a) Inadequately completed,0.03551,131,1708,0.02673,0.04429
1998,Baden-Wuerttemberg,(1b) General Elementary School,0.20541,387,1708,0.18624,0.22457
1998,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.33541,551,1708,0.31301,0.35781
1998,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.18024,281,1708,0.16200,0.19847
1998,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.05028,83,1708,0.03991,0.06064
1998,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.06491,92,1708,0.05323,0.07660
1998,Baden-Wuerttemberg,(3a) Lower Tertiary Education,0.04252,57,1708,0.03295,0.05209
1998,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.06750,91,1708,0.05560,0.07940
1998,Bavaria,(0) No qualification (yet),0.02302,36,1754,0.01600,0.03004
1998,Bavaria,(1a) Inadequately completed,0.02266,60,1754,0.01570,0.02963
1998,Bavaria,(1b) General Elementary School,0.16086,314,1754,0.14366,0.17806
1998,Bavaria,(1c) Basic Vocational Qualification,0.35701,623,1754,0.33458,0.37943
1998,Bavaria,(2) Intermediate General/Vocational Qualification,0.21842,381,1754,0.19908,0.23776
1998,Bavaria,(2c_gen) General Maturity Certificate,0.03811,56,1754,0.02914,0.04707
1998,Bavaria,(2c_voc) Vocational Maturity Certificate,0.05408,86,1754,0.04349,0.06467
1998,Bavaria,(3a) Lower Tertiary Education,0.05396,84,1754,0.04338,0.06454
1998,Bavaria,(3b) Higher Tertiary Education,0.07189,114,1754,0.05980,0.08398
1998,Berlin,(1b) General Elementary School,0.08547,39,449,0.05958,0.11136
1998,Berlin,(1c) Basic Vocational Qualification,0.20247,92,449,0.16525,0.23968
1998,Berlin,(2) Intermediate General/Vocational Qualification,0.28504,156,449,0.24324,0.32685
1998,Berlin,(3a) Lower Tertiary Education,0.13443,72,449,0.10285,0.16602
1998,Berlin,(3b) Higher Tertiary Education,0.18137,90,449,0.14569,0.21705
1998,Brandenburg,(1b) General Elementary School,0.06780,36,553,0.04683,0.08878
1998,Brandenburg,(1c) Basic Vocational Qualification,0.27238,149,553,0.23524,0.30951
1998,Brandenburg,(2) Intermediate General/Vocational Qualification,0.33064,214,553,0.29139,0.36988
1998,Brandenburg,(3a) Lower Tertiary Education,0.17547,105,553,0.14374,0.20720
1998,Brandenburg,(3b) Higher Tertiary Education,0.08711,49,553,0.06359,0.11064
1998,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.26108,85,314,0.21242,0.30973
1998,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.38516,162,314,0.33124,0.43907
1998,Mecklenburg-Western Pomerania,(3a) Lower Tertiary Education,0.15521,67,314,0.11510,0.19533
1998,Saxony,(1b) General Elementary School,0.07164,73,1050,0.05603,0.08725
1998,Saxony,(1c) Basic Vocational Qualification,0.30356,297,1050,0.27574,0.33139
1998,Saxony,(2) Intermediate General/Vocational Qualification,0.34848,435,1050,0.31965,0.37732
