year,migback,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,No migration background,(2) Intermediate General/Vocational Qualification,0.25790,3115,10659,0.24959,0.26620
1999,No migration background,(2c_gen) General Maturity Certificate,0.02887,323,10659,0.02569,0.03205
1999,No migration background,(2c_voc) Vocational Maturity Certificate,0.05127,503,10659,0.04708,0.05546
1999,No migration background,(3a) Lower Tertiary Education,0.06985,887,10659,0.06501,0.07469
1999,No migration background,(3b) Higher Tertiary Education,0.07774,867,10659,0.07265,0.08282
1999,Direct migration background,(1a) Inadequately completed,0.12797,385,2075,0.11360,0.14235
1999,Direct migration background,(1b) General Elementary School,0.23755,571,2075,0.21923,0.25587
1999,Direct migration background,(1c) Basic Vocational Qualification,0.28634,570,2075,0.26688,0.30579
1999,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08314,133,2075,0.07126,0.09503
1999,Direct migration background,(2c_gen) General Maturity Certificate,0.05307,99,2075,0.04342,0.06272
1999,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.07803,138,2075,0.06648,0.08957
1999,Direct migration background,(3a) Lower Tertiary Education,0.03439,52,2075,0.02654,0.04223
1999,Direct migration background,(3b) Higher Tertiary Education,0.09020,127,2075,0.07787,0.10253
1999,Indirect migration background,(0) No qualification (yet),0.13519,65,475,0.10441,0.16597
1999,Indirect migration background,(1b) General Elementary School,0.23155,129,475,0.19358,0.26953
1999,Indirect migration background,(1c) Basic Vocational Qualification,0.15263,100,475,0.12026,0.18501
1999,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.27113,132,475,0.23111,0.31116
1999,Indirect migration background,(2c_gen) General Maturity Certificate,0.09821,49,475,0.07142,0.12501
2000,No migration background,(0) No qualification (yet),0.01528,370,19956,0.01358,0.01698
2000,No migration background,(1a) Inadequately completed,0.00533,91,19956,0.00432,0.00635
2000,No migration background,(1b) General Elementary School,0.10846,1917,19956,0.10415,0.11278
2000,No migration background,(1c) Basic Vocational Qualification,0.35498,6680,19956,0.34834,0.36162
2000,No migration background,(2) Intermediate General/Vocational Qualification,0.26783,5803,19956,0.26168,0.27397
2000,No migration background,(2c_gen) General Maturity Certificate,0.02732,585,19956,0.02505,0.02958
2000,No migration background,(2c_voc) Vocational Maturity Certificate,0.06164,1145,19956,0.05830,0.06498
2000,No migration background,(3a) Lower Tertiary Education,0.07316,1591,19956,0.06955,0.07677
2000,No migration background,(3b) Higher Tertiary Education,0.08600,1774,19956,0.08211,0.08989
2000,Direct migration background,(0) No qualification (yet),0.01634,58,3280,0.01200,0.02068
2000,Direct migration background,(1a) Inadequately completed,0.09298,324,3280,0.08304,0.10292
2000,Direct migration background,(1b) General Elementary School,0.21094,782,3280,0.19698,0.22490
2000,Direct migration background,(1c) Basic Vocational Qualification,0.28483,966,3280,0.26938,0.30028
2000,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08766,255,3280,0.07798,0.09734
2000,Direct migration background,(2c_gen) General Maturity Certificate,0.04508,142,3280,0.03798,0.05218
2000,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11383,355,3280,0.10296,0.12470
2000,Direct migration background,(3a) Lower Tertiary Education,0.03491,90,3280,0.02863,0.04120
2000,Direct migration background,(3b) Higher Tertiary Education,0.11343,308,3280,0.10258,0.12429
2000,Indirect migration background,(0) No qualification (yet),0.08297,67,792,0.06375,0.10220
2000,Indirect migration background,(1b) General Elementary School,0.18831,167,792,0.16107,0.21556
2000,Indirect migration background,(1c) Basic Vocational Qualification,0.19848,166,792,0.17068,0.22628
2000,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.29555,234,792,0.26375,0.32735
2000,Indirect migration background,(2c_gen) General Maturity Certificate,0.08411,72,792,0.06477,0.10346
2000,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.06623,51,792,0.04890,0.08356
2000,Indirect migration background,(3b) Higher Tertiary Education,0.04374,35,792,0.02948,0.05799
2001,No migration background,(0) No qualification (yet),0.01773,428,18148,0.01581,0.01965
2001,No migration background,(1a) Inadequately completed,0.00554,84,18148,0.00446,0.00662
2001,No migration background,(1b) General Elementary School,0.10202,1609,18148,0.09761,0.10642
2001,No migration background,(1c) Basic Vocational Qualification,0.34923,5918,18148,0.34230,0.35617
2001,No migration background,(2) Intermediate General/Vocational Qualification,0.26945,5335,18148,0.26299,0.27590
2001,No migration background,(2c_gen) General Maturity Certificate,0.02825,557,18148,0.02584,0.03066
2001,No migration background,(2c_voc) Vocational Maturity Certificate,0.06401,1084,18148,0.06045,0.06757
2001,No migration background,(3a) Lower Tertiary Education,0.07549,1489,18148,0.07165,0.07934
2001,No migration background,(3b) Higher Tertiary Education,0.08827,1644,18148,0.08415,0.09240
2001,Direct migration background,(0) No qualification (yet),0.01730,46,2885,0.01254,0.02206
2001,Direct migration background,(1a) Inadequately completed,0.06951,229,2885,0.06023,0.07879
2001,Direct migration background,(1b) General Elementary School,0.22091,707,2885,0.20577,0.23605
2001,Direct migration background,(1c) Basic Vocational Qualification,0.28282,856,2885,0.26639,0.29926
2001,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08806,229,2885,0.07772,0.09840
2001,Direct migration background,(2c_gen) General Maturity Certificate,0.05038,138,2885,0.04239,0.05836
2001,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11450,319,2885,0.10288,0.12612
2001,Direct migration background,(3a) Lower Tertiary Education,0.03658,85,2885,0.02973,0.04343
2001,Direct migration background,(3b) Higher Tertiary Education,0.11994,276,2885,0.10808,0.13180
2001,Indirect migration background,(0) No qualification (yet),0.09004,66,726,0.06920,0.11087
2001,Indirect migration background,(1b) General Elementary School,0.18326,153,726,0.15509,0.21142
2001,Indirect migration background,(1c) Basic Vocational Qualification,0.19642,147,726,0.16750,0.22534
2001,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.27790,205,726,0.24529,0.31051
2001,Indirect migration background,(2c_gen) General Maturity Certificate,0.09028,71,726,0.06942,0.11114
2001,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.06299,47,726,0.04530,0.08067
2001,Indirect migration background,(3b) Higher Tertiary Education,0.05556,37,726,0.03889,0.07224
2002,No migration background,(0) No qualification (yet),0.01762,484,19311,0.01576,0.01947
2002,No migration background,(1a) Inadequately completed,0.00548,79,19311,0.00443,0.00652
2002,No migration background,(1b) General Elementary School,0.10176,1504,19311,0.09750,0.10603
2002,No migration background,(1c) Basic Vocational Qualification,0.34986,5714,19311,0.34313,0.35658
2002,No migration background,(2) Intermediate General/Vocational Qualification,0.27447,5548,19311,0.26817,0.28076
2002,No migration background,(2c_gen) General Maturity Certificate,0.02891,654,19311,0.02655,0.03127
2002,No migration background,(2c_voc) Vocational Maturity Certificate,0.06306,1228,19311,0.05964,0.06649
2002,No migration background,(3a) Lower Tertiary Education,0.07359,1690,19311,0.06991,0.07728
2002,No migration background,(3b) Higher Tertiary Education,0.08525,2410,19311,0.08131,0.08919
2002,Direct migration background,(0) No qualification (yet),0.02232,52,2758,0.01681,0.02784
2002,Direct migration background,(1a) Inadequately completed,0.07010,206,2758,0.06057,0.07963
2002,Direct migration background,(1b) General Elementary School,0.22015,652,2758,0.20469,0.23562
2002,Direct migration background,(1c) Basic Vocational Qualification,0.27872,789,2758,0.26199,0.29546
2002,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08902,226,2758,0.07839,0.09965
2002,Direct migration background,(2c_gen) General Maturity Certificate,0.04882,134,2758,0.04077,0.05686
2002,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12227,306,2758,0.11004,0.13450
2002,Direct migration background,(3a) Lower Tertiary Education,0.03681,92,2758,0.02978,0.04384
2002,Direct migration background,(3b) Higher Tertiary Education,0.11179,301,2758,0.10002,0.12355
2002,Indirect migration background,(0) No qualification (yet),0.10827,77,721,0.08557,0.13096
2002,Indirect migration background,(1b) General Elementary School,0.16989,122,721,0.14246,0.19732
2002,Indirect migration background,(1c) Basic Vocational Qualification,0.19399,138,721,0.16511,0.22288
2002,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.29250,209,721,0.25928,0.32573
2002,Indirect migration background,(2c_gen) General Maturity Certificate,0.08338,80,721,0.06319,0.10358
2002,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.05632,48,721,0.03948,0.07316
2002,Indirect migration background,(3b) Higher Tertiary Education,0.05334,47,721,0.03693,0.06976
2003,No migration background,(0) No qualification (yet),0.01831,497,18574,0.01638,0.02024
2003,No migration background,(1a) Inadequately completed,0.00637,88,18574,0.00523,0.00751
2003,No migration background,(1b) General Elementary School,0.10013,1424,18574,0.09581,0.10444
2003,No migration background,(1c) Basic Vocational Qualification,0.34067,5418,18574,0.33385,0.34749
2003,No migration background,(2) Intermediate General/Vocational Qualification,0.27691,5364,18574,0.27048,0.28335
2003,No migration background,(2c_gen) General Maturity Certificate,0.02839,639,18574,0.02600,0.03078
2003,No migration background,(2c_voc) Vocational Maturity Certificate,0.06622,1223,18574,0.06264,0.06979
2003,No migration background,(3a) Lower Tertiary Education,0.07488,1623,18574,0.07109,0.07866
2003,No migration background,(3b) Higher Tertiary Education,0.08813,2298,18574,0.08405,0.09220
2003,Direct migration background,(0) No qualification (yet),0.02094,51,2579,0.01541,0.02646
2003,Direct migration background,(1a) Inadequately completed,0.06916,183,2579,0.05937,0.07896
2003,Direct migration background,(1b) General Elementary School,0.21830,608,2579,0.20235,0.23424
2003,Direct migration background,(1c) Basic Vocational Qualification,0.28268,753,2579,0.26530,0.30006
2003,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08520,209,2579,0.07443,0.09598
2003,Direct migration background,(2c_gen) General Maturity Certificate,0.04968,120,2579,0.04129,0.05807
2003,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11890,285,2579,0.10640,0.13139
2003,Direct migration background,(3a) Lower Tertiary Education,0.03747,85,2579,0.03014,0.04480
2003,Direct migration background,(3b) Higher Tertiary Education,0.11767,285,2579,0.10524,0.13011
2003,Indirect migration background,(0) No qualification (yet),0.09102,70,714,0.06990,0.11213
2003,Indirect migration background,(1b) General Elementary School,0.16720,116,714,0.13981,0.19459
2003,Indirect migration background,(1c) Basic Vocational Qualification,0.20913,139,714,0.17928,0.23898
2003,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.29421,205,714,0.26076,0.32766
2003,Indirect migration background,(2c_gen) General Maturity Certificate,0.08395,82,714,0.06359,0.10430
2003,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.06220,55,714,0.04447,0.07993
2003,Indirect migration background,(3b) Higher Tertiary Education,0.05043,47,714,0.03436,0.06649
2004,No migration background,(0) No qualification (yet),0.01893,498,18046,0.01695,0.02092
2004,No migration background,(1a) Inadequately completed,0.00662,83,18046,0.00544,0.00780
2004,No migration background,(1b) General Elementary School,0.09928,1318,18046,0.09492,0.10364
2004,No migration background,(1c) Basic Vocational Qualification,0.33902,5201,18046,0.33212,0.34593
2004,No migration background,(2) Intermediate General/Vocational Qualification,0.27645,5215,18046,0.26993,0.28298
2004,No migration background,(2c_gen) General Maturity Certificate,0.02768,632,18046,0.02529,0.03008
2004,No migration background,(2c_voc) Vocational Maturity Certificate,0.06739,1223,18046,0.06373,0.07105
2004,No migration background,(3a) Lower Tertiary Education,0.07591,1610,18046,0.07204,0.07977
2004,No migration background,(3b) Higher Tertiary Education,0.08871,2266,18046,0.08456,0.09286
2004,Direct migration background,(0) No qualification (yet),0.02485,62,2493,0.01874,0.03096
2004,Direct migration background,(1a) Inadequately completed,0.07024,176,2493,0.06021,0.08028
2004,Direct migration background,(1b) General Elementary School,0.21724,571,2493,0.20105,0.23343
2004,Direct migration background,(1c) Basic Vocational Qualification,0.28654,729,2493,0.26879,0.30430
2004,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08728,203,2493,0.07620,0.09836
2004,Direct migration background,(2c_gen) General Maturity Certificate,0.04549,114,2493,0.03731,0.05367
2004,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11968,280,2493,0.10694,0.13243
2004,Direct migration background,(3a) Lower Tertiary Education,0.03590,81,2493,0.02859,0.04320
2004,Direct migration background,(3b) Higher Tertiary Education,0.11277,277,2493,0.10035,0.12518
2004,Indirect migration background,(0) No qualification (yet),0.11489,81,722,0.09162,0.13817
2004,Indirect migration background,(1b) General Elementary School,0.16485,120,722,0.13776,0.19193
2004,Indirect migration background,(1c) Basic Vocational Qualification,0.19559,134,722,0.16664,0.22455
2004,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.27696,201,722,0.24430,0.30963
2004,Indirect migration background,(2c_gen) General Maturity Certificate,0.09517,85,722,0.07375,0.11660
2004,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.06605,58,722,0.04792,0.08418
2004,Indirect migration background,(3b) Higher Tertiary Education,0.04489,43,722,0.02978,0.06001
2005,No migration background,(0) No qualification (yet),0.02251,507,17230,0.02030,0.02473
2005,No migration background,(1a) Inadequately completed,0.00710,79,17230,0.00585,0.00836
2005,No migration background,(1b) General Elementary School,0.09452,1227,17230,0.09015,0.09889
2005,No migration background,(1c) Basic Vocational Qualification,0.32959,4896,17230,0.32257,0.33661
2005,No migration background,(2) Intermediate General/Vocational Qualification,0.28161,4988,17230,0.27489,0.28832
2005,No migration background,(2c_gen) General Maturity Certificate,0.02839,585,17230,0.02591,0.03087
2005,No migration background,(2c_voc) Vocational Maturity Certificate,0.06932,1190,17230,0.06553,0.07312
2005,No migration background,(3a) Lower Tertiary Education,0.07515,1556,17230,0.07121,0.07909
2005,No migration background,(3b) Higher Tertiary Education,0.09181,2202,17230,0.08750,0.09612
2005,Direct migration background,(0) No qualification (yet),0.02056,55,2317,0.01478,0.02634
2005,Direct migration background,(1a) Inadequately completed,0.07289,165,2317,0.06230,0.08347
2005,Direct migration background,(1b) General Elementary School,0.21544,518,2317,0.19869,0.23218
2005,Direct migration background,(1c) Basic Vocational Qualification,0.28087,672,2317,0.26257,0.29918
2005,Direct migration background,(2) Intermediate General/Vocational Qualification,0.09344,197,2317,0.08158,0.10529
2005,Direct migration background,(2c_gen) General Maturity Certificate,0.04501,106,2317,0.03656,0.05345
2005,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12136,265,2317,0.10806,0.13466
2005,Direct migration background,(3a) Lower Tertiary Education,0.03437,75,2317,0.02695,0.04179
2005,Direct migration background,(3b) Higher Tertiary Education,0.11606,264,2317,0.10302,0.12911
2005,Indirect migration background,(0) No qualification (yet),0.11784,92,738,0.09456,0.14112
2005,Indirect migration background,(1b) General Elementary School,0.14787,112,738,0.12224,0.17350
2005,Indirect migration background,(1c) Basic Vocational Qualification,0.19952,146,738,0.17067,0.22837
2005,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.28942,197,738,0.25668,0.32217
2005,Indirect migration background,(2c_gen) General Maturity Certificate,0.09376,87,738,0.07271,0.11481
2005,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.05388,56,738,0.03758,0.07018
2005,Indirect migration background,(3b) Higher Tertiary Education,0.05734,48,738,0.04055,0.07412
2006,No migration background,(0) No qualification (yet),0.02048,523,18717,0.01845,0.02251
2006,No migration background,(1a) Inadequately completed,0.00678,85,18717,0.00560,0.00795
2006,No migration background,(1b) General Elementary School,0.09341,1364,18717,0.08924,0.09758
2006,No migration background,(1c) Basic Vocational Qualification,0.31946,5341,18717,0.31278,0.32614
2006,No migration background,(2) Intermediate General/Vocational Qualification,0.28316,5370,18717,0.27671,0.28962
2006,No migration background,(2c_gen) General Maturity Certificate,0.02906,618,18717,0.02666,0.03147
2006,No migration background,(2c_voc) Vocational Maturity Certificate,0.06996,1281,18717,0.06631,0.07362
2006,No migration background,(3a) Lower Tertiary Education,0.07648,1702,18717,0.07267,0.08028
2006,No migration background,(3b) Higher Tertiary Education,0.10121,2433,18717,0.09689,0.10553
2006,Direct migration background,(0) No qualification (yet),0.01575,40,2328,0.01069,0.02081
2006,Direct migration background,(1a) Inadequately completed,0.06842,149,2328,0.05816,0.07867
2006,Direct migration background,(1b) General Elementary School,0.21120,500,2328,0.19461,0.22778
2006,Direct migration background,(1c) Basic Vocational Qualification,0.28158,674,2328,0.26331,0.29986
2006,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08778,199,2328,0.07628,0.09928
2006,Direct migration background,(2c_gen) General Maturity Certificate,0.05418,116,2328,0.04498,0.06338
2006,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12222,284,2328,0.10891,0.13553
2006,Direct migration background,(3a) Lower Tertiary Education,0.03388,77,2328,0.02653,0.04124
2006,Direct migration background,(3b) Higher Tertiary Education,0.12499,289,2328,0.11155,0.13843
2006,Indirect migration background,(0) No qualification (yet),0.11179,87,750,0.08923,0.13436
2006,Indirect migration background,(1b) General Elementary School,0.15633,114,750,0.13032,0.18234
2006,Indirect migration background,(1c) Basic Vocational Qualification,0.19080,142,750,0.16266,0.21894
2006,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.27300,208,750,0.24110,0.30491
2006,Indirect migration background,(2c_gen) General Maturity Certificate,0.09770,88,750,0.07643,0.11896
2006,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.06671,64,750,0.04884,0.08458
2006,Indirect migration background,(3b) Higher Tertiary Education,0.04938,47,750,0.03387,0.06490
2007,No migration background,(0) No qualification (yet),0.02360,505,17543,0.02135,0.02585
2007,No migration background,(1a) Inadequately completed,0.00627,80,17543,0.00510,0.00744
2007,No migration background,(1b) General Elementary School,0.08625,1203,17543,0.08210,0.09040
2007,No migration background,(1c) Basic Vocational Qualification,0.31207,4892,17543,0.30521,0.31892
2007,No migration background,(2) Intermediate General/Vocational Qualification,0.28422,5055,17543,0.27755,0.29090
2007,No migration background,(2c_gen) General Maturity Certificate,0.03178,613,17543,0.02918,0.03438
2007,No migration background,(2c_voc) Vocational Maturity Certificate,0.07207,1235,17543,0.06824,0.07590
2007,No migration background,(3a) Lower Tertiary Education,0.07899,1611,17543,0.07500,0.08298
2007,No migration background,(3b) Higher Tertiary Education,0.10475,2349,17543,0.10022,0.10928
2007,Direct migration background,(1a) Inadequately completed,0.06765,128,2052,0.05678,0.07852
2007,Direct migration background,(1b) General Elementary School,0.21834,442,2052,0.20046,0.23622
2007,Direct migration background,(1c) Basic Vocational Qualification,0.27713,587,2052,0.25776,0.29650
2007,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08453,180,2052,0.07249,0.09656
2007,Direct migration background,(2c_gen) General Maturity Certificate,0.05539,112,2052,0.04549,0.06529
2007,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12030,259,2052,0.10623,0.13438
2007,Direct migration background,(3a) Lower Tertiary Education,0.03544,75,2052,0.02744,0.04344
2007,Direct migration background,(3b) Higher Tertiary Education,0.12490,269,2052,0.11059,0.13920
2007,Indirect migration background,(0) No qualification (yet),0.10322,95,725,0.08106,0.12538
2007,Indirect migration background,(1b) General Elementary School,0.14765,104,725,0.12181,0.17349
2007,Indirect migration background,(1c) Basic Vocational Qualification,0.19305,136,725,0.16430,0.22180
2007,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.28033,196,725,0.24762,0.31305
2007,Indirect migration background,(2c_gen) General Maturity Certificate,0.10091,77,725,0.07897,0.12285
2007,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.06481,61,725,0.04688,0.08274
2007,Indirect migration background,(3b) Higher Tertiary Education,0.06280,56,725,0.04513,0.08047
2008,No migration background,(0) No qualification (yet),0.02218,446,16486,0.01994,0.02443
2008,No migration background,(1a) Inadequately completed,0.00579,71,16486,0.00463,0.00695
2008,No migration background,(1b) General Elementary School,0.08277,1092,16486,0.07856,0.08698
2008,No migration background,(1c) Basic Vocational Qualification,0.30988,4595,16486,0.30282,0.31694
2008,No migration background,(2) Intermediate General/Vocational Qualification,0.28882,4786,16486,0.28190,0.29574
2008,No migration background,(2c_gen) General Maturity Certificate,0.03178,551,16486,0.02910,0.03446
2008,No migration background,(2c_voc) Vocational Maturity Certificate,0.07169,1151,16486,0.06776,0.07563
2008,No migration background,(3a) Lower Tertiary Education,0.08058,1554,16486,0.07643,0.08474
2008,No migration background,(3b) Higher Tertiary Education,0.10649,2240,16486,0.10178,0.11120
2008,Direct migration background,(1a) Inadequately completed,0.06625,110,1845,0.05490,0.07760
2008,Direct migration background,(1b) General Elementary School,0.22373,400,1845,0.20471,0.24276
2008,Direct migration background,(1c) Basic Vocational Qualification,0.26962,518,1845,0.24936,0.28987
2008,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08669,165,1845,0.07385,0.09954
2008,Direct migration background,(2c_gen) General Maturity Certificate,0.06026,101,1845,0.04940,0.07112
2008,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12555,238,1845,0.11043,0.14068
2008,Direct migration background,(3a) Lower Tertiary Education,0.03747,72,1845,0.02880,0.04614
2008,Direct migration background,(3b) Higher Tertiary Education,0.12248,241,1845,0.10752,0.13744
2008,Indirect migration background,(0) No qualification (yet),0.12561,98,714,0.10129,0.14994
2008,Indirect migration background,(1b) General Elementary School,0.13257,103,714,0.10767,0.15746
2008,Indirect migration background,(1c) Basic Vocational Qualification,0.19928,131,714,0.16996,0.22860
2008,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.26163,193,714,0.22937,0.29390
2008,Indirect migration background,(2c_gen) General Maturity Certificate,0.10636,76,714,0.08373,0.12899
2008,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.05536,52,714,0.03858,0.07215
2008,Indirect migration background,(3b) Higher Tertiary Education,0.08131,61,714,0.06125,0.10137
2009,No migration background,(0) No qualification (yet),0.02144,401,15475,0.01916,0.02372
2009,No migration background,(1a) Inadequately completed,0.00562,63,15475,0.00445,0.00680
2009,No migration background,(1b) General Elementary School,0.07813,989,15475,0.07390,0.08236
2009,No migration background,(1c) Basic Vocational Qualification,0.30126,4256,15475,0.29404,0.30849
2009,No migration background,(2) Intermediate General/Vocational Qualification,0.29065,4511,15475,0.28350,0.29781
2009,No migration background,(2c_gen) General Maturity Certificate,0.03442,529,15475,0.03154,0.03729
2009,No migration background,(2c_voc) Vocational Maturity Certificate,0.07326,1070,15475,0.06915,0.07736
2009,No migration background,(3a) Lower Tertiary Education,0.08406,1499,15475,0.07969,0.08844
2009,No migration background,(3b) Higher Tertiary Education,0.11115,2157,15475,0.10620,0.11611
2009,Direct migration background,(1a) Inadequately completed,0.07059,101,1608,0.05807,0.08311
2009,Direct migration background,(1b) General Elementary School,0.21058,339,1608,0.19065,0.23051
2009,Direct migration background,(1c) Basic Vocational Qualification,0.26837,440,1608,0.24671,0.29004
2009,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08286,142,1608,0.06938,0.09634
2009,Direct migration background,(2c_gen) General Maturity Certificate,0.05835,89,1608,0.04689,0.06981
2009,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11855,205,1608,0.10274,0.13435
2009,Direct migration background,(3a) Lower Tertiary Education,0.04170,69,1608,0.03193,0.05148
2009,Direct migration background,(3b) Higher Tertiary Education,0.13467,223,1608,0.11798,0.15136
2009,Indirect migration background,(0) No qualification (yet),0.11894,85,643,0.09390,0.14398
2009,Indirect migration background,(1b) General Elementary School,0.11619,87,643,0.09140,0.14098
2009,Indirect migration background,(1c) Basic Vocational Qualification,0.20074,126,643,0.16976,0.23173
2009,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.26772,175,643,0.23347,0.30197
2009,Indirect migration background,(2c_gen) General Maturity Certificate,0.10054,62,643,0.07728,0.12381
2009,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.05930,45,643,0.04103,0.07756
2009,Indirect migration background,(3b) Higher Tertiary Education,0.10272,63,643,0.07924,0.12621
2010,No migration background,(0) No qualification (yet),0.02051,526,19828,0.01854,0.02248
2010,No migration background,(1a) Inadequately completed,0.00570,144,19828,0.00466,0.00675
2010,No migration background,(1b) General Elementary School,0.07769,1181,19828,0.07397,0.08142
2010,No migration background,(1c) Basic Vocational Qualification,0.28912,4763,19828,0.28281,0.29543
2010,No migration background,(2) Intermediate General/Vocational Qualification,0.29462,6246,19828,0.28827,0.30097
2010,No migration background,(2c_gen) General Maturity Certificate,0.03662,621,19828,0.03401,0.03923
2010,No migration background,(2c_voc) Vocational Maturity Certificate,0.07716,1681,19828,0.07345,0.08088
2010,No migration background,(3a) Lower Tertiary Education,0.08635,1827,19828,0.08244,0.09026
2010,No migration background,(3b) Higher Tertiary Education,0.11222,2839,19828,0.10783,0.11661
2010,Direct migration background,(0) No qualification (yet),0.01205,37,2938,0.00810,0.01599
2010,Direct migration background,(1a) Inadequately completed,0.06566,199,2938,0.05670,0.07462
2010,Direct migration background,(1b) General Elementary School,0.22454,598,2938,0.20945,0.23964
2010,Direct migration background,(1c) Basic Vocational Qualification,0.25791,673,2938,0.24209,0.27373
2010,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08166,287,2938,0.07176,0.09157
2010,Direct migration background,(2c_gen) General Maturity Certificate,0.06215,207,2938,0.05342,0.07088
2010,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.11116,377,2938,0.09979,0.12253
2010,Direct migration background,(3a) Lower Tertiary Education,0.03532,95,2938,0.02864,0.04200
2010,Direct migration background,(3b) Higher Tertiary Education,0.14954,465,2938,0.13664,0.16244
2010,Indirect migration background,(0) No qualification (yet),0.11936,146,1074,0.09996,0.13876
2010,Indirect migration background,(1b) General Elementary School,0.10654,132,1074,0.08808,0.12500
2010,Indirect migration background,(1c) Basic Vocational Qualification,0.18928,188,1074,0.16584,0.21272
2010,Indirect migration background,(2) Intermediate General/Vocational Qualification,0.25000,288,1074,0.22409,0.27591
2010,Indirect migration background,(2c_gen) General Maturity Certificate,0.11800,79,1074,0.09870,0.13730
2010,Indirect migration background,(2c_voc) Vocational Maturity Certificate,0.07801,91,1074,0.06196,0.09405
2010,Indirect migration background,(3a) Lower Tertiary Education,0.03501,43,1074,0.02401,0.04601
2010,Indirect migration background,(3b) Higher Tertiary Education,0.08801,107,1074,0.07106,0.10496
2011,No migration background,(0) No qualification (yet),0.02093,679,23633,0.01911,0.02276
2011,No migration background,(1a) Inadequately completed,0.00815,200,23633,0.00700,0.00930
2011,No migration background,(1b) General Elementary School,0.07850,1550,23633,0.07507,0.08193
2011,No migration background,(1c) Basic Vocational Qualification,0.28316,5752,23633,0.27741,0.28890
2011,No migration background,(2) Intermediate General/Vocational Qualification,0.29274,7311,23633,0.28694,0.29855
2011,No migration background,(2c_gen) General Maturity Certificate,0.03772,754,23633,0.03529,0.04015
2011,No migration background,(2c_voc) Vocational Maturity Certificate,0.08023,1993,23633,0.07677,0.08370
2011,No migration background,(3a) Lower Tertiary Education,0.08424,2116,23633,0.08070,0.08779
2011,No migration background,(3b) Higher Tertiary Education,0.11432,3278,23633,0.11026,0.11838
2011,Direct migration background,(0) No qualification (yet),0.01175,40,3247,0.00804,0.01546
2011,Direct migration background,(1a) Inadequately completed,0.06545,207,3247,0.05694,0.07395
2011,Direct migration background,(1b) General Elementary School,0.19501,621,3247,0.18138,0.20864
2011,Direct migration background,(1c) Basic Vocational Qualification,0.24673,742,3247,0.23190,0.26156
2011,Direct migration background,(2) Intermediate General/Vocational Qualification,0.08595,327,3247,0.07631,0.09559
2011,Direct migration background,(2c_gen) General Maturity Certificate,0.07707,251,3247,0.06789,0.08624
2011,Direct migration background,(2c_voc) Vocational Maturity Certificate,0.12248,416,3247,0.11120,0.13376
2011,Direct migration background,(3a) Lower Tertiary Education,0.02946,101,3247,0.02364,0.03527
2011,Direct migration background,(3b) Higher Tertiary Education,0.16611,542,3247,0.15331,0.17892
2011,Indirect migration background,(0) No qualification (yet),0.11523,175,1214,0.09726,0.13320
2011,Indirect migration background,(1b) General Elementary School,0.10102,146,1214,0.08406,0.11798
