year,age_gr,bula_h,pgcasmin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.53848,112,150,0.45843,0.61852
1995,30-45 y.,Brandenburg,(3a) Lower Tertiary Education,0.17209,38,150,0.11148,0.23269
1995,30-45 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.67793,81,81,0.57553,0.78032
1995,30-45 y.,Saxony,(1c) Basic Vocational Qualification,0.13985,54,357,0.10382,0.17587
1995,30-45 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.49659,188,357,0.44465,0.54853
1995,30-45 y.,Saxony,(3a) Lower Tertiary Education,0.13722,60,357,0.10147,0.17296
1995,30-45 y.,Saxony,(3b) Higher Tertiary Education,0.16428,55,357,0.12579,0.20277
1995,30-45 y.,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.17297,37,190,0.11904,0.22689
1995,30-45 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.47852,101,190,0.40731,0.54974
1995,30-45 y.,Saxony-Anhalt,(3a) Lower Tertiary Education,0.21719,52,190,0.15840,0.27598
1995,30-45 y.,Thuringa,(1c) Basic Vocational Qualification,0.18264,37,206,0.12974,0.23553
1995,30-45 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.53648,130,206,0.46822,0.60475
1995,30-45 y.,Thuringa,(3a) Lower Tertiary Education,0.13844,39,206,0.09116,0.18571
1995,46-65 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.56814,44,44,0.42009,0.71620
1995,46-65 y.,Lower Saxony,(1b) General Elementary School,0.24296,73,249,0.18959,0.29634
1995,46-65 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.42989,127,249,0.36828,0.49151
1995,46-65 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.17052,49,249,0.12371,0.21732
1995,46-65 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03689,82,683,0.02274,0.05103
1995,46-65 y.,North Rhine-Westphalia,(1b) General Elementary School,0.17502,156,683,0.14650,0.20354
1995,46-65 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.48549,315,683,0.44798,0.52300
1995,46-65 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.13999,77,683,0.11395,0.16603
1995,46-65 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.08425,53,683,0.06340,0.10509
1995,46-65 y.,Hesse,(1a) Inadequately completed,0.04274,38,225,0.01625,0.06922
1995,46-65 y.,Hesse,(1b) General Elementary School,0.25894,76,225,0.20158,0.31631
1995,46-65 y.,Hesse,(1c) Basic Vocational Qualification,0.44377,111,225,0.37871,0.50884
1995,46-65 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.33582,62,140,0.25731,0.41433
1995,46-65 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.46821,78,140,0.38526,0.55116
1995,46-65 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.05367,96,446,0.03273,0.07461
1995,46-65 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.22517,124,446,0.18636,0.26398
1995,46-65 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.44972,188,446,0.40350,0.49594
1995,46-65 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.11732,38,446,0.08742,0.14722
1995,46-65 y.,Bavaria,(1a) Inadequately completed,0.03321,37,439,0.01643,0.04999
1995,46-65 y.,Bavaria,(1b) General Elementary School,0.20294,121,439,0.16527,0.24061
1995,46-65 y.,Bavaria,(1c) Basic Vocational Qualification,0.40644,185,439,0.36044,0.45243
1995,46-65 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.16349,65,439,0.12886,0.19813
1995,46-65 y.,Bavaria,(3b) Higher Tertiary Education,0.07471,31,439,0.05009,0.09933
1995,46-65 y.,Berlin,(1c) Basic Vocational Qualification,0.34911,61,95,0.25274,0.44548
1995,46-65 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.21635,34,95,0.13311,0.29959
1995,46-65 y.,Brandenburg,(1c) Basic Vocational Qualification,0.49521,84,132,0.40959,0.58083
1995,46-65 y.,Brandenburg,(3a) Lower Tertiary Education,0.25533,48,132,0.18066,0.33000
1995,46-65 y.,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.47121,63,63,0.34696,0.59547
1995,46-65 y.,Saxony,(1c) Basic Vocational Qualification,0.50179,170,315,0.44649,0.55710
1995,46-65 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.16473,59,315,0.12370,0.20576
1995,46-65 y.,Saxony,(3a) Lower Tertiary Education,0.14371,49,315,0.10491,0.18251
1995,46-65 y.,Saxony,(3b) Higher Tertiary Education,0.09726,37,315,0.06448,0.13003
1995,46-65 y.,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.52614,112,183,0.45360,0.59868
1995,46-65 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.12969,35,183,0.08088,0.17851
1995,46-65 y.,Saxony-Anhalt,(3a) Lower Tertiary Education,0.14967,36,183,0.09784,0.20150
1995,46-65 y.,Thuringa,(1c) Basic Vocational Qualification,0.62441,113,113,0.53472,0.71410
1995,66 and older,Lower Saxony,(1b) General Elementary School,0.35386,44,92,0.25561,0.45210
1995,66 and older,Lower Saxony,(1c) Basic Vocational Qualification,0.39613,48,92,0.29564,0.49662
1995,66 and older,North Rhine-Westphalia,(1b) General Elementary School,0.32001,83,237,0.26050,0.37953
1995,66 and older,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.44817,121,237,0.38472,0.51162
1995,66 and older,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.14258,33,237,0.09797,0.18719
1995,66 and older,Hesse,(1b) General Elementary School,0.31670,38,74,0.20998,0.42341
1995,66 and older,Hesse,(1c) Basic Vocational Qualification,0.34101,36,74,0.23226,0.44976
1995,66 and older,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.39997,39,76,0.28910,0.51084
1995,66 and older,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.33927,37,76,0.23211,0.44642
1995,66 and older,Baden-Wuerttemberg,(1b) General Elementary School,0.36366,69,141,0.28397,0.44334
1995,66 and older,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.40635,72,141,0.32499,0.48771
1995,66 and older,Bavaria,(1b) General Elementary School,0.26755,55,161,0.19896,0.33615
1995,66 and older,Bavaria,(1c) Basic Vocational Qualification,0.36487,70,161,0.29028,0.43946
1995,66 and older,Bavaria,(2) Intermediate General/Vocational Qualification,0.21562,36,161,0.15189,0.27934
1995,66 and older,Saxony,(1b) General Elementary School,0.27885,35,102,0.19139,0.36631
1995,66 and older,Saxony,(1c) Basic Vocational Qualification,0.52388,67,102,0.42648,0.62128
1995,66 and older,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.53426,42,42,0.38157,0.68695
1995,66 and older,Thuringa,(1c) Basic Vocational Qualification,0.62305,47,47,0.48300,0.76310
1996,17-29 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.14590,35,122,0.08300,0.20880
1996,17-29 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.36085,87,122,0.27528,0.44642
1996,17-29 y.,North Rhine-Westphalia,(0) No qualification (yet),0.13527,73,540,0.10640,0.16415
1996,17-29 y.,North Rhine-Westphalia,(1b) General Elementary School,0.10591,92,540,0.07994,0.13189
1996,17-29 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.14015,90,540,0.11084,0.16945
1996,17-29 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.26219,154,540,0.22505,0.29932
1996,17-29 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.16010,81,540,0.12914,0.19106
1996,17-29 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.11150,50,540,0.08493,0.13807
1996,17-29 y.,Hesse,(1b) General Elementary School,0.14828,39,126,0.08598,0.21058
1996,17-29 y.,Hesse,(1c) Basic Vocational Qualification,0.21005,38,126,0.13864,0.28146
1996,17-29 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.24792,49,126,0.17222,0.32362
1996,17-29 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.17921,31,113,0.10818,0.25024
1996,17-29 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.32256,48,113,0.23599,0.40913
1996,17-29 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.22115,34,113,0.14428,0.29801
1996,17-29 y.,Baden-Wuerttemberg,(0) No qualification (yet),0.09022,36,368,0.06091,0.11953
1996,17-29 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.14045,77,368,0.10490,0.17600
1996,17-29 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.20823,108,368,0.16668,0.24977
1996,17-29 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.28094,104,368,0.23495,0.32692
1996,17-29 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.13870,43,368,0.10334,0.17407
1996,17-29 y.,Bavaria,(1b) General Elementary School,0.13628,66,313,0.09821,0.17435
1996,17-29 y.,Bavaria,(1c) Basic Vocational Qualification,0.29200,116,313,0.24155,0.34246
1996,17-29 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.20968,92,313,0.16451,0.25485
1996,17-29 y.,Bavaria,(2c_gen) General Maturity Certificate,0.12122,39,313,0.08501,0.15744
1996,17-29 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.37163,40,40,0.21997,0.52330
1996,17-29 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.63270,85,85,0.52961,0.73580
1996,17-29 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.60345,52,52,0.46920,0.73771
1996,17-29 y.,Saxony,(0) No qualification (yet),0.11647,31,165,0.06737,0.16557
1996,17-29 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.58458,134,165,0.50915,0.66000
1996,17-29 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.66758,90,90,0.56971,0.76545
1996,17-29 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.61531,82,82,0.50936,0.72127
1996,30-45 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.38880,34,34,0.22248,0.55513
1996,30-45 y.,Lower Saxony,(1b) General Elementary School,0.07722,35,313,0.04760,0.10684
1996,30-45 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.34423,114,313,0.29151,0.39695
1996,30-45 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.24973,86,313,0.20170,0.29776
1996,30-45 y.,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.09962,37,313,0.06639,0.13285
1996,30-45 y.,Lower Saxony,(3b) Higher Tertiary Education,0.12114,41,313,0.08494,0.15735
1996,30-45 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.02842,42,828,0.01709,0.03974
1996,30-45 y.,North Rhine-Westphalia,(1b) General Elementary School,0.07272,91,828,0.05502,0.09042
1996,30-45 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.32463,273,828,0.29272,0.35654
1996,30-45 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.24992,203,828,0.22041,0.27943
1996,30-45 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.12109,83,828,0.09885,0.14332
1996,30-45 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.04422,35,828,0.03021,0.05823
1996,30-45 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.13075,101,828,0.10777,0.15372
1996,30-45 y.,Hesse,(1b) General Elementary School,0.09656,40,228,0.05813,0.13498
1996,30-45 y.,Hesse,(1c) Basic Vocational Qualification,0.28100,84,228,0.22252,0.33947
1996,30-45 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.23696,68,228,0.18165,0.29228
1996,30-45 y.,Hesse,(3b) Higher Tertiary Education,0.18140,36,228,0.13127,0.23153
1996,30-45 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.14004,38,190,0.09056,0.18951
1996,30-45 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.42260,100,190,0.35218,0.49303
1996,30-45 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.22562,52,190,0.16603,0.28521
1996,30-45 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.04960,47,509,0.03072,0.06848
1996,30-45 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.10033,91,509,0.07420,0.12646
1996,30-45 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.36564,192,509,0.32376,0.40752
1996,30-45 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.18313,94,509,0.14950,0.21677
1996,30-45 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.09807,45,509,0.07221,0.12393
1996,30-45 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.11854,40,509,0.09043,0.14665
1996,30-45 y.,Bavaria,(1b) General Elementary School,0.08152,57,508,0.05770,0.10534
1996,30-45 y.,Bavaria,(1c) Basic Vocational Qualification,0.41208,220,508,0.36923,0.45492
1996,30-45 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.26979,146,508,0.23115,0.30842
1996,30-45 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.06680,34,508,0.04507,0.08853
1996,30-45 y.,Bavaria,(3b) Higher Tertiary Education,0.09305,51,508,0.06777,0.11834
1996,30-45 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.35939,71,104,0.26673,0.45206
1996,30-45 y.,Berlin,(3b) Higher Tertiary Education,0.19015,33,104,0.11436,0.26594
1996,30-45 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.51789,112,156,0.43922,0.59655
1996,30-45 y.,Brandenburg,(3a) Lower Tertiary Education,0.20913,44,156,0.14511,0.27316
1996,30-45 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.63876,77,77,0.53076,0.74676
1996,30-45 y.,Saxony,(1c) Basic Vocational Qualification,0.14222,52,353,0.10573,0.17871
1996,30-45 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.48126,182,353,0.42906,0.53346
1996,30-45 y.,Saxony,(3a) Lower Tertiary Education,0.16494,65,353,0.12617,0.20371
1996,30-45 y.,Saxony,(3b) Higher Tertiary Education,0.15811,54,353,0.12000,0.19623
1996,30-45 y.,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.15133,34,183,0.09927,0.20340
1996,30-45 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.51609,101,183,0.44348,0.58869
1996,30-45 y.,Saxony-Anhalt,(3a) Lower Tertiary Education,0.20093,48,183,0.14272,0.25915
1996,30-45 y.,Thuringa,(1c) Basic Vocational Qualification,0.16598,33,211,0.11565,0.21630
1996,30-45 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.56870,138,211,0.50172,0.63569
1996,30-45 y.,Thuringa,(3a) Lower Tertiary Education,0.14536,40,211,0.09768,0.19303
1996,46-65 y.,Schleswig-Holstein,(1c) Basic Vocational Qualification,0.53150,43,43,0.38059,0.68242
1996,46-65 y.,Lower Saxony,(1b) General Elementary School,0.23122,73,250,0.17885,0.28359
1996,46-65 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.42973,125,250,0.36824,0.49122
1996,46-65 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.18063,52,250,0.13284,0.22841
1996,46-65 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.03756,80,689,0.02335,0.05176
1996,46-65 y.,North Rhine-Westphalia,(1b) General Elementary School,0.16929,156,689,0.14127,0.19731
1996,46-65 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.46593,307,689,0.42865,0.50320
1996,46-65 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.15329,87,689,0.12637,0.18022
1996,46-65 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.08897,59,689,0.06769,0.11024
1996,46-65 y.,Hesse,(1a) Inadequately completed,0.04795,35,208,0.01885,0.07706
1996,46-65 y.,Hesse,(1b) General Elementary School,0.22252,66,208,0.16586,0.27918
1996,46-65 y.,Hesse,(1c) Basic Vocational Qualification,0.43328,107,208,0.36578,0.50079
1996,46-65 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.31990,61,142,0.24291,0.39689
1996,46-65 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.47648,81,142,0.39404,0.55892
1996,46-65 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.05308,84,422,0.03167,0.07450
1996,46-65 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.22742,120,422,0.18738,0.26746
1996,46-65 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.44011,175,422,0.39269,0.48753
1996,46-65 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.14797,43,422,0.11405,0.18189
1996,46-65 y.,Bavaria,(1a) Inadequately completed,0.03037,33,422,0.01398,0.04677
1996,46-65 y.,Bavaria,(1b) General Elementary School,0.20004,117,422,0.16183,0.23825
1996,46-65 y.,Bavaria,(1c) Basic Vocational Qualification,0.38582,172,422,0.33932,0.43232
1996,46-65 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.16996,65,422,0.13408,0.20584
1996,46-65 y.,Bavaria,(3b) Higher Tertiary Education,0.08767,35,422,0.06065,0.11469
1996,46-65 y.,Berlin,(1c) Basic Vocational Qualification,0.37309,59,90,0.27261,0.47356
1996,46-65 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.20342,31,90,0.11978,0.28705
1996,46-65 y.,Brandenburg,(1c) Basic Vocational Qualification,0.47996,84,132,0.39441,0.56552
1996,46-65 y.,Brandenburg,(3a) Lower Tertiary Education,0.24083,48,132,0.16761,0.31405
1996,46-65 y.,Mecklenburg-Western Pomerania,(1c) Basic Vocational Qualification,0.47592,60,60,0.34848,0.60336
1996,46-65 y.,Saxony,(1c) Basic Vocational Qualification,0.48732,165,315,0.43204,0.54261
1996,46-65 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.18658,65,315,0.14349,0.22967
1996,46-65 y.,Saxony,(3a) Lower Tertiary Education,0.14959,52,315,0.11014,0.18904
1996,46-65 y.,Saxony,(3b) Higher Tertiary Education,0.08472,33,315,0.05392,0.11552
1996,46-65 y.,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.51696,111,183,0.44436,0.58956
1996,46-65 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.13182,34,183,0.08268,0.18097
1996,46-65 y.,Saxony-Anhalt,(3a) Lower Tertiary Education,0.15742,38,183,0.10450,0.21033
1996,46-65 y.,Thuringa,(1c) Basic Vocational Qualification,0.60666,109,109,0.51453,0.69879
1996,66 and older,Lower Saxony,(1b) General Elementary School,0.35464,43,91,0.25581,0.45348
1996,66 and older,Lower Saxony,(1c) Basic Vocational Qualification,0.38857,48,91,0.28787,0.48928
1996,66 and older,North Rhine-Westphalia,(1b) General Elementary School,0.29802,79,208,0.23571,0.36033
1996,66 and older,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.48360,129,208,0.41552,0.55167
1996,66 and older,Hesse,(1b) General Elementary School,0.32472,42,82,0.22274,0.42670
1996,66 and older,Hesse,(1c) Basic Vocational Qualification,0.34970,40,82,0.24585,0.45356
1996,66 and older,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.40285,38,71,0.28795,0.51775
1996,66 and older,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.34332,33,71,0.23209,0.45455
1996,66 and older,Baden-Wuerttemberg,(1b) General Elementary School,0.35362,65,142,0.27471,0.43253
1996,66 and older,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.40514,77,142,0.32410,0.48617
1996,66 and older,Bavaria,(1b) General Elementary School,0.25649,53,165,0.18965,0.32333
1996,66 and older,Bavaria,(1c) Basic Vocational Qualification,0.38711,76,165,0.31257,0.46166
1996,66 and older,Bavaria,(2) Intermediate General/Vocational Qualification,0.20758,36,165,0.14551,0.26966
1996,66 and older,Saxony,(1b) General Elementary School,0.23575,33,104,0.15377,0.31772
1996,66 and older,Saxony,(1c) Basic Vocational Qualification,0.53593,71,104,0.43962,0.63225
1996,66 and older,Saxony-Anhalt,(1c) Basic Vocational Qualification,0.57876,43,43,0.42943,0.72809
1996,66 and older,Thuringa,(1c) Basic Vocational Qualification,0.59484,52,52,0.46010,0.72958
1997,17-29 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.11688,32,119,0.05891,0.17484
1997,17-29 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.41892,87,119,0.32990,0.50795
1997,17-29 y.,North Rhine-Westphalia,(0) No qualification (yet),0.12069,69,504,0.09222,0.14916
1997,17-29 y.,North Rhine-Westphalia,(1b) General Elementary School,0.11337,88,504,0.08566,0.14107
1997,17-29 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.12715,81,504,0.09804,0.15626
1997,17-29 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.26774,144,504,0.22904,0.30643
1997,17-29 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.16189,72,504,0.12970,0.19408
1997,17-29 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.12529,50,504,0.09636,0.15422
1997,17-29 y.,Hesse,(1c) Basic Vocational Qualification,0.20075,33,69,0.10554,0.29596
1997,17-29 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.22358,36,69,0.12455,0.32260
1997,17-29 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.20752,35,121,0.13496,0.28008
1997,17-29 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.28260,48,121,0.20204,0.36316
1997,17-29 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.25271,38,121,0.17496,0.33046
1997,17-29 y.,Baden-Wuerttemberg,(0) No qualification (yet),0.09723,36,364,0.06675,0.12771
1997,17-29 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.16994,82,364,0.13130,0.20858
1997,17-29 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.18684,97,364,0.14674,0.22694
1997,17-29 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.24125,94,364,0.19723,0.28526
1997,17-29 y.,Baden-Wuerttemberg,(2c_gen) General Maturity Certificate,0.16902,55,364,0.13047,0.20758
1997,17-29 y.,Bavaria,(1b) General Elementary School,0.13726,63,285,0.09724,0.17728
1997,17-29 y.,Bavaria,(1c) Basic Vocational Qualification,0.27407,98,285,0.22219,0.32595
1997,17-29 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.21596,91,285,0.16810,0.26382
1997,17-29 y.,Bavaria,(2c_gen) General Maturity Certificate,0.11726,33,285,0.07984,0.15467
1997,17-29 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.36444,36,36,0.20500,0.52389
1997,17-29 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.52815,72,72,0.41203,0.64427
1997,17-29 y.,Mecklenburg-Western Pomerania,(2) Intermediate General/Vocational Qualification,0.54163,49,49,0.40067,0.68259
1997,17-29 y.,Saxony,(2) Intermediate General/Vocational Qualification,0.57807,124,124,0.49079,0.66535
1997,17-29 y.,Saxony-Anhalt,(2) Intermediate General/Vocational Qualification,0.64213,86,86,0.54022,0.74404
1997,17-29 y.,Thuringa,(2) Intermediate General/Vocational Qualification,0.61674,83,83,0.51150,0.72197
1997,30-45 y.,Schleswig-Holstein,(2) Intermediate General/Vocational Qualification,0.36266,34,34,0.19862,0.52669
1997,30-45 y.,Lower Saxony,(1b) General Elementary School,0.07196,36,321,0.04365,0.10028
1997,30-45 y.,Lower Saxony,(1c) Basic Vocational Qualification,0.31110,108,321,0.26038,0.36182
1997,30-45 y.,Lower Saxony,(2) Intermediate General/Vocational Qualification,0.28194,96,321,0.23264,0.33124
1997,30-45 y.,Lower Saxony,(2c_voc) Vocational Maturity Certificate,0.11682,39,321,0.08162,0.15201
1997,30-45 y.,Lower Saxony,(3b) Higher Tertiary Education,0.11784,42,321,0.08251,0.15316
1997,30-45 y.,North Rhine-Westphalia,(1a) Inadequately completed,0.02328,38,849,0.01313,0.03343
1997,30-45 y.,North Rhine-Westphalia,(1b) General Elementary School,0.07075,85,849,0.05349,0.08801
1997,30-45 y.,North Rhine-Westphalia,(1c) Basic Vocational Qualification,0.30569,259,849,0.27468,0.33669
1997,30-45 y.,North Rhine-Westphalia,(2) Intermediate General/Vocational Qualification,0.26684,213,849,0.23707,0.29661
1997,30-45 y.,North Rhine-Westphalia,(2c_gen) General Maturity Certificate,0.03147,34,849,0.01972,0.04322
1997,30-45 y.,North Rhine-Westphalia,(2c_voc) Vocational Maturity Certificate,0.11202,80,849,0.09079,0.13325
1997,30-45 y.,North Rhine-Westphalia,(3a) Lower Tertiary Education,0.05231,36,849,0.03732,0.06730
1997,30-45 y.,North Rhine-Westphalia,(3b) Higher Tertiary Education,0.13764,104,849,0.11445,0.16083
1997,30-45 y.,Hesse,(1b) General Elementary School,0.10964,43,213,0.06758,0.15170
1997,30-45 y.,Hesse,(1c) Basic Vocational Qualification,0.27511,71,213,0.21499,0.33522
1997,30-45 y.,Hesse,(2) Intermediate General/Vocational Qualification,0.25854,65,213,0.19960,0.31748
1997,30-45 y.,Hesse,(3b) Higher Tertiary Education,0.15064,34,213,0.10249,0.19879
1997,30-45 y.,"Rhineland-Palatinate, Saarland",(1b) General Elementary School,0.13540,38,193,0.08700,0.18380
1997,30-45 y.,"Rhineland-Palatinate, Saarland",(1c) Basic Vocational Qualification,0.42324,99,193,0.35335,0.49312
1997,30-45 y.,"Rhineland-Palatinate, Saarland",(2) Intermediate General/Vocational Qualification,0.24623,56,193,0.18529,0.30717
1997,30-45 y.,Baden-Wuerttemberg,(1a) Inadequately completed,0.04185,45,528,0.02475,0.05895
1997,30-45 y.,Baden-Wuerttemberg,(1b) General Elementary School,0.09903,92,528,0.07353,0.12453
1997,30-45 y.,Baden-Wuerttemberg,(1c) Basic Vocational Qualification,0.34434,192,528,0.30377,0.38491
1997,30-45 y.,Baden-Wuerttemberg,(2) Intermediate General/Vocational Qualification,0.20602,113,528,0.17149,0.24055
1997,30-45 y.,Baden-Wuerttemberg,(2c_voc) Vocational Maturity Certificate,0.11479,50,528,0.08757,0.14200
1997,30-45 y.,Baden-Wuerttemberg,(3b) Higher Tertiary Education,0.10997,36,528,0.08326,0.13668
1997,30-45 y.,Bavaria,(1b) General Elementary School,0.07867,57,502,0.05510,0.10225
1997,30-45 y.,Bavaria,(1c) Basic Vocational Qualification,0.38977,211,502,0.34706,0.43248
1997,30-45 y.,Bavaria,(2) Intermediate General/Vocational Qualification,0.27215,145,502,0.23317,0.31112
1997,30-45 y.,Bavaria,(2c_voc) Vocational Maturity Certificate,0.06967,34,502,0.04738,0.09196
1997,30-45 y.,Bavaria,(3b) Higher Tertiary Education,0.09826,55,502,0.07220,0.12433
1997,30-45 y.,Berlin,(2) Intermediate General/Vocational Qualification,0.34653,69,100,0.25279,0.44027
1997,30-45 y.,Berlin,(3b) Higher Tertiary Education,0.20469,31,100,0.12521,0.28417
1997,30-45 y.,Brandenburg,(2) Intermediate General/Vocational Qualification,0.51852,102,141,0.43575,0.60129
