year,quintil_oecd,sex,pli0091_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1996,1st Quintile,male,At least once per week,0.008147150314713903,106,12977,0.008125461142497176,0.00816883948693063
1996,1st Quintile,male,At least once per month,0.012752924007279072,185,12977,0.012725851136904696,0.012779996877653448
1996,1st Quintile,male,Seldom,0.024816657202932076,353,12977,0.024779122648222275,0.024854191757641877
1996,1st Quintile,male,Never,0.03171906991608136,456,12977,0.03167678578588977,0.03176135404627295
1996,1st Quintile,female,At least once per week,0.006029068225950521,86,12977,0.006010390309386654,0.006047746142514387
1996,1st Quintile,female,At least once per month,0.012001808051458921,171,12977,0.011975534553130593,0.01202808154978725
1996,1st Quintile,female,Seldom,0.03087990810241622,437,12977,0.030838168982434994,0.030921647222397444
1996,1st Quintile,female,Never,0.05965393775422011,732,12977,0.05959679253496181,0.05971108297347841
1996,2nd Quintile,male,At least once per week,0.008015909833292532,117,12977,0.007994394639857962,0.008037425026727102
1996,2nd Quintile,male,At least once per month,0.01342704226805509,215,12977,0.01339927256271796,0.013454811973392222
1996,2nd Quintile,male,Seldom,0.032915638970473615,525,12977,0.03287259128408554,0.03295868665686169
1996,2nd Quintile,male,Never,0.029372678930366297,411,12977,0.02933193954010231,0.029413418320630283
1996,2nd Quintile,female,At least once per week,0.0059436176036264995,90,12977,0.005925071724322437,0.005962163482930562
1996,2nd Quintile,female,At least once per month,0.012395950770670386,195,12977,0.012369254669331147,0.012422646872009625
1996,2nd Quintile,female,Seldom,0.03498545249714907,542,12977,0.034941119492361956,0.03502978550193619
1996,2nd Quintile,female,Never,0.04930055447723649,619,12977,0.0492483191870061,0.04935278976746688
1996,3rd Quintile,male,At least once per week,0.01015575350076602,146,12977,0.01013156237958302,0.010179944621949022
1996,3rd Quintile,male,At least once per month,0.01865327652227505,228,12977,0.018620632377708578,0.01868592066684152
1996,3rd Quintile,male,Seldom,0.03946983732901306,544,12977,0.039422858232346536,0.039516816425679585
1996,3rd Quintile,male,Never,0.031410585425912574,377,12977,0.031368500713425986,0.03145267013839916
1996,3rd Quintile,female,At least once per week,0.0054627154305369645,84,12977,0.00544493135422852,0.005480499506845409
1996,3rd Quintile,female,At least once per month,0.013682388378974796,223,12977,0.013654359492743304,0.013710417265206288
1996,3rd Quintile,female,Seldom,0.040512380685766874,559,12977,0.0404648110243817,0.04055995034715205
1996,3rd Quintile,female,Never,0.04255139643764934,485,12977,0.042502696194055334,0.042600096681243343
1996,4th Quintile,male,At least once per week,0.011980215134265507,169,12977,0.011953964994564418,0.012006465273966597
1996,4th Quintile,male,At least once per month,0.023818819907281564,313,12977,0.023782028887525706,0.023855610927037422
1996,4th Quintile,male,Seldom,0.042604464957995275,561,12977,0.04255573570581169,0.04265319421017886
1996,4th Quintile,male,Never,0.028357218703519014,319,12977,0.028317168786510652,0.028397268620527376
1996,4th Quintile,female,At least once per week,0.007009295622650828,98,12977,0.006989166434007661,0.007029424811293995
1996,4th Quintile,female,At least once per month,0.018458487321197047,275,12977,0.018426010846573176,0.01849096379582092
1996,4th Quintile,female,Seldom,0.04085546851826563,577,12977,0.04080770639611054,0.04090323064042072
1996,4th Quintile,female,Never,0.03527780988525968,388,12977,0.03523329877454356,0.0353223209959758
1996,5th Quintile,male,At least once per week,0.01335361707548713,158,12977,0.01332592237242209,0.01338131177855217
1996,5th Quintile,male,At least once per month,0.026281323209213385,286,12977,0.02624272591559985,0.02631992050282692
1996,5th Quintile,male,Seldom,0.05196723262238266,566,12977,0.051913678493528966,0.05202078675123636
1996,5th Quintile,male,Never,0.0237288425492643,234,12977,0.023692119393340136,0.023765565705188466
1996,5th Quintile,female,At least once per week,0.006351430543341697,84,12977,0.006332262902093495,0.006370598184589899
1996,5th Quintile,female,At least once per month,0.018903658559552575,240,12977,0.01887080024746612,0.01893651687163903
1996,5th Quintile,female,Seldom,0.046681941985129864,533,12977,0.04663104291398556,0.04673284105627417
1996,5th Quintile,female,Never,0.030114470768376953,290,12977,0.03007323592518454,0.030155705611569366
1997,1st Quintile,male,At least once per week,0.006278578229782599,85,12728,0.006259519724636176,0.006297636734929022
1997,1st Quintile,male,At least once per month,0.01107040882338618,163,12728,0.011045162951812166,0.011095654694960195
1997,1st Quintile,male,Seldom,0.024540671731084613,345,12728,0.024503340384218805,0.02457800307795042
1997,1st Quintile,male,Never,0.03356767363127461,430,12728,0.033524215384773244,0.03361113187777597
1997,1st Quintile,female,At least once per week,0.0054847241011063644,69,12728,0.0054669040487774784,0.0055025441534352505
1997,1st Quintile,female,At least once per month,0.011929373347919426,165,12728,0.011903177729081707,0.011955568966757145
1997,1st Quintile,female,Seldom,0.02995633694998927,391,12728,0.02991520627395729,0.029997467626021252
1997,1st Quintile,female,Never,0.06128930688245094,710,12728,0.06123143280377836,0.06134718096112352
1997,2nd Quintile,male,At least once per week,0.008287130270525972,135,12728,0.008265256638071044,0.008309003902980899
1997,2nd Quintile,male,At least once per month,0.012506649022551464,208,12728,0.012479834910245803,0.012533463134857125
1997,2nd Quintile,male,Seldom,0.03304731101903739,513,12728,0.03300417932364805,0.03309044271442674
1997,2nd Quintile,male,Never,0.03271251286829393,442,12728,0.032669592781559655,0.0327554329550282
1997,2nd Quintile,female,At least once per week,0.00425298442801805,64,12728,0.004237282707032886,0.004268686149003214
1997,2nd Quintile,female,At least once per month,0.01249685668549004,204,12728,0.012470052939672455,0.012523660431307626
1997,2nd Quintile,female,Seldom,0.03284719088051726,523,12728,0.03280418552732991,0.032890196233704615
1997,2nd Quintile,female,Never,0.05379826662498154,656,12728,0.053743828662249596,0.05385270458771349
1997,3rd Quintile,male,At least once per week,0.009493268203657002,131,12728,0.009469871081425442,0.009516665325888561
1997,3rd Quintile,male,At least once per month,0.015256527215005932,220,12728,0.015226952862009483,0.015286101568002381
1997,3rd Quintile,male,Seldom,0.038368653711082806,524,12728,0.03832230705139229,0.03841500037077332
1997,3rd Quintile,male,Never,0.032002392109565174,365,12728,0.03195992485202799,0.03204485936710236
1997,3rd Quintile,female,At least once per week,0.00635791469384618,90,12728,0.0063387369201337775,0.006377092467558583
1997,3rd Quintile,female,At least once per month,0.01692678134128892,223,12728,0.016895656583723568,0.01695790609885427
1997,3rd Quintile,female,Seldom,0.03701823273740323,511,12728,0.03697267703724705,0.037063788437559406
1997,3rd Quintile,female,Never,0.04107434734872503,481,12728,0.041026461889474876,0.04112223280797519
1997,4th Quintile,male,At least once per week,0.013558024627828789,179,12728,0.013530121053754793,0.013585928201902785
1997,4th Quintile,male,At least once per month,0.02021929066939014,274,12728,0.0201853302337347,0.020253251105045583
1997,4th Quintile,male,Seldom,0.046063985666604496,568,12728,0.0460134071332712,0.04611456419993779
1997,4th Quintile,male,Never,0.029789171934765664,325,12728,0.02974815264589396,0.029830191223637368
1997,4th Quintile,female,At least once per week,0.006825672041532931,96,12728,0.0068058060015974454,0.006845538081468417
1997,4th Quintile,female,At least once per month,0.01817711170953501,246,12728,0.018144878402353504,0.018209345016716515
1997,4th Quintile,female,Seldom,0.04454296250177408,592,12728,0.04449318638831906,0.0445927386152291
1997,4th Quintile,female,Never,0.03268896728119502,375,12728,0.032646062121416956,0.03273187244097308
1997,5th Quintile,male,At least once per week,0.011654821930751385,140,12728,0.011628925912174346,0.011680717949328423
1997,5th Quintile,male,At least once per month,0.02701083327096238,278,12728,0.026971717774541343,0.027049948767383414
1997,5th Quintile,male,Seldom,0.04954033230598376,549,12728,0.04948797561909363,0.04959268899287389
1997,5th Quintile,male,Never,0.029489704667074082,299,12728,0.029448885782038976,0.029530523552109188
1997,5th Quintile,female,At least once per week,0.0055441170341803065,86,12728,0.005526201291827968,0.005562032776532645
1997,5th Quintile,female,At least once per month,0.01868576601031603,235,12728,0.018653093285492608,0.01871843873513945
1997,5th Quintile,female,Seldom,0.045735384616306,523,12728,0.04568497812933499,0.04578579110327702
1997,5th Quintile,female,Never,0.029909760874816033,315,12728,0.02986866119953135,0.029950860550100714
1998,1st Quintile,male,At least once per week,0.005135963863141192,71,12270,0.005117196670281446,0.0051547310560009375
1998,1st Quintile,male,At least once per month,0.014591877477523926,171,12270,0.014560394911152685,0.014623360043895167
1998,1st Quintile,male,Seldom,0.020949991836311504,298,12270,0.020912390711368845,0.020987592961254162
1998,1st Quintile,male,Never,0.038985870054838015,494,12270,0.038935051188387304,0.039036688921288726
1998,1st Quintile,female,At least once per week,0.005846515880172129,66,12270,0.00582649967436515,0.005866532085979107
1998,1st Quintile,female,At least once per month,0.013927902874700651,179,12270,0.013897134562671528,0.013958671186729775
1998,1st Quintile,female,Seldom,0.026680233026827323,360,12270,0.02663792438807401,0.026722541665580635
1998,1st Quintile,female,Never,0.061964504560965826,688,12270,0.06190120690922188,0.06202780221270977
1998,2nd Quintile,male,At least once per week,0.005225256230298668,87,12270,0.005206327449471172,0.005244185011126164
1998,2nd Quintile,male,At least once per month,0.01368375480737501,201,12270,0.013653253587675624,0.013714256027074396
1998,2nd Quintile,male,Seldom,0.032527458382601675,454,12270,0.03248088359742367,0.03257403316777968
1998,2nd Quintile,male,Never,0.03533250510914752,464,12270,0.035284034050048964,0.03538097616824607
1998,2nd Quintile,female,At least once per week,0.003972799068581768,64,12270,0.003956283620114881,0.003989314517048655
1998,2nd Quintile,female,At least once per month,0.014737537089151449,209,12270,0.014705900118209131,0.014769174060093766
1998,2nd Quintile,female,Seldom,0.033406377536908324,473,12270,0.03335919914576635,0.0334535559280503
1998,2nd Quintile,female,Never,0.05237006359234375,607,12270,0.052311575506521504,0.052428551678166
1998,3rd Quintile,male,At least once per week,0.005354386890604522,80,12270,0.005335226889418012,0.0053735468917910315
1998,3rd Quintile,male,At least once per month,0.013457401766193828,184,12270,0.013427150399360327,0.01348765313302733
1998,3rd Quintile,male,Seldom,0.03983482490004153,517,12270,0.03978347839326343,0.03988617140681963
1998,3rd Quintile,male,Never,0.038341811009941475,432,12270,0.038291396778626925,0.038392225241256024
1998,3rd Quintile,female,At least once per week,0.005132234899568742,72,12270,0.005113474485741878,0.005150995313395606
1998,3rd Quintile,female,At least once per month,0.014672033327688546,197,12270,0.014640465693973082,0.01470360096140401
1998,3rd Quintile,female,Seldom,0.035008409333209756,519,12270,0.034960152988178624,0.03505666567824089
1998,3rd Quintile,female,Never,0.047916848341196534,520,12270,0.04786077091995738,0.04797292576243569
1998,4th Quintile,male,At least once per week,0.006650029118088089,97,12270,0.006628690347877247,0.00667136788829893
1998,4th Quintile,male,At least once per month,0.02165122216214081,276,12270,0.02161301062283234,0.021689433701449278
1998,4th Quintile,male,Seldom,0.043091789641968206,549,12270,0.04303847593537763,0.04314510334855878
1998,4th Quintile,male,Never,0.037239199617110544,396,12270,0.03718948709006848,0.03728891214415261
1998,4th Quintile,female,At least once per week,0.0043599877526208945,60,12270,0.004342689577998323,0.004377285927243466
1998,4th Quintile,female,At least once per month,0.016707831042804388,238,12270,0.0166741792815467,0.016741482804062076
1998,4th Quintile,female,Seldom,0.04174715304621476,552,12270,0.04169464087653806,0.041799665215891464
1998,4th Quintile,female,Never,0.03871809020571167,420,12270,0.03866743911288794,0.03876874129853539
1998,5th Quintile,male,At least once per week,0.006249889543674181,83,12270,0.006229198555261592,0.00627058053208677
1998,5th Quintile,male,At least once per month,0.024509808996690155,256,12270,0.024469212562541733,0.024550405430838577
1998,5th Quintile,male,Seldom,0.0510936782265462,546,12270,0.05103586839207731,0.05115148806101509
1998,5th Quintile,male,Never,0.029448240605241153,285,12270,0.02940385465739152,0.029492626553090786
1998,5th Quintile,female,At least once per week,0.0028425985129670573,49,12270,0.002828620478971172,0.0028565765469629424
1998,5th Quintile,female,At least once per month,0.01832823474032897,224,12270,0.01829301793628652,0.018363451544371422
1998,5th Quintile,female,Seldom,0.04792541839018832,523,12270,0.0478693362067892,0.04798150057358743
1998,5th Quintile,female,Never,0.030380266538370893,309,12270,0.030335205314381174,0.03042532776236061
1999,1st Quintile,male,At least once per week,0.0063200678381253594,93,13592,0.006301052151342149,0.00633908352490857
1999,1st Quintile,male,At least once per month,0.01598859008909838,217,13592,0.015958492407946463,0.016018687770250294
1999,1st Quintile,male,Seldom,0.02819053245679132,405,13592,0.0281508160374001,0.028230248876182543
1999,1st Quintile,male,Never,0.028252856749454738,412,13592,0.0282130977262832,0.028292615772626276
1999,1st Quintile,female,At least once per week,0.006156390955433564,84,13592,0.006137621572012725,0.006175160338854404
1999,1st Quintile,female,At least once per month,0.011729172646840431,195,13592,0.011703338176439633,0.01175500711724123
1999,1st Quintile,female,Seldom,0.03167119045515889,480,13592,0.031629168959478614,0.03171321195083917
1999,1st Quintile,female,Never,0.05562231399749147,685,13592,0.055567318736118844,0.0556773092588641
1999,2nd Quintile,male,At least once per week,0.007239779661775932,119,13592,0.007219436767425779,0.007260122556126084
1999,2nd Quintile,male,At least once per month,0.01449632879508562,252,13592,0.014467648340911047,0.014525009249260193
1999,2nd Quintile,male,Seldom,0.03840801306914584,589,13592,0.0383618989174405,0.03845412722085118
1999,2nd Quintile,male,Never,0.03134664663965567,421,13592,0.03130483399640151,0.03138845928290983
1999,2nd Quintile,female,At least once per week,0.004007704206313496,68,13592,0.003992544049083261,0.004022864363543731
1999,2nd Quintile,female,At least once per month,0.013275611806919229,224,13592,0.013248148483626043,0.013303075130212415
1999,2nd Quintile,female,Seldom,0.03744624102599835,605,13592,0.03740068514003639,0.03749179691196031
1999,2nd Quintile,female,Never,0.04694680941914696,581,13592,0.0468960531727854,0.04699756566550852
1999,3rd Quintile,male,At least once per week,0.010414278272967346,149,13592,0.010389918727242502,0.01043863781869219
1999,3rd Quintile,male,At least once per month,0.016945147657833243,252,13592,0.01691417778371062,0.016976117531955867
1999,3rd Quintile,male,Seldom,0.04112407273385061,599,13592,0.041076423364949495,0.041171722102751725
1999,3rd Quintile,male,Never,0.028073585304398817,357,13592,0.02803394896681579,0.028113221641981843
1999,3rd Quintile,female,At least once per week,0.005595014737881367,101,13592,0.005577116505202944,0.00561291297055979
1999,3rd Quintile,female,At least once per month,0.013398278229499752,229,13592,0.013370690032636185,0.01342586642636332
1999,3rd Quintile,female,Seldom,0.04395771639098639,645,13592,0.04390852557832692,0.04400690720364586
1999,3rd Quintile,female,Never,0.03752833029149214,473,13592,0.037482726444029175,0.03757393413895511
1999,4th Quintile,male,At least once per week,0.008905370858645043,138,13592,0.008882827872082888,0.008927913845207198
1999,4th Quintile,male,At least once per month,0.02270306140130596,296,13592,0.022667319029615496,0.022738803772996426
1999,4th Quintile,male,Seldom,0.044378284413319945,613,13592,0.04432886971532996,0.04442769911130993
1999,4th Quintile,male,Never,0.028629389284024177,326,13592,0.02858937395359389,0.028669404614454466
1999,4th Quintile,female,At least once per week,0.007866328341267022,114,13592,0.007845130139799485,0.00788752654273456
1999,4th Quintile,female,At least once per month,0.018866104066259406,267,13592,0.018833457828550726,0.018898750303968086
1999,4th Quintile,female,Seldom,0.04407454498831407,628,13592,0.044025291860250025,0.044123798116378114
1999,4th Quintile,female,Never,0.033065143821073596,383,13592,0.0330222384461048,0.03310804919604239
1999,5th Quintile,male,At least once per week,0.010947682089939594,151,13592,0.010922713236105355,0.010972650943773834
1999,5th Quintile,male,At least once per month,0.02657943956938724,312,13592,0.02654084279128438,0.026618036347490097
1999,5th Quintile,male,Seldom,0.05165189333568623,616,13592,0.051598785952896305,0.05170500071847616
1999,5th Quintile,male,Never,0.02480946026323825,262,13592,0.024772136855982677,0.02484678367049382
1999,5th Quintile,female,At least once per week,0.005058535833342684,73,13592,0.005041512717035569,0.0050755589496498
1999,5th Quintile,female,At least once per month,0.017335850894949045,250,13592,0.017304532245686084,0.017367169544212007
1999,5th Quintile,female,Seldom,0.04942878757897069,616,13592,0.049376774783774426,0.04948080037416696
1999,5th Quintile,female,Never,0.03156544982893212,312,13592,0.03152349625004116,0.03160740340782308
2001,1st Quintile,male,At least once per week,0.006631815263230702,142,21759,0.006612364205848677,0.006651266320612727
2001,1st Quintile,male,At least once per month,0.013525973623476474,270,21759,0.01349829152703235,0.013553655719920597
2001,1st Quintile,male,Seldom,0.024566360461246335,516,21759,0.024529263259123007,0.024603457663369663
2001,1st Quintile,male,Never,0.03419170118632545,709,21759,0.03414815223485441,0.0342352501377965
2001,1st Quintile,female,At least once per week,0.005450110335250885,120,21759,0.005432466710363671,0.0054677539601381
2001,1st Quintile,female,At least once per month,0.012519708311345594,299,21759,0.012493062238827068,0.01254635438386412
2001,1st Quintile,female,Seldom,0.031190572172557673,688,21759,0.031148913758628476,0.03123223058648687
2001,1st Quintile,female,Never,0.05783213167886737,1087,21759,0.05777619191527686,0.057888071442457875
2001,2nd Quintile,male,At least once per week,0.0069913352549881,175,21759,0.0069713675355878,0.0070113029743883995
2001,2nd Quintile,male,At least once per month,0.015136102920076175,337,21759,0.015106843411571853,0.015165362428580497
2001,2nd Quintile,male,Seldom,0.03252297620766186,779,21759,0.032480466574958275,0.03256548584036545
2001,2nd Quintile,male,Never,0.03475927933052632,746,21759,0.034715383316974595,0.03480317534407804
2001,2nd Quintile,female,At least once per week,0.005097010927985198,114,21759,0.005079945388104682,0.0051140764678657144
2001,2nd Quintile,female,At least once per month,0.013925557237240337,353,21759,0.01389747491460472,0.013953639559875953
2001,2nd Quintile,female,Seldom,0.03308573547506973,839,21759,0.033042872110105884,0.03312859884003358
2001,2nd Quintile,female,Never,0.04925056244779102,1003,21759,0.049198705074158244,0.04930241982142379
2001,3rd Quintile,male,At least once per week,0.008447066596985216,200,21759,0.008425134366925466,0.008468998827044966
2001,3rd Quintile,male,At least once per month,0.018128047454267892,402,21759,0.01809607508474004,0.018160019823795743
2001,3rd Quintile,male,Seldom,0.04185328653064703,931,21759,0.0418052963182203,0.041901276743073756
2001,3rd Quintile,male,Never,0.03044088252405484,654,21759,0.0303997118811563,0.03048205316695338
2001,3rd Quintile,female,At least once per week,0.006048712633686124,146,21759,0.00603013091382882,0.006067294353543428
2001,3rd Quintile,female,At least once per month,0.014935209696219235,378,21759,0.014906142044881734,0.014964277347556735
2001,3rd Quintile,female,Seldom,0.039851695925769606,989,21759,0.03980481842545545,0.039898573426083765
2001,3rd Quintile,female,Never,0.039655659700365484,810,21759,0.03960889286724961,0.039702426533481355
2001,4th Quintile,male,At least once per week,0.010045601228128828,227,21759,0.01002170290417594,0.010069499552081716
2001,4th Quintile,male,At least once per month,0.021017593921290795,485,21759,0.020983218278822716,0.021051969563758873
2001,4th Quintile,male,Seldom,0.04437949321559988,964,21759,0.044330141099202344,0.04442884533199741
2001,4th Quintile,male,Never,0.029609415785901323,613,21759,0.029568793899430096,0.02965003767237255
2001,4th Quintile,female,At least once per week,0.006873395809347888,169,21759,0.006853596052049979,0.0068931955666457975
2001,4th Quintile,female,At least once per month,0.017834112713525797,426,21759,0.017802395862781876,0.017865829564269717
2001,4th Quintile,female,Seldom,0.04286737410837687,997,21759,0.04281883169295649,0.04291591652379725
2001,4th Quintile,female,Never,0.03560478874268235,697,21759,0.03556038152012954,0.035649195965235164
2001,5th Quintile,male,At least once per week,0.010945195408768297,232,21759,0.010920261301692677,0.010970129515843917
2001,5th Quintile,male,At least once per month,0.026049117369105843,528,21759,0.026010946072189605,0.02608728866602208
2001,5th Quintile,male,Seldom,0.04788979649577732,1003,21759,0.04783862395422372,0.04794096903733092
2001,5th Quintile,male,Never,0.02859698074474993,543,21759,0.02855703857088105,0.028636922918618808
2001,5th Quintile,female,At least once per week,0.005977219272884282,148,21759,0.005958747029388417,0.005995691516380146
2001,5th Quintile,female,At least once per month,0.020108507148365994,470,21759,0.02007486755089511,0.020142146745836878
2001,5th Quintile,female,Seldom,0.04631915750131992,1002,21759,0.04626878961375432,0.04636952538888552
2001,5th Quintile,female,Never,0.02984475663854,568,21759,0.02980397858230684,0.029885534694773157
2003,1st Quintile,male,At least once per week,0.0037151924939705155,68,22070,0.0037006967890372026,0.0037296881989038284
2003,1st Quintile,male,At least once per month,0.013149659937579878,233,22070,0.013122518063309123,0.013176801811850632
2003,1st Quintile,male,Seldom,0.023305725464190973,410,22070,0.023269778057918026,0.02334167287046392
2003,1st Quintile,male,Never,0.04035566270475068,718,22070,0.04030877442276725,0.04040255098673411
2003,1st Quintile,female,At least once per week,0.004368481171088562,88,22070,0.004352767723605697,0.004384194618571428
2003,1st Quintile,female,At least once per month,0.013948179029287728,289,22070,0.01392023651046056,0.013976121548114897
2003,1st Quintile,female,Seldom,0.027638538418204576,524,22070,0.02759947876965145,0.0276775980667577
2003,1st Quintile,female,Never,0.06290022030665615,1051,22070,0.06284237396116044,0.06295806665215187
2003,2nd Quintile,male,At least once per week,0.004676938070482076,84,22070,0.004660681842958989,0.0046931942980051634
2003,2nd Quintile,male,At least once per month,0.010603963301763409,219,22070,0.010579558453197252,0.010628368150329566
2003,2nd Quintile,male,Seldom,0.03214312059657678,667,22070,0.03210109571333731,0.03218514547981625
2003,2nd Quintile,male,Never,0.04064416684181581,798,22070,0.04059711832912424,0.04069121535450737
2003,2nd Quintile,female,At least once per week,0.003172424484653137,75,22070,0.0031590257867823205,0.003185823182523954
2003,2nd Quintile,female,At least once per month,0.012282678492602297,272,22070,0.012256435110547323,0.012308921874657272
2003,2nd Quintile,female,Seldom,0.03425979685905901,745,22070,0.03421645780047191,0.0343031359176461
2003,2nd Quintile,female,Never,0.053754377584717725,999,22070,0.05370064152889632,0.053808113640539126
2003,3rd Quintile,male,At least once per week,0.00426870361634817,109,22070,0.004253169877280048,0.004284237355416292
2003,3rd Quintile,male,At least once per month,0.01524552663682141,307,22070,0.01521633273637694,0.015274720537265881
2003,3rd Quintile,male,Seldom,0.04037563408676085,841,22070,0.04032873469210101,0.040422533481420685
2003,3rd Quintile,male,Never,0.03960284562196746,773,22070,0.039556378523511675,0.03964931272042325
2003,3rd Quintile,female,At least once per week,0.0034349243150367022,91,22070,0.0034209841362481553,0.003448864493825249
2003,3rd Quintile,female,At least once per month,0.015237192112596873,332,22070,0.015208006069691497,0.015266378155502249
2003,3rd Quintile,female,Seldom,0.03674235252843776,836,22070,0.03669752842221263,0.03678717663466288
2003,3rd Quintile,female,Never,0.04237964383700509,823,22070,0.04233164482900188,0.0424276428450083
2003,4th Quintile,male,At least once per week,0.006199170500151772,130,22070,0.006180469131384681,0.006217871868918863
2003,4th Quintile,male,At least once per month,0.02052606838912413,425,22070,0.020492284763739998,0.020559852014508263
2003,4th Quintile,male,Seldom,0.045526971650575725,994,22070,0.04547730405482001,0.04557663924633144
2003,4th Quintile,male,Never,0.033476430641712566,648,22070,0.033433572560495506,0.03351928872292963
2003,4th Quintile,female,At least once per week,0.004134611761393547,107,22070,0.0041193229186701034,0.004149900604116991
2003,4th Quintile,female,At least once per month,0.018796944252027274,419,22070,0.018764586376600965,0.01882930212745358
2003,4th Quintile,female,Seldom,0.04224181075599032,981,22070,0.04219388641756977,0.04228973509441086
2003,4th Quintile,female,Never,0.03560933750347056,704,22070,0.035565183979480434,0.03565349102746069
2003,5th Quintile,male,At least once per week,0.006061137774771265,191,22070,0.006042644499262946,0.006079631050279584
2003,5th Quintile,male,At least once per month,0.02450081969040877,714,22070,0.024463984689281997,0.02453765469153554
2003,5th Quintile,male,Seldom,0.050492678819150136,1520,22070,0.05044050888471389,0.050544848753586384
2003,5th Quintile,male,Never,0.0313094040997475,789,22070,0.03126790995011371,0.03135089824938129
2003,5th Quintile,female,At least once per week,0.004362203235049006,144,22070,0.004346501033003695,0.004377905437094316
2003,5th Quintile,female,At least once per month,0.02005977495947595,697,22070,0.020026369323301502,0.020093180595650396
2003,5th Quintile,female,Seldom,0.046276751213049805,1478,22070,0.04622669597375423,0.04632680645234538
2003,5th Quintile,female,Never,0.03221993624152807,777,22070,0.03217786284242472,0.032262009640631424
2005,1st Quintile,male,At least once per week,0.007031251631508884,100,20590,0.007011421577107399,0.007051081685910369
2005,1st Quintile,male,At least once per month,0.012900576447545085,213,20590,0.012873795570058194,0.012927357325031976
2005,1st Quintile,male,Seldom,0.026424618185950443,433,20590,0.026386552913069565,0.02646268345883132
2005,1st Quintile,male,Never,0.03569248987087884,567,20590,0.03564846115772934,0.03573651858402834
2005,1st Quintile,female,At least once per week,0.00392835554112671,78,20590,0.003913510189886299,0.003943200892367121
2005,1st Quintile,female,At least once per month,0.014786182509555504,286,20590,0.014757538548566207,0.0148148264705448
2005,1st Quintile,female,Seldom,0.03654235834391606,631,20590,0.036497828169707404,0.036586888518124715
2005,1st Quintile,female,Never,0.05169014941732994,838,20590,0.05163760593892031,0.051742692895739566
2005,2nd Quintile,male,At least once per week,0.006309404146566728,117,20590,0.006290612728333895,0.00632819556479956
2005,2nd Quintile,male,At least once per month,0.013666775170562879,240,20590,0.013639221170720214,0.013694329170405544
2005,2nd Quintile,male,Seldom,0.03655647774526569,697,20590,0.036511939295360486,0.0366010161951709
2005,2nd Quintile,male,Never,0.03387940860761434,641,20590,0.03383647243038709,0.03392234478484159
2005,2nd Quintile,female,At least once per week,0.004424362244842829,80,20590,0.004408611457629198,0.004440113032056461
2005,2nd Quintile,female,At least once per month,0.013705129126756916,280,20590,0.013677537027195505,0.013732721226318327
2005,2nd Quintile,female,Seldom,0.03837668255842662,754,20590,0.038331091885455665,0.038422273231397575
2005,2nd Quintile,female,Never,0.04779703981942587,854,20590,0.0477464101537986,0.04784766948505313
2005,3rd Quintile,male,At least once per week,0.0061604942735176945,129,20590,0.006141924538675359,0.00617906400836003
2005,3rd Quintile,male,At least once per month,0.02047854719197659,319,20590,0.020444935038111314,0.020512159345841868
2005,3rd Quintile,male,Seldom,0.041899547453782736,786,20590,0.041851997512601075,0.0419470973949644
2005,3rd Quintile,male,Never,0.02788607100984306,535,20590,0.02784699663461096,0.027925145385075158
2005,3rd Quintile,female,At least once per week,0.004178682608801092,91,20590,0.004163373489849166,0.004193991727753019
2005,3rd Quintile,female,At least once per month,0.015786821646274946,311,20590,0.015757239360074754,0.01581640393247514
2005,3rd Quintile,female,Seldom,0.04488811854398198,899,20590,0.044838978830445124,0.04493725825751884
2005,3rd Quintile,female,Never,0.036110248070655236,653,20590,0.03606597203661325,0.036154524104697223
2005,4th Quintile,male,At least once per week,0.008945586324575436,186,20590,0.008923240676703597,0.008967931972447276
2005,4th Quintile,male,At least once per month,0.021819469692368455,431,20590,0.02178479829080404,0.02185414109393287
2005,4th Quintile,male,Seldom,0.04761089316829696,966,20590,0.04756035724911226,0.04766142908748166
2005,4th Quintile,male,Never,0.02560327470087217,495,20590,0.025565789878168352,0.02564075952357599
2005,4th Quintile,female,At least once per week,0.0050021286465480215,116,20590,0.004985385838448518,0.005018871454647525
2005,4th Quintile,female,At least once per month,0.018020295567784783,390,20590,0.017988725755018697,0.01805186538055087
2005,4th Quintile,female,Seldom,0.045832787057182016,1012,20590,0.0457831575259125,0.04588241658845153
2005,4th Quintile,female,Never,0.031867793504393456,592,20590,0.03182610818567393,0.03190947882311298
2005,5th Quintile,male,At least once per week,0.009506667333939657,249,20590,0.009483638087779554,0.00952969658009976
2005,5th Quintile,male,At least once per month,0.025944979754331073,701,20590,0.025907252238688127,0.02598270726997402
2005,5th Quintile,male,Seldom,0.05666731529070113,1501,20590,0.05661244483649503,0.056722185744907234
2005,5th Quintile,male,Never,0.02119351025005436,544,20590,0.021159328864543345,0.021227691635565378
2005,5th Quintile,female,At least once per week,0.006422728817842449,204,20590,0.006403770473284071,0.006441687162400827
2005,5th Quintile,female,At least once per month,0.020823150750857666,645,20590,0.020789262934470105,0.020857038567245228
2005,5th Quintile,female,Seldom,0.04663539655020946,1412,20590,0.046585355416079166,0.04668543768433975
2005,5th Quintile,female,Never,0.027004230423936116,614,20590,0.026965761399412966,0.027042699448459266
2007,1st Quintile,male,At least once per week,0.0043382412625669175,63,20398,0.00432256181781533,0.004353920707318505
