year,age_gr,sex,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,46-65 y.,female,Seldom,0.47613,1775,3562,0.45972,0.49253
2005,46-65 y.,female,Never,0.39081,1302,3562,0.37478,0.40684
2005,66 and older,male,At least once per week,0.02619,39,1720,0.01864,0.03374
2005,66 and older,male,At least once per month,0.05501,99,1720,0.04423,0.06579
2005,66 and older,male,Seldom,0.25599,463,1720,0.23536,0.27662
2005,66 and older,male,Never,0.64951,1119,1720,0.62695,0.67206
2005,66 and older,female,At least once per month,0.03573,76,1995,0.02758,0.04388
2005,66 and older,female,Seldom,0.15624,368,1995,0.14030,0.17217
2005,66 and older,female,Never,0.78351,1551,1995,0.76543,0.80159
2007,17-29 y.,male,At least once per week,0.20023,359,1622,0.18075,0.21971
2007,17-29 y.,male,At least once per month,0.36938,662,1622,0.34588,0.39287
2007,17-29 y.,male,Seldom,0.28157,509,1622,0.25968,0.30347
2007,17-29 y.,male,Never,0.05808,92,1622,0.04670,0.06947
2007,17-29 y.,female,At least once per week,0.13553,310,1766,0.11956,0.15150
2007,17-29 y.,female,At least once per month,0.35514,722,1766,0.33281,0.37747
2007,17-29 y.,female,Seldom,0.35087,607,1766,0.32861,0.37314
2007,17-29 y.,female,Never,0.07621,127,1766,0.06383,0.08859
2007,30-45 y.,male,At least once per week,0.06185,147,2699,0.05276,0.07094
2007,30-45 y.,male,At least once per month,0.20391,575,2699,0.18870,0.21911
2007,30-45 y.,male,Seldom,0.56156,1558,2699,0.54284,0.58028
2007,30-45 y.,male,Never,0.16911,419,2699,0.15497,0.18326
2007,30-45 y.,female,At least once per week,0.02734,84,2996,0.02150,0.03318
2007,30-45 y.,female,At least once per month,0.18705,548,2996,0.17308,0.20102
2007,30-45 y.,female,Seldom,0.60145,1814,2996,0.58392,0.61899
2007,30-45 y.,female,Never,0.18263,550,2996,0.16879,0.19647
2007,46-65 y.,male,At least once per week,0.03502,128,3378,0.02882,0.04122
2007,46-65 y.,male,At least once per month,0.12953,468,3378,0.11820,0.14085
2007,46-65 y.,male,Seldom,0.50693,1752,3378,0.49007,0.52379
2007,46-65 y.,male,Never,0.32220,1030,3378,0.30644,0.33796
2007,46-65 y.,female,At least once per week,0.01884,76,3644,0.01443,0.02326
2007,46-65 y.,female,At least once per month,0.10769,455,3644,0.09763,0.11776
2007,46-65 y.,female,Seldom,0.50195,1909,3644,0.48572,0.51819
2007,46-65 y.,female,Never,0.36279,1204,3644,0.34718,0.37840
2007,66 and older,male,At least once per week,0.02601,52,2023,0.01907,0.03295
2007,66 and older,male,At least once per month,0.05719,137,2023,0.04707,0.06731
2007,66 and older,male,Seldom,0.26418,563,2023,0.24497,0.28340
2007,66 and older,male,Never,0.64052,1271,2023,0.61961,0.66144
2007,66 and older,female,At least once per week,0.01919,43,2273,0.01355,0.02484
2007,66 and older,female,At least once per month,0.03699,92,2273,0.02923,0.04475
2007,66 and older,female,Seldom,0.17638,461,2273,0.16071,0.19206
2007,66 and older,female,Never,0.74697,1677,2273,0.72909,0.76484
2008,17-29 y.,male,At least once per week,0.15601,247,1509,0.13769,0.17432
2008,17-29 y.,male,At least once per month,0.40100,615,1509,0.37626,0.42574
2008,17-29 y.,male,Seldom,0.28949,508,1509,0.26660,0.31238
2008,17-29 y.,male,Never,0.08157,139,1509,0.06776,0.09539
2008,17-29 y.,female,At least once per week,0.11701,222,1636,0.10143,0.13260
2008,17-29 y.,female,At least once per month,0.38473,688,1636,0.36115,0.40832
2008,17-29 y.,female,Seldom,0.33499,586,1636,0.31211,0.35787
2008,17-29 y.,female,Never,0.08361,140,1636,0.07020,0.09703
2008,30-45 y.,male,At least once per week,0.02359,51,2457,0.01759,0.02959
2008,30-45 y.,male,At least once per month,0.19430,437,2457,0.17865,0.20995
2008,30-45 y.,male,Seldom,0.58208,1452,2457,0.56257,0.60158
2008,30-45 y.,male,Never,0.19727,517,2457,0.18153,0.21301
2008,30-45 y.,female,At least once per week,0.01673,42,2700,0.01189,0.02157
2008,30-45 y.,female,At least once per month,0.16414,454,2700,0.15017,0.17812
2008,30-45 y.,female,Seldom,0.58553,1606,2700,0.56694,0.60411
2008,30-45 y.,female,Never,0.22987,598,2700,0.21400,0.24574
2008,46-65 y.,male,At least once per month,0.10033,340,3160,0.08985,0.11080
2008,46-65 y.,male,Seldom,0.46388,1549,3160,0.44649,0.48127
2008,46-65 y.,male,Never,0.42490,1271,3160,0.40767,0.44214
2008,46-65 y.,female,At least once per week,0.01154,41,3495,0.00800,0.01508
2008,46-65 y.,female,At least once per month,0.09971,393,3495,0.08978,0.10965
2008,46-65 y.,female,Seldom,0.46316,1673,3495,0.44662,0.47969
2008,46-65 y.,female,Never,0.42409,1388,3495,0.40770,0.44048
2008,66 and older,male,At least once per month,0.02831,79,2018,0.02107,0.03555
2008,66 and older,male,Seldom,0.22306,489,2018,0.20489,0.24122
2008,66 and older,male,Never,0.73733,1450,2018,0.71812,0.75654
2008,66 and older,female,At least once per month,0.02453,71,2238,0.01812,0.03094
2008,66 and older,female,Seldom,0.15868,402,2238,0.14354,0.17382
2008,66 and older,female,Never,0.80220,1765,2238,0.78569,0.81870
2009,17-29 y.,male,At least once per week,0.18249,260,1393,0.16220,0.20278
2009,17-29 y.,male,At least once per month,0.41414,605,1393,0.38827,0.44002
2009,17-29 y.,male,Seldom,0.26400,443,1393,0.24085,0.28716
2009,17-29 y.,male,Never,0.06313,85,1393,0.05035,0.07591
2009,17-29 y.,female,At least once per week,0.16459,251,1450,0.14550,0.18368
2009,17-29 y.,female,At least once per month,0.39461,598,1450,0.36945,0.41978
2009,17-29 y.,female,Seldom,0.32781,517,1450,0.30364,0.35198
2009,17-29 y.,female,Never,0.04620,84,1450,0.03540,0.05701
2009,30-45 y.,male,At least once per week,0.04206,104,2202,0.03367,0.05044
2009,30-45 y.,male,At least once per month,0.23910,473,2202,0.22128,0.25692
2009,30-45 y.,male,Seldom,0.58541,1324,2202,0.56483,0.60599
2009,30-45 y.,male,Never,0.13222,301,2202,0.11807,0.14637
2009,30-45 y.,female,At least once per week,0.01781,55,2459,0.01258,0.02303
2009,30-45 y.,female,At least once per month,0.18415,461,2459,0.16883,0.19948
2009,30-45 y.,female,Seldom,0.64874,1572,2459,0.62987,0.66761
2009,30-45 y.,female,Never,0.14555,371,2459,0.13161,0.15950
2009,46-65 y.,male,At least once per week,0.04349,129,3004,0.03620,0.05079
2009,46-65 y.,male,At least once per month,0.12229,385,3004,0.11057,0.13401
2009,46-65 y.,male,Seldom,0.55123,1682,3004,0.53344,0.56902
2009,46-65 y.,male,Never,0.27953,808,3004,0.26348,0.29558
2009,46-65 y.,female,At least once per week,0.01825,73,3293,0.01368,0.02283
2009,46-65 y.,female,At least once per month,0.10580,404,3293,0.09530,0.11631
2009,46-65 y.,female,Seldom,0.52657,1804,3293,0.50952,0.54363
2009,46-65 y.,female,Never,0.34379,1012,3293,0.32756,0.36002
2009,66 and older,male,At least once per week,0.03542,70,1969,0.02726,0.04359
2009,66 and older,male,At least once per month,0.05998,155,1969,0.04949,0.07047
2009,66 and older,male,Seldom,0.30235,611,1969,0.28206,0.32264
2009,66 and older,male,Never,0.59078,1133,1969,0.56906,0.61250
2009,66 and older,female,At least once per week,0.01672,33,2162,0.01131,0.02212
2009,66 and older,female,At least once per month,0.03474,93,2162,0.02702,0.04246
2009,66 and older,female,Seldom,0.22104,530,2162,0.20354,0.23853
2009,66 and older,female,Never,0.71006,1506,2162,0.69093,0.72919
2011,17-29 y.,male,At least once per week,0.17756,345,1872,0.16024,0.19488
2011,17-29 y.,male,At least once per month,0.37792,712,1872,0.35594,0.39989
2011,17-29 y.,male,Seldom,0.30636,670,1872,0.28547,0.32724
2011,17-29 y.,male,Never,0.05433,145,1872,0.04406,0.06460
2011,17-29 y.,female,At least once per week,0.15195,290,2295,0.13726,0.16664
2011,17-29 y.,female,At least once per month,0.40963,821,2295,0.38950,0.42975
2011,17-29 y.,female,Seldom,0.31157,903,2295,0.29262,0.33052
2011,17-29 y.,female,Never,0.06256,281,2295,0.05265,0.07247
2011,30-45 y.,male,At least once per week,0.04943,167,4165,0.04284,0.05601
2011,30-45 y.,male,At least once per month,0.23743,759,4165,0.22450,0.25035
2011,30-45 y.,male,Seldom,0.56620,2404,4165,0.55115,0.58125
2011,30-45 y.,male,Never,0.14503,835,4165,0.13433,0.15572
2011,30-45 y.,female,At least once per week,0.03035,163,5754,0.02592,0.03479
2011,30-45 y.,female,At least once per month,0.19576,941,5754,0.18551,0.20601
2011,30-45 y.,female,Seldom,0.59225,3361,5754,0.57955,0.60495
2011,30-45 y.,female,Never,0.17798,1289,5754,0.16810,0.18787
2011,46-65 y.,male,At least once per week,0.03560,180,4314,0.03007,0.04113
2011,46-65 y.,male,At least once per month,0.14051,629,4314,0.13014,0.15088
2011,46-65 y.,male,Seldom,0.51771,2246,4314,0.50280,0.53263
2011,46-65 y.,male,Never,0.30051,1259,4314,0.28683,0.31419
2011,46-65 y.,female,At least once per week,0.02108,125,4782,0.01701,0.02515
2011,46-65 y.,female,At least once per month,0.12095,654,4782,0.11171,0.13019
2011,46-65 y.,female,Seldom,0.51285,2525,4782,0.49868,0.52702
2011,46-65 y.,female,Never,0.34396,1478,4782,0.33049,0.35742
2011,66 and older,male,At least once per week,0.02604,65,2451,0.01973,0.03234
2011,66 and older,male,At least once per month,0.06270,187,2451,0.05310,0.07230
2011,66 and older,male,Seldom,0.30029,776,2451,0.28214,0.31844
2011,66 and older,male,Never,0.59469,1423,2451,0.57525,0.61413
2011,66 and older,female,At least once per week,0.01875,40,2648,0.01359,0.02392
2011,66 and older,female,At least once per month,0.05486,159,2648,0.04618,0.06353
2011,66 and older,female,Seldom,0.21922,656,2648,0.20346,0.23498
2011,66 and older,female,Never,0.68924,1793,2648,0.67161,0.70687
2013,17-29 y.,male,At least once per week,0.10650,200,1658,0.09165,0.12135
2013,17-29 y.,male,At least once per month,0.33098,729,1658,0.30833,0.35364
2013,17-29 y.,male,Seldom,0.24422,569,1658,0.22353,0.26490
2013,17-29 y.,male,Never,0.07185,160,1658,0.05942,0.08429
2013,17-29 y.,female,At least once per week,0.06690,166,1902,0.05567,0.07814
2013,17-29 y.,female,At least once per month,0.35070,833,1902,0.32925,0.37215
2013,17-29 y.,female,Seldom,0.28091,720,1902,0.26071,0.30112
2013,17-29 y.,female,Never,0.04826,183,1902,0.03863,0.05789
2013,30-45 y.,male,At least once per week,0.02360,47,3295,0.01842,0.02879
2013,30-45 y.,male,At least once per month,0.20669,609,3295,0.19286,0.22051
2013,30-45 y.,male,Seldom,0.46100,1918,3295,0.44398,0.47802
2013,30-45 y.,male,Never,0.13873,721,3295,0.12692,0.15053
2013,30-45 y.,female,At least once per week,0.01570,54,4694,0.01214,0.01925
2013,30-45 y.,female,At least once per month,0.18840,875,4694,0.17721,0.19959
2013,30-45 y.,female,Seldom,0.48886,2742,4694,0.47456,0.50317
2013,30-45 y.,female,Never,0.14666,1023,4694,0.13654,0.15678
2013,46-65 y.,male,At least once per week,0.01058,45,4173,0.00748,0.01368
2013,46-65 y.,male,At least once per month,0.11893,552,4173,0.10911,0.12875
2013,46-65 y.,male,Seldom,0.49917,2249,4173,0.48399,0.51434
2013,46-65 y.,male,Never,0.31145,1327,4173,0.29740,0.32550
2013,46-65 y.,female,At least once per week,0.01023,60,4798,0.00738,0.01308
2013,46-65 y.,female,At least once per month,0.13660,751,4798,0.12688,0.14632
2013,46-65 y.,female,Seldom,0.48033,2504,4798,0.46620,0.49447
2013,46-65 y.,female,Never,0.32180,1483,4798,0.30858,0.33502
2013,66 and older,male,At least once per month,0.05805,162,2363,0.04862,0.06748
2013,66 and older,male,Seldom,0.27427,704,2363,0.25628,0.29227
2013,66 and older,male,Never,0.64328,1497,2363,0.62396,0.66260
2013,66 and older,female,At least once per month,0.06478,185,2506,0.05514,0.07442
2013,66 and older,female,Seldom,0.23741,653,2506,0.22075,0.25408
2013,66 and older,female,Never,0.66681,1668,2506,0.64835,0.68527
2015,17-29 y.,male,At least once per week,0.10890,262,2111,0.09561,0.12220
2015,17-29 y.,male,At least once per month,0.37496,797,2111,0.35430,0.39562
2015,17-29 y.,male,Seldom,0.37386,828,2111,0.35321,0.39450
2015,17-29 y.,male,Never,0.08112,224,2111,0.06947,0.09277
2015,17-29 y.,female,At least once per week,0.07681,191,2344,0.06602,0.08759
2015,17-29 y.,female,At least once per month,0.40438,930,2344,0.38451,0.42425
2015,17-29 y.,female,Seldom,0.36394,947,2344,0.34446,0.38342
2015,17-29 y.,female,Never,0.07945,276,2344,0.06850,0.09040
2015,30-45 y.,male,At least once per week,0.05463,124,3510,0.04711,0.06215
2015,30-45 y.,male,At least once per month,0.23530,663,3510,0.22127,0.24934
2015,30-45 y.,male,Seldom,0.54212,1972,3510,0.52563,0.55860
2015,30-45 y.,male,Never,0.16703,751,3510,0.15469,0.17937
2015,30-45 y.,female,At least once per week,0.02246,97,4756,0.01825,0.02667
2015,30-45 y.,female,At least once per month,0.19851,816,4756,0.18717,0.20984
2015,30-45 y.,female,Seldom,0.60025,2810,4756,0.58633,0.61417
2015,30-45 y.,female,Never,0.17702,1033,4756,0.16618,0.18787
2015,46-65 y.,male,At least once per week,0.03098,119,4281,0.02579,0.03617
2015,46-65 y.,male,At least once per month,0.16015,667,4281,0.14916,0.17113
2015,46-65 y.,male,Seldom,0.52062,2269,4281,0.50566,0.53559
2015,46-65 y.,male,Never,0.28657,1226,4281,0.27302,0.30012
2015,46-65 y.,female,At least once per week,0.01882,117,4841,0.01499,0.02265
2015,46-65 y.,female,At least once per month,0.13355,690,4841,0.12397,0.14314
2015,46-65 y.,female,Seldom,0.54192,2653,4841,0.52788,0.55596
2015,46-65 y.,female,Never,0.30328,1381,4841,0.29033,0.31623
2015,66 and older,male,At least once per week,0.02483,59,2383,0.01858,0.03108
2015,66 and older,male,At least once per month,0.09415,230,2383,0.08242,0.10588
2015,66 and older,male,Seldom,0.32404,816,2383,0.30524,0.34283
2015,66 and older,male,Never,0.55266,1278,2383,0.53269,0.57262
2015,66 and older,female,At least once per week,0.01846,33,2488,0.01317,0.02375
2015,66 and older,female,At least once per month,0.07804,202,2488,0.06750,0.08858
2015,66 and older,female,Seldom,0.27358,760,2488,0.25605,0.29110
2015,66 and older,female,Never,0.61591,1493,2488,0.59679,0.63502
2017,17-29 y.,male,At least once per week,0.12736,325,2961,0.11535,0.13937
2017,17-29 y.,male,At least once per month,0.36337,980,2961,0.34605,0.38070
2017,17-29 y.,male,Seldom,0.35789,1038,2961,0.34062,0.37516
2017,17-29 y.,male,Never,0.08055,618,2961,0.07075,0.09036
2017,17-29 y.,female,At least once per week,0.07951,212,2851,0.06958,0.08944
2017,17-29 y.,female,At least once per month,0.41796,999,2851,0.39985,0.43606
2017,17-29 y.,female,Seldom,0.34759,958,2851,0.33011,0.36507
2017,17-29 y.,female,Never,0.08851,682,2851,0.07808,0.09893
2017,30-45 y.,male,At least once per week,0.05563,145,4085,0.04860,0.06266
2017,30-45 y.,male,At least once per month,0.28913,836,4085,0.27522,0.30303
2017,30-45 y.,male,Seldom,0.49356,1814,4085,0.47823,0.50890
2017,30-45 y.,male,Never,0.15988,1290,4085,0.14864,0.17112
2017,30-45 y.,female,At least once per week,0.02372,98,5032,0.01952,0.02793
2017,30-45 y.,female,At least once per month,0.25093,977,5032,0.23895,0.26291
2017,30-45 y.,female,Seldom,0.55362,2464,5032,0.53988,0.56736
2017,30-45 y.,female,Never,0.17071,1493,5032,0.16032,0.18111
2017,46-65 y.,male,At least once per week,0.03825,176,4998,0.03293,0.04357
2017,46-65 y.,male,At least once per month,0.18514,870,4998,0.17437,0.19591
2017,46-65 y.,male,Seldom,0.52603,2535,4998,0.51218,0.53987
2017,46-65 y.,male,Never,0.24905,1417,4998,0.23706,0.26104
2017,46-65 y.,female,At least once per week,0.02268,131,5565,0.01877,0.02659
2017,46-65 y.,female,At least once per month,0.16271,924,5565,0.15301,0.17241
2017,46-65 y.,female,Seldom,0.53399,2943,5565,0.52088,0.54710
2017,46-65 y.,female,Never,0.27820,1567,5565,0.26643,0.28998
2017,66 and older,male,At least once per week,0.02802,75,2457,0.02150,0.03455
2017,66 and older,male,At least once per month,0.10843,275,2457,0.09613,0.12072
2017,66 and older,male,Seldom,0.35837,947,2457,0.33941,0.37734
2017,66 and older,male,Never,0.49670,1160,2457,0.47693,0.51648
2017,66 and older,female,At least once per week,0.01383,37,2518,0.00927,0.01839
2017,66 and older,female,At least once per month,0.09430,254,2518,0.08289,0.10572
2017,66 and older,female,Seldom,0.29465,851,2518,0.27684,0.31246
2017,66 and older,female,Never,0.58631,1376,2518,0.56707,0.60555
2018,17-29 y.,male,At least once per month,0.00547,109,579,-0.00054,0.01148
2018,17-29 y.,male,Seldom,0.00756,173,579,0.00050,0.01462
2018,17-29 y.,male,Never,0.01066,297,579,0.00229,0.01903
2018,17-29 y.,female,Seldom,0.00264,94,390,-0.00246,0.00774
2018,17-29 y.,female,Never,0.00770,296,390,-0.00098,0.01639
2018,30-45 y.,male,At least once per month,0.00169,76,893,-0.00101,0.00438
2018,30-45 y.,male,Seldom,0.00240,181,893,-0.00081,0.00561
2018,30-45 y.,male,Never,0.00944,636,893,0.00309,0.01578
2018,30-45 y.,female,At least once per month,0.00041,36,635,-0.00117,0.00200
2018,30-45 y.,female,Seldom,0.00111,93,635,-0.00148,0.00371
2018,30-45 y.,female,Never,0.00590,506,635,-0.00006,0.01186
2018,46-65 y.,male,Seldom,0.00045,63,315,-0.00189,0.00279
2018,46-65 y.,male,Never,0.00169,252,315,-0.00285,0.00624
2018,46-65 y.,female,Seldom,0.00024,33,195,-0.00193,0.00240
2018,46-65 y.,female,Never,0.00162,162,195,-0.00404,0.00729
2019,17-29 y.,male,At least once per week,0.05719,132,2401,0.04790,0.06648
2019,17-29 y.,male,At least once per month,0.38395,827,2401,0.36449,0.40340
2019,17-29 y.,male,Seldom,0.37379,921,2401,0.35444,0.39315
2019,17-29 y.,male,Never,0.10900,521,2401,0.09654,0.12147
2019,17-29 y.,female,At least once per week,0.04721,124,2351,0.03864,0.05579
2019,17-29 y.,female,At least once per month,0.39599,858,2351,0.37622,0.41577
2019,17-29 y.,female,Seldom,0.37533,877,2351,0.35575,0.39491
2019,17-29 y.,female,Never,0.10638,492,2351,0.09391,0.11884
2019,30-45 y.,male,At least once per week,0.02030,62,3617,0.01570,0.02489
2019,30-45 y.,male,At least once per month,0.28099,747,3617,0.26634,0.29564
2019,30-45 y.,male,Seldom,0.52064,1619,3617,0.50435,0.53692
2019,30-45 y.,male,Never,0.17658,1189,3617,0.16415,0.18901
2019,30-45 y.,female,At least once per week,0.01788,68,4234,0.01389,0.02187
2019,30-45 y.,female,At least once per month,0.21854,777,4234,0.20609,0.23099
2019,30-45 y.,female,Seldom,0.53714,2078,4234,0.52212,0.55216
2019,30-45 y.,female,Never,0.22490,1311,4234,0.21232,0.23748
2019,46-65 y.,male,At least once per week,0.00967,64,5453,0.00707,0.01226
2019,46-65 y.,male,At least once per month,0.16970,980,5453,0.15973,0.17966
2019,46-65 y.,male,Seldom,0.51809,2795,5453,0.50483,0.53136
2019,46-65 y.,male,Never,0.30162,1614,5453,0.28944,0.31381
2019,46-65 y.,female,At least once per week,0.01415,78,5532,0.01103,0.01726
2019,46-65 y.,female,At least once per month,0.16851,999,5532,0.15864,0.17837
2019,46-65 y.,female,Seldom,0.51091,2874,5532,0.49773,0.52408
2019,46-65 y.,female,Never,0.30492,1581,5532,0.29279,0.31705
2019,66 and older,male,At least once per week,0.00763,33,2622,0.00430,0.01096
2019,66 and older,male,At least once per month,0.07947,249,2622,0.06912,0.08983
2019,66 and older,male,Seldom,0.34088,976,2622,0.32273,0.35902
2019,66 and older,male,Never,0.56599,1364,2622,0.54701,0.58496
2019,66 and older,female,At least once per week,0.01473,33,2561,0.01006,0.01940
2019,66 and older,female,At least once per month,0.09956,292,2561,0.08796,0.11116
2019,66 and older,female,Seldom,0.28789,856,2561,0.27035,0.30543
2019,66 and older,female,Never,0.59451,1380,2561,0.57549,0.61352
