year,pgisced97,regtyp,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.29539,95,325,0.24571,0.34507
1996,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.37697,145,325,0.32420,0.42974
1996,Post-secondary Non-tertiary Level,Urban regions,Never,0.22266,85,325,0.17736,0.26796
1996,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.33214,36,87,0.23259,0.43168
1996,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.41325,51,87,0.30917,0.51732
1996,First Stage of Tertiary Education,Urban regions,At least once per month,0.19888,109,445,0.16175,0.23600
1996,First Stage of Tertiary Education,Urban regions,Seldom,0.46010,221,445,0.41374,0.50646
1996,First Stage of Tertiary Education,Urban regions,Never,0.28855,115,445,0.24641,0.33070
1996,First Stage of Tertiary Education,Rural regions,At least once per month,0.18940,47,271,0.14267,0.23614
1996,First Stage of Tertiary Education,Rural regions,Seldom,0.46728,155,271,0.40776,0.52679
1996,First Stage of Tertiary Education,Rural regions,Never,0.27701,69,271,0.22363,0.33040
1996,Second Stage of Tertiary Education,Urban regions,At least once per week,0.05371,64,1116,0.04048,0.06694
1996,Second Stage of Tertiary Education,Urban regions,At least once per month,0.21998,252,1116,0.19567,0.24430
1996,Second Stage of Tertiary Education,Urban regions,Seldom,0.49167,569,1116,0.46233,0.52102
1996,Second Stage of Tertiary Education,Urban regions,Never,0.23463,231,1116,0.20976,0.25950
1996,Second Stage of Tertiary Education,Rural regions,At least once per month,0.16657,105,622,0.13726,0.19587
1996,Second Stage of Tertiary Education,Rural regions,Seldom,0.51527,363,622,0.47596,0.55457
1996,Second Stage of Tertiary Education,Rural regions,Never,0.28717,154,622,0.25159,0.32276
1997,No answer / don't know,Urban regions,At least once per month,0.28905,57,178,0.22227,0.35584
1997,No answer / don't know,Urban regions,Seldom,0.40023,75,178,0.32805,0.47241
1997,No answer / don't know,Urban regions,Never,0.20443,46,178,0.14502,0.26384
1997,Pre-primary Level,Urban regions,At least once per week,0.36828,72,198,0.30093,0.43564
1997,Pre-primary Level,Urban regions,At least once per month,0.38730,79,198,0.31927,0.45532
1997,Pre-primary Level,Urban regions,Seldom,0.21697,47,198,0.15941,0.27452
1997,Pre-primary Level,Rural regions,At least once per week,0.36981,40,79,0.26267,0.47694
1997,Pre-primary Level,Rural regions,At least once per month,0.36684,39,79,0.25989,0.47380
1997,Primary Level,Urban regions,Seldom,0.21590,79,357,0.17316,0.25864
1997,Primary Level,Urban regions,Never,0.70471,278,357,0.65732,0.75209
1997,Primary Level,Rural regions,Never,0.67397,50,50,0.54272,0.80522
1997,Lower Secondary Level,Urban regions,At least once per week,0.06511,124,1601,0.05302,0.07720
1997,Lower Secondary Level,Urban regions,At least once per month,0.11528,217,1601,0.09963,0.13092
1997,Lower Secondary Level,Urban regions,Seldom,0.25894,460,1601,0.23748,0.28041
1997,Lower Secondary Level,Urban regions,Never,0.56068,800,1601,0.53636,0.58500
1997,Lower Secondary Level,Rural regions,At least once per week,0.09735,96,706,0.07547,0.11923
1997,Lower Secondary Level,Rural regions,At least once per month,0.11471,105,706,0.09119,0.13824
1997,Lower Secondary Level,Rural regions,Seldom,0.21909,162,706,0.18856,0.24962
1997,Lower Secondary Level,Rural regions,Never,0.56885,343,706,0.53229,0.60541
1997,Upper Secondary Level,Urban regions,At least once per week,0.06766,306,4029,0.05991,0.07542
1997,Upper Secondary Level,Urban regions,At least once per month,0.16348,720,4029,0.15206,0.17490
1997,Upper Secondary Level,Urban regions,Seldom,0.39945,1625,4029,0.38433,0.41458
1997,Upper Secondary Level,Urban regions,Never,0.36940,1378,4029,0.35449,0.38430
1997,Upper Secondary Level,Rural regions,At least once per week,0.08356,203,2396,0.07247,0.09464
1997,Upper Secondary Level,Rural regions,At least once per month,0.13542,359,2396,0.12171,0.14912
1997,Upper Secondary Level,Rural regions,Seldom,0.42067,1074,2396,0.40090,0.44044
1997,Upper Secondary Level,Rural regions,Never,0.36035,760,2396,0.34112,0.37958
1997,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.10065,33,333,0.06828,0.13301
1997,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.29666,87,333,0.24753,0.34580
1997,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.40733,134,333,0.35447,0.46018
1997,Post-secondary Non-tertiary Level,Urban regions,Never,0.19536,79,333,0.15271,0.23801
1997,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.44857,58,58,0.31946,0.57769
1997,First Stage of Tertiary Education,Urban regions,At least once per month,0.18321,87,442,0.14710,0.21931
1997,First Stage of Tertiary Education,Urban regions,Seldom,0.43715,224,442,0.39085,0.48345
1997,First Stage of Tertiary Education,Urban regions,Never,0.33338,131,442,0.28938,0.37738
1997,First Stage of Tertiary Education,Rural regions,At least once per month,0.14235,45,270,0.10059,0.18410
1997,First Stage of Tertiary Education,Rural regions,Seldom,0.52787,152,270,0.46821,0.58753
1997,First Stage of Tertiary Education,Rural regions,Never,0.29056,73,270,0.23630,0.34482
1997,Second Stage of Tertiary Education,Urban regions,At least once per week,0.07443,76,1104,0.05894,0.08992
1997,Second Stage of Tertiary Education,Urban regions,At least once per month,0.21705,248,1104,0.19272,0.24138
1997,Second Stage of Tertiary Education,Urban regions,Seldom,0.46414,541,1104,0.43471,0.49357
1997,Second Stage of Tertiary Education,Urban regions,Never,0.24438,239,1104,0.21902,0.26974
1997,Second Stage of Tertiary Education,Rural regions,At least once per month,0.16583,111,631,0.13679,0.19487
1997,Second Stage of Tertiary Education,Rural regions,Seldom,0.45992,347,631,0.42100,0.49883
1997,Second Stage of Tertiary Education,Rural regions,Never,0.32525,173,631,0.28867,0.36183
1998,No answer / don't know,Urban regions,At least once per month,0.21904,87,387,0.17778,0.26030
1998,No answer / don't know,Urban regions,Seldom,0.32013,133,387,0.27359,0.36667
1998,No answer / don't know,Urban regions,Never,0.41734,167,387,0.36815,0.46654
1998,No answer / don't know,Rural regions,At least once per month,0.18039,36,170,0.12242,0.23836
1998,No answer / don't know,Rural regions,Seldom,0.25780,49,170,0.19185,0.32375
1998,No answer / don't know,Rural regions,Never,0.46748,85,170,0.39225,0.54270
1998,Pre-primary Level,Urban regions,At least once per week,0.30604,63,208,0.24326,0.36882
1998,Pre-primary Level,Urban regions,At least once per month,0.44277,98,208,0.37511,0.51044
1998,Pre-primary Level,Urban regions,Seldom,0.21009,47,208,0.15459,0.26558
1998,Pre-primary Level,Rural regions,At least once per week,0.25802,34,84,0.16389,0.35215
1998,Pre-primary Level,Rural regions,At least once per month,0.44375,50,84,0.33687,0.55064
1998,Primary Level,Urban regions,Seldom,0.22514,67,347,0.18113,0.26915
1998,Primary Level,Urban regions,Never,0.72133,280,347,0.67409,0.76857
1998,Primary Level,Rural regions,Never,0.63400,53,53,0.50307,0.76493
1998,Lower Secondary Level,Urban regions,At least once per week,0.05310,110,1752,0.04260,0.06360
1998,Lower Secondary Level,Urban regions,At least once per month,0.11900,232,1752,0.10384,0.13417
1998,Lower Secondary Level,Urban regions,Seldom,0.25128,468,1752,0.23096,0.27159
1998,Lower Secondary Level,Urban regions,Never,0.57662,942,1752,0.55348,0.59977
1998,Lower Secondary Level,Rural regions,At least once per week,0.09412,93,770,0.07349,0.11476
1998,Lower Secondary Level,Rural regions,At least once per month,0.10201,102,770,0.08062,0.12341
1998,Lower Secondary Level,Rural regions,Seldom,0.20904,186,770,0.18030,0.23778
1998,Lower Secondary Level,Rural regions,Never,0.59482,389,770,0.56012,0.62952
1998,Upper Secondary Level,Urban regions,At least once per week,0.04312,220,4360,0.03709,0.04915
1998,Upper Secondary Level,Urban regions,At least once per month,0.16728,760,4360,0.15620,0.17836
1998,Upper Secondary Level,Urban regions,Seldom,0.38696,1767,4360,0.37250,0.40142
1998,Upper Secondary Level,Urban regions,Never,0.40264,1613,4360,0.38809,0.41720
1998,Upper Secondary Level,Rural regions,At least once per week,0.03895,122,2628,0.03155,0.04635
1998,Upper Secondary Level,Rural regions,At least once per month,0.13280,372,2628,0.11982,0.14577
1998,Upper Secondary Level,Rural regions,Seldom,0.40624,1134,2628,0.38746,0.42502
1998,Upper Secondary Level,Rural regions,Never,0.42202,1000,2628,0.40313,0.44090
1998,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.26991,100,355,0.22367,0.31616
1998,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.44845,169,355,0.39664,0.50026
1998,Post-secondary Non-tertiary Level,Urban regions,Never,0.20988,86,355,0.16746,0.25230
1998,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.26692,32,88,0.17397,0.35987
1998,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.47072,56,88,0.36584,0.57561
1998,First Stage of Tertiary Education,Urban regions,At least once per month,0.20779,111,493,0.17194,0.24364
1998,First Stage of Tertiary Education,Urban regions,Seldom,0.45830,245,493,0.41427,0.50233
1998,First Stage of Tertiary Education,Urban regions,Never,0.30478,137,493,0.26411,0.34546
1998,First Stage of Tertiary Education,Rural regions,At least once per month,0.10301,38,297,0.06838,0.13764
1998,First Stage of Tertiary Education,Rural regions,Seldom,0.49737,159,297,0.44041,0.55434
1998,First Stage of Tertiary Education,Rural regions,Never,0.37503,100,297,0.31987,0.43018
1998,Second Stage of Tertiary Education,Urban regions,At least once per week,0.04184,58,1245,0.03071,0.05297
1998,Second Stage of Tertiary Education,Urban regions,At least once per month,0.23307,291,1245,0.20957,0.25656
1998,Second Stage of Tertiary Education,Urban regions,Seldom,0.45975,578,1245,0.43205,0.48744
1998,Second Stage of Tertiary Education,Urban regions,Never,0.26535,318,1245,0.24081,0.28988
1998,Second Stage of Tertiary Education,Rural regions,At least once per month,0.13779,99,708,0.11238,0.16320
1998,Second Stage of Tertiary Education,Rural regions,Seldom,0.47739,388,708,0.44057,0.51421
1998,Second Stage of Tertiary Education,Rural regions,Never,0.36565,221,708,0.33015,0.40115
1999,No answer / don't know,Urban regions,At least once per month,0.23612,48,180,0.17390,0.29834
1999,No answer / don't know,Urban regions,Seldom,0.40074,80,180,0.32895,0.47253
1999,No answer / don't know,Urban regions,Never,0.26338,52,180,0.19885,0.32791
1999,Pre-primary Level,Urban regions,At least once per week,0.33750,62,200,0.27180,0.40320
1999,Pre-primary Level,Urban regions,At least once per month,0.43053,94,200,0.36173,0.49932
1999,Pre-primary Level,Urban regions,Seldom,0.20122,44,200,0.14551,0.25692
1999,Pre-primary Level,Rural regions,At least once per week,0.33185,39,106,0.24178,0.42191
1999,Pre-primary Level,Rural regions,At least once per month,0.35736,36,106,0.26569,0.44902
1999,Pre-primary Level,Rural regions,Seldom,0.28966,31,106,0.20290,0.37643
1999,Primary Level,Urban regions,Seldom,0.24851,78,336,0.20223,0.29478
1999,Primary Level,Urban regions,Never,0.68235,258,336,0.63250,0.73221
1999,Primary Level,Rural regions,Never,0.55604,37,37,0.39374,0.71835
1999,Lower Secondary Level,Urban regions,At least once per week,0.06377,132,1678,0.05208,0.07547
1999,Lower Secondary Level,Urban regions,At least once per month,0.11986,243,1678,0.10432,0.13541
1999,Lower Secondary Level,Urban regions,Seldom,0.28680,504,1678,0.26516,0.30845
1999,Lower Secondary Level,Urban regions,Never,0.52956,799,1678,0.50567,0.55345
1999,Lower Secondary Level,Rural regions,At least once per week,0.10709,100,746,0.08488,0.12929
1999,Lower Secondary Level,Rural regions,At least once per month,0.10162,105,746,0.07992,0.12332
1999,Lower Secondary Level,Rural regions,Seldom,0.25600,200,746,0.22466,0.28734
1999,Lower Secondary Level,Rural regions,Never,0.53529,341,746,0.49947,0.57110
1999,Upper Secondary Level,Urban regions,At least once per week,0.06464,323,4270,0.05726,0.07202
1999,Upper Secondary Level,Urban regions,At least once per month,0.17796,800,4270,0.16648,0.18943
1999,Upper Secondary Level,Urban regions,Seldom,0.42815,1873,4270,0.41331,0.44300
1999,Upper Secondary Level,Urban regions,Never,0.32925,1274,4270,0.31515,0.34335
1999,Upper Secondary Level,Rural regions,At least once per week,0.08133,199,2618,0.07086,0.09180
1999,Upper Secondary Level,Rural regions,At least once per month,0.14570,419,2618,0.13218,0.15922
1999,Upper Secondary Level,Rural regions,Seldom,0.43068,1219,2618,0.41171,0.44965
1999,Upper Secondary Level,Rural regions,Never,0.34229,781,2618,0.32411,0.36047
1999,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.10204,33,382,0.07165,0.13244
1999,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.27501,110,382,0.23017,0.31985
1999,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.42989,166,382,0.38018,0.47960
1999,Post-secondary Non-tertiary Level,Urban regions,Never,0.19306,73,382,0.15342,0.23269
1999,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.39422,52,52,0.26010,0.52834
1999,First Stage of Tertiary Education,Urban regions,At least once per month,0.16320,90,479,0.13007,0.19633
1999,First Stage of Tertiary Education,Urban regions,Seldom,0.50425,272,479,0.45943,0.54908
1999,First Stage of Tertiary Education,Urban regions,Never,0.29550,117,479,0.25460,0.33641
1999,First Stage of Tertiary Education,Rural regions,At least once per month,0.13561,47,292,0.09628,0.17495
1999,First Stage of Tertiary Education,Rural regions,Seldom,0.54323,182,292,0.48599,0.60046
1999,First Stage of Tertiary Education,Rural regions,Never,0.27976,63,292,0.22818,0.33133
1999,Second Stage of Tertiary Education,Urban regions,At least once per week,0.05268,77,1237,0.04022,0.06513
1999,Second Stage of Tertiary Education,Urban regions,At least once per month,0.23823,319,1237,0.21448,0.26198
1999,Second Stage of Tertiary Education,Urban regions,Seldom,0.49687,621,1237,0.46900,0.52475
1999,Second Stage of Tertiary Education,Urban regions,Never,0.21222,220,1237,0.18943,0.23502
1999,Second Stage of Tertiary Education,Rural regions,At least once per month,0.16823,121,690,0.14030,0.19616
1999,Second Stage of Tertiary Education,Rural regions,Seldom,0.54550,426,690,0.50832,0.58268
1999,Second Stage of Tertiary Education,Rural regions,Never,0.25771,143,690,0.22506,0.29037
2001,Pre-primary Level,Urban regions,At least once per week,0.30620,114,340,0.25714,0.35527
2001,Pre-primary Level,Urban regions,At least once per month,0.48946,166,340,0.43625,0.54267
2001,Pre-primary Level,Urban regions,Seldom,0.18371,60,340,0.14249,0.22494
2001,Pre-primary Level,Rural regions,At least once per week,0.36855,70,155,0.29236,0.44475
2001,Pre-primary Level,Rural regions,At least once per month,0.44056,85,155,0.36215,0.51897
2001,Primary Level,Urban regions,Seldom,0.20386,46,226,0.15122,0.25650
2001,Primary Level,Urban regions,Never,0.69014,180,226,0.62971,0.75056
2001,Primary Level,Rural regions,Never,0.55154,38,38,0.39129,0.71180
2001,Lower Secondary Level,Urban regions,At least once per week,0.07357,176,2071,0.06232,0.08481
2001,Lower Secondary Level,Urban regions,At least once per month,0.10302,255,2071,0.08992,0.11611
2001,Lower Secondary Level,Urban regions,Seldom,0.25548,560,2071,0.23669,0.27427
2001,Lower Secondary Level,Urban regions,Never,0.56794,1080,2071,0.54660,0.58928
2001,Lower Secondary Level,Rural regions,At least once per week,0.08994,115,979,0.07201,0.10787
2001,Lower Secondary Level,Rural regions,At least once per month,0.12905,151,979,0.10804,0.15006
2001,Lower Secondary Level,Rural regions,Seldom,0.20665,213,979,0.18128,0.23203
2001,Lower Secondary Level,Rural regions,Never,0.57435,500,979,0.54337,0.60534
2001,Upper Secondary Level,Urban regions,At least once per week,0.06264,472,7180,0.05704,0.06825
2001,Upper Secondary Level,Urban regions,At least once per month,0.16543,1226,7180,0.15684,0.17403
2001,Upper Secondary Level,Urban regions,Seldom,0.39886,2961,7180,0.38753,0.41019
2001,Upper Secondary Level,Urban regions,Never,0.37306,2521,7180,0.36188,0.38425
2001,Upper Secondary Level,Rural regions,At least once per week,0.07539,342,4320,0.06752,0.08327
2001,Upper Secondary Level,Rural regions,At least once per month,0.14443,652,4320,0.13394,0.15491
2001,Upper Secondary Level,Rural regions,Seldom,0.38234,1756,4320,0.36785,0.39683
2001,Upper Secondary Level,Rural regions,Never,0.39784,1570,4320,0.38324,0.41244
2001,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.09061,74,825,0.07101,0.11021
2001,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.24968,206,825,0.22013,0.27924
2001,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.40810,347,825,0.37454,0.44166
2001,Post-secondary Non-tertiary Level,Urban regions,Never,0.25161,198,825,0.22198,0.28123
2001,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.26884,67,218,0.20985,0.32783
2001,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.39467,104,218,0.32963,0.45970
2001,Post-secondary Non-tertiary Level,Rural regions,Never,0.22820,47,218,0.17236,0.28404
2001,First Stage of Tertiary Education,Urban regions,At least once per week,0.05524,55,1061,0.04149,0.06899
2001,First Stage of Tertiary Education,Urban regions,At least once per month,0.17926,202,1061,0.15616,0.20235
2001,First Stage of Tertiary Education,Urban regions,Seldom,0.44349,499,1061,0.41358,0.47340
2001,First Stage of Tertiary Education,Urban regions,Never,0.32202,305,1061,0.29389,0.35014
2001,First Stage of Tertiary Education,Rural regions,At least once per month,0.15799,96,588,0.12848,0.18749
2001,First Stage of Tertiary Education,Rural regions,Seldom,0.48557,314,588,0.44514,0.52601
2001,First Stage of Tertiary Education,Rural regions,Never,0.33575,178,588,0.29755,0.37396
2001,Second Stage of Tertiary Education,Urban regions,At least once per week,0.06461,154,2428,0.05483,0.07439
2001,Second Stage of Tertiary Education,Urban regions,At least once per month,0.22719,568,2428,0.21052,0.24386
2001,Second Stage of Tertiary Education,Urban regions,Seldom,0.48028,1178,2428,0.46040,0.50016
2001,Second Stage of Tertiary Education,Urban regions,Never,0.22792,528,2428,0.21123,0.24461
2001,Second Stage of Tertiary Education,Rural regions,At least once per week,0.05197,40,1099,0.03884,0.06510
2001,Second Stage of Tertiary Education,Rural regions,At least once per month,0.18815,206,1099,0.16503,0.21127
2001,Second Stage of Tertiary Education,Rural regions,Seldom,0.50096,600,1099,0.47138,0.53053
2001,Second Stage of Tertiary Education,Rural regions,Never,0.25892,253,1099,0.23301,0.28483
2003,No answer / don't know,Urban regions,At least once per month,0.46419,70,115,0.37264,0.55574
2003,No answer / don't know,Urban regions,Seldom,0.26966,45,115,0.18820,0.35113
2003,Pre-primary Level,Urban regions,At least once per week,0.22592,107,404,0.18509,0.26675
2003,Pre-primary Level,Urban regions,At least once per month,0.50821,210,404,0.45939,0.55702
2003,Pre-primary Level,Urban regions,Seldom,0.22975,87,404,0.18868,0.27083
2003,Pre-primary Level,Rural regions,At least once per week,0.23732,51,189,0.17650,0.29813
2003,Pre-primary Level,Rural regions,At least once per month,0.48526,89,189,0.41381,0.55670
2003,Pre-primary Level,Rural regions,Seldom,0.25428,49,189,0.19203,0.31653
2003,Primary Level,Urban regions,Seldom,0.14722,31,189,0.09657,0.19787
2003,Primary Level,Urban regions,Never,0.74155,158,189,0.67897,0.80413
2003,Primary Level,Rural regions,Never,0.64042,40,40,0.48981,0.79103
2003,Lower Secondary Level,Urban regions,At least once per week,0.06306,120,1839,0.05195,0.07417
2003,Lower Secondary Level,Urban regions,At least once per month,0.12018,262,1839,0.10531,0.13505
2003,Lower Secondary Level,Urban regions,Seldom,0.22056,428,1839,0.20161,0.23952
2003,Lower Secondary Level,Urban regions,Never,0.59620,1029,1839,0.57377,0.61863
2003,Lower Secondary Level,Rural regions,At least once per week,0.06732,67,881,0.05076,0.08388
2003,Lower Secondary Level,Rural regions,At least once per month,0.13724,145,881,0.11451,0.15998
2003,Lower Secondary Level,Rural regions,Seldom,0.21254,208,881,0.18551,0.23957
2003,Lower Secondary Level,Rural regions,Never,0.58289,461,881,0.55032,0.61547
2003,Upper Secondary Level,Urban regions,At least once per week,0.03544,284,7048,0.03113,0.03976
2003,Upper Secondary Level,Urban regions,At least once per month,0.13810,1088,7048,0.13005,0.14616
2003,Upper Secondary Level,Urban regions,Seldom,0.38717,2836,7048,0.37579,0.39854
2003,Upper Secondary Level,Urban regions,Never,0.43929,2840,7048,0.42770,0.45088
2003,Upper Secondary Level,Rural regions,At least once per week,0.03825,184,4016,0.03232,0.04419
2003,Upper Secondary Level,Rural regions,At least once per month,0.13672,550,4016,0.12609,0.14735
2003,Upper Secondary Level,Rural regions,Seldom,0.38657,1666,4016,0.37150,0.40163
2003,Upper Secondary Level,Rural regions,Never,0.43846,1616,4016,0.42311,0.45381
2003,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.03565,35,882,0.02341,0.04790
2003,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.25191,222,882,0.22324,0.28058
2003,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.44747,408,882,0.41463,0.48030
2003,Post-secondary Non-tertiary Level,Urban regions,Never,0.26497,217,882,0.23583,0.29411
2003,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.17873,56,247,0.13085,0.22660
2003,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.42935,129,247,0.36749,0.49120
2003,Post-secondary Non-tertiary Level,Rural regions,Never,0.33569,62,247,0.27668,0.39470
2003,First Stage of Tertiary Education,Urban regions,At least once per month,0.14467,168,1037,0.12325,0.16609
2003,First Stage of Tertiary Education,Urban regions,Seldom,0.46261,521,1037,0.43225,0.49297
2003,First Stage of Tertiary Education,Urban regions,Never,0.36414,348,1037,0.33484,0.39344
2003,First Stage of Tertiary Education,Rural regions,At least once per month,0.13343,72,600,0.10620,0.16067
2003,First Stage of Tertiary Education,Rural regions,Seldom,0.45692,316,600,0.41703,0.49681
2003,First Stage of Tertiary Education,Rural regions,Never,0.38952,212,600,0.35047,0.42857
2003,Second Stage of Tertiary Education,Urban regions,At least once per week,0.03590,102,3079,0.02932,0.04247
2003,Second Stage of Tertiary Education,Urban regions,At least once per month,0.24132,718,3079,0.22621,0.25644
2003,Second Stage of Tertiary Education,Urban regions,Seldom,0.47513,1544,3079,0.45749,0.49277
2003,Second Stage of Tertiary Education,Urban regions,Never,0.24765,715,3079,0.23240,0.26290
2003,Second Stage of Tertiary Education,Rural regions,At least once per month,0.17911,214,1238,0.15774,0.20048
2003,Second Stage of Tertiary Education,Rural regions,Seldom,0.47725,688,1238,0.44941,0.50508
2003,Second Stage of Tertiary Education,Rural regions,Never,0.31988,336,1238,0.29389,0.34588
2005,No answer / don't know,Urban regions,At least once per week,0.20327,41,186,0.14528,0.26126
2005,No answer / don't know,Urban regions,At least once per month,0.35497,81,186,0.28602,0.42392
2005,No answer / don't know,Urban regions,Seldom,0.30323,64,186,0.23699,0.36946
2005,No answer / don't know,Rural regions,Seldom,0.36339,35,35,0.20171,0.52506
2005,Pre-primary Level,Urban regions,At least once per week,0.28985,153,434,0.24712,0.33259
2005,Pre-primary Level,Urban regions,At least once per month,0.49957,206,434,0.45248,0.54667
2005,Pre-primary Level,Urban regions,Seldom,0.17798,75,434,0.14195,0.21401
2005,Pre-primary Level,Rural regions,At least once per week,0.22141,55,193,0.16268,0.28014
2005,Pre-primary Level,Rural regions,At least once per month,0.41800,86,193,0.34823,0.48777
2005,Pre-primary Level,Rural regions,Seldom,0.31663,52,193,0.25083,0.38242
2005,Primary Level,Urban regions,Seldom,0.21627,37,166,0.15345,0.27909
2005,Primary Level,Urban regions,Never,0.61376,129,166,0.53947,0.68806
2005,Primary Level,Rural regions,Never,0.62634,38,38,0.47045,0.78222
2005,Lower Secondary Level,Urban regions,At least once per week,0.07641,124,1627,0.06350,0.08932
2005,Lower Secondary Level,Urban regions,At least once per month,0.13300,228,1627,0.11649,0.14951
2005,Lower Secondary Level,Urban regions,Seldom,0.27385,447,1627,0.25218,0.29553
2005,Lower Secondary Level,Urban regions,Never,0.51674,828,1627,0.49245,0.54103
2005,Lower Secondary Level,Rural regions,At least once per week,0.05513,57,754,0.03883,0.07144
2005,Lower Secondary Level,Rural regions,At least once per month,0.14941,124,754,0.12395,0.17487
2005,Lower Secondary Level,Rural regions,Seldom,0.24747,192,754,0.21664,0.27829
2005,Lower Secondary Level,Rural regions,Never,0.54799,381,754,0.51244,0.58354
2005,Upper Secondary Level,Urban regions,At least once per week,0.05259,359,6464,0.04715,0.05803
2005,Upper Secondary Level,Urban regions,At least once per month,0.15025,1044,6464,0.14154,0.15896
2005,Upper Secondary Level,Urban regions,Seldom,0.44155,2892,6464,0.42945,0.45366
2005,Upper Secondary Level,Urban regions,Never,0.35561,2169,6464,0.34394,0.36728
2005,Upper Secondary Level,Rural regions,At least once per week,0.05069,201,3732,0.04365,0.05773
2005,Upper Secondary Level,Rural regions,At least once per month,0.14781,558,3732,0.13642,0.15920
2005,Upper Secondary Level,Rural regions,Seldom,0.44178,1705,3732,0.42585,0.45772
2005,Upper Secondary Level,Rural regions,Never,0.35972,1268,3732,0.34432,0.37512
2005,Post-secondary Non-tertiary Level,Urban regions,At least once per week,0.05985,47,859,0.04398,0.07572
2005,Post-secondary Non-tertiary Level,Urban regions,At least once per month,0.25570,225,859,0.22651,0.28489
2005,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.48830,431,859,0.45485,0.52175
2005,Post-secondary Non-tertiary Level,Urban regions,Never,0.19615,156,859,0.16958,0.22272
2005,Post-secondary Non-tertiary Level,Rural regions,At least once per month,0.20579,55,240,0.15454,0.25705
2005,Post-secondary Non-tertiary Level,Rural regions,Seldom,0.46395,135,240,0.40073,0.52718
2005,Post-secondary Non-tertiary Level,Rural regions,Never,0.24093,50,240,0.18671,0.29515
2005,First Stage of Tertiary Education,Urban regions,At least once per week,0.04149,43,983,0.02902,0.05397
2005,First Stage of Tertiary Education,Urban regions,At least once per month,0.15668,154,983,0.13395,0.17942
2005,First Stage of Tertiary Education,Urban regions,Seldom,0.49716,515,983,0.46589,0.52843
2005,First Stage of Tertiary Education,Urban regions,Never,0.30466,271,983,0.27588,0.33345
2005,First Stage of Tertiary Education,Rural regions,At least once per month,0.13109,68,550,0.10286,0.15933
2005,First Stage of Tertiary Education,Rural regions,Seldom,0.52551,318,550,0.48374,0.56728
2005,First Stage of Tertiary Education,Rural regions,Never,0.31081,164,550,0.27210,0.34953
2005,Second Stage of Tertiary Education,Urban regions,At least once per week,0.05908,153,2940,0.05056,0.06761
2005,Second Stage of Tertiary Education,Urban regions,At least once per month,0.25181,723,2940,0.23611,0.26750
2005,Second Stage of Tertiary Education,Urban regions,Seldom,0.48020,1505,2940,0.46214,0.49826
2005,Second Stage of Tertiary Education,Urban regions,Never,0.20891,559,2940,0.19421,0.22360
2005,Second Stage of Tertiary Education,Rural regions,At least once per week,0.03496,43,1204,0.02458,0.04534
2005,Second Stage of Tertiary Education,Rural regions,At least once per month,0.19592,211,1204,0.17349,0.21835
2005,Second Stage of Tertiary Education,Rural regions,Seldom,0.52497,685,1204,0.49675,0.55319
2005,Second Stage of Tertiary Education,Rural regions,Never,0.24416,265,1204,0.21988,0.26843
2007,No answer / don't know,Urban regions,At least once per week,0.20853,58,199,0.15195,0.26512
2007,No answer / don't know,Urban regions,At least once per month,0.30765,81,199,0.24337,0.37194
2007,No answer / don't know,Urban regions,Seldom,0.32899,60,199,0.26355,0.39444
2007,No answer / don't know,Rural regions,At least once per month,0.32257,40,80,0.21949,0.42565
2007,No answer / don't know,Rural regions,Seldom,0.44370,40,80,0.33414,0.55326
2007,Pre-primary Level,Urban regions,At least once per week,0.21913,70,225,0.16496,0.27330
2007,Pre-primary Level,Urban regions,At least once per month,0.46955,105,225,0.40420,0.53491
2007,Pre-primary Level,Urban regions,Seldom,0.29373,50,225,0.23409,0.35338
2007,Pre-primary Level,Rural regions,At least once per week,0.31732,37,108,0.22913,0.40551
2007,Pre-primary Level,Rural regions,At least once per month,0.38042,39,108,0.28843,0.47241
