year,migback,pgisced97,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Direct migration background,Lower Secondary Level,Never,0.60269,428,694,0.56626,0.63913
1996,Direct migration background,Upper Secondary Level,At least once per week,0.04941,56,929,0.03547,0.06336
1996,Direct migration background,Upper Secondary Level,At least once per month,0.12962,137,929,0.10801,0.15124
1996,Direct migration background,Upper Secondary Level,Seldom,0.36042,326,929,0.32953,0.39131
1996,Direct migration background,Upper Secondary Level,Never,0.46054,410,929,0.42847,0.49261
1996,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.45949,62,118,0.36919,0.54980
1996,Direct migration background,Post-secondary Non-tertiary Level,Never,0.38798,56,118,0.29968,0.47627
1996,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.18413,33,178,0.12703,0.24123
1996,Direct migration background,Second Stage of Tertiary Education,Seldom,0.44044,88,178,0.36730,0.51358
1996,Direct migration background,Second Stage of Tertiary Education,Never,0.33413,57,178,0.26464,0.40362
1996,Indirect migration background,Lower Secondary Level,At least once per week,0.33045,43,146,0.25389,0.40701
1996,Indirect migration background,Lower Secondary Level,At least once per month,0.30692,56,146,0.23185,0.38199
1996,Indirect migration background,Lower Secondary Level,Seldom,0.28379,47,146,0.21041,0.35718
1996,Indirect migration background,Upper Secondary Level,At least once per week,0.25764,66,187,0.19479,0.32049
1996,Indirect migration background,Upper Secondary Level,At least once per month,0.34495,64,187,0.27663,0.41326
1996,Indirect migration background,Upper Secondary Level,Seldom,0.27630,57,187,0.21204,0.34057
1997,No migration background,No answer / don't know,At least once per month,0.30348,38,82,0.20336,0.40361
1997,No migration background,No answer / don't know,Seldom,0.35197,44,82,0.24796,0.45598
1997,No migration background,Pre-primary Level,At least once per week,0.39109,85,219,0.32631,0.45587
1997,No migration background,Pre-primary Level,At least once per month,0.36284,82,219,0.29902,0.42667
1997,No migration background,Pre-primary Level,Seldom,0.22237,52,219,0.16717,0.27758
1997,No migration background,Lower Secondary Level,At least once per week,0.07564,146,1424,0.06190,0.08938
1997,No migration background,Lower Secondary Level,At least once per month,0.10860,193,1424,0.09243,0.12476
1997,No migration background,Lower Secondary Level,Seldom,0.24650,383,1424,0.22411,0.26889
1997,No migration background,Lower Secondary Level,Never,0.56926,702,1424,0.54353,0.59499
1997,No migration background,Upper Secondary Level,At least once per week,0.07353,411,5342,0.06653,0.08053
1997,No migration background,Upper Secondary Level,At least once per month,0.15230,878,5342,0.14266,0.16194
1997,No migration background,Upper Secondary Level,Seldom,0.41650,2344,5342,0.40328,0.42972
1997,No migration background,Upper Secondary Level,Never,0.35766,1709,5342,0.34481,0.37052
1997,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.12868,39,307,0.09116,0.16620
1997,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.33806,96,307,0.28506,0.39106
1997,No migration background,Post-secondary Non-tertiary Level,Seldom,0.41228,132,307,0.35712,0.46743
1997,No migration background,Post-secondary Non-tertiary Level,Never,0.12098,40,307,0.08444,0.15752
1997,No migration background,First Stage of Tertiary Education,At least once per week,0.04500,32,683,0.02944,0.06056
1997,No migration background,First Stage of Tertiary Education,At least once per month,0.16922,116,683,0.14108,0.19736
1997,No migration background,First Stage of Tertiary Education,Seldom,0.46915,347,683,0.43170,0.50661
1997,No migration background,First Stage of Tertiary Education,Never,0.31663,188,683,0.28172,0.35154
1997,No migration background,Second Stage of Tertiary Education,At least once per week,0.07066,90,1561,0.05795,0.08338
1997,No migration background,Second Stage of Tertiary Education,At least once per month,0.21267,329,1561,0.19237,0.23298
1997,No migration background,Second Stage of Tertiary Education,Seldom,0.46337,799,1561,0.43862,0.48811
1997,No migration background,Second Stage of Tertiary Education,Never,0.25330,343,1561,0.23171,0.27488
1997,Direct migration background,No answer / don't know,Seldom,0.42940,33,75,0.31661,0.54218
1997,Direct migration background,No answer / don't know,Never,0.35419,42,75,0.24522,0.46317
1997,Direct migration background,Primary Level,Seldom,0.18885,74,370,0.14892,0.22879
1997,Direct migration background,Primary Level,Never,0.74572,296,370,0.70129,0.79015
1997,Direct migration background,Lower Secondary Level,At least once per month,0.07154,51,657,0.05181,0.09126
1997,Direct migration background,Lower Secondary Level,Seldom,0.24805,184,657,0.21500,0.28110
1997,Direct migration background,Lower Secondary Level,Never,0.64910,422,657,0.61258,0.68562
1997,Direct migration background,Upper Secondary Level,At least once per week,0.04162,47,891,0.02850,0.05474
1997,Direct migration background,Upper Secondary Level,At least once per month,0.13515,129,891,0.11269,0.15761
1997,Direct migration background,Upper Secondary Level,Seldom,0.35165,306,891,0.32028,0.38302
1997,Direct migration background,Upper Secondary Level,Never,0.47158,409,891,0.43879,0.50438
1997,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.41861,53,105,0.32380,0.51343
1997,Direct migration background,Post-secondary Non-tertiary Level,Never,0.39237,52,105,0.29853,0.48622
1997,Direct migration background,Second Stage of Tertiary Education,Seldom,0.46136,86,155,0.38263,0.54010
1997,Direct migration background,Second Stage of Tertiary Education,Never,0.38396,69,155,0.30715,0.46077
1997,Indirect migration background,Lower Secondary Level,At least once per week,0.25091,45,178,0.18704,0.31478
1997,Indirect migration background,Lower Secondary Level,At least once per month,0.41796,78,178,0.34529,0.49062
1997,Indirect migration background,Lower Secondary Level,Seldom,0.24645,55,178,0.18297,0.30994
1997,Indirect migration background,Upper Secondary Level,At least once per week,0.24499,51,173,0.18072,0.30927
1997,Indirect migration background,Upper Secondary Level,At least once per month,0.40590,72,173,0.33251,0.47929
1997,Indirect migration background,Upper Secondary Level,Seldom,0.20170,50,173,0.14173,0.26167
1998,No migration background,No answer / don't know,At least once per week,0.06666,33,417,0.04269,0.09062
1998,No migration background,No answer / don't know,At least once per month,0.19848,86,417,0.16015,0.23680
1998,No migration background,No answer / don't know,Seldom,0.30498,124,417,0.26073,0.34922
1998,No migration background,No answer / don't know,Never,0.42989,174,417,0.38232,0.47747
1998,No migration background,Pre-primary Level,At least once per week,0.28349,68,231,0.22525,0.34174
1998,No migration background,Pre-primary Level,At least once per month,0.45696,108,231,0.39258,0.52134
1998,No migration background,Pre-primary Level,Seldom,0.23515,55,231,0.18034,0.28996
1998,No migration background,Primary Level,Never,0.55299,34,34,0.38336,0.72263
1998,No migration background,Lower Secondary Level,At least once per week,0.06150,137,1674,0.04999,0.07301
1998,No migration background,Lower Secondary Level,At least once per month,0.10886,225,1674,0.09394,0.12379
1998,No migration background,Lower Secondary Level,Seldom,0.23700,444,1674,0.21662,0.25738
1998,No migration background,Lower Secondary Level,Never,0.59263,868,1674,0.56909,0.61618
1998,No migration background,Upper Secondary Level,At least once per week,0.03886,272,5943,0.03395,0.04377
1998,No migration background,Upper Secondary Level,At least once per month,0.15404,954,5943,0.14487,0.16322
1998,No migration background,Upper Secondary Level,Seldom,0.40473,2561,5943,0.39225,0.41721
1998,No migration background,Upper Secondary Level,Never,0.40237,2156,5943,0.38990,0.41484
1998,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.31217,109,325,0.26171,0.36262
1998,No migration background,Post-secondary Non-tertiary Level,Seldom,0.44741,161,325,0.39327,0.50155
1998,No migration background,Post-secondary Non-tertiary Level,Never,0.16283,55,325,0.12262,0.20303
1998,No migration background,First Stage of Tertiary Education,At least once per month,0.17604,135,727,0.14833,0.20374
1998,No migration background,First Stage of Tertiary Education,Seldom,0.46628,370,727,0.43000,0.50257
1998,No migration background,First Stage of Tertiary Education,Never,0.33473,222,727,0.30041,0.36906
1998,No migration background,Second Stage of Tertiary Education,At least once per week,0.03889,68,1752,0.02983,0.04794
1998,No migration background,Second Stage of Tertiary Education,At least once per month,0.20218,339,1752,0.18337,0.22099
1998,No migration background,Second Stage of Tertiary Education,Seldom,0.46958,883,1752,0.44621,0.49296
1998,No migration background,Second Stage of Tertiary Education,Never,0.28935,462,1752,0.26811,0.31059
1998,Direct migration background,No answer / don't know,Seldom,0.31287,42,109,0.22542,0.40032
1998,Direct migration background,No answer / don't know,Never,0.51452,67,109,0.42026,0.60878
1998,Direct migration background,Primary Level,Seldom,0.18679,57,351,0.14595,0.22762
1998,Direct migration background,Primary Level,Never,0.77768,294,351,0.73412,0.82124
1998,Direct migration background,Lower Secondary Level,At least once per month,0.08984,55,636,0.06760,0.11208
1998,Direct migration background,Lower Secondary Level,Seldom,0.23755,151,636,0.20445,0.27066
1998,Direct migration background,Lower Secondary Level,Never,0.64451,430,636,0.60728,0.68174
1998,Direct migration background,Upper Secondary Level,At least once per week,0.03409,33,839,0.02180,0.04638
1998,Direct migration background,Upper Secondary Level,At least once per month,0.12710,102,839,0.10455,0.14965
1998,Direct migration background,Upper Secondary Level,Seldom,0.31953,274,839,0.28796,0.35111
1998,Direct migration background,Upper Secondary Level,Never,0.51928,430,839,0.48545,0.55311
1998,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.46849,55,110,0.37481,0.56217
1998,Direct migration background,Post-secondary Non-tertiary Level,Never,0.39367,55,110,0.30195,0.48539
1998,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.19239,33,188,0.13589,0.24888
1998,Direct migration background,Second Stage of Tertiary Education,Seldom,0.44001,78,188,0.36886,0.51116
1998,Direct migration background,Second Stage of Tertiary Education,Never,0.36127,77,188,0.29242,0.43012
1998,Indirect migration background,Lower Secondary Level,At least once per week,0.27504,47,193,0.21187,0.33820
1998,Indirect migration background,Lower Secondary Level,At least once per month,0.29880,54,193,0.23405,0.36354
1998,Indirect migration background,Lower Secondary Level,Seldom,0.27689,59,193,0.21360,0.34019
1998,Indirect migration background,Lower Secondary Level,Never,0.14928,33,193,0.09887,0.19969
1998,Indirect migration background,Upper Secondary Level,At least once per week,0.20787,37,179,0.14826,0.26749
1998,Indirect migration background,Upper Secondary Level,At least once per month,0.37663,76,179,0.30545,0.44781
1998,Indirect migration background,Upper Secondary Level,Seldom,0.24765,66,179,0.18424,0.31106
1999,No migration background,No answer / don't know,At least once per month,0.23038,36,90,0.14289,0.31786
1999,No migration background,No answer / don't know,Seldom,0.38804,54,90,0.28680,0.48929
1999,No migration background,Pre-primary Level,At least once per week,0.36612,79,225,0.30303,0.42921
1999,No migration background,Pre-primary Level,At least once per month,0.38350,89,225,0.31983,0.44718
1999,No migration background,Pre-primary Level,Seldom,0.23053,57,225,0.17538,0.28569
1999,No migration background,Primary Level,Never,0.46906,33,33,0.29615,0.64197
1999,No migration background,Lower Secondary Level,At least once per week,0.07673,161,1627,0.06380,0.08967
1999,No migration background,Lower Secondary Level,At least once per month,0.10941,237,1627,0.09423,0.12458
1999,No migration background,Lower Secondary Level,Seldom,0.26284,461,1627,0.24144,0.28423
1999,No migration background,Lower Secondary Level,Never,0.55102,768,1627,0.52684,0.57520
1999,No migration background,Upper Secondary Level,At least once per week,0.06848,426,5889,0.06203,0.07493
1999,No migration background,Upper Secondary Level,At least once per month,0.16619,1028,5889,0.15668,0.17569
1999,No migration background,Upper Secondary Level,Seldom,0.43781,2745,5889,0.42514,0.45049
1999,No migration background,Upper Secondary Level,Never,0.32752,1690,5889,0.31553,0.33951
1999,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.11966,42,354,0.08580,0.15352
1999,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.28221,107,354,0.23526,0.32916
1999,No migration background,Post-secondary Non-tertiary Level,Seldom,0.42461,155,354,0.37305,0.47618
1999,No migration background,Post-secondary Non-tertiary Level,Never,0.17352,50,354,0.13401,0.21302
1999,No migration background,First Stage of Tertiary Education,At least once per week,0.03505,34,743,0.02181,0.04828
1999,No migration background,First Stage of Tertiary Education,At least once per month,0.14566,120,743,0.12028,0.17105
1999,No migration background,First Stage of Tertiary Education,Seldom,0.53257,425,743,0.49667,0.56847
1999,No migration background,First Stage of Tertiary Education,Never,0.28672,164,743,0.25418,0.31926
1999,No migration background,Second Stage of Tertiary Education,At least once per week,0.04984,91,1744,0.03962,0.06006
1999,No migration background,Second Stage of Tertiary Education,At least once per month,0.21818,393,1744,0.19879,0.23757
1999,No migration background,Second Stage of Tertiary Education,Seldom,0.50793,942,1744,0.48445,0.53140
1999,No migration background,Second Stage of Tertiary Education,Never,0.22406,318,1744,0.20448,0.24363
1999,Direct migration background,No answer / don't know,Seldom,0.39773,33,73,0.28468,0.51078
1999,Direct migration background,No answer / don't know,Never,0.47828,40,73,0.36289,0.59366
1999,Direct migration background,Primary Level,Seldom,0.21459,70,328,0.17009,0.25908
1999,Direct migration background,Primary Level,Never,0.75680,258,328,0.71030,0.80330
1999,Direct migration background,Lower Secondary Level,At least once per month,0.07725,48,587,0.05563,0.09886
1999,Direct migration background,Lower Secondary Level,Seldom,0.32467,184,587,0.28676,0.36258
1999,Direct migration background,Lower Secondary Level,Never,0.56917,355,587,0.52908,0.60927
1999,Direct migration background,Upper Secondary Level,At least once per week,0.04939,38,783,0.03420,0.06457
1999,Direct migration background,Upper Secondary Level,At least once per month,0.12845,102,783,0.10500,0.15190
1999,Direct migration background,Upper Secondary Level,Seldom,0.38796,300,783,0.35380,0.42211
1999,Direct migration background,Upper Secondary Level,Never,0.43421,343,783,0.39947,0.46895
1999,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.44277,58,103,0.34637,0.53916
1999,Direct migration background,Post-secondary Non-tertiary Level,Never,0.29412,45,103,0.20569,0.38255
1999,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.20679,34,175,0.14661,0.26697
1999,Direct migration background,Second Stage of Tertiary Education,Seldom,0.53325,97,175,0.45912,0.60738
1999,Direct migration background,Second Stage of Tertiary Education,Never,0.24724,44,175,0.18314,0.31134
1999,Indirect migration background,Pre-primary Level,At least once per month,0.50306,32,32,0.32705,0.67907
1999,Indirect migration background,Lower Secondary Level,At least once per week,0.24866,51,173,0.18406,0.31326
1999,Indirect migration background,Lower Secondary Level,At least once per month,0.33933,63,173,0.26857,0.41009
1999,Indirect migration background,Lower Secondary Level,Seldom,0.34365,59,173,0.27268,0.41463
1999,Indirect migration background,Upper Secondary Level,At least once per week,0.24367,58,194,0.18310,0.30423
1999,Indirect migration background,Upper Secondary Level,At least once per month,0.38811,89,194,0.31935,0.45686
1999,Indirect migration background,Upper Secondary Level,Seldom,0.23715,47,194,0.17714,0.29715
2001,No migration background,No answer / don't know,At least once per month,0.44076,36,36,0.27628,0.60524
2001,No migration background,Pre-primary Level,At least once per week,0.33121,149,417,0.28598,0.37644
2001,No migration background,Pre-primary Level,At least once per month,0.49237,206,417,0.44432,0.54041
2001,No migration background,Pre-primary Level,Seldom,0.15772,62,417,0.12270,0.19275
2001,No migration background,Primary Level,Never,0.53660,45,45,0.38925,0.68394
2001,No migration background,Lower Secondary Level,At least once per week,0.07201,196,2051,0.06082,0.08320
2001,No migration background,Lower Secondary Level,At least once per month,0.11567,292,2051,0.10182,0.12952
2001,No migration background,Lower Secondary Level,Seldom,0.21826,485,2051,0.20038,0.23614
2001,No migration background,Lower Secondary Level,Never,0.59406,1078,2051,0.57280,0.61531
2001,No migration background,Upper Secondary Level,At least once per week,0.06366,680,10112,0.05890,0.06842
2001,No migration background,Upper Secondary Level,At least once per month,0.15782,1644,10112,0.15071,0.16492
2001,No migration background,Upper Secondary Level,Seldom,0.40116,4254,10112,0.39161,0.41072
2001,No migration background,Upper Secondary Level,Never,0.37736,3534,10112,0.36791,0.38681
2001,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.11181,81,773,0.08958,0.13404
2001,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.29236,228,773,0.26028,0.32445
2001,No migration background,Post-secondary Non-tertiary Level,Seldom,0.38894,321,773,0.35455,0.42333
2001,No migration background,Post-secondary Non-tertiary Level,Never,0.20688,143,773,0.17831,0.23545
2001,No migration background,First Stage of Tertiary Education,At least once per week,0.04129,56,1463,0.03109,0.05148
2001,No migration background,First Stage of Tertiary Education,At least once per month,0.16874,254,1463,0.14954,0.18794
2001,No migration background,First Stage of Tertiary Education,Seldom,0.46496,730,1463,0.43939,0.49053
2001,No migration background,First Stage of Tertiary Education,Never,0.32501,423,1463,0.30100,0.34902
2001,No migration background,Second Stage of Tertiary Education,At least once per week,0.06103,169,3114,0.05262,0.06943
2001,No migration background,Second Stage of Tertiary Education,At least once per month,0.22078,687,3114,0.20621,0.23535
2001,No migration background,Second Stage of Tertiary Education,Seldom,0.48488,1586,3114,0.46732,0.50244
2001,No migration background,Second Stage of Tertiary Education,Never,0.23332,672,3114,0.21846,0.24818
2001,Direct migration background,Primary Level,Seldom,0.21431,36,205,0.15800,0.27062
2001,Direct migration background,Primary Level,Never,0.76246,169,205,0.70406,0.82086
2001,Direct migration background,Lower Secondary Level,At least once per week,0.04927,34,768,0.03395,0.06458
2001,Direct migration background,Lower Secondary Level,At least once per month,0.07182,57,768,0.05355,0.09010
2001,Direct migration background,Lower Secondary Level,Seldom,0.29012,217,768,0.25801,0.32224
2001,Direct migration background,Lower Secondary Level,Never,0.58879,460,768,0.55396,0.62361
2001,Direct migration background,Upper Secondary Level,At least once per week,0.06328,65,1080,0.04875,0.07781
2001,Direct migration background,Upper Secondary Level,At least once per month,0.13909,147,1080,0.11844,0.15974
2001,Direct migration background,Upper Secondary Level,Seldom,0.31589,353,1080,0.28815,0.34362
2001,Direct migration background,Upper Secondary Level,Never,0.48174,515,1080,0.45193,0.51156
2001,Direct migration background,Post-secondary Non-tertiary Level,At least once per month,0.10860,31,246,0.06964,0.14756
2001,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.47593,118,246,0.41339,0.53847
2001,Direct migration background,Post-secondary Non-tertiary Level,Never,0.38805,97,246,0.32703,0.44907
2001,Direct migration background,First Stage of Tertiary Education,At least once per month,0.17937,33,155,0.11877,0.23996
2001,Direct migration background,First Stage of Tertiary Education,Seldom,0.40951,68,155,0.33184,0.48718
2001,Direct migration background,First Stage of Tertiary Education,Never,0.36625,54,155,0.29015,0.44234
2001,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.16848,63,341,0.12870,0.20827
2001,Direct migration background,Second Stage of Tertiary Education,Seldom,0.49661,172,341,0.44346,0.54976
2001,Direct migration background,Second Stage of Tertiary Education,Never,0.28196,106,341,0.23414,0.32979
2001,Indirect migration background,Pre-primary Level,At least once per month,0.52401,31,31,0.34530,0.70273
2001,Indirect migration background,Lower Secondary Level,At least once per week,0.28000,61,231,0.22197,0.33803
2001,Indirect migration background,Lower Secondary Level,At least once per month,0.20609,57,231,0.15382,0.25837
2001,Indirect migration background,Lower Secondary Level,Seldom,0.32971,71,231,0.26895,0.39047
2001,Indirect migration background,Lower Secondary Level,Never,0.18420,42,231,0.13410,0.23430
2001,Indirect migration background,Upper Secondary Level,At least once per week,0.22665,69,308,0.17982,0.27349
2001,Indirect migration background,Upper Secondary Level,At least once per month,0.25449,87,308,0.20576,0.30321
2001,Indirect migration background,Upper Secondary Level,Seldom,0.37191,110,308,0.31784,0.42597
2001,Indirect migration background,Upper Secondary Level,Never,0.14696,42,308,0.10735,0.18656
2003,No migration background,No answer / don't know,At least once per week,0.14732,34,157,0.09170,0.20294
2003,No migration background,No answer / don't know,At least once per month,0.43796,72,157,0.36010,0.51582
2003,No migration background,No answer / don't know,Seldom,0.31808,51,157,0.24500,0.39117
2003,No migration background,Pre-primary Level,At least once per week,0.22880,133,478,0.19110,0.26649
2003,No migration background,Pre-primary Level,At least once per month,0.52463,241,478,0.47981,0.56945
2003,No migration background,Pre-primary Level,Seldom,0.21663,104,478,0.17966,0.25360
2003,No migration background,Primary Level,Never,0.55434,50,50,0.41517,0.69352
2003,No migration background,Lower Secondary Level,At least once per week,0.06033,136,1881,0.04957,0.07109
2003,No migration background,Lower Secondary Level,At least once per month,0.12391,303,1881,0.10902,0.13880
2003,No migration background,Lower Secondary Level,Seldom,0.20907,441,1881,0.19069,0.22745
2003,No migration background,Lower Secondary Level,Never,0.60669,1001,1881,0.58460,0.62877
2003,No migration background,Upper Secondary Level,At least once per week,0.03589,403,9773,0.03220,0.03958
2003,No migration background,Upper Secondary Level,At least once per month,0.13462,1422,9773,0.12785,0.14139
2003,No migration background,Upper Secondary Level,Seldom,0.39692,4087,9773,0.38722,0.40662
2003,No migration background,Upper Secondary Level,Never,0.43257,3861,9773,0.42274,0.44239
2003,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.04488,45,880,0.03119,0.05857
2003,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.26266,240,880,0.23357,0.29175
2003,No migration background,Post-secondary Non-tertiary Level,Seldom,0.45854,425,880,0.42560,0.49149
2003,No migration background,Post-secondary Non-tertiary Level,Never,0.23392,170,880,0.20593,0.26190
2003,No migration background,First Stage of Tertiary Education,At least once per week,0.02401,35,1497,0.01625,0.03177
2003,No migration background,First Stage of Tertiary Education,At least once per month,0.14273,210,1497,0.12500,0.16045
2003,No migration background,First Stage of Tertiary Education,Seldom,0.46687,761,1497,0.44159,0.49215
2003,No migration background,First Stage of Tertiary Education,Never,0.36639,491,1497,0.34198,0.39081
2003,No migration background,Second Stage of Tertiary Education,At least once per week,0.03275,109,3909,0.02717,0.03833
2003,No migration background,Second Stage of Tertiary Education,At least once per month,0.22928,841,3909,0.21610,0.24246
2003,No migration background,Second Stage of Tertiary Education,Seldom,0.48380,2046,3909,0.46813,0.49946
2003,No migration background,Second Stage of Tertiary Education,Never,0.25418,913,3909,0.24053,0.26783
2003,Direct migration background,Primary Level,Never,0.84762,143,143,0.78850,0.90673
2003,Direct migration background,Lower Secondary Level,At least once per month,0.09094,47,636,0.06857,0.11330
2003,Direct migration background,Lower Secondary Level,Seldom,0.22445,141,636,0.19200,0.25690
2003,Direct migration background,Lower Secondary Level,Never,0.64091,448,636,0.60360,0.67823
2003,Direct migration background,Upper Secondary Level,At least once per month,0.11019,104,940,0.09016,0.13022
2003,Direct migration background,Upper Secondary Level,Seldom,0.30125,303,940,0.27190,0.33059
2003,Direct migration background,Upper Secondary Level,Never,0.56235,533,940,0.53062,0.59409
2003,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.42020,97,200,0.35162,0.48878
2003,Direct migration background,Post-secondary Non-tertiary Level,Never,0.43849,103,200,0.36955,0.50744
2003,Direct migration background,First Stage of Tertiary Education,Seldom,0.37109,58,119,0.28392,0.45825
2003,Direct migration background,First Stage of Tertiary Education,Never,0.48746,61,119,0.39727,0.57764
2003,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.17053,64,357,0.13146,0.20960
2003,Direct migration background,Second Stage of Tertiary Education,Seldom,0.43539,161,357,0.38389,0.48689
2003,Direct migration background,Second Stage of Tertiary Education,Never,0.36963,132,357,0.31949,0.41978
2003,Indirect migration background,Pre-primary Level,At least once per month,0.42316,34,34,0.25459,0.59173
2003,Indirect migration background,Lower Secondary Level,At least once per week,0.19712,33,185,0.13964,0.25460
2003,Indirect migration background,Lower Secondary Level,At least once per month,0.28126,57,185,0.21630,0.34623
2003,Indirect migration background,Lower Secondary Level,Seldom,0.30895,54,185,0.24218,0.37571
2003,Indirect migration background,Lower Secondary Level,Never,0.21267,41,185,0.15355,0.27180
2003,Indirect migration background,Upper Secondary Level,At least once per week,0.09330,39,325,0.06163,0.12497
2003,Indirect migration background,Upper Secondary Level,At least once per month,0.35107,112,325,0.29909,0.40304
2003,Indirect migration background,Upper Secondary Level,Seldom,0.33999,112,325,0.28841,0.39157
2003,Indirect migration background,Upper Secondary Level,Never,0.21565,62,325,0.17086,0.26043
2005,No migration background,No answer / don't know,At least once per week,0.22805,51,196,0.16916,0.28694
2005,No migration background,No answer / don't know,At least once per month,0.29815,78,196,0.23395,0.36236
2005,No migration background,No answer / don't know,Seldom,0.32392,67,196,0.25824,0.38960
2005,No migration background,Pre-primary Level,At least once per week,0.26352,160,491,0.22451,0.30253
2005,No migration background,Pre-primary Level,At least once per month,0.50025,238,491,0.45598,0.54452
2005,No migration background,Pre-primary Level,Seldom,0.21368,93,491,0.17738,0.24997
2005,No migration background,Primary Level,Never,0.43573,40,40,0.28011,0.59135
2005,No migration background,Lower Secondary Level,At least once per week,0.07093,132,1639,0.05850,0.08336
2005,No migration background,Lower Secondary Level,At least once per month,0.13827,260,1639,0.12155,0.15499
2005,No migration background,Lower Secondary Level,Seldom,0.24642,431,1639,0.22555,0.26729
2005,No migration background,Lower Secondary Level,Never,0.54438,816,1639,0.52026,0.56850
2005,No migration background,Upper Secondary Level,At least once per week,0.04975,468,8988,0.04525,0.05424
2005,No migration background,Upper Secondary Level,At least once per month,0.14731,1401,8988,0.13998,0.15464
2005,No migration background,Upper Secondary Level,Seldom,0.44839,4143,8988,0.43811,0.45867
2005,No migration background,Upper Secondary Level,Never,0.35455,2976,8988,0.34466,0.36444
2005,No migration background,Post-secondary Non-tertiary Level,At least once per week,0.07463,61,867,0.05712,0.09213
2005,No migration background,Post-secondary Non-tertiary Level,At least once per month,0.27513,236,867,0.24539,0.30487
2005,No migration background,Post-secondary Non-tertiary Level,Seldom,0.48403,439,867,0.45075,0.51732
2005,No migration background,Post-secondary Non-tertiary Level,Never,0.16621,131,867,0.14142,0.19100
2005,No migration background,First Stage of Tertiary Education,At least once per week,0.03948,53,1376,0.02919,0.04977
2005,No migration background,First Stage of Tertiary Education,At least once per month,0.14750,194,1376,0.12876,0.16624
2005,No migration background,First Stage of Tertiary Education,Seldom,0.50695,745,1376,0.48052,0.53337
2005,No migration background,First Stage of Tertiary Education,Never,0.30607,384,1376,0.28171,0.33043
2005,No migration background,Second Stage of Tertiary Education,At least once per week,0.05487,179,3739,0.04757,0.06217
2005,No migration background,Second Stage of Tertiary Education,At least once per month,0.24272,845,3739,0.22898,0.25646
2005,No migration background,Second Stage of Tertiary Education,Seldom,0.49902,1999,3739,0.48299,0.51504
2005,No migration background,Second Stage of Tertiary Education,Never,0.20339,716,3739,0.19049,0.21630
2005,Direct migration background,Primary Level,Never,0.75858,121,121,0.68201,0.83515
2005,Direct migration background,Lower Secondary Level,At least once per month,0.09212,45,551,0.06795,0.11629
2005,Direct migration background,Lower Secondary Level,Seldom,0.29840,143,551,0.26016,0.33664
2005,Direct migration background,Lower Secondary Level,Never,0.57775,363,551,0.53647,0.61903
2005,Direct migration background,Upper Secondary Level,At least once per week,0.04077,36,872,0.02763,0.05390
2005,Direct migration background,Upper Secondary Level,At least once per month,0.12625,107,872,0.10419,0.14831
2005,Direct migration background,Upper Secondary Level,Seldom,0.37675,320,872,0.34457,0.40893
2005,Direct migration background,Upper Secondary Level,Never,0.45624,409,872,0.42316,0.48932
2005,Direct migration background,Post-secondary Non-tertiary Level,Seldom,0.47542,106,176,0.40143,0.54941
2005,Direct migration background,Post-secondary Non-tertiary Level,Never,0.34816,70,176,0.27758,0.41874
2005,Direct migration background,First Stage of Tertiary Education,Seldom,0.47350,64,110,0.37977,0.56724
2005,Direct migration background,First Stage of Tertiary Education,Never,0.36172,46,110,0.27152,0.45193
2005,Direct migration background,Second Stage of Tertiary Education,At least once per month,0.17575,59,323,0.13418,0.21733
2005,Direct migration background,Second Stage of Tertiary Education,Seldom,0.44945,160,323,0.39511,0.50378
2005,Direct migration background,Second Stage of Tertiary Education,Never,0.34026,104,323,0.28851,0.39201
2005,Indirect migration background,Pre-primary Level,At least once per week,0.29276,34,34,0.13751,0.44802
2005,Indirect migration background,Lower Secondary Level,At least once per week,0.18993,34,146,0.12608,0.25377
2005,Indirect migration background,Lower Secondary Level,At least once per month,0.29575,47,146,0.22147,0.37003
2005,Indirect migration background,Lower Secondary Level,Seldom,0.35656,65,146,0.27859,0.43452
2005,Indirect migration background,Upper Secondary Level,At least once per week,0.14732,56,336,0.10936,0.18527
2005,Indirect migration background,Upper Secondary Level,At least once per month,0.27794,94,336,0.22996,0.32591
2005,Indirect migration background,Upper Secondary Level,Seldom,0.44373,134,336,0.39053,0.49693
