"pli0091_h","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"Seltener","1996","17-34","Staedtischer Raum","1107","0.343831202987474","0.327241363225426","0.360421042749522"
"Seltener","1996","17-34","Laendlicher Raum","642","0.404808673747005","0.380704435867297","0.428912911626713"
"Seltener","1996","35-65","Staedtischer Raum","1949","0.472749110629886","0.457835406125447","0.487662815134325"
"Seltener","1996","35-65","Laendlicher Raum","1276","0.499793023890818","0.479822483496488","0.519763564285148"
"Seltener","1996","66 +","Staedtischer Raum","154","0.172972519613336","0.14970427633005","0.196240762896622"
"Seltener","1996","66 +","Laendlicher Raum","70","0.117534454851227","0.0896382843923529","0.1454306253101"
"Nie","1996","17-34","Staedtischer Raum","412","0.10696532993355","0.0961704593989771","0.117760200468123"
"Nie","1996","17-34","Laendlicher Raum","141","0.0790554763384912","0.0658052615635291","0.0923056911134533"
"Nie","1996","35-65","Staedtischer Raum","1709","0.355914511769552","0.341612204036589","0.370216819502515"
"Nie","1996","35-65","Laendlicher Raum","822","0.354394429518629","0.335289434549991","0.373499424487267"
"Nie","1996","66 +","Staedtischer Raum","817","0.787385524048403","0.7622142499935","0.812556798103307"
"Nie","1996","66 +","Laendlicher Raum","414","0.818937090867566","0.785582691214844","0.852291490520288"
"Taeglich","1997","17-34","Staedtischer Raum","","","",""
"Taeglich","1997","17-34","Laendlicher Raum","","","",""
"Taeglich","1997","35-65","Staedtischer Raum","","","",""
"Taeglich","1997","35-65","Laendlicher Raum","","","",""
"Taeglich","1997","66 +","Staedtischer Raum","","","",""
"Taeglich","1997","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","1997","17-34","Staedtischer Raum","513","0.175919101836777","0.162393170132243","0.18944503354131"
"Min 1x pro Woche","1997","17-34","Laendlicher Raum","321","0.210468284427572","0.190141814124311","0.230794754730832"
"Min 1x pro Woche","1997","35-65","Staedtischer Raum","141","0.0387899318900683","0.0329682025754211","0.0446116612047154"
"Min 1x pro Woche","1997","35-65","Laendlicher Raum","81","0.0425155978356763","0.0343994914186637","0.0506317042526888"
"Min 1x pro Woche","1997","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","1997","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","1997","17-34","Staedtischer Raum","998","0.344976235929187","0.328089376633687","0.361863095224686"
"Min 1x pro Monat","1997","17-34","Laendlicher Raum","463","0.303588188222581","0.280660548508471","0.326515827936692"
"Min 1x pro Monat","1997","35-65","Staedtischer Raum","488","0.131010957673493","0.12083806868265","0.141183846664336"
"Min 1x pro Monat","1997","35-65","Laendlicher Raum","230","0.0987570445472699","0.0867561749267215","0.110757914167818"
"Min 1x pro Monat","1997","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","1997","66 +","Laendlicher Raum","","","",""
"Seltener","1997","17-34","Staedtischer Raum","1175","0.386096233788652","0.368801109057077","0.403391358520227"
"Seltener","1997","17-34","Laendlicher Raum","621","0.404316350733334","0.379845315561037","0.42878738590563"
"Seltener","1997","35-65","Staedtischer Raum","1845","0.452880039684588","0.437872267995158","0.467887811374017"
"Seltener","1997","35-65","Laendlicher Raum","1179","0.474836687279167","0.454749133312912","0.494924241245422"
"Seltener","1997","66 +","Staedtischer Raum","151","0.157042009054398","0.134724480080934","0.179359538027861"
"Seltener","1997","66 +","Laendlicher Raum","68","0.127612694853432","0.0988794403441048","0.156345949362759"
"Nie","1997","17-34","Staedtischer Raum","358","0.0930084284453848","0.0826905942236065","0.103326262667163"
"Nie","1997","17-34","Laendlicher Raum","140","0.0816271766165133","0.0679747217829032","0.0952796314501234"
"Nie","1997","35-65","Staedtischer Raum","1752","0.377319070751851","0.362705023568381","0.391933117935322"
"Nie","1997","35-65","Laendlicher Raum","884","0.383890670337887","0.364327447350299","0.403453893325475"
"Nie","1997","66 +","Staedtischer Raum","841","0.809887767862945","0.785819065838531","0.833956469887359"
"Nie","1997","66 +","Laendlicher Raum","423","0.830203878961079","0.797871365089534","0.862536392832625"
"Taeglich","1998","17-34","Staedtischer Raum","","","",""
"Taeglich","1998","17-34","Laendlicher Raum","","","",""
"Taeglich","1998","35-65","Staedtischer Raum","","","",""
"Taeglich","1998","35-65","Laendlicher Raum","","","",""
"Taeglich","1998","66 +","Staedtischer Raum","","","",""
"Taeglich","1998","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","1998","17-34","Staedtischer Raum","449","0.145918427477918","0.133711749871192","0.158125105084643"
"Min 1x pro Woche","1998","17-34","Laendlicher Raum","280","0.163714942355086","0.145790523676258","0.181639361033914"
"Min 1x pro Woche","1998","35-65","Staedtischer Raum","65","0.0140054819498817","0.0106755237283253","0.017335440171438"
"Min 1x pro Woche","1998","35-65","Laendlicher Raum","","","",""
"Min 1x pro Woche","1998","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","1998","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","1998","17-34","Staedtischer Raum","1131","0.371708584416921","0.354998656104444","0.388418512729397"
"Min 1x pro Monat","1998","17-34","Laendlicher Raum","518","0.321716734923057","0.29908769500339","0.344345774842723"
"Min 1x pro Monat","1998","35-65","Staedtischer Raum","539","0.134182973475104","0.124524371435296","0.143841575514912"
"Min 1x pro Monat","1998","35-65","Laendlicher Raum","222","0.0867195682150101","0.0761200923420996","0.0973190440879207"
"Min 1x pro Monat","1998","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","1998","66 +","Laendlicher Raum","","","",""
"Seltener","1998","17-34","Staedtischer Raum","1179","0.359840543263502","0.343244985324948","0.376436101202057"
"Seltener","1998","17-34","Laendlicher Raum","673","0.420781682677151","0.396866521722176","0.444696843632126"
"Seltener","1998","35-65","Staedtischer Raum","2117","0.458162604540077","0.4440438361964","0.472281372883754"
"Seltener","1998","35-65","Laendlicher Raum","1289","0.453444399088273","0.434694326363434","0.472194471813112"
"Seltener","1998","66 +","Staedtischer Raum","164","0.133941620944089","0.114798503548675","0.153084738339503"
"Seltener","1998","66 +","Laendlicher Raum","66","0.104719079537564","0.0804406797483607","0.128997479326768"
"Nie","1998","17-34","Staedtischer Raum","450","0.12124130154305","0.109954969015303","0.132527634070796"
"Nie","1998","17-34","Laendlicher Raum","163","0.0913945932362423","0.0774350354168095","0.105354151055675"
"Nie","1998","35-65","Staedtischer Raum","2062","0.393528377032002","0.379684881170728","0.407371872893276"
"Nie","1998","35-65","Laendlicher Raum","1181","0.451555061966636","0.432811780163923","0.470298343769349"
"Nie","1998","66 +","Staedtischer Raum","1032","0.849972340953506","0.829901324510951","0.870043357396061"
"Nie","1998","66 +","Laendlicher Raum","539","0.883818783629103","0.858410398767087","0.90922716849112"
"Taeglich","1999","17-34","Staedtischer Raum","","","",""
"Taeglich","1999","17-34","Laendlicher Raum","","","",""
"Taeglich","1999","35-65","Staedtischer Raum","","","",""
"Taeglich","1999","35-65","Laendlicher Raum","","","",""
"Taeglich","1999","66 +","Staedtischer Raum","","","",""
"Taeglich","1999","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","1999","17-34","Staedtischer Raum","522","0.176356822309781","0.162736892788819","0.189976751830742"
"Min 1x pro Woche","1999","17-34","Laendlicher Raum","322","0.215541643051075","0.195175783064797","0.235907503037352"
"Min 1x pro Woche","1999","35-65","Staedtischer Raum","149","0.0335986876383646","0.0284128056272776","0.0387845696494517"
"Min 1x pro Woche","1999","35-65","Laendlicher Raum","74","0.0371936559165243","0.02993512783665","0.0444521839963986"
"Min 1x pro Woche","1999","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","1999","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","1999","17-34","Staedtischer Raum","1050","0.355560475946327","0.338454139927082","0.372666811965572"
"Min 1x pro Monat","1999","17-34","Laendlicher Raum","478","0.308434797564597","0.285560357964811","0.331309237164383"
"Min 1x pro Monat","1999","35-65","Staedtischer Raum","631","0.149304960424238","0.139048280864726","0.159561639983749"
"Min 1x pro Monat","1999","35-65","Laendlicher Raum","291","0.112061504523226","0.0999620909439014","0.124160918102551"
"Min 1x pro Monat","1999","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","1999","66 +","Laendlicher Raum","","","",""
"Seltener","1999","17-34","Staedtischer Raum","1117","0.378510774796468","0.361178119491811","0.395843430101125"
"Seltener","1999","17-34","Laendlicher Raum","648","0.405726674877665","0.381406756591901","0.430046593163428"
"Seltener","1999","35-65","Staedtischer Raum","2268","0.496882010952123","0.482492558159391","0.511271463744855"
"Seltener","1999","35-65","Laendlicher Raum","1425","0.520818439548711","0.501656569972602","0.53998030912482"
"Seltener","1999","66 +","Staedtischer Raum","239","0.197824808688589","0.174920350785662","0.220729266591517"
"Seltener","1999","66 +","Laendlicher Raum","99","0.155413205498082","0.1265914886045","0.184234922391663"
"Nie","1999","17-34","Staedtischer Raum","319","0.0895719269474242","0.0793668107500626","0.0997770431447858"
"Nie","1999","17-34","Laendlicher Raum","118","0.0702968845066635","0.0576351735759963","0.0829585954373307"
"Nie","1999","35-65","Staedtischer Raum","1590","0.320214340985274","0.30678702815953","0.333641653811018"
"Nie","1999","35-65","Laendlicher Raum","821","0.329926400011539","0.311891470756698","0.34796132926638"
"Nie","1999","66 +","Staedtischer Raum","882","0.767112623634518","0.742810313102773","0.791414934166263"
"Nie","1999","66 +","Laendlicher Raum","482","0.805149141844797","0.773639528491087","0.836658755198507"
"Taeglich","2000","17-34","Staedtischer Raum","","","",""
"Taeglich","2000","17-34","Laendlicher Raum","","","",""
"Taeglich","2000","35-65","Staedtischer Raum","","","",""
"Taeglich","2000","35-65","Laendlicher Raum","","","",""
"Taeglich","2000","66 +","Staedtischer Raum","","","",""
"Taeglich","2000","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","2000","17-34","Staedtischer Raum","","","",""
"Min 1x pro Woche","2000","17-34","Laendlicher Raum","","","",""
"Min 1x pro Woche","2000","35-65","Staedtischer Raum","","","",""
"Min 1x pro Woche","2000","35-65","Laendlicher Raum","","","",""
"Min 1x pro Woche","2000","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","2000","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","2000","17-34","Staedtischer Raum","","","",""
"Min 1x pro Monat","2000","17-34","Laendlicher Raum","","","",""
"Min 1x pro Monat","2000","35-65","Staedtischer Raum","","","",""
"Min 1x pro Monat","2000","35-65","Laendlicher Raum","","","",""
"Min 1x pro Monat","2000","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","2000","66 +","Laendlicher Raum","","","",""
"Seltener","2000","17-34","Staedtischer Raum","","","",""
"Seltener","2000","17-34","Laendlicher Raum","","","",""
"Seltener","2000","35-65","Staedtischer Raum","","","",""
"Seltener","2000","35-65","Laendlicher Raum","","","",""
"Seltener","2000","66 +","Staedtischer Raum","","","",""
"Seltener","2000","66 +","Laendlicher Raum","","","",""
"Nie","2000","17-34","Staedtischer Raum","","","",""
"Nie","2000","17-34","Laendlicher Raum","","","",""
"Nie","2000","35-65","Staedtischer Raum","","","",""
"Nie","2000","35-65","Laendlicher Raum","","","",""
"Nie","2000","66 +","Staedtischer Raum","","","",""
"Nie","2000","66 +","Laendlicher Raum","","","",""
"Taeglich","2001","17-34","Staedtischer Raum","","","",""
"Taeglich","2001","17-34","Laendlicher Raum","","","",""
"Taeglich","2001","35-65","Staedtischer Raum","","","",""
"Taeglich","2001","35-65","Laendlicher Raum","","","",""
"Taeglich","2001","66 +","Staedtischer Raum","","","",""
"Taeglich","2001","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","2001","17-34","Staedtischer Raum","747","0.18545590628971","0.173513773937121","0.1973980386423"
"Min 1x pro Woche","2001","17-34","Laendlicher Raum","465","0.217540611085949","0.200085030138752","0.234996192033145"
"Min 1x pro Woche","2001","35-65","Staedtischer Raum","280","0.0359958146900096","0.0318922558821741","0.0400993734978451"
"Min 1x pro Woche","2001","35-65","Laendlicher Raum","137","0.0338894177861854","0.0284608988248529","0.039317936747518"
"Min 1x pro Woche","2001","66 +","Staedtischer Raum","32","0.0156095344774681","0.0104083843104368","0.0208106846444995"
"Min 1x pro Woche","2001","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","2001","17-34","Staedtischer Raum","1432","0.356370929041848","0.341655490589949","0.371086367493746"
"Min 1x pro Monat","2001","17-34","Laendlicher Raum","726","0.330137536889053","0.310241182558604","0.350033891219502"
"Min 1x pro Monat","2001","35-65","Staedtischer Raum","1143","0.148317361631049","0.140487932614883","0.156146790647215"
"Min 1x pro Monat","2001","35-65","Laendlicher Raum","534","0.128291025742105","0.118258280536032","0.138323770948178"
"Min 1x pro Monat","2001","66 +","Staedtischer Raum","80","0.0352914832900608","0.0275494732497585","0.0430334933303631"
"Min 1x pro Monat","2001","66 +","Laendlicher Raum","33","0.0284578164741797","0.0189706022866423","0.0379450306617172"
"Seltener","2001","17-34","Staedtischer Raum","1462","0.355658736774065","0.340949878648131","0.370367594899998"
"Seltener","2001","17-34","Laendlicher Raum","788","0.368534305316737","0.348124114100721","0.388944496532753"
"Seltener","2001","35-65","Staedtischer Raum","3816","0.485386919224562","0.474377113820178","0.496396724628946"
"Seltener","2001","35-65","Laendlicher Raum","2093","0.47101432637056","0.456039048168151","0.485989604572968"
"Seltener","2001","66 +","Staedtischer Raum","365","0.162566790773749","0.147085337591959","0.17804824395554"
"Seltener","2001","66 +","Laendlicher Raum","184","0.141238730055659","0.121367707600327","0.16110975251099"
"Nie","2001","17-34","Staedtischer Raum","428","0.102514427894377","0.0931945444706128","0.111834311318141"
"Nie","2001","17-34","Laendlicher Raum","167","0.0837875467082616","0.072065024486143","0.0955100689303802"
"Nie","2001","35-65","Staedtischer Raum","2677","0.330299904454379","0.319939192428524","0.340660616480235"
"Nie","2001","35-65","Laendlicher Raum","1504","0.36680523010115","0.352346761211301","0.381263698990999"
"Nie","2001","66 +","Staedtischer Raum","1705","0.786532191458722","0.76933944871461","0.803724934202834"
"Nie","2001","66 +","Laendlicher Raum","951","0.816915074475698","0.794849164790719","0.838980984160678"
"Taeglich","2002","17-34","Staedtischer Raum","","","",""
"Taeglich","2002","17-34","Laendlicher Raum","","","",""
"Taeglich","2002","35-65","Staedtischer Raum","","","",""
"Taeglich","2002","35-65","Laendlicher Raum","","","",""
"Taeglich","2002","66 +","Staedtischer Raum","","","",""
"Taeglich","2002","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","2002","17-34","Staedtischer Raum","","","",""
"Min 1x pro Woche","2002","17-34","Laendlicher Raum","","","",""
"Min 1x pro Woche","2002","35-65","Staedtischer Raum","","","",""
"Min 1x pro Woche","2002","35-65","Laendlicher Raum","","","",""
"Min 1x pro Woche","2002","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","2002","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","2002","17-34","Staedtischer Raum","","","",""
"Min 1x pro Monat","2002","17-34","Laendlicher Raum","","","",""
"Min 1x pro Monat","2002","35-65","Staedtischer Raum","","","",""
"Min 1x pro Monat","2002","35-65","Laendlicher Raum","","","",""
"Min 1x pro Monat","2002","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","2002","66 +","Laendlicher Raum","","","",""
"Seltener","2002","17-34","Staedtischer Raum","","","",""
"Seltener","2002","17-34","Laendlicher Raum","","","",""
"Seltener","2002","35-65","Staedtischer Raum","","","",""
"Seltener","2002","35-65","Laendlicher Raum","","","",""
"Seltener","2002","66 +","Staedtischer Raum","","","",""
"Seltener","2002","66 +","Laendlicher Raum","","","",""
"Nie","2002","17-34","Staedtischer Raum","","","",""
"Nie","2002","17-34","Laendlicher Raum","","","",""
"Nie","2002","35-65","Staedtischer Raum","","","",""
"Nie","2002","35-65","Laendlicher Raum","","","",""
"Nie","2002","66 +","Staedtischer Raum","","","",""
"Nie","2002","66 +","Laendlicher Raum","","","",""
"Taeglich","2003","17-34","Staedtischer Raum","","","",""
"Taeglich","2003","17-34","Laendlicher Raum","","","",""
"Taeglich","2003","35-65","Staedtischer Raum","","","",""
"Taeglich","2003","35-65","Laendlicher Raum","","","",""
"Taeglich","2003","66 +","Staedtischer Raum","","","",""
"Taeglich","2003","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","2003","17-34","Staedtischer Raum","561","0.137262088616891","0.126379287807035","0.148144889426747"
"Min 1x pro Woche","2003","17-34","Laendlicher Raum","337","0.158759904127443","0.142658802544609","0.174861005710277"
"Min 1x pro Woche","2003","35-65","Staedtischer Raum","126","0.0163413078265059","0.0136319642540054","0.0190506513990065"
"Min 1x pro Woche","2003","35-65","Laendlicher Raum","38","0.00931617328498867","0.0064152337487415","0.0122171128212358"
"Min 1x pro Woche","2003","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","2003","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","2003","17-34","Staedtischer Raum","1485","0.378611735593448","0.36327247249294","0.393950998693956"
"Min 1x pro Monat","2003","17-34","Laendlicher Raum","683","0.351617186859237","0.330580565572512","0.372653808145962"
"Min 1x pro Monat","2003","35-65","Staedtischer Raum","1192","0.133558222056929","0.126288740049643","0.140827704064215"
"Min 1x pro Monat","2003","35-65","Laendlicher Raum","463","0.113674565645984","0.104089819405726","0.123259311886242"
"Min 1x pro Monat","2003","66 +","Staedtischer Raum","60","0.0218791307279077","0.0160031591357382","0.0277551023200773"
"Min 1x pro Monat","2003","66 +","Laendlicher Raum","","","",""
"Seltener","2003","17-34","Staedtischer Raum","1313","0.353818088435333","0.338696641432002","0.368939535438663"
"Seltener","2003","17-34","Laendlicher Raum","782","0.397324037014383","0.375764494109842","0.418883579918924"
"Seltener","2003","35-65","Staedtischer Raum","4158","0.47914385575293","0.468468304337317","0.489819407168544"
"Seltener","2003","35-65","Laendlicher Raum","2172","0.471519010345386","0.4564454220313","0.486592598659471"
"Seltener","2003","66 +","Staedtischer Raum","393","0.152585113130905","0.138141610665075","0.167028615596735"
"Seltener","2003","66 +","Laendlicher Raum","180","0.12930662831325","0.110690738003526","0.147922518622973"
"Nie","2003","17-34","Staedtischer Raum","480","0.129710981655501","0.119085562721617","0.140336400589384"
"Nie","2003","17-34","Laendlicher Raum","177","0.0922988719989372","0.0795463867976698","0.105051357200205"
"Nie","2003","35-65","Staedtischer Raum","2935","0.370578015578784","0.360257313573674","0.380898717583894"
"Nie","2003","35-65","Laendlicher Raum","1538","0.405401499593343","0.390576081777972","0.420226917408714"
"Nie","2003","66 +","Staedtischer Raum","1909","0.818866095505333","0.80339665121999","0.834335539790676"
"Nie","2003","66 +","Laendlicher Raum","1041","0.850776348718248","0.831008139282061","0.870544558154434"
"Taeglich","2004","17-34","Staedtischer Raum","","","",""
"Taeglich","2004","17-34","Laendlicher Raum","","","",""
"Taeglich","2004","35-65","Staedtischer Raum","","","",""
"Taeglich","2004","35-65","Laendlicher Raum","","","",""
"Taeglich","2004","66 +","Staedtischer Raum","","","",""
"Taeglich","2004","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","2004","17-34","Staedtischer Raum","","","",""
"Min 1x pro Woche","2004","17-34","Laendlicher Raum","","","",""
"Min 1x pro Woche","2004","35-65","Staedtischer Raum","","","",""
"Min 1x pro Woche","2004","35-65","Laendlicher Raum","","","",""
"Min 1x pro Woche","2004","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","2004","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","2004","17-34","Staedtischer Raum","","","",""
"Min 1x pro Monat","2004","17-34","Laendlicher Raum","","","",""
"Min 1x pro Monat","2004","35-65","Staedtischer Raum","","","",""
"Min 1x pro Monat","2004","35-65","Laendlicher Raum","","","",""
"Min 1x pro Monat","2004","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","2004","66 +","Laendlicher Raum","","","",""
"Seltener","2004","17-34","Staedtischer Raum","","","",""
"Seltener","2004","17-34","Laendlicher Raum","","","",""
"Seltener","2004","35-65","Staedtischer Raum","","","",""
"Seltener","2004","35-65","Laendlicher Raum","","","",""
"Seltener","2004","66 +","Staedtischer Raum","","","",""
"Seltener","2004","66 +","Laendlicher Raum","","","",""
"Nie","2004","17-34","Staedtischer Raum","","","",""
"Nie","2004","17-34","Laendlicher Raum","","","",""
"Nie","2004","35-65","Staedtischer Raum","","","",""
"Nie","2004","35-65","Laendlicher Raum","","","",""
"Nie","2004","66 +","Staedtischer Raum","","","",""
"Nie","2004","66 +","Laendlicher Raum","","","",""
"Taeglich","2005","17-34","Staedtischer Raum","","","",""
"Taeglich","2005","17-34","Laendlicher Raum","","","",""
"Taeglich","2005","35-65","Staedtischer Raum","","","",""
"Taeglich","2005","35-65","Laendlicher Raum","","","",""
"Taeglich","2005","66 +","Staedtischer Raum","","","",""
"Taeglich","2005","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","2005","17-34","Staedtischer Raum","641","0.175938016255781","0.163339593079276","0.188536439432287"
"Min 1x pro Woche","2005","17-34","Laendlicher Raum","302","0.150518993793072","0.133912091866742","0.167125895719401"
"Min 1x pro Woche","2005","35-65","Staedtischer Raum","244","0.0302923212172475","0.0264606821295107","0.0341239603049844"
"Min 1x pro Woche","2005","35-65","Laendlicher Raum","110","0.0285001184442026","0.0232697814538676","0.0337304554345376"
"Min 1x pro Woche","2005","66 +","Staedtischer Raum","39","0.0189830937459217","0.0135915389142803","0.0243746485775631"
"Min 1x pro Woche","2005","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","2005","17-34","Staedtischer Raum","1299","0.362017997914344","0.346116951633866","0.377919044194822"
"Min 1x pro Monat","2005","17-34","Laendlicher Raum","605","0.35069564069273","0.32853381808249","0.372857463302969"
"Min 1x pro Monat","2005","35-65","Staedtischer Raum","1250","0.156257651722387","0.148140129778962","0.164375173665811"
"Min 1x pro Monat","2005","35-65","Laendlicher Raum","487","0.122105740406832","0.111814348705922","0.132397132107743"
"Min 1x pro Monat","2005","66 +","Staedtischer Raum","113","0.0423034357257703","0.0343511116703619","0.0502557597811788"
"Min 1x pro Monat","2005","66 +","Laendlicher Raum","62","0.0494976359217774","0.0375589289349571","0.0614363429085977"
"Seltener","2005","17-34","Staedtischer Raum","1288","0.376889214576909","0.360855066283574","0.392923362870245"
"Seltener","2005","17-34","Laendlicher Raum","727","0.411758533492265","0.388901742692549","0.434615324291981"
"Seltener","2005","35-65","Staedtischer Raum","4101","0.528709929404016","0.517550274130577","0.539869584677454"
"Seltener","2005","35-65","Laendlicher Raum","2147","0.523297162216185","0.507597763427856","0.538996561004515"
"Seltener","2005","66 +","Staedtischer Raum","555","0.203020932176332","0.187128654286286","0.218913210066378"
"Seltener","2005","66 +","Laendlicher Raum","276","0.198322748524205","0.176375781523736","0.220269715524675"
"Nie","2005","17-34","Staedtischer Raum","281","0.0851547712529654","0.0759198177330921","0.0943897247728388"
"Nie","2005","17-34","Laendlicher Raum","147","0.0870268320219344","0.0739358650998825","0.100117798943986"
"Nie","2005","35-65","Staedtischer Raum","2091","0.28474009765635","0.274650957497586","0.294829237815115"
"Nie","2005","35-65","Laendlicher Raum","1144","0.32609697893278","0.311361744415005","0.340832213450554"
"Nie","2005","66 +","Staedtischer Raum","1754","0.735692538351976","0.718270652186204","0.753114424517748"
"Nie","2005","66 +","Laendlicher Raum","916","0.743079187295722","0.719029709174511","0.767128665416932"
"Taeglich","2006","17-34","Staedtischer Raum","","","",""
"Taeglich","2006","17-34","Laendlicher Raum","","","",""
"Taeglich","2006","35-65","Staedtischer Raum","","","",""
"Taeglich","2006","35-65","Laendlicher Raum","","","",""
"Taeglich","2006","66 +","Staedtischer Raum","","","",""
"Taeglich","2006","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","2006","17-34","Staedtischer Raum","","","",""
"Min 1x pro Woche","2006","17-34","Laendlicher Raum","","","",""
"Min 1x pro Woche","2006","35-65","Staedtischer Raum","","","",""
"Min 1x pro Woche","2006","35-65","Laendlicher Raum","","","",""
"Min 1x pro Woche","2006","66 +","Staedtischer Raum","","","",""
"Min 1x pro Woche","2006","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","2006","17-34","Staedtischer Raum","","","",""
"Min 1x pro Monat","2006","17-34","Laendlicher Raum","","","",""
"Min 1x pro Monat","2006","35-65","Staedtischer Raum","","","",""
"Min 1x pro Monat","2006","35-65","Laendlicher Raum","","","",""
"Min 1x pro Monat","2006","66 +","Staedtischer Raum","","","",""
"Min 1x pro Monat","2006","66 +","Laendlicher Raum","","","",""
"Seltener","2006","17-34","Staedtischer Raum","","","",""
"Seltener","2006","17-34","Laendlicher Raum","","","",""
"Seltener","2006","35-65","Staedtischer Raum","","","",""
"Seltener","2006","35-65","Laendlicher Raum","","","",""
"Seltener","2006","66 +","Staedtischer Raum","","","",""
"Seltener","2006","66 +","Laendlicher Raum","","","",""
"Nie","2006","17-34","Staedtischer Raum","","","",""
"Nie","2006","17-34","Laendlicher Raum","","","",""
"Nie","2006","35-65","Staedtischer Raum","","","",""
"Nie","2006","35-65","Laendlicher Raum","","","",""
"Nie","2006","66 +","Staedtischer Raum","","","",""
"Nie","2006","66 +","Laendlicher Raum","","","",""
"Taeglich","2007","17-34","Staedtischer Raum","","","",""
"Taeglich","2007","17-34","Laendlicher Raum","","","",""
"Taeglich","2007","35-65","Staedtischer Raum","","","",""
"Taeglich","2007","35-65","Laendlicher Raum","","","",""
"Taeglich","2007","66 +","Staedtischer Raum","","","",""
"Taeglich","2007","66 +","Laendlicher Raum","","","",""
"Min 1x pro Woche","2007","17-34","Staedtischer Raum","499","0.152821257389211","0.140060014231676","0.165582500546746"
"Min 1x pro Woche","2007","17-34","Laendlicher Raum","253","0.15027965022952","0.132937249872055","0.167622050586986"
"Min 1x pro Woche","2007","35-65","Staedtischer Raum","230","0.0323764636476731","0.0283664198246614","0.0363865074706849"
"Min 1x pro Woche","2007","35-65","Laendlicher Raum","122","0.028381603191067","0.0231937596162364","0.0335694467658975"
"Min 1x pro Woche","2007","66 +","Staedtischer Raum","67","0.0254953353046701","0.0196538379683299","0.0313368326410102"
"Min 1x pro Woche","2007","66 +","Laendlicher Raum","","","",""
"Min 1x pro Monat","2007","17-34","Staedtischer Raum","1162","0.367662211646655","0.350561560782667","0.384762862510642"
"Min 1x pro Monat","2007","17-34","Laendlicher Raum","516","0.322424500412966","0.299740796217373","0.34510820460856"
"Min 1x pro Monat","2007","35-65","Staedtischer Raum","1239","0.15640425517245","0.148174769868127","0.164633740476772"
"Min 1x pro Monat","2007","35-65","Laendlicher Raum","513","0.120925219647409","0.110739495765258","0.131110943529559"
"Min 1x pro Monat","2007","66 +","Staedtischer Raum","149","0.047551825172902","0.0396649288780782","0.0554387214677259"
"Min 1x pro Monat","2007","66 +","Laendlicher Raum","80","0.0440642284652636","0.033674487583729","0.0544539693467981"
"Seltener","2007","17-34","Staedtischer Raum","1126","0.386070349226294","0.368803778046267","0.403336920406322"
"Seltener","2007","17-34","Laendlicher Raum","728","0.432372430810039","0.408329807728179","0.456415053891899"
"Seltener","2007","35-65","Staedtischer Raum","4082","0.540640760166526","0.529350295333498","0.551931224999553"
"Seltener","2007","35-65","Laendlicher Raum","2213","0.549908323882455","0.534365991815251","0.565450655949658"
"Seltener","2007","66 +","Staedtischer Raum","676","0.217568210700178","0.202277670764339","0.232858750636018"
"Seltener","2007","66 +","Laendlicher Raum","348","0.218430393760895","0.197513959978812","0.239346827542978"
"Nie","2007","17-34","Staedtischer Raum","267","0.0934461817378397","0.0831235329675803","0.103768830508099"
"Nie","2007","17-34","Laendlicher Raum","134","0.0949234185474745","0.0806984780114124","0.109148359083537"
"Nie","2007","35-65","Staedtischer Raum","1933","0.270578521013351","0.260513443247399","0.280643598779303"
