year,bula_h,quintil_oecd,pli0091_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,North Rhine-Westphalia,1st Quintile,Never,0.43939,268,553,0.39799,0.48079
1996,North Rhine-Westphalia,2nd Quintile,At least once per week,0.06921,33,518,0.04733,0.09109
1996,North Rhine-Westphalia,2nd Quintile,At least once per month,0.15955,89,518,0.12798,0.19111
1996,North Rhine-Westphalia,2nd Quintile,Seldom,0.36014,185,518,0.31876,0.40152
1996,North Rhine-Westphalia,2nd Quintile,Never,0.41110,211,518,0.36869,0.45352
1996,North Rhine-Westphalia,3rd Quintile,At least once per week,0.09443,38,452,0.06744,0.12142
1996,North Rhine-Westphalia,3rd Quintile,At least once per month,0.14672,79,452,0.11406,0.17937
1996,North Rhine-Westphalia,3rd Quintile,Seldom,0.38524,190,452,0.34033,0.43016
1996,North Rhine-Westphalia,3rd Quintile,Never,0.37361,145,452,0.32896,0.41825
1996,North Rhine-Westphalia,4th Quintile,At least once per week,0.10430,43,494,0.07732,0.13128
1996,North Rhine-Westphalia,4th Quintile,At least once per month,0.20594,115,494,0.17024,0.24163
1996,North Rhine-Westphalia,4th Quintile,Seldom,0.40275,204,494,0.35946,0.44605
1996,North Rhine-Westphalia,4th Quintile,Never,0.28701,132,494,0.24708,0.32694
1996,North Rhine-Westphalia,5th Quintile,At least once per week,0.07813,50,527,0.05519,0.10106
1996,North Rhine-Westphalia,5th Quintile,At least once per month,0.22570,135,527,0.18998,0.26143
1996,North Rhine-Westphalia,5th Quintile,Seldom,0.46642,238,527,0.42379,0.50906
1996,North Rhine-Westphalia,5th Quintile,Never,0.22975,104,527,0.19379,0.26570
1996,Hesse,1st Quintile,Seldom,0.16603,39,161,0.10837,0.22369
1996,Hesse,1st Quintile,Never,0.66929,122,161,0.59639,0.74219
1996,Hesse,2nd Quintile,Seldom,0.33255,59,116,0.24644,0.41865
1996,Hesse,2nd Quintile,Never,0.46754,57,116,0.37635,0.55873
1996,Hesse,3rd Quintile,Seldom,0.31062,51,117,0.22641,0.39483
1996,Hesse,3rd Quintile,Never,0.46757,66,117,0.37677,0.55837
1996,Hesse,4th Quintile,At least once per month,0.21759,40,167,0.15482,0.28036
1996,Hesse,4th Quintile,Seldom,0.43678,80,167,0.36133,0.51224
1996,Hesse,4th Quintile,Never,0.25649,47,167,0.19005,0.32292
1996,Hesse,5th Quintile,At least once per month,0.20571,43,197,0.14912,0.26230
1996,Hesse,5th Quintile,Seldom,0.43082,100,197,0.36150,0.50015
1996,Hesse,5th Quintile,Never,0.26425,54,197,0.20252,0.32599
1996,"Rhineland-Palatinate, Saarland",1st Quintile,Seldom,0.34137,41,111,0.25276,0.42998
1996,"Rhineland-Palatinate, Saarland",1st Quintile,Never,0.47873,70,111,0.38538,0.57209
1996,"Rhineland-Palatinate, Saarland",2nd Quintile,Seldom,0.23540,34,94,0.14918,0.32163
1996,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,0.50131,60,94,0.39969,0.60293
1996,"Rhineland-Palatinate, Saarland",3rd Quintile,Seldom,0.35211,40,97,0.25656,0.44766
1996,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,0.48686,57,97,0.38687,0.58684
1996,"Rhineland-Palatinate, Saarland",4th Quintile,At least once per month,0.16413,32,153,0.10525,0.22302
1996,"Rhineland-Palatinate, Saarland",4th Quintile,Seldom,0.24325,49,153,0.17504,0.31146
1996,"Rhineland-Palatinate, Saarland",4th Quintile,Never,0.52874,72,153,0.44939,0.60810
1996,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per month,0.21762,35,137,0.14827,0.28697
1996,"Rhineland-Palatinate, Saarland",5th Quintile,Seldom,0.39370,61,137,0.31159,0.47581
1996,"Rhineland-Palatinate, Saarland",5th Quintile,Never,0.35309,41,137,0.27276,0.43341
1996,Baden-Wuerttemberg,1st Quintile,At least once per week,0.06659,31,317,0.03910,0.09408
1996,Baden-Wuerttemberg,1st Quintile,At least once per month,0.08900,36,317,0.05761,0.12040
1996,Baden-Wuerttemberg,1st Quintile,Seldom,0.33593,100,317,0.28385,0.38800
1996,Baden-Wuerttemberg,1st Quintile,Never,0.50848,150,317,0.45336,0.56360
1996,Baden-Wuerttemberg,2nd Quintile,At least once per month,0.12306,46,313,0.08661,0.15951
1996,Baden-Wuerttemberg,2nd Quintile,Seldom,0.37702,125,313,0.32325,0.43080
1996,Baden-Wuerttemberg,2nd Quintile,Never,0.42382,142,313,0.36899,0.47865
1996,Baden-Wuerttemberg,3rd Quintile,At least once per week,0.07749,33,320,0.04815,0.10682
1996,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.16384,54,320,0.12322,0.20446
1996,Baden-Wuerttemberg,3rd Quintile,Seldom,0.37176,117,320,0.31872,0.42479
1996,Baden-Wuerttemberg,3rd Quintile,Never,0.38692,116,320,0.33347,0.44037
1996,Baden-Wuerttemberg,4th Quintile,At least once per week,0.08990,36,375,0.06091,0.11889
1996,Baden-Wuerttemberg,4th Quintile,At least once per month,0.19499,78,375,0.15483,0.23514
1996,Baden-Wuerttemberg,4th Quintile,Seldom,0.38841,148,375,0.33901,0.43780
1996,Baden-Wuerttemberg,4th Quintile,Never,0.32671,113,375,0.27917,0.37424
1996,Baden-Wuerttemberg,5th Quintile,At least once per week,0.11926,47,348,0.08516,0.15336
1996,Baden-Wuerttemberg,5th Quintile,At least once per month,0.17684,72,348,0.13670,0.21699
1996,Baden-Wuerttemberg,5th Quintile,Seldom,0.41000,132,348,0.35825,0.46175
1996,Baden-Wuerttemberg,5th Quintile,Never,0.29390,97,348,0.24597,0.34184
1996,Bavaria,1st Quintile,At least once per month,0.11754,31,222,0.07508,0.16000
1996,Bavaria,1st Quintile,Seldom,0.27502,81,222,0.21615,0.33389
1996,Bavaria,1st Quintile,Never,0.49018,110,222,0.42427,0.55609
1996,Bavaria,2nd Quintile,At least once per month,0.15638,40,236,0.10994,0.20282
1996,Bavaria,2nd Quintile,Seldom,0.38201,100,236,0.31989,0.44413
1996,Bavaria,2nd Quintile,Never,0.39024,96,236,0.32788,0.45261
1996,Bavaria,3rd Quintile,At least once per week,0.09183,36,327,0.06049,0.12318
1996,Bavaria,3rd Quintile,At least once per month,0.19593,66,327,0.15285,0.23902
1996,Bavaria,3rd Quintile,Seldom,0.34774,120,327,0.29604,0.39943
1996,Bavaria,3rd Quintile,Never,0.36450,105,327,0.31225,0.41674
1996,Bavaria,4th Quintile,At least once per week,0.10030,56,392,0.07052,0.13007
1996,Bavaria,4th Quintile,At least once per month,0.23262,90,392,0.19074,0.27450
1996,Bavaria,4th Quintile,Seldom,0.32775,144,392,0.28123,0.37428
1996,Bavaria,4th Quintile,Never,0.33933,102,392,0.29240,0.38626
1996,Bavaria,5th Quintile,At least once per week,0.10664,54,423,0.07719,0.13608
1996,Bavaria,5th Quintile,At least once per month,0.21198,97,423,0.17298,0.25098
1996,Bavaria,5th Quintile,Seldom,0.39644,172,423,0.34977,0.44311
1996,Bavaria,5th Quintile,Never,0.28494,100,423,0.24188,0.32801
1996,Berlin,1st Quintile,Never,0.33698,33,33,0.17321,0.50076
1996,Berlin,2nd Quintile,Seldom,0.40267,36,36,0.24019,0.56515
1996,Berlin,3rd Quintile,Seldom,0.43076,41,41,0.27730,0.58421
1996,Berlin,4th Quintile,At least once per month,0.21632,32,101,0.13562,0.29702
1996,Berlin,4th Quintile,Seldom,0.54414,69,101,0.44652,0.64175
1996,Berlin,5th Quintile,Seldom,0.46680,65,65,0.34457,0.58903
1996,Brandenburg,1st Quintile,Seldom,0.34748,45,84,0.24504,0.44992
1996,Brandenburg,1st Quintile,Never,0.39768,39,84,0.29239,0.50298
1996,Brandenburg,2nd Quintile,Seldom,0.45110,75,123,0.36280,0.53940
1996,Brandenburg,2nd Quintile,Never,0.36009,48,123,0.27491,0.44527
1996,Brandenburg,3rd Quintile,Seldom,0.37899,60,100,0.28342,0.47455
1996,Brandenburg,3rd Quintile,Never,0.38677,40,100,0.29084,0.48271
1996,Brandenburg,4th Quintile,Seldom,0.52687,56,56,0.39492,0.65882
1996,Brandenburg,5th Quintile,Seldom,0.60136,54,54,0.46954,0.73318
1996,Mecklenburg-Western Pomerania,1st Quintile,Seldom,0.41036,43,75,0.29828,0.52244
1996,Mecklenburg-Western Pomerania,1st Quintile,Never,0.42191,32,75,0.30939,0.53443
1996,Mecklenburg-Western Pomerania,2nd Quintile,Seldom,0.43850,40,40,0.28276,0.59423
1996,Mecklenburg-Western Pomerania,3rd Quintile,Seldom,0.51993,53,53,0.38414,0.65573
1996,Mecklenburg-Western Pomerania,4th Quintile,Seldom,0.50603,36,36,0.34039,0.67167
1996,Saxony,1st Quintile,Seldom,0.28758,84,200,0.22469,0.35047
1996,Saxony,1st Quintile,Never,0.56140,116,200,0.49245,0.63034
1996,Saxony,2nd Quintile,At least once per month,0.12418,43,281,0.08555,0.16281
1996,Saxony,2nd Quintile,Seldom,0.41706,133,281,0.35930,0.47481
1996,Saxony,2nd Quintile,Never,0.40434,105,281,0.34686,0.46183
1996,Saxony,3rd Quintile,At least once per month,0.12852,39,245,0.08653,0.17052
1996,Saxony,3rd Quintile,Seldom,0.38738,111,245,0.32625,0.44850
1996,Saxony,3rd Quintile,Never,0.40470,95,245,0.34311,0.46629
1996,Saxony,4th Quintile,At least once per month,0.20389,44,187,0.14599,0.26179
1996,Saxony,4th Quintile,Seldom,0.46920,94,187,0.39748,0.54092
1996,Saxony,4th Quintile,Never,0.25903,49,187,0.19606,0.32199
1996,Saxony,5th Quintile,Seldom,0.52560,46,46,0.37971,0.67150
1996,Saxony-Anhalt,1st Quintile,Seldom,0.31651,46,107,0.22797,0.40506
1996,Saxony-Anhalt,1st Quintile,Never,0.54406,61,107,0.44924,0.63888
1996,Saxony-Anhalt,2nd Quintile,Seldom,0.35003,74,136,0.26957,0.43049
1996,Saxony-Anhalt,2nd Quintile,Never,0.45577,62,136,0.37175,0.53978
1996,Saxony-Anhalt,3rd Quintile,Seldom,0.46300,86,138,0.37951,0.54650
1996,Saxony-Anhalt,3rd Quintile,Never,0.34880,52,138,0.26900,0.42861
1996,Saxony-Anhalt,4th Quintile,At least once per month,0.22276,33,102,0.14161,0.30391
1996,Saxony-Anhalt,4th Quintile,Seldom,0.48609,69,102,0.38861,0.58357
1996,Saxony-Anhalt,5th Quintile,Seldom,0.55611,33,33,0.38397,0.72826
1996,Thuringa,1st Quintile,Seldom,0.33186,59,114,0.24504,0.41868
1996,Thuringa,1st Quintile,Never,0.42335,55,114,0.33225,0.51445
1996,Thuringa,2nd Quintile,Seldom,0.43551,83,136,0.35187,0.51915
1996,Thuringa,2nd Quintile,Never,0.37582,53,136,0.29411,0.45752
1996,Thuringa,3rd Quintile,At least once per month,0.19475,39,175,0.13591,0.25359
1996,Thuringa,3rd Quintile,Seldom,0.39819,84,175,0.32545,0.47092
1996,Thuringa,3rd Quintile,Never,0.33091,52,175,0.26099,0.40082
1996,Thuringa,4th Quintile,Seldom,0.43333,53,53,0.29864,0.56802
1997,Schleswig-Holstein,5th Quintile,Seldom,0.51853,35,35,0.35058,0.68648
1997,Lower Saxony,1st Quintile,Seldom,0.30182,70,170,0.23261,0.37103
1997,Lower Saxony,1st Quintile,Never,0.56720,100,170,0.49250,0.64190
1997,Lower Saxony,2nd Quintile,At least once per month,0.18987,32,166,0.13003,0.24972
1997,Lower Saxony,2nd Quintile,Seldom,0.34447,68,166,0.27197,0.41698
1997,Lower Saxony,2nd Quintile,Never,0.41329,66,166,0.33815,0.48842
1997,Lower Saxony,3rd Quintile,At least once per month,0.20775,48,194,0.15051,0.26499
1997,Lower Saxony,3rd Quintile,Seldom,0.39673,80,194,0.32771,0.46575
1997,Lower Saxony,3rd Quintile,Never,0.31293,66,194,0.24751,0.37835
1997,Lower Saxony,4th Quintile,At least once per month,0.19448,39,186,0.13744,0.25151
1997,Lower Saxony,4th Quintile,Seldom,0.44593,93,186,0.37430,0.51755
1997,Lower Saxony,4th Quintile,Never,0.26752,54,186,0.20373,0.33131
1997,Lower Saxony,5th Quintile,At least once per month,0.20488,46,210,0.15016,0.25960
1997,Lower Saxony,5th Quintile,Seldom,0.50050,118,210,0.43271,0.56829
1997,Lower Saxony,5th Quintile,Never,0.23872,46,210,0.18093,0.29652
1997,North Rhine-Westphalia,1st Quintile,At least once per month,0.14507,77,477,0.11343,0.17670
1997,North Rhine-Westphalia,1st Quintile,Seldom,0.28585,143,477,0.24526,0.32644
1997,North Rhine-Westphalia,1st Quintile,Never,0.52462,257,477,0.47976,0.56949
1997,North Rhine-Westphalia,2nd Quintile,At least once per month,0.11525,71,501,0.08726,0.14324
1997,North Rhine-Westphalia,2nd Quintile,Seldom,0.37748,204,501,0.33499,0.41997
1997,North Rhine-Westphalia,2nd Quintile,Never,0.45149,226,501,0.40787,0.49511
1997,North Rhine-Westphalia,3rd Quintile,At least once per week,0.08619,40,465,0.06066,0.11173
1997,North Rhine-Westphalia,3rd Quintile,At least once per month,0.21267,92,465,0.17543,0.24990
1997,North Rhine-Westphalia,3rd Quintile,Seldom,0.36704,185,465,0.32318,0.41090
1997,North Rhine-Westphalia,3rd Quintile,Never,0.33410,148,465,0.29118,0.37702
1997,North Rhine-Westphalia,4th Quintile,At least once per week,0.06980,34,471,0.04677,0.09284
1997,North Rhine-Westphalia,4th Quintile,At least once per month,0.19297,96,471,0.15730,0.22865
1997,North Rhine-Westphalia,4th Quintile,Seldom,0.47149,219,471,0.42636,0.51662
1997,North Rhine-Westphalia,4th Quintile,Never,0.26573,122,471,0.22580,0.30567
1997,North Rhine-Westphalia,5th Quintile,At least once per week,0.07676,51,529,0.05406,0.09947
1997,North Rhine-Westphalia,5th Quintile,At least once per month,0.22780,126,529,0.19203,0.26358
1997,North Rhine-Westphalia,5th Quintile,Seldom,0.43604,232,529,0.39374,0.47834
1997,North Rhine-Westphalia,5th Quintile,Never,0.25939,120,529,0.22201,0.29678
1997,Hesse,1st Quintile,Seldom,0.25383,34,132,0.17931,0.32836
1997,Hesse,1st Quintile,Never,0.59732,98,132,0.51334,0.68131
1997,Hesse,2nd Quintile,Seldom,0.22467,40,109,0.14595,0.30338
1997,Hesse,2nd Quintile,Never,0.60797,69,109,0.51589,0.70004
1997,Hesse,3rd Quintile,Seldom,0.33229,58,123,0.24870,0.41587
1997,Hesse,3rd Quintile,Never,0.44620,65,123,0.35799,0.53441
1997,Hesse,4th Quintile,At least once per month,0.19634,32,147,0.13191,0.26078
1997,Hesse,4th Quintile,Seldom,0.39562,72,147,0.31630,0.47493
1997,Hesse,4th Quintile,Never,0.30135,43,147,0.22692,0.37578
1997,Hesse,5th Quintile,At least once per month,0.23926,47,196,0.17938,0.29914
1997,Hesse,5th Quintile,Seldom,0.42857,92,196,0.35911,0.49803
1997,Hesse,5th Quintile,Never,0.28668,57,196,0.22321,0.35015
1997,"Rhineland-Palatinate, Saarland",1st Quintile,Seldom,0.23737,32,105,0.15560,0.31915
1997,"Rhineland-Palatinate, Saarland",1st Quintile,Never,0.55377,73,105,0.45823,0.64931
1997,"Rhineland-Palatinate, Saarland",2nd Quintile,Seldom,0.36257,46,111,0.27273,0.45241
1997,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,0.44943,65,111,0.35647,0.54239
1997,"Rhineland-Palatinate, Saarland",3rd Quintile,Seldom,0.36672,58,115,0.27826,0.45519
1997,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,0.42741,57,115,0.33659,0.51822
1997,"Rhineland-Palatinate, Saarland",4th Quintile,Seldom,0.38860,65,121,0.30139,0.47581
1997,"Rhineland-Palatinate, Saarland",4th Quintile,Never,0.40721,56,121,0.31930,0.49512
1997,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per month,0.22899,37,127,0.15562,0.30235
1997,"Rhineland-Palatinate, Saarland",5th Quintile,Seldom,0.32400,44,127,0.24228,0.40572
1997,"Rhineland-Palatinate, Saarland",5th Quintile,Never,0.36587,46,127,0.28176,0.44997
1997,Baden-Wuerttemberg,1st Quintile,At least once per month,0.09040,39,305,0.05817,0.12264
1997,Baden-Wuerttemberg,1st Quintile,Seldom,0.35197,108,305,0.29829,0.40566
1997,Baden-Wuerttemberg,1st Quintile,Never,0.49080,158,305,0.43460,0.54699
1997,Baden-Wuerttemberg,2nd Quintile,At least once per month,0.15880,57,291,0.11674,0.20087
1997,Baden-Wuerttemberg,2nd Quintile,Seldom,0.32890,99,291,0.27482,0.38297
1997,Baden-Wuerttemberg,2nd Quintile,Never,0.45263,135,291,0.39534,0.50992
1997,Baden-Wuerttemberg,3rd Quintile,At least once per week,0.08193,38,335,0.05252,0.11134
1997,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.11844,45,335,0.08379,0.15310
1997,Baden-Wuerttemberg,3rd Quintile,Seldom,0.33520,112,335,0.28458,0.38583
1997,Baden-Wuerttemberg,3rd Quintile,Never,0.46442,140,335,0.41094,0.51791
1997,Baden-Wuerttemberg,4th Quintile,At least once per week,0.12161,49,372,0.08835,0.15487
1997,Baden-Wuerttemberg,4th Quintile,At least once per month,0.14093,62,372,0.10552,0.17634
1997,Baden-Wuerttemberg,4th Quintile,Seldom,0.40099,144,372,0.35112,0.45086
1997,Baden-Wuerttemberg,4th Quintile,Never,0.33648,117,372,0.28839,0.38456
1997,Baden-Wuerttemberg,5th Quintile,At least once per week,0.07577,34,330,0.04717,0.10437
1997,Baden-Wuerttemberg,5th Quintile,At least once per month,0.16158,61,330,0.12181,0.20135
1997,Baden-Wuerttemberg,5th Quintile,Seldom,0.42386,130,330,0.37046,0.47726
1997,Baden-Wuerttemberg,5th Quintile,Never,0.33879,105,330,0.28764,0.38993
1997,Bavaria,1st Quintile,Seldom,0.30176,63,168,0.23214,0.37138
1997,Bavaria,1st Quintile,Never,0.54049,105,168,0.46491,0.61608
1997,Bavaria,2nd Quintile,At least once per month,0.18350,53,285,0.13848,0.22852
1997,Bavaria,2nd Quintile,Seldom,0.37596,125,285,0.31963,0.43230
1997,Bavaria,2nd Quintile,Never,0.38792,107,285,0.33125,0.44459
1997,Bavaria,3rd Quintile,At least once per week,0.11432,37,311,0.07890,0.14975
1997,Bavaria,3rd Quintile,At least once per month,0.15786,60,311,0.11728,0.19845
1997,Bavaria,3rd Quintile,Seldom,0.33151,104,311,0.27910,0.38391
1997,Bavaria,3rd Quintile,Never,0.39630,110,311,0.34185,0.45075
1997,Bavaria,4th Quintile,At least once per week,0.13456,62,370,0.09974,0.16938
1997,Bavaria,4th Quintile,At least once per month,0.17429,72,370,0.13558,0.21300
1997,Bavaria,4th Quintile,Seldom,0.36450,132,370,0.31539,0.41360
1997,Bavaria,4th Quintile,Never,0.32666,104,370,0.27880,0.37451
1997,Bavaria,5th Quintile,At least once per week,0.10707,44,414,0.07725,0.13689
1997,Bavaria,5th Quintile,At least once per month,0.19092,83,414,0.15301,0.22882
1997,Bavaria,5th Quintile,Seldom,0.40324,170,414,0.35593,0.45055
1997,Bavaria,5th Quintile,Never,0.29877,117,414,0.25463,0.34292
1997,Berlin,1st Quintile,Seldom,0.28489,31,70,0.17839,0.39139
1997,Berlin,1st Quintile,Never,0.43516,39,70,0.31818,0.55214
1997,Berlin,3rd Quintile,Seldom,0.43485,46,46,0.29000,0.57969
1997,Berlin,4th Quintile,Seldom,0.50122,65,65,0.37872,0.62372
1997,Berlin,5th Quintile,At least once per month,0.29874,36,89,0.20311,0.39437
1997,Berlin,5th Quintile,Seldom,0.41573,53,89,0.31275,0.51870
1997,Brandenburg,1st Quintile,Seldom,0.32726,39,85,0.22692,0.42761
1997,Brandenburg,1st Quintile,Never,0.47614,46,85,0.36933,0.58294
1997,Brandenburg,2nd Quintile,Seldom,0.40888,78,144,0.32830,0.48946
1997,Brandenburg,2nd Quintile,Never,0.38646,66,144,0.30665,0.46627
1997,Brandenburg,3rd Quintile,Seldom,0.45574,66,99,0.35713,0.55435
1997,Brandenburg,3rd Quintile,Never,0.32378,33,99,0.23114,0.41642
1997,Brandenburg,4th Quintile,Seldom,0.45920,51,51,0.32107,0.59733
1997,Brandenburg,5th Quintile,Seldom,0.61053,48,48,0.47112,0.74994
1997,Mecklenburg-Western Pomerania,1st Quintile,Seldom,0.39441,33,33,0.22508,0.56374
1997,Mecklenburg-Western Pomerania,2nd Quintile,Seldom,0.32547,37,75,0.21871,0.43222
1997,Mecklenburg-Western Pomerania,2nd Quintile,Never,0.41816,38,75,0.30577,0.53054
1997,Mecklenburg-Western Pomerania,3rd Quintile,Seldom,0.50504,37,37,0.34171,0.66836
1997,Mecklenburg-Western Pomerania,4th Quintile,Seldom,0.48081,38,38,0.31982,0.64180
1997,Saxony,1st Quintile,Seldom,0.30998,74,182,0.24261,0.37736
1997,Saxony,1st Quintile,Never,0.52711,108,182,0.45437,0.59984
1997,Saxony,2nd Quintile,At least once per month,0.08214,34,292,0.05059,0.11369
1997,Saxony,2nd Quintile,Seldom,0.40604,148,292,0.34962,0.46247
1997,Saxony,2nd Quintile,Never,0.44413,110,292,0.38705,0.50122
1997,Saxony,3rd Quintile,At least once per month,0.19493,53,242,0.14492,0.24495
1997,Saxony,3rd Quintile,Seldom,0.35797,106,242,0.29744,0.41850
1997,Saxony,3rd Quintile,Never,0.37826,83,242,0.31703,0.43949
1997,Saxony,4th Quintile,At least once per month,0.14223,35,165,0.08877,0.19569
1997,Saxony,4th Quintile,Seldom,0.56125,94,165,0.48530,0.63719
1997,Saxony,4th Quintile,Never,0.20675,36,165,0.14477,0.26873
1997,Saxony,5th Quintile,Seldom,0.60032,53,53,0.46718,0.73345
1997,Saxony-Anhalt,1st Quintile,Seldom,0.26665,37,94,0.17677,0.35652
1997,Saxony-Anhalt,1st Quintile,Never,0.53297,57,94,0.43157,0.63437
1997,Saxony-Anhalt,2nd Quintile,Seldom,0.27657,57,121,0.19653,0.35660
1997,Saxony-Anhalt,2nd Quintile,Never,0.49876,64,121,0.40930,0.58822
1997,Saxony-Anhalt,3rd Quintile,Seldom,0.46533,84,130,0.37926,0.55141
1997,Saxony-Anhalt,3rd Quintile,Never,0.35674,46,130,0.27407,0.43941
1997,Saxony-Anhalt,4th Quintile,At least once per month,0.25293,40,153,0.18382,0.32203
1997,Saxony-Anhalt,4th Quintile,Seldom,0.46474,81,153,0.38545,0.54403
1997,Saxony-Anhalt,4th Quintile,Never,0.22603,32,153,0.15954,0.29252
1997,Thuringa,1st Quintile,Seldom,0.40071,65,113,0.30995,0.49147
1997,Thuringa,1st Quintile,Never,0.37678,48,113,0.28703,0.46652
1997,Thuringa,2nd Quintile,Seldom,0.38397,70,130,0.30004,0.46790
1997,Thuringa,2nd Quintile,Never,0.40394,60,130,0.31926,0.48861
1997,Thuringa,3rd Quintile,Seldom,0.43710,80,126,0.35015,0.52406
1997,Thuringa,3rd Quintile,Never,0.36775,46,126,0.28321,0.45228
1997,Thuringa,4th Quintile,Seldom,0.34931,51,89,0.24970,0.44892
1997,Thuringa,4th Quintile,Never,0.35083,38,89,0.25112,0.45054
1998,Schleswig-Holstein,5th Quintile,Seldom,0.63876,40,40,0.48800,0.78952
1998,Lower Saxony,1st Quintile,Seldom,0.32361,70,160,0.25089,0.39634
1998,Lower Saxony,1st Quintile,Never,0.52783,90,160,0.45023,0.60543
1998,Lower Saxony,2nd Quintile,At least once per month,0.17064,35,190,0.11700,0.22427
1998,Lower Saxony,2nd Quintile,Seldom,0.37086,83,190,0.30200,0.43973
1998,Lower Saxony,2nd Quintile,Never,0.43417,72,190,0.36351,0.50483
1998,Lower Saxony,3rd Quintile,At least once per month,0.19722,48,174,0.13793,0.25651
1998,Lower Saxony,3rd Quintile,Seldom,0.34723,63,174,0.27628,0.41817
1998,Lower Saxony,3rd Quintile,Never,0.40655,63,174,0.33335,0.47974
1998,Lower Saxony,4th Quintile,At least once per month,0.25044,53,208,0.19142,0.30946
1998,Lower Saxony,4th Quintile,Seldom,0.38257,94,208,0.31636,0.44878
1998,Lower Saxony,4th Quintile,Never,0.33476,61,208,0.27047,0.39905
1998,Lower Saxony,5th Quintile,At least once per month,0.22812,46,196,0.16922,0.28702
1998,Lower Saxony,5th Quintile,Seldom,0.53633,111,196,0.46634,0.60632
1998,Lower Saxony,5th Quintile,Never,0.20821,39,196,0.15122,0.26520
1998,North Rhine-Westphalia,1st Quintile,At least once per month,0.17414,88,513,0.14129,0.20699
1998,North Rhine-Westphalia,1st Quintile,Seldom,0.24097,142,513,0.20392,0.27801
1998,North Rhine-Westphalia,1st Quintile,Never,0.51867,283,513,0.47539,0.56195
1998,North Rhine-Westphalia,2nd Quintile,At least once per month,0.16954,78,379,0.13171,0.20736
1998,North Rhine-Westphalia,2nd Quintile,Seldom,0.37984,149,379,0.33091,0.42877
1998,North Rhine-Westphalia,2nd Quintile,Never,0.40731,152,379,0.35778,0.45684
1998,North Rhine-Westphalia,3rd Quintile,At least once per month,0.17117,82,418,0.13502,0.20733
1998,North Rhine-Westphalia,3rd Quintile,Seldom,0.34311,158,418,0.29754,0.38867
1998,North Rhine-Westphalia,3rd Quintile,Never,0.43110,178,418,0.38357,0.47863
1998,North Rhine-Westphalia,4th Quintile,At least once per month,0.17160,96,444,0.13649,0.20671
1998,North Rhine-Westphalia,4th Quintile,Seldom,0.43579,203,444,0.38961,0.48197
1998,North Rhine-Westphalia,4th Quintile,Never,0.33953,145,444,0.29543,0.38363
1998,North Rhine-Westphalia,5th Quintile,At least once per month,0.20142,119,510,0.16658,0.23627
1998,North Rhine-Westphalia,5th Quintile,Seldom,0.48059,249,510,0.43718,0.52399
1998,North Rhine-Westphalia,5th Quintile,Never,0.27759,142,510,0.23868,0.31649
1998,Hesse,1st Quintile,Seldom,0.15656,33,133,0.09457,0.21856
1998,Hesse,1st Quintile,Never,0.65537,100,133,0.57429,0.73645
1998,Hesse,2nd Quintile,At least once per month,0.17740,35,159,0.11783,0.23697
1998,Hesse,2nd Quintile,Seldom,0.26225,47,159,0.19366,0.33084
1998,Hesse,2nd Quintile,Never,0.51491,77,159,0.43698,0.59284
1998,Hesse,3rd Quintile,Seldom,0.34587,45,107,0.25532,0.43642
1998,Hesse,3rd Quintile,Never,0.53315,62,107,0.43818,0.62813
1998,Hesse,4th Quintile,Seldom,0.51824,84,131,0.43234,0.60413
1998,Hesse,4th Quintile,Never,0.26059,47,131,0.18513,0.33604
1998,Hesse,5th Quintile,At least once per month,0.20144,46,182,0.14301,0.25987
1998,Hesse,5th Quintile,Seldom,0.44779,81,182,0.37535,0.52024
1998,Hesse,5th Quintile,Never,0.31284,55,182,0.24529,0.38039
1998,"Rhineland-Palatinate, Saarland",1st Quintile,Seldom,0.26097,35,114,0.17999,0.34194
1998,"Rhineland-Palatinate, Saarland",1st Quintile,Never,0.54814,79,114,0.45638,0.63990
1998,"Rhineland-Palatinate, Saarland",2nd Quintile,Seldom,0.32180,49,130,0.24118,0.40242
1998,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,0.51165,81,130,0.42539,0.59791
1998,"Rhineland-Palatinate, Saarland",3rd Quintile,Seldom,0.33855,54,114,0.25130,0.42580
1998,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,0.51151,60,114,0.41934,0.60368
1998,"Rhineland-Palatinate, Saarland",4th Quintile,Seldom,0.31467,59,128,0.23391,0.39544
1998,"Rhineland-Palatinate, Saarland",4th Quintile,Never,0.49230,69,128,0.40535,0.57925
1998,"Rhineland-Palatinate, Saarland",5th Quintile,Seldom,0.43370,48,85,0.32771,0.53968
1998,"Rhineland-Palatinate, Saarland",5th Quintile,Never,0.35092,37,85,0.24886,0.45299
1998,Baden-Wuerttemberg,1st Quintile,At least once per month,0.13487,49,309,0.09672,0.17302
1998,Baden-Wuerttemberg,1st Quintile,Seldom,0.23558,88,309,0.18818,0.28297
