,Unnamed: 0,year,quintil_oecd,sampreg,pli0091_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
335,335,1999,3rd Quintile,East,At least once per month,0.18439,167,13592,0.16696,0.20611
336,336,1999,3rd Quintile,East,Seldom,0.46078,447,13592,0.43681,0.48747
337,337,1999,3rd Quintile,East,Never,0.28244,212,13592,0.26244,0.30529
338,338,1999,4th Quintile,West,At least once per week,0.08225,201,13592,0.07397,0.09069
339,339,1999,4th Quintile,West,At least once per month,0.20267,433,13592,0.1866,0.21917
340,340,1999,4th Quintile,West,Seldom,0.41371,913,13592,0.39166,0.43005
341,341,1999,4th Quintile,West,Never,0.30137,574,13592,0.28518,0.31846
342,342,1999,4th Quintile,East,At least once per week,0.07003,51,13592,0.05583,0.08743
343,343,1999,4th Quintile,East,At least once per month,0.18046,130,13592,0.15634,0.20092
344,344,1999,4th Quintile,East,Seldom,0.48495,328,13592,0.45388,0.51935
345,345,1999,4th Quintile,East,Never,0.26455,135,13592,0.24032,0.2938
346,346,1999,5th Quintile,West,At least once per week,0.074,185,13592,0.06705,0.08134
347,347,1999,5th Quintile,West,At least once per month,0.20431,492,13592,0.19041,0.21531
348,348,1999,5th Quintile,West,Seldom,0.4571,1027,13592,0.43984,0.47514
349,349,1999,5th Quintile,West,Never,0.26459,515,13592,0.25105,0.27758
350,350,1999,5th Quintile,East,At least once per week,0.06927,39,13592,0.0567,0.08519
351,351,1999,5th Quintile,East,At least once per month,0.17468,70,13592,0.14836,0.20362
352,352,1999,5th Quintile,East,Seldom,0.55948,205,13592,0.50094,0.61719
353,353,1999,5th Quintile,East,Never,0.19657,59,13592,0.16149,0.23617
354,354,2001,1st Quintile,West,At least once per week,0.0643,178,21759,0.05817,0.07026
355,355,2001,1st Quintile,West,At least once per month,0.13328,365,21759,0.12215,0.14297
356,356,2001,1st Quintile,West,Seldom,0.28818,788,21759,0.27541,0.29992
357,357,2001,1st Quintile,West,Never,0.51424,1322,21759,0.49605,0.53003
358,358,2001,1st Quintile,East,At least once per week,0.06708,84,21759,0.05758,0.07651
359,359,2001,1st Quintile,East,At least once per month,0.16081,204,21759,0.14643,0.1719
360,360,2001,1st Quintile,East,Seldom,0.33554,416,21759,0.31331,0.35813
361,361,2001,1st Quintile,East,Never,0.43658,474,21759,0.41665,0.46261
362,362,2001,2nd Quintile,West,At least once per week,0.06588,196,21759,0.0589,0.07192
363,363,2001,2nd Quintile,West,At least once per month,0.1495,464,21759,0.13924,0.15903
364,364,2001,2nd Quintile,West,Seldom,0.33727,1057,21759,0.3275,0.34813
365,365,2001,2nd Quintile,West,Never,0.44735,1223,21759,0.43441,0.46105
366,366,2001,2nd Quintile,East,At least once per week,0.05641,93,21759,0.05008,0.06402
367,367,2001,2nd Quintile,East,At least once per month,0.16019,226,21759,0.14742,0.17519
368,368,2001,2nd Quintile,East,Seldom,0.36227,561,21759,0.34433,0.37721
369,369,2001,2nd Quintile,East,Never,0.42112,526,21759,0.40474,0.4339
370,370,2001,3rd Quintile,West,At least once per week,0.07318,248,21759,0.06753,0.07829
371,371,2001,3rd Quintile,West,At least once per month,0.16106,527,21759,0.15344,0.16928
372,372,2001,3rd Quintile,West,Seldom,0.40601,1346,21759,0.39039,0.42053
373,373,2001,3rd Quintile,West,Never,0.35975,1083,21759,0.34856,0.37028
374,374,2001,3rd Quintile,East,At least once per week,0.07108,98,21759,0.06391,0.07745
375,375,2001,3rd Quintile,East,At least once per month,0.18263,253,21759,0.16767,0.20028
376,376,2001,3rd Quintile,East,Seldom,0.42322,574,21759,0.40232,0.44369
377,377,2001,3rd Quintile,East,Never,0.32307,381,21759,0.30825,0.3394
378,378,2001,4th Quintile,West,At least once per week,0.08336,327,21759,0.07796,0.08818
379,379,2001,4th Quintile,West,At least once per month,0.17915,688,21759,0.17141,0.18864
380,380,2001,4th Quintile,West,Seldom,0.41351,1511,21759,0.39979,0.42749
381,381,2001,4th Quintile,West,Never,0.32398,1107,21759,0.31374,0.33451
382,382,2001,4th Quintile,East,At least once per week,0.06925,69,21759,0.06073,0.07851
383,383,2001,4th Quintile,East,At least once per month,0.22889,223,21759,0.20931,0.24938
384,384,2001,4th Quintile,East,Seldom,0.45018,450,21759,0.42561,0.47951
385,385,2001,4th Quintile,East,Never,0.25168,203,21759,0.23405,0.26797
386,386,2001,5th Quintile,West,At least once per week,0.07843,333,21759,0.07348,0.08431
387,387,2001,5th Quintile,West,At least once per month,0.21475,877,21759,0.20569,0.22402
388,388,2001,5th Quintile,West,Seldom,0.42882,1700,21759,0.41573,0.43902
389,389,2001,5th Quintile,West,Never,0.278,1011,21759,0.26786,0.28765
390,390,2001,5th Quintile,East,At least once per week,0.07855,47,21759,0.0675,0.09234
391,391,2001,5th Quintile,East,At least once per month,0.20523,121,21759,0.18354,0.22797
392,392,2001,5th Quintile,East,Seldom,0.52325,305,21759,0.48125,0.56234
393,393,2001,5th Quintile,East,Never,0.19297,100,21759,0.17569,0.21174
394,394,2003,1st Quintile,West,At least once per week,0.04476,106,22070,0.03919,0.05036
395,395,2003,1st Quintile,West,At least once per month,0.13233,342,22070,0.12315,0.14172
396,396,2003,1st Quintile,West,Seldom,0.26145,595,22070,0.24889,0.27447
397,397,2003,1st Quintile,West,Never,0.56146,1278,22070,0.54374,0.57943
398,398,2003,1st Quintile,East,At least once per week,0.03611,50,22070,0.03003,0.04419
399,399,2003,1st Quintile,East,At least once per month,0.17708,180,22070,0.16171,0.19433
400,400,2003,1st Quintile,East,Seldom,0.29289,339,22070,0.2722,0.31455
401,401,2003,1st Quintile,East,Never,0.49391,491,22070,0.47116,0.51897
402,402,2003,2nd Quintile,West,At least once per week,0.04291,108,22070,0.03706,0.04951
403,403,2003,2nd Quintile,West,At least once per month,0.11296,315,22070,0.10474,0.12145
404,404,2003,2nd Quintile,West,Seldom,0.34324,902,22070,0.32811,0.35832
405,405,2003,2nd Quintile,West,Never,0.50089,1246,22070,0.48438,0.51943
406,406,2003,2nd Quintile,East,At least once per week,0.03519,51,22070,0.02828,0.04302
407,407,2003,2nd Quintile,East,At least once per month,0.13907,176,22070,0.12774,0.15094
408,408,2003,2nd Quintile,East,Seldom,0.35703,510,22070,0.33559,0.37954
409,409,2003,2nd Quintile,East,Never,0.4687,551,22070,0.44967,0.48568
410,410,2003,3rd Quintile,West,At least once per week,0.0354,130,22070,0.03066,0.04073
411,411,2003,3rd Quintile,West,At least once per month,0.15555,468,22070,0.14444,0.16655
412,412,2003,3rd Quintile,West,Seldom,0.38246,1132,22070,0.3666,0.39642
413,413,2003,3rd Quintile,West,Never,0.42659,1170,22070,0.41224,0.44103
414,414,2003,3rd Quintile,East,At least once per week,0.0516,70,22070,0.04186,0.06139
415,415,2003,3rd Quintile,East,At least once per month,0.15091,171,22070,0.13336,0.16857
416,416,2003,3rd Quintile,East,Seldom,0.41992,545,22070,0.39234,0.44481
417,417,2003,3rd Quintile,East,Never,0.37756,426,22070,0.36023,0.39442
418,418,2003,4th Quintile,West,At least once per week,0.05083,187,22070,0.04481,0.0573
419,419,2003,4th Quintile,West,At least once per month,0.19042,659,22070,0.17909,0.20342
420,420,2003,4th Quintile,West,Seldom,0.41644,1491,22070,0.39902,0.43181
421,421,2003,4th Quintile,West,Never,0.3423,1108,22070,0.32969,0.35479
422,422,2003,4th Quintile,East,At least once per week,0.04582,50,22070,0.03545,0.0583
423,423,2003,4th Quintile,East,At least once per month,0.19038,185,22070,0.16593,0.21591
424,424,2003,4th Quintile,East,Seldom,0.47073,484,22070,0.43643,0.50243
425,425,2003,4th Quintile,East,Never,0.29308,244,22070,0.27043,0.31468
426,426,2003,5th Quintile,West,At least once per week,0.04855,295,22070,0.04382,0.05371
427,427,2003,5th Quintile,West,At least once per month,0.20439,1205,22070,0.19375,0.21518
428,428,2003,5th Quintile,West,Seldom,0.44302,2577,22070,0.42598,0.46234
429,429,2003,5th Quintile,West,Never,0.30404,1427,22070,0.29181,0.31601
430,430,2003,5th Quintile,East,At least once per week,0.04703,40,22070,0.03319,0.06397
431,431,2003,5th Quintile,East,At least once per month,0.23406,206,22070,0.2065,0.26869
432,432,2003,5th Quintile,East,Seldom,0.51692,421,22070,0.46668,0.56257
433,433,2003,5th Quintile,East,Never,0.20198,139,22070,0.17491,0.23652
434,434,2005,1st Quintile,West,At least once per week,0.06201,126,20590,0.05425,0.07124
435,435,2005,1st Quintile,West,At least once per month,0.13977,331,20590,0.12805,0.15159
436,436,2005,1st Quintile,West,Seldom,0.31325,642,20590,0.29581,0.33181
437,437,2005,1st Quintile,West,Never,0.48497,998,20590,0.46761,0.50604
438,438,2005,1st Quintile,East,At least once per week,0.04645,52,20590,0.03445,0.06215
439,439,2005,1st Quintile,East,At least once per month,0.16581,168,20590,0.1479,0.18495
440,440,2005,1st Quintile,East,Seldom,0.39037,422,20590,0.35848,0.42134
441,441,2005,1st Quintile,East,Never,0.39738,407,20590,0.37398,0.42321
442,442,2005,2nd Quintile,West,At least once per week,0.05752,141,20590,0.05023,0.06638
443,443,2005,2nd Quintile,West,At least once per month,0.13723,345,20590,0.12725,0.15142
444,444,2005,2nd Quintile,West,Seldom,0.37585,933,20590,0.35681,0.39538
445,445,2005,2nd Quintile,West,Never,0.4294,1031,20590,0.40988,0.44722
446,446,2005,2nd Quintile,East,At least once per week,0.04787,56,20590,0.0397,0.05738
447,447,2005,2nd Quintile,East,At least once per month,0.15071,175,20590,0.13415,0.16856
448,448,2005,2nd Quintile,East,Seldom,0.41208,518,20590,0.38357,0.43909
449,449,2005,2nd Quintile,East,Never,0.38934,464,20590,0.37188,0.41081
450,450,2005,3rd Quintile,West,At least once per week,0.05343,166,20590,0.0467,0.05923
451,451,2005,3rd Quintile,West,At least once per month,0.18777,458,20590,0.17539,0.1997
452,452,2005,3rd Quintile,West,Seldom,0.44122,1191,20590,0.42315,0.45881
453,453,2005,3rd Quintile,West,Never,0.31758,845,20590,0.30445,0.33047
454,454,2005,3rd Quintile,East,At least once per week,0.04814,54,20590,0.03869,0.05839
455,455,2005,3rd Quintile,East,At least once per month,0.16747,172,20590,0.15009,0.18866
456,456,2005,3rd Quintile,East,Seldom,0.43347,494,20590,0.40496,0.4658
457,457,2005,3rd Quintile,East,Never,0.35093,343,20590,0.32246,0.37687
458,458,2005,4th Quintile,West,At least once per week,0.06765,236,20590,0.06091,0.07491
459,459,2005,4th Quintile,West,At least once per month,0.19757,656,20590,0.18581,0.21065
460,460,2005,4th Quintile,West,Seldom,0.43939,1444,20590,0.41992,0.45543
461,461,2005,4th Quintile,West,Never,0.2954,894,20590,0.28332,0.31091
462,462,2005,4th Quintile,East,At least once per week,0.07057,66,20590,0.05713,0.08435
463,463,2005,4th Quintile,East,At least once per month,0.17999,165,20590,0.15859,0.20701
464,464,2005,4th Quintile,East,Seldom,0.54145,534,20590,0.50407,0.58233
465,465,2005,4th Quintile,East,Never,0.20799,193,20590,0.18339,0.22994
466,466,2005,5th Quintile,West,At least once per week,0.07337,391,20590,0.06601,0.08167
467,467,2005,5th Quintile,West,At least once per month,0.21588,1163,20590,0.20599,0.22655
468,468,2005,5th Quintile,West,Seldom,0.47629,2506,20590,0.45807,0.49279
469,469,2005,5th Quintile,West,Never,0.23446,1079,20590,0.22359,0.2459
470,470,2005,5th Quintile,East,At least once per week,0.0864,62,20590,0.05431,0.12205
471,471,2005,5th Quintile,East,At least once per month,0.24801,183,20590,0.20885,0.29218
472,472,2005,5th Quintile,East,Seldom,0.55444,407,20590,0.49284,0.62626
473,473,2005,5th Quintile,East,Never,0.11115,79,20590,0.09065,0.14259
474,474,2007,1st Quintile,West,At least once per week,0.04543,104,20398,0.03779,0.05187
475,475,2007,1st Quintile,West,At least once per month,0.13911,288,20398,0.12688,0.15234
476,476,2007,1st Quintile,West,Seldom,0.31406,680,20398,0.29849,0.33296
477,477,2007,1st Quintile,West,Never,0.5014,1064,20398,0.48281,0.51691
478,478,2007,1st Quintile,East,At least once per week,0.03542,40,20398,0.0274,0.04325
479,479,2007,1st Quintile,East,At least once per month,0.15566,146,20398,0.13028,0.17621
480,480,2007,1st Quintile,East,Seldom,0.39961,411,20398,0.36581,0.4256
481,481,2007,1st Quintile,East,Never,0.40931,419,20398,0.38492,0.43619
482,482,2007,2nd Quintile,West,At least once per week,0.05312,127,20398,0.04577,0.06075
483,483,2007,2nd Quintile,West,At least once per month,0.13073,352,20398,0.12016,0.14398
484,484,2007,2nd Quintile,West,Seldom,0.38184,939,20398,0.36671,0.39925
485,485,2007,2nd Quintile,West,Never,0.4343,1011,20398,0.4191,0.45016
486,486,2007,2nd Quintile,East,At least once per week,0.04392,56,20398,0.03372,0.05536
487,487,2007,2nd Quintile,East,At least once per month,0.14687,144,20398,0.12758,0.16356
488,488,2007,2nd Quintile,East,Seldom,0.4168,485,20398,0.38376,0.44424
489,489,2007,2nd Quintile,East,Never,0.39241,425,20398,0.36848,0.41842
490,490,2007,3rd Quintile,West,At least once per week,0.06002,155,20398,0.05247,0.06732
491,491,2007,3rd Quintile,West,At least once per month,0.16802,454,20398,0.15614,0.1788
492,492,2007,3rd Quintile,West,Seldom,0.45285,1177,20398,0.43449,0.47288
493,493,2007,3rd Quintile,West,Never,0.31911,888,20398,0.30484,0.33315
494,494,2007,3rd Quintile,East,At least once per week,0.06217,62,20398,0.04948,0.07779
495,495,2007,3rd Quintile,East,At least once per month,0.14464,156,20398,0.1231,0.16717
496,496,2007,3rd Quintile,East,Seldom,0.45384,571,20398,0.42865,0.48732
497,497,2007,3rd Quintile,East,Never,0.33935,372,20398,0.3183,0.36649
498,498,2007,4th Quintile,West,At least once per week,0.06795,243,20398,0.05937,0.07495
499,499,2007,4th Quintile,West,At least once per month,0.18794,659,20398,0.17318,0.19999
500,500,2007,4th Quintile,West,Seldom,0.46747,1556,20398,0.44999,0.48973
501,501,2007,4th Quintile,West,Never,0.27664,868,20398,0.26476,0.28733
502,502,2007,4th Quintile,East,At least once per week,0.07315,58,20398,0.05889,0.09174
503,503,2007,4th Quintile,East,At least once per month,0.18967,192,20398,0.16588,0.21168
504,504,2007,4th Quintile,East,Seldom,0.5259,524,20398,0.48698,0.57314
505,505,2007,4th Quintile,East,Never,0.21127,200,20398,0.19168,0.23374
506,506,2007,5th Quintile,West,At least once per week,0.06488,305,20398,0.05768,0.07312
507,507,2007,5th Quintile,West,At least once per month,0.21994,1097,20398,0.20527,0.2322
508,508,2007,5th Quintile,West,Seldom,0.50026,2409,20398,0.47731,0.51965
509,509,2007,5th Quintile,West,Never,0.21491,1038,20398,0.20463,0.22658
510,510,2007,5th Quintile,East,At least once per week,0.05456,49,20398,0.04121,0.0687
511,511,2007,5th Quintile,East,At least once per month,0.23474,170,20398,0.19238,0.28122
512,512,2007,5th Quintile,East,Seldom,0.57016,419,20398,0.51695,0.63351
513,513,2007,5th Quintile,East,Never,0.14054,85,20398,0.11004,0.17516
514,514,2008,1st Quintile,West,At least once per week,0.03793,74,19161,0.03228,0.04408
515,515,2008,1st Quintile,West,At least once per month,0.13954,279,19161,0.1261,0.15207
516,516,2008,1st Quintile,West,Seldom,0.28635,582,19161,0.2681,0.30358
517,517,2008,1st Quintile,West,Never,0.53617,1101,19161,0.51552,0.5564
518,518,2008,1st Quintile,East,At least once per month,0.14711,118,19161,0.12422,0.17301
519,519,2008,1st Quintile,East,Seldom,0.34665,349,19161,0.3176,0.37341
520,520,2008,1st Quintile,East,Never,0.50624,473,19161,0.47181,0.54213
521,521,2008,2nd Quintile,West,At least once per week,0.03436,71,19161,0.02833,0.04169
522,522,2008,2nd Quintile,West,At least once per month,0.12835,270,19161,0.11567,0.14054
523,523,2008,2nd Quintile,West,Seldom,0.3346,770,19161,0.3144,0.35282
524,524,2008,2nd Quintile,West,Never,0.50269,1109,19161,0.48112,0.52405
525,525,2008,2nd Quintile,East,At least once per month,0.13103,138,19161,0.11395,0.15439
526,526,2008,2nd Quintile,East,Seldom,0.35463,424,19161,0.32749,0.38441
527,527,2008,2nd Quintile,East,Never,0.51433,546,19161,0.48531,0.54821
528,528,2008,3rd Quintile,West,At least once per week,0.03168,93,19161,0.02645,0.03867
529,529,2008,3rd Quintile,West,At least once per month,0.14641,384,19161,0.13248,0.15898
530,530,2008,3rd Quintile,West,Seldom,0.41718,1057,19161,0.39726,0.43815
531,531,2008,3rd Quintile,West,Never,0.40473,1064,19161,0.38798,0.42453
532,532,2008,3rd Quintile,East,At least once per month,0.17639,171,19161,0.14978,0.20541
533,533,2008,3rd Quintile,East,Seldom,0.46439,559,19161,0.43417,0.50212
534,534,2008,3rd Quintile,East,Never,0.35922,411,19161,0.32886,0.39072
535,535,2008,4th Quintile,West,At least once per week,0.04424,121,19161,0.03792,0.0529
536,536,2008,4th Quintile,West,At least once per month,0.16829,511,19161,0.15422,0.1816
537,537,2008,4th Quintile,West,Seldom,0.46957,1456,19161,0.45029,0.48752
538,538,2008,4th Quintile,West,Never,0.31789,1020,19161,0.30632,0.33271
539,539,2008,4th Quintile,East,At least once per week,0.04841,31,19161,0.03087,0.06677
540,540,2008,4th Quintile,East,At least once per month,0.16611,148,19161,0.1481,0.18775
541,541,2008,4th Quintile,East,Seldom,0.45993,396,19161,0.41723,0.50068
542,542,2008,4th Quintile,East,Never,0.32555,242,19161,0.29365,0.36408
543,543,2008,5th Quintile,West,At least once per week,0.03168,163,19161,0.02759,0.03668
544,544,2008,5th Quintile,West,At least once per month,0.205,911,19161,0.19099,0.22025
545,545,2008,5th Quintile,West,Seldom,0.50571,2258,19161,0.48237,0.52968
546,546,2008,5th Quintile,West,Never,0.25761,1197,19161,0.24378,0.26906
547,547,2008,5th Quintile,East,At least once per month,0.22938,147,19161,0.18939,0.27569
548,548,2008,5th Quintile,East,Seldom,0.60528,412,19161,0.54347,0.68237
549,549,2008,5th Quintile,East,Never,0.16534,105,19161,0.13276,0.21334
550,550,2009,1st Quintile,West,At least once per week,0.05385,88,17902,0.04575,0.06311
551,551,2009,1st Quintile,West,At least once per month,0.14076,280,17902,0.12716,0.15539
552,552,2009,1st Quintile,West,Seldom,0.32259,625,17902,0.30412,0.34396
553,553,2009,1st Quintile,West,Never,0.4828,940,17902,0.46086,0.51156
554,554,2009,1st Quintile,East,At least once per week,0.0507,31,17902,0.03817,0.06514
555,555,2009,1st Quintile,East,At least once per month,0.15126,113,17902,0.12656,0.1776
556,556,2009,1st Quintile,East,Seldom,0.38051,389,17902,0.3484,0.41204
557,557,2009,1st Quintile,East,Never,0.41753,390,17902,0.38969,0.45843
558,558,2009,2nd Quintile,West,At least once per week,0.04151,103,17902,0.03526,0.04832
559,559,2009,2nd Quintile,West,At least once per month,0.13628,280,17902,0.12115,0.15057
560,560,2009,2nd Quintile,West,Seldom,0.41611,850,17902,0.39106,0.44224
561,561,2009,2nd Quintile,West,Never,0.40609,830,17902,0.38592,0.42925
562,562,2009,2nd Quintile,East,At least once per week,0.03391,37,17902,0.02627,0.04172
563,563,2009,2nd Quintile,East,At least once per month,0.16057,156,17902,0.13645,0.18801
564,564,2009,2nd Quintile,East,Seldom,0.41808,475,17902,0.38317,0.4555
565,565,2009,2nd Quintile,East,Never,0.38745,420,17902,0.36538,0.41141
566,566,2009,3rd Quintile,West,At least once per week,0.06267,139,17902,0.05333,0.07224
567,567,2009,3rd Quintile,West,At least once per month,0.17609,390,17902,0.15973,0.1936
568,568,2009,3rd Quintile,West,Seldom,0.46326,1108,17902,0.4383,0.48037
569,569,2009,3rd Quintile,West,Never,0.29798,704,17902,0.282,0.31032
570,570,2009,3rd Quintile,East,At least once per week,0.06851,59,17902,0.05043,0.0892
571,571,2009,3rd Quintile,East,At least once per month,0.15746,155,17902,0.13128,0.19021
572,572,2009,3rd Quintile,East,Seldom,0.52303,580,17902,0.47407,0.57309
573,573,2009,3rd Quintile,East,Never,0.25101,283,17902,0.22269,0.27388
574,574,2009,4th Quintile,West,At least once per week,0.05617,186,17902,0.04928,0.06387
575,575,2009,4th Quintile,West,At least once per month,0.21885,592,17902,0.20194,0.23553
576,576,2009,4th Quintile,West,Seldom,0.48356,1459,17902,0.46113,0.50409
577,577,2009,4th Quintile,West,Never,0.24142,716,17902,0.22756,0.25481
578,578,2009,4th Quintile,East,At least once per week,0.07564,44,17902,0.05531,0.09961
579,579,2009,4th Quintile,East,At least once per month,0.16489,141,17902,0.14238,0.19096
580,580,2009,4th Quintile,East,Seldom,0.58567,451,17902,0.528,0.64946
581,581,2009,4th Quintile,East,Never,0.1738,131,17902,0.15158,0.20024
582,582,2009,5th Quintile,West,At least once per week,0.06706,263,17902,0.05878,0.07723
583,583,2009,5th Quintile,West,At least once per month,0.22569,915,17902,0.21109,0.24162
584,584,2009,5th Quintile,West,Seldom,0.53462,2121,17902,0.51188,0.55575
585,585,2009,5th Quintile,West,Never,0.17262,814,17902,0.16163,0.18385
586,586,2009,5th Quintile,East,At least once per month,0.21632,151,17902,0.17692,0.26429
587,587,2009,5th Quintile,East,Seldom,0.69664,423,17902,0.62427,0.77372
588,588,2009,5th Quintile,East,Never,0.08704,70,17902,0.07082,0.10512
589,589,2011,1st Quintile,West,At least once per week,0.03622,110,21803,0.02784,0.04891
590,590,2011,1st Quintile,West,At least once per month,0.11909,387,21803,0.10436,0.13575
591,591,2011,1st Quintile,West,Seldom,0.31687,1223,21803,0.29236,0.34326
592,592,2011,1st Quintile,West,Never,0.52782,1434,21803,0.50153,0.56977
593,593,2011,1st Quintile,East,At least once per week,0.04261,38,21803,0.02989,0.05719
594,594,2011,1st Quintile,East,At least once per month,0.10756,148,21803,0.08655,0.13229
595,595,2011,1st Quintile,East,Seldom,0.39672,586,21803,0.36347,0.43927
596,596,2011,1st Quintile,East,Never,0.45311,581,21803,0.41232,0.49601
597,597,2011,2nd Quintile,West,At least once per week,0.04034,145,21803,0.03263,0.04946
598,598,2011,2nd Quintile,West,At least once per month,0.14991,475,21803,0.13424,0.16842
599,599,2011,2nd Quintile,West,Seldom,0.41192,1437,21803,0.38476,0.445
600,600,2011,2nd Quintile,West,Never,0.39784,1058,21803,0.37344,0.42384
601,601,2011,2nd Quintile,East,At least once per week,0.03461,31,21803,0.0216,0.04855
602,602,2011,2nd Quintile,East,At least once per month,0.13512,170,21803,0.11085,0.15313
603,603,2011,2nd Quintile,East,Seldom,0.45816,676,21803,0.42253,0.50193
604,604,2011,2nd Quintile,East,Never,0.37211,428,21803,0.3444,0.40329
605,605,2011,3rd Quintile,West,At least once per week,0.05851,169,21803,0.04808,0.06989
606,606,2011,3rd Quintile,West,At least once per month,0.18908,533,21803,0.17346,0.20823
607,607,2011,3rd Quintile,West,Seldom,0.44528,1464,21803,0.41947,0.46703
608,608,2011,3rd Quintile,West,Never,0.30713,853,21803,0.28863,0.3278
609,609,2011,3rd Quintile,East,At least once per week,0.03696,33,21803,0.02562,0.05274
610,610,2011,3rd Quintile,East,At least once per month,0.18311,170,21803,0.14419,0.22104
611,611,2011,3rd Quintile,East,Seldom,0.50422,590,21803,0.45752,0.54763
612,612,2011,3rd Quintile,East,Never,0.27571,268,21803,0.24137,0.305
613,613,2011,4th Quintile,West,At least once per week,0.05751,174,21803,0.04768,0.07012
614,614,2011,4th Quintile,West,At least once per month,0.19717,636,21803,0.17499,0.21531
615,615,2011,4th Quintile,West,Seldom,0.4983,1710,21803,0.47363,0.52741
616,616,2011,4th Quintile,West,Never,0.24702,722,21803,0.22803,0.26599
617,617,2011,4th Quintile,East,At least once per week,0.05838,41,21803,0.04208,0.07835
618,618,2011,4th Quintile,East,At least once per month,0.21624,150,21803,0.18145,0.25128
619,619,2011,4th Quintile,East,Seldom,0.58334,470,21803,0.52318,0.64527
620,620,2011,4th Quintile,East,Never,0.14204,117,21803,0.11571,0.17672
621,621,2011,5th Quintile,West,At least once per week,0.06582,231,21803,0.05655,0.07556
622,622,2011,5th Quintile,West,At least once per month,0.2387,943,21803,0.21864,0.25568
623,623,2011,5th Quintile,West,Seldom,0.52061,2245,21803,0.49387,0.54288
624,624,2011,5th Quintile,West,Never,0.17486,790,21803,0.16197,0.18815
625,625,2011,5th Quintile,East,At least once per week,0.06144,33,21803,0.04258,0.08412
626,626,2011,5th Quintile,East,At least once per month,0.21063,118,21803,0.15481,0.2652
627,627,2011,5th Quintile,East,Seldom,0.61033,358,21803,0.54043,0.69199
628,628,2011,5th Quintile,East,Never,0.1176,58,21803,0.08649,0.15622
629,629,2013,1st Quintile,West,At least once per week,0.02633,87,25320,0.02032,0.03386
630,630,2013,1st Quintile,West,At least once per month,0.15231,576,25320,0.13528,0.17388
631,631,2013,1st Quintile,West,Seldom,0.29348,1354,25320,0.27131,0.32062
632,632,2013,1st Quintile,West,Never,0.52789,1583,25320,0.50019,0.55935
633,633,2013,1st Quintile,East,At least once per month,0.12043,178,25320,0.10301,0.14508
634,634,2013,1st Quintile,East,Seldom,0.3559,591,25320,0.3178,0.39405
635,635,2013,1st Quintile,East,Never,0.52366,721,25320,0.48529,0.56763
636,636,2013,2nd Quintile,West,At least once per week,0.02405,89,25320,0.0178,0.0305
637,637,2013,2nd Quintile,West,At least once per month,0.15737,619,25320,0.13875,0.17531
638,638,2013,2nd Quintile,West,Seldom,0.38638,1586,25320,0.36408,0.4054
639,639,2013,2nd Quintile,West,Never,0.4322,1334,25320,0.40797,0.45814
640,640,2013,2nd Quintile,East,At least once per month,0.12195,205,25320,0.10422,0.14097
641,641,2013,2nd Quintile,East,Seldom,0.40888,669,25320,0.37939,0.4387
642,642,2013,2nd Quintile,East,Never,0.46917,605,25320,0.43957,0.5002
643,643,2013,3rd Quintile,West,At least once per week,0.03318,114,25320,0.02617,0.0419
644,644,2013,3rd Quintile,West,At least once per month,0.17632,668,25320,0.16043,0.19348
645,645,2013,3rd Quintile,West,Seldom,0.43135,1811,25320,0.4085,0.45632
646,646,2013,3rd Quintile,West,Never,0.35915,1134,25320,0.34295,0.37619
647,647,2013,3rd Quintile,East,At least once per month,0.18498,190,25320,0.14538,0.22204
648,648,2013,3rd Quintile,East,Seldom,0.45935,551,25320,0.41421,0.50057
649,649,2013,3rd Quintile,East,Never,0.35567,406,25320,0.32428,0.39174
650,650,2013,4th Quintile,West,At least once per week,0.03107,101,25320,0.02497,0.03663
651,651,2013,4th Quintile,West,At least once per month,0.20348,788,25320,0.18995,0.22131
652,652,2013,4th Quintile,West,Seldom,0.47862,2100,25320,0.45194,0.49911
653,653,2013,4th Quintile,West,Never,0.28683,989,25320,0.27258,0.30236
654,654,2013,4th Quintile,East,At least once per month,0.17911,152,25320,0.15582,0.20503
655,655,2013,4th Quintile,East,Seldom,0.57578,496,25320,0.51658,0.63259
656,656,2013,4th Quintile,East,Never,0.24512,209,25320,0.2095,0.28085
657,657,2013,5th Quintile,West,At least once per week,0.03124,117,25320,0.0264,0.03687
658,658,2013,5th Quintile,West,At least once per month,0.24296,1171,25320,0.22679,0.25868
659,659,2013,5th Quintile,West,Seldom,0.52058,2508,25320,0.49916,0.54473
660,660,2013,5th Quintile,West,Never,0.20522,988,25320,0.19308,0.21851
661,661,2013,5th Quintile,East,At least once per month,0.21868,148,25320,0.17632,0.2634
662,662,2013,5th Quintile,East,Seldom,0.60201,390,25320,0.53107,0.67453
663,663,2013,5th Quintile,East,Never,0.17931,92,25320,0.14741,0.21818
664,664,2015,1st Quintile,West,At least once per week,0.03109,131,24962,0.02451,0.0379
665,665,2015,1st Quintile,West,At least once per month,0.1621,552,24962,0.14601,0.18127
666,666,2015,1st Quintile,West,Seldom,0.36201,1500,24962,0.33982,0.38793
667,667,2015,1st Quintile,West,Never,0.4448,1572,24962,0.42349,0.46735
668,668,2015,1st Quintile,East,At least once per month,0.14318,163,24962,0.11275,0.18296
669,669,2015,1st Quintile,East,Seldom,0.39782,543,24962,0.36041,0.43965
