year,age_gr,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,66 and older,Married,0.55049,2863,4387,0.53577,0.56521
2006,66 and older,"Married, living apart",0.01703,69,4387,0.01320,0.02086
2006,66 and older,Single,0.04929,151,4387,0.04288,0.05570
2006,66 and older,Divorced,0.05465,198,4387,0.04793,0.06138
2006,66 and older,Widowed,0.31342,1106,4387,0.29969,0.32715
2007,17-29 y.,Married,0.10451,367,3691,0.09464,0.11438
2007,17-29 y.,Single,0.87929,3324,3691,0.86878,0.88980
2007,30-45 y.,Married,0.58726,3666,5698,0.57448,0.60005
2007,30-45 y.,"Married, living apart",0.03204,163,5698,0.02747,0.03661
2007,30-45 y.,Single,0.27440,1331,5698,0.26281,0.28598
2007,30-45 y.,Divorced,0.09862,505,5698,0.09087,0.10636
2007,30-45 y.,Widowed,0.00531,33,5698,0.00342,0.00719
2007,46-65 y.,Married,0.68573,5385,7033,0.67488,0.69658
2007,46-65 y.,"Married, living apart",0.03413,205,7033,0.02989,0.03837
2007,46-65 y.,Single,0.08877,391,7033,0.08212,0.09542
2007,46-65 y.,Divorced,0.14377,775,7033,0.13557,0.15197
2007,46-65 y.,Widowed,0.04444,277,7033,0.03962,0.04926
2007,66 and older,Married,0.56468,2851,4301,0.54986,0.57950
2007,66 and older,"Married, living apart",0.01871,74,4301,0.01466,0.02276
2007,66 and older,Single,0.04566,139,4301,0.03942,0.05190
2007,66 and older,Divorced,0.06330,217,4301,0.05602,0.07058
2007,66 and older,Widowed,0.29302,1020,4301,0.27941,0.30662
2008,17-29 y.,Married,0.10106,339,3379,0.09089,0.11122
2008,17-29 y.,Single,0.88518,3040,3379,0.87442,0.89593
2008,30-45 y.,Married,0.57785,3260,5136,0.56434,0.59135
2008,30-45 y.,"Married, living apart",0.03061,157,5136,0.02590,0.03532
2008,30-45 y.,Single,0.29420,1283,5136,0.28173,0.30666
2008,30-45 y.,Divorced,0.09172,436,5136,0.08382,0.09961
2008,46-65 y.,Married,0.67384,5058,6669,0.66259,0.68510
2008,46-65 y.,"Married, living apart",0.03335,190,6669,0.02904,0.03766
2008,46-65 y.,Single,0.09352,380,6669,0.08653,0.10050
2008,46-65 y.,Divorced,0.15179,782,6669,0.14318,0.16041
2008,46-65 y.,Widowed,0.04447,259,6669,0.03953,0.04942
2008,66 and older,Married,0.56422,2837,4260,0.54932,0.57911
2008,66 and older,"Married, living apart",0.01925,74,4260,0.01513,0.02338
2008,66 and older,Single,0.04571,132,4260,0.03944,0.05198
2008,66 and older,Divorced,0.06728,223,4260,0.05976,0.07480
2008,66 and older,Widowed,0.29062,994,4260,0.27698,0.30426
2009,17-29 y.,Married,0.08708,261,3056,0.07708,0.09707
2009,17-29 y.,Single,0.89886,2795,3056,0.88817,0.90955
2009,30-45 y.,Married,0.57129,2898,4647,0.55706,0.58552
2009,30-45 y.,"Married, living apart",0.03022,139,4647,0.02529,0.03514
2009,30-45 y.,Single,0.31091,1237,4647,0.29760,0.32422
2009,30-45 y.,Divorced,0.08128,373,4647,0.07342,0.08914
2009,46-65 y.,Married,0.67064,4710,6304,0.65904,0.68224
2009,46-65 y.,"Married, living apart",0.03274,173,6304,0.02834,0.03713
2009,46-65 y.,Single,0.09406,371,6304,0.08686,0.10127
2009,46-65 y.,Divorced,0.15783,806,6304,0.14883,0.16683
2009,46-65 y.,Widowed,0.04200,244,6304,0.03705,0.04695
2009,66 and older,Married,0.56521,2751,4133,0.55010,0.58033
2009,66 and older,"Married, living apart",0.01961,73,4133,0.01538,0.02384
2009,66 and older,Single,0.04696,132,4133,0.04051,0.05341
2009,66 and older,Divorced,0.06655,213,4133,0.05895,0.07415
2009,66 and older,Widowed,0.29039,964,4133,0.27655,0.30424
2010,17-29 y.,Married,0.08265,841,4268,0.07439,0.09091
2010,17-29 y.,"Married, living apart",0.00754,36,4268,0.00495,0.01014
2010,17-29 y.,Single,0.89981,3354,4268,0.89080,0.90882
2010,17-29 y.,Divorced,0.00512,37,4268,0.00298,0.00726
2010,30-45 y.,Married,0.56397,6114,9051,0.55375,0.57419
2010,30-45 y.,"Married, living apart",0.03311,258,9051,0.02943,0.03680
2010,30-45 y.,Single,0.31926,1889,9051,0.30965,0.32886
2010,30-45 y.,Divorced,0.07770,748,9051,0.07218,0.08322
2010,30-45 y.,Widowed,0.00463,42,9051,0.00323,0.00603
2010,46-65 y.,Married,0.66568,4969,6923,0.65456,0.67679
2010,46-65 y.,"Married, living apart",0.03186,225,6923,0.02772,0.03599
2010,46-65 y.,Single,0.09902,458,6923,0.09198,0.10606
2010,46-65 y.,Divorced,0.16275,1026,6923,0.15405,0.17145
2010,46-65 y.,Widowed,0.03771,245,6923,0.03322,0.04219
2010,66 and older,Married,0.56762,2658,3997,0.55226,0.58298
2010,66 and older,"Married, living apart",0.01933,73,3997,0.01506,0.02360
2010,66 and older,Single,0.04433,123,3997,0.03795,0.05072
2010,66 and older,Divorced,0.07125,219,3997,0.06327,0.07922
2010,66 and older,Widowed,0.28763,924,3997,0.27360,0.30167
2011,17-29 y.,Married,0.07940,691,4624,0.07161,0.08719
2011,17-29 y.,"Married, living apart",0.00597,38,4624,0.00375,0.00819
2011,17-29 y.,Single,0.90426,3895,4624,0.89578,0.91274
2011,30-45 y.,Married,0.55807,6623,9833,0.54825,0.56788
2011,30-45 y.,"Married, living apart",0.02728,299,9833,0.02406,0.03050
2011,30-45 y.,Single,0.32777,2048,9833,0.31849,0.33705
2011,30-45 y.,Divorced,0.07743,815,9833,0.07215,0.08271
2011,30-45 y.,Widowed,0.00467,48,9833,0.00332,0.00602
2011,46-65 y.,Married,0.65747,6365,9056,0.64769,0.66724
2011,46-65 y.,"Married, living apart",0.03234,293,9056,0.02870,0.03599
2011,46-65 y.,Single,0.10602,691,9056,0.09968,0.11237
2011,46-65 y.,Divorced,0.15896,1365,9056,0.15143,0.16650
2011,46-65 y.,Widowed,0.04000,342,9056,0.03597,0.04404
2011,66 and older,Married,0.57595,3411,5108,0.56240,0.58951
2011,66 and older,"Married, living apart",0.01871,88,5108,0.01499,0.02242
2011,66 and older,Single,0.04778,185,5108,0.04193,0.05363
2011,66 and older,Divorced,0.07192,288,5108,0.06484,0.07901
2011,66 and older,Widowed,0.27631,1136,5108,0.26405,0.28858
2012,17-29 y.,Married,0.09085,574,4476,0.08243,0.09927
2012,17-29 y.,"Married, living apart",0.00389,34,4476,0.00207,0.00572
2012,17-29 y.,Single,0.89572,3868,4476,0.88677,0.90468
2012,30-45 y.,Married,0.55819,5997,9056,0.54796,0.56842
2012,30-45 y.,"Married, living apart",0.03054,291,9056,0.02700,0.03408
2012,30-45 y.,Single,0.32909,1932,9056,0.31941,0.33876
2012,30-45 y.,Divorced,0.07653,790,9056,0.07106,0.08201
2012,30-45 y.,Widowed,0.00392,46,9056,0.00263,0.00521
2012,46-65 y.,Married,0.65971,6486,9342,0.65010,0.66932
2012,46-65 y.,"Married, living apart",0.03003,294,9342,0.02657,0.03349
2012,46-65 y.,Single,0.10809,755,9342,0.10180,0.11439
2012,46-65 y.,Divorced,0.15921,1454,9342,0.15179,0.16663
2012,46-65 y.,Widowed,0.03916,353,9342,0.03523,0.04309
2012,66 and older,Married,0.59017,3483,5171,0.57676,0.60357
2012,66 and older,"Married, living apart",0.01969,91,5171,0.01591,0.02348
2012,66 and older,Single,0.04847,186,5171,0.04262,0.05433
2012,66 and older,Divorced,0.07442,310,5171,0.06727,0.08158
2012,66 and older,Widowed,0.25858,1101,5171,0.24665,0.27052
2013,17-29 y.,Married,0.08951,739,5516,0.08197,0.09704
2013,17-29 y.,"Married, living apart",0.00494,48,5516,0.00309,0.00680
2013,17-29 y.,Single,0.89594,4729,5516,0.88788,0.90400
2013,30-45 y.,Married,0.54921,6994,10342,0.53962,0.55881
2013,30-45 y.,"Married, living apart",0.03705,373,10342,0.03341,0.04069
2013,30-45 y.,Single,0.33699,2094,10342,0.32788,0.34610
2013,30-45 y.,Divorced,0.06962,833,10342,0.06472,0.07453
2013,30-45 y.,Widowed,0.00410,48,10342,0.00287,0.00533
2013,46-65 y.,Married,0.65644,7102,10155,0.64720,0.66567
2013,46-65 y.,"Married, living apart",0.02734,310,10155,0.02416,0.03051
2013,46-65 y.,Single,0.11331,803,10155,0.10714,0.11947
2013,46-65 y.,Divorced,0.16148,1569,10155,0.15432,0.16864
2013,46-65 y.,Widowed,0.03796,371,10155,0.03424,0.04168
2013,66 and older,Married,0.57518,3351,5012,0.56149,0.58887
2013,66 and older,"Married, living apart",0.01930,87,5012,0.01549,0.02311
2013,66 and older,Single,0.05212,177,5012,0.04596,0.05827
2013,66 and older,Divorced,0.08084,325,5012,0.07329,0.08838
2013,66 and older,Widowed,0.26349,1072,5012,0.25129,0.27568
2014,17-29 y.,Married,0.08263,519,4828,0.07487,0.09040
2014,17-29 y.,"Married, living apart",0.00698,39,4828,0.00463,0.00932
2014,17-29 y.,Single,0.90407,4270,4828,0.89577,0.91238
2014,30-45 y.,Married,0.55051,5742,8503,0.53994,0.56108
2014,30-45 y.,"Married, living apart",0.03489,270,8503,0.03099,0.03879
2014,30-45 y.,Single,0.33779,1786,8503,0.32774,0.34784
2014,30-45 y.,Divorced,0.07120,665,8503,0.06574,0.07667
2014,30-45 y.,Widowed,0.00416,40,8503,0.00279,0.00552
2014,46-65 y.,Married,0.64988,6472,9289,0.64018,0.65958
2014,46-65 y.,"Married, living apart",0.03194,298,9289,0.02836,0.03552
2014,46-65 y.,Single,0.11575,757,9289,0.10925,0.12226
2014,46-65 y.,Divorced,0.16343,1433,9289,0.15591,0.17094
2014,46-65 y.,Widowed,0.03706,329,9289,0.03322,0.04090
2014,66 and older,Married,0.56974,3299,4927,0.55591,0.58357
2014,66 and older,"Married, living apart",0.02068,91,4927,0.01671,0.02466
2014,66 and older,Single,0.05187,163,4927,0.04567,0.05806
2014,66 and older,Divorced,0.08475,323,4927,0.07697,0.09253
2014,66 and older,Widowed,0.26540,1051,4927,0.25307,0.27773
2015,17-29 y.,Married,0.09205,634,4954,0.08399,0.10010
2015,17-29 y.,"Married, living apart",0.00753,41,4954,0.00512,0.00993
2015,17-29 y.,Single,0.89110,4279,4954,0.88243,0.89978
2015,30-45 y.,Married,0.52018,5534,8259,0.50940,0.53095
2015,30-45 y.,"Married, living apart",0.03323,256,8259,0.02937,0.03710
2015,30-45 y.,Single,0.37070,1869,8259,0.36028,0.38112
2015,30-45 y.,Divorced,0.06981,569,8259,0.06432,0.07531
2015,30-45 y.,Widowed,0.00266,31,8259,0.00155,0.00377
2015,46-65 y.,Married,0.63826,6281,9108,0.62839,0.64813
2015,46-65 y.,"Married, living apart",0.02907,292,9108,0.02562,0.03252
2015,46-65 y.,Single,0.12394,827,9108,0.11717,0.13070
2015,46-65 y.,Divorced,0.16989,1412,9108,0.16217,0.17760
2015,46-65 y.,Widowed,0.03701,296,9108,0.03314,0.04089
2015,66 and older,Married,0.56047,3247,4873,0.54653,0.57440
2015,66 and older,"Married, living apart",0.02223,96,4873,0.01809,0.02637
2015,66 and older,Single,0.05469,167,4873,0.04831,0.06108
2015,66 and older,Divorced,0.08816,329,4873,0.08020,0.09613
2015,66 and older,Widowed,0.26622,1034,4873,0.25381,0.27863
2016,17-29 y.,Married,0.08852,841,5494,0.08100,0.09603
2016,17-29 y.,"Married, living apart",0.00603,80,5494,0.00398,0.00808
2016,17-29 y.,Single,0.89666,4573,5494,0.88861,0.90471
2016,30-45 y.,Married,0.52886,5937,8563,0.51829,0.53944
2016,30-45 y.,"Married, living apart",0.03620,368,8563,0.03224,0.04015
2016,30-45 y.,Single,0.35948,1679,8563,0.34931,0.36964
2016,30-45 y.,Divorced,0.06816,526,8563,0.06282,0.07350
2016,30-45 y.,Widowed,0.00315,53,8563,0.00196,0.00434
2016,46-65 y.,Married,0.63463,6226,8972,0.62467,0.64460
2016,46-65 y.,"Married, living apart",0.02785,315,8972,0.02445,0.03126
2016,46-65 y.,Single,0.12850,785,8972,0.12157,0.13542
2016,46-65 y.,Divorced,0.16983,1353,8972,0.16206,0.17760
2016,46-65 y.,Widowed,0.03561,293,8972,0.03178,0.03945
2016,66 and older,Married,0.55763,3136,4709,0.54344,0.57182
2016,66 and older,"Married, living apart",0.02345,96,4709,0.01913,0.02778
2016,66 and older,Single,0.05431,153,4709,0.04783,0.06078
2016,66 and older,Divorced,0.09004,327,4709,0.08187,0.09822
2016,66 and older,Widowed,0.26627,997,4709,0.25364,0.27889
2017,17-29 y.,Married,0.08320,991,6517,0.07650,0.08991
2017,17-29 y.,"Married, living apart",0.01027,95,6517,0.00782,0.01272
2017,17-29 y.,Single,0.89797,5390,6517,0.89062,0.90532
2017,17-29 y.,Divorced,0.00539,41,6517,0.00361,0.00717
2017,30-45 y.,Married,0.52411,6233,9091,0.51385,0.53438
2017,30-45 y.,"Married, living apart",0.03553,391,9091,0.03173,0.03934
2017,30-45 y.,Single,0.36514,1877,9091,0.35524,0.37504
2017,30-45 y.,Divorced,0.06850,538,9091,0.06331,0.07369
2017,30-45 y.,Widowed,0.00363,52,9091,0.00240,0.00487
2017,46-65 y.,Married,0.63844,7337,10548,0.62927,0.64760
2017,46-65 y.,"Married, living apart",0.02819,375,10548,0.02503,0.03135
2017,46-65 y.,Single,0.13019,937,10548,0.12377,0.13661
2017,46-65 y.,Divorced,0.16732,1557,10548,0.16020,0.17445
2017,46-65 y.,Widowed,0.03359,342,10548,0.03015,0.03703
2017,66 and older,Married,0.54845,3321,4969,0.53462,0.56229
2017,66 and older,"Married, living apart",0.02367,94,4969,0.01945,0.02790
2017,66 and older,Single,0.05632,163,4969,0.04991,0.06274
2017,66 and older,Divorced,0.10049,380,4969,0.09213,0.10885
2017,66 and older,Widowed,0.26364,1011,4969,0.25139,0.27589
2018,17-29 y.,Married,0.08714,849,6124,0.08007,0.09420
2018,17-29 y.,"Married, living apart",0.01262,84,6124,0.00983,0.01542
2018,17-29 y.,Single,0.89109,5156,6124,0.88328,0.89889
2018,17-29 y.,Divorced,0.00409,35,6124,0.00249,0.00569
2018,30-45 y.,Married,0.53378,5658,8420,0.52312,0.54443
2018,30-45 y.,"Married, living apart",0.03070,315,8420,0.02701,0.03438
2018,30-45 y.,Single,0.36846,1866,8420,0.35816,0.37877
2018,30-45 y.,Divorced,0.06288,536,8420,0.05770,0.06807
2018,30-45 y.,Widowed,0.00333,45,8420,0.00210,0.00457
2018,46-65 y.,Married,0.62703,6972,10236,0.61766,0.63640
2018,46-65 y.,"Married, living apart",0.03264,410,10236,0.02919,0.03608
2018,46-65 y.,Single,0.13014,946,10236,0.12362,0.13666
2018,46-65 y.,Divorced,0.17233,1560,10236,0.16502,0.17965
2018,46-65 y.,Widowed,0.03617,348,10236,0.03255,0.03979
2018,66 and older,Married,0.55706,3308,4990,0.54328,0.57085
2018,66 and older,"Married, living apart",0.02273,94,4990,0.01859,0.02686
2018,66 and older,Single,0.05453,167,4990,0.04823,0.06083
2018,66 and older,Divorced,0.10710,432,4990,0.09852,0.11568
2018,66 and older,Widowed,0.25213,989,4990,0.24008,0.26418
2019,17-29 y.,Married,0.08881,692,5304,0.08115,0.09647
2019,17-29 y.,"Married, living apart",0.00523,50,5304,0.00329,0.00717
2019,17-29 y.,Single,0.88228,4530,5304,0.87360,0.89095
2019,17-29 y.,Divorced,0.00578,32,5304,0.00374,0.00782
2019,30-45 y.,Married,0.53567,5255,7951,0.52471,0.54664
2019,30-45 y.,"Married, living apart",0.02658,272,7951,0.02304,0.03011
2019,30-45 y.,Single,0.36906,1884,7951,0.35845,0.37967
2019,30-45 y.,Divorced,0.06304,502,7951,0.05770,0.06838
2019,30-45 y.,Widowed,0.00528,38,7951,0.00369,0.00688
2019,46-65 y.,Married,0.62702,7629,11040,0.61800,0.63604
2019,46-65 y.,"Married, living apart",0.03411,382,11040,0.03073,0.03750
2019,46-65 y.,Single,0.13183,1058,11040,0.12552,0.13815
2019,46-65 y.,Divorced,0.17057,1629,11040,0.16355,0.17759
2019,46-65 y.,Widowed,0.03464,342,11040,0.03123,0.03805
2019,66 and older,Married,0.55231,3475,5179,0.53877,0.56585
2019,66 and older,"Married, living apart",0.01378,65,5179,0.01061,0.01696
2019,66 and older,Single,0.05837,188,5179,0.05199,0.06476
2019,66 and older,Divorced,0.11811,491,5179,0.10932,0.12690
2019,66 and older,Widowed,0.25129,960,5179,0.23947,0.26310
2020,17-29 y.,Married,0.07198,808,6006,0.06544,0.07851
2020,17-29 y.,"Married, living apart",0.00533,62,6006,0.00349,0.00717
2020,17-29 y.,Single,0.91274,5089,6006,0.90561,0.91988
2020,17-29 y.,Divorced,0.00363,47,6006,0.00211,0.00515
2020,30-45 y.,Married,0.51161,5391,8453,0.50095,0.52226
2020,30-45 y.,"Married, living apart",0.02160,252,8453,0.01850,0.02470
2020,30-45 y.,Single,0.39942,2238,8453,0.38897,0.40986
2020,30-45 y.,Divorced,0.06247,529,8453,0.05731,0.06763
2020,30-45 y.,Widowed,0.00323,43,8453,0.00202,0.00444
2020,46-65 y.,Married,0.63477,7258,10495,0.62556,0.64398
2020,46-65 y.,"Married, living apart",0.03366,379,10495,0.03021,0.03711
2020,46-65 y.,Single,0.13244,1043,10495,0.12596,0.13893
2020,46-65 y.,Divorced,0.16144,1477,10495,0.15440,0.16848
2020,46-65 y.,Widowed,0.03581,338,10495,0.03226,0.03937
2020,66 and older,Married,0.56911,3264,4893,0.55524,0.58299
2020,66 and older,"Married, living apart",0.01233,62,4893,0.00924,0.01543
2020,66 and older,Single,0.05859,186,4893,0.05201,0.06517
2020,66 and older,Divorced,0.12284,499,4893,0.11364,0.13204
2020,66 and older,Widowed,0.22915,882,4893,0.21737,0.24093
2021,17-29 y.,Married,0.08152,427,3196,0.07203,0.09101
2021,17-29 y.,Single,0.84300,2769,3196,0.83039,0.85562
2021,30-45 y.,Married,0.50468,3437,5333,0.49126,0.51810
2021,30-45 y.,"Married, living apart",0.01797,127,5333,0.01440,0.02153
2021,30-45 y.,Single,0.41259,1449,5333,0.39937,0.42580
2021,30-45 y.,Divorced,0.05798,288,5333,0.05171,0.06426
2021,30-45 y.,Widowed,0.00587,32,5333,0.00382,0.00792
2021,46-65 y.,Married,0.62751,4994,7316,0.61643,0.63858
2021,46-65 y.,"Married, living apart",0.03402,246,7316,0.02987,0.03818
2021,46-65 y.,Single,0.13813,784,7316,0.13022,0.14603
2021,46-65 y.,Divorced,0.16130,1075,7316,0.15287,0.16973
2021,46-65 y.,Widowed,0.03637,217,7316,0.03208,0.04066
2021,66 and older,Married,0.55012,2326,3569,0.53380,0.56645
2021,66 and older,"Married, living apart",0.01512,57,3569,0.01112,0.01913
2021,66 and older,Single,0.06056,144,3569,0.05274,0.06839
2021,66 and older,Divorced,0.13628,396,3569,0.12502,0.14754
2021,66 and older,Widowed,0.22912,646,3569,0.21533,0.24291
