year,age_gr,bula_h,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,30-45 y.,Bavaria,Married,0.65385,416,552,0.61412,0.69357
1997,30-45 y.,Bavaria,Single,0.18645,89,552,0.15393,0.21897
1997,30-45 y.,Bavaria,Divorced,0.12665,47,552,0.09888,0.15442
1997,30-45 y.,Berlin,Married,0.55712,109,149,0.47709,0.63714
1997,30-45 y.,Berlin,Single,0.26501,40,149,0.19391,0.33612
1997,30-45 y.,Brandenburg,Married,0.62772,133,133,0.54525,0.71019
1997,30-45 y.,Mecklenburg-Western Pomerania,Married,0.67053,86,86,0.57060,0.77045
1997,30-45 y.,Saxony,Married,0.72324,269,314,0.67367,0.77280
1997,30-45 y.,Saxony,Single,0.17215,45,314,0.13033,0.21397
1997,30-45 y.,Saxony-Anhalt,Married,0.70654,153,153,0.63415,0.77893
1997,30-45 y.,Thuringa,Married,0.68994,174,174,0.62102,0.75886
1997,46-65 y.,Schleswig-Holstein,Married,0.83425,72,72,0.74775,0.92075
1997,46-65 y.,Lower Saxony,Married,0.71327,230,230,0.65470,0.77184
1997,46-65 y.,North Rhine-Westphalia,Married,0.73707,604,688,0.70415,0.76999
1997,46-65 y.,North Rhine-Westphalia,Divorced,0.08534,47,688,0.06445,0.10624
1997,46-65 y.,North Rhine-Westphalia,Widowed,0.07211,37,688,0.05277,0.09146
1997,46-65 y.,Hesse,Married,0.79201,227,227,0.73910,0.84493
1997,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.70789,144,144,0.63335,0.78242
1997,46-65 y.,Baden-Wuerttemberg,Married,0.78715,398,398,0.74688,0.82741
1997,46-65 y.,Bavaria,Married,0.71357,371,403,0.66938,0.75777
1997,46-65 y.,Bavaria,Widowed,0.08254,32,403,0.05564,0.10944
1997,46-65 y.,Berlin,Married,0.57629,114,114,0.48518,0.66740
1997,46-65 y.,Brandenburg,Married,0.72272,155,155,0.65202,0.79342
1997,46-65 y.,Mecklenburg-Western Pomerania,Married,0.74395,113,113,0.66312,0.82478
1997,46-65 y.,Saxony,Married,0.79031,305,305,0.74454,0.83607
1997,46-65 y.,Saxony-Anhalt,Married,0.82705,192,192,0.77341,0.88068
1997,46-65 y.,Thuringa,Married,0.68686,158,158,0.61432,0.75941
1997,66 and older,Lower Saxony,Married,0.47784,71,115,0.38615,0.56954
1997,66 and older,Lower Saxony,Widowed,0.36751,44,115,0.27900,0.45601
1997,66 and older,North Rhine-Westphalia,Married,0.41223,152,255,0.35170,0.47277
1997,66 and older,North Rhine-Westphalia,Widowed,0.45084,103,255,0.38965,0.51203
1997,66 and older,Hesse,Married,0.54704,72,106,0.45182,0.64225
1997,66 and older,Hesse,Widowed,0.38697,34,106,0.29381,0.48014
1997,66 and older,"Rhineland-Palatinate, Saarland",Married,0.59692,68,101,0.50078,0.69306
1997,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.32693,33,101,0.23499,0.41887
1997,66 and older,Baden-Wuerttemberg,Married,0.54955,125,175,0.47562,0.62347
1997,66 and older,Baden-Wuerttemberg,Widowed,0.33983,50,175,0.26945,0.41021
1997,66 and older,Bavaria,Married,0.45450,117,185,0.38255,0.52645
1997,66 and older,Bavaria,Widowed,0.38630,68,185,0.31595,0.45666
1997,66 and older,Berlin,Married,0.43788,34,34,0.26861,0.60715
1997,66 and older,Brandenburg,Married,0.51869,36,36,0.35315,0.68422
1997,66 and older,Saxony,Married,0.49363,76,127,0.40633,0.58093
1997,66 and older,Saxony,Widowed,0.40420,51,127,0.31852,0.48989
1997,66 and older,Saxony-Anhalt,Married,0.50608,48,48,0.36314,0.64902
1997,66 and older,Thuringa,Married,0.51464,47,47,0.37021,0.65907
1998,17-29 y.,Schleswig-Holstein,Single,0.87803,53,53,0.78908,0.96698
1998,17-29 y.,Lower Saxony,Married,0.21280,68,268,0.16371,0.26189
1998,17-29 y.,Lower Saxony,Single,0.76496,200,268,0.71410,0.81582
1998,17-29 y.,North Rhine-Westphalia,Married,0.18640,145,604,0.15532,0.21749
1998,17-29 y.,North Rhine-Westphalia,Single,0.77466,459,604,0.74131,0.80800
1998,17-29 y.,Hesse,Married,0.19716,46,194,0.14103,0.25329
1998,17-29 y.,Hesse,Single,0.78915,148,194,0.73160,0.84670
1998,17-29 y.,"Rhineland-Palatinate, Saarland",Married,0.29760,51,156,0.22562,0.36958
1998,17-29 y.,"Rhineland-Palatinate, Saarland",Single,0.67533,105,156,0.60161,0.74904
1998,17-29 y.,Baden-Wuerttemberg,Married,0.20756,118,427,0.16905,0.24608
1998,17-29 y.,Baden-Wuerttemberg,Single,0.77242,309,427,0.73260,0.81223
1998,17-29 y.,Bavaria,Married,0.19602,105,404,0.15726,0.23477
1998,17-29 y.,Bavaria,Single,0.79333,299,404,0.75379,0.83286
1998,17-29 y.,Berlin,Single,0.79929,90,90,0.71607,0.88250
1998,17-29 y.,Brandenburg,Single,0.78608,122,122,0.71301,0.85915
1998,17-29 y.,Mecklenburg-Western Pomerania,Single,0.85623,88,88,0.78251,0.92996
1998,17-29 y.,Saxony,Married,0.17097,42,252,0.12439,0.21754
1998,17-29 y.,Saxony,Single,0.81546,210,252,0.76747,0.86345
1998,17-29 y.,Saxony-Anhalt,Single,0.72549,118,118,0.64463,0.80635
1998,17-29 y.,Thuringa,Single,0.75106,139,139,0.67891,0.82320
1998,30-45 y.,Schleswig-Holstein,Married,0.70215,90,90,0.60714,0.79716
1998,30-45 y.,Lower Saxony,Married,0.69231,307,416,0.64791,0.73672
1998,30-45 y.,Lower Saxony,Single,0.19929,77,416,0.16086,0.23773
1998,30-45 y.,Lower Saxony,Divorced,0.08949,32,416,0.06202,0.11695
1998,30-45 y.,North Rhine-Westphalia,Married,0.67440,712,969,0.64488,0.70392
1998,30-45 y.,North Rhine-Westphalia,"Married, living apart",0.04715,39,969,0.03380,0.06051
1998,30-45 y.,North Rhine-Westphalia,Single,0.18213,155,969,0.15781,0.20644
1998,30-45 y.,North Rhine-Westphalia,Divorced,0.08436,63,969,0.06685,0.10187
1998,30-45 y.,Hesse,Married,0.70024,223,281,0.64658,0.75391
1998,30-45 y.,Hesse,Single,0.21151,58,281,0.16367,0.25934
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.67711,216,260,0.62017,0.73406
1998,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.15987,44,260,0.11524,0.20450
1998,30-45 y.,Baden-Wuerttemberg,Married,0.67611,462,612,0.63900,0.71321
1998,30-45 y.,Baden-Wuerttemberg,Single,0.19223,108,612,0.16098,0.22348
1998,30-45 y.,Baden-Wuerttemberg,Divorced,0.08106,42,612,0.05942,0.10270
1998,30-45 y.,Bavaria,Married,0.67849,466,624,0.64181,0.71516
1998,30-45 y.,Bavaria,Single,0.18936,104,624,0.15859,0.22012
1998,30-45 y.,Bavaria,Divorced,0.11206,54,624,0.08729,0.13683
1998,30-45 y.,Berlin,Married,0.48173,99,150,0.40150,0.56197
1998,30-45 y.,Berlin,Single,0.31748,51,150,0.24274,0.39223
1998,30-45 y.,Brandenburg,Married,0.63449,128,128,0.55074,0.71825
1998,30-45 y.,Mecklenburg-Western Pomerania,Married,0.66361,91,91,0.56600,0.76122
1998,30-45 y.,Saxony,Married,0.73159,292,345,0.68476,0.77842
1998,30-45 y.,Saxony,Single,0.16702,53,345,0.12760,0.20644
1998,30-45 y.,Saxony-Anhalt,Married,0.64339,143,143,0.56460,0.72217
1998,30-45 y.,Thuringa,Married,0.70710,184,184,0.64117,0.77304
1998,46-65 y.,Schleswig-Holstein,Married,0.82625,86,86,0.74570,0.90680
1998,46-65 y.,Hamburg,Married,0.42806,32,32,0.25388,0.60224
1998,46-65 y.,Lower Saxony,Married,0.73947,271,305,0.69012,0.78881
1998,46-65 y.,Lower Saxony,Divorced,0.10090,34,305,0.06704,0.13476
1998,46-65 y.,North Rhine-Westphalia,Married,0.77617,731,821,0.74764,0.80470
1998,46-65 y.,North Rhine-Westphalia,Divorced,0.07688,54,821,0.05865,0.09512
1998,46-65 y.,North Rhine-Westphalia,Widowed,0.05059,36,821,0.03559,0.06560
1998,46-65 y.,Hesse,Married,0.79795,262,262,0.74923,0.84666
1998,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.74917,177,177,0.68512,0.81321
1998,46-65 y.,Baden-Wuerttemberg,Married,0.76625,428,428,0.72611,0.80639
1998,46-65 y.,Bavaria,Married,0.70676,434,519,0.66756,0.74597
1998,46-65 y.,Bavaria,Divorced,0.11704,44,519,0.08936,0.14472
1998,46-65 y.,Bavaria,Widowed,0.08486,41,519,0.06086,0.10886
1998,46-65 y.,Berlin,Married,0.53773,104,104,0.44144,0.63401
1998,46-65 y.,Brandenburg,Married,0.70523,166,166,0.63565,0.77480
1998,46-65 y.,Mecklenburg-Western Pomerania,Married,0.73671,118,118,0.65691,0.81652
1998,46-65 y.,Saxony,Married,0.80873,333,333,0.76643,0.85104
1998,46-65 y.,Saxony-Anhalt,Married,0.82856,215,215,0.77806,0.87906
1998,46-65 y.,Thuringa,Married,0.71498,182,182,0.64922,0.78075
1998,66 and older,Lower Saxony,Married,0.56301,93,131,0.47774,0.64827
1998,66 and older,Lower Saxony,Widowed,0.28875,38,131,0.21085,0.36665
1998,66 and older,North Rhine-Westphalia,Married,0.41875,188,318,0.36444,0.47307
1998,66 and older,North Rhine-Westphalia,Widowed,0.46616,130,318,0.41124,0.52107
1998,66 and older,Hesse,Married,0.56031,82,122,0.47187,0.64875
1998,66 and older,Hesse,Widowed,0.38699,40,122,0.30020,0.47377
1998,66 and older,"Rhineland-Palatinate, Saarland",Married,0.57548,84,124,0.48813,0.66283
1998,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.34272,40,124,0.25884,0.42659
1998,66 and older,Baden-Wuerttemberg,Married,0.51555,128,192,0.44468,0.58643
1998,66 and older,Baden-Wuerttemberg,Widowed,0.37502,64,192,0.30636,0.44368
1998,66 and older,Bavaria,Married,0.51141,169,252,0.44957,0.57325
1998,66 and older,Bavaria,Widowed,0.36037,83,252,0.30098,0.41977
1998,66 and older,Berlin,Married,0.40982,35,35,0.24451,0.57513
1998,66 and older,Brandenburg,Married,0.50298,37,37,0.33965,0.66631
1998,66 and older,Saxony,Married,0.53721,85,134,0.45247,0.62196
1998,66 and older,Saxony,Widowed,0.36668,49,134,0.28478,0.44858
1998,66 and older,Saxony-Anhalt,Married,0.52657,52,52,0.38954,0.66360
1998,66 and older,Thuringa,Married,0.50357,57,57,0.37262,0.63453
1999,17-29 y.,Schleswig-Holstein,Single,0.84783,47,47,0.74403,0.95163
1999,17-29 y.,Lower Saxony,Married,0.19271,59,260,0.14467,0.24075
1999,17-29 y.,Lower Saxony,Single,0.80729,201,260,0.75925,0.85533
1999,17-29 y.,North Rhine-Westphalia,Married,0.21120,144,567,0.17757,0.24482
1999,17-29 y.,North Rhine-Westphalia,Single,0.74608,423,567,0.71022,0.78194
1999,17-29 y.,Hesse,Married,0.17371,36,175,0.11741,0.23000
1999,17-29 y.,Hesse,Single,0.81790,139,175,0.76055,0.87524
1999,17-29 y.,"Rhineland-Palatinate, Saarland",Married,0.19328,32,135,0.12643,0.26014
1999,17-29 y.,"Rhineland-Palatinate, Saarland",Single,0.76343,103,135,0.69148,0.83539
1999,17-29 y.,Baden-Wuerttemberg,Married,0.20645,110,404,0.16693,0.24597
1999,17-29 y.,Baden-Wuerttemberg,Single,0.76088,294,404,0.71923,0.80253
1999,17-29 y.,Bavaria,Married,0.19652,103,368,0.15587,0.23718
1999,17-29 y.,Bavaria,Single,0.77987,265,368,0.73748,0.82226
1999,17-29 y.,Berlin,Single,0.83760,95,95,0.76305,0.91216
1999,17-29 y.,Brandenburg,Single,0.79039,112,112,0.71467,0.86611
1999,17-29 y.,Mecklenburg-Western Pomerania,Single,0.89575,88,88,0.83154,0.95997
1999,17-29 y.,Saxony,Married,0.13168,33,244,0.08916,0.17419
1999,17-29 y.,Saxony,Single,0.85561,211,244,0.81141,0.89980
1999,17-29 y.,Saxony-Anhalt,Single,0.80117,130,130,0.73229,0.87004
1999,17-29 y.,Thuringa,Single,0.82280,133,133,0.75766,0.88794
1999,30-45 y.,Schleswig-Holstein,Married,0.66842,88,88,0.56949,0.76735
1999,30-45 y.,Lower Saxony,Married,0.67313,291,406,0.62744,0.71881
1999,30-45 y.,Lower Saxony,Single,0.21652,84,406,0.17641,0.25664
1999,30-45 y.,Lower Saxony,Divorced,0.07661,31,406,0.05070,0.10251
1999,30-45 y.,North Rhine-Westphalia,Married,0.65695,673,930,0.62643,0.68748
1999,30-45 y.,North Rhine-Westphalia,"Married, living apart",0.03370,34,930,0.02209,0.04530
1999,30-45 y.,North Rhine-Westphalia,Single,0.18760,151,930,0.16250,0.21271
1999,30-45 y.,North Rhine-Westphalia,Divorced,0.10772,72,930,0.08779,0.12766
1999,30-45 y.,Hesse,Married,0.67222,205,263,0.61538,0.72906
1999,30-45 y.,Hesse,Single,0.23023,58,263,0.17926,0.28121
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.65260,210,258,0.59439,0.71082
1999,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.17857,48,258,0.13175,0.22540
1999,30-45 y.,Baden-Wuerttemberg,Married,0.66186,438,593,0.62375,0.69997
1999,30-45 y.,Baden-Wuerttemberg,Single,0.20437,108,593,0.17188,0.23685
1999,30-45 y.,Baden-Wuerttemberg,Divorced,0.08151,47,593,0.05947,0.10356
1999,30-45 y.,Bavaria,Married,0.66527,452,627,0.62830,0.70223
1999,30-45 y.,Bavaria,Single,0.20264,119,627,0.17115,0.23413
1999,30-45 y.,Bavaria,Divorced,0.11410,56,627,0.08919,0.13900
1999,30-45 y.,Berlin,Married,0.47524,92,142,0.39281,0.55767
1999,30-45 y.,Berlin,Single,0.30610,50,142,0.23003,0.38217
1999,30-45 y.,Brandenburg,Married,0.62677,118,118,0.53913,0.71441
1999,30-45 y.,Mecklenburg-Western Pomerania,Married,0.62752,87,87,0.52534,0.72970
1999,30-45 y.,Saxony,Married,0.66204,272,333,0.61116,0.71292
1999,30-45 y.,Saxony,Single,0.19809,61,333,0.15522,0.24096
1999,30-45 y.,Saxony-Anhalt,Married,0.56914,132,168,0.49404,0.64425
1999,30-45 y.,Saxony-Anhalt,Single,0.19966,36,168,0.13903,0.26029
1999,30-45 y.,Thuringa,Married,0.65386,173,173,0.58276,0.72496
1999,46-65 y.,Schleswig-Holstein,Married,0.79347,85,85,0.70690,0.88004
1999,46-65 y.,Hamburg,Married,0.46847,33,33,0.29558,0.64137
1999,46-65 y.,Lower Saxony,Married,0.72856,256,322,0.67992,0.77721
1999,46-65 y.,Lower Saxony,Divorced,0.10373,35,322,0.07038,0.13709
1999,46-65 y.,Lower Saxony,Widowed,0.08719,31,322,0.05633,0.11805
1999,46-65 y.,North Rhine-Westphalia,Married,0.76268,699,786,0.73292,0.79244
1999,46-65 y.,North Rhine-Westphalia,Divorced,0.09291,54,786,0.07260,0.11322
1999,46-65 y.,North Rhine-Westphalia,Widowed,0.04555,33,786,0.03097,0.06014
1999,46-65 y.,Hesse,Married,0.82009,246,246,0.77199,0.86819
1999,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.76110,168,168,0.69643,0.82578
1999,46-65 y.,Baden-Wuerttemberg,Married,0.77706,394,394,0.73591,0.81821
1999,46-65 y.,Bavaria,Married,0.70935,401,478,0.66860,0.75010
1999,46-65 y.,Bavaria,Divorced,0.11655,41,478,0.08776,0.14535
1999,46-65 y.,Bavaria,Widowed,0.07683,36,478,0.05293,0.10073
1999,46-65 y.,Berlin,Married,0.52191,101,101,0.42400,0.61981
1999,46-65 y.,Brandenburg,Married,0.72945,165,165,0.66146,0.79744
1999,46-65 y.,Mecklenburg-Western Pomerania,Married,0.76289,113,113,0.68412,0.84166
1999,46-65 y.,Saxony,Married,0.79114,314,314,0.74611,0.83618
1999,46-65 y.,Saxony-Anhalt,Married,0.81122,210,210,0.75816,0.86427
1999,46-65 y.,Thuringa,Married,0.72664,187,187,0.66259,0.79069
1999,66 and older,Lower Saxony,Married,0.56955,94,131,0.48444,0.65467
1999,66 and older,Lower Saxony,Widowed,0.28035,37,131,0.20313,0.35756
1999,66 and older,North Rhine-Westphalia,Married,0.41643,177,295,0.36008,0.47278
1999,66 and older,North Rhine-Westphalia,Widowed,0.46484,118,295,0.40783,0.52186
1999,66 and older,Hesse,Married,0.57900,85,121,0.49066,0.66733
1999,66 and older,Hesse,Widowed,0.35722,36,121,0.27148,0.44296
1999,66 and older,"Rhineland-Palatinate, Saarland",Married,0.53791,76,116,0.44679,0.62903
1999,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.34017,40,116,0.25358,0.42676
1999,66 and older,Baden-Wuerttemberg,Married,0.52749,130,190,0.45632,0.59867
1999,66 and older,Baden-Wuerttemberg,Widowed,0.36218,60,190,0.29365,0.43070
1999,66 and older,Bavaria,Married,0.52520,172,242,0.46216,0.58825
1999,66 and older,Bavaria,Widowed,0.33043,70,242,0.27104,0.38982
1999,66 and older,Berlin,Married,0.46506,36,36,0.29981,0.63031
1999,66 and older,Brandenburg,Married,0.50003,41,41,0.34508,0.65498
1999,66 and older,Saxony,Married,0.55445,89,136,0.47061,0.63830
1999,66 and older,Saxony,Widowed,0.34906,47,136,0.26865,0.42947
1999,66 and older,Saxony-Anhalt,Married,0.50300,49,49,0.36156,0.64445
1999,66 and older,Thuringa,Married,0.45893,53,53,0.32349,0.59438
2000,17-29 y.,Schleswig-Holstein,Single,0.85442,86,86,0.77945,0.92940
2000,17-29 y.,Hamburg,Single,0.89648,42,42,0.80323,0.98973
2000,17-29 y.,Lower Saxony,Married,0.21695,91,384,0.17567,0.25823
2000,17-29 y.,Lower Saxony,Single,0.74979,293,384,0.70641,0.79317
2000,17-29 y.,North Rhine-Westphalia,Married,0.20614,208,926,0.18007,0.23221
2000,17-29 y.,North Rhine-Westphalia,Single,0.77175,718,926,0.74470,0.79879
2000,17-29 y.,Hesse,Married,0.18432,61,295,0.14000,0.22864
2000,17-29 y.,Hesse,Single,0.79588,234,295,0.74980,0.84195
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Married,0.19982,47,217,0.14649,0.25314
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Single,0.75922,170,217,0.70220,0.81624
2000,17-29 y.,Baden-Wuerttemberg,Married,0.21102,142,610,0.17862,0.24343
2000,17-29 y.,Baden-Wuerttemberg,Single,0.75968,468,610,0.72574,0.79361
2000,17-29 y.,Bavaria,Married,0.16080,123,617,0.13179,0.18981
2000,17-29 y.,Bavaria,Single,0.82960,494,617,0.79991,0.85929
2000,17-29 y.,Berlin,Single,0.75652,129,129,0.68216,0.83087
2000,17-29 y.,Brandenburg,Single,0.89652,195,195,0.85366,0.93938
2000,17-29 y.,Mecklenburg-Western Pomerania,Single,0.85972,114,114,0.79569,0.92376
2000,17-29 y.,Saxony,Single,0.92178,315,315,0.89208,0.95148
2000,17-29 y.,Saxony-Anhalt,Single,0.84223,189,189,0.79013,0.89434
2000,17-29 y.,Thuringa,Single,0.88813,195,195,0.84377,0.93248
2000,30-45 y.,Schleswig-Holstein,Married,0.68729,172,215,0.62517,0.74940
2000,30-45 y.,Schleswig-Holstein,Single,0.20461,43,215,0.15056,0.25866
2000,30-45 y.,Hamburg,Married,0.54681,54,54,0.41278,0.68083
2000,30-45 y.,Lower Saxony,Married,0.67699,506,675,0.64169,0.71230
2000,30-45 y.,Lower Saxony,Single,0.21102,123,675,0.18021,0.24182
2000,30-45 y.,Lower Saxony,Divorced,0.07081,46,675,0.05145,0.09018
2000,30-45 y.,North Rhine-Westphalia,Married,0.66382,1224,1697,0.64134,0.68630
2000,30-45 y.,North Rhine-Westphalia,"Married, living apart",0.02571,49,1697,0.01818,0.03324
2000,30-45 y.,North Rhine-Westphalia,Single,0.21121,299,1697,0.19179,0.23064
2000,30-45 y.,North Rhine-Westphalia,Divorced,0.08755,125,1697,0.07410,0.10100
2000,30-45 y.,Hesse,Married,0.67796,423,568,0.63950,0.71642
2000,30-45 y.,Hesse,Single,0.21546,107,568,0.18162,0.24931
2000,30-45 y.,Hesse,Divorced,0.06408,38,568,0.04393,0.08424
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Married,0.72760,429,545,0.69018,0.76501
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Single,0.14528,70,545,0.11567,0.17489
2000,30-45 y.,"Rhineland-Palatinate, Saarland",Divorced,0.08276,46,545,0.05960,0.10591
2000,30-45 y.,Baden-Wuerttemberg,Married,0.69476,787,1071,0.66717,0.72236
2000,30-45 y.,Baden-Wuerttemberg,"Married, living apart",0.02736,33,1071,0.01758,0.03713
2000,30-45 y.,Baden-Wuerttemberg,Single,0.20631,182,1071,0.18206,0.23056
2000,30-45 y.,Baden-Wuerttemberg,Divorced,0.06841,69,1071,0.05328,0.08354
2000,30-45 y.,Bavaria,Married,0.67255,855,1156,0.64549,0.69961
2000,30-45 y.,Bavaria,Single,0.21514,217,1156,0.19144,0.23884
2000,30-45 y.,Bavaria,Divorced,0.08568,84,1156,0.06954,0.10182
2000,30-45 y.,Berlin,Married,0.48728,144,261,0.42652,0.54804
2000,30-45 y.,Berlin,Single,0.28715,74,261,0.23216,0.34215
2000,30-45 y.,Berlin,Divorced,0.15469,43,261,0.11074,0.19865
2000,30-45 y.,Brandenburg,Married,0.64336,208,260,0.58502,0.70170
2000,30-45 y.,Brandenburg,Single,0.22387,52,260,0.17310,0.27464
2000,30-45 y.,Mecklenburg-Western Pomerania,Married,0.65945,115,115,0.57246,0.74645
2000,30-45 y.,Saxony,Married,0.66639,412,567,0.62754,0.70523
2000,30-45 y.,Saxony,Single,0.18401,93,567,0.15209,0.21593
2000,30-45 y.,Saxony,Divorced,0.12106,62,567,0.09419,0.14793
2000,30-45 y.,Saxony-Anhalt,Married,0.68211,203,251,0.62439,0.73983
2000,30-45 y.,Saxony-Anhalt,Single,0.17737,48,251,0.13002,0.22472
2000,30-45 y.,Thuringa,Married,0.65127,234,324,0.59930,0.70325
2000,30-45 y.,Thuringa,Single,0.16423,48,324,0.12382,0.20463
2000,30-45 y.,Thuringa,Divorced,0.14255,42,324,0.10442,0.18067
2000,46-65 y.,Schleswig-Holstein,Married,0.73614,191,191,0.67347,0.79881
2000,46-65 y.,Hamburg,Married,0.55791,79,79,0.44770,0.66813
2000,46-65 y.,Lower Saxony,Married,0.74185,471,579,0.70617,0.77753
2000,46-65 y.,Lower Saxony,Divorced,0.09883,59,579,0.07450,0.12316
2000,46-65 y.,Lower Saxony,Widowed,0.08473,49,579,0.06203,0.10743
2000,46-65 y.,Bremen,Married,0.75602,47,47,0.63190,0.88013
2000,46-65 y.,North Rhine-Westphalia,Married,0.76629,1405,1710,0.74623,0.78636
2000,46-65 y.,North Rhine-Westphalia,"Married, living apart",0.02455,39,1710,0.01721,0.03189
2000,46-65 y.,North Rhine-Westphalia,Single,0.05752,70,1710,0.04648,0.06856
2000,46-65 y.,North Rhine-Westphalia,Divorced,0.09291,120,1710,0.07915,0.10668
2000,46-65 y.,North Rhine-Westphalia,Widowed,0.04936,76,1710,0.03909,0.05962
2000,46-65 y.,Hesse,Married,0.80501,451,490,0.76989,0.84012
2000,46-65 y.,Hesse,Divorced,0.08004,39,490,0.05598,0.10409
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Married,0.72608,317,381,0.68124,0.77092
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Divorced,0.09897,31,381,0.06895,0.12900
2000,46-65 y.,"Rhineland-Palatinate, Saarland",Widowed,0.08649,33,381,0.05823,0.11475
2000,46-65 y.,Baden-Wuerttemberg,Married,0.79120,719,848,0.76383,0.81857
2000,46-65 y.,Baden-Wuerttemberg,Single,0.05885,31,848,0.04300,0.07470
2000,46-65 y.,Baden-Wuerttemberg,Divorced,0.07436,53,848,0.05670,0.09203
2000,46-65 y.,Baden-Wuerttemberg,Widowed,0.05580,45,848,0.04035,0.07126
2000,46-65 y.,Bavaria,Married,0.72539,844,1035,0.69818,0.75259
2000,46-65 y.,Bavaria,Single,0.06947,49,1035,0.05397,0.08497
2000,46-65 y.,Bavaria,Divorced,0.10889,86,1035,0.08990,0.12787
2000,46-65 y.,Bavaria,Widowed,0.05854,56,1035,0.04423,0.07284
2000,46-65 y.,Berlin,Married,0.50723,160,212,0.43977,0.57469
2000,46-65 y.,Berlin,Divorced,0.22375,52,212,0.16752,0.27999
2000,46-65 y.,Brandenburg,Married,0.74181,269,302,0.69237,0.79125
2000,46-65 y.,Brandenburg,Divorced,0.12385,33,302,0.08664,0.16107
2000,46-65 y.,Mecklenburg-Western Pomerania,Married,0.71724,147,147,0.64419,0.79029
2000,46-65 y.,Saxony,Married,0.77118,473,517,0.73493,0.80743
2000,46-65 y.,Saxony,Divorced,0.09611,44,517,0.07068,0.12154
2000,46-65 y.,Saxony-Anhalt,Married,0.81962,341,341,0.77875,0.86049
2000,46-65 y.,Thuringa,Married,0.75816,274,274,0.70737,0.80896
2000,66 and older,Schleswig-Holstein,Married,0.56651,76,114,0.47514,0.65788
2000,66 and older,Schleswig-Holstein,Widowed,0.35232,38,114,0.26424,0.44040
2000,66 and older,Lower Saxony,Married,0.59940,207,296,0.54348,0.65531
2000,66 and older,Lower Saxony,Widowed,0.30903,89,296,0.25630,0.36177
2000,66 and older,North Rhine-Westphalia,Married,0.51324,463,698,0.47613,0.55034
2000,66 and older,North Rhine-Westphalia,Widowed,0.38162,235,698,0.34556,0.41769
2000,66 and older,Hesse,Married,0.53556,144,217,0.46905,0.60207
2000,66 and older,Hesse,Widowed,0.38140,73,217,0.31662,0.44617
2000,66 and older,"Rhineland-Palatinate, Saarland",Married,0.52238,151,240,0.45905,0.58571
2000,66 and older,"Rhineland-Palatinate, Saarland",Widowed,0.37568,89,240,0.31428,0.43708
2000,66 and older,Baden-Wuerttemberg,Married,0.57313,250,352,0.52138,0.62487
2000,66 and older,Baden-Wuerttemberg,Widowed,0.31591,102,352,0.26728,0.36455
2000,66 and older,Bavaria,Married,0.54087,318,461,0.49533,0.58641
2000,66 and older,Bavaria,Widowed,0.35011,143,461,0.30652,0.39370
2000,66 and older,Berlin,Married,0.44147,54,54,0.30778,0.57516
2000,66 and older,Brandenburg,Married,0.46359,89,144,0.38186,0.54532
2000,66 and older,Brandenburg,Widowed,0.40783,55,144,0.32728,0.48838
2000,66 and older,Mecklenburg-Western Pomerania,Married,0.38522,35,73,0.27281,0.49763
2000,66 and older,Mecklenburg-Western Pomerania,Widowed,0.51481,38,73,0.39937,0.63026
2000,66 and older,Saxony,Married,0.53913,155,236,0.47540,0.60286
2000,66 and older,Saxony,Widowed,0.34992,81,236,0.28894,0.41091
2000,66 and older,Saxony-Anhalt,Married,0.54508,94,139,0.46200,0.62817
2000,66 and older,Saxony-Anhalt,Widowed,0.30470,45,139,0.22790,0.38149
2000,66 and older,Thuringa,Married,0.51202,96,140,0.42892,0.59512
2000,66 and older,Thuringa,Widowed,0.35401,44,140,0.27451,0.43351
2001,17-29 y.,Schleswig-Holstein,Single,0.88473,79,79,0.81385,0.95560
2001,17-29 y.,Hamburg,Single,0.85058,34,34,0.72895,0.97222
2001,17-29 y.,Lower Saxony,Married,0.15799,66,339,0.11911,0.19688
2001,17-29 y.,Lower Saxony,Single,0.81140,273,339,0.76970,0.85311
2001,17-29 y.,North Rhine-Westphalia,Married,0.19331,173,817,0.16621,0.22040
2001,17-29 y.,North Rhine-Westphalia,Single,0.78084,644,817,0.75246,0.80923
2001,17-29 y.,Hesse,Married,0.19932,55,260,0.15067,0.24798
2001,17-29 y.,Hesse,Single,0.78840,205,260,0.73865,0.83814
