year,age_gr,migback,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,66 and older,Direct migration background,Widowed,0.29181,59,208,0.22988,0.35373
1997,17-29 y.,No migration background,Married,0.18777,412,2022,0.17075,0.20480
1997,17-29 y.,No migration background,Single,0.78797,1610,2022,0.77015,0.80579
1997,17-29 y.,Direct migration background,Married,0.49724,253,462,0.45160,0.54288
1997,17-29 y.,Direct migration background,Single,0.45737,209,462,0.41189,0.50284
1997,17-29 y.,Indirect migration background,Married,0.12637,79,467,0.09620,0.15654
1997,17-29 y.,Indirect migration background,Single,0.86214,388,467,0.83084,0.89344
1997,30-45 y.,No migration background,Married,0.64750,2442,3437,0.63153,0.66348
1997,30-45 y.,No migration background,"Married, living apart",0.03131,108,3437,0.02548,0.03713
1997,30-45 y.,No migration background,Single,0.21039,593,3437,0.19676,0.22402
1997,30-45 y.,No migration background,Divorced,0.09872,294,3437,0.08874,0.10869
1997,30-45 y.,Direct migration background,Married,0.82213,704,787,0.79539,0.84886
1997,30-45 y.,Direct migration background,"Married, living apart",0.04628,31,787,0.03159,0.06096
1997,30-45 y.,Direct migration background,Single,0.07066,52,787,0.05275,0.08858
1997,30-45 y.,Indirect migration background,Married,0.55267,39,39,0.39457,0.71076
1997,46-65 y.,No migration background,Married,0.73190,2335,2881,0.71572,0.74808
1997,46-65 y.,No migration background,"Married, living apart",0.02754,59,2881,0.02157,0.03352
1997,46-65 y.,No migration background,Single,0.06383,97,2881,0.05490,0.07275
1997,46-65 y.,No migration background,Divorced,0.09308,217,2881,0.08247,0.10369
1997,46-65 y.,No migration background,Widowed,0.07549,173,2881,0.06584,0.08514
1997,46-65 y.,Direct migration background,Married,0.75181,778,911,0.72374,0.77987
1997,46-65 y.,Direct migration background,"Married, living apart",0.04167,40,911,0.02869,0.05465
1997,46-65 y.,Direct migration background,Divorced,0.08722,45,911,0.06889,0.10556
1997,46-65 y.,Direct migration background,Widowed,0.06630,48,911,0.05013,0.08247
1997,66 and older,No migration background,Married,0.47438,752,1311,0.44734,0.50142
1997,66 and older,No migration background,Single,0.05186,51,1311,0.03985,0.06387
1997,66 and older,No migration background,Divorced,0.04781,56,1311,0.03626,0.05937
1997,66 and older,No migration background,Widowed,0.39353,452,1311,0.36708,0.41999
1997,66 and older,Direct migration background,Married,0.57977,158,217,0.51394,0.64559
1997,66 and older,Direct migration background,Widowed,0.30823,59,217,0.24665,0.36981
1998,17-29 y.,No migration background,Married,0.16319,400,2190,0.14770,0.17867
1998,17-29 y.,No migration background,Single,0.81131,1790,2190,0.79492,0.82770
1998,17-29 y.,Direct migration background,Married,0.45941,223,422,0.41180,0.50701
1998,17-29 y.,Direct migration background,Single,0.50438,199,422,0.45662,0.55214
1998,17-29 y.,Indirect migration background,Married,0.11658,78,473,0.08763,0.14553
1998,17-29 y.,Indirect migration background,Single,0.86932,395,473,0.83891,0.89972
1998,30-45 y.,No migration background,Married,0.65075,2739,3916,0.63582,0.66568
1998,30-45 y.,No migration background,"Married, living apart",0.03349,117,3916,0.02785,0.03912
1998,30-45 y.,No migration background,Single,0.21151,721,3916,0.19872,0.22430
1998,30-45 y.,No migration background,Divorced,0.09340,339,3916,0.08429,0.10252
1998,30-45 y.,Direct migration background,Married,0.81518,663,783,0.78797,0.84238
1998,30-45 y.,Direct migration background,"Married, living apart",0.05081,36,783,0.03542,0.06620
1998,30-45 y.,Direct migration background,Single,0.05756,48,783,0.04124,0.07389
1998,30-45 y.,Direct migration background,Divorced,0.07272,36,783,0.05452,0.09093
1998,30-45 y.,Indirect migration background,Married,0.59566,50,50,0.45824,0.73307
1998,46-65 y.,No migration background,Married,0.73990,2766,3428,0.72521,0.75459
1998,46-65 y.,No migration background,"Married, living apart",0.02576,68,3428,0.02046,0.03107
1998,46-65 y.,No migration background,Single,0.06171,124,3428,0.05365,0.06977
1998,46-65 y.,No migration background,Divorced,0.09936,271,3428,0.08935,0.10938
1998,46-65 y.,No migration background,Widowed,0.06668,199,3428,0.05833,0.07503
1998,46-65 y.,Direct migration background,Married,0.76733,774,908,0.73983,0.79482
1998,46-65 y.,Direct migration background,"Married, living apart",0.04726,38,908,0.03345,0.06107
1998,46-65 y.,Direct migration background,Divorced,0.08129,46,908,0.06351,0.09908
1998,46-65 y.,Direct migration background,Widowed,0.06879,50,908,0.05232,0.08526
1998,66 and older,No migration background,Married,0.48399,909,1563,0.45920,0.50877
1998,66 and older,No migration background,Single,0.05153,64,1563,0.04057,0.06249
1998,66 and older,No migration background,Divorced,0.04446,66,1563,0.03424,0.05469
1998,66 and older,No migration background,Widowed,0.38836,524,1563,0.36419,0.41253
1998,66 and older,Direct migration background,Married,0.57186,166,231,0.50792,0.63581
1998,66 and older,Direct migration background,Widowed,0.32404,65,231,0.26356,0.38453
1999,17-29 y.,No migration background,Married,0.14818,341,2078,0.13290,0.16345
1999,17-29 y.,No migration background,Single,0.82849,1737,2078,0.81228,0.84470
1999,17-29 y.,Direct migration background,Married,0.47246,197,355,0.42045,0.52447
1999,17-29 y.,Direct migration background,Single,0.47174,158,355,0.41973,0.52374
1999,17-29 y.,Indirect migration background,Married,0.10964,78,467,0.08127,0.13801
1999,17-29 y.,Indirect migration background,Single,0.86171,389,467,0.83037,0.89305
1999,30-45 y.,No migration background,Married,0.62133,2589,3832,0.60597,0.63669
1999,30-45 y.,No migration background,"Married, living apart",0.03364,117,3832,0.02793,0.03935
1999,30-45 y.,No migration background,Single,0.22838,763,3832,0.21508,0.24167
1999,30-45 y.,No migration background,Divorced,0.10332,363,3832,0.09368,0.11295
1999,30-45 y.,Direct migration background,Married,0.80625,612,737,0.77770,0.83481
1999,30-45 y.,Direct migration background,"Married, living apart",0.04450,33,737,0.02960,0.05939
1999,30-45 y.,Direct migration background,Single,0.06740,54,737,0.04929,0.08552
1999,30-45 y.,Direct migration background,Divorced,0.07533,38,737,0.05626,0.09440
1999,30-45 y.,Indirect migration background,Married,0.61264,57,57,0.48505,0.74023
1999,46-65 y.,No migration background,Married,0.73677,2662,3306,0.72176,0.75179
1999,46-65 y.,No migration background,"Married, living apart",0.02162,62,3306,0.01666,0.02658
1999,46-65 y.,No migration background,Single,0.06397,117,3306,0.05563,0.07231
1999,46-65 y.,No migration background,Divorced,0.10473,272,3306,0.09429,0.11517
1999,46-65 y.,No migration background,Widowed,0.06592,193,3306,0.05746,0.07438
1999,46-65 y.,Direct migration background,Married,0.77363,710,829,0.74513,0.80213
1999,46-65 y.,Direct migration background,"Married, living apart",0.04509,32,829,0.03096,0.05923
1999,46-65 y.,Direct migration background,Divorced,0.08653,43,829,0.06738,0.10568
1999,46-65 y.,Direct migration background,Widowed,0.05882,44,829,0.04279,0.07484
1999,66 and older,No migration background,Married,0.48526,885,1508,0.46002,0.51049
1999,66 and older,No migration background,Single,0.05405,62,1508,0.04263,0.06546
1999,66 and older,No migration background,Divorced,0.04597,66,1508,0.03540,0.05655
1999,66 and older,No migration background,Widowed,0.38347,495,1508,0.35892,0.40802
1999,66 and older,Direct migration background,Married,0.59649,169,226,0.53238,0.66059
1999,66 and older,Direct migration background,Widowed,0.29160,57,226,0.23221,0.35098
2000,17-29 y.,No migration background,Married,0.12251,429,3311,0.11134,0.13368
2000,17-29 y.,No migration background,Single,0.85396,2882,3311,0.84193,0.86599
2000,17-29 y.,Direct migration background,Married,0.44059,273,567,0.39969,0.48149
2000,17-29 y.,Direct migration background,Single,0.51125,294,567,0.47006,0.55243
2000,17-29 y.,Indirect migration background,Married,0.15903,112,603,0.12981,0.18824
2000,17-29 y.,Indirect migration background,Single,0.82105,491,603,0.79043,0.85167
2000,30-45 y.,No migration background,Married,0.64319,4708,6819,0.63182,0.65457
2000,30-45 y.,No migration background,"Married, living apart",0.03089,195,6819,0.02678,0.03500
2000,30-45 y.,No migration background,Single,0.22857,1301,6819,0.21860,0.23854
2000,30-45 y.,No migration background,Divorced,0.08966,577,6819,0.08288,0.09644
2000,30-45 y.,No migration background,Widowed,0.00563,38,6819,0.00385,0.00740
2000,30-45 y.,Direct migration background,Married,0.81869,994,1171,0.79662,0.84077
2000,30-45 y.,Direct migration background,"Married, living apart",0.02795,36,1171,0.01851,0.03740
2000,30-45 y.,Direct migration background,Single,0.07953,80,1171,0.06403,0.09503
2000,30-45 y.,Direct migration background,Divorced,0.06906,61,1171,0.05453,0.08358
2000,30-45 y.,Indirect migration background,Married,0.61161,94,138,0.52999,0.69322
2000,30-45 y.,Indirect migration background,Single,0.26800,44,138,0.19383,0.34217
2000,46-65 y.,No migration background,Married,0.73910,5184,6527,0.72844,0.74975
2000,46-65 y.,No migration background,"Married, living apart",0.02303,134,6527,0.01939,0.02667
2000,46-65 y.,No migration background,Single,0.06534,286,6527,0.05935,0.07134
2000,46-65 y.,No migration background,Divorced,0.10530,560,6527,0.09785,0.11275
2000,46-65 y.,No migration background,Widowed,0.06175,363,6527,0.05591,0.06759
2000,46-65 y.,Direct migration background,Married,0.78271,981,1151,0.75887,0.80654
2000,46-65 y.,Direct migration background,"Married, living apart",0.04184,42,1151,0.03027,0.05341
2000,46-65 y.,Direct migration background,Divorced,0.08621,70,1151,0.06999,0.10243
2000,46-65 y.,Direct migration background,Widowed,0.05181,58,1151,0.03900,0.06462
2000,66 and older,No migration background,Married,0.52113,1923,3191,0.50380,0.53847
2000,66 and older,No migration background,"Married, living apart",0.01017,33,3191,0.00668,0.01365
2000,66 and older,No migration background,Single,0.04595,116,3191,0.03868,0.05321
2000,66 and older,No migration background,Divorced,0.04337,122,3191,0.03630,0.05043
2000,66 and older,No migration background,Widowed,0.36488,997,3191,0.34818,0.38159
2000,66 and older,Direct migration background,Married,0.61161,240,329,0.55886,0.66435
2000,66 and older,Direct migration background,Widowed,0.29478,89,329,0.24544,0.34412
2001,17-29 y.,No migration background,Married,0.10272,336,3009,0.09187,0.11357
2001,17-29 y.,No migration background,Single,0.87738,2673,3009,0.86566,0.88910
2001,17-29 y.,Direct migration background,Married,0.42339,227,481,0.37919,0.46759
2001,17-29 y.,Direct migration background,Single,0.53442,254,481,0.48979,0.57904
2001,17-29 y.,Indirect migration background,Married,0.15837,102,539,0.12752,0.18922
2001,17-29 y.,Indirect migration background,Single,0.82105,437,539,0.78866,0.85344
2001,30-45 y.,No migration background,Married,0.61934,4148,6074,0.60713,0.63156
2001,30-45 y.,No migration background,"Married, living apart",0.03072,180,6074,0.02638,0.03506
2001,30-45 y.,No migration background,Single,0.24810,1219,6074,0.23724,0.25897
2001,30-45 y.,No migration background,Divorced,0.09371,527,6074,0.08638,0.10103
2001,30-45 y.,Direct migration background,Married,0.80145,866,1036,0.77715,0.82576
2001,30-45 y.,Direct migration background,"Married, living apart",0.02878,32,1036,0.01859,0.03896
2001,30-45 y.,Direct migration background,Single,0.08215,71,1036,0.06542,0.09888
2001,30-45 y.,Direct migration background,Divorced,0.08479,67,1036,0.06782,0.10177
2001,30-45 y.,Indirect migration background,Married,0.62405,103,147,0.54548,0.70262
2001,30-45 y.,Indirect migration background,Single,0.26092,44,147,0.18969,0.33215
2001,46-65 y.,No migration background,Married,0.72478,4720,5993,0.71347,0.73609
2001,46-65 y.,No migration background,"Married, living apart",0.02453,132,5993,0.02061,0.02845
2001,46-65 y.,No migration background,Single,0.07276,276,5993,0.06618,0.07934
2001,46-65 y.,No migration background,Divorced,0.11279,543,5993,0.10478,0.12080
2001,46-65 y.,No migration background,Widowed,0.05975,322,5993,0.05375,0.06575
2001,46-65 y.,Direct migration background,Married,0.77180,863,1012,0.74593,0.79767
2001,46-65 y.,Direct migration background,"Married, living apart",0.03853,35,1012,0.02666,0.05039
2001,46-65 y.,Direct migration background,Divorced,0.08919,62,1012,0.07162,0.10676
2001,46-65 y.,Direct migration background,Widowed,0.05443,52,1012,0.04045,0.06841
2001,66 and older,No migration background,Married,0.52962,1850,3011,0.51179,0.54745
2001,66 and older,No migration background,"Married, living apart",0.01034,31,3011,0.00673,0.01395
2001,66 and older,No migration background,Single,0.04539,103,3011,0.03795,0.05283
2001,66 and older,No migration background,Divorced,0.04337,117,3011,0.03609,0.05065
2001,66 and older,No migration background,Widowed,0.35449,910,3011,0.33740,0.37158
2001,66 and older,Direct migration background,Married,0.61736,232,309,0.56308,0.67164
2001,66 and older,Direct migration background,Widowed,0.28901,77,309,0.23839,0.33964
2002,17-29 y.,No migration background,Married,0.08758,264,3129,0.07767,0.09749
2002,17-29 y.,No migration background,Single,0.89512,2865,3129,0.88439,0.90586
2002,17-29 y.,Direct migration background,Married,0.37154,185,426,0.32560,0.41748
2002,17-29 y.,Direct migration background,Single,0.57930,241,426,0.53237,0.62624
2002,17-29 y.,Indirect migration background,Married,0.14485,89,515,0.11442,0.17528
2002,17-29 y.,Indirect migration background,Single,0.83657,426,515,0.80461,0.86854
2002,30-45 y.,No migration background,Married,0.61409,4257,6267,0.60204,0.62615
2002,30-45 y.,No migration background,"Married, living apart",0.02775,175,6267,0.02369,0.03182
2002,30-45 y.,No migration background,Single,0.25285,1267,6267,0.24209,0.26362
2002,30-45 y.,No migration background,Divorced,0.09712,534,6267,0.08978,0.10445
2002,30-45 y.,No migration background,Widowed,0.00583,34,6267,0.00395,0.00772
2002,30-45 y.,Direct migration background,Married,0.81076,800,966,0.78605,0.83548
2002,30-45 y.,Direct migration background,"Married, living apart",0.03955,35,966,0.02725,0.05185
2002,30-45 y.,Direct migration background,Single,0.06506,69,966,0.04950,0.08062
2002,30-45 y.,Direct migration background,Divorced,0.08183,62,966,0.06453,0.09912
2002,30-45 y.,Indirect migration background,Married,0.60450,117,164,0.52944,0.67957
2002,30-45 y.,Indirect migration background,Single,0.27472,47,164,0.20620,0.34325
2002,46-65 y.,No migration background,Married,0.71742,5418,6748,0.70668,0.72816
2002,46-65 y.,No migration background,"Married, living apart",0.02444,135,6748,0.02075,0.02812
2002,46-65 y.,No migration background,Single,0.07706,293,6748,0.07070,0.08342
2002,46-65 y.,No migration background,Divorced,0.11968,595,6748,0.11194,0.12743
2002,46-65 y.,No migration background,Widowed,0.05671,307,6748,0.05119,0.06222
2002,46-65 y.,Direct migration background,Married,0.74941,842,1033,0.72297,0.77585
2002,46-65 y.,Direct migration background,"Married, living apart",0.03911,33,1033,0.02728,0.05094
2002,46-65 y.,Direct migration background,Single,0.04971,36,1033,0.03645,0.06297
2002,46-65 y.,Direct migration background,Divorced,0.10157,68,1033,0.08314,0.12000
2002,46-65 y.,Direct migration background,Widowed,0.05615,54,1033,0.04210,0.07019
2002,46-65 y.,Indirect migration background,Married,0.83154,35,35,0.70573,0.95735
2002,66 and older,No migration background,Married,0.53683,2021,3188,0.51952,0.55414
2002,66 and older,No migration background,"Married, living apart",0.01155,36,3188,0.00784,0.01526
2002,66 and older,No migration background,Single,0.04464,103,3188,0.03747,0.05180
2002,66 and older,No migration background,Divorced,0.04719,131,3188,0.03983,0.05455
2002,66 and older,No migration background,Widowed,0.34166,897,3188,0.32519,0.35812
2002,66 and older,Direct migration background,Married,0.63315,243,318,0.58009,0.68620
2002,66 and older,Direct migration background,Widowed,0.25749,75,318,0.20935,0.30562
2003,17-29 y.,No migration background,Married,0.08589,238,3069,0.07597,0.09580
2003,17-29 y.,No migration background,Single,0.89262,2831,3069,0.88166,0.90357
2003,17-29 y.,Direct migration background,Married,0.36979,153,368,0.32040,0.41918
2003,17-29 y.,Direct migration background,Single,0.58166,215,368,0.53119,0.63212
2003,17-29 y.,Indirect migration background,Married,0.14557,77,497,0.11453,0.17661
2003,17-29 y.,Indirect migration background,Single,0.83936,420,497,0.80704,0.87168
2003,30-45 y.,No migration background,Married,0.60150,3837,5780,0.58888,0.61412
2003,30-45 y.,No migration background,"Married, living apart",0.03192,183,5780,0.02738,0.03645
2003,30-45 y.,No migration background,Single,0.26216,1269,5780,0.25082,0.27350
2003,30-45 y.,No migration background,Divorced,0.09540,491,5780,0.08782,0.10297
2003,30-45 y.,Direct migration background,Married,0.79871,730,892,0.77238,0.82503
2003,30-45 y.,Direct migration background,"Married, living apart",0.03912,36,892,0.02639,0.05185
2003,30-45 y.,Direct migration background,Single,0.08252,72,892,0.06445,0.10059
2003,30-45 y.,Direct migration background,Divorced,0.07698,54,892,0.05948,0.09448
2003,30-45 y.,Indirect migration background,Married,0.57756,129,186,0.50638,0.64874
2003,30-45 y.,Indirect migration background,Single,0.29796,57,186,0.23205,0.36386
2003,46-65 y.,No migration background,Married,0.70235,5167,6512,0.69124,0.71345
2003,46-65 y.,No migration background,"Married, living apart",0.02577,138,6512,0.02192,0.02962
2003,46-65 y.,No migration background,Single,0.08520,309,6512,0.07842,0.09199
2003,46-65 y.,No migration background,Divorced,0.12817,604,6512,0.12005,0.13629
2003,46-65 y.,No migration background,Widowed,0.05394,294,6512,0.04845,0.05942
2003,46-65 y.,Direct migration background,Married,0.75306,800,984,0.72610,0.78001
2003,46-65 y.,Direct migration background,"Married, living apart",0.03438,32,984,0.02299,0.04577
2003,46-65 y.,Direct migration background,Single,0.04384,32,984,0.03104,0.05664
2003,46-65 y.,Direct migration background,Divorced,0.11065,71,984,0.09104,0.13026
2003,46-65 y.,Direct migration background,Widowed,0.05407,49,984,0.03993,0.06820
2003,46-65 y.,Indirect migration background,Married,0.74253,34,34,0.59334,0.89171
2003,66 and older,No migration background,Married,0.54214,2065,3237,0.52498,0.55931
2003,66 and older,No migration background,"Married, living apart",0.01049,37,3237,0.00698,0.01400
2003,66 and older,No migration background,Single,0.04327,99,3237,0.03626,0.05028
2003,66 and older,No migration background,Divorced,0.04881,136,3237,0.04139,0.05624
2003,66 and older,No migration background,Widowed,0.33631,900,3237,0.32003,0.35258
2003,66 and older,Direct migration background,Married,0.64591,251,328,0.59408,0.69775
2003,66 and older,Direct migration background,Widowed,0.25092,77,328,0.20393,0.29791
2004,17-29 y.,No migration background,Married,0.07850,238,3027,0.06891,0.08808
2004,17-29 y.,No migration background,Single,0.90254,2789,3027,0.89198,0.91311
2004,17-29 y.,Direct migration background,Married,0.28214,120,357,0.23539,0.32889
2004,17-29 y.,Direct migration background,Single,0.65430,237,357,0.60489,0.70370
2004,17-29 y.,Indirect migration background,Married,0.12604,76,509,0.09718,0.15490
2004,17-29 y.,Indirect migration background,Single,0.85982,433,509,0.82963,0.89001
2004,30-45 y.,No migration background,Married,0.57774,3505,5443,0.56462,0.59086
2004,30-45 y.,No migration background,"Married, living apart",0.03521,165,5443,0.03031,0.04010
2004,30-45 y.,No migration background,Single,0.27948,1269,5443,0.26755,0.29140
2004,30-45 y.,No migration background,Divorced,0.09827,473,5443,0.09036,0.10618
2004,30-45 y.,No migration background,Widowed,0.00641,31,5443,0.00429,0.00853
2004,30-45 y.,Direct migration background,Married,0.82360,709,848,0.79793,0.84927
2004,30-45 y.,Direct migration background,"Married, living apart",0.04413,33,848,0.03030,0.05796
2004,30-45 y.,Direct migration background,Single,0.06759,58,848,0.05069,0.08450
2004,30-45 y.,Direct migration background,Divorced,0.06455,48,848,0.04801,0.08110
2004,30-45 y.,Indirect migration background,Married,0.55231,131,195,0.48234,0.62228
2004,30-45 y.,Indirect migration background,Single,0.33059,64,195,0.26439,0.39679
2004,46-65 y.,No migration background,Married,0.69743,4989,6339,0.68612,0.70874
2004,46-65 y.,No migration background,"Married, living apart",0.02784,151,6339,0.02379,0.03189
2004,46-65 y.,No migration background,Single,0.08392,303,6339,0.07710,0.09075
2004,46-65 y.,No migration background,Divorced,0.13567,621,6339,0.12724,0.14410
2004,46-65 y.,No migration background,Widowed,0.05109,275,6339,0.04567,0.05651
2004,46-65 y.,Direct migration background,Married,0.75421,774,921,0.72639,0.78204
2004,46-65 y.,Direct migration background,Single,0.04327,32,921,0.03013,0.05642
2004,46-65 y.,Direct migration background,Divorced,0.11538,69,921,0.09474,0.13603
2004,46-65 y.,Direct migration background,Widowed,0.05873,46,921,0.04354,0.07393
2004,46-65 y.,Indirect migration background,Married,0.79060,38,38,0.65950,0.92171
2004,66 and older,No migration background,Married,0.54923,2164,3343,0.53236,0.56610
2004,66 and older,No migration background,"Married, living apart",0.01216,39,3343,0.00844,0.01587
2004,66 and older,No migration background,Single,0.04612,108,3343,0.03901,0.05323
2004,66 and older,No migration background,Divorced,0.05281,154,3343,0.04523,0.06039
2004,66 and older,No migration background,Widowed,0.32106,878,3343,0.30523,0.33688
2004,66 and older,Direct migration background,Married,0.65472,257,334,0.60365,0.70579
2004,66 and older,Direct migration background,Widowed,0.24423,77,334,0.19808,0.29037
2005,17-29 y.,No migration background,Married,0.08089,238,2953,0.07106,0.09073
2005,17-29 y.,No migration background,Single,0.90369,2715,2953,0.89305,0.91433
2005,17-29 y.,Direct migration background,Married,0.27139,93,300,0.22099,0.32180
2005,17-29 y.,Direct migration background,Single,0.66894,207,300,0.61560,0.72228
2005,17-29 y.,Indirect migration background,Married,0.11982,70,511,0.09164,0.14801
2005,17-29 y.,Indirect migration background,Single,0.86226,441,511,0.83235,0.89217
2005,30-45 y.,No migration background,Married,0.56675,3160,5037,0.55306,0.58044
2005,30-45 y.,No migration background,"Married, living apart",0.03243,148,5037,0.02754,0.03732
2005,30-45 y.,No migration background,Single,0.28279,1223,5037,0.27035,0.29522
2005,30-45 y.,No migration background,Divorced,0.11008,474,5037,0.10144,0.11872
2005,30-45 y.,No migration background,Widowed,0.00606,32,5037,0.00392,0.00821
2005,30-45 y.,Direct migration background,Married,0.79427,657,794,0.76614,0.82241
2005,30-45 y.,Direct migration background,"Married, living apart",0.06050,41,794,0.04391,0.07709
2005,30-45 y.,Direct migration background,Single,0.07807,54,794,0.05940,0.09675
2005,30-45 y.,Direct migration background,Divorced,0.06379,42,794,0.04678,0.08080
2005,30-45 y.,Indirect migration background,Married,0.58457,147,214,0.51839,0.65075
2005,30-45 y.,Indirect migration background,Single,0.29285,67,214,0.23174,0.35396
2005,46-65 y.,No migration background,Married,0.69205,4736,6054,0.68042,0.70368
2005,46-65 y.,No migration background,"Married, living apart",0.02903,156,6054,0.02480,0.03326
2005,46-65 y.,No migration background,Single,0.08934,303,6054,0.08216,0.09653
2005,46-65 y.,No migration background,Divorced,0.13855,609,6054,0.12984,0.14725
2005,46-65 y.,No migration background,Widowed,0.04646,250,6054,0.04116,0.05176
2005,46-65 y.,Direct migration background,Married,0.77074,728,861,0.74265,0.79884
2005,46-65 y.,Direct migration background,Single,0.04343,31,861,0.02981,0.05705
2005,46-65 y.,Direct migration background,Divorced,0.11037,63,861,0.08942,0.13131
2005,46-65 y.,Direct migration background,Widowed,0.04707,39,861,0.03292,0.06123
2005,46-65 y.,Indirect migration background,Married,0.72413,36,36,0.57605,0.87220
2005,66 and older,No migration background,Married,0.55027,2166,3352,0.53342,0.56711
2005,66 and older,No migration background,"Married, living apart",0.01357,41,3352,0.00965,0.01748
2005,66 and older,No migration background,Single,0.04882,116,3352,0.04152,0.05611
2005,66 and older,No migration background,Divorced,0.05367,155,3352,0.04604,0.06130
2005,66 and older,No migration background,Widowed,0.31768,874,3352,0.30192,0.33345
2005,66 and older,Direct migration background,Married,0.65832,255,335,0.60745,0.70918
2005,66 and older,Direct migration background,Widowed,0.23839,80,335,0.19270,0.28409
2006,17-29 y.,No migration background,Married,0.08083,255,3104,0.07124,0.09042
2006,17-29 y.,No migration background,Single,0.90059,2849,3104,0.89006,0.91112
2006,17-29 y.,Direct migration background,Married,0.30619,106,318,0.25545,0.35693
2006,17-29 y.,Direct migration background,Single,0.66355,212,318,0.61154,0.71556
2006,17-29 y.,Indirect migration background,Married,0.12188,65,504,0.09329,0.15047
2006,17-29 y.,Indirect migration background,Single,0.86080,439,504,0.83054,0.89105
2006,30-45 y.,No migration background,Married,0.56995,3289,5209,0.55651,0.58340
2006,30-45 y.,No migration background,"Married, living apart",0.03182,147,5209,0.02706,0.03659
2006,30-45 y.,No migration background,Single,0.28968,1274,5209,0.27736,0.30200
2006,30-45 y.,No migration background,Divorced,0.10166,467,5209,0.09345,0.10986
2006,30-45 y.,No migration background,Widowed,0.00557,32,5209,0.00355,0.00759
2006,30-45 y.,Direct migration background,Married,0.80643,635,779,0.77867,0.83419
2006,30-45 y.,Direct migration background,"Married, living apart",0.05894,41,779,0.04239,0.07549
2006,30-45 y.,Direct migration background,Single,0.06172,51,779,0.04481,0.07863
2006,30-45 y.,Direct migration background,Divorced,0.06615,52,779,0.04868,0.08361
2006,30-45 y.,Indirect migration background,Married,0.52782,165,246,0.46531,0.59033
2006,30-45 y.,Indirect migration background,Single,0.34022,81,246,0.28090,0.39955
2006,46-65 y.,No migration background,Married,0.67876,5102,6617,0.66751,0.69002
2006,46-65 y.,No migration background,"Married, living apart",0.02897,169,6617,0.02493,0.03302
2006,46-65 y.,No migration background,Single,0.08877,344,6617,0.08191,0.09562
2006,46-65 y.,No migration background,Divorced,0.15438,740,6617,0.14567,0.16308
2006,46-65 y.,No migration background,Widowed,0.04406,262,6617,0.03911,0.04900
2006,46-65 y.,Direct migration background,Married,0.75300,707,877,0.72444,0.78156
2006,46-65 y.,Direct migration background,"Married, living apart",0.04833,38,877,0.03413,0.06253
2006,46-65 y.,Direct migration background,Single,0.04539,31,877,0.03160,0.05917
2006,46-65 y.,Direct migration background,Divorced,0.11367,67,877,0.09265,0.13469
2006,46-65 y.,Direct migration background,Widowed,0.03542,34,877,0.02318,0.04766
2006,46-65 y.,Indirect migration background,Married,0.75906,39,39,0.62309,0.89503
2006,66 and older,No migration background,Married,0.54117,2582,3988,0.52570,0.55664
2006,66 and older,No migration background,"Married, living apart",0.01496,55,3988,0.01119,0.01872
2006,66 and older,No migration background,Single,0.05058,142,3988,0.04378,0.05738
2006,66 and older,No migration background,Divorced,0.05664,187,3988,0.04946,0.06381
2006,66 and older,No migration background,Widowed,0.32147,1022,3988,0.30697,0.33597
2006,66 and older,Direct migration background,Married,0.64336,273,354,0.59339,0.69333
2006,66 and older,Direct migration background,Widowed,0.23258,81,354,0.18851,0.27665
2007,17-29 y.,No migration background,Married,0.06829,209,2922,0.05914,0.07744
2007,17-29 y.,No migration background,Single,0.91636,2713,2922,0.90632,0.92640
2007,17-29 y.,Direct migration background,Married,0.31116,97,274,0.25624,0.36608
2007,17-29 y.,Direct migration background,Single,0.66377,177,274,0.60773,0.71981
2007,17-29 y.,Indirect migration background,Married,0.14245,61,495,0.11163,0.17327
2007,17-29 y.,Indirect migration background,Single,0.84325,434,495,0.81119,0.87531
2007,30-45 y.,No migration background,Married,0.55530,2963,4714,0.54111,0.56948
2007,30-45 y.,No migration background,"Married, living apart",0.02731,116,4714,0.02266,0.03197
2007,30-45 y.,No migration background,Single,0.30676,1200,4714,0.29360,0.31993
2007,30-45 y.,No migration background,Divorced,0.10307,435,4714,0.09439,0.11175
2007,30-45 y.,Direct migration background,Married,0.78911,551,682,0.75847,0.81975
2007,30-45 y.,Direct migration background,"Married, living apart",0.06254,37,682,0.04435,0.08072
2007,30-45 y.,Direct migration background,Single,0.06593,50,682,0.04729,0.08457
2007,30-45 y.,Direct migration background,Divorced,0.07357,44,682,0.05396,0.09318
2007,30-45 y.,Indirect migration background,Married,0.53212,152,233,0.46791,0.59633
2007,30-45 y.,Indirect migration background,Single,0.34169,81,233,0.28066,0.40272
2007,46-65 y.,No migration background,Married,0.67449,4719,6196,0.66282,0.68616
2007,46-65 y.,No migration background,"Married, living apart",0.03179,172,6196,0.02742,0.03616
2007,46-65 y.,No migration background,Single,0.09679,358,6196,0.08943,0.10415
2007,46-65 y.,No migration background,Divorced,0.14757,703,6196,0.13874,0.15640
2007,46-65 y.,No migration background,Widowed,0.04612,244,6196,0.04090,0.05135
2007,46-65 y.,Direct migration background,Married,0.74414,628,756,0.71301,0.77526
2007,46-65 y.,Direct migration background,"Married, living apart",0.04733,31,756,0.03218,0.06247
2007,46-65 y.,Direct migration background,Divorced,0.12129,64,756,0.09800,0.14458
