year,bula_h,marstat,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Brandenburg,Single,0.18726,140,624,0.15663,0.21790
1993,Brandenburg,Divorced,0.06018,32,624,0.04150,0.07885
1993,Brandenburg,Widowed,0.07725,41,624,0.05628,0.09821
1993,Mecklenburg-Western Pomerania,Married,0.47853,259,355,0.42649,0.53057
1993,Mecklenburg-Western Pomerania,Single,0.17807,96,355,0.13822,0.21793
1993,Saxony,Married,0.51940,758,1105,0.48993,0.54887
1993,Saxony,Single,0.15182,211,1105,0.13065,0.17298
1993,Saxony,Divorced,0.04369,50,1105,0.03163,0.05575
1993,Saxony,Widowed,0.09740,86,1105,0.07991,0.11489
1993,Saxony-Anhalt,Married,0.52745,502,723,0.49103,0.56387
1993,Saxony-Anhalt,Single,0.13668,135,723,0.11162,0.16174
1993,Saxony-Anhalt,Divorced,0.07078,46,723,0.05207,0.08949
1993,Saxony-Anhalt,Widowed,0.07541,40,723,0.05615,0.09467
1993,Thuringa,Married,0.48510,434,658,0.44688,0.52331
1993,Thuringa,Single,0.17158,141,658,0.14275,0.20040
1993,Thuringa,Divorced,0.06366,44,658,0.04499,0.08233
1993,Thuringa,Widowed,0.07746,39,658,0.05702,0.09790
1994,Schleswig-Holstein,Married,0.48678,180,256,0.42543,0.54813
1994,Schleswig-Holstein,Single,0.21211,76,256,0.16193,0.26228
1994,Hamburg,Married,0.37013,73,105,0.27734,0.46293
1994,Hamburg,Single,0.21314,32,105,0.13443,0.29185
1994,Lower Saxony,Married,0.47348,585,942,0.44158,0.50539
1994,Lower Saxony,Single,0.18753,236,942,0.16259,0.21248
1994,Lower Saxony,Divorced,0.06072,56,942,0.04546,0.07598
1994,Lower Saxony,Widowed,0.08363,65,942,0.06594,0.10131
1994,Bremen,Married,0.41587,48,48,0.27496,0.55678
1994,North Rhine-Westphalia,Married,0.47970,1564,2432,0.45984,0.49956
1994,North Rhine-Westphalia,"Married, living apart",0.01767,60,2432,0.01243,0.02290
1994,North Rhine-Westphalia,Single,0.17957,562,2432,0.16431,0.19483
1994,North Rhine-Westphalia,Divorced,0.04610,100,2432,0.03776,0.05443
1994,North Rhine-Westphalia,Widowed,0.08383,146,2432,0.07281,0.09484
1994,Hesse,Married,0.51750,589,908,0.48498,0.55002
1994,Hesse,Single,0.19488,226,908,0.16910,0.22066
1994,Hesse,Divorced,0.04168,40,908,0.02867,0.05468
1994,Hesse,Widowed,0.08619,53,908,0.06793,0.10446
1994,"Rhineland-Palatinate, Saarland",Married,0.49790,408,621,0.45854,0.53726
1994,"Rhineland-Palatinate, Saarland",Single,0.14866,125,621,0.12065,0.17666
1994,"Rhineland-Palatinate, Saarland",Divorced,0.05478,32,621,0.03687,0.07269
1994,"Rhineland-Palatinate, Saarland",Widowed,0.10469,56,621,0.08059,0.12879
1994,Baden-Wuerttemberg,Married,0.48922,1111,1727,0.46564,0.51281
1994,Baden-Wuerttemberg,"Married, living apart",0.01709,45,1727,0.01098,0.02321
1994,Baden-Wuerttemberg,Single,0.18975,432,1727,0.17125,0.20825
1994,Baden-Wuerttemberg,Divorced,0.03920,61,1727,0.03004,0.04835
1994,Baden-Wuerttemberg,Widowed,0.07081,78,1727,0.05871,0.08291
1994,Bavaria,Married,0.46507,1004,1570,0.44039,0.48975
1994,Bavaria,"Married, living apart",0.02453,36,1570,0.01688,0.03219
1994,Bavaria,Single,0.17821,357,1570,0.15927,0.19715
1994,Bavaria,Divorced,0.05043,71,1570,0.03960,0.06125
1994,Bavaria,Widowed,0.08709,102,1570,0.07314,0.10104
1994,Berlin,Married,0.38683,310,523,0.34504,0.42861
1994,Berlin,Single,0.22490,132,523,0.18909,0.26072
1994,Berlin,Divorced,0.08701,49,523,0.06283,0.11119
1994,Berlin,Widowed,0.07697,32,523,0.05411,0.09984
1994,Brandenburg,Married,0.50969,389,593,0.46942,0.54996
1994,Brandenburg,Single,0.17683,135,593,0.14610,0.20757
1994,Brandenburg,Divorced,0.05682,31,593,0.03817,0.07547
1994,Brandenburg,Widowed,0.07102,38,593,0.05033,0.09171
1994,Mecklenburg-Western Pomerania,Married,0.47820,261,360,0.42653,0.52987
1994,Mecklenburg-Western Pomerania,Single,0.17486,99,360,0.13557,0.21415
1994,Saxony,Married,0.51666,748,1113,0.48729,0.54603
1994,Saxony,Single,0.15682,229,1113,0.13544,0.17819
1994,Saxony,Divorced,0.04030,46,1113,0.02874,0.05186
1994,Saxony,Widowed,0.10185,90,1113,0.08407,0.11962
1994,Saxony-Anhalt,Married,0.53452,476,689,0.49725,0.57180
1994,Saxony-Anhalt,Single,0.13802,135,689,0.11225,0.16380
1994,Saxony-Anhalt,Divorced,0.06301,41,689,0.04485,0.08116
1994,Saxony-Anhalt,Widowed,0.07723,37,689,0.05728,0.09718
1994,Thuringa,Married,0.47346,432,658,0.43528,0.51164
1994,Thuringa,Single,0.17344,143,658,0.14449,0.20240
1994,Thuringa,Divorced,0.07055,47,658,0.05097,0.09013
1994,Thuringa,Widowed,0.07462,36,658,0.05452,0.09471
1995,Schleswig-Holstein,Married,0.49089,189,254,0.42929,0.55249
1995,Schleswig-Holstein,Single,0.18185,65,254,0.13432,0.22938
1995,Hamburg,Married,0.34491,66,98,0.25031,0.43950
1995,Hamburg,Single,0.23955,32,98,0.15461,0.32448
1995,Lower Saxony,Married,0.47263,650,1018,0.44194,0.50331
1995,Lower Saxony,Single,0.17385,237,1018,0.15056,0.19715
1995,Lower Saxony,Divorced,0.06167,62,1018,0.04688,0.07645
1995,Lower Saxony,Widowed,0.08422,69,1018,0.06715,0.10129
1995,Bremen,Married,0.46337,53,53,0.32784,0.59891
1995,North Rhine-Westphalia,Married,0.47648,1654,2566,0.45715,0.49581
1995,North Rhine-Westphalia,"Married, living apart",0.01318,50,2566,0.00877,0.01759
1995,North Rhine-Westphalia,Single,0.18571,597,2566,0.17066,0.20076
1995,North Rhine-Westphalia,Divorced,0.05028,115,2566,0.04182,0.05874
1995,North Rhine-Westphalia,Widowed,0.08712,150,2566,0.07621,0.09804
1995,Hesse,Married,0.51537,599,928,0.48320,0.54754
1995,Hesse,Single,0.18621,231,928,0.16115,0.21127
1995,Hesse,Divorced,0.04110,44,928,0.02832,0.05388
1995,Hesse,Widowed,0.08565,54,928,0.06764,0.10367
1995,"Rhineland-Palatinate, Saarland",Married,0.50456,477,695,0.46736,0.54176
1995,"Rhineland-Palatinate, Saarland",Single,0.13248,129,695,0.10726,0.15770
1995,"Rhineland-Palatinate, Saarland",Divorced,0.05186,34,695,0.03536,0.06836
1995,"Rhineland-Palatinate, Saarland",Widowed,0.09269,55,695,0.07112,0.11427
1995,Baden-Wuerttemberg,Married,0.48763,1150,1785,0.46443,0.51082
1995,Baden-Wuerttemberg,"Married, living apart",0.01628,44,1785,0.01041,0.02216
1995,Baden-Wuerttemberg,Single,0.18903,442,1785,0.17086,0.20720
1995,Baden-Wuerttemberg,Divorced,0.04140,68,1785,0.03216,0.05064
1995,Baden-Wuerttemberg,Widowed,0.07215,81,1785,0.06014,0.08415
1995,Bavaria,Married,0.46190,1060,1676,0.43803,0.48578
1995,Bavaria,"Married, living apart",0.02224,34,1676,0.01518,0.02931
1995,Bavaria,Single,0.18539,400,1676,0.16678,0.20400
1995,Bavaria,Divorced,0.05352,78,1676,0.04274,0.06430
1995,Bavaria,Widowed,0.08808,104,1676,0.07451,0.10165
1995,Berlin,Married,0.41485,322,512,0.37213,0.45757
1995,Berlin,Single,0.22177,138,512,0.18575,0.25779
1995,Berlin,Divorced,0.09001,52,512,0.06519,0.11482
1995,Brandenburg,Married,0.50734,369,578,0.46655,0.54813
1995,Brandenburg,Single,0.18602,139,578,0.15427,0.21777
1995,Brandenburg,Divorced,0.05910,35,578,0.03985,0.07834
1995,Brandenburg,Widowed,0.06551,35,578,0.04532,0.08570
1995,Mecklenburg-Western Pomerania,Married,0.47477,253,362,0.42326,0.52629
1995,Mecklenburg-Western Pomerania,Single,0.19826,109,362,0.15713,0.23938
1995,Saxony,Married,0.51701,718,1086,0.48727,0.54674
1995,Saxony,Single,0.15405,232,1086,0.13257,0.17553
1995,Saxony,Divorced,0.04555,51,1086,0.03314,0.05796
1995,Saxony,Widowed,0.09889,85,1086,0.08113,0.11665
1995,Saxony-Anhalt,Married,0.51899,449,676,0.48130,0.55668
1995,Saxony-Anhalt,Single,0.14705,143,676,0.12033,0.17376
1995,Saxony-Anhalt,Divorced,0.07771,45,676,0.05752,0.09791
1995,Saxony-Anhalt,Widowed,0.08703,39,676,0.06576,0.10829
1995,Thuringa,Married,0.47635,428,651,0.43795,0.51475
1995,Thuringa,Single,0.16969,136,651,0.14083,0.19854
1995,Thuringa,Divorced,0.08235,49,651,0.06122,0.10349
1995,Thuringa,Widowed,0.08041,38,651,0.05950,0.10131
1996,Schleswig-Holstein,Married,0.48057,185,251,0.41863,0.54250
1996,Schleswig-Holstein,Single,0.18804,66,251,0.13960,0.23648
1996,Hamburg,Married,0.31546,61,94,0.22102,0.40991
1996,Hamburg,Single,0.26254,33,94,0.17311,0.35197
1996,Lower Saxony,Married,0.47133,637,1013,0.44058,0.50209
1996,Lower Saxony,Single,0.17400,237,1013,0.15064,0.19735
1996,Lower Saxony,Divorced,0.06654,67,1013,0.05119,0.08190
1996,Lower Saxony,Widowed,0.08114,72,1013,0.06432,0.09796
1996,Bremen,Married,0.50088,55,55,0.36752,0.63424
1996,North Rhine-Westphalia,Married,0.47103,1610,2543,0.45162,0.49043
1996,North Rhine-Westphalia,"Married, living apart",0.01878,60,2543,0.01350,0.02406
1996,North Rhine-Westphalia,Single,0.19432,618,2543,0.17894,0.20970
1996,North Rhine-Westphalia,Divorced,0.04888,113,2543,0.04050,0.05726
1996,North Rhine-Westphalia,Widowed,0.08394,142,2543,0.07316,0.09472
1996,Hesse,Married,0.50915,570,883,0.47616,0.54214
1996,Hesse,Single,0.19402,227,883,0.16792,0.22012
1996,Hesse,Divorced,0.03619,38,883,0.02387,0.04852
1996,Hesse,Widowed,0.08172,48,883,0.06364,0.09980
1996,"Rhineland-Palatinate, Saarland",Married,0.50459,464,671,0.46673,0.54245
1996,"Rhineland-Palatinate, Saarland",Single,0.13317,125,671,0.10745,0.15890
1996,"Rhineland-Palatinate, Saarland",Divorced,0.05576,35,671,0.03838,0.07313
1996,"Rhineland-Palatinate, Saarland",Widowed,0.07719,47,671,0.05698,0.09740
1996,Baden-Wuerttemberg,Married,0.48532,1087,1700,0.46155,0.50908
1996,Baden-Wuerttemberg,"Married, living apart",0.01538,44,1700,0.00953,0.02123
1996,Baden-Wuerttemberg,Single,0.18821,424,1700,0.16962,0.20680
1996,Baden-Wuerttemberg,Divorced,0.04436,66,1700,0.03457,0.05415
1996,Baden-Wuerttemberg,Widowed,0.07027,79,1700,0.05812,0.08243
1996,Bavaria,Married,0.46150,1047,1650,0.43744,0.48557
1996,Bavaria,"Married, living apart",0.01790,32,1650,0.01150,0.02430
1996,Bavaria,Single,0.18893,394,1650,0.17003,0.20782
1996,Bavaria,Divorced,0.05690,77,1650,0.04572,0.06808
1996,Bavaria,Widowed,0.08888,100,1650,0.07514,0.10261
1996,Berlin,Married,0.41479,300,518,0.37232,0.45726
1996,Berlin,Single,0.22005,139,518,0.18434,0.25576
1996,Berlin,Divorced,0.08962,48,518,0.06500,0.11425
1996,Berlin,Widowed,0.06571,31,518,0.04435,0.08707
1996,Brandenburg,Married,0.47451,357,586,0.43404,0.51497
1996,Brandenburg,Single,0.20913,152,586,0.17617,0.24209
1996,Brandenburg,Divorced,0.06583,41,586,0.04574,0.08593
1996,Brandenburg,Widowed,0.06886,36,586,0.04834,0.08938
1996,Mecklenburg-Western Pomerania,Married,0.48871,241,345,0.43588,0.54153
1996,Mecklenburg-Western Pomerania,Single,0.18982,104,345,0.14838,0.23126
1996,Saxony,Married,0.50985,719,1094,0.48021,0.53949
1996,Saxony,Single,0.16345,242,1094,0.14153,0.18537
1996,Saxony,Divorced,0.04115,47,1094,0.02938,0.05293
1996,Saxony,Widowed,0.10144,86,1094,0.08354,0.11934
1996,Saxony-Anhalt,Married,0.53721,441,658,0.49908,0.57534
1996,Saxony-Anhalt,Single,0.14656,141,658,0.11951,0.17360
1996,Saxony-Anhalt,Divorced,0.06856,41,658,0.04923,0.08788
1996,Saxony-Anhalt,Widowed,0.07589,35,658,0.05564,0.09614
1996,Thuringa,Married,0.46363,421,654,0.42538,0.50188
1996,Thuringa,Single,0.18217,148,654,0.15256,0.21177
1996,Thuringa,Divorced,0.07536,46,654,0.05511,0.09560
1996,Thuringa,Widowed,0.07895,39,654,0.05827,0.09964
1997,Schleswig-Holstein,Married,0.51476,186,241,0.45153,0.57799
1997,Schleswig-Holstein,Single,0.16398,55,241,0.11714,0.21082
1997,Hamburg,Married,0.32411,62,96,0.23000,0.41823
1997,Hamburg,Single,0.27216,34,96,0.18266,0.36166
1997,Lower Saxony,Married,0.47055,636,1014,0.43981,0.50129
1997,Lower Saxony,Single,0.17756,243,1014,0.15402,0.20109
1997,Lower Saxony,Divorced,0.06448,66,1014,0.04935,0.07960
1997,Lower Saxony,Widowed,0.08445,69,1014,0.06732,0.10157
1997,Bremen,Married,0.48305,54,54,0.34851,0.61758
1997,North Rhine-Westphalia,Married,0.46571,1559,2493,0.44612,0.48529
1997,North Rhine-Westphalia,"Married, living apart",0.01918,63,2493,0.01379,0.02456
1997,North Rhine-Westphalia,Single,0.19070,603,2493,0.17528,0.20613
1997,North Rhine-Westphalia,Divorced,0.05338,120,2493,0.04456,0.06221
1997,North Rhine-Westphalia,Widowed,0.08837,148,2493,0.07722,0.09951
1997,Hesse,Married,0.50808,544,824,0.47392,0.54224
1997,Hesse,Single,0.18320,197,824,0.15677,0.20963
1997,Hesse,Divorced,0.04270,40,824,0.02888,0.05651
1997,Hesse,Widowed,0.08417,43,824,0.06520,0.10314
1997,"Rhineland-Palatinate, Saarland",Married,0.49029,457,685,0.45282,0.52775
1997,"Rhineland-Palatinate, Saarland",Single,0.15574,145,685,0.12857,0.18292
1997,"Rhineland-Palatinate, Saarland",Divorced,0.05851,39,685,0.04092,0.07610
1997,"Rhineland-Palatinate, Saarland",Widowed,0.06969,44,685,0.05061,0.08877
1997,Baden-Wuerttemberg,Married,0.47723,1081,1701,0.45349,0.50097
1997,Baden-Wuerttemberg,"Married, living apart",0.01859,47,1701,0.01217,0.02501
1997,Baden-Wuerttemberg,Single,0.19046,426,1701,0.17180,0.20913
1997,Baden-Wuerttemberg,Divorced,0.04374,65,1701,0.03402,0.05346
1997,Baden-Wuerttemberg,Widowed,0.07028,82,1701,0.05812,0.08243
1997,Bavaria,Married,0.45268,1014,1614,0.42839,0.47697
1997,Bavaria,"Married, living apart",0.01657,32,1614,0.01034,0.02281
1997,Bavaria,Single,0.18717,384,1614,0.16814,0.20621
1997,Bavaria,Divorced,0.06116,81,1614,0.04947,0.07285
1997,Bavaria,Widowed,0.09087,103,1614,0.07685,0.10490
1997,Berlin,Married,0.40423,277,460,0.35933,0.44913
1997,Berlin,Single,0.22313,133,460,0.18504,0.26122
1997,Berlin,Divorced,0.09784,50,460,0.07066,0.12503
1997,Brandenburg,Married,0.45552,339,580,0.41495,0.49608
1997,Brandenburg,Single,0.23068,160,580,0.19637,0.26500
1997,Brandenburg,Divorced,0.06718,42,580,0.04679,0.08758
1997,Brandenburg,Widowed,0.07489,39,580,0.05345,0.09633
1997,Mecklenburg-Western Pomerania,Married,0.48394,230,335,0.43035,0.53754
1997,Mecklenburg-Western Pomerania,Single,0.20208,105,335,0.15902,0.24515
1997,Saxony,Married,0.51649,703,1074,0.48658,0.54639
1997,Saxony,Single,0.16950,237,1074,0.14705,0.19195
1997,Saxony,Divorced,0.04797,55,1074,0.03518,0.06075
1997,Saxony,Widowed,0.09121,79,1074,0.07398,0.10844
1997,Saxony-Anhalt,Married,0.51810,417,642,0.47941,0.55678
1997,Saxony-Anhalt,Single,0.16671,154,642,0.13786,0.19556
1997,Saxony-Anhalt,Divorced,0.06636,36,642,0.04709,0.08563
1997,Saxony-Anhalt,Widowed,0.07673,35,642,0.05612,0.09733
1997,Thuringa,Married,0.45024,408,651,0.41199,0.48849
1997,Thuringa,Single,0.18046,157,651,0.15089,0.21002
1997,Thuringa,Divorced,0.07483,47,651,0.05460,0.09506
1997,Thuringa,Widowed,0.07546,39,651,0.05515,0.09577
1998,Schleswig-Holstein,Married,0.48360,216,300,0.42696,0.54025
1998,Schleswig-Holstein,Single,0.18701,84,300,0.14281,0.23121
1998,Hamburg,Married,0.29001,69,116,0.20708,0.37295
1998,Hamburg,Single,0.28923,47,116,0.20636,0.37210
1998,Lower Saxony,Married,0.48287,739,1170,0.45422,0.51151
1998,Lower Saxony,Single,0.18919,293,1170,0.16674,0.21164
1998,Lower Saxony,Divorced,0.05863,74,1170,0.04516,0.07209
1998,Lower Saxony,Widowed,0.06093,64,1170,0.04722,0.07464
1998,Bremen,Married,0.42087,48,48,0.27973,0.56202
1998,North Rhine-Westphalia,Married,0.47565,1776,2826,0.45723,0.49406
1998,North Rhine-Westphalia,"Married, living apart",0.02586,81,2826,0.02000,0.03171
1998,North Rhine-Westphalia,Single,0.18051,658,2826,0.16632,0.19469
1998,North Rhine-Westphalia,Divorced,0.04926,138,2826,0.04128,0.05725
1998,North Rhine-Westphalia,Widowed,0.08478,173,2826,0.07451,0.09505
1998,Hesse,Married,0.51781,613,929,0.48566,0.54996
1998,Hesse,Single,0.17304,217,929,0.14870,0.19738
1998,Hesse,Divorced,0.04384,47,929,0.03066,0.05701
1998,Hesse,Widowed,0.07924,52,929,0.06186,0.09661
1998,"Rhineland-Palatinate, Saarland",Married,0.50507,528,780,0.46996,0.54018
1998,"Rhineland-Palatinate, Saarland",Single,0.14744,157,780,0.12254,0.17234
1998,"Rhineland-Palatinate, Saarland",Divorced,0.06004,43,780,0.04336,0.07672
1998,"Rhineland-Palatinate, Saarland",Widowed,0.07745,52,780,0.05868,0.09622
1998,Baden-Wuerttemberg,Married,0.47562,1136,1810,0.45261,0.49864
1998,Baden-Wuerttemberg,"Married, living apart",0.02002,55,1810,0.01357,0.02647
1998,Baden-Wuerttemberg,Single,0.19360,442,1810,0.17540,0.21181
1998,Baden-Wuerttemberg,Divorced,0.05136,83,1810,0.04119,0.06153
1998,Baden-Wuerttemberg,Widowed,0.07060,94,1810,0.05879,0.08240
1998,Bavaria,Married,0.46608,1174,1833,0.44324,0.48892
1998,Bavaria,Single,0.18899,431,1833,0.17106,0.20692
1998,Bavaria,Divorced,0.05947,103,1833,0.04864,0.07030
1998,Bavaria,Widowed,0.08818,125,1833,0.07519,0.10116
1998,Berlin,Married,0.35379,253,506,0.31209,0.39550
1998,Berlin,Single,0.26367,159,506,0.22524,0.30210
1998,Berlin,Divorced,0.10627,58,506,0.07939,0.13315
1998,Berlin,Widowed,0.06896,36,506,0.04686,0.09106
1998,Brandenburg,Married,0.45871,356,610,0.41913,0.49829
1998,Brandenburg,Single,0.22280,162,610,0.18975,0.25585
1998,Brandenburg,Divorced,0.07249,49,610,0.05190,0.09309
1998,Brandenburg,Widowed,0.08161,43,610,0.05986,0.10335
1998,Mecklenburg-Western Pomerania,Married,0.45629,239,350,0.40403,0.50855
1998,Mecklenburg-Western Pomerania,Single,0.20118,111,350,0.15912,0.24324
1998,Saxony,Married,0.52051,752,1166,0.49182,0.54919
1998,Saxony,Single,0.17761,280,1166,0.15567,0.19956
1998,Saxony,Divorced,0.04786,59,1166,0.03560,0.06012
1998,Saxony,Widowed,0.08040,75,1166,0.06479,0.09602
1998,Saxony-Anhalt,Married,0.53170,437,667,0.49380,0.56959
1998,Saxony-Anhalt,Single,0.16190,153,667,0.13392,0.18987
1998,Saxony-Anhalt,Divorced,0.06943,42,667,0.05013,0.08874
1998,Saxony-Anhalt,Widowed,0.06706,35,667,0.04806,0.08605
1998,Thuringa,Married,0.45772,449,717,0.42123,0.49421
1998,Thuringa,Single,0.17478,174,717,0.14696,0.20260
1998,Thuringa,Divorced,0.07734,53,717,0.05777,0.09690
1998,Thuringa,Widowed,0.07727,41,717,0.05771,0.09683
1999,Schleswig-Holstein,Married,0.47640,203,280,0.41779,0.53500
1999,Schleswig-Holstein,Single,0.17608,77,280,0.13139,0.22077
1999,Hamburg,Married,0.27515,59,110,0.19131,0.35899
1999,Hamburg,Single,0.36302,51,110,0.27275,0.45330
1999,Lower Saxony,Married,0.48006,700,1141,0.45106,0.50906
1999,Lower Saxony,Single,0.19795,301,1141,0.17482,0.22109
1999,Lower Saxony,Divorced,0.05615,71,1141,0.04279,0.06951
1999,Lower Saxony,Widowed,0.06503,69,1141,0.05071,0.07934
1999,Bremen,Married,0.37265,38,38,0.21685,0.52845
1999,North Rhine-Westphalia,Married,0.46975,1693,2684,0.45087,0.48864
1999,North Rhine-Westphalia,"Married, living apart",0.02106,70,2684,0.01563,0.02650
1999,North Rhine-Westphalia,Single,0.18014,616,2684,0.16560,0.19468
1999,North Rhine-Westphalia,Divorced,0.06027,147,2684,0.05126,0.06927
1999,North Rhine-Westphalia,Widowed,0.08587,158,2684,0.07526,0.09647
1999,Hesse,Married,0.52223,572,873,0.48907,0.55538
1999,Hesse,Single,0.17399,207,873,0.14883,0.19916
1999,Hesse,Divorced,0.04355,48,873,0.03001,0.05710
1999,Hesse,Widowed,0.07330,46,873,0.05600,0.09060
1999,"Rhineland-Palatinate, Saarland",Married,0.48467,486,749,0.44886,0.52049
1999,"Rhineland-Palatinate, Saarland",Single,0.16109,158,749,0.13475,0.18744
1999,"Rhineland-Palatinate, Saarland",Divorced,0.06799,51,749,0.04995,0.08603
1999,"Rhineland-Palatinate, Saarland",Widowed,0.08394,54,749,0.06407,0.10381
1999,Baden-Wuerttemberg,Married,0.47291,1072,1722,0.44932,0.49650
1999,Baden-Wuerttemberg,"Married, living apart",0.02072,52,1722,0.01399,0.02745
1999,Baden-Wuerttemberg,Single,0.19218,423,1722,0.17357,0.21080
1999,Baden-Wuerttemberg,Divorced,0.05004,85,1722,0.03974,0.06034
1999,Baden-Wuerttemberg,Widowed,0.07194,90,1722,0.05973,0.08415
1999,Bavaria,Married,0.47010,1128,1787,0.44695,0.49325
1999,Bavaria,"Married, living apart",0.01637,32,1787,0.01049,0.02226
1999,Bavaria,Single,0.19107,414,1787,0.17283,0.20930
1999,Bavaria,Divorced,0.06378,106,1787,0.05244,0.07511
1999,Bavaria,Widowed,0.08199,107,1787,0.06927,0.09472
1999,Berlin,Married,0.35132,239,461,0.30770,0.39495
1999,Berlin,Single,0.25566,164,461,0.21580,0.29553
1999,Berlin,Divorced,0.11224,58,461,0.08339,0.14108
1999,Brandenburg,Married,0.46063,347,582,0.42010,0.50116
1999,Brandenburg,Single,0.20409,150,582,0.17132,0.23686
1999,Brandenburg,Divorced,0.07612,46,582,0.05455,0.09768
1999,Brandenburg,Widowed,0.08019,39,582,0.05811,0.10228
1999,Mecklenburg-Western Pomerania,Married,0.43730,228,341,0.38457,0.49003
1999,Mecklenburg-Western Pomerania,Single,0.21793,113,341,0.17405,0.26181
1999,Saxony,Married,0.49852,708,1132,0.46938,0.52766
1999,Saxony,Single,0.19573,286,1132,0.17261,0.21885
1999,Saxony,Divorced,0.05324,62,1132,0.04015,0.06632
1999,Saxony,Widowed,0.08407,76,1132,0.06790,0.10024
1999,Saxony-Anhalt,Married,0.50406,413,672,0.46623,0.54189
1999,Saxony-Anhalt,Single,0.18532,172,672,0.15592,0.21472
1999,Saxony-Anhalt,Divorced,0.07893,47,672,0.05853,0.09934
1999,Saxony-Anhalt,Widowed,0.07860,40,672,0.05824,0.09896
1999,Thuringa,Married,0.44748,431,708,0.41083,0.48413
1999,Thuringa,Single,0.17812,174,708,0.14992,0.20632
1999,Thuringa,Divorced,0.09098,59,708,0.06978,0.11217
1999,Thuringa,Widowed,0.08370,44,708,0.06329,0.10412
2000,Schleswig-Holstein,Married,0.49864,454,687,0.46122,0.53606
2000,Schleswig-Holstein,Single,0.16919,139,687,0.14113,0.19724
2000,Schleswig-Holstein,Divorced,0.05221,38,687,0.03556,0.06886
2000,Schleswig-Holstein,Widowed,0.08071,56,687,0.06033,0.10109
2000,Hamburg,Married,0.37697,157,243,0.31591,0.43803
2000,Hamburg,Single,0.29072,86,243,0.23351,0.34794
2000,Lower Saxony,Married,0.48710,1275,2018,0.46529,0.50892
2000,Lower Saxony,"Married, living apart",0.01369,36,2018,0.00862,0.01876
2000,Lower Saxony,Single,0.18016,446,2018,0.16339,0.19693
2000,Lower Saxony,Divorced,0.05421,121,2018,0.04433,0.06409
2000,Lower Saxony,Widowed,0.07159,140,2018,0.06034,0.08284
2000,Bremen,Married,0.46495,106,152,0.38539,0.54450
2000,Bremen,Single,0.19466,46,152,0.13150,0.25781
2000,North Rhine-Westphalia,Married,0.49236,3300,5120,0.47866,0.50606
2000,North Rhine-Westphalia,"Married, living apart",0.01750,110,5120,0.01391,0.02110
2000,North Rhine-Westphalia,Single,0.18480,1115,5120,0.17417,0.19543
2000,North Rhine-Westphalia,Divorced,0.05411,272,5120,0.04792,0.06031
2000,North Rhine-Westphalia,Widowed,0.07748,323,5120,0.07016,0.08481
2000,Hesse,Married,0.50318,1079,1665,0.47916,0.52720
2000,Hesse,"Married, living apart",0.02093,40,1665,0.01406,0.02781
2000,Hesse,Single,0.17952,366,1665,0.16108,0.19796
2000,Hesse,Divorced,0.04317,85,1665,0.03341,0.05294
2000,Hesse,Widowed,0.07176,95,1665,0.05936,0.08416
2000,"Rhineland-Palatinate, Saarland",Married,0.48546,944,1429,0.45954,0.51138
2000,"Rhineland-Palatinate, Saarland",Single,0.14883,266,1429,0.13037,0.16729
2000,"Rhineland-Palatinate, Saarland",Divorced,0.05887,93,1429,0.04666,0.07107
2000,"Rhineland-Palatinate, Saarland",Widowed,0.08919,126,1429,0.07440,0.10397
2000,Baden-Wuerttemberg,Married,0.48916,1898,2945,0.47111,0.50722
2000,Baden-Wuerttemberg,"Married, living apart",0.01544,63,2945,0.01099,0.01989
2000,Baden-Wuerttemberg,Single,0.19238,694,2945,0.17814,0.20661
2000,Baden-Wuerttemberg,Divorced,0.04253,140,2945,0.03524,0.04982
2000,Baden-Wuerttemberg,Widowed,0.05964,150,2945,0.05108,0.06819
2000,Bavaria,Married,0.47769,2140,3365,0.46081,0.49457
2000,Bavaria,"Married, living apart",0.01659,58,3365,0.01227,0.02091
2000,Bavaria,Single,0.20805,782,3365,0.19434,0.22177
2000,Bavaria,Divorced,0.05561,180,3365,0.04787,0.06336
2000,Bavaria,Widowed,0.07549,205,3365,0.06656,0.08441
2000,Berlin,Married,0.35066,371,805,0.31768,0.38365
2000,Berlin,"Married, living apart",0.03923,38,805,0.02581,0.05265
2000,Berlin,Single,0.23124,240,805,0.20209,0.26038
2000,Berlin,Divorced,0.11952,106,805,0.09710,0.14195
2000,Berlin,Widowed,0.06555,50,805,0.04844,0.08266
2000,Brandenburg,Married,0.45239,586,998,0.42149,0.48328
2000,Brandenburg,Single,0.22840,264,998,0.20234,0.25445
2000,Brandenburg,Divorced,0.07593,75,998,0.05949,0.09237
2000,Brandenburg,Widowed,0.08827,73,998,0.07066,0.10588
2000,Mecklenburg-Western Pomerania,Married,0.43329,309,555,0.39203,0.47456
2000,Mecklenburg-Western Pomerania,Single,0.19861,147,555,0.16539,0.23183
2000,Mecklenburg-Western Pomerania,Divorced,0.08914,47,555,0.06541,0.11286
2000,Mecklenburg-Western Pomerania,Widowed,0.11336,52,555,0.08696,0.13976
2000,Saxony,Married,0.47766,1065,1772,0.45439,0.50092
2000,Saxony,"Married, living apart",0.01458,31,1772,0.00900,0.02016
2000,Saxony,Single,0.19613,435,1772,0.17763,0.21462
2000,Saxony,Divorced,0.06784,124,1772,0.05613,0.07955
