year,bula_h,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.65070,42,42,0.50477,0.79663
1997,Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.60293,143,178,0.53084,0.67501
1997,Saxony,Second Stage of Tertiary Education,CDU/CSU,0.15686,35,178,0.10328,0.21044
1997,Saxony-Anhalt,Lower Secondary Level,Not leaning towards specific party,0.75126,52,52,0.63262,0.86990
1997,Saxony-Anhalt,Upper Secondary Level,Not leaning towards specific party,0.67078,240,330,0.62000,0.72156
1997,Saxony-Anhalt,Upper Secondary Level,SPD,0.10189,33,330,0.06920,0.13457
1997,Saxony-Anhalt,Upper Secondary Level,CDU/CSU,0.14805,57,330,0.10968,0.18643
1997,Saxony-Anhalt,First Stage of Tertiary Education,Not leaning towards specific party,0.66219,36,36,0.50549,0.81888
1997,Saxony-Anhalt,Second Stage of Tertiary Education,Not leaning towards specific party,0.58569,87,87,0.48158,0.68980
1997,Thuringa,Lower Secondary Level,Not leaning towards specific party,0.75788,51,51,0.63914,0.87662
1997,Thuringa,Upper Secondary Level,Not leaning towards specific party,0.73291,309,389,0.68888,0.77693
1997,Thuringa,Upper Secondary Level,SPD,0.11211,42,389,0.08072,0.14351
1997,Thuringa,Upper Secondary Level,CDU/CSU,0.10298,38,389,0.07273,0.13322
1997,Thuringa,Second Stage of Tertiary Education,Not leaning towards specific party,0.63428,82,82,0.52939,0.73917
1998,Schleswig-Holstein,Upper Secondary Level,Not leaning towards specific party,0.40123,81,171,0.32755,0.47491
1998,Schleswig-Holstein,Upper Secondary Level,SPD,0.28316,54,171,0.21544,0.35089
1998,Schleswig-Holstein,Upper Secondary Level,CDU/CSU,0.23790,36,171,0.17390,0.30191
1998,Hamburg,Upper Secondary Level,Not leaning towards specific party,0.50816,42,42,0.35513,0.66119
1998,Lower Saxony,No answer / don't know,Not leaning towards specific party,0.64412,36,36,0.48550,0.80274
1998,Lower Saxony,Lower Secondary Level,Not leaning towards specific party,0.47755,125,223,0.41184,0.54326
1998,Lower Saxony,Lower Secondary Level,SPD,0.28335,56,223,0.22407,0.34263
1998,Lower Saxony,Lower Secondary Level,CDU/CSU,0.22913,42,223,0.17384,0.28442
1998,Lower Saxony,Upper Secondary Level,Not leaning towards specific party,0.41240,258,541,0.37088,0.45392
1998,Lower Saxony,Upper Secondary Level,SPD,0.33904,186,541,0.29911,0.37896
1998,Lower Saxony,Upper Secondary Level,CDU/CSU,0.18261,97,541,0.15002,0.21519
1998,Lower Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.38979,31,31,0.21527,0.56432
1998,Lower Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.41586,47,85,0.31046,0.52127
1998,Lower Saxony,Second Stage of Tertiary Education,SPD,0.22575,38,85,0.13635,0.31516
1998,North Rhine-Westphalia,No answer / don't know,Not leaning towards specific party,0.55893,91,127,0.47224,0.64563
1998,North Rhine-Westphalia,No answer / don't know,SPD,0.29284,36,127,0.21338,0.37230
1998,North Rhine-Westphalia,Pre-primary Level,Not leaning towards specific party,0.77865,54,54,0.66688,0.89042
1998,North Rhine-Westphalia,Primary Level,Not leaning towards specific party,0.69699,92,92,0.60257,0.79141
1998,North Rhine-Westphalia,Lower Secondary Level,Not leaning towards specific party,0.52583,322,514,0.48262,0.56904
1998,North Rhine-Westphalia,Lower Secondary Level,SPD,0.27787,129,514,0.23911,0.31663
1998,North Rhine-Westphalia,Lower Secondary Level,CDU/CSU,0.16480,63,514,0.13269,0.19690
1998,North Rhine-Westphalia,Upper Secondary Level,Not leaning towards specific party,0.42363,631,1326,0.39702,0.45024
1998,North Rhine-Westphalia,Upper Secondary Level,SPD,0.28996,389,1326,0.26553,0.31439
1998,North Rhine-Westphalia,Upper Secondary Level,CDU/CSU,0.22878,262,1326,0.20616,0.25140
1998,North Rhine-Westphalia,Upper Secondary Level,Bündnis90/Grüne,0.03499,44,1326,0.02510,0.04488
1998,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.53257,74,74,0.41811,0.64702
1998,North Rhine-Westphalia,First Stage of Tertiary Education,Not leaning towards specific party,0.45299,82,150,0.37306,0.53291
1998,North Rhine-Westphalia,First Stage of Tertiary Education,SPD,0.22754,33,150,0.16022,0.29486
1998,North Rhine-Westphalia,First Stage of Tertiary Education,CDU/CSU,0.23056,35,150,0.16293,0.29819
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,Not leaning towards specific party,0.38939,125,300,0.33411,0.44466
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,SPD,0.19085,63,300,0.14630,0.23539
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,CDU/CSU,0.23921,70,300,0.19086,0.28757
1998,North Rhine-Westphalia,Second Stage of Tertiary Education,Bündnis90/Grüne,0.13039,42,300,0.09222,0.16856
1998,Hesse,No answer / don't know,Not leaning towards specific party,0.79986,36,36,0.66730,0.93241
1998,Hesse,Primary Level,Not leaning towards specific party,0.78957,39,39,0.65997,0.91917
1998,Hesse,Lower Secondary Level,Not leaning towards specific party,0.55251,126,179,0.47946,0.62556
1998,Hesse,Lower Secondary Level,SPD,0.30629,53,179,0.23858,0.37401
1998,Hesse,Upper Secondary Level,Not leaning towards specific party,0.48512,235,400,0.43608,0.53416
1998,Hesse,Upper Secondary Level,SPD,0.26475,106,400,0.22146,0.30805
1998,Hesse,Upper Secondary Level,CDU/CSU,0.16055,59,400,0.12452,0.19657
1998,Hesse,Second Stage of Tertiary Education,Not leaning towards specific party,0.42713,46,46,0.28260,0.57166
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not leaning towards specific party,0.54652,126,206,0.47837,0.61467
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,SPD,0.21899,42,206,0.16238,0.27560
1998,"Rhineland-Palatinate, Saarland",Lower Secondary Level,CDU/CSU,0.18741,38,206,0.13399,0.24083
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not leaning towards specific party,0.55402,228,373,0.50351,0.60453
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,SPD,0.26145,92,373,0.21679,0.30610
1998,"Rhineland-Palatinate, Saarland",Upper Secondary Level,CDU/CSU,0.14668,53,373,0.11072,0.18263
1998,Baden-Wuerttemberg,No answer / don't know,Not leaning towards specific party,0.53880,59,59,0.41050,0.66709
1998,Baden-Wuerttemberg,Primary Level,Not leaning towards specific party,0.89599,111,111,0.83894,0.95304
1998,Baden-Wuerttemberg,Lower Secondary Level,Not leaning towards specific party,0.64806,319,429,0.60281,0.69331
1998,Baden-Wuerttemberg,Lower Secondary Level,SPD,0.13514,60,429,0.10275,0.16753
1998,Baden-Wuerttemberg,Lower Secondary Level,CDU/CSU,0.17316,50,429,0.13731,0.20901
1998,Baden-Wuerttemberg,Upper Secondary Level,Not leaning towards specific party,0.53200,472,754,0.49636,0.56764
1998,Baden-Wuerttemberg,Upper Secondary Level,SPD,0.20165,152,754,0.17299,0.23031
1998,Baden-Wuerttemberg,Upper Secondary Level,CDU/CSU,0.19792,130,754,0.16947,0.22638
1998,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.54883,42,42,0.39651,0.70115
1998,Baden-Wuerttemberg,First Stage of Tertiary Education,Not leaning towards specific party,0.41794,44,44,0.27052,0.56536
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not leaning towards specific party,0.29281,52,87,0.19663,0.38898
1998,Baden-Wuerttemberg,Second Stage of Tertiary Education,SPD,0.26845,35,87,0.17479,0.36212
1998,Bavaria,No answer / don't know,Not leaning towards specific party,0.70038,68,68,0.59069,0.81007
1998,Bavaria,Primary Level,Not leaning towards specific party,0.84890,47,47,0.74541,0.95240
1998,Bavaria,Lower Secondary Level,Not leaning towards specific party,0.66322,279,378,0.61551,0.71093
1998,Bavaria,Lower Secondary Level,SPD,0.14292,45,378,0.10759,0.17825
1998,Bavaria,Lower Secondary Level,CDU/CSU,0.16527,54,378,0.12778,0.20276
1998,Bavaria,Upper Secondary Level,Not leaning towards specific party,0.53837,546,871,0.50524,0.57149
1998,Bavaria,Upper Secondary Level,SPD,0.17861,140,871,0.15316,0.20407
1998,Bavaria,Upper Secondary Level,CDU/CSU,0.22750,185,871,0.19964,0.25536
1998,Bavaria,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.47931,38,38,0.31834,0.64029
1998,Bavaria,First Stage of Tertiary Education,Not leaning towards specific party,0.30589,48,79,0.20363,0.40815
1998,Bavaria,First Stage of Tertiary Education,SPD,0.28741,31,79,0.18697,0.38784
1998,Bavaria,Second Stage of Tertiary Education,Not leaning towards specific party,0.37491,79,170,0.30192,0.44790
1998,Bavaria,Second Stage of Tertiary Education,SPD,0.25460,44,170,0.18892,0.32029
1998,Bavaria,Second Stage of Tertiary Education,CDU/CSU,0.27332,47,170,0.20612,0.34051
1998,Berlin,Lower Secondary Level,Not leaning towards specific party,0.58733,37,37,0.42651,0.74815
1998,Berlin,Upper Secondary Level,Not leaning towards specific party,0.52413,123,161,0.44675,0.60152
1998,Berlin,Upper Secondary Level,SPD,0.17955,38,161,0.12008,0.23902
1998,Berlin,Second Stage of Tertiary Education,Not leaning towards specific party,0.39096,65,96,0.29284,0.48909
1998,Berlin,Second Stage of Tertiary Education,SPD,0.20147,31,96,0.12081,0.28212
1998,Brandenburg,Lower Secondary Level,Not leaning towards specific party,0.76589,44,44,0.63933,0.89246
1998,Brandenburg,Upper Secondary Level,Not leaning towards specific party,0.66243,215,260,0.60483,0.72002
1998,Brandenburg,Upper Secondary Level,SPD,0.14479,45,260,0.10193,0.18765
1998,Brandenburg,Second Stage of Tertiary Education,Not leaning towards specific party,0.56360,86,86,0.45817,0.66904
1998,Mecklenburg-Western Pomerania,Lower Secondary Level,Not leaning towards specific party,0.84717,31,31,0.71841,0.97593
1998,Mecklenburg-Western Pomerania,Upper Secondary Level,Not leaning towards specific party,0.69284,166,166,0.62245,0.76323
1998,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not leaning towards specific party,0.48336,47,47,0.33895,0.62778
1998,Saxony,Lower Secondary Level,Not leaning towards specific party,0.77023,91,91,0.68331,0.85714
1998,Saxony,Upper Secondary Level,Not leaning towards specific party,0.72429,475,603,0.68859,0.75999
1998,Saxony,Upper Secondary Level,SPD,0.08462,59,603,0.06239,0.10685
1998,Saxony,Upper Secondary Level,CDU/CSU,0.11958,69,603,0.09366,0.14550
1998,Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.64879,43,43,0.50442,0.79316
1998,Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.57800,140,171,0.50376,0.65225
1998,Saxony,Second Stage of Tertiary Education,SPD,0.13031,31,171,0.07970,0.18091
1998,Saxony-Anhalt,Lower Secondary Level,Not leaning towards specific party,0.78618,60,60,0.68157,0.89080
1998,Saxony-Anhalt,Upper Secondary Level,Not leaning towards specific party,0.71177,257,330,0.66283,0.76072
1998,Saxony-Anhalt,Upper Secondary Level,SPD,0.10509,34,330,0.07195,0.13822
1998,Saxony-Anhalt,Upper Secondary Level,CDU/CSU,0.11139,39,330,0.07739,0.14539
1998,Saxony-Anhalt,First Stage of Tertiary Education,Not leaning towards specific party,0.65135,34,34,0.48875,0.81394
1998,Saxony-Anhalt,Second Stage of Tertiary Education,Not leaning towards specific party,0.54811,85,85,0.44168,0.65454
1998,Thuringa,Lower Secondary Level,Not leaning towards specific party,0.83156,58,58,0.73440,0.92872
1998,Thuringa,Upper Secondary Level,Not leaning towards specific party,0.72968,339,419,0.68710,0.77226
1998,Thuringa,Upper Secondary Level,SPD,0.10881,40,419,0.07895,0.13866
1998,Thuringa,Upper Secondary Level,CDU/CSU,0.09817,40,419,0.06964,0.12669
1998,Thuringa,Second Stage of Tertiary Education,Not leaning towards specific party,0.58722,83,83,0.48065,0.69378
1999,Schleswig-Holstein,Upper Secondary Level,Not leaning towards specific party,0.37917,76,180,0.30809,0.45025
1999,Schleswig-Holstein,Upper Secondary Level,SPD,0.32488,61,180,0.25628,0.39349
1999,Schleswig-Holstein,Upper Secondary Level,CDU/CSU,0.25752,43,180,0.19346,0.32158
1999,Lower Saxony,Lower Secondary Level,Not leaning towards specific party,0.49584,133,232,0.43137,0.56032
1999,Lower Saxony,Lower Secondary Level,SPD,0.21849,51,232,0.16520,0.27178
1999,Lower Saxony,Lower Secondary Level,CDU/CSU,0.26518,48,232,0.20826,0.32211
1999,Lower Saxony,Upper Secondary Level,Not leaning towards specific party,0.40078,247,553,0.35990,0.44167
1999,Lower Saxony,Upper Secondary Level,SPD,0.33353,185,553,0.29420,0.37286
1999,Lower Saxony,Upper Secondary Level,CDU/CSU,0.22330,121,553,0.18856,0.25804
1999,Lower Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.31921,42,81,0.21705,0.42136
1999,Lower Saxony,Second Stage of Tertiary Education,SPD,0.24602,39,81,0.15164,0.34040
1999,North Rhine-Westphalia,No answer / don't know,Not leaning towards specific party,0.72307,56,56,0.60481,0.84133
1999,North Rhine-Westphalia,Pre-primary Level,Not leaning towards specific party,0.76343,56,56,0.65111,0.87574
1999,North Rhine-Westphalia,Primary Level,Not leaning towards specific party,0.78307,95,95,0.69975,0.86639
1999,North Rhine-Westphalia,Lower Secondary Level,Not leaning towards specific party,0.54031,302,481,0.49572,0.58489
1999,North Rhine-Westphalia,Lower Secondary Level,SPD,0.24821,109,481,0.20957,0.28686
1999,North Rhine-Westphalia,Lower Secondary Level,CDU/CSU,0.18392,70,481,0.14926,0.21858
1999,North Rhine-Westphalia,Upper Secondary Level,Not leaning towards specific party,0.42128,603,1287,0.39429,0.44826
1999,North Rhine-Westphalia,Upper Secondary Level,SPD,0.29097,376,1287,0.26615,0.31580
1999,North Rhine-Westphalia,Upper Secondary Level,CDU/CSU,0.23836,277,1287,0.21507,0.26165
1999,North Rhine-Westphalia,Upper Secondary Level,Bündnis90/Grüne,0.02119,31,1287,0.01332,0.02906
1999,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.40322,52,88,0.30014,0.50630
1999,North Rhine-Westphalia,Post-secondary Non-tertiary Level,SPD,0.26772,36,88,0.17468,0.36077
1999,North Rhine-Westphalia,First Stage of Tertiary Education,Not leaning towards specific party,0.40009,66,151,0.32169,0.47849
1999,North Rhine-Westphalia,First Stage of Tertiary Education,SPD,0.23876,39,151,0.17053,0.30698
1999,North Rhine-Westphalia,First Stage of Tertiary Education,CDU/CSU,0.27298,46,151,0.20169,0.34428
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,Not leaning towards specific party,0.31717,100,284,0.26295,0.37139
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,SPD,0.22073,66,284,0.17240,0.26905
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,CDU/CSU,0.26379,83,284,0.21244,0.31513
1999,North Rhine-Westphalia,Second Stage of Tertiary Education,Bündnis90/Grüne,0.09340,35,284,0.05950,0.12730
1999,Hesse,Primary Level,Not leaning towards specific party,0.84712,38,38,0.73116,0.96308
1999,Hesse,Lower Secondary Level,Not leaning towards specific party,0.57409,122,165,0.49841,0.64977
1999,Hesse,Lower Secondary Level,SPD,0.28794,43,165,0.21864,0.35725
1999,Hesse,Upper Secondary Level,Not leaning towards specific party,0.46946,221,393,0.42006,0.51887
1999,Hesse,Upper Secondary Level,SPD,0.25750,105,393,0.21421,0.30079
1999,Hesse,Upper Secondary Level,CDU/CSU,0.19965,67,393,0.16008,0.23922
1999,Hesse,Second Stage of Tertiary Education,Not leaning towards specific party,0.32441,38,70,0.21395,0.43487
1999,Hesse,Second Stage of Tertiary Education,SPD,0.23860,32,70,0.13803,0.33917
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not leaning towards specific party,0.53948,115,190,0.46842,0.61054
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,SPD,0.21167,40,190,0.15343,0.26990
1999,"Rhineland-Palatinate, Saarland",Lower Secondary Level,CDU/CSU,0.20136,35,190,0.14418,0.25853
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Not leaning towards specific party,0.45773,180,363,0.40641,0.50906
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,SPD,0.26995,105,363,0.22422,0.31569
1999,"Rhineland-Palatinate, Saarland",Upper Secondary Level,CDU/CSU,0.23447,78,363,0.19082,0.27811
1999,Baden-Wuerttemberg,No answer / don't know,Not leaning towards specific party,0.55467,33,33,0.38247,0.72688
1999,Baden-Wuerttemberg,Primary Level,Not leaning towards specific party,0.90918,113,113,0.85596,0.96240
1999,Baden-Wuerttemberg,Lower Secondary Level,Not leaning towards specific party,0.58049,281,415,0.53295,0.62803
1999,Baden-Wuerttemberg,Lower Secondary Level,SPD,0.16940,69,415,0.13327,0.20554
1999,Baden-Wuerttemberg,Lower Secondary Level,CDU/CSU,0.20904,65,415,0.16987,0.24821
1999,Baden-Wuerttemberg,Upper Secondary Level,Not leaning towards specific party,0.49753,427,726,0.46113,0.53392
1999,Baden-Wuerttemberg,Upper Secondary Level,SPD,0.19312,147,726,0.16438,0.22185
1999,Baden-Wuerttemberg,Upper Secondary Level,CDU/CSU,0.24746,152,726,0.21605,0.27887
1999,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.59783,44,44,0.45127,0.74439
1999,Baden-Wuerttemberg,First Stage of Tertiary Education,Not leaning towards specific party,0.49268,45,45,0.34496,0.64041
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,Not leaning towards specific party,0.26907,47,118,0.18871,0.34943
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,SPD,0.28413,40,118,0.20240,0.36585
1999,Baden-Wuerttemberg,Second Stage of Tertiary Education,CDU/CSU,0.21688,31,118,0.14221,0.29156
1999,Bavaria,Primary Level,Not leaning towards specific party,0.81011,37,37,0.68198,0.93823
1999,Bavaria,Lower Secondary Level,Not leaning towards specific party,0.60714,252,365,0.55697,0.65732
1999,Bavaria,Lower Secondary Level,SPD,0.11862,39,365,0.08540,0.15183
1999,Bavaria,Lower Secondary Level,CDU/CSU,0.24813,74,365,0.20376,0.29250
1999,Bavaria,Upper Secondary Level,Not leaning towards specific party,0.46783,475,886,0.43495,0.50070
1999,Bavaria,Upper Secondary Level,SPD,0.19394,165,886,0.16789,0.21999
1999,Bavaria,Upper Secondary Level,CDU/CSU,0.28970,246,886,0.25981,0.31958
1999,Bavaria,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.46591,32,32,0.29030,0.64151
1999,Bavaria,First Stage of Tertiary Education,Not leaning towards specific party,0.35464,45,81,0.24981,0.45948
1999,Bavaria,First Stage of Tertiary Education,CDU/CSU,0.30156,36,81,0.20099,0.40213
1999,Bavaria,Second Stage of Tertiary Education,Not leaning towards specific party,0.36556,79,186,0.29616,0.43496
1999,Bavaria,Second Stage of Tertiary Education,SPD,0.23871,49,186,0.17728,0.30014
1999,Bavaria,Second Stage of Tertiary Education,CDU/CSU,0.32389,58,186,0.25645,0.39132
1999,Berlin,Lower Secondary Level,Not leaning towards specific party,0.52515,35,35,0.35730,0.69301
1999,Berlin,Upper Secondary Level,Not leaning towards specific party,0.45138,105,179,0.37828,0.52449
1999,Berlin,Upper Secondary Level,SPD,0.19575,43,179,0.13746,0.25404
1999,Berlin,Upper Secondary Level,CDU/CSU,0.18436,31,179,0.12739,0.24132
1999,Berlin,Second Stage of Tertiary Education,Not leaning towards specific party,0.38231,61,96,0.28459,0.48003
1999,Berlin,Second Stage of Tertiary Education,SPD,0.23837,35,96,0.15269,0.32406
1999,Brandenburg,Lower Secondary Level,Not leaning towards specific party,0.72756,40,40,0.58783,0.86729
1999,Brandenburg,Upper Secondary Level,Not leaning towards specific party,0.58794,191,259,0.52788,0.64800
1999,Brandenburg,Upper Secondary Level,SPD,0.21575,68,259,0.16555,0.26594
1999,Brandenburg,Second Stage of Tertiary Education,Not leaning towards specific party,0.47359,72,105,0.37763,0.56956
1999,Brandenburg,Second Stage of Tertiary Education,PDS/Linke,0.23324,33,105,0.15196,0.31452
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,Not leaning towards specific party,0.61659,140,172,0.54372,0.68947
1999,Mecklenburg-Western Pomerania,Upper Secondary Level,SPD,0.18067,32,172,0.12300,0.23834
1999,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Not leaning towards specific party,0.44281,45,45,0.29604,0.58958
1999,Saxony,Lower Secondary Level,Not leaning towards specific party,0.70206,84,84,0.60366,0.80045
1999,Saxony,Upper Secondary Level,Not leaning towards specific party,0.63633,417,617,0.59834,0.67432
1999,Saxony,Upper Secondary Level,SPD,0.12085,76,617,0.09511,0.14659
1999,Saxony,Upper Secondary Level,CDU/CSU,0.16074,92,617,0.13174,0.18975
1999,Saxony,Upper Secondary Level,PDS/Linke,0.04782,32,617,0.03097,0.06467
1999,Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.52528,38,38,0.36437,0.68618
1999,Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.50197,126,168,0.42613,0.57780
1999,Saxony,Second Stage of Tertiary Education,SPD,0.19248,42,168,0.13268,0.25227
1999,Saxony-Anhalt,Lower Secondary Level,Not leaning towards specific party,0.70921,55,55,0.58809,0.83034
1999,Saxony-Anhalt,Upper Secondary Level,Not leaning towards specific party,0.64246,236,335,0.59106,0.69386
1999,Saxony-Anhalt,Upper Secondary Level,SPD,0.14555,50,335,0.10773,0.18337
1999,Saxony-Anhalt,Upper Secondary Level,CDU/CSU,0.13465,49,335,0.09804,0.17126
1999,Saxony-Anhalt,Second Stage of Tertiary Education,Not leaning towards specific party,0.54118,79,79,0.43059,0.65176
1999,Thuringa,Lower Secondary Level,Not leaning towards specific party,0.68654,51,51,0.55796,0.81513
1999,Thuringa,Upper Secondary Level,Not leaning towards specific party,0.63404,295,413,0.58753,0.68056
1999,Thuringa,Upper Secondary Level,SPD,0.13895,55,413,0.10555,0.17235
1999,Thuringa,Upper Secondary Level,CDU/CSU,0.15050,63,413,0.11597,0.18502
1999,Thuringa,Second Stage of Tertiary Education,Not leaning towards specific party,0.46653,67,67,0.34617,0.58689
2000,Schleswig-Holstein,Lower Secondary Level,Not leaning towards specific party,0.56973,58,58,0.44119,0.69826
2000,Schleswig-Holstein,Upper Secondary Level,Not leaning towards specific party,0.49913,207,379,0.44872,0.54953
2000,Schleswig-Holstein,Upper Secondary Level,SPD,0.26137,92,379,0.21708,0.30567
2000,Schleswig-Holstein,Upper Secondary Level,CDU/CSU,0.21936,80,379,0.17764,0.26108
2000,Schleswig-Holstein,Second Stage of Tertiary Education,Not leaning towards specific party,0.33218,38,38,0.18041,0.48394
2000,Hamburg,Upper Secondary Level,Not leaning towards specific party,0.32637,49,113,0.23953,0.41321
2000,Hamburg,Upper Secondary Level,SPD,0.42020,64,113,0.32878,0.51161
2000,Lower Saxony,Lower Secondary Level,Not leaning towards specific party,0.50489,168,314,0.44950,0.56028
2000,Lower Saxony,Lower Secondary Level,SPD,0.23620,76,314,0.18915,0.28326
2000,Lower Saxony,Lower Secondary Level,CDU/CSU,0.22871,70,314,0.18218,0.27524
2000,Lower Saxony,Upper Secondary Level,Not leaning towards specific party,0.45957,538,1075,0.42976,0.48937
2000,Lower Saxony,Upper Secondary Level,SPD,0.29480,327,1075,0.26754,0.32207
2000,Lower Saxony,Upper Secondary Level,CDU/CSU,0.19332,210,1075,0.16970,0.21694
2000,Lower Saxony,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.31586,43,43,0.17527,0.45645
2000,Lower Saxony,First Stage of Tertiary Education,Not leaning towards specific party,0.41100,56,121,0.32297,0.49903
2000,Lower Saxony,First Stage of Tertiary Education,SPD,0.26669,31,121,0.18756,0.34581
2000,Lower Saxony,First Stage of Tertiary Education,CDU/CSU,0.25985,34,121,0.18138,0.33831
2000,Lower Saxony,Second Stage of Tertiary Education,Not leaning towards specific party,0.37197,81,207,0.30597,0.43797
2000,Lower Saxony,Second Stage of Tertiary Education,SPD,0.24749,68,207,0.18855,0.30642
2000,Lower Saxony,Second Stage of Tertiary Education,CDU/CSU,0.27355,58,207,0.21267,0.33442
2000,Bremen,Upper Secondary Level,Not leaning towards specific party,0.37090,33,33,0.20353,0.53826
2000,North Rhine-Westphalia,Pre-primary Level,Not leaning towards specific party,0.72046,77,77,0.61956,0.82136
2000,North Rhine-Westphalia,Primary Level,Not leaning towards specific party,0.81531,125,125,0.74701,0.88361
2000,North Rhine-Westphalia,Lower Secondary Level,Not leaning towards specific party,0.61582,502,763,0.58128,0.65035
2000,North Rhine-Westphalia,Lower Secondary Level,SPD,0.20992,160,763,0.18100,0.23884
2000,North Rhine-Westphalia,Lower Secondary Level,CDU/CSU,0.14333,101,763,0.11845,0.16821
2000,North Rhine-Westphalia,Upper Secondary Level,Not leaning towards specific party,0.46575,1252,2532,0.44632,0.48519
2000,North Rhine-Westphalia,Upper Secondary Level,SPD,0.28504,721,2532,0.26746,0.30263
2000,North Rhine-Westphalia,Upper Secondary Level,CDU/CSU,0.20843,504,2532,0.19261,0.22426
2000,North Rhine-Westphalia,Upper Secondary Level,Bündnis90/Grüne,0.01962,55,2532,0.01422,0.02502
2000,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.42651,150,295,0.36998,0.48305
2000,North Rhine-Westphalia,Post-secondary Non-tertiary Level,SPD,0.26977,87,295,0.21903,0.32050
2000,North Rhine-Westphalia,Post-secondary Non-tertiary Level,CDU/CSU,0.17643,58,295,0.13285,0.22000
2000,North Rhine-Westphalia,First Stage of Tertiary Education,Not leaning towards specific party,0.39648,170,374,0.34684,0.44612
2000,North Rhine-Westphalia,First Stage of Tertiary Education,SPD,0.28165,99,374,0.23600,0.32730
2000,North Rhine-Westphalia,First Stage of Tertiary Education,CDU/CSU,0.26572,105,374,0.22089,0.31055
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,Not leaning towards specific party,0.33236,238,633,0.29563,0.36908
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,SPD,0.22737,145,633,0.19469,0.26004
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,CDU/CSU,0.25624,176,633,0.22220,0.29028
2000,North Rhine-Westphalia,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10475,74,633,0.08087,0.12862
2000,Hesse,Primary Level,Not leaning towards specific party,0.91866,31,31,0.82084,1.01648
2000,Hesse,Lower Secondary Level,Not leaning towards specific party,0.63894,198,257,0.58011,0.69778
2000,Hesse,Lower Secondary Level,SPD,0.25355,59,257,0.20025,0.30684
2000,Hesse,Upper Secondary Level,Not leaning towards specific party,0.53159,458,786,0.49668,0.56650
2000,Hesse,Upper Secondary Level,SPD,0.22184,182,786,0.19278,0.25091
2000,Hesse,Upper Secondary Level,CDU/CSU,0.19082,146,786,0.16333,0.21831
2000,Hesse,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.45561,52,52,0.31893,0.59230
2000,Hesse,First Stage of Tertiary Education,Not leaning towards specific party,0.45270,43,43,0.30216,0.60324
2000,Hesse,Second Stage of Tertiary Education,Not leaning towards specific party,0.40326,113,247,0.34196,0.46456
2000,Hesse,Second Stage of Tertiary Education,SPD,0.18926,50,247,0.14031,0.23821
2000,Hesse,Second Stage of Tertiary Education,CDU/CSU,0.22451,53,247,0.17236,0.27665
2000,Hesse,Second Stage of Tertiary Education,Bündnis90/Grüne,0.09367,31,247,0.05726,0.13008
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Not leaning towards specific party,0.57908,182,288,0.52196,0.63620
2000,"Rhineland-Palatinate, Saarland",Lower Secondary Level,SPD,0.21685,60,288,0.16917,0.26452
