"party","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Rechte","1993","AkademikerIn","Sachsen","","","",""
"Rechte","1993","AkademikerIn","Sachsen-Anhalt","1","","",""
"Rechte","1993","AkademikerIn","Thueringen","","","",""
"AfD","1993","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"AfD","1993","(noch) kein Abschluss","Hamburg","","","",""
"AfD","1993","(noch) kein Abschluss","Niedersachsen","","","",""
"AfD","1993","(noch) kein Abschluss","Bremen","","","",""
"AfD","1993","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"AfD","1993","(noch) kein Abschluss","Hessen","","","",""
"AfD","1993","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"AfD","1993","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"AfD","1993","(noch) kein Abschluss","Bayern","","","",""
"AfD","1993","(noch) kein Abschluss","Saarland","","","",""
"AfD","1993","(noch) kein Abschluss","Berlin","","","",""
"AfD","1993","(noch) kein Abschluss","Brandenburg","","","",""
"AfD","1993","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"AfD","1993","(noch) kein Abschluss","Sachsen","","","",""
"AfD","1993","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"AfD","1993","(noch) kein Abschluss","Thueringen","","","",""
"AfD","1993","Hauptschule","Schleswig-Holstein","","","",""
"AfD","1993","Hauptschule","Hamburg","","","",""
"AfD","1993","Hauptschule","Niedersachsen","","","",""
"AfD","1993","Hauptschule","Bremen","","","",""
"AfD","1993","Hauptschule","Nordrhein-Westfalen","","","",""
"AfD","1993","Hauptschule","Hessen","","","",""
"AfD","1993","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"AfD","1993","Hauptschule","Baden-Wuerttemberg","","","",""
"AfD","1993","Hauptschule","Bayern","","","",""
"AfD","1993","Hauptschule","Saarland","","","",""
"AfD","1993","Hauptschule","Berlin","","","",""
"AfD","1993","Hauptschule","Brandenburg","","","",""
"AfD","1993","Hauptschule","Mecklenburg-Vorpommern","","","",""
"AfD","1993","Hauptschule","Sachsen","","","",""
"AfD","1993","Hauptschule","Sachsen-Anhalt","","","",""
"AfD","1993","Hauptschule","Thueringen","","","",""
"AfD","1993","Realschule","Schleswig-Holstein","","","",""
"AfD","1993","Realschule","Hamburg","","","",""
"AfD","1993","Realschule","Niedersachsen","","","",""
"AfD","1993","Realschule","Bremen","","","",""
"AfD","1993","Realschule","Nordrhein-Westfalen","","","",""
"AfD","1993","Realschule","Hessen","","","",""
"AfD","1993","Realschule","Rheinland-Pfalz,Saarland","","","",""
"AfD","1993","Realschule","Baden-Wuerttemberg","","","",""
"AfD","1993","Realschule","Bayern","","","",""
"AfD","1993","Realschule","Saarland","","","",""
"AfD","1993","Realschule","Berlin","","","",""
"AfD","1993","Realschule","Brandenburg","","","",""
"AfD","1993","Realschule","Mecklenburg-Vorpommern","","","",""
"AfD","1993","Realschule","Sachsen","","","",""
"AfD","1993","Realschule","Sachsen-Anhalt","","","",""
"AfD","1993","Realschule","Thueringen","","","",""
"AfD","1993","(Fach-)Abitur","Schleswig-Holstein","","","",""
"AfD","1993","(Fach-)Abitur","Hamburg","","","",""
"AfD","1993","(Fach-)Abitur","Niedersachsen","","","",""
"AfD","1993","(Fach-)Abitur","Bremen","","","",""
"AfD","1993","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"AfD","1993","(Fach-)Abitur","Hessen","","","",""
"AfD","1993","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"AfD","1993","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"AfD","1993","(Fach-)Abitur","Bayern","","","",""
"AfD","1993","(Fach-)Abitur","Saarland","","","",""
"AfD","1993","(Fach-)Abitur","Berlin","","","",""
"AfD","1993","(Fach-)Abitur","Brandenburg","","","",""
"AfD","1993","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"AfD","1993","(Fach-)Abitur","Sachsen","","","",""
"AfD","1993","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"AfD","1993","(Fach-)Abitur","Thueringen","","","",""
"AfD","1993","AkademikerIn","Schleswig-Holstein","","","",""
"AfD","1993","AkademikerIn","Hamburg","","","",""
"AfD","1993","AkademikerIn","Niedersachsen","","","",""
"AfD","1993","AkademikerIn","Bremen","","","",""
"AfD","1993","AkademikerIn","Nordrhein-Westfalen","","","",""
"AfD","1993","AkademikerIn","Hessen","","","",""
"AfD","1993","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"AfD","1993","AkademikerIn","Baden-Wuerttemberg","","","",""
"AfD","1993","AkademikerIn","Bayern","","","",""
"AfD","1993","AkademikerIn","Saarland","","","",""
"AfD","1993","AkademikerIn","Berlin","","","",""
"AfD","1993","AkademikerIn","Brandenburg","","","",""
"AfD","1993","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"AfD","1993","AkademikerIn","Sachsen","","","",""
"AfD","1993","AkademikerIn","Sachsen-Anhalt","","","",""
"AfD","1993","AkademikerIn","Thueringen","","","",""
"Andere","1993","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Andere","1993","(noch) kein Abschluss","Hamburg","","","",""
"Andere","1993","(noch) kein Abschluss","Niedersachsen","","","",""
"Andere","1993","(noch) kein Abschluss","Bremen","","","",""
"Andere","1993","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Andere","1993","(noch) kein Abschluss","Hessen","","","",""
"Andere","1993","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Andere","1993","(noch) kein Abschluss","Baden-Wuerttemberg","1","","",""
"Andere","1993","(noch) kein Abschluss","Bayern","","","",""
"Andere","1993","(noch) kein Abschluss","Saarland","","","",""
"Andere","1993","(noch) kein Abschluss","Berlin","","","",""
"Andere","1993","(noch) kein Abschluss","Brandenburg","","","",""
"Andere","1993","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Andere","1993","(noch) kein Abschluss","Sachsen","","","",""
"Andere","1993","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Andere","1993","(noch) kein Abschluss","Thueringen","1","","",""
"Andere","1993","Hauptschule","Schleswig-Holstein","1","","",""
"Andere","1993","Hauptschule","Hamburg","","","",""
"Andere","1993","Hauptschule","Niedersachsen","3","","",""
"Andere","1993","Hauptschule","Bremen","","","",""
"Andere","1993","Hauptschule","Nordrhein-Westfalen","5","0.00567891242096012","0.00154287580538327","0.00981494903653698"
"Andere","1993","Hauptschule","Hessen","2","","",""
"Andere","1993","Hauptschule","Rheinland-Pfalz,Saarland","2","","",""
"Andere","1993","Hauptschule","Baden-Wuerttemberg","1","","",""
"Andere","1993","Hauptschule","Bayern","4","0.00500749680955288","0.000370109890929499","0.00964488372817626"
"Andere","1993","Hauptschule","Saarland","","","",""
"Andere","1993","Hauptschule","Berlin","","","",""
"Andere","1993","Hauptschule","Brandenburg","","","",""
"Andere","1993","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Andere","1993","Hauptschule","Sachsen","1","","",""
"Andere","1993","Hauptschule","Sachsen-Anhalt","","","",""
"Andere","1993","Hauptschule","Thueringen","","","",""
"Andere","1993","Realschule","Schleswig-Holstein","","","",""
"Andere","1993","Realschule","Hamburg","","","",""
"Andere","1993","Realschule","Niedersachsen","2","","",""
"Andere","1993","Realschule","Bremen","","","",""
"Andere","1993","Realschule","Nordrhein-Westfalen","","","",""
"Andere","1993","Realschule","Hessen","1","","",""
"Andere","1993","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Andere","1993","Realschule","Baden-Wuerttemberg","3","","",""
"Andere","1993","Realschule","Bayern","","","",""
"Andere","1993","Realschule","Saarland","","","",""
"Andere","1993","Realschule","Berlin","1","","",""
"Andere","1993","Realschule","Brandenburg","2","","",""
"Andere","1993","Realschule","Mecklenburg-Vorpommern","","","",""
"Andere","1993","Realschule","Sachsen","3","","",""
"Andere","1993","Realschule","Sachsen-Anhalt","1","","",""
"Andere","1993","Realschule","Thueringen","","","",""
"Andere","1993","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Andere","1993","(Fach-)Abitur","Hamburg","","","",""
"Andere","1993","(Fach-)Abitur","Niedersachsen","1","","",""
"Andere","1993","(Fach-)Abitur","Bremen","","","",""
"Andere","1993","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Andere","1993","(Fach-)Abitur","Hessen","","","",""
"Andere","1993","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Andere","1993","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Andere","1993","(Fach-)Abitur","Bayern","1","","",""
"Andere","1993","(Fach-)Abitur","Saarland","","","",""
"Andere","1993","(Fach-)Abitur","Berlin","","","",""
"Andere","1993","(Fach-)Abitur","Brandenburg","","","",""
"Andere","1993","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Andere","1993","(Fach-)Abitur","Sachsen","","","",""
"Andere","1993","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Andere","1993","(Fach-)Abitur","Thueringen","","","",""
"Andere","1993","AkademikerIn","Schleswig-Holstein","","","",""
"Andere","1993","AkademikerIn","Hamburg","","","",""
"Andere","1993","AkademikerIn","Niedersachsen","","","",""
"Andere","1993","AkademikerIn","Bremen","","","",""
"Andere","1993","AkademikerIn","Nordrhein-Westfalen","","","",""
"Andere","1993","AkademikerIn","Hessen","1","","",""
"Andere","1993","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Andere","1993","AkademikerIn","Baden-Wuerttemberg","","","",""
"Andere","1993","AkademikerIn","Bayern","2","","",""
"Andere","1993","AkademikerIn","Saarland","","","",""
"Andere","1993","AkademikerIn","Berlin","1","","",""
"Andere","1993","AkademikerIn","Brandenburg","","","",""
"Andere","1993","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Andere","1993","AkademikerIn","Sachsen","3","","",""
"Andere","1993","AkademikerIn","Sachsen-Anhalt","","","",""
"Andere","1993","AkademikerIn","Thueringen","1","","",""
"keine Parteineigung","1994","(noch) kein Abschluss","Schleswig-Holstein","11","","",""
"keine Parteineigung","1994","(noch) kein Abschluss","Hamburg","6","0.597444384963122","0.2934890451946","0.901399724731644"
"keine Parteineigung","1994","(noch) kein Abschluss","Niedersachsen","37","0.755294747252845","0.636131325070026","0.874458169435664"
"keine Parteineigung","1994","(noch) kein Abschluss","Bremen","2","","",""
"keine Parteineigung","1994","(noch) kein Abschluss","Nordrhein-Westfalen","160","","",""
"keine Parteineigung","1994","(noch) kein Abschluss","Hessen","68","0.701636357180022","0.609142443250428","0.794130271109616"
"keine Parteineigung","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","26","","",""
"keine Parteineigung","1994","(noch) kein Abschluss","Baden-Wuerttemberg","187","","",""
"keine Parteineigung","1994","(noch) kein Abschluss","Bayern","73","0.811091030861666","0.727876395076577","0.894305666646755"
"keine Parteineigung","1994","(noch) kein Abschluss","Saarland","","","",""
"keine Parteineigung","1994","(noch) kein Abschluss","Berlin","17","","",""
"keine Parteineigung","1994","(noch) kein Abschluss","Brandenburg","15","","",""
"keine Parteineigung","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","14","","",""
"keine Parteineigung","1994","(noch) kein Abschluss","Sachsen","28","","",""
"keine Parteineigung","1994","(noch) kein Abschluss","Sachsen-Anhalt","18","","",""
"keine Parteineigung","1994","(noch) kein Abschluss","Thueringen","11","","",""
"keine Parteineigung","1994","Hauptschule","Schleswig-Holstein","79","0.498601210928415","0.417497641553833","0.579704780302997"
"keine Parteineigung","1994","Hauptschule","Hamburg","38","0.402439403460178","0.293611061137734","0.511267745782622"
"keine Parteineigung","1994","Hauptschule","Niedersachsen","245","","",""
"keine Parteineigung","1994","Hauptschule","Bremen","21","","",""
"keine Parteineigung","1994","Hauptschule","Nordrhein-Westfalen","616","0.43913865426921","0.411381336595684","0.466895971942735"
"keine Parteineigung","1994","Hauptschule","Hessen","280","","",""
"keine Parteineigung","1994","Hauptschule","Rheinland-Pfalz,Saarland","222","","",""
"keine Parteineigung","1994","Hauptschule","Baden-Wuerttemberg","593","0.577309967508509","0.545897516830537","0.60872241818648"
"keine Parteineigung","1994","Hauptschule","Bayern","533","0.586483805151939","0.553627632899186","0.619339977404692"
"keine Parteineigung","1994","Hauptschule","Saarland","","","",""
"keine Parteineigung","1994","Hauptschule","Berlin","99","0.550111953409222","0.475765263818484","0.624458642999961"
"keine Parteineigung","1994","Hauptschule","Brandenburg","124","","",""
"keine Parteineigung","1994","Hauptschule","Mecklenburg-Vorpommern","95","0.730425322577603","0.653250846797038","0.807599798358167"
"keine Parteineigung","1994","Hauptschule","Sachsen","280","","",""
"keine Parteineigung","1994","Hauptschule","Sachsen-Anhalt","166","","",""
"keine Parteineigung","1994","Hauptschule","Thueringen","193","","",""
"keine Parteineigung","1994","Realschule","Schleswig-Holstein","28","","",""
"keine Parteineigung","1994","Realschule","Hamburg","10","","",""
"keine Parteineigung","1994","Realschule","Niedersachsen","115","","",""
"keine Parteineigung","1994","Realschule","Bremen","13","","",""
"keine Parteineigung","1994","Realschule","Nordrhein-Westfalen","225","","",""
"keine Parteineigung","1994","Realschule","Hessen","87","0.567547771817956","0.489302516564258","0.645793027071654"
"keine Parteineigung","1994","Realschule","Rheinland-Pfalz,Saarland","56","0.49582904253904","0.398320582598792","0.593337502479288"
"keine Parteineigung","1994","Realschule","Baden-Wuerttemberg","167","","",""
"keine Parteineigung","1994","Realschule","Bayern","178","","",""
"keine Parteineigung","1994","Realschule","Saarland","","","",""
"keine Parteineigung","1994","Realschule","Berlin","91","0.579698346544123","0.501227583238152","0.658169109850094"
"keine Parteineigung","1994","Realschule","Brandenburg","154","","",""
"keine Parteineigung","1994","Realschule","Mecklenburg-Vorpommern","125","","",""
"keine Parteineigung","1994","Realschule","Sachsen","306","0.748407658281665","0.706250754503121","0.790564562060209"
"keine Parteineigung","1994","Realschule","Sachsen-Anhalt","189","","",""
"keine Parteineigung","1994","Realschule","Thueringen","204","","",""
"keine Parteineigung","1994","(Fach-)Abitur","Schleswig-Holstein","10","","",""
"keine Parteineigung","1994","(Fach-)Abitur","Hamburg","7","0.524489136978475","0.2628922669358","0.78608600702115"
"keine Parteineigung","1994","(Fach-)Abitur","Niedersachsen","46","0.526516137397259","0.422784431053629","0.630247843740889"
"keine Parteineigung","1994","(Fach-)Abitur","Bremen","4","0.224753073207505","-0.0644986424585562","0.514004788873565"
"keine Parteineigung","1994","(Fach-)Abitur","Nordrhein-Westfalen","122","","",""
"keine Parteineigung","1994","(Fach-)Abitur","Hessen","41","0.566094096291386","0.451615594980604","0.680572597602167"
"keine Parteineigung","1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","22","","",""
"keine Parteineigung","1994","(Fach-)Abitur","Baden-Wuerttemberg","70","0.512406335706856","0.425814015088925","0.598998656324787"
"keine Parteineigung","1994","(Fach-)Abitur","Bayern","54","0.429162910630217","0.337497336639644","0.52082848462079"
"keine Parteineigung","1994","(Fach-)Abitur","Saarland","","","",""
"keine Parteineigung","1994","(Fach-)Abitur","Berlin","22","","",""
"keine Parteineigung","1994","(Fach-)Abitur","Brandenburg","14","","",""
"keine Parteineigung","1994","(Fach-)Abitur","Mecklenburg-Vorpommern","8","0.385091323173623","0.120568230172583","0.649614416174663"
"keine Parteineigung","1994","(Fach-)Abitur","Sachsen","31","0.612224222679805","0.471420295490913","0.753028149868697"
"keine Parteineigung","1994","(Fach-)Abitur","Sachsen-Anhalt","17","","",""
"keine Parteineigung","1994","(Fach-)Abitur","Thueringen","17","","",""
"keine Parteineigung","1994","AkademikerIn","Schleswig-Holstein","8","0.28978637112307","0.100216100591989","0.47935664165415"
"keine Parteineigung","1994","AkademikerIn","Hamburg","5","0.352021288607094","0.0817982948748959","0.622244282339292"
"keine Parteineigung","1994","AkademikerIn","Niedersachsen","29","","",""
"keine Parteineigung","1994","AkademikerIn","Bremen","1","","",""
"keine Parteineigung","1994","AkademikerIn","Nordrhein-Westfalen","87","0.350618138055613","0.287850054287126","0.413386221824101"
"keine Parteineigung","1994","AkademikerIn","Hessen","27","","",""
"keine Parteineigung","1994","AkademikerIn","Rheinland-Pfalz,Saarland","15","","",""
"keine Parteineigung","1994","AkademikerIn","Baden-Wuerttemberg","42","0.338772803426914","0.249094821775911","0.428450785077917"
"keine Parteineigung","1994","AkademikerIn","Bayern","75","0.445161922661789","0.370010780762296","0.520313064561283"
"keine Parteineigung","1994","AkademikerIn","Saarland","","","",""
"keine Parteineigung","1994","AkademikerIn","Berlin","72","0.472892371893536","0.390484378454568","0.555300365332504"
"keine Parteineigung","1994","AkademikerIn","Brandenburg","79","0.558110354993562","0.476429387857004","0.63979132213012"
"keine Parteineigung","1994","AkademikerIn","Mecklenburg-Vorpommern","47","0.498199400365399","0.396029877419194","0.600368923311604"
"keine Parteineigung","1994","AkademikerIn","Sachsen","151","","",""
"keine Parteineigung","1994","AkademikerIn","Sachsen-Anhalt","96","0.609659388848174","0.532107603713574","0.687211173982774"
"keine Parteineigung","1994","AkademikerIn","Thueringen","78","0.68374345913147","0.599841241868369","0.767645676394571"
"SPD","1994","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"SPD","1994","(noch) kein Abschluss","Hamburg","2","","",""
"SPD","1994","(noch) kein Abschluss","Niedersachsen","10","","",""
"SPD","1994","(noch) kein Abschluss","Bremen","","","",""
"SPD","1994","(noch) kein Abschluss","Nordrhein-Westfalen","43","0.21161646397384","0.157271197345278","0.265961730602402"
"SPD","1994","(noch) kein Abschluss","Hessen","17","","",""
"SPD","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6","0.15365789486748","0.0306192514030611","0.276696538331899"
"SPD","1994","(noch) kein Abschluss","Baden-Wuerttemberg","22","","",""
"SPD","1994","(noch) kein Abschluss","Bayern","8","0.0873134555002663","0.0273011874848667","0.147325723515666"
"SPD","1994","(noch) kein Abschluss","Saarland","","","",""
"SPD","1994","(noch) kein Abschluss","Berlin","1","","",""
"SPD","1994","(noch) kein Abschluss","Brandenburg","","","",""
"SPD","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"SPD","1994","(noch) kein Abschluss","Sachsen","1","","",""
"SPD","1994","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"SPD","1994","(noch) kein Abschluss","Thueringen","","","",""
"SPD","1994","Hauptschule","Schleswig-Holstein","39","0.28743883019769","0.214028790717561","0.36084886967782"
"SPD","1994","Hauptschule","Hamburg","23","","",""
"SPD","1994","Hauptschule","Niedersachsen","141","","",""
"SPD","1994","Hauptschule","Bremen","19","","",""
"SPD","1994","Hauptschule","Nordrhein-Westfalen","384","0.333740432405345","0.307366490265919","0.360114374544772"
"SPD","1994","Hauptschule","Hessen","119","","",""
"SPD","1994","Hauptschule","Rheinland-Pfalz,Saarland","104","","",""
"SPD","1994","Hauptschule","Baden-Wuerttemberg","179","","",""
"SPD","1994","Hauptschule","Bayern","136","","",""
"SPD","1994","Hauptschule","Saarland","","","",""
"SPD","1994","Hauptschule","Berlin","44","0.271864088437282","0.205372606123662","0.338355570750903"
"SPD","1994","Hauptschule","Brandenburg","41","0.219253025887901","0.161768691694777","0.276737360081024"
"SPD","1994","Hauptschule","Mecklenburg-Vorpommern","14","","",""
"SPD","1994","Hauptschule","Sachsen","35","0.0957777321310161","0.0666454215586391","0.124910042703393"
"SPD","1994","Hauptschule","Sachsen-Anhalt","27","","",""
"SPD","1994","Hauptschule","Thueringen","19","","",""
"SPD","1994","Realschule","Schleswig-Holstein","23","","",""
"SPD","1994","Realschule","Hamburg","8","0.31729516582432","0.141739671643393","0.492850660005247"
"SPD","1994","Realschule","Niedersachsen","56","0.280736766623589","0.221626192013786","0.339847341233391"
"SPD","1994","Realschule","Bremen","3","","",""
"SPD","1994","Realschule","Nordrhein-Westfalen","104","","",""
"SPD","1994","Realschule","Hessen","26","","",""
"SPD","1994","Realschule","Rheinland-Pfalz,Saarland","21","","",""
"SPD","1994","Realschule","Baden-Wuerttemberg","32","0.100065929490707","0.0635193553280595","0.136612503653355"
"SPD","1994","Realschule","Bayern","53","0.18194019677421","0.138643473681049","0.225236919867371"
"SPD","1994","Realschule","Saarland","","","",""
"SPD","1994","Realschule","Berlin","25","","",""
"SPD","1994","Realschule","Brandenburg","28","","",""
"SPD","1994","Realschule","Mecklenburg-Vorpommern","12","","",""
"SPD","1994","Realschule","Sachsen","26","","",""
"SPD","1994","Realschule","Sachsen-Anhalt","18","","",""
"SPD","1994","Realschule","Thueringen","16","","",""
"SPD","1994","(Fach-)Abitur","Schleswig-Holstein","8","0.257291864596992","0.0859355139881437","0.428648215205841"
"SPD","1994","(Fach-)Abitur","Hamburg","2","","",""
"SPD","1994","(Fach-)Abitur","Niedersachsen","21","","",""
"SPD","1994","(Fach-)Abitur","Bremen","2","","",""
"SPD","1994","(Fach-)Abitur","Nordrhein-Westfalen","66","0.239001800098795","0.186450891280149","0.29155270891744"
"SPD","1994","(Fach-)Abitur","Hessen","12","","",""
"SPD","1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","8","0.173184495995524","0.0613745175761533","0.284994474414895"
"SPD","1994","(Fach-)Abitur","Baden-Wuerttemberg","27","","",""
"SPD","1994","(Fach-)Abitur","Bayern","23","","",""
"SPD","1994","(Fach-)Abitur","Saarland","","","",""
"SPD","1994","(Fach-)Abitur","Berlin","8","0.173718450981162","0.0563084485760817","0.291128453386242"
"SPD","1994","(Fach-)Abitur","Brandenburg","4","0.142428166398127","-0.00361120215538413","0.288467534951638"
"SPD","1994","(Fach-)Abitur","Mecklenburg-Vorpommern","2","","",""
"SPD","1994","(Fach-)Abitur","Sachsen","4","0.101356291459966","0.0141418708296032","0.188570712090329"
"SPD","1994","(Fach-)Abitur","Sachsen-Anhalt","3","","",""
"SPD","1994","(Fach-)Abitur","Thueringen","1","","",""
"SPD","1994","AkademikerIn","Schleswig-Holstein","2","","",""
"SPD","1994","AkademikerIn","Hamburg","3","","",""
"SPD","1994","AkademikerIn","Niedersachsen","23","","",""
"SPD","1994","AkademikerIn","Bremen","1","","",""
"SPD","1994","AkademikerIn","Nordrhein-Westfalen","49","0.235247873299885","0.179452934765842","0.291042811833928"
"SPD","1994","AkademikerIn","Hessen","29","","",""
"SPD","1994","AkademikerIn","Rheinland-Pfalz,Saarland","10","","",""
"SPD","1994","AkademikerIn","Baden-Wuerttemberg","31","0.288063195520229","0.202256572238089","0.373869818802369"
"SPD","1994","AkademikerIn","Bayern","31","0.173610679552168","0.116334503316997","0.230886855787339"
"SPD","1994","AkademikerIn","Saarland","","","",""
"SPD","1994","AkademikerIn","Berlin","22","","",""
"SPD","1994","AkademikerIn","Brandenburg","23","","",""
"SPD","1994","AkademikerIn","Mecklenburg-Vorpommern","9","0.0900066680358938","0.0315262289491142","0.148487107122673"
"SPD","1994","AkademikerIn","Sachsen","27","","",""
"SPD","1994","AkademikerIn","Sachsen-Anhalt","19","","",""
"SPD","1994","AkademikerIn","Thueringen","9","0.05884177596712","0.0163816484395449","0.101301903494695"
"CDU/CSU","1994","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"CDU/CSU","1994","(noch) kein Abschluss","Hamburg","2","","",""
"CDU/CSU","1994","(noch) kein Abschluss","Niedersachsen","1","","",""
"CDU/CSU","1994","(noch) kein Abschluss","Bremen","","","",""
"CDU/CSU","1994","(noch) kein Abschluss","Nordrhein-Westfalen","8","0.0620308791455236","0.0299374249211308","0.0941243333699164"
"CDU/CSU","1994","(noch) kein Abschluss","Hessen","4","0.0579255659303948","0.0107016588111798","0.10514947304961"
"CDU/CSU","1994","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"CDU/CSU","1994","(noch) kein Abschluss","Baden-Wuerttemberg","6","0.030428778447978","0.00762787993715769","0.0532296769587984"
"CDU/CSU","1994","(noch) kein Abschluss","Bayern","3","","",""
"CDU/CSU","1994","(noch) kein Abschluss","Saarland","","","",""
"CDU/CSU","1994","(noch) kein Abschluss","Berlin","1","","",""
"CDU/CSU","1994","(noch) kein Abschluss","Brandenburg","","","",""
"CDU/CSU","1994","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"CDU/CSU","1994","(noch) kein Abschluss","Sachsen","","","",""
"CDU/CSU","1994","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"CDU/CSU","1994","(noch) kein Abschluss","Thueringen","","","",""
"CDU/CSU","1994","Hauptschule","Schleswig-Holstein","22","","",""
"CDU/CSU","1994","Hauptschule","Hamburg","11","","",""
"CDU/CSU","1994","Hauptschule","Niedersachsen","94","0.211901595746129","0.175901568518322","0.247901622973937"
"CDU/CSU","1994","Hauptschule","Bremen","10","","",""
"CDU/CSU","1994","Hauptschule","Nordrhein-Westfalen","188","","",""
"CDU/CSU","1994","Hauptschule","Hessen","50","0.143528248970362","0.111797020612361","0.175259477328362"
"CDU/CSU","1994","Hauptschule","Rheinland-Pfalz,Saarland","59","0.171723847496969","0.134948203013378","0.20849949198056"
"CDU/CSU","1994","Hauptschule","Baden-Wuerttemberg","150","","",""
"CDU/CSU","1994","Hauptschule","Bayern","160","","",""
"CDU/CSU","1994","Hauptschule","Saarland","","","",""
"CDU/CSU","1994","Hauptschule","Berlin","19","","",""
"CDU/CSU","1994","Hauptschule","Brandenburg","23","","",""
"CDU/CSU","1994","Hauptschule","Mecklenburg-Vorpommern","12","","",""
"CDU/CSU","1994","Hauptschule","Sachsen","53","0.130776721940189","0.0974005937150556","0.164152850165323"
"CDU/CSU","1994","Hauptschule","Sachsen-Anhalt","42","0.153246384465429","0.108946266665263","0.197546502265595"
"CDU/CSU","1994","Hauptschule","Thueringen","30","0.129401569006086","0.0883660207182556","0.170437117293916"
"CDU/CSU","1994","Realschule","Schleswig-Holstein","13","","",""
"CDU/CSU","1994","Realschule","Hamburg","3","","",""
"CDU/CSU","1994","Realschule","Niedersachsen","41","0.2334686773373","0.177820509741564","0.289116844933036"
"CDU/CSU","1994","Realschule","Bremen","2","","",""
"CDU/CSU","1994","Realschule","Nordrhein-Westfalen","92","0.268705466126053","0.227285840709867","0.310125091542238"
"CDU/CSU","1994","Realschule","Hessen","32","0.253322505457769","0.184632879934286","0.322012130981252"
"CDU/CSU","1994","Realschule","Rheinland-Pfalz,Saarland","16","","",""
"CDU/CSU","1994","Realschule","Baden-Wuerttemberg","43","0.211155952403966","0.161451482131193","0.260860422676738"
"CDU/CSU","1994","Realschule","Bayern","60","0.218531026364287","0.172153178230585","0.264908874497989"
"CDU/CSU","1994","Realschule","Saarland","","","",""
"CDU/CSU","1994","Realschule","Berlin","19","","",""
"CDU/CSU","1994","Realschule","Brandenburg","14","","",""
"CDU/CSU","1994","Realschule","Mecklenburg-Vorpommern","13","","",""
"CDU/CSU","1994","Realschule","Sachsen","38","0.0931265157309737","0.0648932630123384","0.121359768449609"
"CDU/CSU","1994","Realschule","Sachsen-Anhalt","25","","",""
"CDU/CSU","1994","Realschule","Thueringen","17","","",""
"CDU/CSU","1994","(Fach-)Abitur","Schleswig-Holstein","4","0.19494315597819","0.0396524886546585","0.350233823301721"
"CDU/CSU","1994","(Fach-)Abitur","Hamburg","","","",""
"CDU/CSU","1994","(Fach-)Abitur","Niedersachsen","9","0.0979993122665849","0.0362306727357175","0.159767951797452"
"CDU/CSU","1994","(Fach-)Abitur","Bremen","2","","",""
"CDU/CSU","1994","(Fach-)Abitur","Nordrhein-Westfalen","32","0.136284766760567","0.0940084855850587","0.178561047936076"
"CDU/CSU","1994","(Fach-)Abitur","Hessen","9","0.144864498751536","0.0635664176093286","0.226162579893744"
"CDU/CSU","1994","(Fach-)Abitur","Rheinland-Pfalz,Saarland","5","0.121370577204016","0.024880793544294","0.217860360863738"
