year,sampreg,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,East,Far right parties,0.00693,33,4951,0.00462,0.00924
2016,East,AfD,0.03698,191,4951,0.03172,0.04224
2017,West,Not leaning towards specific party,0.46323,13425,22356,0.45669,0.46976
2017,West,SPD,0.11947,2756,22356,0.11522,0.12372
2017,West,CDU/CSU,0.13881,3613,22356,0.13428,0.14334
2017,West,FDP,0.01412,364,22356,0.01257,0.01566
2017,West,Bündnis90/Grüne,0.04455,1241,22356,0.04185,0.04725
2017,West,PDS/Linke,0.01628,404,22356,0.01462,0.01793
2017,West,Far right parties,0.00191,55,22356,0.00134,0.00248
2017,West,AfD,0.01576,330,22356,0.01413,0.01739
2017,West,Others,0.00443,102,22356,0.00356,0.00530
2017,West,Party combinations,0.00399,66,22356,0.00316,0.00482
2017,East,Not leaning towards specific party,0.55404,4038,5852,0.54131,0.56678
2017,East,SPD,0.05913,403,5852,0.05309,0.06518
2017,East,CDU/CSU,0.08370,587,5852,0.07660,0.09080
2017,East,FDP,0.00876,62,5852,0.00637,0.01114
2017,East,Bündnis90/Grüne,0.01952,145,5852,0.01597,0.02306
2017,East,PDS/Linke,0.06223,405,5852,0.05604,0.06842
2017,East,Far right parties,0.00445,31,5852,0.00275,0.00616
2017,East,AfD,0.03299,181,5852,0.02842,0.03757
2018,West,Not leaning towards specific party,0.45665,13381,22492,0.45014,0.46316
2018,West,SPD,0.10575,2394,22492,0.10173,0.10977
2018,West,CDU/CSU,0.14068,3481,22492,0.13614,0.14522
2018,West,FDP,0.01890,469,22492,0.01712,0.02068
2018,West,Bündnis90/Grüne,0.05789,1573,22492,0.05484,0.06095
2018,West,PDS/Linke,0.02054,519,22492,0.01868,0.02239
2018,West,AfD,0.02100,476,22492,0.01912,0.02287
2018,West,Others,0.00618,139,22492,0.00515,0.00720
2018,West,Party combinations,0.00330,60,22492,0.00255,0.00405
2018,East,Not leaning towards specific party,0.54944,3993,5811,0.53665,0.56224
2018,East,SPD,0.04715,309,5811,0.04170,0.05261
2018,East,CDU/CSU,0.08055,574,5811,0.07355,0.08755
2018,East,FDP,0.01106,71,5811,0.00837,0.01375
2018,East,Bündnis90/Grüne,0.02553,178,5811,0.02147,0.02958
2018,East,PDS/Linke,0.06491,445,5811,0.05858,0.07125
2018,East,AfD,0.04471,241,5811,0.03940,0.05002
2019,West,Not leaning towards specific party,0.45217,10603,19756,0.44522,0.45911
2019,West,SPD,0.08200,1836,19756,0.07818,0.08583
2019,West,CDU/CSU,0.12320,3173,19756,0.11861,0.12778
2019,West,FDP,0.01786,560,19756,0.01601,0.01970
2019,West,Bündnis90/Grüne,0.08714,2388,19756,0.08320,0.09107
2019,West,PDS/Linke,0.01968,458,19756,0.01774,0.02162
2019,West,AfD,0.02209,460,19756,0.02004,0.02414
2019,West,Others,0.00810,218,19756,0.00685,0.00935
2019,West,Party combinations,0.00504,60,19756,0.00405,0.00602
2019,East,Not leaning towards specific party,0.53307,3399,5428,0.51980,0.54635
2019,East,SPD,0.04131,264,5428,0.03602,0.04661
2019,East,CDU/CSU,0.07660,603,5428,0.06952,0.08368
2019,East,FDP,0.01100,105,5428,0.00823,0.01378
2019,East,Bündnis90/Grüne,0.03950,305,5428,0.03432,0.04468
2019,East,PDS/Linke,0.06847,431,5428,0.06175,0.07518
2019,East,AfD,0.04874,279,5428,0.04301,0.05447
2019,East,Others,0.00589,42,5428,0.00385,0.00792
2020,West,Not leaning towards specific party,0.44576,13408,22426,0.43925,0.45227
2020,West,SPD,0.08113,1759,22426,0.07755,0.08470
2020,West,CDU/CSU,0.13290,3292,22426,0.12846,0.13734
2020,West,FDP,0.01310,395,22426,0.01161,0.01459
2020,West,Bündnis90/Grüne,0.09540,2486,22426,0.09156,0.09925
2020,West,PDS/Linke,0.01850,417,22426,0.01674,0.02026
2020,West,AfD,0.01770,345,22426,0.01598,0.01943
2020,West,Others,0.00908,192,22426,0.00784,0.01032
2020,West,Party combinations,0.00620,132,22426,0.00517,0.00723
2020,East,Not leaning towards specific party,0.52039,3594,5666,0.50738,0.53339
2020,East,SPD,0.03770,250,5666,0.03274,0.04266
2020,East,CDU/CSU,0.08533,604,5666,0.07805,0.09260
2020,East,FDP,0.01141,81,5666,0.00865,0.01418
2020,East,Bündnis90/Grüne,0.04156,329,5666,0.03636,0.04676
2020,East,PDS/Linke,0.07538,453,5666,0.06850,0.08225
2020,East,AfD,0.05021,280,5666,0.04452,0.05589
2020,East,Others,0.00744,41,5666,0.00520,0.00968
2020,East,Party combinations,0.00582,34,5666,0.00384,0.00780
2021,West,Not leaning towards specific party,0.42268,8405,15115,0.41480,0.43055
2021,West,SPD,0.08764,1438,15115,0.08313,0.09215
2021,West,CDU/CSU,0.12692,2156,15115,0.12161,0.13222
2021,West,FDP,0.02655,496,15115,0.02399,0.02912
2021,West,Bündnis90/Grüne,0.10381,1960,15115,0.09895,0.10868
2021,West,PDS/Linke,0.01698,298,15115,0.01492,0.01904
2021,West,AfD,0.01476,198,15115,0.01284,0.01668
2021,West,Others,0.01045,164,15115,0.00883,0.01207
2021,East,Not leaning towards specific party,0.50395,2329,3808,0.48807,0.51983
2021,East,SPD,0.05231,237,3808,0.04524,0.05938
2021,East,CDU/CSU,0.07228,387,3808,0.06405,0.08050
2021,East,FDP,0.02535,98,3808,0.02036,0.03035
2021,East,Bündnis90/Grüne,0.05758,296,3808,0.05018,0.06498
2021,East,PDS/Linke,0.06234,271,3808,0.05466,0.07002
2021,East,AfD,0.04141,151,3808,0.03508,0.04774
2021,East,Others,0.00728,39,3808,0.00458,0.00998
2022,West,Not leaning towards specific party,0.41359,11044,20125,0.40679,0.42040
2022,West,SPD,0.09258,1988,20125,0.08857,0.09658
2022,West,CDU/CSU,0.11675,2499,20125,0.11232,0.12119
2022,West,FDP,0.02279,589,20125,0.02073,0.02486
2022,West,Bündnis90/Grüne,0.11787,3110,20125,0.11341,0.12232
2022,West,PDS/Linke,0.01180,343,20125,0.01030,0.01329
2022,West,AfD,0.01485,327,20125,0.01318,0.01652
2022,West,Others,0.00869,225,20125,0.00740,0.00997
2022,East,Not leaning towards specific party,0.50260,3438,5513,0.48940,0.51580
2022,East,SPD,0.06591,361,5513,0.05936,0.07247
2022,East,CDU/CSU,0.07724,481,5513,0.07020,0.08429
2022,East,FDP,0.01626,120,5513,0.01292,0.01960
2022,East,Bündnis90/Grüne,0.05811,419,5513,0.05193,0.06428
2022,East,PDS/Linke,0.04517,325,5513,0.03969,0.05065
2022,East,AfD,0.04444,305,5513,0.03900,0.04988
2022,East,Others,0.00860,64,5513,0.00617,0.01104
