year,age_gr,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,66 and older,2nd Quintile,SPD,0.22809,77,347,0.18387,0.27230
1993,66 and older,2nd Quintile,CDU/CSU,0.20739,75,347,0.16467,0.25012
1993,66 and older,3rd Quintile,Not leaning towards specific party,0.50576,142,254,0.44416,0.56737
1993,66 and older,3rd Quintile,SPD,0.24676,62,254,0.19363,0.29988
1993,66 and older,3rd Quintile,CDU/CSU,0.20658,50,254,0.15669,0.25646
1993,66 and older,4th Quintile,Not leaning towards specific party,0.43355,102,209,0.36620,0.50090
1993,66 and older,4th Quintile,SPD,0.17110,36,209,0.11992,0.22228
1993,66 and older,4th Quintile,CDU/CSU,0.32104,71,209,0.25760,0.38449
1993,66 and older,5th Quintile,Not leaning towards specific party,0.31977,64,163,0.24795,0.39159
1993,66 and older,5th Quintile,SPD,0.17389,31,163,0.11553,0.23226
1993,66 and older,5th Quintile,CDU/CSU,0.39248,68,163,0.31729,0.46767
1994,17-29 y.,1st Quintile,Not leaning towards specific party,0.72376,547,653,0.68944,0.75808
1994,17-29 y.,1st Quintile,SPD,0.11009,75,653,0.08606,0.13411
1994,17-29 y.,1st Quintile,Bündnis90/Grüne,0.05854,31,653,0.04052,0.07656
1994,17-29 y.,2nd Quintile,Not leaning towards specific party,0.79928,541,625,0.76785,0.83071
1994,17-29 y.,2nd Quintile,SPD,0.10746,84,625,0.08316,0.13176
1994,17-29 y.,3rd Quintile,Not leaning towards specific party,0.69061,509,684,0.65594,0.72527
1994,17-29 y.,3rd Quintile,SPD,0.13118,93,684,0.10586,0.15650
1994,17-29 y.,3rd Quintile,CDU/CSU,0.07665,44,684,0.05670,0.09660
1994,17-29 y.,3rd Quintile,Bündnis90/Grüne,0.07089,38,684,0.05165,0.09014
1994,17-29 y.,4th Quintile,Not leaning towards specific party,0.70860,506,686,0.67457,0.74263
1994,17-29 y.,4th Quintile,SPD,0.12195,101,686,0.09744,0.14645
1994,17-29 y.,4th Quintile,CDU/CSU,0.07587,47,686,0.05604,0.09570
1994,17-29 y.,4th Quintile,Bündnis90/Grüne,0.05190,32,686,0.03529,0.06851
1994,17-29 y.,5th Quintile,Not leaning towards specific party,0.64582,339,483,0.60312,0.68852
1994,17-29 y.,5th Quintile,SPD,0.12770,74,483,0.09790,0.15750
1994,17-29 y.,5th Quintile,CDU/CSU,0.14233,70,483,0.11114,0.17352
1994,30-45 y.,1st Quintile,Not leaning towards specific party,0.67184,526,685,0.63666,0.70703
1994,30-45 y.,1st Quintile,SPD,0.15481,96,685,0.12770,0.18192
1994,30-45 y.,1st Quintile,CDU/CSU,0.08526,63,685,0.06433,0.10619
1994,30-45 y.,2nd Quintile,Not leaning towards specific party,0.60198,608,865,0.56935,0.63462
1994,30-45 y.,2nd Quintile,SPD,0.20050,170,865,0.17380,0.22720
1994,30-45 y.,2nd Quintile,CDU/CSU,0.12561,87,865,0.10351,0.14770
1994,30-45 y.,3rd Quintile,Not leaning towards specific party,0.56949,572,887,0.53688,0.60209
1994,30-45 y.,3rd Quintile,SPD,0.20451,167,887,0.17795,0.23107
1994,30-45 y.,3rd Quintile,CDU/CSU,0.11512,100,887,0.09411,0.13614
1994,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.06786,48,887,0.05130,0.08442
1994,30-45 y.,4th Quintile,Not leaning towards specific party,0.53316,445,738,0.49714,0.56918
1994,30-45 y.,4th Quintile,SPD,0.23128,163,738,0.20084,0.26173
1994,30-45 y.,4th Quintile,CDU/CSU,0.13429,89,738,0.10967,0.15890
1994,30-45 y.,4th Quintile,Bündnis90/Grüne,0.06981,41,738,0.05142,0.08821
1994,30-45 y.,5th Quintile,Not leaning towards specific party,0.43502,360,727,0.39896,0.47109
1994,30-45 y.,5th Quintile,SPD,0.24507,179,727,0.21378,0.27636
1994,30-45 y.,5th Quintile,CDU/CSU,0.21052,137,727,0.18087,0.24018
1994,30-45 y.,5th Quintile,Bündnis90/Grüne,0.07773,51,727,0.05825,0.09721
1994,46-65 y.,1st Quintile,Not leaning towards specific party,0.61083,467,655,0.57346,0.64820
1994,46-65 y.,1st Quintile,SPD,0.23462,123,655,0.20214,0.26710
1994,46-65 y.,1st Quintile,CDU/CSU,0.11039,65,655,0.08637,0.13441
1994,46-65 y.,2nd Quintile,Not leaning towards specific party,0.49933,380,632,0.46032,0.53834
1994,46-65 y.,2nd Quintile,SPD,0.24901,143,632,0.21527,0.28275
1994,46-65 y.,2nd Quintile,CDU/CSU,0.21082,109,632,0.17899,0.24264
1994,46-65 y.,3rd Quintile,Not leaning towards specific party,0.46135,412,724,0.42501,0.49768
1994,46-65 y.,3rd Quintile,SPD,0.30685,187,724,0.27324,0.34047
1994,46-65 y.,3rd Quintile,CDU/CSU,0.18414,125,724,0.15588,0.21239
1994,46-65 y.,4th Quintile,Not leaning towards specific party,0.43252,410,762,0.39732,0.46772
1994,46-65 y.,4th Quintile,SPD,0.28272,215,762,0.25072,0.31472
1994,46-65 y.,4th Quintile,CDU/CSU,0.20902,137,762,0.18013,0.23791
1994,46-65 y.,5th Quintile,Not leaning towards specific party,0.35038,377,897,0.31914,0.38162
1994,46-65 y.,5th Quintile,SPD,0.24449,221,897,0.21634,0.27263
1994,46-65 y.,5th Quintile,CDU/CSU,0.32745,263,897,0.29672,0.35818
1994,46-65 y.,5th Quintile,FDP,0.04522,36,897,0.03162,0.05883
1994,66 and older,1st Quintile,Not leaning towards specific party,0.60360,239,372,0.55383,0.65337
1994,66 and older,1st Quintile,SPD,0.17848,66,372,0.13952,0.21744
1994,66 and older,1st Quintile,CDU/CSU,0.17586,67,372,0.13712,0.21460
1994,66 and older,2nd Quintile,Not leaning towards specific party,0.49198,199,367,0.44076,0.54320
1994,66 and older,2nd Quintile,SPD,0.24433,86,367,0.20031,0.28836
1994,66 and older,2nd Quintile,CDU/CSU,0.22414,82,367,0.18142,0.26686
1994,66 and older,3rd Quintile,Not leaning towards specific party,0.38967,119,275,0.33193,0.44742
1994,66 and older,3rd Quintile,SPD,0.30744,79,275,0.25280,0.36208
1994,66 and older,3rd Quintile,CDU/CSU,0.26446,77,275,0.21223,0.31668
1994,66 and older,4th Quintile,Not leaning towards specific party,0.39874,93,208,0.33204,0.46544
1994,66 and older,4th Quintile,SPD,0.19841,46,208,0.14408,0.25273
1994,66 and older,4th Quintile,CDU/CSU,0.31784,69,208,0.25441,0.38127
1994,66 and older,5th Quintile,Not leaning towards specific party,0.35727,72,186,0.28821,0.42632
1994,66 and older,5th Quintile,SPD,0.17828,36,186,0.12312,0.23343
1994,66 and older,5th Quintile,CDU/CSU,0.40623,78,186,0.33546,0.47700
1995,17-29 y.,1st Quintile,Not leaning towards specific party,0.70839,567,742,0.67567,0.74112
1995,17-29 y.,1st Quintile,SPD,0.10594,84,742,0.08378,0.12810
1995,17-29 y.,1st Quintile,CDU/CSU,0.08230,50,742,0.06251,0.10209
1995,17-29 y.,1st Quintile,Bündnis90/Grüne,0.06811,41,742,0.04997,0.08625
1995,17-29 y.,2nd Quintile,Not leaning towards specific party,0.66198,506,683,0.62648,0.69748
1995,17-29 y.,2nd Quintile,SPD,0.15402,95,683,0.12693,0.18112
1995,17-29 y.,2nd Quintile,CDU/CSU,0.07107,50,683,0.05178,0.09035
1995,17-29 y.,2nd Quintile,Bündnis90/Grüne,0.06558,32,683,0.04700,0.08416
1995,17-29 y.,3rd Quintile,Not leaning towards specific party,0.64888,469,668,0.61266,0.68510
1995,17-29 y.,3rd Quintile,SPD,0.15040,100,668,0.12327,0.17753
1995,17-29 y.,3rd Quintile,CDU/CSU,0.08828,51,668,0.06675,0.10981
1995,17-29 y.,3rd Quintile,Bündnis90/Grüne,0.08356,48,668,0.06256,0.10456
1995,17-29 y.,4th Quintile,Not leaning towards specific party,0.66170,484,664,0.62568,0.69771
1995,17-29 y.,4th Quintile,SPD,0.13759,79,664,0.11137,0.16381
1995,17-29 y.,4th Quintile,CDU/CSU,0.11571,70,664,0.09136,0.14006
1995,17-29 y.,4th Quintile,Bündnis90/Grüne,0.05303,31,664,0.03598,0.07009
1995,17-29 y.,5th Quintile,Not leaning towards specific party,0.57905,290,478,0.53475,0.62336
1995,17-29 y.,5th Quintile,SPD,0.13147,62,478,0.10114,0.16179
1995,17-29 y.,5th Quintile,CDU/CSU,0.16399,78,478,0.13077,0.19722
1995,17-29 y.,5th Quintile,Bündnis90/Grüne,0.10377,48,478,0.07640,0.13114
1995,30-45 y.,1st Quintile,Not leaning towards specific party,0.62486,572,825,0.59180,0.65792
1995,30-45 y.,1st Quintile,SPD,0.16893,126,825,0.14335,0.19452
1995,30-45 y.,1st Quintile,CDU/CSU,0.11834,96,825,0.09629,0.14040
1995,30-45 y.,1st Quintile,Bündnis90/Grüne,0.05259,31,825,0.03735,0.06783
1995,30-45 y.,2nd Quintile,Not leaning towards specific party,0.57180,627,987,0.54092,0.60269
1995,30-45 y.,2nd Quintile,SPD,0.20138,183,987,0.17635,0.22641
1995,30-45 y.,2nd Quintile,CDU/CSU,0.13394,123,987,0.11268,0.15520
1995,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.06139,54,987,0.04641,0.07637
1995,30-45 y.,3rd Quintile,Not leaning towards specific party,0.54454,548,913,0.51222,0.57686
1995,30-45 y.,3rd Quintile,SPD,0.21387,177,913,0.18726,0.24049
1995,30-45 y.,3rd Quintile,CDU/CSU,0.13544,138,913,0.11323,0.15765
1995,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.07765,50,913,0.06028,0.09501
1995,30-45 y.,4th Quintile,Not leaning towards specific party,0.47837,415,784,0.44338,0.51336
1995,30-45 y.,4th Quintile,SPD,0.20426,164,784,0.17602,0.23250
1995,30-45 y.,4th Quintile,CDU/CSU,0.20328,155,784,0.17509,0.23147
1995,30-45 y.,4th Quintile,Bündnis90/Grüne,0.06734,50,784,0.04978,0.08489
1995,30-45 y.,5th Quintile,Not leaning towards specific party,0.43984,363,762,0.40457,0.47510
1995,30-45 y.,5th Quintile,SPD,0.19840,149,762,0.17006,0.22673
1995,30-45 y.,5th Quintile,CDU/CSU,0.21771,169,762,0.18839,0.24703
1995,30-45 y.,5th Quintile,Bündnis90/Grüne,0.11359,81,762,0.09105,0.13614
1995,46-65 y.,1st Quintile,Not leaning towards specific party,0.55845,393,593,0.51845,0.59845
1995,46-65 y.,1st Quintile,SPD,0.20877,103,593,0.17603,0.24151
1995,46-65 y.,1st Quintile,CDU/CSU,0.19868,97,593,0.16654,0.23082
1995,46-65 y.,2nd Quintile,Not leaning towards specific party,0.47206,406,699,0.43502,0.50909
1995,46-65 y.,2nd Quintile,SPD,0.28080,180,699,0.24746,0.31414
1995,46-65 y.,2nd Quintile,CDU/CSU,0.18893,113,699,0.15989,0.21797
1995,46-65 y.,3rd Quintile,Not leaning towards specific party,0.40653,359,706,0.37027,0.44279
1995,46-65 y.,3rd Quintile,SPD,0.32086,207,706,0.28640,0.35532
1995,46-65 y.,3rd Quintile,CDU/CSU,0.20324,140,706,0.17354,0.23295
1995,46-65 y.,4th Quintile,Not leaning towards specific party,0.41192,419,816,0.37813,0.44571
1995,46-65 y.,4th Quintile,SPD,0.27208,205,816,0.24153,0.30264
1995,46-65 y.,4th Quintile,CDU/CSU,0.23499,192,816,0.20588,0.26410
1995,46-65 y.,5th Quintile,Not leaning towards specific party,0.31163,349,918,0.28165,0.34161
1995,46-65 y.,5th Quintile,SPD,0.24735,231,918,0.21942,0.27528
1995,46-65 y.,5th Quintile,CDU/CSU,0.36734,306,918,0.33614,0.39854
1995,46-65 y.,5th Quintile,Bündnis90/Grüne,0.03827,32,918,0.02585,0.05069
1995,66 and older,1st Quintile,Not leaning towards specific party,0.51993,160,279,0.46120,0.57866
1995,66 and older,1st Quintile,SPD,0.20906,57,279,0.16126,0.25686
1995,66 and older,1st Quintile,CDU/CSU,0.23084,62,279,0.18130,0.28037
1995,66 and older,2nd Quintile,Not leaning towards specific party,0.47422,197,389,0.42454,0.52391
1995,66 and older,2nd Quintile,SPD,0.25241,100,389,0.20919,0.29563
1995,66 and older,2nd Quintile,CDU/CSU,0.23427,92,389,0.19213,0.27642
1995,66 and older,3rd Quintile,Not leaning towards specific party,0.37885,131,305,0.32432,0.43339
1995,66 and older,3rd Quintile,SPD,0.31052,90,305,0.25850,0.36253
1995,66 and older,3rd Quintile,CDU/CSU,0.25670,84,305,0.20759,0.30580
1995,66 and older,4th Quintile,Not leaning towards specific party,0.34079,96,240,0.28070,0.40088
1995,66 and older,4th Quintile,SPD,0.23195,64,240,0.17844,0.28546
1995,66 and older,4th Quintile,CDU/CSU,0.33416,80,240,0.27436,0.39396
1995,66 and older,5th Quintile,Not leaning towards specific party,0.31095,73,206,0.24758,0.37431
1995,66 and older,5th Quintile,SPD,0.15968,39,206,0.10953,0.20982
1995,66 and older,5th Quintile,CDU/CSU,0.46925,94,206,0.40093,0.53756
1996,17-29 y.,1st Quintile,Not leaning towards specific party,0.72029,602,752,0.68818,0.75239
1996,17-29 y.,1st Quintile,SPD,0.10360,80,752,0.08181,0.12540
1996,17-29 y.,1st Quintile,CDU/CSU,0.05344,35,752,0.03736,0.06953
1996,17-29 y.,1st Quintile,Bündnis90/Grüne,0.07586,35,752,0.05692,0.09479
1996,17-29 y.,2nd Quintile,Not leaning towards specific party,0.74744,502,602,0.71270,0.78218
1996,17-29 y.,2nd Quintile,SPD,0.07416,53,602,0.05321,0.09511
1996,17-29 y.,2nd Quintile,CDU/CSU,0.10304,47,602,0.07873,0.12734
1996,17-29 y.,3rd Quintile,Not leaning towards specific party,0.66713,442,589,0.62904,0.70522
1996,17-29 y.,3rd Quintile,SPD,0.09930,55,589,0.07513,0.12347
1996,17-29 y.,3rd Quintile,CDU/CSU,0.10816,52,589,0.08306,0.13326
1996,17-29 y.,3rd Quintile,Bündnis90/Grüne,0.08138,40,589,0.05928,0.10348
1996,17-29 y.,4th Quintile,Not leaning towards specific party,0.64796,453,643,0.61102,0.68491
1996,17-29 y.,4th Quintile,SPD,0.13512,70,643,0.10867,0.16156
1996,17-29 y.,4th Quintile,CDU/CSU,0.11072,76,643,0.08645,0.13499
1996,17-29 y.,4th Quintile,Bündnis90/Grüne,0.06112,44,643,0.04259,0.07965
1996,17-29 y.,5th Quintile,Not leaning towards specific party,0.53015,259,444,0.48367,0.57662
1996,17-29 y.,5th Quintile,SPD,0.12127,62,444,0.09087,0.15167
1996,17-29 y.,5th Quintile,CDU/CSU,0.21706,83,444,0.17867,0.25545
1996,17-29 y.,5th Quintile,Bündnis90/Grüne,0.09684,40,444,0.06930,0.12438
1996,30-45 y.,1st Quintile,Not leaning towards specific party,0.63290,573,819,0.59987,0.66593
1996,30-45 y.,1st Quintile,SPD,0.14621,106,819,0.12200,0.17043
1996,30-45 y.,1st Quintile,CDU/CSU,0.13002,103,819,0.10697,0.15306
1996,30-45 y.,1st Quintile,Bündnis90/Grüne,0.06072,37,819,0.04435,0.07708
1996,30-45 y.,2nd Quintile,Not leaning towards specific party,0.62595,639,949,0.59515,0.65675
1996,30-45 y.,2nd Quintile,SPD,0.15635,144,949,0.13323,0.17947
1996,30-45 y.,2nd Quintile,CDU/CSU,0.12073,112,949,0.09999,0.14147
1996,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.06679,54,949,0.05090,0.08268
1996,30-45 y.,3rd Quintile,Not leaning towards specific party,0.56687,564,918,0.53480,0.59894
1996,30-45 y.,3rd Quintile,SPD,0.20827,178,918,0.18199,0.23455
1996,30-45 y.,3rd Quintile,CDU/CSU,0.12197,117,918,0.10079,0.14315
1996,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.07529,59,918,0.05821,0.09236
1996,30-45 y.,4th Quintile,Not leaning towards specific party,0.52394,485,825,0.48983,0.55804
1996,30-45 y.,4th Quintile,SPD,0.14072,121,825,0.11697,0.16446
1996,30-45 y.,4th Quintile,CDU/CSU,0.20561,161,825,0.17802,0.23321
1996,30-45 y.,4th Quintile,Bündnis90/Grüne,0.08699,58,825,0.06775,0.10623
1996,30-45 y.,5th Quintile,Not leaning towards specific party,0.46036,355,751,0.42469,0.49604
1996,30-45 y.,5th Quintile,SPD,0.18943,158,751,0.16138,0.21747
1996,30-45 y.,5th Quintile,CDU/CSU,0.20532,158,751,0.17641,0.23423
1996,30-45 y.,5th Quintile,Bündnis90/Grüne,0.10852,80,751,0.08626,0.13078
1996,46-65 y.,1st Quintile,Not leaning towards specific party,0.63788,435,600,0.59939,0.67637
1996,46-65 y.,1st Quintile,SPD,0.14960,85,600,0.12103,0.17816
1996,46-65 y.,1st Quintile,CDU/CSU,0.17061,80,600,0.14048,0.20073
1996,46-65 y.,2nd Quintile,Not leaning towards specific party,0.52890,371,588,0.48851,0.56928
1996,46-65 y.,2nd Quintile,SPD,0.21091,108,588,0.17791,0.24391
1996,46-65 y.,2nd Quintile,CDU/CSU,0.21423,109,588,0.18104,0.24742
1996,46-65 y.,3rd Quintile,Not leaning towards specific party,0.42850,397,732,0.39262,0.46437
1996,46-65 y.,3rd Quintile,SPD,0.28203,182,732,0.24941,0.31465
1996,46-65 y.,3rd Quintile,CDU/CSU,0.21931,153,732,0.18931,0.24930
1996,46-65 y.,4th Quintile,Not leaning towards specific party,0.38737,405,812,0.35385,0.42090
1996,46-65 y.,4th Quintile,SPD,0.25458,203,812,0.22460,0.28457
1996,46-65 y.,4th Quintile,CDU/CSU,0.27736,204,812,0.24655,0.30818
1996,46-65 y.,5th Quintile,Not leaning towards specific party,0.34175,383,938,0.31138,0.37212
1996,46-65 y.,5th Quintile,SPD,0.22455,217,938,0.19783,0.25127
1996,46-65 y.,5th Quintile,CDU/CSU,0.34089,296,938,0.31054,0.37124
1996,46-65 y.,5th Quintile,Bündnis90/Grüne,0.04511,42,938,0.03182,0.05839
1996,66 and older,1st Quintile,Not leaning towards specific party,0.57903,188,306,0.52363,0.63444
1996,66 and older,1st Quintile,SPD,0.17099,56,306,0.12874,0.21324
1996,66 and older,1st Quintile,CDU/CSU,0.21102,62,306,0.16523,0.25681
1996,66 and older,2nd Quintile,Not leaning towards specific party,0.46569,191,373,0.41500,0.51638
1996,66 and older,2nd Quintile,SPD,0.24900,89,373,0.20505,0.29294
1996,66 and older,2nd Quintile,CDU/CSU,0.25789,93,373,0.21343,0.30235
1996,66 and older,3rd Quintile,Not leaning towards specific party,0.45048,160,312,0.39518,0.50577
1996,66 and older,3rd Quintile,SPD,0.26634,78,312,0.21721,0.31547
1996,66 and older,3rd Quintile,CDU/CSU,0.22801,74,312,0.18138,0.27463
1996,66 and older,4th Quintile,Not leaning towards specific party,0.32880,104,266,0.27224,0.38536
1996,66 and older,4th Quintile,SPD,0.21225,59,266,0.16302,0.26148
1996,66 and older,4th Quintile,CDU/CSU,0.37916,103,266,0.32074,0.43757
1996,66 and older,5th Quintile,Not leaning towards specific party,0.36612,82,193,0.29798,0.43426
1996,66 and older,5th Quintile,SPD,0.14700,31,193,0.09691,0.19709
1996,66 and older,5th Quintile,CDU/CSU,0.40284,80,193,0.33346,0.47222
1997,17-29 y.,1st Quintile,Not leaning towards specific party,0.74599,551,648,0.71244,0.77953
1997,17-29 y.,1st Quintile,SPD,0.09357,57,648,0.07113,0.11601
1997,17-29 y.,1st Quintile,CDU/CSU,0.07516,40,648,0.05484,0.09548
1997,17-29 y.,2nd Quintile,Not leaning towards specific party,0.75126,530,625,0.71734,0.78518
1997,17-29 y.,2nd Quintile,SPD,0.11577,59,625,0.09066,0.14087
1997,17-29 y.,2nd Quintile,CDU/CSU,0.06490,36,625,0.04557,0.08423
1997,17-29 y.,3rd Quintile,Not leaning towards specific party,0.68479,440,569,0.64658,0.72300
1997,17-29 y.,3rd Quintile,SPD,0.09639,48,569,0.07212,0.12066
1997,17-29 y.,3rd Quintile,CDU/CSU,0.08920,45,569,0.06576,0.11264
1997,17-29 y.,3rd Quintile,Bündnis90/Grüne,0.07552,36,569,0.05379,0.09725
1997,17-29 y.,4th Quintile,Not leaning towards specific party,0.64401,441,610,0.60598,0.68204
1997,17-29 y.,4th Quintile,SPD,0.09184,61,610,0.06890,0.11478
1997,17-29 y.,4th Quintile,CDU/CSU,0.12078,71,610,0.09490,0.14667
1997,17-29 y.,4th Quintile,Bündnis90/Grüne,0.08174,37,610,0.05998,0.10350
1997,17-29 y.,5th Quintile,Not leaning towards specific party,0.64447,287,389,0.59684,0.69210
1997,17-29 y.,5th Quintile,SPD,0.09853,46,389,0.06888,0.12819
1997,17-29 y.,5th Quintile,CDU/CSU,0.16404,56,389,0.12719,0.20089
1997,30-45 y.,1st Quintile,Not leaning towards specific party,0.70064,579,749,0.66782,0.73346
1997,30-45 y.,1st Quintile,SPD,0.13218,95,749,0.10791,0.15645
1997,30-45 y.,1st Quintile,CDU/CSU,0.10372,75,749,0.08187,0.12557
1997,30-45 y.,2nd Quintile,Not leaning towards specific party,0.60245,644,955,0.57139,0.63350
1997,30-45 y.,2nd Quintile,SPD,0.20151,175,955,0.17606,0.22697
1997,30-45 y.,2nd Quintile,CDU/CSU,0.11892,99,955,0.09838,0.13946
1997,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.04132,37,955,0.02869,0.05395
1997,30-45 y.,3rd Quintile,Not leaning towards specific party,0.60880,607,900,0.57690,0.64070
1997,30-45 y.,3rd Quintile,SPD,0.16398,141,900,0.13977,0.18818
1997,30-45 y.,3rd Quintile,CDU/CSU,0.11672,102,900,0.09573,0.13770
1997,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.07326,50,900,0.05623,0.09029
1997,30-45 y.,4th Quintile,Not leaning towards specific party,0.56800,515,833,0.53434,0.60166
1997,30-45 y.,4th Quintile,SPD,0.17382,138,833,0.14807,0.19957
1997,30-45 y.,4th Quintile,CDU/CSU,0.14022,121,833,0.11662,0.16381
1997,30-45 y.,4th Quintile,Bündnis90/Grüne,0.08728,59,833,0.06810,0.10646
1997,30-45 y.,5th Quintile,Not leaning towards specific party,0.46812,402,760,0.43262,0.50362
1997,30-45 y.,5th Quintile,SPD,0.17883,132,760,0.15157,0.20609
1997,30-45 y.,5th Quintile,CDU/CSU,0.21485,159,760,0.18563,0.24407
1997,30-45 y.,5th Quintile,Bündnis90/Grüne,0.10976,67,760,0.08752,0.13200
1997,46-65 y.,1st Quintile,Not leaning towards specific party,0.56539,378,553,0.52404,0.60675
1997,46-65 y.,1st Quintile,SPD,0.24974,99,553,0.21363,0.28585
1997,46-65 y.,1st Quintile,CDU/CSU,0.14475,76,553,0.11539,0.17410
1997,46-65 y.,2nd Quintile,Not leaning towards specific party,0.59811,440,647,0.56030,0.63592
1997,46-65 y.,2nd Quintile,SPD,0.20062,115,647,0.16974,0.23150
1997,46-65 y.,2nd Quintile,CDU/CSU,0.16290,92,647,0.13443,0.19138
1997,46-65 y.,3rd Quintile,Not leaning towards specific party,0.45457,391,705,0.41779,0.49135
1997,46-65 y.,3rd Quintile,SPD,0.29679,178,705,0.26305,0.33054
1997,46-65 y.,3rd Quintile,CDU/CSU,0.20942,136,705,0.17937,0.23948
1997,46-65 y.,4th Quintile,Not leaning towards specific party,0.41304,427,849,0.37990,0.44618
1997,46-65 y.,4th Quintile,SPD,0.27325,220,849,0.24325,0.30324
1997,46-65 y.,4th Quintile,CDU/CSU,0.23714,169,849,0.20851,0.26576
1997,46-65 y.,4th Quintile,Bündnis90/Grüne,0.04176,33,849,0.02829,0.05522
1997,46-65 y.,5th Quintile,Not leaning towards specific party,0.35337,391,916,0.32239,0.38434
1997,46-65 y.,5th Quintile,SPD,0.24938,227,916,0.22135,0.27741
1997,46-65 y.,5th Quintile,CDU/CSU,0.31434,260,916,0.28426,0.34442
1997,46-65 y.,5th Quintile,Bündnis90/Grüne,0.03838,38,916,0.02593,0.05083
1997,66 and older,1st Quintile,Not leaning towards specific party,0.56331,185,308,0.50783,0.61879
1997,66 and older,1st Quintile,SPD,0.16254,53,308,0.12127,0.20382
1997,66 and older,1st Quintile,CDU/CSU,0.21581,70,308,0.16979,0.26183
1997,66 and older,2nd Quintile,Not leaning towards specific party,0.47927,207,395,0.42994,0.52860
1997,66 and older,2nd Quintile,SPD,0.28666,106,395,0.24200,0.33131
1997,66 and older,2nd Quintile,CDU/CSU,0.19466,82,395,0.15557,0.23376
1997,66 and older,3rd Quintile,Not leaning towards specific party,0.42712,155,325,0.37325,0.48098
1997,66 and older,3rd Quintile,SPD,0.27477,89,325,0.22616,0.32338
1997,66 and older,3rd Quintile,CDU/CSU,0.25607,81,325,0.20854,0.30359
1997,66 and older,4th Quintile,Not leaning towards specific party,0.38468,111,238,0.32274,0.44662
1997,66 and older,4th Quintile,SPD,0.18272,48,238,0.13352,0.23192
1997,66 and older,4th Quintile,CDU/CSU,0.34531,79,238,0.28478,0.40585
1997,66 and older,5th Quintile,Not leaning towards specific party,0.27965,71,205,0.21805,0.34124
1997,66 and older,5th Quintile,SPD,0.19876,47,205,0.14400,0.25352
1997,66 and older,5th Quintile,CDU/CSU,0.44297,87,205,0.37481,0.51114
1998,17-29 y.,1st Quintile,Not leaning towards specific party,0.75783,570,635,0.72448,0.79118
1998,17-29 y.,1st Quintile,SPD,0.10368,65,635,0.07995,0.12741
1998,17-29 y.,2nd Quintile,Not leaning towards specific party,0.75728,476,555,0.72157,0.79298
1998,17-29 y.,2nd Quintile,SPD,0.06523,45,555,0.04466,0.08579
1998,17-29 y.,2nd Quintile,CDU/CSU,0.06737,34,555,0.04650,0.08824
1998,17-29 y.,3rd Quintile,Not leaning towards specific party,0.72050,431,484,0.68048,0.76052
1998,17-29 y.,3rd Quintile,SPD,0.12952,53,484,0.09957,0.15946
1998,17-29 y.,4th Quintile,Not leaning towards specific party,0.64380,403,572,0.60452,0.68308
1998,17-29 y.,4th Quintile,SPD,0.12898,80,572,0.10148,0.15647
1998,17-29 y.,4th Quintile,CDU/CSU,0.10553,55,572,0.08033,0.13073
1998,17-29 y.,4th Quintile,Bündnis90/Grüne,0.07564,34,572,0.05395,0.09733
1998,17-29 y.,5th Quintile,Not leaning towards specific party,0.64504,261,305,0.59125,0.69883
1998,17-29 y.,5th Quintile,CDU/CSU,0.13812,44,305,0.09933,0.17690
1998,30-45 y.,1st Quintile,Not leaning towards specific party,0.69064,559,729,0.65706,0.72421
1998,30-45 y.,1st Quintile,SPD,0.14874,114,729,0.12289,0.17458
1998,30-45 y.,1st Quintile,CDU/CSU,0.07655,56,729,0.05724,0.09587
1998,30-45 y.,2nd Quintile,Not leaning towards specific party,0.63459,631,907,0.60324,0.66595
1998,30-45 y.,2nd Quintile,SPD,0.18628,164,907,0.16092,0.21163
1998,30-45 y.,2nd Quintile,CDU/CSU,0.10266,78,907,0.08289,0.12242
1998,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.04356,34,907,0.03027,0.05685
1998,30-45 y.,3rd Quintile,Not leaning towards specific party,0.56029,527,839,0.52669,0.59390
1998,30-45 y.,3rd Quintile,SPD,0.20158,160,839,0.17442,0.22875
1998,30-45 y.,3rd Quintile,CDU/CSU,0.12363,100,839,0.10134,0.14591
1998,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.07975,52,839,0.06141,0.09810
1998,30-45 y.,4th Quintile,Not leaning towards specific party,0.59744,516,829,0.56404,0.63085
1998,30-45 y.,4th Quintile,SPD,0.18538,161,829,0.15891,0.21185
1998,30-45 y.,4th Quintile,CDU/CSU,0.12062,100,829,0.09843,0.14280
1998,30-45 y.,4th Quintile,Bündnis90/Grüne,0.06652,52,829,0.04955,0.08349
1998,30-45 y.,5th Quintile,Not leaning towards specific party,0.44600,364,728,0.40987,0.48213
1998,30-45 y.,5th Quintile,SPD,0.22823,165,728,0.19772,0.25874
1998,30-45 y.,5th Quintile,CDU/CSU,0.16840,132,728,0.14120,0.19561
