year,pgisced97,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Second Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.13494,36,344,0.09878,0.17110
1993,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.37477,207,491,0.33191,0.41763
1993,Second Stage of Tertiary Education,5th Quintile,SPD,0.17347,89,491,0.13994,0.20700
1993,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.27371,112,491,0.23423,0.31319
1993,Second Stage of Tertiary Education,5th Quintile,FDP,0.08621,40,491,0.06136,0.11107
1993,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.07121,43,491,0.04844,0.09398
1994,No answer / don't know,1st Quintile,Not leaning towards specific party,0.73557,54,54,0.61683,0.85430
1994,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.59941,36,36,0.43706,0.76175
1994,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.73888,39,39,0.59922,0.87854
1994,Pre-primary Level,2nd Quintile,Not leaning towards specific party,0.89552,53,53,0.81238,0.97866
1994,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.77491,55,55,0.66351,0.88630
1994,Primary Level,1st Quintile,Not leaning towards specific party,0.83385,174,174,0.77838,0.88931
1994,Primary Level,2nd Quintile,Not leaning towards specific party,0.83591,109,109,0.76606,0.90576
1994,Primary Level,3rd Quintile,Not leaning towards specific party,0.80035,84,84,0.71435,0.88635
1994,Primary Level,4th Quintile,Not leaning towards specific party,0.81475,58,58,0.71389,0.91561
1994,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.65535,513,694,0.61996,0.69073
1994,Lower Secondary Level,1st Quintile,SPD,0.18698,117,694,0.15796,0.21601
1994,Lower Secondary Level,1st Quintile,CDU/CSU,0.12533,64,694,0.10068,0.14998
1994,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.57031,379,557,0.52916,0.61146
1994,Lower Secondary Level,2nd Quintile,SPD,0.24805,114,557,0.21216,0.28395
1994,Lower Secondary Level,2nd Quintile,CDU/CSU,0.15935,64,557,0.12892,0.18977
1994,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.55647,329,501,0.51293,0.60002
1994,Lower Secondary Level,3rd Quintile,SPD,0.26286,114,501,0.22427,0.30144
1994,Lower Secondary Level,3rd Quintile,CDU/CSU,0.13793,58,501,0.10771,0.16816
1994,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.56589,252,387,0.51644,0.61533
1994,Lower Secondary Level,4th Quintile,SPD,0.21346,89,387,0.17258,0.25433
1994,Lower Secondary Level,4th Quintile,CDU/CSU,0.15984,46,387,0.12328,0.19640
1994,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.48436,138,245,0.42165,0.54707
1994,Lower Secondary Level,5th Quintile,SPD,0.22827,55,245,0.17560,0.28093
1994,Lower Secondary Level,5th Quintile,CDU/CSU,0.25708,52,245,0.20225,0.31192
1994,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.63842,831,1156,0.61071,0.66613
1994,Upper Secondary Level,1st Quintile,SPD,0.17795,174,1156,0.15589,0.20000
1994,Upper Secondary Level,1st Quintile,CDU/CSU,0.10843,112,1156,0.09049,0.12636
1994,Upper Secondary Level,1st Quintile,Bündnis90/Grüne,0.03111,39,1156,0.02110,0.04112
1994,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.58605,885,1337,0.55964,0.61246
1994,Upper Secondary Level,2nd Quintile,SPD,0.20544,273,1337,0.18377,0.22710
1994,Upper Secondary Level,2nd Quintile,CDU/CSU,0.16090,179,1337,0.14120,0.18061
1994,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.53954,821,1297,0.51241,0.56668
1994,Upper Secondary Level,3rd Quintile,SPD,0.25048,281,1297,0.22689,0.27407
1994,Upper Secondary Level,3rd Quintile,CDU/CSU,0.16688,195,1297,0.14658,0.18718
1994,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.50348,760,1311,0.47641,0.53056
1994,Upper Secondary Level,4th Quintile,SPD,0.23600,300,1311,0.21301,0.25899
1994,Upper Secondary Level,4th Quintile,CDU/CSU,0.18301,211,1311,0.16207,0.20395
1994,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.03364,40,1311,0.02388,0.04341
1994,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.45705,600,1144,0.42817,0.48593
1994,Upper Secondary Level,5th Quintile,SPD,0.23739,273,1144,0.21272,0.26205
1994,Upper Secondary Level,5th Quintile,CDU/CSU,0.26174,271,1144,0.23626,0.28723
1994,Post-secondary Non-tertiary Level,1st Quintile,Not leaning towards specific party,0.53392,43,43,0.38305,0.68479
1994,Post-secondary Non-tertiary Level,3rd Quintile,Not leaning towards specific party,0.46483,47,47,0.32070,0.60897
1994,Post-secondary Non-tertiary Level,4th Quintile,Not leaning towards specific party,0.49412,54,54,0.35951,0.62872
1994,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.39572,38,38,0.23815,0.55329
1994,First Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.59801,54,54,0.46601,0.73001
1994,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.56609,81,81,0.45749,0.67470
1994,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.45606,88,124,0.36804,0.54408
1994,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.25511,36,124,0.17807,0.33215
1994,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.45894,78,112,0.36623,0.55164
1994,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.24476,34,112,0.16478,0.32474
1994,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.40606,86,185,0.33510,0.47702
1994,First Stage of Tertiary Education,5th Quintile,SPD,0.15213,35,185,0.10024,0.20403
1994,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.36960,64,185,0.29986,0.43935
1994,Second Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.55056,71,71,0.43403,0.66709
1994,Second Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.57862,159,159,0.50163,0.65562
1994,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.39157,161,332,0.33899,0.44415
1994,Second Stage of Tertiary Education,3rd Quintile,SPD,0.23049,65,332,0.18512,0.27586
1994,Second Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.12048,40,332,0.08542,0.15555
1994,Second Stage of Tertiary Education,3rd Quintile,Bündnis90/Grüne,0.13021,35,332,0.09396,0.16647
1994,Second Stage of Tertiary Education,3rd Quintile,PDS/Linke,0.07251,31,332,0.04457,0.10045
1994,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.52290,199,302,0.46647,0.57933
1994,Second Stage of Tertiary Education,4th Quintile,SPD,0.14601,61,302,0.10612,0.18590
1994,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.15545,42,302,0.11451,0.19638
1994,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.33258,222,552,0.29324,0.37192
1994,Second Stage of Tertiary Education,5th Quintile,SPD,0.21311,116,552,0.17892,0.24731
1994,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.27524,132,552,0.23795,0.31253
1994,Second Stage of Tertiary Education,5th Quintile,FDP,0.06620,34,552,0.04544,0.08696
1994,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.09180,48,552,0.06769,0.11591
1995,No answer / don't know,1st Quintile,Not leaning towards specific party,0.73606,69,69,0.63129,0.84082
1995,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.75880,47,47,0.63517,0.88243
1995,No answer / don't know,3rd Quintile,Not leaning towards specific party,0.72414,32,32,0.56680,0.88147
1995,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.58532,41,41,0.43264,0.73800
1995,Pre-primary Level,2nd Quintile,Not leaning towards specific party,0.61138,43,43,0.46396,0.75879
1995,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.70646,54,54,0.58386,0.82907
1995,Pre-primary Level,4th Quintile,Not leaning towards specific party,0.77579,31,31,0.62655,0.92504
1995,Primary Level,1st Quintile,Not leaning towards specific party,0.81885,162,162,0.75936,0.87834
1995,Primary Level,2nd Quintile,Not leaning towards specific party,0.79682,127,127,0.72656,0.86708
1995,Primary Level,3rd Quintile,Not leaning towards specific party,0.77927,64,64,0.67686,0.88169
1995,Primary Level,4th Quintile,Not leaning towards specific party,0.84775,53,53,0.75010,0.94540
1995,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.66151,507,689,0.62615,0.69687
1995,Lower Secondary Level,1st Quintile,SPD,0.16859,108,689,0.14061,0.19656
1995,Lower Secondary Level,1st Quintile,CDU/CSU,0.13820,74,689,0.11241,0.16399
1995,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.57908,391,570,0.53851,0.61965
1995,Lower Secondary Level,2nd Quintile,SPD,0.22003,104,570,0.18599,0.25407
1995,Lower Secondary Level,2nd Quintile,CDU/CSU,0.17109,75,570,0.14015,0.20204
1995,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.51694,300,494,0.47283,0.56105
1995,Lower Secondary Level,3rd Quintile,SPD,0.28007,114,494,0.24043,0.31971
1995,Lower Secondary Level,3rd Quintile,CDU/CSU,0.17592,80,494,0.14231,0.20953
1995,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.51462,248,392,0.46508,0.56416
1995,Lower Secondary Level,4th Quintile,SPD,0.22208,75,392,0.18088,0.26328
1995,Lower Secondary Level,4th Quintile,CDU/CSU,0.22386,69,392,0.18255,0.26518
1995,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.46013,135,242,0.39720,0.52306
1995,Lower Secondary Level,5th Quintile,SPD,0.21553,46,242,0.16361,0.26744
1995,Lower Secondary Level,5th Quintile,CDU/CSU,0.27392,61,242,0.21762,0.33023
1995,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.57423,749,1133,0.54542,0.60303
1995,Upper Secondary Level,1st Quintile,SPD,0.17708,174,1133,0.15484,0.19932
1995,Upper Secondary Level,1st Quintile,CDU/CSU,0.18416,175,1133,0.16158,0.20674
1995,Upper Secondary Level,1st Quintile,Bündnis90/Grüne,0.02796,35,1133,0.01836,0.03757
1995,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.52443,871,1458,0.49878,0.55007
1995,Upper Secondary Level,2nd Quintile,SPD,0.23993,325,1458,0.21800,0.26186
1995,Upper Secondary Level,2nd Quintile,CDU/CSU,0.17176,224,1458,0.15239,0.19112
1995,Upper Secondary Level,2nd Quintile,Bündnis90/Grüne,0.02558,38,1458,0.01747,0.03368
1995,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.48723,779,1380,0.46085,0.51362
1995,Upper Secondary Level,3rd Quintile,SPD,0.26716,325,1380,0.24380,0.29051
1995,Upper Secondary Level,3rd Quintile,CDU/CSU,0.18080,235,1380,0.16049,0.20111
1995,Upper Secondary Level,3rd Quintile,Bündnis90/Grüne,0.03301,41,1380,0.02358,0.04244
1995,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.46433,750,1367,0.43788,0.49078
1995,Upper Secondary Level,4th Quintile,SPD,0.24349,300,1367,0.22073,0.26625
1995,Upper Secondary Level,4th Quintile,CDU/CSU,0.22301,282,1367,0.20094,0.24509
1995,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.02525,35,1367,0.01693,0.03357
1995,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.39171,514,1132,0.36327,0.42016
1995,Upper Secondary Level,5th Quintile,SPD,0.21842,246,1132,0.19434,0.24250
1995,Upper Secondary Level,5th Quintile,CDU/CSU,0.31602,320,1132,0.28892,0.34311
1995,Upper Secondary Level,5th Quintile,Bündnis90/Grüne,0.04760,52,1132,0.03519,0.06001
1995,Post-secondary Non-tertiary Level,1st Quintile,Not leaning towards specific party,0.51621,51,51,0.37769,0.65473
1995,Post-secondary Non-tertiary Level,2nd Quintile,Not leaning towards specific party,0.41016,48,48,0.26954,0.55079
1995,Post-secondary Non-tertiary Level,3rd Quintile,Not leaning towards specific party,0.32336,37,37,0.17056,0.47616
1995,Post-secondary Non-tertiary Level,4th Quintile,Not leaning towards specific party,0.52211,56,56,0.39009,0.65412
1995,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.36826,37,37,0.21070,0.52582
1995,First Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.52573,39,39,0.36697,0.68450
1995,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.54836,73,73,0.43341,0.66332
1995,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.39141,79,149,0.31277,0.47004
1995,First Stage of Tertiary Education,3rd Quintile,SPD,0.18740,31,149,0.12453,0.25027
1995,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.28346,39,149,0.21085,0.35607
1995,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.47037,83,157,0.39204,0.54869
1995,First Stage of Tertiary Education,4th Quintile,SPD,0.18977,32,157,0.12824,0.25130
1995,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.23744,42,157,0.17066,0.30421
1995,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.34884,76,192,0.28125,0.41644
1995,First Stage of Tertiary Education,5th Quintile,SPD,0.24626,50,192,0.18516,0.30736
1995,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.36175,66,192,0.29361,0.42990
1995,Second Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.51417,74,74,0.39952,0.62882
1995,Second Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.44726,136,181,0.37463,0.51990
1995,Second Stage of Tertiary Education,2nd Quintile,SPD,0.21050,45,181,0.15095,0.27006
1995,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.48266,162,292,0.42525,0.54008
1995,Second Stage of Tertiary Education,3rd Quintile,SPD,0.20413,56,292,0.15782,0.25044
1995,Second Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.09377,37,292,0.06027,0.12726
1995,Second Stage of Tertiary Education,3rd Quintile,PDS/Linke,0.12798,37,292,0.08959,0.16636
1995,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.34654,163,385,0.29894,0.39414
1995,Second Stage of Tertiary Education,4th Quintile,SPD,0.16930,70,385,0.13179,0.20681
1995,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.24442,81,385,0.20144,0.28741
1995,Second Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.11296,36,385,0.08130,0.14462
1995,Second Stage of Tertiary Education,4th Quintile,PDS/Linke,0.07047,35,385,0.04487,0.09607
1995,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.36415,237,590,0.32529,0.40302
1995,Second Stage of Tertiary Education,5th Quintile,SPD,0.17289,113,590,0.14235,0.20343
1995,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.28334,163,590,0.24695,0.31973
1995,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.12254,77,590,0.09606,0.14902
1996,No answer / don't know,1st Quintile,Not leaning towards specific party,0.67846,65,65,0.56403,0.79290
1996,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.78443,50,50,0.66929,0.89957
1996,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.71686,51,51,0.59198,0.84174
1996,Pre-primary Level,2nd Quintile,Not leaning towards specific party,0.72273,47,47,0.59336,0.85209
1996,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.68468,45,45,0.54738,0.82197
1996,Pre-primary Level,4th Quintile,Not leaning towards specific party,0.79998,45,45,0.68179,0.91818
1996,Primary Level,1st Quintile,Not leaning towards specific party,0.81524,157,157,0.75433,0.87614
1996,Primary Level,2nd Quintile,Not leaning towards specific party,0.86823,107,107,0.80384,0.93262
1996,Primary Level,3rd Quintile,Not leaning towards specific party,0.70093,60,60,0.58410,0.81776
1996,Primary Level,4th Quintile,Not leaning towards specific party,0.88108,53,53,0.79310,0.96906
1996,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.69681,556,721,0.66324,0.73039
1996,Lower Secondary Level,1st Quintile,SPD,0.13450,87,721,0.10957,0.15942
1996,Lower Secondary Level,1st Quintile,CDU/CSU,0.12845,78,721,0.10401,0.15289
1996,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.58338,350,505,0.54034,0.62642
1996,Lower Secondary Level,2nd Quintile,SPD,0.19986,82,505,0.16494,0.23477
1996,Lower Secondary Level,2nd Quintile,CDU/CSU,0.18889,73,505,0.15472,0.22307
1996,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.54936,299,464,0.50404,0.59468
1996,Lower Secondary Level,3rd Quintile,SPD,0.27955,103,464,0.23868,0.32043
1996,Lower Secondary Level,3rd Quintile,CDU/CSU,0.14016,62,464,0.10853,0.17178
1996,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.54710,245,378,0.49685,0.59735
1996,Lower Secondary Level,4th Quintile,SPD,0.14915,60,378,0.11319,0.18511
1996,Lower Secondary Level,4th Quintile,CDU/CSU,0.24184,73,378,0.19861,0.28506
1996,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.49360,123,211,0.42598,0.56122
1996,Lower Secondary Level,5th Quintile,SPD,0.21527,41,211,0.15968,0.27086
1996,Lower Secondary Level,5th Quintile,CDU/CSU,0.22963,47,211,0.17274,0.28651
1996,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.61210,791,1139,0.58379,0.64042
1996,Upper Secondary Level,1st Quintile,SPD,0.15150,163,1139,0.13067,0.17233
1996,Upper Secondary Level,1st Quintile,CDU/CSU,0.15863,151,1139,0.13741,0.17986
1996,Upper Secondary Level,1st Quintile,Bündnis90/Grüne,0.03307,34,1139,0.02268,0.04346
1996,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.58506,906,1379,0.55904,0.61107
1996,Upper Secondary Level,2nd Quintile,SPD,0.18007,225,1379,0.15978,0.20036
1996,Upper Secondary Level,2nd Quintile,CDU/CSU,0.18310,213,1379,0.16268,0.20352
1996,Upper Secondary Level,2nd Quintile,Bündnis90/Grüne,0.02148,35,1379,0.01383,0.02914
1996,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.52455,837,1379,0.49818,0.55092
1996,Upper Secondary Level,3rd Quintile,SPD,0.22684,273,1379,0.20473,0.24895
1996,Upper Secondary Level,3rd Quintile,CDU/CSU,0.18690,231,1379,0.16632,0.20748
1996,Upper Secondary Level,3rd Quintile,Bündnis90/Grüne,0.02598,38,1379,0.01758,0.03438
1996,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.46897,743,1370,0.44254,0.49541
1996,Upper Secondary Level,4th Quintile,SPD,0.20272,259,1370,0.18142,0.22402
1996,Upper Secondary Level,4th Quintile,CDU/CSU,0.26413,323,1370,0.24077,0.28748
1996,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.03148,45,1370,0.02223,0.04073
1996,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.42089,526,1104,0.39175,0.45002
1996,Upper Secondary Level,5th Quintile,SPD,0.19940,227,1104,0.17582,0.22298
1996,Upper Secondary Level,5th Quintile,CDU/CSU,0.29854,302,1104,0.27153,0.32554
1996,Upper Secondary Level,5th Quintile,Bündnis90/Grüne,0.03952,49,1104,0.02802,0.05102
1996,Post-secondary Non-tertiary Level,1st Quintile,Not leaning towards specific party,0.60753,64,64,0.48695,0.72811
1996,Post-secondary Non-tertiary Level,2nd Quintile,Not leaning towards specific party,0.49755,48,48,0.35460,0.64049
1996,Post-secondary Non-tertiary Level,3rd Quintile,Not leaning towards specific party,0.58673,53,53,0.45289,0.72057
1996,Post-secondary Non-tertiary Level,4th Quintile,Not leaning towards specific party,0.44886,54,54,0.31496,0.58277
1996,Post-secondary Non-tertiary Level,5th Quintile,Not leaning towards specific party,0.43390,41,41,0.28031,0.58749
1996,First Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.51537,40,40,0.35852,0.67222
1996,First Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.59711,76,76,0.48610,0.70811
1996,First Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.43987,89,166,0.36413,0.51561
1996,First Stage of Tertiary Education,3rd Quintile,SPD,0.21800,37,166,0.15500,0.28100
1996,First Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.27715,40,166,0.20885,0.34544
1996,First Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.38470,86,168,0.31091,0.45849
1996,First Stage of Tertiary Education,4th Quintile,SPD,0.20631,33,168,0.14493,0.26768
1996,First Stage of Tertiary Education,4th Quintile,CDU/CSU,0.26038,49,168,0.19382,0.32693
1996,First Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.33650,71,180,0.26728,0.40572
1996,First Stage of Tertiary Education,5th Quintile,SPD,0.22347,43,180,0.16244,0.28450
1996,First Stage of Tertiary Education,5th Quintile,CDU/CSU,0.34449,66,180,0.27487,0.41411
1996,Second Stage of Tertiary Education,1st Quintile,Not leaning towards specific party,0.53820,74,74,0.42383,0.65256
1996,Second Stage of Tertiary Education,2nd Quintile,Not leaning towards specific party,0.47855,119,155,0.39965,0.55745
1996,Second Stage of Tertiary Education,2nd Quintile,SPD,0.22627,36,155,0.16019,0.29236
1996,Second Stage of Tertiary Education,3rd Quintile,Not leaning towards specific party,0.41742,150,318,0.36314,0.47171
1996,Second Stage of Tertiary Education,3rd Quintile,SPD,0.16810,49,318,0.12693,0.20926
1996,Second Stage of Tertiary Education,3rd Quintile,CDU/CSU,0.11477,41,318,0.07968,0.14986
1996,Second Stage of Tertiary Education,3rd Quintile,Bündnis90/Grüne,0.17577,38,318,0.13387,0.21767
1996,Second Stage of Tertiary Education,3rd Quintile,PDS/Linke,0.10203,40,318,0.06871,0.13535
1996,Second Stage of Tertiary Education,4th Quintile,Not leaning towards specific party,0.37455,193,413,0.32782,0.42129
1996,Second Stage of Tertiary Education,4th Quintile,SPD,0.18004,62,413,0.14294,0.21714
1996,Second Stage of Tertiary Education,4th Quintile,CDU/CSU,0.21177,75,413,0.17232,0.25122
1996,Second Stage of Tertiary Education,4th Quintile,Bündnis90/Grüne,0.11232,41,413,0.08183,0.14281
1996,Second Stage of Tertiary Education,4th Quintile,PDS/Linke,0.08047,42,413,0.05420,0.10673
1996,Second Stage of Tertiary Education,5th Quintile,Not leaning towards specific party,0.34618,247,619,0.30867,0.38369
1996,Second Stage of Tertiary Education,5th Quintile,SPD,0.16443,122,619,0.13520,0.19365
1996,Second Stage of Tertiary Education,5th Quintile,CDU/CSU,0.31586,173,619,0.27921,0.35251
1996,Second Stage of Tertiary Education,5th Quintile,Bündnis90/Grüne,0.11179,77,619,0.08695,0.13664
1997,No answer / don't know,1st Quintile,Not leaning towards specific party,0.85001,68,68,0.76451,0.93551
1997,No answer / don't know,2nd Quintile,Not leaning towards specific party,0.82595,59,59,0.72837,0.92353
1997,No answer / don't know,3rd Quintile,Not leaning towards specific party,0.56771,35,35,0.40119,0.73423
1997,Pre-primary Level,1st Quintile,Not leaning towards specific party,0.83493,56,56,0.73681,0.93304
1997,Pre-primary Level,2nd Quintile,Not leaning towards specific party,0.82100,68,68,0.72921,0.91280
1997,Pre-primary Level,3rd Quintile,Not leaning towards specific party,0.71195,55,55,0.59116,0.83273
1997,Pre-primary Level,4th Quintile,Not leaning towards specific party,0.76755,34,34,0.62344,0.91167
1997,Pre-primary Level,5th Quintile,Not leaning towards specific party,0.70445,34,34,0.54877,0.86014
1997,Primary Level,1st Quintile,Not leaning towards specific party,0.89302,162,162,0.84528,0.94077
1997,Primary Level,2nd Quintile,Not leaning towards specific party,0.78501,105,105,0.70606,0.86397
1997,Primary Level,3rd Quintile,Not leaning towards specific party,0.70924,48,48,0.57941,0.83907
1997,Primary Level,4th Quintile,Not leaning towards specific party,0.87092,48,48,0.77506,0.96678
1997,Lower Secondary Level,1st Quintile,Not leaning towards specific party,0.66968,513,686,0.63445,0.70490
1997,Lower Secondary Level,1st Quintile,SPD,0.16843,96,686,0.14041,0.19646
1997,Lower Secondary Level,1st Quintile,CDU/CSU,0.13329,77,686,0.10784,0.15875
1997,Lower Secondary Level,2nd Quintile,Not leaning towards specific party,0.63337,409,560,0.59342,0.67332
1997,Lower Secondary Level,2nd Quintile,SPD,0.19541,87,560,0.16254,0.22828
1997,Lower Secondary Level,2nd Quintile,CDU/CSU,0.14967,64,560,0.12010,0.17925
1997,Lower Secondary Level,3rd Quintile,Not leaning towards specific party,0.52845,274,424,0.48088,0.57602
1997,Lower Secondary Level,3rd Quintile,SPD,0.25912,85,424,0.21737,0.30088
1997,Lower Secondary Level,3rd Quintile,CDU/CSU,0.18266,65,424,0.14584,0.21948
1997,Lower Secondary Level,4th Quintile,Not leaning towards specific party,0.53974,228,356,0.48789,0.59158
1997,Lower Secondary Level,4th Quintile,SPD,0.20805,74,356,0.16582,0.25027
1997,Lower Secondary Level,4th Quintile,CDU/CSU,0.20069,54,356,0.15902,0.24235
1997,Lower Secondary Level,5th Quintile,Not leaning towards specific party,0.48950,126,212,0.42205,0.55695
1997,Lower Secondary Level,5th Quintile,SPD,0.22008,39,212,0.16418,0.27599
1997,Lower Secondary Level,5th Quintile,CDU/CSU,0.23912,47,212,0.18156,0.29667
1997,Upper Secondary Level,1st Quintile,Not leaning towards specific party,0.61731,743,1021,0.58748,0.64714
1997,Upper Secondary Level,1st Quintile,SPD,0.16654,149,1021,0.14368,0.18941
1997,Upper Secondary Level,1st Quintile,CDU/CSU,0.14005,129,1021,0.11875,0.16135
1997,Upper Secondary Level,2nd Quintile,Not leaning towards specific party,0.56431,902,1392,0.53825,0.59037
1997,Upper Secondary Level,2nd Quintile,SPD,0.23229,272,1392,0.21009,0.25448
1997,Upper Secondary Level,2nd Quintile,CDU/CSU,0.15053,187,1392,0.13174,0.16932
1997,Upper Secondary Level,2nd Quintile,Bündnis90/Grüne,0.02355,31,1392,0.01558,0.03151
1997,Upper Secondary Level,3rd Quintile,Not leaning towards specific party,0.54109,873,1378,0.51477,0.56741
1997,Upper Secondary Level,3rd Quintile,SPD,0.22418,269,1378,0.20215,0.24620
1997,Upper Secondary Level,3rd Quintile,CDU/CSU,0.17786,205,1378,0.15766,0.19805
1997,Upper Secondary Level,3rd Quintile,Bündnis90/Grüne,0.02337,31,1378,0.01539,0.03135
1997,Upper Secondary Level,4th Quintile,Not leaning towards specific party,0.50010,793,1354,0.47345,0.52674
1997,Upper Secondary Level,4th Quintile,SPD,0.20869,265,1354,0.18704,0.23035
1997,Upper Secondary Level,4th Quintile,CDU/CSU,0.21724,251,1354,0.19527,0.23922
1997,Upper Secondary Level,4th Quintile,Bündnis90/Grüne,0.04102,45,1354,0.03046,0.05159
1997,Upper Secondary Level,5th Quintile,Not leaning towards specific party,0.42675,538,1072,0.39713,0.45637
1997,Upper Secondary Level,5th Quintile,SPD,0.21485,225,1072,0.19025,0.23944
1997,Upper Secondary Level,5th Quintile,CDU/CSU,0.28536,268,1072,0.25831,0.31240
1997,Upper Secondary Level,5th Quintile,Bündnis90/Grüne,0.03226,41,1072,0.02167,0.04284
1997,Post-secondary Non-tertiary Level,1st Quintile,Not leaning towards specific party,0.60819,53,53,0.47551,0.74087
1997,Post-secondary Non-tertiary Level,2nd Quintile,Not leaning towards specific party,0.57939,52,52,0.44391,0.71488
1997,Post-secondary Non-tertiary Level,3rd Quintile,Not leaning towards specific party,0.56683,47,47,0.42363,0.71002
