year,migback,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,Direct migration background,Not leaning towards specific party,0.67533,2002,2945,0.65841,0.69224
2010,Direct migration background,SPD,0.12794,338,2945,0.11588,0.14001
2010,Direct migration background,CDU/CSU,0.12854,404,2945,0.11645,0.14063
2010,Direct migration background,FDP,0.01281,45,2945,0.00875,0.01687
2010,Direct migration background,Bündnis90/Grüne,0.02970,100,2945,0.02357,0.03583
2010,Direct migration background,PDS/Linke,0.01817,56,2945,0.01334,0.02299
2010,Indirect migration background,Not leaning towards specific party,0.68748,722,1018,0.65900,0.71597
2010,Indirect migration background,SPD,0.13018,133,1018,0.10950,0.15086
2010,Indirect migration background,CDU/CSU,0.07764,92,1018,0.06119,0.09409
2010,Indirect migration background,Bündnis90/Grüne,0.05013,71,1018,0.03672,0.06354
2011,No migration background,Not leaning towards specific party,0.53087,9520,17739,0.52352,0.53821
2011,No migration background,SPD,0.15011,2506,17739,0.14485,0.15536
2011,No migration background,CDU/CSU,0.18189,3215,17739,0.17621,0.18757
2011,No migration background,FDP,0.01237,277,17739,0.01074,0.01400
2011,No migration background,Bündnis90/Grüne,0.07510,1380,17739,0.07122,0.07898
2011,No migration background,PDS/Linke,0.02882,542,17739,0.02636,0.03128
2011,No migration background,Far right parties,0.00719,105,17739,0.00595,0.00843
2011,No migration background,Others,0.00663,97,17739,0.00543,0.00782
2011,No migration background,Party combinations,0.00702,97,17739,0.00580,0.00825
2011,Direct migration background,Not leaning towards specific party,0.69839,1379,1976,0.67815,0.71864
2011,Direct migration background,SPD,0.11720,217,1976,0.10301,0.13139
2011,Direct migration background,CDU/CSU,0.10975,264,1976,0.09597,0.12354
2011,Direct migration background,Bündnis90/Grüne,0.04603,85,1976,0.03679,0.05527
2011,Direct migration background,PDS/Linke,0.01476,31,1976,0.00944,0.02008
2011,Indirect migration background,Not leaning towards specific party,0.69276,564,764,0.66003,0.72550
2011,Indirect migration background,SPD,0.11675,85,764,0.09396,0.13953
2011,Indirect migration background,CDU/CSU,0.07390,58,764,0.05533,0.09246
2011,Indirect migration background,Bündnis90/Grüne,0.07513,57,764,0.05643,0.09384
2012,No migration background,Not leaning towards specific party,0.54043,9505,17521,0.53305,0.54781
2012,No migration background,SPD,0.14897,2549,17521,0.14369,0.15424
2012,No migration background,CDU/CSU,0.17926,3158,17521,0.17358,0.18494
2012,No migration background,FDP,0.01016,205,17521,0.00867,0.01164
2012,No migration background,Bündnis90/Grüne,0.06895,1227,17521,0.06520,0.07271
2012,No migration background,PDS/Linke,0.02652,492,17521,0.02414,0.02890
2012,No migration background,Far right parties,0.00601,82,17521,0.00487,0.00716
2012,No migration background,Others,0.01406,232,17521,0.01232,0.01580
2012,No migration background,Party combinations,0.00564,71,17521,0.00453,0.00675
2012,Direct migration background,Not leaning towards specific party,0.70893,1372,1918,0.68860,0.72927
2012,Direct migration background,SPD,0.10827,206,1918,0.09436,0.12218
2012,Direct migration background,CDU/CSU,0.11629,272,1918,0.10194,0.13065
2012,Direct migration background,Bündnis90/Grüne,0.03686,68,1918,0.02843,0.04529
2012,Indirect migration background,Not leaning towards specific party,0.70246,548,742,0.66955,0.73538
2012,Indirect migration background,SPD,0.12224,90,742,0.09866,0.14583
2012,Indirect migration background,CDU/CSU,0.07758,61,742,0.05832,0.09684
2012,Indirect migration background,Bündnis90/Grüne,0.05692,43,742,0.04024,0.07360
2013,No migration background,Not leaning towards specific party,0.53361,8790,16543,0.52601,0.54121
2013,No migration background,SPD,0.14815,2389,16543,0.14273,0.15356
2013,No migration background,CDU/CSU,0.19525,3217,16543,0.18921,0.20129
2013,No migration background,FDP,0.01117,229,16543,0.00957,0.01277
2013,No migration background,Bündnis90/Grüne,0.06876,1204,16543,0.06491,0.07262
2013,No migration background,PDS/Linke,0.02316,438,16543,0.02087,0.02545
2013,No migration background,Far right parties,0.00460,57,16543,0.00357,0.00563
2013,No migration background,Others,0.00956,138,16543,0.00808,0.01104
2013,No migration background,Party combinations,0.00575,81,16543,0.00460,0.00690
2013,Direct migration background,Not leaning towards specific party,0.70071,3984,5386,0.68848,0.71294
2013,Direct migration background,SPD,0.11114,499,5386,0.10275,0.11954
2013,Direct migration background,CDU/CSU,0.11911,605,5386,0.11046,0.12776
2013,Direct migration background,FDP,0.00914,31,5386,0.00660,0.01168
2013,Direct migration background,Bündnis90/Grüne,0.03608,164,5386,0.03110,0.04106
2013,Direct migration background,PDS/Linke,0.01481,70,5386,0.01158,0.01803
2013,Direct migration background,Others,0.00613,33,5386,0.00405,0.00822
2013,Indirect migration background,Not leaning towards specific party,0.67889,1099,1520,0.65541,0.70237
2013,Indirect migration background,SPD,0.13525,217,1520,0.11805,0.15245
2013,Indirect migration background,CDU/CSU,0.07351,114,1520,0.06038,0.08663
2013,Indirect migration background,Bündnis90/Grüne,0.06405,90,1520,0.05174,0.07637
2014,No migration background,Not leaning towards specific party,0.49052,9916,19765,0.48355,0.49749
2014,No migration background,SPD,0.15850,2877,19765,0.15341,0.16359
2014,No migration background,CDU/CSU,0.21109,4020,19765,0.20540,0.21678
2014,No migration background,FDP,0.01233,263,19765,0.01079,0.01387
2014,No migration background,Bündnis90/Grüne,0.06514,1444,19765,0.06169,0.06858
2014,No migration background,PDS/Linke,0.03370,728,19765,0.03118,0.03621
2014,No migration background,Far right parties,0.00522,87,19765,0.00422,0.00622
2014,No migration background,AfD,0.00842,180,19765,0.00715,0.00970
2014,No migration background,Others,0.00753,161,19765,0.00632,0.00873
2014,No migration background,Party combinations,0.00756,89,19765,0.00635,0.00876
2014,Direct migration background,Not leaning towards specific party,0.69709,3760,5189,0.68459,0.70960
2014,Direct migration background,SPD,0.10455,471,5189,0.09622,0.11288
2014,Direct migration background,CDU/CSU,0.12288,629,5189,0.11395,0.13182
2014,Direct migration background,Bündnis90/Grüne,0.03843,162,5189,0.03319,0.04366
2014,Direct migration background,PDS/Linke,0.02383,136,5189,0.01968,0.02798
2014,Direct migration background,Others,0.00685,31,5189,0.00460,0.00909
2014,Indirect migration background,Not leaning towards specific party,0.66031,1134,1623,0.63726,0.68336
2014,Indirect migration background,SPD,0.12905,217,1623,0.11273,0.14537
2014,Indirect migration background,CDU/CSU,0.06752,128,1623,0.05531,0.07973
2014,Indirect migration background,Bündnis90/Grüne,0.06664,97,1623,0.05450,0.07878
2014,Indirect migration background,PDS/Linke,0.03359,47,1623,0.02482,0.04236
2015,No migration background,Not leaning towards specific party,0.53279,10306,18840,0.52567,0.53992
2015,No migration background,SPD,0.13648,2419,18840,0.13158,0.14138
2015,No migration background,CDU/CSU,0.19627,3446,18840,0.19060,0.20195
2015,No migration background,FDP,0.01163,235,18840,0.01010,0.01317
2015,No migration background,Bündnis90/Grüne,0.06098,1258,18840,0.05756,0.06440
2015,No migration background,PDS/Linke,0.02961,634,18840,0.02719,0.03203
2015,No migration background,Far right parties,0.00524,86,18840,0.00421,0.00627
2015,No migration background,AfD,0.01449,246,18840,0.01279,0.01620
2015,No migration background,Others,0.00669,129,18840,0.00553,0.00786
2015,No migration background,Party combinations,0.00581,81,18840,0.00472,0.00689
2015,Direct migration background,Not leaning towards specific party,0.73853,4720,5934,0.72735,0.74971
2015,Direct migration background,SPD,0.08369,379,5934,0.07664,0.09073
2015,Direct migration background,CDU/CSU,0.10978,553,5934,0.10183,0.11774
2015,Direct migration background,Bündnis90/Grüne,0.03423,132,5934,0.02960,0.03885
2015,Direct migration background,PDS/Linke,0.02224,150,5934,0.01848,0.02599
2015,Indirect migration background,Not leaning towards specific party,0.71271,1147,1550,0.69017,0.73524
2015,Indirect migration background,SPD,0.09843,164,1550,0.08359,0.11326
2015,Indirect migration background,CDU/CSU,0.06935,121,1550,0.05670,0.08201
2015,Indirect migration background,Bündnis90/Grüne,0.05597,81,1550,0.04452,0.06741
2015,Indirect migration background,PDS/Linke,0.02538,37,1550,0.01754,0.03321
2016,No migration background,Not leaning towards specific party,0.54837,9681,17542,0.54100,0.55573
2016,No migration background,SPD,0.11823,1995,17542,0.11345,0.12301
2016,No migration background,CDU/CSU,0.18249,3107,17542,0.17678,0.18821
2016,No migration background,FDP,0.01338,246,17542,0.01168,0.01508
2016,No migration background,Bündnis90/Grüne,0.06906,1269,17542,0.06531,0.07282
2016,No migration background,PDS/Linke,0.02784,551,17542,0.02541,0.03028
2016,No migration background,Far right parties,0.00433,59,17542,0.00336,0.00531
2016,No migration background,AfD,0.02563,443,17542,0.02329,0.02797
2016,No migration background,Others,0.00695,122,17542,0.00572,0.00818
2016,No migration background,Party combinations,0.00371,69,17542,0.00281,0.00461
2016,Direct migration background,Not leaning towards specific party,0.75297,3885,4963,0.74097,0.76497
2016,Direct migration background,SPD,0.08248,323,4963,0.07482,0.09013
2016,Direct migration background,CDU/CSU,0.09455,446,4963,0.08641,0.10269
2016,Direct migration background,Bündnis90/Grüne,0.03464,151,4963,0.02955,0.03973
2016,Direct migration background,PDS/Linke,0.01873,106,4963,0.01496,0.02251
2016,Direct migration background,AfD,0.00602,52,4963,0.00387,0.00817
2016,Indirect migration background,Not leaning towards specific party,0.70217,1055,1418,0.67836,0.72598
2016,Indirect migration background,SPD,0.10788,146,1418,0.09172,0.12403
2016,Indirect migration background,CDU/CSU,0.05829,100,1418,0.04609,0.07049
2016,Indirect migration background,Bündnis90/Grüne,0.05269,74,1418,0.04106,0.06432
2016,Indirect migration background,PDS/Linke,0.02832,43,1418,0.01968,0.03696
2017,No migration background,Not leaning towards specific party,0.54245,10988,19763,0.53550,0.54939
2017,No migration background,SPD,0.14070,2589,19763,0.13585,0.14555
2017,No migration background,CDU/CSU,0.17587,3346,19763,0.17056,0.18118
2017,No migration background,FDP,0.01806,373,19763,0.01621,0.01992
2017,No migration background,Bündnis90/Grüne,0.05308,1158,19763,0.04995,0.05620
2017,No migration background,PDS/Linke,0.02984,627,19763,0.02747,0.03221
2017,No migration background,Far right parties,0.00344,79,19763,0.00263,0.00426
2017,No migration background,AfD,0.02574,439,19763,0.02354,0.02795
2017,No migration background,Others,0.00527,88,19763,0.00426,0.00628
2017,No migration background,Party combinations,0.00554,76,19763,0.00451,0.00658
2017,Direct migration background,Not leaning towards specific party,0.72694,5325,6849,0.71639,0.73749
2017,Direct migration background,SPD,0.09817,408,6849,0.09112,0.10522
2017,Direct migration background,CDU/CSU,0.09586,732,6849,0.08888,0.10283
2017,Direct migration background,FDP,0.00950,40,6849,0.00720,0.01180
2017,Direct migration background,Bündnis90/Grüne,0.03003,156,6849,0.02599,0.03407
2017,Direct migration background,PDS/Linke,0.02275,129,6849,0.01922,0.02628
2017,Direct migration background,AfD,0.01238,59,6849,0.00976,0.01500
2017,Indirect migration background,Not leaning towards specific party,0.72555,1150,1559,0.70339,0.74771
2017,Indirect migration background,SPD,0.10922,162,1559,0.09373,0.12471
2017,Indirect migration background,CDU/CSU,0.05660,122,1559,0.04512,0.06807
2017,Indirect migration background,Bündnis90/Grüne,0.04078,72,1559,0.03096,0.05060
2017,Indirect migration background,PDS/Linke,0.03966,53,1559,0.02997,0.04935
2018,No migration background,Not leaning towards specific party,0.52906,10294,19068,0.52198,0.53615
2018,No migration background,SPD,0.12056,2162,19068,0.11594,0.12518
2018,No migration background,CDU/CSU,0.17592,3141,19068,0.17052,0.18133
2018,No migration background,FDP,0.02353,460,19068,0.02138,0.02568
2018,No migration background,Bündnis90/Grüne,0.06974,1447,19068,0.06612,0.07335
2018,No migration background,PDS/Linke,0.03526,774,19068,0.03264,0.03788
2018,No migration background,AfD,0.03275,590,19068,0.03023,0.03528
2018,No migration background,Others,0.00745,130,19068,0.00623,0.00867
2018,No migration background,Party combinations,0.00457,70,19068,0.00361,0.00552
2018,Direct migration background,Not leaning towards specific party,0.72473,5981,7654,0.71472,0.73474
2018,Direct migration background,SPD,0.09215,374,7654,0.08567,0.09863
2018,Direct migration background,CDU/CSU,0.09569,794,7654,0.08910,0.10228
2018,Direct migration background,FDP,0.00846,50,7654,0.00641,0.01051
2018,Direct migration background,Bündnis90/Grüne,0.03130,226,7654,0.02740,0.03520
2018,Direct migration background,PDS/Linke,0.02183,128,7654,0.01855,0.02510
2018,Direct migration background,AfD,0.02145,101,7654,0.01820,0.02469
2018,Indirect migration background,Not leaning towards specific party,0.67250,1099,1526,0.64895,0.69606
2018,Indirect migration background,SPD,0.10410,167,1526,0.08877,0.11943
2018,Indirect migration background,CDU/CSU,0.06522,120,1526,0.05282,0.07761
2018,Indirect migration background,Bündnis90/Grüne,0.05808,78,1526,0.04634,0.06982
2018,Indirect migration background,PDS/Linke,0.04823,62,1526,0.03748,0.05898
2019,No migration background,Not leaning towards specific party,0.52765,10102,19741,0.52068,0.53461
2019,No migration background,SPD,0.09582,1753,19741,0.09171,0.09993
2019,No migration background,CDU/CSU,0.15687,3267,19741,0.15180,0.16194
2019,No migration background,FDP,0.02279,594,19741,0.02070,0.02487
2019,No migration background,Bündnis90/Grüne,0.10602,2326,19741,0.10173,0.11032
2019,No migration background,PDS/Linke,0.03644,762,19741,0.03383,0.03906
2019,No migration background,AfD,0.03582,632,19741,0.03323,0.03841
2019,No migration background,Others,0.01053,234,19741,0.00911,0.01196
2019,No migration background,Party combinations,0.00684,71,19741,0.00569,0.00799
2019,Direct migration background,Not leaning towards specific party,0.71976,2895,3960,0.70577,0.73375
2019,Direct migration background,SPD,0.07776,245,3960,0.06942,0.08611
2019,Direct migration background,CDU/CSU,0.08950,391,3960,0.08061,0.09839
2019,Direct migration background,FDP,0.01025,44,3960,0.00711,0.01339
2019,Direct migration background,Bündnis90/Grüne,0.05355,215,3960,0.04654,0.06056
2019,Direct migration background,PDS/Linke,0.02218,87,3960,0.01760,0.02677
2019,Direct migration background,AfD,0.02164,83,3960,0.01711,0.02618
2019,Indirect migration background,Not leaning towards specific party,0.71156,1034,1488,0.68854,0.73459
2019,Indirect migration background,SPD,0.07088,110,1488,0.05783,0.08392
2019,Indirect migration background,CDU/CSU,0.05465,121,1488,0.04309,0.06620
2019,Indirect migration background,Bündnis90/Grüne,0.08599,174,1488,0.07174,0.10024
2019,Indirect migration background,PDS/Linke,0.03519,49,1488,0.02582,0.04455
2020,No migration background,Not leaning towards specific party,0.51268,9120,18255,0.50542,0.51993
2020,No migration background,SPD,0.09620,1638,18255,0.09193,0.10048
2020,No migration background,CDU/CSU,0.16866,3133,18255,0.16323,0.17409
2020,No migration background,FDP,0.01786,420,18255,0.01593,0.01978
2020,No migration background,Bündnis90/Grüne,0.11450,2334,18255,0.10988,0.11911
2020,No migration background,PDS/Linke,0.03816,732,18255,0.03539,0.04094
2020,No migration background,AfD,0.03189,541,18255,0.02935,0.03444
2020,No migration background,Others,0.01212,205,18255,0.01053,0.01370
2020,No migration background,Party combinations,0.00770,132,18255,0.00643,0.00896
2020,Direct migration background,Not leaning towards specific party,0.75799,6890,8291,0.74877,0.76721
2020,Direct migration background,SPD,0.05683,260,8291,0.05185,0.06182
2020,Direct migration background,CDU/CSU,0.08779,636,8291,0.08170,0.09388
2020,Direct migration background,FDP,0.00715,42,8291,0.00534,0.00896
2020,Direct migration background,Bündnis90/Grüne,0.05097,301,8291,0.04623,0.05570
2020,Direct migration background,PDS/Linke,0.01705,95,8291,0.01426,0.01983
2020,Direct migration background,AfD,0.01506,67,8291,0.01244,0.01768
2020,Indirect migration background,Not leaning towards specific party,0.67296,992,1453,0.64883,0.69709
2020,Indirect migration background,SPD,0.07999,111,1453,0.06604,0.09394
2020,Indirect migration background,CDU/CSU,0.07401,127,1453,0.06054,0.08747
2020,Indirect migration background,Bündnis90/Grüne,0.10607,180,1453,0.09023,0.12190
2020,Indirect migration background,PDS/Linke,0.02574,43,1453,0.01760,0.03389
2021,No migration background,Not leaning towards specific party,0.49713,6146,12844,0.48848,0.50577
2021,No migration background,SPD,0.10594,1329,12844,0.10062,0.11127
2021,No migration background,CDU/CSU,0.16050,2072,12844,0.15415,0.16684
2021,No migration background,FDP,0.03548,499,12844,0.03228,0.03868
2021,No migration background,Bündnis90/Grüne,0.12984,1868,12844,0.12403,0.13566
2021,No migration background,PDS/Linke,0.03266,475,12844,0.02958,0.03573
2021,No migration background,AfD,0.02620,287,12844,0.02344,0.02896
2021,No migration background,Others,0.01201,168,12844,0.01012,0.01389
2021,Direct migration background,Not leaning towards specific party,0.70399,4025,5147,0.69152,0.71646
2021,Direct migration background,SPD,0.08381,283,5147,0.07624,0.09139
2021,Direct migration background,CDU/CSU,0.09360,392,5147,0.08564,0.10156
2021,Direct migration background,FDP,0.01563,60,5147,0.01224,0.01902
2021,Direct migration background,Bündnis90/Grüne,0.06548,275,5147,0.05872,0.07224
2021,Direct migration background,PDS/Linke,0.01535,65,5147,0.01199,0.01871
2021,Direct migration background,AfD,0.01449,47,5147,0.01122,0.01775
2021,Indirect migration background,Not leaning towards specific party,0.64729,563,853,0.61520,0.67937
2021,Indirect migration background,SPD,0.06943,63,853,0.05236,0.08650
2021,Indirect migration background,CDU/CSU,0.06341,79,853,0.04705,0.07978
2021,Indirect migration background,FDP,0.03657,35,853,0.02396,0.04917
2021,Indirect migration background,Bündnis90/Grüne,0.09924,113,853,0.07916,0.11932
2022,No migration background,Not leaning towards specific party,0.48646,8756,17907,0.47914,0.49378
2022,No migration background,SPD,0.11928,1892,17907,0.11453,0.12402
2022,No migration background,CDU/CSU,0.15511,2507,17907,0.14981,0.16041
2022,No migration background,FDP,0.03037,600,17907,0.02786,0.03289
2022,No migration background,Bündnis90/Grüne,0.14739,2882,17907,0.14220,0.15259
2022,No migration background,PDS/Linke,0.02243,516,17907,0.02026,0.02460
2022,No migration background,AfD,0.02616,523,17907,0.02382,0.02849
2022,No migration background,Others,0.01222,231,17907,0.01061,0.01383
2022,Direct migration background,Not leaning towards specific party,0.70954,4899,6290,0.69832,0.72076
2022,Direct migration background,SPD,0.07691,334,6290,0.07033,0.08350
2022,Direct migration background,CDU/CSU,0.07498,342,6290,0.06848,0.08149
2022,Direct migration background,FDP,0.01426,70,6290,0.01133,0.01719
2022,Direct migration background,Bündnis90/Grüne,0.08120,415,6290,0.07445,0.08795
2022,Direct migration background,PDS/Linke,0.01719,112,6290,0.01398,0.02040
2022,Direct migration background,AfD,0.02051,76,6290,0.01701,0.02402
2022,Direct migration background,Others,0.00516,42,6290,0.00339,0.00693
2022,Indirect migration background,Not leaning towards specific party,0.62173,813,1411,0.59642,0.64704
2022,Indirect migration background,SPD,0.08784,123,1411,0.07307,0.10262
2022,Indirect migration background,CDU/CSU,0.09420,131,1411,0.07896,0.10945
2022,Indirect migration background,FDP,0.02183,39,1411,0.01421,0.02946
2022,Indirect migration background,Bündnis90/Grüne,0.12523,232,1411,0.10796,0.14251
2022,Indirect migration background,PDS/Linke,0.02279,40,1411,0.01500,0.03058
2022,Indirect migration background,AfD,0.01726,33,1411,0.01046,0.02406
