year,bula_h,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,Baden-Wuerttemberg,Urban regions,Bündnis90/Grüne,0.04501,74,1458,0.03437,0.05566
1997,Baden-Wuerttemberg,Rural regions,Not leaning towards specific party,0.41695,127,201,0.34861,0.48528
1997,Baden-Wuerttemberg,Rural regions,SPD,0.18587,36,201,0.13196,0.23979
1997,Baden-Wuerttemberg,Rural regions,CDU/CSU,0.19204,38,201,0.13745,0.24663
1997,Bavaria,Urban regions,Not leaning towards specific party,0.45823,485,773,0.42308,0.49337
1997,Bavaria,Urban regions,SPD,0.14980,127,773,0.12463,0.17498
1997,Bavaria,Urban regions,CDU/CSU,0.18545,161,773,0.15803,0.21287
1997,Bavaria,Rural regions,Not leaning towards specific party,0.43548,501,761,0.40023,0.47073
1997,Bavaria,Rural regions,SPD,0.11106,94,761,0.08872,0.13340
1997,Bavaria,Rural regions,CDU/CSU,0.19955,166,761,0.17113,0.22796
1997,Berlin,Urban regions,Not leaning towards specific party,0.42948,282,463,0.38435,0.47462
1997,Berlin,Urban regions,SPD,0.15128,86,463,0.11861,0.18396
1997,Berlin,Urban regions,CDU/CSU,0.10862,59,463,0.08025,0.13700
1997,Berlin,Urban regions,Bündnis90/Grüne,0.06257,36,463,0.04048,0.08465
1997,Brandenburg,Rural regions,Not leaning towards specific party,0.56397,390,546,0.52234,0.60561
1997,Brandenburg,Rural regions,SPD,0.10259,63,546,0.07712,0.12807
1997,Brandenburg,Rural regions,CDU/CSU,0.07847,50,546,0.05589,0.10105
1997,Brandenburg,Rural regions,PDS/Linke,0.07012,43,546,0.04869,0.09156
1997,Mecklenburg-Western Pomerania,Urban regions,Not leaning towards specific party,0.74691,46,46,0.61987,0.87394
1997,Mecklenburg-Western Pomerania,Rural regions,Not leaning towards specific party,0.55081,223,271,0.49147,0.61014
1997,Mecklenburg-Western Pomerania,Rural regions,CDU/CSU,0.12278,48,271,0.08363,0.16193
1997,Saxony,Urban regions,Not leaning towards specific party,0.58379,387,496,0.54036,0.62721
1997,Saxony,Urban regions,SPD,0.06385,39,496,0.04231,0.08539
1997,Saxony,Urban regions,CDU/CSU,0.10170,70,496,0.07508,0.12833
1997,Saxony,Rural regions,Not leaning towards specific party,0.55200,371,514,0.50897,0.59503
1997,Saxony,Rural regions,SPD,0.05353,32,514,0.03405,0.07301
1997,Saxony,Rural regions,CDU/CSU,0.15617,80,514,0.12476,0.18759
1997,Saxony,Rural regions,PDS/Linke,0.04968,31,514,0.03088,0.06849
1997,Saxony-Anhalt,Urban regions,Not leaning towards specific party,0.59419,96,96,0.49545,0.69294
1997,Saxony-Anhalt,Rural regions,Not leaning towards specific party,0.58108,361,484,0.53707,0.62508
1997,Saxony-Anhalt,Rural regions,SPD,0.09965,55,484,0.07294,0.12636
1997,Saxony-Anhalt,Rural regions,CDU/CSU,0.09949,68,484,0.07280,0.12619
1997,Thuringa,Urban regions,Not leaning towards specific party,0.58340,144,144,0.50260,0.66420
1997,Thuringa,Rural regions,Not leaning towards specific party,0.57513,352,437,0.52873,0.62153
1997,Thuringa,Rural regions,SPD,0.08956,44,437,0.06276,0.11637
1997,Thuringa,Rural regions,CDU/CSU,0.07408,41,437,0.04950,0.09867
1998,Schleswig-Holstein,Urban regions,Not leaning towards specific party,0.33579,81,170,0.26459,0.40699
1998,Schleswig-Holstein,Urban regions,SPD,0.23781,57,170,0.17362,0.30200
1998,Schleswig-Holstein,Urban regions,CDU/CSU,0.15337,32,170,0.09904,0.20770
1998,Schleswig-Holstein,Rural regions,Not leaning towards specific party,0.31925,72,142,0.24230,0.39620
1998,Schleswig-Holstein,Rural regions,SPD,0.17975,37,142,0.11637,0.24313
1998,Schleswig-Holstein,Rural regions,CDU/CSU,0.18719,33,142,0.12281,0.25158
1998,Hamburg,Urban regions,Not leaning towards specific party,0.46728,81,122,0.37838,0.55618
1998,Hamburg,Urban regions,SPD,0.23195,41,122,0.15674,0.30716
1998,Lower Saxony,Urban regions,Not leaning towards specific party,0.37699,295,533,0.33581,0.41817
1998,Lower Saxony,Urban regions,SPD,0.24054,160,533,0.20422,0.27686
1998,Lower Saxony,Urban regions,CDU/CSU,0.12978,78,533,0.10122,0.15834
1998,Lower Saxony,Rural regions,Not leaning towards specific party,0.33122,274,576,0.29275,0.36969
1998,Lower Saxony,Rural regions,SPD,0.22572,170,576,0.19155,0.25989
1998,Lower Saxony,Rural regions,CDU/CSU,0.17881,132,576,0.14748,0.21013
1998,Bremen,Urban regions,Not leaning towards specific party,0.39801,44,76,0.28723,0.50879
1998,Bremen,Urban regions,SPD,0.30620,32,76,0.20189,0.41052
1998,North Rhine-Westphalia,Urban regions,Not leaning towards specific party,0.38124,1432,2733,0.36303,0.39946
1998,North Rhine-Westphalia,Urban regions,SPD,0.21914,697,2733,0.20363,0.23465
1998,North Rhine-Westphalia,Urban regions,CDU/CSU,0.16305,454,2733,0.14920,0.17690
1998,North Rhine-Westphalia,Urban regions,FDP,0.01297,33,2733,0.00872,0.01721
1998,North Rhine-Westphalia,Urban regions,Bündnis90/Grüne,0.03569,117,2733,0.02873,0.04265
1998,North Rhine-Westphalia,Rural regions,Not leaning towards specific party,0.35659,39,39,0.20429,0.50888
1998,Hesse,Urban regions,Not leaning towards specific party,0.43516,463,766,0.40002,0.47029
1998,Hesse,Urban regions,SPD,0.17775,164,766,0.15066,0.20485
1998,Hesse,Urban regions,CDU/CSU,0.12456,97,766,0.10116,0.14796
1998,Hesse,Urban regions,Bündnis90/Grüne,0.04373,42,766,0.02924,0.05822
1998,Hesse,Rural regions,Not leaning towards specific party,0.38307,73,121,0.29609,0.47006
1998,Hesse,Rural regions,SPD,0.30875,48,121,0.22609,0.39141
1998,"Rhineland-Palatinate, Saarland",Urban regions,Not leaning towards specific party,0.41336,337,581,0.37328,0.45343
1998,"Rhineland-Palatinate, Saarland",Urban regions,SPD,0.20320,141,581,0.17045,0.23595
1998,"Rhineland-Palatinate, Saarland",Urban regions,CDU/CSU,0.15509,103,581,0.12563,0.18455
1998,"Rhineland-Palatinate, Saarland",Rural regions,Not leaning towards specific party,0.47548,113,145,0.39391,0.55705
1998,"Rhineland-Palatinate, Saarland",Rural regions,SPD,0.15769,32,145,0.09816,0.21722
1998,Baden-Wuerttemberg,Urban regions,Not leaning towards specific party,0.44676,1003,1545,0.42196,0.47156
1998,Baden-Wuerttemberg,Urban regions,SPD,0.13446,261,1545,0.11744,0.15147
1998,Baden-Wuerttemberg,Urban regions,CDU/CSU,0.14671,212,1545,0.12906,0.16436
1998,Baden-Wuerttemberg,Urban regions,Bündnis90/Grüne,0.04344,69,1545,0.03327,0.05360
1998,Baden-Wuerttemberg,Rural regions,Not leaning towards specific party,0.37028,118,190,0.30144,0.43913
1998,Baden-Wuerttemberg,Rural regions,SPD,0.20332,37,190,0.14594,0.26070
1998,Baden-Wuerttemberg,Rural regions,CDU/CSU,0.15324,35,190,0.10188,0.20459
1998,Bavaria,Urban regions,Not leaning towards specific party,0.44594,528,890,0.41326,0.47861
1998,Bavaria,Urban regions,SPD,0.17531,165,890,0.15031,0.20030
1998,Bavaria,Urban regions,CDU/CSU,0.16779,163,890,0.14322,0.19235
1998,Bavaria,Urban regions,Bündnis90/Grüne,0.03166,34,890,0.02015,0.04317
1998,Bavaria,Rural regions,Not leaning towards specific party,0.45030,604,904,0.41785,0.48275
1998,Bavaria,Rural regions,SPD,0.12726,124,904,0.10553,0.14900
1998,Bavaria,Rural regions,CDU/CSU,0.18281,176,904,0.15760,0.20802
1998,Berlin,Urban regions,Not leaning towards specific party,0.42089,284,489,0.37709,0.46469
1998,Berlin,Urban regions,SPD,0.16226,95,489,0.12955,0.19497
1998,Berlin,Urban regions,CDU/CSU,0.10036,59,489,0.07370,0.12702
1998,Berlin,Urban regions,Bündnis90/Grüne,0.08378,51,489,0.05920,0.10836
1998,Brandenburg,Rural regions,Not leaning towards specific party,0.54098,384,557,0.49955,0.58240
1998,Brandenburg,Rural regions,SPD,0.11301,78,557,0.08670,0.13933
1998,Brandenburg,Rural regions,CDU/CSU,0.07600,49,557,0.05397,0.09803
1998,Brandenburg,Rural regions,PDS/Linke,0.07135,46,557,0.04995,0.09274
1998,Mecklenburg-Western Pomerania,Urban regions,Not leaning towards specific party,0.56766,35,35,0.40113,0.73418
1998,Mecklenburg-Western Pomerania,Rural regions,Not leaning towards specific party,0.55166,247,294,0.49471,0.60860
1998,Mecklenburg-Western Pomerania,Rural regions,CDU/CSU,0.11411,47,294,0.07771,0.15052
1998,Saxony,Urban regions,Not leaning towards specific party,0.57346,395,511,0.53054,0.61639
1998,Saxony,Urban regions,SPD,0.09946,66,511,0.07348,0.12543
1998,Saxony,Urban regions,CDU/CSU,0.06715,50,511,0.04543,0.08888
1998,Saxony,Rural regions,Not leaning towards specific party,0.58985,434,572,0.54950,0.63019
1998,Saxony,Rural regions,SPD,0.05325,42,572,0.03484,0.07167
1998,Saxony,Rural regions,CDU/CSU,0.10568,64,572,0.08046,0.13089
1998,Saxony,Rural regions,PDS/Linke,0.04321,32,572,0.02653,0.05989
1998,Saxony-Anhalt,Urban regions,Not leaning towards specific party,0.51851,85,85,0.41166,0.62536
1998,Saxony-Anhalt,Rural regions,Not leaning towards specific party,0.60114,387,502,0.55826,0.64401
1998,Saxony-Anhalt,Rural regions,SPD,0.08808,55,502,0.06326,0.11290
1998,Saxony-Anhalt,Rural regions,CDU/CSU,0.09780,60,502,0.07179,0.12381
1998,Thuringa,Urban regions,Not leaning towards specific party,0.56130,156,156,0.48318,0.63942
1998,Thuringa,Rural regions,Not leaning towards specific party,0.59273,386,470,0.54827,0.63720
1998,Thuringa,Rural regions,SPD,0.07066,38,470,0.04747,0.09385
1998,Thuringa,Rural regions,CDU/CSU,0.07610,46,470,0.05210,0.10009
1999,Schleswig-Holstein,Urban regions,Not leaning towards specific party,0.29629,64,150,0.22297,0.36961
1999,Schleswig-Holstein,Urban regions,SPD,0.27636,53,150,0.20456,0.34817
1999,Schleswig-Holstein,Urban regions,CDU/CSU,0.16741,33,150,0.10746,0.22736
1999,Schleswig-Holstein,Rural regions,Not leaning towards specific party,0.32144,69,113,0.23495,0.40794
1999,Schleswig-Holstein,Rural regions,SPD,0.21468,44,113,0.13863,0.29072
1999,Hamburg,Urban regions,Not leaning towards specific party,0.34098,61,107,0.25073,0.43122
1999,Hamburg,Urban regions,SPD,0.30317,46,107,0.21567,0.39067
1999,Lower Saxony,Urban regions,Not leaning towards specific party,0.36320,272,533,0.32234,0.40407
1999,Lower Saxony,Urban regions,SPD,0.24701,164,533,0.21036,0.28366
1999,Lower Saxony,Urban regions,CDU/CSU,0.17487,97,533,0.14259,0.20715
1999,Lower Saxony,Rural regions,Not leaning towards specific party,0.31202,251,555,0.27344,0.35061
1999,Lower Saxony,Rural regions,SPD,0.21377,157,555,0.17963,0.24791
1999,Lower Saxony,Rural regions,CDU/CSU,0.21369,147,555,0.17956,0.24782
1999,Bremen,Urban regions,Not leaning towards specific party,0.44936,43,43,0.29892,0.59980
1999,North Rhine-Westphalia,Urban regions,Not leaning towards specific party,0.37118,1295,2571,0.35250,0.38986
1999,North Rhine-Westphalia,Urban regions,SPD,0.21563,646,2571,0.19973,0.23154
1999,North Rhine-Westphalia,Urban regions,CDU/CSU,0.18060,505,2571,0.16572,0.19547
1999,North Rhine-Westphalia,Urban regions,FDP,0.01396,35,2571,0.00942,0.01849
1999,North Rhine-Westphalia,Urban regions,Bündnis90/Grüne,0.02699,90,2571,0.02073,0.03326
1999,North Rhine-Westphalia,Rural regions,Not leaning towards specific party,0.32268,35,35,0.16554,0.47983
1999,Hesse,Urban regions,Not leaning towards specific party,0.39786,408,726,0.36223,0.43349
1999,Hesse,Urban regions,SPD,0.18799,166,726,0.15955,0.21643
1999,Hesse,Urban regions,CDU/CSU,0.16456,116,726,0.13757,0.19155
1999,Hesse,Urban regions,Bündnis90/Grüne,0.03857,36,726,0.02455,0.05259
1999,Hesse,Rural regions,Not leaning towards specific party,0.40133,70,111,0.30973,0.49293
1999,Hesse,Rural regions,SPD,0.29900,41,111,0.21344,0.38455
1999,"Rhineland-Palatinate, Saarland",Urban regions,Not leaning towards specific party,0.38829,290,559,0.34785,0.42873
1999,"Rhineland-Palatinate, Saarland",Urban regions,SPD,0.19792,143,559,0.16486,0.23098
1999,"Rhineland-Palatinate, Saarland",Urban regions,CDU/CSU,0.20083,126,559,0.16758,0.23407
1999,"Rhineland-Palatinate, Saarland",Rural regions,Not leaning towards specific party,0.45858,102,139,0.37544,0.54172
1999,"Rhineland-Palatinate, Saarland",Rural regions,SPD,0.17505,37,139,0.11165,0.23845
1999,Baden-Wuerttemberg,Urban regions,Not leaning towards specific party,0.42867,907,1475,0.40340,0.45393
1999,Baden-Wuerttemberg,Urban regions,SPD,0.13492,259,1475,0.11748,0.15236
1999,Baden-Wuerttemberg,Urban regions,CDU/CSU,0.17359,248,1475,0.15425,0.19293
1999,Baden-Wuerttemberg,Urban regions,Bündnis90/Grüne,0.03787,61,1475,0.02812,0.04761
1999,Baden-Wuerttemberg,Rural regions,Not leaning towards specific party,0.34397,108,186,0.27552,0.41242
1999,Baden-Wuerttemberg,Rural regions,SPD,0.21963,38,186,0.15998,0.27929
1999,Baden-Wuerttemberg,Rural regions,CDU/CSU,0.19815,40,186,0.14071,0.25559
1999,Bavaria,Urban regions,Not leaning towards specific party,0.41155,473,848,0.37841,0.44469
1999,Bavaria,Urban regions,SPD,0.17353,166,848,0.14803,0.19904
1999,Bavaria,Urban regions,CDU/CSU,0.21763,209,848,0.18984,0.24541
1999,Bavaria,Rural regions,Not leaning towards specific party,0.39314,488,858,0.36043,0.42584
1999,Bavaria,Rural regions,SPD,0.13438,137,858,0.11155,0.15722
1999,Bavaria,Rural regions,CDU/CSU,0.24536,233,858,0.21655,0.27417
1999,Berlin,Urban regions,Not leaning towards specific party,0.36738,249,466,0.32357,0.41120
1999,Berlin,Urban regions,SPD,0.17674,107,466,0.14207,0.21141
1999,Berlin,Urban regions,CDU/CSU,0.13134,65,466,0.10064,0.16205
1999,Berlin,Urban regions,Bündnis90/Grüne,0.07850,45,466,0.05406,0.10295
1999,Brandenburg,Rural regions,Not leaning towards specific party,0.49438,335,536,0.45201,0.53675
1999,Brandenburg,Rural regions,SPD,0.14350,97,536,0.11379,0.17321
1999,Brandenburg,Rural regions,CDU/CSU,0.06842,46,536,0.04703,0.08981
1999,Brandenburg,Rural regions,PDS/Linke,0.10421,58,536,0.07832,0.13010
1999,Mecklenburg-Western Pomerania,Urban regions,Not leaning towards specific party,0.53322,32,32,0.35760,0.70884
1999,Mecklenburg-Western Pomerania,Rural regions,Not leaning towards specific party,0.49912,211,307,0.44310,0.55514
1999,Mecklenburg-Western Pomerania,Rural regions,SPD,0.13313,43,307,0.09506,0.17119
1999,Mecklenburg-Western Pomerania,Rural regions,CDU/CSU,0.12431,53,307,0.08734,0.16127
1999,Saxony,Urban regions,Not leaning towards specific party,0.50060,336,520,0.45758,0.54362
1999,Saxony,Urban regions,SPD,0.14157,84,520,0.11158,0.17156
1999,Saxony,Urban regions,CDU/CSU,0.09321,64,520,0.06820,0.11822
1999,Saxony,Urban regions,PDS/Linke,0.05714,36,520,0.03717,0.07711
1999,Saxony,Rural regions,Not leaning towards specific party,0.53024,387,574,0.48938,0.57111
1999,Saxony,Rural regions,SPD,0.08706,64,574,0.06397,0.11014
1999,Saxony,Rural regions,CDU/CSU,0.14263,85,574,0.11400,0.17126
1999,Saxony,Rural regions,PDS/Linke,0.05265,38,574,0.03436,0.07094
1999,Saxony-Anhalt,Urban regions,Not leaning towards specific party,0.55900,82,82,0.45087,0.66713
1999,Saxony-Anhalt,Rural regions,Not leaning towards specific party,0.53988,350,508,0.49650,0.58327
1999,Saxony-Anhalt,Rural regions,SPD,0.15397,88,508,0.12255,0.18539
1999,Saxony-Anhalt,Rural regions,CDU/CSU,0.10667,70,508,0.07980,0.13354
1999,Thuringa,Urban regions,Not leaning towards specific party,0.52313,149,181,0.45017,0.59610
1999,Thuringa,Urban regions,SPD,0.12472,32,181,0.07645,0.17299
1999,Thuringa,Rural regions,Not leaning towards specific party,0.49248,315,443,0.44587,0.53909
1999,Thuringa,Rural regions,SPD,0.09238,52,443,0.06538,0.11937
1999,Thuringa,Rural regions,CDU/CSU,0.13693,76,443,0.10488,0.16898
2000,Schleswig-Holstein,Urban regions,Not leaning towards specific party,0.41719,153,278,0.35912,0.47526
2000,Schleswig-Holstein,Urban regions,SPD,0.22534,71,278,0.17614,0.27455
2000,Schleswig-Holstein,Urban regions,CDU/CSU,0.16274,54,278,0.11927,0.20621
2000,Schleswig-Holstein,Rural regions,Not leaning towards specific party,0.37981,212,386,0.33133,0.42829
2000,Schleswig-Holstein,Rural regions,SPD,0.19114,93,386,0.15186,0.23041
2000,Schleswig-Holstein,Rural regions,CDU/CSU,0.17762,81,386,0.13944,0.21580
2000,Hamburg,Urban regions,Not leaning towards specific party,0.30428,103,258,0.24803,0.36054
2000,Hamburg,Urban regions,SPD,0.30898,107,258,0.25248,0.36547
2000,Hamburg,Urban regions,CDU/CSU,0.13556,48,258,0.09371,0.17741
2000,Lower Saxony,Urban regions,Not leaning towards specific party,0.33701,420,934,0.30668,0.36734
2000,Lower Saxony,Urban regions,SPD,0.24719,283,934,0.21951,0.27487
2000,Lower Saxony,Urban regions,CDU/CSU,0.17373,190,934,0.14942,0.19804
2000,Lower Saxony,Urban regions,Bündnis90/Grüne,0.03611,41,934,0.02414,0.04808
2000,Lower Saxony,Rural regions,Not leaning towards specific party,0.38620,512,988,0.35583,0.41658
2000,Lower Saxony,Rural regions,SPD,0.18458,256,988,0.16037,0.20878
2000,Lower Saxony,Rural regions,CDU/CSU,0.17234,220,988,0.14878,0.19590
2000,Bremen,Urban regions,Not leaning towards specific party,0.33984,79,171,0.26864,0.41104
2000,Bremen,Urban regions,SPD,0.27635,58,171,0.20912,0.34357
2000,Bremen,Urban regions,CDU/CSU,0.17510,34,171,0.11797,0.23223
2000,North Rhine-Westphalia,Urban regions,Not leaning towards specific party,0.38595,2426,4846,0.37224,0.39966
2000,North Rhine-Westphalia,Urban regions,SPD,0.21464,1233,4846,0.20308,0.22621
2000,North Rhine-Westphalia,Urban regions,CDU/CSU,0.16359,934,4846,0.15317,0.17400
2000,North Rhine-Westphalia,Urban regions,FDP,0.01337,70,4846,0.01013,0.01660
2000,North Rhine-Westphalia,Urban regions,Bündnis90/Grüne,0.03070,183,4846,0.02584,0.03555
2000,North Rhine-Westphalia,Rural regions,Not leaning towards specific party,0.50967,97,97,0.40967,0.60967
2000,Hesse,Urban regions,Not leaning towards specific party,0.43854,749,1279,0.41134,0.46575
2000,Hesse,Urban regions,SPD,0.17023,270,1279,0.14962,0.19083
2000,Hesse,Urban regions,CDU/CSU,0.13816,199,1279,0.11925,0.15708
2000,Hesse,Urban regions,Bündnis90/Grüne,0.03249,61,1279,0.02277,0.04221
2000,Hesse,Rural regions,Not leaning towards specific party,0.40382,173,315,0.34955,0.45809
2000,Hesse,Rural regions,SPD,0.20268,71,315,0.15822,0.24715
2000,Hesse,Rural regions,CDU/CSU,0.17343,71,315,0.13155,0.21531
2000,"Rhineland-Palatinate, Saarland",Urban regions,Not leaning towards specific party,0.42164,583,1037,0.39156,0.45171
2000,"Rhineland-Palatinate, Saarland",Urban regions,SPD,0.18454,247,1037,0.16092,0.20816
2000,"Rhineland-Palatinate, Saarland",Urban regions,CDU/CSU,0.15160,207,1037,0.12976,0.17344
2000,"Rhineland-Palatinate, Saarland",Rural regions,Not leaning towards specific party,0.44273,214,338,0.38970,0.49576
2000,"Rhineland-Palatinate, Saarland",Rural regions,SPD,0.13284,60,338,0.09661,0.16908
2000,"Rhineland-Palatinate, Saarland",Rural regions,CDU/CSU,0.14897,64,338,0.11095,0.18698
2000,Baden-Wuerttemberg,Urban regions,Not leaning towards specific party,0.46773,1606,2597,0.44853,0.48692
2000,Baden-Wuerttemberg,Urban regions,SPD,0.12863,445,2597,0.11576,0.14151
2000,Baden-Wuerttemberg,Urban regions,CDU/CSU,0.14402,406,2597,0.13051,0.15752
2000,Baden-Wuerttemberg,Urban regions,FDP,0.01350,36,2597,0.00906,0.01794
2000,Baden-Wuerttemberg,Urban regions,Bündnis90/Grüne,0.03422,104,2597,0.02723,0.04122
2000,Baden-Wuerttemberg,Rural regions,Not leaning towards specific party,0.40126,166,277,0.34343,0.45909
2000,Baden-Wuerttemberg,Rural regions,SPD,0.15420,51,277,0.11159,0.19680
2000,Baden-Wuerttemberg,Rural regions,CDU/CSU,0.16493,60,277,0.12115,0.20872
2000,Bavaria,Urban regions,Not leaning towards specific party,0.45011,880,1565,0.42545,0.47476
2000,Bavaria,Urban regions,SPD,0.15085,273,1565,0.13311,0.16859
2000,Bavaria,Urban regions,CDU/CSU,0.19246,366,1565,0.17292,0.21200
2000,Bavaria,Urban regions,Bündnis90/Grüne,0.02671,46,1565,0.01872,0.03471
2000,Bavaria,Rural regions,Not leaning towards specific party,0.46623,1042,1695,0.44247,0.48999
2000,Bavaria,Rural regions,SPD,0.11208,222,1695,0.09706,0.12710
2000,Bavaria,Rural regions,CDU/CSU,0.19978,397,1695,0.18074,0.21882
2000,Bavaria,Rural regions,Bündnis90/Grüne,0.01621,34,1695,0.01019,0.02222
2000,Berlin,Urban regions,Not leaning towards specific party,0.38460,393,771,0.35023,0.41896
2000,Berlin,Urban regions,SPD,0.17363,168,771,0.14688,0.20039
2000,Berlin,Urban regions,CDU/CSU,0.10831,100,771,0.08636,0.13027
2000,Berlin,Urban regions,Bündnis90/Grüne,0.06291,61,771,0.04576,0.08006
2000,Berlin,Urban regions,PDS/Linke,0.04681,49,771,0.03189,0.06173
2000,Brandenburg,Urban regions,Not leaning towards specific party,0.36898,31,31,0.19631,0.54165
2000,Brandenburg,Rural regions,Not leaning towards specific party,0.52674,580,901,0.49412,0.55936
2000,Brandenburg,Rural regions,SPD,0.12759,141,901,0.10579,0.14939
2000,Brandenburg,Rural regions,CDU/CSU,0.06802,78,901,0.05157,0.08447
2000,Brandenburg,Rural regions,PDS/Linke,0.10307,102,901,0.08321,0.12294
2000,Mecklenburg-Western Pomerania,Urban regions,Not leaning towards specific party,0.56052,47,47,0.41709,0.70395
2000,Mecklenburg-Western Pomerania,Rural regions,Not leaning towards specific party,0.55176,322,480,0.50723,0.59630
2000,Mecklenburg-Western Pomerania,Rural regions,SPD,0.10693,53,480,0.07925,0.13460
2000,Mecklenburg-Western Pomerania,Rural regions,CDU/CSU,0.11365,67,480,0.08523,0.14208
2000,Mecklenburg-Western Pomerania,Rural regions,PDS/Linke,0.05392,38,480,0.03369,0.07415
2000,Saxony,Urban regions,Not leaning towards specific party,0.51674,531,796,0.48200,0.55148
2000,Saxony,Urban regions,SPD,0.09498,86,796,0.07460,0.11536
2000,Saxony,Urban regions,CDU/CSU,0.12145,122,796,0.09875,0.14416
2000,Saxony,Urban regions,PDS/Linke,0.05971,57,796,0.04324,0.07618
2000,Saxony,Rural regions,Not leaning towards specific party,0.52637,615,896,0.49365,0.55908
2000,Saxony,Rural regions,SPD,0.07575,90,896,0.05841,0.09308
2000,Saxony,Rural regions,CDU/CSU,0.14139,133,896,0.11857,0.16422
2000,Saxony,Rural regions,PDS/Linke,0.05224,58,896,0.03766,0.06682
2000,Saxony-Anhalt,Urban regions,Not leaning towards specific party,0.52879,120,154,0.44969,0.60789
2000,Saxony-Anhalt,Urban regions,SPD,0.13962,34,154,0.08470,0.19454
2000,Saxony-Anhalt,Rural regions,Not leaning towards specific party,0.54860,543,823,0.51458,0.58262
2000,Saxony-Anhalt,Rural regions,SPD,0.11304,105,823,0.09140,0.13469
2000,Saxony-Anhalt,Rural regions,CDU/CSU,0.10612,114,823,0.08506,0.12717
2000,Saxony-Anhalt,Rural regions,PDS/Linke,0.07139,61,823,0.05378,0.08899
2000,Thuringa,Urban regions,Not leaning towards specific party,0.53657,189,224,0.47112,0.60202
2000,Thuringa,Urban regions,CDU/CSU,0.09863,35,224,0.05950,0.13776
2000,Thuringa,Rural regions,Not leaning towards specific party,0.55702,507,715,0.52058,0.59346
2000,Thuringa,Rural regions,SPD,0.09786,83,715,0.07607,0.11966
2000,Thuringa,Rural regions,CDU/CSU,0.13914,125,715,0.11375,0.16452
2001,Schleswig-Holstein,Urban regions,Not leaning towards specific party,0.41731,150,265,0.35783,0.47680
2001,Schleswig-Holstein,Urban regions,SPD,0.22630,69,265,0.17582,0.27677
2001,Schleswig-Holstein,Urban regions,CDU/CSU,0.13913,46,265,0.09738,0.18087
2001,Schleswig-Holstein,Rural regions,Not leaning towards specific party,0.39277,185,337,0.34055,0.44499
2001,Schleswig-Holstein,Rural regions,SPD,0.18214,83,337,0.14087,0.22341
2001,Schleswig-Holstein,Rural regions,CDU/CSU,0.18314,69,337,0.14178,0.22450
2001,Hamburg,Urban regions,Not leaning towards specific party,0.38849,122,230,0.32536,0.45162
2001,Hamburg,Urban regions,SPD,0.24899,75,230,0.19298,0.30500
2001,Hamburg,Urban regions,CDU/CSU,0.09484,33,230,0.05689,0.13279
2001,Lower Saxony,Urban regions,Not leaning towards specific party,0.37055,416,851,0.33809,0.40302
2001,Lower Saxony,Urban regions,SPD,0.22034,234,851,0.19248,0.24821
2001,Lower Saxony,Urban regions,CDU/CSU,0.16307,164,851,0.13823,0.18790
2001,Lower Saxony,Urban regions,Bündnis90/Grüne,0.03198,37,851,0.02015,0.04381
2001,Lower Saxony,Rural regions,Not leaning towards specific party,0.41078,489,912,0.37883,0.44273
2001,Lower Saxony,Rural regions,SPD,0.18335,228,912,0.15822,0.20848
2001,Lower Saxony,Rural regions,CDU/CSU,0.16268,195,912,0.13871,0.18664
2001,Bremen,Urban regions,Not leaning towards specific party,0.36187,71,113,0.27288,0.45087
2001,Bremen,Urban regions,SPD,0.23679,42,113,0.15805,0.31552
2001,North Rhine-Westphalia,Urban regions,Not leaning towards specific party,0.42267,2371,4444,0.40814,0.43719
2001,North Rhine-Westphalia,Urban regions,SPD,0.20704,1079,4444,0.19513,0.21895
2001,North Rhine-Westphalia,Urban regions,CDU/CSU,0.14397,758,4444,0.13365,0.15429
2001,North Rhine-Westphalia,Urban regions,FDP,0.01682,82,4444,0.01304,0.02061
2001,North Rhine-Westphalia,Urban regions,Bündnis90/Grüne,0.02677,154,4444,0.02203,0.03152
2001,North Rhine-Westphalia,Rural regions,Not leaning towards specific party,0.51929,85,85,0.41244,0.62614
2001,Hesse,Urban regions,Not leaning towards specific party,0.42356,635,1130,0.39473,0.45238
2001,Hesse,Urban regions,SPD,0.18449,268,1130,0.16187,0.20712
2001,Hesse,Urban regions,CDU/CSU,0.13440,168,1130,0.11451,0.15430
2001,Hesse,Urban regions,Bündnis90/Grüne,0.03558,59,1130,0.02477,0.04638
2001,Hesse,Rural regions,Not leaning towards specific party,0.44399,169,276,0.38527,0.50272
2001,Hesse,Rural regions,SPD,0.17793,57,276,0.13273,0.22313
2001,Hesse,Rural regions,CDU/CSU,0.12955,50,276,0.08986,0.16924
2001,"Rhineland-Palatinate, Saarland",Urban regions,Not leaning towards specific party,0.43089,540,961,0.39957,0.46222
2001,"Rhineland-Palatinate, Saarland",Urban regions,SPD,0.17492,228,961,0.15089,0.19895
2001,"Rhineland-Palatinate, Saarland",Urban regions,CDU/CSU,0.15498,193,961,0.13209,0.17787
2001,"Rhineland-Palatinate, Saarland",Rural regions,Not leaning towards specific party,0.42426,188,304,0.36861,0.47991
2001,"Rhineland-Palatinate, Saarland",Rural regions,SPD,0.14616,62,304,0.10639,0.18594
2001,"Rhineland-Palatinate, Saarland",Rural regions,CDU/CSU,0.13352,54,304,0.09522,0.17182
