year,age_gr,sex,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,male,CDU/CSU,0.13329,189,1604,0.11665,0.14993
1995,17-29 y.,male,Bündnis90/Grüne,0.07099,95,1604,0.05841,0.08356
1995,17-29 y.,male,PDS/Linke,0.01821,33,1604,0.01166,0.02475
1995,17-29 y.,female,Not leaning towards specific party,0.70762,1262,1696,0.68597,0.72928
1995,17-29 y.,female,SPD,0.12054,187,1696,0.10504,0.13604
1995,17-29 y.,female,CDU/CSU,0.06965,110,1696,0.05753,0.08177
1995,17-29 y.,female,Bündnis90/Grüne,0.07685,105,1696,0.06417,0.08953
1995,17-29 y.,female,PDS/Linke,0.01578,32,1696,0.00985,0.02171
1995,30-45 y.,male,Not leaning towards specific party,0.48932,1132,2092,0.46790,0.51075
1995,30-45 y.,male,SPD,0.20839,415,2092,0.19098,0.22580
1995,30-45 y.,male,CDU/CSU,0.18955,384,2092,0.17275,0.20635
1995,30-45 y.,male,Bündnis90/Grüne,0.06899,124,2092,0.05813,0.07985
1995,30-45 y.,male,PDS/Linke,0.01257,37,2092,0.00780,0.01735
1995,30-45 y.,female,Not leaning towards specific party,0.56535,1394,2258,0.54490,0.58580
1995,30-45 y.,female,SPD,0.18751,384,2258,0.17141,0.20362
1995,30-45 y.,female,CDU/CSU,0.13894,297,2258,0.12467,0.15321
1995,30-45 y.,female,Bündnis90/Grüne,0.08325,142,2258,0.07185,0.09464
1995,30-45 y.,female,PDS/Linke,0.01127,41,2258,0.00691,0.01562
1995,46-65 y.,male,Not leaning towards specific party,0.36952,894,2005,0.34839,0.39066
1995,46-65 y.,male,SPD,0.29463,537,2005,0.27467,0.31459
1995,46-65 y.,male,CDU/CSU,0.26180,450,2005,0.24255,0.28104
1995,46-65 y.,male,FDP,0.02030,34,2005,0.01413,0.02648
1995,46-65 y.,male,Bündnis90/Grüne,0.02649,43,2005,0.01946,0.03352
1995,46-65 y.,male,PDS/Linke,0.01844,47,2005,0.01255,0.02432
1995,46-65 y.,female,Not leaning towards specific party,0.45711,1033,1896,0.43468,0.47954
1995,46-65 y.,female,SPD,0.23784,390,1896,0.21867,0.25701
1995,46-65 y.,female,CDU/CSU,0.24621,398,1896,0.22682,0.26561
1995,46-65 y.,female,Bündnis90/Grüne,0.02631,41,1896,0.01910,0.03351
1995,46-65 y.,female,PDS/Linke,0.01285,34,1896,0.00778,0.01793
1995,66 and older,male,Not leaning towards specific party,0.36452,218,546,0.32412,0.40493
1995,66 and older,male,SPD,0.29026,167,546,0.25215,0.32836
1995,66 and older,male,CDU/CSU,0.28940,161,546,0.25133,0.32747
1995,66 and older,female,Not leaning towards specific party,0.44397,439,873,0.41099,0.47695
1995,66 and older,female,SPD,0.20910,183,873,0.18211,0.23609
1995,66 and older,female,CDU/CSU,0.29037,251,873,0.26024,0.32050
1996,17-29 y.,male,Not leaning towards specific party,0.61161,1014,1465,0.58664,0.63657
1996,17-29 y.,male,SPD,0.12078,173,1465,0.10409,0.13747
1996,17-29 y.,male,CDU/CSU,0.14454,189,1465,0.12653,0.16255
1996,17-29 y.,male,Bündnis90/Grüne,0.07055,89,1465,0.05743,0.08367
1996,17-29 y.,female,Not leaning towards specific party,0.72617,1244,1587,0.70422,0.74811
1996,17-29 y.,female,SPD,0.09237,147,1587,0.07812,0.10662
1996,17-29 y.,female,CDU/CSU,0.08087,105,1587,0.06745,0.09428
1996,17-29 y.,female,Bündnis90/Grüne,0.07337,91,1587,0.06054,0.08621
1996,30-45 y.,male,Not leaning towards specific party,0.51740,1202,2128,0.49616,0.53864
1996,30-45 y.,male,SPD,0.17942,385,2128,0.16311,0.19572
1996,30-45 y.,male,CDU/CSU,0.19092,378,2128,0.17422,0.20762
1996,30-45 y.,male,Bündnis90/Grüne,0.07165,125,2128,0.06069,0.08261
1996,30-45 y.,male,PDS/Linke,0.01316,38,2128,0.00832,0.01801
1996,30-45 y.,female,Not leaning towards specific party,0.59965,1414,2220,0.57926,0.62004
1996,30-45 y.,female,SPD,0.15875,322,2220,0.14355,0.17396
1996,30-45 y.,female,CDU/CSU,0.12512,273,2220,0.11135,0.13888
1996,30-45 y.,female,Bündnis90/Grüne,0.09010,163,2220,0.07819,0.10201
1996,30-45 y.,female,PDS/Linke,0.01341,48,2220,0.00863,0.01820
1996,46-65 y.,male,Not leaning towards specific party,0.39248,901,1952,0.37081,0.41415
1996,46-65 y.,male,SPD,0.26414,476,1952,0.24458,0.28371
1996,46-65 y.,male,CDU/CSU,0.26525,447,1952,0.24566,0.28484
1996,46-65 y.,male,FDP,0.02043,32,1952,0.01415,0.02671
1996,46-65 y.,male,Bündnis90/Grüne,0.02918,46,1952,0.02171,0.03665
1996,46-65 y.,male,PDS/Linke,0.01902,50,1952,0.01296,0.02508
1996,46-65 y.,female,Not leaning towards specific party,0.48330,1091,1897,0.46080,0.50579
1996,46-65 y.,female,SPD,0.19589,320,1897,0.17802,0.21375
1996,46-65 y.,female,CDU/CSU,0.25563,395,1897,0.23599,0.27526
1996,46-65 y.,female,Bündnis90/Grüne,0.03150,49,1897,0.02363,0.03936
1996,46-65 y.,female,PDS/Linke,0.01420,42,1897,0.00887,0.01952
1996,66 and older,male,Not leaning towards specific party,0.38890,242,565,0.34867,0.42914
1996,66 and older,male,SPD,0.26438,154,565,0.22799,0.30078
1996,66 and older,male,CDU/CSU,0.29724,169,565,0.25952,0.33496
1996,66 and older,female,Not leaning towards specific party,0.48640,485,888,0.45351,0.51929
1996,66 and older,female,SPD,0.18383,160,888,0.15834,0.20932
1996,66 and older,female,CDU/CSU,0.27455,243,888,0.24518,0.30392
1997,17-29 y.,male,Not leaning towards specific party,0.66332,1059,1413,0.63867,0.68797
1997,17-29 y.,male,SPD,0.10939,142,1413,0.09311,0.12567
1997,17-29 y.,male,CDU/CSU,0.11704,147,1413,0.10027,0.13381
1997,17-29 y.,male,Bündnis90/Grüne,0.05892,65,1413,0.04664,0.07120
1997,17-29 y.,female,Not leaning towards specific party,0.72979,1191,1503,0.70733,0.75225
1997,17-29 y.,female,SPD,0.08799,129,1503,0.07366,0.10231
1997,17-29 y.,female,CDU/CSU,0.08267,101,1503,0.06875,0.09660
1997,17-29 y.,female,Bündnis90/Grüne,0.07077,82,1503,0.05780,0.08374
1997,30-45 y.,male,Not leaning towards specific party,0.54258,1272,2069,0.52111,0.56405
1997,30-45 y.,male,SPD,0.18229,368,2069,0.16565,0.19893
1997,30-45 y.,male,CDU/CSU,0.17288,325,2069,0.15658,0.18917
1997,30-45 y.,male,Bündnis90/Grüne,0.06112,104,2069,0.05080,0.07145
1997,30-45 y.,female,Not leaning towards specific party,0.62648,1475,2178,0.60616,0.64680
1997,30-45 y.,female,SPD,0.16037,313,2178,0.14496,0.17579
1997,30-45 y.,female,CDU/CSU,0.10809,231,2178,0.09504,0.12113
1997,30-45 y.,female,Bündnis90/Grüne,0.08013,127,2178,0.06872,0.09153
1997,30-45 y.,female,PDS/Linke,0.00979,32,2178,0.00565,0.01393
1997,46-65 y.,male,Not leaning towards specific party,0.40946,931,1882,0.38723,0.43168
1997,46-65 y.,male,SPD,0.28995,486,1882,0.26945,0.31046
1997,46-65 y.,male,CDU/CSU,0.23130,375,1882,0.21225,0.25036
1997,46-65 y.,male,Bündnis90/Grüne,0.02806,44,1882,0.02060,0.03553
1997,46-65 y.,male,PDS/Linke,0.01479,46,1882,0.00933,0.02024
1997,46-65 y.,female,Not leaning towards specific party,0.49774,1096,1896,0.47523,0.52026
1997,46-65 y.,female,SPD,0.22169,353,1896,0.20299,0.24039
1997,46-65 y.,female,CDU/CSU,0.22856,358,1896,0.20966,0.24747
1997,46-65 y.,female,Bündnis90/Grüne,0.02438,48,1896,0.01744,0.03132
1997,46-65 y.,female,PDS/Linke,0.01386,41,1896,0.00859,0.01912
1997,66 and older,male,Not leaning towards specific party,0.37765,248,588,0.33843,0.41687
1997,66 and older,male,SPD,0.27772,170,588,0.24148,0.31395
1997,66 and older,male,CDU/CSU,0.28767,170,588,0.25105,0.32429
1997,66 and older,female,Not leaning towards specific party,0.48081,481,883,0.44784,0.51379
1997,66 and older,female,SPD,0.19461,173,883,0.16848,0.22073
1997,66 and older,female,CDU/CSU,0.26631,229,883,0.23714,0.29548
1998,17-29 y.,male,Not leaning towards specific party,0.64959,1094,1474,0.62522,0.67395
1998,17-29 y.,male,SPD,0.12775,178,1474,0.11071,0.14480
1998,17-29 y.,male,CDU/CSU,0.10417,140,1474,0.08857,0.11977
1998,17-29 y.,male,Bündnis90/Grüne,0.05394,62,1474,0.04240,0.06547
1998,17-29 y.,female,Not leaning towards specific party,0.75826,1262,1547,0.73692,0.77960
1998,17-29 y.,female,SPD,0.09816,142,1547,0.08333,0.11299
1998,17-29 y.,female,CDU/CSU,0.05498,75,1547,0.04362,0.06635
1998,17-29 y.,female,Bündnis90/Grüne,0.05191,68,1547,0.04085,0.06296
1998,30-45 y.,male,Not leaning towards specific party,0.52813,1327,2257,0.50753,0.54873
1998,30-45 y.,male,SPD,0.22360,498,2257,0.20640,0.24079
1998,30-45 y.,male,CDU/CSU,0.14688,320,2257,0.13227,0.16149
1998,30-45 y.,male,Bündnis90/Grüne,0.05491,112,2257,0.04551,0.06431
1998,30-45 y.,female,Not leaning towards specific party,0.62384,1593,2394,0.60443,0.64325
1998,30-45 y.,female,SPD,0.16245,385,2394,0.14767,0.17722
1998,30-45 y.,female,CDU/CSU,0.09551,216,2394,0.08374,0.10729
1998,30-45 y.,female,Bündnis90/Grüne,0.08499,159,2394,0.07382,0.09617
1998,30-45 y.,female,PDS/Linke,0.01292,41,2394,0.00840,0.01745
1998,46-65 y.,male,Not leaning towards specific party,0.42107,1035,2113,0.40001,0.44212
1998,46-65 y.,male,SPD,0.27969,558,2113,0.26055,0.29884
1998,46-65 y.,male,CDU/CSU,0.22388,423,2113,0.20611,0.24166
1998,46-65 y.,male,Bündnis90/Grüne,0.02510,46,2113,0.01843,0.03177
1998,46-65 y.,male,PDS/Linke,0.01540,51,2113,0.01015,0.02066
1998,46-65 y.,female,Not leaning towards specific party,0.49016,1213,2146,0.46900,0.51131
1998,46-65 y.,female,SPD,0.23621,451,2146,0.21824,0.25419
1998,46-65 y.,female,CDU/CSU,0.20173,384,2146,0.18475,0.21872
1998,46-65 y.,female,Bündnis90/Grüne,0.03382,63,2146,0.02617,0.04147
1998,46-65 y.,female,PDS/Linke,0.01011,35,2146,0.00588,0.01434
1998,66 and older,male,Not leaning towards specific party,0.35155,288,706,0.31631,0.38680
1998,66 and older,male,SPD,0.30727,216,706,0.27321,0.34133
1998,66 and older,male,CDU/CSU,0.28205,202,706,0.24884,0.31527
1998,66 and older,female,Not leaning towards specific party,0.46855,550,1026,0.43800,0.49910
1998,66 and older,female,SPD,0.21305,218,1026,0.18798,0.23811
1998,66 and older,female,CDU/CSU,0.26230,258,1026,0.23537,0.28923
1999,17-29 y.,male,Not leaning towards specific party,0.59611,921,1347,0.56990,0.62233
1999,17-29 y.,male,SPD,0.14353,188,1347,0.12480,0.16226
1999,17-29 y.,male,CDU/CSU,0.14759,189,1347,0.12864,0.16654
1999,17-29 y.,male,Bündnis90/Grüne,0.04441,49,1347,0.03340,0.05541
1999,17-29 y.,female,Not leaning towards specific party,0.69398,1088,1459,0.67033,0.71764
1999,17-29 y.,female,SPD,0.11525,170,1459,0.09886,0.13164
1999,17-29 y.,female,CDU/CSU,0.09834,131,1459,0.08306,0.11363
1999,17-29 y.,female,Bündnis90/Grüne,0.05364,70,1459,0.04208,0.06521
1999,30-45 y.,male,Not leaning towards specific party,0.48287,1212,2224,0.46209,0.50364
1999,30-45 y.,male,SPD,0.23567,511,2224,0.21802,0.25331
1999,30-45 y.,male,CDU/CSU,0.18801,405,2224,0.17177,0.20425
1999,30-45 y.,male,Bündnis90/Grüne,0.05052,96,2224,0.04141,0.05962
1999,30-45 y.,female,Not leaning towards specific party,0.57261,1428,2341,0.55257,0.59266
1999,30-45 y.,female,SPD,0.19017,430,2341,0.17427,0.20607
1999,30-45 y.,female,CDU/CSU,0.13608,299,2341,0.12219,0.14997
1999,30-45 y.,female,Bündnis90/Grüne,0.05167,104,2341,0.04270,0.06064
1999,30-45 y.,female,PDS/Linke,0.01785,46,2341,0.01249,0.02322
1999,30-45 y.,female,Party combinations,0.01919,34,2341,0.01363,0.02475
1999,46-65 y.,male,Not leaning towards specific party,0.38650,900,2012,0.36521,0.40778
1999,46-65 y.,male,SPD,0.28863,564,2012,0.26883,0.30844
1999,46-65 y.,male,CDU/CSU,0.25111,451,2012,0.23216,0.27006
1999,46-65 y.,male,Bündnis90/Grüne,0.02074,40,2012,0.01451,0.02697
1999,46-65 y.,male,PDS/Linke,0.01901,57,2012,0.01305,0.02498
1999,46-65 y.,female,Not leaning towards specific party,0.47329,1101,2056,0.45171,0.49488
1999,46-65 y.,female,SPD,0.24527,458,2056,0.22666,0.26387
1999,46-65 y.,female,CDU/CSU,0.21777,403,2056,0.19993,0.23562
1999,46-65 y.,female,Bündnis90/Grüne,0.02459,46,2056,0.01790,0.03129
1999,46-65 y.,female,PDS/Linke,0.01583,48,2056,0.01043,0.02122
1999,66 and older,male,Not leaning towards specific party,0.32223,253,724,0.28817,0.35630
1999,66 and older,male,SPD,0.29379,211,724,0.26059,0.32699
1999,66 and older,male,CDU/CSU,0.32680,226,724,0.29261,0.36099
1999,66 and older,male,PDS/Linke,0.03181,34,724,0.01901,0.04460
1999,66 and older,female,Not leaning towards specific party,0.43798,494,1023,0.40756,0.46840
1999,66 and older,female,SPD,0.20383,207,1023,0.17913,0.22853
1999,66 and older,female,CDU/CSU,0.30667,287,1023,0.27840,0.33494
1999,66 and older,female,PDS/Linke,0.02416,35,1023,0.01474,0.03357
2000,17-29 y.,male,Not leaning towards specific party,0.65300,1488,2131,0.63278,0.67321
2000,17-29 y.,male,SPD,0.13003,274,2131,0.11574,0.14431
2000,17-29 y.,male,CDU/CSU,0.12117,248,2131,0.10731,0.13502
2000,17-29 y.,male,Bündnis90/Grüne,0.03863,73,2131,0.03045,0.04682
2000,17-29 y.,male,PDS/Linke,0.01819,48,2131,0.01251,0.02387
2000,17-29 y.,female,Not leaning towards specific party,0.72729,1753,2303,0.70910,0.74548
2000,17-29 y.,female,SPD,0.10217,216,2303,0.08980,0.11454
2000,17-29 y.,female,CDU/CSU,0.09100,206,2303,0.07925,0.10275
2000,17-29 y.,female,Bündnis90/Grüne,0.04319,90,2303,0.03488,0.05149
2000,17-29 y.,female,PDS/Linke,0.01447,38,2303,0.00959,0.01935
2000,30-45 y.,male,Not leaning towards specific party,0.52458,2148,3915,0.50893,0.54022
2000,30-45 y.,male,SPD,0.21215,795,3915,0.19934,0.22496
2000,30-45 y.,male,CDU/CSU,0.16632,659,3915,0.15466,0.17799
2000,30-45 y.,male,FDP,0.01456,45,3915,0.01081,0.01832
2000,30-45 y.,male,Bündnis90/Grüne,0.04874,163,3915,0.04199,0.05548
2000,30-45 y.,male,PDS/Linke,0.01658,73,3915,0.01258,0.02058
2000,30-45 y.,male,Far right parties,0.00819,32,3915,0.00537,0.01101
2000,30-45 y.,female,Not leaning towards specific party,0.60686,2569,4076,0.59187,0.62186
2000,30-45 y.,female,SPD,0.17682,701,4076,0.16510,0.18853
2000,30-45 y.,female,CDU/CSU,0.11793,479,4076,0.10802,0.12783
2000,30-45 y.,female,FDP,0.00849,31,4076,0.00567,0.01131
2000,30-45 y.,female,Bündnis90/Grüne,0.05965,222,4076,0.05238,0.06692
2000,30-45 y.,female,PDS/Linke,0.01374,74,4076,0.01017,0.01732
2000,46-65 y.,male,Not leaning towards specific party,0.43391,1729,3731,0.41800,0.44981
2000,46-65 y.,male,SPD,0.26796,962,3731,0.25375,0.28218
2000,46-65 y.,male,CDU/CSU,0.22265,803,3731,0.20930,0.23600
2000,46-65 y.,male,FDP,0.01748,65,3731,0.01327,0.02169
2000,46-65 y.,male,Bündnis90/Grüne,0.02329,81,3731,0.01845,0.02813
2000,46-65 y.,male,PDS/Linke,0.01983,91,3731,0.01535,0.02430
2000,46-65 y.,female,Not leaning towards specific party,0.50506,2034,3865,0.48929,0.52082
2000,46-65 y.,female,SPD,0.22799,834,3865,0.21476,0.24121
2000,46-65 y.,female,CDU/CSU,0.20171,777,3865,0.18906,0.21437
2000,46-65 y.,female,FDP,0.01552,47,3865,0.01163,0.01942
2000,46-65 y.,female,Bündnis90/Grüne,0.02309,85,3865,0.01836,0.02783
2000,46-65 y.,female,PDS/Linke,0.01701,88,3865,0.01293,0.02109
2000,66 and older,male,Not leaning towards specific party,0.35986,558,1482,0.33542,0.38431
2000,66 and older,male,SPD,0.26716,398,1482,0.24463,0.28970
2000,66 and older,male,CDU/CSU,0.31157,464,1482,0.28798,0.33516
2000,66 and older,male,PDS/Linke,0.03536,62,1482,0.02596,0.04477
2000,66 and older,female,Not leaning towards specific party,0.48458,1014,2013,0.46274,0.50642
2000,66 and older,female,SPD,0.19103,392,2013,0.17385,0.20821
2000,66 and older,female,CDU/CSU,0.26953,523,2013,0.25014,0.28892
2000,66 and older,female,FDP,0.01944,33,2013,0.01341,0.02547
2000,66 and older,female,PDS/Linke,0.02122,51,2013,0.01493,0.02752
2001,17-29 y.,male,Not leaning towards specific party,0.68271,1387,1897,0.66176,0.70366
2001,17-29 y.,male,SPD,0.10974,206,1897,0.09567,0.12381
2001,17-29 y.,male,CDU/CSU,0.11517,215,1897,0.10080,0.12954
2001,17-29 y.,male,Bündnis90/Grüne,0.03609,56,1897,0.02770,0.04449
2001,17-29 y.,male,PDS/Linke,0.01579,33,1897,0.01018,0.02140
2001,17-29 y.,female,Not leaning towards specific party,0.76522,1632,2054,0.74689,0.78356
2001,17-29 y.,female,SPD,0.08416,176,2054,0.07215,0.09617
2001,17-29 y.,female,CDU/CSU,0.07796,160,2054,0.06636,0.08956
2001,17-29 y.,female,Bündnis90/Grüne,0.04585,86,2054,0.03680,0.05490
2001,30-45 y.,male,Not leaning towards specific party,0.55515,1961,3474,0.53862,0.57168
2001,30-45 y.,male,SPD,0.19674,691,3474,0.18352,0.20996
2001,30-45 y.,male,CDU/CSU,0.15417,542,3474,0.14216,0.16618
2001,30-45 y.,male,FDP,0.01493,46,3474,0.01090,0.01896
2001,30-45 y.,male,Bündnis90/Grüne,0.04825,151,3474,0.04112,0.05538
2001,30-45 y.,male,PDS/Linke,0.01236,49,3474,0.00869,0.01603
2001,30-45 y.,male,Far right parties,0.00660,34,3474,0.00391,0.00929
2001,30-45 y.,female,Not leaning towards specific party,0.62345,2397,3696,0.60782,0.63907
2001,30-45 y.,female,SPD,0.17495,628,3696,0.16270,0.18720
2001,30-45 y.,female,CDU/CSU,0.11087,415,3696,0.10075,0.12100
2001,30-45 y.,female,Bündnis90/Grüne,0.05625,202,3696,0.04882,0.06368
2001,30-45 y.,female,PDS/Linke,0.01322,54,3696,0.00953,0.01690
2001,46-65 y.,male,Not leaning towards specific party,0.45738,1667,3464,0.44079,0.47397
2001,46-65 y.,male,SPD,0.25521,848,3464,0.24069,0.26973
2001,46-65 y.,male,CDU/CSU,0.20957,707,3464,0.19602,0.22313
2001,46-65 y.,male,FDP,0.02626,83,3464,0.02094,0.03159
2001,46-65 y.,male,Bündnis90/Grüne,0.01985,74,3464,0.01520,0.02449
2001,46-65 y.,male,PDS/Linke,0.01878,85,3464,0.01426,0.02330
2001,46-65 y.,female,Not leaning towards specific party,0.52676,1957,3522,0.51027,0.54325
2001,46-65 y.,female,SPD,0.22527,752,3522,0.21147,0.23907
2001,46-65 y.,female,CDU/CSU,0.18146,615,3522,0.16873,0.19419
2001,46-65 y.,female,FDP,0.01312,40,3522,0.00936,0.01688
2001,46-65 y.,female,Bündnis90/Grüne,0.02540,84,3522,0.02021,0.03060
2001,46-65 y.,female,PDS/Linke,0.01588,74,3522,0.01175,0.02001
2001,66 and older,male,Not leaning towards specific party,0.37338,565,1420,0.34822,0.39855
2001,66 and older,male,SPD,0.27444,391,1420,0.25122,0.29766
2001,66 and older,male,CDU/CSU,0.28262,402,1420,0.25920,0.30605
2001,66 and older,male,PDS/Linke,0.03519,62,1420,0.02560,0.04478
2001,66 and older,female,Not leaning towards specific party,0.49662,988,1886,0.47405,0.51919
2001,66 and older,female,SPD,0.18917,356,1886,0.17149,0.20685
2001,66 and older,female,CDU/CSU,0.25730,456,1886,0.23756,0.27703
2001,66 and older,female,FDP,0.02133,35,1886,0.01481,0.02785
2001,66 and older,female,PDS/Linke,0.02137,51,1886,0.01484,0.02790
2002,17-29 y.,male,Not leaning towards specific party,0.67658,1347,1961,0.65587,0.69729
2002,17-29 y.,male,SPD,0.12195,247,1961,0.10746,0.13644
2002,17-29 y.,male,CDU/CSU,0.09482,223,1961,0.08185,0.10779
2002,17-29 y.,male,FDP,0.02695,50,1961,0.01978,0.03412
2002,17-29 y.,male,Bündnis90/Grüne,0.03111,51,1961,0.02342,0.03879
2002,17-29 y.,male,PDS/Linke,0.02027,43,1961,0.01403,0.02651
2002,17-29 y.,female,Not leaning towards specific party,0.77375,1605,2064,0.75570,0.79181
2002,17-29 y.,female,SPD,0.09251,190,2064,0.08001,0.10502
2002,17-29 y.,female,CDU/CSU,0.06086,161,2064,0.05054,0.07117
2002,17-29 y.,female,Bündnis90/Grüne,0.03295,69,2064,0.02525,0.04066
2002,17-29 y.,female,PDS/Linke,0.01730,39,2064,0.01167,0.02293
2002,30-45 y.,male,Not leaning towards specific party,0.54380,1871,3485,0.52726,0.56034
2002,30-45 y.,male,SPD,0.18584,661,3485,0.17293,0.19876
2002,30-45 y.,male,CDU/CSU,0.17143,650,3485,0.15892,0.18395
2002,30-45 y.,male,FDP,0.02148,86,3485,0.01666,0.02629
2002,30-45 y.,male,Bündnis90/Grüne,0.04418,150,3485,0.03735,0.05100
2002,30-45 y.,male,PDS/Linke,0.01614,67,3485,0.01195,0.02032
2002,30-45 y.,female,Not leaning towards specific party,0.63763,2357,3816,0.62238,0.65288
2002,30-45 y.,female,SPD,0.16896,675,3816,0.15707,0.18086
2002,30-45 y.,female,CDU/CSU,0.11042,467,3816,0.10048,0.12037
2002,30-45 y.,female,FDP,0.00697,46,3816,0.00433,0.00961
2002,30-45 y.,female,Bündnis90/Grüne,0.04928,202,3816,0.04241,0.05615
2002,30-45 y.,female,PDS/Linke,0.01525,69,3816,0.01136,0.01914
2002,46-65 y.,male,Not leaning towards specific party,0.46837,1727,3843,0.45259,0.48414
2002,46-65 y.,male,SPD,0.23188,892,3843,0.21853,0.24522
2002,46-65 y.,male,CDU/CSU,0.21352,878,3843,0.20056,0.22648
2002,46-65 y.,male,FDP,0.02489,126,3843,0.01996,0.02982
2002,46-65 y.,male,Bündnis90/Grüne,0.02227,117,3843,0.01760,0.02694
2002,46-65 y.,male,PDS/Linke,0.02437,103,3843,0.01949,0.02924
2002,46-65 y.,female,Not leaning towards specific party,0.54258,2018,3869,0.52688,0.55828
2002,46-65 y.,female,SPD,0.20648,789,3869,0.19373,0.21924
2002,46-65 y.,female,CDU/CSU,0.18137,763,3869,0.16922,0.19351
2002,46-65 y.,female,FDP,0.01282,70,3869,0.00927,0.01637
2002,46-65 y.,female,Bündnis90/Grüne,0.02766,136,3869,0.02249,0.03283
2002,46-65 y.,female,PDS/Linke,0.01876,93,3869,0.01448,0.02304
2002,66 and older,male,Not leaning towards specific party,0.35771,571,1588,0.33413,0.38129
2002,66 and older,male,SPD,0.27572,418,1588,0.25373,0.29770
2002,66 and older,male,CDU/CSU,0.29722,486,1588,0.27474,0.31971
2002,66 and older,male,FDP,0.02134,43,1588,0.01423,0.02846
2002,66 and older,male,PDS/Linke,0.03683,70,1588,0.02756,0.04609
2002,66 and older,female,Not leaning towards specific party,0.47055,958,1937,0.44832,0.49279
2002,66 and older,female,SPD,0.20045,372,1937,0.18261,0.21828
2002,66 and older,female,CDU/CSU,0.27022,507,1937,0.25044,0.29001
2002,66 and older,female,FDP,0.02024,35,1937,0.01396,0.02651
2002,66 and older,female,PDS/Linke,0.02856,65,1937,0.02114,0.03598
2003,17-29 y.,male,Not leaning towards specific party,0.60483,1206,1850,0.58255,0.62712
2003,17-29 y.,male,SPD,0.11713,207,1850,0.10247,0.13179
2003,17-29 y.,male,CDU/CSU,0.15170,297,1850,0.13535,0.16805
2003,17-29 y.,male,FDP,0.03190,52,1850,0.02389,0.03991
2003,17-29 y.,male,Bündnis90/Grüne,0.04959,88,1850,0.03969,0.05948
2003,17-29 y.,female,Not leaning towards specific party,0.69271,1410,1976,0.67236,0.71305
2003,17-29 y.,female,SPD,0.09823,209,1976,0.08510,0.11135
2003,17-29 y.,female,CDU/CSU,0.11911,247,1976,0.10483,0.13340
2003,17-29 y.,female,Bündnis90/Grüne,0.05315,110,1976,0.04325,0.06304
2003,30-45 y.,male,Not leaning towards specific party,0.51794,1677,3251,0.50076,0.53512
2003,30-45 y.,male,SPD,0.16723,554,3251,0.15440,0.18007
2003,30-45 y.,male,CDU/CSU,0.20611,718,3251,0.19221,0.22002
2003,30-45 y.,male,FDP,0.02309,82,3251,0.01793,0.02826
2003,30-45 y.,male,Bündnis90/Grüne,0.06028,173,3251,0.05210,0.06847
2003,30-45 y.,male,PDS/Linke,0.01047,47,3251,0.00697,0.01397
2003,30-45 y.,female,Not leaning towards specific party,0.61221,2129,3536,0.59615,0.62827
2003,30-45 y.,female,SPD,0.14759,532,3536,0.13590,0.15928
2003,30-45 y.,female,CDU/CSU,0.14163,551,3536,0.13013,0.15312
2003,30-45 y.,female,FDP,0.00655,33,3536,0.00389,0.00921
2003,30-45 y.,female,Bündnis90/Grüne,0.07034,254,3536,0.06191,0.07877
2003,30-45 y.,female,PDS/Linke,0.00765,37,3536,0.00478,0.01052
2003,46-65 y.,male,Not leaning towards specific party,0.44929,1601,3679,0.43322,0.46537
2003,46-65 y.,male,SPD,0.22982,831,3679,0.21622,0.24342
2003,46-65 y.,male,CDU/CSU,0.23124,926,3679,0.21762,0.24487
2003,46-65 y.,male,FDP,0.02499,109,3679,0.01994,0.03003
2003,46-65 y.,male,Bündnis90/Grüne,0.03249,145,3679,0.02676,0.03822
2003,46-65 y.,male,PDS/Linke,0.01556,67,3679,0.01156,0.01957
2003,46-65 y.,female,Not leaning towards specific party,0.50867,1858,3783,0.49273,0.52460
2003,46-65 y.,female,SPD,0.20294,752,3783,0.19012,0.21576
2003,46-65 y.,female,CDU/CSU,0.20411,834,3783,0.19127,0.21696
2003,46-65 y.,female,FDP,0.01542,62,3783,0.01150,0.01935
2003,46-65 y.,female,Bündnis90/Grüne,0.04288,179,3783,0.03642,0.04933
2003,46-65 y.,female,PDS/Linke,0.01340,65,3783,0.00974,0.01707
2003,46-65 y.,female,Party combinations,0.00868,33,3783,0.00572,0.01164
2003,66 and older,male,Not leaning towards specific party,0.34942,593,1587,0.32596,0.37289
2003,66 and older,male,SPD,0.27102,414,1587,0.24914,0.29289
2003,66 and older,male,CDU/CSU,0.31618,517,1587,0.29329,0.33906
2003,66 and older,male,PDS/Linke,0.03229,63,1587,0.02359,0.04099
2003,66 and older,female,Not leaning towards specific party,0.45837,936,1919,0.43607,0.48067
2003,66 and older,female,SPD,0.20479,389,1919,0.18673,0.22285
2003,66 and older,female,CDU/CSU,0.28184,542,1919,0.26171,0.30197
2003,66 and older,female,PDS/Linke,0.02190,52,1919,0.01535,0.02845
2004,17-29 y.,male,Not leaning towards specific party,0.68442,1307,1837,0.66316,0.70568
2004,17-29 y.,male,SPD,0.09527,173,1837,0.08184,0.10870
2004,17-29 y.,male,CDU/CSU,0.13064,251,1837,0.11523,0.14606
2004,17-29 y.,male,FDP,0.02381,40,1837,0.01684,0.03078
2004,17-29 y.,male,Bündnis90/Grüne,0.03225,66,1837,0.02417,0.04033
