year,migback,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,No migration background,4th Quintile,Bündnis90/Grüne,0.03222,71,1913,0.02430,0.04013
1992,No migration background,5th Quintile,Not leaning towards specific party,0.41370,898,2045,0.39234,0.43505
1992,No migration background,5th Quintile,SPD,0.22209,461,2045,0.20407,0.24011
1992,No migration background,5th Quintile,CDU/CSU,0.27727,523,2045,0.25787,0.29668
1992,No migration background,5th Quintile,FDP,0.04568,85,2045,0.03662,0.05473
1992,No migration background,5th Quintile,Bündnis90/Grüne,0.03407,78,2045,0.02620,0.04193
1992,Direct migration background,1st Quintile,Not leaning towards specific party,0.74828,401,492,0.70990,0.78667
1992,Direct migration background,1st Quintile,SPD,0.18215,91,492,0.14801,0.21629
1992,Direct migration background,2nd Quintile,Not leaning towards specific party,0.67131,449,589,0.63335,0.70928
1992,Direct migration background,2nd Quintile,SPD,0.17020,104,589,0.13983,0.20058
1992,Direct migration background,2nd Quintile,CDU/CSU,0.11930,36,589,0.09310,0.14550
1992,Direct migration background,3rd Quintile,Not leaning towards specific party,0.61595,410,567,0.57588,0.65601
1992,Direct migration background,3rd Quintile,SPD,0.18003,101,567,0.14838,0.21169
1992,Direct migration background,3rd Quintile,CDU/CSU,0.16489,56,567,0.13432,0.19547
1992,Direct migration background,4th Quintile,Not leaning towards specific party,0.64776,395,523,0.60679,0.68874
1992,Direct migration background,4th Quintile,SPD,0.18567,91,523,0.15231,0.21903
1992,Direct migration background,4th Quintile,CDU/CSU,0.12083,37,523,0.09287,0.14879
1992,Direct migration background,5th Quintile,Not leaning towards specific party,0.53312,173,266,0.47305,0.59319
1992,Direct migration background,5th Quintile,SPD,0.19246,58,266,0.14499,0.23992
1992,Direct migration background,5th Quintile,CDU/CSU,0.21445,35,266,0.16503,0.26386
1992,Indirect migration background,1st Quintile,Not leaning towards specific party,0.73159,55,55,0.61340,0.84979
1992,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.59427,69,69,0.47756,0.71098
1992,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.66196,75,75,0.55418,0.76974
1992,Indirect migration background,4th Quintile,Not leaning towards specific party,0.78279,71,71,0.68619,0.87939
1993,No migration background,1st Quintile,Not leaning towards specific party,0.64046,1259,1832,0.61848,0.66244
1993,No migration background,1st Quintile,SPD,0.15744,258,1832,0.14076,0.17412
1993,No migration background,1st Quintile,CDU/CSU,0.11401,196,1832,0.09945,0.12857
1993,No migration background,1st Quintile,Bündnis90/Grüne,0.03100,51,1832,0.02306,0.03894
1993,No migration background,1st Quintile,PDS/Linke,0.01447,35,1832,0.00900,0.01994
1993,No migration background,1st Quintile,Far right parties,0.01999,33,1832,0.01358,0.02640
1993,No migration background,2nd Quintile,Not leaning towards specific party,0.59696,1362,2071,0.57583,0.61809
1993,No migration background,2nd Quintile,SPD,0.17537,321,2071,0.15899,0.19175
1993,No migration background,2nd Quintile,CDU/CSU,0.15461,280,2071,0.13904,0.17019
1993,No migration background,2nd Quintile,Bündnis90/Grüne,0.02931,62,2071,0.02204,0.03658
1993,No migration background,2nd Quintile,PDS/Linke,0.01687,46,2071,0.01132,0.02242
1993,No migration background,3rd Quintile,Not leaning towards specific party,0.57242,1247,1971,0.55057,0.59427
1993,No migration background,3rd Quintile,SPD,0.20144,366,1971,0.18373,0.21915
1993,No migration background,3rd Quintile,CDU/CSU,0.16399,278,1971,0.14764,0.18034
1993,No migration background,3rd Quintile,Bündnis90/Grüne,0.03191,80,1971,0.02415,0.03967
1993,No migration background,4th Quintile,Not leaning towards specific party,0.53008,1167,2032,0.50838,0.55179
1993,No migration background,4th Quintile,SPD,0.20072,379,2032,0.18330,0.21814
1993,No migration background,4th Quintile,CDU/CSU,0.17584,333,2032,0.15928,0.19240
1993,No migration background,4th Quintile,FDP,0.02183,40,2032,0.01548,0.02819
1993,No migration background,4th Quintile,Bündnis90/Grüne,0.04368,81,2032,0.03479,0.05257
1993,No migration background,4th Quintile,Far right parties,0.01672,32,2032,0.01114,0.02230
1993,No migration background,5th Quintile,Not leaning towards specific party,0.43676,949,2009,0.41506,0.45845
1993,No migration background,5th Quintile,SPD,0.20849,404,2009,0.19073,0.22626
1993,No migration background,5th Quintile,CDU/CSU,0.24802,454,2009,0.22913,0.26691
1993,No migration background,5th Quintile,FDP,0.04516,83,2009,0.03608,0.05424
1993,No migration background,5th Quintile,Bündnis90/Grüne,0.03825,88,2009,0.02986,0.04663
1993,No migration background,5th Quintile,Far right parties,0.01661,31,2009,0.01102,0.02220
1993,Direct migration background,1st Quintile,Not leaning towards specific party,0.79320,478,559,0.75959,0.82680
1993,Direct migration background,1st Quintile,SPD,0.10878,81,559,0.08294,0.13461
1993,Direct migration background,2nd Quintile,Not leaning towards specific party,0.70908,450,555,0.67125,0.74690
1993,Direct migration background,2nd Quintile,SPD,0.16631,105,555,0.13530,0.19732
1993,Direct migration background,3rd Quintile,Not leaning towards specific party,0.61530,357,486,0.57200,0.65860
1993,Direct migration background,3rd Quintile,SPD,0.20681,97,486,0.17077,0.24286
1993,Direct migration background,3rd Quintile,CDU/CSU,0.09957,32,486,0.07292,0.12622
1993,Direct migration background,4th Quintile,Not leaning towards specific party,0.60831,309,428,0.56201,0.65461
1993,Direct migration background,4th Quintile,SPD,0.17245,85,428,0.13662,0.20828
1993,Direct migration background,4th Quintile,CDU/CSU,0.13093,34,428,0.09894,0.16293
1993,Direct migration background,5th Quintile,Not leaning towards specific party,0.60537,217,299,0.54987,0.66086
1993,Direct migration background,5th Quintile,SPD,0.15591,50,299,0.11473,0.19710
1993,Direct migration background,5th Quintile,CDU/CSU,0.18393,32,299,0.13994,0.22791
1993,Indirect migration background,1st Quintile,Not leaning towards specific party,0.79026,98,98,0.70924,0.87128
1993,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.83594,84,84,0.75627,0.91561
1993,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.75482,82,82,0.66113,0.84850
1993,Indirect migration background,4th Quintile,Not leaning towards specific party,0.70657,73,73,0.60139,0.81175
1993,Indirect migration background,5th Quintile,Not leaning towards specific party,0.85388,31,31,0.72748,0.98028
1994,No migration background,1st Quintile,Not leaning towards specific party,0.61730,1150,1677,0.59404,0.64057
1994,No migration background,1st Quintile,SPD,0.18089,244,1677,0.16246,0.19932
1994,No migration background,1st Quintile,CDU/CSU,0.12534,192,1677,0.10949,0.14119
1994,No migration background,1st Quintile,Bündnis90/Grüne,0.02756,50,1677,0.01972,0.03540
1994,No migration background,1st Quintile,PDS/Linke,0.02041,41,1677,0.01364,0.02718
1994,No migration background,2nd Quintile,Not leaning towards specific party,0.57636,1261,1971,0.55454,0.59818
1994,No migration background,2nd Quintile,SPD,0.20460,359,1971,0.18678,0.22241
1994,No migration background,2nd Quintile,CDU/CSU,0.15663,254,1971,0.14058,0.17268
1994,No migration background,2nd Quintile,Bündnis90/Grüne,0.02637,50,1971,0.01929,0.03344
1994,No migration background,2nd Quintile,PDS/Linke,0.01777,47,1971,0.01194,0.02361
1994,No migration background,3rd Quintile,Not leaning towards specific party,0.51375,1207,2065,0.49219,0.53531
1994,No migration background,3rd Quintile,SPD,0.24267,415,2065,0.22417,0.26116
1994,No migration background,3rd Quintile,CDU/CSU,0.16182,304,2065,0.14593,0.17771
1994,No migration background,3rd Quintile,Bündnis90/Grüne,0.04151,86,2065,0.03290,0.05011
1994,No migration background,3rd Quintile,PDS/Linke,0.01440,53,2065,0.00926,0.01954
1994,No migration background,4th Quintile,Not leaning towards specific party,0.50696,1127,1992,0.48500,0.52892
1994,No migration background,4th Quintile,SPD,0.22803,439,1992,0.20960,0.24646
1994,No migration background,4th Quintile,CDU/CSU,0.17338,304,1992,0.15675,0.19001
1994,No migration background,4th Quintile,Bündnis90/Grüne,0.04359,81,1992,0.03462,0.05256
1994,No migration background,4th Quintile,PDS/Linke,0.01486,41,1992,0.00955,0.02018
1994,No migration background,5th Quintile,Not leaning towards specific party,0.41580,954,2033,0.39437,0.43723
1994,No migration background,5th Quintile,SPD,0.22108,430,2033,0.20304,0.23913
1994,No migration background,5th Quintile,CDU/CSU,0.27665,508,2033,0.25720,0.29610
1994,No migration background,5th Quintile,FDP,0.03223,59,2033,0.02455,0.03991
1994,No migration background,5th Quintile,Bündnis90/Grüne,0.03901,82,2033,0.03059,0.04743
1994,Direct migration background,1st Quintile,Not leaning towards specific party,0.77887,531,632,0.74649,0.81125
1994,Direct migration background,1st Quintile,SPD,0.13690,101,632,0.11008,0.16372
1994,Direct migration background,2nd Quintile,Not leaning towards specific party,0.65807,375,514,0.61702,0.69912
1994,Direct migration background,2nd Quintile,SPD,0.19897,104,514,0.16443,0.23352
1994,Direct migration background,2nd Quintile,CDU/CSU,0.11793,35,514,0.09002,0.14584
1994,Direct migration background,3rd Quintile,Not leaning towards specific party,0.62037,334,463,0.57612,0.66463
1994,Direct migration background,3rd Quintile,SPD,0.21149,90,463,0.17425,0.24873
1994,Direct migration background,3rd Quintile,CDU/CSU,0.12898,39,463,0.09841,0.15954
1994,Direct migration background,4th Quintile,Not leaning towards specific party,0.61647,257,359,0.56610,0.66684
1994,Direct migration background,4th Quintile,SPD,0.16706,69,359,0.12842,0.20570
1994,Direct migration background,4th Quintile,CDU/CSU,0.16317,33,359,0.12489,0.20145
1994,Direct migration background,5th Quintile,Not leaning towards specific party,0.49454,162,265,0.43423,0.55485
1994,Direct migration background,5th Quintile,SPD,0.19825,66,265,0.15016,0.24634
1994,Direct migration background,5th Quintile,CDU/CSU,0.21767,37,265,0.16789,0.26745
1994,Indirect migration background,1st Quintile,Not leaning towards specific party,0.78240,98,98,0.70029,0.86452
1994,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.74668,92,92,0.65732,0.83604
1994,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.73217,71,71,0.62843,0.83591
1994,Indirect migration background,4th Quintile,Not leaning towards specific party,0.65940,70,70,0.54758,0.77122
1994,Indirect migration background,5th Quintile,Not leaning towards specific party,0.64512,32,32,0.47669,0.81356
1995,No migration background,1st Quintile,Not leaning towards specific party,0.57438,956,1524,0.54955,0.59921
1995,No migration background,1st Quintile,SPD,0.18680,243,1524,0.16723,0.20638
1995,No migration background,1st Quintile,CDU/CSU,0.16629,223,1524,0.14759,0.18499
1995,No migration background,1st Quintile,Bündnis90/Grüne,0.03708,58,1524,0.02759,0.04657
1995,No migration background,1st Quintile,PDS/Linke,0.02239,44,1524,0.01496,0.02982
1995,No migration background,2nd Quintile,Not leaning towards specific party,0.52391,1145,1987,0.50194,0.54587
1995,No migration background,2nd Quintile,SPD,0.23216,413,1987,0.21359,0.25073
1995,No migration background,2nd Quintile,CDU/CSU,0.16490,300,1987,0.14858,0.18122
1995,No migration background,2nd Quintile,Bündnis90/Grüne,0.03614,71,1987,0.02793,0.04435
1995,No migration background,2nd Quintile,PDS/Linke,0.02179,58,1987,0.01537,0.02821
1995,No migration background,3rd Quintile,Not leaning towards specific party,0.48138,1105,2055,0.45977,0.50299
1995,No migration background,3rd Quintile,SPD,0.25940,456,2055,0.24044,0.27835
1995,No migration background,3rd Quintile,CDU/CSU,0.17114,335,2055,0.15485,0.18743
1995,No migration background,3rd Quintile,Bündnis90/Grüne,0.04567,94,2055,0.03665,0.05470
1995,No migration background,3rd Quintile,PDS/Linke,0.02085,65,2055,0.01467,0.02703
1995,No migration background,4th Quintile,Not leaning towards specific party,0.44579,1085,2166,0.42485,0.46673
1995,No migration background,4th Quintile,SPD,0.23333,443,2166,0.21551,0.25114
1995,No migration background,4th Quintile,CDU/CSU,0.22497,448,2166,0.20738,0.24256
1995,No migration background,4th Quintile,FDP,0.02468,37,2166,0.01815,0.03122
1995,No migration background,4th Quintile,Bündnis90/Grüne,0.04235,92,2166,0.03386,0.05083
1995,No migration background,4th Quintile,PDS/Linke,0.01884,61,2166,0.01312,0.02457
1995,No migration background,5th Quintile,Not leaning towards specific party,0.37762,863,2082,0.35679,0.39844
1995,No migration background,5th Quintile,SPD,0.21150,428,2082,0.19395,0.22905
1995,No migration background,5th Quintile,CDU/CSU,0.30531,596,2082,0.28553,0.32510
1995,No migration background,5th Quintile,FDP,0.02348,49,2082,0.01698,0.02999
1995,No migration background,5th Quintile,Bündnis90/Grüne,0.07081,146,2082,0.05978,0.08183
1995,Direct migration background,1st Quintile,Not leaning towards specific party,0.70042,631,826,0.66916,0.73167
1995,Direct migration background,1st Quintile,SPD,0.12595,114,826,0.10331,0.14859
1995,Direct migration background,1st Quintile,CDU/CSU,0.12388,81,826,0.10140,0.14636
1995,Direct migration background,2nd Quintile,Not leaning towards specific party,0.59299,488,688,0.55625,0.62972
1995,Direct migration background,2nd Quintile,SPD,0.19873,126,688,0.16889,0.22858
1995,Direct migration background,2nd Quintile,CDU/CSU,0.15702,74,688,0.12981,0.18422
1995,Direct migration background,3rd Quintile,Not leaning towards specific party,0.53593,328,502,0.49226,0.57960
1995,Direct migration background,3rd Quintile,SPD,0.21308,101,502,0.17722,0.24894
1995,Direct migration background,3rd Quintile,CDU/CSU,0.17570,73,502,0.14237,0.20902
1995,Direct migration background,4th Quintile,Not leaning towards specific party,0.63130,263,366,0.58181,0.68080
1995,Direct migration background,4th Quintile,SPD,0.11309,57,366,0.08060,0.14558
1995,Direct migration background,4th Quintile,CDU/CSU,0.18565,46,366,0.14576,0.22554
1995,Direct migration background,5th Quintile,Not leaning towards specific party,0.52223,177,271,0.46264,0.58181
1995,Direct migration background,5th Quintile,SPD,0.14198,47,271,0.10035,0.18361
1995,Direct migration background,5th Quintile,CDU/CSU,0.27613,47,271,0.22280,0.32945
1995,Indirect migration background,1st Quintile,Not leaning towards specific party,0.74318,105,105,0.65921,0.82714
1995,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.70752,103,103,0.61924,0.79580
1995,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.68583,74,74,0.57935,0.79232
1995,Indirect migration background,4th Quintile,Not leaning towards specific party,0.68801,66,66,0.57538,0.80065
1995,Indirect migration background,5th Quintile,Not leaning towards specific party,0.55719,35,35,0.39023,0.72416
1996,No migration background,1st Quintile,Not leaning towards specific party,0.61443,1014,1526,0.59000,0.63886
1996,No migration background,1st Quintile,SPD,0.15267,209,1526,0.13462,0.17072
1996,No migration background,1st Quintile,CDU/CSU,0.15626,207,1526,0.13803,0.17448
1996,No migration background,1st Quintile,Bündnis90/Grüne,0.03585,54,1526,0.02652,0.04519
1996,No migration background,1st Quintile,PDS/Linke,0.02122,42,1526,0.01399,0.02846
1996,No migration background,2nd Quintile,Not leaning towards specific party,0.56659,1155,1849,0.54399,0.58918
1996,No migration background,2nd Quintile,SPD,0.18553,292,1849,0.16781,0.20326
1996,No migration background,2nd Quintile,CDU/CSU,0.17761,283,1849,0.16019,0.19504
1996,No migration background,2nd Quintile,Bündnis90/Grüne,0.03663,71,1849,0.02807,0.04520
1996,No migration background,2nd Quintile,PDS/Linke,0.01699,48,1849,0.01110,0.02288
1996,No migration background,3rd Quintile,Not leaning towards specific party,0.51115,1183,2076,0.48964,0.53266
1996,No migration background,3rd Quintile,SPD,0.22722,393,2076,0.20919,0.24525
1996,No migration background,3rd Quintile,CDU/CSU,0.17264,332,2076,0.15638,0.18890
1996,No migration background,3rd Quintile,Bündnis90/Grüne,0.04913,97,2076,0.03983,0.05843
1996,No migration background,3rd Quintile,PDS/Linke,0.02308,71,2076,0.01661,0.02954
1996,No migration background,4th Quintile,Not leaning towards specific party,0.45788,1128,2161,0.43687,0.47889
1996,No migration background,4th Quintile,SPD,0.19722,381,2161,0.18044,0.21400
1996,No migration background,4th Quintile,CDU/CSU,0.24279,475,2161,0.22471,0.26088
1996,No migration background,4th Quintile,Bündnis90/Grüne,0.05172,111,2161,0.04238,0.06106
1996,No migration background,4th Quintile,PDS/Linke,0.02091,66,2161,0.01488,0.02695
1996,No migration background,5th Quintile,Not leaning towards specific party,0.39093,891,2099,0.37005,0.41181
1996,No migration background,5th Quintile,SPD,0.19596,407,2099,0.17898,0.21295
1996,No migration background,5th Quintile,CDU/CSU,0.30129,574,2099,0.28165,0.32092
1996,No migration background,5th Quintile,FDP,0.02989,49,2099,0.02260,0.03718
1996,No migration background,5th Quintile,Bündnis90/Grüne,0.06264,144,2099,0.05227,0.07301
1996,No migration background,5th Quintile,PDS/Linke,0.00821,34,2099,0.00435,0.01207
1996,Direct migration background,1st Quintile,Not leaning towards specific party,0.71390,644,814,0.68283,0.74496
1996,Direct migration background,1st Quintile,SPD,0.11376,100,814,0.09193,0.13558
1996,Direct migration background,1st Quintile,CDU/CSU,0.10070,70,814,0.08002,0.12139
1996,Direct migration background,2nd Quintile,Not leaning towards specific party,0.66121,454,618,0.62386,0.69855
1996,Direct migration background,2nd Quintile,SPD,0.13831,88,618,0.11107,0.16555
1996,Direct migration background,2nd Quintile,CDU/CSU,0.17259,76,618,0.14277,0.20241
1996,Direct migration background,3rd Quintile,Not leaning towards specific party,0.55272,296,439,0.50615,0.59928
1996,Direct migration background,3rd Quintile,SPD,0.20371,84,439,0.16599,0.24143
1996,Direct migration background,3rd Quintile,CDU/CSU,0.16969,59,439,0.13454,0.20485
1996,Direct migration background,4th Quintile,Not leaning towards specific party,0.55358,254,376,0.50326,0.60390
1996,Direct migration background,4th Quintile,SPD,0.14384,63,376,0.10832,0.17936
1996,Direct migration background,4th Quintile,CDU/CSU,0.22984,59,376,0.18726,0.27243
1996,Direct migration background,5th Quintile,Not leaning towards specific party,0.55227,157,243,0.48962,0.61493
1996,Direct migration background,5th Quintile,SPD,0.12079,46,243,0.07973,0.16185
1996,Direct migration background,5th Quintile,CDU/CSU,0.21726,40,243,0.16530,0.26922
1996,Indirect migration background,1st Quintile,Not leaning towards specific party,0.82503,140,140,0.76187,0.88820
1996,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.80385,94,94,0.72315,0.88456
1996,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.64179,84,84,0.53864,0.74494
1996,Indirect migration background,4th Quintile,Not leaning towards specific party,0.59938,65,65,0.47933,0.71944
1996,Indirect migration background,5th Quintile,Not leaning towards specific party,0.43946,31,31,0.26185,0.61706
1997,No migration background,1st Quintile,Not leaning towards specific party,0.60689,935,1376,0.58108,0.63271
1997,No migration background,1st Quintile,SPD,0.17492,190,1376,0.15484,0.19500
1997,No migration background,1st Quintile,CDU/CSU,0.14673,179,1376,0.12802,0.16543
1997,No migration background,1st Quintile,Bündnis90/Grüne,0.02967,34,1376,0.02071,0.03864
1997,No migration background,1st Quintile,PDS/Linke,0.01914,38,1376,0.01190,0.02639
1997,No migration background,2nd Quintile,Not leaning towards specific party,0.57766,1265,1952,0.55575,0.59958
1997,No migration background,2nd Quintile,SPD,0.21779,353,1952,0.19948,0.23611
1997,No migration background,2nd Quintile,CDU/CSU,0.14460,242,1952,0.12899,0.16020
1997,No migration background,2nd Quintile,Bündnis90/Grüne,0.02853,56,1952,0.02114,0.03592
1997,No migration background,2nd Quintile,PDS/Linke,0.01219,36,1952,0.00732,0.01707
1997,No migration background,3rd Quintile,Not leaning towards specific party,0.52281,1221,2028,0.50107,0.54456
1997,No migration background,3rd Quintile,SPD,0.22123,364,2028,0.20316,0.23930
1997,No migration background,3rd Quintile,CDU/CSU,0.17390,315,2028,0.15740,0.19040
1997,No migration background,3rd Quintile,Bündnis90/Grüne,0.04235,78,2028,0.03358,0.05112
1997,No migration background,3rd Quintile,PDS/Linke,0.01654,50,2028,0.01099,0.02209
1997,No migration background,4th Quintile,Not leaning towards specific party,0.48553,1175,2145,0.46437,0.50668
1997,No migration background,4th Quintile,SPD,0.19920,389,2145,0.18229,0.21610
1997,No migration background,4th Quintile,CDU/CSU,0.20771,388,2145,0.19054,0.22488
1997,No migration background,4th Quintile,Bündnis90/Grüne,0.06026,121,2145,0.05019,0.07033
1997,No migration background,4th Quintile,PDS/Linke,0.02252,72,2145,0.01624,0.02880
1997,No migration background,5th Quintile,Not leaning towards specific party,0.40531,971,2058,0.38409,0.42652
1997,No migration background,5th Quintile,SPD,0.20871,406,2058,0.19115,0.22627
1997,No migration background,5th Quintile,CDU/CSU,0.28360,514,2058,0.26412,0.30308
1997,No migration background,5th Quintile,FDP,0.02558,48,2058,0.01876,0.03240
1997,No migration background,5th Quintile,Bündnis90/Grüne,0.05972,119,2058,0.04948,0.06996
1997,Direct migration background,1st Quintile,Not leaning towards specific party,0.72484,616,798,0.69384,0.75585
1997,Direct migration background,1st Quintile,SPD,0.13198,101,798,0.10848,0.15548
1997,Direct migration background,1st Quintile,CDU/CSU,0.11209,81,798,0.09019,0.13400
1997,Direct migration background,2nd Quintile,Not leaning towards specific party,0.68771,435,588,0.65022,0.72520
1997,Direct migration background,2nd Quintile,SPD,0.15641,87,588,0.12703,0.18580
1997,Direct migration background,2nd Quintile,CDU/CSU,0.12830,66,588,0.10125,0.15536
1997,Direct migration background,3rd Quintile,Not leaning towards specific party,0.63115,291,416,0.58473,0.67757
1997,Direct migration background,3rd Quintile,SPD,0.17745,79,416,0.14069,0.21421
1997,Direct migration background,3rd Quintile,CDU/CSU,0.14505,46,416,0.11117,0.17893
1997,Direct migration background,4th Quintile,Not leaning towards specific party,0.61397,257,365,0.56395,0.66398
1997,Direct migration background,4th Quintile,SPD,0.16087,64,365,0.12312,0.19861
1997,Direct migration background,4th Quintile,CDU/CSU,0.16728,44,365,0.12893,0.20562
1997,Direct migration background,5th Quintile,Not leaning towards specific party,0.52911,145,221,0.46315,0.59507
1997,Direct migration background,5th Quintile,SPD,0.13991,37,221,0.09407,0.18575
1997,Direct migration background,5th Quintile,CDU/CSU,0.24799,39,221,0.19093,0.30506
1997,Indirect migration background,1st Quintile,Not leaning towards specific party,0.86053,142,142,0.80334,0.91771
1997,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.73627,121,121,0.65743,0.81511
1997,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.70230,81,81,0.60211,0.80250
1997,Indirect migration background,4th Quintile,Not leaning towards specific party,0.60603,62,62,0.48341,0.72865
1997,Indirect migration background,5th Quintile,Not leaning towards specific party,0.44666,35,35,0.27955,0.61377
1998,No migration background,1st Quintile,Not leaning towards specific party,0.62325,955,1357,0.59746,0.64904
1998,No migration background,1st Quintile,SPD,0.18919,226,1357,0.16835,0.21004
1998,No migration background,1st Quintile,CDU/CSU,0.12161,135,1357,0.10421,0.13901
1998,No migration background,1st Quintile,Bündnis90/Grüne,0.03344,41,1357,0.02387,0.04301
1998,No migration background,2nd Quintile,Not leaning towards specific party,0.58225,1178,1781,0.55934,0.60516
1998,No migration background,2nd Quintile,SPD,0.20584,318,1781,0.18705,0.22462
1998,No migration background,2nd Quintile,CDU/CSU,0.13674,201,1781,0.12078,0.15270
1998,No migration background,2nd Quintile,Bündnis90/Grüne,0.02956,52,1781,0.02169,0.03743
1998,No migration background,2nd Quintile,PDS/Linke,0.01371,32,1781,0.00831,0.01911
1998,No migration background,3rd Quintile,Not leaning towards specific party,0.50246,1192,2026,0.48069,0.52424
1998,No migration background,3rd Quintile,SPD,0.24144,412,2026,0.22280,0.26008
1998,No migration background,3rd Quintile,CDU/CSU,0.17289,298,2026,0.15642,0.18937
1998,No migration background,3rd Quintile,Bündnis90/Grüne,0.03513,66,2026,0.02711,0.04315
1998,No migration background,3rd Quintile,PDS/Linke,0.01811,58,2026,0.01230,0.02392
1998,No migration background,4th Quintile,Not leaning towards specific party,0.48662,1133,2110,0.46529,0.50796
1998,No migration background,4th Quintile,SPD,0.22975,454,2110,0.21180,0.24770
1998,No migration background,4th Quintile,CDU/CSU,0.18478,358,2110,0.16822,0.20135
1998,No migration background,4th Quintile,Bündnis90/Grüne,0.05066,104,2110,0.04130,0.06002
1998,No migration background,4th Quintile,PDS/Linke,0.02119,61,2110,0.01505,0.02734
1998,No migration background,5th Quintile,Not leaning towards specific party,0.39664,916,1950,0.37492,0.41836
1998,No migration background,5th Quintile,SPD,0.20927,398,1950,0.19121,0.22733
1998,No migration background,5th Quintile,CDU/CSU,0.27016,464,1950,0.25045,0.28988
1998,No migration background,5th Quintile,FDP,0.03094,50,1950,0.02325,0.03863
1998,No migration background,5th Quintile,Bündnis90/Grüne,0.06182,122,1950,0.05113,0.07251
1998,Direct migration background,1st Quintile,Not leaning towards specific party,0.77529,593,735,0.74509,0.80548
1998,Direct migration background,1st Quintile,SPD,0.10700,83,735,0.08464,0.12937
1998,Direct migration background,1st Quintile,CDU/CSU,0.08121,59,735,0.06145,0.10097
1998,Direct migration background,2nd Quintile,Not leaning towards specific party,0.63676,364,505,0.59478,0.67875
1998,Direct migration background,2nd Quintile,SPD,0.18264,87,505,0.14891,0.21637
1998,Direct migration background,2nd Quintile,CDU/CSU,0.13478,54,505,0.10496,0.16459
1998,Direct migration background,3rd Quintile,Not leaning towards specific party,0.57284,256,384,0.52329,0.62238
1998,Direct migration background,3rd Quintile,SPD,0.23585,74,384,0.19334,0.27837
1998,Direct migration background,3rd Quintile,CDU/CSU,0.15906,54,384,0.12243,0.19569
1998,Direct migration background,4th Quintile,Not leaning towards specific party,0.57347,219,320,0.51919,0.62774
1998,Direct migration background,4th Quintile,SPD,0.20347,59,320,0.15929,0.24764
1998,Direct migration background,4th Quintile,CDU/CSU,0.16371,42,320,0.12311,0.20432
1998,Direct migration background,5th Quintile,Not leaning towards specific party,0.52540,124,199,0.45584,0.59495
1998,Direct migration background,5th Quintile,SPD,0.15727,39,199,0.10656,0.20798
1998,Direct migration background,5th Quintile,CDU/CSU,0.24399,36,199,0.18416,0.30381
1998,Indirect migration background,1st Quintile,Not leaning towards specific party,0.75814,145,145,0.68820,0.82808
1998,Indirect migration background,2nd Quintile,Not leaning towards specific party,0.75854,112,112,0.67893,0.83816
1998,Indirect migration background,3rd Quintile,Not leaning towards specific party,0.65935,78,78,0.55349,0.76521
1998,Indirect migration background,4th Quintile,Not leaning towards specific party,0.60860,71,71,0.49426,0.72294
1998,Indirect migration background,5th Quintile,Not leaning towards specific party,0.47966,36,36,0.31415,0.64517
1999,No migration background,1st Quintile,Not leaning towards specific party,0.55482,1015,1639,0.53075,0.57889
1999,No migration background,1st Quintile,SPD,0.20211,309,1639,0.18266,0.22156
1999,No migration background,1st Quintile,CDU/CSU,0.15529,215,1639,0.13775,0.17283
1999,No migration background,1st Quintile,Bündnis90/Grüne,0.03330,49,1639,0.02462,0.04199
1999,No migration background,1st Quintile,PDS/Linke,0.02767,51,1639,0.01973,0.03562
1999,No migration background,2nd Quintile,Not leaning towards specific party,0.52132,1206,2083,0.49986,0.54278
1999,No migration background,2nd Quintile,SPD,0.23061,448,2083,0.21251,0.24870
1999,No migration background,2nd Quintile,CDU/CSU,0.17109,309,2083,0.15491,0.18727
1999,No migration background,2nd Quintile,Bündnis90/Grüne,0.03399,62,2083,0.02621,0.04178
1999,No migration background,2nd Quintile,PDS/Linke,0.01876,58,2083,0.01294,0.02459
1999,No migration background,3rd Quintile,Not leaning towards specific party,0.48326,1213,2243,0.46257,0.50394
1999,No migration background,3rd Quintile,SPD,0.23044,480,2243,0.21301,0.24787
1999,No migration background,3rd Quintile,CDU/CSU,0.20536,414,2243,0.18863,0.22208
1999,No migration background,3rd Quintile,Bündnis90/Grüne,0.02904,66,2243,0.02209,0.03599
1999,No migration background,3rd Quintile,PDS/Linke,0.02396,70,2243,0.01763,0.03029
1999,No migration background,4th Quintile,Not leaning towards specific party,0.43349,1111,2277,0.41313,0.45384
1999,No migration background,4th Quintile,SPD,0.25775,552,2277,0.23978,0.27572
1999,No migration background,4th Quintile,CDU/CSU,0.22241,459,2277,0.20533,0.23950
1999,No migration background,4th Quintile,Bündnis90/Grüne,0.03672,83,2277,0.02900,0.04445
