year,age_gr,migback,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,66 and older,Direct migration background,Not leaning towards specific party,0.52692,95,140,0.44392,0.60993
1994,66 and older,Direct migration background,CDU/CSU,0.28425,45,140,0.20927,0.35924
1995,17-29 y.,No migration background,Not leaning towards specific party,0.63756,1513,2271,0.61778,0.65733
1995,17-29 y.,No migration background,SPD,0.13674,293,2271,0.12261,0.15088
1995,17-29 y.,No migration background,CDU/CSU,0.11515,251,2271,0.10201,0.12828
1995,17-29 y.,No migration background,Bündnis90/Grüne,0.07461,153,2271,0.06380,0.08542
1995,17-29 y.,No migration background,PDS/Linke,0.02059,61,2271,0.01475,0.02643
1995,17-29 y.,Direct migration background,Not leaning towards specific party,0.72410,456,568,0.68731,0.76089
1995,17-29 y.,Direct migration background,SPD,0.12880,73,568,0.10123,0.15638
1995,17-29 y.,Direct migration background,CDU/CSU,0.06723,39,568,0.04662,0.08784
1995,17-29 y.,Indirect migration background,Not leaning towards specific party,0.72893,347,401,0.68537,0.77249
1995,17-29 y.,Indirect migration background,SPD,0.12570,54,401,0.09322,0.15819
1995,30-45 y.,No migration background,Not leaning towards specific party,0.50874,1887,3429,0.49200,0.52547
1995,30-45 y.,No migration background,SPD,0.20638,634,3429,0.19283,0.21992
1995,30-45 y.,No migration background,CDU/CSU,0.16947,574,3429,0.15691,0.18203
1995,30-45 y.,No migration background,FDP,0.01260,38,3429,0.00886,0.01633
1995,30-45 y.,No migration background,Bündnis90/Grüne,0.07721,219,3429,0.06828,0.08615
1995,30-45 y.,No migration background,PDS/Linke,0.01404,77,3429,0.01010,0.01798
1995,30-45 y.,Direct migration background,Not leaning towards specific party,0.63078,612,911,0.59942,0.66214
1995,30-45 y.,Direct migration background,SPD,0.14374,152,911,0.12095,0.16654
1995,30-45 y.,Direct migration background,CDU/CSU,0.14203,104,911,0.11935,0.16471
1995,30-45 y.,Direct migration background,Bündnis90/Grüne,0.06882,43,911,0.05237,0.08527
1995,46-65 y.,No migration background,Not leaning towards specific party,0.38218,1216,2882,0.36444,0.39992
1995,46-65 y.,No migration background,SPD,0.28147,741,2882,0.26505,0.29790
1995,46-65 y.,No migration background,CDU/CSU,0.26579,726,2882,0.24965,0.28192
1995,46-65 y.,No migration background,FDP,0.01880,51,2882,0.01384,0.02376
1995,46-65 y.,No migration background,Bündnis90/Grüne,0.02779,77,2882,0.02179,0.03380
1995,46-65 y.,No migration background,PDS/Linke,0.01585,71,2882,0.01129,0.02041
1995,46-65 y.,Direct migration background,Not leaning towards specific party,0.56954,704,1009,0.53897,0.60010
1995,46-65 y.,Direct migration background,SPD,0.19142,186,1009,0.16713,0.21570
1995,46-65 y.,Direct migration background,CDU/CSU,0.19291,119,1009,0.16855,0.21727
1995,66 and older,No migration background,Not leaning towards specific party,0.40385,539,1248,0.37661,0.43108
1995,66 and older,No migration background,SPD,0.25070,316,1248,0.22665,0.27476
1995,66 and older,No migration background,CDU/CSU,0.28373,351,1248,0.25871,0.30876
1995,66 and older,No migration background,PDS/Linke,0.02291,42,1248,0.01461,0.03122
1995,66 and older,Direct migration background,Not leaning towards specific party,0.50715,116,209,0.43920,0.57509
1995,66 and older,Direct migration background,SPD,0.14959,34,209,0.10112,0.19807
1995,66 and older,Direct migration background,CDU/CSU,0.33101,59,209,0.26706,0.39496
1996,17-29 y.,No migration background,Not leaning towards specific party,0.64844,1470,2112,0.62808,0.66881
1996,17-29 y.,No migration background,SPD,0.10539,213,2112,0.09229,0.11849
1996,17-29 y.,No migration background,CDU/CSU,0.12656,241,2112,0.11237,0.14074
1996,17-29 y.,No migration background,Bündnis90/Grüne,0.07355,140,2112,0.06242,0.08469
1996,17-29 y.,No migration background,PDS/Linke,0.01922,48,2112,0.01337,0.02508
1996,17-29 y.,Direct migration background,Not leaning towards specific party,0.75972,427,514,0.72275,0.79669
1996,17-29 y.,Direct migration background,SPD,0.10438,50,514,0.07792,0.13084
1996,17-29 y.,Direct migration background,CDU/CSU,0.07167,37,514,0.04935,0.09399
1996,17-29 y.,Indirect migration background,Not leaning towards specific party,0.70181,361,418,0.65790,0.74572
1996,17-29 y.,Indirect migration background,SPD,0.12345,57,418,0.09188,0.15503
1996,30-45 y.,No migration background,Not leaning towards specific party,0.54600,2015,3440,0.52936,0.56264
1996,30-45 y.,No migration background,SPD,0.17190,548,3440,0.15929,0.18451
1996,30-45 y.,No migration background,CDU/CSU,0.16546,548,3440,0.15304,0.17788
1996,30-45 y.,No migration background,Bündnis90/Grüne,0.08003,244,3440,0.07096,0.08910
1996,30-45 y.,No migration background,PDS/Linke,0.01514,85,3440,0.01106,0.01922
1996,30-45 y.,Direct migration background,Not leaning towards specific party,0.62611,559,843,0.59343,0.65879
1996,30-45 y.,Direct migration background,SPD,0.14741,144,843,0.12346,0.17135
1996,30-45 y.,Direct migration background,CDU/CSU,0.12419,100,843,0.10191,0.14647
1996,30-45 y.,Direct migration background,Bündnis90/Grüne,0.08501,40,843,0.06617,0.10384
1996,30-45 y.,Indirect migration background,Not leaning towards specific party,0.63190,42,42,0.48427,0.77953
1996,46-65 y.,No migration background,Not leaning towards specific party,0.40478,1290,2881,0.38686,0.42271
1996,46-65 y.,No migration background,SPD,0.24573,643,2881,0.23000,0.26145
1996,46-65 y.,No migration background,CDU/CSU,0.27574,735,2881,0.25942,0.29206
1996,46-65 y.,No migration background,FDP,0.01716,47,2881,0.01241,0.02190
1996,46-65 y.,No migration background,Bündnis90/Grüne,0.03184,85,2881,0.02542,0.03825
1996,46-65 y.,No migration background,PDS/Linke,0.01665,81,2881,0.01197,0.02132
1996,46-65 y.,Direct migration background,Not leaning towards specific party,0.60849,695,952,0.57747,0.63951
1996,46-65 y.,Direct migration background,SPD,0.15060,153,952,0.12787,0.17333
1996,46-65 y.,Direct migration background,CDU/CSU,0.17946,104,952,0.15507,0.20385
1996,66 and older,No migration background,Not leaning towards specific party,0.44310,599,1273,0.41580,0.47040
1996,66 and older,No migration background,SPD,0.22337,280,1273,0.20048,0.24625
1996,66 and older,No migration background,CDU/CSU,0.27683,347,1273,0.25224,0.30142
1996,66 and older,No migration background,PDS/Linke,0.02191,47,1273,0.01386,0.02995
1996,66 and older,Direct migration background,Not leaning towards specific party,0.48847,124,222,0.42257,0.55438
1996,66 and older,Direct migration background,SPD,0.14867,34,222,0.10177,0.19558
1996,66 and older,Direct migration background,CDU/CSU,0.33722,64,222,0.27489,0.39955
1997,17-29 y.,No migration background,Not leaning towards specific party,0.67612,1489,2051,0.65587,0.69638
1997,17-29 y.,No migration background,SPD,0.10013,180,2051,0.08713,0.11312
1997,17-29 y.,No migration background,CDU/CSU,0.11137,198,2051,0.09775,0.12499
1997,17-29 y.,No migration background,Bündnis90/Grüne,0.06705,109,2051,0.05623,0.07788
1997,17-29 y.,No migration background,PDS/Linke,0.01507,41,2051,0.00979,0.02034
1997,17-29 y.,No migration background,Far right parties,0.01539,34,2051,0.01006,0.02072
1997,17-29 y.,Direct migration background,Not leaning towards specific party,0.77001,379,463,0.73163,0.80838
1997,17-29 y.,Direct migration background,SPD,0.10438,47,463,0.07650,0.13226
1997,17-29 y.,Direct migration background,CDU/CSU,0.07766,37,463,0.05325,0.10206
1997,17-29 y.,Indirect migration background,Not leaning towards specific party,0.75437,382,426,0.71344,0.79529
1997,17-29 y.,Indirect migration background,SPD,0.07985,44,426,0.05408,0.10562
1997,30-45 y.,No migration background,Not leaning towards specific party,0.56472,2119,3425,0.54812,0.58133
1997,30-45 y.,No migration background,SPD,0.17826,548,3425,0.16544,0.19108
1997,30-45 y.,No migration background,CDU/CSU,0.14589,464,3425,0.13406,0.15771
1997,30-45 y.,No migration background,Bündnis90/Grüne,0.07571,203,3425,0.06685,0.08457
1997,30-45 y.,No migration background,PDS/Linke,0.01170,57,3425,0.00810,0.01530
1997,30-45 y.,No migration background,Far right parties,0.01038,34,3425,0.00699,0.01378
1997,30-45 y.,Direct migration background,Not leaning towards specific party,0.70050,581,786,0.66846,0.73254
1997,30-45 y.,Direct migration background,SPD,0.12719,118,786,0.10388,0.15050
1997,30-45 y.,Direct migration background,CDU/CSU,0.11429,87,786,0.09203,0.13655
1997,30-45 y.,Indirect migration background,Not leaning towards specific party,0.63735,47,47,0.49841,0.77628
1997,46-65 y.,No migration background,Not leaning towards specific party,0.42309,1370,2872,0.40502,0.44117
1997,46-65 y.,No migration background,SPD,0.26905,669,2872,0.25283,0.28527
1997,46-65 y.,No migration background,CDU/CSU,0.24283,632,2872,0.22715,0.25852
1997,46-65 y.,No migration background,FDP,0.01469,41,2872,0.01029,0.01909
1997,46-65 y.,No migration background,Bündnis90/Grüne,0.02786,82,2872,0.02184,0.03388
1997,46-65 y.,No migration background,PDS/Linke,0.01466,78,2872,0.01026,0.01905
1997,46-65 y.,Direct migration background,Not leaning towards specific party,0.61130,649,913,0.57966,0.64294
1997,46-65 y.,Direct migration background,SPD,0.18536,165,913,0.16014,0.21058
1997,46-65 y.,Direct migration background,CDU/CSU,0.16387,99,913,0.13985,0.18790
1997,66 and older,No migration background,Not leaning towards specific party,0.42794,589,1287,0.40090,0.45498
1997,66 and older,No migration background,SPD,0.23550,305,1287,0.21231,0.25869
1997,66 and older,No migration background,CDU/CSU,0.27576,344,1287,0.25133,0.30018
1997,66 and older,No migration background,PDS/Linke,0.02206,49,1287,0.01404,0.03009
1997,66 and older,Direct migration background,Not leaning towards specific party,0.53933,136,227,0.47435,0.60432
1997,66 and older,Direct migration background,SPD,0.16693,38,227,0.11831,0.21555
1997,66 and older,Direct migration background,CDU/CSU,0.26541,53,227,0.20784,0.32298
1998,17-29 y.,No migration background,Not leaning towards specific party,0.67953,1617,2191,0.65998,0.69907
1998,17-29 y.,No migration background,SPD,0.11791,228,2191,0.10440,0.13142
1998,17-29 y.,No migration background,CDU/CSU,0.09279,176,2191,0.08064,0.10495
1998,17-29 y.,No migration background,Bündnis90/Grüne,0.05160,98,2191,0.04233,0.06086
1998,17-29 y.,No migration background,PDS/Linke,0.01329,38,2191,0.00849,0.01808
1998,17-29 y.,No migration background,Far right parties,0.01755,34,2191,0.01205,0.02305
1998,17-29 y.,Direct migration background,Not leaning towards specific party,0.80249,352,386,0.76272,0.84226
1998,17-29 y.,Direct migration background,SPD,0.07563,34,386,0.04922,0.10204
1998,17-29 y.,Indirect migration background,Not leaning towards specific party,0.74429,387,445,0.70371,0.78487
1998,17-29 y.,Indirect migration background,SPD,0.12480,58,445,0.09406,0.15555
1998,30-45 y.,No migration background,Not leaning towards specific party,0.56007,2323,3851,0.54439,0.57575
1998,30-45 y.,No migration background,SPD,0.19696,731,3851,0.18440,0.20952
1998,30-45 y.,No migration background,CDU/CSU,0.12320,454,3851,0.11282,0.13358
1998,30-45 y.,No migration background,FDP,0.01189,35,3851,0.00847,0.01532
1998,30-45 y.,No migration background,Bündnis90/Grüne,0.07426,242,3851,0.06598,0.08255
1998,30-45 y.,No migration background,PDS/Linke,0.01276,66,3851,0.00921,0.01630
1998,30-45 y.,Direct migration background,Not leaning towards specific party,0.68520,545,749,0.65192,0.71848
1998,30-45 y.,Direct migration background,SPD,0.16542,129,749,0.13880,0.19205
1998,30-45 y.,Direct migration background,CDU/CSU,0.10470,75,749,0.08276,0.12664
1998,30-45 y.,Indirect migration background,Not leaning towards specific party,0.46162,52,52,0.32480,0.59844
1998,46-65 y.,No migration background,Not leaning towards specific party,0.42755,1598,3370,0.41084,0.44425
1998,46-65 y.,No migration background,SPD,0.26820,840,3370,0.25324,0.28316
1998,46-65 y.,No migration background,CDU/CSU,0.22569,705,3370,0.21158,0.23981
1998,46-65 y.,No migration background,FDP,0.01675,51,3370,0.01242,0.02109
1998,46-65 y.,No migration background,Bündnis90/Grüne,0.03157,99,3370,0.02566,0.03747
1998,46-65 y.,No migration background,PDS/Linke,0.01313,77,3370,0.00929,0.01698
1998,46-65 y.,Direct migration background,Not leaning towards specific party,0.60484,640,904,0.57295,0.63672
1998,46-65 y.,Direct migration background,SPD,0.20003,164,904,0.17393,0.22612
1998,46-65 y.,Direct migration background,CDU/CSU,0.14669,100,904,0.12361,0.16976
1998,66 and older,No migration background,Not leaning towards specific party,0.41422,698,1539,0.38960,0.43884
1998,66 and older,No migration background,SPD,0.26018,397,1539,0.23825,0.28211
1998,66 and older,No migration background,CDU/CSU,0.26496,393,1539,0.24291,0.28702
1998,66 and older,No migration background,PDS/Linke,0.01997,51,1539,0.01298,0.02697
1998,66 and older,Direct migration background,Not leaning towards specific party,0.50683,138,239,0.44331,0.57035
1998,66 and older,Direct migration background,SPD,0.16560,37,239,0.11838,0.21283
1998,66 and older,Direct migration background,CDU/CSU,0.29723,64,239,0.23917,0.35530
1999,17-29 y.,No migration background,Not leaning towards specific party,0.61848,1374,2062,0.59751,0.63945
1999,17-29 y.,No migration background,SPD,0.12571,254,2062,0.11140,0.14002
1999,17-29 y.,No migration background,CDU/CSU,0.13959,261,2062,0.12463,0.15455
1999,17-29 y.,No migration background,Bündnis90/Grüne,0.05372,92,2062,0.04399,0.06346
1999,17-29 y.,No migration background,PDS/Linke,0.01924,48,2062,0.01331,0.02518
1999,17-29 y.,No migration background,Far right parties,0.01489,33,2062,0.00966,0.02012
1999,17-29 y.,Direct migration background,Not leaning towards specific party,0.75887,272,349,0.71393,0.80382
1999,17-29 y.,Direct migration background,SPD,0.08665,34,349,0.05709,0.11621
1999,17-29 y.,Direct migration background,CDU/CSU,0.10516,43,349,0.07293,0.13739
1999,17-29 y.,Indirect migration background,Not leaning towards specific party,0.68635,363,433,0.64260,0.73010
1999,17-29 y.,Indirect migration background,SPD,0.19582,70,433,0.15840,0.23324
1999,30-45 y.,No migration background,Not leaning towards specific party,0.50628,2080,3811,0.49040,0.52215
1999,30-45 y.,No migration background,SPD,0.22050,796,3811,0.20734,0.23367
1999,30-45 y.,No migration background,CDU/CSU,0.16714,607,3811,0.15529,0.17899
1999,30-45 y.,No migration background,FDP,0.01165,36,3811,0.00824,0.01506
1999,30-45 y.,No migration background,Bündnis90/Grüne,0.05378,179,3811,0.04662,0.06094
1999,30-45 y.,No migration background,PDS/Linke,0.01603,75,3811,0.01204,0.02001
1999,30-45 y.,No migration background,Party combinations,0.01209,38,3811,0.00862,0.01556
1999,30-45 y.,Direct migration background,Not leaning towards specific party,0.66213,503,710,0.62731,0.69694
1999,30-45 y.,Direct migration background,SPD,0.16544,117,710,0.13809,0.19280
1999,30-45 y.,Direct migration background,CDU/CSU,0.13392,90,710,0.10885,0.15899
1999,30-45 y.,Indirect migration background,Not leaning towards specific party,0.55108,57,57,0.42081,0.68136
1999,46-65 y.,No migration background,Not leaning towards specific party,0.40036,1421,3255,0.38352,0.41719
1999,46-65 y.,No migration background,SPD,0.27568,854,3255,0.26032,0.29103
1999,46-65 y.,No migration background,CDU/CSU,0.25086,762,3255,0.23596,0.26575
1999,46-65 y.,No migration background,FDP,0.01798,48,3255,0.01342,0.02255
1999,46-65 y.,No migration background,Bündnis90/Grüne,0.02280,74,3255,0.01767,0.02792
1999,46-65 y.,No migration background,PDS/Linke,0.01851,96,3255,0.01388,0.02314
1999,46-65 y.,Direct migration background,Not leaning towards specific party,0.59031,571,823,0.55669,0.62393
1999,46-65 y.,Direct migration background,SPD,0.21593,162,823,0.18780,0.24405
1999,46-65 y.,Direct migration background,CDU/CSU,0.14792,90,823,0.12365,0.17218
1999,66 and older,No migration background,Not leaning towards specific party,0.37479,599,1497,0.35026,0.39932
1999,66 and older,No migration background,SPD,0.25051,382,1497,0.22855,0.27246
1999,66 and older,No migration background,CDU/CSU,0.31746,451,1497,0.29387,0.34105
1999,66 and older,No migration background,PDS/Linke,0.02915,65,1497,0.02062,0.03767
1999,66 and older,Direct migration background,Not leaning towards specific party,0.52148,144,240,0.45815,0.58481
1999,66 and older,Direct migration background,SPD,0.16034,36,240,0.11382,0.20685
1999,66 and older,Direct migration background,CDU/CSU,0.28990,60,240,0.23238,0.34742
2000,17-29 y.,No migration background,Not leaning towards specific party,0.66539,2316,3324,0.64934,0.68143
2000,17-29 y.,No migration background,SPD,0.11941,361,3324,0.10838,0.13043
2000,17-29 y.,No migration background,CDU/CSU,0.11533,356,3324,0.10447,0.12619
2000,17-29 y.,No migration background,FDP,0.01041,31,3324,0.00696,0.01386
2000,17-29 y.,No migration background,Bündnis90/Grüne,0.04636,134,3324,0.03921,0.05351
2000,17-29 y.,No migration background,PDS/Linke,0.01938,79,3324,0.01469,0.02406
2000,17-29 y.,No migration background,Far right parties,0.01233,47,3324,0.00858,0.01608
2000,17-29 y.,Direct migration background,Not leaning towards specific party,0.76114,451,569,0.72608,0.79621
2000,17-29 y.,Direct migration background,SPD,0.09403,49,569,0.07003,0.11803
2000,17-29 y.,Direct migration background,CDU/CSU,0.09645,69,569,0.07217,0.12073
2000,17-29 y.,Indirect migration background,Not leaning towards specific party,0.75683,474,554,0.72107,0.79259
2000,17-29 y.,Indirect migration background,SPD,0.12436,80,554,0.09685,0.15186
2000,30-45 y.,No migration background,Not leaning towards specific party,0.54181,3791,6765,0.52994,0.55368
2000,30-45 y.,No migration background,SPD,0.20546,1304,6765,0.19583,0.21509
2000,30-45 y.,No migration background,CDU/CSU,0.14756,987,6765,0.13910,0.15601
2000,30-45 y.,No migration background,FDP,0.01220,67,6765,0.00959,0.01482
2000,30-45 y.,No migration background,Bündnis90/Grüne,0.05784,351,6765,0.05228,0.06341
2000,30-45 y.,No migration background,PDS/Linke,0.01688,140,6765,0.01381,0.01995
2000,30-45 y.,No migration background,Far right parties,0.00636,43,6765,0.00447,0.00826
2000,30-45 y.,No migration background,Others,0.00515,37,6765,0.00345,0.00686
2000,30-45 y.,No migration background,Party combinations,0.00674,45,6765,0.00479,0.00869
2000,30-45 y.,Direct migration background,Not leaning towards specific party,0.71077,830,1125,0.68427,0.73728
2000,30-45 y.,Direct migration background,SPD,0.12820,158,1125,0.10866,0.14775
2000,30-45 y.,Direct migration background,CDU/CSU,0.11512,137,1125,0.09646,0.13378
2000,30-45 y.,Indirect migration background,Not leaning towards specific party,0.54930,96,130,0.46344,0.63516
2000,30-45 y.,Indirect migration background,SPD,0.19827,34,130,0.12946,0.26707
2000,46-65 y.,No migration background,Not leaning towards specific party,0.44264,2958,6433,0.43050,0.45478
2000,46-65 y.,No migration background,SPD,0.26083,1595,6433,0.25010,0.27156
2000,46-65 y.,No migration background,CDU/CSU,0.22310,1426,6433,0.21293,0.23328
2000,46-65 y.,No migration background,FDP,0.01674,100,6433,0.01361,0.01988
2000,46-65 y.,No migration background,Bündnis90/Grüne,0.02419,153,6433,0.02044,0.02795
2000,46-65 y.,No migration background,PDS/Linke,0.01950,166,6433,0.01612,0.02288
2000,46-65 y.,No migration background,Party combinations,0.00634,35,6433,0.00440,0.00828
2000,46-65 y.,Direct migration background,Not leaning towards specific party,0.63242,788,1133,0.60434,0.66051
2000,46-65 y.,Direct migration background,SPD,0.17013,196,1133,0.14824,0.19202
2000,46-65 y.,Direct migration background,CDU/CSU,0.14482,149,1133,0.12432,0.16532
2000,66 and older,No migration background,Not leaning towards specific party,0.42512,1364,3144,0.40783,0.44240
2000,66 and older,No migration background,SPD,0.22888,734,3144,0.21419,0.24356
2000,66 and older,No migration background,CDU/CSU,0.28626,891,3144,0.27045,0.30206
2000,66 and older,No migration background,FDP,0.01876,50,3144,0.01402,0.02351
2000,66 and older,No migration background,PDS/Linke,0.02773,105,3144,0.02199,0.03347
2000,66 and older,Direct migration background,Not leaning towards specific party,0.53341,200,344,0.48061,0.58621
2000,66 and older,Direct migration background,SPD,0.14913,53,344,0.11143,0.18682
2000,66 and older,Direct migration background,CDU/CSU,0.28551,91,344,0.23771,0.33331
2001,17-29 y.,No migration background,Not leaning towards specific party,0.70228,2199,3014,0.68595,0.71860
2001,17-29 y.,No migration background,SPD,0.10075,283,3014,0.09000,0.11150
2001,17-29 y.,No migration background,CDU/CSU,0.10027,294,3014,0.08954,0.11099
2001,17-29 y.,No migration background,FDP,0.01458,37,3014,0.01030,0.01886
2001,17-29 y.,No migration background,Bündnis90/Grüne,0.04570,116,3014,0.03824,0.05316
2001,17-29 y.,No migration background,PDS/Linke,0.01615,52,3014,0.01165,0.02065
2001,17-29 y.,No migration background,Far right parties,0.00984,33,3014,0.00632,0.01337
2001,17-29 y.,Direct migration background,Not leaning towards specific party,0.78961,393,446,0.75174,0.82748
2001,17-29 y.,Direct migration background,CDU/CSU,0.10281,53,446,0.07459,0.13103
2001,17-29 y.,Indirect migration background,Not leaning towards specific party,0.77592,427,496,0.73918,0.81265
2001,17-29 y.,Indirect migration background,SPD,0.11170,69,496,0.08395,0.13945
2001,30-45 y.,No migration background,Not leaning towards specific party,0.56199,3478,6040,0.54947,0.57450
2001,30-45 y.,No migration background,SPD,0.19694,1149,6040,0.18691,0.20697
2001,30-45 y.,No migration background,CDU/CSU,0.14154,848,6040,0.13275,0.15033
2001,30-45 y.,No migration background,FDP,0.01227,65,6040,0.00950,0.01505
2001,30-45 y.,No migration background,Bündnis90/Grüne,0.05706,326,6040,0.05121,0.06291
2001,30-45 y.,No migration background,PDS/Linke,0.01433,98,6040,0.01134,0.01733
2001,30-45 y.,No migration background,Far right parties,0.00475,42,6040,0.00301,0.00648
2001,30-45 y.,No migration background,Party combinations,0.00643,34,6040,0.00441,0.00844
2001,30-45 y.,Direct migration background,Not leaning towards specific party,0.76117,776,1004,0.73478,0.78755
2001,30-45 y.,Direct migration background,SPD,0.11318,132,1004,0.09357,0.13278
2001,30-45 y.,Direct migration background,CDU/CSU,0.08200,96,1004,0.06502,0.09898
2001,30-45 y.,Indirect migration background,Not leaning towards specific party,0.54203,104,142,0.45979,0.62426
2001,30-45 y.,Indirect migration background,SPD,0.22228,38,142,0.15365,0.29090
2001,46-65 y.,No migration background,Not leaning towards specific party,0.46717,2894,5917,0.45446,0.47989
2001,46-65 y.,No migration background,SPD,0.24817,1415,5917,0.23717,0.25918
2001,46-65 y.,No migration background,CDU/CSU,0.20768,1197,5917,0.19735,0.21802
2001,46-65 y.,No migration background,FDP,0.02075,114,5917,0.01712,0.02438
2001,46-65 y.,No migration background,Bündnis90/Grüne,0.02437,148,5917,0.02044,0.02830
2001,46-65 y.,No migration background,PDS/Linke,0.01832,149,5917,0.01491,0.02174
2001,46-65 y.,Direct migration background,Not leaning towards specific party,0.64738,713,1012,0.61793,0.67684
2001,46-65 y.,Direct migration background,SPD,0.18978,176,1012,0.16561,0.21395
2001,46-65 y.,Direct migration background,CDU/CSU,0.12222,123,1012,0.10203,0.14241
2001,66 and older,No migration background,Not leaning towards specific party,0.43991,1359,2990,0.42212,0.45771
2001,66 and older,No migration background,SPD,0.22815,689,2990,0.21311,0.24320
2001,66 and older,No migration background,CDU/CSU,0.26867,773,2990,0.25278,0.28456
2001,66 and older,No migration background,FDP,0.02280,61,2990,0.01745,0.02815
2001,66 and older,No migration background,PDS/Linke,0.02832,108,2990,0.02237,0.03426
2001,66 and older,Direct migration background,Not leaning towards specific party,0.51994,185,321,0.46520,0.57468
2001,66 and older,Direct migration background,SPD,0.18195,56,321,0.13968,0.22422
2001,66 and older,Direct migration background,CDU/CSU,0.25250,80,321,0.20490,0.30011
2002,17-29 y.,No migration background,Not leaning towards specific party,0.70025,2214,3094,0.68410,0.71640
2002,17-29 y.,No migration background,SPD,0.11191,331,3094,0.10080,0.12302
2002,17-29 y.,No migration background,CDU/CSU,0.08005,299,3094,0.07048,0.08961
2002,17-29 y.,No migration background,FDP,0.02446,69,3094,0.01901,0.02990
2002,17-29 y.,No migration background,Bündnis90/Grüne,0.03664,104,3094,0.03002,0.04326
2002,17-29 y.,No migration background,PDS/Linke,0.02360,77,3094,0.01825,0.02896
2002,17-29 y.,Direct migration background,Not leaning towards specific party,0.81736,346,431,0.78084,0.85388
2002,17-29 y.,Direct migration background,SPD,0.06204,33,431,0.03924,0.08484
2002,17-29 y.,Direct migration background,CDU/CSU,0.09816,52,431,0.07004,0.12628
2002,17-29 y.,Indirect migration background,Not leaning towards specific party,0.76147,392,498,0.72400,0.79894
2002,17-29 y.,Indirect migration background,SPD,0.13674,73,498,0.10654,0.16695
2002,17-29 y.,Indirect migration background,CDU/CSU,0.04130,33,498,0.02380,0.05879
2002,30-45 y.,No migration background,Not leaning towards specific party,0.56825,3436,6218,0.55594,0.58056
2002,30-45 y.,No migration background,SPD,0.18423,1142,6218,0.17459,0.19387
2002,30-45 y.,No migration background,CDU/CSU,0.14836,997,6218,0.13952,0.15719
2002,30-45 y.,No migration background,FDP,0.01623,124,6218,0.01309,0.01937
2002,30-45 y.,No migration background,Bündnis90/Grüne,0.05049,326,6218,0.04505,0.05593
2002,30-45 y.,No migration background,PDS/Linke,0.01770,131,6218,0.01443,0.02098
2002,30-45 y.,No migration background,Far right parties,0.00526,31,6218,0.00346,0.00706
2002,30-45 y.,No migration background,Party combinations,0.00473,31,6218,0.00302,0.00643
2002,30-45 y.,Direct migration background,Not leaning towards specific party,0.73415,687,930,0.70574,0.76256
2002,30-45 y.,Direct migration background,SPD,0.12993,144,930,0.10831,0.15155
2002,30-45 y.,Direct migration background,CDU/CSU,0.09701,99,930,0.07798,0.11605
2002,30-45 y.,Indirect migration background,Not leaning towards specific party,0.52398,105,155,0.44510,0.60286
2002,30-45 y.,Indirect migration background,SPD,0.21764,50,155,0.15246,0.28281
2002,46-65 y.,No migration background,Not leaning towards specific party,0.48023,3041,6707,0.46827,0.49219
2002,46-65 y.,No migration background,SPD,0.22914,1510,6707,0.21908,0.23920
2002,46-65 y.,No migration background,CDU/CSU,0.20725,1480,6707,0.19755,0.21695
2002,46-65 y.,No migration background,FDP,0.02034,185,6707,0.01696,0.02372
2002,46-65 y.,No migration background,Bündnis90/Grüne,0.02613,236,6707,0.02231,0.02995
2002,46-65 y.,No migration background,PDS/Linke,0.02310,186,6707,0.01951,0.02670
2002,46-65 y.,No migration background,Others,0.00629,31,6707,0.00440,0.00818
2002,46-65 y.,No migration background,Party combinations,0.00614,38,6707,0.00427,0.00801
2002,46-65 y.,Direct migration background,Not leaning towards specific party,0.66022,685,997,0.63080,0.68963
2002,46-65 y.,Direct migration background,SPD,0.15985,163,997,0.13709,0.18261
2002,46-65 y.,Direct migration background,CDU/CSU,0.13469,149,997,0.11349,0.15590
2002,66 and older,No migration background,Not leaning towards specific party,0.41412,1330,3166,0.39696,0.43128
2002,66 and older,No migration background,SPD,0.23805,735,3166,0.22321,0.25289
2002,66 and older,No migration background,CDU/CSU,0.28126,895,3166,0.26559,0.29692
2002,66 and older,No migration background,FDP,0.02232,76,3166,0.01717,0.02746
2002,66 and older,No migration background,PDS/Linke,0.03406,130,3166,0.02774,0.04038
2002,66 and older,Direct migration background,Not leaning towards specific party,0.52810,193,339,0.47488,0.58132
2002,66 and older,Direct migration background,SPD,0.17469,55,339,0.13421,0.21517
2002,66 and older,Direct migration background,CDU/CSU,0.27182,91,339,0.22439,0.31925
2003,17-29 y.,No migration background,Not leaning towards specific party,0.62371,1984,3038,0.60648,0.64094
2003,17-29 y.,No migration background,SPD,0.11360,333,3038,0.10232,0.12489
2003,17-29 y.,No migration background,CDU/CSU,0.14274,436,3038,0.13030,0.15518
2003,17-29 y.,No migration background,FDP,0.02664,72,3038,0.02091,0.03237
2003,17-29 y.,No migration background,Bündnis90/Grüne,0.05402,162,3038,0.04598,0.06207
2003,17-29 y.,No migration background,PDS/Linke,0.01570,51,3038,0.01128,0.02012
2003,17-29 y.,Direct migration background,Not leaning towards specific party,0.71726,275,343,0.66953,0.76499
2003,17-29 y.,Direct migration background,CDU/CSU,0.15423,68,343,0.11596,0.19251
2003,17-29 y.,Indirect migration background,Not leaning towards specific party,0.72280,357,460,0.68185,0.76375
2003,17-29 y.,Indirect migration background,SPD,0.13018,63,460,0.09940,0.16097
