year,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Urban regions,SPD,0.16287,2041,13264,0.15658,0.16915
2011,Urban regions,CDU/CSU,0.16699,2340,13264,0.16064,0.17334
2011,Urban regions,FDP,0.01286,227,13264,0.01094,0.01477
2011,Urban regions,Bündnis90/Grüne,0.08704,1193,13264,0.08224,0.09184
2011,Urban regions,PDS/Linke,0.02064,278,13264,0.01822,0.02305
2011,Urban regions,Far right parties,0.00500,59,13264,0.00380,0.00620
2011,Urban regions,Others,0.00677,71,13264,0.00538,0.00817
2011,Urban regions,Party combinations,0.00798,80,13264,0.00646,0.00949
2011,Rural regions,Not leaning towards specific party,0.61707,4488,7245,0.60588,0.62827
2011,Rural regions,SPD,0.10679,767,7245,0.09968,0.11390
2011,Rural regions,CDU/CSU,0.17205,1197,7245,0.16336,0.18074
2011,Rural regions,FDP,0.00832,73,7245,0.00623,0.01042
2011,Rural regions,Bündnis90/Grüne,0.03906,329,7245,0.03460,0.04353
2011,Rural regions,PDS/Linke,0.03820,306,7245,0.03379,0.04261
2011,Rural regions,Far right parties,0.00875,48,7245,0.00660,0.01089
2011,Rural regions,Others,0.00570,37,7245,0.00397,0.00744
2012,Urban regions,Not leaning towards specific party,0.54220,6880,12922,0.53361,0.55080
2012,Urban regions,SPD,0.15655,2009,12922,0.15028,0.16281
2012,Urban regions,CDU/CSU,0.16623,2279,12922,0.15981,0.17265
2012,Urban regions,FDP,0.00980,172,12922,0.00810,0.01150
2012,Urban regions,Bündnis90/Grüne,0.07881,1038,12922,0.07416,0.08346
2012,Urban regions,PDS/Linke,0.02018,258,12922,0.01776,0.02260
2012,Urban regions,Far right parties,0.00518,52,12922,0.00395,0.00642
2012,Urban regions,Others,0.01430,176,12922,0.01225,0.01634
2012,Urban regions,Party combinations,0.00675,58,12922,0.00534,0.00816
2012,Rural regions,Not leaning towards specific party,0.62449,4545,7337,0.61341,0.63557
2012,Rural regions,SPD,0.11377,836,7337,0.10650,0.12103
2012,Rural regions,CDU/CSU,0.16816,1212,7337,0.15961,0.17672
2012,Rural regions,FDP,0.00873,56,7337,0.00660,0.01086
2012,Rural regions,Bündnis90/Grüne,0.03435,300,7337,0.03018,0.03852
2012,Rural regions,PDS/Linke,0.03068,271,7337,0.02674,0.03463
2012,Rural regions,Far right parties,0.00589,35,7337,0.00414,0.00764
2012,Rural regions,Others,0.01213,82,7337,0.00962,0.01463
2013,Urban regions,Not leaning towards specific party,0.54096,8978,15726,0.53317,0.54875
2013,Urban regions,SPD,0.15780,2276,15726,0.15210,0.16349
2013,Urban regions,CDU/CSU,0.17781,2598,15726,0.17183,0.18379
2013,Urban regions,FDP,0.01275,216,15726,0.01100,0.01450
2013,Urban regions,Bündnis90/Grüne,0.07529,1137,15726,0.07116,0.07941
2013,Urban regions,PDS/Linke,0.01763,286,15726,0.01557,0.01969
2013,Urban regions,Far right parties,0.00359,41,15726,0.00265,0.00452
2013,Urban regions,Others,0.00891,128,15726,0.00745,0.01038
2013,Urban regions,Party combinations,0.00526,66,15726,0.00413,0.00639
2013,Rural regions,Not leaning towards specific party,0.61286,4895,7750,0.60201,0.62370
2013,Rural regions,SPD,0.10987,829,7750,0.10290,0.11683
2013,Rural regions,CDU/CSU,0.18063,1338,7750,0.17206,0.18920
2013,Rural regions,FDP,0.00694,56,7750,0.00509,0.00879
2013,Rural regions,Bündnis90/Grüne,0.04004,321,7750,0.03567,0.04440
2013,Rural regions,PDS/Linke,0.03001,252,7750,0.02621,0.03381
2013,Rural regions,Others,0.01012,59,7750,0.00789,0.01235
2014,Urban regions,Not leaning towards specific party,0.50932,9319,17388,0.50189,0.51675
2014,Urban regions,SPD,0.16225,2527,17388,0.15677,0.16773
2014,Urban regions,CDU/CSU,0.18907,3065,17388,0.18325,0.19489
2014,Urban regions,FDP,0.01231,228,17388,0.01067,0.01395
2014,Urban regions,Bündnis90/Grüne,0.07289,1335,17388,0.06902,0.07675
2014,Urban regions,PDS/Linke,0.02746,506,17388,0.02503,0.02989
2014,Urban regions,Far right parties,0.00400,59,17388,0.00306,0.00493
2014,Urban regions,AfD,0.00752,140,17388,0.00624,0.00880
2014,Urban regions,Others,0.00784,138,17388,0.00653,0.00915
2014,Urban regions,Party combinations,0.00736,71,17388,0.00609,0.00863
2014,Rural regions,Not leaning towards specific party,0.56779,5491,9267,0.55770,0.57787
2014,Rural regions,SPD,0.12262,1038,9267,0.11594,0.12929
2014,Rural regions,CDU/CSU,0.19640,1712,9267,0.18831,0.20448
2014,Rural regions,FDP,0.00802,74,9267,0.00620,0.00984
2014,Rural regions,Bündnis90/Grüne,0.03758,368,9267,0.03370,0.04145
2014,Rural regions,PDS/Linke,0.04229,405,9267,0.03819,0.04638
2014,Rural regions,Far right parties,0.00525,40,9267,0.00378,0.00673
2014,Rural regions,AfD,0.00700,66,9267,0.00531,0.00870
2014,Rural regions,Others,0.00802,73,9267,0.00621,0.00984
2015,Urban regions,Not leaning towards specific party,0.55171,10279,17259,0.54429,0.55913
2015,Urban regions,SPD,0.14025,2135,17259,0.13507,0.14543
2015,Urban regions,CDU/CSU,0.17574,2648,17259,0.17006,0.18142
2015,Urban regions,FDP,0.01196,209,17259,0.01034,0.01358
2015,Urban regions,Bündnis90/Grüne,0.06753,1140,17259,0.06379,0.07128
2015,Urban regions,PDS/Linke,0.02425,448,17259,0.02195,0.02654
2015,Urban regions,Far right parties,0.00356,54,17259,0.00267,0.00445
2015,Urban regions,AfD,0.01204,165,17259,0.01041,0.01367
2015,Urban regions,Others,0.00705,110,17259,0.00580,0.00830
2015,Urban regions,Party combinations,0.00591,71,17259,0.00477,0.00706
2015,Rural regions,Not leaning towards specific party,0.61596,5894,9159,0.60600,0.62592
2015,Rural regions,SPD,0.09819,827,9159,0.09210,0.10429
2015,Rural regions,CDU/CSU,0.17998,1472,9159,0.17211,0.18785
2015,Rural regions,FDP,0.00634,59,9159,0.00472,0.00797
2015,Rural regions,Bündnis90/Grüne,0.03398,331,9159,0.03027,0.03769
2015,Rural regions,PDS/Linke,0.03684,373,9159,0.03298,0.04070
2015,Rural regions,Far right parties,0.00628,44,9159,0.00466,0.00790
2015,Rural regions,AfD,0.01367,108,9159,0.01129,0.01605
2015,Rural regions,Others,0.00585,51,9159,0.00429,0.00742
2016,Urban regions,Not leaning towards specific party,0.56949,9226,15607,0.56172,0.57726
2016,Urban regions,SPD,0.12272,1772,15607,0.11757,0.12787
2016,Urban regions,CDU/CSU,0.15945,2344,15607,0.15370,0.16519
2016,Urban regions,FDP,0.01434,220,15607,0.01248,0.01621
2016,Urban regions,Bündnis90/Grüne,0.07483,1149,15607,0.07070,0.07895
2016,Urban regions,PDS/Linke,0.02469,410,15607,0.02226,0.02712
2016,Urban regions,Far right parties,0.00311,37,15607,0.00224,0.00398
2016,Urban regions,AfD,0.02016,287,15607,0.01795,0.02236
2016,Urban regions,Others,0.00805,108,15607,0.00665,0.00946
2016,Urban regions,Party combinations,0.00317,54,15607,0.00229,0.00405
2016,Rural regions,Not leaning towards specific party,0.62584,5395,8396,0.61549,0.63619
2016,Rural regions,SPD,0.09014,692,8396,0.08401,0.09626
2016,Rural regions,CDU/CSU,0.16906,1309,8396,0.16104,0.17708
2016,Rural regions,FDP,0.00656,59,8396,0.00483,0.00829
2016,Rural regions,Bündnis90/Grüne,0.03789,345,8396,0.03380,0.04197
2016,Rural regions,PDS/Linke,0.03031,290,8396,0.02664,0.03398
2016,Rural regions,Far right parties,0.00505,34,8396,0.00353,0.00656
2016,Rural regions,AfD,0.02564,227,8396,0.02226,0.02902
2016,Rural regions,Others,0.00640,45,8396,0.00469,0.00810
2017,Urban regions,Not leaning towards specific party,0.56125,11012,18415,0.55409,0.56842
2017,Urban regions,SPD,0.14477,2241,18415,0.13969,0.14985
2017,Urban regions,CDU/CSU,0.15467,2779,18415,0.14945,0.15989
2017,Urban regions,FDP,0.01955,332,18415,0.01755,0.02155
2017,Urban regions,Bündnis90/Grüne,0.05477,1047,18415,0.05149,0.05806
2017,Urban regions,PDS/Linke,0.03024,504,18415,0.02777,0.03271
2017,Urban regions,Far right parties,0.00219,45,18415,0.00151,0.00286
2017,Urban regions,AfD,0.02224,305,18415,0.02011,0.02437
2017,Urban regions,Others,0.00575,92,18415,0.00466,0.00685
2017,Urban regions,Party combinations,0.00456,58,18415,0.00358,0.00553
2017,Rural regions,Not leaning towards specific party,0.62389,6451,9775,0.61429,0.63349
2017,Rural regions,SPD,0.10546,918,9775,0.09937,0.11155
2017,Rural regions,CDU/CSU,0.16201,1421,9775,0.15470,0.16931
2017,Rural regions,FDP,0.00829,94,9775,0.00649,0.01008
2017,Rural regions,Bündnis90/Grüne,0.03593,339,9775,0.03224,0.03962
2017,Rural regions,PDS/Linke,0.02723,305,9775,0.02400,0.03046
2017,Rural regions,Far right parties,0.00429,41,9775,0.00299,0.00558
2017,Rural regions,AfD,0.02372,206,9775,0.02070,0.02673
2018,Urban regions,Not leaning towards specific party,0.55017,11095,18689,0.54304,0.55731
2018,Urban regions,SPD,0.12296,1934,18689,0.11825,0.12767
2018,Urban regions,CDU/CSU,0.15770,2708,18689,0.15247,0.16292
2018,Urban regions,FDP,0.02379,408,18689,0.02160,0.02597
2018,Urban regions,Bündnis90/Grüne,0.07199,1348,18689,0.06829,0.07570
2018,Urban regions,PDS/Linke,0.03532,619,18689,0.03268,0.03797
2018,Urban regions,AfD,0.02736,412,18689,0.02502,0.02970
2018,Urban regions,Others,0.00597,104,18689,0.00487,0.00708
2018,Urban regions,Party combinations,0.00397,61,18689,0.00307,0.00487
2018,Rural regions,Not leaning towards specific party,0.60878,6279,9641,0.59904,0.61852
2018,Rural regions,SPD,0.09773,769,9641,0.09180,0.10366
2018,Rural regions,CDU/CSU,0.15479,1347,9641,0.14757,0.16202
2018,Rural regions,FDP,0.01522,132,9641,0.01277,0.01766
2018,Rural regions,Bündnis90/Grüne,0.04299,403,9641,0.03894,0.04703
2018,Rural regions,PDS/Linke,0.03066,345,9641,0.02721,0.03410
2018,Rural regions,AfD,0.03632,305,9641,0.03259,0.04006
2018,Rural regions,Others,0.00897,61,9641,0.00709,0.01085
2019,No answer / don't know,Not leaning towards specific party,0.38420,201,502,0.34161,0.42679
2019,No answer / don't know,SPD,0.10124,68,502,0.07483,0.12766
2019,No answer / don't know,CDU/CSU,0.07134,44,502,0.04880,0.09387
2019,No answer / don't know,Bündnis90/Grüne,0.23996,129,502,0.20256,0.27735
2019,No answer / don't know,PDS/Linke,0.12372,60,502,0.09488,0.15255
2019,Urban regions,Not leaning towards specific party,0.55447,8661,16105,0.54679,0.56215
2019,Urban regions,SPD,0.09767,1454,16105,0.09308,0.10225
2019,Urban regions,CDU/CSU,0.13981,2383,16105,0.13445,0.14516
2019,Urban regions,FDP,0.02192,491,16105,0.01966,0.02418
2019,Urban regions,Bündnis90/Grüne,0.10677,1979,16105,0.10200,0.11154
2019,Urban regions,PDS/Linke,0.03326,515,16105,0.03049,0.03603
2019,Urban regions,AfD,0.02953,401,16105,0.02691,0.03214
2019,Urban regions,Others,0.00976,164,16105,0.00824,0.01128
2019,Urban regions,Party combinations,0.00605,57,16105,0.00485,0.00725
2019,Rural regions,Not leaning towards specific party,0.60794,5169,8604,0.59762,0.61826
2019,Rural regions,SPD,0.07758,586,8604,0.07193,0.08324
2019,Rural regions,CDU/CSU,0.14558,1352,8604,0.13813,0.15303
2019,Rural regions,FDP,0.01639,155,8604,0.01370,0.01907
2019,Rural regions,Bündnis90/Grüne,0.06703,607,8604,0.06175,0.07232
2019,Rural regions,PDS/Linke,0.03141,323,8604,0.02773,0.03510
2019,Rural regions,AfD,0.03956,332,8604,0.03544,0.04368
2019,Rural regions,Others,0.00768,80,8604,0.00583,0.00952
2020,Urban regions,Not leaning towards specific party,0.54071,11164,18837,0.53359,0.54783
2020,Urban regions,SPD,0.09671,1454,18837,0.09248,0.10093
2020,Urban regions,CDU/CSU,0.14843,2542,18837,0.14335,0.15351
2020,Urban regions,FDP,0.01708,372,18837,0.01523,0.01893
2020,Urban regions,Bündnis90/Grüne,0.12123,2178,18837,0.11657,0.12589
2020,Urban regions,PDS/Linke,0.03362,538,18837,0.03104,0.03619
2020,Urban regions,AfD,0.02276,319,18837,0.02063,0.02489
2020,Urban regions,Others,0.01082,145,18837,0.00934,0.01230
2020,Urban regions,Party combinations,0.00846,125,18837,0.00715,0.00977
2020,Rural regions,Not leaning towards specific party,0.59356,5838,9255,0.58355,0.60357
2020,Rural regions,SPD,0.07410,555,9255,0.06876,0.07943
2020,Rural regions,CDU/CSU,0.15844,1354,9255,0.15100,0.16588
2020,Rural regions,FDP,0.01232,104,9255,0.01008,0.01457
2020,Rural regions,Bündnis90/Grüne,0.06912,637,9255,0.06395,0.07429
2020,Rural regions,PDS/Linke,0.03604,332,9255,0.03224,0.03984
2020,Rural regions,AfD,0.04029,306,9255,0.03629,0.04430
2020,Rural regions,Others,0.01042,88,9255,0.00835,0.01249
2020,Rural regions,Party combinations,0.00530,41,9255,0.00382,0.00678
2021,Urban regions,Not leaning towards specific party,0.51460,7100,12829,0.50595,0.52325
2021,Urban regions,SPD,0.10552,1194,12829,0.10020,0.11084
2021,Urban regions,CDU/CSU,0.14617,1650,12829,0.14005,0.15228
2021,Urban regions,FDP,0.03205,425,12829,0.02900,0.03510
2021,Urban regions,Bündnis90/Grüne,0.13634,1766,12829,0.13040,0.14228
2021,Urban regions,PDS/Linke,0.03105,366,12829,0.02805,0.03405
2021,Urban regions,AfD,0.02055,193,12829,0.01809,0.02300
2021,Urban regions,Others,0.01361,135,12829,0.01161,0.01562
2021,Rural regions,Not leaning towards specific party,0.58623,3634,6093,0.57387,0.59860
2021,Rural regions,SPD,0.08923,480,6093,0.08207,0.09639
2021,Rural regions,CDU/CSU,0.14225,893,6093,0.13348,0.15102
2021,Rural regions,FDP,0.03331,169,6093,0.02880,0.03782
2021,Rural regions,Bündnis90/Grüne,0.07972,490,6093,0.07292,0.08652
2021,Rural regions,PDS/Linke,0.02895,203,6093,0.02474,0.03316
2021,Rural regions,AfD,0.03051,156,6093,0.02619,0.03483
2021,Rural regions,Others,0.00922,68,6093,0.00682,0.01162
2022,Urban regions,Not leaning towards specific party,0.51794,9670,17384,0.51052,0.52537
2022,Urban regions,SPD,0.11258,1658,17384,0.10788,0.11728
2022,Urban regions,CDU/CSU,0.13298,1861,17384,0.12793,0.13803
2022,Urban regions,FDP,0.02842,513,17384,0.02595,0.03089
2022,Urban regions,Bündnis90/Grüne,0.15699,2800,17384,0.15159,0.16240
2022,Urban regions,PDS/Linke,0.02157,421,17384,0.01941,0.02373
2022,Urban regions,AfD,0.01847,275,17384,0.01647,0.02048
2022,Urban regions,Others,0.01051,186,17384,0.00899,0.01203
2022,Rural regions,Not leaning towards specific party,0.56756,4812,8254,0.55687,0.57825
2022,Rural regions,SPD,0.10407,691,8254,0.09749,0.11066
2022,Rural regions,CDU/CSU,0.14691,1119,8254,0.13927,0.15455
2022,Rural regions,FDP,0.02412,196,8254,0.02081,0.02743
2022,Rural regions,Bündnis90/Grüne,0.08624,729,8254,0.08018,0.09229
2022,Rural regions,PDS/Linke,0.02149,247,8254,0.01837,0.02462
2022,Rural regions,AfD,0.03775,357,8254,0.03364,0.04187
2022,Rural regions,Others,0.01145,103,8254,0.00915,0.01374
