year,quintil_oecd,sex,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,5th Quintile,male,CDU/CSU,0.24370,306,1245,0.21985,0.26756
1992,5th Quintile,male,FDP,0.04375,55,1245,0.03239,0.05512
1992,5th Quintile,male,Bündnis90/Grüne,0.02657,39,1245,0.01763,0.03551
1992,5th Quintile,female,Not leaning towards specific party,0.39147,547,1112,0.36277,0.42017
1992,5th Quintile,female,SPD,0.17746,232,1112,0.15500,0.19993
1992,5th Quintile,female,CDU/CSU,0.24115,254,1112,0.21600,0.26631
1992,5th Quintile,female,FDP,0.03486,35,1112,0.02407,0.04564
1992,5th Quintile,female,Bündnis90/Grüne,0.03180,44,1112,0.02148,0.04211
1993,1st Quintile,male,Not leaning towards specific party,0.46458,743,1053,0.43444,0.49472
1993,1st Quintile,male,SPD,0.11660,186,1053,0.09721,0.13600
1993,1st Quintile,male,CDU/CSU,0.07034,92,1053,0.05489,0.08579
1993,1st Quintile,male,Bündnis90/Grüne,0.02606,32,1053,0.01644,0.03569
1993,1st Quintile,female,Not leaning towards specific party,0.55581,1092,1428,0.53003,0.58159
1993,1st Quintile,female,SPD,0.11742,175,1428,0.10072,0.13412
1993,1st Quintile,female,CDU/CSU,0.08966,126,1428,0.07484,0.10449
1993,1st Quintile,female,Bündnis90/Grüne,0.01958,35,1428,0.01239,0.02677
1993,2nd Quintile,male,Not leaning towards specific party,0.41975,801,1243,0.39230,0.44720
1993,2nd Quintile,male,SPD,0.14791,252,1243,0.12817,0.16766
1993,2nd Quintile,male,CDU/CSU,0.11455,156,1243,0.09683,0.13226
1993,2nd Quintile,male,Bündnis90/Grüne,0.01864,34,1243,0.01112,0.02617
1993,2nd Quintile,female,Not leaning towards specific party,0.52378,1095,1477,0.49830,0.54925
1993,2nd Quintile,female,SPD,0.12020,186,1477,0.10361,0.13679
1993,2nd Quintile,female,CDU/CSU,0.10903,154,1477,0.09313,0.12493
1993,2nd Quintile,female,Bündnis90/Grüne,0.02441,42,1477,0.01654,0.03229
1993,3rd Quintile,male,Not leaning towards specific party,0.42276,773,1285,0.39574,0.44979
1993,3rd Quintile,male,SPD,0.18432,281,1285,0.16311,0.20553
1993,3rd Quintile,male,CDU/CSU,0.12920,170,1285,0.11085,0.14755
1993,3rd Quintile,male,Bündnis90/Grüne,0.03515,61,1285,0.02508,0.04522
1993,3rd Quintile,female,Not leaning towards specific party,0.50194,913,1302,0.47477,0.52911
1993,3rd Quintile,female,SPD,0.13741,201,1302,0.11870,0.15612
1993,3rd Quintile,female,CDU/CSU,0.11652,143,1302,0.09908,0.13395
1993,3rd Quintile,female,Bündnis90/Grüne,0.02241,45,1302,0.01437,0.03046
1993,4th Quintile,male,Not leaning towards specific party,0.43015,727,1255,0.40275,0.45755
1993,4th Quintile,male,SPD,0.18093,272,1255,0.15962,0.20224
1993,4th Quintile,male,CDU/CSU,0.15269,208,1255,0.13278,0.17260
1993,4th Quintile,male,Bündnis90/Grüne,0.04017,48,1255,0.02930,0.05104
1993,4th Quintile,female,Not leaning towards specific party,0.49331,822,1235,0.46541,0.52120
1993,4th Quintile,female,SPD,0.15476,204,1235,0.13458,0.17494
1993,4th Quintile,female,CDU/CSU,0.13483,162,1235,0.11578,0.15389
1993,4th Quintile,female,Bündnis90/Grüne,0.03912,47,1235,0.02830,0.04994
1993,5th Quintile,male,Not leaning towards specific party,0.39802,608,1235,0.37071,0.42533
1993,5th Quintile,male,SPD,0.19093,255,1235,0.16900,0.21286
1993,5th Quintile,male,CDU/CSU,0.21800,268,1235,0.19497,0.24104
1993,5th Quintile,male,FDP,0.04513,58,1235,0.03355,0.05671
1993,5th Quintile,male,Bündnis90/Grüne,0.02896,46,1235,0.01961,0.03832
1993,5th Quintile,female,Not leaning towards specific party,0.41615,589,1058,0.38644,0.44587
1993,5th Quintile,female,SPD,0.16949,202,1058,0.14687,0.19211
1993,5th Quintile,female,CDU/CSU,0.21292,220,1058,0.18824,0.23760
1993,5th Quintile,female,Bündnis90/Grüne,0.03425,47,1058,0.02329,0.04521
1994,1st Quintile,male,Not leaning towards specific party,0.43508,715,1029,0.40478,0.46539
1994,1st Quintile,male,SPD,0.14423,185,1029,0.12275,0.16571
1994,1st Quintile,male,CDU/CSU,0.08173,98,1029,0.06499,0.09848
1994,1st Quintile,male,Bündnis90/Grüne,0.02598,31,1029,0.01626,0.03571
1994,1st Quintile,female,Not leaning towards specific party,0.54479,1064,1395,0.51864,0.57093
1994,1st Quintile,female,SPD,0.12415,175,1395,0.10684,0.14146
1994,1st Quintile,female,CDU/CSU,0.08575,120,1395,0.07105,0.10045
1994,1st Quintile,female,Bündnis90/Grüne,0.01745,36,1395,0.01058,0.02432
1994,2nd Quintile,male,Not leaning towards specific party,0.41589,747,1193,0.38791,0.44387
1994,2nd Quintile,male,SPD,0.16613,272,1193,0.14500,0.18726
1994,2nd Quintile,male,CDU/CSU,0.10875,141,1193,0.09107,0.12642
1994,2nd Quintile,male,Bündnis90/Grüne,0.02161,33,1193,0.01335,0.02986
1994,2nd Quintile,female,Not leaning towards specific party,0.49342,981,1373,0.46697,0.51988
1994,2nd Quintile,female,SPD,0.14936,211,1373,0.13050,0.16822
1994,2nd Quintile,female,CDU/CSU,0.12099,150,1373,0.10374,0.13825
1994,2nd Quintile,female,Bündnis90/Grüne,0.01704,31,1373,0.01019,0.02388
1994,3rd Quintile,male,Not leaning towards specific party,0.41253,741,1251,0.38524,0.43982
1994,3rd Quintile,male,SPD,0.20270,282,1251,0.18041,0.22499
1994,3rd Quintile,male,CDU/CSU,0.12793,180,1251,0.10942,0.14645
1994,3rd Quintile,male,Bündnis90/Grüne,0.02997,48,1251,0.02052,0.03942
1994,3rd Quintile,female,Not leaning towards specific party,0.44666,871,1330,0.41994,0.47339
1994,3rd Quintile,female,SPD,0.18559,244,1330,0.16469,0.20649
1994,3rd Quintile,female,CDU/CSU,0.12451,166,1330,0.10676,0.14226
1994,3rd Quintile,female,Bündnis90/Grüne,0.03339,49,1330,0.02373,0.04305
1994,4th Quintile,male,Not leaning towards specific party,0.39614,668,1213,0.36860,0.42368
1994,4th Quintile,male,SPD,0.19666,294,1213,0.17428,0.21904
1994,4th Quintile,male,CDU/CSU,0.16066,207,1213,0.13998,0.18133
1994,4th Quintile,male,Bündnis90/Grüne,0.03584,44,1213,0.02538,0.04631
1994,4th Quintile,female,Not leaning towards specific party,0.48056,786,1204,0.45233,0.50880
1994,4th Quintile,female,SPD,0.17114,231,1204,0.14986,0.19242
1994,4th Quintile,female,CDU/CSU,0.12509,135,1204,0.10640,0.14379
1994,4th Quintile,female,Bündnis90/Grüne,0.03961,52,1204,0.02859,0.05063
1994,5th Quintile,male,Not leaning towards specific party,0.35980,567,1242,0.33309,0.38650
1994,5th Quintile,male,SPD,0.21627,289,1242,0.19336,0.23918
1994,5th Quintile,male,CDU/CSU,0.24186,302,1242,0.21803,0.26568
1994,5th Quintile,male,FDP,0.03475,41,1242,0.02456,0.04495
1994,5th Quintile,male,Bündnis90/Grüne,0.02907,43,1242,0.01972,0.03842
1994,5th Quintile,female,Not leaning towards specific party,0.40480,581,1097,0.37574,0.43386
1994,5th Quintile,female,SPD,0.17024,221,1097,0.14799,0.19249
1994,5th Quintile,female,CDU/CSU,0.24074,246,1097,0.21543,0.26605
1994,5th Quintile,female,Bündnis90/Grüne,0.04099,49,1097,0.02925,0.05273
1995,1st Quintile,male,Not leaning towards specific party,0.40116,681,1065,0.37171,0.43061
1995,1st Quintile,male,SPD,0.13396,198,1065,0.11350,0.15443
1995,1st Quintile,male,CDU/CSU,0.10744,145,1065,0.08883,0.12605
1995,1st Quintile,male,Bündnis90/Grüne,0.03320,41,1065,0.02244,0.04397
1995,1st Quintile,female,Not leaning towards specific party,0.48991,1011,1384,0.46356,0.51625
1995,1st Quintile,female,SPD,0.12116,172,1384,0.10396,0.13836
1995,1st Quintile,female,CDU/CSU,0.11748,160,1384,0.10051,0.13445
1995,1st Quintile,female,Bündnis90/Grüne,0.02290,41,1384,0.01502,0.03079
1995,2nd Quintile,male,Not leaning towards specific party,0.37485,751,1286,0.34838,0.40132
1995,2nd Quintile,male,SPD,0.19193,291,1286,0.17040,0.21347
1995,2nd Quintile,male,CDU/CSU,0.14036,200,1286,0.12137,0.15935
1995,2nd Quintile,male,Bündnis90/Grüne,0.02523,44,1286,0.01665,0.03380
1995,2nd Quintile,female,Not leaning towards specific party,0.46444,985,1515,0.43932,0.48956
1995,2nd Quintile,female,SPD,0.16497,267,1515,0.14628,0.18367
1995,2nd Quintile,female,CDU/CSU,0.11457,178,1515,0.09852,0.13061
1995,2nd Quintile,female,Bündnis90/Grüne,0.03193,53,1515,0.02308,0.04079
1995,2nd Quintile,female,PDS/Linke,0.01351,32,1515,0.00770,0.01933
1995,3rd Quintile,male,Not leaning towards specific party,0.37376,690,1309,0.34754,0.39998
1995,3rd Quintile,male,SPD,0.22009,309,1309,0.19763,0.24254
1995,3rd Quintile,male,CDU/CSU,0.14265,220,1309,0.12370,0.16160
1995,3rd Quintile,male,Bündnis90/Grüne,0.03806,53,1309,0.02769,0.04843
1995,3rd Quintile,male,PDS/Linke,0.01809,37,1309,0.01087,0.02532
1995,3rd Quintile,female,Not leaning towards specific party,0.42384,817,1368,0.39764,0.45003
1995,3rd Quintile,female,SPD,0.18864,265,1368,0.16790,0.20938
1995,3rd Quintile,female,CDU/CSU,0.13371,193,1368,0.11567,0.15175
1995,3rd Quintile,female,Bündnis90/Grüne,0.03852,59,1368,0.02832,0.04872
1995,3rd Quintile,female,PDS/Linke,0.01335,34,1368,0.00726,0.01943
1995,4th Quintile,male,Not leaning towards specific party,0.36822,664,1310,0.34209,0.39435
1995,4th Quintile,male,SPD,0.20282,290,1310,0.18104,0.22460
1995,4th Quintile,male,CDU/CSU,0.18927,266,1310,0.16805,0.21049
1995,4th Quintile,male,Bündnis90/Grüne,0.03662,53,1310,0.02644,0.04679
1995,4th Quintile,male,PDS/Linke,0.01658,37,1310,0.00967,0.02350
1995,4th Quintile,female,Not leaning towards specific party,0.44008,750,1257,0.41262,0.46753
1995,4th Quintile,female,SPD,0.17281,222,1257,0.15190,0.19372
1995,4th Quintile,female,CDU/CSU,0.18471,231,1257,0.16325,0.20617
1995,4th Quintile,female,Bündnis90/Grüne,0.03670,54,1257,0.02630,0.04710
1995,5th Quintile,male,Not leaning towards specific party,0.32946,512,1233,0.30321,0.35570
1995,5th Quintile,male,SPD,0.19704,264,1233,0.17483,0.21925
1995,5th Quintile,male,CDU/CSU,0.27553,353,1233,0.25058,0.30048
1995,5th Quintile,male,FDP,0.02122,31,1233,0.01317,0.02926
1995,5th Quintile,male,Bündnis90/Grüne,0.05057,73,1233,0.03833,0.06280
1995,5th Quintile,female,Not leaning towards specific party,0.37338,563,1165,0.34559,0.40117
1995,5th Quintile,female,SPD,0.16460,217,1165,0.14330,0.18590
1995,5th Quintile,female,CDU/CSU,0.26239,294,1165,0.23712,0.28767
1995,5th Quintile,female,Bündnis90/Grüne,0.07337,91,1165,0.05839,0.08835
1996,1st Quintile,male,Not leaning towards specific party,0.42383,730,1078,0.39432,0.45335
1996,1st Quintile,male,SPD,0.10871,177,1078,0.09012,0.12730
1996,1st Quintile,male,CDU/CSU,0.11015,133,1078,0.09145,0.12885
1996,1st Quintile,male,Bündnis90/Grüne,0.03346,38,1078,0.02272,0.04420
1996,1st Quintile,female,Not leaning towards specific party,0.53332,1068,1411,0.50728,0.55936
1996,1st Quintile,female,SPD,0.10596,150,1411,0.08989,0.12203
1996,1st Quintile,female,CDU/CSU,0.10138,147,1411,0.08563,0.11714
1996,1st Quintile,female,Bündnis90/Grüne,0.02920,46,1411,0.02041,0.03798
1996,2nd Quintile,male,Not leaning towards specific party,0.41144,740,1154,0.38303,0.43984
1996,2nd Quintile,male,SPD,0.14335,208,1154,0.12312,0.16357
1996,2nd Quintile,male,CDU/CSU,0.12316,174,1154,0.10419,0.14213
1996,2nd Quintile,male,Bündnis90/Grüne,0.02057,32,1154,0.01237,0.02876
1996,2nd Quintile,female,Not leaning towards specific party,0.48698,963,1386,0.46065,0.51330
1996,2nd Quintile,female,SPD,0.12998,186,1386,0.11227,0.14769
1996,2nd Quintile,female,CDU/CSU,0.14376,187,1386,0.12529,0.16224
1996,2nd Quintile,female,Bündnis90/Grüne,0.03110,50,1386,0.02196,0.04024
1996,3rd Quintile,male,Not leaning towards specific party,0.38552,705,1293,0.35898,0.41206
1996,3rd Quintile,male,SPD,0.20769,277,1293,0.18557,0.22981
1996,3rd Quintile,male,CDU/CSU,0.15016,217,1293,0.13068,0.16964
1996,3rd Quintile,male,Bündnis90/Grüne,0.03693,55,1293,0.02665,0.04722
1996,3rd Quintile,male,PDS/Linke,0.02008,39,1293,0.01243,0.02773
1996,3rd Quintile,female,Not leaning towards specific party,0.46226,858,1350,0.43566,0.48887
1996,3rd Quintile,female,SPD,0.15726,216,1350,0.13784,0.17669
1996,3rd Quintile,female,CDU/CSU,0.12799,179,1350,0.11016,0.14582
1996,3rd Quintile,female,Bündnis90/Grüne,0.04003,59,1350,0.02957,0.05049
1996,3rd Quintile,female,PDS/Linke,0.01495,38,1350,0.00847,0.02142
1996,4th Quintile,male,Not leaning towards specific party,0.36987,676,1333,0.34394,0.39579
1996,4th Quintile,male,SPD,0.18256,255,1333,0.16181,0.20330
1996,4th Quintile,male,CDU/CSU,0.21948,308,1333,0.19725,0.24170
1996,4th Quintile,male,Bündnis90/Grüne,0.04126,59,1333,0.03058,0.05194
1996,4th Quintile,male,PDS/Linke,0.01973,35,1333,0.01226,0.02720
1996,4th Quintile,female,Not leaning towards specific party,0.43836,771,1312,0.41150,0.46522
1996,4th Quintile,female,SPD,0.14137,198,1312,0.12251,0.16023
1996,4th Quintile,female,CDU/CSU,0.18960,236,1312,0.16838,0.21082
1996,4th Quintile,female,Bündnis90/Grüne,0.04530,69,1312,0.03404,0.05655
1996,4th Quintile,female,PDS/Linke,0.01776,38,1312,0.01061,0.02490
1996,5th Quintile,male,Not leaning towards specific party,0.33931,507,1207,0.31259,0.36603
1996,5th Quintile,male,SPD,0.19015,271,1207,0.16800,0.21230
1996,5th Quintile,male,CDU/CSU,0.27566,351,1207,0.25044,0.30088
1996,5th Quintile,male,Bündnis90/Grüne,0.05461,78,1207,0.04179,0.06744
1996,5th Quintile,female,Not leaning towards specific party,0.39668,572,1120,0.36802,0.42534
1996,5th Quintile,female,SPD,0.14816,197,1120,0.12734,0.16897
1996,5th Quintile,female,CDU/CSU,0.24683,266,1120,0.22157,0.27209
1996,5th Quintile,female,Bündnis90/Grüne,0.06445,85,1120,0.05006,0.07884
1997,1st Quintile,male,Not leaning towards specific party,0.44760,711,978,0.41642,0.47878
1997,1st Quintile,male,SPD,0.12004,153,978,0.09966,0.14042
1997,1st Quintile,male,CDU/CSU,0.09591,114,978,0.07744,0.11437
1997,1st Quintile,female,Not leaning towards specific party,0.51675,982,1312,0.48970,0.54380
1997,1st Quintile,female,SPD,0.12342,151,1312,0.10562,0.14123
1997,1st Quintile,female,CDU/CSU,0.10554,147,1312,0.08891,0.12217
1997,1st Quintile,female,Bündnis90/Grüne,0.02350,32,1312,0.01530,0.03170
1997,2nd Quintile,male,Not leaning towards specific party,0.42718,805,1246,0.39970,0.45465
1997,2nd Quintile,male,SPD,0.18148,249,1246,0.16007,0.20289
1997,2nd Quintile,male,CDU/CSU,0.11360,159,1246,0.09597,0.13123
1997,2nd Quintile,male,Bündnis90/Grüne,0.02354,33,1246,0.01512,0.03196
1997,2nd Quintile,female,Not leaning towards specific party,0.50640,1016,1412,0.48031,0.53249
1997,2nd Quintile,female,SPD,0.14436,206,1412,0.12602,0.16270
1997,2nd Quintile,female,CDU/CSU,0.10420,150,1412,0.08826,0.12015
1997,2nd Quintile,female,Bündnis90/Grüne,0.02062,40,1412,0.01321,0.02804
1997,3rd Quintile,male,Not leaning towards specific party,0.39706,726,1207,0.36945,0.42468
1997,3rd Quintile,male,SPD,0.18990,249,1207,0.16777,0.21204
1997,3rd Quintile,male,CDU/CSU,0.13788,189,1207,0.11842,0.15734
1997,3rd Quintile,male,Bündnis90/Grüne,0.02904,43,1207,0.01957,0.03852
1997,3rd Quintile,female,Not leaning towards specific party,0.47821,867,1302,0.45106,0.50535
1997,3rd Quintile,female,SPD,0.15629,207,1302,0.13656,0.17603
1997,3rd Quintile,female,CDU/CSU,0.13470,175,1302,0.11615,0.15326
1997,3rd Quintile,female,Bündnis90/Grüne,0.03792,53,1302,0.02755,0.04830
1997,4th Quintile,male,Not leaning towards specific party,0.38759,706,1318,0.36128,0.41391
1997,4th Quintile,male,SPD,0.18794,261,1318,0.16684,0.20904
1997,4th Quintile,male,CDU/CSU,0.18680,248,1318,0.16575,0.20784
1997,4th Quintile,male,Bündnis90/Grüne,0.04887,60,1318,0.03722,0.06051
1997,4th Quintile,male,PDS/Linke,0.01981,43,1318,0.01229,0.02734
1997,4th Quintile,female,Not leaning towards specific party,0.47942,788,1290,0.45215,0.50670
1997,4th Quintile,female,SPD,0.14364,206,1290,0.12449,0.16278
1997,4th Quintile,female,CDU/CSU,0.15612,192,1290,0.13631,0.17594
1997,4th Quintile,female,Bündnis90/Grüne,0.05415,73,1290,0.04180,0.06651
1997,4th Quintile,female,PDS/Linke,0.01498,31,1290,0.00835,0.02161
1997,5th Quintile,male,Not leaning towards specific party,0.36169,562,1187,0.33435,0.38904
1997,5th Quintile,male,SPD,0.19645,254,1187,0.17384,0.21906
1997,5th Quintile,male,CDU/CSU,0.25165,307,1187,0.22696,0.27635
1997,5th Quintile,male,Bündnis90/Grüne,0.04640,64,1187,0.03443,0.05837
1997,5th Quintile,female,Not leaning towards specific party,0.38543,589,1111,0.35680,0.41407
1997,5th Quintile,female,SPD,0.16147,198,1111,0.13982,0.18311
1997,5th Quintile,female,CDU/CSU,0.25227,255,1111,0.22672,0.27782
1997,5th Quintile,female,Bündnis90/Grüne,0.05958,69,1111,0.04565,0.07350
1998,1st Quintile,male,Not leaning towards specific party,0.46200,723,980,0.43077,0.49323
1998,1st Quintile,male,SPD,0.13127,167,980,0.11011,0.15242
1998,1st Quintile,male,CDU/CSU,0.08045,90,980,0.06342,0.09749
1998,1st Quintile,female,Not leaning towards specific party,0.52682,970,1277,0.49942,0.55421
1998,1st Quintile,female,SPD,0.11993,165,1277,0.10211,0.13776
1998,1st Quintile,female,CDU/CSU,0.07963,107,1277,0.06478,0.09449
1998,1st Quintile,female,Bündnis90/Grüne,0.02565,35,1277,0.01698,0.03433
1998,2nd Quintile,male,Not leaning towards specific party,0.40788,721,1093,0.37873,0.43702
1998,2nd Quintile,male,SPD,0.17876,243,1093,0.15604,0.20149
1998,2nd Quintile,male,CDU/CSU,0.10240,129,1093,0.08442,0.12038
1998,2nd Quintile,female,Not leaning towards specific party,0.50712,933,1275,0.47967,0.53457
1998,2nd Quintile,female,SPD,0.13420,178,1275,0.11548,0.15291
1998,2nd Quintile,female,CDU/CSU,0.10357,127,1275,0.08684,0.12030
1998,2nd Quintile,female,Bündnis90/Grüne,0.02206,37,1275,0.01400,0.03013
1998,3rd Quintile,male,Not leaning towards specific party,0.38630,680,1180,0.35850,0.41409
1998,3rd Quintile,male,SPD,0.22457,281,1180,0.20075,0.24839
1998,3rd Quintile,male,CDU/CSU,0.14267,184,1180,0.12271,0.16264
1998,3rd Quintile,male,Bündnis90/Grüne,0.02539,35,1180,0.01641,0.03437
1998,3rd Quintile,female,Not leaning towards specific party,0.46512,846,1313,0.43813,0.49211
1998,3rd Quintile,female,SPD,0.17035,219,1313,0.15001,0.19070
1998,3rd Quintile,female,CDU/CSU,0.13764,173,1313,0.11900,0.15629
1998,3rd Quintile,female,Bündnis90/Grüne,0.03071,44,1313,0.02137,0.04004
1998,3rd Quintile,female,PDS/Linke,0.01174,31,1313,0.00591,0.01757
1998,4th Quintile,male,Not leaning towards specific party,0.40230,663,1273,0.37535,0.42925
1998,4th Quintile,male,SPD,0.21434,293,1273,0.19179,0.23689
1998,4th Quintile,male,CDU/CSU,0.16695,229,1273,0.14646,0.18744
1998,4th Quintile,male,Bündnis90/Grüne,0.04035,50,1273,0.02953,0.05116
1998,4th Quintile,male,PDS/Linke,0.02078,38,1273,0.01294,0.02862
1998,4th Quintile,female,Not leaning towards specific party,0.46898,760,1240,0.44119,0.49677
1998,4th Quintile,female,SPD,0.17562,240,1240,0.15443,0.19681
1998,4th Quintile,female,CDU/CSU,0.14282,174,1240,0.12333,0.16230
1998,4th Quintile,female,Bündnis90/Grüne,0.04788,66,1240,0.03599,0.05976
1998,5th Quintile,male,Not leaning towards specific party,0.34101,505,1105,0.31304,0.36897
1998,5th Quintile,male,SPD,0.20354,254,1105,0.17978,0.22729
1998,5th Quintile,male,CDU/CSU,0.24530,288,1105,0.21992,0.27068
1998,5th Quintile,male,Bündnis90/Grüne,0.03944,58,1105,0.02796,0.05093
1998,5th Quintile,female,Not leaning towards specific party,0.39101,571,1063,0.36166,0.42036
1998,5th Quintile,female,SPD,0.15797,195,1063,0.13603,0.17990
1998,5th Quintile,female,CDU/CSU,0.22802,220,1063,0.20279,0.25326
1998,5th Quintile,female,Bündnis90/Grüne,0.07116,77,1063,0.05570,0.08663
1999,1st Quintile,male,Not leaning towards specific party,0.42255,725,1062,0.39283,0.45228
1999,1st Quintile,male,SPD,0.14074,207,1062,0.11982,0.16167
1999,1st Quintile,male,CDU/CSU,0.09667,130,1062,0.07889,0.11445
1999,1st Quintile,female,Not leaning towards specific party,0.48581,990,1428,0.45988,0.51174
1999,1st Quintile,female,SPD,0.13234,217,1428,0.11476,0.14992
1999,1st Quintile,female,CDU/CSU,0.10348,148,1428,0.08768,0.11928
1999,1st Quintile,female,Bündnis90/Grüne,0.02542,41,1428,0.01726,0.03359
1999,1st Quintile,female,PDS/Linke,0.01705,32,1428,0.01033,0.02376
1999,2nd Quintile,male,Not leaning towards specific party,0.41134,783,1311,0.38469,0.43798
1999,2nd Quintile,male,SPD,0.19826,310,1311,0.17667,0.21985
1999,2nd Quintile,male,CDU/CSU,0.12291,186,1311,0.10513,0.14069
1999,2nd Quintile,male,Bündnis90/Grüne,0.02315,32,1311,0.01501,0.03130
1999,2nd Quintile,female,Not leaning towards specific party,0.46180,921,1460,0.43622,0.48738
1999,2nd Quintile,female,SPD,0.15351,250,1460,0.13501,0.17200
1999,2nd Quintile,female,CDU/CSU,0.14192,211,1460,0.12401,0.15982
1999,2nd Quintile,female,Bündnis90/Grüne,0.02766,45,1460,0.01925,0.03608
1999,2nd Quintile,female,PDS/Linke,0.01344,33,1460,0.00753,0.01935
1999,3rd Quintile,male,Not leaning towards specific party,0.37388,683,1317,0.34774,0.40002
1999,3rd Quintile,male,SPD,0.19726,297,1317,0.17576,0.21876
1999,3rd Quintile,male,CDU/CSU,0.17407,253,1317,0.15358,0.19455
1999,3rd Quintile,male,Bündnis90/Grüne,0.02371,42,1317,0.01549,0.03194
1999,3rd Quintile,male,PDS/Linke,0.02090,42,1317,0.01317,0.02863
1999,3rd Quintile,female,Not leaning towards specific party,0.45101,884,1428,0.42519,0.47682
1999,3rd Quintile,female,SPD,0.17692,265,1428,0.15712,0.19672
1999,3rd Quintile,female,CDU/CSU,0.14423,211,1428,0.12600,0.16246
1999,3rd Quintile,female,Bündnis90/Grüne,0.01981,33,1428,0.01258,0.02704
1999,3rd Quintile,female,PDS/Linke,0.01612,35,1428,0.00959,0.02266
1999,4th Quintile,male,Not leaning towards specific party,0.34523,624,1335,0.31971,0.37074
1999,4th Quintile,male,SPD,0.23993,347,1335,0.21702,0.26285
1999,4th Quintile,male,CDU/CSU,0.19863,285,1335,0.17722,0.22004
1999,4th Quintile,male,Bündnis90/Grüne,0.02986,40,1335,0.02073,0.03900
1999,4th Quintile,male,PDS/Linke,0.02077,39,1335,0.01312,0.02842
1999,4th Quintile,female,Not leaning towards specific party,0.41706,739,1356,0.39081,0.44331
1999,4th Quintile,female,SPD,0.19780,293,1356,0.17659,0.21901
1999,4th Quintile,female,CDU/CSU,0.17436,234,1356,0.15416,0.19457
1999,4th Quintile,female,Bündnis90/Grüne,0.02973,51,1356,0.02068,0.03877
1999,4th Quintile,female,PDS/Linke,0.01968,39,1356,0.01228,0.02707
1999,5th Quintile,male,Not leaning towards specific party,0.28223,471,1293,0.25769,0.30677
1999,5th Quintile,male,SPD,0.21707,313,1293,0.19459,0.23955
1999,5th Quintile,male,CDU/CSU,0.30258,417,1293,0.27753,0.32762
1999,5th Quintile,male,FDP,0.03393,42,1293,0.02406,0.04381
1999,5th Quintile,male,Bündnis90/Grüne,0.03094,50,1293,0.02150,0.04039
1999,5th Quintile,female,Not leaning towards specific party,0.38112,577,1193,0.35355,0.40869
1999,5th Quintile,female,SPD,0.16692,240,1193,0.14575,0.18809
1999,5th Quintile,female,CDU/CSU,0.25704,316,1193,0.23223,0.28185
1999,5th Quintile,female,Bündnis90/Grüne,0.03922,60,1193,0.02820,0.05024
2000,1st Quintile,male,Not leaning towards specific party,0.46084,757,1048,0.43064,0.49103
2000,1st Quintile,male,SPD,0.11991,171,1048,0.10023,0.13959
2000,1st Quintile,male,CDU/CSU,0.08545,120,1048,0.06852,0.10238
2000,1st Quintile,female,Not leaning towards specific party,0.52048,1025,1375,0.49406,0.54689
2000,1st Quintile,female,SPD,0.13518,203,1375,0.11710,0.15326
2000,1st Quintile,female,CDU/CSU,0.09302,147,1375,0.07766,0.10838
2000,2nd Quintile,male,Not leaning towards specific party,0.40489,730,1208,0.37720,0.43259
2000,2nd Quintile,male,SPD,0.19020,295,1208,0.16805,0.21234
2000,2nd Quintile,male,CDU/CSU,0.11461,183,1208,0.09664,0.13258
2000,2nd Quintile,female,Not leaning towards specific party,0.48750,933,1414,0.46144,0.51357
2000,2nd Quintile,female,SPD,0.14983,238,1414,0.13122,0.16844
2000,2nd Quintile,female,CDU/CSU,0.10644,169,1414,0.09036,0.12252
2000,2nd Quintile,female,Bündnis90/Grüne,0.02202,37,1414,0.01437,0.02967
2000,2nd Quintile,female,PDS/Linke,0.01729,37,1414,0.01049,0.02408
2000,3rd Quintile,male,Not leaning towards specific party,0.41119,728,1278,0.38420,0.43818
2000,3rd Quintile,male,SPD,0.19872,286,1278,0.17683,0.22061
2000,3rd Quintile,male,CDU/CSU,0.14590,218,1278,0.12654,0.16526
2000,3rd Quintile,male,PDS/Linke,0.02720,46,1278,0.01828,0.03612
2000,3rd Quintile,female,Not leaning towards specific party,0.47861,852,1363,0.45208,0.50514
2000,3rd Quintile,female,SPD,0.15261,238,1363,0.13351,0.17171
2000,3rd Quintile,female,CDU/CSU,0.13653,201,1363,0.11829,0.15476
2000,3rd Quintile,female,Bündnis90/Grüne,0.02329,36,1363,0.01528,0.03130
2000,3rd Quintile,female,PDS/Linke,0.01628,36,1363,0.00956,0.02300
2000,4th Quintile,male,Not leaning towards specific party,0.36876,648,1321,0.34273,0.39479
2000,4th Quintile,male,SPD,0.21203,312,1321,0.18998,0.23408
2000,4th Quintile,male,CDU/CSU,0.17357,268,1321,0.15314,0.19401
2000,4th Quintile,male,Bündnis90/Grüne,0.03461,45,1321,0.02475,0.04447
2000,4th Quintile,male,PDS/Linke,0.02652,48,1321,0.01786,0.03519
2000,4th Quintile,female,Not leaning towards specific party,0.49315,803,1310,0.46607,0.52024
2000,4th Quintile,female,SPD,0.15474,218,1310,0.13514,0.17433
2000,4th Quintile,female,CDU/CSU,0.14239,206,1310,0.12345,0.16132
2000,4th Quintile,female,Bündnis90/Grüne,0.03792,51,1310,0.02757,0.04827
2000,4th Quintile,female,PDS/Linke,0.01738,32,1310,0.01030,0.02445
2000,5th Quintile,male,Not leaning towards specific party,0.33201,521,1250,0.30589,0.35813
