year,age_gr,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,66 and older,FDP,0.02209,65,3336,0.01710,0.02708
2001,66 and older,PDS/Linke,0.02691,113,3336,0.02142,0.03241
2002,17-29 y.,Not leaning towards specific party,0.72403,2952,4049,0.71025,0.73780
2002,17-29 y.,SPD,0.10758,437,4049,0.09803,0.11712
2002,17-29 y.,CDU/CSU,0.07824,384,4049,0.06996,0.08651
2002,17-29 y.,FDP,0.01918,74,4049,0.01496,0.02341
2002,17-29 y.,Bündnis90/Grüne,0.03201,120,4049,0.02659,0.03743
2002,17-29 y.,PDS/Linke,0.01882,82,4049,0.01464,0.02301
2002,30-45 y.,Not leaning towards specific party,0.59000,4228,7402,0.57880,0.60121
2002,30-45 y.,SPD,0.17753,1336,7402,0.16883,0.18624
2002,30-45 y.,CDU/CSU,0.14139,1117,7402,0.13346,0.14933
2002,30-45 y.,FDP,0.01433,132,7402,0.01163,0.01704
2002,30-45 y.,Bündnis90/Grüne,0.04669,352,7402,0.04188,0.05150
2002,30-45 y.,PDS/Linke,0.01570,136,7402,0.01287,0.01853
2002,30-45 y.,Far right parties,0.00503,33,7402,0.00342,0.00664
2002,30-45 y.,Others,0.00429,32,7402,0.00280,0.00578
2002,30-45 y.,Party combinations,0.00502,36,7402,0.00341,0.00663
2002,46-65 y.,Not leaning towards specific party,0.50566,3745,7785,0.49455,0.51677
2002,46-65 y.,SPD,0.21912,1681,7785,0.20993,0.22830
2002,46-65 y.,CDU/CSU,0.19736,1641,7785,0.18852,0.20620
2002,46-65 y.,FDP,0.01882,196,7785,0.01581,0.02184
2002,46-65 y.,Bündnis90/Grüne,0.02498,253,7785,0.02151,0.02845
2002,46-65 y.,PDS/Linke,0.02155,196,7785,0.01832,0.02477
2002,46-65 y.,Others,0.00608,35,7785,0.00435,0.00780
2002,46-65 y.,Party combinations,0.00525,38,7785,0.00365,0.00686
2002,66 and older,Not leaning towards specific party,0.42424,1529,3525,0.40792,0.44056
2002,66 and older,SPD,0.23134,790,3525,0.21742,0.24526
2002,66 and older,CDU/CSU,0.28131,993,3525,0.26646,0.29615
2002,66 and older,FDP,0.02069,78,3525,0.01599,0.02539
2002,66 and older,PDS/Linke,0.03195,135,3525,0.02614,0.03776
2003,17-29 y.,Not leaning towards specific party,0.64798,2616,3905,0.63300,0.66296
2003,17-29 y.,SPD,0.10785,416,3905,0.09812,0.11758
2003,17-29 y.,CDU/CSU,0.13570,544,3905,0.12495,0.14644
2003,17-29 y.,FDP,0.02095,76,3905,0.01646,0.02545
2003,17-29 y.,Bündnis90/Grüne,0.05134,198,3905,0.04441,0.05826
2003,17-29 y.,PDS/Linke,0.01309,55,3905,0.00952,0.01666
2003,30-45 y.,Not leaning towards specific party,0.56400,3806,6840,0.55225,0.57576
2003,30-45 y.,SPD,0.15763,1086,6840,0.14900,0.16627
2003,30-45 y.,CDU/CSU,0.17460,1269,6840,0.16560,0.18360
2003,30-45 y.,FDP,0.01501,115,6840,0.01213,0.01789
2003,30-45 y.,Bündnis90/Grüne,0.06520,427,6840,0.05935,0.07105
2003,30-45 y.,PDS/Linke,0.00909,84,6840,0.00684,0.01134
2003,30-45 y.,Party combinations,0.00827,53,6840,0.00613,0.01042
2003,46-65 y.,Not leaning towards specific party,0.47918,3459,7514,0.46788,0.49048
2003,46-65 y.,SPD,0.21629,1583,7514,0.20698,0.22560
2003,46-65 y.,CDU/CSU,0.21759,1760,7514,0.20826,0.22692
2003,46-65 y.,FDP,0.02017,171,7514,0.01700,0.02335
2003,46-65 y.,Bündnis90/Grüne,0.03772,324,7514,0.03341,0.04202
2003,46-65 y.,PDS/Linke,0.01448,132,7514,0.01178,0.01718
2003,46-65 y.,Others,0.00424,34,7514,0.00277,0.00571
2003,46-65 y.,Party combinations,0.00764,51,7514,0.00567,0.00961
2003,66 and older,Not leaning towards specific party,0.41318,1529,3609,0.39711,0.42925
2003,66 and older,SPD,0.23226,803,3609,0.21848,0.24604
2003,66 and older,CDU/CSU,0.29608,1059,3609,0.28119,0.31098
2003,66 and older,FDP,0.01553,60,3609,0.01149,0.01956
2003,66 and older,Bündnis90/Grüne,0.01061,43,3609,0.00727,0.01396
2003,66 and older,PDS/Linke,0.02621,115,3609,0.02100,0.03142
2004,17-29 y.,Not leaning towards specific party,0.71680,2823,3882,0.70263,0.73098
2004,17-29 y.,SPD,0.09082,345,3882,0.08178,0.09986
2004,17-29 y.,CDU/CSU,0.11266,453,3882,0.10271,0.12260
2004,17-29 y.,FDP,0.01662,56,3882,0.01260,0.02065
2004,17-29 y.,Bündnis90/Grüne,0.03496,153,3882,0.02918,0.04074
2004,17-29 y.,PDS/Linke,0.01154,52,3882,0.00818,0.01490
2004,30-45 y.,Not leaning towards specific party,0.63522,4073,6433,0.62346,0.64699
2004,30-45 y.,SPD,0.12602,825,6433,0.11791,0.13413
2004,30-45 y.,CDU/CSU,0.14200,981,6433,0.13347,0.15053
2004,30-45 y.,FDP,0.01549,108,6433,0.01247,0.01851
2004,30-45 y.,Bündnis90/Grüne,0.05930,369,6433,0.05353,0.06507
2004,30-45 y.,PDS/Linke,0.01083,77,6433,0.00830,0.01336
2004,46-65 y.,Not leaning towards specific party,0.54742,3805,7321,0.53602,0.55883
2004,46-65 y.,SPD,0.17368,1258,7321,0.16501,0.18236
2004,46-65 y.,CDU/CSU,0.19955,1579,7321,0.19040,0.20871
2004,46-65 y.,FDP,0.01447,151,7321,0.01174,0.01721
2004,46-65 y.,Bündnis90/Grüne,0.03314,294,7321,0.02904,0.03724
2004,46-65 y.,PDS/Linke,0.01798,167,7321,0.01493,0.02102
2004,46-65 y.,Others,0.00457,35,7321,0.00303,0.00612
2004,46-65 y.,Party combinations,0.00511,32,7321,0.00348,0.00674
2004,66 and older,Not leaning towards specific party,0.48609,1826,3719,0.47003,0.50216
2004,66 and older,SPD,0.18265,652,3719,0.17023,0.19507
2004,66 and older,CDU/CSU,0.26991,998,3719,0.25564,0.28418
2004,66 and older,FDP,0.01753,67,3719,0.01331,0.02174
2004,66 and older,Bündnis90/Grüne,0.01195,54,3719,0.00846,0.01545
2004,66 and older,PDS/Linke,0.02608,122,3719,0.02096,0.03120
2005,17-29 y.,Not leaning towards specific party,0.71728,2701,3784,0.70293,0.73163
2005,17-29 y.,SPD,0.09492,363,3784,0.08558,0.10426
2005,17-29 y.,CDU/CSU,0.08821,377,3784,0.07917,0.09724
2005,17-29 y.,FDP,0.01812,64,3784,0.01387,0.02237
2005,17-29 y.,Bündnis90/Grüne,0.04719,175,3784,0.04043,0.05395
2005,17-29 y.,PDS/Linke,0.01101,57,3784,0.00768,0.01433
2005,17-29 y.,Far right parties,0.01552,47,3784,0.01158,0.01946
2005,30-45 y.,Not leaning towards specific party,0.61004,3673,6035,0.59773,0.62235
2005,30-45 y.,SPD,0.14088,839,6035,0.13210,0.14966
2005,30-45 y.,CDU/CSU,0.14246,895,6035,0.13365,0.15128
2005,30-45 y.,FDP,0.01388,100,6035,0.01093,0.01684
2005,30-45 y.,Bündnis90/Grüne,0.06213,362,6035,0.05604,0.06822
2005,30-45 y.,PDS/Linke,0.01264,84,6035,0.00982,0.01546
2005,30-45 y.,Far right parties,0.00922,51,6035,0.00681,0.01163
2005,30-45 y.,Party combinations,0.00482,31,6035,0.00308,0.00657
2005,46-65 y.,Not leaning towards specific party,0.54389,3563,6959,0.53218,0.55559
2005,46-65 y.,SPD,0.18174,1283,6959,0.17268,0.19081
2005,46-65 y.,CDU/CSU,0.18199,1416,6959,0.17292,0.19105
2005,46-65 y.,FDP,0.01578,147,6959,0.01286,0.01871
2005,46-65 y.,Bündnis90/Grüne,0.04027,310,6959,0.03565,0.04489
2005,46-65 y.,PDS/Linke,0.01841,159,6959,0.01525,0.02156
2005,46-65 y.,Others,0.00699,41,6959,0.00503,0.00895
2005,46-65 y.,Party combinations,0.00554,40,6959,0.00380,0.00729
2005,66 and older,Not leaning towards specific party,0.42679,1605,3708,0.41087,0.44271
2005,66 and older,SPD,0.22002,791,3708,0.20668,0.23335
2005,66 and older,CDU/CSU,0.29311,1059,3708,0.27846,0.30776
2005,66 and older,FDP,0.01521,71,3708,0.01127,0.01915
2005,66 and older,Bündnis90/Grüne,0.01077,47,3708,0.00745,0.01410
2005,66 and older,PDS/Linke,0.02750,135,3708,0.02223,0.03276
2006,17-29 y.,Not leaning towards specific party,0.64522,2343,3618,0.62963,0.66081
2006,17-29 y.,SPD,0.13905,489,3618,0.12777,0.15032
2006,17-29 y.,CDU/CSU,0.10339,409,3618,0.09347,0.11331
2006,17-29 y.,FDP,0.02444,82,3618,0.01940,0.02947
2006,17-29 y.,Bündnis90/Grüne,0.04313,174,3618,0.03651,0.04975
2006,17-29 y.,PDS/Linke,0.01872,73,3618,0.01431,0.02314
2006,17-29 y.,Far right parties,0.01591,48,3618,0.01183,0.01999
2006,30-45 y.,Not leaning towards specific party,0.57347,3536,6239,0.56119,0.58574
2006,30-45 y.,SPD,0.15209,956,6239,0.14318,0.16100
2006,30-45 y.,CDU/CSU,0.14636,976,6239,0.13759,0.15513
2006,30-45 y.,FDP,0.02437,156,6239,0.02055,0.02820
2006,30-45 y.,Bündnis90/Grüne,0.06162,376,6239,0.05565,0.06758
2006,30-45 y.,PDS/Linke,0.01706,116,6239,0.01385,0.02027
2006,30-45 y.,Far right parties,0.01021,54,6239,0.00772,0.01271
2006,30-45 y.,Others,0.00479,32,6239,0.00308,0.00651
2006,30-45 y.,Party combinations,0.01002,37,6239,0.00755,0.01250
2006,46-65 y.,Not leaning towards specific party,0.50309,3558,7479,0.49175,0.51442
2006,46-65 y.,SPD,0.19233,1438,7479,0.18340,0.20127
2006,46-65 y.,CDU/CSU,0.20231,1685,7479,0.19321,0.21142
2006,46-65 y.,FDP,0.01559,166,7479,0.01279,0.01840
2006,46-65 y.,Bündnis90/Grüne,0.03944,333,7479,0.03503,0.04386
2006,46-65 y.,PDS/Linke,0.03588,267,7479,0.03166,0.04009
2006,46-65 y.,Others,0.00450,32,7479,0.00298,0.00601
2006,66 and older,Not leaning towards specific party,0.43897,1935,4372,0.42426,0.45368
2006,66 and older,SPD,0.21522,904,4372,0.20304,0.22741
2006,66 and older,CDU/CSU,0.28447,1236,4372,0.27110,0.29785
2006,66 and older,FDP,0.01805,86,4372,0.01410,0.02199
2006,66 and older,Bündnis90/Grüne,0.00922,51,4372,0.00639,0.01205
2006,66 and older,PDS/Linke,0.03015,160,4372,0.02508,0.03521
2007,17-29 y.,Not leaning towards specific party,0.69383,2335,3356,0.67823,0.70942
2007,17-29 y.,SPD,0.10489,359,3356,0.09452,0.11526
2007,17-29 y.,CDU/CSU,0.09247,328,3356,0.08267,0.10227
2007,17-29 y.,FDP,0.01790,67,3356,0.01342,0.02239
2007,17-29 y.,Bündnis90/Grüne,0.04393,157,3356,0.03699,0.05086
2007,17-29 y.,PDS/Linke,0.01740,65,3356,0.01298,0.02183
2007,17-29 y.,Far right parties,0.01635,45,3356,0.01206,0.02064
2007,30-45 y.,Not leaning towards specific party,0.62823,3525,5635,0.61561,0.64085
2007,30-45 y.,SPD,0.13409,747,5635,0.12519,0.14298
2007,30-45 y.,CDU/CSU,0.12530,777,5635,0.11665,0.13394
2007,30-45 y.,FDP,0.01974,133,5635,0.01610,0.02337
2007,30-45 y.,Bündnis90/Grüne,0.06092,323,5635,0.05468,0.06717
2007,30-45 y.,PDS/Linke,0.01592,88,5635,0.01265,0.01919
2007,30-45 y.,Far right parties,0.00723,42,5635,0.00502,0.00944
2007,46-65 y.,Not leaning towards specific party,0.56140,3753,6985,0.54976,0.57303
2007,46-65 y.,SPD,0.16462,1178,6985,0.15592,0.17332
2007,46-65 y.,CDU/CSU,0.16862,1306,6985,0.15984,0.17740
2007,46-65 y.,FDP,0.01766,167,6985,0.01457,0.02075
2007,46-65 y.,Bündnis90/Grüne,0.04470,321,6985,0.03985,0.04955
2007,46-65 y.,PDS/Linke,0.03198,227,6985,0.02785,0.03610
2007,46-65 y.,Others,0.00454,33,6985,0.00297,0.00612
2007,66 and older,Not leaning towards specific party,0.47084,2014,4296,0.45591,0.48577
2007,66 and older,SPD,0.20130,839,4296,0.18931,0.21329
2007,66 and older,CDU/CSU,0.26221,1135,4296,0.24906,0.27537
2007,66 and older,FDP,0.01622,84,4296,0.01245,0.02000
2007,66 and older,Bündnis90/Grüne,0.01268,59,4296,0.00933,0.01603
2007,66 and older,PDS/Linke,0.03073,165,4296,0.02556,0.03589
2008,17-29 y.,Not leaning towards specific party,0.70510,2231,3116,0.68908,0.72111
2008,17-29 y.,SPD,0.10587,309,3116,0.09507,0.11668
2008,17-29 y.,CDU/CSU,0.09518,304,3116,0.08488,0.10549
2008,17-29 y.,FDP,0.01660,48,3116,0.01212,0.02109
2008,17-29 y.,Bündnis90/Grüne,0.03998,127,3116,0.03310,0.04686
2008,17-29 y.,PDS/Linke,0.01524,63,3116,0.01094,0.01955
2008,17-29 y.,Far right parties,0.01130,34,3116,0.00759,0.01502
2008,30-45 y.,Not leaning towards specific party,0.62330,3195,5088,0.60998,0.63661
2008,30-45 y.,SPD,0.11717,618,5088,0.10833,0.12601
2008,30-45 y.,CDU/CSU,0.14057,735,5088,0.13102,0.15012
2008,30-45 y.,FDP,0.02183,128,5088,0.01781,0.02584
2008,30-45 y.,Bündnis90/Grüne,0.05909,281,5088,0.05261,0.06557
2008,30-45 y.,PDS/Linke,0.01953,93,5088,0.01573,0.02333
2008,30-45 y.,Far right parties,0.00753,38,5088,0.00516,0.00991
2008,46-65 y.,Not leaning towards specific party,0.55668,3525,6605,0.54470,0.56867
2008,46-65 y.,SPD,0.16056,1053,6605,0.15171,0.16942
2008,46-65 y.,CDU/CSU,0.16924,1261,6605,0.16020,0.17828
2008,46-65 y.,FDP,0.01703,160,6605,0.01391,0.02015
2008,46-65 y.,Bündnis90/Grüne,0.04645,317,6605,0.04138,0.05153
2008,46-65 y.,PDS/Linke,0.03842,256,6605,0.03378,0.04305
2008,46-65 y.,Party combinations,0.00409,33,6605,0.00255,0.00563
2008,66 and older,Not leaning towards specific party,0.45119,1920,4242,0.43621,0.46617
2008,66 and older,SPD,0.19515,792,4242,0.18322,0.20708
2008,66 and older,CDU/CSU,0.27668,1183,4242,0.26321,0.29014
2008,66 and older,FDP,0.02088,101,4242,0.01658,0.02518
2008,66 and older,Bündnis90/Grüne,0.01485,64,4242,0.01121,0.01850
2008,66 and older,PDS/Linke,0.03364,182,4242,0.02821,0.03906
2009,17-29 y.,Not leaning towards specific party,0.73973,2049,2791,0.72345,0.75601
2009,17-29 y.,SPD,0.07769,226,2791,0.06775,0.08762
2009,17-29 y.,CDU/CSU,0.08128,242,2791,0.07114,0.09142
2009,17-29 y.,FDP,0.02349,76,2791,0.01787,0.02912
2009,17-29 y.,Bündnis90/Grüne,0.04920,151,2791,0.04117,0.05723
2009,17-29 y.,PDS/Linke,0.01357,47,2791,0.00928,0.01787
2009,30-45 y.,Not leaning towards specific party,0.63991,2967,4615,0.62606,0.65377
2009,30-45 y.,SPD,0.10607,498,4615,0.09719,0.11496
2009,30-45 y.,CDU/CSU,0.11556,603,4615,0.10633,0.12478
2009,30-45 y.,FDP,0.03433,163,4615,0.02908,0.03959
2009,30-45 y.,Bündnis90/Grüne,0.06184,262,4615,0.05489,0.06879
2009,30-45 y.,PDS/Linke,0.01788,83,4615,0.01406,0.02171
2009,30-45 y.,Far right parties,0.01204,39,4615,0.00890,0.01519
2009,46-65 y.,Not leaning towards specific party,0.58501,3443,6213,0.57275,0.59726
2009,46-65 y.,SPD,0.13504,906,6213,0.12654,0.14354
2009,46-65 y.,CDU/CSU,0.15175,1069,6213,0.14282,0.16067
2009,46-65 y.,FDP,0.02815,219,6213,0.02404,0.03227
2009,46-65 y.,Bündnis90/Grüne,0.04921,346,6213,0.04383,0.05459
2009,46-65 y.,PDS/Linke,0.03524,230,6213,0.03066,0.03983
2009,66 and older,Not leaning towards specific party,0.45402,1845,4098,0.43877,0.46926
2009,66 and older,SPD,0.18391,733,4098,0.17204,0.19577
2009,66 and older,CDU/CSU,0.27056,1129,4098,0.25696,0.28416
2009,66 and older,FDP,0.03123,148,4098,0.02591,0.03656
2009,66 and older,Bündnis90/Grüne,0.01555,67,4098,0.01176,0.01934
2009,66 and older,PDS/Linke,0.03375,176,4098,0.02822,0.03928
2010,17-29 y.,Not leaning towards specific party,0.64269,2611,3855,0.62756,0.65782
2010,17-29 y.,SPD,0.09798,333,3855,0.08860,0.10737
2010,17-29 y.,CDU/CSU,0.09723,350,3855,0.08788,0.10659
2010,17-29 y.,FDP,0.02726,106,3855,0.02212,0.03240
2010,17-29 y.,Bündnis90/Grüne,0.07056,255,3855,0.06248,0.07865
2010,17-29 y.,PDS/Linke,0.03132,112,3855,0.02582,0.03682
2010,17-29 y.,Far right parties,0.01312,56,3855,0.00953,0.01671
2010,17-29 y.,Others,0.00951,32,3855,0.00644,0.01257
2010,30-45 y.,Not leaning towards specific party,0.56913,5135,8899,0.55884,0.57942
2010,30-45 y.,SPD,0.12214,991,8899,0.11533,0.12894
2010,30-45 y.,CDU/CSU,0.14790,1365,8899,0.14053,0.15528
2010,30-45 y.,FDP,0.03233,296,8899,0.02865,0.03600
2010,30-45 y.,Bündnis90/Grüne,0.07677,728,8899,0.07124,0.08230
2010,30-45 y.,PDS/Linke,0.02604,239,8899,0.02273,0.02935
2010,30-45 y.,Far right parties,0.01122,71,8899,0.00903,0.01341
2010,30-45 y.,Others,0.00618,42,8899,0.00455,0.00781
2010,30-45 y.,Party combinations,0.00830,32,8899,0.00641,0.01018
2010,46-65 y.,Not leaning towards specific party,0.52692,3385,6862,0.51510,0.53873
2010,46-65 y.,SPD,0.15544,1084,6862,0.14687,0.16402
2010,46-65 y.,CDU/CSU,0.16778,1278,6862,0.15893,0.17662
2010,46-65 y.,FDP,0.02127,189,6862,0.01785,0.02468
2010,46-65 y.,Bündnis90/Grüne,0.06229,528,6862,0.05657,0.06801
2010,46-65 y.,PDS/Linke,0.04950,327,6862,0.04437,0.05464
2010,46-65 y.,Others,0.00413,32,6862,0.00261,0.00565
2010,46-65 y.,Party combinations,0.00675,39,6862,0.00482,0.00869
2010,66 and older,Not leaning towards specific party,0.40412,1553,3986,0.38889,0.41936
2010,66 and older,SPD,0.21089,812,3986,0.19822,0.22355
2010,66 and older,CDU/CSU,0.28410,1169,3986,0.27010,0.29810
2010,66 and older,FDP,0.02621,117,3986,0.02125,0.03117
2010,66 and older,Bündnis90/Grüne,0.02239,101,3986,0.01779,0.02698
2010,66 and older,PDS/Linke,0.03907,202,3986,0.03305,0.04508
2010,66 and older,Party combinations,0.00980,32,3986,0.00674,0.01286
2011,17-29 y.,Not leaning towards specific party,0.65390,2003,2922,0.63665,0.67116
2011,17-29 y.,SPD,0.10022,231,2922,0.08933,0.11112
2011,17-29 y.,CDU/CSU,0.09778,295,2922,0.08701,0.10855
2011,17-29 y.,FDP,0.01010,32,2922,0.00647,0.01373
2011,17-29 y.,Bündnis90/Grüne,0.09348,271,2922,0.08292,0.10404
2011,17-29 y.,PDS/Linke,0.01864,58,2922,0.01373,0.02354
2011,17-29 y.,Others,0.01057,32,2922,0.00686,0.01428
2011,30-45 y.,Not leaning towards specific party,0.61375,3025,4759,0.59992,0.62759
2011,30-45 y.,SPD,0.10508,496,4759,0.09637,0.11379
2011,30-45 y.,CDU/CSU,0.12503,610,4759,0.11563,0.13443
2011,30-45 y.,FDP,0.01163,74,4759,0.00858,0.01468
2011,30-45 y.,Bündnis90/Grüne,0.09687,415,4759,0.08847,0.10528
2011,30-45 y.,PDS/Linke,0.01976,94,4759,0.01581,0.02372
2011,30-45 y.,Far right parties,0.01058,45,4759,0.00767,0.01349
2011,46-65 y.,Not leaning towards specific party,0.57027,4233,7655,0.55918,0.58136
2011,46-65 y.,SPD,0.14235,1081,7655,0.13452,0.15018
2011,46-65 y.,CDU/CSU,0.14828,1235,7655,0.14032,0.15625
2011,46-65 y.,FDP,0.01020,111,7655,0.00794,0.01245
2011,46-65 y.,Bündnis90/Grüne,0.07818,671,7655,0.07216,0.08419
2011,46-65 y.,PDS/Linke,0.03312,253,7655,0.02911,0.03713
2011,46-65 y.,Others,0.00589,35,7655,0.00418,0.00761
2011,46-65 y.,Party combinations,0.00547,36,7655,0.00381,0.00712
2011,66 and older,Not leaning towards specific party,0.43726,2202,5026,0.42354,0.45098
2011,66 and older,SPD,0.20794,1000,5026,0.19672,0.21916
2011,66 and older,CDU/CSU,0.27534,1397,5026,0.26299,0.28769
2011,66 and older,FDP,0.01356,83,5026,0.01036,0.01676
2011,66 and older,Bündnis90/Grüne,0.02793,165,5026,0.02338,0.03249
2011,66 and older,PDS/Linke,0.02737,179,5026,0.02286,0.03189
2012,17-29 y.,Not leaning towards specific party,0.69326,1983,2804,0.67619,0.71033
2012,17-29 y.,SPD,0.08318,202,2804,0.07296,0.09340
2012,17-29 y.,CDU/CSU,0.09242,274,2804,0.08170,0.10314
2012,17-29 y.,Bündnis90/Grüne,0.07280,222,2804,0.06318,0.08242
2012,17-29 y.,PDS/Linke,0.01258,39,2804,0.00845,0.01670
2012,17-29 y.,Others,0.02614,84,2804,0.02024,0.03205
2012,30-45 y.,Not leaning towards specific party,0.62332,2897,4529,0.60921,0.63744
2012,30-45 y.,SPD,0.10546,467,4529,0.09651,0.11440
2012,30-45 y.,CDU/CSU,0.11738,560,4529,0.10801,0.12676
2012,30-45 y.,FDP,0.01159,56,4529,0.00848,0.01471
2012,30-45 y.,Bündnis90/Grüne,0.09297,362,4529,0.08452,0.10143
2012,30-45 y.,PDS/Linke,0.01740,78,4529,0.01359,0.02121
2012,30-45 y.,Far right parties,0.00783,36,4529,0.00526,0.01039
2012,30-45 y.,Others,0.01835,73,4529,0.01444,0.02226
2012,46-65 y.,Not leaning towards specific party,0.57435,4335,7697,0.56330,0.58540
2012,46-65 y.,SPD,0.14779,1148,7697,0.13986,0.15572
2012,46-65 y.,CDU/CSU,0.14662,1219,7697,0.13871,0.15452
2012,46-65 y.,FDP,0.00684,75,7697,0.00500,0.00868
2012,46-65 y.,Bündnis90/Grüne,0.07147,601,7697,0.06571,0.07722
2012,46-65 y.,PDS/Linke,0.03060,243,7697,0.02675,0.03445
2012,46-65 y.,Others,0.01205,76,7697,0.00961,0.01448
2012,66 and older,Not leaning towards specific party,0.44303,2210,5076,0.42936,0.45669
2012,66 and older,SPD,0.20137,1028,5076,0.19033,0.21240
2012,66 and older,CDU/CSU,0.28011,1438,5076,0.26776,0.29247
2012,66 and older,FDP,0.01183,78,5076,0.00885,0.01480
2012,66 and older,Bündnis90/Grüne,0.02553,153,5076,0.02119,0.02987
2012,66 and older,PDS/Linke,0.02579,169,5076,0.02142,0.03015
2013,17-29 y.,Not leaning towards specific party,0.69489,2795,3836,0.68032,0.70946
2013,17-29 y.,SPD,0.09960,359,3836,0.09013,0.10908
2013,17-29 y.,CDU/CSU,0.09108,342,3836,0.08197,0.10018
2013,17-29 y.,Bündnis90/Grüne,0.06796,231,3836,0.06000,0.07593
2013,17-29 y.,PDS/Linke,0.01626,57,3836,0.01226,0.02027
2013,17-29 y.,Others,0.01308,52,3836,0.00948,0.01668
2013,30-45 y.,Not leaning towards specific party,0.62810,4221,6256,0.61612,0.64008
2013,30-45 y.,SPD,0.10034,623,6256,0.09290,0.10779
2013,30-45 y.,CDU/CSU,0.13446,771,6256,0.12601,0.14292
2013,30-45 y.,FDP,0.01308,68,6256,0.01026,0.01589
2013,30-45 y.,Bündnis90/Grüne,0.08808,435,6256,0.08106,0.09511
2013,30-45 y.,PDS/Linke,0.01316,81,6256,0.01033,0.01598
2013,30-45 y.,Others,0.01028,57,6256,0.00778,0.01278
2013,46-65 y.,Not leaning towards specific party,0.56726,4778,8343,0.55663,0.57789
2013,46-65 y.,SPD,0.14292,1136,8343,0.13541,0.15043
2013,46-65 y.,CDU/CSU,0.16589,1382,8343,0.15791,0.17387
2013,46-65 y.,FDP,0.00888,93,8343,0.00687,0.01089
2013,46-65 y.,Bündnis90/Grüne,0.07067,624,8343,0.06517,0.07617
2013,46-65 y.,PDS/Linke,0.02728,239,8343,0.02378,0.03077
2013,46-65 y.,Others,0.00941,57,8343,0.00734,0.01148
2013,46-65 y.,Party combinations,0.00429,34,8343,0.00289,0.00570
2013,66 and older,Not leaning towards specific party,0.42823,2079,4921,0.41440,0.44206
2013,66 and older,SPD,0.20218,987,4921,0.19096,0.21341
2013,66 and older,CDU/CSU,0.28628,1441,4921,0.27365,0.29891
2013,66 and older,FDP,0.01425,85,4921,0.01094,0.01757
2013,66 and older,Bündnis90/Grüne,0.03144,168,4921,0.02657,0.03632
2013,66 and older,PDS/Linke,0.02431,161,4921,0.02000,0.02861
2014,17-29 y.,Not leaning towards specific party,0.65671,2965,4199,0.64234,0.67107
2014,17-29 y.,SPD,0.10540,367,4199,0.09611,0.11469
2014,17-29 y.,CDU/CSU,0.10979,405,4199,0.10033,0.11924
2014,17-29 y.,FDP,0.00686,35,4199,0.00436,0.00935
2014,17-29 y.,Bündnis90/Grüne,0.06027,233,4199,0.05307,0.06747
2014,17-29 y.,PDS/Linke,0.02812,105,4199,0.02312,0.03312
2014,17-29 y.,AfD,0.00637,31,4199,0.00396,0.00877
2014,17-29 y.,Others,0.01441,58,4199,0.01081,0.01802
2014,30-45 y.,Not leaning towards specific party,0.58258,5151,8357,0.57201,0.59315
2014,30-45 y.,SPD,0.10635,828,8357,0.09974,0.11296
2014,30-45 y.,CDU/CSU,0.15251,1245,8357,0.14480,0.16022
2014,30-45 y.,FDP,0.01380,91,8357,0.01130,0.01631
2014,30-45 y.,Bündnis90/Grüne,0.08406,602,8357,0.07811,0.09001
2014,30-45 y.,PDS/Linke,0.02908,241,8357,0.02547,0.03268
2014,30-45 y.,Far right parties,0.00859,49,8357,0.00661,0.01057
2014,30-45 y.,AfD,0.00506,65,8357,0.00354,0.00659
2014,30-45 y.,Others,0.00983,85,8357,0.00772,0.01195
2014,46-65 y.,Not leaning towards specific party,0.53536,4848,9142,0.52514,0.54559
2014,46-65 y.,SPD,0.15479,1346,9142,0.14737,0.16220
2014,46-65 y.,CDU/CSU,0.16898,1615,9142,0.16130,0.17666
2014,46-65 y.,FDP,0.00957,98,9142,0.00757,0.01156
2014,46-65 y.,Bündnis90/Grüne,0.06947,716,9142,0.06426,0.07468
2014,46-65 y.,PDS/Linke,0.03524,354,9142,0.03146,0.03902
2014,46-65 y.,AfD,0.00852,72,9142,0.00664,0.01041
2014,46-65 y.,Others,0.00737,53,9142,0.00562,0.00912
2014,46-65 y.,Party combinations,0.00726,40,9142,0.00552,0.00900
2014,66 and older,Not leaning towards specific party,0.38105,1846,4861,0.36739,0.39470
2014,66 and older,SPD,0.21250,1024,4861,0.20100,0.22400
2014,66 and older,CDU/CSU,0.31542,1512,4861,0.30236,0.32849
2014,66 and older,FDP,0.01266,78,4861,0.00952,0.01580
2014,66 and older,Bündnis90/Grüne,0.02826,152,4861,0.02360,0.03292
2014,66 and older,PDS/Linke,0.03390,211,4861,0.02881,0.03899
2014,66 and older,AfD,0.00856,38,4861,0.00597,0.01115
2015,17-29 y.,Not leaning towards specific party,0.72644,3373,4369,0.71322,0.73966
2015,17-29 y.,SPD,0.05743,247,4369,0.05053,0.06433
2015,17-29 y.,CDU/CSU,0.08902,326,4369,0.08057,0.09746
2015,17-29 y.,Bündnis90/Grüne,0.06121,221,4369,0.05410,0.06832
2015,17-29 y.,PDS/Linke,0.02581,116,4369,0.02110,0.03051
2015,17-29 y.,AfD,0.01344,41,4369,0.01003,0.01686
2015,17-29 y.,Others,0.01259,45,4369,0.00929,0.01590
2015,30-45 y.,Not leaning towards specific party,0.63597,5657,8141,0.62551,0.64642
