year,pgisced97,sampreg,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,Post-secondary Non-tertiary Level,West,Bündnis90/Grüne,0.12184,33,301,0.08483,0.15886
1994,Post-secondary Non-tertiary Level,East,Not leaning towards specific party,0.59175,53,53,0.45816,0.72534
1994,First Stage of Tertiary Education,West,Not leaning towards specific party,0.42716,229,472,0.38248,0.47183
1994,First Stage of Tertiary Education,West,SPD,0.19138,97,472,0.15585,0.22691
1994,First Stage of Tertiary Education,West,CDU/CSU,0.31792,146,472,0.27586,0.35997
1994,First Stage of Tertiary Education,East,Not leaning towards specific party,0.67227,158,158,0.59885,0.74570
1994,Second Stage of Tertiary Education,West,Not leaning towards specific party,0.34604,301,784,0.31272,0.37936
1994,Second Stage of Tertiary Education,West,SPD,0.22726,185,784,0.19791,0.25662
1994,Second Stage of Tertiary Education,West,CDU/CSU,0.23895,173,784,0.20908,0.26882
1994,Second Stage of Tertiary Education,West,FDP,0.05549,36,784,0.03945,0.07153
1994,Second Stage of Tertiary Education,West,Bündnis90/Grüne,0.12344,89,784,0.10040,0.14648
1994,Second Stage of Tertiary Education,East,Not leaning towards specific party,0.58864,511,821,0.55496,0.62232
1994,Second Stage of Tertiary Education,East,SPD,0.11732,103,821,0.09530,0.13935
1994,Second Stage of Tertiary Education,East,CDU/CSU,0.08139,66,821,0.06267,0.10010
1994,Second Stage of Tertiary Education,East,Bündnis90/Grüne,0.04619,39,821,0.03182,0.06055
1994,Second Stage of Tertiary Education,East,PDS/Linke,0.12838,102,821,0.10548,0.15127
1995,No answer / don't know,West,Not leaning towards specific party,0.67507,183,183,0.60703,0.74312
1995,Pre-primary Level,West,Not leaning towards specific party,0.61982,123,123,0.53368,0.70596
1995,Pre-primary Level,East,Not leaning towards specific party,0.76164,75,75,0.66456,0.85872
1995,Primary Level,West,Not leaning towards specific party,0.80859,423,492,0.77379,0.84339
1995,Primary Level,West,SPD,0.10811,69,492,0.08065,0.13558
1995,Lower Secondary Level,West,Not leaning towards specific party,0.54576,1302,2081,0.52436,0.56716
1995,Lower Secondary Level,West,SPD,0.23716,422,2081,0.21888,0.25544
1995,Lower Secondary Level,West,CDU/CSU,0.18999,314,2081,0.17313,0.20685
1995,Lower Secondary Level,West,Bündnis90/Grüne,0.01780,43,2081,0.01212,0.02349
1995,Lower Secondary Level,East,Not leaning towards specific party,0.72775,279,324,0.67921,0.77630
1995,Lower Secondary Level,East,CDU/CSU,0.12358,45,324,0.08769,0.15947
1995,Upper Secondary Level,West,Not leaning towards specific party,0.44326,2312,4587,0.42888,0.45764
1995,Upper Secondary Level,West,SPD,0.26053,1136,4587,0.24783,0.27323
1995,Upper Secondary Level,West,CDU/CSU,0.23222,928,4587,0.22000,0.24444
1995,Upper Secondary Level,West,FDP,0.01503,51,4587,0.01151,0.01855
1995,Upper Secondary Level,West,Bündnis90/Grüne,0.03493,160,4587,0.02961,0.04024
1995,Upper Secondary Level,East,Not leaning towards specific party,0.64113,1353,2023,0.62022,0.66204
1995,Upper Secondary Level,East,SPD,0.12229,235,2023,0.10801,0.13657
1995,Upper Secondary Level,East,CDU/CSU,0.15486,308,2023,0.13909,0.17063
1995,Upper Secondary Level,East,Bündnis90/Grüne,0.02215,42,2023,0.01574,0.02857
1995,Upper Secondary Level,East,PDS/Linke,0.04400,85,2023,0.03506,0.05294
1995,Post-secondary Non-tertiary Level,West,Not leaning towards specific party,0.43479,197,390,0.38553,0.48406
1995,Post-secondary Non-tertiary Level,West,SPD,0.20341,76,390,0.16341,0.24341
1995,Post-secondary Non-tertiary Level,West,CDU/CSU,0.19442,72,390,0.15510,0.23375
1995,Post-secondary Non-tertiary Level,West,Bündnis90/Grüne,0.13802,45,390,0.10375,0.17230
1995,Post-secondary Non-tertiary Level,East,Not leaning towards specific party,0.41561,32,32,0.24213,0.58910
1995,First Stage of Tertiary Education,West,Not leaning towards specific party,0.40422,220,478,0.36018,0.44826
1995,First Stage of Tertiary Education,West,SPD,0.23248,118,478,0.19458,0.27039
1995,First Stage of Tertiary Education,West,CDU/CSU,0.28575,140,478,0.24521,0.32629
1995,First Stage of Tertiary Education,East,Not leaning towards specific party,0.56403,130,208,0.49648,0.63159
1995,First Stage of Tertiary Education,East,SPD,0.15584,39,208,0.10643,0.20525
1995,First Stage of Tertiary Education,East,CDU/CSU,0.17020,39,208,0.11900,0.22139
1995,Second Stage of Tertiary Education,West,Not leaning towards specific party,0.34780,327,911,0.31686,0.37875
1995,Second Stage of Tertiary Education,West,SPD,0.20468,196,911,0.17846,0.23089
1995,Second Stage of Tertiary Education,West,CDU/CSU,0.25042,214,911,0.22227,0.27857
1995,Second Stage of Tertiary Education,West,FDP,0.04126,32,911,0.02834,0.05418
1995,Second Stage of Tertiary Education,West,Bündnis90/Grüne,0.15030,142,911,0.12708,0.17352
1995,Second Stage of Tertiary Education,East,Not leaning towards specific party,0.51565,445,814,0.48129,0.55000
1995,Second Stage of Tertiary Education,East,SPD,0.13971,113,814,0.11588,0.16354
1995,Second Stage of Tertiary Education,East,CDU/CSU,0.12074,107,814,0.09835,0.14314
1995,Second Stage of Tertiary Education,East,Bündnis90/Grüne,0.04260,34,814,0.02872,0.05648
1995,Second Stage of Tertiary Education,East,PDS/Linke,0.16144,115,814,0.13615,0.18673
1996,No answer / don't know,West,Not leaning towards specific party,0.60406,166,197,0.53560,0.67253
1996,No answer / don't know,West,SPD,0.18103,31,197,0.12713,0.23494
1996,Pre-primary Level,West,Not leaning towards specific party,0.67276,138,138,0.59419,0.75133
1996,Pre-primary Level,East,Not leaning towards specific party,0.80973,79,79,0.72262,0.89684
1996,Primary Level,West,Not leaning towards specific party,0.81662,390,450,0.78083,0.85242
1996,Primary Level,West,SPD,0.10287,60,450,0.07477,0.13097
1996,Lower Secondary Level,West,Not leaning towards specific party,0.57276,1288,1988,0.55101,0.59451
1996,Lower Secondary Level,West,SPD,0.20838,358,1988,0.19052,0.22623
1996,Lower Secondary Level,West,CDU/CSU,0.17964,291,1988,0.16276,0.19652
1996,Lower Secondary Level,West,Bündnis90/Grüne,0.02184,51,1988,0.01542,0.02827
1996,Lower Secondary Level,East,Not leaning towards specific party,0.78461,285,327,0.73998,0.82924
1996,Lower Secondary Level,East,CDU/CSU,0.11832,42,327,0.08326,0.15338
1996,Upper Secondary Level,West,Not leaning towards specific party,0.47731,2405,4535,0.46277,0.49184
1996,Upper Secondary Level,West,SPD,0.21956,973,4535,0.20751,0.23161
1996,Upper Secondary Level,West,CDU/CSU,0.24041,934,4535,0.22797,0.25285
1996,Upper Secondary Level,West,FDP,0.01377,39,4535,0.01037,0.01716
1996,Upper Secondary Level,West,Bündnis90/Grüne,0.03207,149,4535,0.02694,0.03719
1996,Upper Secondary Level,West,Far right parties,0.00916,35,4535,0.00639,0.01194
1996,Upper Secondary Level,East,Not leaning towards specific party,0.67983,1401,2003,0.65939,0.70027
1996,Upper Secondary Level,East,SPD,0.09338,174,2003,0.08063,0.10612
1996,Upper Secondary Level,East,CDU/CSU,0.14426,286,2003,0.12887,0.15965
1996,Upper Secondary Level,East,Bündnis90/Grüne,0.02278,52,2003,0.01625,0.02932
1996,Upper Secondary Level,East,PDS/Linke,0.04531,90,2003,0.03620,0.05442
1996,Post-secondary Non-tertiary Level,West,Not leaning towards specific party,0.49582,212,387,0.44594,0.54570
1996,Post-secondary Non-tertiary Level,West,SPD,0.15591,68,387,0.11972,0.19210
1996,Post-secondary Non-tertiary Level,West,CDU/CSU,0.16587,57,387,0.12876,0.20297
1996,Post-secondary Non-tertiary Level,West,Bündnis90/Grüne,0.14924,50,387,0.11369,0.18479
1996,Post-secondary Non-tertiary Level,East,Not leaning towards specific party,0.64914,48,48,0.51270,0.78558
1996,First Stage of Tertiary Education,West,Not leaning towards specific party,0.39312,228,513,0.35082,0.43543
1996,First Stage of Tertiary Education,West,SPD,0.22094,113,513,0.18500,0.25687
1996,First Stage of Tertiary Education,West,CDU/CSU,0.28442,140,513,0.24534,0.32350
1996,First Stage of Tertiary Education,West,Bündnis90/Grüne,0.06251,32,513,0.04154,0.08347
1996,First Stage of Tertiary Education,East,Not leaning towards specific party,0.56854,134,206,0.50074,0.63634
1996,First Stage of Tertiary Education,East,SPD,0.14322,31,206,0.09527,0.19117
1996,First Stage of Tertiary Education,East,CDU/CSU,0.18258,41,206,0.12970,0.23547
1996,Second Stage of Tertiary Education,West,Not leaning towards specific party,0.32191,321,913,0.29159,0.35223
1996,Second Stage of Tertiary Education,West,SPD,0.20654,193,913,0.18027,0.23282
1996,Second Stage of Tertiary Education,West,CDU/CSU,0.27440,228,913,0.24544,0.30336
1996,Second Stage of Tertiary Education,West,FDP,0.03820,31,913,0.02576,0.05064
1996,Second Stage of Tertiary Education,West,Bündnis90/Grüne,0.15219,140,913,0.12888,0.17551
1996,Second Stage of Tertiary Education,East,Not leaning towards specific party,0.54538,462,824,0.51136,0.57939
1996,Second Stage of Tertiary Education,East,SPD,0.10928,93,824,0.08796,0.13060
1996,Second Stage of Tertiary Education,East,CDU/CSU,0.11207,100,824,0.09052,0.13362
1996,Second Stage of Tertiary Education,East,Bündnis90/Grüne,0.06248,48,824,0.04595,0.07902
1996,Second Stage of Tertiary Education,East,PDS/Linke,0.15629,121,824,0.13148,0.18110
1997,No answer / don't know,West,Not leaning towards specific party,0.71808,174,174,0.65103,0.78513
1997,No answer / don't know,East,Not leaning towards specific party,0.85892,35,35,0.74190,0.97593
1997,Pre-primary Level,West,Not leaning towards specific party,0.73675,154,154,0.66696,0.80653
1997,Pre-primary Level,East,Not leaning towards specific party,0.87403,93,93,0.80623,0.94184
1997,Primary Level,West,Not leaning towards specific party,0.83424,370,428,0.79897,0.86951
1997,Primary Level,West,SPD,0.11436,58,428,0.08418,0.14455
1997,Lower Secondary Level,West,Not leaning towards specific party,0.57506,1273,1950,0.55312,0.59701
1997,Lower Secondary Level,West,SPD,0.21911,362,1950,0.20074,0.23747
1997,Lower Secondary Level,West,CDU/CSU,0.17665,275,1950,0.15972,0.19358
1997,Lower Secondary Level,West,Bündnis90/Grüne,0.01610,40,1950,0.01051,0.02169
1997,Lower Secondary Level,East,Not leaning towards specific party,0.76741,277,309,0.72023,0.81460
1997,Lower Secondary Level,East,CDU/CSU,0.09544,32,309,0.06262,0.12825
1997,Upper Secondary Level,West,Not leaning towards specific party,0.48549,2438,4448,0.47080,0.50018
1997,Upper Secondary Level,West,SPD,0.23824,991,4448,0.22572,0.25076
1997,Upper Secondary Level,West,CDU/CSU,0.21352,801,4448,0.20148,0.22556
1997,Upper Secondary Level,West,FDP,0.01201,37,4448,0.00881,0.01522
1997,Upper Secondary Level,West,Bündnis90/Grüne,0.03252,136,4448,0.02731,0.03773
1997,Upper Secondary Level,West,Far right parties,0.01082,45,4448,0.00778,0.01386
1997,Upper Secondary Level,East,Not leaning towards specific party,0.68721,1411,1949,0.66662,0.70780
1997,Upper Secondary Level,East,SPD,0.10465,189,1949,0.09106,0.11824
1997,Upper Secondary Level,East,CDU/CSU,0.12829,239,1949,0.11344,0.14314
1997,Upper Secondary Level,East,Bündnis90/Grüne,0.01680,32,1949,0.01109,0.02251
1997,Upper Secondary Level,East,PDS/Linke,0.04139,78,1949,0.03255,0.05024
1997,Post-secondary Non-tertiary Level,West,Not leaning towards specific party,0.52810,214,370,0.47716,0.57903
1997,Post-secondary Non-tertiary Level,West,SPD,0.16723,62,370,0.12915,0.20530
1997,Post-secondary Non-tertiary Level,West,CDU/CSU,0.16322,56,370,0.12552,0.20093
1997,Post-secondary Non-tertiary Level,West,Bündnis90/Grüne,0.11214,38,370,0.07994,0.14433
1997,Post-secondary Non-tertiary Level,East,Not leaning towards specific party,0.63040,46,46,0.48937,0.77144
1997,First Stage of Tertiary Education,West,Not leaning towards specific party,0.41784,239,482,0.37376,0.46191
1997,First Stage of Tertiary Education,West,SPD,0.23287,109,482,0.19510,0.27065
1997,First Stage of Tertiary Education,West,CDU/CSU,0.27155,134,482,0.23180,0.31129
1997,First Stage of Tertiary Education,East,Not leaning towards specific party,0.62186,147,178,0.55042,0.69330
1997,First Stage of Tertiary Education,East,SPD,0.13770,31,178,0.08694,0.18847
1997,Second Stage of Tertiary Education,West,Not leaning towards specific party,0.36247,377,893,0.33092,0.39402
1997,Second Stage of Tertiary Education,West,SPD,0.19942,180,893,0.17320,0.22564
1997,Second Stage of Tertiary Education,West,CDU/CSU,0.24459,202,893,0.21638,0.27279
1997,Second Stage of Tertiary Education,West,Bündnis90/Grüne,0.15164,134,893,0.12811,0.17518
1997,Second Stage of Tertiary Education,East,Not leaning towards specific party,0.57463,494,823,0.54083,0.60843
1997,Second Stage of Tertiary Education,East,SPD,0.11860,98,823,0.09650,0.14070
1997,Second Stage of Tertiary Education,East,CDU/CSU,0.10620,88,823,0.08514,0.12726
1997,Second Stage of Tertiary Education,East,Bündnis90/Grüne,0.04411,35,823,0.03007,0.05814
1997,Second Stage of Tertiary Education,East,PDS/Linke,0.14237,108,823,0.11849,0.16626
1998,No answer / don't know,West,Not leaning towards specific party,0.61047,330,464,0.56605,0.65489
1998,No answer / don't know,West,SPD,0.16524,75,464,0.13141,0.19907
1998,No answer / don't know,West,CDU/CSU,0.14079,59,464,0.10911,0.17247
1998,No answer / don't know,East,Not leaning towards specific party,0.78610,79,79,0.69510,0.87710
1998,Pre-primary Level,West,Not leaning towards specific party,0.73893,169,169,0.67252,0.80535
1998,Pre-primary Level,East,Not leaning towards specific party,0.87772,91,91,0.81004,0.94541
1998,Primary Level,West,Not leaning towards specific party,0.77789,348,405,0.73736,0.81842
1998,Primary Level,West,SPD,0.13171,57,405,0.09874,0.16469
1998,Lower Secondary Level,West,Not leaning towards specific party,0.56946,1377,2118,0.54837,0.59055
1998,Lower Secondary Level,West,SPD,0.22875,426,2118,0.21085,0.24664
1998,Lower Secondary Level,West,CDU/CSU,0.16603,279,2118,0.15018,0.18188
1998,Lower Secondary Level,West,Bündnis90/Grüne,0.01395,36,2118,0.00895,0.01895
1998,Lower Secondary Level,East,Not leaning towards specific party,0.78961,293,293,0.74286,0.83636
1998,Upper Secondary Level,West,Not leaning towards specific party,0.47627,2572,4874,0.46224,0.49029
1998,Upper Secondary Level,West,SPD,0.25760,1192,4874,0.24532,0.26988
1998,Upper Secondary Level,West,CDU/CSU,0.20335,866,4874,0.19205,0.21465
1998,Upper Secondary Level,West,FDP,0.01063,37,4874,0.00775,0.01351
1998,Upper Secondary Level,West,Bündnis90/Grüne,0.03063,142,4874,0.02579,0.03547
1998,Upper Secondary Level,West,Far right parties,0.00784,31,4874,0.00536,0.01031
1998,Upper Secondary Level,West,Others,0.00857,34,4874,0.00598,0.01116
1998,Upper Secondary Level,East,Not leaning towards specific party,0.70372,1516,2046,0.68393,0.72351
1998,Upper Secondary Level,East,SPD,0.10351,206,2046,0.09031,0.11671
1998,Upper Secondary Level,East,CDU/CSU,0.10421,199,2046,0.09097,0.11745
1998,Upper Secondary Level,East,Bündnis90/Grüne,0.02389,40,2046,0.01727,0.03050
1998,Upper Secondary Level,East,PDS/Linke,0.03998,85,2046,0.03149,0.04847
1998,Post-secondary Non-tertiary Level,West,Not leaning towards specific party,0.47522,227,418,0.42728,0.52315
1998,Post-secondary Non-tertiary Level,West,SPD,0.21867,90,418,0.17899,0.25834
1998,Post-secondary Non-tertiary Level,West,CDU/CSU,0.14479,61,418,0.11102,0.17857
1998,Post-secondary Non-tertiary Level,West,Bündnis90/Grüne,0.10348,40,418,0.07425,0.13272
1998,Post-secondary Non-tertiary Level,East,Not leaning towards specific party,0.55949,44,44,0.41111,0.70788
1998,First Stage of Tertiary Education,West,Not leaning towards specific party,0.38619,257,558,0.34576,0.42663
1998,First Stage of Tertiary Education,West,SPD,0.25321,138,558,0.21710,0.28933
1998,First Stage of Tertiary Education,West,CDU/CSU,0.23738,126,558,0.20204,0.27271
1998,First Stage of Tertiary Education,West,Bündnis90/Grüne,0.07609,37,558,0.05407,0.09811
1998,First Stage of Tertiary Education,East,Not leaning towards specific party,0.59824,143,215,0.53255,0.66392
1998,First Stage of Tertiary Education,East,SPD,0.15175,36,215,0.10368,0.19982
1998,First Stage of Tertiary Education,East,CDU/CSU,0.16112,36,215,0.11187,0.21038
1998,Second Stage of Tertiary Education,West,Not leaning towards specific party,0.37278,420,1077,0.34389,0.40167
1998,Second Stage of Tertiary Education,West,SPD,0.21601,243,1077,0.19142,0.24060
1998,Second Stage of Tertiary Education,West,CDU/CSU,0.22505,230,1077,0.20010,0.25001
1998,Second Stage of Tertiary Education,West,FDP,0.03308,33,1077,0.02239,0.04377
1998,Second Stage of Tertiary Education,West,Bündnis90/Grüne,0.13109,151,1077,0.11092,0.15125
1998,Second Stage of Tertiary Education,East,Not leaning towards specific party,0.54409,482,833,0.51024,0.57793
1998,Second Stage of Tertiary Education,East,SPD,0.15267,124,833,0.12823,0.17711
1998,Second Stage of Tertiary Education,East,CDU/CSU,0.08200,75,833,0.06336,0.10064
1998,Second Stage of Tertiary Education,East,Bündnis90/Grüne,0.06691,53,833,0.04993,0.08389
1998,Second Stage of Tertiary Education,East,PDS/Linke,0.12367,99,833,0.10130,0.14604
1999,No answer / don't know,West,Not leaning towards specific party,0.65519,169,169,0.58331,0.72706
1999,No answer / don't know,East,Not leaning towards specific party,0.80087,35,35,0.66663,0.93510
1999,Pre-primary Level,West,Not leaning towards specific party,0.74735,159,159,0.67960,0.81511
1999,Pre-primary Level,East,Not leaning towards specific party,0.82662,87,87,0.74660,0.90663
1999,Primary Level,West,Not leaning towards specific party,0.77892,325,386,0.73747,0.82037
1999,Primary Level,West,SPD,0.15169,61,386,0.11586,0.18753
1999,Lower Secondary Level,West,Not leaning towards specific party,0.55269,1274,2026,0.53104,0.57435
1999,Lower Secondary Level,West,SPD,0.21258,391,2026,0.19476,0.23040
1999,Lower Secondary Level,West,CDU/CSU,0.20265,328,2026,0.18514,0.22016
1999,Lower Secondary Level,West,Bündnis90/Grüne,0.01492,33,2026,0.00964,0.02021
1999,Lower Secondary Level,East,Not leaning towards specific party,0.70872,266,335,0.65999,0.75745
1999,Lower Secondary Level,East,SPD,0.08852,31,335,0.05806,0.11899
1999,Lower Secondary Level,East,CDU/CSU,0.11609,38,335,0.08174,0.15045
1999,Upper Secondary Level,West,Not leaning towards specific party,0.44064,2331,4767,0.42654,0.45473
1999,Upper Secondary Level,West,SPD,0.26123,1216,4767,0.24875,0.27370
1999,Upper Secondary Level,West,CDU/CSU,0.24398,1031,4767,0.23179,0.25618
1999,Upper Secondary Level,West,FDP,0.01020,40,4767,0.00735,0.01305
1999,Upper Secondary Level,West,Bündnis90/Grüne,0.02294,117,4767,0.01869,0.02719
1999,Upper Secondary Level,West,Far right parties,0.00486,32,4767,0.00288,0.00683
1999,Upper Secondary Level,East,Not leaning towards specific party,0.62053,1331,2024,0.59939,0.64168
1999,Upper Secondary Level,East,SPD,0.15147,295,2024,0.13585,0.16709
1999,Upper Secondary Level,East,CDU/CSU,0.13272,262,2024,0.11793,0.14750
1999,Upper Secondary Level,East,Bündnis90/Grüne,0.01665,32,2024,0.01108,0.02223
1999,Upper Secondary Level,East,PDS/Linke,0.05529,104,2024,0.04533,0.06525
1999,Post-secondary Non-tertiary Level,West,Not leaning towards specific party,0.44646,203,407,0.39810,0.49481
1999,Post-secondary Non-tertiary Level,West,SPD,0.20898,88,407,0.16943,0.24853
1999,Post-secondary Non-tertiary Level,West,CDU/CSU,0.19166,82,407,0.15338,0.22995
1999,Post-secondary Non-tertiary Level,West,Bündnis90/Grüne,0.10018,34,407,0.07098,0.12939
1999,Post-secondary Non-tertiary Level,East,Not leaning towards specific party,0.50901,42,42,0.35599,0.66204
1999,First Stage of Tertiary Education,West,Not leaning towards specific party,0.39201,231,522,0.35009,0.43393
1999,First Stage of Tertiary Education,West,SPD,0.25572,139,522,0.21826,0.29318
1999,First Stage of Tertiary Education,West,CDU/CSU,0.26517,152,522,0.22727,0.30308
1999,First Stage of Tertiary Education,East,Not leaning towards specific party,0.53008,130,212,0.46273,0.59742
1999,First Stage of Tertiary Education,East,SPD,0.18952,45,212,0.13664,0.24240
1999,First Stage of Tertiary Education,East,CDU/CSU,0.15752,37,212,0.10837,0.20668
1999,Second Stage of Tertiary Education,West,Not leaning towards specific party,0.32408,371,1065,0.29596,0.35221
1999,Second Stage of Tertiary Education,West,SPD,0.23515,262,1065,0.20967,0.26064
1999,Second Stage of Tertiary Education,West,CDU/CSU,0.26376,266,1065,0.23728,0.29023
1999,Second Stage of Tertiary Education,West,FDP,0.05260,46,1065,0.03919,0.06602
1999,Second Stage of Tertiary Education,West,Bündnis90/Grüne,0.09672,120,1065,0.07896,0.11448
1999,Second Stage of Tertiary Education,East,Not leaning towards specific party,0.48502,429,797,0.45030,0.51974
1999,Second Stage of Tertiary Education,East,SPD,0.19305,149,797,0.16564,0.22047
1999,Second Stage of Tertiary Education,East,CDU/CSU,0.11073,106,797,0.08893,0.13253
1999,Second Stage of Tertiary Education,East,PDS/Linke,0.14813,113,797,0.12345,0.17281
2000,No answer / don't know,West,Not leaning towards specific party,0.82655,31,31,0.69106,0.96204
2000,Pre-primary Level,West,Not leaning towards specific party,0.73896,258,294,0.68867,0.78925
2000,Pre-primary Level,West,SPD,0.09855,36,294,0.06442,0.13268
2000,Pre-primary Level,East,Not leaning towards specific party,0.81857,118,118,0.74873,0.88840
2000,Primary Level,West,Not leaning towards specific party,0.80357,311,356,0.76224,0.84490
2000,Primary Level,West,SPD,0.11429,45,356,0.08119,0.14739
2000,Lower Secondary Level,West,Not leaning towards specific party,0.62146,1973,2978,0.60404,0.63888
2000,Lower Secondary Level,West,SPD,0.20053,557,2978,0.18615,0.21491
2000,Lower Secondary Level,West,CDU/CSU,0.15040,411,2978,0.13756,0.16324
2000,Lower Secondary Level,West,Bündnis90/Grüne,0.01201,37,2978,0.00809,0.01592
2000,Lower Secondary Level,East,Not leaning towards specific party,0.78862,406,484,0.75221,0.82503
2000,Lower Secondary Level,East,SPD,0.07694,39,484,0.05317,0.10071
2000,Lower Secondary Level,East,CDU/CSU,0.08509,39,484,0.06021,0.10998
2000,Upper Secondary Level,West,Not leaning towards specific party,0.51266,5011,9422,0.50257,0.52276
2000,Upper Secondary Level,West,SPD,0.23433,2155,9422,0.22577,0.24288
2000,Upper Secondary Level,West,CDU/CSU,0.20557,1841,9422,0.19741,0.21373
2000,Upper Secondary Level,West,FDP,0.01194,96,9422,0.00975,0.01413
2000,Upper Secondary Level,West,Bündnis90/Grüne,0.02017,193,9422,0.01733,0.02300
2000,Upper Secondary Level,West,Far right parties,0.00401,40,9422,0.00274,0.00529
2000,Upper Secondary Level,West,Others,0.00520,49,9422,0.00375,0.00665
2000,Upper Secondary Level,West,Party combinations,0.00423,37,9422,0.00292,0.00554
2000,Upper Secondary Level,East,Not leaning towards specific party,0.65879,2171,3148,0.64223,0.67536
2000,Upper Secondary Level,East,SPD,0.12337,385,3148,0.11188,0.13486
2000,Upper Secondary Level,East,CDU/CSU,0.12850,403,3148,0.11681,0.14019
2000,Upper Secondary Level,East,PDS/Linke,0.06212,189,3148,0.05368,0.07055
2000,Post-secondary Non-tertiary Level,West,Not leaning towards specific party,0.43762,455,942,0.40592,0.46932
2000,Post-secondary Non-tertiary Level,West,SPD,0.23370,220,942,0.20666,0.26074
2000,Post-secondary Non-tertiary Level,West,CDU/CSU,0.20253,194,942,0.17685,0.22821
2000,Post-secondary Non-tertiary Level,West,Bündnis90/Grüne,0.08280,73,942,0.06519,0.10041
2000,Post-secondary Non-tertiary Level,East,Not leaning towards specific party,0.56708,78,78,0.45641,0.67776
2000,First Stage of Tertiary Education,West,Not leaning towards specific party,0.41782,612,1313,0.39113,0.44451
2000,First Stage of Tertiary Education,West,SPD,0.24086,308,1313,0.21772,0.26400
2000,First Stage of Tertiary Education,West,CDU/CSU,0.26372,341,1313,0.23987,0.28756
2000,First Stage of Tertiary Education,West,Bündnis90/Grüne,0.04240,52,1313,0.03150,0.05331
2000,First Stage of Tertiary Education,East,Not leaning towards specific party,0.51287,275,480,0.46811,0.55763
2000,First Stage of Tertiary Education,East,SPD,0.18196,79,480,0.14741,0.21651
2000,First Stage of Tertiary Education,East,CDU/CSU,0.16286,85,480,0.12979,0.19592
2000,First Stage of Tertiary Education,East,PDS/Linke,0.08488,41,480,0.05992,0.10984
2000,Second Stage of Tertiary Education,West,Not leaning towards specific party,0.36760,953,2449,0.34850,0.38670
2000,Second Stage of Tertiary Education,West,SPD,0.21450,538,2449,0.19824,0.23076
2000,Second Stage of Tertiary Education,West,CDU/CSU,0.24531,588,2449,0.22827,0.26236
2000,Second Stage of Tertiary Education,West,FDP,0.04528,98,2449,0.03704,0.05351
2000,Second Stage of Tertiary Education,West,Bündnis90/Grüne,0.10726,272,2449,0.09500,0.11952
2000,Second Stage of Tertiary Education,East,Not leaning towards specific party,0.48202,625,1246,0.45426,0.50978
2000,Second Stage of Tertiary Education,East,SPD,0.15099,190,1246,0.13110,0.17088
2000,Second Stage of Tertiary Education,East,CDU/CSU,0.12875,176,1246,0.11014,0.14735
2000,Second Stage of Tertiary Education,East,Bündnis90/Grüne,0.03761,51,1246,0.02704,0.04818
2000,Second Stage of Tertiary Education,East,PDS/Linke,0.17071,204,1246,0.14981,0.19161
2001,No answer / don't know,West,Not leaning towards specific party,0.84297,72,72,0.75834,0.92760
2001,Pre-primary Level,West,Not leaning towards specific party,0.76229,291,359,0.71820,0.80639
2001,Pre-primary Level,West,SPD,0.08805,36,359,0.05870,0.11741
2001,Pre-primary Level,West,CDU/CSU,0.08964,32,359,0.06005,0.11923
2001,Pre-primary Level,East,Not leaning towards specific party,0.83284,131,131,0.76870,0.89698
2001,Primary Level,West,Not leaning towards specific party,0.79255,241,275,0.74454,0.84056
2001,Primary Level,West,SPD,0.11743,34,275,0.07931,0.15555
2001,Lower Secondary Level,West,Not leaning towards specific party,0.64881,1772,2551,0.63028,0.66733
2001,Lower Secondary Level,West,SPD,0.18089,432,2551,0.16595,0.19583
2001,Lower Secondary Level,West,CDU/CSU,0.14524,347,2551,0.13156,0.15891
2001,Lower Secondary Level,East,Not leaning towards specific party,0.80383,371,407,0.76520,0.84246
2001,Lower Secondary Level,East,CDU/CSU,0.10374,36,407,0.07408,0.13340
2001,Upper Secondary Level,West,Not leaning towards specific party,0.52321,4580,8477,0.51258,0.53385
2001,Upper Secondary Level,West,SPD,0.22966,1944,8477,0.22070,0.23861
2001,Upper Secondary Level,West,CDU/CSU,0.19562,1585,8477,0.18717,0.20406
2001,Upper Secondary Level,West,FDP,0.01366,101,8477,0.01119,0.01613
2001,Upper Secondary Level,West,Bündnis90/Grüne,0.02225,191,8477,0.01911,0.02539
2001,Upper Secondary Level,West,Far right parties,0.00343,36,8477,0.00218,0.00467
2001,Upper Secondary Level,West,Others,0.00601,40,8477,0.00437,0.00766
2001,Upper Secondary Level,East,Not leaning towards specific party,0.69816,2107,2898,0.68144,0.71487
2001,Upper Secondary Level,East,SPD,0.10970,319,2898,0.09832,0.12108
2001,Upper Secondary Level,East,CDU/CSU,0.11201,333,2898,0.10053,0.12350
2001,Upper Secondary Level,East,PDS/Linke,0.04937,139,2898,0.04149,0.05726
2001,Post-secondary Non-tertiary Level,West,Not leaning towards specific party,0.49645,487,907,0.46389,0.52901
2001,Post-secondary Non-tertiary Level,West,SPD,0.21602,201,907,0.18923,0.24282
2001,Post-secondary Non-tertiary Level,West,CDU/CSU,0.17347,155,907,0.14881,0.19813
2001,Post-secondary Non-tertiary Level,West,Bündnis90/Grüne,0.07323,64,907,0.05626,0.09019
2001,Post-secondary Non-tertiary Level,East,Not leaning towards specific party,0.67737,80,80,0.57428,0.78046
