year,hhtyp,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2018,Single parent,Urban regions,776,73.10724,70.79562,75.41887,50.00000,67.00000,90.00000,15.00000,150.00000,,,
2018,Single parent,Rural regions,327,70.58356,65.98418,75.18294,50.00000,63.22011,77.29469,16.00000,118.23672,,,
2018,Couple with children,Urban regions,1601,84.95525,83.29535,86.61515,60.00000,80.00000,100.00000,20.00000,160.00000,,,
2018,Couple with children,Rural regions,602,86.05295,83.40263,88.70327,65.00000,80.00000,100.00000,20.00000,152.50000,,,
2018,Multi-generational household,Urban regions,43,107.54482,91.65594,123.43370,77.54795,100.00000,130.00000,40.00000,208.67807,,,
2018,Multi-generational household,Rural regions,,,,,,,,,,,,
2018,Other Combinations,Urban regions,104,85.44119,77.85547,93.02691,60.00000,80.00000,112.91541,20.00000,192.28853,,,
2018,Other Combinations,Rural regions,30,78.14076,66.13507,90.14645,50.79750,70.00000,97.17590,24.00000,150.00000,,,
2019,Single-person household,Urban regions,1874,46.11707,45.13813,47.09602,32.00000,42.00000,55.00000,5.00000,89.50000,,,
2019,Single-person household,Rural regions,788,47.92288,46.08339,49.76237,33.00000,40.00000,54.00000,10.00000,85.50000,,,
2019,Couple without children,Urban regions,1333,66.56339,64.95565,68.17114,50.00000,60.00000,80.00000,5.00000,125.00000,,,
2019,Couple without children,Rural regions,623,68.11878,65.81595,70.42162,50.00000,62.00000,80.00000,19.00000,125.00000,,,
2019,Single parent,Urban regions,701,72.24354,69.79265,74.69443,50.00000,67.00000,90.00000,20.00000,150.00000,,,
2019,Single parent,Rural regions,289,66.81157,63.89432,69.72881,50.00000,67.13690,77.00000,25.00000,117.50000,,,
2019,Couple with children,Urban regions,1398,85.04409,83.08959,86.99859,58.00000,80.00000,100.00000,25.00000,163.00000,,,
2019,Couple with children,Rural regions,513,86.33101,83.34573,89.31630,60.00000,80.00000,100.00000,20.00000,160.00000,,,
2019,Multi-generational household,Urban regions,30,89.32498,72.41882,106.23114,48.68947,100.00000,100.00000,35.00000,176.96580,,,
2019,Multi-generational household,Rural regions,,,,,,,,,,,,
2019,Other Combinations,Urban regions,76,81.02328,73.11442,88.93213,60.00000,75.32651,99.46743,29.00000,158.66857,,,
2019,Other Combinations,Rural regions,,,,,,,,,,,,
2020,Single-person household,Urban regions,2935,48.58783,47.51741,49.65824,34.00000,42.00000,57.00000,5.00000,91.50000,,,
2020,Single-person household,Rural regions,999,50.83060,48.63934,53.02186,33.00000,42.00000,56.00000,10.00000,90.50000,,,
2020,Couple without children,Urban regions,1713,66.75167,65.42949,68.07385,50.00000,60.00000,80.00000,12.00000,125.00000,,,
2020,Couple without children,Rural regions,712,68.42684,66.19111,70.66258,50.00000,60.00000,80.00000,15.00000,125.00000,,,
2020,Single parent,Urban regions,872,73.97755,71.77684,76.17826,50.00000,69.61210,90.00000,15.00000,150.00000,,,
2020,Single parent,Rural regions,311,78.33273,74.24699,82.41847,54.00000,70.00000,90.00000,25.00000,144.00000,,,
2020,Couple with children,Urban regions,2770,88.05326,86.56574,89.54077,60.00000,80.00000,105.00000,17.00000,172.50000,,,
2020,Couple with children,Rural regions,932,85.22788,83.01752,87.43823,60.00000,80.00000,100.00000,19.00000,160.00000,,,
2020,Multi-generational household,Urban regions,58,98.31617,90.08238,106.54996,65.00000,100.00000,120.00000,50.00000,202.50000,,,
2020,Multi-generational household,Rural regions,32,82.86750,71.90469,93.83030,67.63243,86.00000,92.29240,38.00000,129.28236,,,
2020,Other Combinations,Urban regions,281,77.68213,73.93839,81.42588,50.00000,70.00000,100.00000,20.00000,175.00000,,,
2020,Other Combinations,Rural regions,74,74.94252,65.65812,84.22692,50.00000,65.14909,80.00000,25.00000,125.00000,,,
2021,Single-person household,Urban regions,1897,50.24048,49.06580,51.41517,35.00000,45.00000,60.00000,5.00000,97.50000,,,
2021,Single-person household,Rural regions,664,49.84052,47.77761,51.90343,33.00000,45.00000,58.00000,10.00000,95.50000,,,
2021,Couple without children,Urban regions,1067,70.59987,68.40430,72.79543,50.00000,62.00000,81.00000,8.00000,127.50000,,,
2021,Couple without children,Rural regions,455,67.15093,64.51805,69.78381,50.00000,60.00000,80.00000,10.00000,125.00000,,,
2021,Single parent,Urban regions,534,81.24650,78.26169,84.23130,57.49931,70.00000,100.00000,17.00000,163.75103,,,
2021,Single parent,Rural regions,220,66.77307,62.86431,70.68182,50.00000,65.00000,80.00000,25.00000,125.00000,,,
2021,Couple with children,Urban regions,1549,90.71878,88.71841,92.71914,65.00000,82.00000,104.00000,10.00000,162.50000,,,
2021,Couple with children,Rural regions,493,87.08188,84.00538,90.15838,65.00000,80.00000,100.00000,20.00000,152.50000,,,
2021,Multi-generational household,Urban regions,35,90.37499,79.37060,101.37939,65.62701,81.25600,108.46764,35.00000,172.72859,,,
2021,Multi-generational household,Rural regions,,,,,,,,,,,,
2021,Other Combinations,Urban regions,184,75.48734,70.10174,80.87295,50.00000,70.00000,100.00000,25.00000,175.00000,,,
2021,Other Combinations,Rural regions,51,90.11205,73.40414,106.81996,49.60036,70.00000,118.26567,8.00000,221.26362,,,
2022,Single-person household,Urban regions,3231,56.89453,55.63179,58.15728,40.00000,50.00000,65.00000,8.00000,102.50000,,,
2022,Single-person household,Rural regions,1043,57.72849,55.28617,60.17082,36.00000,50.00000,64.00000,9.00000,106.00000,,,
2022,Couple without children,Urban regions,2140,78.72744,77.17042,80.28445,55.00000,70.00000,94.18136,8.00000,152.95340,,,
2022,Couple without children,Rural regions,695,79.14371,75.94978,82.33764,52.00000,70.00000,90.00000,8.00000,147.00000,,,
2022,Single parent,Urban regions,640,83.90076,81.11162,86.68989,60.00000,79.00000,109.12627,13.00000,182.81568,,,
2022,Single parent,Rural regions,259,79.68780,75.81042,83.56517,55.00000,80.00000,97.00000,10.00000,160.00000,,,
2022,Couple with children,Urban regions,2071,101.24819,99.05641,103.43997,70.00000,90.00000,120.00000,20.00000,195.00000,,,
2022,Couple with children,Rural regions,712,100.57417,97.34317,103.80518,70.69412,95.00000,120.00000,30.00000,193.95882,,,
2022,Multi-generational household,Urban regions,36,120.63523,101.32890,139.94156,82.56719,95.00000,175.02161,40.00000,300.00000,,,
2022,Multi-generational household,Rural regions,,,,,,,,,,,,
2022,Other Combinations,Urban regions,473,91.08290,86.10835,96.05746,55.00000,78.75630,106.87108,15.00000,184.67771,,,
2022,Other Combinations,Rural regions,126,100.03892,84.60317,115.47467,64.76177,80.00000,108.29394,10.00000,173.59220,,,
