,Unnamed: 0,year,hhtyp,rentown,hlf0291,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
348,348,2007,Couple with children,Tenant,No,0.97665,1315,11308,0.94264,1.02518
349,349,2007,Multi-generational household,Owner,No,1.0,47,11308,0.70302,1.38165
350,350,2007,Other Combinations,Tenant,No,1.0,31,11308,0.63267,1.41115
351,351,2008,Single-person household,Owner,No,1.0,876,10637,0.96524,1.03822
352,352,2008,Single-person household,Tenant,Yes,0.03639,61,10637,0.03277,0.04062
353,353,2008,Single-person household,Tenant,No,0.96361,2026,10637,0.93667,0.99145
354,354,2008,Couple without children,Owner,Yes,0.05144,96,10637,0.04515,0.05804
355,355,2008,Couple without children,Owner,No,0.94856,2015,10637,0.9178,0.98838
356,356,2008,Couple without children,Tenant,Yes,0.05887,79,10637,0.05119,0.0654
357,357,2008,Couple without children,Tenant,No,0.94113,1543,10637,0.90284,0.97892
358,358,2008,Single parent,Owner,No,1.0,194,10637,0.89561,1.10805
359,359,2008,Single parent,Tenant,No,1.0,472,10637,0.93755,1.06574
360,360,2008,Couple with children,Owner,Yes,0.03252,58,10637,0.02531,0.03845
361,361,2008,Couple with children,Owner,No,0.96748,2013,10637,0.92942,1.00963
362,362,2008,Couple with children,Tenant,No,1.0,1165,10637,0.9518,1.04457
363,363,2008,Multi-generational household,Owner,No,1.0,39,10637,0.66465,1.28713
364,364,2009,Single-person household,Owner,No,1.0,839,10000,0.95636,1.03693
365,365,2009,Single-person household,Tenant,Yes,0.04265,76,10000,0.03813,0.04701
366,366,2009,Single-person household,Tenant,No,0.95735,1905,10000,0.93041,0.98922
367,367,2009,Couple without children,Owner,Yes,0.05731,102,10000,0.05034,0.06601
368,368,2009,Couple without children,Owner,No,0.94269,1900,10000,0.89781,0.99327
369,369,2009,Couple without children,Tenant,Yes,0.05359,77,10000,0.04658,0.06133
370,370,2009,Couple without children,Tenant,No,0.94641,1471,10000,0.89749,0.99094
371,371,2009,Single parent,Owner,No,1.0,188,10000,0.8933,1.12571
372,372,2009,Single parent,Tenant,No,1.0,429,10000,0.92828,1.07075
373,373,2009,Couple with children,Owner,Yes,0.02392,43,10000,0.01679,0.03008
374,374,2009,Couple with children,Owner,No,0.97608,1874,10000,0.92773,1.02272
375,375,2009,Couple with children,Tenant,No,1.0,1063,10000,0.94731,1.05861
376,376,2009,Multi-generational household,Owner,No,1.0,33,10000,0.73308,1.24311
377,377,2010,Single-person household,Owner,No,1.0,833,13678,0.96427,1.05032
378,378,2010,Single-person household,Tenant,Yes,0.03268,57,13678,0.02903,0.03637
379,379,2010,Single-person household,Tenant,No,0.96732,1784,13678,0.93917,0.99639
380,380,2010,Couple without children,Owner,Yes,0.05012,89,13678,0.04378,0.0575
381,381,2010,Couple without children,Owner,No,0.94988,1828,13678,0.9139,0.99776
382,382,2010,Couple without children,Tenant,Yes,0.05389,68,13678,0.04692,0.06376
383,383,2010,Couple without children,Tenant,No,0.94611,1387,13678,0.90257,0.98523
384,384,2010,Single parent,Owner,No,1.0,399,13678,0.89597,1.11421
385,385,2010,Single parent,Tenant,Yes,0.03965,36,13678,0.02346,0.06087
386,386,2010,Single parent,Tenant,No,0.96035,1405,13678,0.90006,1.04256
387,387,2010,Couple with children,Owner,Yes,0.03185,70,13678,0.02207,0.04293
388,388,2010,Couple with children,Owner,No,0.96815,2979,13678,0.92628,1.00778
389,389,2010,Couple with children,Tenant,Yes,0.03152,71,13678,0.02218,0.03967
390,390,2010,Couple with children,Tenant,No,0.96848,2593,13678,0.91522,1.02192
391,391,2010,Multi-generational household,Owner,No,1.0,48,13678,0.60934,1.51836
392,392,2010,Multi-generational household,Tenant,No,1.0,31,13678,0.74794,1.359
393,393,2011,Single-person household,Owner,No,1.0,1051,16479,0.96364,1.03775
394,394,2011,Single-person household,Tenant,Yes,0.03233,71,16479,0.02825,0.03615
395,395,2011,Single-person household,Tenant,No,0.96767,2386,16479,0.94303,0.99368
396,396,2011,Couple without children,Owner,Yes,0.04412,108,16479,0.03856,0.0506
397,397,2011,Couple without children,Owner,No,0.95588,2406,16479,0.92716,0.99208
398,398,2011,Couple without children,Tenant,Yes,0.04654,83,16479,0.03986,0.05455
399,399,2011,Couple without children,Tenant,No,0.95346,1777,16479,0.91831,0.98711
400,400,2011,Single parent,Owner,No,1.0,496,16479,0.92264,1.09082
401,401,2011,Single parent,Tenant,Yes,0.02384,32,16479,0.01509,0.03487
402,402,2011,Single parent,Tenant,No,0.97616,1762,16479,0.92834,1.03035
403,403,2011,Couple with children,Owner,Yes,0.02894,90,16479,0.0213,0.03844
404,404,2011,Couple with children,Owner,No,0.97106,3406,16479,0.93576,1.00878
405,405,2011,Couple with children,Tenant,Yes,0.03041,77,16479,0.02377,0.03884
406,406,2011,Couple with children,Tenant,No,0.96959,2594,16479,0.92373,1.02212
407,407,2011,Multi-generational household,Owner,No,1.0,61,16479,0.7382,1.32801
408,408,2011,Multi-generational household,Tenant,No,1.0,36,16479,0.66743,1.47951
409,409,2011,Other Combinations,Tenant,No,1.0,43,16479,0.79835,1.24726
410,410,2012,Single-person household,Owner,Yes,0.03698,32,16210,0.03012,0.0467
411,411,2012,Single-person household,Owner,No,0.96302,1061,16210,0.92984,0.99948
412,412,2012,Single-person household,Tenant,Yes,0.03593,88,16210,0.03249,0.04027
413,413,2012,Single-person household,Tenant,No,0.96407,2502,16210,0.93728,0.99149
414,414,2012,Couple without children,Owner,Yes,0.04143,102,16210,0.03656,0.04642
415,415,2012,Couple without children,Owner,No,0.95857,2451,16210,0.92272,0.99501
416,416,2012,Couple without children,Tenant,Yes,0.04635,93,16210,0.04092,0.05256
417,417,2012,Couple without children,Tenant,No,0.95365,1804,16210,0.91571,0.99369
418,418,2012,Single parent,Owner,No,1.0,487,16210,0.92186,1.09291
419,419,2012,Single parent,Tenant,Yes,0.03272,37,16210,0.02135,0.04674
420,420,2012,Single parent,Tenant,No,0.96728,1646,16210,0.91903,1.00822
421,421,2012,Couple with children,Owner,Yes,0.02803,79,16210,0.01903,0.03804
422,422,2012,Couple with children,Owner,No,0.97197,3255,16210,0.93537,1.00378
423,423,2012,Couple with children,Tenant,Yes,0.02581,63,16210,0.0191,0.03278
424,424,2012,Couple with children,Tenant,No,0.97419,2377,16210,0.92625,1.02861
425,425,2012,Multi-generational household,Owner,No,1.0,60,16210,0.74342,1.26439
426,426,2012,Multi-generational household,Tenant,No,1.0,36,16210,0.7199,1.45734
427,427,2012,Other Combinations,Tenant,No,1.0,37,16210,0.80012,1.20188
428,428,2013,Single-person household,Owner,No,1.0,1032,17765,0.96798,1.04228
429,429,2013,Single-person household,Tenant,Yes,0.02584,67,17765,0.0226,0.02955
430,430,2013,Single-person household,Tenant,No,0.97416,2717,17765,0.94775,0.99969
431,431,2013,Couple without children,Owner,Yes,0.04793,110,17765,0.04259,0.05585
432,432,2013,Couple without children,Owner,No,0.95207,2413,17765,0.92358,0.98721
433,433,2013,Couple without children,Tenant,Yes,0.05399,110,17765,0.04782,0.0611
434,434,2013,Couple without children,Tenant,No,0.94601,2006,17765,0.90484,0.98145
435,435,2013,Single parent,Owner,No,1.0,479,17765,0.90579,1.10669
436,436,2013,Single parent,Tenant,Yes,0.03395,41,17765,0.02301,0.04614
437,437,2013,Single parent,Tenant,No,0.96605,1706,17765,0.8999,1.01365
438,438,2013,Couple with children,Owner,Yes,0.02527,77,17765,0.01804,0.03405
439,439,2013,Couple with children,Owner,No,0.97473,3370,17765,0.9346,1.02069
440,440,2013,Couple with children,Tenant,Yes,0.03497,106,17765,0.02713,0.04441
441,441,2013,Couple with children,Tenant,No,0.96503,3088,17765,0.91597,1.01004
442,442,2013,Multi-generational household,Owner,No,1.0,58,17765,0.71941,1.3354
443,443,2013,Multi-generational household,Tenant,No,1.0,54,17765,0.67521,1.43229
444,444,2013,Other Combinations,Owner,Yes,0.61238,33,17765,0.40658,0.86004
445,445,2013,Other Combinations,Owner,No,0.38762,68,17765,0.31484,0.46725
446,446,2013,Other Combinations,Tenant,No,1.0,230,17765,0.89553,1.1216
447,447,2014,Single-person household,Owner,Yes,0.03498,34,15739,0.02685,0.04304
448,448,2014,Single-person household,Owner,No,0.96502,977,15739,0.93079,1.0111
449,449,2014,Single-person household,Tenant,Yes,0.02869,78,15739,0.02516,0.03256
450,450,2014,Single-person household,Tenant,No,0.97131,2476,15739,0.94669,1.00157
451,451,2014,Couple without children,Owner,Yes,0.04826,112,15739,0.04116,0.05547
452,452,2014,Couple without children,Owner,No,0.95174,2288,15739,0.91747,0.98751
453,453,2014,Couple without children,Tenant,Yes,0.06401,113,15739,0.05554,0.07577
454,454,2014,Couple without children,Tenant,No,0.93599,1849,15739,0.89375,0.97689
455,455,2014,Single parent,Owner,No,1.0,412,15739,0.92884,1.08634
456,456,2014,Single parent,Tenant,Yes,0.03118,43,15739,0.02234,0.04161
457,457,2014,Single parent,Tenant,No,0.96882,1343,15739,0.90999,1.03546
458,458,2014,Couple with children,Owner,Yes,0.027,80,15739,0.02063,0.03594
459,459,2014,Couple with children,Owner,No,0.973,2985,15739,0.93111,1.02268
460,460,2014,Couple with children,Tenant,Yes,0.03342,85,15739,0.02415,0.04302
461,461,2014,Couple with children,Tenant,No,0.96658,2550,15739,0.91565,1.01331
462,462,2014,Multi-generational household,Owner,No,1.0,54,15739,0.69689,1.37213
463,463,2014,Multi-generational household,Tenant,No,1.0,45,15739,0.66023,1.38496
464,464,2014,Other Combinations,Owner,No,1.0,51,15739,0.75848,1.23869
465,465,2014,Other Combinations,Tenant,No,1.0,164,15739,0.86127,1.14796
466,466,2015,Single-person household,Owner,Yes,0.03834,38,15669,0.0301,0.04657
467,467,2015,Single-person household,Owner,No,0.96166,948,15669,0.91724,1.00067
468,468,2015,Single-person household,Tenant,Yes,0.02967,60,15669,0.02622,0.03393
469,469,2015,Single-person household,Tenant,No,0.97033,2581,15669,0.9394,1.00019
470,470,2015,Couple without children,Owner,Yes,0.04506,97,15669,0.03936,0.05134
471,471,2015,Couple without children,Owner,No,0.95494,2207,15669,0.91963,0.99313
472,472,2015,Couple without children,Tenant,Yes,0.05077,100,15669,0.04224,0.06061
473,473,2015,Couple without children,Tenant,No,0.94923,1972,15669,0.9023,0.99676
474,474,2015,Single parent,Owner,No,1.0,389,15669,0.89824,1.12608
475,475,2015,Single parent,Tenant,Yes,0.04743,47,15669,0.0351,0.06205
476,476,2015,Single parent,Tenant,No,0.95257,1258,15669,0.88781,1.01627
477,477,2015,Couple with children,Owner,Yes,0.0253,74,15669,0.01711,0.03419
478,478,2015,Couple with children,Owner,No,0.9747,2836,15669,0.93549,1.02135
479,479,2015,Couple with children,Tenant,Yes,0.02407,68,15669,0.01828,0.03032
480,480,2015,Couple with children,Tenant,No,0.97593,2681,15669,0.92205,1.03587
481,481,2015,Multi-generational household,Owner,No,1.0,49,15669,0.64152,1.31971
482,482,2015,Multi-generational household,Tenant,No,1.0,62,15669,0.64681,1.4281
483,483,2015,Other Combinations,Owner,No,1.0,49,15669,0.74664,1.31105
484,484,2015,Other Combinations,Tenant,No,1.0,153,15669,0.83755,1.1712
485,485,2016,Single-person household,Owner,Yes,0.0447,31,14214,0.03565,0.05204
486,486,2016,Single-person household,Owner,No,0.9553,901,14214,0.91235,1.00043
487,487,2016,Single-person household,Tenant,Yes,0.03233,72,14214,0.02817,0.03693
488,488,2016,Single-person household,Tenant,No,0.96767,2383,14214,0.93683,1.00094
489,489,2016,Couple without children,Owner,Yes,0.05222,105,14214,0.04493,0.05883
490,490,2016,Couple without children,Owner,No,0.94778,2117,14214,0.91844,0.98585
491,491,2016,Couple without children,Tenant,Yes,0.05628,96,14214,0.04766,0.06723
492,492,2016,Couple without children,Tenant,No,0.94372,1778,14214,0.89477,0.98296
493,493,2016,Single parent,Owner,No,1.0,361,14214,0.90178,1.10634
494,494,2016,Single parent,Tenant,Yes,0.04156,39,14214,0.02718,0.05888
495,495,2016,Single parent,Tenant,No,0.95844,1103,14214,0.90284,1.0208
496,496,2016,Couple with children,Owner,Yes,0.02754,80,14214,0.01937,0.03689
497,497,2016,Couple with children,Owner,No,0.97246,2582,14214,0.92123,1.02143
498,498,2016,Couple with children,Tenant,Yes,0.03568,70,14214,0.02216,0.05204
499,499,2016,Couple with children,Tenant,No,0.96432,2258,14214,0.91077,1.01331
500,500,2016,Multi-generational household,Owner,No,1.0,42,14214,0.68985,1.38551
501,501,2016,Multi-generational household,Tenant,No,1.0,41,14214,0.61696,1.61467
502,502,2016,Other Combinations,Owner,No,1.0,34,14214,0.70915,1.32944
503,503,2016,Other Combinations,Tenant,No,1.0,121,14214,0.82231,1.21593
504,504,2017,Single-person household,Owner,Yes,0.04675,36,17390,0.039,0.05628
505,505,2017,Single-person household,Owner,No,0.95325,982,17390,0.91216,0.99212
506,506,2017,Single-person household,Tenant,Yes,0.03342,77,17390,0.0288,0.03819
507,507,2017,Single-person household,Tenant,No,0.96658,3038,17390,0.93433,0.99587
508,508,2017,Couple without children,Owner,Yes,0.05629,116,17390,0.04778,0.06412
509,509,2017,Couple without children,Owner,No,0.94371,2413,17390,0.90719,0.97683
510,510,2017,Couple without children,Tenant,Yes,0.05694,107,17390,0.04855,0.0657
511,511,2017,Couple without children,Tenant,No,0.94306,2040,17390,0.89827,0.98271
512,512,2017,Single parent,Owner,No,1.0,386,17390,0.89979,1.11299
513,513,2017,Single parent,Tenant,Yes,0.04118,51,17390,0.02972,0.05325
514,514,2017,Single parent,Tenant,No,0.95882,1240,17390,0.88433,1.02604
515,515,2017,Couple with children,Owner,Yes,0.02355,83,17390,0.01806,0.02934
516,516,2017,Couple with children,Owner,No,0.97645,2874,17390,0.93371,1.02072
517,517,2017,Couple with children,Tenant,Yes,0.03738,145,17390,0.02464,0.04911
518,518,2017,Couple with children,Tenant,No,0.96262,3336,17390,0.91119,1.01628
519,519,2017,Multi-generational household,Owner,No,1.0,41,17390,0.68493,1.31839
520,520,2017,Multi-generational household,Tenant,No,1.0,60,17390,0.71085,1.33032
521,521,2017,Other Combinations,Owner,No,1.0,73,17390,0.79001,1.24297
522,522,2017,Other Combinations,Tenant,Yes,0.11758,32,17390,0.0802,0.17672
523,523,2017,Other Combinations,Tenant,No,0.88242,260,17390,0.7446,1.03057
524,524,2018,Single-person household,Owner,Yes,0.04653,33,17811,0.03748,0.05497
525,525,2018,Single-person household,Owner,No,0.95347,975,17811,0.91112,0.99339
526,526,2018,Single-person household,Tenant,Yes,0.03646,106,17811,0.03091,0.04219
527,527,2018,Single-person household,Tenant,No,0.96354,3346,17811,0.93413,0.99874
528,528,2018,Couple without children,Owner,Yes,0.05598,109,17811,0.04805,0.06392
529,529,2018,Couple without children,Owner,No,0.94402,2353,17811,0.90335,0.98122
530,530,2018,Couple without children,Tenant,Yes,0.0696,133,17811,0.05657,0.08093
531,531,2018,Couple without children,Tenant,No,0.9304,2041,17811,0.89187,0.97541
532,532,2018,Single parent,Owner,No,1.0,360,17811,0.8813,1.11189
533,533,2018,Single parent,Tenant,Yes,0.04075,64,17811,0.03035,0.05393
534,534,2018,Single parent,Tenant,No,0.95925,1292,17811,0.88367,1.02617
535,535,2018,Couple with children,Owner,Yes,0.0194,73,17811,0.01481,0.02442
536,536,2018,Couple with children,Owner,No,0.9806,2689,17811,0.93905,1.02998
537,537,2018,Couple with children,Tenant,Yes,0.03996,199,17811,0.02872,0.05292
538,538,2018,Couple with children,Tenant,No,0.96004,3506,17811,0.91255,1.01845
539,539,2018,Multi-generational household,Owner,No,1.0,38,17811,0.64203,1.33974
540,540,2018,Multi-generational household,Tenant,Yes,0.30296,37,17811,0.13336,0.47142
541,541,2018,Multi-generational household,Tenant,No,0.69704,69,17811,0.46232,0.94927
542,542,2018,Other Combinations,Owner,No,1.0,63,17811,0.78311,1.2292
543,543,2018,Other Combinations,Tenant,Yes,0.15004,45,17811,0.09626,0.21831
544,544,2018,Other Combinations,Tenant,No,0.84996,280,17811,0.67455,1.04826
545,545,2019,Single-person household,Owner,No,1.0,1162,18316,0.95053,1.05379
546,546,2019,Single-person household,Tenant,Yes,0.04139,100,18316,0.03485,0.04888
547,547,2019,Single-person household,Tenant,No,0.95861,3308,18316,0.92254,0.99875
548,548,2019,Couple without children,Owner,Yes,0.0619,144,18316,0.05303,0.06927
549,549,2019,Couple without children,Owner,No,0.9381,2839,18316,0.89352,0.97731
550,550,2019,Couple without children,Tenant,Yes,0.07354,130,18316,0.06377,0.08567
551,551,2019,Couple without children,Tenant,No,0.92646,2057,18316,0.87813,0.98392
552,552,2019,Single parent,Owner,No,1.0,371,18316,0.87065,1.15068
553,553,2019,Single parent,Tenant,Yes,0.04711,66,18316,0.03462,0.06289
554,554,2019,Single parent,Tenant,No,0.95289,1164,18316,0.87697,1.03389
555,555,2019,Couple with children,Owner,Yes,0.02408,81,18316,0.01687,0.03279
556,556,2019,Couple with children,Owner,No,0.97592,3085,18316,0.92295,1.02587
557,557,2019,Couple with children,Tenant,Yes,0.03847,167,18316,0.02702,0.05101
558,558,2019,Couple with children,Tenant,No,0.96153,3194,18316,0.89847,1.02156
559,559,2019,Multi-generational household,Owner,No,1.0,37,18316,0.66781,1.42451
560,560,2019,Multi-generational household,Tenant,No,1.0,61,18316,0.67146,1.41723
561,561,2019,Other Combinations,Owner,No,1.0,77,18316,0.80159,1.23337
562,562,2019,Other Combinations,Tenant,Yes,0.09077,34,18316,0.06667,0.1206
563,563,2019,Other Combinations,Tenant,No,0.90923,239,18316,0.7091,1.1752
564,564,2020,Single-person household,Owner,Yes,0.04885,43,19204,0.04027,0.05771
565,565,2020,Single-person household,Owner,No,0.95115,1060,19204,0.89455,0.99586
566,566,2020,Single-person household,Tenant,Yes,0.03783,97,19204,0.03157,0.04412
567,567,2020,Single-person household,Tenant,No,0.96217,4138,19204,0.91813,0.99927
568,568,2020,Couple without children,Owner,Yes,0.06275,117,19204,0.05244,0.07379
569,569,2020,Couple without children,Owner,No,0.93725,2531,19204,0.89605,0.98503
570,570,2020,Couple without children,Tenant,Yes,0.06978,137,19204,0.05847,0.0841
571,571,2020,Couple without children,Tenant,No,0.93022,2385,19204,0.88002,0.98036
572,572,2020,Single parent,Owner,No,1.0,346,19204,0.88681,1.10209
573,573,2020,Single parent,Tenant,Yes,0.0453,65,19204,0.03203,0.05662
574,574,2020,Single parent,Tenant,No,0.9547,1165,19204,0.87296,1.02933
575,575,2020,Couple with children,Owner,Yes,0.0222,75,19204,0.0163,0.02939
576,576,2020,Couple with children,Owner,No,0.9778,2634,19204,0.92706,1.02913
577,577,2020,Couple with children,Tenant,Yes,0.03501,173,19204,0.02636,0.04483
578,578,2020,Couple with children,Tenant,No,0.96499,3675,19204,0.90726,1.02185
579,579,2020,Multi-generational household,Owner,No,1.0,41,19204,0.61137,1.40883
580,580,2020,Multi-generational household,Tenant,No,1.0,67,19204,0.6327,1.42361
581,581,2020,Other Combinations,Owner,No,1.0,71,19204,0.78952,1.22812
582,582,2020,Other Combinations,Tenant,Yes,0.06936,35,19204,0.04346,0.1078
583,583,2020,Other Combinations,Tenant,No,0.93064,349,19204,0.73602,1.13797
584,584,2021,Single-person household,Owner,No,1.0,837,12312,0.92949,1.06334
585,585,2021,Single-person household,Tenant,Yes,0.03944,74,12312,0.03122,0.0471
586,586,2021,Single-person household,Tenant,No,0.96056,2593,12312,0.9192,1.0012
587,587,2021,Couple without children,Owner,Yes,0.06926,99,12312,0.05889,0.08103
588,588,2021,Couple without children,Owner,No,0.93074,1819,12312,0.86698,0.98374
589,589,2021,Couple without children,Tenant,Yes,0.08131,106,12312,0.06218,0.09877
590,590,2021,Couple without children,Tenant,No,0.91869,1443,12312,0.85983,0.98391
591,591,2021,Single parent,Owner,No,1.0,228,12312,0.85344,1.12346
592,592,2021,Single parent,Tenant,Yes,0.05126,46,12312,0.03507,0.06879
593,593,2021,Single parent,Tenant,No,0.94874,730,12312,0.84587,1.05588
594,594,2021,Couple with children,Owner,Yes,0.03009,62,12312,0.01883,0.04271
595,595,2021,Couple with children,Owner,No,0.96991,1823,12312,0.90662,1.02637
596,596,2021,Couple with children,Tenant,Yes,0.05138,167,12312,0.03365,0.07282
597,597,2021,Couple with children,Tenant,No,0.94862,1929,12312,0.88883,1.00477
598,598,2021,Multi-generational household,Owner,No,1.0,32,12312,0.64942,1.39368
599,599,2021,Multi-generational household,Tenant,No,1.0,36,12312,0.48049,1.8585
600,600,2021,Other Combinations,Owner,No,1.0,84,12312,0.73485,1.30775
601,601,2021,Other Combinations,Tenant,No,1.0,204,12312,0.8058,1.19437
