year,hhtyp,regtyp,hgeqpter,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2004,Single-person household,Urban regions,No,0.30722,628,1939,0.28668,0.32776
2004,Single-person household,Rural regions,Yes,0.57072,490,826,0.53694,0.60449
2004,Single-person household,Rural regions,No,0.39584,336,826,0.36247,0.42921
2004,Couple without children,Urban regions,Yes,0.81541,2122,2531,0.80029,0.83053
2004,Couple without children,Urban regions,No,0.16437,409,2531,0.14993,0.17881
2004,Couple without children,Rural regions,Yes,0.71144,874,1220,0.68600,0.73687
2004,Couple without children,Rural regions,No,0.26333,346,1220,0.23860,0.28805
2004,Single parent,Urban regions,Yes,0.70988,328,441,0.66747,0.75228
2004,Single parent,Urban regions,No,0.24418,113,441,0.20404,0.28432
2004,Single parent,Rural regions,Yes,0.68334,148,219,0.62159,0.74509
2004,Single parent,Rural regions,No,0.27683,71,219,0.21743,0.33622
2004,Couple with children,Urban regions,Yes,0.83936,2201,2555,0.82512,0.85360
2004,Couple with children,Urban regions,No,0.13783,354,2555,0.12446,0.15120
2004,Couple with children,Rural regions,Yes,0.74751,1010,1328,0.72413,0.77088
2004,Couple with children,Rural regions,No,0.22733,318,1328,0.20478,0.24988
2004,Multi-generational household,Urban regions,Yes,0.74081,54,54,0.62283,0.85878
2004,Other Combinations,Urban regions,Yes,0.73690,52,52,0.61605,0.85775
2005,Single-person household,Urban regions,Yes,0.69977,1396,2033,0.67984,0.71970
2005,Single-person household,Urban regions,No,0.29374,637,2033,0.27393,0.31354
2005,Single-person household,Rural regions,Yes,0.59839,516,859,0.56559,0.63119
2005,Single-person household,Rural regions,No,0.39506,343,859,0.36235,0.42777
2005,Couple without children,Urban regions,Yes,0.83873,2099,2486,0.82427,0.85319
2005,Couple without children,Urban regions,No,0.15929,387,2486,0.14491,0.17368
2005,Couple without children,Rural regions,Yes,0.75444,877,1201,0.73009,0.77879
2005,Couple without children,Rural regions,No,0.24171,324,1201,0.21749,0.26593
2005,Single parent,Urban regions,Yes,0.71842,331,450,0.67682,0.76003
2005,Single parent,Urban regions,No,0.27581,119,450,0.23447,0.31715
2005,Single parent,Rural regions,Yes,0.66521,155,241,0.60550,0.72491
2005,Single parent,Rural regions,No,0.33211,86,241,0.27253,0.39170
2005,Couple with children,Urban regions,Yes,0.86055,2113,2439,0.84680,0.87430
2005,Couple with children,Urban regions,No,0.13927,326,2439,0.12553,0.15302
2005,Couple with children,Rural regions,Yes,0.82631,1012,1261,0.80539,0.84723
2005,Couple with children,Rural regions,No,0.17345,249,1261,0.15254,0.19436
2005,Multi-generational household,Urban regions,Yes,0.74847,48,48,0.62442,0.87252
2005,Multi-generational household,Rural regions,Yes,0.68533,31,31,0.51916,0.85151
2005,Other Combinations,Urban regions,Yes,0.67713,50,50,0.54620,0.80805
2006,Single-person household,Urban regions,Yes,0.69782,1554,2256,0.67887,0.71678
2006,Single-person household,Urban regions,No,0.29980,702,2256,0.28089,0.31871
2006,Single-person household,Rural regions,Yes,0.61515,635,1026,0.58536,0.64493
2006,Single-person household,Rural regions,No,0.38308,391,1026,0.35332,0.41284
2006,Couple without children,Urban regions,Yes,0.83979,2395,2783,0.82616,0.85342
2006,Couple without children,Urban regions,No,0.15699,388,2783,0.14347,0.17051
2006,Couple without children,Rural regions,Yes,0.76926,1025,1371,0.74695,0.79157
2006,Couple without children,Rural regions,No,0.23074,346,1371,0.20843,0.25305
2006,Single parent,Urban regions,Yes,0.74155,369,495,0.70295,0.78016
2006,Single parent,Urban regions,No,0.25845,126,495,0.21984,0.29705
2006,Single parent,Rural regions,Yes,0.70997,191,273,0.65604,0.76390
2006,Single parent,Rural regions,No,0.27095,82,273,0.21813,0.32377
2006,Couple with children,Urban regions,Yes,0.85719,2154,2497,0.84347,0.87092
2006,Couple with children,Urban regions,No,0.14161,343,2497,0.12793,0.15528
2006,Couple with children,Rural regions,Yes,0.82939,1081,1338,0.80922,0.84955
2006,Couple with children,Rural regions,No,0.17061,257,1338,0.15045,0.19078
2006,Multi-generational household,Urban regions,Yes,0.73448,45,45,0.60399,0.86497
2006,Multi-generational household,Rural regions,Yes,0.69893,31,31,0.53478,0.86308
2006,Other Combinations,Urban regions,Yes,0.80356,51,51,0.69344,0.91369
2007,Single-person household,Urban regions,Yes,0.71895,1517,2118,0.69980,0.73810
2007,Single-person household,Urban regions,No,0.27882,601,2118,0.25972,0.29792
2007,Single-person household,Rural regions,Yes,0.62649,618,981,0.59620,0.65678
2007,Single-person household,Rural regions,No,0.36799,363,981,0.33780,0.39819
2007,Couple without children,Urban regions,Yes,0.86114,2223,2570,0.84777,0.87451
2007,Couple without children,Urban regions,No,0.13698,347,2570,0.12368,0.15028
2007,Couple without children,Rural regions,Yes,0.76382,965,1301,0.74073,0.78691
2007,Couple without children,Rural regions,No,0.23416,336,1301,0.21114,0.25718
2007,Single parent,Urban regions,Yes,0.75227,340,458,0.71269,0.79185
2007,Single parent,Urban regions,No,0.24773,118,458,0.20815,0.28731
2007,Single parent,Rural regions,Yes,0.73275,182,252,0.67801,0.78750
2007,Single parent,Rural regions,No,0.26410,70,252,0.20956,0.31864
2007,Couple with children,Urban regions,Yes,0.87932,2064,2340,0.86612,0.89252
2007,Couple with children,Urban regions,No,0.11820,276,2340,0.10511,0.13128
2007,Couple with children,Rural regions,Yes,0.82511,998,1233,0.80390,0.84632
2007,Couple with children,Rural regions,No,0.17257,235,1233,0.15147,0.19367
2007,Multi-generational household,Urban regions,Yes,0.76926,42,42,0.64030,0.89822
2007,Other Combinations,Urban regions,Yes,0.67560,40,40,0.52867,0.82253
2008,Single-person household,Urban regions,Yes,0.72795,1488,2048,0.70868,0.74723
2008,Single-person household,Urban regions,No,0.27043,560,2048,0.25119,0.28967
2008,Single-person household,Rural regions,Yes,0.66028,609,931,0.62984,0.69072
2008,Single-person household,Rural regions,No,0.33470,322,931,0.30437,0.36502
2008,Couple without children,Urban regions,Yes,0.87389,2154,2469,0.86079,0.88698
2008,Couple without children,Urban regions,No,0.12464,315,2469,0.11161,0.13768
2008,Couple without children,Rural regions,Yes,0.77250,958,1263,0.74937,0.79563
2008,Couple without children,Rural regions,No,0.22750,305,1263,0.20437,0.25063
2008,Single parent,Urban regions,Yes,0.76624,330,433,0.72633,0.80615
2008,Single parent,Urban regions,No,0.23376,103,433,0.19385,0.27367
2008,Single parent,Rural regions,Yes,0.73043,181,248,0.67510,0.78577
2008,Single parent,Rural regions,No,0.26651,67,248,0.21137,0.32165
2008,Couple with children,Urban regions,Yes,0.87412,1882,2141,0.86007,0.88817
2008,Couple with children,Urban regions,No,0.12439,259,2141,0.11041,0.13838
2008,Couple with children,Rural regions,Yes,0.83764,914,1123,0.81606,0.85922
2008,Couple with children,Rural regions,No,0.16236,209,1123,0.14078,0.18394
2008,Multi-generational household,Urban regions,Yes,0.76048,33,33,0.61261,0.90836
2008,Other Combinations,Urban regions,Yes,0.63918,32,32,0.47012,0.80823
2009,Single-person household,Urban regions,Yes,0.72761,1436,1962,0.70791,0.74732
2009,Single-person household,Urban regions,No,0.27190,526,1962,0.25220,0.29159
2009,Single-person household,Rural regions,Yes,0.67033,584,882,0.63929,0.70138
2009,Single-person household,Rural regions,No,0.32346,298,882,0.29257,0.35435
2009,Couple without children,Urban regions,Yes,0.88681,2033,2314,0.87390,0.89972
2009,Couple without children,Urban regions,No,0.11198,281,2314,0.09913,0.12483
2009,Couple without children,Rural regions,Yes,0.77575,943,1234,0.75247,0.79903
2009,Couple without children,Rural regions,No,0.22401,291,1234,0.20074,0.24728
2009,Single parent,Urban regions,Yes,0.80528,307,397,0.76628,0.84428
2009,Single parent,Urban regions,No,0.19472,90,397,0.15572,0.23372
2009,Single parent,Rural regions,Yes,0.70931,164,235,0.65112,0.76749
2009,Single parent,Rural regions,No,0.28690,71,235,0.22895,0.34486
2009,Couple with children,Urban regions,Yes,0.88092,1703,1943,0.86652,0.89533
2009,Couple with children,Urban regions,No,0.11563,240,1943,0.10141,0.12985
2009,Couple with children,Rural regions,Yes,0.83518,865,1064,0.81288,0.85749
2009,Couple with children,Rural regions,No,0.16482,199,1064,0.14251,0.18712
2009,Other Combinations,Urban regions,Yes,0.68268,34,34,0.52388,0.84148
2010,Single-person household,Urban regions,Yes,0.72511,1359,1851,0.70477,0.74546
2010,Single-person household,Urban regions,No,0.27268,492,1851,0.25239,0.29297
2010,Single-person household,Rural regions,Yes,0.67183,562,840,0.64006,0.70360
2010,Single-person household,Rural regions,No,0.32440,278,840,0.29272,0.35608
2010,Couple without children,Urban regions,Yes,0.89267,1953,2216,0.87978,0.90556
2010,Couple without children,Urban regions,No,0.10701,263,2216,0.09414,0.11989
2010,Couple without children,Rural regions,Yes,0.78763,900,1154,0.76402,0.81124
2010,Couple without children,Rural regions,No,0.21210,254,1154,0.18851,0.23570
2010,Single parent,Urban regions,Yes,0.76930,928,1203,0.74548,0.79312
2010,Single parent,Urban regions,No,0.22842,275,1203,0.20469,0.25215
2010,Single parent,Rural regions,Yes,0.66247,438,644,0.62592,0.69902
2010,Single parent,Rural regions,No,0.33753,206,644,0.30098,0.37408
2010,Couple with children,Urban regions,Yes,0.88350,3195,3717,0.87319,0.89382
2010,Couple with children,Urban regions,No,0.11570,522,3717,0.10542,0.12599
2010,Couple with children,Rural regions,Yes,0.82225,1621,1995,0.80547,0.83903
2010,Couple with children,Rural regions,No,0.17775,374,1995,0.16097,0.19453
2010,Multi-generational household,Urban regions,Yes,0.91744,46,46,0.83702,0.99785
2010,Multi-generational household,Rural regions,Yes,0.86690,35,35,0.75272,0.98108
2011,Single-person household,Urban regions,Yes,0.74500,1769,2404,0.72757,0.76242
2011,Single-person household,Urban regions,No,0.25457,635,2404,0.23715,0.27198
2011,Single-person household,Rural regions,Yes,0.66507,741,1129,0.63753,0.69261
2011,Single-person household,Rural regions,No,0.33431,388,1129,0.30677,0.36184
2011,Couple without children,Urban regions,Yes,0.88371,2434,2773,0.87178,0.89565
2011,Couple without children,Urban regions,No,0.11629,339,2773,0.10435,0.12822
2011,Couple without children,Rural regions,Yes,0.80167,1264,1599,0.78212,0.82122
2011,Couple without children,Rural regions,No,0.19611,335,1599,0.17664,0.21558
2011,Single parent,Urban regions,Yes,0.79892,1203,1502,0.77865,0.81920
2011,Single parent,Urban regions,No,0.20108,299,1502,0.18080,0.22135
2011,Single parent,Rural regions,Yes,0.72356,583,804,0.69263,0.75450
2011,Single parent,Rural regions,No,0.27644,221,804,0.24550,0.30737
2011,Couple with children,Urban regions,Yes,0.89986,3484,3951,0.89050,0.90922
2011,Couple with children,Urban regions,No,0.10014,467,3951,0.09078,0.10950
2011,Couple with children,Rural regions,Yes,0.84099,1827,2217,0.82576,0.85621
2011,Couple with children,Rural regions,No,0.15901,390,2217,0.14379,0.17424
2011,Multi-generational household,Urban regions,Yes,0.91899,51,51,0.84336,0.99462
2011,Multi-generational household,Rural regions,Yes,0.70315,36,36,0.55179,0.85451
2011,Other Combinations,Urban regions,Yes,0.83822,49,49,0.73404,0.94240
2012,Single-person household,Urban regions,Yes,0.73960,1812,2467,0.72228,0.75693
2012,Single-person household,Urban regions,No,0.25983,655,2467,0.24253,0.27714
2012,Single-person household,Rural regions,Yes,0.68823,816,1215,0.66217,0.71428
2012,Single-person household,Rural regions,No,0.31177,399,1215,0.28572,0.33783
2012,Couple without children,Urban regions,Yes,0.88602,2443,2774,0.87419,0.89785
2012,Couple without children,Urban regions,No,0.11398,331,2774,0.10215,0.12581
2012,Couple without children,Rural regions,Yes,0.82285,1350,1676,0.80456,0.84113
2012,Couple without children,Rural regions,No,0.17715,326,1676,0.15887,0.19544
2012,Single parent,Urban regions,Yes,0.77747,1101,1400,0.75567,0.79926
2012,Single parent,Urban regions,No,0.22253,299,1400,0.20074,0.24433
2012,Single parent,Rural regions,Yes,0.73054,577,779,0.69936,0.76172
2012,Single parent,Rural regions,No,0.26946,202,779,0.23828,0.30064
2012,Couple with children,Urban regions,Yes,0.90297,3274,3690,0.89342,0.91253
2012,Couple with children,Urban regions,No,0.09703,416,3690,0.08747,0.10658
2012,Couple with children,Rural regions,Yes,0.86509,1751,2084,0.85041,0.87976
2012,Couple with children,Rural regions,No,0.13491,333,2084,0.12024,0.14959
2012,Multi-generational household,Urban regions,Yes,0.83776,46,46,0.73004,0.94548
2012,Multi-generational household,Rural regions,Yes,0.78017,41,41,0.65183,0.90851
2012,Other Combinations,Urban regions,Yes,0.81456,46,46,0.70100,0.92811
2013,Single-person household,Urban regions,Yes,0.73710,1894,2629,0.72027,0.75393
2013,Single-person household,Urban regions,No,0.26290,735,2629,0.24607,0.27973
2013,Single-person household,Rural regions,Yes,0.68561,814,1215,0.65949,0.71173
2013,Single-person household,Rural regions,No,0.31439,401,1215,0.28827,0.34051
2013,Couple without children,Urban regions,Yes,0.88824,2583,2970,0.87691,0.89958
2013,Couple without children,Urban regions,No,0.11176,387,2970,0.10042,0.12309
2013,Couple without children,Rural regions,Yes,0.82562,1352,1669,0.80741,0.84382
2013,Couple without children,Rural regions,No,0.17438,317,1669,0.15618,0.19259
2013,Single parent,Urban regions,Yes,0.78972,1184,1480,0.76895,0.81049
2013,Single parent,Urban regions,No,0.21028,296,1480,0.18951,0.23105
2013,Single parent,Rural regions,Yes,0.74260,560,765,0.71160,0.77361
2013,Single parent,Rural regions,No,0.25740,205,765,0.22639,0.28840
2013,Couple with children,Urban regions,Yes,0.89753,3915,4434,0.88860,0.90646
2013,Couple with children,Urban regions,No,0.10247,519,4434,0.09354,0.11140
2013,Couple with children,Rural regions,Yes,0.85464,1859,2207,0.83993,0.86935
2013,Couple with children,Rural regions,No,0.14536,348,2207,0.13065,0.16007
2013,Multi-generational household,Urban regions,Yes,0.91316,65,65,0.84417,0.98215
2013,Multi-generational household,Rural regions,Yes,0.74535,49,49,0.62209,0.86860
2013,Other Combinations,Urban regions,Yes,0.78693,202,261,0.73715,0.83670
2013,Other Combinations,Urban regions,No,0.21307,59,261,0.16330,0.26285
2013,Other Combinations,Rural regions,Yes,0.66339,64,95,0.56786,0.75892
2013,Other Combinations,Rural regions,No,0.33661,31,95,0.24108,0.43214
2014,Single-person household,Urban regions,Yes,0.75124,1789,2421,0.73402,0.76847
2014,Single-person household,Urban regions,No,0.24659,632,2421,0.22942,0.26377
2014,Single-person household,Rural regions,Yes,0.68028,765,1141,0.65320,0.70735
2014,Single-person household,Rural regions,No,0.31972,376,1141,0.29265,0.34680
2014,Couple without children,Urban regions,Yes,0.89375,2431,2751,0.88223,0.90527
2014,Couple without children,Urban regions,No,0.10625,320,2751,0.09473,0.11777
2014,Couple without children,Rural regions,Yes,0.82815,1294,1612,0.80973,0.84657
2014,Couple without children,Rural regions,No,0.17185,318,1612,0.15343,0.19027
2014,Single parent,Urban regions,Yes,0.79904,971,1183,0.77620,0.82189
2014,Single parent,Urban regions,No,0.20096,212,1183,0.17811,0.22380
2014,Single parent,Rural regions,Yes,0.73120,455,632,0.69661,0.76579
2014,Single parent,Rural regions,No,0.26880,177,632,0.23421,0.30339
2014,Couple with children,Urban regions,Yes,0.89048,3349,3783,0.88053,0.90044
2014,Couple with children,Urban regions,No,0.10952,434,3783,0.09956,0.11947
2014,Couple with children,Rural regions,Yes,0.85003,1612,1917,0.83404,0.86602
2014,Couple with children,Rural regions,No,0.14997,305,1917,0.13398,0.16596
2014,Multi-generational household,Urban regions,Yes,0.84302,55,55,0.74599,0.94005
2014,Multi-generational household,Rural regions,Yes,0.85298,43,43,0.74589,0.96008
2014,Other Combinations,Urban regions,Yes,0.80833,154,189,0.75206,0.86459
2014,Other Combinations,Urban regions,No,0.19167,35,189,0.13541,0.24794
2014,Other Combinations,Rural regions,Yes,0.58102,46,46,0.43686,0.72517
2015,Single-person household,Urban regions,Yes,0.74860,1765,2456,0.73144,0.76576
2015,Single-person household,Urban regions,No,0.25039,691,2456,0.23325,0.26753
2015,Single-person household,Rural regions,Yes,0.68701,790,1168,0.66041,0.71362
2015,Single-person household,Rural regions,No,0.31277,378,1168,0.28617,0.33937
2015,Couple without children,Urban regions,Yes,0.89168,2394,2781,0.88013,0.90323
2015,Couple without children,Urban regions,No,0.10753,387,2781,0.09602,0.11905
2015,Couple without children,Rural regions,Yes,0.84029,1299,1594,0.82230,0.85828
2015,Couple without children,Rural regions,No,0.15971,295,1594,0.14172,0.17770
2015,Single parent,Urban regions,Yes,0.77427,892,1124,0.74982,0.79873
2015,Single parent,Urban regions,No,0.22573,232,1124,0.20127,0.25018
2015,Single parent,Rural regions,Yes,0.75020,422,587,0.71515,0.78525
2015,Single parent,Rural regions,No,0.24980,165,587,0.21475,0.28485
2015,Couple with children,Urban regions,Yes,0.88916,3269,3750,0.87911,0.89921
2015,Couple with children,Urban regions,No,0.10966,481,3750,0.09966,0.11967
2015,Couple with children,Rural regions,Yes,0.85418,1597,1907,0.83834,0.87003
2015,Couple with children,Rural regions,No,0.14582,310,1907,0.12997,0.16166
2015,Multi-generational household,Urban regions,Yes,0.90015,67,67,0.82782,0.97248
2015,Multi-generational household,Rural regions,Yes,0.86447,46,46,0.76446,0.96448
2015,Other Combinations,Urban regions,Yes,0.84304,148,186,0.79063,0.89546
2015,Other Combinations,Urban regions,No,0.15696,38,186,0.10454,0.20937
2015,Other Combinations,Rural regions,Yes,0.64161,45,45,0.49992,0.78330
2016,Single-person household,Urban regions,Yes,0.73971,1773,2605,0.72285,0.75656
2016,Single-person household,Urban regions,No,0.25967,832,2605,0.24283,0.27651
2016,Single-person household,Rural regions,Yes,0.70492,799,1195,0.67905,0.73079
2016,Single-person household,Rural regions,No,0.29477,396,1195,0.26891,0.32063
2016,Couple without children,Urban regions,Yes,0.89300,2270,2612,0.88114,0.90485
2016,Couple without children,Urban regions,No,0.10688,342,2612,0.09503,0.11873
2016,Couple without children,Rural regions,Yes,0.83372,1263,1545,0.81515,0.85229
2016,Couple without children,Rural regions,No,0.16560,282,1545,0.14706,0.18414
2016,Single parent,Urban regions,Yes,0.77224,855,1117,0.74764,0.79685
2016,Single parent,Urban regions,No,0.22769,262,1117,0.20309,0.25229
2016,Single parent,Rural regions,Yes,0.72635,398,589,0.69031,0.76238
2016,Single parent,Rural regions,No,0.27365,191,589,0.23762,0.30969
2016,Couple with children,Urban regions,Yes,0.89423,3409,4129,0.88485,0.90361
2016,Couple with children,Urban regions,No,0.10577,720,4129,0.09639,0.11515
2016,Couple with children,Rural regions,Yes,0.85452,1640,2075,0.83935,0.86970
2016,Couple with children,Rural regions,No,0.14546,435,2075,0.13028,0.16063
2016,Multi-generational household,Urban regions,Yes,0.89654,74,74,0.82668,0.96641
2016,Multi-generational household,Rural regions,Yes,0.58848,34,34,0.42057,0.75638
2016,Other Combinations,Urban regions,Yes,0.85507,179,271,0.81308,0.89706
2016,Other Combinations,Urban regions,No,0.14493,92,271,0.10294,0.18692
2016,Other Combinations,Rural regions,Yes,0.79295,76,114,0.71824,0.86766
2016,Other Combinations,Rural regions,No,0.20705,38,114,0.13234,0.28176
2017,Single-person household,Urban regions,Yes,0.74549,1986,2904,0.72964,0.76133
2017,Single-person household,Urban regions,No,0.25451,918,2904,0.23867,0.27036
2017,Single-person household,Rural regions,Yes,0.67646,885,1390,0.65185,0.70106
2017,Single-person household,Rural regions,No,0.32354,505,1390,0.29894,0.34815
2017,Couple without children,Urban regions,Yes,0.89438,2584,2965,0.88331,0.90544
2017,Couple without children,Urban regions,No,0.10336,381,2965,0.09240,0.11432
2017,Couple without children,Rural regions,Yes,0.84740,1430,1745,0.83052,0.86428
2017,Couple without children,Rural regions,No,0.15260,315,1745,0.13572,0.16948
2017,Single parent,Urban regions,Yes,0.77816,896,1162,0.75426,0.80206
2017,Single parent,Urban regions,No,0.22159,266,1162,0.19770,0.24547
2017,Single parent,Rural regions,Yes,0.71940,410,598,0.68336,0.75544
2017,Single parent,Rural regions,No,0.28003,188,598,0.24402,0.31605
2017,Couple with children,Urban regions,Yes,0.89386,3752,4530,0.88489,0.90283
2017,Couple with children,Urban regions,No,0.10614,778,4530,0.09717,0.11511
2017,Couple with children,Rural regions,Yes,0.84498,1795,2301,0.83019,0.85977
2017,Couple with children,Rural regions,No,0.15502,506,2301,0.14023,0.16981
2017,Multi-generational household,Urban regions,Yes,0.83872,82,82,0.75863,0.91882
2017,Multi-generational household,Rural regions,Yes,0.84367,40,40,0.72969,0.95765
2017,Other Combinations,Urban regions,Yes,0.78909,233,358,0.74677,0.83141
2017,Other Combinations,Urban regions,No,0.20287,125,358,0.16115,0.24459
2017,Other Combinations,Rural regions,Yes,0.79219,108,158,0.72872,0.85566
2017,Other Combinations,Rural regions,No,0.20781,50,158,0.14434,0.27128
2018,Single-person household,Urban regions,Yes,0.75128,2098,3053,0.73594,0.76661
2018,Single-person household,Urban regions,No,0.24702,955,3053,0.23172,0.26233
2018,Single-person household,Rural regions,Yes,0.69144,900,1366,0.66693,0.71594
2018,Single-person household,Rural regions,No,0.30764,466,1366,0.28315,0.33212
2018,Couple without children,Urban regions,Yes,0.89880,2541,2921,0.88787,0.90974
2018,Couple without children,Urban regions,No,0.09959,380,2921,0.08873,0.11045
2018,Couple without children,Rural regions,Yes,0.85261,1402,1705,0.83577,0.86944
2018,Couple without children,Rural regions,No,0.14532,303,1705,0.12859,0.16206
2018,Single parent,Urban regions,Yes,0.78079,887,1170,0.75707,0.80450
2018,Single parent,Urban regions,No,0.21768,283,1170,0.19402,0.24134
2018,Single parent,Rural regions,Yes,0.70450,386,553,0.66644,0.74257
2018,Single parent,Rural regions,No,0.29193,167,553,0.25401,0.32986
2018,Couple with children,Urban regions,Yes,0.90253,3556,4263,0.89362,0.91143
2018,Couple with children,Urban regions,No,0.09650,707,4263,0.08764,0.10537
2018,Couple with children,Rural regions,Yes,0.86134,1693,2113,0.84660,0.87608
2018,Couple with children,Rural regions,No,0.13791,420,2113,0.12320,0.15262
2018,Multi-generational household,Urban regions,Yes,0.90444,91,91,0.84370,0.96518
2018,Multi-generational household,Rural regions,Yes,0.81765,35,35,0.68786,0.94744
2018,Other Combinations,Urban regions,Yes,0.86188,201,282,0.82154,0.90222
2018,Other Combinations,Urban regions,No,0.13597,81,282,0.09590,0.17605
2018,Other Combinations,Rural regions,Yes,0.72537,73,115,0.64344,0.80730
2018,Other Combinations,Rural regions,No,0.27267,42,115,0.19092,0.35442
2019,Single-person household,Urban regions,Yes,0.70960,1800,2545,0.69196,0.72724
2019,Single-person household,Urban regions,No,0.20852,745,2545,0.19274,0.22431
2019,Single-person household,Rural regions,Yes,0.65775,790,1172,0.63058,0.68493
2019,Single-person household,Rural regions,No,0.27289,382,1172,0.24738,0.29841
2019,Couple without children,Urban regions,Yes,0.81725,2168,2468,0.80200,0.83250
2019,Couple without children,Urban regions,No,0.09013,300,2468,0.07883,0.10143
2019,Couple without children,Rural regions,Yes,0.78576,1215,1473,0.76480,0.80672
2019,Couple without children,Rural regions,No,0.14296,258,1473,0.12508,0.16084
2019,Single parent,Urban regions,Yes,0.72551,757,981,0.69757,0.75345
2019,Single parent,Urban regions,No,0.20640,224,981,0.18106,0.23174
2019,Single parent,Rural regions,Yes,0.66199,331,455,0.61847,0.70550
2019,Single parent,Rural regions,No,0.20406,124,455,0.16699,0.24113
2019,Couple with children,Urban regions,Yes,0.82267,2993,3609,0.81020,0.83513
2019,Couple with children,Urban regions,No,0.08564,616,3609,0.07651,0.09477
2019,Couple with children,Rural regions,Yes,0.78447,1420,1778,0.76536,0.80359
2019,Couple with children,Rural regions,No,0.11887,358,1778,0.10382,0.13392
2019,Multi-generational household,Urban regions,Yes,0.84429,65,65,0.75545,0.93312
2019,Other Combinations,Urban regions,Yes,0.78514,150,220,0.73074,0.83954
2019,Other Combinations,Urban regions,No,0.16519,70,220,0.11600,0.21437
2019,Other Combinations,Rural regions,Yes,0.66672,61,61,0.54745,0.78600
2020,Single-person household,Urban regions,Yes,0.76152,2551,3871,0.74810,0.77495
2020,Single-person household,Urban regions,No,0.23745,1320,3871,0.22404,0.25086
2020,Single-person household,Rural regions,Yes,0.71248,989,1473,0.68935,0.73560
2020,Single-person household,Rural regions,No,0.28657,484,1473,0.26347,0.30967
2020,Couple without children,Urban regions,Yes,0.88635,2892,3407,0.87569,0.89701
2020,Couple without children,Urban regions,No,0.11124,515,3407,0.10068,0.12180
2020,Couple without children,Rural regions,Yes,0.84642,1451,1760,0.82957,0.86326
2020,Couple without children,Rural regions,No,0.15284,309,1760,0.13602,0.16965
2020,Single parent,Urban regions,Yes,0.77771,836,1111,0.75325,0.80217
2020,Single parent,Urban regions,No,0.22162,275,1111,0.19719,0.24606
2020,Single parent,Rural regions,Yes,0.76226,354,488,0.72445,0.80007
2020,Single parent,Rural regions,No,0.23774,134,488,0.19993,0.27555
2020,Couple with children,Urban regions,Yes,0.89778,3713,4539,0.88897,0.90660
2020,Couple with children,Urban regions,No,0.10013,826,4539,0.09140,0.10887
2020,Couple with children,Rural regions,Yes,0.87663,1636,2025,0.86230,0.89095
2020,Couple with children,Rural regions,No,0.12337,389,2025,0.10905,0.13770
2020,Multi-generational household,Urban regions,Yes,0.84343,80,80,0.76329,0.92356
2020,Multi-generational household,Rural regions,Yes,0.93887,44,44,0.86726,1.01048
2020,Other Combinations,Urban regions,Yes,0.87518,257,354,0.84070,0.90966
2020,Other Combinations,Urban regions,No,0.12265,97,354,0.08843,0.15687
2020,Other Combinations,Rural regions,Yes,0.78503,96,96,0.70242,0.86764
2021,Single-person household,Urban regions,Yes,0.69029,1550,2204,0.67099,0.70960
2021,Single-person household,Urban regions,No,0.20146,654,2204,0.18471,0.21821
2021,Single-person household,Rural regions,Yes,0.66302,625,892,0.63198,0.69405
2021,Single-person household,Rural regions,No,0.24570,267,892,0.21743,0.27396
2021,Couple without children,Urban regions,Yes,0.80989,1800,2052,0.79291,0.82687
2021,Couple without children,Urban regions,No,0.09954,252,2052,0.08658,0.11250
2021,Couple without children,Rural regions,Yes,0.81473,944,1121,0.79198,0.83749
2021,Couple without children,Rural regions,No,0.12608,177,1121,0.10664,0.14552
2021,Single parent,Urban regions,Yes,0.70002,475,615,0.66377,0.73627
2021,Single parent,Urban regions,No,0.19464,140,615,0.16333,0.22596
2021,Single parent,Rural regions,Yes,0.71339,225,312,0.66314,0.76365
2021,Single parent,Rural regions,No,0.22343,87,312,0.17713,0.26972
2021,Couple with children,Urban regions,Yes,0.77959,2059,2461,0.76321,0.79597
2021,Couple with children,Urban regions,No,0.09591,402,2461,0.08427,0.10755
2021,Couple with children,Rural regions,Yes,0.79190,925,1112,0.76803,0.81577
2021,Couple with children,Rural regions,No,0.09810,187,1112,0.08061,0.11559
2021,Multi-generational household,Urban regions,Yes,0.80383,47,47,0.68907,0.91859
2021,Other Combinations,Urban regions,Yes,0.70713,170,211,0.64558,0.76868
2021,Other Combinations,Urban regions,No,0.10353,41,211,0.06232,0.14473
2021,Other Combinations,Rural regions,Yes,0.64271,59,59,0.51939,0.76604
2022,Single-person household,Urban regions,Yes,0.77550,2812,4175,0.76284,0.78816
2022,Single-person household,Urban regions,No,0.21839,1363,4175,0.20585,0.23092
2022,Single-person household,Rural regions,Yes,0.71048,1063,1577,0.68809,0.73287
2022,Single-person household,Rural regions,No,0.28706,514,1577,0.26472,0.30939
2022,Couple without children,Urban regions,Yes,0.89870,3363,3925,0.88926,0.90814
2022,Couple without children,Urban regions,No,0.09878,562,3925,0.08944,0.10811
2022,Couple without children,Rural regions,Yes,0.87960,1545,1837,0.86471,0.89448
2022,Couple without children,Rural regions,No,0.11984,292,1837,0.10498,0.13469
2022,Single parent,Urban regions,Yes,0.77600,650,814,0.74734,0.80466
2022,Single parent,Urban regions,No,0.22058,164,814,0.19207,0.24908
2022,Single parent,Rural regions,Yes,0.75608,286,397,0.71378,0.79838
