year,hhtyp,sampreg,hlc0083_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Couple with children,East,No,0.98772,626,626,0.97909,0.99635
2021,Multi-generational household,West,No,0.98488,67,67,0.95544,1.01432
2021,Other Combinations,West,No,0.98894,287,287,0.97681,1.00106
2021,Other Combinations,East,No,0.99983,50,50,0.99613,1.00352
2022,No answer / don't know,West,No,0.95653,320,320,0.93415,0.97891
2022,No answer / don't know,East,No,0.95683,96,96,0.91595,0.99770
2022,Single-person household,West,Yes,0.02088,79,4479,0.01669,0.02507
2022,Single-person household,West,No,0.97912,4400,4479,0.97493,0.98331
2022,Single-person household,East,Yes,0.03990,31,1300,0.02925,0.05054
2022,Single-person household,East,No,0.96010,1269,1300,0.94946,0.97075
2022,Couple without children,West,No,0.99815,4467,4467,0.99689,0.99941
2022,Couple without children,East,No,0.99811,1249,1249,0.99570,1.00052
2022,Single parent,West,Yes,0.04041,41,899,0.02753,0.05329
2022,Single parent,West,No,0.95959,858,899,0.94671,0.97247
2022,Single parent,East,No,0.95236,302,302,0.92830,0.97642
2022,Couple with children,West,Yes,0.02309,205,4635,0.01877,0.02742
2022,Couple with children,West,No,0.97691,4430,4635,0.97258,0.98123
2022,Couple with children,East,Yes,0.02052,35,1102,0.01214,0.02889
2022,Couple with children,East,No,0.97948,1067,1102,0.97111,0.98786
2022,Multi-generational household,West,No,0.99302,73,73,0.97378,1.01225
2022,Other Combinations,West,No,0.97554,925,925,0.96558,0.98550
2022,Other Combinations,East,No,0.97293,216,216,0.95124,0.99462
