year,sampreg,sex,plh0033,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2011,East,male,Somewhat concerned,0.4927581255361792,1422,28099,0.49235610127549945,0.49316014979685896
2011,East,male,Not concerned at all,0.24609116393393504,736,28099,0.24574479794350299,0.2464375299243671
2011,East,female,Very concerned,0.2647642773832823,949,28099,0.26441279899659803,0.26511575576996654
2011,East,female,Somewhat concerned,0.5010706020523717,1736,28099,0.5006722889076276,0.5014689151971159
2011,East,female,Not concerned at all,0.23416512056434602,714,28099,0.2338277677758577,0.23450247335283433
2012,West,male,Very concerned,0.1761543216500812,1629,27517,0.17600901792874465,0.17629962537141777
2012,West,male,Somewhat concerned,0.4637679508262224,4485,27517,0.4635777405825395,0.46395816106990534
2012,West,male,Not concerned at all,0.36007772752369643,3582,27517,0.35989463572361224,0.3602608193237806
2012,West,female,Very concerned,0.1938098197257286,2322,27517,0.1936636234291768,0.1939560160222804
2012,West,female,Somewhat concerned,0.4911749506742437,5742,27517,0.4909900527322743,0.4913598486162131
2012,West,female,Not concerned at all,0.3150152296000277,3601,27517,0.31484342453487346,0.31518703466518194
2012,East,male,Very concerned,0.2349653855414439,614,27517,0.23462305988940738,0.2353077111934804
2012,East,male,Somewhat concerned,0.5328525002271137,1511,27517,0.5324496649684891,0.5332553354857383
2012,East,male,Not concerned at all,0.2321821142314424,689,27517,0.23184120367438846,0.23252302478849632
2012,East,female,Very concerned,0.2560449184633394,867,27517,0.25569545768643104,0.2563943792402477
2012,East,female,Somewhat concerned,0.5151328999965327,1763,27517,0.514732736008574,0.5155330639844913
2012,East,female,Not concerned at all,0.22882218154012784,712,27517,0.22848583007342804,0.22915853300682765
2013,West,male,Very concerned,0.13773098663910394,1639,30508,0.1375998619666225,0.13786211131158538
2013,West,male,Somewhat concerned,0.4635581619519977,5189,30508,0.46336842119259347,0.463747902711402
2013,West,male,Not concerned at all,0.39871085140889834,4327,30508,0.39852454924109226,0.3988971535767044
2013,West,female,Very concerned,0.15982303133221024,2292,30508,0.15968740960703087,0.1599586530573896
2013,West,female,Somewhat concerned,0.477570058107557,6517,30508,0.4773851922236896,0.4777549239914244
2013,West,female,Not concerned at all,0.36260691056023275,4449,30508,0.3624289818993517,0.3627848392211138
2013,East,male,Very concerned,0.20804771274648534,546,30508,0.2077213768341243,0.20837404865884637
2013,East,male,Somewhat concerned,0.5068076426934212,1427,30508,0.5064057004663276,0.5072095849205147
2013,East,male,Not concerned at all,0.2851446445600934,809,30508,0.28478167050360537,0.28550761861658147
2013,East,female,Very concerned,0.22510040233248343,733,30508,0.22476869235970798,0.2254321123052589
2013,East,female,Somewhat concerned,0.5076568052135915,1725,30508,0.5072597355103957,0.5080538749167872
2013,East,female,Not concerned at all,0.26724279245392496,855,30508,0.2668913285526942,0.2675942563551557
2014,West,male,Very concerned,0.13550818230661432,1491,26969,0.13537891749058684,0.1356374471226418
2014,West,male,Somewhat concerned,0.44561153706406287,4376,26969,0.44542382057012064,0.4457992535580051
2014,West,male,Not concerned at all,0.4188802806293227,3984,26969,0.41869394543384586,0.41906661582479954
2014,West,female,Very concerned,0.15729774283150685,2037,26969,0.15716334265987222,0.15743214300314148
2014,West,female,Somewhat concerned,0.47452322488920634,5630,26969,0.47433889023058545,0.47470755954782723
2014,West,female,Not concerned at all,0.3681790322792868,3888,26969,0.3680009879923966,0.36835707656617694
2014,East,male,Very concerned,0.17101906706796624,443,26969,0.1707144425117348,0.1713236916241977
2014,East,male,Somewhat concerned,0.5101764879222933,1274,26969,0.5097720513638807,0.5105809244807059
2014,East,male,Not concerned at all,0.3188044450097404,822,26969,0.31842742147660574,0.3191814685428751
2014,East,female,Very concerned,0.22185437637764682,657,26969,0.22152491903842186,0.22218383371687178
2014,East,female,Somewhat concerned,0.49732889264537034,1551,26969,0.4969324333963918,0.49772535189434886
2014,East,female,Not concerned at all,0.2808167309769828,816,26969,0.280460389788339,0.2811730721656266
2015,West,male,Very concerned,0.137870404396381,1476,26625,0.1377407894361,0.13800001935666203
2015,West,male,Somewhat concerned,0.44910401911236886,4431,26625,0.4489170191142462,0.4492910191104915
2015,West,male,Not concerned at all,0.41302557649125005,3882,26625,0.4128404658473994,0.4132106871351007
2015,West,female,Very concerned,0.1498763932943714,1978,26625,0.14974504591564194,0.15000774067310088
2015,West,female,Somewhat concerned,0.4592394389226219,5532,26625,0.4590560657288134,0.45942281211643043
2015,West,female,Not concerned at all,0.39088416778300655,3956,26625,0.3907046168197326,0.3910637187462805
2015,East,male,Very concerned,0.1500804463626004,381,26625,0.14979179053629096,0.15036910218890984
2015,East,male,Somewhat concerned,0.518806887299944,1258,26625,0.5184030634835998,0.5192107111162881
2015,East,male,Not concerned at all,0.3311126663374557,814,26625,0.33073230729595976,0.3314930253789516
2015,East,female,Very concerned,0.18654967780483359,547,26625,0.18623997133952921,0.18685938427013796
2015,East,female,Somewhat concerned,0.4986767906818611,1511,26625,0.49827927342599415,0.49907430793772806
2015,East,female,Not concerned at all,0.3147735315133052,859,26625,0.3144042958252688,0.31514276720134166
2016,West,male,Very concerned,0.1264769387008418,1613,27108,0.12635292066860826,0.12660095673307536
2016,West,male,Somewhat concerned,0.4144902220994114,4388,27108,0.41430641334285045,0.4146740308559723
2016,West,male,Not concerned at all,0.45903283919974674,4229,27108,0.45884690926997307,0.4592187691295204
2016,West,female,Very concerned,0.14553959718495024,1928,27108,0.14541037097067822,0.14566882339922227
2016,West,female,Somewhat concerned,0.4514575313846917,5263,27108,0.45127517219817304,0.45163989057121035
2016,West,female,Not concerned at all,0.403002871430358,4180,27108,0.4028231274900222,0.40318261537069383
2016,East,male,Very concerned,0.15908433672509667,443,27108,0.15878827098806034,0.159380402462133
2016,East,male,Somewhat concerned,0.4872130601907818,1218,27108,0.48680845993105404,0.4876176604505096
2016,East,male,Not concerned at all,0.3537026030841215,912,27108,0.3533155829580351,0.35408962321020787
2016,East,female,Very concerned,0.17085743557278088,525,27108,0.17056046136590303,0.17115440977965873
2016,East,female,Somewhat concerned,0.49820268127387374,1511,27108,0.497808174574578,0.4985971879731695
2016,East,female,Not concerned at all,0.33093988315334527,898,27108,0.33056860934765697,0.33131115695903357
2017,West,male,Very concerned,0.13519020291331293,1919,30344,0.13506289217688092,0.13531751364974495
2017,West,male,Somewhat concerned,0.439957533598961,5083,30344,0.43977271401892587,0.44014235317899614
2017,West,male,Not concerned at all,0.42485226348772603,4555,30344,0.42466821137985444,0.4250363155955976
2017,West,female,Very concerned,0.1492433197181286,2185,30344,0.14911301098709237,0.14937362844916482
2017,West,female,Somewhat concerned,0.465361329363266,5996,30344,0.4651789193348217,0.46554373939171034
2017,West,female,Not concerned at all,0.3853953509186054,4466,30344,0.3852173695518545,0.3855733322853563
2017,East,male,Very concerned,0.1563471943874528,477,30344,0.15605299017512447,0.1566413985997811
2017,East,male,Somewhat concerned,0.5131655345843038,1451,30344,0.512760640565536,0.5135704286030716
2017,East,male,Not concerned at all,0.3304872710282434,967,30344,0.33010622384951244,0.3308683182069743
2017,East,female,Very concerned,0.1853640794454002,643,30344,0.18505247144761475,0.18567568744318566
2017,East,female,Somewhat concerned,0.5036693250189797,1678,30344,0.5032683915257894,0.5040702585121699
2017,East,female,Not concerned at all,0.3109665955356201,924,30344,0.31059541000660534,0.3113377810646349
2018,West,male,Very concerned,0.09028787488993106,1404,29109,0.0901816307902185,0.09039411898964363
2018,West,male,Somewhat concerned,0.4023489544388126,4569,29109,0.4021671671996743,0.40253074167795083
2018,West,male,Not concerned at all,0.5073631706712564,5045,29109,0.5071778341440143,0.5075485071984984
2018,West,female,Very concerned,0.10463130068129316,1687,29109,0.10451967722735307,0.10474292413523324
2018,West,female,Somewhat concerned,0.4454009882002488,5512,29109,0.44521973368905476,0.44558224271144287
2018,West,female,Not concerned at all,0.449967711118458,4904,29109,0.44978628138673804,0.450149140850178
2018,East,male,Very concerned,0.09917522114680472,342,29109,0.09893097565845659,0.09941946663515284
2018,East,male,Somewhat concerned,0.5049431540156218,1364,29109,0.5045345961470681,0.5053517118841756
2018,East,male,Not concerned at all,0.3958816248375735,1109,29109,0.3954820036606767,0.3962812460144703
2018,East,female,Very concerned,0.12211123804911855,443,29109,0.12184986618333753,0.12237260991489958
2018,East,female,Somewhat concerned,0.5003502024782776,1611,29109,0.49995105703664156,0.5007493479199135
2018,East,female,Not concerned at all,0.3775385594726038,1119,29109,0.37715157088300977,0.3779255480621978
2019,West,male,Very concerned,0.1067940997249273,1397,28869,0.10667933594488462,0.10690886350496999
2019,West,male,Somewhat concerned,0.43699559571863406,4837,28869,0.43681128531533914,0.437179906121929
2019,West,male,Not concerned at all,0.4562103045564387,5028,28869,0.4560252271284796,0.4563953819843978
2019,West,female,Very concerned,0.12915622825293652,1606,28869,0.1290334587956838,0.12927899771018925
2019,West,female,Somewhat concerned,0.4430911538698657,5309,28869,0.4429093089671288,0.44327299877260257
2019,West,female,Not concerned at all,0.42775261787719787,4720,28869,0.427571504395584,0.42793373135881174
2019,East,male,Very concerned,0.12674320731285124,377,28869,0.12646922740879993,0.12701718721690256
2019,East,male,Somewhat concerned,0.49766115262857175,1393,28869,0.4972493864902905,0.498072918766853
2019,East,male,Not concerned at all,0.37559564005857693,1115,28869,0.3751968185140374,0.37599446160311645
2019,East,female,Very concerned,0.15025772121403513,470,28869,0.14997348657559986,0.1505419558524704
2019,East,female,Somewhat concerned,0.5014657034523624,1560,28869,0.5010679782347187,0.5018634286700061
2019,East,female,Not concerned at all,0.34827657533360235,1057,28869,0.34789760188134555,0.34865554878585914
2020,West,male,Very concerned,0.10418521944213723,1445,29259,0.10407172262469298,0.10429871625958147
2020,West,male,Somewhat concerned,0.4195843072747611,5106,29259,0.41940097002686333,0.41976764452265886
2020,West,male,Not concerned at all,0.47623047328310175,5146,29259,0.4760449278707067,0.4764160186954968
2020,West,female,Very concerned,0.11425809413617383,1548,29259,0.11414171399773453,0.11437447427461313
2020,West,female,Somewhat concerned,0.44637908190158887,5471,29259,0.44619722074514423,0.4465609430580335
2020,West,female,Not concerned at all,0.4393628239622373,4748,29259,0.4391812580210422,0.4395443899034324
2020,East,male,Very concerned,0.11322715713502733,349,29259,0.11296825732581403,0.11348605694424063
2020,East,male,Somewhat concerned,0.45815724381072803,1289,29259,0.45775015032671273,0.45856433729474333
2020,East,male,Not concerned at all,0.4286155990542447,1191,29259,0.42821125746594796,0.4290199406425414
2020,East,female,Very concerned,0.13386184200869264,415,29259,0.13359179025912876,0.13413189375825652
2020,East,female,Somewhat concerned,0.4860601161596746,1454,29259,0.4856637229876647,0.4864565093316845
2020,East,female,Not concerned at all,0.3800780418316327,1097,29259,0.379693069151428,0.3804630145118374
2021,West,male,Very concerned,0.10677957919436784,894,19480,0.1066656912137658,0.10689346717496988
2021,West,male,Somewhat concerned,0.3908213311010917,2908,19480,0.39064139597947656,0.3910012662227068
2021,West,male,Not concerned at all,0.5023990897045405,3782,19480,0.5022147073004961,0.5025834721085849
2021,West,female,Very concerned,0.11705250160230754,1030,19480,0.11693565330604681,0.11716934989856827
2021,West,female,Somewhat concerned,0.3953284917144197,3311,19480,0.3951507851769976,0.3955061982518418
2021,West,female,Not concerned at all,0.4876190066832728,3666,19480,0.4874373290713118,0.48780068429523377
2021,East,male,Very concerned,0.12381203314758327,217,19480,0.12354382326480665,0.12408024303035989
2021,East,male,Somewhat concerned,0.43480535530888054,794,19480,0.43440167165163585,0.43520903896612523
2021,East,male,Not concerned at all,0.44138261154353625,850,19480,0.4409782595938786,0.4417869634931939
2021,East,female,Very concerned,0.1376152642101886,286,19480,0.13733950089296093,0.13789102752741628
2021,East,female,Somewhat concerned,0.4731192983883237,924,19480,0.47271963521026084,0.4735189615663865
2021,East,female,Not concerned at all,0.3892654374014877,818,19480,0.38887513445349375,0.3896557403494817
