"plh0033","year","bildungsniveau","migback","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Grosse Sorgen","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","kein Migrationshintergrund","112","0.153380014700148","0.126315316993394","0.180444712406902"
"Grosse Sorgen","1994","(Fach-)Abitur","direkter Migrationshintergrund","72","0.35682986768486","0.289067119596813","0.424592615772906"
"Grosse Sorgen","1994","(Fach-)Abitur","indirekter Migrationshintergrund","13","","",""
"Grosse Sorgen","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1994","AkademikerIn","kein Migrationshintergrund","219","0.131299568059653","0.114298932490554","0.148300203628752"
"Grosse Sorgen","1994","AkademikerIn","direkter Migrationshintergrund","28","","",""
"Grosse Sorgen","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","kein Migrationshintergrund","126","0.491137583652078","0.426946914491801","0.555328252812355"
"Einige Sorgen","1994","(noch) kein Abschluss","direkter Migrationshintergrund","247","0.438915360234098","0.396706326511027","0.481124393957169"
"Einige Sorgen","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","33","0.458882673815398","0.346107369053369","0.571657978577427"
"Einige Sorgen","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1994","Hauptschule","kein Migrationshintergrund","2430","0.509643966292273","0.495205452934012","0.524082479650534"
"Einige Sorgen","1994","Hauptschule","direkter Migrationshintergrund","608","0.4445167199644","0.417013795950035","0.472019643978765"
"Einige Sorgen","1994","Hauptschule","indirekter Migrationshintergrund","95","0.547098892441177","0.477053135110199","0.617144649772156"
"Einige Sorgen","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1994","Realschule","kein Migrationshintergrund","1565","0.547969212128257","0.529501713463309","0.566436710793204"
"Einige Sorgen","1994","Realschule","direkter Migrationshintergrund","78","0.515382424609486","0.432000305132942","0.59876454408603"
"Einige Sorgen","1994","Realschule","indirekter Migrationshintergrund","49","0.483423150308318","0.39003689945979","0.576809401156846"
"Einige Sorgen","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1994","(Fach-)Abitur","kein Migrationshintergrund","368","0.530952440207734","0.493471473292476","0.568433407122991"
"Einige Sorgen","1994","(Fach-)Abitur","direkter Migrationshintergrund","89","0.486325896786245","0.415628241496616","0.557023552075874"
"Einige Sorgen","1994","(Fach-)Abitur","indirekter Migrationshintergrund","24","","",""
"Einige Sorgen","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1994","AkademikerIn","kein Migrationshintergrund","864","0.501014813157366","0.475845718145637","0.526183908169095"
"Einige Sorgen","1994","AkademikerIn","direkter Migrationshintergrund","61","0.460084289013273","0.37236018672376","0.547808391302787"
"Einige Sorgen","1994","AkademikerIn","indirekter Migrationshintergrund","5","","",""
"Einige Sorgen","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1994","(noch) kein Abschluss","kein Migrationshintergrund","61","0.331095427956472","0.270668738086963","0.39152211782598"
"Keine Sorgen","1994","(noch) kein Abschluss","direkter Migrationshintergrund","95","0.181944541742588","0.149130349388369","0.214758734096807"
"Keine Sorgen","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","28","","",""
"Keine Sorgen","1994","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1994","Hauptschule","kein Migrationshintergrund","1235","0.300633440377216","0.287389892422189","0.313876988332243"
"Keine Sorgen","1994","Hauptschule","direkter Migrationshintergrund","272","0.271571626941299","0.246954637087368","0.29618861679523"
"Keine Sorgen","1994","Hauptschule","indirekter Migrationshintergrund","45","0.207173383422291","0.150143390683489","0.264203376161092"
"Keine Sorgen","1994","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1994","Realschule","kein Migrationshintergrund","642","0.288377556338978","0.271568182482001","0.305186930195955"
"Keine Sorgen","1994","Realschule","direkter Migrationshintergrund","31","0.30426582151483","0.227501961910911","0.38102968111875"
"Keine Sorgen","1994","Realschule","indirekter Migrationshintergrund","22","","",""
"Keine Sorgen","1994","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1994","(Fach-)Abitur","kein Migrationshintergrund","201","0.315667545092118","0.280759697588589","0.350575392595647"
"Keine Sorgen","1994","(Fach-)Abitur","direkter Migrationshintergrund","31","0.156844235528896","0.105406047183349","0.208282423874442"
"Keine Sorgen","1994","(Fach-)Abitur","indirekter Migrationshintergrund","11","","",""
"Keine Sorgen","1994","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1994","AkademikerIn","kein Migrationshintergrund","433","0.367685618782981","0.343413742938469","0.391957494627493"
"Keine Sorgen","1994","AkademikerIn","direkter Migrationshintergrund","35","0.336123438053206","0.25297955276405","0.419267323342361"
"Keine Sorgen","1994","AkademikerIn","indirekter Migrationshintergrund","4","","",""
"Keine Sorgen","1994","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1995","(noch) kein Abschluss","kein Migrationshintergrund","47","0.163922581966225","0.117940243137942","0.209904920794509"
"Grosse Sorgen","1995","(noch) kein Abschluss","direkter Migrationshintergrund","172","0.32684403000834","0.287499904308616","0.366188155708064"
"Grosse Sorgen","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","9","","",""
"Grosse Sorgen","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1995","Hauptschule","kein Migrationshintergrund","870","0.175100759194469","0.163951899126787","0.186249619262151"
"Grosse Sorgen","1995","Hauptschule","direkter Migrationshintergrund","395","0.264571848674056","0.241474030172912","0.2876696671752"
"Grosse Sorgen","1995","Hauptschule","indirekter Migrationshintergrund","52","0.286702900113417","0.223067541161072","0.350338259065762"
"Grosse Sorgen","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1995","Realschule","kein Migrationshintergrund","540","0.151788530319703","0.138547612310684","0.165029448328723"
"Grosse Sorgen","1995","Realschule","direkter Migrationshintergrund","28","","",""
"Grosse Sorgen","1995","Realschule","indirekter Migrationshintergrund","33","0.193866397568112","0.121925826860869","0.265806968275355"
"Grosse Sorgen","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1995","(Fach-)Abitur","kein Migrationshintergrund","85","0.115250518617799","0.0914242985814412","0.139076738654158"
"Grosse Sorgen","1995","(Fach-)Abitur","direkter Migrationshintergrund","102","0.326099771469162","0.273999384910629","0.378200158027695"
"Grosse Sorgen","1995","(Fach-)Abitur","indirekter Migrationshintergrund","15","","",""
"Grosse Sorgen","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1995","AkademikerIn","kein Migrationshintergrund","216","0.116380984480767","0.100359515950063","0.13240245301147"
"Grosse Sorgen","1995","AkademikerIn","direkter Migrationshintergrund","54","0.294159057522374","0.229537719938066","0.358780395106681"
"Grosse Sorgen","1995","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Grosse Sorgen","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1995","(noch) kein Abschluss","kein Migrationshintergrund","129","0.476960171284814","0.414922304582239","0.538998037987388"
"Einige Sorgen","1995","(noch) kein Abschluss","direkter Migrationshintergrund","270","0.471782285801099","0.429909768995874","0.513654802606325"
"Einige Sorgen","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","31","0.46590665159258","0.34734297045912","0.584470332726039"
"Einige Sorgen","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1995","Hauptschule","kein Migrationshintergrund","2222","0.483394000909553","0.468734595727513","0.498053406091594"
"Einige Sorgen","1995","Hauptschule","direkter Migrationshintergrund","681","0.453247129578727","0.427180067246681","0.479314191910773"
"Einige Sorgen","1995","Hauptschule","indirekter Migrationshintergrund","108","0.525132703375861","0.454863037344967","0.595402369406755"
"Einige Sorgen","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1995","Realschule","kein Migrationshintergrund","1573","0.534074828395814","0.515666867220912","0.552482789570716"
"Einige Sorgen","1995","Realschule","direkter Migrationshintergrund","83","0.437243068565197","0.360140042695443","0.51434609443495"
"Einige Sorgen","1995","Realschule","indirekter Migrationshintergrund","49","0.424442192203649","0.334498057976981","0.514386326430318"
"Einige Sorgen","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1995","(Fach-)Abitur","kein Migrationshintergrund","378","0.521766000975011","0.484494090188096","0.559037911761927"
"Einige Sorgen","1995","(Fach-)Abitur","direkter Migrationshintergrund","155","0.486147183114399","0.430598834278287","0.54169553195051"
"Einige Sorgen","1995","(Fach-)Abitur","indirekter Migrationshintergrund","25","","",""
"Einige Sorgen","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1995","AkademikerIn","kein Migrationshintergrund","790","0.462328865490317","0.437419501056882","0.487238229923752"
"Einige Sorgen","1995","AkademikerIn","direkter Migrationshintergrund","85","0.389465744058686","0.320311146550537","0.458620341566834"
"Einige Sorgen","1995","AkademikerIn","indirekter Migrationshintergrund","8","","",""
"Einige Sorgen","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1995","(noch) kein Abschluss","kein Migrationshintergrund","73","0.359117246748961","0.299529653974709","0.418704839523213"
"Keine Sorgen","1995","(noch) kein Abschluss","direkter Migrationshintergrund","104","0.20137368419056","0.167736089304213","0.235011279076907"
"Keine Sorgen","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","28","","",""
"Keine Sorgen","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1995","Hauptschule","kein Migrationshintergrund","1372","0.341505239895978","0.327594159977393","0.355416319814563"
"Keine Sorgen","1995","Hauptschule","direkter Migrationshintergrund","325","0.282181021747218","0.258614233891106","0.305747809603329"
"Keine Sorgen","1995","Hauptschule","indirekter Migrationshintergrund","34","0.188164396510722","0.133166003661394","0.24316278936005"
"Keine Sorgen","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1995","Realschule","kein Migrationshintergrund","708","0.314136641284482","0.297007931665139","0.331265350903825"
"Keine Sorgen","1995","Realschule","direkter Migrationshintergrund","48","0.416430889942243","0.339806479663957","0.493055300220529"
"Keine Sorgen","1995","Realschule","indirekter Migrationshintergrund","34","0.381691410228239","0.293286186083545","0.470096634372933"
"Keine Sorgen","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1995","(Fach-)Abitur","kein Migrationshintergrund","227","0.362983480407189","0.327104315736301","0.398862645078077"
"Keine Sorgen","1995","(Fach-)Abitur","direkter Migrationshintergrund","54","0.187753045416439","0.144351475662656","0.231154615170223"
"Keine Sorgen","1995","(Fach-)Abitur","indirekter Migrationshintergrund","16","","",""
"Keine Sorgen","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1995","AkademikerIn","kein Migrationshintergrund","533","0.421290150028916","0.39662124512051","0.445959054937323"
"Keine Sorgen","1995","AkademikerIn","direkter Migrationshintergrund","52","0.316375198418941","0.250421139508295","0.382329257329587"
"Keine Sorgen","1995","AkademikerIn","indirekter Migrationshintergrund","3","","",""
"Keine Sorgen","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1996","(noch) kein Abschluss","kein Migrationshintergrund","65","0.232558657328642","0.182073838468228","0.283043476189055"
"Grosse Sorgen","1996","(noch) kein Abschluss","direkter Migrationshintergrund","163","0.362366500249937","0.320148952493921","0.404584048005953"
"Grosse Sorgen","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","14","","",""
"Grosse Sorgen","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1996","Hauptschule","kein Migrationshintergrund","830","0.166081080124804","0.155053478816086","0.177108681433522"
"Grosse Sorgen","1996","Hauptschule","direkter Migrationshintergrund","378","0.238362178707812","0.215540335006463","0.26118402240916"
"Grosse Sorgen","1996","Hauptschule","indirekter Migrationshintergrund","56","0.332894958982659","0.268542491858236","0.397247426107082"
"Grosse Sorgen","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1996","Realschule","kein Migrationshintergrund","511","0.15668493250261","0.143301832737288","0.170068032267931"
"Grosse Sorgen","1996","Realschule","direkter Migrationshintergrund","26","","",""
"Grosse Sorgen","1996","Realschule","indirekter Migrationshintergrund","26","","",""
"Grosse Sorgen","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1996","(Fach-)Abitur","kein Migrationshintergrund","94","0.133922568413722","0.108306147560303","0.159538989267141"
"Grosse Sorgen","1996","(Fach-)Abitur","direkter Migrationshintergrund","86","0.268358905376247","0.216824653913652","0.319893156838842"
"Grosse Sorgen","1996","(Fach-)Abitur","indirekter Migrationshintergrund","13","","",""
"Grosse Sorgen","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1996","AkademikerIn","kein Migrationshintergrund","200","0.105461576062553","0.090219910762663","0.120703241362443"
"Grosse Sorgen","1996","AkademikerIn","direkter Migrationshintergrund","37","0.155282689997994","0.103093633361826","0.207471746634161"
"Grosse Sorgen","1996","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Grosse Sorgen","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1996","(noch) kein Abschluss","kein Migrationshintergrund","128","0.443298023288626","0.383932919683315","0.502663126893936"
"Einige Sorgen","1996","(noch) kein Abschluss","direkter Migrationshintergrund","254","0.488879972807325","0.44497679141377","0.53278315420088"
"Einige Sorgen","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","26","","",""
"Einige Sorgen","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1996","Hauptschule","kein Migrationshintergrund","2309","0.52718496955816","0.512390949295876","0.541978989820444"
"Einige Sorgen","1996","Hauptschule","direkter Migrationshintergrund","688","0.506888270232127","0.480109749046833","0.53366679141742"
"Einige Sorgen","1996","Hauptschule","indirekter Migrationshintergrund","108","0.492837903093405","0.424566327496093","0.561109478690717"
"Einige Sorgen","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1996","Realschule","kein Migrationshintergrund","1651","0.552028985016834","0.533720430134549","0.570337539899119"
"Einige Sorgen","1996","Realschule","direkter Migrationshintergrund","74","0.483016897644319","0.401959809294647","0.56407398599399"
"Einige Sorgen","1996","Realschule","indirekter Migrationshintergrund","69","0.510409998417797","0.423469507696715","0.597350489138878"
"Einige Sorgen","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1996","(Fach-)Abitur","kein Migrationshintergrund","385","0.545754430306467","0.508303967503319","0.583204893109614"
"Einige Sorgen","1996","(Fach-)Abitur","direkter Migrationshintergrund","148","0.568150330229053","0.510541792909114","0.625758867548992"
"Einige Sorgen","1996","(Fach-)Abitur","indirekter Migrationshintergrund","36","0.575335947210303","0.451294541732204","0.699377352688402"
"Einige Sorgen","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1996","AkademikerIn","kein Migrationshintergrund","856","0.49052644923028","0.465719244666544","0.515333653794016"
"Einige Sorgen","1996","AkademikerIn","direkter Migrationshintergrund","107","0.536757688856443","0.464902940333086","0.608612437379799"
"Einige Sorgen","1996","AkademikerIn","indirekter Migrationshintergrund","8","","",""
"Einige Sorgen","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1996","(noch) kein Abschluss","kein Migrationshintergrund","76","0.324143319382733","0.268210360528767","0.380076278236699"
"Keine Sorgen","1996","(noch) kein Abschluss","direkter Migrationshintergrund","81","0.148753526942738","0.117500310602603","0.180006743282872"
"Keine Sorgen","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","26","","",""
"Keine Sorgen","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1996","Hauptschule","kein Migrationshintergrund","1236","0.306733950317035","0.293069569640189","0.320398330993882"
"Keine Sorgen","1996","Hauptschule","direkter Migrationshintergrund","273","0.254749551060061","0.231411443378241","0.278087658741882"
"Keine Sorgen","1996","Hauptschule","indirekter Migrationshintergrund","42","0.174267137923936","0.12246567622779","0.226068599620083"
"Keine Sorgen","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1996","Realschule","kein Migrationshintergrund","672","0.291286082480556","0.274558101881289","0.308014063079824"
"Keine Sorgen","1996","Realschule","direkter Migrationshintergrund","46","0.402158550903002","0.322622627461745","0.481694474344259"
"Keine Sorgen","1996","Realschule","indirekter Migrationshintergrund","32","0.255428683074728","0.179582415536958","0.331274950612498"
"Keine Sorgen","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1996","(Fach-)Abitur","kein Migrationshintergrund","200","0.320323001279811","0.28522692600683","0.355419076552793"
"Keine Sorgen","1996","(Fach-)Abitur","direkter Migrationshintergrund","50","0.1634907643947","0.120480619731999","0.206500909057401"
"Keine Sorgen","1996","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Keine Sorgen","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1996","AkademikerIn","kein Migrationshintergrund","504","0.404011974707167","0.379661822649024","0.42836212676531"
"Keine Sorgen","1996","AkademikerIn","direkter Migrationshintergrund","41","0.307959621145564","0.241436160651445","0.374483081639683"
"Keine Sorgen","1996","AkademikerIn","indirekter Migrationshintergrund","6","","",""
"Keine Sorgen","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1997","(noch) kein Abschluss","kein Migrationshintergrund","84","0.286394840130566","0.233443048297864","0.339346631963268"
"Grosse Sorgen","1997","(noch) kein Abschluss","direkter Migrationshintergrund","157","0.340591558594948","0.297563740503828","0.383619376686067"
"Grosse Sorgen","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","19","","",""
"Grosse Sorgen","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1997","Hauptschule","kein Migrationshintergrund","916","0.20341279361067","0.191313576807612","0.215512010413729"
"Grosse Sorgen","1997","Hauptschule","direkter Migrationshintergrund","435","0.302089279439806","0.276944888663367","0.327233670216246"
"Grosse Sorgen","1997","Hauptschule","indirekter Migrationshintergrund","60","0.32265360728924","0.260309574875192","0.384997639703289"
"Grosse Sorgen","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1997","Realschule","kein Migrationshintergrund","566","0.175500035297635","0.161392649347627","0.189607421247642"
"Grosse Sorgen","1997","Realschule","direkter Migrationshintergrund","38","0.220738362875615","0.154804753021739","0.286671972729491"
"Grosse Sorgen","1997","Realschule","indirekter Migrationshintergrund","27","","",""
"Grosse Sorgen","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1997","(Fach-)Abitur","kein Migrationshintergrund","89","0.104177338732776","0.0814490882250238","0.126905589240527"
"Grosse Sorgen","1997","(Fach-)Abitur","direkter Migrationshintergrund","78","0.273896738426275","0.21989719727934","0.32789627957321"
"Grosse Sorgen","1997","(Fach-)Abitur","indirekter Migrationshintergrund","11","","",""
"Grosse Sorgen","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1997","AkademikerIn","kein Migrationshintergrund","223","0.126022529441458","0.109580132253574","0.142464926629342"
"Grosse Sorgen","1997","AkademikerIn","direkter Migrationshintergrund","51","0.270760730923113","0.206026101524156","0.335495360322069"
"Grosse Sorgen","1997","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"Grosse Sorgen","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1997","(noch) kein Abschluss","kein Migrationshintergrund","129","0.426393784235267","0.368466731541247","0.484320836929287"
"Einige Sorgen","1997","(noch) kein Abschluss","direkter Migrationshintergrund","223","0.452923201093946","0.407728078865853","0.498118323322039"
"Einige Sorgen","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","36","0.473105517141267","0.362305042316448","0.583905991966086"
"Einige Sorgen","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1997","Hauptschule","kein Migrationshintergrund","2364","0.541457434400129","0.526480481916514","0.556434386883745"
"Einige Sorgen","1997","Hauptschule","direkter Migrationshintergrund","611","0.477299652008253","0.449947249445234","0.504652054571271"
"Einige Sorgen","1997","Hauptschule","indirekter Migrationshintergrund","121","0.495775434098614","0.42909848534906","0.562452382848167"
"Einige Sorgen","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1997","Realschule","kein Migrationshintergrund","1698","0.579403940021922","0.561096149050118","0.597711730993725"
"Einige Sorgen","1997","Realschule","direkter Migrationshintergrund","85","0.53021321630635","0.450871430926744","0.609555001685956"
"Einige Sorgen","1997","Realschule","indirekter Migrationshintergrund","71","0.633314382217811","0.549171103248848","0.717457661186775"
"Einige Sorgen","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1997","(Fach-)Abitur","kein Migrationshintergrund","438","0.608749856909874","0.572440793491741","0.645058920328008"
"Einige Sorgen","1997","(Fach-)Abitur","direkter Migrationshintergrund","144","0.551944571658789","0.491728689899902","0.612160453417675"
"Einige Sorgen","1997","(Fach-)Abitur","indirekter Migrationshintergrund","39","0.697871315332297","0.581684694806898","0.814057935857697"
"Einige Sorgen","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1997","AkademikerIn","kein Migrationshintergrund","937","0.547874346235358","0.523216168554976","0.57253252391574"
"Einige Sorgen","1997","AkademikerIn","direkter Migrationshintergrund","92","0.486708894309562","0.413893146435376","0.559524642183748"
"Einige Sorgen","1997","AkademikerIn","indirekter Migrationshintergrund","8","","",""
"Einige Sorgen","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1997","(noch) kein Abschluss","kein Migrationshintergrund","67","0.287211375634167","0.234214499163514","0.34020825210482"
"Keine Sorgen","1997","(noch) kein Abschluss","direkter Migrationshintergrund","86","0.206485240311106","0.169733564746224","0.243236915875987"
"Keine Sorgen","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","23","","",""
"Keine Sorgen","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1997","Hauptschule","kein Migrationshintergrund","972","0.2551297719892","0.242026723697628","0.268232820280773"
"Keine Sorgen","1997","Hauptschule","direkter Migrationshintergrund","235","0.220611068551941","0.197903831585681","0.243318305518201"
"Keine Sorgen","1997","Hauptschule","indirekter Migrationshintergrund","35","0.181570958612146","0.130162459523809","0.232979457700484"
"Keine Sorgen","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1997","Realschule","kein Migrationshintergrund","529","0.245096024680444","0.229143603297412","0.261048446063476"
"Keine Sorgen","1997","Realschule","direkter Migrationshintergrund","29","","",""
"Keine Sorgen","1997","Realschule","indirekter Migrationshintergrund","28","","",""
"Keine Sorgen","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1997","(Fach-)Abitur","kein Migrationshintergrund","167","0.28707280435735","0.253414907700701","0.320730701013999"
"Keine Sorgen","1997","(Fach-)Abitur","direkter Migrationshintergrund","40","0.174158689914936","0.128236951373615","0.220080428456258"
"Keine Sorgen","1997","(Fach-)Abitur","indirekter Migrationshintergrund","10","","",""
"Keine Sorgen","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Keine Sorgen","1997","AkademikerIn","kein Migrationshintergrund","405","0.326103124323184","0.302877621697543","0.349328626948825"
"Keine Sorgen","1997","AkademikerIn","direkter Migrationshintergrund","38","0.242530374767325","0.180088708524314","0.304972041010336"
"Keine Sorgen","1997","AkademikerIn","indirekter Migrationshintergrund","8","","",""
"Keine Sorgen","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1998","(noch) kein Abschluss","kein Migrationshintergrund","83","0.248233387198191","0.199910762327921","0.29655601206846"
"Grosse Sorgen","1998","(noch) kein Abschluss","direkter Migrationshintergrund","145","0.346446733447096","0.301419198166542","0.39147426872765"
"Grosse Sorgen","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","21","","",""
"Grosse Sorgen","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1998","Hauptschule","kein Migrationshintergrund","1176","0.231333196880758","0.219303210542076","0.24336318321944"
"Grosse Sorgen","1998","Hauptschule","direkter Migrationshintergrund","414","0.312761763897323","0.286660756770741","0.338862771023906"
"Grosse Sorgen","1998","Hauptschule","indirekter Migrationshintergrund","73","0.334640643990739","0.272145897407002","0.397135390574476"
"Grosse Sorgen","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1998","Realschule","kein Migrationshintergrund","778","0.226509056488739","0.211795822827523","0.241222290149955"
"Grosse Sorgen","1998","Realschule","direkter Migrationshintergrund","37","0.207782292228445","0.140814639933634","0.274749944523256"
"Grosse Sorgen","1998","Realschule","indirekter Migrationshintergrund","42","0.259661635481479","0.18624291201601","0.333080358946949"
"Grosse Sorgen","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1998","(Fach-)Abitur","kein Migrationshintergrund","146","0.177667227084316","0.151457377760916","0.203877076407716"
"Grosse Sorgen","1998","(Fach-)Abitur","direkter Migrationshintergrund","99","0.372931807083925","0.313693831640068","0.432169782527782"
"Grosse Sorgen","1998","(Fach-)Abitur","indirekter Migrationshintergrund","20","","",""
"Grosse Sorgen","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Grosse Sorgen","1998","AkademikerIn","kein Migrationshintergrund","303","0.16100460463304","0.143779886519124","0.178229322746956"
"Grosse Sorgen","1998","AkademikerIn","direkter Migrationshintergrund","52","0.250561430499486","0.188782224990045","0.312340636008928"
"Grosse Sorgen","1998","AkademikerIn","indirekter Migrationshintergrund","4","","",""
"Grosse Sorgen","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Einige Sorgen","1998","(noch) kein Abschluss","kein Migrationshintergrund","146","0.470855966100355","0.415020532381137","0.526691399819573"
"Einige Sorgen","1998","(noch) kein Abschluss","direkter Migrationshintergrund","222","0.508376094630078","0.461068757656848","0.555683431603309"
"Einige Sorgen","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","44","0.553234063116677","0.445628271289804","0.660839854943549"
"Einige Sorgen","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
