year,regtyp,sampreg,plh0033,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Urban regions,East,Not concerned at all,0.35426,668,1951,0.33303,0.37549
2016,Rural regions,West,Very concerned,0.13225,860,5769,0.12351,0.14099
2016,Rural regions,West,Somewhat concerned,0.43616,2653,5769,0.42336,0.44895
2016,Rural regions,West,Not concerned at all,0.43159,2256,5769,0.41881,0.44438
2016,Rural regions,East,Very concerned,0.17370,657,3556,0.16124,0.18615
2016,Rural regions,East,Somewhat concerned,0.49122,1757,3556,0.47479,0.50766
2016,Rural regions,East,Not concerned at all,0.33508,1142,3556,0.31957,0.35060
2017,Urban regions,West,Very concerned,0.14134,3005,17626,0.13619,0.14648
2017,Urban regions,West,Somewhat concerned,0.45088,8024,17626,0.44353,0.45822
2017,Urban regions,West,Not concerned at all,0.40779,6597,17626,0.40053,0.41504
2017,Urban regions,East,Very concerned,0.14876,329,2211,0.13392,0.16360
2017,Urban regions,East,Somewhat concerned,0.49623,1123,2211,0.47538,0.51707
2017,Urban regions,East,Not concerned at all,0.35501,759,2211,0.33506,0.37496
2017,Rural regions,West,Very concerned,0.14548,1099,6578,0.13696,0.15400
2017,Rural regions,West,Somewhat concerned,0.45873,3055,6578,0.44668,0.47077
2017,Rural regions,West,Not concerned at all,0.39579,2424,6578,0.38397,0.40761
2017,Rural regions,East,Very concerned,0.18306,791,3929,0.17097,0.19516
2017,Rural regions,East,Somewhat concerned,0.51554,2006,3929,0.49991,0.53117
2017,Rural regions,East,Not concerned at all,0.30139,1132,3929,0.28704,0.31574
2018,Urban regions,West,Very concerned,0.09922,2337,17028,0.09473,0.10371
2018,Urban regions,West,Somewhat concerned,0.42460,7385,17028,0.41717,0.43202
2018,Urban regions,West,Not concerned at all,0.47618,7306,17028,0.46868,0.48369
2018,Urban regions,East,Very concerned,0.10102,261,2171,0.08834,0.11370
2018,Urban regions,East,Somewhat concerned,0.46539,1044,2171,0.44440,0.48637
2018,Urban regions,East,Not concerned at all,0.43360,866,2171,0.41274,0.45445
2018,Rural regions,West,Very concerned,0.09276,754,6093,0.08548,0.10005
2018,Rural regions,West,Somewhat concerned,0.42255,2696,6093,0.41015,0.43496
2018,Rural regions,West,Not concerned at all,0.48468,2643,6093,0.47213,0.49723
2018,Rural regions,East,Very concerned,0.11708,524,3817,0.10688,0.12728
2018,Rural regions,East,Somewhat concerned,0.52377,1931,3817,0.50792,0.53962
2018,Rural regions,East,Not concerned at all,0.35915,1362,3817,0.34392,0.37437
2019,No answer / don't know,Does not apply,Somewhat concerned,0.41844,31,63,0.29565,0.54124
2019,No answer / don't know,Does not apply,Not concerned at all,0.41794,32,63,0.29517,0.54071
2019,No answer / don't know,West,Very concerned,0.10251,38,403,0.07286,0.13216
2019,No answer / don't know,West,Somewhat concerned,0.44680,171,403,0.39820,0.49540
2019,No answer / don't know,West,Not concerned at all,0.45069,194,403,0.40205,0.49933
2019,No answer / don't know,East,Somewhat concerned,0.51309,38,38,0.35204,0.67415
2019,Urban regions,West,Very concerned,0.11745,2199,16624,0.11256,0.12235
2019,Urban regions,West,Somewhat concerned,0.43782,7283,16624,0.43027,0.44536
2019,Urban regions,West,Not concerned at all,0.44473,7142,16624,0.43718,0.45229
2019,Urban regions,East,Very concerned,0.11810,271,2117,0.10435,0.13185
2019,Urban regions,East,Somewhat concerned,0.46955,997,2117,0.44828,0.49081
2019,Urban regions,East,Not concerned at all,0.41236,849,2117,0.39138,0.43333
2019,Rural regions,West,Very concerned,0.12115,766,5873,0.11281,0.12950
2019,Rural regions,West,Somewhat concerned,0.44735,2693,5873,0.43463,0.46007
2019,Rural regions,West,Not concerned at all,0.43150,2414,5873,0.41883,0.44417
2019,Rural regions,East,Very concerned,0.15204,569,3783,0.14059,0.16348
2019,Rural regions,East,Somewhat concerned,0.51395,1918,3783,0.49802,0.52988
2019,Rural regions,East,Not concerned at all,0.33401,1296,3783,0.31898,0.34904
2020,Urban regions,West,Very concerned,0.10580,2268,17677,0.10126,0.11033
2020,Urban regions,West,Somewhat concerned,0.42963,7915,17677,0.42233,0.43693
2020,Urban regions,West,Not concerned at all,0.46457,7494,17677,0.45722,0.47193
2020,Urban regions,East,Very concerned,0.11769,281,2185,0.10418,0.13121
2020,Urban regions,East,Somewhat concerned,0.45232,1007,2185,0.43144,0.47319
2020,Urban regions,East,Not concerned at all,0.42999,897,2185,0.40923,0.45075
2020,Rural regions,West,Very concerned,0.11794,725,5792,0.10964,0.12625
2020,Rural regions,West,Somewhat concerned,0.44382,2665,5792,0.43102,0.45662
2020,Rural regions,West,Not concerned at all,0.43824,2402,5792,0.42546,0.45102
2020,Rural regions,East,Very concerned,0.12734,484,3613,0.11647,0.13821
2020,Rural regions,East,Somewhat concerned,0.48449,1737,3613,0.46820,0.50079
2020,Rural regions,East,Not concerned at all,0.38817,1392,3613,0.37228,0.40406
2021,Urban regions,West,Very concerned,0.11699,1494,11736,0.11117,0.12280
2021,Urban regions,West,Somewhat concerned,0.37548,4621,11736,0.36672,0.38424
2021,Urban regions,West,Not concerned at all,0.50753,5621,11736,0.49849,0.51658
2021,Urban regions,East,Very concerned,0.10543,178,1525,0.09001,0.12085
2021,Urban regions,East,Somewhat concerned,0.45504,672,1525,0.43004,0.48004
2021,Urban regions,East,Not concerned at all,0.43953,675,1525,0.41461,0.46445
2021,Rural regions,West,Very concerned,0.09965,431,3859,0.09020,0.10910
2021,Rural regions,West,Somewhat concerned,0.44535,1600,3859,0.42966,0.46103
2021,Rural regions,West,Not concerned at all,0.45500,1828,3859,0.43929,0.47072
2021,Rural regions,East,Very concerned,0.14648,326,2366,0.13223,0.16073
2021,Rural regions,East,Somewhat concerned,0.45303,1047,2366,0.43297,0.47309
2021,Rural regions,East,Not concerned at all,0.40049,993,2366,0.38075,0.42024
2022,Urban regions,West,Very concerned,0.15013,2653,15497,0.14451,0.15576
2022,Urban regions,West,Somewhat concerned,0.47400,7435,15497,0.46613,0.48186
2022,Urban regions,West,Not concerned at all,0.37587,5409,15497,0.36825,0.38350
2022,Urban regions,East,Very concerned,0.20113,419,2139,0.18414,0.21812
2022,Urban regions,East,Somewhat concerned,0.51374,1105,2139,0.49256,0.53493
2022,Urban regions,East,Not concerned at all,0.28513,615,2139,0.26599,0.30427
2022,Rural regions,West,Very concerned,0.15847,808,4949,0.14829,0.16864
2022,Rural regions,West,Somewhat concerned,0.51307,2508,4949,0.49914,0.52700
2022,Rural regions,West,Not concerned at all,0.32846,1633,4949,0.31538,0.34155
2022,Rural regions,East,Very concerned,0.25633,804,3432,0.24172,0.27093
2022,Rural regions,East,Somewhat concerned,0.50080,1767,3432,0.48407,0.51753
2022,Rural regions,East,Not concerned at all,0.24287,861,3432,0.22852,0.25722
