"plh0033","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","2006","Laendlicher Raum","männlich","1795","0.49335670707846","0.477009214471166","0.509704199685754"
"Einige Sorgen","2006","Laendlicher Raum","weiblich","2050","0.51014189147597","0.494474928117657","0.525808854834283"
"Große Sorgen","2006","Staedtischer Raum","männlich","1593","0.265382247405137","0.254900876554188","0.275863618256087"
"Große Sorgen","2006","Staedtischer Raum","weiblich","1821","0.272389958610698","0.26231992667519","0.282459990546205"
"Große Sorgen","2006","Laendlicher Raum","männlich","943","0.285581132970323","0.270811806307736","0.30035045963291"
"Große Sorgen","2006","Laendlicher Raum","weiblich","1038","0.27088563633851","0.256957436199895","0.284813836477125"
"Keine Sorgen","2006","Staedtischer Raum","männlich","1906","0.245472179820383","0.235255960393427","0.255688399247339"
"Keine Sorgen","2006","Staedtischer Raum","weiblich","2035","0.252974641207113","0.243141503397798","0.262807779016428"
"Keine Sorgen","2006","Laendlicher Raum","männlich","855","0.221062159951217","0.207493777142853","0.234630542759581"
"Keine Sorgen","2006","Laendlicher Raum","weiblich","823","0.21897247218552","0.206011663071954","0.231933281299086"
"Einige Sorgen","2007","Staedtischer Raum","männlich","3001","0.482130346212439","0.469807259749727","0.494453432675151"
"Einige Sorgen","2007","Staedtischer Raum","weiblich","3463","0.482740444013141","0.471036071328453","0.494444816697828"
"Einige Sorgen","2007","Laendlicher Raum","männlich","1756","0.516423794847471","0.49964849953761","0.533199090157332"
"Einige Sorgen","2007","Laendlicher Raum","weiblich","1904","0.511105506630435","0.494882062324886","0.527328950935983"
"Große Sorgen","2007","Staedtischer Raum","männlich","1330","0.237835753571575","0.227335739347632","0.248335767795518"
"Große Sorgen","2007","Staedtischer Raum","weiblich","1603","0.258644227933839","0.248387666873245","0.268900788994432"
"Große Sorgen","2007","Laendlicher Raum","männlich","806","0.253383281577244","0.238782623727421","0.267983939427067"
"Große Sorgen","2007","Laendlicher Raum","weiblich","937","0.264081458185969","0.249773948891273","0.278388967480666"
"Keine Sorgen","2007","Staedtischer Raum","männlich","1985","0.280033900215986","0.26896031227845","0.291107488153522"
"Keine Sorgen","2007","Staedtischer Raum","weiblich","1936","0.258615328053021","0.248359140122237","0.268871515983804"
"Keine Sorgen","2007","Laendlicher Raum","männlich","847","0.230192923575285","0.216061968220852","0.244323878929717"
"Keine Sorgen","2007","Laendlicher Raum","weiblich","806","0.224813035183596","0.211264442566405","0.238361627800787"
"Einige Sorgen","2008","Staedtischer Raum","männlich","2902","0.496755685081759","0.484060990403891","0.509450379759626"
"Einige Sorgen","2008","Staedtischer Raum","weiblich","3308","0.499399223508734","0.487358360372546","0.511440086644921"
"Einige Sorgen","2008","Laendlicher Raum","männlich","1694","0.544151943701774","0.526914662875252","0.561389224528296"
"Einige Sorgen","2008","Laendlicher Raum","weiblich","1798","0.513358917474558","0.496668453184715","0.5300493817644"
"Große Sorgen","2008","Staedtischer Raum","männlich","1055","0.20647006439534","0.19619294025761","0.21674718853307"
"Große Sorgen","2008","Staedtischer Raum","weiblich","1269","0.215983065212612","0.206073365350466","0.225892765074757"
"Große Sorgen","2008","Laendlicher Raum","männlich","641","0.208049247879764","0.194000721415883","0.222097774343645"
"Große Sorgen","2008","Laendlicher Raum","weiblich","802","0.243514940753491","0.229182621895122","0.257847259611859"
"Keine Sorgen","2008","Staedtischer Raum","männlich","2002","0.296774250522901","0.285175214718265","0.308373286327538"
"Keine Sorgen","2008","Staedtischer Raum","weiblich","2047","0.284617711278655","0.273751253872343","0.295484168684967"
"Keine Sorgen","2008","Laendlicher Raum","männlich","872","0.247798808418462","0.232856584977243","0.26274103185968"
"Keine Sorgen","2008","Laendlicher Raum","weiblich","845","0.243126141771951","0.228801589396882","0.257450694147021"
"Einige Sorgen","2009","Staedtischer Raum","männlich","2809","0.525838122943599","0.51264290342067","0.539033342466528"
"Einige Sorgen","2009","Staedtischer Raum","weiblich","3226","0.528158969251127","0.515630472750397","0.540687465751857"
"Einige Sorgen","2009","Laendlicher Raum","männlich","1646","0.542365553836806","0.52473950173151","0.559991605942102"
"Einige Sorgen","2009","Laendlicher Raum","weiblich","1753","0.519135531092703","0.502010714222622","0.536260347962783"
"Große Sorgen","2009","Staedtischer Raum","männlich","1127","0.226742811362968","0.215677694241843","0.237807928484092"
"Große Sorgen","2009","Staedtischer Raum","weiblich","1341","0.235498032354655","0.2248492066311","0.24614685807821"
"Große Sorgen","2009","Laendlicher Raum","männlich","712","0.243695237881727","0.228506503559889","0.258883972203564"
"Große Sorgen","2009","Laendlicher Raum","weiblich","860","0.285710093296843","0.270226410599447","0.301193775994239"
"Keine Sorgen","2009","Staedtischer Raum","männlich","1565","0.247419065693434","0.236016030735099","0.258822100651768"
"Keine Sorgen","2009","Staedtischer Raum","weiblich","1532","0.236342998394218","0.225680982789977","0.247005013998458"
"Keine Sorgen","2009","Laendlicher Raum","männlich","711","0.213939208281468","0.199430695182301","0.228447721380634"
"Keine Sorgen","2009","Laendlicher Raum","weiblich","657","0.195154375610454","0.181570626396709","0.208738124824199"
"Einige Sorgen","2010","Staedtischer Raum","männlich","3345","0.487046763750971","0.475366003042536","0.498727524459406"
"Einige Sorgen","2010","Staedtischer Raum","weiblich","4120","0.491452039076968","0.480823570186019","0.502080507967917"
"Einige Sorgen","2010","Laendlicher Raum","männlich","1967","0.51191960875337","0.496115883843148","0.527723333663591"
"Einige Sorgen","2010","Laendlicher Raum","weiblich","2310","0.508925408461763","0.494331993346691","0.523518823576834"
"Große Sorgen","2010","Staedtischer Raum","männlich","1622","0.233599902532746","0.223711844347828","0.243487960717663"
"Große Sorgen","2010","Staedtischer Raum","weiblich","2183","0.236556374274396","0.227521544162713","0.245591204386078"
"Große Sorgen","2010","Laendlicher Raum","männlich","923","0.23570049153878","0.22228134383917","0.249119639238389"
"Große Sorgen","2010","Laendlicher Raum","weiblich","1281","0.251979458674477","0.239305990787719","0.264652926561234"
"Keine Sorgen","2010","Staedtischer Raum","männlich","2067","0.279353333716283","0.268867933076064","0.289838734356502"
"Keine Sorgen","2010","Staedtischer Raum","weiblich","2196","0.271991586648636","0.262531173330496","0.281451999966775"
"Keine Sorgen","2010","Laendlicher Raum","männlich","953","0.252379899707851","0.238646414467742","0.266113384947959"
"Keine Sorgen","2010","Laendlicher Raum","weiblich","917","0.239095132863761","0.226644062537332","0.251546203190189"
"Einige Sorgen","2011","Staedtischer Raum","männlich","3704","0.470099499712883","0.459224926706643","0.480974072719124"
"Einige Sorgen","2011","Staedtischer Raum","weiblich","4808","0.490256345505966","0.480414988871295","0.500097702140638"
"Einige Sorgen","2011","Laendlicher Raum","männlich","2208","0.472149595454264","0.457782202859591","0.486516988048938"
"Einige Sorgen","2011","Laendlicher Raum","weiblich","2729","0.498421983642496","0.485156015331369","0.511687951953623"
"Große Sorgen","2011","Staedtischer Raum","männlich","1408","0.17399137963009","0.165731450716559","0.18225130854362"
"Große Sorgen","2011","Staedtischer Raum","weiblich","1995","0.181685607886709","0.174094803460022","0.189276412313395"
"Große Sorgen","2011","Laendlicher Raum","männlich","961","0.218016862422727","0.206133852614972","0.229899872230482"
"Große Sorgen","2011","Laendlicher Raum","weiblich","1313","0.229339882164361","0.218185581443819","0.240494182884904"
"Keine Sorgen","2011","Staedtischer Raum","männlich","2980","0.355909120657027","0.345477223727956","0.366341017586099"
"Keine Sorgen","2011","Staedtischer Raum","weiblich","3109","0.328058046607325","0.318815137752994","0.337300955461656"
"Keine Sorgen","2011","Laendlicher Raum","männlich","1469","0.309833542123009","0.296525202992805","0.323141881253213"
"Keine Sorgen","2011","Laendlicher Raum","weiblich","1415","0.272238134193142","0.260428396773865","0.284047871612419"
"Einige Sorgen","2012","Staedtischer Raum","männlich","3700","0.470444510666784","0.459405243803326","0.481483777530242"
"Einige Sorgen","2012","Staedtischer Raum","weiblich","4689","0.491083063202464","0.481051882049331","0.501114244355597"
"Einige Sorgen","2012","Laendlicher Raum","männlich","2296","0.488420445624436","0.474063948792242","0.502776942456631"
"Einige Sorgen","2012","Laendlicher Raum","weiblich","2816","0.503946053731044","0.490691358199853","0.517200749262235"
"Große Sorgen","2012","Staedtischer Raum","männlich","1322","0.179791682403545","0.171298368508148","0.188284996298942"
"Große Sorgen","2012","Staedtischer Raum","weiblich","1955","0.194076890501806","0.186141197465885","0.202012583537728"
"Große Sorgen","2012","Laendlicher Raum","männlich","921","0.201174678572406","0.189661173900705","0.212688183244107"
"Große Sorgen","2012","Laendlicher Raum","weiblich","1234","0.226798697985667","0.2156972444851","0.237900151486235"
"Keine Sorgen","2012","Staedtischer Raum","männlich","2831","0.349763806929671","0.339216215575034","0.360311398284308"
"Keine Sorgen","2012","Staedtischer Raum","weiblich","2897","0.314840046295729","0.305520557027469","0.324159535563989"
"Keine Sorgen","2012","Laendlicher Raum","männlich","1440","0.310404875803158","0.297116976437902","0.323692775168413"
"Keine Sorgen","2012","Laendlicher Raum","weiblich","1416","0.269255248283289","0.257496036328341","0.281014460238237"
"Einige Sorgen","2013","Staedtischer Raum","männlich","4209","0.463829345168052","0.453589445555363","0.474069244780741"
"Einige Sorgen","2013","Staedtischer Raum","weiblich","5288","0.471785514864031","0.462423817903354","0.481147211824708"
"Einige Sorgen","2013","Laendlicher Raum","männlich","2407","0.487401688272025","0.473299499217267","0.501503877326783"
"Einige Sorgen","2013","Laendlicher Raum","weiblich","2954","0.507578115990816","0.494539819147451","0.52061641283418"
"Große Sorgen","2013","Staedtischer Raum","männlich","1419","0.147650809994648","0.140366443954955","0.154935176034341"
"Große Sorgen","2013","Staedtischer Raum","weiblich","1989","0.168300561378752","0.161284342794089","0.175316779963415"
"Große Sorgen","2013","Laendlicher Raum","männlich","766","0.158952649649971","0.148636953497058","0.169268345802883"
"Große Sorgen","2013","Laendlicher Raum","weiblich","1036","0.178583850507191","0.168595277301413","0.188572423712969"
"Keine Sorgen","2013","Staedtischer Raum","männlich","3483","0.388519844837301","0.37851148631088","0.398528203363721"
"Keine Sorgen","2013","Staedtischer Raum","weiblich","3646","0.359913923757217","0.350912822684823","0.368915024829611"
"Keine Sorgen","2013","Laendlicher Raum","männlich","1653","0.353645662078004","0.340156842870528","0.36713448128548"
"Keine Sorgen","2013","Laendlicher Raum","weiblich","1658","0.313838033501993","0.301735763027224","0.325940303976763"
"Einige Sorgen","2014","Staedtischer Raum","männlich","3566","0.44507085889526","0.434192196608829","0.455949521181691"
"Einige Sorgen","2014","Staedtischer Raum","weiblich","4618","0.475666632031772","0.465635223902053","0.485698040161492"
"Einige Sorgen","2014","Laendlicher Raum","männlich","2084","0.478904249003121","0.464098122234158","0.493710375772085"
"Einige Sorgen","2014","Laendlicher Raum","weiblich","2563","0.485745739549113","0.471971991715449","0.499519487382777"
"Große Sorgen","2014","Staedtischer Raum","männlich","1249","0.141204158238853","0.133581422593783","0.148826893883922"
"Große Sorgen","2014","Staedtischer Raum","weiblich","1750","0.164792589854967","0.157340590349426","0.172244589360507"
"Große Sorgen","2014","Laendlicher Raum","männlich","685","0.144575730554647","0.134152632247919","0.154998828861376"
"Große Sorgen","2014","Laendlicher Raum","weiblich","944","0.177462166446175","0.16693310865267","0.18799122423968"
"Keine Sorgen","2014","Staedtischer Raum","männlich","3202","0.413724982865887","0.40294423928347","0.424505726448304"
"Keine Sorgen","2014","Staedtischer Raum","weiblich","3153","0.359540778113261","0.349901896923601","0.369179659302921"
"Keine Sorgen","2014","Laendlicher Raum","männlich","1604","0.376520020442231","0.362159716058487","0.390880324825976"
"Keine Sorgen","2014","Laendlicher Raum","weiblich","1551","0.336792094004712","0.323767491742178","0.349816696267246"
"Einige Sorgen","2015","Staedtischer Raum","männlich","3590","0.454545200393118","0.443596336369193","0.465494064417044"
"Einige Sorgen","2015","Staedtischer Raum","weiblich","4452","0.449700157365437","0.439653839695784","0.45974647503509"
"Einige Sorgen","2015","Laendlicher Raum","männlich","2099","0.475684305569624","0.460752193029687","0.49061641810956"
"Einige Sorgen","2015","Laendlicher Raum","weiblich","2591","0.501019202557454","0.487110029626869","0.514928375488039"
"Große Sorgen","2015","Staedtischer Raum","männlich","1255","0.144422499332811","0.136693055491363","0.152151943174259"
"Große Sorgen","2015","Staedtischer Raum","weiblich","1704","0.158292607182806","0.150921095137384","0.165664119228228"
"Große Sorgen","2015","Laendlicher Raum","männlich","602","0.1337381759788","0.123561224596608","0.143915127360993"
"Große Sorgen","2015","Laendlicher Raum","weiblich","821","0.152933425275469","0.142920933212752","0.162945917338187"
"Keine Sorgen","2015","Staedtischer Raum","männlich","3100","0.401032300274071","0.390255433391557","0.411809167156585"
"Keine Sorgen","2015","Staedtischer Raum","weiblich","3263","0.392007235451757","0.382148029482497","0.401866441421017"
"Keine Sorgen","2015","Laendlicher Raum","männlich","1596","0.390577518451576","0.375990105727079","0.405164931176073"
"Keine Sorgen","2015","Laendlicher Raum","weiblich","1552","0.346047372167077","0.332813920758176","0.359280823575978"
"Einige Sorgen","2016","Staedtischer Raum","männlich","3604","0.421233569606012","0.410636684649651","0.431830454562373"
"Einige Sorgen","2016","Staedtischer Raum","weiblich","4342","0.453805532093491","0.443739949608241","0.463871114578741"
"Einige Sorgen","2016","Laendlicher Raum","männlich","2002","0.43836725612778","0.423809987003729","0.452924525251831"
"Einige Sorgen","2016","Laendlicher Raum","weiblich","2432","0.47196404947082","0.457996305451527","0.485931793490112"
"Große Sorgen","2016","Staedtischer Raum","männlich","1373","0.133278197728036","0.125983883266872","0.1405725121892"
"Große Sorgen","2016","Staedtischer Raum","weiblich","1612","0.14557646960502","0.138446091462244","0.152706847747797"
"Große Sorgen","2016","Laendlicher Raum","männlich","683","0.133685492185747","0.123701262094639","0.143669722276855"
"Große Sorgen","2016","Laendlicher Raum","weiblich","841","0.160382829700011","0.150115449279013","0.17065021012101"
"Keine Sorgen","2016","Staedtischer Raum","männlich","3363","0.445488232665952","0.434821324220853","0.456155141111052"
"Keine Sorgen","2016","Staedtischer Raum","weiblich","3444","0.400617998301489","0.390710877743203","0.410525118859774"
"Keine Sorgen","2016","Laendlicher Raum","männlich","1778","0.427947251686472","0.41343122337248","0.442463280000465"
"Keine Sorgen","2016","Laendlicher Raum","weiblich","1634","0.367653120829169","0.354162346417752","0.381143895240586"
"Einige Sorgen","2017","Staedtischer Raum","männlich","4180","0.445583579979347","0.435518730570794","0.455648429387901"
"Einige Sorgen","2017","Staedtischer Raum","weiblich","4948","0.466502797649402","0.456920859652529","0.476084735646275"
"Einige Sorgen","2017","Laendlicher Raum","männlich","2356","0.468255132999677","0.454542837972522","0.481967428026832"
"Einige Sorgen","2017","Laendlicher Raum","weiblich","2727","0.486404414956878","0.473173558113227","0.499635271800528"
"Große Sorgen","2017","Staedtischer Raum","männlich","1546","0.13900684491255","0.13200128917981","0.14601240064529"
"Große Sorgen","2017","Staedtischer Raum","weiblich","1778","0.145285750827402","0.138517411245883","0.15205409040892"
"Große Sorgen","2017","Laendlicher Raum","männlich","851","0.141251177147249","0.131680419094416","0.150821935200081"
"Große Sorgen","2017","Laendlicher Raum","weiblich","1051","0.177699412669857","0.167580429540612","0.187818395799102"
"Keine Sorgen","2017","Staedtischer Raum","männlich","3642","0.415409575108102","0.405430535412847","0.425388614803358"
"Keine Sorgen","2017","Staedtischer Raum","weiblich","3687","0.388211451523196","0.378851038769528","0.397571864276864"
"Keine Sorgen","2017","Laendlicher Raum","männlich","1880","0.390493689853075","0.377087253971062","0.403900125735087"
"Keine Sorgen","2017","Laendlicher Raum","weiblich","1704","0.335896172373265","0.323393608136698","0.348398736609832"
"Einige Sorgen","2018","Staedtischer Raum","männlich","3833","0.409947444804397","0.399836319816729","0.420058569792064"
"Einige Sorgen","2018","Staedtischer Raum","weiblich","4573","0.446389882693517","0.436673723110118","0.456106042276916"
"Einige Sorgen","2018","Laendlicher Raum","männlich","2100","0.443327910870332","0.429191537364248","0.457464284376415"
"Einige Sorgen","2018","Laendlicher Raum","weiblich","2550","0.47385219479747","0.460306909108589","0.487397480486352"
"Große Sorgen","2018","Staedtischer Raum","männlich","1181","0.0949479516566542","0.0889213898194543","0.100974513493854"
"Große Sorgen","2018","Staedtischer Raum","weiblich","1410","0.105490566386893","0.0994866486477803","0.111494484126005"
"Große Sorgen","2018","Laendlicher Raum","männlich","565","0.0878369497795892","0.0797822267403633","0.0958916728188152"
"Große Sorgen","2018","Laendlicher Raum","weiblich","720","0.114102453283861","0.105477592770828","0.122727313796895"
"Keine Sorgen","2018","Staedtischer Raum","männlich","4075","0.495104603538949","0.484825879011836","0.505383328066062"
"Keine Sorgen","2018","Staedtischer Raum","weiblich","4073","0.44811955091959","0.438399805069589","0.457839296769591"
"Keine Sorgen","2018","Laendlicher Raum","männlich","2079","0.468835139350079","0.45463474201233","0.483035536687829"
"Keine Sorgen","2018","Laendlicher Raum","weiblich","1950","0.412045351918668","0.39869301558652","0.425397688250816"
"Einige Sorgen","2019","Staedtischer Raum","männlich","3910","0.431372461722499","0.421232834025586","0.441512089419412"
"Einige Sorgen","2019","Staedtischer Raum","weiblich","4369","0.450453602115154","0.440494184529009","0.460413019701299"
"Einige Sorgen","2019","Laendlicher Raum","männlich","2223","0.475542455487521","0.461371693640943","0.4897132173341"
"Einige Sorgen","2019","Laendlicher Raum","weiblich","2426","0.466518152585084","0.45265552215737","0.480380783012798"
"Große Sorgen","2019","Staedtischer Raum","männlich","1137","0.109569592775919","0.103174794174839","0.115964391376999"
"Große Sorgen","2019","Staedtischer Raum","weiblich","1334","0.126151630435172","0.119505464174368","0.132797796695977"
"Große Sorgen","2019","Laendlicher Raum","männlich","620","0.114375602832088","0.105344623117368","0.123406582546807"
"Große Sorgen","2019","Laendlicher Raum","weiblich","727","0.147353450547718","0.137503904317485","0.15720299677795"
"Keine Sorgen","2019","Staedtischer Raum","männlich","4118","0.459057945501582","0.448855812434029","0.469260078569135"
"Keine Sorgen","2019","Staedtischer Raum","weiblich","3884","0.423394767449674","0.413504255769642","0.433285279129705"
"Keine Sorgen","2019","Laendlicher Raum","männlich","1928","0.410081941680391","0.39612550496206","0.424038378398722"
"Keine Sorgen","2019","Laendlicher Raum","weiblich","1822","0.386128396867198","0.372599692971635","0.399657100762762"
"Einige Sorgen","2020","Staedtischer Raum","männlich","4339","0.422638622802561","0.412901642772271","0.432375602832851"
"Einige Sorgen","2020","Staedtischer Raum","weiblich","4572","0.44299933576652","0.433244364039032","0.452754307494008"
"Einige Sorgen","2020","Laendlicher Raum","männlich","2073","0.435731272189604","0.421540238674364","0.449922305704843"
"Einige Sorgen","2020","Laendlicher Raum","weiblich","2378","0.480969935358934","0.466883700794141","0.495056169923726"
"Große Sorgen","2020","Staedtischer Raum","männlich","1232","0.104660395295157","0.0986264564099434","0.110694334180371"
"Große Sorgen","2020","Staedtischer Raum","weiblich","1317","0.113965836940289","0.107725483372153","0.120206190508426"
"Große Sorgen","2020","Laendlicher Raum","männlich","565","0.113115203348654","0.104050454726802","0.122179951970506"
"Große Sorgen","2020","Laendlicher Raum","weiblich","653","0.129433545687356","0.119969777761282","0.13889731361343"
"Keine Sorgen","2020","Staedtischer Raum","männlich","4316","0.472700981902282","0.462860019842376","0.482541943962187"
"Keine Sorgen","2020","Staedtischer Raum","weiblich","4072","0.44303482729319","0.433279775612693","0.452789878973688"
"Keine Sorgen","2020","Laendlicher Raum","männlich","2052","0.451153524461742","0.436912235886889","0.465394813036595"
"Keine Sorgen","2020","Laendlicher Raum","weiblich","1802","0.38959651895371","0.375848005968384","0.403345031939036"
