year,quintil_oecd,regtyp,plh0033,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1995,3rd Quintile,Rural regions,Not concerned at all,0.32545,262,13155,0.32501,0.32589
1995,4th Quintile,Urban regions,Very concerned,0.10913,239,13155,0.10893,0.10932
1995,4th Quintile,Urban regions,Somewhat concerned,0.48924,929,13155,0.48893,0.48956
1995,4th Quintile,Urban regions,Not concerned at all,0.40163,592,13155,0.40132,0.40194
1995,4th Quintile,Rural regions,Very concerned,0.12803,132,13155,0.12770,0.12835
1995,4th Quintile,Rural regions,Somewhat concerned,0.54002,507,13155,0.53954,0.54050
1995,4th Quintile,Rural regions,Not concerned at all,0.33196,251,13155,0.33150,0.33241
1995,5th Quintile,Urban regions,Very concerned,0.08254,195,13155,0.08237,0.08270
1995,5th Quintile,Urban regions,Somewhat concerned,0.41229,788,13155,0.41200,0.41258
1995,5th Quintile,Urban regions,Not concerned at all,0.50517,854,13155,0.50488,0.50547
1995,5th Quintile,Rural regions,Very concerned,0.09123,63,13155,0.09092,0.09154
1995,5th Quintile,Rural regions,Somewhat concerned,0.51857,338,13155,0.51803,0.51910
1995,5th Quintile,Rural regions,Not concerned at all,0.39020,228,13155,0.38968,0.39072
1996,1st Quintile,Urban regions,Very concerned,0.28668,547,12989,0.28637,0.28700
1996,1st Quintile,Urban regions,Somewhat concerned,0.54317,840,12989,0.54283,0.54352
1996,1st Quintile,Urban regions,Not concerned at all,0.17014,236,12989,0.16988,0.17040
1996,1st Quintile,Rural regions,Very concerned,0.32130,323,12989,0.32086,0.32175
1996,1st Quintile,Rural regions,Somewhat concerned,0.49061,459,12989,0.49013,0.49108
1996,1st Quintile,Rural regions,Not concerned at all,0.18809,118,12989,0.18772,0.18846
1996,2nd Quintile,Urban regions,Very concerned,0.20259,419,12989,0.20231,0.20287
1996,2nd Quintile,Urban regions,Somewhat concerned,0.53382,927,12989,0.53348,0.53416
1996,2nd Quintile,Urban regions,Not concerned at all,0.26359,379,12989,0.26329,0.26389
1996,2nd Quintile,Rural regions,Very concerned,0.19283,230,12989,0.19246,0.19320
1996,2nd Quintile,Rural regions,Somewhat concerned,0.57752,576,12989,0.57706,0.57799
1996,2nd Quintile,Rural regions,Not concerned at all,0.22965,192,12989,0.22925,0.23004
1996,3rd Quintile,Urban regions,Very concerned,0.15247,262,12989,0.15223,0.15272
1996,3rd Quintile,Urban regions,Somewhat concerned,0.56246,883,12989,0.56212,0.56279
1996,3rd Quintile,Urban regions,Not concerned at all,0.28507,400,12989,0.28476,0.28537
1996,3rd Quintile,Rural regions,Very concerned,0.14951,180,12989,0.14919,0.14982
1996,3rd Quintile,Rural regions,Somewhat concerned,0.57762,650,12989,0.57718,0.57806
1996,3rd Quintile,Rural regions,Not concerned at all,0.27287,273,12989,0.27248,0.27327
1996,4th Quintile,Urban regions,Very concerned,0.12412,251,12989,0.12391,0.12432
1996,4th Quintile,Urban regions,Somewhat concerned,0.53243,1017,12989,0.53212,0.53274
1996,4th Quintile,Urban regions,Not concerned at all,0.34345,558,12989,0.34315,0.34374
1996,4th Quintile,Rural regions,Very concerned,0.14935,139,12989,0.14900,0.14971
1996,4th Quintile,Rural regions,Somewhat concerned,0.52651,498,12989,0.52601,0.52701
1996,4th Quintile,Rural regions,Not concerned at all,0.32414,236,12989,0.32367,0.32461
1996,5th Quintile,Urban regions,Very concerned,0.07604,162,12989,0.07588,0.07619
1996,5th Quintile,Urban regions,Somewhat concerned,0.45746,849,12989,0.45716,0.45775
1996,5th Quintile,Urban regions,Not concerned at all,0.46651,751,12989,0.46621,0.46680
1996,5th Quintile,Rural regions,Very concerned,0.10285,71,12989,0.10252,0.10318
1996,5th Quintile,Rural regions,Somewhat concerned,0.45981,330,12989,0.45928,0.46035
1996,5th Quintile,Rural regions,Not concerned at all,0.43734,233,12989,0.43680,0.43787
1997,1st Quintile,Urban regions,Very concerned,0.36576,574,12776,0.36542,0.36610
1997,1st Quintile,Urban regions,Somewhat concerned,0.47524,732,12776,0.47489,0.47559
1997,1st Quintile,Urban regions,Not concerned at all,0.15900,206,12776,0.15875,0.15926
1997,1st Quintile,Rural regions,Very concerned,0.37865,337,12776,0.37819,0.37911
1997,1st Quintile,Rural regions,Somewhat concerned,0.48000,431,12776,0.47953,0.48047
1997,1st Quintile,Rural regions,Not concerned at all,0.14135,84,12776,0.14102,0.14167
1997,2nd Quintile,Urban regions,Very concerned,0.23284,448,12776,0.23256,0.23313
1997,2nd Quintile,Urban regions,Somewhat concerned,0.55517,967,12776,0.55484,0.55551
1997,2nd Quintile,Urban regions,Not concerned at all,0.21198,307,12776,0.21171,0.21226
1997,2nd Quintile,Rural regions,Very concerned,0.23302,262,12776,0.23263,0.23342
1997,2nd Quintile,Rural regions,Somewhat concerned,0.55673,611,12776,0.55626,0.55720
1997,2nd Quintile,Rural regions,Not concerned at all,0.21024,165,12776,0.20986,0.21063
1997,3rd Quintile,Urban regions,Very concerned,0.16505,320,12776,0.16480,0.16530
1997,3rd Quintile,Urban regions,Somewhat concerned,0.56941,915,12776,0.56908,0.56974
1997,3rd Quintile,Urban regions,Not concerned at all,0.26554,353,12776,0.26525,0.26584
1997,3rd Quintile,Rural regions,Very concerned,0.18444,201,12776,0.18408,0.18480
1997,3rd Quintile,Rural regions,Somewhat concerned,0.58840,591,12776,0.58794,0.58885
1997,3rd Quintile,Rural regions,Not concerned at all,0.22716,176,12776,0.22677,0.22755
1997,4th Quintile,Urban regions,Very concerned,0.14740,290,12776,0.14718,0.14762
1997,4th Quintile,Urban regions,Somewhat concerned,0.57310,1004,12776,0.57279,0.57341
1997,4th Quintile,Urban regions,Not concerned at all,0.27950,451,12776,0.27922,0.27978
1997,4th Quintile,Rural regions,Very concerned,0.16344,151,12776,0.16309,0.16380
1997,4th Quintile,Rural regions,Somewhat concerned,0.59313,579,12776,0.59266,0.59360
1997,4th Quintile,Rural regions,Not concerned at all,0.24343,185,12776,0.24302,0.24384
1997,5th Quintile,Urban regions,Very concerned,0.08552,202,12776,0.08536,0.08569
1997,5th Quintile,Urban regions,Somewhat concerned,0.51888,955,12776,0.51858,0.51917
1997,5th Quintile,Urban regions,Not concerned at all,0.39560,614,12776,0.39531,0.39589
1997,5th Quintile,Rural regions,Very concerned,0.09121,67,12776,0.09090,0.09152
1997,5th Quintile,Rural regions,Somewhat concerned,0.57650,402,12776,0.57597,0.57703
1997,5th Quintile,Rural regions,Not concerned at all,0.33229,196,12776,0.33179,0.33280
1998,1st Quintile,Urban regions,Very concerned,0.41771,642,12270,0.41734,0.41807
1998,1st Quintile,Urban regions,Somewhat concerned,0.44888,712,12270,0.44851,0.44925
1998,1st Quintile,Urban regions,Not concerned at all,0.13341,171,12270,0.13316,0.13367
1998,1st Quintile,Rural regions,Very concerned,0.42440,362,12270,0.42389,0.42491
1998,1st Quintile,Rural regions,Somewhat concerned,0.43710,344,12270,0.43659,0.43761
1998,1st Quintile,Rural regions,Not concerned at all,0.13850,95,12270,0.13814,0.13886
1998,2nd Quintile,Urban regions,Very concerned,0.27204,473,12270,0.27171,0.27237
1998,2nd Quintile,Urban regions,Somewhat concerned,0.52200,836,12270,0.52163,0.52237
1998,2nd Quintile,Urban regions,Not concerned at all,0.20596,282,12270,0.20566,0.20626
1998,2nd Quintile,Rural regions,Very concerned,0.26492,286,12270,0.26447,0.26536
1998,2nd Quintile,Rural regions,Somewhat concerned,0.55158,540,12270,0.55108,0.55208
1998,2nd Quintile,Rural regions,Not concerned at all,0.18350,140,12270,0.18311,0.18389
1998,3rd Quintile,Urban regions,Very concerned,0.18639,334,12270,0.18610,0.18667
1998,3rd Quintile,Urban regions,Somewhat concerned,0.55491,849,12270,0.55455,0.55527
1998,3rd Quintile,Urban regions,Not concerned at all,0.25870,344,12270,0.25838,0.25902
1998,3rd Quintile,Rural regions,Very concerned,0.21974,235,12270,0.21932,0.22015
1998,3rd Quintile,Rural regions,Somewhat concerned,0.55423,584,12270,0.55373,0.55473
1998,3rd Quintile,Rural regions,Not concerned at all,0.22603,175,12270,0.22561,0.22645
1998,4th Quintile,Urban regions,Very concerned,0.17102,305,12270,0.17076,0.17127
1998,4th Quintile,Urban regions,Somewhat concerned,0.52478,884,12270,0.52444,0.52513
1998,4th Quintile,Urban regions,Not concerned at all,0.30420,471,12270,0.30389,0.30452
1998,4th Quintile,Rural regions,Very concerned,0.22912,213,12270,0.22869,0.22956
1998,4th Quintile,Rural regions,Somewhat concerned,0.53347,509,12270,0.53296,0.53399
1998,4th Quintile,Rural regions,Not concerned at all,0.23740,202,12270,0.23697,0.23784
1998,5th Quintile,Urban regions,Very concerned,0.09916,204,12270,0.09897,0.09936
1998,5th Quintile,Urban regions,Somewhat concerned,0.48453,814,12270,0.48420,0.48486
1998,5th Quintile,Urban regions,Not concerned at all,0.41630,630,12270,0.41598,0.41663
1998,5th Quintile,Rural regions,Very concerned,0.10560,79,12270,0.10524,0.10595
1998,5th Quintile,Rural regions,Somewhat concerned,0.50204,343,12270,0.50146,0.50262
1998,5th Quintile,Rural regions,Not concerned at all,0.39236,212,12270,0.39179,0.39293
1999,1st Quintile,Urban regions,Very concerned,0.31918,565,13621,0.31886,0.31950
1999,1st Quintile,Urban regions,Somewhat concerned,0.48846,783,13621,0.48812,0.48881
1999,1st Quintile,Urban regions,Not concerned at all,0.19236,273,13621,0.19209,0.19263
1999,1st Quintile,Rural regions,Very concerned,0.28134,323,13621,0.28091,0.28177
1999,1st Quintile,Rural regions,Somewhat concerned,0.53539,497,13621,0.53492,0.53587
1999,1st Quintile,Rural regions,Not concerned at all,0.18327,135,13621,0.18290,0.18363
1999,2nd Quintile,Urban regions,Very concerned,0.21690,408,13621,0.21662,0.21718
1999,2nd Quintile,Urban regions,Somewhat concerned,0.52867,968,13621,0.52833,0.52902
1999,2nd Quintile,Urban regions,Not concerned at all,0.25443,375,13621,0.25413,0.25472
1999,2nd Quintile,Rural regions,Very concerned,0.19914,255,13621,0.19878,0.19950
1999,2nd Quintile,Rural regions,Somewhat concerned,0.53237,626,13621,0.53192,0.53282
1999,2nd Quintile,Rural regions,Not concerned at all,0.26849,233,13621,0.26810,0.26889
1999,3rd Quintile,Urban regions,Very concerned,0.14042,280,13621,0.14018,0.14065
1999,3rd Quintile,Urban regions,Somewhat concerned,0.49175,916,13621,0.49142,0.49208
1999,3rd Quintile,Urban regions,Not concerned at all,0.36783,520,13621,0.36751,0.36816
1999,3rd Quintile,Rural regions,Very concerned,0.16831,205,13621,0.16797,0.16866
1999,3rd Quintile,Rural regions,Somewhat concerned,0.57138,646,13621,0.57093,0.57183
1999,3rd Quintile,Rural regions,Not concerned at all,0.26031,244,13621,0.25991,0.26071
1999,4th Quintile,Urban regions,Very concerned,0.12933,245,13621,0.12912,0.12954
1999,4th Quintile,Urban regions,Somewhat concerned,0.51651,985,13621,0.51620,0.51682
1999,4th Quintile,Urban regions,Not concerned at all,0.35416,635,13621,0.35387,0.35446
1999,4th Quintile,Rural regions,Very concerned,0.12939,109,13621,0.12905,0.12972
1999,4th Quintile,Rural regions,Somewhat concerned,0.52250,515,13621,0.52200,0.52300
1999,4th Quintile,Rural regions,Not concerned at all,0.34811,281,13621,0.34764,0.34859
1999,5th Quintile,Urban regions,Very concerned,0.06754,148,13621,0.06739,0.06768
1999,5th Quintile,Urban regions,Somewhat concerned,0.43282,866,13621,0.43253,0.43311
1999,5th Quintile,Urban regions,Not concerned at all,0.49964,871,13621,0.49935,0.49994
1999,5th Quintile,Rural regions,Very concerned,0.07211,55,13621,0.07183,0.07238
1999,5th Quintile,Rural regions,Somewhat concerned,0.44420,347,13621,0.44367,0.44472
1999,5th Quintile,Rural regions,Not concerned at all,0.48369,312,13621,0.48316,0.48423
2000,1st Quintile,Urban regions,Very concerned,0.32291,532,13183,0.32247,0.32335
2000,1st Quintile,Urban regions,Somewhat concerned,0.47391,759,13183,0.47344,0.47438
2000,1st Quintile,Urban regions,Not concerned at all,0.20318,289,13183,0.20280,0.20356
2000,1st Quintile,Rural regions,Very concerned,0.28521,318,13183,0.28465,0.28577
2000,1st Quintile,Rural regions,Somewhat concerned,0.53415,530,13183,0.53353,0.53476
2000,1st Quintile,Rural regions,Not concerned at all,0.18065,135,13183,0.18017,0.18112
2000,2nd Quintile,Urban regions,Very concerned,0.19986,372,13183,0.19949,0.20024
2000,2nd Quintile,Urban regions,Somewhat concerned,0.52432,901,13183,0.52385,0.52479
2000,2nd Quintile,Urban regions,Not concerned at all,0.27582,418,13183,0.27540,0.27624
2000,2nd Quintile,Rural regions,Very concerned,0.19203,223,13183,0.19154,0.19252
2000,2nd Quintile,Rural regions,Somewhat concerned,0.54212,574,13183,0.54150,0.54274
2000,2nd Quintile,Rural regions,Not concerned at all,0.26585,250,13183,0.26530,0.26640
2000,3rd Quintile,Urban regions,Very concerned,0.12002,218,13183,0.11972,0.12033
2000,3rd Quintile,Urban regions,Somewhat concerned,0.50467,861,13183,0.50421,0.50514
2000,3rd Quintile,Urban regions,Not concerned at all,0.37530,547,13183,0.37485,0.37575
2000,3rd Quintile,Rural regions,Very concerned,0.15905,171,13183,0.15859,0.15951
2000,3rd Quintile,Rural regions,Somewhat concerned,0.55669,631,13183,0.55607,0.55732
2000,3rd Quintile,Rural regions,Not concerned at all,0.28426,267,13183,0.28369,0.28482
2000,4th Quintile,Urban regions,Very concerned,0.10455,198,13183,0.10429,0.10482
2000,4th Quintile,Urban regions,Somewhat concerned,0.49621,900,13183,0.49578,0.49665
2000,4th Quintile,Urban regions,Not concerned at all,0.39923,690,13183,0.39881,0.39966
2000,4th Quintile,Rural regions,Very concerned,0.13436,129,13183,0.13389,0.13483
2000,4th Quintile,Rural regions,Somewhat concerned,0.51138,479,13183,0.51070,0.51207
2000,4th Quintile,Rural regions,Not concerned at all,0.35426,282,13183,0.35360,0.35492
2000,5th Quintile,Urban regions,Very concerned,0.06635,149,13183,0.06614,0.06656
2000,5th Quintile,Urban regions,Somewhat concerned,0.40950,787,13183,0.40908,0.40992
2000,5th Quintile,Urban regions,Not concerned at all,0.52415,909,13183,0.52372,0.52457
2000,5th Quintile,Rural regions,Very concerned,0.05118,44,13183,0.05085,0.05151
2000,5th Quintile,Rural regions,Somewhat concerned,0.42758,302,13183,0.42684,0.42832
2000,5th Quintile,Rural regions,Not concerned at all,0.52124,318,13183,0.52049,0.52198
2001,1st Quintile,Urban regions,Very concerned,0.29897,771,21742,0.29865,0.29928
2001,1st Quintile,Urban regions,Somewhat concerned,0.47226,1147,21742,0.47192,0.47260
2001,1st Quintile,Urban regions,Not concerned at all,0.22877,506,21742,0.22849,0.22906
2001,1st Quintile,Rural regions,Very concerned,0.30003,468,21742,0.29959,0.30047
2001,1st Quintile,Rural regions,Somewhat concerned,0.46904,668,21742,0.46856,0.46952
2001,1st Quintile,Rural regions,Not concerned at all,0.23093,269,21742,0.23052,0.23133
2001,2nd Quintile,Urban regions,Very concerned,0.18371,507,21742,0.18344,0.18398
2001,2nd Quintile,Urban regions,Somewhat concerned,0.51968,1413,21742,0.51933,0.52003
2001,2nd Quintile,Urban regions,Not concerned at all,0.29661,697,21742,0.29629,0.29693
2001,2nd Quintile,Rural regions,Very concerned,0.20917,383,21742,0.20881,0.20953
2001,2nd Quintile,Rural regions,Somewhat concerned,0.49790,924,21742,0.49746,0.49835
2001,2nd Quintile,Rural regions,Not concerned at all,0.29292,429,21742,0.29252,0.29333
2001,3rd Quintile,Urban regions,Very concerned,0.14029,412,21742,0.14006,0.14052
2001,3rd Quintile,Urban regions,Somewhat concerned,0.50237,1407,21742,0.50204,0.50270
2001,3rd Quintile,Urban regions,Not concerned at all,0.35734,970,21742,0.35702,0.35766
2001,3rd Quintile,Rural regions,Very concerned,0.18411,305,21742,0.18375,0.18446
2001,3rd Quintile,Rural regions,Somewhat concerned,0.51950,937,21742,0.51904,0.51996
2001,3rd Quintile,Rural regions,Not concerned at all,0.29639,473,21742,0.29597,0.29681
2001,4th Quintile,Urban regions,Very concerned,0.10858,326,21742,0.10838,0.10877
2001,4th Quintile,Urban regions,Somewhat concerned,0.45081,1386,21742,0.45049,0.45112
2001,4th Quintile,Urban regions,Not concerned at all,0.44061,1275,21742,0.44030,0.44093
2001,4th Quintile,Rural regions,Very concerned,0.13202,219,21742,0.13170,0.13234
2001,4th Quintile,Rural regions,Somewhat concerned,0.48864,814,21742,0.48817,0.48911
2001,4th Quintile,Rural regions,Not concerned at all,0.37934,544,21742,0.37889,0.37980
2001,5th Quintile,Urban regions,Very concerned,0.06394,225,21742,0.06380,0.06409
2001,5th Quintile,Urban regions,Somewhat concerned,0.38017,1319,21742,0.37988,0.38045
2001,5th Quintile,Urban regions,Not concerned at all,0.55589,1816,21742,0.55560,0.55619
2001,5th Quintile,Rural regions,Very concerned,0.08647,105,21742,0.08617,0.08677
2001,5th Quintile,Rural regions,Somewhat concerned,0.37966,472,21742,0.37915,0.38018
2001,5th Quintile,Rural regions,Not concerned at all,0.53387,555,21742,0.53334,0.53440
2002,1st Quintile,Urban regions,Very concerned,0.33955,753,20679,0.33922,0.33988
2002,1st Quintile,Urban regions,Somewhat concerned,0.48699,1004,20679,0.48665,0.48734
2002,1st Quintile,Urban regions,Not concerned at all,0.17346,349,20679,0.17320,0.17372
2002,1st Quintile,Rural regions,Very concerned,0.35773,499,20679,0.35729,0.35818
2002,1st Quintile,Rural regions,Somewhat concerned,0.48140,628,20679,0.48093,0.48187
2002,1st Quintile,Rural regions,Not concerned at all,0.16087,182,20679,0.16052,0.16121
2002,2nd Quintile,Urban regions,Very concerned,0.22486,571,20679,0.22458,0.22515
2002,2nd Quintile,Urban regions,Somewhat concerned,0.51906,1250,20679,0.51872,0.51940
2002,2nd Quintile,Urban regions,Not concerned at all,0.25608,568,20679,0.25578,0.25638
2002,2nd Quintile,Rural regions,Very concerned,0.22997,370,20679,0.22960,0.23035
2002,2nd Quintile,Rural regions,Somewhat concerned,0.51521,805,20679,0.51476,0.51566
2002,2nd Quintile,Rural regions,Not concerned at all,0.25481,354,20679,0.25442,0.25521
2002,3rd Quintile,Urban regions,Very concerned,0.17016,472,20679,0.16991,0.17041
2002,3rd Quintile,Urban regions,Somewhat concerned,0.52283,1370,20679,0.52250,0.52316
2002,3rd Quintile,Urban regions,Not concerned at all,0.30701,747,20679,0.30671,0.30732
2002,3rd Quintile,Rural regions,Very concerned,0.21357,316,20679,0.21318,0.21395
2002,3rd Quintile,Rural regions,Somewhat concerned,0.54260,801,20679,0.54213,0.54307
2002,3rd Quintile,Rural regions,Not concerned at all,0.24383,339,20679,0.24343,0.24424
2002,4th Quintile,Urban regions,Very concerned,0.13159,350,20679,0.13138,0.13181
2002,4th Quintile,Urban regions,Somewhat concerned,0.52965,1463,20679,0.52933,0.52997
2002,4th Quintile,Urban regions,Not concerned at all,0.33876,913,20679,0.33845,0.33906
2002,4th Quintile,Rural regions,Very concerned,0.15596,247,20679,0.15563,0.15630
2002,4th Quintile,Rural regions,Somewhat concerned,0.54401,917,20679,0.54355,0.54448
2002,4th Quintile,Rural regions,Not concerned at all,0.30002,450,20679,0.29959,0.30045
2002,5th Quintile,Urban regions,Very concerned,0.09387,341,20679,0.09369,0.09405
2002,5th Quintile,Urban regions,Somewhat concerned,0.45425,1663,20679,0.45394,0.45457
2002,5th Quintile,Urban regions,Not concerned at all,0.45188,1652,20679,0.45156,0.45219
2002,5th Quintile,Rural regions,Very concerned,0.08032,122,20679,0.08002,0.08062
2002,5th Quintile,Rural regions,Somewhat concerned,0.50682,653,20679,0.50628,0.50737
2002,5th Quintile,Rural regions,Not concerned at all,0.41286,530,20679,0.41232,0.41340
2003,1st Quintile,Urban regions,Very concerned,0.40944,899,22030,0.40911,0.40978
2003,1st Quintile,Urban regions,Somewhat concerned,0.43734,916,22030,0.43700,0.43767
2003,1st Quintile,Urban regions,Not concerned at all,0.15322,314,22030,0.15298,0.15346
2003,1st Quintile,Rural regions,Very concerned,0.43258,551,22030,0.43212,0.43305
2003,1st Quintile,Rural regions,Somewhat concerned,0.42199,538,22030,0.42152,0.42246
2003,1st Quintile,Rural regions,Not concerned at all,0.14543,152,22030,0.14509,0.14576
2003,2nd Quintile,Urban regions,Very concerned,0.28166,670,22030,0.28135,0.28197
2003,2nd Quintile,Urban regions,Somewhat concerned,0.51028,1174,22030,0.50994,0.51063
2003,2nd Quintile,Urban regions,Not concerned at all,0.20806,436,22030,0.20778,0.20834
2003,2nd Quintile,Rural regions,Very concerned,0.26483,439,22030,0.26443,0.26522
2003,2nd Quintile,Rural regions,Somewhat concerned,0.53273,848,22030,0.53228,0.53317
2003,2nd Quintile,Rural regions,Not concerned at all,0.20245,283,22030,0.20209,0.20280
2003,3rd Quintile,Urban regions,Very concerned,0.21800,584,22030,0.21773,0.21827
2003,3rd Quintile,Urban regions,Somewhat concerned,0.53111,1392,22030,0.53078,0.53144
2003,3rd Quintile,Urban regions,Not concerned at all,0.25089,637,22030,0.25060,0.25117
2003,3rd Quintile,Rural regions,Very concerned,0.22220,366,22030,0.22181,0.22259
2003,3rd Quintile,Rural regions,Somewhat concerned,0.53297,792,22030,0.53250,0.53344
2003,3rd Quintile,Rural regions,Not concerned at all,0.24483,328,22030,0.24443,0.24523
2003,4th Quintile,Urban regions,Very concerned,0.18077,560,22030,0.18053,0.18102
2003,4th Quintile,Urban regions,Somewhat concerned,0.52940,1528,22030,0.52909,0.52972
2003,4th Quintile,Urban regions,Not concerned at all,0.28982,781,22030,0.28953,0.29011
2003,4th Quintile,Rural regions,Very concerned,0.21233,300,22030,0.21194,0.21271
2003,4th Quintile,Rural regions,Somewhat concerned,0.52081,866,22030,0.52034,0.52128
2003,4th Quintile,Rural regions,Not concerned at all,0.26686,368,22030,0.26645,0.26728
2003,5th Quintile,Urban regions,Very concerned,0.12259,539,22030,0.12239,0.12278
2003,5th Quintile,Urban regions,Somewhat concerned,0.47611,2251,22030,0.47581,0.47640
2003,5th Quintile,Urban regions,Not concerned at all,0.40131,1955,22030,0.40102,0.40160
2003,5th Quintile,Rural regions,Very concerned,0.13991,205,22030,0.13955,0.14026
2003,5th Quintile,Rural regions,Somewhat concerned,0.50090,790,22030,0.50039,0.50142
2003,5th Quintile,Rural regions,Not concerned at all,0.35919,568,22030,0.35870,0.35968
2004,1st Quintile,Urban regions,Very concerned,0.43132,900,21485,0.43099,0.43166
2004,1st Quintile,Urban regions,Somewhat concerned,0.43553,889,21485,0.43519,0.43586
2004,1st Quintile,Urban regions,Not concerned at all,0.13315,271,21485,0.13292,0.13338
2004,1st Quintile,Rural regions,Very concerned,0.46594,580,21485,0.46547,0.46641
2004,1st Quintile,Rural regions,Somewhat concerned,0.42321,523,21485,0.42274,0.42367
2004,1st Quintile,Rural regions,Not concerned at all,0.11085,100,21485,0.11055,0.11114
2004,2nd Quintile,Urban regions,Very concerned,0.31656,729,21485,0.31624,0.31687
2004,2nd Quintile,Urban regions,Somewhat concerned,0.50939,1160,21485,0.50905,0.50973
2004,2nd Quintile,Urban regions,Not concerned at all,0.17405,396,21485,0.17380,0.17431
2004,2nd Quintile,Rural regions,Very concerned,0.31697,499,21485,0.31655,0.31739
2004,2nd Quintile,Rural regions,Somewhat concerned,0.51029,796,21485,0.50985,0.51074
2004,2nd Quintile,Rural regions,Not concerned at all,0.17273,208,21485,0.17239,0.17307
2004,3rd Quintile,Urban regions,Very concerned,0.26175,638,21485,0.26146,0.26203
2004,3rd Quintile,Urban regions,Somewhat concerned,0.51874,1343,21485,0.51842,0.51906
2004,3rd Quintile,Urban regions,Not concerned at all,0.21951,535,21485,0.21925,0.21978
2004,3rd Quintile,Rural regions,Very concerned,0.25378,372,21485,0.25337,0.25420
2004,3rd Quintile,Rural regions,Somewhat concerned,0.55668,799,21485,0.55621,0.55715
2004,3rd Quintile,Rural regions,Not concerned at all,0.18953,234,21485,0.18916,0.18991
2004,4th Quintile,Urban regions,Very concerned,0.19180,543,21485,0.19155,0.19205
2004,4th Quintile,Urban regions,Somewhat concerned,0.55617,1553,21485,0.55585,0.55648
2004,4th Quintile,Urban regions,Not concerned at all,0.25204,700,21485,0.25176,0.25231
2004,4th Quintile,Rural regions,Very concerned,0.22799,349,21485,0.22759,0.22838
2004,4th Quintile,Rural regions,Somewhat concerned,0.54187,842,21485,0.54140,0.54233
2004,4th Quintile,Rural regions,Not concerned at all,0.23015,342,21485,0.22975,0.23054
2004,5th Quintile,Urban regions,Very concerned,0.13587,567,21485,0.13567,0.13607
2004,5th Quintile,Urban regions,Somewhat concerned,0.49541,2209,21485,0.49512,0.49571
2004,5th Quintile,Urban regions,Not concerned at all,0.36871,1834,21485,0.36843,0.36900
2004,5th Quintile,Rural regions,Very concerned,0.14822,201,21485,0.14786,0.14858
2004,5th Quintile,Rural regions,Somewhat concerned,0.52005,834,21485,0.51954,0.52056
2004,5th Quintile,Rural regions,Not concerned at all,0.33173,539,21485,0.33125,0.33221
2005,1st Quintile,Urban regions,Very concerned,0.46194,913,20600,0.46160,0.46227
2005,1st Quintile,Urban regions,Somewhat concerned,0.42876,880,20600,0.42843,0.42909
2005,1st Quintile,Urban regions,Not concerned at all,0.10930,218,20600,0.10909,0.10951
2005,1st Quintile,Rural regions,Very concerned,0.46846,537,20600,0.46799,0.46894
2005,1st Quintile,Rural regions,Somewhat concerned,0.44952,503,20600,0.44905,0.44999
2005,1st Quintile,Rural regions,Not concerned at all,0.08202,80,20600,0.08176,0.08228
2005,2nd Quintile,Urban regions,Very concerned,0.33247,722,20600,0.33215,0.33279
2005,2nd Quintile,Urban regions,Somewhat concerned,0.49823,1137,20600,0.49790,0.49857
2005,2nd Quintile,Urban regions,Not concerned at all,0.16930,368,20600,0.16905,0.16955
2005,2nd Quintile,Rural regions,Very concerned,0.33332,508,20600,0.33289,0.33374
2005,2nd Quintile,Rural regions,Somewhat concerned,0.49170,717,20600,0.49126,0.49215
2005,2nd Quintile,Rural regions,Not concerned at all,0.17498,221,20600,0.17464,0.17532
2005,3rd Quintile,Urban regions,Very concerned,0.27488,623,20600,0.27459,0.27517
2005,3rd Quintile,Urban regions,Somewhat concerned,0.51116,1217,20600,0.51083,0.51149
2005,3rd Quintile,Urban regions,Not concerned at all,0.21396,473,20600,0.21369,0.21423
2005,3rd Quintile,Rural regions,Very concerned,0.26880,373,20600,0.26839,0.26921
2005,3rd Quintile,Rural regions,Somewhat concerned,0.54491,795,20600,0.54444,0.54537
2005,3rd Quintile,Rural regions,Not concerned at all,0.18630,242,20600,0.18594,0.18666
2005,4th Quintile,Urban regions,Very concerned,0.17415,532,20600,0.17391,0.17439
2005,4th Quintile,Urban regions,Somewhat concerned,0.58117,1530,20600,0.58086,0.58149
2005,4th Quintile,Urban regions,Not concerned at all,0.24468,641,20600,0.24441,0.24495
2005,4th Quintile,Rural regions,Very concerned,0.21967,321,20600,0.21929,0.22006
2005,4th Quintile,Rural regions,Somewhat concerned,0.55629,841,20600,0.55583,0.55675
2005,4th Quintile,Rural regions,Not concerned at all,0.22404,318,20600,0.22365,0.22442
2005,5th Quintile,Urban regions,Very concerned,0.12881,517,20600,0.12861,0.12900
2005,5th Quintile,Urban regions,Somewhat concerned,0.49705,2163,20600,0.49675,0.49734
2005,5th Quintile,Urban regions,Not concerned at all,0.37415,1759,20600,0.37386,0.37443
2005,5th Quintile,Rural regions,Very concerned,0.13716,188,20600,0.13681,0.13752
2005,5th Quintile,Rural regions,Somewhat concerned,0.48614,733,20600,0.48563,0.48666
2005,5th Quintile,Rural regions,Not concerned at all,0.37669,530,20600,0.37619,0.37719
2006,1st Quintile,Urban regions,Very concerned,0.45447,877,19220,0.45411,0.45482
2006,1st Quintile,Urban regions,Somewhat concerned,0.42676,785,19220,0.42640,0.42711
2006,1st Quintile,Urban regions,Not concerned at all,0.11878,226,19220,0.11855,0.11901
