,Unnamed: 0,year,bula_h,pgisced97,plh0189,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
264,264,1995,Lower Saxony,Upper Secondary Level,Agree completely,0.10755,43,10628,0.0878,0.12872
265,265,1995,Lower Saxony,Upper Secondary Level,Agree,0.19478,74,10628,0.16794,0.21998
266,266,1995,Lower Saxony,Upper Secondary Level,Disagree,0.32068,169,10628,0.29087,0.35148
267,267,1995,Lower Saxony,Upper Secondary Level,Disagree completely,0.37699,233,10628,0.35038,0.41066
268,268,1995,Lower Saxony,Post-secondary Non-tertiary Level,Disagree completely,1.0,31,10628,0.79355,1.22596
269,269,1995,Lower Saxony,First Stage of Tertiary Education,Disagree completely,1.0,38,10628,0.83729,1.15294
270,270,1995,Lower Saxony,Second Stage of Tertiary Education,Disagree,0.39534,32,10628,0.29375,0.47969
271,271,1995,Lower Saxony,Second Stage of Tertiary Education,Disagree completely,0.60466,54,10628,0.50212,0.7137
272,272,1995,North Rhine-Westphalia,Primary Level,Disagree,0.32449,34,10628,0.26184,0.39488
273,273,1995,North Rhine-Westphalia,Primary Level,Disagree completely,0.67551,64,10628,0.56625,0.78689
274,274,1995,North Rhine-Westphalia,Lower Secondary Level,Agree completely,0.09375,37,10628,0.07638,0.11364
275,275,1995,North Rhine-Westphalia,Lower Secondary Level,Agree,0.19676,86,10628,0.16756,0.24188
276,276,1995,North Rhine-Westphalia,Lower Secondary Level,Disagree,0.25826,140,10628,0.227,0.28754
277,277,1995,North Rhine-Westphalia,Lower Secondary Level,Disagree completely,0.45123,248,10628,0.40488,0.49254
278,278,1995,North Rhine-Westphalia,Upper Secondary Level,Agree completely,0.06776,72,10628,0.05877,0.07746
279,279,1995,North Rhine-Westphalia,Upper Secondary Level,Agree,0.14306,160,10628,0.12347,0.15816
280,280,1995,North Rhine-Westphalia,Upper Secondary Level,Disagree,0.31551,386,10628,0.29466,0.33288
281,281,1995,North Rhine-Westphalia,Upper Secondary Level,Disagree completely,0.47367,651,10628,0.44777,0.49805
282,282,1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree,0.44337,35,10628,0.34488,0.5677
283,283,1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree completely,0.55663,59,10628,0.45806,0.6722
284,284,1995,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree,0.3461,35,10628,0.28213,0.41046
285,285,1995,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree completely,0.6539,82,10628,0.55512,0.74829
286,286,1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree,0.4639,103,10628,0.39306,0.51609
287,287,1995,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree completely,0.5361,130,10628,0.47317,0.60866
288,288,1995,Hesse,Primary Level,Disagree completely,1.0,32,10628,0.59768,1.52497
289,289,1995,Hesse,Lower Secondary Level,Disagree,0.3801,58,10628,0.30261,0.4472
290,290,1995,Hesse,Lower Secondary Level,Disagree completely,0.6199,116,10628,0.52444,0.72038
291,291,1995,Hesse,Upper Secondary Level,Agree completely,0.09583,33,10628,0.07215,0.11637
292,292,1995,Hesse,Upper Secondary Level,Agree,0.11104,38,10628,0.08733,0.13799
293,293,1995,Hesse,Upper Secondary Level,Disagree,0.32093,128,10628,0.28018,0.35421
294,294,1995,Hesse,Upper Secondary Level,Disagree completely,0.47219,232,10628,0.42331,0.54159
295,295,1995,Hesse,Second Stage of Tertiary Education,Disagree,0.43777,40,10628,0.36416,0.49959
296,296,1995,Hesse,Second Stage of Tertiary Education,Disagree completely,0.56223,58,10628,0.47873,0.64544
297,297,1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree,0.32647,50,10628,0.27687,0.36761
298,298,1995,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree completely,0.67353,108,10628,0.6047,0.75919
299,299,1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Agree,0.10801,33,10628,0.0894,0.12629
300,300,1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree,0.28081,87,10628,0.24502,0.3244
301,301,1995,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree completely,0.61119,207,10628,0.56478,0.65787
302,302,1995,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Disagree completely,1.0,34,10628,0.79665,1.20822
303,303,1995,Baden-Wuerttemberg,Primary Level,Agree,0.20859,32,10628,0.16228,0.26025
304,304,1995,Baden-Wuerttemberg,Primary Level,Disagree,0.44149,55,10628,0.35405,0.55309
305,305,1995,Baden-Wuerttemberg,Primary Level,Disagree completely,0.34992,58,10628,0.27946,0.45719
306,306,1995,Baden-Wuerttemberg,Lower Secondary Level,Agree completely,0.09327,35,10628,0.07208,0.11345
307,307,1995,Baden-Wuerttemberg,Lower Secondary Level,Agree,0.18632,79,10628,0.15509,0.22126
308,308,1995,Baden-Wuerttemberg,Lower Secondary Level,Disagree,0.35639,133,10628,0.29974,0.41201
309,309,1995,Baden-Wuerttemberg,Lower Secondary Level,Disagree completely,0.36402,182,10628,0.31099,0.41165
310,310,1995,Baden-Wuerttemberg,Upper Secondary Level,Agree completely,0.07565,50,10628,0.06132,0.09277
311,311,1995,Baden-Wuerttemberg,Upper Secondary Level,Agree,0.16971,105,10628,0.14773,0.19658
312,312,1995,Baden-Wuerttemberg,Upper Secondary Level,Disagree,0.33912,291,10628,0.31874,0.36088
313,313,1995,Baden-Wuerttemberg,Upper Secondary Level,Disagree completely,0.41552,352,10628,0.3788,0.44953
314,314,1995,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Disagree completely,1.0,36,10628,0.78891,1.25215
315,315,1995,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree,0.44736,38,10628,0.37981,0.51983
316,316,1995,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree completely,0.55264,39,10628,0.44741,0.71759
317,317,1995,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree,0.54277,48,10628,0.44537,0.65996
318,318,1995,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree completely,0.45723,53,10628,0.3735,0.56555
319,319,1995,Bavaria,Lower Secondary Level,Agree,0.19894,53,10628,0.16378,0.24128
320,320,1995,Bavaria,Lower Secondary Level,Disagree,0.41685,129,10628,0.37064,0.46945
321,321,1995,Bavaria,Lower Secondary Level,Disagree completely,0.3842,147,10628,0.34558,0.4222
322,322,1995,Bavaria,Upper Secondary Level,Agree completely,0.09917,62,10628,0.08451,0.11436
323,323,1995,Bavaria,Upper Secondary Level,Agree,0.15823,121,10628,0.13712,0.17859
324,324,1995,Bavaria,Upper Secondary Level,Disagree,0.32456,273,10628,0.29843,0.35391
325,325,1995,Bavaria,Upper Secondary Level,Disagree completely,0.41804,404,10628,0.3908,0.44536
326,326,1995,Bavaria,First Stage of Tertiary Education,Disagree,0.40909,37,10628,0.33787,0.5058
327,327,1995,Bavaria,First Stage of Tertiary Education,Disagree completely,0.59091,48,10628,0.45497,0.72709
328,328,1995,Bavaria,Second Stage of Tertiary Education,Disagree,0.42692,48,10628,0.34097,0.50655
329,329,1995,Bavaria,Second Stage of Tertiary Education,Disagree completely,0.57308,105,10628,0.51438,0.64361
330,330,1995,Berlin,Upper Secondary Level,Agree,0.16037,33,10628,0.13284,0.19223
331,331,1995,Berlin,Upper Secondary Level,Disagree,0.37846,83,10628,0.33314,0.42152
332,332,1995,Berlin,Upper Secondary Level,Disagree completely,0.46118,114,10628,0.40191,0.52309
333,333,1995,Berlin,Second Stage of Tertiary Education,Disagree,0.3818,45,10628,0.3159,0.44136
334,334,1995,Berlin,Second Stage of Tertiary Education,Disagree completely,0.6182,75,10628,0.51743,0.74261
335,335,1995,Brandenburg,Upper Secondary Level,Agree completely,0.14067,34,10628,0.11037,0.17172
336,336,1995,Brandenburg,Upper Secondary Level,Disagree,0.37586,105,10628,0.34513,0.41863
337,337,1995,Brandenburg,Upper Secondary Level,Disagree completely,0.48347,135,10628,0.44116,0.52946
338,338,1995,Brandenburg,Second Stage of Tertiary Education,Disagree,0.35409,46,10628,0.30646,0.41213
339,339,1995,Brandenburg,Second Stage of Tertiary Education,Disagree completely,0.64591,73,10628,0.57484,0.72311
340,340,1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Agree,0.21489,42,10628,0.17858,0.25156
341,341,1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree,0.36485,73,10628,0.31321,0.41387
342,342,1995,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree completely,0.42026,104,10628,0.37857,0.46081
343,343,1995,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree,0.38415,31,10628,0.29771,0.4915
344,344,1995,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree completely,0.61585,48,10628,0.52633,0.72592
345,345,1995,Saxony,Lower Secondary Level,Disagree,0.4844,40,10628,0.40416,0.56729
346,346,1995,Saxony,Lower Secondary Level,Disagree completely,0.5156,45,10628,0.42215,0.58292
347,347,1995,Saxony,Upper Secondary Level,Agree completely,0.08499,42,10628,0.07405,0.09862
348,348,1995,Saxony,Upper Secondary Level,Agree,0.10868,60,10628,0.09415,0.1248
349,349,1995,Saxony,Upper Secondary Level,Disagree,0.35456,219,10628,0.33115,0.37967
350,350,1995,Saxony,Upper Secondary Level,Disagree completely,0.45177,301,10628,0.42212,0.48167
351,351,1995,Saxony,Second Stage of Tertiary Education,Disagree,0.47915,88,10628,0.42483,0.55498
352,352,1995,Saxony,Second Stage of Tertiary Education,Disagree completely,0.52085,104,10628,0.47457,0.58423
353,353,1995,Saxony-Anhalt,Upper Secondary Level,Agree completely,0.08741,32,10628,0.07202,0.10479
354,354,1995,Saxony-Anhalt,Upper Secondary Level,Agree,0.1253,38,10628,0.09701,0.15148
355,355,1995,Saxony-Anhalt,Upper Secondary Level,Disagree,0.31165,127,10628,0.28304,0.34619
356,356,1995,Saxony-Anhalt,Upper Secondary Level,Disagree completely,0.47565,179,10628,0.42873,0.52288
357,357,1995,Saxony-Anhalt,First Stage of Tertiary Education,Disagree completely,1.0,31,10628,0.81631,1.20585
358,358,1995,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree,0.45769,59,10628,0.39497,0.54418
359,359,1995,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree completely,0.54231,73,10628,0.48162,0.62778
360,360,1995,Thuringa,Lower Secondary Level,Disagree,1.0,31,10628,0.72357,1.31135
361,361,1995,Thuringa,Upper Secondary Level,Agree completely,0.11137,39,10628,0.09126,0.13077
362,362,1995,Thuringa,Upper Secondary Level,Agree,0.13369,49,10628,0.10483,0.16599
363,363,1995,Thuringa,Upper Secondary Level,Disagree,0.28753,119,10628,0.25509,0.31752
364,364,1995,Thuringa,Upper Secondary Level,Disagree completely,0.46741,197,10628,0.4354,0.50172
365,365,1995,Thuringa,Second Stage of Tertiary Education,Disagree completely,1.0,71,10628,0.8663,1.1706
366,366,1996,Schleswig-Holstein,Upper Secondary Level,Disagree,0.37771,50,10341,0.32454,0.42846
367,367,1996,Schleswig-Holstein,Upper Secondary Level,Disagree completely,0.62229,84,10341,0.55935,0.70305
368,368,1996,Hamburg,Upper Secondary Level,Disagree completely,1.0,33,10341,0.79013,1.25837
369,369,1996,Lower Saxony,Lower Secondary Level,Agree,0.25008,34,10341,0.20217,0.3014
370,370,1996,Lower Saxony,Lower Secondary Level,Disagree,0.31609,56,10341,0.26187,0.3674
371,371,1996,Lower Saxony,Lower Secondary Level,Disagree completely,0.43383,103,10341,0.38265,0.48731
372,372,1996,Lower Saxony,Upper Secondary Level,Agree completely,0.09071,42,10341,0.07682,0.10655
373,373,1996,Lower Saxony,Upper Secondary Level,Agree,0.15132,64,10341,0.12254,0.18083
374,374,1996,Lower Saxony,Upper Secondary Level,Disagree,0.32069,161,10341,0.28965,0.35386
375,375,1996,Lower Saxony,Upper Secondary Level,Disagree completely,0.43728,251,10341,0.39955,0.46907
376,376,1996,Lower Saxony,First Stage of Tertiary Education,Disagree completely,1.0,41,10341,0.86122,1.20942
377,377,1996,Lower Saxony,Second Stage of Tertiary Education,Disagree,0.39756,35,10341,0.32824,0.47302
378,378,1996,Lower Saxony,Second Stage of Tertiary Education,Disagree completely,0.60244,56,10341,0.5143,0.70186
379,379,1996,North Rhine-Westphalia,Pre-primary Level,Disagree completely,1.0,31,10341,0.82279,1.1748
380,380,1996,North Rhine-Westphalia,Primary Level,Disagree completely,1.0,62,10341,0.83069,1.18833
381,381,1996,North Rhine-Westphalia,Lower Secondary Level,Agree completely,0.06993,34,10341,0.05143,0.09341
382,382,1996,North Rhine-Westphalia,Lower Secondary Level,Agree,0.17922,84,10341,0.14947,0.21315
383,383,1996,North Rhine-Westphalia,Lower Secondary Level,Disagree,0.30783,136,10341,0.27714,0.34162
384,384,1996,North Rhine-Westphalia,Lower Secondary Level,Disagree completely,0.44301,250,10341,0.40266,0.4923
385,385,1996,North Rhine-Westphalia,Upper Secondary Level,Agree completely,0.06935,75,10341,0.05823,0.07886
386,386,1996,North Rhine-Westphalia,Upper Secondary Level,Agree,0.12794,148,10341,0.11476,0.14281
387,387,1996,North Rhine-Westphalia,Upper Secondary Level,Disagree,0.30612,371,10341,0.28265,0.32934
388,388,1996,North Rhine-Westphalia,Upper Secondary Level,Disagree completely,0.49659,653,10341,0.46984,0.52047
389,389,1996,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree,0.43979,44,10341,0.34491,0.54515
390,390,1996,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree completely,0.56021,59,10341,0.44746,0.6851
391,391,1996,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree,0.35172,40,10341,0.29193,0.41707
392,392,1996,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree completely,0.64828,75,10341,0.54975,0.74259
393,393,1996,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree,0.45236,100,10341,0.38967,0.51323
394,394,1996,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree completely,0.54764,132,10341,0.48266,0.62209
395,395,1996,Hesse,Primary Level,Disagree completely,1.0,31,10341,0.70187,1.42851
396,396,1996,Hesse,Lower Secondary Level,Disagree,0.35381,55,10341,0.28257,0.42167
397,397,1996,Hesse,Lower Secondary Level,Disagree completely,0.64619,112,10341,0.56534,0.74566
398,398,1996,Hesse,Upper Secondary Level,Agree,0.09503,37,10341,0.07359,0.1266
399,399,1996,Hesse,Upper Secondary Level,Disagree,0.364,127,10341,0.32986,0.40295
400,400,1996,Hesse,Upper Secondary Level,Disagree completely,0.54097,238,10341,0.4913,0.60214
401,401,1996,Hesse,Second Stage of Tertiary Education,Disagree,0.43016,41,10341,0.35257,0.51544
402,402,1996,Hesse,Second Stage of Tertiary Education,Disagree completely,0.56984,58,10341,0.49426,0.65595
403,403,1996,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree,0.37719,54,10341,0.33261,0.43377
404,404,1996,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree completely,0.62281,98,10341,0.54654,0.71219
405,405,1996,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Agree,0.11951,37,10341,0.09039,0.14926
406,406,1996,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree,0.32943,100,10341,0.2932,0.36249
407,407,1996,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree completely,0.55106,187,10341,0.50635,0.60081
408,408,1996,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Disagree completely,1.0,31,10341,0.79003,1.15338
409,409,1996,Baden-Wuerttemberg,Primary Level,Disagree,0.49943,57,10341,0.38825,0.63138
410,410,1996,Baden-Wuerttemberg,Primary Level,Disagree completely,0.50057,45,10341,0.32155,0.7246
411,411,1996,Baden-Wuerttemberg,Lower Secondary Level,Agree completely,0.11916,40,10341,0.08488,0.15547
412,412,1996,Baden-Wuerttemberg,Lower Secondary Level,Agree,0.1978,69,10341,0.15692,0.23456
413,413,1996,Baden-Wuerttemberg,Lower Secondary Level,Disagree,0.33819,135,10341,0.28604,0.39196
414,414,1996,Baden-Wuerttemberg,Lower Secondary Level,Disagree completely,0.34486,155,10341,0.29397,0.39242
415,415,1996,Baden-Wuerttemberg,Upper Secondary Level,Agree completely,0.06576,43,10341,0.05188,0.08256
416,416,1996,Baden-Wuerttemberg,Upper Secondary Level,Agree,0.1659,106,10341,0.14397,0.19207
417,417,1996,Baden-Wuerttemberg,Upper Secondary Level,Disagree,0.33664,277,10341,0.30322,0.36687
418,418,1996,Baden-Wuerttemberg,Upper Secondary Level,Disagree completely,0.4317,351,10341,0.39775,0.47268
419,419,1996,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Disagree completely,1.0,31,10341,0.7482,1.34052
420,420,1996,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree,0.43693,40,10341,0.36844,0.52692
421,421,1996,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree completely,0.56307,41,10341,0.44801,0.69766
422,422,1996,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree,0.45771,49,10341,0.37163,0.5465
423,423,1996,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree completely,0.54229,56,10341,0.43496,0.64005
424,424,1996,Bavaria,Lower Secondary Level,Agree completely,0.1252,31,10341,0.09459,0.15493
425,425,1996,Bavaria,Lower Secondary Level,Agree,0.23791,65,10341,0.19242,0.28457
426,426,1996,Bavaria,Lower Secondary Level,Disagree,0.32849,128,10341,0.28753,0.36142
427,427,1996,Bavaria,Lower Secondary Level,Disagree completely,0.3084,127,10341,0.2681,0.35542
428,428,1996,Bavaria,Upper Secondary Level,Agree completely,0.08455,57,10341,0.06613,0.09869
429,429,1996,Bavaria,Upper Secondary Level,Agree,0.17894,115,10341,0.15363,0.20473
430,430,1996,Bavaria,Upper Secondary Level,Disagree,0.28842,254,10341,0.26171,0.32318
431,431,1996,Bavaria,Upper Secondary Level,Disagree completely,0.44809,426,10341,0.42314,0.47727
432,432,1996,Bavaria,First Stage of Tertiary Education,Disagree,0.43682,37,10341,0.3548,0.55374
433,433,1996,Bavaria,First Stage of Tertiary Education,Disagree completely,0.56318,52,10341,0.45916,0.66513
434,434,1996,Bavaria,Second Stage of Tertiary Education,Disagree,0.47694,63,10341,0.38318,0.56642
435,435,1996,Bavaria,Second Stage of Tertiary Education,Disagree completely,0.52306,96,10341,0.44784,0.59172
436,436,1996,Berlin,Upper Secondary Level,Agree,0.15809,33,10341,0.12915,0.19933
437,437,1996,Berlin,Upper Secondary Level,Disagree,0.33428,76,10341,0.2984,0.37244
438,438,1996,Berlin,Upper Secondary Level,Disagree completely,0.50762,116,10341,0.44693,0.55839
439,439,1996,Berlin,Second Stage of Tertiary Education,Disagree,0.42502,50,10341,0.34962,0.49622
440,440,1996,Berlin,Second Stage of Tertiary Education,Disagree completely,0.57498,73,10341,0.48572,0.66986
441,441,1996,Brandenburg,Upper Secondary Level,Agree,0.14208,38,10341,0.12058,0.16658
442,442,1996,Brandenburg,Upper Secondary Level,Disagree,0.33946,105,10341,0.30913,0.37285
443,443,1996,Brandenburg,Upper Secondary Level,Disagree completely,0.51845,139,10341,0.48007,0.56005
444,444,1996,Brandenburg,Second Stage of Tertiary Education,Disagree,0.40667,48,10341,0.34609,0.4687
445,445,1996,Brandenburg,Second Stage of Tertiary Education,Disagree completely,0.59333,75,10341,0.52398,0.66188
446,446,1996,Mecklenburg-Western Pomerania,Upper Secondary Level,Agree,0.17721,35,10341,0.14553,0.2164
447,447,1996,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree,0.37053,71,10341,0.32555,0.41638
448,448,1996,Mecklenburg-Western Pomerania,Upper Secondary Level,Disagree completely,0.45226,106,10341,0.40122,0.49764
449,449,1996,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree,0.44746,34,10341,0.35379,0.5598
450,450,1996,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Disagree completely,0.55254,42,10341,0.46659,0.64572
451,451,1996,Saxony,Lower Secondary Level,Disagree,0.48493,40,10341,0.40675,0.58445
452,452,1996,Saxony,Lower Secondary Level,Disagree completely,0.51507,41,10341,0.44364,0.59862
453,453,1996,Saxony,Upper Secondary Level,Agree completely,0.07606,33,10341,0.06435,0.09023
454,454,1996,Saxony,Upper Secondary Level,Agree,0.12534,68,10341,0.10703,0.14292
455,455,1996,Saxony,Upper Secondary Level,Disagree,0.36459,226,10341,0.33601,0.39753
456,456,1996,Saxony,Upper Secondary Level,Disagree completely,0.43401,291,10341,0.40425,0.46167
457,457,1996,Saxony,Second Stage of Tertiary Education,Disagree,0.41502,89,10341,0.35918,0.47077
458,458,1996,Saxony,Second Stage of Tertiary Education,Disagree completely,0.58498,117,10341,0.52392,0.644
459,459,1996,Saxony-Anhalt,Upper Secondary Level,Agree,0.17549,57,10341,0.1482,0.20579
460,460,1996,Saxony-Anhalt,Upper Secondary Level,Disagree,0.30326,106,10341,0.27159,0.33896
461,461,1996,Saxony-Anhalt,Upper Secondary Level,Disagree completely,0.52125,173,10341,0.46669,0.57232
462,462,1996,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree,0.51134,54,10341,0.43578,0.58708
463,463,1996,Saxony-Anhalt,Second Stage of Tertiary Education,Disagree completely,0.48866,67,10341,0.41697,0.57682
464,464,1996,Thuringa,Upper Secondary Level,Agree,0.106,36,10341,0.08333,0.12836
465,465,1996,Thuringa,Upper Secondary Level,Disagree,0.37605,148,10341,0.33601,0.41615
466,466,1996,Thuringa,Upper Secondary Level,Disagree completely,0.51796,199,10341,0.47715,0.56248
467,467,1996,Thuringa,Second Stage of Tertiary Education,Disagree,0.40412,37,10341,0.32877,0.50967
468,468,1996,Thuringa,Second Stage of Tertiary Education,Disagree completely,0.59588,62,10341,0.53426,0.66055
469,469,1997,Schleswig-Holstein,Upper Secondary Level,Disagree,0.38664,40,10008,0.32827,0.4531
470,470,1997,Schleswig-Holstein,Upper Secondary Level,Disagree completely,0.61336,87,10008,0.54349,0.68371
471,471,1997,Hamburg,Upper Secondary Level,Disagree completely,1.0,44,10008,0.79865,1.247
472,472,1997,Lower Saxony,Lower Secondary Level,Disagree,0.39113,53,10008,0.31689,0.47796
473,473,1997,Lower Saxony,Lower Secondary Level,Disagree completely,0.60887,113,10008,0.53599,0.68953
474,474,1997,Lower Saxony,Upper Secondary Level,Agree completely,0.0956,37,10008,0.0758,0.11623
475,475,1997,Lower Saxony,Upper Secondary Level,Agree,0.12154,58,10008,0.09983,0.15238
476,476,1997,Lower Saxony,Upper Secondary Level,Disagree,0.33396,149,10008,0.29479,0.37375
477,477,1997,Lower Saxony,Upper Secondary Level,Disagree completely,0.4489,261,10008,0.41462,0.48186
478,478,1997,Lower Saxony,First Stage of Tertiary Education,Disagree completely,1.0,36,10008,0.80139,1.21166
479,479,1997,Lower Saxony,Second Stage of Tertiary Education,Disagree,0.38021,36,10008,0.29206,0.45244
480,480,1997,Lower Saxony,Second Stage of Tertiary Education,Disagree completely,0.61979,57,10008,0.51767,0.74462
481,481,1997,North Rhine-Westphalia,Pre-primary Level,Disagree completely,1.0,35,10008,0.82195,1.19914
482,482,1997,North Rhine-Westphalia,Primary Level,Disagree,0.37257,36,10008,0.30052,0.44102
483,483,1997,North Rhine-Westphalia,Primary Level,Disagree completely,0.62743,57,10008,0.50032,0.76227
484,484,1997,North Rhine-Westphalia,Lower Secondary Level,Agree completely,0.10195,39,10008,0.07777,0.12869
485,485,1997,North Rhine-Westphalia,Lower Secondary Level,Agree,0.20025,71,10008,0.16516,0.23822
486,486,1997,North Rhine-Westphalia,Lower Secondary Level,Disagree,0.25725,123,10008,0.22531,0.30293
487,487,1997,North Rhine-Westphalia,Lower Secondary Level,Disagree completely,0.44054,253,10008,0.40164,0.48256
488,488,1997,North Rhine-Westphalia,Upper Secondary Level,Agree completely,0.08883,82,10008,0.0778,0.10176
489,489,1997,North Rhine-Westphalia,Upper Secondary Level,Agree,0.12019,128,10008,0.10561,0.13678
490,490,1997,North Rhine-Westphalia,Upper Secondary Level,Disagree,0.28624,353,10008,0.26458,0.30384
491,491,1997,North Rhine-Westphalia,Upper Secondary Level,Disagree completely,0.50473,665,10008,0.47465,0.53409
492,492,1997,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree,0.41058,44,10008,0.32096,0.51536
493,493,1997,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Disagree completely,0.58942,59,10008,0.48421,0.70305
494,494,1997,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree,0.36168,36,10008,0.28741,0.44746
495,495,1997,North Rhine-Westphalia,First Stage of Tertiary Education,Disagree completely,0.63832,78,10008,0.55137,0.76048
496,496,1997,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree,0.35463,78,10008,0.30218,0.4247
497,497,1997,North Rhine-Westphalia,Second Stage of Tertiary Education,Disagree completely,0.64537,164,10008,0.57261,0.7206
498,498,1997,Hesse,Primary Level,Disagree completely,1.0,32,10008,0.60976,1.49841
499,499,1997,Hesse,Lower Secondary Level,Disagree,0.36466,47,10008,0.29734,0.43752
500,500,1997,Hesse,Lower Secondary Level,Disagree completely,0.63534,91,10008,0.53537,0.73065
501,501,1997,Hesse,Upper Secondary Level,Agree completely,0.11423,34,10008,0.08546,0.14885
502,502,1997,Hesse,Upper Secondary Level,Agree,0.0941,32,10008,0.07223,0.12344
503,503,1997,Hesse,Upper Secondary Level,Disagree,0.28805,108,10008,0.26135,0.3261
504,504,1997,Hesse,Upper Secondary Level,Disagree completely,0.50362,216,10008,0.45505,0.54212
505,505,1997,Hesse,Second Stage of Tertiary Education,Disagree completely,1.0,66,10008,0.85866,1.15352
506,506,1997,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree,0.35214,48,10008,0.29687,0.39992
507,507,1997,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Disagree completely,0.64786,99,10008,0.57801,0.72253
508,508,1997,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree,0.33165,96,10008,0.297,0.37286
509,509,1997,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Disagree completely,0.66835,210,10008,0.61513,0.72306
510,510,1997,Baden-Wuerttemberg,Primary Level,Disagree,0.54938,61,10008,0.41395,0.71982
511,511,1997,Baden-Wuerttemberg,Primary Level,Disagree completely,0.45062,48,10008,0.29607,0.64688
512,512,1997,Baden-Wuerttemberg,Lower Secondary Level,Agree completely,0.10733,31,10008,0.07928,0.13719
513,513,1997,Baden-Wuerttemberg,Lower Secondary Level,Agree,0.21,74,10008,0.15956,0.25068
514,514,1997,Baden-Wuerttemberg,Lower Secondary Level,Disagree,0.39164,159,10008,0.32455,0.4511
515,515,1997,Baden-Wuerttemberg,Lower Secondary Level,Disagree completely,0.29102,147,10008,0.24713,0.32945
516,516,1997,Baden-Wuerttemberg,Upper Secondary Level,Agree completely,0.06446,41,10008,0.0529,0.08215
517,517,1997,Baden-Wuerttemberg,Upper Secondary Level,Agree,0.15312,108,10008,0.12926,0.18038
518,518,1997,Baden-Wuerttemberg,Upper Secondary Level,Disagree,0.31489,257,10008,0.28772,0.34369
519,519,1997,Baden-Wuerttemberg,Upper Secondary Level,Disagree completely,0.46753,364,10008,0.43348,0.50391
520,520,1997,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Disagree completely,1.0,31,10008,0.70744,1.38054
521,521,1997,Baden-Wuerttemberg,First Stage of Tertiary Education,Disagree completely,1.0,54,10008,0.83345,1.201
522,522,1997,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree,0.46862,48,10008,0.3612,0.56893
523,523,1997,Baden-Wuerttemberg,Second Stage of Tertiary Education,Disagree completely,0.53138,60,10008,0.41643,0.63425
