year,regtyp,sampreg,plh0042,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Urban regions,West,Very concerned,0.07478,813,9979,0.06962,0.07994
2017,Urban regions,West,Somewhat concerned,0.27097,2799,9979,0.26225,0.27969
2017,Urban regions,West,Not concerned at all,0.65425,6367,9979,0.64492,0.66358
2017,Urban regions,East,Very concerned,0.08990,99,1193,0.07366,0.10613
2017,Urban regions,East,Somewhat concerned,0.29807,375,1193,0.27210,0.32403
2017,Urban regions,East,Not concerned at all,0.61204,719,1193,0.58437,0.63970
2017,Rural regions,West,Very concerned,0.06660,287,3891,0.05876,0.07443
2017,Rural regions,West,Somewhat concerned,0.28487,1133,3891,0.27068,0.29905
2017,Rural regions,West,Not concerned at all,0.64853,2471,3891,0.63353,0.66354
2017,Rural regions,East,Very concerned,0.12605,281,2166,0.11207,0.14003
2017,Rural regions,East,Somewhat concerned,0.39924,809,2166,0.37861,0.41987
2017,Rural regions,East,Not concerned at all,0.47471,1076,2166,0.45367,0.49574
2018,Urban regions,West,Very concerned,0.04905,457,9390,0.04468,0.05342
2018,Urban regions,West,Somewhat concerned,0.21000,2061,9390,0.20176,0.21824
2018,Urban regions,West,Not concerned at all,0.74095,6872,9390,0.73209,0.74981
2018,Urban regions,East,Very concerned,0.04114,49,1155,0.02968,0.05260
2018,Urban regions,East,Somewhat concerned,0.25329,315,1155,0.22819,0.27838
2018,Urban regions,East,Not concerned at all,0.70558,791,1155,0.67928,0.73187
2018,Rural regions,West,Very concerned,0.03803,149,3512,0.03170,0.04435
2018,Rural regions,West,Somewhat concerned,0.22494,817,3512,0.21113,0.23875
2018,Rural regions,West,Not concerned at all,0.73703,2546,3512,0.72247,0.75159
2018,Rural regions,East,Very concerned,0.07448,153,2058,0.06313,0.08582
2018,Rural regions,East,Somewhat concerned,0.32934,628,2058,0.30903,0.34965
2018,Rural regions,East,Not concerned at all,0.59618,1277,2058,0.57498,0.61739
2019,No answer / don't know,Does not apply,Not concerned at all,0.84192,47,47,0.73649,0.94735
2019,No answer / don't know,West,Somewhat concerned,0.19192,59,283,0.14596,0.23789
2019,No answer / don't know,West,Not concerned at all,0.75236,224,283,0.70198,0.80274
2019,No answer / don't know,East,Not concerned at all,0.81603,39,39,0.69283,0.93922
2019,Urban regions,West,Very concerned,0.05661,532,9880,0.05205,0.06117
2019,Urban regions,West,Somewhat concerned,0.23585,2219,9880,0.22748,0.24422
2019,Urban regions,West,Not concerned at all,0.70754,7129,9880,0.69857,0.71651
2019,Urban regions,East,Very concerned,0.04085,60,1221,0.02974,0.05196
2019,Urban regions,East,Somewhat concerned,0.24440,316,1221,0.22029,0.26851
2019,Urban regions,East,Not concerned at all,0.71475,845,1221,0.68941,0.74009
2019,Rural regions,West,Very concerned,0.07073,214,3607,0.06236,0.07910
2019,Rural regions,West,Somewhat concerned,0.23513,826,3607,0.22129,0.24897
2019,Rural regions,West,Not concerned at all,0.69414,2567,3607,0.67910,0.70918
2019,Rural regions,East,Very concerned,0.09991,190,2224,0.08745,0.11238
2019,Rural regions,East,Somewhat concerned,0.28732,636,2224,0.26851,0.30613
2019,Rural regions,East,Not concerned at all,0.61277,1398,2224,0.59252,0.63302
2020,Urban regions,West,Very concerned,0.06380,714,10269,0.05907,0.06852
2020,Urban regions,West,Somewhat concerned,0.24135,2567,10269,0.23307,0.24963
2020,Urban regions,West,Not concerned at all,0.69485,6988,10269,0.68595,0.70376
2020,Urban regions,East,Very concerned,0.05796,73,1230,0.04490,0.07103
2020,Urban regions,East,Somewhat concerned,0.25327,296,1230,0.22895,0.27758
2020,Urban regions,East,Not concerned at all,0.68877,861,1230,0.66288,0.71466
2020,Rural regions,West,Very concerned,0.05439,220,3570,0.04695,0.06183
2020,Rural regions,West,Somewhat concerned,0.22645,866,3570,0.21272,0.24018
2020,Rural regions,West,Not concerned at all,0.71917,2484,3570,0.70442,0.73391
2020,Rural regions,East,Very concerned,0.06752,136,2084,0.05675,0.07830
2020,Rural regions,East,Somewhat concerned,0.27537,518,2084,0.25618,0.29455
2020,Rural regions,East,Not concerned at all,0.65711,1430,2084,0.63673,0.67750
2021,Urban regions,West,Very concerned,0.05368,368,6627,0.04825,0.05911
2021,Urban regions,West,Somewhat concerned,0.21590,1386,6627,0.20599,0.22580
2021,Urban regions,West,Not concerned at all,0.73042,4873,6627,0.71974,0.74111
2021,Urban regions,East,Very concerned,0.04473,45,856,0.03087,0.05858
2021,Urban regions,East,Somewhat concerned,0.25085,199,856,0.22179,0.27991
2021,Urban regions,East,Not concerned at all,0.70442,612,856,0.67384,0.73501
2021,Rural regions,West,Very concerned,0.06528,117,2331,0.05525,0.07531
2021,Rural regions,West,Somewhat concerned,0.20535,480,2331,0.18895,0.22176
2021,Rural regions,West,Not concerned at all,0.72937,1734,2331,0.71133,0.74741
2021,Rural regions,East,Very concerned,0.07198,94,1376,0.05832,0.08564
2021,Rural regions,East,Somewhat concerned,0.29091,338,1376,0.26690,0.31492
2021,Rural regions,East,Not concerned at all,0.63711,944,1376,0.61169,0.66252
2022,Urban regions,West,Very concerned,0.05757,921,11401,0.05329,0.06185
2022,Urban regions,West,Somewhat concerned,0.24075,2949,11401,0.23290,0.24859
2022,Urban regions,West,Not concerned at all,0.70168,7531,11401,0.69329,0.71008
2022,Urban regions,East,Very concerned,0.08403,141,1553,0.07022,0.09783
2022,Urban regions,East,Somewhat concerned,0.30894,483,1553,0.28595,0.33193
2022,Urban regions,East,Not concerned at all,0.60703,929,1553,0.58273,0.63133
2022,Rural regions,West,Very concerned,0.06046,196,3491,0.05255,0.06836
2022,Rural regions,West,Somewhat concerned,0.24387,890,3491,0.22962,0.25812
2022,Rural regions,West,Not concerned at all,0.69567,2405,3491,0.68041,0.71094
2022,Rural regions,East,Very concerned,0.07815,185,2276,0.06712,0.08918
2022,Rural regions,East,Somewhat concerned,0.29603,658,2276,0.27727,0.31479
2022,Rural regions,East,Not concerned at all,0.62582,1433,2276,0.60594,0.64571
